
[00:00:00.000 --> 00:00:06.160]  我們讀一段聖經在《格列多後書》第四章7到第12節
[00:03:49.560 --> 00:03:55.160]  那到底保羅能夠勝過壓力的祕訣在哪裏呢
[00:03:55.160 --> 00:03:56.960]  我們要從今天這段經文當中
[00:03:56.960 --> 00:04:00.080]  我們來思想四個很重要的功課
[00:04:00.080 --> 00:04:03.760]  幫助我們勝過我們生活中的壓力
[00:04:03.760 --> 00:04:06.840]  首先第一個一定要確信主的同在
[00:04:06.840 --> 00:04:10.480]  跟你們說要確信主的同在
[00:04:10.480 --> 00:04:12.680]  第七節裏面保羅在說
[00:04:12.680 --> 00:04:15.080]  我們有這寶貝放在瓦器裏
[00:04:15.080 --> 00:04:18.560]  要顯明這莫大的能力是出於神
[00:04:18.560 --> 00:04:20.680]  不是出於我們自己
[00:04:20.680 --> 00:04:28.000]  你知道保羅用瓦器來形容我們人在壓力下的光景
[00:04:28.000 --> 00:04:29.640]  按照我們人的本性來講
[00:04:29.640 --> 00:04:31.440]  我們真的好像瓦器一樣
[00:04:31.440 --> 00:04:33.400]  很宛弱 很脆弱
[00:04:33.400 --> 00:04:35.280]  瓦器本身是很脆弱
[00:04:35.280 --> 00:04:37.800]  你一壓就裂 一摔就碎
[00:04:37.800 --> 00:04:41.080]  我們常常在各樣的壓力當中也是如此
[00:04:41.080 --> 00:04:44.720]  很容易心靈疲倦的破碎
[00:04:44.720 --> 00:04:47.120]  而今天我們人在各樣壓力當中的時候
[00:04:47.120 --> 00:04:51.200]  常常感覺很孤單 很無助
[00:04:51.200 --> 00:04:52.280]  有時候真的是
[00:04:52.280 --> 00:04:54.880]  甚至這一次能不能撐得過去
[00:04:54.880 --> 00:04:57.480]  我們都不確定 不知道
[00:04:57.480 --> 00:04:59.200]  而在這種壓力之下
[00:04:59.200 --> 00:05:02.480]  我們心中如果不是充滿了憤怒
[00:05:02.480 --> 00:05:07.040]  就好拼命想要逃避這些壓力
[00:05:07.040 --> 00:05:10.680]  你還記得當主耶穌就從死裏復活
[00:05:10.680 --> 00:05:13.440]  向門徒顯現之後
[00:05:13.440 --> 00:05:18.080]  事實上門徒們看見耶穌復活了
[00:05:18.080 --> 00:05:21.400]  那個反應並不是太興奮的
[00:05:21.400 --> 00:05:24.840]  因爲耶穌就從死裏復活這件事情
[00:05:24.840 --> 00:05:27.920]  帶給他們很大的壓力 你知道嗎
[00:05:27.920 --> 00:05:32.520]  因爲官府說是他們把耶穌的身體偷了
[00:05:32.520 --> 00:05:37.200]  猶太人說他們在到處傳播謠言謊言
[00:05:37.200 --> 00:05:40.560]  更麻煩的是耶穌就從死裏復活了
[00:05:40.560 --> 00:05:42.680]  他們也不知道耶穌現在在哪裏
[00:05:42.680 --> 00:05:45.440]  搞不清楚現在到底耶穌在哪裏
[00:05:45.440 --> 00:05:48.480]  所以爲什麼彼得才帶了幾個門徒
[00:05:48.480 --> 00:05:51.600]  要到提比利亞海邊去打魚
[00:05:51.600 --> 00:05:53.800]  你有沒有想到過爲什麼彼得
[00:05:53.800 --> 00:05:55.800]  在耶穌就從死裏復活之後
[00:05:55.800 --> 00:05:59.080]  還要去提比利亞海邊去打魚呢
[00:05:59.080 --> 00:06:02.960]  其實說穿了 就想逃避嘛
[00:06:02.960 --> 00:06:06.560]  他們想逃到一個角落去
[00:06:06.560 --> 00:06:08.640]  至少在那個角落裏面
[00:06:08.640 --> 00:06:12.080]  那些事情是他們可以掌握得住的事情
[00:06:12.080 --> 00:06:13.360]  所以他們本來都是漁夫
[00:06:13.360 --> 00:06:16.280]  他最好的方法不是就從鈔就業
[00:06:16.280 --> 00:06:20.000]  回到就業去打魚吧
[00:06:20.000 --> 00:06:24.880]  結果沒想到那天晚上什麼都沒打到
[00:06:24.880 --> 00:06:28.040]  想想看都是很有經驗的漁夫
[00:06:28.040 --> 00:06:31.000]  整晚什麼都沒打到
[00:06:31.000 --> 00:06:33.760]  你可以想象他們的光景嗎
[00:06:33.760 --> 00:06:39.560]  心靈苦悶 肉體疲憊
[00:06:39.560 --> 00:06:42.160]  這不就是今天現代人的光景嗎
[00:06:42.160 --> 00:06:45.840]  心靈苦悶 肉體疲憊
[00:06:45.840 --> 00:06:50.920]  逃避壓力從來不是一個辦法
[00:06:50.920 --> 00:06:52.200]  很多時候逃避壓力
[00:06:52.200 --> 00:06:54.600]  我們常以爲是最容易走的道路
[00:06:54.600 --> 00:06:58.920]  但事實上 自從不但不能夠解決問題
[00:06:58.920 --> 00:07:04.280]  反而帶給我們心靈 肉體更深的疲憊
[00:07:04.280 --> 00:07:07.760]  丁文傑 今天當你在各樣壓力當中的時候
[00:07:07.760 --> 00:07:11.080]  你所需要做的不是去逃避
[00:07:11.080 --> 00:07:13.240]  而是要求神開你的眼睛
[00:07:13.240 --> 00:07:16.720]  看見主正在 與你同在
[00:07:16.720 --> 00:07:20.360]  我們是有個寶貝在這個瓦器裏面的
[00:07:20.360 --> 00:07:21.440]  你們
[00:07:21.440 --> 00:07:23.600]  這就好像那一天的光景一樣
[00:07:23.600 --> 00:07:27.520]  當門徒們灰心疲憊的時候
[00:07:27.520 --> 00:07:30.720]  忽然他們聽見岸上有個聲音對他們說
[00:07:30.720 --> 00:07:34.000]  小子們 你們有喫的沒有
[00:07:34.000 --> 00:07:35.680]  他們說沒有
[00:07:35.680 --> 00:07:38.400]  那個人就吩咐他們下網打魚
[00:07:38.400 --> 00:07:42.360]  結果一網上來一百五十三條魚
[00:07:42.360 --> 00:07:45.280]  約翰立刻醒悟過來
[00:07:45.280 --> 00:07:47.200]  是主耶
[00:07:47.200 --> 00:07:49.800]  是主耶穌
[00:07:49.800 --> 00:07:52.040]  他們以爲主已經離棄他們了
[00:07:52.040 --> 00:07:53.640]  他們不知道主在哪裏
[00:07:53.640 --> 00:07:56.400]  沒想到主一直都在
[00:07:56.400 --> 00:07:58.000]  你們
[00:07:58.000 --> 00:08:00.280]  丁文傑 今天當你在各樣壓力當中的時候
[00:08:00.280 --> 00:08:02.360]  你一定要記得
[00:08:02.360 --> 00:08:04.640]  你不是孤單的
[00:08:04.640 --> 00:08:08.040]  跟你媽媽說你不是孤單的
[00:08:08.040 --> 00:08:10.360]  主正在 與你同在
[00:08:10.360 --> 00:08:11.600]  你們
[00:08:11.600 --> 00:08:16.800]  你的眼睦就不要定睛在那些讓你驚恐的環境上
[00:08:16.800 --> 00:08:21.440]  而是要轉眼仰望耶穌
[00:08:21.440 --> 00:08:22.720]  你們
[00:08:22.720 --> 00:08:25.160]  當你轉眼來仰望祂的時候
[00:08:25.160 --> 00:08:27.760]  你就知道祂沒有離開過你
[00:08:27.760 --> 00:08:30.400]  當你轉眼仰望耶穌的時候
[00:08:30.400 --> 00:08:33.600]  祂就要親自在你生命當中引導你
[00:08:33.600 --> 00:08:35.760]  給你智慧能力
[00:08:35.760 --> 00:08:40.200]  讓你的壓力能夠成爲你的動力
[00:08:40.200 --> 00:08:41.480]  這就好像那天晚上
[00:08:41.480 --> 00:08:45.200]  門徒們打一個晚上什麼都沒打到
[00:08:45.200 --> 00:08:46.440]  當他們來到神面前
[00:08:46.440 --> 00:08:48.720]  回到主耶穌面前的時候
[00:08:48.720 --> 00:08:53.640]  主就對他們說把網撒在船的右邊吧
[00:08:53.640 --> 00:08:54.880]  哇
[00:08:54.880 --> 00:08:57.800]  多麼清楚的指引啊
[00:08:57.800 --> 00:09:01.440]  把網撒在船的右邊
[00:09:01.440 --> 00:09:03.080]  結果他們一網下去
[00:09:03.080 --> 00:09:05.920]  就一百五十三條魚補上來
[00:09:05.920 --> 00:09:06.880]  哈利路亞
[00:09:06.880 --> 00:09:11.400]  你可知道神今天擁有你生命的答案嗎
[00:09:11.400 --> 00:09:13.720]  而且主也樂意
[00:09:13.720 --> 00:09:15.720]  在我們每一個難關當中
[00:09:15.720 --> 00:09:18.320]  指引我們的道路
[00:09:18.320 --> 00:09:19.400]  你們
[00:09:19.400 --> 00:09:23.160]  所以首先你一定要確信主的同在
[00:09:23.160 --> 00:09:27.080]  而且祂真的擁有你的答案
[00:09:27.080 --> 00:09:29.360]  轉眼仰望耶穌
[00:09:29.360 --> 00:09:31.400]  這在壓力當中第一件事情
[00:09:31.400 --> 00:09:32.320]  第二
[00:09:32.320 --> 00:09:34.120]  你一定要除去消極的思想
[00:09:34.120 --> 00:09:37.880]  跟你朋友要除去消極的思想
[00:09:37.880 --> 00:09:39.760]  當我們在面對壓力的時候
[00:09:39.760 --> 00:09:42.560]  人總是喜歡往壞處想
[00:09:42.560 --> 00:09:43.560]  不是
[00:09:43.560 --> 00:09:46.520]  人就是專門往壞處想
[00:09:46.520 --> 00:09:48.520]  我們常常喜歡用的字眼是
[00:09:48.520 --> 00:09:49.920]  糟糕了
[00:09:49.920 --> 00:09:51.560]  完蛋了
[00:09:51.560 --> 00:09:53.840]  不可能啊
[00:09:53.840 --> 00:09:55.240]  我很喜歡用這樣的字眼
[00:09:55.240 --> 00:09:56.440]  我們常常發現
[00:09:56.440 --> 00:09:59.240]  很多時候我們被這種消極的思想
[00:09:59.240 --> 00:10:01.280]  瑕疵住了
[00:10:01.280 --> 00:10:03.960]  我常說今天如果我們換的是我們
[00:10:03.960 --> 00:10:05.080]  而是保羅的話
[00:10:05.080 --> 00:10:08.000]  我們看這段經文就不是這樣寫的了
[00:10:08.000 --> 00:10:10.440]  如果我們是保羅來寫這個
[00:10:10.440 --> 00:10:12.720]  哥林多後書第四章的第八節的話
[00:10:12.720 --> 00:10:14.040]  我們會這樣說的
[00:10:14.040 --> 00:10:19.920]  哎呀我們四面受敵情況糟糕得很啊
[00:10:19.920 --> 00:10:21.720]  我們心裏坐難啊
[00:10:21.720 --> 00:10:25.120]  真是一點希望都沒有了
[00:10:25.120 --> 00:10:29.880]  我們被逼迫怎麼都沒有人來救我們呢
[00:10:29.880 --> 00:10:34.040]  我們被打倒了這下死定了
[00:10:34.040 --> 00:10:36.000]  這不就是我們嗎
[00:10:36.000 --> 00:10:38.000]  每天我們就在講這些話嘛
[00:10:38.000 --> 00:10:39.320]  多老師我們很容易
[00:10:39.320 --> 00:10:43.000]  被這些消極埋怨的話所捆綁
[00:10:43.000 --> 00:10:45.680]  但我們看見保羅卻不是這樣的
[00:10:45.680 --> 00:10:48.720]  他沒有被這些消極的思想所瑕疵
[00:10:48.720 --> 00:10:53.280]  反而他是用在基督裏面的信心來回應
[00:10:53.280 --> 00:10:54.560]  所以在第八節裏面
[00:10:54.560 --> 00:10:56.840]  他說我們四面受敵怎麼樣
[00:10:56.840 --> 00:10:59.760]  卻不被困住
[00:10:59.760 --> 00:11:04.040]  心裏坐難卻不知失望
[00:11:04.040 --> 00:11:07.600]  遭逼迫卻不被丟棄
[00:11:07.600 --> 00:11:10.080]  打倒了卻不知失望
[00:11:10.080 --> 00:11:13.440]  哇 你看多麼積極樂觀啊
[00:11:13.440 --> 00:11:16.600]  無論怎麼樣情感都有個"卻"
[00:11:16.600 --> 00:11:17.880]  都有個盼望在內
[00:11:17.880 --> 00:11:18.640]  爲什麼
[00:11:18.640 --> 00:11:21.880]  我相信不但是因爲保羅卻信主的同在
[00:11:21.880 --> 00:11:24.000]  而且他卻信
[00:11:24.000 --> 00:11:27.480]  神能夠在他一切的難關當中
[00:11:27.480 --> 00:11:29.120]  爲他開道路的
[00:11:29.120 --> 00:11:30.040]  Amen
[00:11:30.040 --> 00:11:32.200]  丁永傑今天如果你想要過一個
[00:11:32.200 --> 00:11:34.280]  得勝的基督徒生活
[00:11:34.280 --> 00:11:40.200]  你一定要拒絕做一個消極埋怨的人
[00:11:40.200 --> 00:11:42.680]  今天我看見生活在美國的社會當中
[00:11:42.680 --> 00:11:45.520]  我發現常常充滿了各式各樣的
[00:11:45.520 --> 00:11:48.320]  所謂的受害者
[00:11:48.320 --> 00:11:50.680]  有種族歧視的受害者
[00:11:50.680 --> 00:11:52.600]  有貧窮的受害者
[00:11:52.600 --> 00:11:54.720]  有破碎家庭的受害者
[00:11:54.720 --> 00:11:57.280]  有經濟不景氣的受害者
[00:11:57.280 --> 00:11:59.600]  前兩天聽那個收音機的時候
[00:11:59.600 --> 00:12:00.560]  有一個talk show
[00:12:00.560 --> 00:12:02.280]  有一個call in
[00:12:02.280 --> 00:12:04.440]  他說現在他很潦倒
[00:12:04.440 --> 00:12:05.480]  很潦倒爲什麼
[00:12:05.480 --> 00:12:08.640]  因爲當時他的公司就沒有送他去受訓
[00:12:08.640 --> 00:12:10.320]  所以他爲什麼現在這麼潦倒
[00:12:10.320 --> 00:12:12.360]  哇 都是別人的錯
[00:12:12.360 --> 00:12:16.160]  連這麼潦倒都是公司沒有送我就受訓
[00:12:16.160 --> 00:12:20.840]  難怪有人說美國是受害者的天堂
[00:12:20.840 --> 00:12:22.040]  事實上有人統計
[00:12:22.040 --> 00:12:24.240]  在美國受害者的人數
[00:12:24.240 --> 00:12:29.680]  是遠超過美國人口的總數
[00:12:29.680 --> 00:12:33.240]  一個人可以好幾種受害者你知道嗎
[00:12:33.240 --> 00:12:35.400]  今天美國人已經忘記了
[00:12:35.400 --> 00:12:39.520]  美國開國的創業精神
[00:12:39.520 --> 00:12:43.040]  今天美國人已經忘記了當年的開拓者
[00:12:43.040 --> 00:12:45.280]  他們所依靠的不是人
[00:12:45.280 --> 00:12:47.240]  所依靠的也不是政府
[00:12:47.240 --> 00:12:50.840]  他們所依靠的乃是永生真神
[00:12:50.840 --> 00:12:52.640]  今天我們所信的神
[00:12:52.640 --> 00:12:55.280]  仍然是可以在我們生命當中
[00:12:55.280 --> 00:12:57.920]  行偉大奇妙式的神
[00:12:57.920 --> 00:13:01.160]  過去是如此 現在更是如此
[00:13:01.160 --> 00:13:03.440]  再生沒有難成的事情
[00:13:03.440 --> 00:13:05.080]  你們
[00:13:05.080 --> 00:13:06.880]  今天我看見很多的基督徒
[00:13:06.880 --> 00:13:09.440]  在面對各種壓力的時候
[00:13:09.440 --> 00:13:12.040]  好像不再有所夢想了
[00:13:12.040 --> 00:13:15.840]  我看有很多的中年人面對生活的環境
[00:13:15.840 --> 00:13:18.560]  已經不再有所期待了
[00:13:18.560 --> 00:13:19.360]  No No No No
[00:13:19.360 --> 00:13:21.760]  你千萬不要以爲中年不成
[00:13:21.760 --> 00:13:24.320]  晚年又太晚 No
[00:13:24.320 --> 00:13:27.680]  事實上保羅是在中年纔信主的
[00:13:27.680 --> 00:13:30.960]  摩西在八十歲纔開始被神所使用
[00:13:30.960 --> 00:13:32.720]  提摩太被稱爲年輕人
[00:13:32.720 --> 00:13:34.680]  其實提摩太當時被神所使用
[00:13:34.680 --> 00:13:36.920]  已經超過四十歲了
[00:13:36.920 --> 00:13:39.400]  所以千萬不要被你的環境所限制
[00:13:39.400 --> 00:13:42.200]  也不要被你的年齡所限制
[00:13:42.200 --> 00:13:43.640]  你所信的神
[00:13:43.640 --> 00:13:48.880]  今天仍然能夠使你重新有所夢想
[00:13:48.880 --> 00:13:52.680]  就像詩篇126篇第一節所說的
[00:13:52.680 --> 00:13:57.800]  這裏說當耶和華將那些被擄的帶回西安的時候
[00:13:57.800 --> 00:13:59.600]  詩篇的作者說
[00:13:59.600 --> 00:14:03.480]  我們好像什麼做夢的人一樣
[00:14:03.480 --> 00:14:06.000]  怎麼可能呢 不可能
[00:14:06.000 --> 00:14:08.720]  被擄到巴比倫這麼多年了
[00:14:08.720 --> 00:14:11.520]  怎麼可能回到耶路撒冷
[00:14:11.520 --> 00:14:13.880]  就算神硬許過
[00:14:13.880 --> 00:14:16.680]  但是當時的環境是不可能的環境
[00:14:16.680 --> 00:14:18.320]  這種事情怎麼可能
[00:14:18.320 --> 00:14:21.520]  在當時怎麼想得到
[00:14:21.520 --> 00:14:26.600]  但在人不能在神還是沒有難成的事情
[00:14:26.600 --> 00:14:29.160]  我們的神一直都是那位
[00:14:29.160 --> 00:14:34.000]  能夠在我們生命當中圍擊帶來轉機的神
[00:14:34.000 --> 00:14:37.920]  你們瓦契的寶貝
[00:14:37.920 --> 00:14:41.920]  不但告訴我們我們的神與我們同在
[00:14:41.920 --> 00:14:45.200]  更是要告訴我們在我們裏面的神
[00:14:45.200 --> 00:14:47.320]  不但是與我們同在的神
[00:14:47.320 --> 00:14:49.000]  不但是復活的主
[00:14:49.000 --> 00:14:53.480]  更是帶着復活的大能住在我們的裏面
[00:14:53.480 --> 00:14:56.280]  這位復活的主今天仍然能夠帶來
[00:14:56.280 --> 00:14:58.880]  翻轉的神機在我們生命當中
[00:14:58.880 --> 00:15:00.760]  你們
[00:15:00.760 --> 00:15:02.040]  我們看在聖經當中
[00:15:02.040 --> 00:15:06.360]  每一次當門徒們遇到危機難處的時候
[00:15:06.360 --> 00:15:10.520]  還記得門徒們面對大風浪的時候
[00:15:10.520 --> 00:15:12.520]  耶穌一來
[00:15:12.520 --> 00:15:15.480]  風浪不就平靜了嗎
[00:15:15.480 --> 00:15:17.600]  在迦拿的婚宴
[00:15:17.600 --> 00:15:21.080]  在缺乏當中他們沒有酒
[00:15:21.080 --> 00:15:22.520]  多少時候在我們生命當中
[00:15:22.520 --> 00:15:26.080]  不是有多少次沒有酒的經驗嗎
[00:15:26.080 --> 00:15:28.280]  但耶穌一來
[00:15:28.280 --> 00:15:31.720]  祂就把水變成酒
[00:15:31.720 --> 00:15:36.400]  不但變成酒 變成上好的美酒
[00:15:36.400 --> 00:15:38.320]  當耶穌從死裏復活之後
[00:15:38.320 --> 00:15:42.000]  有兩個門徒往依馬悟斯的路上走
[00:15:42.000 --> 00:15:43.280]  面帶愁容
[00:15:43.280 --> 00:15:46.240]  爲什麼 因爲祂不知道生命何去何從
[00:15:46.240 --> 00:15:49.000]  也不知道耶穌在哪裏
[00:15:49.000 --> 00:15:51.200]  耶穌一來
[00:15:51.200 --> 00:15:53.440]  他們的心就溫暖起來
[00:15:53.440 --> 00:15:55.560]  重新開始有盼望
[00:15:55.560 --> 00:15:56.480]  弟兄姐妹
[00:15:56.480 --> 00:15:58.440]  今天我們所信的神
[00:15:58.440 --> 00:16:01.800]  是不是能夠重新使我們有盼望的神
[00:16:01.800 --> 00:16:07.960]  也是能夠重新在我們生命中帶來夢想的神
[00:16:07.960 --> 00:16:11.360]  在這裏順便跟人家報告一個好消息
[00:16:11.360 --> 00:16:13.320]  我的新書再過兩天
[00:16:13.320 --> 00:16:19.240]  就要在臺北基督教書房正式上架出售了
[00:16:19.240 --> 00:16:21.840]  在美國還要等一個船運
[00:16:21.840 --> 00:16:23.800]  等到四月中才會運到在這
[00:16:23.800 --> 00:16:26.080]  所以等到四月中你們纔買得到
[00:16:26.080 --> 00:16:28.400]  這本新書的名字就是
[00:16:28.400 --> 00:16:32.760]  與神夢想無限可能
[00:16:32.760 --> 00:16:35.480]  本來在開始寫這本書的時候
[00:16:35.480 --> 00:16:40.320]  我其實只是想寫一本生命何的教科書
[00:16:40.320 --> 00:16:42.480]  因爲想到很多分堂的墓者
[00:16:42.480 --> 00:16:44.800]  說生命何的我們需要一個教科書
[00:16:44.800 --> 00:16:47.760]  教本讓我們能夠傳承下去
[00:16:47.760 --> 00:16:51.160]  把生命何的意象跟策略講得清清楚楚
[00:16:51.160 --> 00:16:55.160]  OK我就開始準備寫一本生命何的教科書
[00:16:55.160 --> 00:16:58.480]  可是越寫就越看見
[00:16:58.480 --> 00:17:02.600]  神在生命何這些年所做的工作
[00:17:02.600 --> 00:17:07.600]  我越寫眼淚真的是不斷地流下來
[00:17:07.600 --> 00:17:10.480]  我真的看見神這些年在我們中間
[00:17:10.480 --> 00:17:12.440]  我告訴你真的就回想一下
[00:17:12.440 --> 00:17:15.200]  這些年神在我們中間的工作
[00:17:15.200 --> 00:17:19.560]  真的遠遠超過一切我們人所能夠想象
[00:17:19.560 --> 00:17:27.280]  超過一切我們所能成就的
[00:17:27.280 --> 00:17:29.480]  所以最後我決定
[00:17:29.480 --> 00:17:34.640]  這本書的書名定爲與神夢想無限可能
[00:17:34.640 --> 00:17:39.240]  前兩天台北論壇報的記者訪問我
[00:17:39.240 --> 00:17:44.240]  問我說你希望人們讀完這本書之後
[00:17:44.240 --> 00:17:46.760]  能夠帶走些什麼
[00:17:46.760 --> 00:17:51.000]  我第一個念頭就是盼望
[00:17:51.000 --> 00:17:52.960]  就是盼望
[00:17:52.960 --> 00:17:56.440]  要重新對神有盼望
[00:17:56.440 --> 00:18:00.360]  重新對教會有盼望
[00:18:00.360 --> 00:18:03.960]  而且可以開始重新夢想
[00:18:03.960 --> 00:18:05.200]  你們
[00:18:05.200 --> 00:18:08.200]  因爲我們真的有偉大奇妙的真神
[00:18:08.200 --> 00:18:12.320]  今天仍然能夠做偉大奇妙的事
[00:18:12.320 --> 00:18:13.720]  Amen
[00:18:13.720 --> 00:18:17.040]  我告訴你你我是很榮幸的
[00:18:17.040 --> 00:18:20.440]  這些年能夠在生命河一直成長直到如今
[00:18:20.440 --> 00:18:26.120]  我們親眼見證神所成就的這一切
[00:18:26.120 --> 00:18:27.360]  Amen
[00:18:27.360 --> 00:18:33.200]  哈利路亞將榮耀歸給我們的神嘛
[00:18:33.200 --> 00:18:35.640]  所以你在生命河
[00:18:35.640 --> 00:18:37.560]  你親自經歷過神的作爲
[00:18:37.560 --> 00:18:45.680]  你就永遠不要讓消極埋怨的思想捆綁你
[00:18:45.680 --> 00:18:51.040]  永遠不要活在消極埋怨的捆綁當中
[00:18:51.040 --> 00:18:52.720]  Amen
[00:18:52.720 --> 00:18:53.920]  你因爲偉大奇妙
[00:18:53.920 --> 00:18:58.240]  今天仍然能夠做偉大奇妙的事
[00:18:58.240 --> 00:18:59.080]  第三
[00:18:59.080 --> 00:19:00.600]  要盡上自己的本分
[00:19:00.600 --> 00:19:03.640]  跟你們說要盡上自己的本分
[00:19:03.640 --> 00:19:06.480]  依靠神不是說我們就什麼都不用做了
[00:19:06.480 --> 00:19:11.440]  依靠神的意思是要我們運用神所給我們的智慧跟力量
[00:19:11.440 --> 00:19:14.000]  積極地去突破困境
[00:19:14.000 --> 00:19:15.960]  爲主而活
[00:19:15.960 --> 00:19:19.760]  所以在聖經當中我們看見保羅一方面強調
[00:19:19.760 --> 00:19:22.800]  我們有寶貝在瓦器裏面
[00:19:22.800 --> 00:19:24.760]  要知道足以我們同在很重要
[00:19:24.760 --> 00:19:29.080]  但另一方面你看見保羅也是拼命工作的人
[00:19:29.080 --> 00:19:30.040]  你怎麼知道呢
[00:19:30.040 --> 00:19:31.720]  但第十一節這樣講
[00:19:31.720 --> 00:19:32.640]  因爲他說
[00:19:32.640 --> 00:19:36.680]  因爲我們這活着的人是常爲耶穌被交於死地死
[00:19:36.680 --> 00:19:41.040]  耶穌的生在我們這必死的身上顯明出來
[00:19:41.040 --> 00:19:45.880]  我們就看見死是代表保羅的竭力
[00:19:45.880 --> 00:19:47.160]  真的竭力
[00:19:47.160 --> 00:19:49.920]  生是代表他的目標
[00:19:49.920 --> 00:19:53.320]  他盡心竭力爲主而活
[00:19:53.320 --> 00:19:54.920]  不是爲自己
[00:19:54.920 --> 00:19:59.480]  盡心竭力是因爲他知道要讓耶穌的生命
[00:19:59.480 --> 00:20:02.800]  在他的生命當中能夠彰顯出來
[00:20:02.800 --> 00:20:04.440]  他盡心竭力
