
[00:00:00.000 --> 00:00:02.560]  如果我問大家,你最害怕的是什麼呢?
[00:05:04.480 --> 00:05:07.560]  我不如去其他地方找我的價值
[00:05:07.560 --> 00:05:09.640]  很多時候逃避
[00:05:09.640 --> 00:05:10.560]  最容易
[00:05:10.560 --> 00:05:13.720]  最常見的方式是什麼?
[00:05:13.720 --> 00:05:14.320]  吸毒
[00:05:14.320 --> 00:05:15.080]  醉酒
[00:05:15.080 --> 00:05:16.320]  濫交
[00:05:16.320 --> 00:05:19.000]  不過對當時的法律措施來說
[00:05:19.000 --> 00:05:21.680]  他們選擇的方式
[00:05:21.680 --> 00:05:23.600]  假扮屬靈
[00:05:23.600 --> 00:05:26.520]  這就是他們當時的問題
[00:05:26.520 --> 00:05:28.440]  他們的恐懼就是說
[00:05:28.440 --> 00:05:32.000]  當人知道他們真正的本性的時候
[00:05:32.000 --> 00:05:38.240]  他們就會喪失了他們崇高的屬靈的位置
[00:05:38.240 --> 00:05:39.120]  不過很奇怪
[00:05:39.120 --> 00:05:41.800]  很諷刺的就是說
[00:05:41.800 --> 00:05:43.040]  當他們高高在上
[00:05:43.040 --> 00:05:44.480]  以為他們比其他百姓
[00:05:44.480 --> 00:05:46.040]  都是高人一等的時候
[00:05:46.040 --> 00:05:48.360]  其實他們是害怕這些百姓
[00:05:48.360 --> 00:05:49.800]  怎麼看待他們
[00:05:49.800 --> 00:05:50.320]  是不是?
[00:05:50.320 --> 00:05:54.080]  很諷刺
[00:05:54.080 --> 00:05:56.480]  當我們這樣去看待的時候
[00:05:56.480 --> 00:05:59.680]  他們實際上所懼怕的是人
[00:05:59.680 --> 00:06:00.920]  不是神
[00:06:00.920 --> 00:06:04.520]  而是他們被他們自己的恐懼
[00:06:04.520 --> 00:06:06.560]  所控制了他們平常的生活
[00:06:06.560 --> 00:06:10.080]  這就是怕人的後果
[00:06:10.080 --> 00:06:13.440]  我們再看第四節
[00:06:13.440 --> 00:06:17.000]  主耶穌接著說「那殺身體以後
[00:06:17.000 --> 00:06:18.560]  不能再做什麼的」
[00:06:18.560 --> 00:06:20.600]  你不用怕那些人
[00:06:20.600 --> 00:06:22.880]  我不知道大家如何去理解
[00:06:22.880 --> 00:06:24.760]  或者接收這句話
[00:06:24.760 --> 00:06:26.120]  不過從人的角度看
[00:06:26.120 --> 00:06:28.000]  總是說不是
[00:06:28.000 --> 00:06:29.600]  生命代表一切
[00:06:29.600 --> 00:06:30.880]  沒有命
[00:06:30.880 --> 00:06:32.160]  拿你的命
[00:06:32.160 --> 00:06:34.800]  沒有了命就什麼都沒有
[00:06:34.800 --> 00:06:37.640]  如果有人有權拿到我們的命的話
[00:06:37.640 --> 00:06:39.040]  我們當然要怕他
[00:06:39.040 --> 00:06:41.520]  這是很必然的事情
[00:06:41.520 --> 00:06:43.040]  而當主耶穌說
[00:06:43.040 --> 00:06:46.000]  你們不要懼怕這些
[00:06:46.000 --> 00:06:48.200]  能夠拿走你們的生命
[00:06:48.200 --> 00:06:50.480]  又不能夠做其他的事
[00:06:50.480 --> 00:06:52.640]  為什麼耶穌這樣說?
[00:06:52.640 --> 00:06:54.960]  我相信答案就是在第五節
[00:06:54.960 --> 00:06:56.800]  從人的角度來看
[00:06:56.800 --> 00:06:57.880]  生命就是一切
[00:06:57.880 --> 00:06:59.480]  沒有了生命就什麼都沒有
[00:06:59.480 --> 00:07:03.640]  不過從神的角度來看
[00:07:03.640 --> 00:07:05.520]  地上的生命完結
[00:07:05.520 --> 00:07:08.080]  並不是一切的完結
[00:07:08.080 --> 00:07:10.840]  因為當人的地上生命完結之後
[00:07:10.840 --> 00:07:11.800]  聖經說得很清楚
[00:07:11.800 --> 00:07:14.600]  我們仍然有地方要去的
[00:07:14.600 --> 00:07:16.840]  聖經裡面說有兩大地方人死也要去
[00:07:16.840 --> 00:07:17.640]  一個就是天堂
[00:07:17.640 --> 00:07:20.480]  一個就是地獄
[00:07:20.480 --> 00:07:22.000]  那麼你說天堂是什麼?
[00:07:22.000 --> 00:07:26.080]  地獄是什麼?
[00:07:26.080 --> 00:07:28.640]  如果說到地獄的話
[00:07:28.640 --> 00:07:31.160]  中國人那時候有兩種看法
[00:07:31.160 --> 00:07:34.120]  這兩種看法我其實很難去理解
[00:07:34.120 --> 00:07:35.760]  第一種不知道大家有沒有聽過
[00:07:35.760 --> 00:07:38.640]  他說人很多時候
[00:07:38.640 --> 00:07:40.480]  就會找地獄來開玩笑
[00:07:40.480 --> 00:07:42.520]  去地獄?好啊
[00:07:42.520 --> 00:07:45.280]  我所喜歡的葡萄酒全部都是在地獄的
[00:07:45.280 --> 00:07:48.240]  讓我選的我當然選去地獄
[00:07:48.240 --> 00:07:49.600]  不知道大家有沒有這樣聽過
[00:07:49.600 --> 00:07:51.840]  或者自己這樣想過
[00:07:51.840 --> 00:07:53.440]  我不知道這幫人這樣說的時候
[00:07:53.440 --> 00:07:54.640]  是不是真的開玩笑
[00:07:54.640 --> 00:07:57.520]  還是真的他們很認真地有這樣的看法
[00:07:57.520 --> 00:07:59.120]  不過我可以肯定的就是
[00:07:59.120 --> 00:08:00.960]  如果這幫人離開世界的時候
[00:08:00.960 --> 00:08:04.680]  並沒有得到救恩的時候
[00:08:04.680 --> 00:08:10.360]  我肯定他們會在永恆的世界裡面
[00:08:10.360 --> 00:08:12.280]  不斷地後悔
[00:08:12.280 --> 00:08:13.400]  第二種看法就是
[00:08:13.400 --> 00:08:15.280]  有些人覺得人死了之後
[00:08:15.280 --> 00:08:19.040]  就好像去另外一個地方移民而已
[00:08:19.040 --> 00:08:20.640]  我記得有一次我跟一個
[00:08:20.640 --> 00:08:24.120]  一個年長的老人家聊天
[00:08:24.120 --> 00:08:25.160]  他跟我說
[00:08:25.160 --> 00:08:29.360]  我已經安排好我的身後事了
[00:08:29.360 --> 00:08:30.360]  我跟我的子女說
[00:08:30.360 --> 00:08:33.280]  我的棺材本
[00:08:33.280 --> 00:08:35.480]  你給我弄一個什麼?
[00:08:35.480 --> 00:08:37.760]  很風光的葬禮
[00:08:37.760 --> 00:08:39.320]  你要燒很多東西給我
[00:08:39.320 --> 00:08:40.800]  我看看他的清單
[00:08:40.800 --> 00:08:41.560]  很多東西的
[00:08:41.560 --> 00:08:43.640]  有飛機、有輪船、有車
[00:08:43.640 --> 00:08:45.800]  有房屋、有皮鋁
[00:08:45.800 --> 00:08:47.800]  很多東西要燒給他的
[00:08:47.800 --> 00:08:49.080]  我看看他的清單
[00:08:49.080 --> 00:08:52.520]  我說你燒的東西
[00:08:52.520 --> 00:08:58.200]  你將來的生活比你現在好不知多少倍
[00:08:58.200 --> 00:08:59.640]  我差點想說了
[00:08:59.640 --> 00:09:03.080]  那你應該更加嚮往那邊的生活了
[00:09:03.080 --> 00:09:04.520]  不過當然不可以這樣說
[00:09:04.520 --> 00:09:07.520]  事實上人對死後的世界
[00:09:07.520 --> 00:09:11.320]  往往有很多很難理解
[00:09:11.320 --> 00:09:17.120]  甚至很難相信的一些錯誤理解
[00:09:17.120 --> 00:09:18.280]  而在中國
[00:09:18.280 --> 00:09:20.960]  如果我們看回中國人的歷史裡面
[00:09:20.960 --> 00:09:22.840]  這些錯誤的理解
[00:09:22.840 --> 00:09:25.800]  往往都發生在我們的中國歷史裡面
[00:09:25.800 --> 00:09:27.040]  遠一點的有什麼?
[00:09:27.040 --> 00:09:28.160]  秦始皇
[00:09:28.160 --> 00:09:30.840]  秦始皇為什麼要起兵馬俑?
[00:09:30.840 --> 00:09:34.840]  死了之後可以帶著兵馬繼續做皇帝
[00:09:34.840 --> 00:09:36.880]  再近一點的慈禧太后
[00:09:36.880 --> 00:09:45.360]  有沒有去看過慈禧太后的墓穴?
[00:09:45.360 --> 00:09:46.480]  當時大家都知道
[00:09:46.480 --> 00:09:53.320]  慈禧太后是找了很多生的婢女來陪葬的
[00:09:53.320 --> 00:09:54.160]  為什麼?
[00:09:54.160 --> 00:09:56.880]  因為他們都是相信死了之後
[00:09:56.880 --> 00:10:03.600]  他們盼望能夠延續他們在世上的富貴、榮華、權力
[00:10:03.600 --> 00:10:05.840]  甚至可以更加的好
[00:10:05.840 --> 00:10:09.440]  這就是他們對將來世界的一種盼望
[00:10:09.440 --> 00:10:12.000]  不過大家千萬不要誤會我在這裡取笑
[00:10:12.000 --> 00:10:15.560]  嘲笑一些對死後世界的認知
[00:10:15.560 --> 00:10:20.040]  不過我好想大家是嚴厲地、嚴謹地
[00:10:20.040 --> 00:10:22.080]  要有一個嚴謹的態度
[00:10:22.080 --> 00:10:24.320]  去探求究竟人死了之後
[00:10:24.320 --> 00:10:26.720]  那個世界是一個什麼樣的世界
[00:10:26.720 --> 00:10:28.960]  而不是只聽誰誰這樣說
[00:10:28.960 --> 00:10:30.000]  誰誰這樣做
[00:10:30.000 --> 00:10:31.960]  我就是相信
[00:10:31.960 --> 00:10:37.640]  主耶穌是經過歷史的考究
[00:10:37.640 --> 00:10:41.280]  經過很多邏輯的研究
[00:10:41.280 --> 00:10:43.160]  耶穌是神的兒子
[00:10:43.160 --> 00:10:45.720]  祂對這個死後的世界相當的清楚
[00:10:45.720 --> 00:10:46.560]  祂告訴我們
[00:10:46.560 --> 00:10:49.000]  人死了之後只有兩個永恆的目的地
[00:10:49.000 --> 00:10:49.760]  一個就是天堂
[00:10:49.760 --> 00:10:50.760]  一個就是地獄
[00:10:50.760 --> 00:10:53.320]  天堂代表跟神永遠在一起
[00:10:53.320 --> 00:10:56.680]  如果一切的美善都是來自神的時候
[00:10:56.680 --> 00:10:59.200]  那就是說跟神在一起的永恆世界
[00:10:59.200 --> 00:11:03.960]  我們就是跟福與樂永遠在一起
[00:11:03.960 --> 00:11:04.920]  而什麼叫地獄
[00:11:04.920 --> 00:11:07.560]  地獄就是一個跟神永遠分離的地方
[00:11:07.560 --> 00:11:08.920]  如果神是一切美善的來源
[00:11:08.920 --> 00:11:10.920]  就是說在一個沒有神的地方裡面
[00:11:10.920 --> 00:11:13.800]  我們只有痛苦與後悔
[00:11:13.800 --> 00:11:14.720]  痛苦是什麼
[00:11:14.720 --> 00:11:16.400]  因為聖經告訴我們
[00:11:16.400 --> 00:11:18.640]  在一個永恆的地獄裡面
[00:11:18.640 --> 00:11:21.040]  是有永遠不滅的火
[00:11:21.040 --> 00:11:22.600]  痛苦呢
[00:11:22.600 --> 00:11:23.320]  後悔呢
[00:11:23.320 --> 00:11:25.920]  後悔就是說我們在今生的時候
[00:11:25.920 --> 00:11:27.760]  沒有好好把握我們的時間
[00:11:27.760 --> 00:11:30.960]  來得著耶穌為我們預備的救恩
[00:11:30.960 --> 00:11:32.400]  這個就是後悔
[00:11:32.400 --> 00:11:33.280]  好了
[00:11:33.280 --> 00:11:34.520]  主耶穌接著說
[00:11:34.520 --> 00:11:36.760]  我們要怕那個有權柄
[00:11:36.760 --> 00:11:40.880]  將人丟在地獄裡面的那一位
[00:11:40.880 --> 00:11:42.280]  什麼叫丟在
[00:11:42.280 --> 00:11:43.400]  丟在的意思就是說
[00:11:43.400 --> 00:11:44.680]  不是我自己選擇的
[00:11:44.680 --> 00:11:46.400]  不是我想進入地獄的
[00:11:46.400 --> 00:11:49.240]  是被神丟在這個地獄裡面
[00:11:49.240 --> 00:11:51.440]  不是人的選擇
[00:11:51.440 --> 00:11:52.600]  如果不是神的選擇
[00:11:52.600 --> 00:11:54.040]  不是人的選擇的時候
[00:11:54.040 --> 00:11:58.400]  哪一個決定將這個人放在地獄那裡
[00:11:58.400 --> 00:12:01.880]  主耶穌就是說這個創天造地
[00:12:01.880 --> 00:12:04.000]  賞善罰惡的神
[00:12:04.000 --> 00:12:04.800]  是祂
[00:12:04.800 --> 00:12:08.320]  唯有祂才有這個能力
[00:12:08.320 --> 00:12:13.640]  將人永恆地放在地獄裡面
[00:12:13.640 --> 00:12:15.240]  所以主耶穌說
[00:12:15.240 --> 00:12:20.840]  既然這個神是有這樣的權柄的時候
[00:12:20.840 --> 00:12:23.360]  我們需要怕的就是怕祂
[00:12:23.360 --> 00:12:24.800]  而不是怕人
[00:12:24.800 --> 00:12:29.080]  因為真正決定我們永恆的去向
[00:12:29.080 --> 00:12:31.200]  就是這個永生的神
[00:12:31.200 --> 00:12:32.560]  不是人
[00:12:32.560 --> 00:12:34.240]  好了我們再看下去
[00:12:34.240 --> 00:12:36.560]  在第五節
[00:12:36.560 --> 00:12:37.080]  第六節
[00:12:37.080 --> 00:12:39.000]  第七節
[00:12:39.000 --> 00:12:41.040]  特別到了第六第七節的時候
[00:12:41.040 --> 00:12:44.240]  你留意耶穌好像突然之間
[00:12:44.240 --> 00:12:46.240]  將那個話鋒一轉
[00:12:46.240 --> 00:12:48.600]  祂指出這個神
[00:12:48.600 --> 00:12:51.120]  雖然祂有生殺之權
[00:12:51.120 --> 00:12:54.160]  但是祂不是一個暴君
[00:12:54.160 --> 00:12:56.400]  祂甚至愛人到一個地步
[00:12:56.400 --> 00:12:59.720]  連我們的頭髮都數過
[00:12:59.720 --> 00:13:01.960]  所以我們不需要怕祂
[00:13:01.960 --> 00:13:02.680]  不是啊
[00:13:02.680 --> 00:13:04.200]  剛才你剛剛說完要怕這個神
[00:13:04.200 --> 00:13:06.360]  為什麼現在突然間說不用怕
[00:13:06.360 --> 00:13:07.640]  第五節說要怕祂
[00:13:07.640 --> 00:13:10.080]  第七節說不要怕祂
[00:13:10.080 --> 00:13:11.240]  為什麼
[00:13:11.240 --> 00:13:14.000]  是不是耶穌說話不夠邏輯性呢
[00:13:14.000 --> 00:13:16.640]  是不是耶穌說話沒有一致性呢
[00:13:16.640 --> 00:13:21.360]  還是耶穌所說對神的害怕
[00:13:21.360 --> 00:13:25.120]  是有更深層的意義呢
[00:13:25.120 --> 00:13:29.080]  你可以問會不會是翻譯的錯
[00:13:29.080 --> 00:13:30.400]  但是我們追查回
[00:13:30.400 --> 00:13:31.880]  第五節和第七節裡面
[00:13:31.880 --> 00:13:33.600]  所用的害怕這個字
[00:13:33.600 --> 00:13:37.320]  是源於同一個希臘文的文字
[00:13:37.320 --> 00:13:40.680]  那就是說不是翻譯的問題
[00:13:40.680 --> 00:13:43.040]  那究竟是什麼原因
[00:13:43.040 --> 00:13:47.640]  不知道大家有沒有看一個電視的真人騷
[00:13:47.640 --> 00:13:49.960]  叫做 Security Border
[00:13:49.960 --> 00:13:53.720]  那裡就是說一些人入海關的時候
[00:13:53.720 --> 00:13:57.880]  那些海關人員檢查他們有沒有帶違禁品等等
[00:13:57.880 --> 00:14:00.320]  我也挺喜歡看這個節目的
[00:14:00.320 --> 00:14:01.440]  為什麼呢
[00:14:01.440 --> 00:14:05.560]  因為這個節目很顯露人性
[00:14:05.560 --> 00:14:07.000]  在這個節目裡面
[00:14:07.000 --> 00:14:09.160]  我看到兩個很重要的人性
[00:14:09.160 --> 00:14:12.640]  經常在不同的情況裡面出現的
[00:14:12.640 --> 00:14:15.960]  恐懼和貪婪
[00:14:15.960 --> 00:14:18.480]  而很多時候我看得下去這個節目
[00:14:18.480 --> 00:14:21.440]  我發覺其實那些海關人員
[00:14:21.440 --> 00:14:25.120]  當他們看到那個乘客
[00:14:25.120 --> 00:14:26.920]  一些表現的時候
[00:14:26.920 --> 00:14:28.200]  其實這些海關人員
[00:14:28.200 --> 00:14:31.520]  大概已經知道這幫人有沒有拿違禁品了
[00:14:31.520 --> 00:14:32.920]  有些什麼表現
[00:14:32.920 --> 00:14:34.240]  哇 表現得怎麼樣
[00:14:34.240 --> 00:14:35.040]  很緊張
[00:14:35.040 --> 00:14:35.960]  哇 出汗了
[00:14:35.960 --> 00:14:36.720]  很內犯
[00:14:36.720 --> 00:14:37.680]  到處看
[00:14:37.680 --> 00:14:39.440]  總之行為很不自然
[00:14:39.440 --> 00:14:44.640]  這些人大概都是拿著一些違禁品
[00:14:44.640 --> 00:14:45.480]  為什麼
[00:14:45.480 --> 00:14:48.680]  為什麼會有一些這麼不自然的表現
[00:14:48.680 --> 00:14:50.360]  恐懼
[00:14:50.360 --> 00:14:51.360]  恐懼
[00:14:51.360 --> 00:14:53.200]  或者我這樣問大家
[00:14:53.200 --> 00:14:54.120]  如果你開著一輛車
[00:14:54.120 --> 00:14:55.560]  突然間有警察截停你的車
[00:14:55.560 --> 00:14:56.880]  要看看你有沒有
[00:14:56.880 --> 00:14:57.800]  吹一下氣
[00:14:57.800 --> 00:14:59.840]  看看你有沒有酒精過量
[00:14:59.840 --> 00:15:00.680]  你會不會恐懼
[00:15:00.680 --> 00:15:02.280]  你會不會害怕
[00:15:02.280 --> 00:15:03.640]  不害怕
[00:15:03.640 --> 00:15:04.160]  不是的
[00:15:04.160 --> 00:15:05.120]  為什麼不害怕
[00:15:05.120 --> 00:15:06.240]  警察來的
[00:15:06.240 --> 00:15:08.600]  他們是法律的執行者
[00:15:08.600 --> 00:15:11.200]  他們有權捉你去坐牢的
[00:15:11.200 --> 00:15:11.960]  如果在美國
[00:15:11.960 --> 00:15:13.200]  你的手放得不對的時候
[00:15:13.200 --> 00:15:14.560]  隨時在你身體裡面
[00:15:14.560 --> 00:15:16.120]  在上面開幾個洞的
[00:15:16.120 --> 00:15:17.440]  警察要害怕的
[00:15:17.440 --> 00:15:18.680]  你說為什麼要害怕
[00:15:18.680 --> 00:15:22.880]  我都沒有喝過酒
[00:15:22.880 --> 00:15:24.680]  那如果你有喝酒呢
[00:15:24.680 --> 00:15:25.880]  如果你喝了很多酒呢
[00:15:25.880 --> 00:15:27.000]  你害不害怕
[00:15:27.000 --> 00:15:28.040]  那又不同
[00:15:28.040 --> 00:15:29.000]  喝了這麼多酒的時候
[00:15:29.000 --> 00:15:30.880]  當然害怕
[00:15:30.880 --> 00:15:33.680]  大家看到這個分別在哪裡嗎
[00:15:33.680 --> 00:15:35.080]  主要是想跟他們說
[00:15:35.080 --> 00:15:39.680]  我們不需要懼怕人
[00:15:39.680 --> 00:15:41.280]  但是我們需要懼怕神
[00:15:41.280 --> 00:15:43.840]  因為神有一個最終的權柄
[00:15:43.840 --> 00:15:46.880]  來決定我們永恆的去向
[00:15:46.880 --> 00:15:47.800]  但是
[00:15:47.800 --> 00:15:50.560]  我們同時也不需要懼怕這個神
[00:15:50.560 --> 00:15:53.000]  因為神愛我們每一個人
[00:15:53.000 --> 00:15:53.640]  到一個地步
[00:15:53.640 --> 00:15:57.200]  甚至連我們的頭髮都數過
[00:15:57.200 --> 00:15:57.800]  那分別
[00:15:57.800 --> 00:15:59.800]  問題在哪裡
[00:15:59.800 --> 00:16:00.680]  問題就在於
[00:16:00.680 --> 00:16:05.360]  究竟我們有沒有在這個神面前做錯事
[00:16:05.360 --> 00:16:09.080]  究竟我們有沒有在這個神面前犯罪
[00:16:09.080 --> 00:16:11.400]  究竟當神愛我們的時候
[00:16:11.400 --> 00:16:15.280]  我們有沒有回應這個神的愛
[00:16:15.280 --> 00:16:17.560]  又怎麼回應這個神的愛
[00:16:17.560 --> 00:16:20.520]  在這段經文裡面
[00:16:20.520 --> 00:16:24.360]  我可以找到三樣的事情
[00:16:24.360 --> 00:16:26.240]  來回應神的愛
[00:16:26.240 --> 00:16:28.480]  第一
[00:16:28.480 --> 00:16:32.000]  主耶穌在第八節裡面說
[00:16:32.000 --> 00:16:38.080]  當人在人的面前認耶穌基督的時候
[00:16:38.080 --> 00:16:44.520]  人子也都在神的使者面前認這些人
[00:16:44.520 --> 00:16:45.240]  人子
[00:16:45.240 --> 00:16:45.960]  大家都知道
[00:16:45.960 --> 00:16:49.320]  主耶穌基督是神的獨生兒子
[00:16:49.320 --> 00:16:52.000]  主耶穌這裡告訴我們
