
[00:00:00.000 --> 00:00:06.000]  一路敬拜的時候,我很感受到神對我們說話
[00:03:07.000 --> 00:03:11.000]  我以為是催促我快點收,講得太長了
[00:03:11.000 --> 00:03:14.000]  原來是我女兒不斷打給我
[00:03:14.000 --> 00:03:20.000]  她有一件事是她跟我的秘密,所以我都不會跟大家說
[00:03:20.000 --> 00:03:24.000]  因為我怕你告訴我太太,因為她有些事很害怕
[00:03:24.000 --> 00:03:28.000]  她就告訴我,我就幫她解決了,她很開心
[00:03:28.000 --> 00:03:32.000]  我亦都很開心,我跟我女兒之間有些個人
[00:03:32.000 --> 00:03:35.000]  父親和女兒才有的關係
[00:03:35.000 --> 00:03:39.000]  我覺得很感恩,在這麼多年裏面
[00:03:39.000 --> 00:03:45.000]  我見到神都透過我自己的家庭給我自己很大的滿足和喜樂
[00:03:45.000 --> 00:03:50.000]  我亦都相信家庭是上帝賜福的器皿
[00:03:50.000 --> 00:03:54.000]  如果我們的家庭不是真的能夠榮耀上主
[00:03:54.000 --> 00:03:59.000]  我們都會落入一個很大的困難裏面
[00:03:59.000 --> 00:04:06.000]  我希望我們每年的父親節,我們作為父親都好好檢視一下自己的生命
[00:04:06.000 --> 00:04:09.000]  檢視自己做這個爸爸,這個派
[00:04:09.000 --> 00:04:17.000]  究竟有沒有違法,超速,有沒有做錯一些不應該做錯的地方
[00:04:17.000 --> 00:04:21.000]  珍惜今天我們還可以作為父親的日子
[00:04:21.000 --> 00:04:26.000]  最近我亦都分別問我兩個小朋友,叫他們親我一口
[00:04:26.000 --> 00:04:33.000]  我就發現開始難了,兒子比較容易,女兒開始有點尷尬
[00:04:33.000 --> 00:04:37.000]  但最後都是半推半就給我親了一口
[00:04:37.000 --> 00:04:40.000]  我覺得很開心,還可以親
[00:04:40.000 --> 00:04:43.000]  但可能他一直成長到某個年紀
[00:04:43.000 --> 00:04:48.000]  我們已經不可以像以前一樣很親密的感覺
[00:04:48.000 --> 00:04:52.000]  有些人說到了青少年期就會反叛
[00:04:52.000 --> 00:04:57.000]  無論怎樣都好,我相信趁著今天我們還可以去親他
[00:04:57.000 --> 00:05:00.000]  可以去抱他,可以親近的時間
[00:05:00.000 --> 00:05:05.000]  我們努力做好做一個爸爸的本份
[00:05:05.000 --> 00:05:11.000]  我想除了每年在我們父親節多些紀念地上的爸爸之外
[00:05:11.000 --> 00:05:15.000]  我也覺得我們可以思想一下聖經裏面
[00:05:15.000 --> 00:05:18.000]  關於父親和兒女的一些經文
[00:05:18.000 --> 00:05:20.000]  其實是非常之重要
[00:05:20.000 --> 00:05:23.000]  我見到聖經裏面一個太重要的訊息
[00:05:23.000 --> 00:05:30.000]  神比全人類始祖亞當的父親
[00:05:30.000 --> 00:05:37.000]  這是比任何人類的關係,夫妻更早的存在
[00:05:37.000 --> 00:05:41.000]  我們所熟悉的福音書裏面提到浪子回頭
[00:05:41.000 --> 00:05:49.000]  正是告訴我們世上每一個罪人都是離棄了上帝天父的浪子
[00:05:49.000 --> 00:05:53.000]  怎樣從破裂回到修好的關係
[00:05:53.000 --> 00:05:57.000]  這也是聖經一個很重要的課題
[00:05:57.000 --> 00:06:03.000]  神今天也將他自己和聖子耶穌的關係
[00:06:03.000 --> 00:06:08.000]  讓我們見到是一種最親密的關係
[00:06:08.000 --> 00:06:12.000]  來比喻三為一體,那種密不可分的契合
[00:06:12.000 --> 00:06:20.000]  所以今天我們見到父母子女,父子的關係是非常之重要
[00:06:20.000 --> 00:06:25.000]  提摩太后書三章提到末世有一個危險的日子
[00:06:25.000 --> 00:06:31.000]  其中有一個很重要的特徵,人會違背父母母親情
[00:06:31.000 --> 00:06:39.000]  母親情似乎是我們這個年代非常之清晰的一個記號
[00:06:39.000 --> 00:06:43.000]  家庭其實是人類關係裏面的核心
[00:06:43.000 --> 00:06:50.000]  也是不斷地殺彈,不斷地攻擊世界的核心價值
[00:06:50.000 --> 00:06:56.000]  家庭的破裂會帶來人類成長,身心靈各種的創傷和問題
[00:06:56.000 --> 00:06:59.000]  我相信不需要我多說,大家都知道
[00:06:59.000 --> 00:07:05.000]  甚至聖經指出這種破裂的關係會帶來大地受咒助
[00:07:05.000 --> 00:07:12.000]  當第一個家庭,就是上帝和人類亞當的始祖脫離的時間
[00:07:12.000 --> 00:07:14.000]  他離開了伊甸園
[00:07:14.000 --> 00:07:19.000]  聖經說地就不再為人效力,生出荊棘和窒礪
[00:07:19.000 --> 00:07:23.000]  所以我相信,如果我們回想
[00:07:23.000 --> 00:07:29.000]  如果我們能夠收好家庭作為我們教會今天的大使命
[00:07:29.000 --> 00:07:35.000]  這個家庭能夠修復的日子,也是復興的來臨
[00:07:35.000 --> 00:07:41.000]  復禍是一個很重要的力量,能夠使萬物得以復興
[00:07:41.000 --> 00:07:46.000]  我們今天就看看聖經裏面,如何說明這種奇妙復興的力量
[00:07:46.000 --> 00:07:52.000]  我們看第一段經文,在《馬拉基書》舊約的最後一卷
[00:07:52.000 --> 00:07:54.000]  四章一至六節
[00:07:54.000 --> 00:07:58.000]  《馬拉基書》四章一至六節
[00:07:58.000 --> 00:08:06.000]  找到的時候,我請男女分別來讀,先請弟兄
[00:08:06.000 --> 00:08:09.000]  萬君子,找到我們一起讀
[00:08:09.000 --> 00:08:12.000]  預備,找不找到?
[00:08:12.000 --> 00:08:14.000]  給大家一點時間,很容易找到
[00:08:14.000 --> 00:08:18.000]  在大家伸藥之前,最後的一段
[00:08:18.000 --> 00:08:20.000]  萬君子耶和華說
[00:08:20.000 --> 00:08:24.000]  那日臨近,勢如燒著的火爐
[00:08:24.000 --> 00:08:28.000]  犯狂惡的和行惡的,必如誰皆
[00:08:28.000 --> 00:08:33.000]  在那日必被燒盡,根本之條,一無全留
[00:08:33.000 --> 00:08:34.000]  姐妹
[00:08:34.000 --> 00:08:38.000]  你們必踐踏惡人,在我所行的日子
[00:08:38.000 --> 00:08:42.000]  他們必如灰塵在你們腳掌之下
[00:08:42.000 --> 00:08:45.000]  這是萬君子耶和華所說的
[00:08:45.000 --> 00:08:49.000]  你們必踐踏惡人,在我所行的日子
[00:08:49.000 --> 00:08:52.000]  他們必如灰塵在你們腳掌之下
[00:08:52.000 --> 00:08:55.000]  這是萬君子耶和華所說的
[00:08:55.000 --> 00:08:58.000]  你們當機之人,可惜你們不怕
[00:08:58.000 --> 00:09:02.000]  你們當機之人,可惜你們不怕
[00:09:02.000 --> 00:09:04.000]  就像我在我這生涯
[00:09:04.000 --> 00:09:08.000]  與你們眾人所困苦的處處大悲傷
[00:09:08.000 --> 00:09:13.000]  看啊,耶和華大而可畏之日未到以前
[00:09:13.000 --> 00:09:18.000]  我必差遠先知以來也,到你們那裡去
[00:09:18.000 --> 00:09:21.000]  差遠先知,母親的心,轉向兒女
[00:09:21.000 --> 00:09:24.000]  兒女的心,轉向母親
[00:09:24.000 --> 00:09:27.000]  免得我留在所避免
[00:09:27.000 --> 00:09:30.000]  好,聖經讀筆
[00:09:30.000 --> 00:09:36.000]  這一段是舊約聖經的最後一段說話
[00:09:36.000 --> 00:09:40.000]  如果你寫書或看書
[00:09:40.000 --> 00:09:47.000]  你會看到最後有一段筆的段落
[00:09:47.000 --> 00:09:51.000]  這一段好像是聖經裡的一段筆文字
[00:09:51.000 --> 00:09:54.000]  有一點點成仙啟後
[00:09:54.000 --> 00:09:57.000]  例如我們以前看《禹長篇》
[00:09:57.000 --> 00:09:59.000]  《如來神長》的時候
[00:09:59.000 --> 00:10:02.000]  火雲邪神將他的掌印在頂部
[00:10:02.000 --> 00:10:06.000]  接著,龍劍飛究竟能否發現呢?
[00:10:06.000 --> 00:10:11.000]  欲知後事如何,請看下澤大結局
[00:10:11.000 --> 00:10:14.000]  我們看到成仙啟後
[00:10:14.000 --> 00:10:17.000]  這一段文字很重要
[00:10:17.000 --> 00:10:23.000]  究竟這段文字如何承繼整個舊約聖經的訊息呢?
[00:10:23.000 --> 00:10:25.000]  我看到一句話,非常重要
[00:10:25.000 --> 00:10:27.000]  第四節,我們再讀一次
[00:10:27.000 --> 00:10:31.000]  你們當紀念我僕人摩西的律法
[00:10:31.000 --> 00:10:38.000]  就是我在荷列山為以色列人所吩咐的律例典章
[00:10:38.000 --> 00:10:42.000]  沒錯,律法就是整個舊約的總綱
[00:10:42.000 --> 00:10:47.000]  律法就是整個舊約的精髓所在
[00:10:47.000 --> 00:10:52.000]  但我看到,律法卻是帶來咒詛
[00:10:52.000 --> 00:10:58.000]  很奇怪,舊約最後一句話是咒詛
[00:10:58.000 --> 00:11:03.000]  當你看看新約,新約最後一句話是祝福
[00:11:03.000 --> 00:11:09.000]  我相信這不是偶然,而是上帝精心的策劃
[00:11:09.000 --> 00:11:12.000]  舊約給我們一種奴僕的心
[00:11:12.000 --> 00:11:16.000]  我們不能達成律法的要求
[00:11:16.000 --> 00:11:19.000]  但新約給我們看到,我們可以透過耶穌基督
[00:11:19.000 --> 00:11:22.000]  得到真正的恩典和祝福
[00:11:22.000 --> 00:11:27.000]  我們看到舊約讓我們看到
[00:11:27.000 --> 00:11:30.000]  如果我們不能遵守的時間,會帶來的咒詛
[00:11:30.000 --> 00:11:33.000]  而這種咒詛,很鮮明地讓我們看到
[00:11:33.000 --> 00:11:38.000]  它告訴我們,當父親的心轉向兒女
[00:11:38.000 --> 00:11:40.000]  兒女的心轉向父親
[00:11:40.000 --> 00:11:43.000]  免得我來咒詛遍地
[00:11:43.000 --> 00:11:46.000]  其實上帝也不希望這個咒詛臨到
[00:11:46.000 --> 00:11:50.000]  只要父親的心可以轉向兒女
[00:11:50.000 --> 00:11:53.000]  兒女的心可以轉向父親
[00:11:53.000 --> 00:11:57.000]  原來有一個這麼重要的位置
[00:11:57.000 --> 00:12:01.000]  原來家庭有一個這麼重要的位置
[00:12:01.000 --> 00:12:04.000]  當然這裡不單單指到人倫的關係
[00:12:04.000 --> 00:12:10.000]  也指到上帝和我們的關係
[00:12:10.000 --> 00:12:13.000]  但這裡曾經提到一個很重要的人物
[00:12:13.000 --> 00:12:14.000]  我不知道大家有沒有留意
[00:12:14.000 --> 00:12:16.000]  除了摩西之外
[00:12:16.000 --> 00:12:20.000]  我們看到一個很重要的人物,叫做以利亞
[00:12:20.000 --> 00:12:27.000]  原來以利亞象徵了末日將要來的一個很重要的記號
[00:12:27.000 --> 00:12:29.000]  聖經給我們看見
[00:12:29.000 --> 00:12:32.000]  耶和華大而可畏之日,未臨到之前
[00:12:32.000 --> 00:12:36.000]  他會猜見以利亞先來到這個世界
[00:12:36.000 --> 00:12:38.000]  作為一個很重要的記號
[00:12:38.000 --> 00:12:41.000]  就是展開了末世的開始
[00:12:41.000 --> 00:12:44.000]  所以在猶太人的傳統裡
[00:12:44.000 --> 00:12:47.000]  我們看到他們守如意節的晚餐
[00:12:47.000 --> 00:12:51.000]  我記得我們在這裡也曾經守過一次如意節晚餐
[00:12:51.000 --> 00:12:52.000]  你有沒有留意
[00:12:52.000 --> 00:12:54.000]  我們當時擺的椅子
[00:12:54.000 --> 00:12:58.000]  留下了一張空椅
[00:12:58.000 --> 00:13:02.000]  一張空空的,沒有人坐的椅子
[00:13:02.000 --> 00:13:06.000]  那張椅子是給誰坐的呢
[00:13:06.000 --> 00:13:08.000]  是給以利亞坐的
[00:13:08.000 --> 00:13:11.000]  因為在以色列人的傳統裡
[00:13:11.000 --> 00:13:13.000]  他們非常重視這段經文
[00:13:13.000 --> 00:13:17.000]  因為他們知道當理賽亞未來臨的時候
[00:13:17.000 --> 00:13:20.000]  有一個人,重要的記號的人物
[00:13:20.000 --> 00:13:23.000]  以利亞會來到這個地上
[00:13:23.000 --> 00:13:25.000]  會重臨這個地上
[00:13:25.000 --> 00:13:27.000]  所以他們留下了這張椅子
[00:13:27.000 --> 00:13:30.000]  並且他們喝葡萄酒的時候
[00:13:30.000 --> 00:13:33.000]  他們有稱為第四杯的葡萄酒
[00:13:33.000 --> 00:13:36.000]  叫做以利亞之杯
[00:13:36.000 --> 00:13:39.000]  他們就是帶著盼望來喝這個杯
[00:13:39.000 --> 00:13:44.000]  等候真正的以利亞來到這個世界
[00:13:44.000 --> 00:13:45.000]  所以我們看到
[00:13:45.000 --> 00:13:47.000]  原來在以色列人的傳統裡
[00:13:47.000 --> 00:13:52.000]  他們非常重視這個以利亞的來臨
[00:13:52.000 --> 00:13:54.000]  或者我也透過這個機會補充一下
[00:13:54.000 --> 00:13:57.000]  以利亞是誰
[00:13:57.000 --> 00:13:59.000]  可能有些我們當中是初訊的弟兄姊妹
[00:13:59.000 --> 00:14:01.000]  不知道誰是以利亞
[00:14:01.000 --> 00:14:04.000]  其實以利亞是舊約一個最重要的先知
[00:14:04.000 --> 00:14:08.000]  一個最獨特的先知
[00:14:08.000 --> 00:14:13.000]  他生活在公元前九世紀的一個人
[00:14:13.000 --> 00:14:14.000]  是南北角
[00:14:14.000 --> 00:14:17.000]  當時以色列分裂了成為南北角
[00:14:17.000 --> 00:14:20.000]  是北角的一個先知
[00:14:20.000 --> 00:14:24.000]  我們知道北角是一個非常腐敗的國度
[00:14:24.000 --> 00:14:27.000]  裡面有一個皇帝叫阿俠
[00:14:27.000 --> 00:14:29.000]  阿俠就經常被他老婆欺負
[00:14:29.000 --> 00:14:31.000]  你記住這個名字就知道
[00:14:31.000 --> 00:14:33.000]  因為他是一個小男人
[00:14:33.000 --> 00:14:37.000]  他整個國家差不多都被那個叫做耶洗別
[00:14:37.000 --> 00:14:40.000]  這個女人來操控著
[00:14:40.000 --> 00:14:44.000]  而這個女人是拜賈神
[00:14:44.000 --> 00:14:46.000]  拜巴力和亞瑟拉
[00:14:46.000 --> 00:14:48.000]  這兩個男女的神
[00:14:48.000 --> 00:14:53.000]  差不多就是令到整個以色列的信仰靈性
[00:14:53.000 --> 00:14:57.000]  陷入了非常之黑暗的時期
[00:14:57.000 --> 00:14:59.000]  先知一出來的時候
[00:14:59.000 --> 00:15:01.000]  他帶著上帝的審判
[00:15:01.000 --> 00:15:03.000]  他施行神蹟
[00:15:03.000 --> 00:15:06.000]  叫天三年半不下雨
[00:15:06.000 --> 00:15:08.000]  直至他再祈求的時候
[00:15:08.000 --> 00:15:10.000]  天才能夠下雨
[00:15:10.000 --> 00:15:13.000]  他在那段時間
[00:15:13.000 --> 00:15:17.000]  投靠一個撒勒伐的寡婦
[00:15:17.000 --> 00:15:19.000]  而祝福了這個婦人
[00:15:19.000 --> 00:15:20.000]  本來投靠她
[00:15:20.000 --> 00:15:22.000]  吃她的住她的
[00:15:22.000 --> 00:15:23.000]  應該是糟糕的
[00:15:23.000 --> 00:15:25.000]  你家裡有一個人吃你的住你的
[00:15:25.000 --> 00:15:26.000]  但是
[00:15:26.000 --> 00:15:31.000]  竟然她當時的油和麵都不缺少
[00:15:31.000 --> 00:15:33.000]  本來她都想死的
[00:15:33.000 --> 00:15:34.000]  在饑荒裡面會死
[00:15:34.000 --> 00:15:35.000]  但是
[00:15:35.000 --> 00:15:38.000]  就因為先知在她的身邊
[00:15:38.000 --> 00:15:42.000]  能夠洗到她的家永遠不缺
[00:15:42.000 --> 00:15:44.000]  她的兒子後來死了
[00:15:44.000 --> 00:15:45.000]  很傷心
[00:15:45.000 --> 00:15:48.000]  因為寡婦連兒子都死了
[00:15:48.000 --> 00:15:50.000]  非常之失望
[00:15:50.000 --> 00:15:54.000]  但是先知以利亞使她的兒子死而復活
[00:15:54.000 --> 00:15:58.000]  這麼大的神蹟竟然在這個時期發生
[00:15:58.000 --> 00:16:00.000]  透過以利亞發生
[00:16:00.000 --> 00:16:02.000]  但是更大的神蹟就是
[00:16:02.000 --> 00:16:04.000]  當
[00:16:04.000 --> 00:16:09.000]  當她去見阿黑皇帝的時候
[00:16:09.000 --> 00:16:11.000]  阿黑就恐嚇她
[00:16:11.000 --> 00:16:13.000]  然後她就告訴阿黑
[00:16:13.000 --> 00:16:17.000]  她要行一個神蹟
[00:16:17.000 --> 00:16:19.000]  叫你的巴力先知上山
[00:16:19.000 --> 00:16:21.000]  上加密山上面
[00:16:21.000 --> 00:16:26.000]  求你們的神降火燒盡你們的祭物
[00:16:26.000 --> 00:16:30.000]  於是她就捉了一個壇給耶和華
[00:16:30.000 --> 00:16:34.000]  用巴力先知捉了一個壇給巴力假神
[00:16:34.000 --> 00:16:36.000]  在這個時期
[00:16:36.000 --> 00:16:39.000]  那些人求到天都黑了
[00:16:39.000 --> 00:16:45.000]  都未能夠叫他們的神降火燒那些祭物
[00:16:45.000 --> 00:16:46.000]  但是
[00:16:46.000 --> 00:16:50.000]  以利亞叫那些人把祭壇的水都倒掉
[00:16:50.000 --> 00:16:52.000]  當她一祈禱的時候
[00:16:52.000 --> 00:16:54.000]  火就從天上降下來
[00:16:54.000 --> 00:16:56.000]  燒盡一切的祭物
[00:16:56.000 --> 00:16:58.000]  我一定知道
[00:16:58.000 --> 00:17:01.000]  以利亞就是一位這麼有能力的先知
[00:17:01.000 --> 00:17:05.000]  聖經說她的心智有她的能力
[00:17:05.000 --> 00:17:08.000]  她的能力是這麼大的
[00:17:08.000 --> 00:17:09.000]  但是後來
[00:17:09.000 --> 00:17:14.000]  她因為一個小小的說話
[00:17:14.000 --> 00:17:15.000]  要追殺他
[00:17:15.000 --> 00:17:17.000]  於是她就嚇到
[00:17:17.000 --> 00:17:19.000]  走了四十晝夜
[00:17:19.000 --> 00:17:22.000]  走得筋疲力盡
[00:17:22.000 --> 00:17:24.000]  我們也看到
[00:17:24.000 --> 00:17:27.000]  一個雖然很偉大的人
[00:17:27.000 --> 00:17:30.000]  她也有她自己很人的本性
[00:17:30.000 --> 00:17:34.000]  我簡單略略說到這裡
[00:17:34.000 --> 00:17:37.000]  最後有一個很重要的奇事
[00:17:37.000 --> 00:17:41.000]  就是神最後猜險火車和火馬
[00:17:41.000 --> 00:17:43.000]  接走以利亞
[00:17:43.000 --> 00:17:46.000]  所以這個世界有兩個人是未經過死亡的
[00:17:46.000 --> 00:17:48.000]  其中之一就是以利亞
[00:17:48.000 --> 00:17:50.000]  另一個是誰呢
[00:17:50.000 --> 00:17:52.000]  就是以洛
[00:17:52.000 --> 00:17:54.000]  在《藏世紀》告訴我們
[00:17:54.000 --> 00:17:56.000]  以洛和神同行三百年
[00:17:56.000 --> 00:17:59.000]  於是神就將他接走
[00:17:59.000 --> 00:18:02.000]  以利亞就是一個這麼奇妙
[00:18:02.000 --> 00:18:05.000]  這麼特別的先知
[00:18:05.000 --> 00:18:09.000]  今天猶太人仍然在救恩的門外
[00:18:09.000 --> 00:18:12.000]  因為他們不相信尼塞亞來了
[00:18:12.000 --> 00:18:14.000]  但是我們今天知道
[00:18:14.000 --> 00:18:16.000]  其實這個以利亞是誰
[00:18:16.000 --> 00:18:18.000]  或者我們看另外一段經文
[00:18:18.000 --> 00:18:20.000]  讓我們看到
[00:18:20.000 --> 00:18:23.000]  這個以利亞究竟是誰
[00:18:23.000 --> 00:18:30.000]  我們看路加福音一章十六至十七節
[00:18:30.000 --> 00:18:34.000]  找到一齊讀
[00:18:34.000 --> 00:18:37.000]  是天使加伯列對撒加利亞
[00:18:37.000 --> 00:18:39.000]  就是施西約翰的父親
[00:18:39.000 --> 00:18:41.000]  說的一段說話
[00:18:41.000 --> 00:18:42.000]  預備起
[00:18:42.000 --> 00:18:47.000]  他要使許多以色列人回轉歸於主
[00:18:47.000 --> 00:18:49.000]  他們的上帝
[00:18:49.000 --> 00:18:52.000]  他必有以利亞的心智能力
[00:18:52.000 --> 00:18:54.000]  行在主面前
[00:18:54.000 --> 00:18:57.000]  叫為父的心轉向而來
[00:18:57.000 --> 00:19:01.000]  叫伴翼的人轉從以人的智慧
[00:19:01.000 --> 00:19:04.000]  又為主預備合用的百姓
[00:19:04.000 --> 00:19:06.000]  各位弟兄姊妹
[00:19:06.000 --> 00:19:08.000]  很清楚天使告訴我們
[00:19:08.000 --> 00:19:10.000]  這個以利亞不是以利亞轉世
[00:19:10.000 --> 00:19:13.000]  或者重新來到這個世界
[00:19:13.000 --> 00:19:16.000]  而是一個擁有以利亞心智和能力的人
[00:19:16.000 --> 00:19:22.000]  他要出來使人和神之間的關係復和
[00:19:22.000 --> 00:19:25.000]  叫父親的心轉向而來
[00:19:25.000 --> 00:19:28.000]  叫伴翼的人轉從以人的智慧
[00:19:28.000 --> 00:19:30.000]  所以我們很清楚
[00:19:30.000 --> 00:19:34.000]  這個就是施西約翰
[00:19:34.000 --> 00:19:36.000]  但是我留意到一個
[00:19:36.000 --> 00:19:37.000]  不知道你有沒有留意到
[00:19:37.000 --> 00:19:40.000]  那個使命只是說一半
[00:19:40.000 --> 00:19:41.000]  有沒有留意到
[00:19:41.000 --> 00:19:43.000]  叫為父的心轉向而來
[00:19:43.000 --> 00:19:45.000]  下一個是什麼
[00:19:45.000 --> 00:19:47.000]  兒女的心轉向父親
[00:19:47.000 --> 00:19:49.000]  為什麼只說一半呢
[00:19:49.000 --> 00:19:50.000]  不是偶然的
[00:19:50.000 --> 00:19:52.000]  我相信不是偶然
[00:19:52.000 --> 00:19:54.000]  那到底是什麼意思呢
[00:19:54.000 --> 00:19:55.000]  關係是雙向的
[00:19:55.000 --> 00:19:56.000]  我作為爸爸
[00:19:56.000 --> 00:19:58.000]  我伸開了我的手
[00:19:58.000 --> 00:20:01.000]  但是為什麼兒女還沒有轉回呢
[00:20:01.000 --> 00:20:05.000]  原來這裡是讓我們看到
[00:20:05.000 --> 00:20:08.000]  施西約翰的確是透過
[00:20:08.000 --> 00:20:10.000]  他自己的神的呼召
[00:20:10.000 --> 00:20:12.000]  他宣告一個很重要的訊息
[00:20:12.000 --> 00:20:14.000]  他來到世界的時候
[00:20:14.000 --> 00:20:16.000]  他說天國近了
[00:20:16.000 --> 00:20:18.000]  你們應當悔改
[00:20:18.000 --> 00:20:21.000]  耶穌也同樣宣告同一個訊息
[00:20:21.000 --> 00:20:22.000]  天國近了
[00:20:22.000 --> 00:20:24.000]  你們應當悔改
[00:20:24.000 --> 00:20:27.000]  其實就是代表上帝已經向罪人
[00:20:27.000 --> 00:20:29.000]  打開他的雙手
[00:20:29.000 --> 00:20:32.000]  父親的心歸向兒女
[00:20:32.000 --> 00:20:34.000]  他願意接納兒女
[00:20:34.000 --> 00:20:39.000]  但是兒女是不是已經全部回來了
[00:20:39.000 --> 00:20:40.000]  還沒有
[00:20:40.000 --> 00:20:43.000]  這就是透過漫長的歷史
[00:20:43.000 --> 00:20:45.000]  今天教會的存在
[00:20:45.000 --> 00:20:48.000]  去呼召兒女的心轉向父親
[00:20:48.000 --> 00:20:50.000]  所以聖經裡面
[00:20:50.000 --> 00:20:52.000]  很清楚耶穌曾經說
[00:20:52.000 --> 00:20:53.000]  他說
[00:20:53.000 --> 00:20:56.000]  這天國的福音要傳遍天下
[00:20:56.000 --> 00:20:58.000]  然後末期才到
[00:20:58.000 --> 00:21:00.000]  所以這段時間
[00:21:00.000 --> 00:21:03.000]  就是一個等候罪人悔改的時間
[00:21:03.000 --> 00:21:06.000]  你也可以留意另一個很重要的訊息
[00:21:06.000 --> 00:21:07.000]  就是
[00:21:07.000 --> 00:21:11.000]  我們留意到剛才我們讀的
[00:21:11.000 --> 00:21:13.000]  《馬拉基書》的經文
[00:21:13.000 --> 00:21:16.000]  他形容這位伊利亞的日子
[00:21:16.000 --> 00:21:19.000]  是好像審判臨到一樣
[00:21:19.000 --> 00:21:22.000]  並不是像約翰來到的時候
[00:21:22.000 --> 00:21:24.000]  神的恩典臨到的日子
[00:21:24.000 --> 00:21:26.000]  例如聖經裡面說
[00:21:26.000 --> 00:21:27.000]  那日臨近
[00:21:27.000 --> 00:21:29.000]  勢如燒著的火爐
[00:21:29.000 --> 00:21:31.000]  犯狂惡和行惡的人
[00:21:31.000 --> 00:21:33.000]  必如碎街
[00:21:33.000 --> 00:21:35.000]  那日會被火燒盡
[00:21:35.000 --> 00:21:37.000]  根本之條,無一存留
[00:21:37.000 --> 00:21:40.000]  所以我們必須知道
[00:21:40.000 --> 00:21:42.000]  聖經有一個很重要的觀念
[00:21:42.000 --> 00:21:45.000]  末世並不是指
[00:21:45.000 --> 00:21:48.000]  單單是最後主在來的那一天
[00:21:48.000 --> 00:21:51.000]  也是指由耶穌基督來到這個世界
[00:21:51.000 --> 00:21:54.000]  展開的人類最後一頁的歷史
[00:21:54.000 --> 00:21:56.000]  所以耶穌來到
[00:21:56.000 --> 00:21:58.000]  已經進入了末世的時間
[00:21:58.000 --> 00:22:00.000]  而末世究竟會維持多久呢?
[00:22:00.000 --> 00:22:01.000]  聖經說
[00:22:01.000 --> 00:22:03.000]  那日子那時辰
