
[00:00:00.000 --> 00:00:01.560]  過去一段時間我和大家說
[00:02:22.560 --> 00:02:24.560]  換言之我們的祈禱
[00:02:24.560 --> 00:02:27.560]  絕對不只是向空氣來說話
[00:02:27.560 --> 00:02:29.560]  而是有一個對象
[00:02:29.560 --> 00:02:31.560]  這個對象就是我們天上的爸爸
[00:02:31.560 --> 00:02:33.560]  而這個爸爸是和我們有關係的
[00:02:33.560 --> 00:02:35.560]  我們可以建立一個很密切的關係
[00:02:35.560 --> 00:02:36.560]  而這個密切關係
[00:02:36.560 --> 00:02:38.560]  是讓我們知道我們的神
[00:02:38.560 --> 00:02:40.560]  了解我們的需要
[00:02:40.560 --> 00:02:42.560]  甚至去到最後
[00:02:42.560 --> 00:02:45.560]  祂是創造天地萬物的神
[00:02:45.560 --> 00:02:47.560]  包括是創造了我們
[00:02:47.560 --> 00:02:49.560]  而當然當神做我們的時候
[00:02:49.560 --> 00:02:51.560]  祂說了一句很特別的話
[00:02:51.560 --> 00:02:53.560]  祂說我們做人的時候
[00:02:53.560 --> 00:02:56.560]  是按照神的形象和樣式所做
[00:02:56.560 --> 00:02:57.560]  換言之
[00:02:57.560 --> 00:03:01.560]  今天我們一定是有神的樣式
[00:03:01.560 --> 00:03:02.560]  而對我們來說
[00:03:02.560 --> 00:03:04.560]  我們是有神的屬性
[00:03:04.560 --> 00:03:06.560]  在我們的生命當中
[00:03:06.560 --> 00:03:07.560]  所謂在內在那邊
[00:03:07.560 --> 00:03:09.560]  我們理應是有神的屬性
[00:03:09.560 --> 00:03:10.560]  我們應該有神的愛
[00:03:10.560 --> 00:03:11.560]  神的憐憫
[00:03:11.560 --> 00:03:12.560]  神的聖潔
[00:03:12.560 --> 00:03:14.560]  神的公義
[00:03:14.560 --> 00:03:15.560]  這些都應該有的
[00:03:15.560 --> 00:03:18.560]  不過當然我們仍然都是人的時候
[00:03:18.560 --> 00:03:19.560]  我們不是神
[00:03:19.560 --> 00:03:20.560]  我們都是人
[00:03:20.560 --> 00:03:21.560]  在人的時候
[00:03:21.560 --> 00:03:23.560]  我們仍然有我們的有限
[00:03:23.560 --> 00:03:25.560]  我們仍然都是一群蒙恩的罪人
[00:03:25.560 --> 00:03:26.560]  所以換言之
[00:03:26.560 --> 00:03:28.560]  可能你對愛的要求
[00:03:28.560 --> 00:03:30.560]  和我對愛的要求
[00:03:30.560 --> 00:03:31.560]  付出的要求
[00:03:31.560 --> 00:03:33.560]  或者付出的標準
[00:03:33.560 --> 00:03:34.560]  可能很不同
[00:03:34.560 --> 00:03:36.560]  我們看公義可能很不同
[00:03:36.560 --> 00:03:40.560]  不過我們仍然都是在過程裡面
[00:03:40.560 --> 00:03:42.560]  我們希望有一天
[00:03:42.560 --> 00:03:44.560]  就好像約翰一書第三章說
[00:03:44.560 --> 00:03:46.560]  若主若顯現那一天
[00:03:46.560 --> 00:03:48.560]  我們必像他
[00:03:48.560 --> 00:03:50.560]  聖經說得很清楚
[00:03:50.560 --> 00:03:52.560]  我們必要像誰
[00:03:52.560 --> 00:03:53.560]  像耶穌
[00:03:53.560 --> 00:03:55.560]  所以我們帶著這個信心
[00:03:55.560 --> 00:03:57.560]  帶著這個目標
[00:03:57.560 --> 00:03:59.560]  當主再一次顯現的時候
[00:03:59.560 --> 00:04:02.560]  我們必然要像他
[00:04:02.560 --> 00:04:04.560]  所以現在我們不同不要緊
[00:04:04.560 --> 00:04:05.560]  我們有一天
[00:04:05.560 --> 00:04:06.560]  當主顯現的時候
[00:04:06.560 --> 00:04:08.560]  我們就會更加像他
[00:04:08.560 --> 00:04:10.560]  所以這個是我們的目標
[00:04:10.560 --> 00:04:14.560]  也是我們彼此信徒的一個激勵
[00:04:14.560 --> 00:04:15.560]  所以你跟隔壁說
[00:04:15.560 --> 00:04:16.560]  我們要像耶穌
[00:04:16.560 --> 00:04:18.560]  你跟隔壁說我們要像耶穌
[00:04:18.560 --> 00:04:20.560]  我們要必像耶穌
[00:04:20.560 --> 00:04:22.560]  而今天我們去到第二部份
[00:04:22.560 --> 00:04:24.560]  信經的第二部份
[00:04:24.560 --> 00:04:26.560]  就是講到關於耶穌基督
[00:04:26.560 --> 00:04:27.560]  我們嘗試讀一讀
[00:04:27.560 --> 00:04:30.560]  使徒信經的第二部份
[00:04:30.560 --> 00:04:31.560]  關於我們的主耶穌
[00:04:31.560 --> 00:04:32.560]  我們一起讀一讀
[00:04:32.560 --> 00:04:33.560]  準備一二三
[00:04:33.560 --> 00:04:35.560]  我信耶穌基督
[00:04:35.560 --> 00:04:37.560]  上帝的獨生子
[00:04:37.560 --> 00:04:38.560]  我們的主
[00:04:38.560 --> 00:04:40.560]  因著聖靈成人
[00:04:40.560 --> 00:04:43.560]  從童女瑪利亞所生
[00:04:43.560 --> 00:04:46.560]  在本雕彼拉多手下遇難
[00:04:46.560 --> 00:04:48.560]  被釘在十字架上
[00:04:48.560 --> 00:04:50.560]  死了撞了
[00:04:50.560 --> 00:04:52.560]  下到陰間
[00:04:52.560 --> 00:04:54.560]  第三天和死女復活
[00:04:54.560 --> 00:04:55.560]  後升天
[00:04:55.560 --> 00:04:57.560]  坐在無所不能的
[00:04:57.560 --> 00:04:59.560]  父上帝的右邊
[00:04:59.560 --> 00:05:01.560]  將來要從那裡降臨
[00:05:01.560 --> 00:05:04.560]  審判活人死人
[00:05:04.560 --> 00:05:07.560]  一段較為詳細的描述
[00:05:07.560 --> 00:05:09.560]  當然這個很容易明白
[00:05:09.560 --> 00:05:10.560]  我們看到
[00:05:10.560 --> 00:05:11.560]  我們的主耶穌
[00:05:11.560 --> 00:05:13.560]  真的曾經來過這個世界
[00:05:13.560 --> 00:05:14.560]  我們可以說
[00:05:14.560 --> 00:05:16.560]  祂是有血有肉的
[00:05:16.560 --> 00:05:17.560]  來過這個世界
[00:05:17.560 --> 00:05:19.560]  甚至在福音書裡
[00:05:19.560 --> 00:05:20.560]  是很清楚描述
[00:05:20.560 --> 00:05:22.560]  整個耶穌的人生
[00:05:22.560 --> 00:05:24.560]  所以信經裡
[00:05:24.560 --> 00:05:25.560]  也很清晰提到
[00:05:25.560 --> 00:05:26.560]  祂的出生
[00:05:26.560 --> 00:05:27.560]  祂的死
[00:05:27.560 --> 00:05:28.560]  祂的升天
[00:05:28.560 --> 00:05:29.560]  祂的埋葬
[00:05:29.560 --> 00:05:30.560]  祂的將來
[00:05:30.560 --> 00:05:32.560]  完全很清楚地說了
[00:05:32.560 --> 00:05:34.560]  當我自己去思考
[00:05:34.560 --> 00:05:37.560]  怎樣去分享耶穌基督的部分的時候
[00:05:37.560 --> 00:05:39.560]  我也想了很久
[00:05:39.560 --> 00:05:40.560]  我也想了
[00:05:40.560 --> 00:05:42.560]  究竟怎樣去說呢
[00:05:42.560 --> 00:05:44.560]  當然我可以一句一句地說
[00:05:44.560 --> 00:05:45.560]  但另一方面
[00:05:45.560 --> 00:05:46.560]  當我自己去思考的時候
[00:05:46.560 --> 00:05:47.560]  我就忽然間
[00:05:47.560 --> 00:05:49.560]  我覺得神給我一個感動
[00:05:49.560 --> 00:05:51.560]  希望將這個部分裡邊
[00:05:51.560 --> 00:05:52.560]  關於耶穌基督的部分
[00:05:52.560 --> 00:05:55.560]  我會從兩大部分來著手
[00:05:55.560 --> 00:05:56.560]  第一部分
[00:05:56.560 --> 00:05:57.560]  我就思考到
[00:05:57.560 --> 00:05:59.560]  在《月向福音》裡邊
[00:05:59.560 --> 00:06:02.560]  耶穌基督曾經七次說過
[00:06:02.560 --> 00:06:05.560]  「我是XX」「我是XX」「我是XX」
[00:06:05.560 --> 00:06:06.560]  七次
[00:06:06.560 --> 00:06:07.560]  於是我就想
[00:06:07.560 --> 00:06:09.560]  不如去思考耶穌基督
[00:06:09.560 --> 00:06:12.560]  祂怎樣去描述祂自己
[00:06:12.560 --> 00:06:14.560]  於是我就想
[00:06:14.560 --> 00:06:15.560]  第一部分
[00:06:15.560 --> 00:06:16.560]  是用《月向福音》的
[00:06:16.560 --> 00:06:18.560]  那七個的「我是」
[00:06:18.560 --> 00:06:21.560]  就成為了七篇的講道
[00:06:21.560 --> 00:06:22.560]  第二部分
[00:06:22.560 --> 00:06:24.560]  我就會在這裡的
[00:06:24.560 --> 00:06:25.560]  這個圖文裡邊
[00:06:25.560 --> 00:06:27.560]  這個宣告裡邊
[00:06:27.560 --> 00:06:28.560]  去選一些
[00:06:28.560 --> 00:06:31.560]  可能我們比較少聽到的
[00:06:31.560 --> 00:06:33.560]  什麼叫做下到陰間呢
[00:06:33.560 --> 00:06:35.560]  什麼叫做坐在上帝的右邊
[00:06:35.560 --> 00:06:38.560]  什麼叫做審判活人死人
[00:06:38.560 --> 00:06:39.560]  這些較為少
[00:06:39.560 --> 00:06:42.560]  在崇拜講的一些內容
[00:06:42.560 --> 00:06:43.560]  我就抽出來
[00:06:43.560 --> 00:06:45.560]  會講三篇道
[00:06:45.560 --> 00:06:46.560]  所以關於耶穌基督
[00:06:46.560 --> 00:06:49.560]  我會總共講十篇道
[00:06:49.560 --> 00:06:51.560]  你跟隔壁說有十篇道聽
[00:06:51.560 --> 00:06:53.560]  如果不是十篇道
[00:06:53.560 --> 00:06:54.560]  是關於耶穌基督
[00:06:54.560 --> 00:06:56.560]  今天是第一篇
[00:06:56.560 --> 00:06:57.560]  第一篇是
[00:06:57.560 --> 00:06:58.560]  《月向福音》
[00:06:58.560 --> 00:07:00.560]  耶穌祂第一個宣告
[00:07:00.560 --> 00:07:02.560]  祂宣告祂自己是什麼
[00:07:02.560 --> 00:07:06.560]  祂說「我是生命的糧」
[00:07:06.560 --> 00:07:07.560]  英文就是
[00:07:07.560 --> 00:07:11.560]  I am the bread of life
[00:07:11.560 --> 00:07:12.560]  如果直譯
[00:07:12.560 --> 00:07:16.560]  「我是生命麵包」
[00:07:16.560 --> 00:07:18.560]  我們很懷舊
[00:07:18.560 --> 00:07:20.560]  我不是完全侮辱耶穌基督
[00:07:20.560 --> 00:07:21.560]  大家不好意思
[00:07:21.560 --> 00:07:23.560]  不過只是直譯
[00:07:23.560 --> 00:07:25.560]  「我是生命的糧」
[00:07:25.560 --> 00:07:28.560]  為什麼耶穌會忽然之間
[00:07:28.560 --> 00:07:31.560]  會說「我是生命的糧」
[00:07:31.560 --> 00:07:32.560]  背景是什麼呢
[00:07:32.560 --> 00:07:34.560]  背景我們知道耶穌基督
[00:07:34.560 --> 00:07:36.560]  在地上侍奉三年多的時間
[00:07:36.560 --> 00:07:39.560]  聖經裏面也有一個金三角
[00:07:39.560 --> 00:07:40.560]  不是我們現在的金三角
[00:07:40.560 --> 00:07:42.560]  聖經裏面也有一個金三角
[00:07:42.560 --> 00:07:43.560]  就是加白龍
[00:07:43.560 --> 00:07:45.560]  哥拉凡和白菜大
[00:07:45.560 --> 00:07:46.560]  這三個城市
[00:07:46.560 --> 00:07:48.560]  也在加利海的北面
[00:07:48.560 --> 00:07:50.560]  看到耶穌
[00:07:50.560 --> 00:07:51.560]  當然祂的侍奉
[00:07:51.560 --> 00:07:53.560]  也是圍繞著那個部分裏面
[00:07:53.560 --> 00:07:55.560]  很多的神蹟奇事
[00:07:55.560 --> 00:07:58.560]  以至於這些城市的人
[00:07:58.560 --> 00:08:00.560]  其實他們真的親眼見過耶穌
[00:08:00.560 --> 00:08:02.560]  行很多的神蹟奇事
[00:08:02.560 --> 00:08:05.560]  不過他們得到很多的機會
[00:08:05.560 --> 00:08:06.560]  去接觸耶穌
[00:08:06.560 --> 00:08:08.560]  也去看到耶穌
[00:08:08.560 --> 00:08:10.560]  甚至聽耶穌說話
[00:08:10.560 --> 00:08:11.560]  不過很可惜
[00:08:11.560 --> 00:08:14.560]  他們也將這些所謂的黃金機會
[00:08:14.560 --> 00:08:16.560]  浪費了
[00:08:16.560 --> 00:08:18.560]  在當時來說並不是每個人
[00:08:18.560 --> 00:08:20.560]  都能夠真正從心裏面
[00:08:20.560 --> 00:08:22.560]  去接受耶穌基督
[00:08:22.560 --> 00:08:23.560]  成為他們的主
[00:08:23.560 --> 00:08:24.560]  他們很可惜
[00:08:24.560 --> 00:08:26.560]  而當時在耶穌
[00:08:26.560 --> 00:08:28.560]  行了很多神蹟之後
[00:08:28.560 --> 00:08:29.560]  有一天
[00:08:29.560 --> 00:08:31.560]  很多人跟隨耶穌
[00:08:31.560 --> 00:08:32.560]  跟著耶穌
[00:08:32.560 --> 00:08:34.560]  耶穌見到這麼多人
[00:08:34.560 --> 00:08:36.560]  於是就行了一個神蹟
[00:08:36.560 --> 00:08:39.560]  這個神蹟就是五餅二魚
[00:08:39.560 --> 00:08:42.560]  去餵飽了五千人
[00:08:42.560 --> 00:08:43.560]  當然這五千人
[00:08:43.560 --> 00:08:44.560]  按照很多學者的說法
[00:08:44.560 --> 00:08:46.560]  在猶太人的傳統
[00:08:46.560 --> 00:08:48.560]  這五千人不計女性
[00:08:48.560 --> 00:08:50.560]  也不計小朋友
[00:08:50.560 --> 00:08:52.560]  只是男人
[00:08:52.560 --> 00:08:54.560]  只是計五千個男人
[00:08:54.560 --> 00:08:55.560]  如果剛好坐在你旁邊
[00:08:55.560 --> 00:08:56.560]  是個姐妹
[00:08:56.560 --> 00:08:57.560]  你跟她說不好意思
[00:08:57.560 --> 00:08:58.560]  沒有她的份
[00:08:58.560 --> 00:09:00.560]  數字沒有她的份
[00:09:00.560 --> 00:09:02.560]  不過我們明白
[00:09:02.560 --> 00:09:03.560]  耶穌用五餅二魚
[00:09:03.560 --> 00:09:06.560]  絕對不只是餵飽了五千人這麼簡單
[00:09:06.560 --> 00:09:08.560]  而是超過五千人
[00:09:08.560 --> 00:09:10.560]  甚至可能超過一萬人
[00:09:10.560 --> 00:09:11.560]  我也不知道多少人
[00:09:11.560 --> 00:09:12.560]  超過多少人
[00:09:12.560 --> 00:09:13.560]  所以很明顯
[00:09:13.560 --> 00:09:15.560]  在耶穌行完
[00:09:15.560 --> 00:09:18.560]  這個五餅二魚的神蹟之後
[00:09:18.560 --> 00:09:21.560]  祂的聲望提升得更高
[00:09:21.560 --> 00:09:23.560]  因為醫病講鬼
[00:09:23.560 --> 00:09:24.560]  都是很個別的
[00:09:24.560 --> 00:09:26.560]  但是去到五千人的
[00:09:26.560 --> 00:09:27.560]  五千個男人
[00:09:27.560 --> 00:09:30.560]  同一時間都能夠吃飽
[00:09:30.560 --> 00:09:32.560]  一個很大的神蹟
[00:09:32.560 --> 00:09:34.560]  加上很明顯
[00:09:34.560 --> 00:09:35.560]  在舊約那邊
[00:09:35.560 --> 00:09:36.560]  曾經有一個預言
[00:09:36.560 --> 00:09:38.560]  將來會興起一個先知
[00:09:38.560 --> 00:09:41.560]  來取代摩西
[00:09:41.560 --> 00:09:42.560]  一個先知
[00:09:42.560 --> 00:09:43.560]  所以大家都覺得
[00:09:43.560 --> 00:09:45.560]  耶穌基督就是舊約那邊
[00:09:45.560 --> 00:09:48.560]  一個預言的尼賽亞
[00:09:48.560 --> 00:09:50.560]  於是很多人就很想
[00:09:50.560 --> 00:09:53.560]  所謂擁祂為王
[00:09:53.560 --> 00:09:55.560]  在祂最高峰的時候
[00:09:55.560 --> 00:09:56.560]  五餅二魚
[00:09:56.560 --> 00:09:58.560]  餵飽不知道多少人的時候
[00:09:58.560 --> 00:09:59.560]  於是很多人就說
[00:09:59.560 --> 00:10:01.560]  哇 行啊
[00:10:01.560 --> 00:10:03.560]  不用做 有得吃啊
[00:10:03.560 --> 00:10:04.560]  只要五餅二魚
[00:10:04.560 --> 00:10:06.560]  就搞定一萬多人了
[00:10:06.560 --> 00:10:07.560]  等於如果今天
[00:10:07.560 --> 00:10:08.560]  我和大家說
[00:10:08.560 --> 00:10:09.560]  各位弟兄姊妹
[00:10:09.560 --> 00:10:10.560]  你給我五間屋啊
[00:10:10.560 --> 00:10:11.560]  你給我五間屋
[00:10:11.560 --> 00:10:12.560]  為什麼要給他五間屋啊
[00:10:12.560 --> 00:10:13.560]  不是 不是給我的
[00:10:13.560 --> 00:10:14.560]  等我祝福了五間屋
[00:10:14.560 --> 00:10:16.560]  然後全香港個個都在屋住
[00:10:16.560 --> 00:10:17.560]  哇 好不開心啊
[00:10:17.560 --> 00:10:18.560]  哇 真的挺開心
[00:10:18.560 --> 00:10:20.560]  不用蓋屋啊
[00:10:20.560 --> 00:10:21.560]  一祝福 哇 這麼多屋
[00:10:21.560 --> 00:10:23.560]  我一定做特首
[00:10:23.560 --> 00:10:24.560]  弟兄姊妹
[00:10:24.560 --> 00:10:26.560]  一定有很多人擁戴你
[00:10:26.560 --> 00:10:27.560]  五餅二魚
[00:10:27.560 --> 00:10:29.560]  餵飽了超過不知道多少人
[00:10:29.560 --> 00:10:30.560]  我也不敢說多少人
[00:10:30.560 --> 00:10:32.560]  起碼一萬多人
[00:10:32.560 --> 00:10:34.560]  所以在祂最高峰的時候
[00:10:34.560 --> 00:10:36.560]  祂忽然之間
[00:10:36.560 --> 00:10:37.560]  耶穌說
[00:10:37.560 --> 00:10:40.560]  祂說我是生命的羊
[00:10:40.560 --> 00:10:41.560]  究竟為什麼耶穌
[00:10:41.560 --> 00:10:43.560]  會在那個時間
[00:10:43.560 --> 00:10:46.560]  在祂侍奉的一個高峰期
[00:10:46.560 --> 00:10:48.560]  可以很多人擁戴祂
[00:10:48.560 --> 00:10:50.560]  做皇帝的時候
[00:10:50.560 --> 00:10:51.560]  祂忽然之間說
[00:10:51.560 --> 00:10:54.560]  祂說我是生命的羊
[00:10:54.560 --> 00:10:55.560]  這個就是背景
[00:10:55.560 --> 00:10:57.560]  究竟對我們一班信徒
[00:10:57.560 --> 00:10:58.560]  有什麼提醒
[00:10:58.560 --> 00:10:59.560]  對我們今天一班信徒
[00:10:59.560 --> 00:11:00.560]  移遷完之後
[00:11:00.560 --> 00:11:02.560]  我們看著這個神蹟
[00:11:02.560 --> 00:11:03.560]  看著耶穌說這句話
[00:11:03.560 --> 00:11:05.560]  和我有什麼關係
[00:11:05.560 --> 00:11:07.560]  甚至和我的屬靈生命
[00:11:07.560 --> 00:11:09.560]  有什麼關係
[00:11:09.560 --> 00:11:11.560]  我今天就嘗試
[00:11:11.560 --> 00:11:13.560]  從三方面來思考
[00:11:13.560 --> 00:11:15.560]  究竟和我們有什麼關係
[00:11:15.560 --> 00:11:17.560]  為什麼耶穌要說
[00:11:17.560 --> 00:11:19.560]  我是生命的羊
[00:11:19.560 --> 00:11:20.560]  第一
[00:11:20.560 --> 00:11:21.560]  我覺得這句話
[00:11:21.560 --> 00:11:22.560]  帶給我們看到
[00:11:22.560 --> 00:11:25.560]  人真的需要生命的羊
[00:11:25.560 --> 00:11:28.560]  耶穌見到很多人在那裡
[00:11:28.560 --> 00:11:29.560]  很多人因為見到
[00:11:29.560 --> 00:11:30.560]  耶穌行完神蹟
[00:11:30.560 --> 00:11:32.560]  就跟著祂走
[00:11:32.560 --> 00:11:33.560]  跟著祂走
[00:11:33.560 --> 00:11:35.560]  耶穌見到很多人
[00:11:35.560 --> 00:11:36.560]  於是
[00:11:36.560 --> 00:11:37.560]  耶穌就和一個門徒說
[00:11:37.560 --> 00:11:38.560]  肥皮說
[00:11:38.560 --> 00:11:39.560]  肥皮
[00:11:39.560 --> 00:11:40.560]  很多人
[00:11:40.560 --> 00:11:41.560]  你幫我搞定他們
[00:11:41.560 --> 00:11:42.560]  他們沒有東西吃
[00:11:42.560 --> 00:11:43.560]  肥皮就很坦白
[00:11:43.560 --> 00:11:44.560]  他說耶穌搞不定
[00:11:44.560 --> 00:11:45.560]  我只有二十兩銀
[00:11:45.560 --> 00:11:46.560]  搞不定
[00:11:46.560 --> 00:11:47.560]  二十兩銀
[00:11:47.560 --> 00:11:48.560]  怎麼可以搞定這麼多人
[00:11:48.560 --> 00:11:50.560]  他說不行
[00:11:50.560 --> 00:11:51.560]  在那個時候
[00:11:51.560 --> 00:11:54.560]  就有一個孩童
[00:11:54.560 --> 00:11:57.560]  就拿了五餅二魚出來
[00:11:57.560 --> 00:11:58.560]  很明顯
[00:11:58.560 --> 00:12:00.560]  給出這個五餅二魚
[00:12:00.560 --> 00:12:01.560]  是一個孩童
[00:12:01.560 --> 00:12:02.560]  很明顯
[00:12:02.560 --> 00:12:04.560]  當中有孩童
[00:12:04.560 --> 00:12:06.560]  以致到當耶穌
[00:12:06.560 --> 00:12:08.560]  拿了這個孩童的五餅二魚
[00:12:08.560 --> 00:12:10.560]  祂祝福了之後
[00:12:10.560 --> 00:12:11.560]  然後就餵飽了
[00:12:11.560 --> 00:12:15.560]  不知道幾多數字的一個人
[00:12:15.560 --> 00:12:16.560]  聽著
[00:12:16.560 --> 00:12:18.560]  在我們的理性來說
[00:12:18.560 --> 00:12:21.560]  五餅二魚餵飽五千人
[00:12:21.560 --> 00:12:23.560]  還有十二男子打包
[00:12:23.560 --> 00:12:25.560]  絕對不簡單
[00:12:25.560 --> 00:12:28.560]  在我們的理性是想不到的
[00:12:28.560 --> 00:12:29.560]  怎麼可能
[00:12:29.560 --> 00:12:31.560]  耶穌只是這樣祝福一下
[00:12:31.560 --> 00:12:32.560]  就可以派出去
[00:12:32.560 --> 00:12:33.560]  派出去
[00:12:33.560 --> 00:12:34.560]  派完之後
[00:12:34.560 --> 00:12:37.560]  仍然還有十二男子的打包回家
[00:12:37.560 --> 00:12:38.560]  不可能的事
[00:12:38.560 --> 00:12:40.560]  所以其實在很多的新派神學家
[00:12:40.560 --> 00:12:42.560]  他們去思考聖經的時候
[00:12:42.560 --> 00:12:43.560]  他們也都覺得
[00:12:43.560 --> 00:12:44.560]  沒有什麼理由
[00:12:44.560 --> 00:12:46.560]  如果用理性來說
[00:12:46.560 --> 00:12:47.560]  不可能的
[00:12:47.560 --> 00:12:48.560]  於是有所謂的
[00:12:48.560 --> 00:12:52.560]  除去神跡的色彩的色經法
[00:12:52.560 --> 00:12:54.560]  我們不要當它是神跡
[00:12:54.560 --> 00:12:56.560]  我們當它是因為一個孩童
[00:12:56.560 --> 00:12:57.560]  一個孩童
[00:12:57.560 --> 00:12:58.560]  一個十元仔
[00:12:58.560 --> 00:13:01.560]  他願意奉獻五餅二魚
[00:13:01.560 --> 00:13:03.560]  其實當時有五千個男人
[00:13:03.560 --> 00:13:05.560]  其實他每個袋子裡都有五餅二魚
[00:13:05.560 --> 00:13:07.560]  不過每個都不肯拿出來
[00:13:07.560 --> 00:13:09.560]  結果一個孩童拿出來之後
[00:13:09.560 --> 00:13:10.560]  大家就不好意思
[00:13:10.560 --> 00:13:12.560]  一個小孩都拿出來
[00:13:12.560 --> 00:13:14.560]  於是每個人都把五餅二魚拿出來
[00:13:14.560 --> 00:13:15.560]  就夠吃了
[00:13:15.560 --> 00:13:16.560]  這些就是戒經
[00:13:16.560 --> 00:13:18.560]  很多人就覺得
[00:13:18.560 --> 00:13:19.560]  這個不是神跡
[00:13:19.560 --> 00:13:21.560]  這個只是一些人
[00:13:21.560 --> 00:13:23.560]  大人看到小孩這麼單純
[00:13:23.560 --> 00:13:25.560]  拿了五餅二魚出來
[00:13:25.560 --> 00:13:27.560]  等於如果旁邊有一個小孩
[00:13:27.560 --> 00:13:28.560]  在奉獻
[00:13:28.560 --> 00:13:30.560]  把他所有的東西放在奉獻袋
[00:13:30.560 --> 00:13:31.560]  你大人看著他
[00:13:31.560 --> 00:13:33.560]  他把所有的東西放進去
[00:13:33.560 --> 00:13:34.560]  你都不好意思不放
[00:13:34.560 --> 00:13:35.560]  不放一些進去
[00:13:35.560 --> 00:13:36.560]  於是就把食物拿出來
[00:13:36.560 --> 00:13:41.560]  這些所謂除去神跡色彩的一些釋經法
[00:13:41.560 --> 00:13:42.560]  不過對我來說
[00:13:42.560 --> 00:13:46.560]  我覺得仍然是真實的一個神跡
[00:13:46.560 --> 00:13:49.560]  我們上帝所做的事是無限的
