
[00:00:00.000 --> 00:00:04.800]  很高興能在這裡跟大家分享一下
[00:03:27.720 --> 00:03:29.880]  脫了出來不知道有沒有暗打底
[00:03:29.880 --> 00:03:33.360]  我猜我們這些平民百姓
[00:03:33.360 --> 00:03:35.200]  好像我坐的士的士司機一樣
[00:03:35.200 --> 00:03:37.040]  我坐的士都是的士司機
[00:03:37.040 --> 00:03:39.360]  猜那些時事
[00:03:39.360 --> 00:03:41.960]  那他為什麼會做的士司機
[00:03:41.960 --> 00:03:43.400]  又這麼厲害的時事
[00:03:43.400 --> 00:03:44.760]  我後來都學了
[00:03:44.760 --> 00:03:46.480]  平民百姓都可以猜
[00:03:46.480 --> 00:03:48.760]  德國又脫鉤 法國又脫鉤
[00:03:48.760 --> 00:03:50.520]  接著那幾個有錢的國家
[00:03:50.520 --> 00:03:53.080]  自己組成一個新的體制
[00:03:53.080 --> 00:03:53.840]  上游
[00:03:53.840 --> 00:03:56.560]  啟示錄都說是七頭十角
[00:03:56.560 --> 00:03:58.240]  那你當然要減少數量
[00:03:58.240 --> 00:04:00.440]  才能配合末世的預言
[00:04:00.440 --> 00:04:02.760]  就是這樣
[00:04:02.760 --> 00:04:06.720]  是不是可能是這樣
[00:04:06.720 --> 00:04:08.880]  不斷增值的人生
[00:04:08.880 --> 00:04:11.920]  我有幾個話題想和大家分享
[00:04:11.920 --> 00:04:15.080]  我今天會說生命質素的問題
[00:04:15.080 --> 00:04:17.680]  生命有什麼質素呢
[00:04:17.680 --> 00:04:19.800]  最近時事很流行
[00:04:19.800 --> 00:04:21.440]  就是那些消防員
[00:04:21.440 --> 00:04:23.920]  這次真金不怕火
[00:04:23.920 --> 00:04:26.120]  一燒還燒了
[00:04:26.120 --> 00:04:27.560]  生命上損失了
[00:04:27.560 --> 00:04:29.160]  我們都覺得很可惜
[00:04:29.160 --> 00:04:30.280]  也都很難過
[00:04:30.280 --> 00:04:32.640]  我很記得我和師母看著那個
[00:04:32.640 --> 00:04:34.280]  他的遺箱
[00:04:34.280 --> 00:04:35.840]  雖然說擺路祭
[00:04:35.840 --> 00:04:38.600]  很簡單就是獻花
[00:04:38.600 --> 00:04:43.360]  那時候的情緒真的沒辦法控制
[00:04:43.360 --> 00:04:45.280]  大家都會心裡很難過
[00:04:45.280 --> 00:04:48.800]  有些甚至馬上感觸
[00:04:48.800 --> 00:04:49.720]  我不知道為什麼
[00:04:49.720 --> 00:04:51.160]  踏入更年期之後
[00:04:51.160 --> 00:04:52.440]  我是很容易流眼淚
[00:04:52.440 --> 00:04:55.200]  以前老師罰我罰得很厲害
[00:04:55.200 --> 00:04:56.720]  他罰到他哭
[00:04:56.720 --> 00:04:59.880]  我都沒哭
[00:04:59.880 --> 00:05:00.800]  已經哭了
[00:05:00.800 --> 00:05:03.840]  鍾志明你還不快點好
[00:05:03.840 --> 00:05:07.000]  我還在笑著對著他
[00:05:07.000 --> 00:05:08.440]  但現在不行了
[00:05:08.440 --> 00:05:11.120]  現在發覺人生的感情有變多
[00:05:11.120 --> 00:05:14.080]  我前幾天和一個同工一起喫飯
[00:05:14.080 --> 00:05:15.760]  我們坐下來休息
[00:05:15.760 --> 00:05:18.800]  我都做了幾個醫院探訪
[00:05:18.800 --> 00:05:20.440]  又去世了
[00:05:20.440 --> 00:05:23.440]  他最近見了五個
[00:05:23.440 --> 00:05:24.360]  阿Ben
[00:05:24.360 --> 00:05:26.680]  他受不了
[00:05:26.680 --> 00:05:28.480]  我說我們都是
[00:05:28.480 --> 00:05:30.600]  有時候受不了在教會做牧者
[00:05:30.600 --> 00:05:33.240]  就是要看顧牧羊羣羊
[00:05:33.240 --> 00:05:34.120]  我們做學習
[00:05:34.120 --> 00:05:35.240]  互相祈禱
[00:05:35.240 --> 00:05:35.920]  我為你祈禱
[00:05:35.920 --> 00:05:37.080]  你為我祈禱
[00:05:37.080 --> 00:05:38.400]  這樣就受得了
[00:05:38.400 --> 00:05:41.360]  生命質素裏面有很多很寶貴
[00:05:41.360 --> 00:05:42.720]  我記得一月的時候
[00:05:42.720 --> 00:05:44.480]  見到有個大嶼山上
[00:05:44.480 --> 00:05:46.960]  大霧山看雪景的少女
[00:05:46.960 --> 00:05:51.400]  我覺得她的生命質素真的很癲狂
[00:05:51.400 --> 00:05:52.880]  我不是說她沒有
[00:05:52.880 --> 00:05:54.440]  她有一些東西我沒有
[00:05:54.440 --> 00:05:55.600]  我稱她為
[00:05:55.600 --> 00:05:57.000]  亦都是這樣
[00:05:57.000 --> 00:05:59.760]  我遲些再按
[00:05:59.760 --> 00:06:01.320]  不如你幫我按
[00:06:01.320 --> 00:06:02.760]  我叫你按
[00:06:02.760 --> 00:06:04.960]  我們會說一些方式
[00:06:04.960 --> 00:06:08.440]  下一次會說修身和陪品
[00:06:08.440 --> 00:06:11.040]  今天我會先給一個大方向
[00:06:11.040 --> 00:06:13.440]  也有一些針研上的說話
[00:06:13.440 --> 00:06:16.120]  我有一些筆記預備好
[00:06:16.120 --> 00:06:19.040]  請Evan幫我們派
[00:06:19.040 --> 00:06:21.440]  稍後我會和大家研究
[00:06:21.440 --> 00:06:23.280]  生命面對危機衝擊
[00:06:23.280 --> 00:06:26.760]  當然是危機輔導學裏面的課題
[00:06:26.760 --> 00:06:28.480]  我會借用一些那些的事
[00:06:28.480 --> 00:06:30.360]  還有針研裏面
[00:06:30.360 --> 00:06:32.560]  為何神的話語這麼寶貴
[00:06:32.560 --> 00:06:34.040]  他根本就知道
[00:06:34.040 --> 00:06:37.320]  甚至連現代輔導學裏面的一些理論
[00:06:37.320 --> 00:06:40.480]  他都有他自己的經文裏面去提醒
[00:06:40.480 --> 00:06:42.280]  最重要是醫傷那方面
[00:06:42.280 --> 00:06:43.480]  Healing那方面
[00:06:43.480 --> 00:06:45.120]  針研是很寶貴的
[00:06:45.120 --> 00:06:47.920]  預防和Healing都是很多
[00:06:47.920 --> 00:06:49.880]  生命的危機是很多的
[00:06:49.880 --> 00:06:51.040]  常有的
[00:06:51.040 --> 00:06:52.840]  很簡單你的孩子要遲些
[00:06:52.840 --> 00:06:54.720]  我們現在阿加比坐的那些
[00:06:54.720 --> 00:06:55.600]  有幾個嬰兒
[00:06:55.600 --> 00:06:58.000]  過多兩年他們要入學的時間
[00:06:58.000 --> 00:06:59.360]  那個危機真的來了
[00:06:59.360 --> 00:07:00.200]  真的不知道怎麼辦
[00:07:00.200 --> 00:07:01.400]  現在又有危機了
[00:07:01.400 --> 00:07:04.120]  晚上他一哭 定時定候的
[00:07:04.120 --> 00:07:05.400]  兩點五點 是不是
[00:07:05.400 --> 00:07:07.080]  還是多少點多少點
[00:07:07.080 --> 00:07:08.680]  總之每個嬰兒入一藥
[00:07:08.680 --> 00:07:10.960]  他一哭起來你就危機來了
[00:07:10.960 --> 00:07:12.720]  究竟是老婆落牀
[00:07:12.720 --> 00:07:13.880]  還是老公落牀
[00:07:13.880 --> 00:07:15.920]  又是夫婦之間的危機了
[00:07:15.920 --> 00:07:18.680]  究竟一腳踢他有沒有效呢
[00:07:18.680 --> 00:07:20.400]  這個又要考慮了
[00:07:20.400 --> 00:07:22.880]  還是撕下大腿他才醒來
[00:07:22.880 --> 00:07:25.280]  會懂得餵奶那些
[00:07:25.280 --> 00:07:27.120]  真的很複雜的
[00:07:27.120 --> 00:07:29.920]  然後在後現代的衝擊是很大
[00:07:29.920 --> 00:07:31.720]  今天都會涉獵一點點
[00:07:31.720 --> 00:07:34.240]  這四個題目我會
[00:07:34.240 --> 00:07:36.080]  每一次集中其中一個
[00:07:36.080 --> 00:07:38.440]  但是另外那三個
[00:07:38.440 --> 00:07:41.160]  因為這些是連在一起的
[00:07:41.160 --> 00:07:42.600]  所以我都會提到
[00:07:42.600 --> 00:07:44.280]  都會有提到
[00:07:44.280 --> 00:07:47.520]  派給大家這張生命的成長發展
[00:07:47.520 --> 00:07:51.880]  你留意題目是比經文和答案重要
[00:07:51.880 --> 00:07:54.960]  題目我就會問一句
[00:07:54.960 --> 00:08:00.240]  你為什麼持續不斷的在生命裏面有成長
[00:08:00.240 --> 00:08:01.920]  成長有沒有停了
[00:08:01.920 --> 00:08:05.080]  我夠了我達到55歲了
[00:08:05.080 --> 00:08:09.080]  我就可以退休不用生命再成長了
[00:08:09.080 --> 00:08:10.440]  會不會是這樣的
[00:08:10.440 --> 00:08:13.600]  在美國有一些的mobile home
[00:08:13.600 --> 00:08:15.040]  很漂亮的
[00:08:15.040 --> 00:08:17.840]  mobile home就是沒有根基
[00:08:17.840 --> 00:08:19.600]  但是它很大
[00:08:19.600 --> 00:08:23.160]  可以三個貨櫃合在一起
[00:08:23.160 --> 00:08:24.720]  做一個屋
[00:08:24.720 --> 00:08:28.160]  有一個牧師退休回到美國
[00:08:28.160 --> 00:08:29.120]  他買了一個
[00:08:29.120 --> 00:08:30.360]  便宜很多
[00:08:30.360 --> 00:08:33.600]  同樣的地方要90萬的話
[00:08:33.600 --> 00:08:34.800]  如果你買屋
[00:08:34.800 --> 00:08:37.400]  他11萬美金就已經搞定了
[00:08:37.400 --> 00:08:39.960]  講美金都是很便宜
[00:08:39.960 --> 00:08:42.320]  2千多呎內籠
[00:08:42.320 --> 00:08:48.120]  有時它的價值是怎樣呢
[00:08:48.120 --> 00:08:51.200]  一個地震就明白了
[00:08:51.200 --> 00:08:53.120]  為什麼會賣得便宜這麼多
[00:08:53.120 --> 00:08:54.440]  你沒有根基不行
[00:08:54.440 --> 00:08:56.560]  不過當然有些屋很漂亮
[00:08:56.560 --> 00:08:58.520]  整個mobile home park
[00:08:58.520 --> 00:09:00.320]  是要講你歲數纔可以的
[00:09:00.320 --> 00:09:02.520]  55歲纔可以買入面
[00:09:02.520 --> 00:09:05.520]  叫做退休人士的地方
[00:09:05.520 --> 00:09:08.640]  你的長進
[00:09:08.640 --> 00:09:11.280]  有些人無停無盡的
[00:09:11.280 --> 00:09:15.880]  我上星期去探望女叔叔
[00:09:15.880 --> 00:09:17.720]  她已經100歲了
[00:09:17.720 --> 00:09:19.440]  98至100之間
[00:09:19.440 --> 00:09:21.680]  因為她都不講得清
[00:09:21.680 --> 00:09:23.160]  她究竟哪一年出生
[00:09:23.160 --> 00:09:26.240]  師母說她給她的表弟
[00:09:26.240 --> 00:09:27.840]  即是師母的爸爸
[00:09:27.840 --> 00:09:29.280]  是大一歲
[00:09:29.280 --> 00:09:32.920]  可以追蹤到比較準確的估計
[00:09:32.920 --> 00:09:38.600]  但她還是要求長進
[00:09:38.600 --> 00:09:41.720]  她跟我們說她在學習
[00:09:41.720 --> 00:09:44.000]  我相信我們的長進不會停
[00:09:44.000 --> 00:09:46.000]  第二部分
[00:09:46.000 --> 00:09:47.200]  就是我們的經文
[00:09:47.200 --> 00:09:48.920]  下面我列了很多
[00:09:48.920 --> 00:09:51.440]  這些都是回家的功課
[00:09:51.440 --> 00:09:52.440]  你可以看一下
[00:09:52.440 --> 00:09:54.080]  主要有幾部分
[00:09:54.080 --> 00:09:55.440]  你的生命會有進步
[00:09:55.440 --> 00:09:57.240]  你想像不到原來
[00:09:57.240 --> 00:09:59.040]  驚神 敬畏神
[00:09:59.040 --> 00:10:03.520]  是人生裏面一個很重要的
[00:10:03.520 --> 00:10:05.640]  因為祂是我們的創造者
[00:10:05.640 --> 00:10:08.440]  定位點如果你在神的裏面
[00:10:08.440 --> 00:10:10.920]  你人生裏面很多事的解決方法
[00:10:10.920 --> 00:10:13.280]  完全不一樣
[00:10:13.280 --> 00:10:15.360]  我記得當我媽媽在病牀掃瞄
[00:10:15.360 --> 00:10:18.440]  她肺癌到尾的掃瞄
[00:10:18.440 --> 00:10:20.400]  我都不知道該怎麼辦
[00:10:20.400 --> 00:10:21.760]  但沒有辦法
[00:10:21.760 --> 00:10:23.680]  就要求跟她祈禱
[00:10:23.680 --> 00:10:26.520]  我第一次很清晰知道
[00:10:26.520 --> 00:10:29.560]  我媽緊張什麼
[00:10:29.560 --> 00:10:31.440]  她不是緊張自己行不行
[00:10:31.440 --> 00:10:33.080]  有沒有永生
[00:10:33.080 --> 00:10:34.960]  我們祈禱 她信祈禱
[00:10:34.960 --> 00:10:36.840]  她絕對信祈禱那一刻
[00:10:36.840 --> 00:10:40.280]  是為幾個子女逐個祈禱
[00:10:40.280 --> 00:10:41.880]  我們五兄弟姐妹
[00:10:41.880 --> 00:10:43.600]  我跟我哥做同類
[00:10:43.600 --> 00:10:45.760]  這個她敬畏神
[00:10:45.760 --> 00:10:48.000]  敬畏神裏面的方向擺了
[00:10:48.000 --> 00:10:49.160]  後來第二天
[00:10:49.160 --> 00:10:55.240]  當蘇穎蕊牧師來到病牀
[00:10:55.240 --> 00:10:57.640]  我記得是星期日一點鐘
[00:10:57.640 --> 00:10:59.800]  就帶她決志信了主
[00:10:59.800 --> 00:11:03.840]  然後跟著她過世
[00:11:03.840 --> 00:11:05.520]  第二 B那裏
[00:11:05.520 --> 00:11:08.320]  講到森嚴給大家提醒
[00:11:08.320 --> 00:11:11.160]  原來有本Menu給你看人生
[00:11:11.160 --> 00:11:13.080]  你生命的成長
[00:11:13.080 --> 00:11:14.480]  生命的質素成長
[00:11:14.480 --> 00:11:16.280]  還有一個方向
[00:11:16.280 --> 00:11:20.480]  法則這本Menu我們叫聖經
[00:11:20.480 --> 00:11:24.800]  在詩篇119篇用了很多名詞去形容它
[00:11:24.800 --> 00:11:28.440]  誡命 法則等等
[00:11:28.440 --> 00:11:31.600]  原來整本聖經是由一個點出發
[00:11:31.600 --> 00:11:33.720]  是神愛世人
[00:11:33.720 --> 00:11:36.280]  我後面就寫明瞭神愛
[00:11:36.280 --> 00:11:41.200]  這種愛的管教就不一樣了
[00:11:41.200 --> 00:11:43.440]  我們當中大部份
[00:11:43.440 --> 00:11:45.200]  彌德夫婦區結了婚
[00:11:45.200 --> 00:11:48.720]  我們愛出於愛的提醒不一樣
[00:11:48.720 --> 00:11:52.600]  出於自己發火的提醒是另一回事
[00:11:52.600 --> 00:11:55.960]  教子女我們當中有些已經有孫
[00:11:55.960 --> 00:11:58.320]  有些已經有曾孫
[00:11:58.320 --> 00:12:03.600]  我們夫婦區還有成長的空間
[00:12:03.600 --> 00:12:05.720]  還可以繼續下去
[00:12:05.720 --> 00:12:10.320]  出於愛的管教你就知道
[00:12:10.320 --> 00:12:11.440]  這就是聖經
[00:12:11.440 --> 00:12:15.080]  神愛世人是其中一個很重要的原則
[00:12:15.080 --> 00:12:18.800]  詩篇就說你不要只知道
[00:12:18.800 --> 00:12:21.400]  你還要進行
[00:12:21.400 --> 00:12:23.680]  神的路讓你走上去
[00:12:23.680 --> 00:12:27.560]  你生命的質素的一路去不一樣
[00:12:27.560 --> 00:12:29.560]  我一會兒會有一個表
[00:12:29.560 --> 00:12:32.720]  生命的質素有不同的歲數
[00:12:32.720 --> 00:12:37.000]  會有不同的學習的重點在哪裡
[00:12:37.000 --> 00:12:39.480]  我們就是這樣學的
[00:12:39.480 --> 00:12:42.080]  然後D篇就是對神的話
[00:12:42.080 --> 00:12:43.200]  我們的心態如何
[00:12:43.200 --> 00:12:44.600]  留心
[00:12:44.600 --> 00:12:45.680]  很小心
[00:12:45.680 --> 00:12:46.640]  留心去聽
[00:12:46.640 --> 00:12:48.360]  怎樣纔算是留心
[00:12:48.360 --> 00:12:50.840]  你如果聽得少就不留心
[00:12:50.840 --> 00:12:52.080]  你聽得夠多
[00:12:52.080 --> 00:12:54.840]  可能有些靚姐妹喜歡聽廣道帶
[00:12:54.840 --> 00:12:58.000]  我們現在上網有很多廣道可以選擇
[00:12:58.000 --> 00:12:59.520]  我們都不知道
[00:12:59.520 --> 00:13:01.040]  原來香港有一個廣道網
[00:13:01.040 --> 00:13:03.560]  他經常瀏覽不同的教會
[00:13:03.560 --> 00:13:05.440]  星期一至四
[00:13:05.440 --> 00:13:08.080]  就把那些教會好的廣道
[00:13:08.080 --> 00:13:10.200]  才抽到他的網站裡
[00:13:10.200 --> 00:13:12.200]  不知道叫什麼基督徒網
[00:13:12.200 --> 00:13:14.720]  你聽那裡就比較集中
[00:13:14.720 --> 00:13:16.560]  聽到有些不同的
[00:13:16.560 --> 00:13:18.560]  所謂好的傳聞
[00:13:18.560 --> 00:13:20.560]  他不是每個傳聞都放上去
[00:13:20.560 --> 00:13:22.840]  我都很慶幸他放了我兩篇上去
[00:13:22.840 --> 00:13:24.840]  我說為什麼不放多一點呢
[00:13:24.840 --> 00:13:26.120]  只有那兩篇
[00:13:26.120 --> 00:13:28.120]  我說了不止兩篇
[00:13:28.120 --> 00:13:31.000]  有時我們都要很小心
[00:13:31.000 --> 00:13:33.720]  原來外面有人做評判
[00:13:33.720 --> 00:13:36.360]  接著下面再下去
[00:13:36.360 --> 00:13:39.640]  在神面前有沒有看到異象呢
[00:13:39.640 --> 00:13:42.640]  我們當中有弟兄是帶Half Life
[00:13:42.640 --> 00:13:45.360]  其實很重要是看Vision
[00:13:45.360 --> 00:13:47.360]  你有沒有異象一直下去
[00:13:47.360 --> 00:13:49.360]  人生有沒有異象
[00:13:49.360 --> 00:13:52.360]  你的異象是什麼
[00:13:52.360 --> 00:13:55.480]  你去到五十歲你的異象是什麼
[00:13:55.480 --> 00:13:56.760]  六十歲
[00:13:56.760 --> 00:13:58.360]  好了 三十歲
[00:13:58.360 --> 00:14:00.680]  退一點 我們有瓦解比團在這裡
[00:14:00.680 --> 00:14:04.280]  四十歲呢 你的異象是什麼
[00:14:04.280 --> 00:14:05.640]  一直朝著異象去
[00:14:05.640 --> 00:14:07.880]  你的力是完全不一樣
[00:14:07.880 --> 00:14:09.880]  接著再下去下面
[00:14:09.880 --> 00:14:13.440]  有時有些提醒
[00:14:13.440 --> 00:14:15.440]  原來由物質的觀念
[00:14:15.440 --> 00:14:18.520]  轉到屬靈裏面的珍貴
[00:14:18.520 --> 00:14:19.280]  是很重要的
[00:14:19.280 --> 00:14:20.320]  針連經常都提
[00:14:20.320 --> 00:14:21.320]  錢財
[00:14:21.320 --> 00:14:22.800]  他有他的價值
[00:14:22.800 --> 00:14:24.800]  不過不夠什麼什麼
[00:14:24.800 --> 00:14:27.600]  你留意他不是說錢財沒有價值
[00:14:27.600 --> 00:14:30.080]  他說不過不夠什麼什麼
[00:14:30.080 --> 00:14:32.920]  針連很喜歡用這個比較
[00:14:32.920 --> 00:14:36.320]  因為我相信人生裏我們量度任何東西都是
[00:14:36.320 --> 00:14:38.320]  脫口的字一出
[00:14:38.320 --> 00:14:40.800]  接著就說英鎊的價值
[00:14:40.800 --> 00:14:42.800]  今天不知道升了還是貶了
[00:14:42.800 --> 00:14:45.520]  來來去去升升貶貶
[00:14:45.520 --> 00:14:48.080]  我記得當年我教書的時間
[00:14:48.080 --> 00:14:50.480]  三十年前個個都留意澳幣
[00:14:50.480 --> 00:14:51.480]  升升貶貶
[00:14:51.480 --> 00:14:53.680]  我們很感激主啊
[00:14:53.680 --> 00:14:56.600]  我臨去外國讀書就買了一堆澳幣
[00:14:56.600 --> 00:14:58.600]  接著定期存款利息又高
[00:14:58.600 --> 00:15:01.040]  不知去到八釐那時候很厲害
[00:15:01.040 --> 00:15:03.040]  那時候銀行比較蠢
[00:15:03.040 --> 00:15:04.640]  給多點利息大家
[00:15:04.640 --> 00:15:06.440]  港澳銀行比較蠢
[00:15:06.440 --> 00:15:10.040]  回到88年我結婚一年之後
[00:15:10.040 --> 00:15:12.360]  才說感謝神
[00:15:12.360 --> 00:15:15.800]  我們放進去的澳幣現在升了
[00:15:15.800 --> 00:15:18.400]  接著我們纔可以多一點錢去讀書
[00:15:18.400 --> 00:15:21.040]  你知道去讀書等於燒銀紙
[00:15:21.040 --> 00:15:24.000]  但是我們感謝主
[00:15:24.000 --> 00:15:27.600]  能夠換到經歷神的帶領
[00:15:27.600 --> 00:15:30.240]  給那些擁有的錢是寶貴的
[00:15:30.240 --> 00:15:31.240]  擁有我們
[00:15:31.240 --> 00:15:34.680]  當時我們兩個都放棄了我們的職業
[00:15:34.680 --> 00:15:37.000]  但你問我們有沒有後悔當然不會
[00:15:37.000 --> 00:15:41.640]  我們得的比失的是多
[00:15:41.640 --> 00:15:43.840]  再下去下面G
[00:15:43.840 --> 00:15:46.000]  定優先的次序
[00:15:46.000 --> 00:15:47.880]  一會兒我會重覆再講一講
[00:15:47.880 --> 00:15:49.800]  不過先給大家一些經文
[00:15:49.800 --> 00:15:51.240]  這裡例如說
[00:15:51.240 --> 00:15:53.880]  人有智慧就是生命的全原理
[00:15:53.880 --> 00:15:56.920]  究竟是怎樣定你人生的優先次序
[00:15:56.920 --> 00:16:00.320]  你的時間有限你先學什麼呢
[00:16:00.320 --> 00:16:04.920]  聽從生命責備的必常在智慧人中
[00:16:04.920 --> 00:16:08.520]  我們的優先次序是
[00:16:08.520 --> 00:16:11.200]  究竟是選一些夥伴
[00:16:11.200 --> 00:16:15.120]  他是屬靈的追求神的還是什麼情況呢
[00:16:15.120 --> 00:16:18.160]  這個是很大的很特別的恩典
[00:16:18.160 --> 00:16:22.160]  有時當然我們都會為我們所處的環境去Defense
[00:16:22.160 --> 00:16:24.520]  你有沒有為教會Defense的
[00:16:24.520 --> 00:16:25.320]  有的
[00:16:25.320 --> 00:16:27.320]  我前兩天WhatsApp一個好朋友
[00:16:27.320 --> 00:16:28.920]  他自己都很出名的
[00:16:28.920 --> 00:16:30.920]  他太太也是明星
[00:16:30.920 --> 00:16:33.200]  不過他都震了一句因為太熟了
[00:16:33.200 --> 00:16:35.240]  我告訴他我來了港福堂
[00:16:35.240 --> 00:16:39.000]  他就說哈哈富貴教會
[00:16:39.000 --> 00:16:41.640]  接著我就回了一句
[00:16:41.640 --> 00:16:43.680]  是啊我現在做的工作是
[00:16:43.680 --> 00:16:47.200]  陪同一些樂陀過了
[00:16:47.200 --> 00:16:48.600]  我用了過去式
[00:16:48.600 --> 00:16:50.600]  過了針眼
[00:16:50.600 --> 00:16:54.560]  難啊是很難的事來的
[00:16:54.560 --> 00:16:55.480]  屬靈方面
[00:16:55.480 --> 00:16:57.160]  但是走過了
[00:16:57.160 --> 00:16:59.320]  最重要是人心裏面是真誠
[00:16:59.320 --> 00:17:01.040]  我跟他是好朋友的
[00:17:01.040 --> 00:17:01.840]  很好聊的
[00:17:01.840 --> 00:17:02.680]  有時他就叫我
[00:17:02.680 --> 00:17:04.560]  我就叫他那些好朋友的
[00:17:04.560 --> 00:17:06.360]  大家很開心
[00:17:06.360 --> 00:17:07.560]  這樣過了
[00:17:07.560 --> 00:17:09.760]  陪樂陀過了針眼
[00:17:09.760 --> 00:17:11.360]  這個是我的想法
[00:17:11.360 --> 00:17:12.040]  我的想法
