
[00:00:00.000 --> 00:00:02.000]  大英姊妹午安!
[00:01:56.000 --> 00:01:58.000]  如果我們把這句說話,
[00:01:58.000 --> 00:02:01.000]  引申在我們的生活層面,
[00:02:01.000 --> 00:02:02.000]  其實是一樣的,
[00:02:02.000 --> 00:02:05.000]  生活當中都需要規矩。
[00:02:05.000 --> 00:02:08.000]  其實猶太人跟中國人很相似的,
[00:02:08.000 --> 00:02:14.000]  他們都很看重小朋友成長的時候,
[00:02:14.000 --> 00:02:15.000]  家裡的規矩,
[00:02:15.000 --> 00:02:18.000]  很多都是一些生活上的東西,
[00:02:18.000 --> 00:02:23.000]  例如,收拾好自己的東西,
[00:02:23.000 --> 00:02:26.000]  玩完玩具就不要到處亂扔,
[00:02:26.000 --> 00:02:28.000]  到長大一點了,
[00:02:28.000 --> 00:02:32.000]  自己可以出街了,約朋友了,
[00:02:32.000 --> 00:02:36.000]  告訴父母幾點鐘回來,
[00:02:36.000 --> 00:02:38.000]  就要守時。
[00:02:38.000 --> 00:02:42.000]  這些都是他們一般的規矩。
[00:02:42.000 --> 00:02:47.000]  當然,如果經過重複溫馨提示,
[00:02:47.000 --> 00:02:52.000]  都是裡勸不改,不會心軟,
[00:02:52.000 --> 00:02:54.000]  家法事後。
[00:02:54.000 --> 00:02:58.000]  這就是猶太人的家庭。
[00:02:58.000 --> 00:02:59.000]  為什麼要這樣?
[00:02:59.000 --> 00:03:05.000]  是避免這些行為變成了壞習慣,
[00:03:05.000 --> 00:03:08.000]  很難搞,很難扭轉。
[00:03:08.000 --> 00:03:14.000]  我不知道大英姊妹在你們的家庭成長當中,
[00:03:14.000 --> 00:03:19.000]  有沒有家規的?
[00:03:19.000 --> 00:03:21.000]  可能未必寫出來,
[00:03:21.000 --> 00:03:25.000]  不過可能都有一個習慣,
[00:03:25.000 --> 00:03:27.000]  我家裡是有的。
[00:03:27.000 --> 00:03:29.000]  舉個例子給你們聽,
[00:03:29.000 --> 00:03:32.000]  其實,我不知道有沒有人像我家裡那樣,
[00:03:32.000 --> 00:03:37.000]  小時候,如果和家庭聚會,
[00:03:37.000 --> 00:03:39.000]  和家人吃飯,
[00:03:39.000 --> 00:03:41.000]  一桌子人一起吃飯,
[00:03:41.000 --> 00:03:47.000]  我們要逐個叫完才開始吃飯。
[00:03:47.000 --> 00:03:50.000]  什麼什麼舅父吃飯,
[00:03:50.000 --> 00:03:52.000]  什麼什麼舅母吃飯,
[00:03:52.000 --> 00:03:55.000]  一桌子十二個人都挺嚴重的,
[00:03:55.000 --> 00:03:59.000]  叫完一圈才開始吃飯。
[00:03:59.000 --> 00:04:02.000]  這就是我的成長,
[00:04:02.000 --> 00:04:04.000]  就是我家裡其中一樣,
[00:04:04.000 --> 00:04:06.000]  爸爸媽媽教我們的東西。
[00:04:06.000 --> 00:04:11.000]  不過可能家庭的規矩,
[00:04:11.000 --> 00:04:13.000]  或者法規到今天,
[00:04:13.000 --> 00:04:19.000]  似乎不是太多人注意了。
[00:04:19.000 --> 00:04:22.000]  在我的觀念裡,沒錯,
[00:04:22.000 --> 00:04:25.000]  人是需要空間的,
[00:04:25.000 --> 00:04:27.000]  如果他沒有空間,
[00:04:27.000 --> 00:04:29.000]  其實我們是扼殺了
[00:04:29.000 --> 00:04:33.000]  一個人本身的創意和主動性。
[00:04:33.000 --> 00:04:37.000]  但同時我亦都覺得,
[00:04:37.000 --> 00:04:41.000]  其實人是必須要管的,
[00:04:41.000 --> 00:04:44.000]  如果每樣東西都是任憑,
[00:04:44.000 --> 00:04:47.000]  他喜歡做什麼就做什麼,
[00:04:47.000 --> 00:04:51.000]  或者只靠自律,
[00:04:51.000 --> 00:04:54.000]  我覺得是死定了,
[00:04:54.000 --> 00:04:57.000]  單單靠自律是注定失敗。
[00:04:57.000 --> 00:05:02.000]  問題就是怎樣管才叫做合宜。
[00:05:02.000 --> 00:05:05.000]  今天我會和大家分享,
[00:05:05.000 --> 00:05:07.000]  所書下半章的經文,
[00:05:07.000 --> 00:05:10.000]  即是由五章二十一,
[00:05:10.000 --> 00:05:13.000]  一路去到六章九。
[00:05:13.000 --> 00:05:16.000]  很多的聖經學者都把這段經文,
[00:05:16.000 --> 00:05:22.000]  叫做《家庭法規》(Household Code),
[00:05:22.000 --> 00:05:30.000]  當中提到丈夫、太太、父母、子女、主人、
[00:05:30.000 --> 00:05:32.000]  僕人等等的關係,
[00:05:32.000 --> 00:05:35.000]  究竟在這些關係當中,
[00:05:35.000 --> 00:05:41.000]  有什麼元素才能令家庭變得美滿呢?
[00:05:41.000 --> 00:05:43.000]  所以我將今天的講題,
[00:05:43.000 --> 00:05:48.000]  定為《美滿家庭法規》,就是這樣。
[00:05:48.000 --> 00:05:53.000]  今天我和大家分享這段經文,
[00:05:53.000 --> 00:05:57.000]  五章二十一節其實是一個引言,
[00:05:57.000 --> 00:06:00.000]  這段經文是這麼說的:
[00:06:00.000 --> 00:06:02.000]  「由當全敬畏基督的心,
[00:06:02.000 --> 00:06:04.000]  彼此信服。」
[00:06:04.000 --> 00:06:07.000]  我在兩個星期前,
[00:06:07.000 --> 00:06:09.000]  去《港曉所書》的時候,
[00:06:09.000 --> 00:06:14.000]  其實我結尾都有提過這段經文,
[00:06:14.000 --> 00:06:15.000]  大略說過,
[00:06:15.000 --> 00:06:20.000]  它是有聖上啟下的一個作用。
[00:06:20.000 --> 00:06:21.000]  一方面,
[00:06:21.000 --> 00:06:23.000]  它在文法上,
[00:06:23.000 --> 00:06:26.000]  我們可以將它聯繫於第十八節,
[00:06:26.000 --> 00:06:29.000]  就是究竟被聖靈充滿,
[00:06:29.000 --> 00:06:32.000]  有什麼外在的表徵。
[00:06:32.000 --> 00:06:36.000]  好,然後另一方面,
[00:06:36.000 --> 00:06:38.000]  我們又可以將它連接到
[00:06:38.000 --> 00:06:42.000]  第二十二節開始的段落,
[00:06:42.000 --> 00:06:44.000]  講到家庭法規,
[00:06:44.000 --> 00:06:47.000]  好像一個總綱一樣。
[00:06:47.000 --> 00:06:49.000]  為什麼我會說它是一個總綱呢?
[00:06:49.000 --> 00:06:53.000]  因為這次經文提到敬畏,
[00:06:53.000 --> 00:06:55.000]  提到信服,
[00:06:55.000 --> 00:06:58.000]  相關的字眼,
[00:06:58.000 --> 00:07:04.000]  例如「聽從」、「孝敬」、「戰敬」、「懼怕」等等,
[00:07:04.000 --> 00:07:09.000]  在往後提到夫婦、父母子女、
[00:07:09.000 --> 00:07:11.000]  主僕的關係裡面,
[00:07:11.000 --> 00:07:14.000]  是常常出現的。
[00:07:14.000 --> 00:07:15.000]  正因為這樣,
[00:07:15.000 --> 00:07:17.000]  我們是不是應該弄清楚
[00:07:17.000 --> 00:07:20.000]  「敬畏」和「信服」,
[00:07:20.000 --> 00:07:22.000]  究竟是什麼意思呢?
[00:07:22.000 --> 00:07:27.000]  如果我們參考其他的聖經中文翻譯,
[00:07:27.000 --> 00:07:29.000]  你也會看到,
[00:07:29.000 --> 00:07:35.000]  其實「又當全敬畏基督的心彼此信服」,
[00:07:35.000 --> 00:07:37.000]  原本的寫法是剛剛倒轉的,
[00:07:37.000 --> 00:07:39.000]  就像這個現代中文譯本那樣,
[00:07:39.000 --> 00:07:41.000]  「你們要彼此信服,
[00:07:41.000 --> 00:07:44.000]  因為你們是敬畏基督的」,
[00:07:44.000 --> 00:07:46.000]  它是倒轉寫的。
[00:07:46.000 --> 00:07:48.000]  既然是這樣,
[00:07:48.000 --> 00:07:50.000]  我們就從「信服」開始講。
[00:07:50.000 --> 00:07:54.000]  「信服」究竟有什麼表徵呢?
[00:07:54.000 --> 00:07:56.000]  首先就是,
[00:07:56.000 --> 00:07:58.000]  一個「信服」的人,
[00:07:58.000 --> 00:08:00.000]  他會將對方的需要,
[00:08:00.000 --> 00:08:02.000]  或者對方的想法,
[00:08:02.000 --> 00:08:04.000]  放在自己之上。
[00:08:04.000 --> 00:08:06.000]  請你們不要誤會,
[00:08:06.000 --> 00:08:08.000]  我不是在說「硬啃」,
[00:08:08.000 --> 00:08:10.000]  喜歡就不要不喜歡,
[00:08:10.000 --> 00:08:11.000]  先「啃」它吧!
[00:08:11.000 --> 00:08:12.000]  不是這樣,
[00:08:12.000 --> 00:08:16.000]  而是因為珍惜、尊重對方,
[00:08:16.000 --> 00:08:17.000]  體重對方,
[00:08:17.000 --> 00:08:20.000]  所以願意從對方的角度,
[00:08:20.000 --> 00:08:23.000]  來出發想多些,
[00:08:23.000 --> 00:08:26.000]  將對方放在首位。
[00:08:26.000 --> 00:08:29.000]  如果你用「夫婦關係」,
[00:08:29.000 --> 00:08:32.000]  作為一個例子,
[00:08:32.000 --> 00:08:34.000]  我要問的問題就是,
[00:08:34.000 --> 00:08:37.000]  究竟我們有沒有留心,
[00:08:37.000 --> 00:08:40.000]  我們配偶的需要是什麼?
[00:08:40.000 --> 00:08:43.000]  不是在說我,
[00:08:43.000 --> 00:08:45.000]  想對方的需要是什麼,
[00:08:45.000 --> 00:08:47.000]  然後堵在對方的頭上,
[00:08:47.000 --> 00:08:48.000]  不是這樣,
[00:08:48.000 --> 00:08:51.000]  而是從對方的角度去出發,
[00:08:51.000 --> 00:08:54.000]  究竟他真正的需要是什麼?
[00:08:54.000 --> 00:08:57.000]  有什麼會令他快樂,
[00:08:57.000 --> 00:09:00.000]  甚至是會觸動他的心?
[00:09:00.000 --> 00:09:03.000]  我相信新婚的階段,
[00:09:03.000 --> 00:09:06.000]  因為心愛對方的緣故,
[00:09:06.000 --> 00:09:09.000]  其實是會比較在意的,
[00:09:09.000 --> 00:09:12.000]  但是如果在這個婚姻歷程,
[00:09:12.000 --> 00:09:16.000]  走了一段時間,激情過去之後,
[00:09:16.000 --> 00:09:17.000]  生活逼人,
[00:09:17.000 --> 00:09:19.000]  而且人本身,
[00:09:19.000 --> 00:09:22.000]  基本上是自私的,
[00:09:22.000 --> 00:09:24.000]  這是我們的罪性,
[00:09:24.000 --> 00:09:27.000]  所以要持久地,
[00:09:27.000 --> 00:09:30.000]  在不同的環境當中,
[00:09:30.000 --> 00:09:32.000]  日常裏面,
[00:09:32.000 --> 00:09:34.000]  來展現這個信復,
[00:09:34.000 --> 00:09:37.000]  其實是一個很不容易的事,
[00:09:37.000 --> 00:09:39.000]  求主幫助我們。
[00:09:39.000 --> 00:09:42.000]  好,信復第二個表徵,
[00:09:42.000 --> 00:09:45.000]  就是向對方問責,
[00:09:45.000 --> 00:09:50.000]  問責不代表專程看著對方,
[00:09:50.000 --> 00:09:53.000]  究竟你做錯了什麼,
[00:09:53.000 --> 00:09:56.000]  又或者你做的事情不夠好,
[00:09:56.000 --> 00:09:57.000]  不是這樣,
[00:09:57.000 --> 00:10:00.000]  如果我們用一個挑剔的角度,
[00:10:00.000 --> 00:10:02.000]  去看我們的另一半,
[00:10:02.000 --> 00:10:05.000]  或者我們身邊任何一個人都好,
[00:10:05.000 --> 00:10:10.000]  你一定會找到一些地方不太妥當,
[00:10:10.000 --> 00:10:11.000]  必定會的,
[00:10:11.000 --> 00:10:14.000]  但是如果這樣做的話,
[00:10:14.000 --> 00:10:17.000]  其實是會削弱了,
[00:10:17.000 --> 00:10:20.000]  我們和身邊的人的信任,
[00:10:20.000 --> 00:10:24.000]  對於建立關係是毫無幫助的。
[00:10:24.000 --> 00:10:26.000]  真正的問責,
[00:10:26.000 --> 00:10:30.000]  其實就是坦誠地開放自己的生命,
[00:10:30.000 --> 00:10:32.000]  最軟弱的部分,
[00:10:32.000 --> 00:10:37.000]  目的是讓對方成為自己的守護天使,
[00:10:37.000 --> 00:10:39.000]  提醒自己,
[00:10:39.000 --> 00:10:40.000]  鼓勵自己,
[00:10:40.000 --> 00:10:43.000]  甚至是為自己來祈禱。
[00:10:43.000 --> 00:10:45.000]  透過問責,
[00:10:45.000 --> 00:10:47.000]  信服於對方,
[00:10:47.000 --> 00:10:50.000]  正是建立門徒生命,
[00:10:50.000 --> 00:10:53.000]  一個最重要的部分。
[00:10:53.000 --> 00:10:54.000]  這樣做,
[00:10:54.000 --> 00:10:56.000]  開放自己,
[00:10:56.000 --> 00:10:58.000]  完全開放自己,
[00:10:58.000 --> 00:11:01.000]  其實是需要一個高度的信任,
[00:11:01.000 --> 00:11:03.000]  所以婚姻關係,
[00:11:03.000 --> 00:11:06.000]  正是實踐問責,
[00:11:06.000 --> 00:11:09.000]  一個非常好的場景。
[00:11:09.000 --> 00:11:11.000]  請留意,
[00:11:11.000 --> 00:11:14.000]  這裡提到「信服」,
[00:11:14.000 --> 00:11:16.000]  前面有兩個字,
[00:11:16.000 --> 00:11:18.000]  就叫做「彼此」。
[00:11:18.000 --> 00:11:22.000]  這樣的提醒,
[00:11:22.000 --> 00:11:24.000]  其實告訴我們,
[00:11:24.000 --> 00:11:27.000]  這是一個雙向的關係,
[00:11:27.000 --> 00:11:31.000]  需要體重對方,
[00:11:31.000 --> 00:11:32.000]  是互相的,
[00:11:32.000 --> 00:11:33.000]  需要問責,
[00:11:33.000 --> 00:11:35.000]  也是互相的。
[00:11:35.000 --> 00:11:36.000]  還有,
[00:11:36.000 --> 00:11:40.000]  信服有另外一個重要的原則,
[00:11:40.000 --> 00:11:43.000]  那段經文告訴我們,
[00:11:43.000 --> 00:11:46.000]  是要敬畏基督的心。
[00:11:46.000 --> 00:11:49.000]  所以信服不是盲目,
[00:11:49.000 --> 00:11:51.000]  不是沒有底線,
[00:11:51.000 --> 00:11:53.000]  絕對這樣去服從,
[00:11:53.000 --> 00:11:57.000]  而是當對方用真理,
[00:11:57.000 --> 00:12:00.000]  和自己去解說的時候,
[00:12:00.000 --> 00:12:04.000]  這一個信服的教導就適用了。
[00:12:04.000 --> 00:12:06.000]  有些時候我們會覺得,
[00:12:06.000 --> 00:12:08.000]  信服於上帝,
[00:12:08.000 --> 00:12:11.000]  似乎是容易過信服於人。
[00:12:11.000 --> 00:12:14.000]  我不知道你有沒有這樣的感覺。
[00:12:14.000 --> 00:12:15.000]  問題是,
[00:12:15.000 --> 00:12:18.000]  我們很多時候都不接受,
[00:12:18.000 --> 00:12:23.000]  神用了其他人來彰顯祂的權柄,
[00:12:23.000 --> 00:12:25.000]  在我的生命當中。
[00:12:25.000 --> 00:12:28.000]  你是誰?
[00:12:28.000 --> 00:12:30.000]  我們會覺得,
[00:12:30.000 --> 00:12:33.000]  上帝出聲就OK,
[00:12:33.000 --> 00:12:36.000]  你出聲就不OK。
[00:12:36.000 --> 00:12:39.000]  這是否我們生命的狀態呢?
[00:12:39.000 --> 00:12:41.000]  求主幫助我們,
[00:12:41.000 --> 00:12:44.000]  讓我們能夠打開我們的眼睛,
[00:12:44.000 --> 00:12:48.000]  看到原來神要在別人身上,
[00:12:48.000 --> 00:12:53.000]  透過身邊的人去顯出祂的權柄,
[00:12:53.000 --> 00:12:55.000]  要求我們去信服。
[00:12:55.000 --> 00:13:01.000]  這樣我們才能夠做到信服身邊的人,
[00:13:01.000 --> 00:13:04.000]  能夠可以回應,
[00:13:04.000 --> 00:13:08.000]  能夠可以跟隨主的教導去做。
[00:13:08.000 --> 00:13:10.000]  接下來,
[00:13:10.000 --> 00:13:14.000]  如果我們用人倫的關係作為分段,
[00:13:14.000 --> 00:13:16.000]  下一個大段落,
[00:13:16.000 --> 00:13:17.000]  剛才說過了,
[00:13:17.000 --> 00:13:20.000]  說到丈夫和妻子,
[00:13:20.000 --> 00:13:21.000]  相當長的,
[00:13:21.000 --> 00:13:24.000]  二十二至三十三節,
[00:13:24.000 --> 00:13:27.000]  我想請大家跟我一起讀出這段聖經,
[00:13:27.000 --> 00:13:28.000]  預備起!
[00:13:28.000 --> 00:13:30.000]  「你們作妻子的,
[00:13:30.000 --> 00:13:32.000]  當信服自己的丈夫,
[00:13:32.000 --> 00:13:34.000]  如同信服主,
[00:13:34.000 --> 00:13:37.000]  因為丈夫是妻子的頭,
[00:13:37.000 --> 00:13:39.000]  如同基督是教會的頭,
[00:13:39.000 --> 00:13:42.000]  他又是教會全體的救主,
[00:13:42.000 --> 00:13:45.000]  教會怎樣信服基督,
[00:13:45.000 --> 00:13:49.000]  妻子也要怎樣凡事信服丈夫。」
[00:13:49.000 --> 00:13:51.000]  你多按了一下,
[00:13:51.000 --> 00:13:55.000]  我後面有按,
[00:13:55.000 --> 00:13:56.000]  繼續!
[00:13:56.000 --> 00:13:58.000]  「你們作丈夫的,
[00:13:58.000 --> 00:14:00.000]  要愛你們的妻子,
[00:14:00.000 --> 00:14:02.000]  正如基督愛教會,
[00:14:02.000 --> 00:14:04.000]  為教會寫記,
[00:14:04.000 --> 00:14:06.000]  要用水直著道,
[00:14:06.000 --> 00:14:08.000]  把教會洗淨,
[00:14:08.000 --> 00:14:09.000]  成為聖潔,
[00:14:09.000 --> 00:14:11.000]  可以獻給自己,
[00:14:11.000 --> 00:14:13.000]  作個榮耀的教會,
[00:14:13.000 --> 00:14:17.000]  毫無玷污、咒聞等類的病,
[00:14:17.000 --> 00:14:20.000]  乃是聖潔沒有瑕疵的。
[00:14:20.000 --> 00:14:23.000]  丈夫也當照樣愛妻子,
[00:14:23.000 --> 00:14:25.000]  如同愛自己的孫子,
[00:14:25.000 --> 00:14:28.000]  愛妻子便是愛自己了,
[00:14:28.000 --> 00:14:32.000]  從來沒有人恨惡自己的孫子,
[00:14:32.000 --> 00:14:34.000]  總是保養顧色,
[00:14:34.000 --> 00:14:37.000]  正像基督代教會一樣,
[00:14:37.000 --> 00:14:41.000]  因我們是他身上的肢體。
[00:14:41.000 --> 00:14:43.000]  為這個緣故,
[00:14:43.000 --> 00:14:45.000]  人要離開父母,
[00:14:45.000 --> 00:14:47.000]  與妻子聯合,
[00:14:47.000 --> 00:14:49.000]  以人成為一體,
[00:14:49.000 --> 00:14:51.000]  這是極大的奧秘,
[00:14:51.000 --> 00:14:54.000]  但我是指著基督和教會說的,
[00:14:54.000 --> 00:14:58.000]  然而你們各人都當愛妻子,
[00:14:58.000 --> 00:15:00.000]  如同愛自己一樣,
[00:15:00.000 --> 00:15:03.000]  妻子也當敬重她的丈夫。」
[00:15:03.000 --> 00:15:08.000]  這個大段落,雖然很長,
[00:15:08.000 --> 00:15:10.000]  但你讀的時候,
[00:15:10.000 --> 00:15:12.000]  可能你也有察覺,
[00:15:12.000 --> 00:15:17.000]  頭三節,二十二至二十四節,
[00:15:17.000 --> 00:15:21.000]  保羅教導的對象是妻子,
[00:15:21.000 --> 00:15:23.000]  是指太太。
[00:15:23.000 --> 00:15:26.000]  當我們剛才讀的時候,
[00:15:26.000 --> 00:15:28.000]  大家有沒有留意,
[00:15:28.000 --> 00:15:31.000]  這三節的經文裡,
[00:15:31.000 --> 00:15:35.000]  「信復」這個字已經提了四次。
[00:15:35.000 --> 00:15:37.000]  剛才我說,
[00:15:37.000 --> 00:15:40.000]  信復是家庭關係的基礎,
[00:15:40.000 --> 00:15:42.000]  來到這裡,
[00:15:42.000 --> 00:15:45.000]  保羅就在夫婦關係上,
[00:15:45.000 --> 00:15:48.000]  進一步補充。
[00:15:48.000 --> 00:15:50.000]  二十二節這樣說,
[00:15:50.000 --> 00:15:52.000]  「你們作妻子的,
[00:15:52.000 --> 00:15:54.000]  當信復自己的丈夫,
[00:15:54.000 --> 00:15:56.000]  如同信復主。」
[00:15:56.000 --> 00:15:58.000]  大家看到「當」字,
[00:15:58.000 --> 00:16:01.000]  就知道這是一個命令。
[00:16:01.000 --> 00:16:04.000]  但我們還沒有看到這段聖經,
[00:16:04.000 --> 00:16:07.000]  不過如果你以前曾經讀過,
[00:16:07.000 --> 00:16:11.000]  《葉所書》到第六章開頭,
[00:16:11.000 --> 00:16:13.000]  六章一節,
[00:16:13.000 --> 00:16:17.000]  當我們說到兒女的時候,
[00:16:17.000 --> 00:16:22.000]  其實同樣是說一個命令,
[00:16:22.000 --> 00:16:26.000]  不過保羅在那裡的用字,
[00:16:26.000 --> 00:16:29.000]  就是用了「聽從」。
[00:16:29.000 --> 00:16:30.000]  你說,
[00:16:30.000 --> 00:16:32.000]  兩個字差不多,
[00:16:32.000 --> 00:16:34.000]  「聽從」是怎樣?
[00:16:34.000 --> 00:16:37.000]  「信復」就是這樣。
[00:16:37.000 --> 00:16:39.000]  但如果你想清楚一點,
[00:16:39.000 --> 00:16:45.000]  其實「聽從」是說一些行為的表現,
[00:16:45.000 --> 00:16:48.000]  而「信復」是說心態。
[00:16:48.000 --> 00:16:51.000]  所以夫婦的關係,
[00:16:51.000 --> 00:16:58.000]  不是說太太無論丈夫給什麼指令,
[00:16:58.000 --> 00:17:01.000]  然後叫她做什麼,
[00:17:01.000 --> 00:17:03.000]  她就做什麼,
[00:17:03.000 --> 00:17:08.000]  而是出於尊重這樣的心態。
[00:17:08.000 --> 00:17:14.000]  如果我們說在人倫關係當中,
[00:17:14.000 --> 00:17:18.000]  夫婦的關係是最近的話,
[00:17:18.000 --> 00:17:23.000]  而你是覺得很不容易信服你的丈夫,
[00:17:23.000 --> 00:17:26.000]  請你看清楚聖經告訴我們,
[00:17:26.000 --> 00:17:33.000]  我們是需要用一個信徒信服耶穌的心態,
[00:17:33.000 --> 00:17:37.000]  來信服我們的丈夫。
[00:17:37.000 --> 00:17:42.000]  這就是對太太的教導。
[00:17:42.000 --> 00:17:46.000]  接著保羅在二十三節到二十四節,
[00:17:46.000 --> 00:17:52.000]  繼續用基督和教會彼此之間的關係,
[00:17:52.000 --> 00:17:56.000]  來解釋為何太太要這樣做。
[00:17:56.000 --> 00:17:58.000]  二十三節,
[00:17:58.000 --> 00:18:03.000]  經文說:「因為丈夫是妻子的頭,
[00:18:03.000 --> 00:18:05.000]  如同基督是教會的頭,
[00:18:05.000 --> 00:18:09.000]  他又是教會全體的救主。
[00:18:09.000 --> 00:18:15.000]  頭是被賦予權柄和帶領的角色。」
[00:18:15.000 --> 00:18:19.000]  除此之外,我們還可以參考一下,
[00:18:19.000 --> 00:18:25.000]  哥林頓前書十一章第三節至十二節,
[00:18:25.000 --> 00:18:30.000]  以及提姆太前書二章十一至十三節。
[00:18:30.000 --> 00:18:34.000]  我們會看到這兩段聖經,
[00:18:34.000 --> 00:18:39.000]  其實保羅的論點是源於創世紀頭兩章,
[00:18:39.000 --> 00:18:41.000]  第一至第二章。
[00:18:41.000 --> 00:18:46.000]  神創造男女的關係和人的犯罪墮落。
[00:18:46.000 --> 00:18:50.000]  由這兩段經文引伸出來,
[00:18:50.000 --> 00:18:52.000]  耶穌是教會的頭,
[00:18:52.000 --> 00:18:56.000]  除了這是上帝創造的心意之外,
[00:18:56.000 --> 00:18:59.000]  這亦是源於耶穌基督,
[00:18:59.000 --> 00:19:03.000]  他獻上自己來救贖教會。
[00:19:03.000 --> 00:19:07.000]  所以,丈夫雖然是妻子的頭,
[00:19:07.000 --> 00:19:15.000]  仍然不能妄用這個頭的地位來欺壓、控制太太。
[00:19:15.000 --> 00:19:18.000]  不過,我要說回頭,
[00:19:18.000 --> 00:19:21.000]  這三節經文的對象是誰呢?
[00:19:21.000 --> 00:19:22.000]  太太。
[00:19:22.000 --> 00:19:26.000]  如果這段經文的對象是太太,
[00:19:26.000 --> 00:19:29.000]  到了第二十四節,
[00:19:29.000 --> 00:19:33.000]  她說:「教會怎樣信服基督,
[00:19:33.000 --> 00:19:38.000]  妻子也要怎樣凡事信服丈夫。
[00:19:38.000 --> 00:19:43.000]  由於教會必須必然要信服基督,
[00:19:43.000 --> 00:19:47.000]  當我們將妻子信服丈夫,
[00:19:47.000 --> 00:19:51.000]  與教會信服基督作比較,
[00:19:51.000 --> 00:19:58.000]  妻子信從信服就變成一個必然的事。」
[00:19:58.000 --> 00:20:04.000]  各位,作為太太的姐妹們,請留意,
[00:20:04.000 --> 00:20:09.000]  二十四節其實也說得很盡,
[00:20:09.000 --> 00:20:14.000]  妻子要凡事信服丈夫。
[00:20:14.000 --> 00:20:17.000]  不過,你們不用擔心,
[00:20:17.000 --> 00:20:22.000]  因為除了我早前提過的二十一節,
[00:20:22.000 --> 00:20:25.000]  說到這個信服有一個原則,
[00:20:25.000 --> 00:20:28.000]  就是敬畏基督的心。
[00:20:28.000 --> 00:20:30.000]  這是大前提。
[00:20:30.000 --> 00:20:32.000]  既然二十四節,
[00:20:32.000 --> 00:20:36.000]  是以耶穌基督與教會作為一個類比,
[00:20:36.000 --> 00:20:38.000]  你想想,
[00:20:38.000 --> 00:20:45.000]  耶穌怎會要求教會去做一些違背真理的事?
[00:20:45.000 --> 00:20:47.000]  對不對?不會的!
[00:20:47.000 --> 00:20:53.000]  所以妻子要好像教會信服耶穌基督那樣,
[00:20:53.000 --> 00:20:55.000]  來信服丈夫,
[00:20:55.000 --> 00:21:00.000]  也表明妻子要凡事信服丈夫,
[00:21:00.000 --> 00:21:02.000]  是有一個框架,
[00:21:02.000 --> 00:21:05.000]  就是在神的旨意,
[00:21:05.000 --> 00:21:07.000]  在真理底下。
[00:21:07.000 --> 00:21:10.000]  不過我又要強調,
[00:21:10.000 --> 00:21:14.000]  對於太太究竟在什麼事上,
[00:21:14.000 --> 00:21:17.000]  哪些事情信服,
[00:21:17.000 --> 00:21:20.000]  哪些事情不信服。
[00:21:20.000 --> 00:21:24.000]  這個框架是不在太太身上的,
[00:21:24.000 --> 00:21:26.000]  而不是覺得她說的事情,
[00:21:26.000 --> 00:21:28.000]  我覺得不太合聽,
[00:21:28.000 --> 00:21:30.000]  她的想法也不夠我好。
[00:21:30.000 --> 00:21:32.000]  不是的!
