
[00:00:00.000 --> 00:00:02.000]  啟英姐妹早晨
[00:02:47.000 --> 00:02:49.000]  關於所謂執事
[00:02:49.000 --> 00:02:51.000]  但是其實這段經文
[00:02:51.000 --> 00:02:53.000]  不是真的講執事
[00:02:53.000 --> 00:02:55.000]  這段經文又有講到
[00:02:55.000 --> 00:02:58.000]  關於當時的仕途
[00:02:58.000 --> 00:03:01.000]  我們又好像是將這些仕途
[00:03:01.000 --> 00:03:06.000]  等同了現在的教目傳道
[00:03:06.000 --> 00:03:07.000]  又有些關連
[00:03:07.000 --> 00:03:10.000]  但是又不是完全是這樣
[00:03:10.000 --> 00:03:14.000]  甚至有人就將這段經文
[00:03:14.000 --> 00:03:20.000]  當成了共產或者社會主義
[00:03:20.000 --> 00:03:25.000]  最初的思想的來源
[00:03:25.000 --> 00:03:26.000]  但是否這樣呢
[00:03:26.000 --> 00:03:28.000]  其實又不是這樣
[00:03:28.000 --> 00:03:30.000]  只不過有些人就覺得
[00:03:30.000 --> 00:03:32.000]  其中有些東西像
[00:03:32.000 --> 00:03:34.000]  就當了是
[00:03:34.000 --> 00:03:36.000]  有些少是以偏概全
[00:03:36.000 --> 00:03:39.000]  有些少是斷章取義
[00:03:39.000 --> 00:03:41.000]  又當了是
[00:03:41.000 --> 00:03:43.000]  事實上我們很多時讀聖經
[00:03:43.000 --> 00:03:45.000]  都會有這個危險
[00:03:45.000 --> 00:03:47.000]  都有這樣的傾向
[00:03:47.000 --> 00:03:50.000]  見到有那幾個字
[00:03:50.000 --> 00:03:52.000]  很自然就用一種
[00:03:52.000 --> 00:03:55.000]  我們叫做聯想式的解經
[00:03:55.000 --> 00:03:57.000]  但其實有些危險
[00:03:57.000 --> 00:03:59.000]  當然我們知道
[00:03:59.000 --> 00:04:01.000]  是以經解經
[00:04:01.000 --> 00:04:04.000]  但是聯想式的解經
[00:04:04.000 --> 00:04:06.000]  又不是這樣的
[00:04:06.000 --> 00:04:07.000]  以經解經
[00:04:07.000 --> 00:04:10.000]  又不是聯想式的解經
[00:04:10.000 --> 00:04:14.000]  所以有時我都參加一些
[00:04:14.000 --> 00:04:18.000]  和大家一起查經的時候
[00:04:18.000 --> 00:04:19.000]  就會發覺
[00:04:19.000 --> 00:04:22.000]  有一些這樣的毛病
[00:04:22.000 --> 00:04:24.000]  有時有這樣的傾向
[00:04:24.000 --> 00:04:25.000]  所以這段經文
[00:04:25.000 --> 00:04:28.000]  又是一個很好的提醒
[00:04:28.000 --> 00:04:29.000]  告訴我們
[00:04:29.000 --> 00:04:33.000]  不要純粹用聯想式的方法
[00:04:33.000 --> 00:04:36.000]  來了解聖經
[00:04:36.000 --> 00:04:38.000]  這個經文裏面
[00:04:38.000 --> 00:04:42.000]  記載到這件事發生的時候
[00:04:42.000 --> 00:04:45.000]  我們今天再從一些不同的角度
[00:04:45.000 --> 00:04:47.000]  來了解這段經文
[00:04:47.000 --> 00:04:50.000]  怎樣講述初期的教會
[00:04:50.000 --> 00:04:53.000]  他們是怎樣生活
[00:04:53.000 --> 00:04:54.000]  怎樣侍奉
[00:04:54.000 --> 00:04:57.000]  怎樣的見證
[00:04:57.000 --> 00:04:59.000]  這裏我和大家看的
[00:04:59.000 --> 00:05:03.000]  講到愛和和諧的服侍
[00:05:03.000 --> 00:05:07.000]  大家很容易都會聯想到
[00:05:07.000 --> 00:05:11.000]  究竟是在講什麼
[00:05:11.000 --> 00:05:13.000]  這裏講到教會
[00:05:13.000 --> 00:05:16.000]  作為一個信仰的群體
[00:05:16.000 --> 00:05:20.000]  我們要愛神和愛人
[00:05:20.000 --> 00:05:21.000]  大家都記得愛神愛人
[00:05:21.000 --> 00:05:22.000]  就是主耶穌說的
[00:05:22.000 --> 00:05:24.000]  是最大的誡命
[00:05:24.000 --> 00:05:28.000]  最重要的就是愛
[00:05:28.000 --> 00:05:30.000]  在這個愛的群體
[00:05:30.000 --> 00:05:34.000]  當我們去愛神去愛人的時候
[00:05:34.000 --> 00:05:35.000]  今天我想提出的
[00:05:35.000 --> 00:05:39.000]  大家看看一些不同的向導
[00:05:39.000 --> 00:05:40.000]  其實愛神愛人
[00:05:40.000 --> 00:05:41.000]  都有很多不同的向導
[00:05:41.000 --> 00:05:43.000]  其中一個向導就是
[00:05:43.000 --> 00:05:46.000]  我們個人怎樣愛神愛人
[00:05:46.000 --> 00:05:48.000]  然後另外就是
[00:05:48.000 --> 00:05:51.000]  作為一個教會的群體
[00:05:51.000 --> 00:05:55.000]  怎樣去愛神和愛人
[00:05:55.000 --> 00:05:57.000]  另外就是
[00:05:57.000 --> 00:06:00.000]  當我們愛神愛人的時候
[00:06:00.000 --> 00:06:02.000]  就表明我們
[00:06:02.000 --> 00:06:06.000]  不應該只是看自己
[00:06:06.000 --> 00:06:09.000]  我的個人信仰是怎樣
[00:06:09.000 --> 00:06:13.000]  因為愛人有一個向外的
[00:06:13.000 --> 00:06:17.000]  對其他人的一個向導
[00:06:17.000 --> 00:06:21.000]  在第六章這段經文的前面
[00:06:21.000 --> 00:06:22.000]  提醒大家
[00:06:22.000 --> 00:06:23.000]  如果不太記得的時候
[00:06:23.000 --> 00:06:28.000]  第五章其實已經開始說
[00:06:28.000 --> 00:06:32.000]  有當時的猶太人
[00:06:32.000 --> 00:06:36.000]  甚至是在其他地方來的人
[00:06:36.000 --> 00:06:39.000]  他們聽見有耶穌
[00:06:39.000 --> 00:06:41.000]  於是他們就來聽聽
[00:06:41.000 --> 00:06:43.000]  看看究竟是什麼事
[00:06:43.000 --> 00:06:44.000]  有很多猶太人
[00:06:44.000 --> 00:06:46.000]  當時去到耶路撒冷
[00:06:46.000 --> 00:06:48.000]  預備去過節
[00:06:48.000 --> 00:06:51.000]  但是聽見關於耶穌的時候
[00:06:51.000 --> 00:06:53.000]  就發覺是想留在那裡
[00:06:53.000 --> 00:06:54.000]  聽多一點
[00:06:54.000 --> 00:06:56.000]  留在那裡聽久一點
[00:06:56.000 --> 00:06:58.000]  留在這個群體裡面
[00:06:58.000 --> 00:07:00.000]  和大家一起
[00:07:00.000 --> 00:07:04.000]  去享受那種愛的團契
[00:07:04.000 --> 00:07:06.000]  想留久一點
[00:07:06.000 --> 00:07:10.000]  於是有些人的水腳所謂用完了
[00:07:10.000 --> 00:07:13.000]  他們好像有一點
[00:07:13.000 --> 00:07:16.000]  現在你去旅行的時候
[00:07:16.000 --> 00:07:20.000]  去到當地突然間就發覺
[00:07:20.000 --> 00:07:22.000]  那裡的疫情嚴重
[00:07:22.000 --> 00:07:25.000]  於是就要封關了
[00:07:25.000 --> 00:07:26.000]  不准走了
[00:07:26.000 --> 00:07:28.000]  或者甚至我都認識
[00:07:28.000 --> 00:07:30.000]  有一些朋友弟兄姊妹
[00:07:30.000 --> 00:07:34.000]  去到某一個地方開會的時候
[00:07:34.000 --> 00:07:36.000]  突然間就中了
[00:07:36.000 --> 00:07:38.000]  於是就要留在那裡
[00:07:38.000 --> 00:07:40.000]  隔離有些是七天
[00:07:40.000 --> 00:07:41.000]  有些是十天
[00:07:41.000 --> 00:07:42.000]  時時都不同的
[00:07:42.000 --> 00:07:44.000]  所以我們經常都要留意一下
[00:07:44.000 --> 00:07:47.000]  現在這個世界轉變得很快
[00:07:47.000 --> 00:07:49.000]  真的認識這些人
[00:07:49.000 --> 00:07:52.000]  幸好現在這個世界
[00:07:52.000 --> 00:07:54.000]  就不用一定帶很多錢
[00:07:54.000 --> 00:07:55.000]  你帶一張卡就可以了
[00:07:55.000 --> 00:07:58.000]  還有他開會就不用那麼擔心
[00:07:58.000 --> 00:08:00.000]  因為他住久了
[00:08:00.000 --> 00:08:03.000]  酒店是有他的公司會給錢的
[00:08:03.000 --> 00:08:05.000]  所以很安心
[00:08:05.000 --> 00:08:09.000]  但當時很多人留在耶路撒冷的時候
[00:08:09.000 --> 00:08:10.000]  他突然間發覺
[00:08:10.000 --> 00:08:13.000]  我要留在那間旅館那裡
[00:08:13.000 --> 00:08:15.000]  留多十天八天
[00:08:15.000 --> 00:08:19.000]  真的沒有預備那麼多的水腳的時候
[00:08:19.000 --> 00:08:23.000]  於是當時在耶路撒冷的教會
[00:08:23.000 --> 00:08:25.000]  他們就組織起來
[00:08:25.000 --> 00:08:27.000]  幫助一些有需要的人
[00:08:27.000 --> 00:08:33.000]  當然本來都已經有住在那個地方
[00:08:33.000 --> 00:08:38.000]  但是都會有一些財政上的困難
[00:08:38.000 --> 00:08:42.000]  生活上有艱難的地方
[00:08:42.000 --> 00:08:45.000]  這段的記載就是說
[00:08:45.000 --> 00:08:49.000]  當時有一些孤兒寡婦
[00:08:49.000 --> 00:08:53.000]  他們在經濟上各種不同的情況
[00:08:53.000 --> 00:08:54.000]  都有需要的時候
[00:08:54.000 --> 00:09:00.000]  他們都需要教會這個群體去幫忙
[00:09:00.000 --> 00:09:04.000]  但是可能以前未遇過這樣的情況
[00:09:04.000 --> 00:09:09.000]  不會突然間多了那麼多人留在耶路撒冷
[00:09:09.000 --> 00:09:12.000]  於是教會很想去幫助的時候
[00:09:12.000 --> 00:09:14.000]  以前未做過這樣的事情
[00:09:14.000 --> 00:09:16.000]  以前未見過這樣的情況
[00:09:16.000 --> 00:09:19.000]  好像我們遇到疫情的時候
[00:09:19.000 --> 00:09:22.000]  以前沒有試過那麼嚴重的疫情
[00:09:22.000 --> 00:09:24.000]  那究竟應該怎麼做呢
[00:09:24.000 --> 00:09:26.000]  教會也是一樣
[00:09:26.000 --> 00:09:30.000]  教會我們都試過在兩年多前的時候
[00:09:30.000 --> 00:09:32.000]  突然間要封城
[00:09:32.000 --> 00:09:34.000]  突然間不准出街
[00:09:34.000 --> 00:09:36.000]  突然間不准來教會
[00:09:36.000 --> 00:09:37.000]  那我們怎麼做呢
[00:09:37.000 --> 00:09:41.000]  教會都要有很多應對的措施
[00:09:41.000 --> 00:09:45.000]  當時初期教會的群體
[00:09:45.000 --> 00:09:50.000]  他們才更加發覺到
[00:09:50.000 --> 00:09:53.000]  那種彼此的照顧
[00:09:53.000 --> 00:09:55.000]  彼此的關懷
[00:09:55.000 --> 00:10:00.000]  原來是非常非常之重要
[00:10:00.000 --> 00:10:02.000]  比較上來說
[00:10:02.000 --> 00:10:07.000]  在我們信仰所謂的教義方面
[00:10:07.000 --> 00:10:12.000]  那種的純正是非常之重要
[00:10:12.000 --> 00:10:14.000]  但是不只是那樣重要
[00:10:14.000 --> 00:10:16.000]  如果我們信仰純正
[00:10:16.000 --> 00:10:20.000]  我們所謂的神學很穩定
[00:10:20.000 --> 00:10:24.000]  我們對於基督教的教義很清楚
[00:10:24.000 --> 00:10:29.000]  但是如果我們在愛的服事
[00:10:29.000 --> 00:10:33.000]  建立一個和諧的群體這方面
[00:10:33.000 --> 00:10:36.000]  做得不好做得不夠的時候
[00:10:36.000 --> 00:10:39.000]  你只是信仰純正
[00:10:39.000 --> 00:10:41.000]  夠不夠
[00:10:41.000 --> 00:10:42.000]  有些人會說夠
[00:10:42.000 --> 00:10:44.000]  總之我信仰純正
[00:10:44.000 --> 00:10:46.000]  什麼都無所謂
[00:10:46.000 --> 00:10:48.000]  但是我們真的發覺
[00:10:48.000 --> 00:10:50.000]  未必夠
[00:10:50.000 --> 00:10:53.000]  思想正確
[00:10:53.000 --> 00:10:56.000]  你的信仰純正
[00:10:56.000 --> 00:10:59.000]  甚至你的屬靈的生命
[00:10:59.000 --> 00:11:02.000]  你的成性的道路
[00:11:02.000 --> 00:11:04.000]  這些都是非常之正確
[00:11:04.000 --> 00:11:10.000]  但是如果在大家的群體的生活裡面
[00:11:10.000 --> 00:11:15.000]  沒有了這種愛和和諧的服事
[00:11:15.000 --> 00:11:20.000]  是一個很大的缺失
[00:11:20.000 --> 00:11:21.000]  所以我很相信
[00:11:21.000 --> 00:11:23.000]  現代的教會
[00:11:23.000 --> 00:11:26.000]  我們這個靈福堂這個家
[00:11:26.000 --> 00:11:30.000]  同樣在這段經文的記載裡面
[00:11:30.000 --> 00:11:34.000]  得到這個教導
[00:11:34.000 --> 00:11:39.000]  就算我們個人屬靈的生命
[00:11:39.000 --> 00:11:41.000]  是非常之成熟的
[00:11:41.000 --> 00:11:44.000]  我們真的是根從耶穌
[00:11:44.000 --> 00:11:49.000]  叫我們要信仰純正
[00:11:49.000 --> 00:11:52.000]  叫我們要過成性的生活
[00:11:52.000 --> 00:11:55.000]  但是裡面如果缺乏了
[00:11:55.000 --> 00:12:02.000]  這種愛和和諧的群體的生活
[00:12:02.000 --> 00:12:05.000]  是一個很大的缺乏
[00:12:05.000 --> 00:12:09.000]  所以在這個基礎裡面
[00:12:09.000 --> 00:12:11.000]  來看這段經文
[00:12:11.000 --> 00:12:16.000]  就不只是說選一些人出來照顧
[00:12:16.000 --> 00:12:19.000]  當時的這些仕途
[00:12:19.000 --> 00:12:25.000]  讓他們可以專心以祈禱傳道為事
[00:12:25.000 --> 00:12:27.000]  這些都是
[00:12:27.000 --> 00:12:29.000]  不過不只是這些
[00:12:29.000 --> 00:12:32.000]  所以尤其是想跟大家分享的就是
[00:12:32.000 --> 00:12:37.000]  在我們作為一個信仰的群體
[00:12:37.000 --> 00:12:44.000]  在我們自己作為一個耶穌的門徒的時候
[00:12:44.000 --> 00:12:47.000]  我們有一個向外的一個向道
[00:12:47.000 --> 00:12:51.000]  一個向內的一個向道
[00:12:51.000 --> 00:12:53.000]  我們先看向外的時候
[00:12:53.000 --> 00:12:56.000]  都是要將神的愛和和諧
[00:12:56.000 --> 00:13:02.000]  去傳播在這個世界裡面
[00:13:02.000 --> 00:13:06.000]  這個世界有很多不同的需要
[00:13:06.000 --> 00:13:09.000]  但是作為基督徒的一個群體
[00:13:09.000 --> 00:13:10.000]  作為教會
[00:13:10.000 --> 00:13:12.000]  當然我們很記得的就是
[00:13:12.000 --> 00:13:16.000]  我們要使萬民做耶穌的門徒
[00:13:16.000 --> 00:13:19.000]  所以其實六章第一節一開始
[00:13:19.000 --> 00:13:21.000]  就已經提到門徒
[00:13:21.000 --> 00:13:26.000]  那時門徒增多了門徒越來越多的時候
[00:13:26.000 --> 00:13:31.000]  於是教會面對一些以前未曾見過的一些情況
[00:13:31.000 --> 00:13:34.000]  當然教會都是剛剛的開始
[00:13:34.000 --> 00:13:37.000]  所謂叫做剛剛的成立
[00:13:37.000 --> 00:13:39.000]  但是當時的教會的成立
[00:13:39.000 --> 00:13:42.000]  都不像我們這樣的成立
[00:13:42.000 --> 00:13:43.000]  有這麼多的系統
[00:13:43.000 --> 00:13:44.000]  這麼多的架構
[00:13:44.000 --> 00:13:46.000]  有這麼多不同的職位
[00:13:46.000 --> 00:13:53.000]  然後我們又會選不同的崗位
[00:13:53.000 --> 00:13:56.000]  寫年報財政報告
[00:13:56.000 --> 00:13:58.000]  當時都沒有這些東西
[00:13:58.000 --> 00:14:03.000]  但是已經是那時門徒增多
[00:14:03.000 --> 00:14:05.000]  門徒這兩個字
[00:14:05.000 --> 00:14:12.000]  在本身的希伯來和希臘文化裡面
[00:14:12.000 --> 00:14:16.000]  那個門徒的意思本身就是一個學徒
[00:14:16.000 --> 00:14:18.000]  一個學生
[00:14:18.000 --> 00:14:22.000]  跟師傅的那種學徒門徒
[00:14:22.000 --> 00:14:26.000]  但是這裡的門徒就沒有分別說
[00:14:26.000 --> 00:14:28.000]  你剛剛信耶穌
[00:14:28.000 --> 00:14:30.000]  或者你信了很久
[00:14:30.000 --> 00:14:33.000]  或者你只不過是
[00:14:33.000 --> 00:14:37.000]  好像之前福音書那裡說到
[00:14:37.000 --> 00:14:41.000]  是施洗約翰的門徒
[00:14:41.000 --> 00:14:43.000]  施洗約翰的門徒
[00:14:43.000 --> 00:14:45.000]  他都是叫做門徒
[00:14:45.000 --> 00:14:48.000]  總之就是信耶穌的人
[00:14:48.000 --> 00:14:51.000]  就是耶穌的門徒
[00:14:51.000 --> 00:14:55.000]  所以我們每一個人都是耶穌的門徒
[00:14:55.000 --> 00:15:00.000]  不只是那些上了門徒訓練課程的弟兄姊妹
[00:15:00.000 --> 00:15:02.000]  才叫做耶穌的門徒
[00:15:02.000 --> 00:15:04.000]  所以你信了耶穌
[00:15:04.000 --> 00:15:07.000]  你已經是耶穌的門徒
[00:15:07.000 --> 00:15:10.000]  當然有些門徒跟耶穌跟得緊貼一點
[00:15:10.000 --> 00:15:12.000]  有一些好像我以前說的
[00:15:12.000 --> 00:15:16.000]  有一些門徒跟從耶穌的時候
[00:15:16.000 --> 00:15:18.000]  他不是緊緊地跟從耶穌
[00:15:18.000 --> 00:15:21.000]  他是遠遠地跟蹤耶穌的
[00:15:21.000 --> 00:15:25.000]  你問回自己我是一個跟蹤耶穌的人
[00:15:25.000 --> 00:15:27.000]  還是一個跟從耶穌的人
[00:15:27.000 --> 00:15:31.000]  跟蹤耶穌的人是遠遠地吊著他
[00:15:31.000 --> 00:15:32.000]  好像狗
[00:15:32.000 --> 00:15:37.000]  你是不是做了一個跟蹤耶穌的人
[00:15:37.000 --> 00:15:42.000]  這裡總之門徒就是包含所有信耶穌的人
[00:15:42.000 --> 00:15:45.000]  所有相信耶穌是救主
[00:15:45.000 --> 00:15:47.000]  是他生命的主
[00:15:47.000 --> 00:15:49.000]  就是耶穌的門徒
[00:15:49.000 --> 00:15:51.000]  所以你不要太過擔心
[00:15:51.000 --> 00:15:55.000]  究竟我是一個門徒
[00:15:55.000 --> 00:15:57.000]  還是我只是信耶穌
[00:15:57.000 --> 00:15:59.000]  所以叫做一個信徒
[00:15:59.000 --> 00:16:00.000]  有些人將他這樣分類
[00:16:00.000 --> 00:16:01.000]  我只是信耶穌
[00:16:01.000 --> 00:16:02.000]  其他不關我的事
[00:16:02.000 --> 00:16:03.000]  其他事我不做
[00:16:03.000 --> 00:16:05.000]  我只是信耶穌
[00:16:05.000 --> 00:16:07.000]  沒有這回事
[00:16:07.000 --> 00:16:10.000]  每一個信耶穌的人就是一個門徒
[00:16:10.000 --> 00:16:16.000]  一個門徒就要接受聖經的話語教導的訓練
[00:16:16.000 --> 00:16:25.000]  每一個門徒都要接受教會所傳遞的各種教導和裝備
[00:16:25.000 --> 00:16:28.000]  所以我們這麼著重門徒訓練
[00:16:28.000 --> 00:16:30.000]  因為每一個門徒都要成長
[00:16:30.000 --> 00:16:37.000]  當你成長的時候就要接受不同的某一種訓練和裝備
[00:16:37.000 --> 00:16:40.000]  這就是門徒的意思
[00:16:40.000 --> 00:16:44.000]  在整個過程裏面
[00:16:44.000 --> 00:16:46.000]  使徒行轉就很著重
[00:16:46.000 --> 00:16:52.000]  譬如第一節說的是那是門徒增多
[00:16:52.000 --> 00:16:53.000]  人數增多
[00:16:53.000 --> 00:16:56.000]  所謂教會的增長成長
[00:16:56.000 --> 00:17:00.000]  是使徒行轉很著重的一件事
[00:17:00.000 --> 00:17:05.000]  所以當我們說到教會這個信仰的群體的時候
[00:17:05.000 --> 00:17:12.000]  是不可以不說人數的增加
[00:17:12.000 --> 00:17:14.000]  數量的增加
[00:17:14.000 --> 00:17:26.000]  當然一樣不可以不說我們的質量和質素要成長
[00:17:26.000 --> 00:17:33.000]  只看這一段就更加沒有辦法去推位去逃避
[00:17:33.000 --> 00:17:37.000]  六章七節說神的道興旺起來
[00:17:37.000 --> 00:17:43.000]  在耶路撒冷門徒數目加增的甚多
[00:17:43.000 --> 00:17:48.000]  也有許多祭司信從了者道
[00:17:48.000 --> 00:17:54.000]  在耶路撒冷門徒數目加增的甚多
[00:17:54.000 --> 00:18:00.000]  這是使徒行轉很清楚我們不可以看漏的一件事
[00:18:00.000 --> 00:18:05.000]  有時候你知道我們讀聖經也是這麼長的經文
[00:18:05.000 --> 00:18:10.000]  又說有這麼多不同的重點要學習
[00:18:10.000 --> 00:18:13.000]  有時候我們喜歡看這些多一點
[00:18:13.000 --> 00:18:16.000]  有時候我們喜歡看那一句多一點
[00:18:16.000 --> 00:18:20.000]  這樣讀經是很危險的
[00:18:20.000 --> 00:18:22.000]  因為很容易變成斷章取義
[00:18:22.000 --> 00:18:25.000]  很容易變成明一半就不明一半
[00:18:25.000 --> 00:18:28.000]  不明那一半自己就作了它
[00:18:28.000 --> 00:18:34.000]  所以要全面讀六章一節說門徒增多
[00:18:34.000 --> 00:18:41.000]  六章七節再說門徒數目加增的甚多
[00:18:41.000 --> 00:18:45.000]  不只是增加不只是增多
[00:18:45.000 --> 00:18:49.000]  是加增的甚多
[00:18:49.000 --> 00:18:53.000]  所以任何的教會在任何的時代
[00:18:53.000 --> 00:18:55.000]  在現在二十一世紀也好
[00:18:55.000 --> 00:18:57.000]  在當時的第一世紀也好
[00:18:57.000 --> 00:19:00.000]  只要你是耶穌基督的門徒
[00:19:00.000 --> 00:19:02.000]  只要你是耶穌基督的教會
[00:19:02.000 --> 00:19:06.000]  你都要將耶穌基督的愛和和諧
[00:19:06.000 --> 00:19:10.000]  傳播在這個世界的裏面
[00:19:10.000 --> 00:19:13.000]  是不可以逃避的一件事
[00:19:13.000 --> 00:19:18.000]  當然有時候我們很忙很多事要做
[00:19:18.000 --> 00:19:22.000]  於是我們又要將我們這麼多要做的事
[00:19:22.000 --> 00:19:24.000]  就要排一下次序
[00:19:24.000 --> 00:19:26.000]  哪些優先些
[00:19:26.000 --> 00:19:29.000]  哪些可以明年才做
[00:19:29.000 --> 00:19:31.000]  哪些可以五年後才做
[00:19:31.000 --> 00:19:36.000]  好像我們的家庭計劃
[00:19:36.000 --> 00:19:39.000]  可以分不同的階段
[00:19:39.000 --> 00:19:43.000]  沒錯我們過幾年才做
[00:19:43.000 --> 00:19:46.000]  的確階段是要分的
[00:19:46.000 --> 00:19:48.000]  因為計劃都要有不同的階段
[00:19:48.000 --> 00:19:51.000]  但是很重要的就是
[00:19:51.000 --> 00:19:54.000]  那些階段是要平衡的
[00:19:54.000 --> 00:19:57.000]  是要全面的尤其是作為一個教會
[00:19:57.000 --> 00:19:59.000]  更加要全面要多方面
[00:19:59.000 --> 00:20:01.000]  要多元化的
[00:20:01.000 --> 00:20:04.000]  做所有要做的事
[00:20:04.000 --> 00:20:06.000]  所以做執事是很不容易的
[00:20:06.000 --> 00:20:09.000]  你們開始想一想
[00:20:09.000 --> 00:20:11.000]  下一屆會哪些弟兄姊妹做執事呢
[00:20:11.000 --> 00:20:13.000]  下一屆我做不做執事呢
[00:20:13.000 --> 00:20:15.000]  不知道大家有沒有這樣想
[00:20:15.000 --> 00:20:18.000]  下一屆我應不應該做執事呢
[00:20:18.000 --> 00:20:21.000]  神會不會有叫我做呢
[00:20:21.000 --> 00:20:23.000]  糟糕了
[00:20:23.000 --> 00:20:25.000]  萬一神叫我做那怎麼辦呢
[00:20:25.000 --> 00:20:26.000]  我還是不要問
[00:20:26.000 --> 00:20:29.000]  我問到神就叫我做那怎麼辦呢
[00:20:29.000 --> 00:20:31.000]  不問也好
[00:20:31.000 --> 00:20:32.000]  也不要聽
[00:20:32.000 --> 00:20:33.000]  掩埋耳朵
[00:20:33.000 --> 00:20:36.000]  萬一聽到神叫我做那怎麼辦呢
[00:20:36.000 --> 00:20:39.000]  有些弟兄姊妹這樣跟我說的
[00:20:39.000 --> 00:20:42.000]  她說最好神叫我不要做了
[00:20:42.000 --> 00:20:45.000]  當然不同的人在不同的階段
[00:20:45.000 --> 00:20:46.000]  做不同的事
[00:20:46.000 --> 00:20:47.000]  大家都很明白的
[00:20:47.000 --> 00:20:49.000]  但是真的要想一想
[00:20:49.000 --> 00:20:52.000]  神有沒有叫我做這一樣的呢
[00:20:52.000 --> 00:20:54.000]  神有沒有叫我做那一樣的呢
[00:20:54.000 --> 00:20:57.000]  也有弟兄姊妹跟我分享
[00:20:57.000 --> 00:20:59.000]  其實真的有很多事情要做
[00:20:59.000 --> 00:21:03.000]  那究竟神這次叫我做那樣的呢
[00:21:03.000 --> 00:21:05.000]  這些都是要很清楚的
[00:21:05.000 --> 00:21:07.000]  這些原則我們不是不知道的
