
[00:00:00.000 --> 00:00:03.440]  上個禮拜開始了《新命記》
[00:14:31.740 --> 00:14:35.740]  神已經偵察了那個地方是流乃與物之地
[00:14:35.740 --> 00:14:38.740]  在萬國中有祂的榮耀
[00:14:38.740 --> 00:14:40.740]  已經看過了
[00:14:40.740 --> 00:14:43.340]  你們還要去看你不信神
[00:14:43.340 --> 00:14:49.340]  在聖經裡的生命記一章32-33節
[00:14:49.340 --> 00:14:53.540]  神自己說我親自帶領你們進入迦南地
[00:14:53.540 --> 00:14:56.340]  我為你們征戰
[00:14:56.340 --> 00:14:57.740]  以色列人要不要
[00:14:57.740 --> 00:14:59.340]  不要
[00:14:59.340 --> 00:15:02.540]  一位看不見的神帶領我們
[00:15:02.540 --> 00:15:05.540]  我情願看得見的人進入迦南地
[00:15:05.540 --> 00:15:08.540]  偵察了告訴他們是怎樣
[00:15:08.540 --> 00:15:14.740]  在英國有個很出名的天文學家
[00:15:14.740 --> 00:15:16.740]  他也是數學家
[00:15:16.740 --> 00:15:20.140]  也是建築師
[00:15:20.140 --> 00:15:22.940]  好像彭長老一樣是建築師
[00:15:22.940 --> 00:15:25.540]  他的名字叫Christopher Wren
[00:15:25.540 --> 00:15:28.540]  他在六十七世紀
[00:15:28.540 --> 00:15:31.740]  當時在倫敦有大火
[00:15:31.740 --> 00:15:33.740]  燒了很多的建築
[00:15:33.740 --> 00:15:37.940]  於是他們叫Christopher Wren建立一個市政廳
[00:15:37.940 --> 00:15:40.540]  重新建造市政廳
[00:15:40.540 --> 00:15:44.540]  Christopher Wren畫了一個藍圖出來
[00:15:44.540 --> 00:15:46.940]  給了議員看
[00:15:46.940 --> 00:15:48.340]  那些議員一看那個藍圖
[00:15:48.340 --> 00:15:50.740]  嘩 怕得不得了
[00:15:50.740 --> 00:15:56.940]  這麼大的市政廳居然在中間沒有支柱
[00:15:56.940 --> 00:15:58.940]  你說現在就不奇怪了
[00:15:58.940 --> 00:16:02.140]  很多建築 很多教會中間都沒有支柱
[00:16:02.140 --> 00:16:04.140]  這個是十七世紀
[00:16:04.140 --> 00:16:05.940]  四百年前
[00:16:05.940 --> 00:16:08.340]  那些議員怕得不得了
[00:16:08.340 --> 00:16:10.140]  一定去找Christopher Wren
[00:16:10.140 --> 00:16:14.540]  一定要幫我們在大堂中間加多幾條支柱
[00:16:14.540 --> 00:16:16.740]  這樣才安全
[00:16:16.740 --> 00:16:18.140]  Christopher Wren不肯
[00:16:18.140 --> 00:16:19.140]  結果怎樣
[00:16:19.140 --> 00:16:21.940]  結果是人民投票
[00:16:21.940 --> 00:16:23.940]  投票結果每個人都說
[00:16:23.940 --> 00:16:27.140]  需要支柱在建築中間
[00:16:27.140 --> 00:16:29.340]  沒有支柱就不安全
[00:16:29.340 --> 00:16:31.940]  於是Christopher Wren沒有辦法
[00:16:31.940 --> 00:16:35.740]  在藍圖加多了支柱
[00:16:35.740 --> 00:16:40.940]  於是每個人進入大廳都覺得非常安全
[00:16:40.940 --> 00:16:44.940]  因為有那幾條支柱支撐住
[00:16:44.940 --> 00:16:46.740]  過了很多年
[00:16:46.740 --> 00:16:49.740]  那間市政廳要維修
[00:16:49.740 --> 00:16:51.940]  那些工人爬上去看看
[00:16:51.940 --> 00:16:54.740]  原來那條支柱最高的地方
[00:16:54.740 --> 00:16:58.540]  距離屋頂的環目是兩吋
[00:16:58.540 --> 00:17:00.740]  是一個空間
[00:17:00.740 --> 00:17:06.340]  根本屋頂都沒有給支柱支撐住
[00:17:06.340 --> 00:17:07.740]  那些人覺得很安全
[00:17:07.740 --> 00:17:10.740]  因為是看得到
[00:17:10.740 --> 00:17:13.540]  看不到他們就覺得不安全
[00:17:13.540 --> 00:17:15.140]  人亦都是一樣
[00:17:15.140 --> 00:17:16.540]  詩人說甚麼
[00:17:16.540 --> 00:17:19.540]  詩人在詩篇二十篇第六節
[00:17:19.540 --> 00:17:21.540]  人是靠車
[00:17:21.540 --> 00:17:23.340]  人是靠馬
[00:17:23.340 --> 00:17:24.940]  我們是要靠甚麼
[00:17:24.940 --> 00:17:27.140]  我們是要靠耶和華
[00:17:27.140 --> 00:17:29.140]  我們的神
[00:17:29.140 --> 00:17:30.740]  很可惜
[00:17:30.740 --> 00:17:33.340]  現在很多很多的教會
[00:17:33.340 --> 00:17:37.540]  都是靠居靠馬
[00:17:37.540 --> 00:17:40.540]  靠自己的資源
[00:17:40.540 --> 00:17:43.540]  一間教會就好像做生意一樣
[00:17:43.540 --> 00:17:48.940]  怎能夠有多些錢進來我們教會
[00:17:48.940 --> 00:17:51.740]  倚靠的是看得到的錢財
[00:17:51.740 --> 00:17:56.940]  而不是再倚靠看不見的那位耶和華
[00:17:56.940 --> 00:17:59.540]  政策了四十天之後
[00:17:59.540 --> 00:18:02.740]  以色列人的探子回來了
[00:18:02.740 --> 00:18:04.540]  個個都說這個真是好地方
[00:18:04.540 --> 00:18:08.940]  就好像神所說是流奶與蜜的地方
[00:18:08.940 --> 00:18:14.340]  但只有兩個是建議去攻打加南地
[00:18:14.340 --> 00:18:17.740]  就是約書亞和加納
[00:18:17.740 --> 00:18:19.940]  其餘那十個說甚麼
[00:18:19.940 --> 00:18:23.940]  那十個說是惡信
[00:18:23.940 --> 00:18:26.740]  那個地方是吞吃居民之地
[00:18:26.740 --> 00:18:30.340]  有很大很大的巨人
[00:18:30.340 --> 00:18:31.740]  是阿納族的人
[00:18:31.740 --> 00:18:35.540]  我們比起他們就好像炸彈比起人一樣
[00:18:35.540 --> 00:18:38.940]  講到那些人的心都消化了
[00:18:38.940 --> 00:18:42.540]  沒有人夠膽去打
[00:18:42.540 --> 00:18:43.940]  結果是怎樣
[00:18:43.940 --> 00:18:46.740]  十票對兩票
[00:18:46.740 --> 00:18:49.540]  不去攻打加南地
[00:18:49.540 --> 00:18:52.540]  有個會議開會的時候
[00:18:52.540 --> 00:18:54.740]  有個主持人都很有趣
[00:18:54.740 --> 00:18:57.940]  他說怕老婆的全部跟我走去左邊
[00:18:57.940 --> 00:19:00.540]  不怕老婆的你們走去右邊
[00:19:00.540 --> 00:19:03.540]  馬上就一群人衝去左邊
[00:19:03.540 --> 00:19:05.940]  右邊只剩下一個
[00:19:05.940 --> 00:19:08.340]  於是那個主持人問右邊那個
[00:19:08.340 --> 00:19:10.940]  你這麼厲害你不怕老婆
[00:19:10.940 --> 00:19:12.140]  那個人說
[00:19:12.140 --> 00:19:15.540]  我老婆跟我說人多的地方不要去
[00:19:15.540 --> 00:19:21.140]  所以我走去另外那邊
[00:19:21.140 --> 00:19:26.340]  我們做基督徒不是說老婆跟我們說什麼
[00:19:26.340 --> 00:19:30.140]  不是說靠資源不是說靠人見得到
[00:19:30.140 --> 00:19:32.140]  我們是靠神的話語
[00:19:32.140 --> 00:19:35.140]  神是怎樣跟我們說我們就怎樣做
[00:19:35.140 --> 00:19:39.140]  一間教會如果動不動就是少數服從多數
[00:19:39.140 --> 00:19:41.540]  每個人是照著自己的意思
[00:19:41.540 --> 00:19:43.940]  照著自己的旨意來投票
[00:19:43.940 --> 00:19:52.540]  不去看聖經怎樣說這間教會不會長久
