
[00:00:00.000 --> 00:00:02.000]  生命樹宣教網絡
[00:01:18.600 --> 00:01:22.600]  耶和華在意象裡面跟阿伯蘭說
[00:01:22.600 --> 00:01:24.600]  不要懼怕
[00:01:24.600 --> 00:01:25.720]  為什麼呢?
[00:01:25.720 --> 00:01:27.880]  因為我要做你的盾牌
[00:01:27.880 --> 00:01:29.160]  有人保護你
[00:01:29.160 --> 00:01:31.160]  我保護你
[00:01:31.160 --> 00:01:33.080]  好像大哥一樣
[00:01:33.080 --> 00:01:33.680]  不用怕
[00:01:33.680 --> 00:01:35.400]  我保護你
[00:01:35.400 --> 00:01:40.240]  而且最重要的是必大大地賞賜你
[00:01:40.240 --> 00:01:41.680]  賞賜給你
[00:01:41.680 --> 00:01:43.800]  阿伯蘭就說
[00:01:43.800 --> 00:01:45.320]  賞賜給我?
[00:01:45.320 --> 00:01:47.080]  主耶和華說
[00:01:47.080 --> 00:01:52.960]  「我既無子,你還賜我什麼呢?
[00:01:53.440 --> 00:01:56.880]  並且要承受我家業的人是大馬士革人,
[00:01:56.880 --> 00:01:58.320]  以利以謝。」
[00:01:58.320 --> 00:01:59.640]  阿伯蘭就說
[00:01:59.640 --> 00:02:01.640]  「你沒有給我兒子,
[00:02:01.640 --> 00:02:05.240]  生在我家中的人就是我的後製。」
[00:02:05.240 --> 00:02:06.080]  好
[00:02:06.080 --> 00:02:10.280]  我會給你很多賞賜
[00:02:10.280 --> 00:02:13.080]  阿伯蘭就說
[00:02:13.080 --> 00:02:15.640]  他說的話是講話
[00:02:15.640 --> 00:02:17.520]  就是大家在談話
[00:02:17.520 --> 00:02:20.520]  不是他反過來
[00:02:20.520 --> 00:02:22.040]  反過來質疑上帝
[00:02:22.600 --> 00:02:23.800]  主耶和華說
[00:02:23.800 --> 00:02:26.280]  「我既無子,我沒有兒子
[00:02:26.280 --> 00:02:29.480]  那你賞賜我什麼呢?
[00:02:29.480 --> 00:02:34.320]  其實因為你就算賞賜多少大大賞賜我也沒用
[00:02:34.320 --> 00:02:35.600]  因為我沒有兒子
[00:02:35.600 --> 00:02:40.480]  所以承受我家業的就是大馬士革人,以利以謝
[00:02:40.480 --> 00:02:42.080]  就是我的老管家
[00:02:42.080 --> 00:02:43.800]  我很信任他那個
[00:02:43.800 --> 00:02:46.040]  其實他是大馬士革人
[00:02:46.040 --> 00:02:47.920]  今天叫做敘利亞人
[00:02:47.920 --> 00:02:50.800]  他是大馬士革人,以利以謝
[00:02:51.600 --> 00:02:52.880]  阿伯蘭就說
[00:02:52.880 --> 00:02:55.160]  又說
[00:02:55.160 --> 00:02:59.280]  「你沒有給我兒子,因為你沒有給我兒子。」
[00:02:59.280 --> 00:03:01.360]  這個不是怨恨
[00:03:01.360 --> 00:03:04.760]  「你沒有給我兒子還很講很生氣。」
[00:03:04.760 --> 00:03:10.480]  「你沒有給我兒子,所以自然根據我們一般的文化
[00:03:10.480 --> 00:03:14.400]  在我家中的人就是我的後製了
[00:03:14.400 --> 00:03:17.960]  生在我家中,在我家裡出生的人
[00:03:17.960 --> 00:03:20.640]  我就當他兒子了。」
[00:03:20.640 --> 00:03:24.560]  所以第一個承繼的就是以利以謝
[00:03:24.560 --> 00:03:27.920]  女兒的太太承繼是的
[00:03:27.920 --> 00:03:31.560]  但是男兒的承繼者就是我的管家
[00:03:31.560 --> 00:03:32.680]  跟了我很久了
[00:03:32.680 --> 00:03:35.320]  而且如果以利以謝有兒子
[00:03:35.320 --> 00:03:38.480]  他就做了我的後製了
[00:03:38.480 --> 00:03:39.600]  這個就是這樣
[00:03:39.600 --> 00:03:40.720]  因為我沒有兒子
[00:03:40.720 --> 00:03:42.240]  你沒有給我兒子
[00:03:42.240 --> 00:03:44.880]  有沒有一點點埋怨呢?
[00:03:44.880 --> 00:03:47.080]  我不敢說
[00:03:47.080 --> 00:03:48.840]  又說
[00:03:48.840 --> 00:03:49.840]  跟他說了
[00:03:50.440 --> 00:03:52.440]  「那個人以便以謝
[00:03:52.440 --> 00:03:55.560]  必不成為你的後製的。」
[00:03:55.560 --> 00:03:58.640]  他的兒子也不成為你的後製
[00:03:58.640 --> 00:04:03.560]  要是你本身所生的才成為你的後製
[00:04:03.560 --> 00:04:04.840]  我才計算
[00:04:04.840 --> 00:04:07.280]  我的恩典要給這些人
[00:04:07.280 --> 00:04:11.280]  大大上次要給你本身所生的
[00:04:11.280 --> 00:04:13.200]  故事就是這樣發生的
[00:04:13.200 --> 00:04:14.560]  於是
[00:04:14.560 --> 00:04:15.600]  這裡有趣了
[00:04:15.600 --> 00:04:18.200]  亞伯蘭出來
[00:04:18.600 --> 00:04:21.280]  出來到外面露天的地方
[00:04:21.280 --> 00:04:22.840]  晚上叫他出來
[00:04:22.840 --> 00:04:23.560]  做什麼呢?
[00:04:23.560 --> 00:04:26.080]  你向天觀寒
[00:04:26.080 --> 00:04:27.960]  數算一下眾星
[00:04:27.960 --> 00:04:29.760]  數不數得到?
[00:04:29.760 --> 00:04:30.720]  哇
[00:04:30.720 --> 00:04:32.600]  滿天星數不到這麼多
[00:04:32.600 --> 00:04:35.960]  這個滿天星我真的見過的
[00:04:35.960 --> 00:04:37.440]  有兩次機會
[00:04:37.440 --> 00:04:38.480]  一次機會
[00:04:38.480 --> 00:04:40.280]  就是很多年前
[00:04:40.280 --> 00:04:43.840]  就是香港尖沙咀的太空館
[00:04:43.840 --> 00:04:45.400]  進去
[00:04:45.400 --> 00:04:47.200]  進去的時候很新鮮
[00:04:47.200 --> 00:04:49.560]  原因就是那些椅子全部都非常斜
[00:04:49.560 --> 00:04:51.720]  這樣靠在那裡
[00:04:51.720 --> 00:04:52.000]  哇
[00:04:52.000 --> 00:04:53.280]  很舒服啊
[00:04:53.280 --> 00:04:55.760]  有一點怕自己會睡著
[00:04:55.760 --> 00:04:58.320]  然後我們現在開始播映了
[00:04:58.320 --> 00:04:59.960]  請大家不要到處走
[00:04:59.960 --> 00:05:03.440]  然後有一個很怪的物體升上來
[00:05:03.440 --> 00:05:05.120]  然後一開
[00:05:05.120 --> 00:05:07.400]  原來這是一個投影機
[00:05:07.400 --> 00:05:09.280]  是將夏夜
[00:05:09.280 --> 00:05:09.960]  夏天
[00:05:09.960 --> 00:05:11.400]  晚上的星空
[00:05:11.400 --> 00:05:14.960]  投射在這個圓形的DOOM裡面
[00:05:14.960 --> 00:05:16.600]  哇
[00:05:16.600 --> 00:05:18.600]  滿天星很多啊
[00:05:18.600 --> 00:05:20.640]  原來這麼多星
[00:05:20.640 --> 00:05:23.400]  是我們很晴朗的夏天晚上
[00:05:23.400 --> 00:05:25.640]  沒有光污染
[00:05:25.640 --> 00:05:27.720]  我們是會看到這麼多星的
[00:05:27.720 --> 00:05:31.760]  我能夠用的三個字就是密麻麻來形容
[00:05:31.760 --> 00:05:32.400]  哇
[00:05:32.400 --> 00:05:33.160]  很多啊
[00:05:33.160 --> 00:05:34.040]  有大有小
[00:05:34.040 --> 00:05:35.160]  很多
[00:05:35.160 --> 00:05:38.800]  然後再一轉
[00:05:38.800 --> 00:05:42.840]  現在給大家看看香港冬夜的星空
[00:05:42.840 --> 00:05:43.880]  冬天夜晚
[00:05:43.880 --> 00:05:45.880]  哇
[00:05:45.880 --> 00:05:46.880]  又是這麼多
[00:05:46.880 --> 00:05:50.040]  甚至乎可能又這樣
[00:05:50.040 --> 00:05:51.680]  再有這麼多星
[00:05:51.680 --> 00:05:56.320]  有些小朋友看完之後忍不住出去會嘔吐
[00:05:56.320 --> 00:05:57.360]  真的笑死人
[00:05:57.360 --> 00:05:58.360]  這樣就…
[00:05:58.360 --> 00:05:59.160]  啊
[00:05:59.160 --> 00:06:00.840]  很多星
[00:06:00.840 --> 00:06:01.360]  數不到
[00:06:01.360 --> 00:06:04.640]  另一次就是自己在長洲讀書的時候
[00:06:04.640 --> 00:06:07.720]  晚上在天台
[00:06:07.720 --> 00:06:12.640]  當然是光污染少一點
[00:06:12.640 --> 00:06:13.560]  很晚的時候
[00:06:13.560 --> 00:06:14.000]  哇
[00:06:14.000 --> 00:06:15.120]  萬里無雲
[00:06:15.520 --> 00:06:17.520]  又沒有光污染
[00:06:17.520 --> 00:06:18.520]  哇
[00:06:18.520 --> 00:06:19.720]  星特別多
[00:06:19.720 --> 00:06:20.720]  我的感覺就是
[00:06:20.720 --> 00:06:21.040]  哎呀
[00:06:21.040 --> 00:06:23.040]  真的跟那個投影一樣
[00:06:23.040 --> 00:06:24.200]  很多星
[00:06:24.200 --> 00:06:25.920]  數不過來
[00:06:25.920 --> 00:06:28.840]  你看看數算眾星
[00:06:28.840 --> 00:06:30.120]  數不數得到
[00:06:30.120 --> 00:06:32.320]  然後跟他說
[00:06:32.320 --> 00:06:35.880]  你的後裔將要如此
[00:06:35.880 --> 00:06:37.480]  這麼多
[00:06:37.480 --> 00:06:40.160]  唉
[00:06:40.160 --> 00:06:41.800]  如果我是阿巴拉罕
[00:06:41.800 --> 00:06:42.520]  我就說
[00:06:42.520 --> 00:06:43.040]  哎呀
[00:06:43.040 --> 00:06:44.520]  Sir,不要玩了
[00:06:45.080 --> 00:06:49.000]  我的兒子多到這麼多
[00:06:49.000 --> 00:06:51.720]  我現在一粒都沒有
[00:06:51.720 --> 00:06:53.560]  一個兒子都沒有
[00:06:53.560 --> 00:06:55.960]  我怎麼會有這麼多後裔呢
[00:06:55.960 --> 00:06:57.320]  不會的
[00:06:57.320 --> 00:06:59.800]  阿巴拉罕有沒有這樣想呢
[00:06:59.800 --> 00:07:00.640]  我不知道
[00:07:00.640 --> 00:07:01.640]  不過
[00:07:01.640 --> 00:07:02.760]  實際是這樣做
[00:07:02.760 --> 00:07:03.840]  帶他出去看
[00:07:03.840 --> 00:07:05.160]  然後
[00:07:05.160 --> 00:07:06.960]  這一次很重要了
[00:07:06.960 --> 00:07:10.920]  阿伯蘭信耶和華
[00:07:10.920 --> 00:07:13.960]  耶和華就以此為他的兒
[00:07:13.960 --> 00:07:17.080]  阿伯蘭信耶和華
[00:07:17.080 --> 00:07:19.080]  阿伯蘭信耶和華
[00:07:19.080 --> 00:07:24.440]  你信不信阿伯蘭你的兒子會像天上的星這麼多數不到
[00:07:24.440 --> 00:07:26.040]  阿伯蘭說信
[00:07:26.040 --> 00:07:29.000]  信不信阿伯蘭就把他送給你了
[00:07:29.000 --> 00:07:30.360]  阿伯蘭就把他送給你了
[00:07:30.360 --> 00:07:32.520]  阿伯蘭信耶和華就把他送給你了
[00:07:32.520 --> 00:07:33.960]  阿伯蘭信耶和華就把他送給你了
[00:07:33.960 --> 00:07:36.040]  阿伯蘭信耶和華就把他送給你了
[00:07:36.040 --> 00:07:38.040]  阿伯蘭信耶和華就把他送給你了
[00:07:38.040 --> 00:07:40.040]  阿伯蘭信耶和華就把他送給你了
[00:07:40.040 --> 00:07:42.040]  阿伯蘭信耶和華就把他送給你了
[00:07:42.040 --> 00:07:45.560]  阿伯蘭說信我當然信了
[00:07:45.560 --> 00:07:47.560]  你說話我怎會不信呢
[00:07:47.560 --> 00:07:47.560]  阿伯蘭說信我當然信了
[00:07:47.560 --> 00:07:49.560]  阿伯蘭說信我當然信了
[00:07:49.560 --> 00:07:51.560]  阿伯蘭說信我當然信了
[00:07:51.560 --> 00:07:53.560]  阿伯蘭說信我當然信了
[00:07:53.560 --> 00:07:55.560]  阿伯蘭說信我當然信了
[00:07:55.560 --> 00:07:57.560]  阿伯蘭說信我當然信了
[00:07:57.560 --> 00:07:59.560]  阿伯蘭說信我當然信了
[00:07:59.560 --> 00:08:01.560]  阿伯蘭說信我當然信了
[00:08:01.560 --> 00:08:03.560]  阿伯蘭說信我當然信了
[00:08:03.560 --> 00:08:05.560]  阿伯蘭說信我當然信了
[00:08:05.560 --> 00:08:07.560]  阿伯蘭說信我當然信了
[00:08:07.560 --> 00:08:09.560]  阿伯蘭說信我當然信了
[00:08:09.560 --> 00:08:11.560]  阿伯蘭說信我當然信了
[00:08:11.560 --> 00:08:13.560]  阿伯蘭看來真的相信了
[00:08:13.560 --> 00:08:15.560]  阿伯蘭看來真的相信了
[00:08:15.560 --> 00:08:17.560]  耶和華就說這就是他的意義了
[00:08:17.560 --> 00:08:19.560]  耶和華就說這就是他的意義了
[00:08:19.560 --> 00:08:21.560]  阿伯蘭說信我當然信了
[00:08:21.560 --> 00:08:23.560]  阿伯蘭說信我當然信了
[00:08:23.560 --> 00:08:25.560]  阿伯蘭說信我當然信了
[00:08:25.560 --> 00:08:27.560]  阿伯蘭說信我當然信了
[00:08:27.560 --> 00:08:29.560]  阿伯蘭說信我當然信了
[00:08:29.560 --> 00:08:31.560]  阿伯蘭說信我當然信了
[00:08:31.560 --> 00:08:33.560]  阿伯蘭說信我當然信了
[00:08:33.560 --> 00:08:35.560]  阿伯蘭說信我當然信了
[00:08:35.560 --> 00:08:37.560]  阿伯蘭說信我當然信了
[00:08:37.560 --> 00:08:39.560]  阿伯蘭說信我當然信了
[00:08:39.560 --> 00:08:41.560]  阿伯蘭說信我當然信了
[00:08:41.560 --> 00:08:43.560]  阿伯蘭說信我當然信了
[00:08:43.560 --> 00:08:45.560]  阿伯蘭說信我當然信了
[00:08:45.560 --> 00:08:47.560]  阿伯蘭說信我當然信了
[00:08:47.560 --> 00:08:49.560]  阿伯蘭說信我當然信了
[00:08:49.560 --> 00:08:51.560]  阿伯蘭說信我當然信了
[00:08:51.560 --> 00:08:53.560]  阿伯蘭說信我當然信了
[00:08:53.560 --> 00:08:55.560]  阿伯蘭說信我當然信了
[00:08:55.560 --> 00:08:57.560]  阿伯蘭說信我當然信了
[00:08:57.560 --> 00:08:59.560]  阿伯蘭說信我當然信了
[00:08:59.560 --> 00:09:01.560]  阿伯蘭說信我當然信了
[00:09:01.560 --> 00:09:03.560]  阿伯蘭說信我當然信了
[00:09:03.560 --> 00:09:05.560]  阿伯蘭說信我當然信了
[00:09:05.560 --> 00:09:07.560]  阿伯蘭說信我當然信了
[00:09:07.560 --> 00:09:09.560]  阿伯蘭說信我當然信了
[00:09:09.560 --> 00:09:11.560]  阿伯蘭說信我當然信了
[00:09:11.560 --> 00:09:13.560]  阿伯蘭說信我當然信了
[00:09:13.560 --> 00:09:15.560]  阿伯蘭說信我當然信了
[00:09:15.560 --> 00:09:17.560]  阿伯蘭說信我當然信了
[00:09:17.560 --> 00:09:19.560]  阿伯蘭說信我當然信了
[00:09:19.560 --> 00:09:21.560]  阿伯蘭說信我當然信了
[00:09:21.560 --> 00:09:23.560]  阿伯蘭說信我當然信了
[00:09:23.560 --> 00:09:25.560]  阿伯蘭說信我當然信了
[00:09:25.560 --> 00:09:27.560]  阿伯蘭說信我當然信了
[00:09:27.560 --> 00:09:29.560]  阿伯蘭說信我當然信了
[00:09:29.560 --> 00:09:31.560]  阿伯蘭說信我當然信了
[00:09:31.560 --> 00:09:33.560]  阿伯蘭說信我當然信了
[00:09:33.560 --> 00:09:35.560]  阿伯蘭說信我當然信了
[00:09:35.560 --> 00:09:37.560]  阿伯蘭說信我當然信了
[00:09:37.560 --> 00:09:39.560]  阿伯蘭說信我當然信了
[00:09:39.560 --> 00:09:41.560]  阿伯蘭說信我當然信了
[00:09:41.560 --> 00:09:43.560]  阿伯蘭說信我當然信了
[00:09:43.560 --> 00:09:45.560]  阿伯蘭說信我當然信了
[00:09:45.560 --> 00:09:47.560]  阿伯蘭說信我當然信了
[00:09:47.560 --> 00:09:49.560]  阿伯蘭說信我當然信了
[00:09:49.560 --> 00:09:51.560]  阿伯蘭說信我當然信了
[00:09:51.560 --> 00:09:53.560]  阿伯蘭說信我當然信了
[00:09:53.560 --> 00:09:55.560]  阿伯蘭說信我當然信了
[00:09:55.560 --> 00:09:57.560]  阿伯蘭說信我當然信了
[00:09:57.560 --> 00:09:59.560]  阿伯蘭說信我當然信了
[00:09:59.560 --> 00:10:01.560]  阿伯蘭說信我當然信了
[00:10:01.560 --> 00:10:03.560]  阿伯蘭說信我當然信了
[00:10:03.560 --> 00:10:05.560]  阿伯蘭說信我當然信了
[00:10:05.560 --> 00:10:07.560]  阿伯蘭說信我當然信了
[00:10:07.560 --> 00:10:09.560]  阿伯蘭說信我當然信了
[00:10:09.560 --> 00:10:11.560]  阿伯蘭說信我當然信了
[00:10:11.560 --> 00:10:13.560]  阿伯蘭說信我當然信了
[00:10:13.560 --> 00:10:15.560]  阿伯蘭說信我當然信了
[00:10:15.560 --> 00:10:17.560]  阿伯蘭說信我當然信了
[00:10:17.560 --> 00:10:19.560]  阿伯蘭說信我當然信了
[00:10:19.560 --> 00:10:21.560]  阿伯蘭說信我當然信了
[00:10:21.560 --> 00:10:23.560]  阿伯蘭說信我當然信了
[00:10:23.560 --> 00:10:25.560]  阿伯蘭說信我當然信了
[00:10:25.560 --> 00:10:27.560]  阿伯蘭說信我當然信了
[00:10:27.560 --> 00:10:29.560]  阿伯蘭說信我當然信了
[00:10:29.560 --> 00:10:31.560]  阿伯蘭說信我當然信了
[00:10:31.560 --> 00:10:33.560]  阿伯蘭說信我當然信了
[00:10:33.560 --> 00:10:35.560]  阿伯蘭說信我當然信了
[00:10:35.560 --> 00:10:37.560]  阿伯蘭說信我當然信了
[00:10:37.560 --> 00:10:39.560]  阿伯蘭說信我當然信了
[00:10:39.560 --> 00:10:41.560]  阿伯蘭說信我當然信了
[00:10:41.560 --> 00:10:43.560]  阿伯蘭說信我當然信了
[00:10:43.560 --> 00:10:45.560]  阿伯蘭說信我當然信了
[00:10:45.560 --> 00:10:47.560]  阿伯蘭說信我當然信了
[00:10:47.560 --> 00:10:49.560]  阿伯蘭說信我當然信了
[00:10:49.560 --> 00:10:51.560]  阿伯蘭說信我當然信了
[00:10:51.560 --> 00:10:53.560]  阿伯蘭說信我當然信了
[00:10:53.560 --> 00:10:55.560]  阿伯蘭說信我當然信了
[00:10:55.560 --> 00:10:57.560]  阿伯蘭說信我當然信了
[00:10:57.560 --> 00:10:59.560]  阿伯蘭說信我當然信了
[00:10:59.560 --> 00:11:01.560]  阿伯蘭說信我當然信了
[00:11:01.560 --> 00:11:03.560]  阿伯蘭說信我當然信了
[00:11:03.560 --> 00:11:05.560]  阿伯蘭說信我當然信了
[00:11:05.560 --> 00:11:07.560]  阿伯蘭說信我當然信了
[00:11:07.560 --> 00:11:09.560]  阿伯蘭說信我當然信了
[00:11:09.560 --> 00:11:11.560]  阿伯蘭說信我當然信了
[00:11:11.560 --> 00:11:13.560]  阿伯蘭說信我當然信了
[00:11:13.560 --> 00:11:15.560]  阿伯蘭說信我當然信了
[00:11:15.560 --> 00:11:17.560]  阿伯蘭說信我當然信了
[00:11:17.560 --> 00:11:19.560]  阿伯蘭說信我當然信了
[00:11:19.560 --> 00:11:21.560]  阿伯蘭說信我當然信了
[00:11:21.560 --> 00:11:23.560]  阿伯蘭說信我當然信了
[00:11:23.560 --> 00:11:25.560]  阿伯蘭說信我當然信了
[00:11:25.560 --> 00:11:27.560]  阿伯蘭說信我當然信了
[00:11:27.560 --> 00:11:29.560]  阿伯蘭說信我當然信了
[00:11:29.560 --> 00:11:31.560]  阿伯蘭說信我當然信了
[00:11:31.560 --> 00:11:33.560]  阿伯蘭說信我當然信了
[00:11:33.560 --> 00:11:35.560]  阿伯蘭說信我當然信了
[00:11:35.560 --> 00:11:37.560]  阿伯蘭說信我當然信了
[00:11:37.560 --> 00:11:39.560]  阿伯蘭說信我當然信了
[00:11:39.560 --> 00:11:41.560]  阿伯蘭說信我當然信了
[00:11:41.560 --> 00:11:43.560]  阿伯蘭說信我當然信了
[00:11:43.560 --> 00:11:45.560]  阿伯蘭說信我當然信了
[00:11:45.560 --> 00:11:47.560]  阿伯蘭說信我當然信了
[00:11:47.560 --> 00:11:49.560]  阿伯蘭說信我當然信了
[00:11:49.560 --> 00:11:51.560]  阿伯蘭說信我當然信了
[00:11:51.560 --> 00:11:53.560]  阿伯蘭說信我當然信了
[00:11:53.560 --> 00:11:55.560]  阿伯蘭說信我當然信了
[00:11:55.560 --> 00:11:57.560]  阿伯蘭說信我當然信了
[00:11:57.560 --> 00:11:59.560]  阿伯蘭說信我當然信了
[00:11:59.560 --> 00:12:01.560]  阿伯蘭說信我當然信了
[00:12:01.560 --> 00:12:03.560]  阿伯蘭說信我當然信了
[00:12:03.560 --> 00:12:05.560]  阿伯蘭說信我當然信了
[00:12:05.560 --> 00:12:07.560]  阿伯蘭說信我當然信了
[00:12:07.560 --> 00:12:09.560]  阿伯蘭說信我當然信了
[00:12:09.560 --> 00:12:11.560]  阿伯蘭說信我當然信了
[00:12:11.560 --> 00:12:13.560]  阿伯蘭說信我當然信了
[00:12:13.560 --> 00:12:15.560]  阿伯蘭說信我當然信了
[00:12:15.560 --> 00:12:17.560]  阿伯蘭說信我當然信了
[00:12:17.560 --> 00:12:19.560]  阿伯蘭說信我當然信了
[00:12:19.560 --> 00:12:21.560]  阿伯蘭說信我當然信了
[00:12:21.560 --> 00:12:23.560]  阿伯蘭說信我當然信了
[00:12:23.560 --> 00:12:25.560]  阿伯蘭說信我當然信了
[00:12:25.560 --> 00:12:27.560]  阿伯蘭說信我當然信了
[00:12:27.560 --> 00:12:29.560]  阿伯蘭說信我當然信了
[00:12:29.560 --> 00:12:31.560]  阿伯蘭說信我當然信了
[00:12:31.560 --> 00:12:33.560]  阿伯蘭說信我當然信了
[00:12:33.560 --> 00:12:35.560]  阿伯蘭說信我當然信了
[00:12:35.560 --> 00:12:37.560]  阿伯蘭說信我當然信了
[00:12:37.560 --> 00:12:39.560]  阿伯蘭說信我當然信了
[00:12:39.560 --> 00:12:41.560]  阿伯蘭說信我當然信了
[00:12:41.560 --> 00:12:43.560]  阿伯蘭說信我當然信了
[00:12:43.560 --> 00:12:45.560]  阿伯蘭說信我當然信了
[00:12:45.560 --> 00:12:47.560]  阿伯蘭說信我當然信了
[00:12:47.560 --> 00:12:49.560]  阿伯蘭說信我當然信了
[00:12:49.560 --> 00:12:51.560]  阿伯蘭說信我當然信了
[00:12:51.560 --> 00:12:53.560]  阿伯蘭說信我當然信了
[00:12:53.560 --> 00:12:55.560]  阿伯蘭說信我當然信了
[00:12:55.560 --> 00:12:57.560]  阿伯蘭說信我當然信了
[00:12:57.560 --> 00:12:59.560]  阿伯蘭說信我當然信了
[00:12:59.560 --> 00:13:01.560]  阿伯蘭說信我當然信了
[00:13:01.560 --> 00:13:03.560]  阿伯蘭說信我當然信了
[00:13:03.560 --> 00:13:05.560]  阿伯蘭說信我當然信了
[00:13:05.560 --> 00:13:07.560]  阿伯蘭說信我當然信了
[00:13:07.560 --> 00:13:09.560]  阿伯蘭說信我當然信了
[00:13:09.560 --> 00:13:11.560]  阿伯蘭說信我當然信了
[00:13:11.560 --> 00:13:13.560]  阿伯蘭說信我當然信了
[00:13:13.560 --> 00:13:15.560]  阿伯蘭說信我當然信了
[00:13:15.560 --> 00:13:17.560]  阿伯蘭說信我當然信了
[00:13:17.560 --> 00:13:19.560]  阿伯蘭說信我當然信了
[00:13:19.560 --> 00:13:21.560]  阿伯蘭說信我當然信了
[00:13:21.560 --> 00:13:23.560]  阿伯蘭說信我當然信了
[00:13:23.560 --> 00:13:25.560]  阿伯蘭說信我當然信了
[00:13:25.560 --> 00:13:27.560]  阿伯蘭說信我當然信了
[00:13:27.560 --> 00:13:29.560]  阿伯蘭說信我當然信了
[00:13:29.560 --> 00:13:31.560]  阿伯蘭說信我當然信了
[00:13:31.560 --> 00:13:33.560]  阿伯蘭說信我當然信了
[00:13:33.560 --> 00:13:35.560]  阿伯蘭說信我當然信了
[00:13:35.560 --> 00:13:37.560]  阿伯蘭說信我當然信了
[00:13:37.560 --> 00:13:39.560]  阿伯蘭說信我當然信了
[00:13:39.560 --> 00:13:41.560]  阿伯蘭說信我當然信了
[00:13:41.560 --> 00:13:43.560]  阿伯蘭說信我當然信了
[00:13:43.560 --> 00:13:45.560]  阿伯蘭說信我當然信了
[00:13:45.560 --> 00:13:47.560]  阿伯蘭說信我當然信了
[00:13:47.560 --> 00:13:49.560]  阿伯蘭說信我當然信了
[00:13:49.560 --> 00:13:51.560]  阿伯蘭說信我當然信了
[00:13:51.560 --> 00:13:53.560]  阿伯蘭說信我當然信了
[00:13:53.560 --> 00:13:55.560]  阿伯蘭說信我當然信了
[00:13:55.560 --> 00:13:57.560]  阿伯蘭說信我當然信了
[00:13:57.560 --> 00:13:59.560]  阿伯蘭說信我當然信了
[00:13:59.560 --> 00:14:01.560]  阿伯蘭說信我當然信了
[00:14:01.560 --> 00:14:03.560]  阿伯蘭說信我當然信了
[00:14:03.560 --> 00:14:05.560]  阿伯蘭說信我當然信了
[00:14:05.560 --> 00:14:07.560]  阿伯蘭說信我當然信了
[00:14:07.560 --> 00:14:09.560]  阿伯蘭說信我當然信了
[00:14:09.560 --> 00:14:11.560]  阿伯蘭說信我當然信了
[00:14:11.560 --> 00:14:13.560]  阿伯蘭說信我當然信了
[00:14:13.560 --> 00:14:15.560]  阿伯蘭說信我當然信了
[00:14:15.560 --> 00:14:17.560]  阿伯蘭說信我當然信了
[00:14:17.560 --> 00:14:19.560]  阿伯蘭說信我當然信了
[00:14:19.560 --> 00:14:21.560]  阿伯蘭說信我當然信了
[00:14:21.560 --> 00:14:23.560]  阿伯蘭說信我當然信了
[00:14:23.560 --> 00:14:25.560]  阿伯蘭說信我當然信了
[00:14:25.560 --> 00:14:27.560]  阿伯蘭說信我當然信了
[00:14:27.560 --> 00:14:29.560]  阿伯蘭說信我當然信了
[00:14:29.560 --> 00:14:31.560]  阿伯蘭說信我當然信了

