
[00:00:00.000 --> 00:00:05.000]  大兄姊妹平安,請我們先一起低頭祈禱
[00:04:19.000 --> 00:04:22.000]  要超越當時宗教領袖的義
[00:04:22.000 --> 00:04:25.000]  並不是說沒有希望
[00:04:25.000 --> 00:04:28.000]  馬太第五章的其餘部分
[00:04:28.000 --> 00:04:33.000]  就是教導我們怎樣去進行舊約的教導
[00:04:33.000 --> 00:04:40.000]  使我們可以勝過民事和法理賽人的義
[00:04:40.000 --> 00:04:47.000]  我們現在看看耶穌教導我們怎樣進行舊約的律法
[00:04:47.000 --> 00:04:48.000]  請大家記住
[00:04:48.000 --> 00:04:55.000]  這裡所有的教導其實都有舊約背景或直接來自舊約
[00:04:55.000 --> 00:05:00.000]  而且與人相處是有關的
[00:05:00.000 --> 00:05:08.000]  耶穌只是教我們怎樣去正確應用舊約的教訓
[00:05:08.000 --> 00:05:12.000]  活出天國的核心價值
[00:05:12.000 --> 00:05:14.000]  這段經文也很長
[00:05:14.000 --> 00:05:18.000]  有時間再讀出經文
[00:05:18.000 --> 00:05:20.000]  有些經文我不會詳細解釋
[00:05:20.000 --> 00:05:22.000]  所以請大家大開聖經
[00:05:22.000 --> 00:05:28.000]  五章二十一至二十二節是關於謀殺的
[00:05:28.000 --> 00:05:32.000]  未解釋這兩節經文之前
[00:05:32.000 --> 00:05:36.000]  我想先解釋五章二十一節第一句說話
[00:05:36.000 --> 00:05:40.000]  你們聽過有對古人說
[00:05:40.000 --> 00:05:45.000]  下面有些經文簡略地說你們聽過有話說
[00:05:45.000 --> 00:05:51.000]  這句話是包含了猶太人學習聖經的背景
[00:05:51.000 --> 00:05:54.000]  當代的猶太人
[00:05:54.000 --> 00:05:58.000]  耶穌時代的猶太人是沒有聖經在手裡的
[00:05:58.000 --> 00:06:01.000]  不像我們今天隨時都可以找到聖經
[00:06:01.000 --> 00:06:05.000]  在我手機裡有很多不同版本的聖經
[00:06:05.000 --> 00:06:11.000]  猶太人當時學習聖經最主要是靠聽的
[00:06:11.000 --> 00:06:15.000]  他們聽一些聖經老師的講解
[00:06:15.000 --> 00:06:21.000]  聖經老師在希伯來文的音譯就叫拉比
[00:06:21.000 --> 00:06:23.000]  他們的拉比解釋了聖經
[00:06:23.000 --> 00:06:25.000]  使人民明白
[00:06:25.000 --> 00:06:27.000]  但一代一代傳下去
[00:06:27.000 --> 00:06:31.000]  拉比的講解有時慢慢會變成了聖經
[00:06:31.000 --> 00:06:34.000]  代替了原本的聖經
[00:06:34.000 --> 00:06:37.000]  而一般猶太人他們沒有聖經
[00:06:37.000 --> 00:06:39.000]  他們是不知道的
[00:06:39.000 --> 00:06:42.000]  後來有人將那些口傳律法
[00:06:42.000 --> 00:06:44.000]  還寫了下來
[00:06:44.000 --> 00:06:46.000]  變成了另外一本書
[00:06:46.000 --> 00:06:49.000]  叫做《譚末他勒目》
[00:06:49.000 --> 00:06:53.000]  那本書其實有點像今天的《釋經書》
[00:06:53.000 --> 00:06:57.000]  如果今天基督徒自己不讀聖經
[00:06:57.000 --> 00:07:00.000]  只是引用牧師的講解
[00:07:00.000 --> 00:07:02.000]  就當作真理
[00:07:02.000 --> 00:07:05.000]  是有點危險的
[00:07:05.000 --> 00:07:09.000]  因為牧師都可能解錯經
[00:07:09.000 --> 00:07:11.000]  不過又不用太過擔心
[00:07:11.000 --> 00:07:15.000]  牧師一般都會很小心地解釋聖經
[00:07:15.000 --> 00:07:21.000]  但我們當然仍然鼓勵信徒自己讀聖經
[00:07:21.000 --> 00:07:24.000]  同時留心聽牧師講讀
[00:07:24.000 --> 00:07:27.000]  以便檢查自己對聖經的了解
[00:07:27.000 --> 00:07:31.000]  和牧師所講的有沒有矛盾呢?
[00:07:31.000 --> 00:07:35.000]  如果有的話就要進一步探討
[00:07:35.000 --> 00:07:39.000]  耶穌在這裡每逢提到古人說
[00:07:39.000 --> 00:07:43.000]  其實就是要糾正一些口傳律法的錯誤
[00:07:43.000 --> 00:07:45.000]  祂不是改變聖經
[00:07:45.000 --> 00:07:50.000]  是更正對聖經的解釋和應用
[00:07:50.000 --> 00:07:55.000]  現在回來看五章二十一至二十二節的教導
[00:07:55.000 --> 00:07:59.000]  不可殺人是十誡之一
[00:07:59.000 --> 00:08:03.000]  當時一般的教導很可能說
[00:08:03.000 --> 00:08:06.000]  任何殺人犯都會受到審判
[00:08:06.000 --> 00:08:10.000]  我們現代人知道我們的法律制度
[00:08:10.000 --> 00:08:13.000]  雖然殺人是會被審判
[00:08:13.000 --> 00:08:17.000]  但有些兇手可以逃脫罪行
[00:08:17.000 --> 00:08:20.000]  他不要被人抓到就行了
[00:08:20.000 --> 00:08:25.000]  有時即使有些兇手真的被人抓了
[00:08:25.000 --> 00:08:28.000]  都會由於證據不足
[00:08:28.000 --> 00:08:34.000]  使到兇手仍然可以逍遙法外
[00:08:34.000 --> 00:08:37.000]  但雖然一個殺人犯
[00:08:37.000 --> 00:08:42.000]  有可能逃避社會法律的懲罰
[00:08:42.000 --> 00:08:47.000]  不過每個人都必須面對上帝的審判
[00:08:47.000 --> 00:08:52.000]  這裡提到的審判大概是指上帝的審判
[00:08:52.000 --> 00:08:56.000]  因為在舊約聖經裡面記載的第一宗謀殺案
[00:08:56.000 --> 00:09:01.000]  就是該人殺害了他的兄弟阿伯
[00:09:01.000 --> 00:09:04.000]  上帝就審判了該人
[00:09:04.000 --> 00:09:10.000]  因此這個教導可以說是有舊約的依據
[00:09:10.000 --> 00:09:14.000]  但這種不要殺人的教導
[00:09:14.000 --> 00:09:21.000]  如果只是基於對上帝審判的畏懼
[00:09:21.000 --> 00:09:23.000]  即是害怕上帝會審判
[00:09:23.000 --> 00:09:28.000]  那就不是基於對他人的愛
[00:09:28.000 --> 00:09:31.000]  因此耶穌告訴我們
[00:09:31.000 --> 00:09:38.000]  我們其實不應該是由於怕審判的後果而不去殺人
[00:09:38.000 --> 00:09:43.000]  而是要從關係的角度去考慮
[00:09:43.000 --> 00:09:50.000]  要認清楚其他的人是我們的兄弟姐妹
[00:09:50.000 --> 00:09:53.000]  如果我們這樣做的話
[00:09:53.000 --> 00:10:00.000]  不要謀殺的教導就是建立在愛的基礎上
[00:10:00.000 --> 00:10:07.000]  我覺得耶穌真是很可能想起了該人殺害阿伯的故事
[00:10:07.000 --> 00:10:09.000]  為什麼呢?
[00:10:09.000 --> 00:10:13.000]  該人殺害阿伯的故事其實有四個主要元素
[00:10:13.000 --> 00:10:21.000]  第一是憲制,第二是怒氣,第三是謀殺,第四是審判
[00:10:21.000 --> 00:10:26.000]  在這段經文裡面這四個主要元素都有
[00:10:26.000 --> 00:10:32.000]  所以講完不可謀殺之後就講怒氣
[00:10:32.000 --> 00:10:35.000]  在五章二十二至二十六節
[00:10:35.000 --> 00:10:39.000]  耶穌就提到向弟兄動怒的問題
[00:10:39.000 --> 00:10:45.000]  《和合本修訂版》將五章二十二節翻譯得很現代化
[00:10:45.000 --> 00:10:49.000]  「凡向弟兄動怒的必須受審判
[00:10:49.000 --> 00:10:54.000]  凡罵弟兄是廢物的必須受議會的審判
[00:10:54.000 --> 00:11:00.000]  凡罵弟兄是白痴的必須遭受地獄的火」
[00:11:00.000 --> 00:11:05.000]  罵弟兄是白痴就要入地獄
[00:11:05.000 --> 00:11:07.000]  很嚴重的事
[00:11:07.000 --> 00:11:15.000]  如果我一時之間說了冒犯了別人怎麼辦呢?
[00:11:15.000 --> 00:11:19.000]  是不是去祭壇獻一個贖罪祭就解決問題呢?
[00:11:19.000 --> 00:11:21.000]  猶太人是這樣的
[00:11:21.000 --> 00:11:24.000]  他們的憲制系統有贖罪祭有贖險祭
[00:11:24.000 --> 00:11:27.000]  耶穌告訴我們
[00:11:27.000 --> 00:11:31.000]  你不要急於解決自己要落地獄
[00:11:31.000 --> 00:11:34.000]  或者想著和上帝建立關係
[00:11:34.000 --> 00:11:36.000]  當務之急不是獻祭
[00:11:36.000 --> 00:11:38.000]  獻祭也要的
[00:11:38.000 --> 00:11:40.000]  你拿了禮物去壇前的時候
[00:11:40.000 --> 00:11:43.000]  先留在壇前
[00:11:43.000 --> 00:11:47.000]  你先去找那位被我們冒犯的人和解
[00:11:47.000 --> 00:11:49.000]  才回來獻祭
[00:11:49.000 --> 00:11:52.000]  才回來敬拜上帝
[00:11:52.000 --> 00:11:55.000]  否則後果自負
[00:11:55.000 --> 00:11:59.000]  一個連看得見的弟兄都不愛的人
[00:11:59.000 --> 00:12:04.000]  是很難愛一位看不見的上帝
[00:12:04.000 --> 00:12:09.000]  二十七至三十節是關於姦淫
[00:12:09.000 --> 00:12:11.000]  在我們現代的社會中
[00:12:11.000 --> 00:12:14.000]  很多人會用其他的詞語
[00:12:14.000 --> 00:12:18.000]  去形容男人和女人不道德的關係
[00:12:18.000 --> 00:12:24.000]  他們會使用分愛情、桃色事件之類的詞
[00:12:24.000 --> 00:12:26.000]  西方人都會說"affair"
[00:12:26.000 --> 00:12:28.000]  "pink affair"
[00:12:28.000 --> 00:12:31.000]  但耶穌用了十誡的說話
[00:12:31.000 --> 00:12:33.000]  不可姦淫
[00:12:33.000 --> 00:12:37.000]  耶穌在這裡還說出了姦淫的起因
[00:12:37.000 --> 00:12:40.000]  就是從我們的眼睛開始
[00:12:40.000 --> 00:12:46.000]  耶穌說:凡看見婦女動淫念的
[00:12:46.000 --> 00:12:51.000]  先是看見,然後動淫念
[00:12:51.000 --> 00:12:56.000]  我們怎樣看待一位美女呢?
[00:12:56.000 --> 00:13:03.000]  我認為我們要將見和看分開
[00:13:03.000 --> 00:13:08.000]  被動的見到一位美女
[00:13:08.000 --> 00:13:10.000]  在我們面前走過
[00:13:10.000 --> 00:13:15.000]  我們沒有動淫念就不會認為是犯了姦淫
[00:13:15.000 --> 00:13:17.000]  上帝做我們的眼
[00:13:17.000 --> 00:13:20.000]  做人有眼是要看東西的
[00:13:20.000 --> 00:13:23.000]  我們走路的時候沒理由不戴眼鏡
[00:13:23.000 --> 00:13:28.000]  見到一位美女就見到
[00:13:28.000 --> 00:13:31.000]  但如果我們見到之後
[00:13:31.000 --> 00:13:36.000]  就目不轉睛地看著那位美女
[00:13:36.000 --> 00:13:40.000]  然後讓我們的想像力變得瘋狂
[00:13:40.000 --> 00:13:43.000]  按照耶穌的標準
[00:13:43.000 --> 00:13:45.000]  就算是犯了姦淫
[00:13:45.000 --> 00:13:47.000]  跟世界的標準不同
[00:13:47.000 --> 00:13:49.000]  世界是講行動的
[00:13:49.000 --> 00:13:50.000]  沒有行動就沒有事
[00:13:50.000 --> 00:13:52.000]  但耶穌說不是
[00:13:52.000 --> 00:13:55.000]  你的心裡面有事就是有事
[00:13:55.000 --> 00:13:57.000]  即使沒有採取任何行動
[00:13:57.000 --> 00:13:59.000]  都算是犯了姦淫
[00:13:59.000 --> 00:14:01.000]  所以弟兄們
[00:14:01.000 --> 00:14:03.000]  要小心保守我們的眼
[00:14:03.000 --> 00:14:05.000]  普羅教導提摩太
[00:14:05.000 --> 00:14:09.000]  要逃避少年人的私慾
[00:14:09.000 --> 00:14:13.000]  當弟兄男士見到美女
[00:14:13.000 --> 00:14:15.000]  是可以逃避的
[00:14:15.000 --> 00:14:18.000]  馬上將我們的視線轉去其他地方
[00:14:18.000 --> 00:14:22.000]  以致我們不會輕易犯姦淫
[00:14:22.000 --> 00:14:27.000]  31至32節談論離婚
[00:14:27.000 --> 00:14:30.000]  根據摩西的法律
[00:14:30.000 --> 00:14:33.000]  是允許男人休妻
[00:14:33.000 --> 00:14:37.000]  但一定要給前妻一張證書
[00:14:37.000 --> 00:14:41.000]  這條法規的背後原因
[00:14:41.000 --> 00:14:44.000]  其實是為了保護婦女
[00:14:44.000 --> 00:14:46.000]  因為婦女在舊約時代
[00:14:46.000 --> 00:14:49.000]  是沒有辦法在社會上工作
[00:14:49.000 --> 00:14:51.000]  去維持生活的
[00:14:51.000 --> 00:14:56.000]  因此如果一個女人和丈夫離婚
[00:14:56.000 --> 00:14:59.000]  而她又不能夠回到自己爸爸家
[00:14:59.000 --> 00:15:02.000]  她的生計就受到威脅
[00:15:02.000 --> 00:15:06.000]  即使她能夠回到爸爸家
[00:15:06.000 --> 00:15:08.000]  也應該給她一張證書
[00:15:08.000 --> 00:15:13.000]  讓她有機會再嫁別人
[00:15:13.000 --> 00:15:15.000]  在耶穌的時代
[00:15:15.000 --> 00:15:17.000]  猶太教的老師
[00:15:17.000 --> 00:15:21.000]  都知道摩西的律法
[00:15:21.000 --> 00:15:23.000]  他們討論的問題
[00:15:23.000 --> 00:15:26.000]  不是可不可以休妻
[00:15:26.000 --> 00:15:32.000]  而是什麼才是休妻的正當理由
[00:15:32.000 --> 00:15:35.000]  簡單來說,當時有兩派思想
[00:15:35.000 --> 00:15:39.000]  一派認為只要丈夫嫌太太煮食不好
[00:15:39.000 --> 00:15:42.000]  也可以休了她
[00:15:42.000 --> 00:15:45.000]  另一派則嚴謹地認為
[00:15:45.000 --> 00:15:49.000]  妻子一定要犯奸淫才可以休
[00:15:49.000 --> 00:15:53.000]  耶穌在這裡指出
[00:15:53.000 --> 00:15:56.000]  上帝設立婚姻的原意
[00:15:56.000 --> 00:15:59.000]  是一生一世
[00:15:59.000 --> 00:16:02.000]  除非涉及婚外性行為
[00:16:02.000 --> 00:16:05.000]  否則任何人都不應該休妻
[00:16:05.000 --> 00:16:11.000]  這個有些人會覺得很難接受的教導
[00:16:11.000 --> 00:16:15.000]  其實耶穌的門徒也曾經說過
[00:16:15.000 --> 00:16:18.000]  不可以隨便休妻
[00:16:18.000 --> 00:16:20.000]  不結婚更好
[00:16:20.000 --> 00:16:24.000]  大家可以參考《馬太福音》十九章十節
[00:16:24.000 --> 00:16:28.000]  所以我對未婚人的建議
[00:16:28.000 --> 00:16:32.000]  就是在選擇配偶的時候
[00:16:32.000 --> 00:16:34.000]  應該非常小心
[00:16:34.000 --> 00:16:37.000]  花多些時間去祈禱
[00:16:37.000 --> 00:16:41.000]  直到你能夠肯定你的對象
[00:16:41.000 --> 00:16:43.000]  是上帝為你準備的
[00:16:43.000 --> 00:16:46.000]  不要只選擇那些吸引你眼球的人
[00:16:46.000 --> 00:16:49.000]  對於已婚的弟兄姊妹
[00:16:49.000 --> 00:16:54.000]  我們要繼續努力愛我們的妻子或丈夫
[00:16:54.000 --> 00:17:00.000]  家是我們學習怎樣跟其他人建立關係
[00:17:00.000 --> 00:17:05.000]  和發展我們品格的最佳場所
[00:17:05.000 --> 00:17:09.000]  33至37節開始
[00:17:09.000 --> 00:17:13.000]  就是耶穌教導怎樣跟外人來往
[00:17:13.000 --> 00:17:16.000]  先前跟兄弟妻子的關係
[00:17:16.000 --> 00:17:18.000]  現在出到外面
[00:17:18.000 --> 00:17:19.000]  總括來說
[00:17:19.000 --> 00:17:22.000]  耶穌教導我們要保持正直
[00:17:22.000 --> 00:17:24.000]  我們自己要保持正直
[00:17:24.000 --> 00:17:27.000]  我們應該習慣於講真話
[00:17:27.000 --> 00:17:29.000]  講事實
[00:17:29.000 --> 00:17:32.000]  然後我們不用用法勢
[00:17:32.000 --> 00:17:35.000]  來讓人家相信我們
[00:17:35.000 --> 00:17:36.000]  實際上
[00:17:36.000 --> 00:17:42.000]  法勢有時並不會使事情變得更加可信
[00:17:42.000 --> 00:17:43.000]  相反
[00:17:43.000 --> 00:17:47.000]  法勢會使事情變得更加可疑
[00:17:47.000 --> 00:17:50.000]  假如一個人要常常法勢
[00:17:50.000 --> 00:17:53.000]  讓人家相信他的話
[00:17:53.000 --> 00:17:58.000]  很可能是因為他習慣了講大話
[00:17:58.000 --> 00:18:01.000]  如果我們經常講真話
[00:18:01.000 --> 00:18:05.000]  其他人會傾向於信任我們
[00:18:05.000 --> 00:18:07.000]  我們就不用法勢
[00:18:07.000 --> 00:18:14.000]  講真話並不是我們甚麼事情都要告訴別人
[00:18:14.000 --> 00:18:16.000]  有時我們都要跟別人說
[00:18:16.000 --> 00:18:17.000]  對不起
[00:18:17.000 --> 00:18:18.000]  我不能告訴你
[00:18:18.000 --> 00:18:21.000]  因為我已經承諾要保密
[00:18:21.000 --> 00:18:23.000]  又或者有些情形
[00:18:23.000 --> 00:18:24.000]  我們做牧師
[00:18:24.000 --> 00:18:25.000]  對不起
[00:18:25.000 --> 00:18:28.000]  法律上是不容許我告訴你的
[00:18:28.000 --> 00:18:33.000]  接著是第38至42節
[00:18:33.000 --> 00:18:37.000]  教我們如何與惡人相處
[00:18:37.000 --> 00:18:39.000]  人類的社會中
[00:18:39.000 --> 00:18:42.000]  總會有一些喜歡霸凌
[00:18:42.000 --> 00:18:44.000]  欺負別人的人
[00:18:44.000 --> 00:18:46.000]  因此耶穌時代的人
[00:18:46.000 --> 00:18:50.000]  從舊約中取得一句經文
[00:18:50.000 --> 00:18:54.000]  奉行「以眼還眼,以牙還牙」
[00:18:54.000 --> 00:18:58.000]  其實舊約中那句話
[00:18:58.000 --> 00:19:05.000]  是為了法官宣判懲罰的時候用的
[00:19:05.000 --> 00:19:10.000]  目的是要限制不恰當的懲罰
[00:19:10.000 --> 00:19:14.000]  在《創世紀》4章23節當中
[00:19:14.000 --> 00:19:17.000]  記載了拉麥說了一句話
[00:19:17.000 --> 00:19:21.000]  他說「大人傷我,我把他殺了」
[00:19:21.000 --> 00:19:25.000]  「小孩損我,我把他害了」
[00:19:25.000 --> 00:19:27.000]  他很凶殘
[00:19:27.000 --> 00:19:29.000]  動不動就殺人
[00:19:29.000 --> 00:19:31.000]  所以摩西法律的目的
[00:19:31.000 --> 00:19:34.000]  就是要限制這種過度的報復
[00:19:34.000 --> 00:19:36.000]  所以這句話
[00:19:36.000 --> 00:19:39.000]  「以眼還眼,以牙還牙」
[00:19:39.000 --> 00:19:43.000]  是給法官量刑的時候用的
[00:19:43.000 --> 00:19:46.000]  只能夠是「以眼還眼,以牙還牙」
[00:19:46.000 --> 00:19:49.000]  不要罰得過度
[00:19:49.000 --> 00:19:52.000]  不幸的是在耶穌的時代
[00:19:52.000 --> 00:19:55.000]  一般人受了一些錯誤的教導
[00:19:55.000 --> 00:19:58.000]  有什麼事就跟別人相處
[00:19:58.000 --> 00:20:01.000]  有什麼事都是「以眼還眼,以牙還牙」
[00:20:01.000 --> 00:20:05.000]  一定要報復別人所加的傷害
[00:20:05.000 --> 00:20:08.000]  但是在第39節
[00:20:08.000 --> 00:20:11.000]  的確是很難實踐的教導
[00:20:11.000 --> 00:20:16.000]  那裡說「有人打你的右臉,連左臉也轉過來由他打」
[00:20:16.000 --> 00:20:18.000]  什麼意思呢?
[00:20:18.000 --> 00:20:20.000]  怎麼應用呢?
[00:20:20.000 --> 00:20:22.000]  對於這個教導
[00:20:22.000 --> 00:20:27.000]  其實我也聽過很多不同的學者、牧師的解釋
[00:20:27.000 --> 00:20:29.000]  但是我的解釋就是說
[00:20:29.000 --> 00:20:34.000]  耶穌在這裡是用了文學上的誇張法
[00:20:34.000 --> 00:20:39.000]  來強調我們不應該報復那些欺負我們的人
[00:20:39.000 --> 00:20:42.000]  其實耶穌也很喜歡用誇張法
[00:20:42.000 --> 00:20:44.000]  在《馬太福音》裡面
[00:20:44.000 --> 00:20:46.000]  祂經常都有用誇張法
[00:20:46.000 --> 00:20:48.000]  一隻眼叫你跌倒
[00:20:48.000 --> 00:20:50.000]  「誒!滑了出來啦!」
[00:20:50.000 --> 00:20:53.000]  其實都是用誇張法的
[00:20:53.000 --> 00:20:56.000]  因此對於這節經文
[00:20:56.000 --> 00:21:00.000]  我們是不需要按字面意義去應用這句話的
[00:21:00.000 --> 00:21:03.000]  尤其是現在家庭暴力都是很嚴重的問題
[00:21:03.000 --> 00:21:07.000]  如果有些姐妹在家被丈夫打了右臉
[00:21:07.000 --> 00:21:09.000]  你千萬不要轉過左臉給他打
[00:21:09.000 --> 00:21:10.000]  中壞他
[00:21:10.000 --> 00:21:13.000]  你應該趕快拿手機出來打電話報警
[00:21:16.000 --> 00:21:21.000]  其實我們要學習愛那些對待我們不好的人
[00:21:21.000 --> 00:21:23.000]  我們不要以惡報惡
[00:21:23.000 --> 00:21:26.000]  不要懷恨在心
[00:21:26.000 --> 00:21:31.000]  寬恕是基督徒更高的情操
[00:21:31.000 --> 00:21:33.000]  第六章又會說
[00:21:33.000 --> 00:21:38.000]  主耶穌原諒那些將祂釘在十字架上的人
[00:21:38.000 --> 00:21:41.000]  為我們樹立了榜樣
[00:21:41.000 --> 00:21:48.000]  寬恕就是實現天國人應有的核心價值
[00:21:48.000 --> 00:21:52.000]  愛我們所遇見的人
[00:21:52.000 --> 00:21:55.000]  惡人要寬恕
[00:21:55.000 --> 00:21:59.000]  我們應該怎樣對待敵人呢?
[00:21:59.000 --> 00:22:05.000]  四十三至四十八節就是討論與敵人相處的方法
[00:22:05.000 --> 00:22:09.000]  肯定不是教我們恨我們的敵人
[00:22:09.000 --> 00:22:11.000]  首先我會說
[00:22:11.000 --> 00:22:14.000]  基督徒其實不應該有敵人
[00:22:14.000 --> 00:22:16.000]  如果我們沒有敵人的話
[00:22:16.000 --> 00:22:20.000]  我們就不用憂慮怎樣去愛他們
[00:22:20.000 --> 00:22:24.000]  愛我們的朋友是容易很多的
[00:22:24.000 --> 00:22:26.000]  因此我們應該想
[00:22:26.000 --> 00:22:32.000]  怎樣將敵人變成我們的朋友呢?
[00:22:32.000 --> 00:22:35.000]  我的建議就是四十四節提到的
[00:22:35.000 --> 00:22:38.000]  為他們禱告
[00:22:38.000 --> 00:22:43.000]  並且我們加多些跟他們分享福音
[00:22:43.000 --> 00:22:45.000]  如果我們的敵人信了耶穌
[00:22:45.000 --> 00:22:48.000]  成為我們的弟兄姊妹
[00:22:48.000 --> 00:22:52.000]  愛他們就容易很多
[00:22:52.000 --> 00:22:55.000]  最後讓我解釋一下第四十八節
[00:22:55.000 --> 00:23:00.000]  很多人會覺得人是沒有辦法完全的
[00:23:00.000 --> 00:23:02.000]  所以這節經文
[00:23:02.000 --> 00:23:06.000]  下意識地將從聖經中抹掉
[00:23:06.000 --> 00:23:08.000]  我不會應用這節經文
[00:23:08.000 --> 00:23:11.000]  最多是傳福音的時候才用
[00:23:11.000 --> 00:23:15.000]  告訴別人沒有辦法完全信耶穌
[00:23:15.000 --> 00:23:19.000]  要解釋這節經文其實我們要看上文
[00:23:19.000 --> 00:23:22.000]  因為四十八節一開始有兩個字
[00:23:22.000 --> 00:23:25.000]  是說「所以」
[00:23:25.000 --> 00:23:28.000]  「所以」是一個連接詞
[00:23:28.000 --> 00:23:33.000]  講明是下面那句說話是一個結論
[00:23:33.000 --> 00:23:36.000]  將前面那段經文總結
[00:23:36.000 --> 00:23:39.000]  前面講了甚麼呢?
[00:23:39.000 --> 00:23:42.000]  前面是說上帝愛壞人
[00:23:42.000 --> 00:23:45.000]  亦愛好人
[00:23:45.000 --> 00:23:47.000]  只要我們學習上帝這樣
[00:23:47.000 --> 00:23:49.000]  這種愛人的方法
[00:23:49.000 --> 00:23:53.000]  我們就可以像上帝般完全
[00:23:53.000 --> 00:24:00.000]  即是我們在愛別人這件事上要完全
[00:24:00.000 --> 00:24:06.000]  其實在希臘文裏有不同的字可以翻譯做完全
[00:24:06.000 --> 00:24:13.000]  這裏用的希臘文字包含了一個實現目的的含義
[00:24:13.000 --> 00:24:16.000]  我認為耶穌講的意思是
[00:24:16.000 --> 00:24:21.000]  既然人是按照上帝的形象受造
[00:24:21.000 --> 00:24:24.000]  我們應該活得像上帝
[00:24:24.000 --> 00:24:27.000]  上帝就是愛
[00:24:27.000 --> 00:24:32.000]  如果我們能夠像上帝般去愛別人的話
[00:24:32.000 --> 00:24:36.000]  就是活出了上帝的形象
[00:24:36.000 --> 00:24:39.000]  而不是規缺了上帝的榮耀
[00:24:39.000 --> 00:24:41.000]  藉著愛別人
