
[00:00:00.000 --> 00:00:04.760]  我們能夠去叫世界 叫萬國
[00:05:15.920 --> 00:05:17.920]  是要表達一種興奮的心情
[00:05:17.920 --> 00:05:19.920]  為什麼興奮呢
[00:05:19.920 --> 00:05:21.920]  為什麼事情興奮呢
[00:05:21.920 --> 00:05:23.920]  聖經這裡說
[00:05:23.920 --> 00:05:27.920]  因為見到福音和祥的出現
[00:05:27.920 --> 00:05:31.920]  見到神的莊稼
[00:05:31.920 --> 00:05:33.920]  我們看第六節
[00:05:33.920 --> 00:05:37.920]  地已經出了土產
[00:05:37.920 --> 00:05:39.920]  神就是我們的神
[00:05:39.920 --> 00:05:41.920]  要賜福於我們
[00:05:41.920 --> 00:05:43.920]  地已經出了土產
[00:05:43.920 --> 00:05:47.920]  字面說可能就是五穀
[00:05:47.920 --> 00:05:49.920]  五穀豐收
[00:05:49.920 --> 00:05:51.920]  但是我們從很多
[00:05:51.920 --> 00:05:53.920]  其他的聖經裡面看見
[00:05:53.920 --> 00:05:55.920]  土產很多時候是代表神的莊稼
[00:05:55.920 --> 00:05:57.920]  在這裡也是
[00:05:57.920 --> 00:05:59.920]  主要是說
[00:05:59.920 --> 00:06:01.920]  福音和祥的
[00:06:01.920 --> 00:06:03.920]  莊稼已熟
[00:06:03.920 --> 00:06:07.920]  莊稼已熟
[00:06:07.920 --> 00:06:09.920]  是等著工人
[00:06:09.920 --> 00:06:11.920]  去收割
[00:06:11.920 --> 00:06:13.920]  去為神來收割
[00:06:13.920 --> 00:06:17.920]  當我們肯被神所用的時候
[00:06:17.920 --> 00:06:19.920]  神就藉著
[00:06:19.920 --> 00:06:21.920]  我們傳福音的行動
[00:06:21.920 --> 00:06:23.920]  去賜福我們
[00:06:23.920 --> 00:06:25.920]  賜福我們的教會
[00:06:25.920 --> 00:06:29.920]  我們四周圍
[00:06:29.920 --> 00:06:33.920]  有很多已經熟的莊稼
[00:06:33.920 --> 00:06:37.920]  我們有沒有留意到
[00:06:37.920 --> 00:06:39.920]  我們身邊的人
[00:06:39.920 --> 00:06:41.920]  就是神的莊稼
[00:06:41.920 --> 00:06:45.920]  我們願不願意為神去收割
[00:06:45.920 --> 00:06:49.920]  我們願不願意
[00:06:49.920 --> 00:06:51.920]  去為四周圍的人
[00:06:51.920 --> 00:06:53.920]  去傳福音
[00:06:53.920 --> 00:06:55.920]  無論遠或近
[00:06:55.920 --> 00:06:59.920]  將神的福音傳給他們
[00:07:05.920 --> 00:07:07.920]  我們現在再回去
[00:07:07.920 --> 00:07:09.920]  看第一節
[00:07:09.920 --> 00:07:13.920]  我們再說一下
[00:07:13.920 --> 00:07:15.920]  神用念光照
[00:07:15.920 --> 00:07:17.920]  是什麼意思
[00:07:17.920 --> 00:07:21.920]  神用念光照
[00:07:21.920 --> 00:07:23.920]  很有趣
[00:07:23.920 --> 00:07:25.920]  我們
[00:07:25.920 --> 00:07:29.920]  上周說到
[00:07:29.920 --> 00:07:31.920]  我們鐵磨鐵
[00:07:31.920 --> 00:07:33.920]  鐵磨鐵磨出印來
[00:07:33.920 --> 00:07:35.920]  朋友的臉
[00:07:35.920 --> 00:07:37.920]  可以擦亮我們的念
[00:07:37.920 --> 00:07:41.920]  神的念
[00:07:41.920 --> 00:07:43.920]  更加可以光照我們
[00:07:43.920 --> 00:07:45.920]  令我們的念可以放光
[00:07:45.920 --> 00:07:47.920]  可以影響人
[00:07:47.920 --> 00:07:51.920]  我們可以從其他經文
[00:07:51.920 --> 00:07:53.920]  找到解釋和
[00:07:53.920 --> 00:07:55.920]  怎樣去應用
[00:07:55.920 --> 00:07:57.920]  我們首先看看文素記六章
[00:07:57.920 --> 00:07:59.920]  二十五至二十六節
[00:08:01.920 --> 00:08:03.920]  已經是神吩咐摩西
[00:08:03.920 --> 00:08:05.920]  叫那些祭司
[00:08:05.920 --> 00:08:07.920]  要這樣去祝福百姓
[00:08:07.920 --> 00:08:11.920]  二十五節
[00:08:11.920 --> 00:08:13.920]  願耶和華使祂的念光照你
[00:08:13.920 --> 00:08:15.920]  賜恩給你
[00:08:15.920 --> 00:08:17.920]  願耶和華向你養念
[00:08:17.920 --> 00:08:19.920]  賜你平安
[00:08:19.920 --> 00:08:23.920]  這個可以說是代表一個總括來說
[00:08:23.920 --> 00:08:25.920]  總括來說
[00:08:25.920 --> 00:08:27.920]  神向我們養念光照的時候
[00:08:27.920 --> 00:08:29.920]  就是要賜恩惠和平安給我們
[00:08:31.920 --> 00:08:33.920]  我們再看詩篇
[00:08:33.920 --> 00:08:35.920]  一百一十九篇
[00:08:35.920 --> 00:08:37.920]  一百三十五節
[00:08:37.920 --> 00:08:39.920]  求你用念
[00:08:39.920 --> 00:08:41.920]  光照僕人
[00:08:41.920 --> 00:08:43.920]  又將你的律例教訓我
[00:08:43.920 --> 00:08:47.920]  這句聖經很清楚說
[00:08:47.920 --> 00:08:49.920]  神是用他的話語
[00:08:49.920 --> 00:08:51.920]  用他的吩咐
[00:08:51.920 --> 00:08:53.920]  來去光照我們
[00:08:53.920 --> 00:08:57.920]  所以我們每天
[00:08:57.920 --> 00:08:59.920]  都要好好讀
[00:08:59.920 --> 00:09:01.920]  神的話語
[00:09:01.920 --> 00:09:03.920]  讓神的話語
[00:09:03.920 --> 00:09:05.920]  每一天都光照我們
[00:09:05.920 --> 00:09:07.920]  我們看看第二張的slide
[00:09:07.920 --> 00:09:11.920]  第二張的slide是說
[00:09:11.920 --> 00:09:13.920]  我們剛剛將要進行
[00:09:13.920 --> 00:09:15.920]  已經正在進行
[00:09:15.920 --> 00:09:17.920]  可能你已經星期二開始
[00:09:17.920 --> 00:09:19.920]  尋求人生智慧的
[00:09:19.920 --> 00:09:21.920]  讀經計劃
[00:09:21.920 --> 00:09:25.920]  據我所知
[00:09:25.920 --> 00:09:27.920]  這個讀經計劃
[00:09:27.920 --> 00:09:29.920]  應該有四十個人
[00:09:29.920 --> 00:09:31.920]  報名了
[00:09:31.920 --> 00:09:33.920]  但我聽聞有些人
[00:09:33.920 --> 00:09:35.920]  有些長者或學生
[00:09:35.920 --> 00:09:37.920]  有些壓力
[00:09:37.920 --> 00:09:39.920]  不知道跟不跟得上
[00:09:39.920 --> 00:09:41.920]  所以不敢報名
[00:09:41.920 --> 00:09:43.920]  不要緊
[00:09:43.920 --> 00:09:45.920]  你可以暗中地進行
[00:09:45.920 --> 00:09:47.920]  你認為進行了一個月
[00:09:47.920 --> 00:09:49.920]  做到了
[00:09:49.920 --> 00:09:51.920]  你再報名都未遲
[00:09:51.920 --> 00:09:55.920]  還有我提過
[00:09:55.920 --> 00:09:57.920]  分享會是一個很難得的機會
[00:09:57.920 --> 00:09:59.920]  就是鐵磨鐵的時間
[00:09:59.920 --> 00:10:03.920]  你聽到別人在神的話語上
[00:10:03.920 --> 00:10:05.920]  那種反省
[00:10:05.920 --> 00:10:07.920]  那種感受
[00:10:07.920 --> 00:10:09.920]  那種經歷的時候
[00:10:09.920 --> 00:10:11.920]  你很嘩然
[00:10:11.920 --> 00:10:13.920]  為何神的話語可以令人有這樣的改變
[00:10:13.920 --> 00:10:15.920]  你會被磨礪
[00:10:15.920 --> 00:10:19.920]  你會很喜歡這些分享會
[00:10:19.920 --> 00:10:21.920]  況且真的
[00:10:21.920 --> 00:10:23.920]  除了這個讀經計劃
[00:10:23.920 --> 00:10:25.920]  除此之外
[00:10:25.920 --> 00:10:27.920]  能夠我們全體
[00:10:27.920 --> 00:10:29.920]  一起有的
[00:10:29.920 --> 00:10:31.920]  讀經分享會
[00:10:31.920 --> 00:10:33.920]  也是第一次
[00:10:33.920 --> 00:10:35.920]  我相信你一定
[00:10:35.920 --> 00:10:37.920]  會很喜歡
[00:10:37.920 --> 00:10:39.920]  所以如果你有懷疑
[00:10:39.920 --> 00:10:41.920]  你可以經過第一次的分享會
[00:10:41.920 --> 00:10:43.920]  喜歡了
[00:10:43.920 --> 00:10:45.920]  你可以繼續加入我們的讀經計劃
[00:10:45.920 --> 00:10:47.920]  都未遲
[00:10:47.920 --> 00:10:51.920]  有人問怎樣讀
[00:10:51.920 --> 00:10:53.920]  你想讀很快
[00:10:53.920 --> 00:10:55.920]  還是慢慢讀
[00:10:55.920 --> 00:10:57.920]  拿著查經書來讀
[00:10:57.920 --> 00:10:59.920]  這個是由你自己選擇
[00:10:59.920 --> 00:11:01.920]  我自己看了
[00:11:01.920 --> 00:11:03.920]  我自己試過最快三分鐘
[00:11:03.920 --> 00:11:05.920]  可以看完
[00:11:05.920 --> 00:11:07.920]  你只有三分鐘或五分鐘就夠了
[00:11:07.920 --> 00:11:09.920]  一張大約是三至五分鐘
[00:11:09.920 --> 00:11:13.920]  你願意花多點時間神會祝福你
[00:11:13.920 --> 00:11:17.920]  最重要是什麼呢
[00:11:17.920 --> 00:11:19.920]  讀經的目的
[00:11:19.920 --> 00:11:21.920]  我們還有一些報名表
[00:11:21.920 --> 00:11:23.920]  和讀經表在後面
[00:11:23.920 --> 00:11:25.920]  讀經表最底有一句
[00:11:25.920 --> 00:11:27.920]  說話
[00:11:27.920 --> 00:11:29.920]  讀經的目標是什麼
[00:11:29.920 --> 00:11:31.920]  目標是
[00:11:31.920 --> 00:11:33.920]  從真言書裏
[00:11:33.920 --> 00:11:35.920]  更深認識神
[00:11:35.920 --> 00:11:37.920]  和他在我
[00:11:37.920 --> 00:11:39.920]  生命上的教導
[00:11:39.920 --> 00:11:41.920]  這個是你讀真言的目標
[00:11:41.920 --> 00:11:43.920]  讀快讀慢
[00:11:43.920 --> 00:11:45.920]  並不重要
[00:11:45.920 --> 00:11:47.920]  目標才是重要
[00:11:49.920 --> 00:11:51.920]  報名就盡快
[00:11:51.920 --> 00:11:53.920]  如果你寫不及報名表
[00:11:53.920 --> 00:11:55.920]  最好是寫報名表
[00:11:55.920 --> 00:11:57.920]  如果不是
[00:11:57.920 --> 00:11:59.920]  就在外面那張紙裏
[00:11:59.920 --> 00:12:01.920]  寫名字
[00:12:01.920 --> 00:12:03.920]  我們會將你記錄在來
[00:12:03.920 --> 00:12:05.920]  遲些我們會印出一張大一點的
[00:12:05.920 --> 00:12:07.920]  再正式一張大一點的
[00:12:07.920 --> 00:12:09.920]  但最重要是什麼
[00:12:09.920 --> 00:12:11.920]  經要讀
[00:12:11.920 --> 00:12:13.920]  我們轉去看詩篇四章六節
[00:12:13.920 --> 00:12:15.920]  詩篇四章六節是這樣說
[00:12:15.920 --> 00:12:17.920]  誰能指示我們
[00:12:17.920 --> 00:12:19.920]  什麼好處呢
[00:12:19.920 --> 00:12:21.920]  耶和華說
[00:12:21.920 --> 00:12:23.920]  求你讓起念來光照我們
[00:12:23.920 --> 00:12:25.920]  第七節
[00:12:25.920 --> 00:12:27.920]  你使我心裡快樂
[00:12:27.920 --> 00:12:29.920]  勝過那
[00:12:29.920 --> 00:12:31.920]  豐收五穀身走的人
[00:12:31.920 --> 00:12:33.920]  這兩句聖經
[00:12:33.920 --> 00:12:35.920]  很清楚告訴我們
[00:12:35.920 --> 00:12:37.920]  土產的問題
[00:12:37.920 --> 00:12:39.920]  是神有時候會
[00:12:39.920 --> 00:12:41.920]  藉著物質的豐富
[00:12:41.920 --> 00:12:43.920]  來賜福我們
[00:12:43.920 --> 00:12:45.920]  但很重要神的光照
[00:12:45.920 --> 00:12:47.920]  是整體令到我們
[00:12:47.920 --> 00:12:49.920]  心裏面快樂
[00:12:49.920 --> 00:12:51.920]  勝過那些土產
[00:12:51.920 --> 00:12:53.920]  意思就是說神用念
[00:12:53.920 --> 00:12:55.920]  光照我們的時候
[00:12:55.920 --> 00:12:57.920]  什麼好處都有
[00:12:57.920 --> 00:12:59.920]  什麼好處都有
[00:12:59.920 --> 00:13:01.920]  最重要的是神會令到我們生活得
[00:13:01.920 --> 00:13:03.920]  滿足快樂
[00:13:03.920 --> 00:13:05.920]  這個很重要
[00:13:05.920 --> 00:13:07.920]  神光照我們
[00:13:07.920 --> 00:13:09.920]  我們就會滿足快樂
[00:13:13.920 --> 00:13:15.920]  詩篇三十篇第七節
[00:13:15.920 --> 00:13:17.920]  耶和華說
[00:13:17.920 --> 00:13:19.920]  你曾施恩
[00:13:19.920 --> 00:13:21.920]  叫我的江山穩固
[00:13:21.920 --> 00:13:23.920]  你掩了面我就驚惶
[00:13:23.920 --> 00:13:27.920]  在有一次講道
[00:13:27.920 --> 00:13:29.920]  我曾經講過
[00:13:29.920 --> 00:13:31.920]  但我相信你都記得一點
[00:13:31.920 --> 00:13:33.920]  神養念光照我們的時候
[00:13:33.920 --> 00:13:35.920]  我們就會
[00:13:35.920 --> 00:13:37.920]  很穩陣
[00:13:37.920 --> 00:13:39.920]  有神的話語在我們心裏
[00:13:39.920 --> 00:13:41.920]  光照我們
[00:13:41.920 --> 00:13:43.920]  生活得很穩陣
[00:13:43.920 --> 00:13:47.920]  相反沒有了神的話語
[00:13:47.920 --> 00:13:49.920]  光照的時候
[00:13:49.920 --> 00:13:51.920]  沒有了神話語的指引的時候
[00:13:51.920 --> 00:13:53.920]  我們就會失去依靠
[00:13:53.920 --> 00:13:55.920]  神掩面
[00:13:55.920 --> 00:13:57.920]  將祂的話語隱藏
[00:13:57.920 --> 00:14:01.920]  我們就會驚惶
[00:14:01.920 --> 00:14:03.920]  遇到困難的時候我們就會
[00:14:03.920 --> 00:14:05.920]  很徬徨
[00:14:05.920 --> 00:14:07.920]  失去依靠
[00:14:07.920 --> 00:14:09.920]  因為沒有了神的話語
[00:14:11.920 --> 00:14:13.920]  所以我們需要
[00:14:13.920 --> 00:14:15.920]  常常被神的話語光照我們
[00:14:15.920 --> 00:14:19.920]  我想講的這聖經是
[00:14:19.920 --> 00:14:21.920]  求你使你的念光照僕人
[00:14:21.920 --> 00:14:23.920]  憑你的慈愛請救我
[00:14:23.920 --> 00:14:27.920]  意思就是說
[00:14:27.920 --> 00:14:29.920]  有神話語的光照
[00:14:29.920 --> 00:14:31.920]  我們遇到困難的時候
[00:14:31.920 --> 00:14:33.920]  我們就懂得依靠神
[00:14:33.920 --> 00:14:35.920]  就不會徬徨
[00:14:35.920 --> 00:14:37.920]  詩篇五十六篇第十三節
[00:14:37.920 --> 00:14:39.920]  因為你救我的命脫離死亡
[00:14:39.920 --> 00:14:41.920]  你豈不是救護我的腳
[00:14:41.920 --> 00:14:43.920]  不跌倒
[00:14:43.920 --> 00:14:45.920]  使我在生命光中
[00:14:45.920 --> 00:14:47.920]  行在神的面前嗎?
[00:14:47.920 --> 00:14:53.920]  行在神的生命光中
[00:14:53.920 --> 00:14:57.920]  就是在救恩裡面
[00:14:57.920 --> 00:14:59.920]  就是在神的話語裡面
[00:14:59.920 --> 00:15:01.920]  被神的話語光照
[00:15:01.920 --> 00:15:03.920]  我們才有動力
[00:15:03.920 --> 00:15:05.920]  去活出神的話語
[00:15:07.920 --> 00:15:09.920]  大家有沒有留意
[00:15:09.920 --> 00:15:11.920]  我們要有神的話語在我們心裡
[00:15:11.920 --> 00:15:13.920]  我們才有能力活出神的話語
[00:15:13.920 --> 00:15:17.920]  你沒有的時候
[00:15:17.920 --> 00:15:19.920]  兩樣都沒有
[00:15:19.920 --> 00:15:21.920]  既沒有神的話語
[00:15:21.920 --> 00:15:23.920]  既沒有動力
[00:15:23.920 --> 00:15:25.920]  也不會活出神的話語
[00:15:25.920 --> 00:15:29.920]  馬太福音五章十五節
[00:15:29.920 --> 00:15:31.920]  主耶穌這樣說
[00:15:31.920 --> 00:15:33.920]  人點燈不放在斗底下
[00:15:33.920 --> 00:15:35.920]  是放在燈台上
[00:15:35.920 --> 00:15:37.920]  照亮一家的人
[00:15:37.920 --> 00:15:39.920]  我們被光照
[00:15:39.920 --> 00:15:41.920]  我們就能夠活出神的話語
[00:15:41.920 --> 00:15:43.920]  我們活出神的話語
[00:15:43.920 --> 00:15:45.920]  不只是我們有好處
[00:15:45.920 --> 00:15:47.920]  我們身邊的人
[00:15:47.920 --> 00:15:49.920]  家裡面的人
[00:15:49.920 --> 00:15:51.920]  就會得到保障
[00:15:51.920 --> 00:15:53.920]  他們會很安穩
[00:15:53.920 --> 00:15:55.920]  他們看到你有神的話語光照
[00:15:55.920 --> 00:15:57.920]  他們會很安心
[00:15:57.920 --> 00:15:59.920]  也會很喜樂滿足
[00:15:59.920 --> 00:16:03.920]  會影響一家人的生命
[00:16:03.920 --> 00:16:05.920]  和生活
[00:16:05.920 --> 00:16:07.920]  特別你是一家之主
[00:16:07.920 --> 00:16:09.920]  你更加需要
[00:16:09.920 --> 00:16:11.920]  這樣做
[00:16:11.920 --> 00:16:15.920]  給神的話語光照你
[00:16:15.920 --> 00:16:17.920]  以致你能夠
[00:16:17.920 --> 00:16:19.920]  影響你的家人
[00:16:19.920 --> 00:16:21.920]  去光照其他的人
[00:16:21.920 --> 00:16:27.920]  以賽亞書九章二節
[00:16:27.920 --> 00:16:31.920]  在黑暗中行走的百姓
[00:16:31.920 --> 00:16:33.920]  看見了大光
[00:16:33.920 --> 00:16:35.920]  住在死陰之地的人
[00:16:35.920 --> 00:16:37.920]  有光照耀他們
[00:16:37.920 --> 00:16:43.920]  以賽亞先知的這句說話
[00:16:43.920 --> 00:16:45.920]  這個光
[00:16:45.920 --> 00:16:47.920]  當然我們會明白
[00:16:47.920 --> 00:16:49.920]  就是福音真光
[00:16:49.920 --> 00:16:51.920]  是耶穌基督的救恩
[00:16:51.920 --> 00:16:55.920]  在死陰幽谷裡的人
[00:16:55.920 --> 00:16:57.920]  極之需要福音的真光
[00:16:59.920 --> 00:17:01.920]  約翰福音八章十二節
[00:17:01.920 --> 00:17:03.920]  耶穌更清楚地說
[00:17:03.920 --> 00:17:05.920]  我就是世界的光
[00:17:05.920 --> 00:17:07.920]  跟從我的就不在黑暗裡走
[00:17:07.920 --> 00:17:09.920]  必要得著生命的光
[00:17:09.920 --> 00:17:11.920]  是不是很清楚
[00:17:11.920 --> 00:17:15.920]  所以我們要傳福音
[00:17:15.920 --> 00:17:17.920]  要告訴別人
[00:17:17.920 --> 00:17:19.920]  在黑暗裡的人
[00:17:19.920 --> 00:17:21.920]  你們不斷想找光明
[00:17:21.920 --> 00:17:23.920]  這個生命之光
[00:17:23.920 --> 00:17:25.920]  就是在耶穌基督裡
[00:17:25.920 --> 00:17:27.920]  得著耶穌基督
[00:17:27.920 --> 00:17:29.920]  就會得著這個生命之光
[00:17:29.920 --> 00:17:31.920]  你都能夠在生命之光裡
[00:17:31.920 --> 00:17:33.920]  走在神的面前
[00:17:33.920 --> 00:17:35.920]  你會歡喜快樂
[00:17:35.920 --> 00:17:37.920]  滿足
[00:17:37.920 --> 00:17:39.920]  我們看看第三張
[00:17:39.920 --> 00:17:41.920]  其餘的slide
[00:17:41.920 --> 00:17:45.920]  第三張slide是說
[00:17:45.920 --> 00:17:49.920]  我們有安排了
[00:17:49.920 --> 00:17:51.920]  一些傳福音
[00:17:51.920 --> 00:17:53.920]  有關的一些活動
[00:17:53.920 --> 00:17:55.920]  就是在
[00:17:55.920 --> 00:17:57.920]  6月18號
[00:17:57.920 --> 00:17:59.920]  星期五晚
[00:17:59.920 --> 00:18:01.920]  兩個禮拜後的禮拜五
[00:18:01.920 --> 00:18:03.920]  我們全部粵語部的團契會
[00:18:03.920 --> 00:18:05.920]  一起聯合聚會
[00:18:05.920 --> 00:18:07.920]  有中信的孫教士
[00:18:07.920 --> 00:18:09.920]  連心橋傳道
[00:18:09.920 --> 00:18:11.920]  來為我們講這個專題
[00:18:11.920 --> 00:18:13.920]  是講關於傳福音的
[00:18:13.920 --> 00:18:15.920]  香旋除
[00:18:15.920 --> 00:18:17.920]  威禍除
[00:18:17.920 --> 00:18:19.920]  威禍存
[00:18:19.920 --> 00:18:21.920]  香垂存
[00:18:21.920 --> 00:18:23.920]  威禍存
[00:18:23.920 --> 00:18:25.920]  我們傳福音的一些
[00:18:25.920 --> 00:18:27.920]  有關的知識和技巧
[00:18:27.920 --> 00:18:29.920]  和聖經的教導
[00:18:29.920 --> 00:18:31.920]  我們可以學習
[00:18:31.920 --> 00:18:33.920]  然後我們可以
[00:18:33.920 --> 00:18:35.920]  向身邊的人
[00:18:35.920 --> 00:18:37.920]  無論向遠方
[00:18:37.920 --> 00:18:39.920]  向近處的人
[00:18:39.920 --> 00:18:41.920]  我們知道怎樣和別人傳福音
[00:18:41.920 --> 00:18:47.920]  另外
[00:18:47.920 --> 00:18:49.920]  我們還有第二個
[00:18:49.920 --> 00:18:51.920]  的活動
