
[00:00:00.000 --> 00:00:02.500]  這個軍隊打仗的異象
[00:02:39.800 --> 00:02:43.500]  他說如果你不想跟我們參與這場戰爭
[00:02:43.500 --> 00:02:45.000]  你不想要真相
[00:02:45.000 --> 00:02:48.200]  你還可以繼續活在假的世界裡面
[00:02:48.200 --> 00:02:51.500]  你就吃了這個藍色的藥丸
[00:02:51.500 --> 00:02:53.000]  那你第二天早上睡醒
[00:02:53.000 --> 00:02:55.000]  你當所有事情都沒有發生過
[00:02:55.000 --> 00:02:56.000]  你繼續上班
[00:02:56.000 --> 00:02:58.500]  你繼續做你所要做的所有事情
[00:02:58.500 --> 00:03:01.000]  但是一切都是假的
[00:03:01.000 --> 00:03:07.200]  又或者你可以吃這個紅色的藥丸
[00:03:07.200 --> 00:03:08.200]  你吃完之後
[00:03:08.200 --> 00:03:11.000]  你就沒有辦法再回到那個世界裡面
[00:03:11.000 --> 00:03:18.000]  但是你必須要跟我們一起參與這場戰爭
[00:03:18.000 --> 00:03:20.000]  接著Morpheus 最後跟他說
[00:03:20.000 --> 00:03:22.800]  All I am offering is the truth nothing more
[00:03:22.800 --> 00:03:29.000]  我要提供給你的是真相
[00:03:29.000 --> 00:03:30.200]  我很喜歡這部電影
[00:03:30.200 --> 00:03:32.000]  因為它告訴我們
[00:03:32.000 --> 00:03:34.900]  我們基督教所傳的福音是講一個真相
[00:03:34.900 --> 00:03:38.800]  你猜這個世界真的好像你這樣想
[00:03:38.800 --> 00:03:41.200]  起床、上學、考試
[00:03:41.200 --> 00:03:42.600]  再上學、再考試
[00:03:42.600 --> 00:03:43.800]  再上學、再考試
[00:03:43.800 --> 00:03:45.000]  接著找份工作
[00:03:45.000 --> 00:03:46.300]  你也不喜歡的工作
[00:03:46.300 --> 00:03:48.500]  一直做一輩子
[00:03:48.500 --> 00:03:50.000]  等退休
[00:03:50.000 --> 00:03:54.300]  這個世界有沒有另外一個層次
[00:03:54.300 --> 00:03:57.100]  有沒有另外一個真相
[00:03:57.100 --> 00:03:59.800]  基督教給我們的是一個真相
[00:03:59.800 --> 00:04:01.200]  一個真正的世界
[00:04:01.200 --> 00:04:04.500]  怎樣從那個上帝的眼光裡面
[00:04:04.500 --> 00:04:10.400]  看這個將要逝去的世界
[00:04:10.400 --> 00:04:11.700]  馬丁路德曾經說過
[00:04:11.700 --> 00:04:14.400]  他說真正的聖經講道
[00:04:14.400 --> 00:04:17.400]  是創造一個新的現實
[00:04:17.400 --> 00:04:19.800]  A new, a true reality
[00:04:19.800 --> 00:04:22.300]  創造一個新的現實
[00:04:22.300 --> 00:04:24.900]  很多時候我們聽到的時候
[00:04:24.900 --> 00:04:28.700]  我們聽到那個講員會將聖經的道理
[00:04:28.700 --> 00:04:32.100]  帶進我們的世界去安慰一下你
[00:04:32.100 --> 00:04:33.000]  我病的時候
[00:04:33.000 --> 00:04:35.400]  我希望他將耶穌醫治的故事
[00:04:35.400 --> 00:04:36.300]  帶給我身邊
[00:04:36.300 --> 00:04:39.400]  告訴我耶穌也可以醫治我的
[00:04:39.400 --> 00:04:41.900]  這是完全錯誤的讀經方法
[00:04:41.900 --> 00:04:44.600]  這是完全錯誤的講道方法
[00:04:44.600 --> 00:04:46.400]  馬丁路德說
[00:04:46.400 --> 00:04:47.900]  真正的講道
[00:04:47.900 --> 00:04:50.100]  是將我們帶進去上帝的世界
[00:04:50.100 --> 00:04:53.900]  用上帝的眼光再看這個世界
[00:04:53.900 --> 00:04:56.200]  當你用上帝的眼光再看這個世界
[00:04:56.200 --> 00:04:59.100]  所有東西都會變了
[00:04:59.100 --> 00:05:01.900]  什麼叫做福氣
[00:05:01.900 --> 00:05:03.700]  什麼叫做有錢
[00:05:03.700 --> 00:05:05.400]  什麼叫做窮困
[00:05:05.400 --> 00:05:09.200]  所有的東西都不一樣了
[00:05:09.200 --> 00:05:13.100]  真正的聖經講道
[00:05:13.100 --> 00:05:14.900]  帶我們進入一個
[00:05:14.900 --> 00:05:18.200]  最終極的現實的真相
[00:05:18.200 --> 00:05:19.000]  不單只是這樣
[00:05:19.000 --> 00:05:22.000]  最終極的聖經講道
[00:05:22.000 --> 00:05:26.000]  是邀請我們參觀
[00:05:26.000 --> 00:05:28.600]  不是買保險
[00:05:28.600 --> 00:05:33.200]  現在那些人傳福音的時候是在賣保險給你
[00:05:33.200 --> 00:05:36.500]  但其實它是呼召著我們去參觀
[00:05:36.500 --> 00:05:39.700]  No turning back
[00:05:39.700 --> 00:05:41.200]  你不要相信
[00:05:41.200 --> 00:05:43.100]  你相信的時候
[00:05:43.100 --> 00:05:48.500]  你就要加入天國的軍隊
[00:05:48.500 --> 00:05:51.900]  將真理、將真相帶到這個現實
[00:05:51.900 --> 00:05:53.100]  從這個角度來講
[00:05:53.100 --> 00:05:53.900]  你有沒有想過
[00:05:53.900 --> 00:05:56.800]  我們每一次去聽到、講到
[00:05:56.800 --> 00:05:59.300]  每一次去查經的時候
[00:05:59.300 --> 00:06:03.000]  我們是在做一個圖謀叛亂的教導
[00:06:03.000 --> 00:06:06.900]  是很嚴重的事情
[00:06:06.900 --> 00:06:09.300]  不是將一些東西帶到你的生命裡面
[00:06:09.300 --> 00:06:14.000]  而是將你帶出這個 matrix
[00:06:14.000 --> 00:06:19.600]  用上帝的眼光去看這個世界
[00:06:19.600 --> 00:06:22.400]  所有的講道都是圖謀叛亂的教導
[00:06:22.400 --> 00:06:23.400]  從另一個角度來講
[00:06:23.400 --> 00:06:29.800]  所有的講道都是拯救世界的教導
[00:06:29.800 --> 00:06:30.600]  你和我
[00:06:30.600 --> 00:06:32.700]  如果我們真正相信主耶穌基督
[00:06:32.700 --> 00:06:35.100]  可能我們平平無奇
[00:06:35.100 --> 00:06:36.700]  從外表上面來看
[00:06:36.700 --> 00:06:38.100]  但是在耶穌基督裡面
[00:06:38.100 --> 00:06:38.900]  聖經告訴我們
[00:06:38.900 --> 00:06:41.200]  我們每一個人都是超級的英雄
[00:06:41.200 --> 00:06:43.300]  唯有我們可以拯救這個世界
[00:06:43.300 --> 00:06:46.600]  你信不信?
[00:06:46.600 --> 00:06:49.200]  唯有我們可以拯救這個世界
[00:06:49.200 --> 00:06:54.300]  這個世界除了我們以外沒有任何的盼望
[00:06:54.300 --> 00:06:57.900]  因為我們是基督徒
[00:06:57.900 --> 00:07:01.600]  我們是超級英雄
[00:07:01.600 --> 00:07:04.800]  令我想起另一套戲
[00:07:04.800 --> 00:07:07.000]  我不知道大家有沒有看過
[00:07:07.000 --> 00:07:08.300]  Incredible Hulk
[00:07:08.300 --> 00:07:10.200]  我不知道中文翻譯是什麼
[00:07:10.200 --> 00:07:11.200]  就是很久很久之前
[00:07:11.200 --> 00:07:14.300]  人家有一套戲叫《變形俠醫》
[00:07:14.300 --> 00:07:16.400]  是不是?
[00:07:16.400 --> 00:07:17.300]  Incredible Hulk
[00:07:17.300 --> 00:07:18.200]  它講的是什麼呢?
[00:07:18.200 --> 00:07:19.900]  它說有一個科學家
[00:07:19.900 --> 00:07:23.200]  他是一個很普普通通的科學家
[00:07:23.200 --> 00:07:25.700]  直至有一天他做實驗的時候失敗了
[00:07:25.700 --> 00:07:28.300]  他被一些加碼射線射到
[00:07:28.300 --> 00:07:29.800]  於是
[00:07:29.800 --> 00:07:31.600]  因著加碼射線的緣故
[00:07:31.600 --> 00:07:34.400]  他得到一些超能力
[00:07:34.400 --> 00:07:37.700]  但是這個超能力
[00:07:37.700 --> 00:07:39.500]  不是隨時都會爆炸
[00:07:39.500 --> 00:07:43.200]  是需要有些東西去觸發他
[00:07:43.200 --> 00:07:47.600]  在Incredible Hulk的情況裡面
[00:07:47.600 --> 00:07:52.300]  他每次憤怒的時候就會變身
[00:07:52.300 --> 00:07:56.100]  令我想起我們自己基督徒的人生
[00:07:56.100 --> 00:07:58.500]  我們本來都是平平無奇的人
[00:07:58.500 --> 00:08:01.200]  但是因為主耶穌基督的福音
[00:08:01.200 --> 00:08:03.400]  如果我們真的相信主耶穌基督的福音
[00:08:03.400 --> 00:08:06.900]  如果福音的加碼射線真的射到我們的時候
[00:08:06.900 --> 00:08:09.700]  今天我們已經再不是普通人
[00:08:09.700 --> 00:08:12.700]  我說真的不是說假的
[00:08:12.700 --> 00:08:14.300]  我們是變種人
[00:08:14.300 --> 00:08:19.200]  我們生命裡面有一種東西叫X-GENES
[00:08:19.200 --> 00:08:21.700]  我們跟這個世界是完全的不同
[00:08:21.700 --> 00:08:25.600]  我們要了解變種
[00:08:25.600 --> 00:08:29.800]  但是我們變種的觸發不是憤怒
[00:08:29.800 --> 00:08:33.500]  而是感恩
[00:08:33.500 --> 00:08:35.700]  不是你平時在教會裡面聽到的那些感恩
[00:08:35.700 --> 00:08:40.000]  是通過上帝的話語
[00:08:40.000 --> 00:08:44.500]  福音的彰顯得出來的感恩
[00:08:44.500 --> 00:08:49.500]  是高舉主耶穌基督的道
[00:08:49.500 --> 00:08:52.900]  讓我們觸發感恩的變種
[00:08:52.900 --> 00:08:58.900]  讓我們成為天國的士兵
[00:08:58.900 --> 00:09:00.300]  我記得很多年之前
[00:09:00.300 --> 00:09:03.000]  當我在大學畢業的時候
[00:09:03.000 --> 00:09:04.100]  我開始工作的時候
[00:09:04.100 --> 00:09:06.700]  我買了一本聖經給自己
[00:09:06.700 --> 00:09:07.900]  我買了一本很小的
[00:09:07.900 --> 00:09:09.800]  因為我想要一本聖經
[00:09:09.800 --> 00:09:12.600]  我去到哪裡我拿著哪裡的
[00:09:12.600 --> 00:09:13.900]  我想告訴我自己
[00:09:13.900 --> 00:09:15.600]  每次我拿著我的聖經
[00:09:15.600 --> 00:09:19.200]  每次我有機會打開去看聖經的時候
[00:09:19.200 --> 00:09:23.500]  這個是代表我對上帝的一種專注
[00:09:23.500 --> 00:09:24.700]  我想提醒我自己
[00:09:24.700 --> 00:09:26.600]  我要過一個專注的生命
[00:09:26.600 --> 00:09:29.000]  於是我買了一本聖經
[00:09:29.000 --> 00:09:32.600]  一直拿著放在我身邊
[00:09:32.600 --> 00:09:34.200]  我覺得每次我打開聖經
[00:09:34.200 --> 00:09:38.000]  是我跟上帝說我愛耶穌
[00:09:38.000 --> 00:09:40.800]  直到有一天
[00:09:40.800 --> 00:09:41.500]  我有一個朋友
[00:09:41.500 --> 00:09:43.000]  他看到我買了一本聖經
[00:09:43.000 --> 00:09:47.400]  他說你可不可以借我一本聖經給我一會
[00:09:47.400 --> 00:09:49.400]  一天之後他還了一本聖經給我
[00:09:49.400 --> 00:09:51.900]  他在我聖經裡面的內頁
[00:09:51.900 --> 00:09:54.000]  做了一個貼紙
[00:09:54.000 --> 00:09:58.600]  是他自己做的
[00:09:58.600 --> 00:10:00.600]  那個貼紙不是寫I love Jesus
[00:10:00.600 --> 00:10:01.700]  不是說我愛耶穌
[00:10:01.700 --> 00:10:03.300]  他的貼紙是反過來
[00:10:03.300 --> 00:10:07.200]  是Jesus love him love
[00:10:07.200 --> 00:10:11.700]  上帝愛阿謙
[00:10:11.700 --> 00:10:13.200]  我每次打開我的聖經
[00:10:13.200 --> 00:10:14.700]  我開始明白一件事
[00:10:14.700 --> 00:10:16.400]  原來不是我愛耶穌
[00:10:16.400 --> 00:10:17.600]  是耶穌愛我
[00:10:17.600 --> 00:10:20.000]  原來我每次在讀聖經
[00:10:20.000 --> 00:10:21.500]  我在聽道
[00:10:21.500 --> 00:10:24.000]  我在明白福音更多的時候
[00:10:24.000 --> 00:10:27.400]  其實是耶穌在告訴我
[00:10:27.400 --> 00:10:29.000]  祂怎樣愛我
[00:10:29.000 --> 00:10:30.400]  為我寫的
[00:10:30.400 --> 00:10:34.700]  而這種認知
[00:10:34.700 --> 00:10:36.700]  觸動我
[00:10:36.700 --> 00:10:39.200]  讓我更加專注的
[00:10:39.200 --> 00:10:42.600]  去將我的生命呈現給上帝
[00:10:42.600 --> 00:10:45.800]  你明不明白
[00:10:45.800 --> 00:10:48.500]  讀經的秘訣在哪裡
[00:10:48.500 --> 00:10:50.400]  讀經的秘訣
[00:10:50.400 --> 00:10:52.100]  是當你讀到一個地步
[00:10:52.100 --> 00:10:52.900]  你知道
[00:10:52.900 --> 00:10:56.500]  你開始明白整本聖經是在告訴我們
[00:10:56.500 --> 00:11:00.500]  上帝如何愛我們
[00:11:00.500 --> 00:11:06.000]  為我們預備耶穌基督救恩的路
[00:11:06.000 --> 00:11:08.400]  如果你捉到這件事
[00:11:08.400 --> 00:11:10.900]  你就真的是天下無敵
[00:11:10.900 --> 00:11:16.100]  你可以過一個專注的人生
[00:11:16.100 --> 00:11:20.400]  我認識有另外一個年輕人
[00:11:20.400 --> 00:11:23.300]  他找到這個秘訣
[00:11:23.300 --> 00:11:26.600]  當他打開聖經閱讀的時候
[00:11:26.600 --> 00:11:28.300]  他深深知道
[00:11:28.300 --> 00:11:29.900]  整本聖經是在告訴他
[00:11:29.900 --> 00:11:31.000]  上帝如何愛他
[00:11:31.000 --> 00:11:34.100]  這個人叫Pierre Robert Alderton
[00:11:34.100 --> 00:11:36.100]  五百年前的人
[00:11:36.100 --> 00:11:40.200]  這位年輕人因為他讀了聖經
[00:11:40.200 --> 00:11:42.600]  因為他看見主耶穌基督的榮美
[00:11:42.600 --> 00:11:46.700]  因為他不斷思想十字架的原因
[00:11:46.700 --> 00:11:48.200]  觸動了他
[00:11:48.200 --> 00:11:51.300]  他做了一件不可思議的動作
[00:11:51.300 --> 00:11:55.600]  他決定將聖經的原文
[00:11:55.600 --> 00:11:59.100]  翻譯成他自己國家的語言
[00:11:59.100 --> 00:12:00.000]  法國
[00:12:00.000 --> 00:12:03.900]  法文
[00:12:03.900 --> 00:12:06.900]  一五三十年
[00:12:06.900 --> 00:12:09.800]  他終於將聖經
[00:12:09.800 --> 00:12:15.100]  從原文翻成法文
[00:12:15.100 --> 00:12:16.100]  他當時
[00:12:16.100 --> 00:12:17.200]  當年
[00:12:17.200 --> 00:12:19.300]  只有二十八歲
[00:12:19.300 --> 00:12:20.200]  it's incredible
[00:12:20.200 --> 00:12:22.100]  二十八歲
[00:12:22.100 --> 00:12:25.400]  今天二十八歲的人在這裡做什麼
[00:12:25.400 --> 00:12:27.100]  而這個人
[00:12:27.100 --> 00:12:30.400]  信了轉沒有幾年
[00:12:30.400 --> 00:12:34.200]  但是整個福音佔據了他的人生
[00:12:34.200 --> 00:12:36.300]  歷史學家告訴我們
[00:12:36.300 --> 00:12:39.300]  當他立定志向
[00:12:39.300 --> 00:12:42.700]  要將聖經翻譯為法文的時候
[00:12:42.700 --> 00:12:45.400]  他挑燈野毒
[00:12:45.400 --> 00:12:47.200]  他每一天
[00:12:47.200 --> 00:12:48.600]  嘔心瀝血的
[00:12:48.600 --> 00:12:55.700]  將聖經從原文翻譯到
[00:12:55.700 --> 00:13:00.100]  他自己的文字
[00:13:00.100 --> 00:13:01.400]  他再過四年
[00:13:01.400 --> 00:13:04.100]  就死了
[00:13:04.100 --> 00:13:09.200]  跟他那種嘔心瀝血的翻譯
[00:13:09.200 --> 00:13:11.900]  很有可能是有些關係
[00:13:11.900 --> 00:13:14.200]  當他做完他的翻譯工作
[00:13:14.200 --> 00:13:17.800]  當他要將這本聖經印刷的時候
[00:13:17.800 --> 00:13:20.300]  他找了他的表弟
[00:13:20.300 --> 00:13:23.700]  寫了個罪
[00:13:23.700 --> 00:13:27.200]  他的表弟當時只是二十五歲
[00:13:27.200 --> 00:13:30.300]  他的表弟叫John Calvin
[00:13:30.300 --> 00:13:31.600]  加爾文
[00:13:31.600 --> 00:13:35.400]  其實是二十五歲的小孩
[00:13:35.400 --> 00:13:36.700]  也信了轉沒有幾年
[00:13:36.700 --> 00:13:39.300]  其實我們不知道加爾文什麼時候信主
[00:13:39.300 --> 00:13:40.200]  但是我們相信
[00:13:40.200 --> 00:13:43.900]  大概都是二十一歲之後的事情
[00:13:43.900 --> 00:13:46.700]  二十五歲的加爾文
[00:13:46.700 --> 00:13:49.600]  為他二十八歲的表哥
[00:13:49.600 --> 00:13:53.600]  寫新約聖經的罪
[00:13:53.600 --> 00:13:59.600]  你可不可以想像這是一個怎樣的世界
[00:13:59.600 --> 00:14:00.400]  我結束的時候
[00:14:00.400 --> 00:14:02.000]  我想和你一起讀
[00:14:02.000 --> 00:14:05.300]  加爾文所寫的罪
[00:14:05.300 --> 00:14:07.900]  是加爾文
[00:14:07.900 --> 00:14:09.700]  告訴我們
[00:14:09.700 --> 00:14:12.800]  聖經是關於什麼
[00:14:12.800 --> 00:14:17.000]  真自動人的一個罪
[00:14:17.000 --> 00:14:19.000]  二十五歲的加爾文他這樣寫
[00:14:19.000 --> 00:14:23.800]  他說沒有福音一切都是無用的徒勞的
[00:14:23.800 --> 00:14:27.100]  沒有福音我們就不是基督徒
[00:14:27.100 --> 00:14:30.100]  沒有福音所有的財富都是貧窮
[00:14:30.100 --> 00:14:34.300]  所有的智慧在上帝面前都是愚絕
[00:14:34.300 --> 00:14:36.200]  所有力量都是軟弱
[00:14:36.200 --> 00:14:39.800]  人一切的公義只會被神定罪
[00:14:39.800 --> 00:14:43.300]  但因認識福音我們成為神的兒女
[00:14:43.300 --> 00:14:45.100]  耶穌基督的弟兄
[00:14:45.100 --> 00:14:46.300]  聖徒的同鄉
[00:14:46.300 --> 00:14:47.400]  天國的公民
[00:14:47.400 --> 00:14:51.400]  神的後子與耶穌基督同作後子
[00:14:51.400 --> 00:14:54.400]  因著他貧窮的成為富有
[00:14:54.400 --> 00:14:56.000]  軟弱的成為剛強
[00:14:56.000 --> 00:14:57.800]  愚笨的成為明智
[00:14:57.800 --> 00:14:59.800]  孤單的得到安慰
[00:14:59.800 --> 00:15:02.300]  懷疑的得以確信
[00:15:02.300 --> 00:15:04.300]  奴役的得到自由
[00:15:04.300 --> 00:15:06.700]  這福音本是神的大能
[00:15:06.700 --> 00:15:08.500]  要救一切相信的
[00:15:08.500 --> 00:15:09.400]  簡而言之
[00:15:09.400 --> 00:15:13.300]  這正是我們在整本聖經應當尋求的
[00:15:13.300 --> 00:15:16.200]  就是真正認識耶穌基督
[00:15:16.200 --> 00:15:19.500]  並認識在祂裡面無盡的豐盛也事
[00:15:19.500 --> 00:15:20.500]  天賦直著
[00:15:20.500 --> 00:15:24.300]  祂要賜給我們
[00:15:24.300 --> 00:15:29.200]  這表明我們所想所求的一切美好事物
[00:15:29.200 --> 00:15:33.800]  為了在耶穌基督女才得著
[00:15:33.800 --> 00:15:34.900]  因祂被賣
[00:15:34.900 --> 00:15:36.700]  把我們贖回庇佬
[00:15:36.700 --> 00:15:39.000]  把我們拯救
[00:15:39.000 --> 00:15:39.800]  被定罪
[00:15:39.800 --> 00:15:41.800]  使我們得赦免
[00:15:41.800 --> 00:15:42.900]  祂被奏俗
[00:15:42.900 --> 00:15:44.500]  使我們蒙福
[00:15:44.500 --> 00:15:46.000]  祂成為贖罪制
[00:15:46.000 --> 00:15:47.600]  使我們得公義
[00:15:47.600 --> 00:15:48.900]  祂被傷害
[00:15:48.900 --> 00:15:51.100]  使我們得醫治
[00:15:51.100 --> 00:15:52.700]  祂為我們死以致
[00:15:52.700 --> 00:15:56.000]  因祂狂暴得以緩解
[00:15:56.000 --> 00:15:59.100]  憤怒得以平息
[00:15:59.100 --> 00:16:02.300]  黑暗成為光明
[00:16:02.300 --> 00:16:04.000]  恐怖得以放下
[00:16:04.000 --> 00:16:05.900]  鄙視得以解脫
[00:16:05.900 --> 00:16:08.400]  罪債得以消除
[00:16:08.400 --> 00:16:10.500]  重擔得以輕省
[00:16:10.500 --> 00:16:12.900]  悲傷成為歡樂
[00:16:12.900 --> 00:16:14.800]  災禍成為祝福
[00:16:14.800 --> 00:16:17.400]  困境變得輕省
[00:16:17.400 --> 00:16:19.700]  混亂得以引導
[00:16:19.700 --> 00:16:22.600]  隔斷得以和好
[00:16:22.600 --> 00:16:25.400]  恥辱變為尊貴
[00:16:25.400 --> 00:16:28.300]  叛亂變為服從
[00:16:28.300 --> 00:16:31.400]  恐嚇反被嚇退
[00:16:31.400 --> 00:16:34.500]  埋伏得以揭露
[00:16:34.500 --> 00:16:36.800]  攻擊得以擊退
[00:16:36.800 --> 00:16:38.900]  武力被推翻
[00:16:38.900 --> 00:16:40.900]  爭鬥受打擊
[00:16:40.900 --> 00:16:43.600]  增戰被攻破
[00:16:43.600 --> 00:16:46.200]  報復被拆毀
[00:16:46.200 --> 00:16:48.400]  折磨被溶化
[00:16:48.400 --> 00:16:50.000]  咒咒被消除
[00:16:50.000 --> 00:16:51.600]  心冤被吞活
[00:16:51.600 --> 00:16:53.200]  地獄被刺穿
[00:16:53.200 --> 00:16:55.200]  死亡被致死
[00:16:55.200 --> 00:16:57.000]  必死成不死
[00:16:57.000 --> 00:16:58.000]  簡而言之
[00:16:58.000 --> 00:17:02.000]  憐憫已經吞噬了所有的痛苦
[00:17:02.000 --> 00:17:06.300]  因爲淹沒了所有的災難
[00:17:06.300 --> 00:17:11.100]  這些所有被殺達用作對付我們的武器
[00:17:11.100 --> 00:17:16.100]  並死亡的毒瘤都被轉為對我們有益的鍛鍊
[00:17:16.100 --> 00:17:18.900]  我們能與仕途保羅一起誇口說
[00:17:18.900 --> 00:17:22.000]  死啊!你的德性的權勢在哪裏
[00:17:22.000 --> 00:17:24.100]  死啊!你的毒瘤在哪裏
[00:17:24.100 --> 00:17:26.700]  那是因爲靠著基督的靈
[00:17:26.700 --> 00:17:30.400]  就是那應許給神選民的靈
[00:17:30.400 --> 00:17:32.800]  我們現在活著不再是自己
[00:17:32.800 --> 00:17:35.600]  乃是基督在我們裏面活著
[00:17:35.600 --> 00:17:36.800]  因著這靈
[00:17:36.800 --> 00:17:39.500]  我們與聖徒一同坐在天上
[00:17:39.500 --> 00:17:42.500]  對我們而言,這世界已不再有
[00:17:42.500 --> 00:17:46.200]  儘管我們繼續存活在其中
[00:17:46.200 --> 00:17:49.800]  無論何處、何國家、地方、環境
[00:17:49.800 --> 00:17:51.300]  衣服、飲食等等
[00:17:51.300 --> 00:17:54.800]  我們在一切處境中都可以有滿足
[00:17:54.800 --> 00:17:57.200]  我們在患難中得安慰
[00:17:57.200 --> 00:17:59.600]  在悲傷中得歡樂
[00:17:59.600 --> 00:18:01.500]  在謾罵中得榮耀
[00:18:01.500 --> 00:18:04.600]  在貧困中得豐盛
[00:18:04.600 --> 00:18:06.700]  在赤身露體中得混亂
[00:18:06.700 --> 00:18:11.600]  在一切禍害中得以忍耐
[00:18:11.600 --> 00:18:16.800]  並在死亡中得活著
[00:18:16.800 --> 00:18:20.400]  25歲的嘉爾文
[00:18:20.400 --> 00:18:26.000]  因爲上帝的道
[00:18:26.000 --> 00:18:27.400]  因爲上帝的道
[00:18:27.400 --> 00:18:29.800]  完全佔據了他的心靈
[00:18:29.800 --> 00:18:31.600]  親愛的弟兄姊妹
[00:18:31.600 --> 00:18:35.100]  我們要成爲一個專注仕途教導
[00:18:35.100 --> 00:18:39.500]  專注基督福音的教會
[00:18:39.500 --> 00:18:41.500]  我們要讓耶穌基督
[00:18:41.500 --> 00:18:45.100]  完全掌管我們的生命
[00:18:45.100 --> 00:18:46.200]  唯有這樣的教會
[00:18:46.200 --> 00:18:49.600]  才可以將榮耀歸給上帝
[00:18:49.600 --> 00:18:52.600]  我們一起祈禱
[00:18:52.600 --> 00:18:53.900]  主耶穌,我們實在求主祢
[00:18:53.900 --> 00:18:57.000]  真是憐憫幫助我們
[00:18:57.000 --> 00:18:58.200]  因爲當我們有機會
[00:18:58.200 --> 00:18:59.900]  回到教會歷史當中
[00:18:59.900 --> 00:19:01.300]  當我們去看回
[00:19:01.300 --> 00:19:02.500]  無論是初期教會
[00:19:02.500 --> 00:19:07.400]  甚至是宗教改革的時候
[00:19:07.400 --> 00:19:13.800]  祢的話語創造出來的那群人
[00:19:13.800 --> 00:19:14.900]  在我們的世界來説
