
[00:00:00.000 --> 00:00:05.240]  希望祢的應許,沒有人可以從祢的手裏面將我們奪去
[00:03:11.120 --> 00:03:13.120]  在這個宣教大會裏面
[00:03:13.120 --> 00:03:15.120]  大會出了一本祈禱手冊
[00:03:15.120 --> 00:03:17.120]  其中裏面有一個宣教士
[00:03:17.120 --> 00:03:19.120]  是香港人
[00:03:19.120 --> 00:03:21.120]  下一張powerpoint
[00:03:21.120 --> 00:03:23.120]  他叫做三士
[00:03:23.120 --> 00:03:25.120]  他是一個護士
[00:03:25.120 --> 00:03:27.120]  後來
[00:03:27.120 --> 00:03:29.120]  被神呼召
[00:03:29.120 --> 00:03:31.120]  就是去讀神學
[00:03:31.120 --> 00:03:33.120]  然後再去讀宣教士
[00:03:33.120 --> 00:03:35.120]  他讀神學的時候都五十多歲
[00:03:35.120 --> 00:03:37.120]  是因為我的同班同學
[00:03:37.120 --> 00:03:39.120]  所以我認識他,他叫陳平明姑娘
[00:03:39.120 --> 00:03:41.120]  是見到浸信會
[00:03:41.120 --> 00:03:43.120]  我們誤會一個宣教士
[00:03:43.120 --> 00:03:45.120]  我告訴你,就是借這個人告訴你
[00:03:45.120 --> 00:03:47.120]  同一個人,在不同的階段
[00:03:47.120 --> 00:03:49.120]  有不同的身份
[00:03:49.120 --> 00:03:51.120]  同樣下一張powerpoint提醒我們
[00:03:51.120 --> 00:03:53.120]  當我們信耶穌的時候
[00:03:53.120 --> 00:03:55.120]  都好像這幾個階段
[00:03:55.120 --> 00:03:57.120]  由逃兵,逃是什麼意思呢
[00:03:57.120 --> 00:03:59.120]  等等我會詳細解釋
[00:03:59.120 --> 00:04:01.120]  去到一個地步,去逃兵和
[00:04:01.120 --> 00:04:03.120]  進入基督徒的正非
[00:04:03.120 --> 00:04:05.120]  這三幅圖有不同的情況
[00:04:05.120 --> 00:04:07.120]  我們一會兒再展示
[00:04:07.120 --> 00:04:09.120]  不過我想用這個題目
[00:04:09.120 --> 00:04:11.120]  又用今天,我們這一季
[00:04:11.120 --> 00:04:13.120]  仍然在說
[00:04:13.120 --> 00:04:17.120]  思想,或者
[00:04:17.120 --> 00:04:19.120]  《針研二十九章十八節》提醒我
[00:04:19.120 --> 00:04:21.120]  去用這個題目
[00:04:21.120 --> 00:04:23.120]  我們看看《針研二十九章十八節》
[00:04:23.120 --> 00:04:25.120]  其實這裡只有一節經文
[00:04:25.120 --> 00:04:27.120]  但是因為不同的版本翻譯
[00:04:27.120 --> 00:04:29.120]  有不同的一些的亮光
[00:04:29.120 --> 00:04:31.120]  你可以一起讀
[00:04:31.120 --> 00:04:33.120]  我們先看上一節,就是現在我們手上的
[00:04:33.120 --> 00:04:35.120]  這本和合本
[00:04:35.120 --> 00:04:37.120]  他這樣讀,我們一起來讀一讀
[00:04:37.120 --> 00:04:39.120]  思想一下
[00:04:39.120 --> 00:04:41.120]  一二三
[00:04:41.120 --> 00:04:43.120]  沒有意象,民就放肆
[00:04:43.120 --> 00:04:57.120]  現代中文譯本
[00:04:57.120 --> 00:04:59.120]  沒有上帝的引導
[00:04:59.120 --> 00:05:01.120]  人民就放蕩無機
[00:05:01.120 --> 00:05:05.120]  遵守上帝法律的人
[00:05:05.120 --> 00:05:07.120]  多麼有福
[00:05:07.120 --> 00:05:09.120]  英文是這樣
[00:05:09.120 --> 00:05:21.120]  其實後半段
[00:05:21.120 --> 00:05:23.120]  什麼版本都很相似
[00:05:23.120 --> 00:05:25.120]  遵守上帝的律法就有福
[00:05:25.120 --> 00:05:27.120]  但是前面
[00:05:27.120 --> 00:05:29.120]  中國裡面實在太精彩
[00:05:29.120 --> 00:05:31.120]  沒有意象
[00:05:31.120 --> 00:05:33.120]  民就放肆
[00:05:33.120 --> 00:05:35.120]  四個字,很容易記
[00:05:35.120 --> 00:05:37.120]  但是難明
[00:05:37.120 --> 00:05:39.120]  所以呂鎮忠說
[00:05:39.120 --> 00:05:41.120]  如果沒有先知先覺的教訓
[00:05:41.120 --> 00:05:43.120]  沒有上帝的言語
[00:05:43.120 --> 00:05:45.120]  人就會放肆
[00:05:45.120 --> 00:05:47.120]  現代中文譯本
[00:05:47.120 --> 00:05:49.120]  如果沒有上帝的引導
[00:05:49.120 --> 00:05:51.120]  上帝當然是引導我們
[00:05:51.120 --> 00:05:53.120]  除了聖靈之外
[00:05:53.120 --> 00:05:55.120]  聖經是很重要
[00:05:55.120 --> 00:05:57.120]  還有一個
[00:05:57.120 --> 00:05:59.120]  就是Eugene Peterson
[00:05:59.120 --> 00:06:01.120]  他的訊息版本
[00:06:01.120 --> 00:06:03.120]  如果人們看不到
[00:06:03.120 --> 00:06:05.120]  看不到上帝在做什麼
[00:06:05.120 --> 00:06:07.120]  你看不到上帝在做什麼
[00:06:07.120 --> 00:06:09.120]  你就會跌倒
[00:06:09.120 --> 00:06:11.120]  今天我介紹這個
[00:06:11.120 --> 00:06:13.120]  其實上帝在這個世上
[00:06:13.120 --> 00:06:15.120]  在做很多的事
[00:06:15.120 --> 00:06:17.120]  但是我們有時沒有留意
[00:06:17.120 --> 00:06:19.120]  求主都幫助我們
[00:06:19.120 --> 00:06:21.120]  我們的眼睛真的要留意
[00:06:21.120 --> 00:06:23.120]  上帝在做什麼,包括見證
[00:06:23.120 --> 00:06:25.120]  如果你在這一年裡面
[00:06:25.120 --> 00:06:27.120]  神在你生命裡有些見證
[00:06:27.120 --> 00:06:29.120]  奇妙的見證
[00:06:29.120 --> 00:06:31.120]  你就知道上帝在哪裡
[00:06:31.120 --> 00:06:33.120]  如果你是小組
[00:06:33.120 --> 00:06:35.120]  小組組員發聲的時候
[00:06:35.120 --> 00:06:37.120]  你不一定要理,每次都要你患癌
[00:06:37.120 --> 00:06:39.120]  這樣就很大件事
[00:06:39.120 --> 00:06:41.120]  但是其中一個,或者其中一個區
[00:06:41.120 --> 00:06:43.120]  你已經看到上帝在做什麼
[00:06:43.120 --> 00:06:45.120]  這個就是
[00:06:45.120 --> 00:06:47.120]  今天我想借用
[00:06:47.120 --> 00:06:49.120]  《心言廿九章十八節》
[00:06:49.120 --> 00:06:51.120]  提醒我們
[00:06:51.120 --> 00:06:53.120]  我們由愛世界
[00:06:53.120 --> 00:06:55.120]  由愛耶穌
[00:06:55.120 --> 00:06:57.120]  最後去到愛耶穌
[00:06:57.120 --> 00:06:59.120]  是生命的選擇和挑戰
[00:06:59.120 --> 00:07:01.120]  這本聖經很清楚
[00:07:01.120 --> 00:07:03.120]  就是當有神的話語
[00:07:03.120 --> 00:07:05.120]  去進行的時候
[00:07:05.120 --> 00:07:07.120]  是有福
[00:07:07.120 --> 00:07:09.120]  但相反是什麼
[00:07:09.120 --> 00:07:11.120]  看到神的話語都不會進行的時候
[00:07:11.120 --> 00:07:13.120]  我們會滅亡
[00:07:13.120 --> 00:07:15.120]  或者會跌倒
[00:07:15.120 --> 00:07:17.120]  用這本聖經我們會放肆
[00:07:17.120 --> 00:07:21.120]  就求主用這個經文
[00:07:21.120 --> 00:07:23.120]  再一次提醒我們
[00:07:23.120 --> 00:07:25.120]  好,我們在裡面都稍微去分析一下
[00:07:25.120 --> 00:07:27.120]  我不知道在座當中有沒有人未信耶穌
[00:07:27.120 --> 00:07:29.120]  今天可能是一個機會
[00:07:29.120 --> 00:07:31.120]  給你信耶穌,有沒有
[00:07:31.120 --> 00:07:33.120]  請你舉手
[00:07:33.120 --> 00:07:35.120]  全部都信了耶穌
[00:07:35.120 --> 00:07:37.120]  如果你知道你旁邊那位未信耶穌
[00:07:37.120 --> 00:07:39.120]  你鼓勵他
[00:07:39.120 --> 00:07:41.120]  有人未信耶穌
[00:07:41.120 --> 00:07:43.120]  你信了耶穌
[00:07:43.120 --> 00:07:45.120]  我幾年前都見過你
[00:07:45.120 --> 00:07:47.120]  你信了耶穌
[00:07:47.120 --> 00:07:49.120]  後面有個弟兄
[00:07:49.120 --> 00:07:51.120]  無論如何
[00:07:51.120 --> 00:07:53.120]  如果你未信,或者你未徹底
[00:07:53.120 --> 00:07:55.120]  願意將生命交給神
[00:07:55.120 --> 00:07:57.120]  第一個我想和大家看看的是
[00:07:57.120 --> 00:07:59.120]  逃兵,因為夏天將到
[00:07:59.120 --> 00:08:01.120]  所以,下一張powerpoint
[00:08:01.120 --> 00:08:03.120]  逃兵是一個
[00:08:03.120 --> 00:08:05.120]  沒有的人生
[00:08:05.120 --> 00:08:07.120]  是什麼都沒有
[00:08:07.120 --> 00:08:09.120]  逃兵是什麼意思呢
[00:08:09.120 --> 00:08:11.120]  就是當我在世界的時候
[00:08:11.120 --> 00:08:13.120]  世界
[00:08:13.120 --> 00:08:15.120]  很多東西
[00:08:15.120 --> 00:08:19.120]  世界還有很多東西
[00:08:19.120 --> 00:08:21.120]  我找一下世界有些什麼
[00:08:23.120 --> 00:08:25.120]  隨便吧
[00:08:25.120 --> 00:08:27.120]  就是麥當勞
[00:08:27.120 --> 00:08:29.120]  麥當勞
[00:08:29.120 --> 00:08:31.120]  代表很多東西
[00:08:31.120 --> 00:08:33.120]  世界裏面可以代表
[00:08:33.120 --> 00:08:35.120]  沒有人生
[00:08:35.120 --> 00:08:37.120]  如果逃兵的途
[00:08:37.120 --> 00:08:39.120]  是一個尋索
[00:08:39.120 --> 00:08:41.120]  中國有句
[00:08:41.120 --> 00:08:43.120]  不是很好的
[00:08:43.120 --> 00:08:45.120]  如有類同實索
[00:08:45.120 --> 00:08:47.120]  有個叫逃古井
[00:08:47.120 --> 00:08:49.120]  知道什麼叫逃古井嗎
[00:08:49.120 --> 00:08:51.120]  知道的請舉手
[00:08:51.120 --> 00:08:53.120]  知道的請舉手
[00:08:53.120 --> 00:08:55.120]  舉定
[00:08:55.120 --> 00:08:57.120]  大部分人知道
[00:08:57.120 --> 00:08:59.120]  那我不說了,不知道的請舉手
[00:08:59.120 --> 00:09:01.120]  OK
[00:09:01.120 --> 00:09:03.120]  又可以我們逃兵
[00:09:03.120 --> 00:09:05.120]  在夏天裏面,你可能找些冰一兩塊
[00:09:05.120 --> 00:09:07.120]  我只是說用這個字
[00:09:07.120 --> 00:09:09.120]  有點像一些
[00:09:09.120 --> 00:09:11.120]  去尋求一些的福樂
[00:09:11.120 --> 00:09:13.120]  所以我用贖血器
[00:09:13.120 --> 00:09:15.120]  用保羅的剛才那三張圖畫
[00:09:15.120 --> 00:09:17.120]  是一個愛世界
[00:09:17.120 --> 00:09:19.120]  耶穌基督在世界
[00:09:19.120 --> 00:09:21.120]  以外裏面
[00:09:21.120 --> 00:09:23.120]  然後
[00:09:23.120 --> 00:09:25.120]  我們就仍然
[00:09:25.120 --> 00:09:27.120]  管理我們的生命
[00:09:27.120 --> 00:09:29.120]  所以我們的生命很凌亂
[00:09:29.120 --> 00:09:31.120]  如果看得到的話
[00:09:31.120 --> 00:09:33.120]  不過
[00:09:33.120 --> 00:09:35.120]  耶穌在這個時候
[00:09:35.120 --> 00:09:37.120]  都提醒我們
[00:09:37.120 --> 00:09:39.120]  所以我向那些未信耶穌的
[00:09:39.120 --> 00:09:41.120]  我想讀一節聖經給大家看
[00:09:41.120 --> 00:09:43.120]  在
[00:09:43.120 --> 00:09:45.120]  路加福音十二章
[00:09:45.120 --> 00:09:47.120]  一節很精彩的
[00:09:47.120 --> 00:09:49.120]  聖經提醒
[00:09:49.120 --> 00:09:51.120]  我們有些甚麼人
[00:09:51.120 --> 00:09:53.120]  是一個
[00:09:53.120 --> 00:09:55.120]  愛慕世界
[00:09:55.120 --> 00:09:57.120]  逃兵的情況
[00:09:57.120 --> 00:09:59.120]  這個經文是這樣說
[00:09:59.120 --> 00:10:01.120]  在路加福音
[00:10:01.120 --> 00:10:03.120]  十二章十五節二十節
[00:10:03.120 --> 00:10:05.120]  如果大家有聖經
[00:10:05.120 --> 00:10:07.120]  你可以去看看
[00:10:07.120 --> 00:10:09.120]  因為關係我不詳細
[00:10:09.120 --> 00:10:11.120]  擺在PowerPoint上,我想讀給大家聽
[00:10:11.120 --> 00:10:13.120]  因為讀的時候都是一個訊息
[00:10:13.120 --> 00:10:15.120]  他說於是第十五節
[00:10:15.120 --> 00:10:17.120]  耶穌對眾人說
[00:10:17.120 --> 00:10:19.120]  你們要謹慎自守
[00:10:19.120 --> 00:10:23.120]  免去一切的貪心
[00:10:23.120 --> 00:10:25.120]  因為人的生命
[00:10:25.120 --> 00:10:27.120]  不在乎家道
[00:10:27.120 --> 00:10:29.120]  豐富
[00:10:29.120 --> 00:10:31.120]  於是就有這個例證
[00:10:31.120 --> 00:10:33.120]  就用比喻對他們說
[00:10:33.120 --> 00:10:35.120]  有一個財主田產豐盛
[00:10:35.120 --> 00:10:37.120]  自己心裏
[00:10:37.120 --> 00:10:39.120]  思想說
[00:10:39.120 --> 00:10:41.120]  自己在想
[00:10:41.120 --> 00:10:43.120]  我的出產,我的收入
[00:10:43.120 --> 00:10:45.120]  多到沒地方去收藏
[00:10:45.120 --> 00:10:47.120]  怎樣辦呢
[00:10:47.120 --> 00:10:49.120]  他又說,我要怎樣辦呢
[00:10:49.120 --> 00:10:51.120]  我要將我現在的貨倉
[00:10:51.120 --> 00:10:53.120]  拆掉
[00:10:53.120 --> 00:10:55.120]  建更大的貨倉
[00:10:55.120 --> 00:10:57.120]  將那擺在那裏
[00:10:57.120 --> 00:10:59.120]  更多的糧食,更多的財物
[00:10:59.120 --> 00:11:01.120]  然後要對我的靈魂說
[00:11:01.120 --> 00:11:03.120]  靈魂啊靈魂啊
[00:11:03.120 --> 00:11:05.120]  你有很多的財物
[00:11:05.120 --> 00:11:07.120]  很多的銀紙,很多的財富
[00:11:07.120 --> 00:11:09.120]  就好像剛才那張PowerPoint裏面
[00:11:09.120 --> 00:11:11.120]  那種汽車
[00:11:11.120 --> 00:11:13.120]  銀紙,銀紙
[00:11:13.120 --> 00:11:15.120]  很多的東西,你只管
[00:11:15.120 --> 00:11:17.120]  安安樂樂的
[00:11:17.120 --> 00:11:19.120]  去快快樂樂享受吧
[00:11:19.120 --> 00:11:21.120]  但是精彩的
[00:11:21.120 --> 00:11:23.120]  十二章二十節
[00:11:23.120 --> 00:11:25.120]  神卻對他說
[00:11:25.120 --> 00:11:27.120]  無知的人啊
[00:11:27.120 --> 00:11:29.120]  今夜
[00:11:29.120 --> 00:11:31.120]  必要你的靈魂
[00:11:31.120 --> 00:11:33.120]  你所預備的
[00:11:33.120 --> 00:11:35.120]  歸誰呢
[00:11:35.120 --> 00:11:37.120]  原來一個逃避
[00:11:37.120 --> 00:11:39.120]  愛世界的人,就是沒有的人生
[00:11:39.120 --> 00:11:41.120]  好像很多東西
[00:11:41.120 --> 00:11:43.120]  什麼都有
[00:11:43.120 --> 00:11:45.120]  就這句話,左上角你希望嗎
[00:11:45.120 --> 00:11:47.120]  即右上角,嘩,都幾正
[00:11:47.120 --> 00:11:49.120]  一架勁的車
[00:11:49.120 --> 00:11:51.120]  好大疊人民幣,不是港幣
[00:11:51.120 --> 00:11:53.120]  一對多了20%
[00:11:53.120 --> 00:11:55.120]  好過港幣
[00:11:55.120 --> 00:11:57.120]  鮑魚如此浪口
[00:11:57.120 --> 00:11:59.120]  一家很好,每人都想
[00:11:59.120 --> 00:12:01.120]  但是告訴你,最後
[00:12:01.120 --> 00:12:03.120]  是什麼都沒有
[00:12:03.120 --> 00:12:05.120]  有一個很偉大的人
[00:12:05.120 --> 00:12:07.120]  他告訴我們,真的什麼都沒有
[00:12:07.120 --> 00:12:09.120]  逃兵的人生
[00:12:09.120 --> 00:12:11.120]  是沒有的人生
[00:12:11.120 --> 00:12:13.120]  講完下面這張powerpoint
[00:12:13.120 --> 00:12:15.120]  如果想信耶穌
[00:12:15.120 --> 00:12:17.120]  我不知道有沒有機會給你注意
[00:12:17.120 --> 00:12:19.120]  你自己告訴耶穌,我想信耶穌
[00:12:19.120 --> 00:12:21.120]  因為在你裏面才有
[00:12:21.120 --> 00:12:23.120]  有的人生
[00:12:23.120 --> 00:12:25.120]  這是誰講過三句說話呢
[00:12:25.120 --> 00:12:27.120]  他說賺得全世界,賠償自己生命
[00:12:27.120 --> 00:12:29.120]  有什麼益處
[00:12:29.120 --> 00:12:31.120]  這個人是在公元前300年前
[00:12:31.120 --> 00:12:33.120]  這個叫亞歷山大大帝
[00:12:33.120 --> 00:12:35.120]  他死的時候
[00:12:35.120 --> 00:12:37.120]  他講過一句說話
[00:12:37.120 --> 00:12:39.120]  他叫所有的大將,外將來
[00:12:39.120 --> 00:12:41.120]  他告訴他們
[00:12:41.120 --> 00:12:43.120]  當我死的時候,我就死
[00:12:43.120 --> 00:12:45.120]  請你為我做三件事
[00:12:45.120 --> 00:12:47.120]  好不好
[00:12:47.120 --> 00:12:49.120]  亞歷山大大帝問,當然說好
[00:12:49.120 --> 00:12:51.120]  第一件是什麼,皇帝
[00:12:51.120 --> 00:12:53.120]  第一件事,我請
[00:12:53.120 --> 00:12:55.120]  我抬棺的
[00:12:55.120 --> 00:12:57.120]  全部都是醫生
[00:12:57.120 --> 00:12:59.120]  第二件事,我棺材走到哪裏
[00:12:59.120 --> 00:13:01.120]  先鋪上金
[00:13:01.120 --> 00:13:03.120]  銀,寶石,鋪路
[00:13:03.120 --> 00:13:05.120]  第三,我的手要凸出我的棺材
[00:13:05.120 --> 00:13:07.120]  那些人就說
[00:13:07.120 --> 00:13:09.120]  將軍將軍
[00:13:09.120 --> 00:13:11.120]  你為什麼死的時候要有這個立怨呢
[00:13:11.120 --> 00:13:13.120]  他就講了這個解釋
[00:13:13.120 --> 00:13:15.120]  剛才講PowerPoint
[00:13:15.120 --> 00:13:17.120]  他就說第一
[00:13:17.120 --> 00:13:19.120]  如果
[00:13:19.120 --> 00:13:21.120]  告訴我們
[00:13:21.120 --> 00:13:23.120]  當抬我的醫生
[00:13:23.120 --> 00:13:25.120]  我死了
[00:13:25.120 --> 00:13:27.120]  醫生能夠做些什麼
[00:13:27.120 --> 00:13:29.120]  什麼都做不到
[00:13:29.120 --> 00:13:31.120]  所以說沒有醫生可以真正
[00:13:31.120 --> 00:13:33.120]  醫任何的人
[00:13:33.120 --> 00:13:35.120]  因此人生
[00:13:35.120 --> 00:13:37.120]  是人生
[00:13:37.120 --> 00:13:39.120]  我們
[00:13:39.120 --> 00:13:41.120]  是什麼都沒有
[00:13:41.120 --> 00:13:43.120]  第二,為什麼所有的金銀
[00:13:43.120 --> 00:13:45.120]  到處走,因為他告訴別人
[00:13:45.120 --> 00:13:47.120]  我想讓世界人知道
[00:13:47.120 --> 00:13:49.120]  追求財富,最後什麼都沒有
[00:13:49.120 --> 00:13:51.120]  雖然我是亞歷山大大帝
[00:13:51.120 --> 00:13:53.120]  什麼都有,但我死的時候
[00:13:53.120 --> 00:13:55.120]  連在
[00:13:55.120 --> 00:13:57.120]  鋪在裏面,一切金銀
[00:13:57.120 --> 00:13:59.120]  我聞都聞不到
[00:13:59.120 --> 00:14:01.120]  我還說撿,因為我已經沒有能力
[00:14:01.120 --> 00:14:03.120]  最後,他為什麼要把手伸出來
[00:14:03.120 --> 00:14:05.120]  去告訴別人
[00:14:05.120 --> 00:14:07.120]  我空空的來
[00:14:07.120 --> 00:14:09.120]  來到世界上,我閉上眼睛,閉上眼睛
[00:14:09.120 --> 00:14:11.120]  什麼都沒有,聽見沒有
[00:14:11.120 --> 00:14:13.120]  原來一個逃兵的人生
[00:14:13.120 --> 00:14:15.120]  是一個沒有的人生
[00:14:15.120 --> 00:14:17.120]  我們在找什麼,到底在找什麼
[00:14:17.120 --> 00:14:19.120]  你還想找什麼
[00:14:19.120 --> 00:14:23.120]  當一死的時候
[00:14:23.120 --> 00:14:25.120]  不要用這個
[00:14:27.120 --> 00:14:29.120]  如果我們人生是這個兵
[00:14:29.120 --> 00:14:31.120]  那個是道具
[00:14:31.120 --> 00:14:33.120]  你知道一死了有什麼結果
[00:14:33.120 --> 00:14:39.120]  那個球沒有了
[00:14:39.120 --> 00:14:41.120]  什麼都沒有
[00:14:41.120 --> 00:14:43.120]  是不是,你擁有什麼
[00:14:43.120 --> 00:14:45.120]  沒有的人生
[00:14:45.120 --> 00:14:49.120]  當然在我們大部分,九成九
[00:14:49.120 --> 00:14:51.120]  我們都沒有這種情況
[00:14:51.120 --> 00:14:53.120]  但是你的家人
[00:14:53.120 --> 00:14:55.120]  你的微信朋友就是這樣
[00:14:55.120 --> 00:14:57.120]  求主幫助你,帶著基督的愛
[00:14:57.120 --> 00:14:59.120]  這裡三分一的訊息告訴你
[00:14:59.120 --> 00:15:01.120]  不希望他們逃兵的人生
[00:15:01.120 --> 00:15:03.120]  我就在這裏找
[00:15:03.120 --> 00:15:05.120]  這個任務在你的身上
[00:15:05.120 --> 00:15:07.120]  第二
[00:15:07.120 --> 00:15:09.120]  在這個訊息裏面
[00:15:09.120 --> 00:15:11.120]  第一,剛才用針研
[00:15:11.120 --> 00:15:13.120]  二十九章十八節
[00:15:13.120 --> 00:15:15.120]  在裏面
[00:15:15.120 --> 00:15:17.120]  沒有異象
[00:15:17.120 --> 00:15:19.120]  什麼都看不到
[00:15:19.120 --> 00:15:21.120]  一些逃兵的人,尋求世間的
[00:15:21.120 --> 00:15:23.120]  什麼都看不到
[00:15:23.120 --> 00:15:25.120]  但是沒有異象
[00:15:25.120 --> 00:15:27.120]  他看不到上帝的言語
[00:15:27.120 --> 00:15:29.120]  這些人有沒有呢
[00:15:29.120 --> 00:15:31.120]  下一章會告訴我們
[00:15:31.120 --> 00:15:35.120]  這個逃兵
[00:15:35.120 --> 00:15:37.120]  其實兩個圖畫很相似
[00:15:37.120 --> 00:15:39.120]  這個有什麼,這個告訴我們
[00:15:39.120 --> 00:15:41.120]  有了耶穌基督在我們裏面
[00:15:41.120 --> 00:15:45.120]  這個逃兵
[00:15:45.120 --> 00:15:47.120]  和剛才都很相似
[00:15:47.120 --> 00:15:49.120]  他仍然背負著世界
[00:15:49.120 --> 00:15:51.120]  如果你看這幅圖
[00:15:51.120 --> 00:15:53.120]  多了一樣東西
[00:15:53.120 --> 00:15:57.120]  大家知不知道我在拿什麼
[00:15:57.120 --> 00:16:03.120]  他拿了很多東西
[00:16:03.120 --> 00:16:05.120]  他拿著耶穌基督
[00:16:05.120 --> 00:16:07.120]  在他的生命裏
[00:16:07.120 --> 00:16:09.120]  他又拿著世界
[00:16:09.120 --> 00:16:11.120]  他會在這裏走
[00:16:11.120 --> 00:16:15.120]  在聖經講
[00:16:15.120 --> 00:16:17.120]  這些人
[00:16:17.120 --> 00:16:19.120]  仍然是沒有異象
[00:16:21.120 --> 00:16:23.120]  他有上帝
[00:16:23.120 --> 00:16:25.120]  但上帝的話起不到他生命的作用
[00:16:25.120 --> 00:16:29.120]  他只是一個
[00:16:29.120 --> 00:16:31.120]  好像愛世界的人一樣
[00:16:31.120 --> 00:16:35.120]  他的生活
[00:16:35.120 --> 00:16:37.120]  如果大家剛才看那兩張powerpoint
[00:16:37.120 --> 00:16:43.120]  大家剛才看那兩張powerpoint很相似
[00:16:43.120 --> 00:16:45.120]  第一張尋找世界的逃兵
[00:16:45.120 --> 00:16:49.120]  和這一張
[00:16:49.120 --> 00:16:51.120]  大細點都很凌亂
[00:16:51.120 --> 00:16:53.120]  仍然是自己坐在保障
[00:16:53.120 --> 00:16:55.120]  多了一樣
