
[00:00:00.000 --> 00:00:03.880]  我們再一次的禱告
[00:09:26.400 --> 00:09:30.400]  你信不信上帝的說話
[00:09:30.400 --> 00:09:32.400]  如果你信
[00:09:32.400 --> 00:09:35.400]  願意你今天得安慰
[00:09:35.400 --> 00:09:37.400]  我們繼續一起讀
[00:09:37.400 --> 00:09:39.400]  18節的下半節
[00:09:39.400 --> 00:09:42.400]  18節的下半節開始
[00:09:42.400 --> 00:09:45.400]  我們一路讀到讀完23節
[00:09:45.400 --> 00:09:47.400]  18節的下半節
[00:09:47.400 --> 00:09:48.400]  讀完23節
[00:09:48.400 --> 00:09:49.400]  準備起
[00:10:12.400 --> 00:10:13.400]  準備起
[00:10:13.400 --> 00:10:15.400]  準備起
[00:10:15.400 --> 00:10:18.400]  準備起
[00:10:18.400 --> 00:10:21.400]  準備起
[00:10:21.400 --> 00:10:23.400]  準備起
[00:10:23.400 --> 00:10:25.400]  準備起
[00:10:25.400 --> 00:10:27.400]  準備起
[00:10:27.400 --> 00:10:29.400]  準備起
[00:10:29.400 --> 00:10:31.400]  準備起
[00:10:31.400 --> 00:10:33.400]  準備起
[00:10:33.400 --> 00:10:35.400]  準備起
[00:10:35.400 --> 00:10:37.400]  準備起
[00:10:37.400 --> 00:10:39.400]  準備起
[00:10:41.400 --> 00:10:42.400]  準備起
[00:10:42.400 --> 00:10:45.400]  準備起
[00:10:45.400 --> 00:10:47.400]  準備起
[00:10:47.400 --> 00:10:49.400]  準備起
[00:10:49.400 --> 00:10:51.400]  準備起
[00:10:51.400 --> 00:10:53.400]  準備起
[00:10:53.400 --> 00:10:58.400]  親愛的弟兄姊妹
[00:10:58.400 --> 00:11:01.400]  這段經文是在說什麼呢?
[00:11:01.400 --> 00:11:04.400]  原來上帝的選民
[00:11:04.400 --> 00:11:09.400]  必然會在上帝所賜的城
[00:11:09.400 --> 00:11:12.400]  那個新的城裡居住
[00:11:12.400 --> 00:11:15.400]  新的城裡居住
[00:11:15.400 --> 00:11:18.400]  而且是享永福
[00:11:18.400 --> 00:11:22.400]  究竟這段經文17-25節
[00:11:22.400 --> 00:11:26.400]  所謂新的城是什麼世界呢?
[00:11:26.400 --> 00:11:29.400]  究竟是在說什麼狀態呢?
[00:11:29.400 --> 00:11:32.400]  歷來很多釋經家有不同的解釋
[00:11:32.400 --> 00:11:34.400]  我們不在這裡說
[00:11:34.400 --> 00:11:36.400]  但是我們在這裡肯定可以說
[00:11:36.400 --> 00:11:41.400]  這個世界是上帝與人同在的世界
[00:11:41.400 --> 00:11:46.400]  其中的秩序是經過上帝親自的重整
[00:11:46.400 --> 00:11:50.400]  在裡面的居民能夠享受歡喜快樂
[00:11:50.400 --> 00:11:52.400]  我們一起來看一看
[00:11:52.400 --> 00:11:55.400]  上帝有多明白我們
[00:11:55.400 --> 00:11:58.400]  19節他怎樣明白我們
[00:11:58.400 --> 00:12:01.400]  他說百姓你們要歡喜快樂
[00:12:01.400 --> 00:12:02.400]  為什麼呢?
[00:12:02.400 --> 00:12:07.400]  因為將來大家一起想像一下
[00:12:07.400 --> 00:12:08.400]  閉上眼睛
[00:12:08.400 --> 00:12:11.400]  如果被我吵到希望真的對不起
[00:12:11.400 --> 00:12:12.400]  但是閉上眼睛
[00:12:12.400 --> 00:12:15.400]  一起跟我進入新的城
[00:12:15.400 --> 00:12:17.400]  我們想像一下
[00:12:17.400 --> 00:12:19.400]  原來他說在那裡的人
[00:12:19.400 --> 00:12:23.400]  不會聽到哭泣和哀號的聲音
[00:12:23.400 --> 00:12:25.400]  哭泣是什麼呢?
[00:12:25.400 --> 00:12:28.400]  是心靈的痛苦
[00:12:28.400 --> 00:12:30.400]  所表達的哭泣
[00:12:30.400 --> 00:12:33.400]  生離死別
[00:12:33.400 --> 00:12:36.400]  或者一些你不想發生
[00:12:36.400 --> 00:12:37.400]  不想見到
[00:12:37.400 --> 00:12:40.400]  在心裡面充滿苦難
[00:12:40.400 --> 00:12:42.400]  充滿痛的
[00:12:42.400 --> 00:12:43.400]  你哭出來
[00:12:43.400 --> 00:12:47.400]  這個是在說心靈的受煎熬
[00:12:47.400 --> 00:12:49.400]  哀號
[00:12:49.400 --> 00:12:52.400]  直譯就是尖叫
[00:12:52.400 --> 00:12:53.400]  就是怎樣呢?
[00:12:53.400 --> 00:12:54.400]  啊!
[00:12:54.400 --> 00:12:56.400]  睡醒了嗎?
[00:12:56.400 --> 00:13:01.400]  這個尖叫是加在肉體的痛苦
[00:13:01.400 --> 00:13:03.400]  加在肉體的痛苦
[00:13:03.400 --> 00:13:04.400]  就是怎樣呢?
[00:13:04.400 --> 00:13:06.400]  或者是撞車
[00:13:06.400 --> 00:13:07.400]  或者是病
[00:13:07.400 --> 00:13:09.400]  或者是任何
[00:13:09.400 --> 00:13:10.400]  不要說撞車
[00:13:10.400 --> 00:13:13.400]  總之就是肉體上的痛苦
[00:13:13.400 --> 00:13:18.400]  在那裡沒有心靈的痛苦
[00:13:18.400 --> 00:13:20.400]  沒有肉體的痛苦
[00:13:20.400 --> 00:13:21.400]  親愛的兄弟姐妹
[00:13:21.400 --> 00:13:24.400]  你想不想沒有心靈的痛苦
[00:13:24.400 --> 00:13:26.400]  沒有肉體的痛苦
[00:13:26.400 --> 00:13:29.400]  上帝是不是很明白你?
[00:13:29.400 --> 00:13:31.400]  不單止是明白我們
[00:13:31.400 --> 00:13:33.400]  我們繼續二十節
[00:13:33.400 --> 00:13:37.400]  他說那裡沒有數日夭折的嬰孩
[00:13:37.400 --> 00:13:42.400]  也沒有受數不滿的老人
[00:13:42.400 --> 00:13:45.400]  百歲死的仍然算是孩童
[00:13:45.400 --> 00:13:47.400]  親愛的弟兄姐妹
[00:13:47.400 --> 00:13:50.400]  那裡有長壽健康
[00:13:50.400 --> 00:13:52.400]  也有福氣
[00:13:52.400 --> 00:13:56.400]  你知道的,希伯來人將長壽
[00:13:56.400 --> 00:13:59.400]  是福氣的一種
[00:13:59.400 --> 00:14:02.400]  在那裡我們能夠享受健康
[00:14:02.400 --> 00:14:06.400]  享受長壽
[00:14:06.400 --> 00:14:07.400]  身體健康
[00:14:07.400 --> 00:14:10.400]  心靈、肉體沒有痛苦
[00:14:10.400 --> 00:14:12.400]  好不好?弟兄姐妹
[00:14:12.400 --> 00:14:13.400]  好
[00:14:13.400 --> 00:14:16.400]  二十一節還不夠
[00:14:16.400 --> 00:14:17.400]  那裡繼續說
[00:14:17.400 --> 00:14:20.400]  他說那裡建造房屋的
[00:14:20.400 --> 00:14:21.400]  你可以住在那裡
[00:14:21.400 --> 00:14:23.400]  栽葡萄園的
[00:14:23.400 --> 00:14:25.400]  自己可以吃葡萄園的果子
[00:14:25.400 --> 00:14:28.400]  你不會建屋給人住
[00:14:28.400 --> 00:14:30.400]  你也不會栽了葡萄園
[00:14:30.400 --> 00:14:33.400]  別人來享受你所栽種的
[00:14:33.400 --> 00:14:35.400]  這裡說的是什麼?
[00:14:35.400 --> 00:14:36.400]  這裡說的是
[00:14:36.400 --> 00:14:38.400]  當時以賽亞是說
[00:14:38.400 --> 00:14:40.400]  有戰爭的環境
[00:14:40.400 --> 00:14:43.400]  其實戰爭豈不是那些
[00:14:43.400 --> 00:14:45.400]  有房屋的被趕走
[00:14:45.400 --> 00:14:48.400]  那些產業被人侵佔
[00:14:48.400 --> 00:14:50.400]  栽種的被人享受嗎?
[00:14:50.400 --> 00:14:52.400]  沒有戰爭
[00:14:52.400 --> 00:14:57.400]  而且人人是安居的
[00:14:57.400 --> 00:15:00.400]  享受自己在地土所得的
[00:15:00.400 --> 00:15:04.400]  享受自己親手所勞碌得來的
[00:15:04.400 --> 00:15:05.400]  是啊
[00:15:05.400 --> 00:15:07.400]  那裡就是這麼開心
[00:15:07.400 --> 00:15:09.400]  不僅如此
[00:15:09.400 --> 00:15:10.400]  二十三節
[00:15:10.400 --> 00:15:12.400]  他們必不徒然勞碌
[00:15:12.400 --> 00:15:15.400]  所生產的也不遭災害
[00:15:15.400 --> 00:15:17.400]  說的是什麼?
[00:15:17.400 --> 00:15:19.400]  天災
[00:15:19.400 --> 00:15:22.400]  不會有一夜之間
[00:15:22.400 --> 00:15:24.400]  失去一切的痛苦
[00:15:24.400 --> 00:15:30.400]  沒有心靈的痛苦
[00:15:30.400 --> 00:15:32.400]  沒有肉體的痛苦
[00:15:32.400 --> 00:15:33.400]  有長壽
[00:15:33.400 --> 00:15:35.400]  有健康
[00:15:35.400 --> 00:15:38.400]  人人安居樂業
[00:15:38.400 --> 00:15:39.400]  沒有戰爭
[00:15:39.400 --> 00:15:40.400]  弟兄姊妹
[00:15:40.400 --> 00:15:42.400]  是不是很好的地方?
[00:15:42.400 --> 00:15:45.400]  你看看這個地方
[00:15:45.400 --> 00:15:47.400]  是上帝預備給我們的
[00:15:47.400 --> 00:15:51.400]  上帝是很明白我們的需要
[00:15:51.400 --> 00:15:53.400]  親愛的弟兄姊妹
[00:15:53.400 --> 00:15:55.400]  上帝明白我們的需要
[00:15:55.400 --> 00:15:58.400]  現今的世界是怎樣的呢?
[00:15:58.400 --> 00:15:59.400]  現在的世界
[00:15:59.400 --> 00:16:01.400]  我們所身處的世界
[00:16:01.400 --> 00:16:03.400]  我們看看一些資料
[00:16:03.400 --> 00:16:07.400]  2015年的報告顯示
[00:16:07.400 --> 00:16:10.400]  你知不知道現在我們有多少個國家
[00:16:10.400 --> 00:16:12.400]  在2015年的報告
[00:16:12.400 --> 00:16:14.400]  大概有多少個國家
[00:16:14.400 --> 00:16:17.400]  在內戰當中?
[00:16:17.400 --> 00:16:20.400]  20個國家
[00:16:20.400 --> 00:16:23.400]  你在新聞看過伊拉克
[00:16:23.400 --> 00:16:25.400]  敘利亞
[00:16:25.400 --> 00:16:26.400]  中東
[00:16:26.400 --> 00:16:28.400]  或者很多的內戰地方
[00:16:28.400 --> 00:16:32.400]  很多很可憐的小朋友
[00:16:32.400 --> 00:16:37.400]  很淒涼的圖畫
[00:16:37.400 --> 00:16:40.400]  你有沒有為他們流過眼淚?
[00:16:40.400 --> 00:16:41.400]  弟兄姊妹
[00:16:44.400 --> 00:16:46.400]  不僅如此
[00:16:46.400 --> 00:16:49.400]  我們再來看另一些的情況
[00:16:49.400 --> 00:16:51.400]  天災
[00:16:51.400 --> 00:16:58.400]  2011年至2011年
[00:16:58.400 --> 00:17:02.400]  我們只是用10年的天災
[00:17:02.400 --> 00:17:05.400]  遭天災的死亡人數去說
[00:17:05.400 --> 00:17:08.400]  不要說遭天災流離失所
[00:17:08.400 --> 00:17:10.400]  死亡的人數
[00:17:10.400 --> 00:17:11.400]  這10年
[00:17:11.400 --> 00:17:13.400]  2001至2011年
[00:17:13.400 --> 00:17:16.400]  你知不知道有多少人死了?
[00:17:16.400 --> 00:17:19.400]  知不知道?
[00:17:19.400 --> 00:17:28.400]  76萬2788人
[00:17:28.400 --> 00:17:30.400]  76萬
[00:17:30.400 --> 00:17:31.400]  2100
[00:17:31.400 --> 00:17:35.400]  76萬2188人
[00:17:35.400 --> 00:17:37.400]  大概
[00:17:37.400 --> 00:17:41.400]  當然188好像很準
[00:17:41.400 --> 00:17:44.400]  大概這樣的人數
[00:17:44.400 --> 00:17:46.400]  70多萬人
[00:17:46.400 --> 00:17:49.400]  在這10年裡就不見了他們的生命
[00:17:49.400 --> 00:17:51.400]  很多的家庭
[00:17:51.400 --> 00:17:54.400]  在這10年裡就遭到破碎
[00:17:54.400 --> 00:17:55.400]  弟兄姊妹
[00:17:55.400 --> 00:17:57.400]  這個世界
[00:17:57.400 --> 00:17:59.400]  是我們現在的世界
[00:17:59.400 --> 00:18:00.400]  你說
[00:18:00.400 --> 00:18:02.400]  可能和我都遠一遠
[00:18:02.400 --> 00:18:05.400]  但我們來看看香港的情況
[00:18:05.400 --> 00:18:07.400]  我們只是香港
[00:18:07.400 --> 00:18:08.400]  很多東西可以說
[00:18:08.400 --> 00:18:10.400]  但我選最低工資來說
[00:18:10.400 --> 00:18:12.400]  什麼叫最低工資?
[00:18:12.400 --> 00:18:13.400]  你知道了
[00:18:13.400 --> 00:18:15.400]  最低工資就是保障工人
[00:18:15.400 --> 00:18:17.400]  能夠用勞力
[00:18:17.400 --> 00:18:21.400]  換取足以生存的工資
[00:18:21.400 --> 00:18:23.400]  以保護勞工的權益
[00:18:23.400 --> 00:18:28.400]  和維持合理的生活水平的政策
[00:18:28.400 --> 00:18:29.400]  簡而言之
[00:18:29.400 --> 00:18:31.400]  最低工資是什麼?
[00:18:31.400 --> 00:18:32.400]  他們擔心
[00:18:32.400 --> 00:18:34.400]  我做啊做啊
[00:18:34.400 --> 00:18:35.400]  做了
[00:18:35.400 --> 00:18:39.400]  不單止不能夠享受經濟的成果
[00:18:39.400 --> 00:18:42.400]  而我可能還是零的
[00:18:42.400 --> 00:18:43.400]  只有一個吉
[00:18:43.400 --> 00:18:45.400]  又或者是白白的被人做
[00:18:45.400 --> 00:18:47.400]  甚至是負收成
[00:18:47.400 --> 00:18:49.400]  什麼叫負收成?
[00:18:49.400 --> 00:18:52.400]  就是我做了都不夠生存
[00:18:52.400 --> 00:18:53.400]  弟兄姊妹
[00:18:53.400 --> 00:18:54.400]  他又擔心
[00:18:54.400 --> 00:18:59.400]  這個是最低工資爭取背後的心態
[00:18:59.400 --> 00:19:03.400]  現在最低工資是多少錢?
[00:19:03.400 --> 00:19:06.400]  32.5
[00:19:06.400 --> 00:19:08.400]  剛剛查資料
[00:19:08.400 --> 00:19:13.400]  2017年5月1日
[00:19:13.400 --> 00:19:14.400]  又盼望了
[00:19:14.400 --> 00:19:15.400]  弟兄姊妹
[00:19:15.400 --> 00:19:17.400]  知道多少錢嗎?
[00:19:17.400 --> 00:19:19.400]  現在32.5
[00:19:19.400 --> 00:19:21.400]  多幾個月
[00:19:21.400 --> 00:19:25.400]  34.5
[00:19:25.400 --> 00:19:28.400]  34.5
[00:19:28.400 --> 00:19:30.400]  好像不太夠
[00:19:30.400 --> 00:19:32.400]  弟兄姊妹
[00:19:32.400 --> 00:19:34.400]  那個背後的心態是怎樣?
[00:19:34.400 --> 00:19:36.400]  背後的心態就是我剛才說的
[00:19:36.400 --> 00:19:39.400]  不想為他人做嫁衣裳
[00:19:39.400 --> 00:19:42.400]  不想享受不到那樣東西
[00:19:42.400 --> 00:19:44.400]  而且是不夠生活
[00:19:44.400 --> 00:19:46.400]  工人就要爭取
[00:19:46.400 --> 00:19:48.400]  但是僱主就夠了
[00:19:48.400 --> 00:19:49.400]  是不是?
[00:19:49.400 --> 00:19:50.400]  弟兄姊妹
[00:19:50.400 --> 00:19:52.400]  我現在不是評論夠不夠
[00:19:52.400 --> 00:19:55.400]  說的是那個心態的張力
[00:19:55.400 --> 00:19:58.400]  但是《以才雅書》18節
[00:19:58.400 --> 00:20:00.400]  下節到23節
[00:20:00.400 --> 00:20:01.400]  說的就是
[00:20:01.400 --> 00:20:04.400]  你能夠享受你所栽種
[00:20:04.400 --> 00:20:05.400]  你所住的
[00:20:05.400 --> 00:20:07.400]  沒有人來騷擾你
[00:20:07.400 --> 00:20:09.400]  好不好?弟兄姊妹
[00:20:09.400 --> 00:20:10.400]  戇居
[00:20:10.400 --> 00:20:11.400]  弟兄姊妹
[00:20:11.400 --> 00:20:13.400]  上帝明白我們
[00:20:13.400 --> 00:20:16.400]  為我們屬於祂的人
[00:20:16.400 --> 00:20:18.400]  預備那個美好的福分
[00:20:18.400 --> 00:20:19.400]  在祂的城
[00:20:19.400 --> 00:20:21.400]  那你明不明白
[00:20:21.400 --> 00:20:24.400]  你的弟兄姊妹的需要?
[00:20:24.400 --> 00:20:26.400]  你明不明白
[00:20:26.400 --> 00:20:27.400]  你的鄰居
[00:20:27.400 --> 00:20:30.400]  你的社群的需要?
[00:20:30.400 --> 00:20:33.400]  你為他們預備了些什麼?
[00:20:33.400 --> 00:20:35.400]  你為你的弟兄
