
[00:00:00.000 --> 00:00:05.120]  今天的主題是《約西亞時代的更新者》
[00:08:49.520 --> 00:08:51.360]  「兒童學競拜中」
[00:08:51.360 --> 00:08:52.440]  「你舉手,行不行」
[00:08:52.440 --> 00:08:54.400]  「我已經抽了他的名字,行不行」
[00:08:54.400 --> 00:08:56.600]  「一會兒出來就將他獻出去」
[00:08:56.600 --> 00:08:57.680]  「你就知道我很害怕」
[00:08:57.680 --> 00:08:58.880]  「不是吧?」
[00:08:58.880 --> 00:09:02.080]  一個非常恐怖的王來的
[00:09:02.080 --> 00:09:05.240]  他的爺竟然是這樣出名壞的
[00:09:05.240 --> 00:09:06.520]  他的父親
[00:09:06.520 --> 00:09:09.200]  這套描述叫做「阿門」
[00:09:09.200 --> 00:09:10.080]  「他行爺王」
[00:09:10.080 --> 00:09:11.600]  「犯了愛的事」
[00:09:11.600 --> 00:09:13.720]  「並且阿門所犯的罪」
[00:09:13.720 --> 00:09:16.720]  「越犯越大」
[00:09:16.720 --> 00:09:17.920]  他兩年執政
[00:09:17.920 --> 00:09:19.840]  就被神木謀殺了
[00:09:19.840 --> 00:09:22.160]  好有趣,竟然出了一個
[00:09:22.160 --> 00:09:24.160]  這麼厲害的約西亞
[00:09:24.160 --> 00:09:26.440]  我們香港經常說
[00:09:26.440 --> 00:09:29.000]  「贏在起跑線」
[00:09:29.000 --> 00:09:30.040]  其實不用
[00:09:30.040 --> 00:09:33.280]  「贏在順主條線」
[00:09:33.280 --> 00:09:34.280]  明白嗎?
[00:09:34.280 --> 00:09:35.800]  如果你家裡很好
[00:09:35.800 --> 00:09:37.640]  為你感恩
[00:09:37.640 --> 00:09:39.040]  不用有什麼問題
[00:09:39.040 --> 00:09:40.320]  但家裡困難的
[00:09:40.320 --> 00:09:41.120]  不用怕
[00:09:41.120 --> 00:09:43.640]  因為我們不是「贏在起跑線」
[00:09:43.640 --> 00:09:47.200]  我們是「贏在順主條線」開始
[00:09:47.200 --> 00:09:49.320]  在《蓮王紀下二十二章》第一節
[00:09:49.320 --> 00:09:51.600]  他開始說他何時登基
[00:09:51.600 --> 00:09:53.520]  一個非常血腥的家族
[00:09:53.520 --> 00:09:54.600]  血腥的王國
[00:09:54.600 --> 00:09:56.480]  描述我們一起讀,1,2,3
[00:09:56.480 --> 00:09:59.800]  約西亞登基的時候年八歲
[00:09:59.800 --> 00:10:03.080]  蔡耀山作王三十一年
[00:10:03.080 --> 00:10:04.080]  八歲作王
[00:10:04.080 --> 00:10:04.880]  我想問大家
[00:10:04.880 --> 00:10:07.240]  你們八歲的時候在做什麼?
[00:10:07.240 --> 00:10:10.720]  那裡應該是在洗手指
[00:10:10.720 --> 00:10:11.760]  很有趣的事
[00:10:11.760 --> 00:10:16.240]  三十一年作王
[00:10:16.240 --> 00:10:17.800]  約西亞登基時八歲
[00:10:17.800 --> 00:10:19.000]  沒有好的祖先
[00:10:19.000 --> 00:10:20.360]  沒有好的榜樣
[00:10:20.360 --> 00:10:23.160]  在極敗壞的血腥中成長
[00:10:23.160 --> 00:10:27.120]  我昨天早上去賣旗
[00:10:27.120 --> 00:10:28.280]  我吃禮拜
[00:10:28.280 --> 00:10:30.520]  很快出道的時候
[00:10:30.520 --> 00:10:32.720]  賣旗時有個小妹妹
[00:10:32.720 --> 00:10:33.280]  很可愛的
[00:10:33.280 --> 00:10:34.320]  我猜五六歲
[00:10:34.320 --> 00:10:35.200]  她走來
[00:10:35.200 --> 00:10:36.440]  走來就說
[00:10:36.440 --> 00:10:37.960]  哥哥買一支旗
[00:10:37.960 --> 00:10:46.640]  你們這樣令我很傷心
[00:10:46.640 --> 00:10:49.040]  哥哥會有什麼問題呢?
[00:10:49.040 --> 00:10:50.640]  是不是很可愛?
[00:10:50.640 --> 00:10:54.480]  我當然很開心
[00:10:54.480 --> 00:10:56.520]  就開始拿錢
[00:10:56.520 --> 00:10:57.600]  她說完之後
[00:10:57.600 --> 00:10:58.560]  突然有個小朋友
[00:10:58.560 --> 00:11:00.760]  我想又是五六歲走來
[00:11:00.760 --> 00:11:01.720]  她就跟我說
[00:11:01.720 --> 00:11:03.360]  哥哥買一支旗
[00:11:03.360 --> 00:11:05.720]  我看一看她
[00:11:05.720 --> 00:11:09.040]  搶生意的小朋友
[00:11:09.040 --> 00:11:11.560]  她四目交投
[00:11:11.560 --> 00:11:13.160]  這個妹妹看著她
[00:11:13.160 --> 00:11:14.120]  這個又看著她
[00:11:14.120 --> 00:11:16.600]  你知道有很多小朋友賣旗
[00:11:16.600 --> 00:11:18.880]  我看不到她爸爸媽媽在旁邊
[00:11:18.880 --> 00:11:21.440]  他們四目交投
[00:11:21.440 --> 00:11:23.040]  有點緊張的時候
[00:11:23.040 --> 00:11:24.400]  她看著她
[00:11:24.400 --> 00:11:26.440]  那個男生繼續說
[00:11:26.440 --> 00:11:28.560]  哥哥買一支旗
[00:11:28.560 --> 00:11:30.400]  我說沒問題
[00:11:30.400 --> 00:11:32.680]  兩個都買
[00:11:32.680 --> 00:11:34.320]  一個跌在旁邊
[00:11:34.320 --> 00:11:36.080]  不過我想說很有趣
[00:11:36.080 --> 00:11:37.320]  我看不到她爸爸媽媽
[00:11:37.320 --> 00:11:38.320]  當時
[00:11:38.320 --> 00:11:39.480]  我周圍看
[00:11:39.480 --> 00:11:41.840]  原來遠處大概十多二十尺
[00:11:41.840 --> 00:11:43.880]  她爸爸媽媽在看著
[00:11:43.880 --> 00:11:45.760]  我覺得她爸爸媽媽做得很好
[00:11:45.760 --> 00:11:46.800]  第一
[00:11:46.800 --> 00:11:49.120]  她叫她有膽量自己走出去
[00:11:49.120 --> 00:11:51.120]  第二是安全範圍
[00:11:51.120 --> 00:11:51.960]  第三
[00:11:51.960 --> 00:11:54.960]  有張力有壓力的時候
[00:11:54.960 --> 00:11:56.040]  她不出手
[00:11:56.040 --> 00:11:57.680]  看你怎麼處理
[00:11:57.680 --> 00:11:58.880]  我買完旗之後
[00:11:58.880 --> 00:12:01.240]  我看一看爸爸媽媽的額頭
[00:12:01.240 --> 00:12:02.920]  欣賞她
[00:12:02.920 --> 00:12:05.440]  我記得在幾個月前
[00:12:05.440 --> 00:12:07.160]  見到一個圖畫
[00:12:07.160 --> 00:12:09.320]  當時有個奶奶
[00:12:09.320 --> 00:12:11.400]  帶著孫子三歲
[00:12:11.400 --> 00:12:12.640]  因為那天要上班
[00:12:12.640 --> 00:12:13.240]  閒日
[00:12:13.240 --> 00:12:15.160]  爸爸媽媽不在應該上班
[00:12:15.160 --> 00:12:17.200]  大家看到那些花槽
[00:12:17.200 --> 00:12:20.800]  這邊是高一點的半尺
[00:12:20.800 --> 00:12:23.320]  那個三歲小朋友很想走上去
[00:12:23.320 --> 00:12:25.240]  半尺對你很矮
[00:12:25.240 --> 00:12:26.960]  半尺對三歲小朋友
[00:12:26.960 --> 00:12:29.080]  很高的你明白嗎
[00:12:29.080 --> 00:12:30.960]  小朋友一踏上去
[00:12:30.960 --> 00:12:32.440]  馬上很害怕
[00:12:32.440 --> 00:12:34.280]  我下來不走不走
[00:12:34.280 --> 00:12:35.520]  爸爸媽媽很好
[00:12:35.520 --> 00:12:36.960]  鼓勵她蹲下
[00:12:36.960 --> 00:12:39.120]  不用怕的慢慢來
[00:12:39.120 --> 00:12:40.680]  我看了兩分鐘
[00:12:40.680 --> 00:12:41.880]  慢慢慢慢
[00:12:41.880 --> 00:12:45.320]  她真的走不完那個花槽
[00:12:45.320 --> 00:12:46.720]  也走得很開心
[00:12:46.720 --> 00:12:48.240]  也不會走得那麼輕
[00:12:48.240 --> 00:12:49.040]  跳下來
[00:12:49.040 --> 00:12:50.400]  我成功了
[00:12:50.400 --> 00:12:51.400]  我也很感動
[00:12:51.400 --> 00:12:53.480]  有些很好的家庭
[00:12:53.480 --> 00:12:54.840]  帶領你的下一代
[00:12:54.840 --> 00:12:56.120]  我為你感恩
[00:12:56.120 --> 00:12:57.600]  不過我想說的是什麼
[00:12:57.600 --> 00:13:00.840]  約西亞一點也沒有
[00:13:00.840 --> 00:13:03.280]  她家就是殘暴
[00:13:03.280 --> 00:13:04.520]  血腥
[00:13:04.520 --> 00:13:05.840]  遠離神
[00:13:05.840 --> 00:13:08.280]  但是不代表
[00:13:08.280 --> 00:13:10.840]  我們不可以有一個新的生命
[00:13:10.840 --> 00:13:11.920]  明白嗎
[00:13:11.920 --> 00:13:13.160]  所以重要的第一點
[00:13:13.160 --> 00:13:15.520]  我想告訴大家
[00:13:15.520 --> 00:13:19.320]  我們要在一些爛攤子裏面
[00:13:19.320 --> 00:13:20.680]  可以適選
[00:13:20.680 --> 00:13:22.280]  剛才我講到家庭
[00:13:22.280 --> 00:13:23.960]  它不單是家庭困難
[00:13:23.960 --> 00:13:26.040]  其實整個地方都是
[00:13:26.040 --> 00:13:28.120]  我們上網找過一些地方
[00:13:28.120 --> 00:13:29.800]  原來現在在今天
[00:13:29.800 --> 00:13:32.640]  全世界都是非常混亂的地方
[00:13:32.640 --> 00:13:34.080]  原來南非很漂亮
[00:13:34.080 --> 00:13:35.480]  但是它的罪惡率
[00:13:35.480 --> 00:13:36.720]  是全球最高的問題
[00:13:36.720 --> 00:13:38.520]  頭三位
[00:13:38.520 --> 00:13:40.880]  原來在2018年的時候
[00:13:40.880 --> 00:13:43.840]  說到每天有十個人被殺
[00:13:43.840 --> 00:13:45.920]  十九人被槍劫
[00:13:45.920 --> 00:13:48.440]  三十三個人被強姦
[00:13:48.440 --> 00:13:49.440]  就是說
[00:13:49.440 --> 00:13:51.320]  現在我講兩個小時
[00:13:51.320 --> 00:13:54.040]  已經有一個人死了
[00:13:54.040 --> 00:13:54.440]  行不行
[00:13:54.440 --> 00:13:57.000]  很恐怖
[00:13:57.000 --> 00:13:57.760]  不單是這樣
[00:13:57.760 --> 00:14:00.160]  幾年之後我再跟蹤回南非
[00:14:00.160 --> 00:14:01.200]  更恐怖
[00:14:01.200 --> 00:14:04.520]  現在是每一個小時都死三個人
[00:14:04.520 --> 00:14:07.760]  我講完一個小時死三個人
[00:14:07.760 --> 00:14:10.560]  這個國家你上不上去問他
[00:14:10.560 --> 00:14:12.760]  應該都不上吧
[00:14:12.760 --> 00:14:14.800]  約西那當時沒得選
[00:14:14.800 --> 00:14:18.280]  國家殘暴沒得走
[00:14:18.280 --> 00:14:21.280]  在這樣的背景底下
[00:14:21.280 --> 00:14:26.560]  都出現了一個約西那
[00:14:26.560 --> 00:14:28.280]  第一樣我們要學的就是
[00:14:28.280 --> 00:14:29.800]  我們要懂得選
[00:14:29.800 --> 00:14:31.280]  無論你過去
[00:14:31.280 --> 00:14:32.960]  你經歷的有多難
[00:14:32.960 --> 00:14:34.440]  有多爛
[00:14:34.440 --> 00:14:36.440]  有多腐敗
[00:14:36.440 --> 00:14:39.840]  他都不是囚禁你的力量
[00:14:39.840 --> 00:14:42.360]  因為你可以有得選
[00:14:42.360 --> 00:14:44.320]  裡面在描述這件事
[00:14:44.320 --> 00:14:46.680]  他作皇第八年
[00:14:46.680 --> 00:14:48.280]  第八年作皇
[00:14:48.280 --> 00:14:50.280]  他幾歲做皇帝剛才說
[00:14:50.280 --> 00:14:51.080]  八歲
[00:14:51.080 --> 00:14:53.080]  作皇了八年即是幾歲
[00:14:53.080 --> 00:14:55.880]  你的家屬真的行的
[00:14:55.880 --> 00:14:59.000]  他就開始尋求他組大位
[00:14:59.000 --> 00:15:00.080]  其實說什麼呢
[00:15:00.080 --> 00:15:02.040]  其實當時在聖殿裡面
[00:15:02.040 --> 00:15:03.920]  相信所有關於
[00:15:03.920 --> 00:15:06.520]  破了六塊東西沒有了神的說話
[00:15:06.520 --> 00:15:08.320]  或者隱藏了
[00:15:08.320 --> 00:15:10.480]  他怎樣找到神的說話呢
[00:15:10.480 --> 00:15:13.520]  就是他的祖先大位皇帝
[00:15:13.520 --> 00:15:15.440]  因為他寫很多詩篇
[00:15:15.440 --> 00:15:16.560]  大家記得嗎
[00:15:16.560 --> 00:15:17.640]  他也是皇來的
[00:15:17.640 --> 00:15:19.520]  所以在皇宮裡面
[00:15:19.520 --> 00:15:21.520]  相信有記載的東西
[00:15:21.520 --> 00:15:24.120]  例如詩篇第六十三篇的記載
[00:15:24.120 --> 00:15:25.440]  非常好的
[00:15:25.440 --> 00:15:27.120]  我們讀一讀這兩字經
[00:15:27.120 --> 00:15:27.600]  一起讀
[00:15:27.600 --> 00:15:28.520]  一二三
[00:15:28.520 --> 00:15:29.240]  神啊
[00:15:29.240 --> 00:15:30.640]  你是我的神
[00:15:30.640 --> 00:15:33.040]  我要徹徹地尋求你
[00:15:33.040 --> 00:15:35.600]  再過網皮及部粹之地
[00:15:35.600 --> 00:15:36.960]  我渴想你
[00:15:36.960 --> 00:15:38.720]  我的心切慕你
[00:15:38.720 --> 00:15:42.000]  我在聖所中尋遇此天讓你
