
[00:00:00.000 --> 00:00:01.740]  「鬼頂點會唔安」
[00:08:44.420 --> 00:08:48.020]  他去祈求上主不要再沉默了
[00:08:48.020 --> 00:08:53.220]  不過 二塞亞時代出埃及的拯救
[00:08:53.220 --> 00:08:55.720]  卻是因為當時的百姓
[00:08:55.720 --> 00:08:59.220]  那種的撥逸而未能夠實現
[00:08:59.220 --> 00:09:02.720]  所以瑪奧福音的讀者群體很期盼
[00:09:02.720 --> 00:09:06.020]  二塞亞時代出埃及的拯救
[00:09:06.020 --> 00:09:11.220]  能夠在被羅馬統治的時代能夠實現
[00:09:11.220 --> 00:09:16.020]  他們仍然期盼有一位像大衛那樣形式的尼塞亞
[00:09:16.020 --> 00:09:20.220]  能夠帶領他們再一次出埃及
[00:09:20.220 --> 00:09:24.020]  推翻羅馬政府
[00:09:24.020 --> 00:09:28.220]  瑪奧福音的作者用天裂開這個情景
[00:09:28.220 --> 00:09:30.420]  去告訴他的讀者群體
[00:09:30.420 --> 00:09:34.220]  上主已經介入了這個世界
[00:09:34.220 --> 00:09:36.620]  已經不再沉默
[00:09:36.620 --> 00:09:41.820]  而這個方式介入的方式就是透過耶穌基督
[00:09:41.820 --> 00:09:46.620]  也是他們所期盼的尼塞亞
[00:09:46.620 --> 00:09:49.020]  不過這個尼塞亞
[00:09:49.020 --> 00:09:52.720]  它好像跟猶太人心目中的尼塞亞形象
[00:09:52.720 --> 00:09:55.620]  猶太人心目中的尼塞亞
[00:09:55.620 --> 00:09:59.620]  要帶著刀帶著槍去推翻羅馬政府
[00:09:59.620 --> 00:10:05.320]  這個形象卻是跟瑪奧福音描寫的尼塞亞形象
[00:10:05.320 --> 00:10:07.220]  卻是有點不同
[00:10:07.220 --> 00:10:11.020]  馬可筆下的尼塞亞
[00:10:11.020 --> 00:10:14.020]  是形容上主透過這個尼塞亞
[00:10:14.020 --> 00:10:17.720]  是一個令人摸不著頭腦的形式
[00:10:17.720 --> 00:10:21.720]  去介入當時的世界
[00:10:21.720 --> 00:10:24.720]  猶太人期盼上主
[00:10:24.720 --> 00:10:28.220]  能夠以一個君王形式的尼塞亞
[00:10:28.220 --> 00:10:31.020]  來帶領他們出埃及
[00:10:31.020 --> 00:10:33.520]  不過我們要去思想
[00:10:33.520 --> 00:10:37.820]  瑪奧福音的作者用天裂開這個字
[00:10:37.820 --> 00:10:42.020]  裂開其實在瑪奧福音只出現過兩次
[00:10:42.020 --> 00:10:44.820]  除了一張十字之外
[00:10:44.820 --> 00:10:46.920]  另一處記載出現的就是
[00:10:46.920 --> 00:10:49.720]  當耶穌被釘上十字架
[00:10:49.720 --> 00:10:51.820]  斷氣之後
[00:10:51.820 --> 00:10:57.720]  殿的萬紙從上而下裂為兩半
[00:10:57.720 --> 00:11:01.220]  而馬太盧家亦都用裂開這個字
[00:11:01.220 --> 00:11:06.020]  去形容聖殿的萬紙裂開這個情境
[00:11:06.020 --> 00:11:09.220]  聖殿萬紙裂開
[00:11:09.220 --> 00:11:12.520]  正正就是呼應耶穌受洗之後
[00:11:12.520 --> 00:11:15.820]  天裂開這個情境
[00:11:15.820 --> 00:11:18.220]  耶穌作為尼塞亞的身份
[00:11:18.220 --> 00:11:22.220]  除了打破了上主同人之間的阻隔之外
[00:11:22.220 --> 00:11:28.020]  同時亦都啟示著耶穌在地上是要受苦
[00:11:28.020 --> 00:11:31.220]  是要走上被釘十字架的路
[00:11:31.220 --> 00:11:33.220]  而瑪奧福音一張十一節
[00:11:33.220 --> 00:11:37.620]  當上主宣告耶穌是神子的身份之外
[00:11:37.620 --> 00:11:43.520]  更加要證實耶穌作為受苦僕人的職事
[00:11:43.520 --> 00:11:45.820]  當瑪奧福音一張十一節裏面
[00:11:45.820 --> 00:11:47.820]  其中一個他宣告的裏面
[00:11:47.820 --> 00:11:50.220]  是「你是我的愛子」這個說話
[00:11:50.220 --> 00:11:55.120]  其實遊合了兩段舊約的經文
[00:11:55.120 --> 00:11:58.220]  第一個出處是詩篇二章七節
[00:11:58.220 --> 00:12:02.020]  另一個出處是二塞亞書四十二章一節
[00:12:02.020 --> 00:12:05.220]  首先詩篇二章七節裏面說到
[00:12:05.220 --> 00:12:07.120]  「我要傳耶和華的聖子」
[00:12:07.120 --> 00:12:09.720]  「他對我說:你是我的兒子」
[00:12:09.720 --> 00:12:12.720]  「我今日生了你」
[00:12:12.720 --> 00:12:18.720]  詩篇裏面確立「詩人」是上主所揀選
[00:12:18.720 --> 00:12:21.820]  是上主所喜愛的意志
[00:12:21.820 --> 00:12:26.620]  同樣耶穌都是上主所愛的獨生子
[00:12:26.620 --> 00:12:30.520]  他同時也借用詩篇去表達
[00:12:30.520 --> 00:12:34.820]  耶穌基督和上主一種的親密關係
[00:12:34.820 --> 00:12:38.020]  而在二塞亞書四十二章一節裏面說到
[00:12:38.020 --> 00:12:42.020]  「看啊!我的僕人我所扶持我所揀選」
[00:12:42.020 --> 00:12:43.520]  「心裏所喜悅的」
[00:12:43.520 --> 00:12:46.320]  「我已經將我的靈賜給他」
[00:12:46.320 --> 00:12:51.520]  「他必將功利傳到萬邦」
[00:12:51.520 --> 00:12:56.320]  二塞亞書裏面其實這一首是第一首的僕人之歌
[00:12:56.320 --> 00:13:00.120]  主要的訊息就是上主揀選了以色列
[00:13:00.120 --> 00:13:02.220]  去作為一個僕人
[00:13:02.220 --> 00:13:06.520]  他的任務就是要將功利傳到萬邦
[00:13:06.520 --> 00:13:08.920]  然而這個僕人的形象
[00:13:08.920 --> 00:13:11.620]  卻不是一個強勢的形象
[00:13:11.620 --> 00:13:14.720]  而是一個受苦僕人的形象
[00:13:14.720 --> 00:13:17.920]  我們再去看四十二章二節到四節
[00:13:17.920 --> 00:13:20.920]  他也說到這個僕人的形象
[00:13:20.920 --> 00:13:23.220]  就是他不圈讓不揚聲
[00:13:23.220 --> 00:13:26.520]  也不用街上的人聽見他的聲音
[00:13:26.520 --> 00:13:28.620]  「阿商的爐位他不折斷」
[00:13:28.620 --> 00:13:31.120]  「張殘的燈火他不催滅」
[00:13:31.120 --> 00:13:34.120]  「他憑信實將功利傳開」
[00:13:34.120 --> 00:13:36.220]  「他不灰心不喪膽」
[00:13:36.220 --> 00:13:39.220]  「直到他在地上設立功利」
[00:13:39.220 --> 00:13:43.720]  「眾海都都等候他的訓誨」
[00:13:43.720 --> 00:13:48.120]  經文裏面說到「不灰心不喪膽」
[00:13:48.120 --> 00:13:51.220]  其實正正就是反映著這個僕人
[00:13:51.220 --> 00:13:54.120]  他面對受苦的情況
[00:13:54.120 --> 00:13:57.320]  他在這個受苦的情況裏面
[00:13:57.320 --> 00:14:01.220]  他仍然秉衡他作為僕人的職責
[00:14:01.220 --> 00:14:03.820]  他將功利傳到萬邦
[00:14:03.820 --> 00:14:08.120]  而這個僕人正是上主所喜悅所揀選的
[00:14:08.120 --> 00:14:13.320]  正如上主宣告耶穌是祂愛子一樣
[00:14:13.320 --> 00:14:17.220]  是上主所揀選所喜悅
[00:14:17.220 --> 00:14:21.920]  然而這個揀選並不是舒舒服服地
[00:14:21.920 --> 00:14:25.220]  完成這個世上的職事
[00:14:25.220 --> 00:14:28.920]  而是要去受苦
[00:14:28.920 --> 00:14:31.420]  對於馬爾夫人的群體
[00:14:31.420 --> 00:14:34.120]  他們心目中的尼賽亞或者基督的形象
[00:14:34.120 --> 00:14:36.520]  好像跟作者所表達的形象
[00:14:36.520 --> 00:14:38.520]  有些不同有些出入
[00:14:38.520 --> 00:14:41.820]  其實作者他要重塑他的讀者群體
[00:14:41.820 --> 00:14:47.620]  上主早已經透過基督介入了他們的歷史
[00:14:47.620 --> 00:14:48.920]  不過這個基督
[00:14:48.920 --> 00:14:52.320]  並不是這班猶太人心目中的基督
[00:14:52.320 --> 00:14:54.820]  而是以一個表面軟弱
[00:14:54.820 --> 00:14:57.920]  不斷受苦的基督
[00:14:57.920 --> 00:15:00.820]  這個受苦的基督成為了
[00:15:00.820 --> 00:15:06.420]  上主向這班人作出的拯救方式
[00:15:06.420 --> 00:15:08.420]  對於馬可福音的作者
[00:15:08.420 --> 00:15:12.720]  他刻意要塑造這個受苦的僕人形象的基督
[00:15:12.720 --> 00:15:18.620]  而當耶穌受洗之後一切的啟示
[00:15:18.620 --> 00:15:21.120]  其實我們留意一下經文
[00:15:21.120 --> 00:15:24.220]  其實都只是耶穌基督一個人知道
[00:15:24.220 --> 00:15:27.220]  其他一起在約旦河受洗的人
[00:15:27.220 --> 00:15:29.620]  他們看不到這個異象
[00:15:29.620 --> 00:15:33.120]  甚至乎在馬可福音打後的記載
[00:15:33.120 --> 00:15:36.420]  耶穌的醫治趕鬼甚至彼得承認
[00:15:36.420 --> 00:15:38.620]  耶穌是基督這個身份的時候
[00:15:38.620 --> 00:15:40.920]  馬可不下的耶穌
[00:15:40.920 --> 00:15:44.420]  對於祂自己是基督這個身份
[00:15:44.420 --> 00:15:47.720]  卻是要刻意隱瞞
[00:15:47.720 --> 00:15:52.320]  耶穌吩咐人不要到處宣揚祂基督的身份
[00:15:52.320 --> 00:15:54.720]  目的就是不想當時的人
[00:15:54.720 --> 00:15:57.220]  有一種錯誤的理睬亞觀
[00:15:57.220 --> 00:16:00.620]  以為這個行神職歧視的耶穌
[00:16:00.620 --> 00:16:04.020]  就是會以百姓心目中的方式
[00:16:04.020 --> 00:16:07.620]  即是以軍事政治來作為
[00:16:07.620 --> 00:16:12.020]  他們帶他們出來拯救那個位的理睬亞
[00:16:12.020 --> 00:16:14.120]  馬可福音的讀者群體
[00:16:14.120 --> 00:16:15.820]  亦都是有這樣的想法
[00:16:15.820 --> 00:16:18.720]  不過對於這一班的讀者
[00:16:18.720 --> 00:16:21.320]  其實有多重的意義
[00:16:21.320 --> 00:16:25.820]  他們知道耶穌的身份就是基督
[00:16:25.820 --> 00:16:30.020]  作者其實很想重塑這一班的讀者群體
[00:16:30.020 --> 00:16:34.620]  作為上主所喜悅的愛子耶穌
[00:16:34.620 --> 00:16:36.220]  祂所走的路並沒有
[00:16:36.220 --> 00:16:39.020]  好像童話故事裡面的主角一樣
[00:16:39.020 --> 00:16:41.320]  一出世就是大富之家
[00:16:41.320 --> 00:16:43.220]  無憂無慮
[00:16:43.220 --> 00:16:46.820]  祂的侍奉也不是一帆風順
[00:16:46.820 --> 00:16:51.420]  而是面對不斷被拒絕、誤解
[00:16:51.420 --> 00:16:54.220]  被宗教領袖挑戰
[00:16:54.220 --> 00:16:58.320]  甚至乎走上十字架的路
[00:16:58.320 --> 00:17:02.020]  馬可福音的群體作為被簡孫的群體
[00:17:02.020 --> 00:17:06.320]  他們也同樣面對他們所身處的時代的挑戰
[00:17:06.320 --> 00:17:08.520]  作為基督的群體的他們
[00:17:08.520 --> 00:17:10.520]  除了要堅持相信
[00:17:10.520 --> 00:17:15.020]  上主透過基督介入了他們歷史之外
[00:17:15.020 --> 00:17:18.820]  他們也要在這個艱難的時間
[00:17:18.820 --> 00:17:21.820]  成為受苦的僕人
[00:17:21.820 --> 00:17:25.020]  就好像馬可不下的耶穌一樣
[00:17:25.020 --> 00:17:28.520]  祂仍然不灰心不喪膽地
[00:17:28.520 --> 00:17:33.020]  將功利傳到五萬磅
[00:17:33.020 --> 00:17:35.420]  其實我們每一個人
[00:17:35.420 --> 00:17:38.120]  都有不同的基督的形象
[00:17:38.120 --> 00:17:39.920]  我們心目中的基督的形象
[00:17:39.920 --> 00:17:44.120]  可以說是反映著我們信仰的真實狀況
[00:17:44.120 --> 00:17:47.320]  有些人為什麼會那麼努力侍奉
[00:17:47.320 --> 00:17:49.320]  因為在他們心目中
[00:17:49.320 --> 00:17:53.520]  耶穌就是不斷地教導的福士
[00:17:53.520 --> 00:17:57.920]  有些人可能在教會的投入度低
[00:17:57.920 --> 00:17:59.920]  可能在他們心目中
[00:17:59.920 --> 00:18:05.220]  他們的認知耶穌就是幫助他們進入天堂的渠道
[00:18:05.220 --> 00:18:09.520]  沒有想過其實上主怎麼透過耶穌
[00:18:09.520 --> 00:18:11.720]  去介入他們的生命
[00:18:11.720 --> 00:18:14.520]  他們的歷史
[00:18:14.520 --> 00:18:18.220]  又有些聽了很多關於耶穌的事
[00:18:18.220 --> 00:18:21.920]  然而卻是沒有留下一點的落印
[00:18:21.920 --> 00:18:24.320]  他們心目中的耶穌
[00:18:24.320 --> 00:18:28.020]  只不過是歷史上的一個過客
[00:18:28.020 --> 00:18:31.320]  和他們毫無關係
[00:18:31.320 --> 00:18:33.920]  但是有些人
[00:18:33.920 --> 00:18:37.020]  他是甘心樂意為耶穌去付出
[00:18:37.020 --> 00:18:41.620]  甚至連自己的命都獻都擺上
[00:18:41.620 --> 00:18:44.120]  因為他們親身經歷過
[00:18:44.120 --> 00:18:46.920]  耶穌怎樣去幫助他們
[00:18:46.920 --> 00:18:48.920]  他們細味到
[00:18:48.920 --> 00:18:52.720]  耶穌不單止只是單方面地付出
[00:18:52.720 --> 00:18:56.220]  同時也都成為一個模樣
[00:18:56.220 --> 00:18:58.220]  去為人犧牲
[00:18:58.220 --> 00:19:00.520]  以至於這些人
[00:19:00.520 --> 00:19:02.820]  可以能夠義無反顧地
[00:19:02.820 --> 00:19:04.520]  去為他們的信仰
[00:19:04.520 --> 00:19:08.220]  所信的耶穌去擺上一切
[00:19:08.220 --> 00:19:12.220]  一個故事放在不同人的身上
[00:19:12.220 --> 00:19:15.720]  卻是有不同的看法
[00:19:15.720 --> 00:19:17.320]  我們這種不同的看法
[00:19:17.320 --> 00:19:19.320]  這種的差異是因為
[00:19:19.320 --> 00:19:22.320]  我們怎樣去詮釋基督的生命
[00:19:22.320 --> 00:19:24.320]  我們要去詮釋耶穌基督
[00:19:24.320 --> 00:19:25.920]  其實我們很難避免
[00:19:25.920 --> 00:19:28.320]  不會受到我們過去的經歷影響
[00:19:28.320 --> 00:19:31.620]  我們所身處的環境而影響
[00:19:31.620 --> 00:19:33.020]  有些人
[00:19:33.020 --> 00:19:35.320]  為什麼會對信仰毫無興趣
[00:19:35.320 --> 00:19:36.620]  又或者他們認為
[00:19:36.620 --> 00:19:39.620]  耶穌和他們沒有什麼關係
[00:19:39.620 --> 00:19:41.620]  不多不少可能
[00:19:41.620 --> 00:19:44.620]  過去有太多很熱心的基督徒
[00:19:44.620 --> 00:19:46.420]  去跟我們傳福音
[00:19:46.420 --> 00:19:49.120]  為了急於叫他們信耶穌
[00:19:49.120 --> 00:19:52.520]  而遭到不必要的煩擾
[00:19:52.520 --> 00:19:54.720]  以至於令到他們覺得對於耶穌
[00:19:54.720 --> 00:19:57.520]  或者基督教的印象很差
[00:19:57.520 --> 00:19:59.820]  但凡他們聽到耶穌之後
[00:19:59.820 --> 00:20:02.820]  他們就拒於千里之外
[00:20:02.820 --> 00:20:06.920]  有些信徒他們初是很熱心
[00:20:06.920 --> 00:20:09.720]  好像他們信完耶穌之後
[00:20:09.720 --> 00:20:11.920]  好像事事順利
[00:20:11.920 --> 00:20:14.420]  但當他們遇到困難的時候
[00:20:14.420 --> 00:20:17.920]  他們嘗試去跟上主祈禱
[00:20:17.920 --> 00:20:19.520]  但祈下祈下
[00:20:19.520 --> 00:20:23.120]  為什麼好像上主沒有回應他們
[00:20:23.120 --> 00:20:25.920]  他們因為這些沒有回應
[00:20:25.920 --> 00:20:28.820]  他們就覺得耶穌不可信
[00:20:28.820 --> 00:20:33.720]  從而可能會離開這個信仰
[00:20:33.720 --> 00:20:35.320]  亦有些人
[00:20:35.320 --> 00:20:38.720]  可能見盡教會裡面的事是非非
[00:20:38.720 --> 00:20:40.620]  明真暗鬥
[00:20:40.620 --> 00:20:44.820]  跟他們心目中所期盼的教會形象
[00:20:44.820 --> 00:20:47.420]  好像出現了嚴重落差
[00:20:47.420 --> 00:20:49.020]  而這些落差
[00:20:49.020 --> 00:20:54.420]  導致他們不再熱心在他們的信仰之中
[00:20:54.420 --> 00:20:57.020]  林林總總的經驗
[00:20:57.020 --> 00:21:00.420]  讓我們可能看不清楚耶穌基督
[00:21:00.420 --> 00:21:02.820]  又或者令到我們看這個耶穌基督
[00:21:02.820 --> 00:21:05.220]  看得不夠全面
[00:21:05.220 --> 00:21:07.920]  正如馬可夫音所記載的耶穌裡面
[00:21:07.920 --> 00:21:11.720]  祂一直都在隱藏祂作為人子的身份
[00:21:11.720 --> 00:21:14.720]  目的其實就是不想讓那些百姓
[00:21:14.720 --> 00:21:19.020]  他們心目中所建構的彌創下的形象去關注
[00:21:19.020 --> 00:21:23.020]  只是成為他們心目中的基督而已
[00:21:23.020 --> 00:21:27.420]  而不是上主所揀選所愛的神子
[00:21:27.420 --> 00:21:30.620]  不過上主是要透過
[00:21:30.620 --> 00:21:33.220]  透過耶穌去受苦這個方式
