
[00:00:00.000 --> 00:00:03.000]  優姐妹大家平安
[00:04:17.000 --> 00:04:19.000]  要在主禮同心
[00:04:19.000 --> 00:04:22.000]  我也求你這真實同父異兒的
[00:04:22.000 --> 00:04:25.000]  幫助這兩個女人
[00:04:25.000 --> 00:04:27.000]  因為她們在福音上
[00:04:27.000 --> 00:04:29.000]  曾與我一同勞苦
[00:04:29.000 --> 00:04:31.000]  還有格力勉
[00:04:31.000 --> 00:04:34.000]  並其餘和我一同做工的
[00:04:34.000 --> 00:04:37.000]  她們的名字都在生命冊上
[00:04:37.000 --> 00:04:40.000]  你們要靠主常常喜樂
[00:04:40.000 --> 00:04:43.000]  我再說你們要喜樂
[00:04:43.000 --> 00:04:46.000]  當教眾人知道你們謙讓的心
[00:04:46.000 --> 00:04:49.000]  主已經敬了
[00:04:49.000 --> 00:04:51.000]  應當一無掛慮
[00:04:51.000 --> 00:04:53.000]  只要凡事藉著禱告
[00:04:53.000 --> 00:04:55.000]  祈求和感謝
[00:04:55.000 --> 00:04:58.000]  將你們所要的告訴神
[00:04:58.000 --> 00:05:01.000]  神所賜出人意外的平安
[00:05:01.000 --> 00:05:04.000]  並在基督耶穌裡
[00:05:04.000 --> 00:05:06.000]  保守你們的心懷念
[00:05:06.000 --> 00:05:07.000]  弟兄們
[00:05:07.000 --> 00:05:09.000]  我還有未盡的話
[00:05:09.000 --> 00:05:10.000]  凡事真實的
[00:05:10.000 --> 00:05:11.000]  可敬的
[00:05:11.000 --> 00:05:12.000]  公義的
[00:05:12.000 --> 00:05:13.000]  清潔的
[00:05:13.000 --> 00:05:14.000]  可愛的
[00:05:14.000 --> 00:05:15.000]  有美名的
[00:05:15.000 --> 00:05:16.000]  若有什麼德行
[00:05:16.000 --> 00:05:18.000]  若有什麼稱讚
[00:05:18.000 --> 00:05:20.000]  這些事你們都要思想
[00:05:20.000 --> 00:05:22.000]  你們在我身上所學習的
[00:05:22.000 --> 00:05:23.000]  所領受的
[00:05:23.000 --> 00:05:24.000]  所聽見的
[00:05:24.000 --> 00:05:26.000]  所看見的
[00:05:26.000 --> 00:05:28.000]  這些事你們都要去行
[00:05:28.000 --> 00:05:31.000]  賜平安的神就必與你們同在
[00:05:31.000 --> 00:05:33.000]  我們一同低頭來禱告
[00:05:33.000 --> 00:05:36.000]  親愛的天父
[00:05:36.000 --> 00:05:37.000]  我們來到你面前
[00:05:37.000 --> 00:05:38.000]  主啊
[00:05:38.000 --> 00:05:40.000]  展開你的話語
[00:05:40.000 --> 00:05:43.000]  你透過保羅寫信給菲利比書的話語
[00:05:43.000 --> 00:05:45.000]  今天也要向我們說話
[00:05:45.000 --> 00:05:47.000]  願聖靈的大能
[00:05:47.000 --> 00:05:48.000]  主藉著你的話語
[00:05:48.000 --> 00:05:50.000]  使你的教會
[00:05:50.000 --> 00:05:52.000]  看見我們必須要靠主
[00:05:52.000 --> 00:05:54.000]  才能夠站立得穩
[00:05:54.000 --> 00:05:56.000]  並且我們不是個人站立得穩
[00:05:56.000 --> 00:05:58.000]  我們乃是要群體
[00:05:58.000 --> 00:06:00.000]  要來彼此來守望
[00:06:00.000 --> 00:06:01.000]  一同前進
[00:06:01.000 --> 00:06:03.000]  做耶穌基督的精兵
[00:06:03.000 --> 00:06:04.000]  教你的教會
[00:06:04.000 --> 00:06:05.000]  為你徵讚
[00:06:05.000 --> 00:06:06.000]  為你德仁
[00:06:06.000 --> 00:06:07.000]  謝謝主
[00:06:07.000 --> 00:06:08.000]  傾聽我們的禱告
[00:06:08.000 --> 00:06:11.000]  奉耶穌基督寶貴的聖靈名求
[00:06:11.000 --> 00:06:12.000]  阿們
[00:06:12.000 --> 00:06:16.000]  保羅寫信給菲利比教會的弟兄姊妹們
[00:06:16.000 --> 00:06:18.000]  他是帶著一個非常感恩
[00:06:18.000 --> 00:06:20.000]  非常喜樂
[00:06:20.000 --> 00:06:24.000]  非常想念的一個態度
[00:06:24.000 --> 00:06:27.000]  保羅說你們是我所親愛的
[00:06:27.000 --> 00:06:29.000]  我所想念的
[00:06:29.000 --> 00:06:31.000]  我每逢想念你們的時候
[00:06:31.000 --> 00:06:32.000]  就怎麼樣呢
[00:06:32.000 --> 00:06:34.000]  就感謝神
[00:06:34.000 --> 00:06:36.000]  就禱告
[00:06:36.000 --> 00:06:38.000]  然後常常是歡歡喜喜的祈求
[00:06:38.000 --> 00:06:39.000]  原因是
[00:06:39.000 --> 00:06:43.000]  他們是跟保羅一起同心合一的
[00:06:43.000 --> 00:06:45.000]  心望福音的
[00:06:45.000 --> 00:06:46.000]  弟兄姊妹
[00:06:46.000 --> 00:06:48.000]  你可不可望有這樣的對象
[00:06:48.000 --> 00:06:51.000]  曾經跟你一起心望福音的
[00:06:52.000 --> 00:06:54.000]  你可不可望有一群弟兄姊妹
[00:06:54.000 --> 00:06:56.000]  是在主裡面
[00:06:56.000 --> 00:06:58.000]  曾經與你一同勞苦的
[00:06:58.000 --> 00:07:00.000]  與你德仁的呢
[00:07:00.000 --> 00:07:03.000]  保羅是在什麼情況
[00:07:03.000 --> 00:07:06.000]  寫這樣的一個書信
[00:07:06.000 --> 00:07:09.000]  他是在羅馬
[00:07:09.000 --> 00:07:10.000]  作奸的時候
[00:07:10.000 --> 00:07:11.000]  學者認為他
[00:07:11.000 --> 00:07:13.000]  很有可能就是在羅馬
[00:07:13.000 --> 00:07:14.000]  被拘禁的時候
[00:07:14.000 --> 00:07:16.000]  做軟禁的時候
[00:07:16.000 --> 00:07:18.000]  他寫了這個書信
[00:07:18.000 --> 00:07:21.000]  保羅告訴他們說
[00:07:21.000 --> 00:07:24.000]  我所願意你們都知道
[00:07:24.000 --> 00:07:26.000]  我現在在困鎖當中
[00:07:26.000 --> 00:07:28.000]  但是我所遭遇的事情
[00:07:28.000 --> 00:07:32.000]  反而更是叫福音心望
[00:07:32.000 --> 00:07:33.000]  弟兄姊妹
[00:07:33.000 --> 00:07:35.000]  我問一個問題
[00:07:35.000 --> 00:07:39.000]  如果上帝讓你經歷一件事情
[00:07:39.000 --> 00:07:41.000]  就像被關監獄一樣
[00:07:41.000 --> 00:07:43.000]  失去自由
[00:07:43.000 --> 00:07:45.000]  甚至有人監視你的行動
[00:07:45.000 --> 00:07:47.000]  甚至你可能呢
[00:07:47.000 --> 00:07:50.000]  最後的結果都會喪命的
[00:07:51.000 --> 00:07:53.000]  但是卻因此
[00:07:53.000 --> 00:07:56.000]  叫許多人可以信耶穌
[00:07:56.000 --> 00:07:58.000]  你願不願意
[00:07:58.000 --> 00:08:03.000]  如果神讓你
[00:08:03.000 --> 00:08:05.000]  經歷了牢獄之災
[00:08:05.000 --> 00:08:07.000]  卻可以叫
[00:08:07.000 --> 00:08:10.000]  整個看守監獄的警衛
[00:08:10.000 --> 00:08:13.000]  還有這個監獄的獄友
[00:08:13.000 --> 00:08:16.000]  還有監獄的家人朋友
[00:08:16.000 --> 00:08:18.000]  都聽聞了耶穌
[00:08:18.000 --> 00:08:20.000]  而且很多人都相信耶穌
[00:08:20.000 --> 00:08:22.000]  你願不願意為主
[00:08:22.000 --> 00:08:24.000]  受這樣的苦難呢
[00:08:24.000 --> 00:08:33.000]  有人點頭是代表他願意
[00:08:33.000 --> 00:08:35.000]  有人還沒有做決定
[00:08:35.000 --> 00:08:37.000]  因為很掙扎對不對
[00:08:37.000 --> 00:08:39.000]  有誰會願意
[00:08:39.000 --> 00:08:41.000]  自己去受這樣的苦啊
[00:08:41.000 --> 00:08:44.000]  基督徒為什麼要自找苦吃啊
[00:08:44.000 --> 00:08:47.000]  也許我們還沒有搞清楚
[00:08:47.000 --> 00:08:48.000]  還沒有想清楚
[00:08:48.000 --> 00:08:51.000]  到底基督徒是為什麼而活啊
[00:08:51.000 --> 00:08:54.000]  但是不用擔心
[00:08:54.000 --> 00:08:57.000]  我們還沒有到那個地步的時候
[00:08:57.000 --> 00:09:01.000]  神會先檢選別人
[00:09:01.000 --> 00:09:03.000]  他檢選了保羅
[00:09:03.000 --> 00:09:07.000]  保羅說弟兄姊妹
[00:09:07.000 --> 00:09:08.000]  你們是我所親愛的
[00:09:08.000 --> 00:09:09.000]  我想念的
[00:09:09.000 --> 00:09:11.000]  還說你們是我的喜樂
[00:09:11.000 --> 00:09:12.000]  我的冠冕
[00:09:12.000 --> 00:09:13.000]  但是保羅說
[00:09:13.000 --> 00:09:16.000]  你們要靠主站立得穩
[00:09:16.000 --> 00:09:18.000]  什麼意思呢
[00:09:18.000 --> 00:09:21.000]  就像剛剛我們的弟兄姊妹
[00:09:21.000 --> 00:09:23.000]  都已經受完門訓了
[00:09:23.000 --> 00:09:25.000]  都有很好的福音的果效了
[00:09:25.000 --> 00:09:27.000]  保羅說你們是我的喜樂
[00:09:27.000 --> 00:09:29.000]  你們還是我將來的冠冕
[00:09:29.000 --> 00:09:31.000]  保羅就期盼說
[00:09:31.000 --> 00:09:32.000]  主耶穌再來的時候
[00:09:32.000 --> 00:09:35.000]  這些弟兄姊妹都能站立得穩
[00:09:35.000 --> 00:09:38.000]  在帖撒羅尼加前書二章的時候
[00:09:38.000 --> 00:09:39.000]  保羅就這麼講
[00:09:39.000 --> 00:09:42.000]  到底基督徒的盼望和喜樂是什麼呢
[00:09:42.000 --> 00:09:44.000]  豈不是我們所牧養的人
[00:09:44.000 --> 00:09:46.000]  在主來的日子的時候
[00:09:46.000 --> 00:09:48.000]  他們得到獎賞
[00:09:48.000 --> 00:09:50.000]  那我們呢
[00:09:50.000 --> 00:09:52.000]  我們是榮上加榮
[00:09:52.000 --> 00:09:54.000]  我們也有冠冕
[00:09:54.000 --> 00:09:56.000]  所以你看見那個冠冕
[00:09:56.000 --> 00:09:57.000]  誰的冠冕最多
[00:09:57.000 --> 00:09:59.000]  弟兄姊妹你先看看
[00:09:59.000 --> 00:10:02.000]  葛牧師身上一定有很多的冠冕
[00:10:02.000 --> 00:10:05.000]  那他那個冠冕上面的那個鑽石呢
[00:10:05.000 --> 00:10:07.000]  可能就是你我
[00:10:07.000 --> 00:10:10.000]  讓這個冠冕更加的榮光
[00:10:10.000 --> 00:10:12.000]  但是話說回來
[00:10:12.000 --> 00:10:15.000]  就有一些事情
[00:10:15.000 --> 00:10:17.000]  是保羅接下來要說的
[00:10:17.000 --> 00:10:21.000]  這個會減損他一點點冠冕的榮光
[00:10:21.000 --> 00:10:25.000]  所以保羅在最後問安的時候
[00:10:25.000 --> 00:10:27.000]  他提醒教會說
[00:10:27.000 --> 00:10:28.000]  教會啊
[00:10:28.000 --> 00:10:29.000]  弟兄啊
[00:10:29.000 --> 00:10:35.000]  你們要靠主站立得穩
[00:10:35.000 --> 00:10:39.000]  其實他們已經站立得很穩了
[00:10:39.000 --> 00:10:43.000]  但是保羅說要站立得穩
[00:10:43.000 --> 00:10:45.000]  弟兄姊妹你們仔細在菲律賓書裡面
[00:10:45.000 --> 00:10:48.000]  你會看到兩次站立得穩
[00:10:48.000 --> 00:10:50.000]  第一次站立得穩
[00:10:50.000 --> 00:10:54.000]  是菲律賓教會在面對外面的逼迫
[00:10:54.000 --> 00:10:57.000]  像保羅一樣受逼迫的征戰的時候
[00:10:57.000 --> 00:11:00.000]  教會已經站立得穩
[00:11:00.000 --> 00:11:02.000]  但保羅為什麼還要說
[00:11:02.000 --> 00:11:05.000]  弟兄們你們要站立得穩
[00:11:05.000 --> 00:11:09.000]  原來是因為教會的內部
[00:11:09.000 --> 00:11:12.000]  有一些站立不穩的因素
[00:11:12.000 --> 00:11:14.000]  這就是我要傳講的
[00:11:14.000 --> 00:11:17.000]  所以今天我要跟大家分三點來講
[00:11:17.000 --> 00:11:20.000]  如果今天的講到題目你忘了
[00:11:20.000 --> 00:11:21.000]  請你記得一個字
[00:11:21.000 --> 00:11:23.000]  讓
[00:11:23.000 --> 00:11:24.000]  就是讓
[00:11:24.000 --> 00:11:26.000]  翻譯的弟兄姊妹
[00:11:26.000 --> 00:11:29.000]  今天是Cindy被我們翻譯
[00:11:29.000 --> 00:11:32.000]  我可能會玩一下Wordplay
[00:11:32.000 --> 00:11:36.000]  讓這個字就是Let
[00:11:36.000 --> 00:11:38.000]  在分歧的事情上面
[00:11:38.000 --> 00:11:40.000]  我們要讓
[00:11:40.000 --> 00:11:42.000]  在憂慮的事情上面
[00:11:42.000 --> 00:11:43.000]  我們要讓
[00:11:43.000 --> 00:11:45.000]  在美好的事情上面
[00:11:45.000 --> 00:11:47.000]  我們要讓
[00:11:47.000 --> 00:11:49.000]  至於讓什麼呢
[00:11:49.000 --> 00:11:52.000]  就讓我講給你們聽
[00:11:52.000 --> 00:11:54.000]  在分歧的事上
[00:11:54.000 --> 00:11:57.000]  保羅說我勸友阿爹 尋都基
[00:11:57.000 --> 00:11:59.000]  你們要在主裡同心
[00:11:59.000 --> 00:12:03.000]  那言下之意是他們可能不同心
[00:12:03.000 --> 00:12:05.000]  但是這兩位
[00:12:05.000 --> 00:12:08.000]  很有可能是當時的執事
[00:12:08.000 --> 00:12:09.000]  他們都有
[00:12:09.000 --> 00:12:11.000]  他們是屬靈領袖
[00:12:11.000 --> 00:12:14.000]  當他們兩個不同心的時候
[00:12:14.000 --> 00:12:16.000]  會帶來什麼結果呢
[00:12:16.000 --> 00:12:19.000]  可能有一些弟兄姊妹就會結黨
[00:12:19.000 --> 00:12:22.000]  所以保羅也講不要結黨
[00:12:22.000 --> 00:12:24.000]  在菲利比書裡面
[00:12:24.000 --> 00:12:26.000]  你可以看見保羅的這些文字
[00:12:26.000 --> 00:12:28.000]  他都意有所指的
[00:12:28.000 --> 00:12:29.000]  比較有趣的是
[00:12:29.000 --> 00:12:31.000]  友阿爹這個字的意思
[00:12:31.000 --> 00:12:33.000]  名字的意思是
[00:12:33.000 --> 00:12:36.000]  芳香的順利之旅
[00:12:36.000 --> 00:12:37.000]  那尋都基呢
[00:12:37.000 --> 00:12:40.000]  他是愉快的交往
[00:12:40.000 --> 00:12:43.000]  那這兩個人擺在一起的時候
[00:12:43.000 --> 00:12:44.000]  大家有沒有
[00:12:44.000 --> 00:12:45.000]  可以有一個畫面就是
[00:12:45.000 --> 00:12:47.000]  他們是分方的
[00:12:47.000 --> 00:12:51.000]  是愉悅的交往
[00:12:51.000 --> 00:12:55.000]  但名字跟現實剛剛好相反
[00:12:55.000 --> 00:12:57.000]  好像是一個很諷刺的畫面
[00:12:57.000 --> 00:12:59.000]  這兩個婦人呢
[00:12:59.000 --> 00:13:01.000]  都是保羅的同工
[00:13:01.000 --> 00:13:03.000]  都是在福音上面一同勞苦的
[00:13:03.000 --> 00:13:04.000]  他們的名字
[00:13:04.000 --> 00:13:06.000]  保羅說你都寫在
[00:13:06.000 --> 00:13:09.000]  記在生命冊上了
[00:13:09.000 --> 00:13:13.000]  他們不是出信徒耶
[00:13:13.000 --> 00:13:14.000]  但保羅說
[00:13:14.000 --> 00:13:19.000]  你們要在族裡面同心
[00:13:19.000 --> 00:13:22.000]  而且還找一個人
[00:13:22.000 --> 00:13:23.000]  勸他說
[00:13:23.000 --> 00:13:24.000]  你要勸他們
[00:13:24.000 --> 00:13:26.000]  勸他們兩個要同心
[00:13:26.000 --> 00:13:27.000]  在族裡同心
[00:13:27.000 --> 00:13:28.000]  至於那個人是誰
[00:13:28.000 --> 00:13:29.000]  這邊沒有寫
[00:13:29.000 --> 00:13:30.000]  聖經裡面沒有寫
[00:13:30.000 --> 00:13:31.000]  我們都會再猜是誰
[00:13:31.000 --> 00:13:33.000]  但是他不是重點
[00:13:33.000 --> 00:13:36.000]  就是要屬教會的領袖
[00:13:36.000 --> 00:13:39.000]  來幫助他的同工
[00:13:39.000 --> 00:13:41.000]  要在族裡同心
[00:13:41.000 --> 00:13:43.000]  那不同心會造成什麼樣的後果呢
[00:13:43.000 --> 00:13:46.000]  大家看這個圖
[00:13:46.000 --> 00:13:48.000]  左邊在拉
[00:13:48.000 --> 00:13:49.000]  右邊也在拉
[00:13:49.000 --> 00:13:51.000]  全世界各國
[00:13:51.000 --> 00:13:53.000]  就好像這個圖一樣
[00:13:53.000 --> 00:13:56.000]  大家都在那裡爭奪
[00:13:56.000 --> 00:14:00.000]  如果美國、中國、英國、法國、俄羅斯
[00:14:00.000 --> 00:14:01.000]  都彼此同心
[00:14:01.000 --> 00:14:02.000]  你們有沒有想到
[00:14:02.000 --> 00:14:05.000]  世界的人多快樂啊
[00:14:05.000 --> 00:14:07.000]  但卻不是這樣
[00:14:07.000 --> 00:14:11.000]  地上的列國在紛爭
[00:14:11.000 --> 00:14:13.000]  可惜
[00:14:13.000 --> 00:14:16.000]  教會也在紛爭
[00:14:16.000 --> 00:14:18.000]  這一個團隊
[00:14:18.000 --> 00:14:19.000]  我放在這裡
[00:14:19.000 --> 00:14:20.000]  並不是告訴你
[00:14:20.000 --> 00:14:23.000]  它是兩個教會
[00:14:23.000 --> 00:14:24.000]  這一個圖
[00:14:24.000 --> 00:14:26.000]  它是一個教會
[00:14:26.000 --> 00:14:28.000]  一個團隊
[00:14:28.000 --> 00:14:29.000]  如果你往這裡拉
[00:14:29.000 --> 00:14:31.000]  我往那裡拉
[00:14:31.000 --> 00:14:32.000]  我喜歡這樣
[00:14:32.000 --> 00:14:33.000]  我喜歡那樣
[00:14:33.000 --> 00:14:35.000]  我喜歡表達我自己
[00:14:35.000 --> 00:14:36.000]  那這個團隊
[00:14:36.000 --> 00:14:39.000]  沒有一個動力可言
[00:14:39.000 --> 00:14:41.000]  我曾經帶到一個教會
[00:14:41.000 --> 00:14:42.000]  也是北美的教會
[00:14:42.000 --> 00:14:44.000]  它也是非常大的教會
[00:14:44.000 --> 00:14:46.000]  我上次可能分享過了
[00:14:46.000 --> 00:14:47.000]  那牧者就說
[00:14:47.000 --> 00:14:48.000]  主任牧師說
[00:14:48.000 --> 00:14:53.000]  我們的教會非常像家
[00:14:53.000 --> 00:14:55.000]  大家弟兄姊妹的關係
[00:14:55.000 --> 00:14:56.000]  就像親人的關係
[00:14:56.000 --> 00:14:58.000]  聽起來不錯
[00:14:58.000 --> 00:14:59.000]  接下來牧師就說
[00:14:59.000 --> 00:15:01.000]  在我們教會裡面
[00:15:01.000 --> 00:15:03.000]  從來沒有推行一件事情
[00:15:03.000 --> 00:15:07.000]  是整個教會一起做的
[00:15:07.000 --> 00:15:08.000]  要講到靈修
[00:15:08.000 --> 00:15:10.000]  有些弟兄姊妹喜歡用這個
[00:15:10.000 --> 00:15:12.000]  有人喜歡用那個
[00:15:12.000 --> 00:15:14.000]  都不錯
[00:15:14.000 --> 00:15:17.000]  但是就不同調
[00:15:17.000 --> 00:15:21.000]  牧者就只能隨你去吧
[00:15:21.000 --> 00:15:24.000]  那你說這個教會
[00:15:24.000 --> 00:15:26.000]  有沒有動力呢
[00:15:26.000 --> 00:15:27.000]  有
[00:15:27.000 --> 00:15:29.000]  彼此抵消了
[00:15:29.000 --> 00:15:31.000]  沒有一致的腳步
[00:15:31.000 --> 00:15:32.000]  也沒有人去管
[00:15:32.000 --> 00:15:34.000]  到底現在進度如何
[00:15:34.000 --> 00:15:37.000]  因為沒有一致的方向
[00:15:37.000 --> 00:15:38.000]  弟兄姊妹
[00:15:38.000 --> 00:15:40.000]  我們是跟隨的角色
[00:15:40.000 --> 00:15:42.000]  我們就好好的跟著
[00:15:42.000 --> 00:15:45.000]  前面帶領的來走
[00:15:45.000 --> 00:15:48.000]  順服的羊
[00:15:48.000 --> 00:15:51.000]  是會得到神所看重的
[00:15:51.000 --> 00:15:53.000]  因為你順從的是神
[00:15:53.000 --> 00:15:55.000]  神從神所設立的權柄
[00:15:55.000 --> 00:15:58.000]  不同心會在教會裡面
[00:15:58.000 --> 00:16:01.000]  會造成紛爭之外
[00:16:01.000 --> 00:16:05.000]  也會讓領袖很疲乏
[00:16:05.000 --> 00:16:07.000]  保羅說
[00:16:07.000 --> 00:16:09.000]  願你們時常在主禮喜樂
[00:16:09.000 --> 00:16:10.000]  保羅說
[00:16:10.000 --> 00:16:11.000]  願你們喜樂
[00:16:11.000 --> 00:16:13.000]  但保羅很清楚知道
[00:16:13.000 --> 00:16:16.000]  他的喜樂會因為不同心
[00:16:16.000 --> 00:16:19.000]  失去帶點遺憾
[00:16:19.000 --> 00:16:22.000]  他的冠冕會因為不同心
[00:16:22.000 --> 00:16:25.000]  失去光彩
[00:16:25.000 --> 00:16:28.000]  所以接下來我自己寫了一句話
[00:16:28.000 --> 00:16:29.000]  我說
[00:16:29.000 --> 00:16:31.000]  當我們發現彼此不同
[00:16:31.000 --> 00:16:33.000]  彼此不一致的時候
[00:16:33.000 --> 00:16:38.000]  正是操練在主禮同心的開始
[00:16:38.000 --> 00:16:39.000]  弟兄姊妹
[00:16:39.000 --> 00:16:42.000]  你想不想要跟你的弟兄姊妹
[00:16:42.000 --> 00:16:44.000]  或跟你的目者同心呢
[00:16:44.000 --> 00:16:46.000]  聖經不是告訴我們說
[00:16:46.000 --> 00:16:50.000]  我們要同心合一嗎
[00:16:50.000 --> 00:16:51.000]  這個不是
[00:16:51.000 --> 00:16:52.000]  同心合一
[00:16:52.000 --> 00:16:54.000]  不是說我們唱一首詩歌
[00:16:54.000 --> 00:16:56.000]  我們就可以表達同心合一
[00:16:56.000 --> 00:17:00.000]  同心合一
[00:17:00.000 --> 00:17:01.000]  不是唱完一首歌
[00:17:01.000 --> 00:17:03.000]  你就真的同心了耶
[00:17:03.000 --> 00:17:04.000]  乃是真實的
[00:17:04.000 --> 00:17:08.000]  你發現有人跟你意見不一致的時候
[00:17:08.000 --> 00:17:11.000]  你要做一個決定
