
[00:00:00.000 --> 00:00:01.800]  今天是社關主日
[00:04:34.980 --> 00:04:37.300]  不知道你們有沒有中間參與
[00:04:37.300 --> 00:04:38.940]  就是在阿加諾街球場裡面
[00:04:38.940 --> 00:04:41.060]  搞的那些社區同樂日
[00:04:41.060 --> 00:04:42.660]  去跟一些的街坊
[00:04:42.660 --> 00:04:49.220]  去將一個開心快樂的信息跟他們分享
[00:04:49.220 --> 00:04:51.620]  而過去這兩年的疫情底下
[00:04:51.620 --> 00:04:54.020]  其實教會都策劃了
[00:04:54.020 --> 00:04:57.300]  去關心附近的商戶、員工
[00:04:57.300 --> 00:04:59.260]  一個送暖的行動
[00:04:59.260 --> 00:05:03.020]  關懷社區的支援的行動
[00:05:03.020 --> 00:05:05.140]  接下來我們都很想
[00:05:05.140 --> 00:05:07.660]  再以一些較少的單位
[00:05:07.660 --> 00:05:10.220]  較機動性和持續性那樣
[00:05:10.220 --> 00:05:14.900]  以成長班的做單位一些的社區侍奉的
[00:05:14.900 --> 00:05:17.580]  就是社區服侍的一些津貼計劃
[00:05:17.580 --> 00:05:20.060]  鼓勵成長班自己策劃
[00:05:20.060 --> 00:05:23.340]  去推動社區的服侍工作
[00:05:23.340 --> 00:05:25.660]  希望大英姐妹更加有自發性
[00:05:25.660 --> 00:05:30.300]  更加持續地去關懷身邊有需要的鄰舍
[00:05:30.300 --> 00:05:33.260]  我一口氣說了很多很多的工作
[00:05:33.260 --> 00:05:34.820]  就是很多不同的需要
[00:05:34.820 --> 00:05:37.220]  不同的群體的需要
[00:05:37.220 --> 00:05:40.260]  作為社關部的負責同工
[00:05:40.260 --> 00:05:41.940]  我經常被人問我
[00:05:41.940 --> 00:05:44.740]  社會上有這麼多這麼多不同的需要
[00:05:44.740 --> 00:05:46.460]  怎樣做得完呢
[00:05:46.460 --> 00:05:48.460]  我被人問就是
[00:05:48.460 --> 00:05:50.620]  會不會我們做得有些方向
[00:05:50.620 --> 00:05:53.060]  教會的社關方向是怎樣的呢
[00:05:53.060 --> 00:05:55.860]  有什麼策略的呢
[00:05:55.860 --> 00:05:58.300]  又或者有人都問我
[00:05:58.300 --> 00:06:02.740]  社區上面也有很多的無家者
[00:06:02.740 --> 00:06:05.260]  很多的劏房戶、露宿者
[00:06:05.260 --> 00:06:08.220]  教會有沒有想過怎樣去動員大英姐妹
[00:06:08.220 --> 00:06:12.620]  去關心她們的需要呢
[00:06:12.620 --> 00:06:14.420]  最近不知道大家有沒有留意
[00:06:14.420 --> 00:06:16.220]  一些傳媒的報導
[00:06:16.220 --> 00:06:21.940]  一個在九龍城區的十方婦人被人打劫
[00:06:21.940 --> 00:06:24.260]  然後有大英姐妹知道了
[00:06:24.260 --> 00:06:26.860]  又很關心問一下教會問一下我
[00:06:26.860 --> 00:06:29.820]  怎樣可以幫忙去支援一下
[00:06:29.820 --> 00:06:32.700]  的確我們有很多不同的需要
[00:06:32.700 --> 00:06:34.420]  很多的資訊
[00:06:34.420 --> 00:06:37.980]  可能有時候會讓我們覺得吃不消
[00:06:37.980 --> 00:06:42.140]  而今天的社會太多的資訊太多的需要
[00:06:42.140 --> 00:06:48.380]  不禁也好像故事中的這個聖經描述裡面
[00:06:48.380 --> 00:06:51.660]  那個律法師的問題
[00:06:51.660 --> 00:06:54.740]  究竟誰是我們的鄰舍呢
[00:06:54.740 --> 00:06:56.860]  誰是我們的鄰舍呢
[00:06:56.860 --> 00:06:59.140]  就讓我們再一次重溫這段
[00:06:59.140 --> 00:07:01.140]  路加醫生獨家的經文
[00:07:01.140 --> 00:07:05.700]  看看我們在當中有沒有找到答案
[00:07:05.700 --> 00:07:06.580]  我們一起讀吧
[00:07:06.580 --> 00:07:08.460]  預備一二三
[00:07:08.460 --> 00:07:12.500]  有一個律法師起來試探耶穌說
[00:07:12.500 --> 00:07:18.740]  夫子我該做什麼才可以承受永生
[00:07:18.740 --> 00:07:21.100]  律法上寫的是什麼
[00:07:21.100 --> 00:07:23.340]  理念的是怎樣呢
[00:07:23.340 --> 00:07:24.740]  他回答說
[00:07:24.740 --> 00:07:29.500]  你要盡心盡性盡力盡意愛主你的神
[00:07:29.500 --> 00:07:32.420]  又要愛鄰舍如同自己
[00:07:32.420 --> 00:07:34.980]  耶穌說你回答的事
[00:07:34.980 --> 00:07:38.340]  你這樣行就必得永生
[00:07:38.340 --> 00:07:40.780]  乃人要顯明自己有理
[00:07:40.780 --> 00:07:45.740]  就對耶穌說誰是我的鄰舍呢
[00:07:45.740 --> 00:07:47.140]  一開始有一個律法師
[00:07:47.140 --> 00:07:49.140]  一個很熟悉律法的專家
[00:07:49.140 --> 00:07:51.940]  去問耶穌一個律法的問題
[00:07:51.940 --> 00:07:54.620]  其實這個佈局本身已經很奇怪
[00:07:54.620 --> 00:07:57.260]  究竟祂想要一個怎樣的答案呢
[00:07:57.260 --> 00:07:59.860]  祂不會不知道答案吧
[00:07:59.860 --> 00:08:01.620]  祂應該知道的
[00:08:01.620 --> 00:08:05.300]  祂是想向人炫耀一番祂所知道的事
[00:08:05.300 --> 00:08:09.380]  還是祂想知道這位受人敬重的夫子
[00:08:09.380 --> 00:08:11.620]  這位得功望重的人
[00:08:11.620 --> 00:08:12.820]  這位耶穌
[00:08:12.820 --> 00:08:16.860]  跟祂一個熟悉律法的專家有什麼分別呢
[00:08:16.860 --> 00:08:18.420]  耶穌何德何能
[00:08:18.420 --> 00:08:21.220]  跟祂有什麼分別呢
[00:08:21.220 --> 00:08:23.940]  經文也提示了我們
[00:08:23.940 --> 00:08:28.300]  祂問耶穌是想試探耶穌的虛實
[00:08:28.300 --> 00:08:31.940]  試探祂是否熟悉聖經教導的內容
[00:08:31.940 --> 00:08:38.380]  或者看看耶穌的回答有沒有一些獨到的見解
[00:08:38.380 --> 00:08:42.980]  很奇怪耶穌以反問的方式去回答這個律法師
[00:08:42.980 --> 00:08:46.700]  似乎沒有跌入到律法師的預期的計劃裡面
[00:08:46.700 --> 00:08:48.420]  而律法師又很特別地
[00:08:48.420 --> 00:08:52.420]  好像自問自答的形式去回答耶穌的問題
[00:08:52.420 --> 00:08:55.860]  所以律法師為了要顯明自己有道理
[00:08:55.860 --> 00:08:57.500]  他就再問耶穌
[00:08:57.500 --> 00:09:02.340]  「誰是我的鄰舍?」
[00:09:02.340 --> 00:09:04.700]  律法師很熟悉摩西五經
[00:09:04.700 --> 00:09:07.060]  所以他應該知道鄰舍的意思
[00:09:07.060 --> 00:09:08.740]  在《利未記》裡面
[00:09:08.740 --> 00:09:10.100]  十九章十八節裡面說
[00:09:10.100 --> 00:09:13.460]  「不可報仇,也不可埋怨你本國的子民」
[00:09:13.460 --> 00:09:15.380]  「卻要愛人如己」
[00:09:15.380 --> 00:09:17.220]  「我是耶和華」
[00:09:17.220 --> 00:09:20.580]  在第十九章的三十三到三十四節裡面
[00:09:20.580 --> 00:09:22.420]  他更加這樣說
[00:09:22.420 --> 00:09:25.620]  「若有外人在你們國中和你同居」
[00:09:25.620 --> 00:09:28.900]  「就不可欺負他和你們同居的外人」
[00:09:28.900 --> 00:09:31.340]  「你們要看他如本地人一樣」
[00:09:31.340 --> 00:09:33.180]  「並要愛他如己」
[00:09:33.180 --> 00:09:36.580]  「因為你們在埃及地也作過寄居的」
[00:09:36.580 --> 00:09:39.060]  「我是耶和華,你們的神」
[00:09:39.060 --> 00:09:42.420]  所以「鄰舍」不單單只是隔離「鄰舍」的意思
[00:09:42.420 --> 00:09:46.300]  更加是一個更加廣闊的意義的裡面
[00:09:46.300 --> 00:09:48.580]  不過這個詞語的含義
[00:09:48.580 --> 00:09:50.660]  對於當時期的猶太人來說
[00:09:50.660 --> 00:09:52.860]  他們就不是這樣的看法
[00:09:52.860 --> 00:09:57.340]  他們很明顯地漠視了一個更加豐富的意義
[00:09:57.340 --> 00:10:03.620]  他們只是把「鄰舍」局限在以色列的民族裡面
[00:10:03.620 --> 00:10:05.380]  自己的同胞的裡面
[00:10:05.380 --> 00:10:07.620]  對於其他的民族
[00:10:07.620 --> 00:10:09.700]  其他的外人
[00:10:09.700 --> 00:10:15.300]  甚至要了解到愛是及至全人類的一個概念
[00:10:15.300 --> 00:10:19.340]  他們就不是他們理解的範圍之內
[00:10:19.340 --> 00:10:22.660]  所以耶穌他沒有直接回答這個律法師的問題
[00:10:22.660 --> 00:10:28.500]  反而是講了一個很精彩的故事
[00:10:28.500 --> 00:10:31.220]  就是這個很撒瑪利亞人的故事
[00:10:31.220 --> 00:10:32.260]  耶穌回答說
[00:10:32.260 --> 00:10:35.100]  「有一個人從耶路撒冷下耶路爾哥去」
[00:10:35.100 --> 00:10:37.020]  「落在強盜手中」
[00:10:37.020 --> 00:10:38.460]  「他門剝去他的衣裳」
[00:10:38.460 --> 00:10:40.220]  「把他打個半死」
[00:10:40.220 --> 00:10:42.060]  「就丟下他走了」
[00:10:42.060 --> 00:10:44.580]  「偶然有一個祭司從這條路下來」
[00:10:44.580 --> 00:10:47.540]  「看見他就從那邊過去了」
[00:10:47.540 --> 00:10:49.940]  「有一個利美人來到這地方」
[00:10:49.940 --> 00:10:55.180]  「看見他也照樣從那邊過去了」
[00:10:55.180 --> 00:10:56.900]  這個故事裡面描述到有一個人
[00:10:56.900 --> 00:11:00.100]  他被強盜打個半死丟在路上
[00:11:00.100 --> 00:11:01.740]  一個祭司、一個利美人
[00:11:01.740 --> 00:11:04.540]  看到他也當作看不到
[00:11:04.540 --> 00:11:07.340]  碰走碰過地離開
[00:11:07.340 --> 00:11:10.500]  在他身邊走過
[00:11:10.500 --> 00:11:12.500]  耶穌提到這個人的時候
[00:11:12.500 --> 00:11:15.900]  很特別的是祂沒有強調是哪個國籍
[00:11:15.900 --> 00:11:18.380]  似乎一早已經暗示
[00:11:18.380 --> 00:11:21.380]  重要的是這個人的需要
[00:11:21.380 --> 00:11:23.580]  多於他的國籍是什麼人
[00:11:23.580 --> 00:11:28.540]  甚至他的什麼身份、什麼地位
[00:11:28.540 --> 00:11:31.060]  當然了,猶太人的機會
[00:11:31.060 --> 00:11:33.060]  他們自己的同胞的機會也很大
[00:11:33.060 --> 00:11:35.140]  因為更加凸顯出
[00:11:35.140 --> 00:11:39.860]  祭司和利美人連自己的同胞都自知不顧
[00:11:39.860 --> 00:11:41.140]  都當作看不到
[00:11:41.140 --> 00:11:44.580]  都不幫忙幾種的失態
[00:11:44.580 --> 00:11:46.340]  他們不敢親近
[00:11:46.340 --> 00:11:48.100]  或者連看一看、視察一下
[00:11:48.100 --> 00:11:49.820]  那個人的狀況都沒有
[00:11:49.820 --> 00:11:53.100]  就碰走碰過
[00:11:53.100 --> 00:11:54.780]  當然有學者認為
[00:11:54.780 --> 00:11:56.540]  是出於祭司、利美人
[00:11:56.540 --> 00:11:59.980]  他們不想沾染那些不潔
[00:11:59.980 --> 00:12:02.900]  怕有血或是死人
[00:12:02.900 --> 00:12:06.060]  不能招致一些禮儀上的不潔症的緣故
[00:12:06.060 --> 00:12:10.940]  因此他們選擇將這個人丟在那裡
[00:12:10.940 --> 00:12:12.740]  不理會他
[00:12:12.740 --> 00:12:14.180]  這樣就可以很穩當地
[00:12:14.180 --> 00:12:19.180]  保持自己禮儀上的潔症
[00:12:19.180 --> 00:12:21.540]  當然啦,還有很多原因
[00:12:21.540 --> 00:12:24.940]  譬如說,為什麼我們這樣選擇呢?
[00:12:24.940 --> 00:12:28.540]  可能怕那些強盜再去而復返
[00:12:28.540 --> 00:12:29.380]  有些危險
[00:12:29.380 --> 00:12:31.980]  擔心自己在危險的狀況裡面
[00:12:31.980 --> 00:12:34.060]  又或者,可能說著
[00:12:34.060 --> 00:12:36.420]  要完成自己非常重要的公務
[00:12:36.420 --> 00:12:42.100]  而漠視了這個眼前人的需要
[00:12:42.100 --> 00:12:46.740]  是基於原則性處理問題的習慣
[00:12:46.740 --> 00:12:52.620]  是處境狀況的評估之下的最好的選擇
[00:12:52.620 --> 00:12:57.340]  還是只是因為怕阻礙自己做更重要的事情
[00:12:57.340 --> 00:13:00.660]  而不思以援手
[00:13:00.660 --> 00:13:02.860]  我們都不知道
[00:13:02.860 --> 00:13:06.020]  我們只知道
[00:13:06.020 --> 00:13:08.060]  當一個人受苦
[00:13:08.060 --> 00:13:10.860]  當一個人有需要的時候
[00:13:10.860 --> 00:13:18.140]  祭司和利美人就棄他於不顧
[00:13:18.140 --> 00:13:20.740]  我們的確都有太多這些經驗
[00:13:20.740 --> 00:13:21.980]  忙這樣忙那樣
[00:13:21.980 --> 00:13:26.940]  有時就忽略了身邊有需要人的狀況
[00:13:26.940 --> 00:13:29.020]  慢慢變得麻木
[00:13:29.020 --> 00:13:30.940]  變得沒耐性
[00:13:30.940 --> 00:13:35.900]  變得缺乏綿密的心
[00:13:35.900 --> 00:13:39.420]  上星期我就有一個很深刻的體會
[00:13:39.420 --> 00:13:42.380]  我這個月自己要處理好幾個營會
[00:13:42.380 --> 00:13:44.940]  非常忙碌
[00:13:44.940 --> 00:13:47.140]  所以其中一個營會結束之後
[00:13:47.140 --> 00:13:50.860]  其實第一個想法就是盡快回家休息一下
[00:13:50.860 --> 00:13:54.820]  不過因為在教會還有一些首尾要回教會做
[00:13:54.820 --> 00:13:57.340]  我就留在教會做
[00:13:57.340 --> 00:14:00.660]  然後我就收到童工的電話
[00:14:00.660 --> 00:14:05.060]  就說有個人很需要快快地去做一個灑水禮
[00:14:05.060 --> 00:14:07.220]  我心裡面的第一個感覺就是
[00:14:07.220 --> 00:14:09.380]  可不可以找第二個
[00:14:09.380 --> 00:14:12.220]  那一刻很累
[00:14:12.220 --> 00:14:14.020]  結果童工也很好
[00:14:14.020 --> 00:14:18.580]  他就的確幫我找了一轉其他的可能性之後
[00:14:18.580 --> 00:14:22.220]  最後還是找回我
[00:14:22.220 --> 00:14:27.500]  那我就唯有很無可奈何地去完成這個工作
[00:14:27.500 --> 00:14:32.460]  不過當我去到見到當事人的身體狀況
[00:14:32.460 --> 00:14:35.940]  感受到他那種的迫切性
[00:14:35.940 --> 00:14:38.620]  那種需要施以援手
[00:14:38.620 --> 00:14:42.500]  需要協助的那個場景的時候
[00:14:42.500 --> 00:14:44.860]  見到當事人很肯定地
[00:14:44.860 --> 00:14:50.220]  去接受這個灑水禮那份的感恩之情
[00:14:50.220 --> 00:14:56.060]  我就很慚愧
[00:14:56.060 --> 00:15:00.820]  結果他在當天晚上就離開了
[00:15:00.820 --> 00:15:03.340]  我第一次做灑水禮
[00:15:03.340 --> 00:15:07.340]  當天晚上的當事人離開
[00:15:07.340 --> 00:15:09.660]  我心裡面就浮起
[00:15:09.660 --> 00:15:13.860]  自己也好像祭司利美人一樣
[00:15:13.860 --> 00:15:17.260]  我們有很多的藉口
[00:15:17.260 --> 00:15:19.340]  很多的藉口的影響
[00:15:19.340 --> 00:15:22.860]  以致慢慢變得麻木
[00:15:22.860 --> 00:15:28.860]  變得缺乏憐憫的心
[00:15:28.860 --> 00:15:32.820]  耶穌接著提到一個撒瑪利亞人
[00:15:32.820 --> 00:15:35.740]  他說唯有一個撒瑪利亞人走路來到那裡
[00:15:35.740 --> 00:15:38.460]  看見他就動了慈心
[00:15:38.460 --> 00:15:42.660]  上前用油和酒倒在他的雙處包裹好了
[00:15:42.660 --> 00:15:44.580]  扶他騎上自己的身後
[00:15:44.580 --> 00:15:46.660]  帶到店裡去照應他
[00:15:46.660 --> 00:15:49.740]  第二天拿出二錢來交給店主
[00:15:49.740 --> 00:15:51.500]  說:你且照應他
[00:15:51.500 --> 00:15:55.740]  此外所費用的我回來必還你
[00:15:55.740 --> 00:15:59.140]  當祭司利美人都離開的時候
[00:15:59.140 --> 00:16:01.140]  一群聽眾一定會預期
[00:16:01.140 --> 00:16:04.820]  下一個出現的會是以色列的平民百姓
[00:16:04.820 --> 00:16:08.220]  因為似乎耶穌是要針對當時的神職人員
[00:16:08.220 --> 00:16:10.300]  去講這個故事
[00:16:10.300 --> 00:16:14.660]  但是耶穌提到一個撒瑪利亞人來到中間
[00:16:14.660 --> 00:16:16.340]  看見那個受傷的人
[00:16:16.340 --> 00:16:18.460]  他就動了慈心
[00:16:18.460 --> 00:16:21.140]  動了憐憫的心腸
[00:16:21.140 --> 00:16:24.100]  他用油和酒倒在那個人的雙處
[00:16:24.100 --> 00:16:26.500]  他獨自,周圍都沒有人
[00:16:26.500 --> 00:16:31.340]  獨自一個親手包紮好那個受傷者的傷口
[00:16:31.340 --> 00:16:33.460]  然後將他扶在自己的身後
[00:16:33.460 --> 00:16:35.540]  很明顯,扶在自己的身後的時候
[00:16:35.540 --> 00:16:38.500]  他就是牽著身後走
[00:16:38.500 --> 00:16:41.460]  他自己不坐在身後
[00:16:41.460 --> 00:16:44.380]  帶到旅館裡照顧他
[00:16:44.380 --> 00:16:46.900]  更誇張的是他陪到他第二天
[00:16:46.900 --> 00:16:49.940]  其實他可以一放下在店裡就馬上走
[00:16:49.940 --> 00:16:54.700]  但是他也陪伴他那個受傷者到了第二天
[00:16:54.700 --> 00:16:56.820]  之後拿出以前的錢
[00:16:56.820 --> 00:16:59.380]  相對於幾星期的洗費
[00:16:59.380 --> 00:17:01.100]  交給那個店主
[00:17:01.100 --> 00:17:03.460]  他說:「你且照應他此外所費用的
[00:17:03.460 --> 00:17:05.780]  即一切額外的開支
[00:17:05.780 --> 00:17:08.980]  我回來必還你」
[00:17:08.980 --> 00:17:10.620]  所以撒瑪利亞人所做的
[00:17:10.620 --> 00:17:13.980]  是超過了最低限度的援助
[00:17:13.980 --> 00:17:17.500]  甚至是模範中的模範
[00:17:17.500 --> 00:17:26.580]  他做多過一般人那種憐憫的行動
[00:17:26.580 --> 00:17:29.380]  我們自問
[00:17:29.380 --> 00:17:34.340]  有多少人會做到那麼仔細
[00:17:34.340 --> 00:17:38.620]  做到那麼盡
[00:17:38.620 --> 00:17:40.500]  在一段記載裡面
[00:17:40.500 --> 00:17:43.740]  一般人預期祭司利未人是樂於助人
[00:17:43.740 --> 00:17:46.860]  認為他們是更加會去幫助受傷的淪陀
[00:17:46.860 --> 00:17:53.220]  而那個撒瑪利亞人呢
[00:17:53.220 --> 00:17:54.620]  因為歷史的原因
[00:17:54.620 --> 00:17:57.460]  以色列人認定他們是那些血統混雜
[00:17:57.460 --> 00:17:59.500]  那些不乾淨的人
[00:17:59.500 --> 00:18:02.260]  當時的人的認定就是
[00:18:02.260 --> 00:18:06.020]  他們最不可能有同情心
[00:18:06.020 --> 00:18:08.020]  而這個撒瑪利亞人
[00:18:08.020 --> 00:18:11.740]  他是出奇的動了慈心
[00:18:11.740 --> 00:18:13.780]  有憐憫的心腸
[00:18:13.780 --> 00:18:16.100]  一種愛倫舍的表現
[00:18:16.100 --> 00:18:18.700]  做了一種典範
[00:18:18.700 --> 00:18:20.860]  對當時的聽眾來說
[00:18:20.860 --> 00:18:25.540]  一定對他們造成很大的衝擊
[00:18:25.540 --> 00:18:29.660]  其實老家也用了同一個動了慈心的字詞
[00:18:29.660 --> 00:18:32.820]  去描述耶穌在第七章十三節裡面
[00:18:32.820 --> 00:18:34.820]  祂說主漢見厄寡婦
[00:18:34.820 --> 00:18:37.420]  就憐憫她
[00:18:37.420 --> 00:18:39.860]  原文是動了慈心
[00:18:39.860 --> 00:18:42.500]  對她說不要哭
[00:18:42.500 --> 00:18:44.740]  很熟悉的浪子的比喻裡面
[00:18:44.740 --> 00:18:49.620]  都用這個字形容父親對失散兒子的接納
[00:18:49.620 --> 00:18:50.580]  相離還遠
[00:18:50.580 --> 00:18:53.540]  他父親看見就動了慈心
[00:18:53.540 --> 00:18:55.100]  跑去抱著他的頸看
[00:18:55.100 --> 00:18:58.700]  連連與他親嘴
[00:18:58.700 --> 00:19:01.020]  耶穌刻意用這個字
[00:19:01.020 --> 00:19:02.900]  動了慈心
[00:19:02.900 --> 00:19:06.300]  女真宗譯本也叫做動了憐憫的心
[00:19:06.300 --> 00:19:10.620]  去描述撒瑪利亞人對受傷的人的愛
[00:19:10.620 --> 00:19:12.260]  是要說明這個撒瑪利亞人
[00:19:12.260 --> 00:19:18.740]  是真正活出了父親和耶穌的愛
[00:19:18.740 --> 00:19:23.860]  耶穌很詳細地去列出這個撒瑪利亞人的善恨
[00:19:23.860 --> 00:19:25.980]  指出這個人的恩慈
[00:19:25.980 --> 00:19:28.620]  和先前那個利美人祭司
[00:19:28.620 --> 00:19:30.940]  他們那種冷漠的行為
[00:19:30.940 --> 00:19:34.660]  成為一個很大的對比
[00:19:34.660 --> 00:19:36.980]  最後耶穌就問
[00:19:36.980 --> 00:19:42.740]  你想這三個人哪一個是落在強盜手中的鄰舍呢
[00:19:42.740 --> 00:19:46.340]  這個問題正正是解釋這個比喻的關鍵
[00:19:46.340 --> 00:19:49.580]  也都是比較複雜的一個節骨位
[00:19:49.580 --> 00:19:52.140]  有點難掌握
[00:19:52.140 --> 00:19:54.420]  還記得律法師的提問是什麼
[00:19:54.420 --> 00:19:56.420]  他說誰是我的鄰舍
[00:19:56.420 --> 00:19:59.460]  誰是我要去關心的人
[00:19:59.460 --> 00:20:05.060]  耶穌卻是將他的問題的主次調一調
[00:20:05.060 --> 00:20:07.500]  耶穌不是問誰是撒瑪利亞人的鄰舍
[00:20:07.500 --> 00:20:08.900]  那個受傷的人
[00:20:08.900 --> 00:20:10.380]  那個有需要的人
[00:20:10.380 --> 00:20:16.860]  耶穌是問誰是落在強盜手中的鄰舍
[00:20:16.860 --> 00:20:18.860]  女真宗亦本是直譯
