
[00:00:00.000 --> 00:00:01.480]  禮拜四早上
[00:02:43.120 --> 00:02:45.200]  他們期待一個領袖
[00:02:45.200 --> 00:02:49.560]  特別是新約時代的領袖能夠帶領他們脫離羅馬人的轄制
[00:02:50.080 --> 00:02:54.040]  他們重新成為他們土地上的主人
[00:02:54.040 --> 00:02:57.200]  不需要成為羅馬的二等公民
[00:02:57.200 --> 00:03:00.520]  領袖
[00:03:00.520 --> 00:03:03.120]  他們期望一個好的領袖出來
[00:03:03.120 --> 00:03:06.520]  他們所面對的問題都能夠解決
[00:03:06.520 --> 00:03:09.360]  他們等候著一個君王
[00:03:09.360 --> 00:03:12.120]  讓我想起前幾天
[00:03:12.120 --> 00:03:15.640]  特首宣佈明年不再連任
[00:03:15.640 --> 00:03:19.200]  然後我看到很多人很開心
[00:03:21.080 --> 00:03:22.560]  我又不夠膽開心
[00:03:22.560 --> 00:03:24.880]  為甚麼
[00:03:24.880 --> 00:03:28.320]  因為我怕沒有最差只有更差
[00:03:28.320 --> 00:03:30.720]  都不知道明年那個是誰
[00:03:30.720 --> 00:03:32.120]  怎夠膽開心
[00:03:32.120 --> 00:03:38.360]  還有更加明白一件事
[00:03:38.360 --> 00:03:42.760]  就算有新的領袖新的特首明年上場
[00:03:42.760 --> 00:03:47.240]  香港的問題不會變得完全消失
[00:03:49.120 --> 00:03:53.200]  香港仍然是香港要面對要解決的問題
[00:03:53.200 --> 00:03:57.400]  今天我們看以賽亞書五十三章
[00:03:57.400 --> 00:04:03.640]  通常這段經文是在壽難節去看的
[00:04:03.640 --> 00:04:05.640]  一個受苦獨人的寓言
[00:04:05.640 --> 00:04:07.080]  以賽亞書很特別
[00:04:07.080 --> 00:04:11.040]  在四方書裡說到主耶穌基督的寓言
[00:04:11.040 --> 00:04:13.720]  四方裡面引用最多的就是以賽亞書
[00:04:15.360 --> 00:04:19.840]  因為以賽亞書是以賽亞先知對他當仇的人來說
[00:04:19.840 --> 00:04:23.120]  是說了兩個等待的訊息
[00:04:23.120 --> 00:04:27.600]  第一個等待的訊息是一個悲哀的等待
[00:04:27.600 --> 00:04:31.040]  以賽亞先知跟以色列人說
[00:04:31.040 --> 00:04:32.840]  因著你們離棄神
[00:04:32.840 --> 00:04:35.920]  因著你們離棄神的律法
[00:04:35.920 --> 00:04:38.560]  因著你們離棄了神的約
[00:04:38.560 --> 00:04:41.400]  你們等待著國破家亡
[00:04:41.400 --> 00:04:43.040]  地人老去
[00:04:44.200 --> 00:04:45.440]  外族會入侵
[00:04:45.440 --> 00:04:47.360]  國家會毀滅
[00:04:47.360 --> 00:04:51.480]  一個悲哀的等待
[00:04:51.480 --> 00:04:55.120]  另一個等待充滿盼望的等待
[00:04:55.120 --> 00:04:57.280]  就是上帝沒有離棄你們
[00:04:57.280 --> 00:05:00.440]  所以將會有一天有個同類懷孕生子
[00:05:00.440 --> 00:05:04.440]  神重新與以色列人同在
[00:05:04.440 --> 00:05:08.720]  會重新去紀念阿伯拉罕你們的祖先
[00:05:08.720 --> 00:05:11.440]  跟神所納的約
[00:05:13.360 --> 00:05:19.240]  神會重新帶領他們回到耶路撒冷重建護國
[00:05:19.240 --> 00:05:21.640]  重新建立自己的國家
[00:05:21.640 --> 00:05:24.960]  重新從外邦人的入侵和擄掠裡面
[00:05:24.960 --> 00:05:27.680]  走出來得回自由
[00:05:27.680 --> 00:05:29.000]  得回一個民族的尊嚴
[00:05:29.000 --> 00:05:29.920]  復興以色列
[00:05:29.920 --> 00:05:32.240]  他們重新成為神的子民
[00:05:32.240 --> 00:05:34.240]  兩個等待
[00:05:34.240 --> 00:05:37.440]  第一個等待是絕對不受歡迎的
[00:05:37.440 --> 00:05:39.600]  讓當時的人覺得
[00:05:39.600 --> 00:05:41.720]  你為什麼打擊我們國家的士氣
[00:05:41.720 --> 00:05:44.200]  仗都還沒打 你已經說我們已經在輸
[00:05:44.200 --> 00:05:47.280]  說神離開我們 說這是神的審判
[00:05:47.280 --> 00:05:51.720]  一個簡單的例子
[00:05:51.720 --> 00:05:53.480]  其實以賽亞只不過跟他們說
[00:05:53.480 --> 00:05:56.400]  黑夜將會來到
[00:05:56.400 --> 00:06:00.600]  等候黎明升起的那一刻
[00:06:00.600 --> 00:06:06.280]  痛苦的不知道黑夜要捱多久
[00:06:06.280 --> 00:06:09.480]  這個惡夢要維持多久
[00:06:10.520 --> 00:06:13.320]  所以賽亞書裡說一個受苦的僕人
[00:06:13.320 --> 00:06:14.800]  他講了很多不同的預言
[00:06:14.800 --> 00:06:16.040]  就是將來這個泡沫
[00:06:16.040 --> 00:06:17.400]  這個等候泡沫
[00:06:17.400 --> 00:06:18.520]  怎樣去發生
[00:06:18.520 --> 00:06:20.840]  對於新約來說
[00:06:20.840 --> 00:06:22.520]  對於耶穌年代來說
[00:06:22.520 --> 00:06:24.360]  他們就是等候一個王者
[00:06:24.360 --> 00:06:27.280]  能夠像昔日摩西一樣
[00:06:27.280 --> 00:06:29.800]  將他們從奴役裡面帶出來
[00:06:29.800 --> 00:06:30.720]  得自由
[00:06:30.720 --> 00:06:33.200]  這個就是他們所等候的黎賽亞
[00:06:33.200 --> 00:06:34.720]  他們對嗎
[00:06:34.720 --> 00:06:35.680]  對
[00:06:35.680 --> 00:06:37.520]  他們等得對
[00:06:38.520 --> 00:06:40.680]  這個是上帝為他們所預備的黎賽亞
[00:06:40.680 --> 00:06:44.200]  但是上帝一向所做的
[00:06:44.200 --> 00:06:45.880]  祂所給人的
[00:06:45.880 --> 00:06:47.160]  是永永遠遠
[00:06:47.160 --> 00:06:49.480]  很多時候超越能夠想像
[00:06:49.480 --> 00:06:52.480]  超越人所求的
[00:06:52.480 --> 00:06:54.960]  只是耶穌的就職已經很不一樣
[00:06:54.960 --> 00:06:55.960]  始無前例
[00:06:55.960 --> 00:06:59.240]  黎賽亞這三個字代表受高者的意思
[00:06:59.240 --> 00:07:00.080]  是希伯來文
[00:07:00.080 --> 00:07:02.160]  希臘文翻譯為基督
[00:07:02.160 --> 00:07:03.480]  所以說耶穌基督
[00:07:03.480 --> 00:07:05.320]  其實就是耶穌受高者
[00:07:06.920 --> 00:07:08.640]  而過往在舊約的時候
[00:07:08.640 --> 00:07:10.360]  受高者是哪三類人
[00:07:10.360 --> 00:07:12.040]  就是先知、君王和祭司
[00:07:12.040 --> 00:07:14.080]  被高尤
[00:07:14.080 --> 00:07:16.560]  倒在頭上去受高
[00:07:16.560 --> 00:07:17.920]  但是主耶穌基督
[00:07:17.920 --> 00:07:19.880]  祂始無前例
[00:07:19.880 --> 00:07:21.120]  不是被人去高納
[00:07:21.120 --> 00:07:23.320]  是被上帝親自高納
[00:07:23.320 --> 00:07:24.840]  當祂在約旦河
[00:07:24.840 --> 00:07:26.920]  施洗約旦河和祂施洗的時候
[00:07:26.920 --> 00:07:30.520]  聖靈彷彿夾著光在祂的身上
[00:07:30.520 --> 00:07:33.080]  天開了或者是我的愛子
[00:07:33.080 --> 00:07:34.600]  我所喜悅的
[00:07:35.520 --> 00:07:37.360]  上帝親自的高納
[00:07:37.360 --> 00:07:39.520]  這個黎賽亞
[00:07:39.520 --> 00:07:40.840]  始無前例
[00:07:40.840 --> 00:07:43.880]  當以色列人在等候一個
[00:07:43.880 --> 00:07:44.960]  強而有力的領袖
[00:07:44.960 --> 00:07:46.400]  終望所歸的領袖
[00:07:46.400 --> 00:07:48.920]  他們會想像這個領袖會怎樣
[00:07:48.920 --> 00:07:50.440]  一個是神所喜悅的領袖
[00:07:50.440 --> 00:07:51.280]  那應該是怎樣的
[00:07:51.280 --> 00:07:53.000]  很自然
[00:07:53.000 --> 00:07:54.000]  祂祈禱的時候
[00:07:54.000 --> 00:07:54.840]  神一定聽
[00:07:54.840 --> 00:07:57.240]  祂凡事會順利
[00:07:57.240 --> 00:07:59.520]  祂所說的話會成就
[00:07:59.520 --> 00:08:00.800]  祂能夠帶領大家
[00:08:00.800 --> 00:08:01.760]  一路去打仗
[00:08:01.760 --> 00:08:03.280]  推翻羅馬政權的時候
[00:08:03.280 --> 00:08:04.560]  一定會打勝仗
[00:08:05.200 --> 00:08:05.800]  祂的日子
[00:08:05.800 --> 00:08:07.000]  大家跟著祂的日子
[00:08:07.000 --> 00:08:07.880]  一定會有平安
[00:08:07.880 --> 00:08:09.080]  一定會得到釋放
[00:08:09.080 --> 00:08:11.760]  一個很自然的期待
[00:08:11.760 --> 00:08:15.320]  但是在第五十三章
[00:08:15.320 --> 00:08:16.600]  受苦的僕人
[00:08:16.600 --> 00:08:18.320]  這個寓言裡面
[00:08:18.320 --> 00:08:21.360]  它和以色列人他們的期待
[00:08:21.360 --> 00:08:23.600]  完完全全的相反
[00:08:23.600 --> 00:08:26.840]  神給他們的
[00:08:26.840 --> 00:08:28.040]  是一位受苦的
[00:08:28.040 --> 00:08:30.800]  歷經苦難的領袖
[00:08:30.800 --> 00:08:34.120]  甚至我們會質疑
[00:08:34.400 --> 00:08:36.840]  神究竟是否愛他們
[00:08:36.840 --> 00:08:40.200]  祂承認擔當我們的憂患
[00:08:40.200 --> 00:08:42.680]  背負我們的痛苦
[00:08:42.680 --> 00:08:45.360]  我們卻以為祂受責罰
[00:08:45.360 --> 00:08:48.080]  是被神擊打苦袋
[00:08:48.080 --> 00:08:51.680]  祂為我們的過犯受害
[00:08:51.680 --> 00:08:53.920]  為我們的罪孽被壓傷
[00:08:53.920 --> 00:08:56.760]  因祂受的懲罰我們得平安
[00:08:56.760 --> 00:08:59.240]  因祂受的鞭傷我們得意志
[00:08:59.240 --> 00:09:01.240]  即是說
[00:09:02.040 --> 00:09:05.080]  以這個以色列人等候的尼塞亞
[00:09:05.080 --> 00:09:06.520]  祂會有憂患
[00:09:06.520 --> 00:09:08.520]  歷經憂患
[00:09:08.520 --> 00:09:10.560]  祂會背負著痛苦
[00:09:10.560 --> 00:09:13.000]  祂會被神扎打
[00:09:13.000 --> 00:09:15.240]  被我們懷疑
[00:09:15.240 --> 00:09:18.080]  究竟神是否喜歡祂
[00:09:18.080 --> 00:09:19.360]  是否神喜悅祂
[00:09:19.360 --> 00:09:20.880]  祂會受害
[00:09:20.880 --> 00:09:22.520]  祂會被壓傷
[00:09:22.520 --> 00:09:23.960]  祂會受懲罰
[00:09:23.960 --> 00:09:25.360]  祂會受鞭傷
[00:09:25.360 --> 00:09:30.960]  這個會是神賜福的嗎
[00:09:32.760 --> 00:09:35.120]  我們通常想神所賜福的
[00:09:35.120 --> 00:09:36.880]  當然是凡事順利
[00:09:36.880 --> 00:09:39.160]  神所賜福的
[00:09:39.160 --> 00:09:40.440]  當祂做事的時候
[00:09:40.440 --> 00:09:41.560]  祂做事正直
[00:09:41.560 --> 00:09:42.880]  祂會勞苦
[00:09:42.880 --> 00:09:45.680]  但是祂會大得成果
[00:09:45.680 --> 00:09:48.280]  神所賜福的
[00:09:48.280 --> 00:09:49.760]  就是祂身上裡面
[00:09:49.760 --> 00:09:51.600]  可能有些不好的事情發生
[00:09:51.600 --> 00:09:53.280]  但是神會將這些不好的事情
[00:09:53.280 --> 00:09:54.720]  轉變成好的事情
[00:09:54.720 --> 00:09:56.840]  就算祂受冤屈的時候
[00:09:56.840 --> 00:09:58.280]  神會親自替祂伸冤
[00:10:00.840 --> 00:10:02.520]  祂在生命裡面可以數算
[00:10:02.520 --> 00:10:04.160]  神很多不同的恩典
[00:10:04.160 --> 00:10:07.240]  甚至是一些突如其來的恩典
[00:10:07.240 --> 00:10:08.440]  讓祂能夠讚美主
[00:10:08.440 --> 00:10:10.280]  讓人知道祂是神所喜悅的
[00:10:10.280 --> 00:10:13.600]  這才是上帝所喜悅的領袖
[00:10:13.600 --> 00:10:16.760]  以色列人會這樣想
[00:10:16.760 --> 00:10:19.040]  我們同樣都會這樣想
[00:10:19.040 --> 00:10:22.360]  但是
[00:10:22.360 --> 00:10:26.440]  神所差派的彌賽亞君王
[00:10:26.440 --> 00:10:29.080]  祂不是以一種
[00:10:29.080 --> 00:10:32.600]  我們以為神賜福的方式降臨
[00:10:32.600 --> 00:10:37.840]  乃是祂經歷人恩罪
[00:10:37.840 --> 00:10:40.600]  而享受那份惡果
[00:10:40.600 --> 00:10:43.240]  祂是經歷每一個的惡果
[00:10:43.240 --> 00:10:45.960]  經歷那些痛苦
[00:10:45.960 --> 00:10:47.440]  與人同在
[00:10:47.440 --> 00:10:49.080]  並不是因為祂犯罪
[00:10:49.080 --> 00:10:53.320]  但是祂經歷人的痛苦
[00:10:53.320 --> 00:10:54.760]  這個領袖
[00:10:54.760 --> 00:10:56.880]  所以神預備的領袖
[00:10:56.880 --> 00:10:58.400]  不是一個萬世巨星
[00:10:59.600 --> 00:11:01.240]  神正在預備的領袖
[00:11:01.240 --> 00:11:04.280]  乃與人同甘共苦的領袖
[00:11:04.280 --> 00:11:06.360]  為什麼要這樣
[00:11:06.360 --> 00:11:09.520]  其實很明顯
[00:11:09.520 --> 00:11:11.880]  對當時的以色列人來說
[00:11:11.880 --> 00:11:13.720]  對任何的人來說
[00:11:13.720 --> 00:11:15.040]  我們遇到問題的時候
[00:11:15.040 --> 00:11:18.080]  我們期望快快手手解決問題
[00:11:18.080 --> 00:11:20.760]  讓我完全不需要再面對問題
[00:11:20.760 --> 00:11:21.680]  就已經解決了
[00:11:21.680 --> 00:11:23.760]  我們希望有一個快速的解決
[00:11:23.760 --> 00:11:26.480]  但是對於上帝來說
[00:11:28.400 --> 00:11:29.720]  祂要解決一個困難
[00:11:29.720 --> 00:11:33.960]  祂要從根本自起
[00:11:33.960 --> 00:11:37.720]  從根本找到根源出來
[00:11:37.720 --> 00:11:40.160]  完完全全地解決一個問題
[00:11:40.160 --> 00:11:43.240]  以色列人等候的是復興以色列
[00:11:43.240 --> 00:11:46.280]  讓他們從侵略的愛邦人手中
[00:11:46.280 --> 00:11:47.040]  得悉放出來
[00:11:47.040 --> 00:11:49.080]  成就阿伯拉罕之約的領袖
[00:11:49.080 --> 00:11:52.040]  他們等候的是一個新的猶太人國度
[00:11:52.040 --> 00:11:55.240]  但是
[00:11:55.240 --> 00:11:57.360]  上帝所預備的這個領袖
[00:11:58.400 --> 00:12:00.000]  祂不是建立一個猶太人的國度
[00:12:00.000 --> 00:12:01.640]  祂是建立一個神子民的國度
[00:12:01.640 --> 00:12:06.160]  比猶太人的國度更闊更大
[00:12:06.160 --> 00:12:10.880]  他們等候著
[00:12:10.880 --> 00:12:14.960]  阿伯拉罕的約的成就
[00:12:14.960 --> 00:12:17.920]  在《創世紀》第十二章
[00:12:17.920 --> 00:12:21.000]  但是這個彌賽亞君王
[00:12:21.000 --> 00:12:24.040]  他不是單單要實現阿伯拉罕的約
[00:12:24.040 --> 00:12:26.840]  他更加要實現《創世紀》第十三章
[00:12:26.840 --> 00:12:29.800]  當人犯罪墮落的時候
[00:12:29.800 --> 00:12:32.000]  人和神的關係破裂
[00:12:32.000 --> 00:12:36.840]  但是這個彌賽亞君王要重建這個關係
[00:12:36.840 --> 00:12:40.320]  《創世紀》第十三章
[00:12:40.320 --> 00:12:42.320]  神對蛇怎樣說
[00:12:42.320 --> 00:12:45.320]  你的後裔和女人的後裔要彼此為仇
[00:12:45.320 --> 00:12:49.040]  她要傷你的頭
[00:12:49.040 --> 00:12:50.360]  你要傷她的腳筋
[00:12:50.360 --> 00:12:54.240]  說的是這個彌賽亞君王重建
[00:12:54.240 --> 00:12:56.400]  要打敗這個撒旦
[00:12:56.680 --> 00:12:58.360]  對人的核制
[00:12:58.360 --> 00:13:02.360]  以色列人要的是一個新的君王
[00:13:02.360 --> 00:13:04.720]  彌賽亞君王
[00:13:04.720 --> 00:13:07.880]  他不是單單要成為一個新的君王
[00:13:07.880 --> 00:13:10.080]  他要成為一個新的亞當
[00:13:10.080 --> 00:13:13.720]  上帝子民的開始
[00:13:13.720 --> 00:13:15.360]  新人類的開始
[00:13:15.360 --> 00:13:17.640]  以色列人要的
[00:13:17.640 --> 00:13:21.160]  就是從他們的血統和血脈移出
[00:13:21.160 --> 00:13:23.640]  他們後裔移出的新的國度
[00:13:23.640 --> 00:13:25.520]  他們以為這樣
[00:13:26.280 --> 00:13:29.160]  就能夠解決他們和神之間的關係
[00:13:29.160 --> 00:13:32.400]  但是這樣解決不了罪的根源
[00:13:32.400 --> 00:13:35.080]  彌賽亞君王
[00:13:35.080 --> 00:13:39.440]  他要建立一個全新完完全全屬靈的群體
[00:13:39.440 --> 00:13:41.640]  舉個例子簡單一點
[00:13:41.640 --> 00:13:44.240]  如果我們遇上一個賭徒
[00:13:44.240 --> 00:13:47.520]  他不斷在那裡賭
[00:13:47.520 --> 00:13:50.160]  欠人周身債
[00:13:50.160 --> 00:13:53.920]  以致在家裡都容納不到他
[00:13:53.920 --> 00:13:56.040]  因為債主不斷臨門
[00:13:56.040 --> 00:13:57.480]  又說林鴻友等等等等
[00:13:57.480 --> 00:13:58.320]  他都要避開
[00:13:58.320 --> 00:14:01.440]  他有一天來到你的面前
[00:14:01.440 --> 00:14:02.640]  求幫助
[00:14:02.640 --> 00:14:05.560]  你猜他要求你要什麼幫助
[00:14:05.560 --> 00:14:08.240]  還清他的債
[00:14:08.240 --> 00:14:12.200]  如果能夠回到家裡睡覺
[00:14:12.200 --> 00:14:13.600]  沒有人再追債
[00:14:13.600 --> 00:14:15.520]  對於他來說就已經搞定了
[00:14:15.520 --> 00:14:17.960]  一個最大的幫助
[00:14:17.960 --> 00:14:20.200]  他的困境能夠得以脫離
[00:14:20.200 --> 00:14:21.360]  對嗎
[00:14:21.360 --> 00:14:23.440]  所以通常都會問人借錢
[00:14:24.960 --> 00:14:27.240]  你不借錢給他他會覺得你不愛他
[00:14:27.240 --> 00:14:29.280]  你不願意解決他的困難
[00:14:29.280 --> 00:14:33.080]  所以令到家人和身邊的朋友有很多困擾
[00:14:33.080 --> 00:14:36.520]  但大家知道這不是根源
[00:14:36.520 --> 00:14:39.680]  根源是要他轉化他的心
[00:14:39.680 --> 00:14:45.440]  他要脫離賭博的綑綁不再賭
[00:14:45.440 --> 00:14:47.160]  對嗎
[00:14:47.160 --> 00:14:51.120]  不然這些事情會再次發生
[00:14:51.120 --> 00:14:53.640]  以色列人一樣
[00:14:55.200 --> 00:14:56.920]  他們為建立一個新的國度
[00:14:56.920 --> 00:14:59.400]  什麼事情都已經搞定了
[00:14:59.400 --> 00:15:01.920]  但主耶穌
[00:15:01.920 --> 00:15:06.120]  祂知道事情的癥結在於人的生命
[00:15:06.120 --> 00:15:10.040]  所以祂要重建人的生命
[00:15:10.040 --> 00:15:12.400]  而祂重建的方式
[00:15:12.400 --> 00:15:17.640]  祂就是要重新得勝罪惡的克制
[00:15:17.640 --> 00:15:19.800]  得勝死亡
[00:15:19.800 --> 00:15:21.480]  得勝撒旦
[00:15:21.480 --> 00:15:24.200]  負上的代價乃是祂自己
[00:15:24.440 --> 00:15:26.560]  用的方式祂未能推倒重來
[00:15:26.560 --> 00:15:28.520]  如果大家看《創世紀》就知道
[00:15:28.520 --> 00:15:31.160]  曾經推倒重來
[00:15:31.160 --> 00:15:33.320]  洪水淋到這個世界
[00:15:33.320 --> 00:15:35.400]  只剩下羅亞一家
[00:15:35.400 --> 00:15:37.720]  才能得以拯救
[00:15:37.720 --> 00:15:39.960]  不過
[00:15:39.960 --> 00:15:41.880]  當新的世代開始
[00:15:41.880 --> 00:15:43.360]  當羅亞的後裔開始
[00:15:43.360 --> 00:15:44.760]  事情
[00:15:44.760 --> 00:15:45.960]  歷史
[00:15:45.960 --> 00:15:48.040]  是重複發生
[00:15:48.040 --> 00:15:49.120]  沒有改變
[00:15:49.120 --> 00:15:50.200]  當人的生命
[00:15:50.200 --> 00:15:53.000]  當人生命的罪未被處理
[00:15:53.440 --> 00:15:55.280]  歷史只會重複發生
[00:15:55.280 --> 00:15:59.880]  所以主耶穌帶來的是救贖
[00:15:59.880 --> 00:16:01.400]  帶來的是更生
[00:16:01.400 --> 00:16:02.840]  以致我們每一個人
[00:16:02.840 --> 00:16:04.800]  能夠面對神的聖結
[00:16:04.800 --> 00:16:06.320]  因為
[00:16:06.320 --> 00:16:09.160]  神準備了主耶穌
[00:16:09.160 --> 00:16:10.640]  成為我們的袋贖者
[00:16:10.640 --> 00:16:12.280]  這位君王是一個袋贖者
[00:16:12.280 --> 00:16:14.880]  將我們從罪惡裡面釋放出來
[00:16:14.880 --> 00:16:17.600]  他為我們的過犯受害
[00:16:17.600 --> 00:16:19.160]  為我們的罪孽被壓傷
[00:16:19.160 --> 00:16:20.360]  為我們
[00:16:20.360 --> 00:16:21.560]  為我們
[00:16:22.600 --> 00:16:23.800]  因他受的懲罰
[00:16:23.800 --> 00:16:25.120]  我們得平安
[00:16:25.120 --> 00:16:27.240]  因他受的鞭傷
[00:16:27.240 --> 00:16:28.680]  我們得醫治
[00:16:28.680 --> 00:16:31.400]  我們都如羊走米
[00:16:31.400 --> 00:16:32.600]  各人偏行己路
[00:16:32.600 --> 00:16:35.640]  耶和華使我們眾人的罪孽
[00:16:35.640 --> 00:16:37.120]  都歸在
[00:16:37.120 --> 00:16:38.640]  他身上
[00:16:38.640 --> 00:16:40.560]  第八節
[00:16:40.560 --> 00:16:41.840]  因受欺壓和審判
[00:16:41.840 --> 00:16:42.800]  他被奪去
[00:16:42.800 --> 00:16:44.600]  為什麼
[00:16:44.600 --> 00:16:46.760]  誰能想到他的世代
[00:16:46.760 --> 00:16:48.480]  因為他從活人之地被剪除
[00:16:48.480 --> 00:16:50.280]  為我百姓的罪過
[00:16:50.280 --> 00:16:52.440]  他被帶到死裡
[00:16:53.600 --> 00:16:56.520]  這個新的君王
[00:16:56.520 --> 00:16:59.600]  他建立一個新的群體
[00:16:59.600 --> 00:17:01.120]  建立新的人類
[00:17:01.120 --> 00:17:03.000]  給新的人類新的生命
[00:17:03.000 --> 00:17:04.200]  新的心
[00:17:04.200 --> 00:17:06.480]  以他自己成為代價
[00:17:06.480 --> 00:17:10.200]  建立真正阿伯拉罕和神
[00:17:10.200 --> 00:17:13.320]  納入一個屬靈的群體
[00:17:13.320 --> 00:17:16.720]  這個群體
[00:17:16.720 --> 00:17:18.600]  由阿伯拉罕開始
[00:17:18.600 --> 00:17:20.840]  阿伯拉罕獻以撒
[00:17:20.840 --> 00:17:22.840]  現在是一個信心的獻祭
[00:17:22.840 --> 00:17:25.720]  舊約裡面的贖罪祭
[00:17:25.720 --> 00:17:27.920]  就是預表著主耶穌
[00:17:27.920 --> 00:17:31.440]  代贖為人的罪流血 捨身
[00:17:31.440 --> 00:17:39.000]  今天我們能夠成為新的人類
[00:17:39.000 --> 00:17:41.000]  是因著主耶穌
[00:17:41.000 --> 00:17:42.680]  救贖的恩典
[00:17:42.680 --> 00:17:44.600]  如果是救贖
[00:17:44.600 --> 00:17:46.600]  他是給人重新有選擇
[00:17:46.600 --> 00:17:47.320]  剛才說過
[00:17:47.320 --> 00:17:48.680]  他不是像羅亞一樣
[00:17:48.680 --> 00:17:52.160]  一個洪水淋到沒有人可以再選擇下去
[00:17:52.160 --> 00:17:58.360]  這次是重新向每一個人發出呼召
[00:17:58.360 --> 00:18:01.600]  你去接受這份救恩
[00:18:01.600 --> 00:18:04.840]  重新在罪裡面
[00:18:04.840 --> 00:18:07.360]  得釋放出來
[00:18:07.360 --> 00:18:10.360]  代價由主耶穌自己
[00:18:10.360 --> 00:18:11.880]  這個經歷苦難
[00:18:11.880 --> 00:18:14.840]  經歷憂患的君王去付出
[00:18:14.840 --> 00:18:18.000]  但以色列人怎樣
[00:18:18.000 --> 00:18:19.000]  以色列人怎樣
