
[00:00:00.000 --> 00:00:02.280]  大家喜不喜欢看魔术?
[00:06:11.960 --> 00:06:14.800]  圣经作者,圣明的灵感
[00:06:14.800 --> 00:06:18.240]  "叮"一声,于是有些东西开了给你看到
[00:06:18.240 --> 00:06:19.960]  但这个"启示"的意思
[00:06:19.960 --> 00:06:22.920]  在原文里面是那块布遮住的
[00:06:22.920 --> 00:06:25.040]  揭开那块布,就叫"启示"
[00:06:25.040 --> 00:06:26.720]  那样东西本来是摆在那里的
[00:06:26.720 --> 00:06:28.280]  你不察觉而已
[00:06:28.280 --> 00:06:29.520]  一直在那里
[00:06:29.520 --> 00:06:30.600]  你不知道而已
[00:06:30.600 --> 00:06:32.120]  揭开了它
[00:06:32.120 --> 00:06:33.600]  魔术经常是这样的
[00:06:33.600 --> 00:06:34.840]  原来说穿了
[00:06:34.840 --> 00:06:37.440]  原来那东西一直在那里,被它遮住了
[00:06:37.440 --> 00:06:39.560]  说穿了是这样的事
[00:06:39.560 --> 00:06:41.800]  原来神的召唤一直在我们面前
[00:06:41.800 --> 00:06:43.080]  一直不察觉
[00:06:43.080 --> 00:06:46.080]  直到圣灵来到,将这件事揭开了
[00:06:46.080 --> 00:06:48.400]  人就知道了
[00:06:48.400 --> 00:06:50.440]  顶尖妹,这个本来也是经历
[00:06:50.440 --> 00:06:53.520]  关我们什么事呢,两千年前,我现在信了耶稣了
[00:06:53.520 --> 00:06:57.080]  但是一种感受,或者跟着行动,跟着回应
[00:06:57.080 --> 00:06:59.320]  是很相近的一件事
[00:06:59.320 --> 00:07:02.680]  如果福音的奥秘是这样揭示了
[00:07:02.680 --> 00:07:05.800]  我们就问一件事,那我是谁呢?
[00:07:05.800 --> 00:07:10.560]  顶尖妹,你是谁?
[00:07:10.560 --> 00:07:13.240]  因为我忠书心嘛
[00:07:13.240 --> 00:07:15.200]  我说我是谁
[00:07:15.200 --> 00:07:16.320]  身份的问题
[00:07:16.320 --> 00:07:17.960]  我们有什么身份呢?
[00:07:17.960 --> 00:07:20.960]  看一看第七节
[00:07:20.960 --> 00:07:24.200]  第七节是说,我作了这福音的执事
[00:07:24.200 --> 00:07:28.240]  是照神的恩赐,只因此照祂运行的大能赐给我的
[00:07:28.240 --> 00:07:30.760]  哇,福音的执事哦
[00:07:30.760 --> 00:07:33.200]  执事,大家在教会经常都听到
[00:07:33.200 --> 00:07:35.080]  黎耀明执事信到来
[00:07:35.080 --> 00:07:40.440]  带敬拜,其中有
[00:07:40.440 --> 00:07:44.160]  吴尘美善执事
[00:07:44.160 --> 00:07:46.840]  得罪了他,不知道去哪里了
[00:07:46.840 --> 00:07:50.400]  TN执事,哎呀,在后面翻译,真是辛苦了
[00:07:50.400 --> 00:07:51.880]  没有停的,执事有很多东西要做的
[00:07:51.880 --> 00:07:55.040]  打鼓也有陈光荣执事,那些是执事嘛
[00:07:55.040 --> 00:07:57.440]  两样东西,第一件事
[00:07:57.440 --> 00:08:00.560]  中文的翻译,和谐本这里有少少误导
[00:08:00.560 --> 00:08:05.040]  因为在原文里面,不是在承转其他地方提到执事那个字的
[00:08:05.040 --> 00:08:07.080]  不是deacon
[00:08:07.080 --> 00:08:09.920]  反而是用另一个字,希尔文是doulos
[00:08:09.920 --> 00:08:12.840]  这个字是服役,或者是服人的意思
[00:08:12.840 --> 00:08:17.600]  最近我用这个对照版,新汉语的译本
[00:08:17.600 --> 00:08:19.520]  它的翻译是这样译的,第七节
[00:08:19.520 --> 00:08:22.080]  第七节的译,按着神所赐的恩典
[00:08:22.080 --> 00:08:28.040]  我们得以成为这福音的服役
[00:08:28.040 --> 00:08:29.440]  服役
[00:08:29.440 --> 00:08:31.520]  很不一样的
[00:08:31.520 --> 00:08:33.240]  那服役是什么呢?
[00:08:33.240 --> 00:08:36.440]  当年的意思是奴隶
[00:08:36.440 --> 00:08:37.800]  做了奴隶?
[00:08:37.800 --> 00:08:39.640]  很惨啊
[00:08:39.640 --> 00:08:41.760]  为什么奉约耶稣做了奴隶啊?
[00:08:41.760 --> 00:08:42.960]  没有自由啊
[00:08:42.960 --> 00:08:44.360]  怎么办?
[00:08:44.360 --> 00:08:45.800]  不是这个意思
[00:08:45.800 --> 00:08:47.200]  反而是说一件事
[00:08:47.200 --> 00:08:49.560]  这件事我们有份
[00:08:49.560 --> 00:08:53.400]  我们每个人成为了福音的僕人
[00:08:53.400 --> 00:08:55.240]  我们恩着这个奥秘的揭开
[00:08:55.240 --> 00:08:59.920]  我们愿意为奥秘的缘故让人知道这件事
[00:08:59.920 --> 00:09:05.160]  这个服役不是要带着那种很凄凉很惨的心态
[00:09:05.160 --> 00:09:06.840]  反而是恩着这件事
[00:09:06.840 --> 00:09:08.800]  我属于他的
[00:09:08.800 --> 00:09:12.680]  以前的奴隶是这样的,我属于主人
[00:09:12.680 --> 00:09:14.000]  我属于这个福音的
[00:09:14.000 --> 00:09:15.160]  我属于这个耶稣的
[00:09:15.160 --> 00:09:19.080]  于是乎我愿意成为这件事有份的
[00:09:19.080 --> 00:09:20.560]  这件事就是我的了
[00:09:20.560 --> 00:09:21.960]  我就是会被人知道的了
[00:09:21.960 --> 00:09:25.040]  因为我得到一件事是我以前没有想过有的
[00:09:25.040 --> 00:09:26.440]  现在有了
[00:09:26.440 --> 00:09:28.440]  这件事令我很兴奋的
[00:09:28.440 --> 00:09:30.880]  尝试在这里想起一件事
[00:09:30.880 --> 00:09:35.840]  这件奥秘当你知道的时候是一件很开心的事
[00:09:35.840 --> 00:09:36.840]  福音来到
[00:09:36.840 --> 00:09:37.840]  来到外邦人当中
[00:09:37.840 --> 00:09:40.720]  我成为有份的后代
[00:09:40.720 --> 00:09:41.960]  是一件很兴奋的事
[00:09:41.960 --> 00:09:43.760]  我有份啊
[00:09:43.760 --> 00:09:46.080]  上个星期五早上
[00:09:46.080 --> 00:09:48.600]  我一大早收到电话
[00:09:48.600 --> 00:09:50.440]  我同学打给我
[00:09:50.440 --> 00:09:53.880]  喂Sam,下午出来,喝茶,我请
[00:09:53.880 --> 00:09:59.680]  我就一句,很普通的香港人那句,不用做吗
[00:09:59.680 --> 00:10:02.000]  喝茶你请,迟点吧
[00:10:02.000 --> 00:10:03.720]  不是啊,出来啊,出来啊,请假啊
[00:10:03.720 --> 00:10:06.040]  不行,我有事要做啊
[00:10:06.040 --> 00:10:09.360]  为什么突然要我出来喝茶呢
[00:10:09.360 --> 00:10:12.520]  我的女儿啊,终于入中大了
[00:10:12.520 --> 00:10:15.040]  因为那天终于出《联邦放榜》嘛
[00:10:15.040 --> 00:10:16.360]  很兴奋啊
[00:10:16.360 --> 00:10:18.600]  恭喜你啊,恭喜你啊
[00:10:18.600 --> 00:10:20.600]  早前我已经打过一次电话恭喜她了
[00:10:20.600 --> 00:10:23.920]  她女儿啊,这个DSC里面有五个星星
[00:10:23.920 --> 00:10:25.280]  她入选了哪里
[00:10:25.280 --> 00:10:27.600]  没什么地方去不了的了
[00:10:27.600 --> 00:10:29.080]  就是没收到结果而已
[00:10:29.080 --> 00:10:30.480]  终于收到结果,很兴奋
[00:10:30.480 --> 00:10:32.120]  要喝茶,喝茶,喝茶
[00:10:32.120 --> 00:10:33.000]  接着
[00:10:33.000 --> 00:10:35.320]  我说不行啊,我不去了,不去了
[00:10:35.320 --> 00:10:36.760]  她说不是啊
[00:10:36.760 --> 00:10:39.640]  那我没办法,我真的不行啊
[00:10:39.640 --> 00:10:41.560]  这么难得,我都
[00:10:41.560 --> 00:10:43.240]  因为她读不到中大
[00:10:43.240 --> 00:10:45.280]  我都读不到,她终于读到了
[00:10:45.280 --> 00:10:47.120]  你还不出来
[00:10:47.120 --> 00:10:48.800]  接着我很明心态
[00:10:48.800 --> 00:10:49.880]  本来没有的嘛
[00:10:49.880 --> 00:10:54.280]  起码女儿现在读到,抵得了我当年没有的那一刻
[00:10:54.280 --> 00:10:56.440]  长话短说,结果我就没出去喝茶
[00:10:56.440 --> 00:10:59.000]  但是我爸妈就出去和她喝茶
[00:10:59.000 --> 00:11:00.880]  我们这种背景的人很恐怖的
[00:11:00.880 --> 00:11:02.920]  我儿子就和她喝茶
[00:11:02.920 --> 00:11:04.720]  就是
[00:11:04.720 --> 00:11:06.920]  子债父还,差不多吧
[00:11:06.920 --> 00:11:07.920]  出去喝茶
[00:11:07.920 --> 00:11:09.240]  那我没去
[00:11:09.240 --> 00:11:11.800]  但是当我再想起她的原因的时候
[00:11:11.800 --> 00:11:12.640]  就是那样东西
[00:11:12.640 --> 00:11:14.680]  本来没有的嘛,当然
[00:11:14.680 --> 00:11:16.560]  女儿读到,等于我读到
[00:11:16.560 --> 00:11:18.360]  当然有一些很有趣的
[00:11:18.360 --> 00:11:21.000]  当然父爱很澎湃,有些转移
[00:11:21.000 --> 00:11:22.160]  但是一样的心态就是
[00:11:22.160 --> 00:11:24.160]  那样东西本来我没有的
[00:11:24.160 --> 00:11:25.160]  现在有了
[00:11:25.160 --> 00:11:27.640]  就算是女儿有了
[00:11:27.640 --> 00:11:29.960]  我一样这么开心
[00:11:29.960 --> 00:11:32.280]  若果那样东西是我亲自
[00:11:32.280 --> 00:11:34.400]  自己也有的时候
[00:11:34.400 --> 00:11:36.840]  你会怎样呢,丁姐妹
[00:11:36.840 --> 00:11:38.120]  你会怎样呢
[00:11:38.120 --> 00:11:40.200]  作福音的
[00:11:40.200 --> 00:11:41.960]  服役
[00:11:41.960 --> 00:11:44.160]  或者叫作福音的执事
[00:11:44.160 --> 00:11:46.760]  当我们从前不认识神
[00:11:46.760 --> 00:11:48.160]  我们现在认识了
[00:11:48.160 --> 00:11:50.480]  你会怎样呢
[00:11:50.480 --> 00:11:51.960]  最近我们在收割柜里面
[00:11:51.960 --> 00:11:54.720]  都讲了很多不同的见证
[00:11:54.720 --> 00:11:57.320]  丁姐妹你自己经历了很多不同的事情
[00:11:57.320 --> 00:11:58.840]  或者你带朋友来
[00:11:58.840 --> 00:11:59.960]  他信耶稣
[00:11:59.960 --> 00:12:01.480]  或者甚至你最近
[00:12:01.480 --> 00:12:02.120]  这几个月
[00:12:02.120 --> 00:12:03.360]  进来教会
[00:12:03.360 --> 00:12:05.520]  和我们一起敬拜
[00:12:05.520 --> 00:12:07.280]  也相信上帝
[00:12:07.280 --> 00:12:08.520]  可能整件事里面
[00:12:08.520 --> 00:12:10.160]  你都没什么预计的
[00:12:10.160 --> 00:12:11.760]  但是当你发现
[00:12:11.760 --> 00:12:13.160]  信了
[00:12:13.160 --> 00:12:14.320]  知道了
[00:12:14.320 --> 00:12:15.880]  得着救恩
[00:12:15.880 --> 00:12:18.840]  你接着下一步会怎样呢
[00:12:18.840 --> 00:12:20.360]  有没有很快
[00:12:20.360 --> 00:12:22.760]  将这件事传出去呢
[00:12:22.760 --> 00:12:24.000]  让人都知道
[00:12:24.000 --> 00:12:25.080]  正如保罗提到的
[00:12:25.080 --> 00:12:27.840]  我们成为了福音的服役
[00:12:27.840 --> 00:12:29.280]  我们让人知道的
[00:12:29.280 --> 00:12:30.440]  神托付了给我们
[00:12:30.440 --> 00:12:31.520]  做这件事的
[00:12:31.520 --> 00:12:32.920]  有这个积分
[00:12:32.920 --> 00:12:34.240]  是让人知道的
[00:12:34.240 --> 00:12:35.240]  所以为什么
[00:12:35.240 --> 00:12:36.760]  在过去一段日子里面
[00:12:36.760 --> 00:12:37.880]  我们又丰收七十
[00:12:37.880 --> 00:12:39.240]  叫大家一起
[00:12:39.240 --> 00:12:40.960]  在土告里面
[00:12:40.960 --> 00:12:42.120]  我们去准备自己
[00:12:42.120 --> 00:12:44.120]  也为了属性征战里面
[00:12:44.120 --> 00:12:46.120]  成为最重要的火约库
[00:12:46.120 --> 00:12:47.200]  要怎么邀请大家呢
[00:12:47.200 --> 00:12:48.720]  参与其中
[00:12:48.720 --> 00:12:50.080]  如果过去那段日子里面
[00:12:50.080 --> 00:12:50.880]  所有东西都觉得
[00:12:50.880 --> 00:12:51.960]  不是有穆斯林参加的
[00:12:51.960 --> 00:12:53.840]  就是修国教里面的崇拜
[00:12:53.840 --> 00:12:54.840]  我有出席的
[00:12:54.840 --> 00:12:56.200]  固然是
[00:12:56.200 --> 00:12:57.360]  但其他的东西
[00:12:57.360 --> 00:12:58.000]  我们都很紧张
[00:12:58.000 --> 00:12:58.600]  顶智媒
[00:12:58.600 --> 00:12:59.560]  你的参加
[00:12:59.560 --> 00:13:02.200]  因为我们都觉得一件事
[00:13:02.200 --> 00:13:07.880]  作为福音的执事
[00:13:07.880 --> 00:13:09.600]  我们人人都有份的
[00:13:09.600 --> 00:13:11.120]  我们每一个人都在其中里面
[00:13:11.120 --> 00:13:13.880]  我们不可以浪费这个机会
[00:13:13.880 --> 00:13:14.680]  所以为什么
[00:13:14.680 --> 00:13:15.840]  希望你不要介意
[00:13:15.840 --> 00:13:17.040]  最近那一个几月
[00:13:17.040 --> 00:13:18.280]  那些组长很紧张
[00:13:18.280 --> 00:13:18.960]  告诉你
[00:13:18.960 --> 00:13:20.840]  黄毓汉穆斯的报道会
[00:13:20.840 --> 00:13:21.560]  来不来
[00:13:21.560 --> 00:13:22.640]  你有没有叫朋友来
[00:13:22.640 --> 00:13:23.200]  有没有带人来
[00:13:23.200 --> 00:13:24.040]  记得出席
[00:13:24.040 --> 00:13:25.280]  你也不要介意组长
[00:13:25.280 --> 00:13:26.320]  整天提着
[00:13:26.320 --> 00:13:27.160]  接下来有这个活动
[00:13:27.160 --> 00:13:28.120]  那个活动
[00:13:28.120 --> 00:13:30.200]  因为我很想藉着这些东西
[00:13:30.200 --> 00:13:34.840]  让大家都成为福音的部营
[00:13:34.840 --> 00:13:36.880]  让你有其中
[00:13:36.880 --> 00:13:40.040]  你可以在当中有份参与
[00:13:40.040 --> 00:13:41.040]  参与了
[00:13:41.040 --> 00:13:42.080]  很厉害吗
[00:13:42.080 --> 00:13:42.600]  不是很厉害
[00:13:42.600 --> 00:13:43.640]  一点都不厉害
[00:13:43.640 --> 00:13:46.600]  如果你回看第八节的时候
[00:13:46.600 --> 00:13:48.280]  保罗很清楚地说过
[00:13:48.280 --> 00:13:51.840]  我比众圣徒里面最少的还要少
[00:13:51.840 --> 00:13:54.280]  他也一样给我这个恩典
[00:13:54.280 --> 00:13:55.600]  叫我把耶稣基督
[00:13:55.600 --> 00:13:57.080]  刷不透的丰富
[00:13:57.080 --> 00:14:01.040]  传给外邦人
[00:14:01.040 --> 00:14:03.200]  保罗是很客气的
[00:14:03.200 --> 00:14:05.000]  很谦虚的
[00:14:05.000 --> 00:14:05.720]  如果你有圣经
[00:14:05.720 --> 00:14:06.440]  你可以夹着
[00:14:06.440 --> 00:14:09.080]  叫他给书三章五到七节
[00:14:09.080 --> 00:14:10.800]  你就知道保罗这一句
[00:14:10.800 --> 00:14:13.520]  比圣徒里面最少的还要少
[00:14:13.520 --> 00:14:16.160]  真的是很客气地在说
[00:14:16.160 --> 00:14:17.720]  是的,大家在揭秘
[00:14:17.720 --> 00:14:18.480]  我真的揭秘了
[00:14:18.480 --> 00:14:19.920]  不争吵了
[00:14:19.920 --> 00:14:22.280]  保罗是给书三章五到七节
[00:14:22.280 --> 00:14:23.800]  我都没有特意夹着
[00:14:23.800 --> 00:14:30.960]  我本来打算
[00:14:30.960 --> 00:14:32.320]  三章五到七节
[00:14:32.320 --> 00:14:32.800]  他说什么
[00:14:32.800 --> 00:14:34.640]  我第八天受割礼
[00:14:34.640 --> 00:14:36.720]  是以色列族变冷门之辈
[00:14:36.720 --> 00:14:37.440]  厉害吧
[00:14:37.440 --> 00:14:39.520]  希伯来人所生的希伯来人
[00:14:39.520 --> 00:14:41.320]  就律法说我是法利塞人
[00:14:41.320 --> 00:14:42.840]  就叶森上说
[00:14:42.840 --> 00:14:44.240]  我是逼迫教会
[00:14:44.240 --> 00:14:47.720]  就律法的意外无可指责
[00:14:47.720 --> 00:14:49.160]  很厉害
[00:14:49.160 --> 00:14:50.080]  真的很厉害
[00:14:50.080 --> 00:14:51.120]  但是第七节
[00:14:51.120 --> 00:14:52.760]  一样,保罗不是骄傲的
[00:14:52.760 --> 00:14:53.920]  到第七节他说
[00:14:53.920 --> 00:14:55.720]  我先前以为与我有益
[00:14:55.720 --> 00:14:58.440]  我如今都当作有损
[00:14:58.440 --> 00:15:01.240]  什么来的
[00:15:01.240 --> 00:15:02.400]  保罗很厉害
[00:15:02.400 --> 00:15:04.240]  是出名门
[00:15:04.240 --> 00:15:05.080]  他在加玛列
[00:15:05.080 --> 00:15:06.320]  就是当时的名校当中
[00:15:06.320 --> 00:15:09.080]  名校的加玛列门下读书
[00:15:09.080 --> 00:15:11.360]  当他还没相信耶稣的时候
