
[00:00:00.000 --> 00:00:02.960]  在前幾次我們也講過
[00:09:30.300 --> 00:09:32.300]  相反他們就大搖大擺的
[00:09:32.300 --> 00:09:34.300]  就跟當地人通婚了
[00:09:34.300 --> 00:09:37.300]  就成了後來新約聖經裡面所說的
[00:09:37.300 --> 00:09:38.300]  撒瑪利亞人
[00:09:38.300 --> 00:09:40.300]  後來猶太人看不起撒瑪利亞人
[00:09:40.300 --> 00:09:44.300]  是因為覺得你們一天到晚幫別人通婚
[00:09:44.300 --> 00:09:47.300]  就是從這件事出來的
[00:09:47.300 --> 00:09:49.300]  所以神第二件要約拿做的事
[00:09:49.300 --> 00:09:54.300]  是說你們兩個將來會成為敵國
[00:09:54.300 --> 00:09:56.300]  如果今天這個信息你傳到了
[00:09:56.300 --> 00:09:59.300]  將來你們成為敵國的時候
[00:09:59.300 --> 00:10:00.300]  我就救了你一命
[00:10:00.300 --> 00:10:02.300]  所以這是第二個最重要的
[00:10:02.300 --> 00:10:06.300]  就是神猜怕約拿到了尼尼為
[00:10:06.300 --> 00:10:09.300]  打破了一個本來民族之間的仇恨
[00:10:09.300 --> 00:10:13.300]  使他們兩個民族最終可以和為一
[00:10:13.300 --> 00:10:15.300]  所以為什麼到了新約
[00:10:15.300 --> 00:10:16.300]  你覺得很奇怪
[00:10:16.300 --> 00:10:19.300]  這一群跟尼尼為已經通婚的民族
[00:10:19.300 --> 00:10:21.300]  成為撒瑪利亞人
[00:10:21.300 --> 00:10:22.300]  耶穌來的時候
[00:10:22.300 --> 00:10:24.300]  他們是最接受耶穌的
[00:10:24.300 --> 00:10:26.300]  反而耶路撒冷的猶太人不接受
[00:10:26.300 --> 00:10:27.300]  到今天為止
[00:10:27.300 --> 00:10:30.300]  ISIS還是阿拉伯國家
[00:10:30.300 --> 00:10:31.300]  回教國家
[00:10:31.300 --> 00:10:36.300]  巴基斯坦人還在跟以色列爭個死去活來
[00:10:36.300 --> 00:10:38.300]  到現在沒有解決
[00:10:38.300 --> 00:10:41.300]  可是當初北邊的以色列人
[00:10:41.300 --> 00:10:44.300]  已經跟所謂的阿拉伯國家的那些的
[00:10:44.300 --> 00:10:46.300]  敘利亞那些國家
[00:10:46.300 --> 00:10:47.300]  已經通婚
[00:10:47.300 --> 00:10:50.300]  已經相處得和樂融融的時候
[00:10:50.300 --> 00:10:53.300]  他們還在打得天翻地覆
[00:10:53.300 --> 00:10:54.300]  打到今天
[00:10:54.300 --> 00:10:56.300]  所以這邊告訴我們
[00:10:56.300 --> 00:11:00.300]  也唯有主耶穌的死來到世上
[00:11:00.300 --> 00:11:01.300]  為我們釘死復活
[00:11:01.300 --> 00:11:05.300]  才有可能解決我們解決不了的一些
[00:11:05.300 --> 00:11:08.300]  民與民 國與國之間的仇恨
[00:11:08.300 --> 00:11:09.300]  因為有些很深
[00:11:09.300 --> 00:11:11.300]  是沒有辦法解決的
[00:11:11.300 --> 00:11:14.300]  我記得大概很多十年前
[00:11:14.300 --> 00:11:16.300]  我有一個mentor
[00:11:16.300 --> 00:11:18.300]  他那時候剛剛去LA的時候
[00:11:18.300 --> 00:11:20.300]  那有一年我剛好去LA看他
[00:11:20.300 --> 00:11:22.300]  那麼那一年他們教會
[00:11:22.300 --> 00:11:23.300]  有其中一樣事工
[00:11:23.300 --> 00:11:26.300]  就是去一個老人院看望老人家
[00:11:26.300 --> 00:11:28.300]  那麼我難得去嘛
[00:11:28.300 --> 00:11:29.300]  那禮拜天我就說
[00:11:29.300 --> 00:11:31.300]  那我跟你去看看也好
[00:11:31.300 --> 00:11:33.300]  那在那個老人院裡面呢
[00:11:33.300 --> 00:11:34.300]  我就碰到一個老人家
[00:11:34.300 --> 00:11:36.300]  我就跟他聊天嘛
[00:11:36.300 --> 00:11:39.300]  就老人家沒什麼人陪他聊天
[00:11:39.300 --> 00:11:40.300]  就陪他聊天
[00:11:40.300 --> 00:11:42.300]  那聊完之後我才發現
[00:11:42.300 --> 00:11:43.300]  這個老人家很特別
[00:11:43.300 --> 00:11:45.300]  因為他是個太太
[00:11:45.300 --> 00:11:47.300]  就是大概也蠻老
[00:11:47.300 --> 00:11:49.300]  應該大概也有八十歲
[00:11:49.300 --> 00:11:51.300]  那麼他說他在
[00:11:51.300 --> 00:11:54.300]  他有一件事情很放不下
[00:11:54.300 --> 00:11:57.300]  是因為他在抗日戰爭的時候
[00:11:57.300 --> 00:12:00.300]  他有很親很親的親人
[00:12:00.300 --> 00:12:03.300]  是在那時候被日本人殺死的
[00:12:03.300 --> 00:12:05.300]  所以他說他這一輩子
[00:12:05.300 --> 00:12:10.300]  他說我能夠原諒赦免誰都可以
[00:12:10.300 --> 00:12:11.300]  我愛誰都可以
[00:12:11.300 --> 00:12:14.300]  我絕對不能愛日本人
[00:12:14.300 --> 00:12:16.300]  他說幾十年來
[00:12:16.300 --> 00:12:20.300]  他從來沒有把這段仇恨放下過
[00:12:20.300 --> 00:12:21.300]  那我就問他說
[00:12:21.300 --> 00:12:24.300]  我說應該幾十年了吧
[00:12:24.300 --> 00:12:26.300]  你不累嗎
[00:12:26.300 --> 00:12:28.300]  就幾十年來你還背著這個包袱
[00:12:28.300 --> 00:12:30.300]  一直覺得很恨一些的人
[00:12:30.300 --> 00:12:31.300]  我說因為你知道
[00:12:31.300 --> 00:12:34.300]  恨是一種非常不好的感覺
[00:12:34.300 --> 00:12:36.300]  而且懷著恨過生活是很累的
[00:12:36.300 --> 00:12:38.300]  我說你不累嗎
[00:12:38.300 --> 00:12:39.300]  那他跟我說
[00:12:39.300 --> 00:12:41.300]  他說累但是沒辦法
[00:12:41.300 --> 00:12:43.300]  我放不下
[00:12:43.300 --> 00:12:45.300]  你知道不是每個人的恨都放得下的
[00:12:45.300 --> 00:12:49.300]  特別是你真的被人家傷害過的時候
[00:12:49.300 --> 00:12:51.300]  那種傷害造成的痛
[00:12:51.300 --> 00:12:53.300]  那種的傷痕
[00:12:53.300 --> 00:12:54.300]  那種的恨
[00:12:54.300 --> 00:12:57.300]  不是你一兩句話說我想放就放
[00:12:57.300 --> 00:12:59.300]  很多人想放放不了
[00:12:59.300 --> 00:13:01.300]  那最後我說
[00:13:01.300 --> 00:13:02.300]  有一位神
[00:13:02.300 --> 00:13:04.300]  他曾經來到世上
[00:13:04.300 --> 00:13:08.300]  他願意背負我們一切的仇恨
[00:13:08.300 --> 00:13:09.300]  你可以放在他身上
[00:13:09.300 --> 00:13:12.300]  他願意背負你一切的仇恨
[00:13:12.300 --> 00:13:15.300]  一切受過傷害的那種痛
[00:13:15.300 --> 00:13:16.300]  那種的苦
[00:13:16.300 --> 00:13:17.300]  他願意為你背負
[00:13:17.300 --> 00:13:19.300]  如果你信他的話
[00:13:19.300 --> 00:13:23.300]  你就可以立刻把你的仇恨能夠放下
[00:13:23.300 --> 00:13:24.300]  而不是靠你
[00:13:24.300 --> 00:13:27.300]  是仇恨慢慢就會變不見
[00:13:27.300 --> 00:13:31.300]  我說這種power也只有主耶穌能夠做得到
[00:13:31.300 --> 00:13:32.300]  所以任何國與國之間
[00:13:32.300 --> 00:13:35.300]  你發現任何的國與國之間
[00:13:35.300 --> 00:13:38.300]  那種本來是民族排他性很強的
[00:13:38.300 --> 00:13:42.300]  最後能夠合一都是因為這個
[00:13:42.300 --> 00:13:46.300]  在宣道會有一個director
[00:13:46.300 --> 00:13:47.300]  mission的director
[00:13:47.300 --> 00:13:49.300]  是個香港人
[00:13:49.300 --> 00:13:50.300]  姓莊
[00:13:50.300 --> 00:13:51.300]  莊牧師
[00:13:51.300 --> 00:13:53.300]  他是我以前的校友
[00:13:53.300 --> 00:13:55.300]  算是我的學長吧
[00:13:55.300 --> 00:14:00.300]  那有一次因為他在過去的人生
[00:14:00.300 --> 00:14:02.300]  基本上他幕會
[00:14:02.300 --> 00:14:04.300]  幕到大概五十來歲就退休
[00:14:04.300 --> 00:14:05.300]  很早就退休
[00:14:05.300 --> 00:14:06.300]  退休之後
[00:14:06.300 --> 00:14:10.300]  他就把所有的時間都放在回教國家的宣教
[00:14:10.300 --> 00:14:14.300]  所以有一次他來分享的時候
[00:14:14.300 --> 00:14:17.300]  他跟我講了很多我不知道的故事
[00:14:17.300 --> 00:14:20.300]  其中有一部分的故事是跟中國大陸有關的
[00:14:20.300 --> 00:14:24.300]  他說原來當我們都看到很多負面新聞
[00:14:24.300 --> 00:14:26.300]  ISIS 什麼回教國家
[00:14:26.300 --> 00:14:29.300]  跟西方國家之間的仇恨很多事情的時候
[00:14:29.300 --> 00:14:32.300]  他說原來神使用中國的宣教士
[00:14:32.300 --> 00:14:35.300]  做了很多很amazing的事情
[00:14:35.300 --> 00:14:37.300]  是別人不知道的
[00:14:37.300 --> 00:14:39.300]  因為你知道
[00:14:39.300 --> 00:14:41.300]  以前美國是宣教大國
[00:14:41.300 --> 00:14:44.300]  但是如果美國要向回教宣教很難
[00:14:44.300 --> 00:14:46.300]  因為回教最恨是誰
[00:14:46.300 --> 00:14:47.300]  美國人
[00:14:47.300 --> 00:14:49.300]  中國人比較OK
[00:14:49.300 --> 00:14:50.300]  中國人是中立
[00:14:50.300 --> 00:14:51.300]  我們都喜歡中立
[00:14:51.300 --> 00:14:52.300]  我們就是說你得罪我
[00:14:52.300 --> 00:14:54.300]  我最多就是關於你的行為
[00:14:54.300 --> 00:14:56.300]  我給你嚴厲的斥責
[00:14:56.300 --> 00:14:58.300]  大概就這樣而已
[00:14:58.300 --> 00:15:02.300]  所以回教國家比較覺得中國人友善
[00:15:02.300 --> 00:15:03.300]  覺得中國人大方
[00:15:03.300 --> 00:15:05.300]  所以他們比較接納中國人
[00:15:05.300 --> 00:15:07.300]  所以中國人就背負了
[00:15:07.300 --> 00:15:10.300]  我覺得背負了其中一個很大的任務是
[00:15:10.300 --> 00:15:12.300]  將來能夠改變整個回教
[00:15:12.300 --> 00:15:14.300]  能夠認識神的
[00:15:14.300 --> 00:15:18.300]  或許很大部分的責任會在中國的身上
[00:15:18.300 --> 00:15:22.300]  我們中國人需要把神的愛帶給這些國民
[00:15:22.300 --> 00:15:26.300]  也讓他們因此而解下很多的仇恨
[00:15:26.300 --> 00:15:29.300]  在有一個宣教士他跟我講一個故事
[00:15:29.300 --> 00:15:33.300]  他說有個宣教士去到阿拉伯國家回教
[00:15:33.300 --> 00:15:35.300]  那麼他就在一間
[00:15:35.300 --> 00:15:36.300]  開了一間孤兒院
[00:15:36.300 --> 00:15:38.300]  因為你很難直接宣教
[00:15:38.300 --> 00:15:39.300]  在回教國家
[00:15:39.300 --> 00:15:43.300]  但是你可以透過慈善來做一些事情
[00:15:43.300 --> 00:15:45.300]  那麼他就開了孤兒院
[00:15:45.300 --> 00:15:49.300]  他就在那邊就是做了很多很好的事情
[00:15:49.300 --> 00:15:52.300]  那麼有一次有一件恐怖的事情發生
[00:15:52.300 --> 00:15:54.300]  就是有一群的極端恐怖分子
[00:15:54.300 --> 00:15:58.300]  就去襲擊了那一間的孤兒院
[00:15:58.300 --> 00:15:59.300]  在襲擊孤兒院的時候
[00:15:59.300 --> 00:16:01.300]  在整個過程當中
[00:16:01.300 --> 00:16:06.300]  他的太太就被槍擊中就過世了
[00:16:06.300 --> 00:16:08.300]  他太太就過世
[00:16:08.300 --> 00:16:11.300]  那麼當他趕回去孤兒院的時候
[00:16:11.300 --> 00:16:12.300]  當時事件已經平息
[00:16:12.300 --> 00:16:15.300]  可是他太太過世了
[00:16:15.300 --> 00:16:19.300]  那時候在孤兒院裡面
[00:16:19.300 --> 00:16:22.300]  守著太太的屍體的時候
[00:16:22.300 --> 00:16:24.300]  他說當時他非常痛心
[00:16:24.300 --> 00:16:28.300]  當時外面回教國家的所有各大的媒體
[00:16:28.300 --> 00:16:31.300]  都在外面等著訪問這件事情
[00:16:31.300 --> 00:16:33.300]  那麼他當時坐在那邊
[00:16:33.300 --> 00:16:34.300]  他跟神說
[00:16:34.300 --> 00:16:38.300]  我大概還有十分鐘的時間去考慮
[00:16:38.300 --> 00:16:41.300]  我出門的時候面對這些記者我要說什麼
[00:16:41.300 --> 00:16:45.300]  他說他有十分鐘的時間去考慮
[00:16:45.300 --> 00:16:48.300]  你當時出去記者訪問你的時候
[00:16:48.300 --> 00:16:50.300]  你是說我一定要報復
[00:16:50.300 --> 00:16:51.300]  我一定要報仇
[00:16:51.300 --> 00:16:52.300]  打死要報仇
[00:16:52.300 --> 00:16:54.300]  還是說你給的信息
[00:16:54.300 --> 00:16:57.300]  是一個赦免饒恕的信息
[00:16:57.300 --> 00:16:59.300]  他說他有十分鐘的時間
[00:16:59.300 --> 00:17:01.300]  他有十分鐘的時間去deal with
[00:17:01.300 --> 00:17:04.300]  所有這些喪妻之痛
