
[00:00:00.000 --> 00:00:04.000]  路加福音第二章第十到十一節
[00:03:25.800 --> 00:03:31.240]  神多少次藉着先知向以色列發出預言
[00:03:31.240 --> 00:03:35.560]  將有一位彌賽亞救主的來臨
[00:03:35.560 --> 00:03:39.040]  中間經過多少漫長的黑夜
[00:03:39.040 --> 00:03:42.060]  有多少列祖先知神的百姓
[00:03:42.060 --> 00:03:43.700]  他們引頸仰望
[00:03:43.700 --> 00:03:47.700]  等候盼望這位救主的降臨
[00:03:47.700 --> 00:03:51.560]  但似乎好像一點跡象都沒有
[00:03:51.560 --> 00:03:54.040]  甚至在舊約時代結束之後
[00:03:54.040 --> 00:03:56.040]  在新約時代來臨之前
[00:03:56.040 --> 00:04:00.700]  這是我們所說的兩約之間的四百年
[00:04:00.700 --> 00:04:04.600]  神也沒有再向人有任何新的啓示
[00:04:04.600 --> 00:04:08.740]  好像連神自己都忘記這件事
[00:04:08.740 --> 00:04:11.540]  但是難道神真的忘記了嗎
[00:04:11.540 --> 00:04:14.840]  難道神不再紀念祂的百姓了嗎
[00:04:14.840 --> 00:04:16.800]  難道神是信使的
[00:04:16.800 --> 00:04:19.000]  神永遠不會忘記祂的應許
[00:04:19.000 --> 00:04:21.500]  神也永遠不會忘記祂的百姓
[00:04:21.500 --> 00:04:25.640]  神所應許的祂必定成就
[00:04:25.640 --> 00:04:30.000]  事實上就是在聖誕夜那個晚上
[00:04:30.000 --> 00:04:31.900]  忽然間
[00:04:31.900 --> 00:04:36.200]  意思就是在人所想不到的時候
[00:04:36.200 --> 00:04:39.340]  天使向牧羊人顯現
[00:04:39.340 --> 00:04:44.840]  打破了千年以來的沉寂的黑夜
[00:04:44.840 --> 00:04:48.840]  天使宣告說今天在大魏的城裏
[00:04:48.840 --> 00:04:52.300]  爲你們生了救主就是主基督
[00:04:52.300 --> 00:04:54.460]  哇 我好喜歡這裏說今天
[00:04:54.460 --> 00:04:56.340]  太重要了
[00:04:56.340 --> 00:04:57.940]  無論你來神的面前
[00:04:57.940 --> 00:05:00.440]  你等候了多久
[00:05:00.440 --> 00:05:02.860]  今天就是神所命定的日子
[00:05:02.860 --> 00:05:04.640]  你們
[00:05:04.640 --> 00:05:06.140]  我們看見多少年來
[00:05:06.140 --> 00:05:09.860]  神的百姓引頸盼望的救恩
[00:05:09.860 --> 00:05:12.960]  今天終於實現
[00:05:12.960 --> 00:05:16.660]  弟兄姐妹 聖誕節就是要告訴我們
[00:05:16.660 --> 00:05:21.760]  我們的神是爲等候祂的人行事的神
[00:05:21.760 --> 00:05:23.660]  以塞爾說六十四章第四節
[00:05:23.660 --> 00:05:26.360]  非常寶貴的經我們一同來唸來
[00:05:26.360 --> 00:05:29.340]  從古以來人未曾聽見
[00:05:29.340 --> 00:05:32.040]  未曾耳聞 未曾眼見
[00:05:32.040 --> 00:05:36.440]  在你以外有什麼神爲等候祂的人行事
[00:05:36.440 --> 00:05:38.560]  哇 多麼寶貴的經文
[00:05:38.560 --> 00:05:40.760]  這裏說除了我們神以外
[00:05:40.760 --> 00:05:42.860]  再也沒有別的神
[00:05:42.860 --> 00:05:45.860]  像祂這樣顧念我們的需求
[00:05:45.860 --> 00:05:48.400]  而且按照祂所應許的
[00:05:48.400 --> 00:05:51.740]  親自成就在我們身上
[00:05:51.740 --> 00:05:53.200]  所以如果今天
[00:05:53.200 --> 00:05:55.240]  你在等候神
[00:05:55.240 --> 00:05:57.940]  等候神在爲你開路
[00:05:57.940 --> 00:06:00.660]  等候神來供應
[00:06:00.660 --> 00:06:03.400]  等候神來指引你
[00:06:03.400 --> 00:06:06.100]  讓我告訴你永遠不要灰心
[00:06:06.100 --> 00:06:09.360]  跟你們說永遠不要灰心
[00:06:09.360 --> 00:06:13.600]  我們的神永遠是在你意想不到的時候
[00:06:13.600 --> 00:06:18.100]  用你意想不到的方法來向你顯現
[00:06:18.100 --> 00:06:19.300]  明白嗎
[00:06:19.300 --> 00:06:22.100]  第二 神垂聽禱告
[00:06:22.100 --> 00:06:26.000]  跟你們說神垂聽禱告
[00:06:26.000 --> 00:06:27.660]  第二節你要知道整個聖經
[00:06:27.660 --> 00:06:30.740]  講到聖誕故事的開始
[00:06:30.740 --> 00:06:31.860]  其實是從一個
[00:06:31.860 --> 00:06:37.460]  禱告得蒙垂聽的應允的宣告開始
[00:06:37.460 --> 00:06:39.360]  聖誕的故事不是從天使
[00:06:39.360 --> 00:06:41.460]  像牧羊人報佳音開始
[00:06:41.460 --> 00:06:43.000]  不是
[00:06:43.000 --> 00:06:47.560]  而是從一個叫撒加利亞的人開始
[00:06:47.560 --> 00:06:48.900]  在路加福音你們告訴我們
[00:06:48.900 --> 00:06:50.460]  祂是誰呢
[00:06:50.460 --> 00:06:52.400]  祂是個祭司
[00:06:52.400 --> 00:06:56.440]  每天按照班次在聖殿裏服事
[00:06:56.440 --> 00:06:58.740]  但是祂年紀老邁
[00:06:58.740 --> 00:07:00.500]  而且沒有孩子
[00:07:00.500 --> 00:07:03.400]  你可以想象祂跟祂的妻子以利沙伯
[00:07:03.400 --> 00:07:06.500]  一定在神面前真的不斷地爲這件事情禱告
[00:07:06.500 --> 00:07:07.140]  不是嗎
[00:07:07.140 --> 00:07:09.700]  求神賜給他們一個孩子
[00:07:09.700 --> 00:07:11.840]  而特別他們也是服事神的人
[00:07:11.840 --> 00:07:14.600]  我相信他們一定不斷抓住神的應許
[00:07:14.600 --> 00:07:17.140]  向神來呼求
[00:07:17.140 --> 00:07:19.740]  可是好像很多年過去了
[00:07:19.740 --> 00:07:21.700]  神好像沒有垂聽
[00:07:21.700 --> 00:07:24.240]  甚至連他們自己都可能放棄了
[00:07:24.240 --> 00:07:29.340]  算了 年紀老邁了可能神也不會成就了
[00:07:29.340 --> 00:07:32.260]  沒想到就在這個時刻
[00:07:32.260 --> 00:07:34.660]  當祂正在聖殿服事的時候
[00:07:34.660 --> 00:07:38.340]  忽然有天使向祂顯現
[00:07:38.340 --> 00:07:41.140]  路加福音第一章第十三節怎麼說呢
[00:07:41.140 --> 00:07:43.500]  天使對祂說撒加利亞
[00:07:43.500 --> 00:07:44.460]  不要害怕
[00:07:44.460 --> 00:07:47.960]  因爲你的祈禱已經被聽見了
[00:07:47.960 --> 00:07:50.700]  你的妻子以利沙伯要給祂生個兒子
[00:07:50.700 --> 00:07:52.940]  你要給祂起名叫約翰
[00:07:52.940 --> 00:07:55.060]  約翰就是司喜約翰
[00:07:55.060 --> 00:07:57.940]  是耶穌的開路先鋒
[00:07:57.940 --> 00:08:03.060]  丁文秦你可知道我們的神是一位垂聽禱告的神嗎
[00:08:03.060 --> 00:08:05.940]  多少時候我們在禱告中總覺得
[00:08:05.940 --> 00:08:08.240]  到底神聽見沒有啊
[00:08:08.240 --> 00:08:10.800]  到底神有沒有在工作啊
[00:08:10.800 --> 00:08:13.660]  在這裏神很清楚的
[00:08:13.660 --> 00:08:16.260]  藉着天使對我們說
[00:08:16.260 --> 00:08:20.400]  嘿 你的祈禱已經被聽見了
[00:08:20.400 --> 00:08:26.440]  跟你旁邊聽東西說你的祈禱已經被聽見了
[00:08:26.440 --> 00:08:29.040]  所以當你在禱告的時候千萬不要灰心
[00:08:29.040 --> 00:08:31.640]  以爲只有你一個人在苦苦哀求
[00:08:31.640 --> 00:08:33.240]  那不是
[00:08:33.240 --> 00:08:38.800]  你要明白神正在拆遣天使來幫助你
[00:08:38.800 --> 00:08:40.500]  你要持續地禱告
[00:08:40.500 --> 00:08:44.040]  直到神的應許成就
[00:08:44.040 --> 00:08:45.040]  第三
[00:08:45.040 --> 00:08:47.960]  神所成就是超乎人所求所想
[00:08:47.960 --> 00:08:50.000]  跟你旁邊說神所成就超乎人所求所想
[00:08:50.000 --> 00:08:54.140]  你跟他說
[00:08:54.140 --> 00:08:54.900]  太重要了
[00:08:54.900 --> 00:08:56.900]  第五點當你在跟隨神的時候
[00:08:56.900 --> 00:09:00.240]  你一定要明白這件事情
[00:09:00.240 --> 00:09:03.340]  那就是無論人怎麼想
[00:09:03.340 --> 00:09:05.440]  我們所想的
[00:09:05.440 --> 00:09:08.900]  跟神要做的
[00:09:08.900 --> 00:09:14.500]  常常是相差有天壤之別啊
[00:09:14.500 --> 00:09:18.540]  這就是爲什麼以塞爾在五十五章第九節裏面
[00:09:18.540 --> 00:09:19.340]  在這裏怎麼說
[00:09:19.340 --> 00:09:20.500]  我們一同來唸個經文
[00:09:20.500 --> 00:09:23.300]  來天子們要高過地
[00:09:23.300 --> 00:09:26.040]  照樣我的道路高過你們的道路
[00:09:26.040 --> 00:09:29.840]  我的意念高過你們的意念
[00:09:29.840 --> 00:09:30.940]  想想看
[00:09:30.940 --> 00:09:34.600]  聖誕節的故事不是最好的例證嗎
[00:09:34.600 --> 00:09:37.500]  以色列人多少年來
[00:09:37.500 --> 00:09:39.700]  他們引頸盼望的
[00:09:39.700 --> 00:09:43.940]  彌塞爾救主終於降臨了
[00:09:43.940 --> 00:09:48.740]  本來以爲他是要來推翻羅馬政權的
[00:09:48.740 --> 00:09:52.800]  本來以爲他是要在地上建一個猶大的王國
[00:09:52.800 --> 00:09:55.900]  讓猶太人翻個身嘛
[00:09:55.900 --> 00:09:58.100]  沒想到他來了
[00:09:58.100 --> 00:10:02.900]  卻是默默地埋藏在人羣當中
[00:10:02.900 --> 00:10:05.600]  一埋就三十年
[00:10:05.600 --> 00:10:07.900]  後來出來傳道
[00:10:07.900 --> 00:10:10.040]  卻被人拒絕
[00:10:10.040 --> 00:10:12.000]  被門徒出賣
[00:10:12.000 --> 00:10:15.800]  被釘在石架上還死了
[00:10:15.800 --> 00:10:20.940]  最後被埋葬在墳墓裏面
[00:10:20.940 --> 00:10:26.400]  這跟當時猶太人所想的彌塞爾救主
[00:10:26.400 --> 00:10:30.100]  實在相差十萬八千里
[00:10:30.100 --> 00:10:33.000]  天壤之別
[00:10:33.000 --> 00:10:34.840]  第二點多少時候
[00:10:34.840 --> 00:10:35.840]  我告訴你很多時候
[00:10:35.840 --> 00:10:38.600]  神所要做的事情
[00:10:38.600 --> 00:10:41.840]  真的是讓我們人是難以想象的
[00:10:41.840 --> 00:10:44.440]  難以理解
[00:10:44.440 --> 00:10:49.540]  但無論神的工作多麼讓你不能明白
[00:10:49.540 --> 00:10:53.880]  你都絕對不能夠對神失望
[00:10:53.880 --> 00:10:58.200]  因爲神的工作還沒做完啦
[00:10:58.200 --> 00:11:02.540]  祂的手仍然繼續在工作
[00:11:02.540 --> 00:11:04.480]  Amen
[00:11:04.480 --> 00:11:08.740]  主耶穌雖然被埋在地裏死了
[00:11:08.740 --> 00:11:14.140]  但有一件更令人無法想象的事情發生了
[00:11:14.140 --> 00:11:17.200]  那就是第三天他從死裏復活了
[00:11:17.200 --> 00:11:20.840]  以大人寫明他是神的兒子
[00:11:20.840 --> 00:11:22.980]  而且應當他從死裏復活
[00:11:22.980 --> 00:11:26.100]  斷開了一切罪惡死亡的權勢
[00:11:26.100 --> 00:11:27.940]  叫每一個信他的人
[00:11:27.940 --> 00:11:30.540]  能夠在基督裏面得到真實的自由
[00:11:30.540 --> 00:11:32.940]  哈利路亞
[00:11:32.940 --> 00:11:37.080]  你看人所想的是肉體的自由
[00:11:37.080 --> 00:11:39.300]  神所成就的
[00:11:39.300 --> 00:11:42.600]  卻是人類心靈裏面的真自由
[00:11:42.600 --> 00:11:45.600]  人所想的是地上的國度
[00:11:45.600 --> 00:11:50.180]  神所成就的竟然是天上永恆的國度
[00:11:50.180 --> 00:11:53.480]  神的道路與人的道路
[00:11:53.480 --> 00:11:57.400]  真的是天壤之別啊
[00:11:57.400 --> 00:11:59.380]  你怎麼想
[00:11:59.380 --> 00:12:03.580]  你都無法明白神所要成就的事
[00:12:03.580 --> 00:12:08.540]  始終我們看見神的道路高過人的道路
[00:12:08.540 --> 00:12:12.280]  神的意念高過人的意念
[00:12:12.280 --> 00:12:14.880]  所以永遠不要被你自己的想法
[00:12:14.880 --> 00:12:17.400]  被你的環境所限制
[00:12:17.400 --> 00:12:20.100]  今天無論你在怎麼樣的環境當中
[00:12:20.100 --> 00:12:22.480]  你一定要來相信
[00:12:22.480 --> 00:12:27.700]  神必然要在你生命當中成就大事
[00:12:27.700 --> 00:12:28.440]  Amen
[00:12:28.440 --> 00:12:29.240]  所以第一個
[00:12:29.240 --> 00:12:32.540]  你要重新來認識我們的神
[00:12:32.540 --> 00:12:35.780]  是信使的神
[00:12:35.780 --> 00:12:36.900]  第二
[00:12:36.900 --> 00:12:38.780]  你要重新來明白神的愛
[00:12:38.780 --> 00:12:42.540]  跟你們說要重新明白神的愛
[00:12:42.540 --> 00:12:47.240]  聖誕節是一個我們來明白神的愛的季節
[00:12:47.240 --> 00:12:49.840]  約翰弗林三章十六節最熟悉的經文
[00:12:49.840 --> 00:12:50.340]  一同來唸
[00:12:50.340 --> 00:12:52.440]  來 神愛世人
[00:12:52.440 --> 00:12:54.940]  甚至將他的獨生子賜給他們
[00:12:54.940 --> 00:12:58.800]  教一些信他的不致滅亡 反德永生
[00:12:58.800 --> 00:13:00.440]  我很喜歡英文的翻譯
[00:13:00.440 --> 00:13:01.000]  英文說
[00:13:01.000 --> 00:13:04.040]  God so loved the world
[00:13:04.040 --> 00:13:08.200]  中文很難翻這個so這個字 很難
[00:13:08.200 --> 00:13:13.100]  最直接的翻譯就是神這樣愛世人
[00:13:13.100 --> 00:13:18.480]  但是你還是無法表達那種愛的深度
[00:13:18.480 --> 00:13:20.740]  所以我喜歡把它翻譯成爲
[00:13:20.740 --> 00:13:25.340]  因爲神深愛世人
[00:13:25.340 --> 00:13:26.840]  以前在舊約時代
[00:13:26.840 --> 00:13:29.900]  人對神的愛是很陌生的
[00:13:29.900 --> 00:13:32.540]  人對神的愛是很有限的
[00:13:32.540 --> 00:13:35.580]  因爲神離我們太遙遠了
[00:13:35.580 --> 00:13:39.040]  但在聖誕節的時候 神界的主耶穌基督
[00:13:39.040 --> 00:13:43.000]  向我們寫明神的愛是何等的真實
[00:13:43.000 --> 00:13:47.380]  而且是何等的長闊高深
[00:13:47.380 --> 00:13:49.040]  從三方面我們來思想神的愛
[00:13:49.040 --> 00:13:51.680]  第一個 神的愛是捨己的愛
[00:13:51.680 --> 00:13:56.040]  跟你們說神的愛是捨己的愛
[00:13:56.040 --> 00:13:59.780]  想想看 耶穌基督他本來是神的兒子
[00:13:59.780 --> 00:14:05.800]  坐在天上的寶座享受天上的榮華跟尊貴
[00:14:05.800 --> 00:14:08.800]  竟然願意爲了我們的緣故
[00:14:08.800 --> 00:14:14.300]  來到這個卑微又充滿罪惡的世界
[00:14:14.300 --> 00:14:18.080]  甚至爲我們降生在馬槽裏
[00:14:18.080 --> 00:14:20.500]  而且他來不是隻是探望我們
[00:14:20.500 --> 00:14:22.940]  一下say個hi就走了
[00:14:22.940 --> 00:14:30.640]  不是 而是他默默地生活在地上
[00:14:30.640 --> 00:14:33.280]  走在人羣當中
[00:14:33.280 --> 00:14:37.480]  生活在黑暗的世界裏面
[00:14:37.480 --> 00:14:42.940]  一個一個去服侍那些軟弱有需要的人羣
[00:14:42.940 --> 00:14:48.440]  最後甚至爲我們的罪被定死在十字架上
[00:14:48.440 --> 00:14:51.540]  以塞爾書53章第四節第五節講到
[00:14:51.540 --> 00:14:55.740]  他在十字架上 誠然擔當我們的憂患
[00:14:55.740 --> 00:14:57.440]  揹負我們的痛苦
[00:14:57.440 --> 00:15:02.240]  我們卻以爲他被責罰被神擊打苦殆
[00:15:02.240 --> 00:15:05.340]  第五節說哪知他爲我們的過犯受害
[00:15:05.340 --> 00:15:07.040]  爲我們的罪孽壓傷
[00:15:07.040 --> 00:15:09.740]  因他受的刑罰我們得平安
[00:15:09.740 --> 00:15:13.340]  因他受的鞭傷我們得遺志
[00:15:13.340 --> 00:15:15.340]  他是爲愛我們的緣故
[00:15:15.340 --> 00:15:20.140]  甘願走過人世間一切的憂患跟痛苦
[00:15:20.140 --> 00:15:24.040]  爲的是要將我們從這種痛苦罪惡的捆綁當中
[00:15:24.040 --> 00:15:27.640]  能夠釋放出來能夠拯救出來
[00:15:27.640 --> 00:15:29.040]  所以聖經講到說
[00:15:29.040 --> 00:15:32.340]  他因爲我們成爲貧窮
[00:15:32.340 --> 00:15:38.840]  好叫我們因爲他在神的裏面成爲富足
[00:15:38.840 --> 00:15:42.540]  耶穌基督的愛真的是一個捨己犧牲的愛
[00:15:42.540 --> 00:15:46.840]  好讓我們重新得到神的新生命
[00:15:46.840 --> 00:15:49.840]  第二神的愛是接納的愛
[00:15:49.840 --> 00:15:54.140]  跟你們說神的愛是接納的愛
[00:15:54.140 --> 00:15:56.640]  當主耶穌在地上的時候
[00:15:56.640 --> 00:16:00.540]  他真的接納平凡的人
[00:16:00.540 --> 00:16:02.140]  各種各式一樣的人
[00:16:02.140 --> 00:16:08.540]  甚至他接納那些不被人接納的稅吏跟罪人
[00:16:08.540 --> 00:16:11.940]  你想到當時薩改的故事
[00:16:11.940 --> 00:16:14.540]  薩改他是一個稅吏
[00:16:14.540 --> 00:16:19.440]  在當時等於是替羅馬政權效力欺負猶太人
[00:16:19.440 --> 00:16:21.540]  所以猶太人不接納他
[00:16:21.540 --> 00:16:24.640]  再加他個子很矮小
[00:16:24.640 --> 00:16:26.340]  所以當時社會都不接納他
[00:16:26.340 --> 00:16:29.740]  當他知道耶穌要來到耶利歌城的時候
[00:16:29.740 --> 00:16:31.840]  他想要擠進人羣當中
[00:16:31.840 --> 00:16:32.940]  想要看一下耶穌
[00:16:32.940 --> 00:16:34.940]  人羣都不讓他過來
[00:16:34.940 --> 00:16:37.540]  他只好爬到桑樹上
[00:16:37.540 --> 00:16:39.940]  遠遠能夠看耶穌
[00:16:39.940 --> 00:16:42.140]  沒想到耶穌經過桑樹下的時候
[00:16:42.140 --> 00:16:44.640]  看見薩改就對薩改說
[00:16:44.640 --> 00:16:47.040]  薩改快下來
[00:16:47.040 --> 00:16:50.840]  旁邊的羣衆聽見耶穌呼叫薩改下來
[00:16:50.840 --> 00:16:52.740]  哇 這真是先知啊
[00:16:52.740 --> 00:16:56.540]  一叫就叫出大罪人下來
[00:16:56.540 --> 00:16:58.840]  但耶穌把薩改叫下來
[00:16:58.840 --> 00:17:02.640]  耶穌卻沒有跟他說 誒 薩改 沒有
[00:17:02.640 --> 00:17:04.040]  耶穌這樣說什麼
[00:17:04.040 --> 00:17:08.240]  薩改 今天我要住到你家裏
[00:17:08.240 --> 00:17:10.640]  哇 誰要住在薩改家裏
[00:17:10.640 --> 00:17:11.540]  沒有人了
[00:17:11.540 --> 00:17:12.740]  沒有人要做他的朋友
[00:17:12.740 --> 00:17:13.740]  誰要到他家裏
[00:17:13.740 --> 00:17:18.240]  聖經裏講說 罪歷跟罪人是一股相等的
[00:17:18.240 --> 00:17:20.240]  所以大家都把他看成大罪人
[00:17:20.240 --> 00:17:21.040]  誰要去他家裏
[00:17:21.040 --> 00:17:23.540]  沒有人去他家裏
[00:17:23.540 --> 00:17:24.840]  耶穌卻對他說
[00:17:24.840 --> 00:17:29.140]  今天晚上我要住到你家裏
[00:17:29.140 --> 00:17:31.540]  我接納你
[00:17:31.540 --> 00:17:33.840]  甚至那位刑營的婦人
[00:17:33.840 --> 00:17:35.740]  在刑營的時候被抓住的時候
[00:17:35.740 --> 00:17:36.940]  被帶到主耶穌裏面
[00:17:36.940 --> 00:17:40.340]  本來按照律法要被打死的
[00:17:40.340 --> 00:17:42.940]  主卻沒有定她的罪
[00:17:42.940 --> 00:17:45.040]  主接納她
[00:17:45.040 --> 00:17:48.140]  主對她說 我也不定你的罪
[00:17:48.140 --> 00:17:52.040]  但從今天開始不要再犯罪
[00:17:52.040 --> 00:17:54.340]  我們看見耶穌就是接納我們
[00:17:54.340 --> 00:17:55.540]  無論我們的情況
[00:17:55.540 --> 00:17:56.740]  聖經說
[00:17:56.740 --> 00:18:00.040]  我們的主是按照我們的本相來接納我們
[00:18:00.040 --> 00:18:01.040]  換句話說
[00:18:01.040 --> 00:18:02.440]  今天我們來到神的面前
[00:18:02.440 --> 00:18:05.640]  是一點不需要害怕的
[00:18:05.640 --> 00:18:09.640]  你不需要擔心說你不夠聖潔了
[00:18:09.640 --> 00:18:13.740]  你不需要擔心說你還不夠完全
[00:18:13.740 --> 00:18:16.240]  聖經說今天我們可以坦然無懼
[00:18:16.240 --> 00:18:18.240]  因着耶穌接納救恩
[00:18:18.240 --> 00:18:23.040]  坦然無懼來到父上帝的面前
[00:18:23.040 --> 00:18:25.240]  我不知道你上一次
[00:18:25.240 --> 00:18:26.640]  你感覺到在神面前
[00:18:26.640 --> 00:18:30.140]  能夠坦然無懼是什麼時候
[00:18:30.140 --> 00:18:32.040]  但今天
[00:18:32.040 --> 00:18:33.740]  現在
[00:18:33.740 --> 00:18:36.040]  因着主耶穌的恩典
[00:18:36.040 --> 00:18:38.340]  你是可以坦然無懼
[00:18:38.340 --> 00:18:41.440]  把你的需要帶到父上帝的面前
[00:18:41.440 --> 00:18:42.740]  因爲神愛你
[00:18:42.740 --> 00:18:43.840]  祂顧念你
[00:18:43.840 --> 00:18:46.840]  祂按照你的本相接納你
[00:18:46.840 --> 00:18:48.840]  你們
[00:18:48.840 --> 00:18:50.940]  第三我們看見神的愛
[00:18:50.940 --> 00:18:52.540]  是愛到底的愛
[00:18:52.540 --> 00:18:56.940]  跟你們說神的愛是愛到底的愛
[00:18:56.940 --> 00:18:59.340]  約翰福音3章第一節
[00:18:59.340 --> 00:19:00.340]  育月節以前
[00:19:00.340 --> 00:19:03.740]  耶穌知道自己離世歸附的時候到了
[00:19:03.740 --> 00:19:06.240]  他既然愛世間屬自己的人
[00:19:06.240 --> 00:19:10.540]  就愛他們什麼 愛他們到底
[00:19:10.540 --> 00:19:13.840]  這裏講到神對我們的愛是愛到底的愛
[00:19:13.840 --> 00:19:14.840]  也許有些人說穆斯特
[00:19:14.840 --> 00:19:16.040]  這會不會是講到
[00:19:16.040 --> 00:19:18.240]  他所揀選的十二個門徒
[00:19:18.240 --> 00:19:23.840]  這裏說是耶穌愛世間屬自己的人
[00:19:23.840 --> 00:19:24.840]  請問你
[00:19:24.840 --> 00:19:27.640]  你是屬於主的人嗎
[00:19:27.640 --> 00:19:29.540]  你是嗎
[00:19:29.540 --> 00:19:32.240]  如果你是屬於主的人
[00:19:32.240 --> 00:19:38.640]  你要確信主愛你愛你到底
[00:19:38.640 --> 00:19:40.040]  跟你們說主愛你到底啦
[00:19:40.040 --> 00:19:43.440]  跟他說
[00:19:43.440 --> 00:19:46.140]  哇 這真是比人世間的海枯石爛更寶貴
[00:19:46.140 --> 00:19:49.140]  不是嗎
