
[00:00:00.000 --> 00:00:02.560]  由我哋呢都喺呢個時候一齊禱告
[00:04:51.800 --> 00:04:54.800]  可能就係佢哋上行去耶路撒岸嘅時候
[00:04:54.800 --> 00:04:56.800]  成傳落嚟嘅一啲詩歌
[00:04:56.800 --> 00:05:00.800]  好似我哋有好多詩歌,我哋歷世歷代都會唱
[00:05:00.800 --> 00:05:02.800]  或者會記得,會使用嘅
[00:05:02.800 --> 00:05:06.800]  上耶路撒岸去敬拜
[00:05:06.800 --> 00:05:08.800]  聚集
[00:05:08.800 --> 00:05:11.800]  佢話何等嘅善,何等嘅美
[00:05:11.800 --> 00:05:16.800]  我相信我哋疫情都所謂結尾
[00:05:16.800 --> 00:05:18.800]  都係仲係反反覆覆
[00:05:18.800 --> 00:05:20.800]  大家都係有唔同嘅anxiety
[00:05:20.800 --> 00:05:22.800]  呢種聚會
[00:05:22.800 --> 00:05:25.800]  已經打斷曬
[00:05:25.800 --> 00:05:29.800]  或者我哋養成咗一啲
[00:05:29.800 --> 00:05:32.800]  唔同嘅習慣
[00:05:32.800 --> 00:05:36.800]  聚會係咪一種失落咗嘅
[00:05:36.800 --> 00:05:38.800]  藝術或者操練
[00:05:38.800 --> 00:05:41.800]  loss art,一種loss discipline
[00:05:41.800 --> 00:05:44.800]  做乜嘢你都要做
[00:05:44.800 --> 00:05:46.800]  為咩原因你都要做
[00:05:46.800 --> 00:05:48.800]  詩篇133篇或者上行之詩
[00:05:48.800 --> 00:05:52.800]  就係畀我哋,畀我哋另外一個嘅角度嚟到睇
[00:05:52.800 --> 00:05:54.800]  到底作為一個基督徒
[00:05:54.800 --> 00:05:56.800]  作為一個敬拜上帝嘅子民
[00:05:56.800 --> 00:05:59.800]  到底最重要嘅係乜嘢
[00:05:59.800 --> 00:06:01.800]  上行之詩
[00:06:01.800 --> 00:06:08.800]  go up 去到敬拜上帝
[00:06:08.800 --> 00:06:11.800]  去崇拜真神
[00:06:11.800 --> 00:06:14.800]  聖經裏面好多唔同嘅圖畫
[00:06:14.800 --> 00:06:16.800]  嚟到去形容
[00:06:16.800 --> 00:06:19.800]  一個Christian life,一個journey
[00:06:19.800 --> 00:06:21.800]  可以係一個disciple
[00:06:21.800 --> 00:06:23.800]  disciple意思即係話門徒
[00:06:23.800 --> 00:06:25.800]  係門生惡生嘅意思
[00:06:25.800 --> 00:06:28.800]  有基督嘅新娘新婦
[00:06:28.800 --> 00:06:32.800]  代表預備好出嫁等待
[00:06:32.800 --> 00:06:36.800]  聖殿,我哋基督徒係活石
[00:06:36.800 --> 00:06:38.800]  能夠組成一齊
[00:06:38.800 --> 00:06:40.800]  建立一個嘅宮殿
[00:06:40.800 --> 00:06:42.800]  畀上帝能夠喺我哋中間同在
[00:06:42.800 --> 00:06:45.800]  等等呢啲唔同嘅圖畫
[00:06:45.800 --> 00:06:47.800]  第一個我哋好少留意嘅就係
[00:06:47.800 --> 00:06:50.800]  pilgrimage,朝聖
[00:06:50.800 --> 00:06:52.800]  上路
[00:06:52.800 --> 00:06:54.800]  呢個係比較唔係靜態嘅
[00:06:54.800 --> 00:06:56.800]  動態嘅一種嘅畫面
[00:06:56.800 --> 00:06:59.800]  嚟到去形容我哋作為一個基督徒
[00:06:59.800 --> 00:07:02.800]  係應該一個點樣嘅群體
[00:07:02.800 --> 00:07:05.800]  你睇一睇詩篇133篇
[00:07:05.800 --> 00:07:08.800]  嗰度講話兄弟姐妹同住
[00:07:08.800 --> 00:07:11.800]  一齊嚟到去守節
[00:07:11.800 --> 00:07:14.800]  去敬拜上帝,去耶路撒冷,去敬拜上帝
[00:07:14.800 --> 00:07:17.800]  喺上帝所揀選嘅地方
[00:07:17.800 --> 00:07:20.800]  時間嗰度一同嘅嚟到去聚集
[00:07:20.800 --> 00:07:23.800]  係何等嘅善同埋美,係咪
[00:07:23.800 --> 00:07:25.800]  你留意嗰度唔係講緊
[00:07:25.800 --> 00:07:28.800]  兄弟姐妹一齊同住
[00:07:28.800 --> 00:07:31.800]  係因為血統一樣
[00:07:31.800 --> 00:07:34.800]  係因為種族一樣
[00:07:34.800 --> 00:07:37.800]  係因為我哋語言一樣或者食物一樣等等
[00:07:37.800 --> 00:07:40.800]  呢啲好多文化嘅呢啲標籤
[00:07:40.800 --> 00:07:43.800]  嗰度講到乜嘢呢,嗰度講到
[00:07:43.800 --> 00:07:46.800]  一啲神嘅子民能夠一齊去聚集
[00:07:46.800 --> 00:07:49.800]  上帝看為美好的事
[00:07:49.800 --> 00:07:52.800]  好多都唔係個原因
[00:07:52.800 --> 00:07:55.800]  個原因點解看為善看為美
[00:07:55.800 --> 00:07:58.800]  都唔係一啲猶太人呢
[00:07:58.800 --> 00:08:01.800]  佢哋最著緊或者最引以為傲
[00:08:01.800 --> 00:08:04.800]  嘅身份嘅標籤
[00:08:04.800 --> 00:08:07.800]  點解看為善看為美呢
[00:08:07.800 --> 00:08:10.800]  Good and Pleasant
[00:08:10.800 --> 00:08:13.800]  點解上帝會咁睇,係因為佢哋
[00:08:13.800 --> 00:08:16.800]  敬拜Worship嘅緣故
[00:08:16.800 --> 00:08:19.800]  係因為佢哋聚集一齊去敬拜
[00:08:19.800 --> 00:08:22.800]  上帝嘅上主,呢個就係看為美
[00:08:22.800 --> 00:08:25.800]  看為善
[00:08:25.800 --> 00:08:28.800]  第一節,同住
[00:08:28.800 --> 00:08:31.800]  個同字,係一下
[00:08:31.800 --> 00:08:34.800]  Together
[00:08:34.800 --> 00:08:37.800]  一齊走埋一齊
[00:08:37.800 --> 00:08:40.800]  呢個字係講到一齊工作,一齊打仗
[00:08:40.800 --> 00:08:43.800]  一齊同一個嘅目的,一齊傳福音等等
[00:08:43.800 --> 00:08:46.800]  一齊釋放等等
[00:08:46.800 --> 00:08:49.800]  呢個看為善,看為美
[00:08:49.800 --> 00:08:52.800]  如果你記得有樣嘢叫做寫開古卷
[00:08:52.800 --> 00:08:55.800]  寫開古卷就係一班人,佢哋離開咗耶路撒眼
[00:08:55.800 --> 00:08:58.800]  佢哋不滿耶路撒眼,搬咗去一個地方叫做昆灣
[00:08:58.800 --> 00:09:01.800]  喺曠野裏面,佢哋就一齊聚集
[00:09:01.800 --> 00:09:04.800]  組成咗另外一個群體,喺嗰度敬拜神
[00:09:04.800 --> 00:09:07.800]  喺度抄寫聖經等等
[00:09:07.800 --> 00:09:10.800]  佢哋就叫佢哋自己咩嚟,一客
[00:09:10.800 --> 00:09:13.800]  一客Community,就係一個
[00:09:13.800 --> 00:09:16.800]  合一嘅一個Community,一個立約嘅群體
[00:09:16.800 --> 00:09:19.800]  聚首聚集嘅時候,就係一個咁樣嘅社團
[00:09:19.800 --> 00:09:22.800]  看為美
[00:09:22.800 --> 00:09:25.800]  看為善
[00:09:25.800 --> 00:09:28.800]  Good
[00:09:28.800 --> 00:09:31.800]  你記得聖經裏面第一次提到Good
[00:09:31.800 --> 00:09:34.800]  係乜嘢時候
[00:09:34.800 --> 00:09:37.800]  創造嘅時候
[00:09:37.800 --> 00:09:40.800]  上帝創造萬有,天地萬物嘅時候
[00:09:40.800 --> 00:09:43.800]  看為好
[00:09:43.800 --> 00:09:46.800]  事就這樣成了
[00:09:46.800 --> 00:09:49.800]  God thought it was good
[00:09:49.800 --> 00:09:52.800]  居然我哋聚集一齊嘅時候
[00:09:52.800 --> 00:09:55.800]  兄弟姐妹聚集一齊同心敬拜嘅時候
[00:09:55.800 --> 00:09:58.800]  上帝就好似睇
[00:09:58.800 --> 00:10:01.800]  佢原本嘅創造美好一樣
[00:10:01.800 --> 00:10:04.800]  就係見到我哋一齊,走咗一齊嘅時候
[00:10:04.800 --> 00:10:07.800]  就係看為美好
[00:10:07.800 --> 00:10:10.800]  係Good
[00:10:10.800 --> 00:10:13.800]  創世嘅第二章,你記得有個不好嘅
[00:10:13.800 --> 00:10:16.800]  人獨居不好
[00:10:16.800 --> 00:10:19.800]  人孤獨係不好嘅,因為人被創造
[00:10:19.800 --> 00:10:22.800]  就係有個Community
[00:10:22.800 --> 00:10:25.800]  上帝嘅救恩嚟到嘅時候就要創立一個新嘅Community
[00:10:25.800 --> 00:10:28.800]  一個孤獨嘅人
[00:10:28.800 --> 00:10:31.800]  或者孤立嘅信徒,係不好
[00:10:31.800 --> 00:10:34.800]  所以上帝
[00:10:34.800 --> 00:10:37.800]  要有教會,設立教會
[00:10:37.800 --> 00:10:40.800]  我用一個好簡單嘅比喻,以前成日都用嘅
[00:10:40.800 --> 00:10:43.800]  就係啲木柴
[00:10:43.800 --> 00:10:46.800]  木柴要堆埋一齊先至能夠燒得紅
[00:10:46.800 --> 00:10:49.800]  個火先至能夠燒得黃,將個木柴
[00:10:49.800 --> 00:10:52.800]  放喺側邊嘅時候,可以燒但燒無幾耐佢就會熄
[00:10:52.800 --> 00:10:55.800]  因為比喻我哋個個都係
[00:10:55.800 --> 00:10:58.800]  廢柴,但係我哋走埋一齊嘅時候
[00:10:58.800 --> 00:11:01.800]  就燒得黃,燒得光亮
[00:11:01.800 --> 00:11:04.800]  教會,大英姊妹同住
[00:11:04.800 --> 00:11:07.800]  一齊嚟到去敬拜
[00:11:07.800 --> 00:11:10.800]  捍衛美,捍衛事,一齊嚟到參與一個教會
[00:11:10.800 --> 00:11:13.800]  加入一個教會,去Commit to一個教會
[00:11:13.800 --> 00:11:16.800]  一個local,一個faith community
[00:11:16.800 --> 00:11:19.800]  一個信仰嘅團體,一個教會嘅家庭
[00:11:19.800 --> 00:11:22.800]  係好事,所以點解我哋今日有家事大會
[00:11:22.800 --> 00:11:25.800]  唔係因為我哋冇嘢做,所以加一啲咁嘅環節落去
[00:11:25.800 --> 00:11:28.800]  而係因為呢一個係我哋嘅家
[00:11:28.800 --> 00:11:31.800]  呢個唔係一個酒店,而係屬於我哋嘅一個地方
[00:11:31.800 --> 00:11:34.800]  我諗喺現代嘅社會裏面
[00:11:34.800 --> 00:11:37.800]  現代嘅文化裏面,其中一個
[00:11:37.800 --> 00:11:40.800]  謊話,one of the lies
[00:11:40.800 --> 00:11:43.800]  一個謊話,係我哋有陣時會buy in嘅
[00:11:43.800 --> 00:11:46.800]  一個謊話係乜嘢呢?
[00:11:46.800 --> 00:11:49.800]  就係個人主義,individualism
[00:11:49.800 --> 00:11:52.800]  就係我哋自己單獨嘅
[00:11:52.800 --> 00:11:55.800]  就ok啦,係咪
[00:11:55.800 --> 00:11:58.800]  我哋就可以改變世界
[00:11:58.800 --> 00:12:01.800]  你係幾咁重要,你係一個individual
[00:12:01.800 --> 00:12:04.800]  你係幾咁尊貴
[00:12:04.800 --> 00:12:07.800]  你係一個單一嘅單元
[00:12:07.800 --> 00:12:10.800]  所以你自己一個已經好重要
[00:12:10.800 --> 00:12:13.800]  你自己一個已經夠,呢個係one of the lies
[00:12:13.800 --> 00:12:16.800]  如果你去一啲嘅畢業禮
[00:12:16.800 --> 00:12:19.800]  我早排去咗一個畢業禮
[00:12:19.800 --> 00:12:22.800]  裏面嗰啲畢業嘅致詞
[00:12:22.800 --> 00:12:25.800]  結語嘅致詞,都係講呢樣嘢
[00:12:25.800 --> 00:12:28.800]  you can change the world, you are important
[00:12:28.800 --> 00:12:31.800]  但係如果你細心諗下
[00:12:31.800 --> 00:12:34.800]  呢種嘅文化劇本
[00:12:34.800 --> 00:12:37.800]  叫做cultural script,其實係一種
[00:12:37.800 --> 00:12:40.800]  嘅謊話嚟,邊個話你係好重要
[00:12:40.800 --> 00:12:43.800]  上帝先係最重要
[00:12:43.800 --> 00:12:46.800]  我哋只係佢僕人
[00:12:46.800 --> 00:12:49.800]  我哋單一
[00:12:49.800 --> 00:12:52.800]  孤獨係唔得嘅
[00:12:52.800 --> 00:12:55.800]  因為我哋係屬於一個群體
[00:12:55.800 --> 00:12:58.800]  屬於一個group,去commit to一個group
[00:12:58.800 --> 00:13:01.800]  以前喺
[00:13:01.800 --> 00:13:04.800]  幾廿年前
[00:13:04.800 --> 00:13:07.800]  大家可能聽過一個名叫做Mother Teresa
[00:13:07.800 --> 00:13:10.800]  德蘭修女有聽過
[00:13:10.800 --> 00:13:13.800]  無論係年輕嘅也好,年長嘅也好,都有聽過Mother Teresa
[00:13:13.800 --> 00:13:16.800]  Mother Teresa
[00:13:16.800 --> 00:13:19.800]  喺1997年嘅時候,佢離世嘅
[00:13:19.800 --> 00:13:22.800]  佢喺1968年嘅時候
[00:13:22.800 --> 00:13:25.800]  有一個個訪問
[00:13:25.800 --> 00:13:28.800]  就係英國有一個嘅
[00:13:28.800 --> 00:13:31.800]  傳媒嘅
[00:13:31.800 --> 00:13:34.800]  好重要嘅傳媒工作者
[00:13:34.800 --> 00:13:37.800]  嗰個人叫做Marcom Muggeridge
[00:13:37.800 --> 00:13:40.800]  Marcom Muggeridge係一個英國
[00:13:40.800 --> 00:13:43.800]  曾經係BBC做過好耐,一個journalist
[00:13:43.800 --> 00:13:46.800]  佢係1968年嘅時候就同Mother Teresa
[00:13:46.800 --> 00:13:49.800]  做一個個人嘅訪問
[00:13:49.800 --> 00:13:52.800]  因為嗰個訪問
[00:13:52.800 --> 00:13:55.800]  先使到Mother Teresa揚名國際
[00:13:55.800 --> 00:13:58.800]  之前係直直無名,冇人知道邊個係德蘭修女
[00:13:58.800 --> 00:14:01.800]  喺Calcutta做咗幾多嘢
[00:14:01.800 --> 00:14:04.800]  1968年佢去訪問佢嘅時候
[00:14:04.800 --> 00:14:07.800]  先至令到Mother Teresa成為一個國際嘅名人
[00:14:07.800 --> 00:14:10.800]  好多人就明白佢喺Calcutta
[00:14:10.800 --> 00:14:13.800]  有幾乜嘢,有幾重要
[00:14:13.800 --> 00:14:16.800]  喺個訪問裏面有一個對話,好有趣
[00:14:16.800 --> 00:14:19.800]  德蘭修女就同Marcom講
[00:14:19.800 --> 00:14:22.800]  Marcom you are a good man
[00:14:22.800 --> 00:14:25.800]  why don't you join the church
[00:14:25.800 --> 00:14:28.800]  you are a Christian, why don't you join the church
[00:14:28.800 --> 00:14:31.800]  因為Marcom本身自己都係professor嘅Christian
[00:14:31.800 --> 00:14:34.800]  但佢就唔加入教會
[00:14:34.800 --> 00:14:37.800]  Marcom就答佢
[00:14:37.800 --> 00:14:40.800]  佢話,我諗上帝
[00:14:40.800 --> 00:14:43.800]  喺上帝嘅眼中
[00:14:43.800 --> 00:14:46.800]  我係一個好人
[00:14:46.800 --> 00:14:49.800]  喺教會裏面上帝需要啲好人
[00:14:49.800 --> 00:14:52.800]  但喺教會以外,outside the church
[00:14:52.800 --> 00:14:55.800]  上帝都需要啲好人
[00:14:55.800 --> 00:14:58.800]  所以佢就話唔join the church
[00:14:58.800 --> 00:15:01.800]  德蘭修女用咗三個字去回答佢
[00:15:01.800 --> 00:15:04.800]  你估下係咩字
[00:15:04.800 --> 00:15:07.800]  英文,no, he doesn't
[00:15:07.800 --> 00:15:10.800]  即係話上帝
[00:15:10.800 --> 00:15:13.800]  唔需要你喺外面做一個好人
[00:15:13.800 --> 00:15:16.800]  Marcom聽咗德蘭修女
[00:15:16.800 --> 00:15:19.800]  嘅回答之後,佢就無言而對喇
[00:15:19.800 --> 00:15:22.800]  喺佢自己嘅自傳裏面咁講
[00:15:22.800 --> 00:15:25.800]  佢都答唔到,Martha Theresa
[00:15:25.800 --> 00:15:28.800]  於是乎佢就join咗church
[00:15:28.800 --> 00:15:31.800]  you are not important
[00:15:31.800 --> 00:15:34.800]  因為只有喺一個群體裏面
[00:15:34.800 --> 00:15:37.800]  先見到上帝嘅心意更加明顯
[00:15:37.800 --> 00:15:40.800]  神嘅計劃裏面
[00:15:40.800 --> 00:15:43.800]  其中一個最重要嘅一環
[00:15:43.800 --> 00:15:46.800]  就係教會
[00:15:46.800 --> 00:15:49.800]  舊約就係以色列嘅民族
[00:15:49.800 --> 00:15:52.800]  上帝嘅子民,舊約都算係教會
[00:15:52.800 --> 00:15:55.800]  新約就更加,你睇下新約裏面
[00:15:55.800 --> 00:15:58.800]  有幾多嘅書信,係同教會生活有關
[00:15:58.800 --> 00:16:01.800]  同教會一個群體有關
[00:16:01.800 --> 00:16:04.800]  所有呢啲書信都係寫畀眾數群體
[00:16:04.800 --> 00:16:07.800]  唔係寫畀一個人
[00:16:07.800 --> 00:16:10.800]  大部分都係寫畀整個嘅family
[00:16:10.800 --> 00:16:13.800]  整個嘅spiritual family,一個屬靈嘅群體
[00:16:13.800 --> 00:16:16.800]  一個嘅教會
[00:16:16.800 --> 00:16:19.800]  詩篇133篇
[00:16:19.800 --> 00:16:22.800]  第二節,講到群體嘅時候
[00:16:22.800 --> 00:16:25.800]  佢話一齊敬拜嘅時候就好像那貴重嘅油
[00:16:25.800 --> 00:16:28.800]  飄喺阿倫嘅頭上流到胡蘇
[00:16:28.800 --> 00:16:31.800]  又流到佢嘅衣襟
[00:16:31.800 --> 00:16:34.800]  似到阿倫被高立
[00:16:34.800 --> 00:16:37.800]  作大祭司嘅情景
[00:16:37.800 --> 00:16:40.800]  你知每一個嘅群體
[00:16:40.800 --> 00:16:43.800]  都有佢嘅代表性嘅人物
[00:16:43.800 --> 00:16:46.800]  每個群體,每個時代,都有佢最代表性嘅人物
[00:16:46.800 --> 00:16:49.800]  近日大家知道
[00:16:49.800 --> 00:16:52.800]  我哋有好多都係香港背景
[00:16:52.800 --> 00:16:55.800]  香港喺MIRROR嘅演唱會發生
[00:16:55.800 --> 00:16:58.800]  不幸嘅事故,大家都好緊張
[00:16:58.800 --> 00:17:01.800]  因為點解?因為喺呢一個嘅時代
[00:17:01.800 --> 00:17:04.800]  特別一個香港所謂一個
[00:17:04.800 --> 00:17:07.800]  後創傷嘅一個時代,就有一個咁嘅代表性嘅人
[00:17:07.800 --> 00:17:10.800]  或者代表性嘅一班人
[00:17:10.800 --> 00:17:13.800]  佢哋就代表咗佢嘅心聲又好
[00:17:13.800 --> 00:17:16.800]  代表香港嘅一啲嘅情懷
[00:17:16.800 --> 00:17:19.800]  總係有個代表性嘅人物
[00:17:19.800 --> 00:17:22.800]  所以呢啲代表性嘅人物,或者代表性嘅事件
[00:17:22.800 --> 00:17:25.800]  有一啲不幸嘅事發生
[00:17:25.800 --> 00:17:28.800]  或者一啲大嘅事故,就成為整個
[00:17:28.800 --> 00:17:31.800]  集體嘅一個經歷
[00:17:31.800 --> 00:17:34.800]  一個群體嘅一個經歷
[00:17:34.800 --> 00:17:37.800]  以前嘅我哋比較年長啲嘅
[00:17:37.800 --> 00:17:40.800]  Beyond嘅黃家駒
[00:17:40.800 --> 00:17:43.800]  佢開演唱會頭兩日
[00:17:43.800 --> 00:17:46.800]  成日有啲咁嘅小意外
[00:17:46.800 --> 00:17:49.800]  就諗起黃家駒
[00:17:49.800 --> 00:17:52.800]  Beyond黃家駒
[00:17:52.800 --> 00:17:55.800]  或者諗起柯基哥哥
[00:17:55.800 --> 00:17:58.800]  或者胡彥芳等等,唔同嘅代表性嘅人物
[00:17:58.800 --> 00:18:01.800]  即係嗰啲盛極一時嘅時候,有一種集體嘅代表
[00:18:01.800 --> 00:18:04.800]  對於意識人嚟講,舊約結思人
[00:18:04.800 --> 00:18:07.800]  佢哋望返最代表性嘅一個嘅人物
[00:18:07.800 --> 00:18:10.800]  或者一件事情
[00:18:10.800 --> 00:18:13.800]  就係阿倫,大濟斯被高立
[00:18:13.800 --> 00:18:16.800]  特別第一次被高立嘅時候
[00:18:16.800 --> 00:18:19.800]  你記得摩西帶領意識人出咗埃及之後
[00:18:19.800 --> 00:18:22.800]  設立咗會幕,所謂King Crown嗰啲嘢
[00:18:22.800 --> 00:18:25.800]  會幕嘅嗰啲工具、器皿
[00:18:25.800 --> 00:18:28.800]  全部嘢都高立哂,唔知係潔淨哂
[00:18:28.800 --> 00:18:31.800]  用水潔淨、用油潔淨等等
[00:18:31.800 --> 00:18:34.800]  到最高潮嘅時候,你未記第八第九章
[00:18:34.800 --> 00:18:37.800]  就係要高立大濟斯
[00:18:37.800 --> 00:18:40.800]  因為嗰啲嘅會幕都係啲架艙
[00:18:40.800 --> 00:18:43.800]  工具嚟嘅,係媒介嚟嘅
[00:18:43.800 --> 00:18:46.800]  邊個先能夠代表我哋,能夠去到上大嘅面前
[00:18:46.800 --> 00:18:49.800]  能夠去憲制,就係
[00:18:49.800 --> 00:18:52.800]  大濟斯,大濟斯一年
[00:18:52.800 --> 00:18:55.800]  只係一次入到去致政所,嚟到去代表
[00:18:55.800 --> 00:18:58.800]  整個嘅意識人,所以呢
[00:18:58.800 --> 00:19:01.800]  佢哋諗返起嘅時候,就發現呢個就係最高潮
[00:19:01.800 --> 00:19:04.800]  嘅時候,就係我哋一齊嚟到去敬拜
[00:19:04.800 --> 00:19:07.800]  嘅時候,就有如呢個最高潮
[00:19:07.800 --> 00:19:10.800]  高立呢個嘅High Priest
[00:19:10.800 --> 00:19:13.800]  最神聖,最secret嘅時候
[00:19:13.800 --> 00:19:16.800]  原來一齊敬拜,一齊嚟到去
