
[00:00:00.000 --> 00:00:01.360]  (主席)各位電視節目早安
[00:02:14.400 --> 00:02:16.440]  (主席)還有路加福音
[00:02:16.440 --> 00:02:22.120]  (主席)剛才所讀的《針研》這段經文其實不難理解的
[00:02:22.120 --> 00:02:26.600]  (主席)出現得最多次的名詞是什麼?
[00:02:26.600 --> 00:02:28.240]  (主席)就是智慧
[00:02:28.240 --> 00:02:30.840]  (主席)這裡有一個父親
[00:02:30.840 --> 00:02:33.880]  (主席)他在講他之前的父親怎麼教導他
[00:02:33.880 --> 00:02:36.040]  (主席)現在他去教導他的兒子
[00:02:36.040 --> 00:02:38.600]  (主席)所以是在講三代的教訓
[00:02:38.600 --> 00:02:42.960]  (主席)是在講舊約的時候的一個傳承
[00:02:42.960 --> 00:02:46.360]  (主席)這裡所講的父親去教他的兒子
[00:02:46.360 --> 00:02:48.000]  (主席)他說你要留心聽
[00:02:48.000 --> 00:02:50.320]  (主席)要留心得到聰明
[00:02:50.320 --> 00:02:51.720]  (主席)要得到智慧
[00:02:51.720 --> 00:02:53.080]  (主席)要得到聰明
[00:02:53.080 --> 00:02:53.720]  (主席)是不是?
[00:02:53.720 --> 00:02:54.800]  (主席)出現了很多次
[00:02:54.800 --> 00:02:56.480]  (主席)重複又重複
[00:02:56.480 --> 00:02:59.600]  (主席)就是說智慧和聰明這件事
[00:02:59.600 --> 00:03:01.560]  (主席)是對他很重要的
[00:03:01.560 --> 00:03:03.360]  (主席)對他的兒子很重要
[00:03:03.360 --> 00:03:06.440]  (主席)智慧簡單來講是什麼呢?
[00:03:06.440 --> 00:03:08.800]  (主席)智慧不是知識
[00:03:08.800 --> 00:03:11.960]  (主席)智慧是作為人生活在世上
[00:03:11.960 --> 00:03:16.280]  (主席)我們知道分別什麼叫做對與錯
[00:03:16.280 --> 00:03:19.960]  (主席)你說很多哲學都會講對與錯
[00:03:19.960 --> 00:03:23.080]  (主席)但是基督徒所講的對與錯是從神的立場
[00:03:23.080 --> 00:03:27.360]  (主席)從聖經立場去分辨什麼是合神的心意
[00:03:27.360 --> 00:03:29.400]  (主席)什麼不是合神的心意
[00:03:29.400 --> 00:03:31.880]  (主席)我們之所以選擇的時候
[00:03:31.880 --> 00:03:35.640]  (主席)這個就是從聖經以來的智慧
[00:03:35.640 --> 00:03:38.200]  (主席)很明顯這是一個舊約時間
[00:03:38.200 --> 00:03:40.720]  (主席)這個父親去教導他的子女的時候
[00:03:40.720 --> 00:03:47.600]  (主席)他的背景、他的傳承都是神所賜下的話語
[00:03:47.600 --> 00:03:51.760]  (主席)神所賜下的教導
[00:03:51.760 --> 00:03:53.800]  (主席)但是當我們再看一遍經文
[00:03:53.800 --> 00:03:56.480]  (主席)三次重複你要留心明白
[00:03:56.480 --> 00:03:58.040]  (主席)你要拿智慧
[00:03:58.040 --> 00:04:01.720]  (主席)但是三次重複說不可離棄我的教誨
[00:04:01.720 --> 00:04:03.720]  (主席)你不要忘記它
[00:04:03.720 --> 00:04:05.560]  (主席)不要偏離我的說話
[00:04:05.560 --> 00:04:08.320]  (主席)也不要離棄智慧
[00:04:08.320 --> 00:04:10.840]  (主席)聖經很多時候重複三次
[00:04:10.840 --> 00:04:12.200]  (主席)大家都知道的
[00:04:12.200 --> 00:04:13.720]  (主席)是很重要的
[00:04:13.720 --> 00:04:16.320]  (主席)就是說雖然這個父親語重心長
[00:04:16.320 --> 00:04:19.480]  (主席)跟兒子說你要去努力
[00:04:19.480 --> 00:04:22.040]  (主席)去爭取智慧、去學習智慧
[00:04:22.040 --> 00:04:24.040]  (主席)去愛護聰明
[00:04:24.040 --> 00:04:26.960]  (主席)但是這個父親也很現實的
[00:04:26.960 --> 00:04:28.160]  (主席)他也知道我說完之後
[00:04:28.160 --> 00:04:30.160]  (主席)你可能左而右而右而出
[00:04:30.160 --> 00:04:32.200]  (主席)所以在這裡要重複三次
[00:04:32.200 --> 00:04:34.840]  (主席)你不要離棄它
[00:04:34.840 --> 00:04:37.480]  (主席)你不要離棄聰明和智慧
[00:04:37.480 --> 00:04:39.240]  (主席)因為這個父親知道
[00:04:39.240 --> 00:04:40.480]  (主席)憑他的經驗
[00:04:40.480 --> 00:04:42.800]  (主席)甚至他自己也是這樣
[00:04:42.800 --> 00:04:44.800]  (主席)是很容易離棄的
[00:04:44.800 --> 00:04:46.960]  (主席)好像我們今天來聽道
[00:04:46.960 --> 00:04:48.640]  (主席)聽完之後
[00:04:48.640 --> 00:04:49.560]  (主席)聰明的
[00:04:49.560 --> 00:04:51.080]  (主席)就星期一還記得
[00:04:51.080 --> 00:04:53.760]  (主席)阿全在說什麼
[00:04:53.760 --> 00:04:54.880]  (主席)或者快一點的
[00:04:54.880 --> 00:04:56.000]  (主席)可能一會兒吃完一餐飯
[00:04:56.000 --> 00:04:57.920]  (主席)很多東西都忘記了
[00:04:57.920 --> 00:04:59.280]  (主席)這是人之常情
[00:04:59.280 --> 00:05:00.560]  (主席)這是人的現實
[00:05:00.560 --> 00:05:01.800]  (主席)因為我們每一天
[00:05:01.800 --> 00:05:04.360]  (主席)有很多東西進入我們的腦裡
[00:05:04.360 --> 00:05:06.120]  (主席)所以這裡的
[00:05:06.120 --> 00:05:09.120]  (主席)父親所教導的重點是什麼呢
[00:05:09.120 --> 00:05:12.280]  (主席)教導的重點就是說
[00:05:12.280 --> 00:05:15.280]  (主席)我們需要去爭取智慧
[00:05:15.280 --> 00:05:17.280]  (主席)不要偏離它
[00:05:17.280 --> 00:05:18.520]  (主席)就好像一個人行山的時候
[00:05:18.520 --> 00:05:19.880]  (主席)他會跌進一個懸崖一樣
[00:05:19.880 --> 00:05:23.000]  (主席)很容易滑腳就跌倒
[00:05:23.000 --> 00:05:24.040]  (主席)大家都知道
[00:05:24.040 --> 00:05:27.440]  (主席)在路加福音的第十五章
[00:05:27.440 --> 00:05:29.920]  (主席)耶穌是教導過
[00:05:29.920 --> 00:05:31.800]  (主席)一個什麼
[00:05:31.800 --> 00:05:33.920]  (主席)浪子回頭的故事
[00:05:33.920 --> 00:05:35.520]  (主席)浪子回頭的故事是說什麼呢
[00:05:35.520 --> 00:05:38.800]  (主席)在一個很有錢的猶太人的家庭裡面
[00:05:38.800 --> 00:05:40.800]  (主席)這個父親有兩個兒子
[00:05:40.800 --> 00:05:41.800]  (主席)一個大兒子
[00:05:41.800 --> 00:05:43.320]  (主席)很乖的
[00:05:43.320 --> 00:05:45.040]  (主席)父親要他做什麼都做了
[00:05:45.040 --> 00:05:45.880]  (主席)家裡很有錢
[00:05:45.880 --> 00:05:47.080]  (主席)很多家產
[00:05:47.080 --> 00:05:49.440]  (主席)所以他需要兒子幫他管理
[00:05:49.440 --> 00:05:50.840]  (主席)但是小兒子呢
[00:05:50.840 --> 00:05:53.360]  (主席)就比較多想法了
[00:05:53.360 --> 00:05:54.760]  (主席)就想著
[00:05:54.760 --> 00:05:56.120]  (主席)我現在還年輕
[00:05:56.120 --> 00:05:58.520]  (主席)我沒理由等我爸爸去世之後
[00:05:58.520 --> 00:06:01.560]  (主席)我才去分我的家產
[00:06:01.560 --> 00:06:03.360]  (主席)於是這個小兒子呢
[00:06:03.360 --> 00:06:04.800]  (主席)就提前了
[00:06:04.800 --> 00:06:06.680]  (主席)超前部署了
[00:06:06.680 --> 00:06:07.880]  (主席)就跟爸爸說
[00:06:07.880 --> 00:06:09.960]  (主席)我現在要分你一半家產
[00:06:09.960 --> 00:06:13.560]  (主席)然後我自己去另立門戶
[00:06:13.560 --> 00:06:15.040]  (主席)那爸爸就
[00:06:15.040 --> 00:06:16.800]  (主席)很無奈地接受
[00:06:16.800 --> 00:06:18.280]  (主席)這個兒子很兇的
[00:06:18.280 --> 00:06:19.200]  (主席)很無奈地接受
[00:06:19.200 --> 00:06:22.120]  (主席)就讓他去分了一半家產離開了
[00:06:22.120 --> 00:06:24.240]  (主席)結果這個兒子很快就
[00:06:24.240 --> 00:06:26.040]  (主席)散光了錢
[00:06:26.040 --> 00:06:26.800]  (主席)散光了錢
[00:06:26.800 --> 00:06:28.040]  (主席)沒錢的時候是怎樣的呢
[00:06:28.040 --> 00:06:30.520]  (主席)本來是家裡有工人服侍
[00:06:30.520 --> 00:06:31.840]  (主席)不用做
[00:06:31.840 --> 00:06:35.040]  (主席)有很多人去奉迎他,但結果
[00:06:35.040 --> 00:06:37.920]  (主席)他去豬棚那裡去打工
[00:06:37.920 --> 00:06:40.240]  (主席)去做一些很骯髒的工作
[00:06:40.240 --> 00:06:42.440]  (主席)去住在豬棚那裡
[00:06:42.440 --> 00:06:45.360]  (主席)覺得很卑躬屈膝
[00:06:45.360 --> 00:06:46.680]  (主席)於是就想起
[00:06:46.680 --> 00:06:48.440]  (主席)當日在爸爸的家裡
[00:06:48.440 --> 00:06:50.720]  (主席)有吃有穿有溫暖
[00:06:50.720 --> 00:06:52.280]  (主席)就想回去
[00:06:52.280 --> 00:06:54.000]  (主席)回去之前還
[00:06:54.000 --> 00:06:56.520]  (主席)彩排一次怎樣跟爸爸道歉
[00:06:56.520 --> 00:06:59.320]  (主席)然後回去找他爸爸
[00:06:59.320 --> 00:07:01.840]  (主席)所以在第十五章說這個浪子
[00:07:01.840 --> 00:07:03.320]  (主席)說他醒不過來
[00:07:03.320 --> 00:07:04.800]  (主席)他說我父親有很多的工人
[00:07:04.800 --> 00:07:07.080]  (主席)有糧食有魚甚至沒有
[00:07:07.080 --> 00:07:08.400]  (主席)但我在這裡餓
[00:07:08.400 --> 00:07:09.680]  (主席)為什麼呢
[00:07:09.680 --> 00:07:11.840]  (主席)於是他就做了一個
[00:07:11.840 --> 00:07:13.400]  (主席)寓言跟爸爸講道歉
[00:07:13.400 --> 00:07:14.960]  (主席)他說爸爸我會得罪
[00:07:14.960 --> 00:07:16.280]  (主席)我得罪了天
[00:07:16.280 --> 00:07:17.640]  (主席)也得罪了你
[00:07:17.640 --> 00:07:20.680]  (主席)他想回去就跟爸爸說這句話
[00:07:20.680 --> 00:07:23.360]  (主席)誰知道爸爸老遠看到他的時候
[00:07:23.360 --> 00:07:24.240]  (主席)怎樣
[00:07:24.240 --> 00:07:25.520]  (主席)當他回到家的時候
[00:07:25.520 --> 00:07:29.400]  (主席)爸爸老遠看到他回來的時候已經很開心
[00:07:29.400 --> 00:07:31.600]  (主席)急急的上前
[00:07:31.600 --> 00:07:34.480]  (主席)說這個爸爸動了慈心
[00:07:34.480 --> 00:07:36.640]  (主席)跑去擁抱這個兒子
[00:07:36.640 --> 00:07:39.320]  (主席)連連親他
[00:07:39.320 --> 00:07:41.160]  (主席)這裡是在講什麼呢
[00:07:41.160 --> 00:07:44.760]  (主席)為什麼我要講這一段的故事
[00:07:44.760 --> 00:07:45.960]  (主席)我們有理由相信
[00:07:45.960 --> 00:07:46.960]  (主席)這個父親
[00:07:46.960 --> 00:07:49.240]  (主席)這個猶太父親這麼有錢
[00:07:49.240 --> 00:07:51.120]  (主席)這麼愛他的兒子
[00:07:51.120 --> 00:07:53.560]  (主席)他相信也是傳承了
[00:07:53.560 --> 00:07:55.560]  (主席)猶太人那種智慧的傳統
[00:07:55.560 --> 00:07:59.000]  (主席)這個兒子在什麼家庭長大呢
[00:07:59.000 --> 00:08:00.320]  (主席)我們相信他是
[00:08:00.320 --> 00:08:03.240]  (主席)受過鎮賢這種教導
[00:08:03.240 --> 00:08:06.600]  (主席)的環境長大的
[00:08:06.600 --> 00:08:08.000]  (主席)所以這個爸爸
[00:08:08.000 --> 00:08:10.920]  (主席)一定是找最好的老師給他
[00:08:10.920 --> 00:08:13.760]  (主席)用最好的聖經的教導教他
[00:08:13.760 --> 00:08:15.120]  (主席)但是奈何
[00:08:15.120 --> 00:08:17.520]  (主席)這個小兒子仍然在他人生裡面
[00:08:17.520 --> 00:08:20.720]  (主席)他選擇去離棄
[00:08:20.720 --> 00:08:22.520]  (主席)所以有時候我們有一個預設模式
[00:08:22.520 --> 00:08:24.200]  (主席)這個預設模式
[00:08:24.200 --> 00:08:25.280]  (主席)就是人
[00:08:25.280 --> 00:08:28.000]  (主席)無論神怎麼去教導我們
[00:08:28.000 --> 00:08:29.640]  (主席)怎麼提醒我們
[00:08:29.640 --> 00:08:32.560]  (主席)人的預設模式是會選擇離開
[00:08:32.560 --> 00:08:34.080]  (主席)離開神
[00:08:34.080 --> 00:08:38.120]  (主席)只是離開遠還是近而已
[00:08:38.120 --> 00:08:39.600]  (主席)浪子的故事
[00:08:39.600 --> 00:08:41.240]  (主席)固然對我們很多人
[00:08:41.240 --> 00:08:43.800]  (主席)一個鼓勵就是爸爸的恩典
[00:08:43.800 --> 00:08:45.960]  (主席)就是彰顯天父的恩典
[00:08:45.960 --> 00:08:48.040]  (主席)但是其實這裡說的是什麼呢
[00:08:48.040 --> 00:08:49.920]  (主席)其實說的是一件事情
[00:08:49.920 --> 00:08:54.120]  (主席)在舊約裡面好像鎮賢這種的智慧文學
[00:08:54.120 --> 00:08:57.120]  (主席)是在說一個聖經的理想
[00:08:57.120 --> 00:08:58.480]  (主席)什麼叫做理想
[00:08:58.480 --> 00:09:01.000]  (主席)就是神有一個標準
[00:09:01.000 --> 00:09:04.560]  (主席)神對我們每個人的要求有一個標準
[00:09:04.560 --> 00:09:05.960]  (主席)在舊約的智慧文學
[00:09:05.960 --> 00:09:09.360]  (主席)神就將祂的標準告訴我們
[00:09:09.360 --> 00:09:12.000]  (主席)但是智慧是可以教導
[00:09:12.000 --> 00:09:14.640]  (主席)可以去被學習
[00:09:14.640 --> 00:09:17.760]  (主席)但是智慧不同於爸爸的財產
[00:09:17.760 --> 00:09:19.600]  (主席)是不能夠強迫
[00:09:19.600 --> 00:09:21.600]  (主席)因為一個人不接受的時候
[00:09:21.600 --> 00:09:23.520]  (主席)他是不會接受的
[00:09:23.520 --> 00:09:26.280]  (主席)所以智慧跟財產是不同的
[00:09:26.280 --> 00:09:28.080]  (主席)智慧是不可以被繼承的
[00:09:28.080 --> 00:09:31.080]  (主席)除非這個人自己作出一個選擇
[00:09:31.080 --> 00:09:33.400]  (主席)他決定我要接受這個教導
[00:09:33.400 --> 00:09:37.360]  (主席)我要決定這個智慧是我人生的一個里程
[00:09:37.360 --> 00:09:41.960]  (主席)這樣東西才會成為他人生的一部分
[00:09:41.960 --> 00:09:45.200]  (主席)所以這種張力是在告訴我們什麼呢
[00:09:45.200 --> 00:09:47.160]  (主席)在現實世界裡面
[00:09:47.160 --> 00:09:51.520]  (主席)無論我們怎麼去做父母或者做一個長輩
[00:09:51.520 --> 00:09:53.200]  (主席)去教導我們的後輩
[00:09:53.200 --> 00:09:55.000]  (主席)苦口婆心
[00:09:55.000 --> 00:09:57.520]  (主席)如果對方不接受的時候
[00:09:57.520 --> 00:10:00.240]  (主席)你多少好的說話
[00:10:00.240 --> 00:10:01.400]  (主席)好的智慧
[00:10:01.400 --> 00:10:02.800]  (主席)好的教導
[00:10:02.800 --> 00:10:06.520]  (主席)就好像種子落在一些不好的土裡面
[00:10:06.520 --> 00:10:11.280]  (主席)是不能夠生根的
[00:10:11.280 --> 00:10:13.360]  (主席)當智慧不足夠的時候
[00:10:13.360 --> 00:10:16.000]  (主席)當我們的子女忽略智慧的時候
[00:10:16.000 --> 00:10:17.560]  (主席)其實會發生什麼事呢
[00:10:17.560 --> 00:10:20.320]  (主席)這個是剛才我一開始所講的
[00:10:20.320 --> 00:10:26.120]  (主席)很多家長都會想很頭痛的事情
[00:10:26.120 --> 00:10:29.680]  (主席)這個也是一個現實的故事
[00:10:29.680 --> 00:10:34.960]  (主席)可能有很多人知道郭培利這個世界級的福音報導家
[00:10:34.960 --> 00:10:37.560]  (主席)一個美國人
[00:10:37.560 --> 00:10:40.160]  (主席)神賜他一個很好的口才
[00:10:40.160 --> 00:10:43.960]  (主席)能夠對著幾千幾萬人去講福音
[00:10:43.960 --> 00:10:47.400]  (主席)也能夠令到千千萬萬人去信主
[00:10:47.400 --> 00:10:49.240]  (主席)我們有理由相信
[00:10:49.240 --> 00:10:51.240]  (主席)郭培利和他的太太
[00:10:51.240 --> 00:10:53.440]  (主席)是敬虔的基督徒
[00:10:53.440 --> 00:10:55.280]  (主席)是真誠的基督徒
[00:10:55.280 --> 00:10:59.720]  (主席)也有很多神的智慧的語言在他們的生命當中
[00:10:59.720 --> 00:11:03.200]  (主席)所以我們有理由假設他們的兒女
[00:11:03.200 --> 00:11:09.840]  (主席)都可以在這種有智慧的家庭教導之下去成長
[00:11:09.840 --> 00:11:12.200]  (主席)他們懂得做什麼是對的事情
[00:11:12.200 --> 00:11:14.960]  (主席)也能夠做對每一次他們要做的事情
[00:11:14.960 --> 00:11:20.080]  (主席)就是去以愛心去教導他們的兒子
[00:11:20.080 --> 00:11:21.840]  (主席)但是很奇怪
[00:11:21.840 --> 00:11:24.960]  (主席)他們大的兒子郭福林
[00:11:24.960 --> 00:11:28.240]  (主席)我們中國人很喜歡幫外國人改名字
[00:11:28.240 --> 00:11:29.560]  (主席)給他們一個中文名字
[00:11:29.560 --> 00:11:32.920]  (主席)其實他們不是姓郭的
[00:11:32.920 --> 00:11:35.040]  (主席)他們是叫做Graham
[00:11:35.040 --> 00:11:38.320]  (主席)他們有個英文名不是姓郭的
[00:11:38.320 --> 00:11:42.040]  (主席)總之我們現在叫他們的兒子郭福林
[00:11:42.040 --> 00:11:44.240]  (主席)但是他們的兒子其實是叫做佛蘭克林
[00:11:44.240 --> 00:11:45.440]  (主席)OK
[00:11:45.440 --> 00:11:47.680]  (主席)郭培里·佛蘭克林
[00:11:47.680 --> 00:11:50.920]  (主席)我就用回郭福林
[00:11:50.920 --> 00:11:54.200]  (主席)他爸爸媽媽用了很多方法去教導這個兒子
[00:11:54.200 --> 00:11:56.920]  (主席)但是這個兒子從小就很反叛
[00:11:56.920 --> 00:11:59.600]  (主席)他讀中學的時候
[00:11:59.600 --> 00:12:01.720]  (主席)不守規矩
[00:12:01.720 --> 00:12:02.920]  (主席)打架
[00:12:02.920 --> 00:12:03.960]  (主席)逃學
[00:12:03.960 --> 00:12:05.720]  (主席)很多事情都做盡了
[00:12:05.720 --> 00:12:09.200]  (主席)到他爸爸媽媽覺得事情越來越嚴重的時候
[00:12:09.200 --> 00:12:14.280]  (主席)就把他送去紐約一間很著名的基督教寄宿學校
[00:12:14.280 --> 00:12:16.200]  (主席)他繼續違反校規
[00:12:16.200 --> 00:12:17.840]  (主席)逃課
[00:12:17.840 --> 00:12:21.160]  (主席)甚至最後被學校趕了出去
[00:12:21.160 --> 00:12:23.960]  (主席)無論如何因為郭福林的名氣大
[00:12:23.960 --> 00:12:25.640]  (主席)他都會有打學毒的
[00:12:25.640 --> 00:12:28.960]  (主席)一間又是出名的基督教大學就收了他
[00:12:28.960 --> 00:12:30.680]  (主席)但是他很壞
[00:12:30.680 --> 00:12:34.880]  (主席)晚上帶著女同學就飛了去另一個地方
[00:12:34.880 --> 00:12:36.640]  (主席)過夜不回來
[00:12:36.640 --> 00:12:39.800]  (主席)結果呢所有發生的事情
[00:12:39.800 --> 00:12:43.680]  (主席)都令到郭培里夫婦很尷尬
[00:12:43.680 --> 00:12:46.560]  (主席)他對著千千萬萬人的傳福音去報道
[00:12:46.560 --> 00:12:49.880]  (主席)可以令人信主很信服的口才
[00:12:49.880 --> 00:12:53.240]  (主席)回到他的口才對他的兒子是沒有用的
[00:12:53.240 --> 00:12:56.480]  (主席)回到他的聖經裡面的知識教導
[00:12:56.480 --> 00:12:58.680]  (主席)對他的兒子是沒有用的
[00:12:58.680 --> 00:13:00.520]  (主席)所以他們都不知道怎麼辦才好
[00:13:00.520 --> 00:13:04.280]  (主席)因為這個兒子不單止是違反規矩
[00:13:04.280 --> 00:13:08.000]  (主席)他其實是公然抗拒上帝
[00:13:08.000 --> 00:13:12.600]  (主席)告訴別人我不在乎我的靈魂是怎麼樣
[00:13:12.600 --> 00:13:15.080]  (主席)所以無論在這個家庭裡面
[00:13:15.080 --> 00:13:17.520]  (主席)郭培里夫婦有多少的愛
[00:13:17.520 --> 00:13:21.160]  (主席)多少的教導都不能夠改變
[00:13:21.160 --> 00:13:24.640]  (主席)他這種反叛逆的性格
[00:13:24.640 --> 00:13:26.160]  (主席)所以剛才說
[00:13:26.160 --> 00:13:29.200]  (主席)智慧是可以去教導
[00:13:29.200 --> 00:13:32.360]  (主席)但是不可以去強迫
[00:13:32.360 --> 00:13:36.440]  (主席)在這個父親
[00:13:36.440 --> 00:13:40.280]  (主席)路加福音《浪子回頭》的這個父親
[00:13:40.280 --> 00:13:41.800]  (主席)他當時見到兒子的時候
[00:13:41.800 --> 00:13:43.400]  (主席)他做了一個行為
[00:13:43.400 --> 00:13:45.080]  (主席)這個行為其實很特別
[00:13:45.080 --> 00:13:48.040]  (主席)我們很多時候知道這個父親很有愛
[00:13:48.040 --> 00:13:51.200]  (主席)去到擁抱這個兒子
[00:13:51.200 --> 00:13:53.000]  (主席)但是當耶穌去講這個故事
[00:13:53.000 --> 00:13:56.360]  (主席)父親怎麼去見他兒子的時候
[00:13:56.360 --> 00:13:57.640]  (主席)一個很著密的地方
[00:13:57.640 --> 00:14:01.280]  (主席)就是他去跑去見這個兒子
[00:14:01.280 --> 00:14:02.720]  (主席)不是讓兒子站在門口
[00:14:02.720 --> 00:14:03.920]  (主席)讓兒子進來
[00:14:03.920 --> 00:14:05.840]  (主席)扣上頭盔
[00:14:05.840 --> 00:14:08.400]  (主席)從大門口跪到大堂
[00:14:08.400 --> 00:14:09.960]  (主席)然後父親就蹲在那裡
[00:14:09.960 --> 00:14:11.920]  (主席)我想中國人可能會這樣
[00:14:11.920 --> 00:14:12.520]  (主席)蹲在那裡
[00:14:12.520 --> 00:14:13.480]  (主席)然後喝一杯茶
[00:14:13.480 --> 00:14:15.720]  (主席)等你倒茶扣頭
[00:14:15.720 --> 00:14:16.920]  (主席)認錯
[00:14:16.920 --> 00:14:18.200]  (主席)但是這個猶太人
[00:14:18.200 --> 00:14:20.800]  (主席)很保守的文明
[00:14:20.800 --> 00:14:23.760]  (主席)這個父親這麼有錢
[00:14:23.760 --> 00:14:26.880]  (主席)我們相信這個父親的身份
[00:14:26.880 --> 00:14:28.240]  (主席)是一個領袖的身份
[00:14:28.240 --> 00:14:29.960]  (主席)在族裡面
[00:14:29.960 --> 00:14:31.800]  (主席)就算不是整個民族
[00:14:31.800 --> 00:14:33.400]  (主席)但是在他的家族裡面
[00:14:33.400 --> 00:14:35.360]  (主席)應該是一個領袖的身份
[00:14:35.360 --> 00:14:40.280]  (主席)猶太族長是不可以跑的
[00:14:40.280 --> 00:14:42.720]  (主席)不可以帶領廣眾跑步
[00:14:42.720 --> 00:14:44.240]  (主席)為什麼?
[00:14:44.240 --> 00:14:47.840]  (主席)為什麼中東人今天都要穿長袍
[00:14:47.840 --> 00:14:49.240]  (主席)男人
[00:14:49.240 --> 00:14:51.440]  (主席)漂亮一點嗎?不是漂亮一點
[00:14:51.440 --> 00:14:55.080]  (主席)因為一個有身份地位的男人
[00:14:55.080 --> 00:14:58.640]  (主席)是不能露出腳部的皮膚
[00:14:58.640 --> 00:15:00.120]  (主席)所以為什麼這麼熱
[00:15:00.120 --> 00:15:01.520]  (主席)你去到杜拜
[00:15:01.520 --> 00:15:02.720]  (主席)去到多哈
[00:15:02.720 --> 00:15:04.840]  (主席)男人都穿了長袍
[00:15:04.840 --> 00:15:05.960]  (主席)是因為
[00:15:05.960 --> 00:15:09.480]  (主席)除了這裡以上的皮膚和手
[00:15:09.480 --> 00:15:11.920]  (主席)盡量不將皮膚外露
[00:15:11.920 --> 00:15:14.720]  (主席)當一個爸爸這麼有身份地位
[00:15:14.720 --> 00:15:18.400]  (主席)去跑去見他的兒子的時候
[00:15:18.400 --> 00:15:19.880]  (主席)告訴我們什麼?
[00:15:19.880 --> 00:15:24.360]  (主席)他連自己的身份和地位都不重要
[00:15:24.360 --> 00:15:25.960]  (主席)見到自己的兒子
[00:15:25.960 --> 00:15:29.320]  (主席)擁抱自己的兒子才是最重要
[00:15:29.320 --> 00:15:31.800]  (主席)所以這個爸爸所做的動作
