
[00:00:00.000 --> 00:00:03.300]  今天是聖誕主日,很難得
[00:02:21.000 --> 00:02:22.900]  我們也感覺無力
[00:02:22.900 --> 00:02:25.000]  甚至在我們個人的身體當中
[00:02:25.000 --> 00:02:27.500]  我們也面對疾病的攻擊
[00:02:27.500 --> 00:02:30.800]  當我們面對各樣的危機當中
[00:02:30.800 --> 00:02:34.400]  很多時候我們的心很容易落入困惑
[00:02:34.400 --> 00:02:36.900]  很容易落入試探當中
[00:02:36.900 --> 00:02:38.800]  我們就開始懷疑
[00:02:38.800 --> 00:02:40.600]  懷疑神的美善
[00:02:40.600 --> 00:02:42.300]  懷疑神的保護
[00:02:42.300 --> 00:02:44.100]  懷疑神的供應
[00:02:44.100 --> 00:02:47.100]  這好像你知道耶穌基督在曠野
[00:02:47.100 --> 00:02:49.300]  受魔鬼沙灘的試探一樣
[00:02:49.300 --> 00:02:54.800]  你知道魔鬼沙灘就是從這三方面來試探耶穌基督的
[00:02:54.800 --> 00:02:56.200]  第一個試探
[00:02:56.200 --> 00:03:01.600]  魔鬼叫耶穌把這個石頭變成麵包
[00:03:01.600 --> 00:03:06.700]  我們看見魔鬼就是要耶穌來懷疑神的供應
[00:03:06.700 --> 00:03:09.800]  神是不是的供應我都需要呢?
[00:03:09.800 --> 00:03:11.100]  第二個試探
[00:03:11.100 --> 00:03:15.000]  魔鬼要祂從山頂上跳下來
[00:03:15.000 --> 00:03:17.800]  我們看見魔鬼就要試探耶穌
[00:03:17.800 --> 00:03:20.100]  讓他懷疑神的保護
[00:03:20.100 --> 00:03:23.600]  神是不是能夠保護你呢?
[00:03:23.600 --> 00:03:24.700]  第三個試探
[00:03:24.700 --> 00:03:29.200]  魔鬼顯明世界上的榮華給耶穌基督看
[00:03:29.200 --> 00:03:34.800]  魔鬼就是要耶穌來懷疑神的美善
[00:03:34.800 --> 00:03:38.200]  神是不是會把最好的給我呢?
[00:03:38.200 --> 00:03:41.500]  很多時候我們在心中常常在懷疑
[00:03:41.500 --> 00:03:44.800]  是人有沒有把最好的賞賜給我
[00:03:44.800 --> 00:03:48.800]  多少時候魔鬼撒旦叫我們心中試探我們
[00:03:48.800 --> 00:03:50.700]  叫我們懷疑神
[00:03:50.700 --> 00:03:53.200]  但感謝神我們看見因著耶穌基督
[00:03:53.200 --> 00:03:56.300]  在曠野裡面的禱告
[00:03:56.300 --> 00:03:59.000]  我告訴你就是因為祂的禱告
[00:03:59.000 --> 00:04:05.200]  使祂每一次有力量勝過仇敵撒旦的試探
[00:04:05.200 --> 00:04:09.700]  第二點我們看見今天魔鬼也是同樣在我們生活當中來試探我們
[00:04:09.700 --> 00:04:13.600]  我告訴你如果連耶穌魔鬼都要試探
[00:04:13.600 --> 00:04:15.800]  何況在我們生命當中
[00:04:15.800 --> 00:04:19.100]  魔鬼不更厲害來試探我們嗎?
[00:04:19.100 --> 00:04:22.900]  你知道魔鬼試探我們總是有三個步驟的
[00:04:22.900 --> 00:04:24.400]  第一個步驟
[00:04:24.400 --> 00:04:27.200]  魔鬼總是要試探你
[00:04:27.200 --> 00:04:30.100]  他會問你真的有神嗎?
[00:04:30.100 --> 00:04:31.900]  真的神存在嗎?
[00:04:31.900 --> 00:04:35.700]  你開始懷疑到第一個是神的存在
[00:04:35.700 --> 00:04:37.300]  第二個步驟
[00:04:37.300 --> 00:04:39.000]  魔鬼叫你懷疑
[00:04:39.000 --> 00:04:40.600]  如果真的有神存在
[00:04:40.600 --> 00:04:43.000]  神真的愛我嗎?
[00:04:43.000 --> 00:04:45.900]  神接納我嗎?
[00:04:45.900 --> 00:04:47.600]  第三個步驟
[00:04:47.600 --> 00:04:50.400]  就算神真的愛我
[00:04:50.400 --> 00:04:52.500]  就算神真的接納我
[00:04:52.500 --> 00:04:54.900]  但神能夠幫助我嗎?
[00:04:54.900 --> 00:04:57.800]  神能夠解決我的問題嗎?
[00:04:57.800 --> 00:05:01.300]  第二個就是為什麼我們今天需要禱告的原因
[00:05:01.300 --> 00:05:03.900]  而且聖經說我們要警醒禱告
[00:05:03.900 --> 00:05:06.600]  免得入了迷惑
[00:05:06.600 --> 00:05:09.000]  因為禱告能夠打開我們眼目
[00:05:09.000 --> 00:05:11.500]  能夠看見神的存在
[00:05:11.500 --> 00:05:16.100]  禱告能夠幫助我們打開我們已經定睛在神的身上
[00:05:16.100 --> 00:05:18.200]  禱告能夠幫助我們能夠看見
[00:05:18.200 --> 00:05:21.200]  神無時無刻的同在
[00:05:21.200 --> 00:05:24.500]  神就在我們中間
[00:05:24.500 --> 00:05:27.800]  否則我們常常只看見環境
[00:05:27.800 --> 00:05:32.100]  我們心中就會愁苦而且沮喪
[00:05:32.100 --> 00:05:34.400]  就好像主耶穌基督從死裡復活之後
[00:05:34.400 --> 00:05:36.400]  你還記得有兩個門徒
[00:05:36.400 --> 00:05:40.200]  走在往以馬務斯的路上嗎?
[00:05:40.200 --> 00:05:42.400]  很有意思這次我去義大利
[00:05:42.400 --> 00:05:44.300]  我們探望分堂
[00:05:44.300 --> 00:05:46.500]  剛好在一個靠近Verona
[00:05:46.500 --> 00:05:50.200]  是Romeo and Juliet故事發生的地方
[00:05:50.200 --> 00:05:52.000]  我們有一個分堂在那裡
[00:05:52.000 --> 00:05:54.500]  那我們開車開車就看見
[00:05:54.500 --> 00:05:57.700]  居然看見有一個城市叫以馬務斯
[00:05:57.700 --> 00:06:02.000]  然後有一個Signs to Amos
[00:06:02.000 --> 00:06:03.500]  要往以馬務斯走
[00:06:03.500 --> 00:06:05.300]  我說哇這不是聖經故事嗎?
[00:06:05.300 --> 00:06:07.600]  我們兩個人往以馬務斯去
[00:06:07.600 --> 00:06:10.800]  我就想到這個以馬務斯的故事
[00:06:10.800 --> 00:06:12.900]  耶穌就從死裡復活之後
[00:06:12.900 --> 00:06:16.300]  有兩個門徒在往以馬務斯的路上走
[00:06:16.300 --> 00:06:18.200]  然後他們臉上很愁苦
[00:06:18.200 --> 00:06:19.500]  為什麼很愁苦?
[00:06:19.500 --> 00:06:21.500]  因為耶穌死了
[00:06:21.500 --> 00:06:24.200]  而且不知道耶穌現在在哪裡
[00:06:24.200 --> 00:06:26.600]  所以我們心中很愁苦
[00:06:26.600 --> 00:06:29.800]  所以耶穌基督就向他們顯現
[00:06:29.800 --> 00:06:31.800]  當耶穌就向他們顯現的時候
[00:06:31.800 --> 00:06:34.900]  耶穌就問他們說你們為什麼愁苦呢?
[00:06:34.900 --> 00:06:36.600]  這兩個人看見耶穌顯現
[00:06:36.600 --> 00:06:39.100]  竟然沒有認出耶穌
[00:06:39.100 --> 00:06:41.500]  為什麼沒有認出耶穌?
[00:06:41.500 --> 00:06:43.200]  我就常常想到
[00:06:43.200 --> 00:06:45.200]  想想看當你心中愁苦的時候
[00:06:45.200 --> 00:06:46.600]  你會怎麼樣?
[00:06:46.600 --> 00:06:48.700]  你就只看見你裡面的愁苦不是嗎?
[00:06:48.700 --> 00:06:49.900]  你看見你的環境
[00:06:49.900 --> 00:06:51.500]  當你只看見你心中愁苦
[00:06:51.500 --> 00:06:53.000]  越想就越愁苦
[00:06:53.000 --> 00:06:54.700]  你逢人就講不是嗎?
[00:06:54.700 --> 00:06:57.800]  逢人就講多苦多苦多苦
[00:06:57.800 --> 00:06:59.900]  你根本沒有注意你旁邊的是誰
[00:06:59.900 --> 00:07:01.900]  你就是講講講講
[00:07:01.900 --> 00:07:04.400]  你的所有的眼目都在你自己
[00:07:04.400 --> 00:07:05.900]  所以耶穌向他們顯現
[00:07:05.900 --> 00:07:07.300]  為什麼愁苦呢?
[00:07:07.300 --> 00:07:08.700]  他們還告訴耶穌
[00:07:08.700 --> 00:07:10.400]  哎呀你不知道嗎?
[00:07:10.400 --> 00:07:12.000]  耶穌死了
[00:07:12.000 --> 00:07:14.500]  這些事那些事
[00:07:14.500 --> 00:07:16.500]  我常常想如果你是耶穌
[00:07:16.500 --> 00:07:18.300]  你會怎麼樣啊?
[00:07:18.300 --> 00:07:19.500]  如果你是耶穌
[00:07:19.500 --> 00:07:21.600]  你一棒子打下去
[00:07:21.600 --> 00:07:23.400]  我就在這裡啊
[00:07:23.400 --> 00:07:25.700]  愁苦什麼啊?
[00:07:25.700 --> 00:07:27.600]  但是這兩個人
[00:07:27.600 --> 00:07:30.700]  他們的眼目只看見自己的愁苦
[00:07:30.700 --> 00:07:32.600]  越看越愁苦
[00:07:32.600 --> 00:07:36.100]  沒有注意到一個更偉大的事情
[00:07:36.100 --> 00:07:37.500]  已經發生了
[00:07:37.500 --> 00:07:40.000]  耶穌已經從死裡復活
[00:07:40.000 --> 00:07:43.300]  耶穌正在與他們同在
[00:07:43.300 --> 00:07:44.900]  哈利路亞
[00:07:44.900 --> 00:07:47.500]  禱告能夠幫助我們弟兄姐妹
[00:07:47.500 --> 00:07:49.700]  當你在愁苦的環境當中
[00:07:49.700 --> 00:07:51.700]  當你在危機的環境當中
[00:07:51.700 --> 00:07:53.300]  禱告能夠幫助你
[00:07:53.300 --> 00:07:54.600]  打開你的眼目
[00:07:54.600 --> 00:07:58.800]  看見神正在與你同在
[00:07:58.800 --> 00:08:00.300]  哈利路亞
[00:08:00.300 --> 00:08:03.400]  神永遠沒有離開過你
[00:08:03.400 --> 00:08:06.100]  弟兄姐為什麼當你越是艱難的時候
[00:08:06.100 --> 00:08:07.900]  你越是要禱告
[00:08:07.900 --> 00:08:09.700]  跟你媽說越是艱難越是要禱告
[00:08:09.700 --> 00:08:11.900]  跟她說
[00:08:11.900 --> 00:08:14.400]  弟兄姐你可知道你所信的神
[00:08:14.400 --> 00:08:18.600]  是比你所面對的一切問題更加偉大嗎?
[00:08:18.600 --> 00:08:22.800]  祂是比你所面對一切的試探更加偉大
[00:08:22.800 --> 00:08:26.600]  因為祂能夠幫助你勝過一切的試探
[00:08:26.600 --> 00:08:31.100]  祂是比你所面對一切的罪惡更加的偉大
[00:08:31.100 --> 00:08:35.600]  因為唯有祂能夠將你從黑暗的鎖鏈當中拯救出來
[00:08:35.600 --> 00:08:40.300]  祂甚至是比你所面對一生最大的失敗更加的偉大
[00:08:40.300 --> 00:08:43.300]  因為祂能夠將你的生命翻轉過來
[00:08:43.300 --> 00:08:46.700]  使你得勝而且得勝有餘
[00:08:46.700 --> 00:08:48.900]  所以在聖誕節的期間
[00:08:48.900 --> 00:08:52.700]  求神讓我們花時間來禱告吧
[00:08:52.700 --> 00:08:56.400]  既然耶穌是為你而來
[00:08:56.400 --> 00:09:00.200]  那神在你身上一定有得勝的計畫
[00:09:00.200 --> 00:09:04.100]  你就要藉著禱告來經歷神
[00:09:04.100 --> 00:09:07.800]  在聖經當中你看見當那個血肉的婦人
[00:09:07.800 --> 00:09:10.900]  她緊緊地抓住耶穌的時候
[00:09:10.900 --> 00:09:14.300]  她就從血肉當中得到醫治
[00:09:14.300 --> 00:09:16.700]  那個瞎子巴迪買
[00:09:16.700 --> 00:09:20.000]  當他在瞎眼當中抓住主耶穌
[00:09:20.000 --> 00:09:21.600]  他真的大聲地呼喊
[00:09:21.600 --> 00:09:24.500]  大胃的子孫可憐我吧
[00:09:24.500 --> 00:09:26.700]  當他緊緊抓住神的時候
[00:09:26.700 --> 00:09:29.200]  他就從其中得到醫治
[00:09:29.200 --> 00:09:32.600]  今天無論你所面對的難處是什麼
[00:09:32.600 --> 00:09:36.500]  我告訴你禱告是最好的辦法
[00:09:36.500 --> 00:09:37.200]  Amen
[00:09:37.200 --> 00:09:41.200]  跟你們說禱告是最好的辦法跟他說
[00:09:41.200 --> 00:09:42.300]  第二
[00:09:42.300 --> 00:09:45.000]  我們看見聖誕節也是一個關懷的時刻
[00:09:45.000 --> 00:09:48.800]  跟你們說這是一個關懷的時刻
[00:09:48.800 --> 00:09:51.600]  菲律賓書第二章第四節到第五節
[00:09:51.600 --> 00:09:53.500]  我們看見一同來念
[00:09:53.500 --> 00:09:55.800]  各位不要單顧自己的事
[00:09:55.800 --> 00:09:57.700]  也要顧別人的事
[00:09:57.700 --> 00:10:00.900]  你們當以基督耶穌的心為心
[00:10:00.900 --> 00:10:02.900]  你要知道耶穌基督來到這個世界上
[00:10:02.900 --> 00:10:06.700]  其實就是為了我們這些需要的人群
[00:10:06.700 --> 00:10:09.500]  祂伸出祂一個幫助的手
[00:10:09.500 --> 00:10:10.900]  祂看見我們的貧窮
[00:10:10.900 --> 00:10:12.300]  看見我們的軟弱
[00:10:12.300 --> 00:10:15.500]  祂來到這個世界上為我們成全了救恩
[00:10:15.500 --> 00:10:18.500]  叫我們因著祂為我們成為貧窮
[00:10:18.500 --> 00:10:21.400]  我們就得著富足
[00:10:21.400 --> 00:10:22.800]  所以在聖誕節期間
[00:10:22.800 --> 00:10:24.700]  經歷神最好的辦法
[00:10:24.700 --> 00:10:30.800]  莫過於就是關懷神放在我們身旁周圍的人
[00:10:30.800 --> 00:10:33.000]  就從你的家人開始吧
[00:10:33.000 --> 00:10:36.100]  他們需要你的關懷
[00:10:36.100 --> 00:10:40.200]  做丈夫的不要再忽略你的妻子
[00:10:40.200 --> 00:10:41.600]  想想看這麼多年
[00:10:41.600 --> 00:10:45.600]  你的妻子為這個家庭默默的付出一切
[00:10:45.600 --> 00:10:47.600]  你應當為她獻上感謝
[00:10:47.600 --> 00:10:54.100]  Amen 都沒有什麼Amen
[00:10:54.100 --> 00:10:57.800]  在放假期間反正沒有班可加了
[00:10:57.800 --> 00:11:00.500]  連教會都shutdown了
[00:11:00.500 --> 00:11:03.500]  你又不必來這裡
[00:11:03.500 --> 00:11:07.300]  花點時間跟你的太太在一起
[00:11:07.300 --> 00:11:09.000]  真的是喝點咖啡
[00:11:09.000 --> 00:11:12.500]  不喝咖啡像我喝茶也可以
[00:11:12.500 --> 00:11:13.800]  讓她休息一下
[00:11:13.800 --> 00:11:15.300]  幫她做點家事
[00:11:15.300 --> 00:11:18.900]  花點時間談一談聊聊天吧
[00:11:18.900 --> 00:11:21.900]  那做一點你們喜歡一起做的事情吧
[00:11:21.900 --> 00:11:26.300]  用各樣的方法表達一下你的愛跟關懷吧
[00:11:26.300 --> 00:11:30.700]  不要一天到晚愛在心裡口難開
[00:11:30.700 --> 00:11:32.300]  Amen
[00:11:32.300 --> 00:11:35.500]  做妻子的不要再埋怨你的丈夫
[00:11:35.500 --> 00:11:37.100]  Amen
[00:11:37.100 --> 00:11:40.400]  也是不阿們的樣子
[00:11:40.400 --> 00:11:44.300]  大概這個丈夫實在是有很多的problem
[00:11:44.300 --> 00:11:46.700]  不要再埋怨你的丈夫了
[00:11:46.700 --> 00:11:48.600]  體貼他們一下吧
[00:11:48.600 --> 00:11:51.500]  想想他們在工作上的壓力
[00:11:51.500 --> 00:11:53.900]  無論是中年危機壯年危機老年危機
[00:11:53.900 --> 00:11:58.100]  反正男人裡面充滿了危機我告訴你
[00:11:58.100 --> 00:11:59.500]  鼓勵他一下吧
[00:11:59.500 --> 00:12:01.900]  稱讚他一下吧
[00:12:01.900 --> 00:12:04.700]  要記得做丈夫的
[00:12:04.700 --> 00:12:10.100]  沒有一個稱讚比一個妻子的稱讚是更加寶貴更加重要
[00:12:10.100 --> 00:12:11.300]  Amen
[00:12:11.300 --> 00:12:13.100]  做父母的
[00:12:13.100 --> 00:12:15.900]  好好再一次看看你的孩子吧
[00:12:15.900 --> 00:12:18.500]  你看見你孩子的需要嗎
[00:12:18.500 --> 00:12:20.800]  他們渴望被你接納
[00:12:20.800 --> 00:12:23.500]  他們渴望被你了解
[00:12:23.500 --> 00:12:28.300]  多少時候我看見父母跟兒女之間最大的衝突就在這裡
[00:12:28.300 --> 00:12:30.600]  其實不是我們不愛他們
[00:12:30.600 --> 00:12:34.500]  只是我們習慣性的只是關心我們所想關心的
[00:12:34.500 --> 00:12:37.800]  卻沒有真正了解他們所關心的
[00:12:37.800 --> 00:12:43.900]  有時候我常發現父母兒女之間只要多那麼一點的接納
[00:12:43.900 --> 00:12:47.500]  少一點那樣的期待
[00:12:47.500 --> 00:12:52.300]  我告訴你多少時候父母兒女的關係就能夠被重建
[00:12:52.300 --> 00:12:54.200]  做兒女一樣
[00:12:54.200 --> 00:12:57.300]  盡量去體會你的父母吧
[00:12:57.300 --> 00:13:02.000]  因為有一天當你對世界的愛都感覺到失望的時候
[00:13:02.000 --> 00:13:05.700]  我告訴你只有父母的愛還是永遠長存的
[00:13:05.700 --> 00:13:07.000]  Amen
[00:13:07.000 --> 00:13:09.900]  不但是關懷你的家人
[00:13:09.900 --> 00:13:12.400]  也關懷教會的弟兄姐妹吧
[00:13:12.400 --> 00:13:15.500]  我常常覺得神把我們放在一個屬靈的大家庭裡面
[00:13:15.500 --> 00:13:17.100]  何等的寶貴
[00:13:17.100 --> 00:13:20.300]  讓我們真的有一個屬靈的同伴
[00:13:20.300 --> 00:13:23.300]  彼此的扶持彼此的幫助
[00:13:23.300 --> 00:13:27.800]  你要知道分享的喜樂真的是加倍的
[00:13:27.800 --> 00:13:31.500]  分擔的重擔真的是減半的
[00:13:31.500 --> 00:13:32.400]  Amen
[00:13:32.400 --> 00:13:36.900]  讓我們在聖誕節期間也關心我們教會的弟兄姐妹
[00:13:36.900 --> 00:13:39.600]  不但是家人不但是弟兄姐妹
[00:13:39.600 --> 00:13:42.100]  也求神幫助我們關心我們身旁周圍
[00:13:42.100 --> 00:13:45.400]  甚至你所不認識的人群
[00:13:45.400 --> 00:13:46.600]  我還記得有一次
[00:13:46.600 --> 00:13:51.100]  也是在聖誕節期間我去義大利探望分堂
[00:13:51.100 --> 00:13:54.300]  飛機起飛一個鐘頭之後
[00:13:54.300 --> 00:13:58.100]  忽然間空服人員在呼叫有沒有醫生在我們中間
[00:13:58.100 --> 00:14:01.200]  因為有一個人心臟病發了
[00:14:01.200 --> 00:14:03.300]  經過醫生的診斷
[00:14:03.300 --> 00:14:08.800]  機長決定要緊急降落在拉斯維加斯
[00:14:08.800 --> 00:14:11.600]  本來以為停一下很快就可以離開
[00:14:11.600 --> 00:14:15.200]  沒想到破降這件事情是一個
[00:14:15.200 --> 00:14:17.300]  有很多的手續要辦的
[00:14:17.300 --> 00:14:21.600]  所以那個機長花很長的時間要處理這些的問題
[00:14:21.600 --> 00:14:23.500]  然後飛機繞一下
[00:14:23.500 --> 00:14:26.300]  油就是不夠飛到華盛頓DC了
[00:14:26.300 --> 00:14:29.300]  所以又要準備加油等等的
[00:14:29.300 --> 00:14:34.000]  所以本來以為停一下結果足足停了三個鐘頭
[00:14:34.000 --> 00:14:37.700]  飛機上所有要在DC轉機的人
[00:14:37.700 --> 00:14:41.000]  通通都已經錯過他們的班機了
[00:14:41.000 --> 00:14:46.000]  立刻你可以想像在飛機上充滿了不安的情緒
[00:14:46.000 --> 00:14:47.800]  聽見到處有電話聲
[00:14:47.800 --> 00:14:50.800]  打電話說有人要取消他的預約
[00:14:50.800 --> 00:14:53.000]  有人可能要在DC準備過夜
[00:14:53.000 --> 00:14:56.800]  有人還不知道下一班飛機位置要在哪裡
[00:14:56.800 --> 00:15:00.000]  雖然空服人員一直再三的保證
[00:15:00.000 --> 00:15:02.500]  一定為我們有妥善的安排
[00:15:02.500 --> 00:15:06.700]  可是還是沒有辦法除去人心中的不安
[00:15:06.700 --> 00:15:08.300]  可是很有意思的一點
[00:15:08.300 --> 00:15:10.600]  我就發現所有這些不安
[00:15:10.600 --> 00:15:14.000]  沒有一個人是因為很擔心那個人
[00:15:14.000 --> 00:15:15.700]  心臟病怎麼樣
[00:15:15.700 --> 00:15:17.900]  沒有
[00:15:17.900 --> 00:15:20.900]  是不是沒有人在談到心臟病的事情
[00:15:20.900 --> 00:15:22.500]  沒有人
[00:15:22.500 --> 00:15:26.300]  大家都只是關心到我的schedule怎麼辦
[00:15:26.300 --> 00:15:29.000]  我的schedule被搞亂了
[00:15:29.000 --> 00:15:33.000]  真是麻煩真是倒楣
[00:15:33.000 --> 00:15:37.600]  可是事實上難道救人的性命不是更重要嗎
[00:15:37.600 --> 00:15:39.600]  是一個人的性命更寶貴
[00:15:39.600 --> 00:15:42.800]  還是我們的schedule更重要
[00:15:42.800 --> 00:15:46.400]  後來那個機長說一句話真的很觸動我的心
[00:15:46.400 --> 00:15:50.400]  他說如果你們中間有任何人有相同的情況
[00:15:50.400 --> 00:15:55.400]  我們也會做同樣的事來拯救你的
[00:15:55.400 --> 00:15:58.000]  試得很麻煩試得很倒楣
[00:15:58.000 --> 00:16:01.000]  但如果想想看如果你是那個人呢
[00:16:01.000 --> 00:16:02.900]  你就完全不同的想法
[00:16:02.900 --> 00:16:06.600]  你會感謝上帝
[00:16:06.600 --> 00:16:08.600]  我就想到其實多少時候
[00:16:08.600 --> 00:16:11.600]  我們真的需要有耶穌基督的心
[00:16:11.600 --> 00:16:13.200]  不要只顧到自己
[00:16:13.200 --> 00:16:14.500]  如果你只想到自己
[00:16:14.500 --> 00:16:16.400]  那真的覺得很麻煩
[00:16:16.400 --> 00:16:19.200]  我的schedule被打斷了
[00:16:19.200 --> 00:16:21.700]  可是如果我們真的以耶穌基督的心為心
[00:16:21.700 --> 00:16:23.800]  去顧念別人的時候
[00:16:23.800 --> 00:16:26.600]  其實你發現真的那麼麻煩嗎
[00:16:26.600 --> 00:16:28.600]  你發現這麼倒楣其實也不見得
[00:16:28.600 --> 00:16:31.400]  我後來發現我們一下了飛機
[00:16:31.400 --> 00:16:32.700]  一到服務台
[00:16:32.700 --> 00:16:35.700]  哎呀航空公司都為我們安排好了
[00:16:35.700 --> 00:16:37.500]  下一班飛機在哪裡
[00:16:37.500 --> 00:16:39.800]  所以我們等到我真的到了義大利
[00:16:39.800 --> 00:16:42.200]  也只不過晚了四個鐘頭
[00:16:42.200 --> 00:16:45.000]  晚上的聚會我剛好可以趕上
[00:16:45.000 --> 00:16:46.300]  Hallelujah
[00:16:46.300 --> 00:16:49.400]  我就發現其實所有的焦慮啊
[00:16:49.400 --> 00:16:51.400]  都是在腦海當中的
[00:16:51.400 --> 00:16:54.200]  我們在腦海中怎麼想真可怕
[00:16:54.200 --> 00:16:57.500]  可實際上其實永遠沒有那麼可怕
[00:16:57.500 --> 00:16:58.900]  你知道那天我在飛機
[00:16:58.900 --> 00:17:01.100]  在轉機的飛機上
[00:17:01.100 --> 00:17:03.000]  我就特別明白
[00:17:03.000 --> 00:17:05.600]  在救那個人性命上
[00:17:05.600 --> 00:17:07.600]  不但機長有份
[00:17:07.600 --> 00:17:09.400]  不但救護人員有份
[00:17:09.400 --> 00:17:11.900]  我也有份
[00:17:11.900 --> 00:17:12.900]  你們
[00:17:12.900 --> 00:17:15.000]  因為我也付了代價
[00:17:15.000 --> 00:17:16.900]  當我在轉機的飛機上
[00:17:16.900 --> 00:17:24.000]  我是坐在五個人一排的位置的中間的位置
[00:17:24.000 --> 00:17:27.900]  你知道對我是多大的犧牲嗎
[00:17:27.900 --> 00:17:29.400]  我們這種坐飛機坐久的人
[00:17:29.400 --> 00:17:31.100]  是永遠無法忍受那個位置
[00:17:31.100 --> 00:17:32.300]  不可能
[00:17:32.300 --> 00:17:34.400]  我們永遠是最先上飛機
[00:17:34.400 --> 00:17:35.500]  坐在最走道
[00:17:35.500 --> 00:17:36.900]  絕對是走道的
[00:17:36.900 --> 00:17:37.800]  怎麼可能坐
[00:17:37.800 --> 00:17:38.800]  怎麼會有五個人
[00:17:38.800 --> 00:17:42.300]  第一個怎麼會有五個人一排的位置
[00:17:42.300 --> 00:17:45.200]  你要坐在正中間
[00:17:45.200 --> 00:17:46.600]  可是我告訴你那天我
[00:17:46.600 --> 00:17:48.500]  so proud
[00:17:48.500 --> 00:17:49.900]  驕傲
[00:17:49.900 --> 00:17:51.500]  很honor
[00:17:51.500 --> 00:17:52.300]  我到處跟別人說
[00:17:52.300 --> 00:17:54.900]  你知道我為什麼坐這裡嗎
[00:17:54.900 --> 00:17:57.300]  因為我救了一個人性命
[00:17:57.300 --> 00:18:02.900]  Hallelujah
[00:18:02.900 --> 00:18:04.300]  想想看
[00:18:04.300 --> 00:18:06.700]  今天因著我們的付出
[00:18:06.700 --> 00:18:08.900]  有人能夠得拯救
[00:18:08.900 --> 00:18:10.400]  有人能夠得安慰
[00:18:10.400 --> 00:18:12.900]  那是多麼有意義的事情
[00:18:12.900 --> 00:18:14.100]  Amen
[00:18:14.100 --> 00:18:18.000]  當你能夠願意走出你自我的中心
[00:18:18.000 --> 00:18:19.700]  去顧念你身旁周圍
[00:18:19.700 --> 00:18:22.400]  甚至你不認識人群的時候
