
[00:00:00.000 --> 00:00:03.200]  繼續和大家思想到菲律賓書第三講
[00:06:40.000 --> 00:06:42.000]  你追求能力光偉
[00:06:42.000 --> 00:06:44.000]  你追求能力光偉
[00:06:44.000 --> 00:06:46.000]  你追求能力光偉
[00:06:46.000 --> 00:06:48.000]  你追求能力光偉
[00:06:48.000 --> 00:06:50.000]  你追求能力光偉
[00:06:50.000 --> 00:06:52.000]  你追求能力光偉
[00:06:52.000 --> 00:06:54.000]  你追求能力光偉
[00:06:54.000 --> 00:06:56.000]  你追求能力光偉
[00:06:56.000 --> 00:06:58.000]  你追求能力光偉
[00:06:58.000 --> 00:07:00.000]  你追求能力光偉
[00:07:00.000 --> 00:07:02.000]  你追求能力光偉
[00:07:02.000 --> 00:07:04.000]  你追求能力光偉
[00:07:04.000 --> 00:07:06.000]  你追求能力光偉
[00:07:06.000 --> 00:07:08.000]  你追求能力光偉
[00:07:08.000 --> 00:07:10.000]  你追求能力光偉
[00:07:10.000 --> 00:07:12.000]  你追求能力光偉
[00:07:12.000 --> 00:07:14.000]  你追求能力光偉
[00:07:14.000 --> 00:07:16.000]  你追求能力光偉
[00:07:16.000 --> 00:07:18.000]  你追求能力光偉
[00:07:18.000 --> 00:07:20.000]  你追求能力光偉
[00:07:20.000 --> 00:07:22.000]  你追求能力光偉
[00:07:22.000 --> 00:07:24.000]  你追求能力光偉
[00:07:24.000 --> 00:07:26.000]  你追求能力光偉
[00:07:26.000 --> 00:07:28.000]  你追求能力光偉
[00:07:28.000 --> 00:07:30.000]  你追求能力光偉
[00:07:30.000 --> 00:07:32.000]  你追求能力光偉
[00:07:32.000 --> 00:07:34.000]  你追求能力光偉
[00:07:34.000 --> 00:07:36.000]  你追求能力光偉
[00:07:36.000 --> 00:07:38.000]  你追求能力光偉
[00:07:38.000 --> 00:07:40.000]  你追求能力光偉
[00:07:40.000 --> 00:07:42.000]  你追求能力光偉
[00:07:42.000 --> 00:07:44.000]  你追求能力光偉
[00:07:44.000 --> 00:07:46.000]  你追求能力光偉
[00:07:46.000 --> 00:07:48.000]  你追求能力光偉
[00:07:48.000 --> 00:07:50.000]  你追求能力光偉
[00:07:50.000 --> 00:07:52.000]  你追求能力光偉
[00:07:52.000 --> 00:07:54.000]  你追求能力光偉
[00:07:54.000 --> 00:07:56.000]  你追求能力光偉
[00:07:56.000 --> 00:07:58.000]  你追求能力光偉
[00:07:58.000 --> 00:08:00.000]  你追求能力光偉
[00:08:00.000 --> 00:08:02.000]  你追求能力光偉
[00:08:02.000 --> 00:08:04.000]  你追求能力光偉
[00:08:04.000 --> 00:08:06.000]  你追求能力光偉
[00:08:06.000 --> 00:08:08.000]  你追求能力光偉
[00:08:08.000 --> 00:08:10.000]  你追求能力光偉
[00:08:10.000 --> 00:08:12.000]  你追求能力光偉
[00:08:12.000 --> 00:08:14.000]  你追求能力光偉
[00:08:14.000 --> 00:08:16.000]  你追求能力光偉
[00:08:16.000 --> 00:08:18.000]  你追求能力光偉
[00:08:18.000 --> 00:08:20.000]  你追求能力光偉
[00:08:20.000 --> 00:08:22.000]  你追求能力光偉
[00:08:22.000 --> 00:08:24.000]  你追求能力光偉
[00:08:24.000 --> 00:08:26.000]  你追求能力光偉
[00:08:26.000 --> 00:08:28.000]  你追求能力光偉
[00:08:28.000 --> 00:08:30.000]  你追求能力光偉
[00:08:30.000 --> 00:08:32.000]  你追求能力光偉
[00:08:32.000 --> 00:08:34.000]  你追求能力光偉
[00:08:34.000 --> 00:08:36.000]  你追求能力光偉
[00:08:36.000 --> 00:08:38.000]  你追求能力光偉
[00:08:38.000 --> 00:08:40.000]  你追求能力光偉
[00:08:40.000 --> 00:08:42.000]  你追求能力光偉
[00:08:42.000 --> 00:08:44.000]  你追求能力光偉
[00:08:44.000 --> 00:08:46.000]  你追求能力光偉
[00:08:46.000 --> 00:08:48.000]  你追求能力光偉
[00:08:48.000 --> 00:08:50.000]  你追求能力光偉
[00:08:50.000 --> 00:08:52.000]  你追求能力光偉
[00:08:52.000 --> 00:08:54.000]  你追求能力光偉
[00:08:54.000 --> 00:08:56.000]  你追求能力光偉
[00:08:56.000 --> 00:08:58.000]  你追求能力光偉
[00:08:58.000 --> 00:09:00.000]  你追求能力光偉
[00:09:00.000 --> 00:09:02.000]  你追求能力光偉
[00:09:02.000 --> 00:09:04.000]  你追求能力光偉
[00:09:04.000 --> 00:09:06.000]  你追求能力光偉
[00:09:06.000 --> 00:09:08.000]  你追求能力光偉
[00:09:08.000 --> 00:09:10.000]  你追求能力光偉
[00:09:10.000 --> 00:09:12.000]  你追求能力光偉
[00:09:12.000 --> 00:09:14.000]  你追求能力光偉
[00:09:14.000 --> 00:09:16.000]  你追求能力光偉
[00:09:16.000 --> 00:09:18.000]  你追求能力光偉
[00:09:18.000 --> 00:09:20.000]  你追求能力光偉
[00:09:20.000 --> 00:09:22.000]  你追求能力光偉
[00:09:22.000 --> 00:09:24.000]  你追求能力光偉
[00:09:24.000 --> 00:09:26.000]  你追求能力光偉
[00:09:26.000 --> 00:09:28.000]  你追求能力光偉
[00:09:28.000 --> 00:09:30.000]  你追求能力光偉
[00:09:30.000 --> 00:09:32.000]  你追求能力光偉
[00:09:32.000 --> 00:09:34.000]  你追求能力光偉
[00:09:34.000 --> 00:09:36.000]  你追求能力光偉
[00:09:36.000 --> 00:09:38.000]  你追求能力光偉
[00:09:38.000 --> 00:09:40.000]  你追求能力光偉
[00:09:40.000 --> 00:09:42.000]  你追求能力光偉
[00:09:42.000 --> 00:09:44.000]  你追求能力光偉
[00:09:44.000 --> 00:09:46.000]  你追求能力光偉
[00:09:46.000 --> 00:09:48.000]  你追求能力光偉
[00:10:16.000 --> 00:10:18.000]  中文字幕:J Chong
[00:10:46.000 --> 00:10:48.000]  中文字幕:J Chong
[00:11:16.000 --> 00:11:18.000]  中文字幕:J Chong
[00:11:46.000 --> 00:11:48.000]  有些人死了就說
[00:11:48.000 --> 00:11:50.000]  早點死好了
[00:11:50.000 --> 00:11:52.000]  或者死了就好了
[00:11:52.000 --> 00:11:54.000]  不用煩了
[00:11:54.000 --> 00:11:56.000]  有一個屬靈的操練
[00:11:56.000 --> 00:11:58.000]  我經常說
[00:11:58.000 --> 00:12:00.000]  就是預備你的安息禮拜
[00:12:00.000 --> 00:12:02.000]  假如你的安息禮拜
[00:12:02.000 --> 00:12:04.000]  人們會這樣說你
[00:12:04.000 --> 00:12:06.000]  他走了也好
[00:12:06.000 --> 00:12:08.000]  不用煩
[00:12:08.000 --> 00:12:10.000]  他走了也好
[00:12:10.000 --> 00:12:12.000]  不用常常挾人
[00:12:12.000 --> 00:12:14.000]  走了也好
[00:12:14.000 --> 00:12:16.000]  不用常常亂花錢
[00:12:16.000 --> 00:12:18.000]  要保護家裡的庫
[00:12:18.000 --> 00:12:20.000]  走了也好
[00:12:20.000 --> 00:12:22.000]  你的兄弟姊妹
[00:12:22.000 --> 00:12:24.000]  親友釋放了
[00:12:24.000 --> 00:12:26.000]  如果這樣的安息禮拜
[00:12:26.000 --> 00:12:28.000]  真的很慘
[00:12:28.000 --> 00:12:30.000]  要檢討人生
[00:12:30.000 --> 00:12:32.000]  但有些人的安息禮拜
[00:12:32.000 --> 00:12:34.000]  很多人懷緬他
[00:12:34.000 --> 00:12:36.000]  很多人領過恩情
[00:12:36.000 --> 00:12:38.000]  他的笑容
[00:12:38.000 --> 00:12:40.000]  他的喜樂
[00:12:40.000 --> 00:12:42.000]  他的幫忙
[00:12:42.000 --> 00:12:44.000]  他的兄姐
[00:12:44.000 --> 00:12:46.000]  他的母親
[00:12:46.000 --> 00:12:48.000]  他的父親
[00:12:48.000 --> 00:12:50.000]  他有很多屬靈的兒女
[00:12:50.000 --> 00:12:52.000]  屬靈的學生
[00:12:52.000 --> 00:12:54.000]  這樣的死
[00:12:54.000 --> 00:12:56.000]  就是
[00:12:56.000 --> 00:12:58.000]  重於泰山
[00:12:58.000 --> 00:13:00.000]  有價值的生命
[00:13:00.000 --> 00:13:02.000]  保羅提醒
[00:13:02.000 --> 00:13:04.000]  他們在面對生死的時候
[00:13:04.000 --> 00:13:06.000]  究竟你的重點
[00:13:06.000 --> 00:13:08.000]  是關注你生命的平順
[00:13:08.000 --> 00:13:10.000]  生活的處境
[00:13:10.000 --> 00:13:12.000]  生命的亨通
[00:13:12.000 --> 00:13:14.000]  還是重視生命的素質
[00:13:14.000 --> 00:13:16.000]  生命的內容
[00:13:16.000 --> 00:13:18.000]  保羅無懼死亡
[00:13:18.000 --> 00:13:20.000]  和苦難
[00:13:20.000 --> 00:13:22.000]  你有沒有這種無懼
[00:13:22.000 --> 00:13:24.000]  死亡和苦難的生命
[00:13:24.000 --> 00:13:26.000]  你有沒有持定永生
[00:13:26.000 --> 00:13:28.000]  要渴求永生
[00:13:28.000 --> 00:13:30.000]  今節經文上一節經文是
[00:13:30.000 --> 00:13:32.000]  菲律賓書第一章二十節
[00:13:32.000 --> 00:13:34.000]  找到石頭嗎
[00:13:34.000 --> 00:13:36.000]  沒有一事叫我羞愧
[00:13:36.000 --> 00:13:38.000]  只要凡事放膽
[00:13:38.000 --> 00:13:40.000]  無論是生還是死
[00:13:40.000 --> 00:13:42.000]  總叫基督在我身上
[00:13:42.000 --> 00:13:44.000]  照常顯
[00:13:44.000 --> 00:13:46.000]  保羅沒有關注生還是死
[00:13:46.000 --> 00:13:48.000]  保羅也沒有關注
[00:13:48.000 --> 00:13:50.000]  順還是逆
[00:13:50.000 --> 00:13:52.000]  基督過份緊張順逆
[00:13:52.000 --> 00:13:54.000]  祈禱之後
[00:13:54.000 --> 00:13:56.000]  百事順利
[00:13:56.000 --> 00:13:58.000]  其實不是
[00:13:58.000 --> 00:14:00.000]  耶穌生平是百事順利嗎
[00:14:00.000 --> 00:14:04.000]  保羅生平是百事順利嗎
[00:14:04.000 --> 00:14:06.000]  你有些景仰的
[00:14:06.000 --> 00:14:08.000]  今天尊重的弟兄姊妹
[00:14:08.000 --> 00:14:10.000]  是不是一定百事順利
[00:14:10.000 --> 00:14:12.000]  也不一定
[00:14:12.000 --> 00:14:14.000]  其實不是順利與逆境的問題
[00:14:14.000 --> 00:14:18.000]  而是順利與逆境裡面
[00:14:18.000 --> 00:14:20.000]  有沒有一種美麗的生命
[00:14:20.000 --> 00:14:22.000]  或者用保羅的說法
[00:14:22.000 --> 00:14:24.000]  總叫基督在我身上
[00:14:24.000 --> 00:14:26.000]  照常顯大的生命
[00:14:26.000 --> 00:14:32.000]  今年是三月
[00:14:32.000 --> 00:14:34.000]  十年前的三月
[00:14:34.000 --> 00:14:36.000]  發生了什麼事
[00:14:36.000 --> 00:14:38.000]  沙士十年
[00:14:38.000 --> 00:14:40.000]  剛剛準備講完
[00:14:40.000 --> 00:14:42.000]  想起沙士
[00:14:42.000 --> 00:14:44.000]  沙士的時候
[00:14:44.000 --> 00:14:46.000]  崇拜都戴口罩
[00:14:46.000 --> 00:14:48.000]  戴著沙士旗
[00:14:48.000 --> 00:14:50.000]  打個噴嚏
[00:14:50.000 --> 00:14:52.000]  人們覺得你是魔鬼
[00:14:52.000 --> 00:14:54.000]  詛咒你
[00:14:54.000 --> 00:14:56.000]  坐電梯的時候不按電梯
[00:14:56.000 --> 00:14:58.000]  人們覺得你很吝嗇
[00:14:58.000 --> 00:15:02.000]  沙士旗如果有親友疑似中招
[00:15:02.000 --> 00:15:04.000]  整家人都很害怕
[00:15:04.000 --> 00:15:06.000]  我那時候有一個好朋友
[00:15:06.000 --> 00:15:08.000]  是一個醫生
[00:15:08.000 --> 00:15:10.000]  疑似中招
[00:15:10.000 --> 00:15:12.000]  要自己孤獨一段時間
[00:15:12.000 --> 00:15:14.000]  整家人都很擔心
[00:15:14.000 --> 00:15:16.000]  有些醫護人員疑似中招
[00:15:16.000 --> 00:15:18.000]  適應遺書
[00:15:18.000 --> 00:15:20.000]  其中很深刻的
[00:15:20.000 --> 00:15:22.000]  就是
[00:15:22.000 --> 00:15:24.000]  鄭宇文醫生的安葬禮
[00:15:24.000 --> 00:15:26.000]  那時候在長洲教書
[00:15:26.000 --> 00:15:30.000]  無綫六點半新聞
[00:15:30.000 --> 00:15:32.000]  有一篇講他的安葬
[00:15:32.000 --> 00:15:34.000]  他在廚房幫太太
[00:15:34.000 --> 00:15:36.000]  整理廚房的東西
[00:15:36.000 --> 00:15:38.000]  又看新聞又在廚房
[00:15:38.000 --> 00:15:40.000]  突然臨完的時候
[00:15:40.000 --> 00:15:42.000]  大概六點五十幾分的時候
[00:15:42.000 --> 00:15:44.000]  六點五十五分左右
[00:15:44.000 --> 00:15:46.000]  突然聽到電視機放詩歌
[00:15:46.000 --> 00:15:48.000]  彩虹下的約定
[00:15:48.000 --> 00:15:50.000]  怎麼放詩歌
[00:15:50.000 --> 00:15:52.000]  竟然無綫放詩歌
[00:15:52.000 --> 00:15:54.000]  很小學
[00:15:54.000 --> 00:15:56.000]  想起這個故事
[00:15:56.000 --> 00:15:58.000]  這個經歷
[00:15:58.000 --> 00:16:00.000]  鄭文醫生的其中一個經歷
[00:16:00.000 --> 00:16:02.000]  就是經歷他自己的丈夫過世
[00:16:02.000 --> 00:16:04.000]  過世之後
[00:16:04.000 --> 00:16:06.000]  他發覺最愛的人可能在上面
[00:16:06.000 --> 00:16:08.000]  不在下面
[00:16:08.000 --> 00:16:10.000]  但仍然留在地上
[00:16:10.000 --> 00:16:12.000]  他知道地上有目標
[00:16:12.000 --> 00:16:14.000]  神祂的使命
[00:16:14.000 --> 00:16:16.000]  就是在這個地上彰顯神的愛
[00:16:16.000 --> 00:16:18.000]  香港經歷
[00:16:18.000 --> 00:16:20.000]  當時500A病房
[00:16:20.000 --> 00:16:22.000]  淘大的醫座
[00:16:22.000 --> 00:16:24.000]  可能有些弟兄姊妹的親友
[00:16:24.000 --> 00:16:26.000]  都有這個故事
[00:16:26.000 --> 00:16:28.000]  我們在地上
[00:16:28.000 --> 00:16:30.000]  是不是有使命
[00:16:30.000 --> 00:16:32.000]  是為主而活呢
[00:16:32.000 --> 00:16:34.000]  在城鎮
[00:16:34.000 --> 00:16:36.000]  這裡舉行的安息禮拜
[00:16:36.000 --> 00:16:38.000]  雖然不是很多
[00:16:38.000 --> 00:16:40.000]  但很多都很深刻
[00:16:40.000 --> 00:16:42.000]  幾年前曾經有
[00:16:42.000 --> 00:16:44.000]  環教會貢獻很多的
[00:16:44.000 --> 00:16:46.000]  大少曾牧師
[00:16:46.000 --> 00:16:48.000]  在這裡安息禮拜
[00:16:48.000 --> 00:16:50.000]  他是大德生的曾孫
[00:16:50.000 --> 00:16:52.000]  他其中一篇文章的標題
[00:16:52.000 --> 00:16:54.000]  很喜歡
[00:16:54.000 --> 00:16:56.000]  我是平凡的普通人
[00:16:56.000 --> 00:16:58.000]  是他在四川
[00:16:58.000 --> 00:17:00.000]  獲得一個榮譽的市民獎的時候
[00:17:00.000 --> 00:17:02.000]  分享的一個表達
[00:17:02.000 --> 00:17:04.000]  分享詞裡面
[00:17:04.000 --> 00:17:06.000]  第一句說
[00:17:06.000 --> 00:17:08.000]  我是很平凡
[00:17:08.000 --> 00:17:10.000]  很普通的人
[00:17:10.000 --> 00:17:12.000]  沒有什麼恩慈
[00:17:12.000 --> 00:17:14.000]  有時你這樣說
[00:17:14.000 --> 00:17:16.000]  你很囂張
[00:17:16.000 --> 00:17:18.000]  你說平凡
[00:17:18.000 --> 00:17:20.000]  平凡我什麼都沒有
[00:17:20.000 --> 00:17:22.000]  有時那個人
[00:17:22.000 --> 00:17:24.000]  看到神的恩典的時候
[00:17:24.000 --> 00:17:26.000]  真的看到自己的平凡
[00:17:26.000 --> 00:17:28.000]  有限的人
[00:17:28.000 --> 00:17:30.000]  他說很受自己曾祖父
[00:17:30.000 --> 00:17:32.000]  大德生的影響
[00:17:32.000 --> 00:17:34.000]  大德生27歲病患的時候
[00:17:34.000 --> 00:17:36.000]  要撤離中國的時候
[00:17:36.000 --> 00:17:38.000]  寫了一個很寶貴的文字
[00:17:38.000 --> 00:17:40.000]  我若有千磅英金
[00:17:40.000 --> 00:17:42.000]  中國可以全數之取
[00:17:42.000 --> 00:17:44.000]  我若有千條性命
[00:17:44.000 --> 00:17:46.000]  絕對不留下一條
[00:17:46.000 --> 00:17:48.000]  不給中國
[00:17:48.000 --> 00:17:50.000]  大少曾的生平
[00:17:50.000 --> 00:17:52.000]  真的愛很難
[00:17:52.000 --> 00:17:54.000]  愛有太多的代價
[00:17:54.000 --> 00:17:56.000]  他曾祖父因為愛完
[00:17:56.000 --> 00:17:58.000]  英國一個很喜歡的女朋友
[00:17:58.000 --> 00:18:00.000]  後來就去分國
[00:18:00.000 --> 00:18:02.000]  拒絕結婚
[00:18:02.000 --> 00:18:04.000]  因為你留在中國我就不結婚
[00:18:04.000 --> 00:18:06.000]  他被曾祖父
[00:18:06.000 --> 00:18:08.000]  這個愛的生命
[00:18:08.000 --> 00:18:10.000]  很大的激勵
[00:18:10.000 --> 00:18:12.000]  但他自己發覺愛的代價真的太大
[00:18:12.000 --> 00:18:14.000]  在第二次世界戰的時候
[00:18:14.000 --> 00:18:16.000]  他爸爸媽媽可以離開
[00:18:16.000 --> 00:18:18.000]  中國
[00:18:18.000 --> 00:18:20.000]  中國人留在中國
[00:18:20.000 --> 00:18:22.000]  結果他自己這個年青十幾歲的大少曾
[00:18:22.000 --> 00:18:24.000]  被迫困在集中營
[00:18:24.000 --> 00:18:26.000]  去維巴遠道
