
[00:00:00.000 --> 00:00:04.000]  第一段經文,我們一起讀一次
[00:04:25.000 --> 00:04:29.000]  今年我們接近七十人來到長洲
[00:04:29.000 --> 00:04:33.000]  星期六晚的獻身聚會我負責講道
[00:04:33.000 --> 00:04:37.000]  大概有廿九個弟姊妹願意去全省維新致奉神
[00:04:37.000 --> 00:04:39.000]  都很感恩的
[00:04:39.000 --> 00:04:46.000]  我們用一個標題叫昂首迎風,根主腳中
[00:04:46.000 --> 00:04:49.000]  昂首的意思是因為風浪很大
[00:04:49.000 --> 00:04:54.000]  所以我們更要抬起頭,有勇氣,剛強壯大
[00:04:54.000 --> 00:04:56.000]  有信心去跟從神
[00:04:56.000 --> 00:05:00.000]  迎風似乎風也不小,風也很大
[00:05:00.000 --> 00:05:04.000]  另外在很多動盪裏面難免要望左望右
[00:05:04.000 --> 00:05:06.000]  不過最重要不是望左望右
[00:05:06.000 --> 00:05:10.000]  最重要是甚麼?望甚麼?望著主
[00:05:10.000 --> 00:05:13.000]  所以大概是這樣的情況
[00:05:13.000 --> 00:05:18.000]  我自己曾經很喜歡看宣教士的傳記
[00:05:18.000 --> 00:05:21.000]  其中一個很喜歡的中國宣教士
[00:05:21.000 --> 00:05:23.000]  他的英文名字叫Lotty Moon
[00:05:23.000 --> 00:05:30.000]  有一個機構用了他的名字成為一個宣教運動的籌款
[00:05:30.000 --> 00:05:33.000]  有一年用的Banner我很喜歡
[00:05:33.000 --> 00:05:43.000]  Banner是「Be his heart, be his hands, be his voice」
[00:05:43.000 --> 00:05:47.000]  要成為基督的心,基督的手,基督的聲音
[00:05:47.000 --> 00:05:49.000]  我最喜歡「Be」後面有你的字
[00:05:49.000 --> 00:05:51.000]  甚麼字?聽不懂?
[00:05:51.000 --> 00:05:53.000]  Obedient即是甚麼?
[00:05:53.000 --> 00:05:55.000]  馴服
[00:05:55.000 --> 00:05:59.000]  即是真正馴服基督的僕人
[00:05:59.000 --> 00:06:03.000]  馴服基督的基督徒願意無論何光景
[00:06:03.000 --> 00:06:08.000]  都願意成為基督的心,基督的手,和基督的聲音
[00:06:08.000 --> 00:06:09.000]  不如要求旁邊的人
[00:06:09.000 --> 00:06:12.000]  你要成為基督的心,基督的手,基督的聲音
[00:06:12.000 --> 00:06:14.000]  跟旁邊的人說一說
[00:06:14.000 --> 00:06:28.000]  這幅照片是羅馬洞穴裏面一個保羅像
[00:06:28.000 --> 00:06:32.000]  保羅像有些很古,大約第四世紀
[00:06:32.000 --> 00:06:35.000]  今日經文第一句很特別
[00:06:35.000 --> 00:06:37.000]  保羅蒙照經文第一句就是
[00:06:37.000 --> 00:06:39.000]  「主對阿拿尼亞說」
[00:06:39.000 --> 00:06:41.000]  很特別
[00:06:41.000 --> 00:06:44.000]  主在達馬斯爾見保羅
[00:06:44.000 --> 00:06:47.000]  你回去後,將來有些人會說
[00:06:47.000 --> 00:06:49.000]  我要求說些甚麼給你聽
[00:06:49.000 --> 00:06:52.000]  所以神呼召人,第一個提名
[00:06:52.000 --> 00:06:55.000]  有時不一定,第一句是跟你直接說
[00:06:55.000 --> 00:07:00.000]  有時神藉著人和事和時代向我們說話
[00:07:00.000 --> 00:07:02.000]  所以神有時會藉著我們說話
[00:07:02.000 --> 00:07:06.000]  但神在這段保羅這麼偉大的仕途故事裏面
[00:07:06.000 --> 00:07:09.000]  其中核心的講論是藉著一個童工
[00:07:09.000 --> 00:07:11.000]  一個弟兄姊妹跟他說
[00:07:11.000 --> 00:07:13.000]  「主對阿拿尼亞說」
[00:07:13.000 --> 00:07:17.000]  「他是我所揀選的器皿」
[00:07:17.000 --> 00:07:22.000]  以我自己為例,我自己是六四年代蒙照
[00:07:22.000 --> 00:07:26.000]  那時哭得很多,哭得呼召神
[00:07:26.000 --> 00:07:28.000]  在六四之後我才受洗
[00:07:28.000 --> 00:07:31.000]  我是八九年八月二十日才受洗
[00:07:31.000 --> 00:07:34.000]  但我是九零年七月中入見道
[00:07:34.000 --> 00:07:37.000]  所以我不夠一年入見道
[00:07:37.000 --> 00:07:40.000]  所以見道修我,是暫取生
[00:07:40.000 --> 00:07:43.000]  既然暫取生可以做院長,有時也很奇怪
[00:07:43.000 --> 00:07:47.000]  我記得那時我家的兄弟姊妹
[00:07:47.000 --> 00:07:49.000]  我讀書算比較聰明的那個
[00:07:49.000 --> 00:07:52.000]  我媽媽未順著一定生我的氣
[00:07:52.000 --> 00:07:55.000]  她覺得我好像做楊和尚、尼姑那類
[00:07:55.000 --> 00:07:58.000]  所以我是七月中入見道
[00:07:58.000 --> 00:07:59.000]  我早一晚才跟她說
[00:07:59.000 --> 00:08:02.000]  她罵我到凌晨三點
[00:08:02.000 --> 00:08:06.000]  以前最讓她自豪的我
[00:08:06.000 --> 00:08:08.000]  現在最傷心地罵
[00:08:08.000 --> 00:08:09.000]  罵到凌晨三點
[00:08:09.000 --> 00:08:10.000]  「媽媽,我明天要上學了」
[00:08:10.000 --> 00:08:12.000]  「對不起,我要睡覺了」
[00:08:12.000 --> 00:08:14.000]  所以回頭看
[00:08:14.000 --> 00:08:18.000]  那時如果不是神心裏面有很多觸動
[00:08:18.000 --> 00:08:21.000]  那時在那個環境裏面我哭了很多眼淚
[00:08:21.000 --> 00:08:22.000]  回頭看
[00:08:22.000 --> 00:08:25.000]  我開始侍奉那麼久
[00:08:25.000 --> 00:08:27.000]  回頭想一個觀念
[00:08:27.000 --> 00:08:29.000]  當年很冷靜去思考
[00:08:29.000 --> 00:08:31.000]  我讀書也算好的
[00:08:31.000 --> 00:08:34.000]  讀書好,子女要再讀老師
[00:08:34.000 --> 00:08:36.000]  人家想去英國讀、紐約讀
[00:08:36.000 --> 00:08:37.000]  你會跟人家說
[00:08:37.000 --> 00:08:40.000]  「你讀書好,就去長洲讀吧」
[00:08:40.000 --> 00:08:43.000]  是見道,不然你不要想
[00:08:43.000 --> 00:08:44.000]  你不要想讀老師
[00:08:44.000 --> 00:08:48.000]  我也是港大讀得好那一批
[00:08:48.000 --> 00:08:50.000]  港大讀得好那一批
[00:08:50.000 --> 00:08:52.000]  你說老師去長洲讀
[00:08:52.000 --> 00:08:54.000]  很難想像
[00:08:54.000 --> 00:08:56.000]  那時的我其實不懂得見道
[00:08:56.000 --> 00:08:58.000]  所以你想像
[00:08:58.000 --> 00:08:59.000]  有時神呼召就這樣
[00:08:59.000 --> 00:09:01.000]  一個動力很大
[00:09:01.000 --> 00:09:02.000]  就像Daniel那樣
[00:09:02.000 --> 00:09:07.000]  又耳鳴,又太太不舒服
[00:09:07.000 --> 00:09:11.000]  有時神的主動去到這樣的情況
[00:09:11.000 --> 00:09:17.000]  而很特別,為何主要對阿拿尼亞說
[00:09:17.000 --> 00:09:20.000]  我們看二十二章一段經文
[00:09:20.000 --> 00:09:24.000]  那裡有一個人名叫阿拿尼亞
[00:09:24.000 --> 00:09:27.000]  按著律法事件成人
[00:09:27.000 --> 00:09:31.000]  為一切住在那裡的猶太人所稱責
[00:09:31.000 --> 00:09:33.000]  其實阿拿尼亞
[00:09:33.000 --> 00:09:36.000]  當時大馬適是最頂尖的領袖
[00:09:36.000 --> 00:09:38.000]  他甚至不是基督徒間的領袖
[00:09:38.000 --> 00:09:41.000]  猶太人很多都不是信主
[00:09:41.000 --> 00:09:43.000]  連猶太人都尊重他
[00:09:43.000 --> 00:09:44.000]  有兩個觀念要留意
[00:09:44.000 --> 00:09:45.000]  第一個觀念是
[00:09:45.000 --> 00:09:47.000]  在保羅捉拿名單裡
[00:09:47.000 --> 00:09:49.000]  這是第一名要捉的
[00:09:49.000 --> 00:09:51.000]  所以阿拿尼亞見保羅是很勇敢的
[00:09:51.000 --> 00:09:55.000]  第二就是神用一個這麼有口碑的領袖
[00:09:55.000 --> 00:09:58.000]  去見證這個曾經逼迫教會
[00:09:58.000 --> 00:10:00.000]  害死教會的領袖
[00:10:00.000 --> 00:10:02.000]  就是害死教會的敵人
[00:10:02.000 --> 00:10:04.000]  保羅原來真是蒙召
[00:10:04.000 --> 00:10:06.000]  所以你記得保羅後來去尤薩蘭
[00:10:06.000 --> 00:10:08.000]  那些人不相信他
[00:10:08.000 --> 00:10:11.000]  等於一個害死了幾個牧師的人
[00:10:11.000 --> 00:10:13.000]  害死了很多頂尖的人
[00:10:13.000 --> 00:10:15.000]  突然說明天來就不宣
[00:10:15.000 --> 00:10:17.000]  我想做不宣的同工
[00:10:17.000 --> 00:10:19.000]  那你會怕不怕
[00:10:19.000 --> 00:10:21.000]  其實保羅都是這樣的經歷
[00:10:21.000 --> 00:10:23.000]  所以有時神用人呢
[00:10:23.000 --> 00:10:27.000]  是讓教會和人見證這個頂尖是否合適
[00:10:27.000 --> 00:10:29.000]  是做傳道人的
[00:10:29.000 --> 00:10:33.000]  所以所謂客觀的引證
[00:10:33.000 --> 00:10:38.000]  這段的第二句一起讀紅色字
[00:10:38.000 --> 00:10:42.000]  「他是我所揀選的棄」
[00:10:42.000 --> 00:10:45.000]  這個觀念現在我們看保羅很熟悉
[00:10:45.000 --> 00:10:47.000]  所以我們很容易接納
[00:10:47.000 --> 00:10:50.000]  這個保羅真是神預備的大領袖
[00:10:50.000 --> 00:10:52.000]  但當年的他
[00:10:52.000 --> 00:10:54.000]  剛剛害死很多人
[00:10:54.000 --> 00:10:56.000]  如果這個北宣是大馬式
[00:10:56.000 --> 00:11:00.000]  去到門口準備抓燒木周木什麼的
[00:11:00.000 --> 00:11:04.000]  還有抓他不是普通人去坐牢就打死他
[00:11:04.000 --> 00:11:06.000]  原來你執事都抓幾個
[00:11:06.000 --> 00:11:09.000]  那你說突然間這個人是否適合做侍奉神
[00:11:09.000 --> 00:11:11.000]  你說適不適合
[00:11:11.000 --> 00:11:13.000]  你一定不會找他
[00:11:13.000 --> 00:11:15.000]  甚至我覺得用俗世的角度說
[00:11:15.000 --> 00:11:17.000]  當時在阿拿尼亞心中
[00:11:17.000 --> 00:11:19.000]  這個保羅是魔王
[00:11:19.000 --> 00:11:21.000]  你明不明白
[00:11:21.000 --> 00:11:23.000]  即是很恐怖的魔王
[00:11:23.000 --> 00:11:26.000]  那這個魔王怎可能做傳道人
[00:11:26.000 --> 00:11:29.000]  那就給你一個提醒
[00:11:29.000 --> 00:11:32.000]  原來神真的找人去信主
[00:11:32.000 --> 00:11:35.000]  找人去侍奉是很奇妙的
[00:11:35.000 --> 00:11:37.000]  即是想起自己
[00:11:37.000 --> 00:11:41.000]  我自己那時在港大住一間比較活潑的宿舍
[00:11:41.000 --> 00:11:43.000]  叫Richie Hall
[00:11:43.000 --> 00:11:47.000]  那個宿舍有一個低額班的同學跟我有傳福音
[00:11:47.000 --> 00:11:49.000]  那傳福音因為那時我死咬頸
[00:11:49.000 --> 00:11:51.000]  我算是多事咬的人
[00:11:51.000 --> 00:11:53.000]  咬下去咬輸了
[00:11:53.000 --> 00:11:55.000]  輸了跟我說你包我頸
[00:11:55.000 --> 00:11:57.000]  沒可能輸耶穌
[00:11:57.000 --> 00:11:59.000]  那我心裏面就覺得
[00:11:59.000 --> 00:12:01.000]  你咬輸了就說咒我不信耶穌
[00:12:01.000 --> 00:12:03.000]  不過我都不是想要信
[00:12:03.000 --> 00:12:05.000]  但那時就比較有些招積
[00:12:05.000 --> 00:12:07.000]  有些不明白的我
[00:12:07.000 --> 00:12:10.000]  竟然轉個頭進了神院
[00:12:10.000 --> 00:12:14.000]  所以有些事你連自己都沒有想過這樣走路
[00:12:14.000 --> 00:12:16.000]  那時我還未信主
[00:12:16.000 --> 00:12:18.000]  所以人生的事就是
[00:12:18.000 --> 00:12:21.000]  要知道神有很多奇妙主權
[00:12:21.000 --> 00:12:23.000]  要看回阿拿尼亞
[00:12:23.000 --> 00:12:25.000]  當神要阿拿尼亞見保羅
[00:12:25.000 --> 00:12:27.000]  阿拿尼亞最初是拒絕的
[00:12:27.000 --> 00:12:29.000]  主啊
[00:12:29.000 --> 00:12:31.000]  我聽好多好人講
[00:12:31.000 --> 00:12:33.000]  這位害死好多人
[00:12:33.000 --> 00:12:35.000]  你還找我見他
[00:12:35.000 --> 00:12:37.000]  還呼召他
[00:12:37.000 --> 00:12:41.000]  即是保羅能夠成為神伏人
[00:12:41.000 --> 00:12:44.000]  當時的領袖覺得是不可能的
[00:12:44.000 --> 00:12:46.000]  看看旁邊那位
[00:12:46.000 --> 00:12:48.000]  是否不可能
[00:12:48.000 --> 00:12:50.000]  可能有可能
[00:12:50.000 --> 00:12:52.000]  人體是不可能的
[00:12:52.000 --> 00:12:56.000]  神體萬事都能
[00:12:56.000 --> 00:12:59.000]  所以神的權兵就是這樣
[00:12:59.000 --> 00:13:01.000]  所以其實夢召的人
[00:13:01.000 --> 00:13:03.000]  需要學一個道理
[00:13:03.000 --> 00:13:07.000]  就是神原來願意用我們
[00:13:07.000 --> 00:13:09.000]  是恩典
[00:13:09.000 --> 00:13:11.000]  我覺得自己
[00:13:11.000 --> 00:13:12.000]  為例
[00:13:12.000 --> 00:13:13.000]  神讓我哭很多
[00:13:13.000 --> 00:13:14.000]  謙卑很多
[00:13:14.000 --> 00:13:16.000]  傻乎乎才走到這條路
[00:13:16.000 --> 00:13:18.000]  如果不是破碎我
[00:13:18.000 --> 00:13:21.000]  可能我仍然招積的我
[00:13:21.000 --> 00:13:24.000]  我年青時有些弱有些強
[00:13:24.000 --> 00:13:26.000]  強就是數學
[00:13:26.000 --> 00:13:28.000]  自小都是數學強
[00:13:28.000 --> 00:13:29.000]  我小學五年班
[00:13:29.000 --> 00:13:31.000]  已經在班裏面監課
[00:13:31.000 --> 00:13:33.000]  中四那屆
[00:13:33.000 --> 00:13:35.000]  我的學校全香港
[00:13:35.000 --> 00:13:37.000]  拿了一個數學冠軍
[00:13:37.000 --> 00:13:40.000]  所以我數學是有招積位的
[00:13:40.000 --> 00:13:41.000]  我記得中六的時候
[00:13:41.000 --> 00:13:42.000]  有一次老師
[00:13:42.000 --> 00:13:45.000]  不小心教我們apply math
[00:13:45.000 --> 00:13:48.000]  他一條數解不清
[00:13:48.000 --> 00:13:51.000]  他又不懂說話
[00:13:51.000 --> 00:13:53.000]  這條數很深
[00:13:53.000 --> 00:13:54.000]  給你們玩一下
[00:13:54.000 --> 00:13:55.000]  你們試一下
[00:13:55.000 --> 00:13:56.000]  下星期回答你
[00:13:56.000 --> 00:13:57.000]  就可以了
[00:13:57.000 --> 00:13:58.000]  他不懂這些招數
[00:13:58.000 --> 00:14:00.000]  結果對著那條數
[00:14:00.000 --> 00:14:02.000]  面壁半個小時不懂解
[00:14:02.000 --> 00:14:04.000]  一個老師面壁半個小時
[00:14:04.000 --> 00:14:07.000]  全部學生都亂了
[00:14:07.000 --> 00:14:09.000]  那時候我有招積
[00:14:09.000 --> 00:14:10.000]  因為同班同學
[00:14:10.000 --> 00:14:11.000]  有一個同學算是數學強
[00:14:11.000 --> 00:14:13.000]  這個同學現在在新加坡
[00:14:13.000 --> 00:14:14.000]  做數學教授
[00:14:14.000 --> 00:14:16.000]  我心裏面時飆了兩頭
[00:14:16.000 --> 00:14:17.000]  老師你謙卑一點
[00:14:17.000 --> 00:14:18.000]  不就行了
[00:14:18.000 --> 00:14:19.000]  隨便找我們兩個出去
[00:14:19.000 --> 00:14:22.000]  就搞定了
[00:14:22.000 --> 00:14:25.000]  我是這樣的氣質的人
[00:14:25.000 --> 00:14:26.000]  但回頭看
[00:14:26.000 --> 00:14:28.000]  既然不去外國讀書
[00:14:28.000 --> 00:14:29.000]  去到長洲
[00:14:29.000 --> 00:14:30.000]  你明白嗎
[00:14:30.000 --> 00:14:31.000]  中間要很多破碎
[00:14:31.000 --> 00:14:32.000]  你明白嗎
[00:14:32.000 --> 00:14:34.000]  所以神的主權就是這樣
[00:14:34.000 --> 00:14:36.000]  所以聖經一個觀念很重要
[00:14:36.000 --> 00:14:39.000]  就是神不需要用我們
[00:14:39.000 --> 00:14:42.000]  神可以動動我們
[00:14:42.000 --> 00:14:43.000]  讓神用我們
[00:14:43.000 --> 00:14:44.000]  所以教友說
[00:14:44.000 --> 00:14:45.000]  神要用你
[00:14:45.000 --> 00:14:51.000]  神要用你 不要縮
[00:14:51.000 --> 00:14:52.000]  而神用人
[00:14:52.000 --> 00:14:54.000]  其實是很多不同的人都用到
[00:14:54.000 --> 00:14:55.000]  我們有些觀念
[00:14:55.000 --> 00:14:57.000]  以為一定某種人才被用
[00:14:57.000 --> 00:14:58.000]  這是錯誤觀念
[00:14:58.000 --> 00:14:59.000]  我喜歡看見證
[00:14:59.000 --> 00:15:00.000]  其中一個見證
[00:15:00.000 --> 00:15:01.000]  他叫小虎人
[00:15:01.000 --> 00:15:03.000]  叫艾偉德
[00:15:03.000 --> 00:15:04.000]  他讀書很少
[00:15:04.000 --> 00:15:05.000]  英國人很矮
[00:15:05.000 --> 00:15:07.000]  四尺十寸
[00:15:07.000 --> 00:15:08.000]  做工人來的
[00:15:08.000 --> 00:15:09.000]  用人來的
[00:15:09.000 --> 00:15:10.000]  有一次
[00:15:10.000 --> 00:15:12.000]  他很喜歡中國宣教
[00:15:12.000 --> 00:15:15.000]  去八德生內地會面試
[00:15:15.000 --> 00:15:16.000]  那個人問他
[00:15:16.000 --> 00:15:17.000]  你有沒有成人院畢業
[00:15:17.000 --> 00:15:18.000]  沒有
[00:15:18.000 --> 00:15:19.000]  大學畢業
[00:15:19.000 --> 00:15:20.000]  沒有
[00:15:20.000 --> 00:15:21.000]  高中畢業
[00:15:21.000 --> 00:15:22.000]  沒有
[00:15:22.000 --> 00:15:24.000]  那個人面試有點無人
[00:15:24.000 --> 00:15:25.000]  甚麼都沒有
[00:15:25.000 --> 00:15:26.000]  但他很熱心
[00:15:26.000 --> 00:15:27.000]  我去到中國
[00:15:27.000 --> 00:15:30.000]  是想幫小朋友信耶穌
[00:15:30.000 --> 00:15:32.000]  所以要讀那麼多學問嗎
[00:15:32.000 --> 00:15:34.000]  他就說讓我去
[00:15:34.000 --> 00:15:35.000]  那個人說
[00:15:35.000 --> 00:15:38.000]  其實英文不是叫讓我去
[00:15:38.000 --> 00:15:40.000]  你問什麼讓我去
[00:15:40.000 --> 00:15:43.000]  後來連內地會都不收他
[00:15:43.000 --> 00:15:45.000]  但面試的人
[00:15:45.000 --> 00:15:47.000]  又覺得他很有熱誠
[00:15:47.000 --> 00:15:49.000]  後來就安排他
[00:15:49.000 --> 00:15:50.000]  有個宣教士
[00:15:50.000 --> 00:15:52.000]  需要一個助手
[00:15:52.000 --> 00:15:54.000]  那你去不去
[00:15:54.000 --> 00:15:55.000]  沒甚麼工資的
[00:15:55.000 --> 00:15:58.000]  他竟然千三萬歲就去了
[00:15:58.000 --> 00:16:01.000]  他自己二十六歲無照
[00:16:01.000 --> 00:16:05.000]  去了山西的陽城
[00:16:05.000 --> 00:16:08.000]  他用客棧服侍
[00:16:08.000 --> 00:16:10.000]  那個客棧叫八幅客棧
[00:16:10.000 --> 00:16:13.000]  在日本侵略中國的時候
[00:16:13.000 --> 00:16:14.000]  他收養了很多孤兒
[00:16:14.000 --> 00:16:16.000]  後來逃難的時候
[00:16:16.000 --> 00:16:17.000]  帶著一百個孤兒
[00:16:17.000 --> 00:16:19.000]  千三萬歲救了他們
[00:16:19.000 --> 00:16:21.000]  後來震動了社群
[00:16:21.000 --> 00:16:24.000]  他最初沒甚麼錢
[00:16:24.000 --> 00:16:25.000]  沒打算收養
[00:16:25.000 --> 00:16:27.000]  但你知道走難的時候
[00:16:27.000 --> 00:16:28.000]  日本侵華的時候很亂
[00:16:28.000 --> 00:16:31.000]  有些街童有些流離失所
[00:16:31.000 --> 00:16:32.000]  他見到一個
[00:16:32.000 --> 00:16:34.000]  忍不住就收養了一個
[00:16:34.000 --> 00:16:36.000]  用當時的九毫子
[00:16:36.000 --> 00:16:38.000]  古代的九毫子也有一支錢
[00:16:38.000 --> 00:16:41.000]  所以幫他改名叫狗毛
[00:16:41.000 --> 00:16:43.000]  然後那個狗毛認識一個
[00:16:43.000 --> 00:16:45.000]  街童更窮
[00:16:45.000 --> 00:16:47.000]  他認他是屬靈的媽媽
[00:16:47.000 --> 00:16:49.000]  媽媽收養多一個
[00:16:49.000 --> 00:16:51.000]  他說我收養你九毫子
[00:16:51.000 --> 00:16:52.000]  還受不住還收養一個
[00:16:52.000 --> 00:16:55.000]  但這個剛信耶穌很屬靈
[00:16:55.000 --> 00:16:58.000]  媽媽我吃少一點
[00:16:58.000 --> 00:16:59.000]  我吃少一點養一個
[00:16:59.000 --> 00:17:00.000]  媽媽願不願意
[00:17:00.000 --> 00:17:01.000]  媽媽鼻大
[00:17:01.000 --> 00:17:02.000]  這個宣教士覺得
[00:17:02.000 --> 00:17:04.000]  我愛心不夠那個九毫子
[00:17:04.000 --> 00:17:06.000]  收養了我
[00:17:06.000 --> 00:17:08.000]  一法不可收十養一百個
[00:17:08.000 --> 00:17:10.000]  後來日本侵華的時候
[00:17:10.000 --> 00:17:12.000]  他就帶著這班人
[00:17:12.000 --> 00:17:15.000]  從山西逃難去到西岸
[00:17:15.000 --> 00:17:18.000]  這件事就震動了西方
[00:17:18.000 --> 00:17:20.000]  後來拍了個電影叫
[00:17:20.000 --> 00:17:22.000]  Six Happiness
[00:17:22.000 --> 00:17:23.000]  一西方不做八幅
[00:17:23.000 --> 00:17:25.000]  做一個六幅
[00:17:25.000 --> 00:17:27.000]  YouTube有電影看的
[00:17:27.000 --> 00:17:29.000]  如果今晚有感動
[00:17:29.000 --> 00:17:31.000]  看Six Happiness
[00:17:31.000 --> 00:17:32.000]  打YouTube有得看
[00:17:32.000 --> 00:17:34.000]  YouTube看到整個故事
[00:17:34.000 --> 00:17:36.000]  有人問他為什麼選一個
[00:17:36.000 --> 00:17:37.000]  學歷低的人呢
[00:17:37.000 --> 00:17:39.000]  他很幽默說
[00:17:39.000 --> 00:17:41.000]  按道理應該選個
[00:17:41.000 --> 00:17:42.000]  學歷高的男人
[00:17:42.000 --> 00:17:44.000]  不知他死在哪裏
[00:17:44.000 --> 00:17:46.000]  或者不肯出來
[00:17:46.000 --> 00:17:48.000]  所以神沒得選就選了我
[00:17:48.000 --> 00:17:51.000]  但這個人其實很偉晨
[00:17:51.000 --> 00:17:54.000]  後來他在香港建立教會
[00:17:54.000 --> 00:17:56.000]  在台灣建立教會
[00:17:56.000 --> 00:17:58.000]  他死的時候在台灣
[00:17:58.000 --> 00:18:01.000]  蔣中正在墓碑寫了四個字
[00:18:01.000 --> 00:18:03.000]  一齊寫個紅色字
[00:18:03.000 --> 00:18:06.000]  雲道還我人
[00:18:06.000 --> 00:18:07.000]  所以我在神學裏面
[00:18:07.000 --> 00:18:09.000]  很深的體會就是
[00:18:09.000 --> 00:18:12.000]  神是超超超愛每一個小人物
[00:18:12.000 --> 00:18:15.000]  神亦願用每一個人物
[00:18:15.000 --> 00:18:18.000]  神的事故不是只用某些聰明人
[00:18:18.000 --> 00:18:20.000]  神什麼人都用
