
[00:00:00.000 --> 00:00:04.920]  但他很愛神 神不讓他來見聖殿
[00:07:40.940 --> 00:07:42.940]  他們有沒有行公義
[00:07:42.940 --> 00:07:43.940]  沒有
[00:07:43.940 --> 00:07:45.940]  可能為了自己的權勢
[00:07:45.940 --> 00:07:46.940]  為了自己的利益
[00:07:46.940 --> 00:07:48.940]  偏幫某一些人
[00:07:48.940 --> 00:07:50.940]  作出一些不公義的判斷
[00:07:50.940 --> 00:07:52.940]  這個就是很可悲的
[00:07:52.940 --> 00:07:54.940]  所以行公義是非常好
[00:07:54.940 --> 00:07:56.940]  如果你也留意到
[00:07:56.940 --> 00:07:59.940]  很多時候有權貴的人
[00:07:59.940 --> 00:08:00.940]  有的黏過去
[00:08:00.940 --> 00:08:01.940]  有的利益
[00:08:01.940 --> 00:08:05.940]  於是可能給某一些人
[00:08:05.940 --> 00:08:08.940]  有很好的機會
[00:08:08.940 --> 00:08:09.940]  秉公行義
[00:08:09.940 --> 00:08:11.940]  是一個英明的軍王的領袖
[00:08:11.940 --> 00:08:13.940]  一定具備的條件
[00:08:13.940 --> 00:08:14.940]  如果偏私
[00:08:14.940 --> 00:08:16.940]  或者只是偏向某一方
[00:08:16.940 --> 00:08:18.940]  而使利益增加的時候
[00:08:18.940 --> 00:08:21.940]  是絕對得不到子民的愛戴
[00:08:21.940 --> 00:08:22.940]  而更加重要的是
[00:08:22.940 --> 00:08:26.940]  大衛是知人善任
[00:08:26.940 --> 00:08:27.940]  隨後的經文
[00:08:27.940 --> 00:08:30.940]  就是第八章十六節到第十八節
[00:08:30.940 --> 00:08:33.940]  記載大衛怎樣去揀選一些人
[00:08:33.940 --> 00:08:36.940]  我也麻煩葉安
[00:08:36.940 --> 00:08:37.940]  給我讀這些名字出來
[00:08:37.940 --> 00:08:39.940]  他對我們沒有什麼特別大作用
[00:08:39.940 --> 00:08:41.940]  但是記住這幫人是精英
[00:08:41.940 --> 00:09:07.940]  如果你留意到的時候
[00:09:07.940 --> 00:09:09.940]  他是記載了
[00:09:09.940 --> 00:09:12.940]  哪些人擔當主要的公職
[00:09:12.940 --> 00:09:15.940]  一個國家去到富強的時候
[00:09:15.940 --> 00:09:18.940]  除了領袖要英明之外
[00:09:18.940 --> 00:09:21.940]  他的主要班子都要很有份量
[00:09:21.940 --> 00:09:24.940]  有才幹才可以配合到的
[00:09:24.940 --> 00:09:27.940]  Donald Trump已經贏了
[00:09:27.940 --> 00:09:29.940]  如果你留意到他的副手
[00:09:29.940 --> 00:09:30.940]  就是副總統
[00:09:30.940 --> 00:09:33.940]  都是一個很厲害很厲害的人
[00:09:33.940 --> 00:09:35.940]  和賀錦麗那時候所找的拍檔
[00:09:35.940 --> 00:09:37.940]  是有很大的差距
[00:09:37.940 --> 00:09:39.940]  有時候如果你留意到
[00:09:39.940 --> 00:09:42.940]  那些管治班子不行的時候
[00:09:42.940 --> 00:09:45.940]  他制定的政策就很不行
[00:09:45.940 --> 00:09:48.940]  所以今天原來一個國家
[00:09:48.940 --> 00:09:49.940]  他要強盛
[00:09:49.940 --> 00:09:51.940]  就是他的領導班子
[00:09:51.940 --> 00:09:53.940]  是要很強
[00:09:53.940 --> 00:09:56.940]  大衛就能夠知人善用了
[00:09:56.940 --> 00:10:01.940]  然後我們看到大衛怎樣手弱私欣
[00:10:01.940 --> 00:10:04.940]  但是我們會看一看
[00:10:04.940 --> 00:10:06.940]  原來有很多學者認為
[00:10:06.940 --> 00:10:08.940]  這張聖經應該之前
[00:10:08.940 --> 00:10:11.940]  就插入了另一段經文
[00:10:11.940 --> 00:10:13.940]  這段經文就是在《實務爾記》
[00:10:13.940 --> 00:10:16.940]  下第21章1到14節
[00:10:16.940 --> 00:10:19.940]  這一段經文我都在這裡會講
[00:10:19.940 --> 00:10:21.940]  如果在廣告我就不會講了
[00:10:21.940 --> 00:10:23.940]  因為查經很想大家會清楚一點
[00:10:23.940 --> 00:10:25.940]  那這裡講什麼呢
[00:10:25.940 --> 00:10:27.940]  我先講了大概的概念
[00:10:27.940 --> 00:10:29.940]  然後才請二汪讀出來
[00:10:29.940 --> 00:10:30.940]  因為都挺長的
[00:10:30.940 --> 00:10:32.940]  有14節的經文
[00:10:32.940 --> 00:10:36.940]  就是大衛作亡期間有旱災
[00:10:36.940 --> 00:10:39.940]  為什麼會有旱災呢
[00:10:39.940 --> 00:10:42.940]  他就在這裡問
[00:10:42.940 --> 00:10:44.940]  那神就給了他答案
[00:10:44.940 --> 00:10:46.940]  就是因為前朝
[00:10:46.940 --> 00:10:49.940]  掃羅殺了一幫人
[00:10:49.940 --> 00:10:53.940]  所以神就要某個程度
[00:10:53.940 --> 00:10:54.940]  懲罰他們
[00:10:54.940 --> 00:10:55.940]  讓他們有所警戒
[00:10:55.940 --> 00:10:57.940]  為什麼掃羅會殺了這幫人呢
[00:10:57.940 --> 00:10:59.940]  聖經裡面沒有記載
[00:10:59.940 --> 00:11:01.940]  但是為了討自己子民的歡喜
[00:11:01.940 --> 00:11:03.940]  就殺了這幫人
[00:11:03.940 --> 00:11:06.940]  但是這幫人是被冤枉被殺的
[00:11:06.940 --> 00:11:09.940]  所以後來大衛就問他
[00:11:09.940 --> 00:11:11.940]  那我們可以怎麼做
[00:11:11.940 --> 00:11:13.940]  這幫人就說
[00:11:13.940 --> 00:11:15.940]  冤有頭債有主
[00:11:15.940 --> 00:11:18.940]  你不要為了我們而殺其他人
[00:11:18.940 --> 00:11:21.940]  因為是掃羅殺了我們
[00:11:21.940 --> 00:11:23.940]  所以要將你的後裔交出來
[00:11:23.940 --> 00:11:26.940]  交七個要他死
[00:11:26.940 --> 00:11:31.940]  大衛就選擇了掃羅的後裔
[00:11:31.940 --> 00:11:33.940]  七個人 將他殺了
[00:11:33.940 --> 00:11:37.940]  還要將他的屍體掛在外面
[00:11:37.940 --> 00:11:39.940]  一段長時間
[00:11:39.940 --> 00:11:43.940]  就平息了這個災害
[00:11:43.940 --> 00:11:45.940]  或者旱災
[00:11:45.940 --> 00:11:49.940]  也都平息了這幫人的憤慨
[00:11:49.940 --> 00:11:53.940]  但是大衛怎麼選擇掃羅的後裔呢
[00:11:53.940 --> 00:11:57.940]  都是有他自己的策略
[00:11:57.940 --> 00:11:59.940]  或者有他自己的計算的
[00:11:59.940 --> 00:12:03.940]  好了 我們聽了我說之後
[00:12:03.940 --> 00:12:05.940]  大家就看看這些經文
[00:12:05.940 --> 00:12:08.940]  麻煩怡汪同學讀出來
[00:12:08.940 --> 00:12:12.940]  大衛年間有饑荒一年、三年
[00:12:12.940 --> 00:12:14.940]  大衛就求問耶和華
[00:12:14.940 --> 00:12:17.940]  耶和華說:這饑荒是因掃羅
[00:12:17.940 --> 00:12:21.940]  和他流人血之家殺死了欺騙人
[00:12:21.940 --> 00:12:23.940]  其欺騙人不是以色列人
[00:12:23.940 --> 00:12:26.940]  那是阿摩利人中所承的
[00:12:26.940 --> 00:12:28.940]  以色列人曾向他們起誓
[00:12:28.940 --> 00:12:30.940]  不殺滅他們
[00:12:30.940 --> 00:12:34.940]  掃羅卻為卻為以色列人和猶大人發熱心
[00:12:34.940 --> 00:12:36.940]  想要殺滅他們
[00:12:36.940 --> 00:12:38.940]  大衛王召了他們來
[00:12:38.940 --> 00:12:41.940]  問他們說:我當為你們怎樣行呢
[00:12:41.940 --> 00:12:43.940]  可用什麼屬者罪
[00:12:43.940 --> 00:12:46.940]  使你們為耶和華的產業祝福呢
[00:12:46.940 --> 00:12:50.940]  這裡很清楚就是他們殺了這些欺騙人
[00:12:50.940 --> 00:12:52.940]  在這個時候
[00:12:52.940 --> 00:12:54.940]  聖經裡面會記載這件事
[00:12:54.940 --> 00:12:58.940]  原來掃羅就是想討好自己的人民
[00:12:58.940 --> 00:13:00.940]  可能那些人民
[00:13:00.940 --> 00:13:04.940]  有些人不是很喜歡這些欺騙人
[00:13:04.940 --> 00:13:07.940]  為了討好他們就殺了這些人
[00:13:07.940 --> 00:13:09.940]  但是這些人是無辜的
[00:13:09.940 --> 00:13:13.940]  所以大衛就問:我可以怎樣賠償呢
[00:13:13.940 --> 00:13:15.940]  好 我們繼續讀下去
[00:13:15.940 --> 00:13:18.940]  「欺騙人回答說:我們和掃羅與他家的事
[00:13:18.940 --> 00:13:20.940]  並不關乎金銀
[00:13:20.940 --> 00:13:23.940]  也不要因我們的緣故殺一個以色列人
[00:13:23.940 --> 00:13:25.940]  大衛說:你們怎樣說
[00:13:25.940 --> 00:13:27.940]  我就為你們怎樣行
[00:13:27.940 --> 00:13:31.940]  他們對王說:那從前謀害我們、要滅我們
[00:13:31.940 --> 00:13:35.940]  使我們不得再住以色列境內的人
[00:13:35.940 --> 00:13:39.940]  現在願將他的子孫七人交給我們
[00:13:39.940 --> 00:13:41.940]  我們好在耶和華面前
[00:13:41.940 --> 00:13:45.940]  將他們懸掛在耶和華簡選掃羅的基比亞
[00:13:45.940 --> 00:13:47.940]  王說:我必交給你們」
[00:13:47.940 --> 00:13:50.940]  王因為曾與掃羅的兒子約拿丹
[00:13:50.940 --> 00:13:52.940]  指著耶和華起誓結盟
[00:13:52.940 --> 00:13:54.940]  就愛惜掃羅的孫子
[00:13:54.940 --> 00:13:58.940]  約拿丹的兒子米菲波切不交出來」
[00:13:58.940 --> 00:14:00.940]  好了 這幫人就說冤有頭債有主
[00:14:00.940 --> 00:14:02.940]  不只是賠錢而已
[00:14:02.940 --> 00:14:05.940]  那時候他用舊約國復制耳眼瞎眼
[00:14:05.940 --> 00:14:07.940]  他殺了我那些人
[00:14:07.940 --> 00:14:10.940]  我只要掃羅七個後裔
[00:14:10.940 --> 00:14:14.940]  但是掃羅的孫子
[00:14:14.940 --> 00:14:17.940]  約拿丹的兒子米菲波切
[00:14:17.940 --> 00:14:19.940]  稍後我們會看
[00:14:19.940 --> 00:14:22.940]  大衛因為與約拿丹立了約
[00:14:22.940 --> 00:14:24.940]  所以就沒有交出米菲波切
[00:14:24.940 --> 00:14:26.940]  他交給了誰呢
[00:14:26.940 --> 00:14:30.940]  你看看 其實背後都有他的私心
[00:14:30.940 --> 00:14:33.940]  他把愛雅的女兒利斯巴
[00:14:33.940 --> 00:14:35.940]  及掃羅所生的兩個兒子
[00:14:35.940 --> 00:14:37.940]  阿摩利米菲波切
[00:14:37.940 --> 00:14:40.940]  和掃羅女兒米甲的姐姐
[00:14:40.940 --> 00:14:44.940]  及米河拉人阿西巴西萊兒子
[00:14:44.940 --> 00:14:47.940]  阿德烈所生的五個兒子
[00:14:47.940 --> 00:14:49.940]  交在了欺騙人的手裡
[00:14:49.940 --> 00:14:52.940]  欺騙人就把他們在日和畫面前
[00:14:52.940 --> 00:14:54.940]  縣過在山上
[00:14:54.940 --> 00:14:56.940]  這七人就一同死亡
[00:14:56.940 --> 00:14:59.940]  被殺的時候正是收割的日子
[00:14:59.940 --> 00:15:02.940]  就是動手割大麥的時候
[00:15:02.940 --> 00:15:04.940]  愛雅的女兒利斯巴
[00:15:04.940 --> 00:15:06.940]  用麻布在盤石上搭棚
[00:15:06.940 --> 00:15:09.940]  從動手收割的時候
[00:15:09.940 --> 00:15:12.940]  直到天降雨在屍身上的時候
[00:15:12.940 --> 00:15:15.940]  也間不用空中的雀鳥落在屍身上
[00:15:15.940 --> 00:15:20.940]  也間不讓田野的走獸前來遭殃
[00:15:20.940 --> 00:15:25.940]  有人將掃羅的妃嬪愛雅女兒
[00:15:25.940 --> 00:15:28.940]  利斯巴所行的這事告訴大衛
[00:15:28.940 --> 00:15:31.940]  大衛就去從基列亞比人那裡
[00:15:31.940 --> 00:15:36.940]  將掃羅和他兒子約拿丹的骸骨搬了來
[00:15:36.940 --> 00:15:41.940]  是因比利時人從前在基列波薩蘇羅
[00:15:41.940 --> 00:15:45.940]  將屍身懸掛在白山的街市上
[00:15:45.940 --> 00:15:49.940]  基列亞比人把屍身偷了去
[00:15:49.940 --> 00:15:54.940]  大衛將掃羅和他兒子約拿丹的骸骨從那裡搬了來
[00:15:54.940 --> 00:15:58.940]  又收獵被懸掛七人的骸骨
[00:15:58.940 --> 00:16:01.940]  將掃羅和他兒子約拿丹的骸骨
[00:16:01.940 --> 00:16:03.940]  裝在變亞敏的洗奶
[00:16:03.940 --> 00:16:06.940]  在掃羅抱親基士的墳墓裡
[00:16:06.940 --> 00:16:08.940]  眾人憑了王所吩咐的
[00:16:08.940 --> 00:16:12.940]  此後純粹聽國民的所求的
[00:16:12.940 --> 00:16:14.940]  你留意到的時候
[00:16:14.940 --> 00:16:18.940]  為什麼掃羅殺了基比亞人
[00:16:18.940 --> 00:16:22.940]  是會遭到神的實刑罰呢
[00:16:22.940 --> 00:16:26.940]  神有時也會透過天災來提醒人
[00:16:26.940 --> 00:16:28.940]  正如中國傳統有六月飛霜
[00:16:28.940 --> 00:16:31.940]  一定是有冤情 是不是
[00:16:31.940 --> 00:16:34.940]  原來我們要追溯查驚的時候
[00:16:34.940 --> 00:16:41.940]  當時約書帶著一班子民進入迦蘭地
[00:16:41.940 --> 00:16:43.940]  神幫在地
[00:16:43.940 --> 00:16:45.940]  無論很難攻打的耶利哥城
[00:16:45.940 --> 00:16:49.940]  或者艾城都贏了
[00:16:49.940 --> 00:16:51.940]  有一班基比亞人
[00:16:51.940 --> 00:16:54.940]  他們都知道神會祝福這班人死了
[00:16:54.940 --> 00:16:56.940]  如果我們跟他們對抗的話
[00:16:56.940 --> 00:16:58.940]  一定會死的
[00:16:58.940 --> 00:17:01.940]  於是這班人假扮了
[00:17:01.940 --> 00:17:04.940]  假扮到很遠很遠的地方來
[00:17:04.940 --> 00:17:08.940]  故意弄灰塵在衣服上
[00:17:08.940 --> 00:17:10.940]  投靠約書
[00:17:10.940 --> 00:17:12.940]  約書只是看表面
[00:17:12.940 --> 00:17:15.940]  沒有細察這班人從哪裡來的
[00:17:15.940 --> 00:17:17.940]  我們願意歸服於你
[00:17:17.940 --> 00:17:18.940]  約書說好
[00:17:18.940 --> 00:17:20.940]  我們就收納你
[00:17:20.940 --> 00:17:22.940]  他們就說你要跟我們立約
[00:17:22.940 --> 00:17:25.940]  就是你不可以殺我們的人
[00:17:25.940 --> 00:17:27.940]  以及我們的後裔
[00:17:27.940 --> 00:17:28.940]  整個世界都不可以
[00:17:28.940 --> 00:17:30.940]  如果這樣的話神就會審判你的
[00:17:30.940 --> 00:17:33.940]  而我們願意為你做奴隸
[00:17:33.940 --> 00:17:36.940]  結果基比亞人就成為
[00:17:36.940 --> 00:17:39.940]  他們以色列人的奴隸了
[00:17:39.940 --> 00:17:41.940]  我們看看約書第九章十五節
[00:17:41.940 --> 00:17:43.940]  十八到二十一節
[00:17:43.940 --> 00:17:46.940]  於是約書亞和他們講亡
[00:17:46.940 --> 00:17:47.940]  與他們立約
[00:17:47.940 --> 00:17:49.940]  用他們活著
[00:17:49.940 --> 00:17:51.940]  會種的首領也向他們起誓
[00:17:51.940 --> 00:17:53.940]  因為會種的首領
[00:17:53.940 --> 00:17:55.940]  已經指著耶和華以色列的神
[00:17:55.940 --> 00:17:57.940]  向他們起誓
[00:17:57.940 --> 00:17:59.940]  所以以色列人不擊殺他們
[00:17:59.940 --> 00:18:01.940]  全會眾就向首領發怨言
[00:18:01.940 --> 00:18:03.940]  眾首領對會眾說
[00:18:03.940 --> 00:18:05.940]  我們已經指著
[00:18:05.940 --> 00:18:07.940]  耶和華以色列的神向他們起誓
[00:18:07.940 --> 00:18:09.940]  現在我們不能害他們
[00:18:09.940 --> 00:18:11.940]  我們要如此待他們
[00:18:11.940 --> 00:18:13.940]  用他們活著
[00:18:13.940 --> 00:18:15.940]  免得有憤怒
[00:18:15.940 --> 00:18:17.940]  因我們所棄的誓臨到我們身上
[00:18:17.940 --> 00:18:19.940]  首領又對會眾說
[00:18:19.940 --> 00:18:21.940]  要用他們活著
[00:18:21.940 --> 00:18:23.940]  於是他們為全會眾
[00:18:23.940 --> 00:18:25.940]  劈柴挑水的人
