
[00:00:00.000 --> 00:00:04.200]  很高興神給我有機會和大家分享
[00:03:56.000 --> 00:04:00.000]  神去哪裡你就去哪裡
[00:04:00.000 --> 00:04:03.000]  你再不是按自己的意思
[00:04:03.000 --> 00:04:06.000]  去走你自己想走的路
[00:04:06.000 --> 00:04:09.000]  這個才是真正的服侍
[00:04:09.000 --> 00:04:13.000]  這種人這種心態這種行動
[00:04:13.000 --> 00:04:15.000]  當你走出來的時候
[00:04:15.000 --> 00:04:17.000]  我父必尊重他
[00:04:17.000 --> 00:04:21.000]  有一個很大的尊榮
[00:04:21.000 --> 00:04:24.000]  服侍神就要跟從神
[00:04:24.000 --> 00:04:26.000]  跟從神不是跟從自己的意願
[00:04:26.000 --> 00:04:32.000]  是跟從耶穌基督要走的方向
[00:04:32.000 --> 00:04:35.000]  有一個很嚴肅的問題問大家
[00:04:35.000 --> 00:04:40.000]  如果你今天已經是一個基督徒
[00:04:40.000 --> 00:04:44.000]  當耶穌往前走的時候
[00:04:44.000 --> 00:04:48.000]  當祂轉頭望一望
[00:04:48.000 --> 00:04:50.000]  你能不能告訴自己
[00:04:50.000 --> 00:04:54.000]  我現在是怎樣跟從耶穌
[00:04:54.000 --> 00:04:57.000]  你是緊緊跟從祂在背後
[00:04:57.000 --> 00:05:00.000]  還是遠遠地站立
[00:05:00.000 --> 00:05:03.000]  並沒有跟從祂
[00:05:03.000 --> 00:05:06.000]  這是一個很嚴重的問題
[00:05:06.000 --> 00:05:09.000]  我們不需要一些基督徒
[00:05:09.000 --> 00:05:12.000]  做一個模模糊糊的基督徒
[00:05:12.000 --> 00:05:15.000]  他需要基督徒切切實實
[00:05:15.000 --> 00:05:17.000]  跟從他的基督徒
[00:05:17.000 --> 00:05:20.000]  我們問自己一個問題
[00:05:20.000 --> 00:05:29.000]  我今天是怎樣跟從耶穌
[00:05:29.000 --> 00:05:34.000]  我們回到今天要讀的經文
[00:05:34.000 --> 00:05:37.000]  這段經文的背景就是
[00:05:37.000 --> 00:05:41.000]  有一幫希臘人想跟耶穌聊聊天
[00:05:41.000 --> 00:05:42.000]  他們不是想見神職
[00:05:42.000 --> 00:05:44.000]  他們是想聊聊天
[00:05:44.000 --> 00:05:45.000]  問這個肥力
[00:05:45.000 --> 00:05:47.000]  肥力就走去找安德烈
[00:05:47.000 --> 00:05:48.000]  所以兩個人就找耶穌
[00:05:48.000 --> 00:05:55.000]  耶穌就講出23 24 25節這幾段的說話
[00:05:55.000 --> 00:05:59.000]  23節說 耶穌回答他們說
[00:05:59.000 --> 00:06:03.000]  人子得榮耀的時候到了
[00:06:03.000 --> 00:06:05.000]  我們什麼叫得榮耀的時候
[00:06:05.000 --> 00:06:07.000]  當我們看上文下理的時候
[00:06:07.000 --> 00:06:11.000]  我們就明白得榮耀的時候的意思
[00:06:11.000 --> 00:06:15.000]  就是講到耶穌自己將會受苦
[00:06:15.000 --> 00:06:18.000]  受害釘在十字架上
[00:06:18.000 --> 00:06:21.000]  賣贓復活那件事情
[00:06:21.000 --> 00:06:25.000]  神在耶穌將祂自己犧牲
[00:06:25.000 --> 00:06:28.000]  為世人的罪犧牲這件事情
[00:06:28.000 --> 00:06:34.000]  看為一件榮耀神的事情
[00:06:34.000 --> 00:06:35.000]  在24節那裡
[00:06:35.000 --> 00:06:37.000]  24 25節那裡
[00:06:37.000 --> 00:06:40.000]  我實實在在的告訴你們
[00:06:40.000 --> 00:06:44.000]  一粒墨子若不落在地裡
[00:06:44.000 --> 00:06:47.000]  死了仍舊是一粒
[00:06:47.000 --> 00:06:50.000]  若是死了就結出許多次陸來
[00:06:50.000 --> 00:06:55.000]  愛惜自己生命的就會喪失生命
[00:06:55.000 --> 00:06:59.000]  恨護自己生命在世上的生命
[00:06:59.000 --> 00:07:02.000]  就要保存生命到永生
[00:07:02.000 --> 00:07:03.000]  在這兩節的經文裡面
[00:07:03.000 --> 00:07:06.000]  我們看到兩個的對比
[00:07:06.000 --> 00:07:10.000]  一個就是死 沒了 死了
[00:07:10.000 --> 00:07:14.000]  另一方面就是能夠結出許多的紙粒
[00:07:14.000 --> 00:07:17.000]  25節是講到一個生命的問題
[00:07:17.000 --> 00:07:21.000]  一個生命保存與喪失的對比
[00:07:21.000 --> 00:07:23.000]  但這兩節的經文
[00:07:23.000 --> 00:07:25.000]  讓我們有一個明白
[00:07:25.000 --> 00:07:27.000]  耶穌要讓我們明白一件事
[00:07:27.000 --> 00:07:29.000]  祂自己是用一個植物
[00:07:29.000 --> 00:07:32.000]  生與死的過程
[00:07:32.000 --> 00:07:36.000]  來形容人對自己生命的看重
[00:07:36.000 --> 00:07:40.000]  或者是捨棄
[00:07:40.000 --> 00:07:43.000]  我們知道
[00:07:43.000 --> 00:07:49.000]  有人很愛惜自己的生命
[00:07:49.000 --> 00:07:54.000]  愛惜自己生命的一個基本條件是什麼
[00:07:54.000 --> 00:07:56.000]  最基本的條件就是
[00:07:56.000 --> 00:08:01.000]  他對自己現有的生命有一種滿足感
[00:08:01.000 --> 00:08:03.000]  我的銀行夠錢了
[00:08:03.000 --> 00:08:05.000]  我的子女很聽話
[00:08:05.000 --> 00:08:08.000]  我的事業很成功
[00:08:08.000 --> 00:08:10.000]  所以我對這種的生命
[00:08:10.000 --> 00:08:12.000]  我會擁抱這種的生命
[00:08:12.000 --> 00:08:14.000]  我不想離開這種的生命
[00:08:14.000 --> 00:08:18.000]  是不是有一種滿足感
[00:08:18.000 --> 00:08:24.000]  哪些人才會恨護自己的生命
[00:08:24.000 --> 00:08:25.000]  我們想一想
[00:08:25.000 --> 00:08:28.000]  一個怎樣的人才會恨護自己的生命
[00:08:28.000 --> 00:08:33.000]  是不是對自己有一種的生命的不滿足
[00:08:33.000 --> 00:08:36.000]  你才會恨護自己的生命
[00:08:36.000 --> 00:08:38.000]  可能你在苦難的裏面
[00:08:38.000 --> 00:08:39.000]  可能你在痛苦裏面
[00:08:39.000 --> 00:08:41.000]  可能你在疾病裏面
[00:08:41.000 --> 00:08:45.000]  可能不是自己的問題
[00:08:45.000 --> 00:08:48.000]  你是看到世上一些的苦難
[00:08:48.000 --> 00:08:50.000]  看到世上一些的艱難
[00:08:50.000 --> 00:08:54.000]  看到世上一些的黑暗、邪惡
[00:08:54.000 --> 00:08:58.000]  你開始對生命有一個厭惡在說
[00:08:58.000 --> 00:09:02.000]  我最親愛的人為什麼會背叛我
[00:09:02.000 --> 00:09:05.000]  我最親愛的妻子為什麼會背叛我
[00:09:05.000 --> 00:09:09.000]  我最親愛的大兄姐妹為什麼會背叛我
[00:09:09.000 --> 00:09:11.000]  我們看到人世間那種黑暗
[00:09:11.000 --> 00:09:19.000]  我們才會對生命有一個厭惡的感覺在說
[00:09:19.000 --> 00:09:21.000]  凡是有這樣的感覺的人
[00:09:21.000 --> 00:09:25.000]  才會追求一個完美的生命
[00:09:25.000 --> 00:09:29.000]  所以我們不要小看世上的苦難
[00:09:29.000 --> 00:09:35.000]  其實世上的苦難讓我們重新思考
[00:09:35.000 --> 00:09:37.000]  人生的意義在哪裏
[00:09:37.000 --> 00:09:40.000]  生命的意義在哪裏
[00:09:40.000 --> 00:09:43.000]  我們能不能夠找到一個
[00:09:43.000 --> 00:09:51.000]  能夠解決我們自己生命的答案在說
[00:09:51.000 --> 00:09:52.000]  幸福自己的生命
[00:09:52.000 --> 00:09:55.000]  才去尋找我的生命
[00:09:55.000 --> 00:09:57.000]  聖經怎麽說
[00:09:57.000 --> 00:10:00.000]  凡是尋找我的就尋見
[00:10:00.000 --> 00:10:07.000]  我們叩滿神就讓我們開門
[00:10:07.000 --> 00:10:12.000]  記得在路加福音十二章的地方
[00:10:12.000 --> 00:10:15.000]  耶穌用一個比例形容一個
[00:10:15.000 --> 00:10:20.000]  覺得自己生命很滿足的一個人
[00:10:20.000 --> 00:10:21.000]  是一個很有錢的人
[00:10:21.000 --> 00:10:23.000]  當收割來的時候
[00:10:23.000 --> 00:10:26.000]  我的貨倉都堆滿了
[00:10:26.000 --> 00:10:27.000]  不夠啊 不夠貨倉
[00:10:27.000 --> 00:10:29.000]  我要擴大我的貨倉
[00:10:29.000 --> 00:10:33.000]  要將所有多出來的糧食
[00:10:33.000 --> 00:10:35.000]  我的財物要放在那裏
[00:10:35.000 --> 00:10:38.000]  然後我會很悠悠閑閑地享受
[00:10:38.000 --> 00:10:41.000]  我的生命已經滿足了
[00:10:41.000 --> 00:10:45.000]  我能夠好好安樂快樂地飲用
[00:10:45.000 --> 00:10:47.000]  但是神怎麽跟他說
[00:10:47.000 --> 00:10:49.000]  他說你是一個愚蠢的人
[00:10:49.000 --> 00:10:53.000]  我今天要將你的靈魂收去
[00:10:53.000 --> 00:10:57.000]  我們不能夠掌握我們的生命
[00:10:57.000 --> 00:11:00.000]  我們不能夠掌握哪個小時
[00:11:00.000 --> 00:11:02.000]  我們會合上眼睛
[00:11:02.000 --> 00:11:07.000]  所以我們看到生命掌權的人
[00:11:07.000 --> 00:11:09.000]  不是我們
[00:11:09.000 --> 00:11:11.000]  如果我們認為我們能夠
[00:11:11.000 --> 00:11:12.000]  拿著生命的時候
[00:11:12.000 --> 00:11:15.000]  我們只是一個錯覺
[00:11:15.000 --> 00:11:17.000]  生命是短暫
[00:11:17.000 --> 00:11:19.000]  是需要我們珍惜
[00:11:19.000 --> 00:11:25.000]  我們活在這個世上的每一刻
[00:11:25.000 --> 00:11:27.000]  同一段經文裏面
[00:11:27.000 --> 00:11:29.000]  Warren Wispy
[00:11:29.000 --> 00:11:33.000]  對這段經文有這樣的形容
[00:11:33.000 --> 00:11:36.000]  他說耶穌用種子的形象
[00:11:36.000 --> 00:11:40.000]  來講明一個很重大的屬靈的真理
[00:11:40.000 --> 00:11:43.000]  沒有苦難就是沒有榮耀
[00:11:43.000 --> 00:11:46.000]  沒有死亡就是沒有豐富的生命
[00:11:46.000 --> 00:11:50.000]  沒有屈服就是沒有了聖靈
[00:11:50.000 --> 00:11:52.000]  所以他提到一件事
[00:11:52.000 --> 00:11:57.000]  原來耶穌是用一個種子的比喻來講
[00:11:57.000 --> 00:12:01.000]  一個很重要的信息在身
[00:12:01.000 --> 00:12:09.000]  我提出兩個問題
[00:12:09.000 --> 00:12:10.000]  希望大家能夠思考
[00:12:10.000 --> 00:12:13.000]  希望大家在講完之後有個答案
[00:12:13.000 --> 00:12:15.000]  或者甚至沒有答案的話
[00:12:15.000 --> 00:12:18.000]  你回到家裏想一想有沒有這個答案
[00:12:18.000 --> 00:12:24.000]  第一我怎樣才能夠成為一個多結果子的信徒
[00:12:24.000 --> 00:12:28.000]  這個很難回答的問題
[00:12:28.000 --> 00:12:30.000]  另外一個問題就是
[00:12:30.000 --> 00:12:37.000]  我們這間教會T4是怎樣才能夠成為一個多結果子的教會
[00:12:37.000 --> 00:12:39.000]  我們怎樣參與
[00:12:39.000 --> 00:12:45.000]  怎樣才能夠讓這個教會不斷的增長
[00:12:45.000 --> 00:12:47.000]  成為神所喜悅的教會
[00:12:47.000 --> 00:12:50.000]  希望大家能夠思想這兩個問題
[00:12:50.000 --> 00:12:58.000]  以下我將這個種子的生長將它切為幾段
[00:12:58.000 --> 00:13:04.000]  希望幫助大家思想以上兩個問題
[00:13:04.000 --> 00:13:07.000]  我將整個過程切為三樣
[00:13:07.000 --> 00:13:09.000]  首先是播長發芽
[00:13:09.000 --> 00:13:11.000]  中間是扎根生長
[00:13:11.000 --> 00:13:14.000]  成熟和收割
[00:13:16.000 --> 00:13:20.000]  當然你還可以切得更細
[00:13:20.000 --> 00:13:22.000]  但是我們沒有時間講這麼長
[00:13:22.000 --> 00:13:30.000]  所以我只能夠概括地用三段來講述一個植物的生長
[00:13:30.000 --> 00:13:36.000]  我講的似乎大家認為有時候可能會覺得好笑
[00:13:36.000 --> 00:13:40.000]  他說每一個播種的人
[00:13:40.000 --> 00:13:44.000]  我寫錯了不是一個目的是兩個目的
[00:13:44.000 --> 00:13:46.000]  對不起 抱歉
[00:13:46.000 --> 00:13:49.000]  播種的人有兩個目的
[00:13:49.000 --> 00:13:51.000]  一個目的是什麼
[00:13:51.000 --> 00:13:54.000]  你殺了種之後你希望有收割
[00:13:54.000 --> 00:13:57.000]  沒理由殺了種之後不理會
[00:13:57.000 --> 00:14:00.000]  算了 那些是廢物
[00:14:00.000 --> 00:14:03.000]  那些不是殺種 是丟了不要的東西
[00:14:03.000 --> 00:14:05.000]  另外一個是什麼
[00:14:05.000 --> 00:14:09.000]  我希望我所收的東西比我播出的東西多
[00:14:09.000 --> 00:14:12.000]  如果我殺出十粒種子的話
[00:14:12.000 --> 00:14:16.000]  我收回來的十粒種子是不是浪費時間
[00:14:16.000 --> 00:14:17.000]  是不是
[00:14:17.000 --> 00:14:20.000]  所以我們每個基督徒的生命
[00:14:20.000 --> 00:14:23.000]  或者是微信人的生命
[00:14:23.000 --> 00:14:25.000]  我們的時間就是我們的種子
[00:14:25.000 --> 00:14:27.000]  我們的生命就是我們的種子
[00:14:27.000 --> 00:14:29.000]  當我們殺出去的時候
[00:14:29.000 --> 00:14:32.000]  我們的收穫是什麼
[00:14:32.000 --> 00:14:35.000]  如果你是一個信徒的話
[00:14:35.000 --> 00:14:38.000]  你是神所播的一粒種子
[00:14:38.000 --> 00:14:42.000]  你殺出去的時候是不是收回一粒種子
[00:14:42.000 --> 00:14:45.000]  這是一個很可憐的光景
[00:14:45.000 --> 00:14:47.000]  是不是
[00:14:47.000 --> 00:14:54.000]  我們都希望怎麼能夠收穫更多更多
[00:14:54.000 --> 00:14:59.000]  首先我講第一個過程
[00:14:59.000 --> 00:15:01.000]  第一個過程就是我們殺了種子之後
[00:15:01.000 --> 00:15:07.000]  我們希望那些種子能夠開始生長開始發芽
[00:15:07.000 --> 00:15:10.000]  在《馬帝福香十三章》那裡講到
[00:15:10.000 --> 00:15:15.000]  種子殺在地裡面所得到的回應是什麼
[00:15:15.000 --> 00:15:17.000]  第一樣東西就是沒有落在土裡的數字
[00:15:17.000 --> 00:15:19.000]  一殺在路邊
[00:15:19.000 --> 00:15:24.000]  那些小鳥來到很高興 一直將他們吃光
[00:15:24.000 --> 00:15:27.000]  《福音書》怎麼解釋這些情況
[00:15:27.000 --> 00:15:33.000]  它說凡聽見天國的道不明白的惡者
[00:15:33.000 --> 00:15:37.000]  為了將它殺在他們心裡面的種子奪去
[00:15:37.000 --> 00:15:40.000]  這個就是殺在路旁的種子
[00:15:40.000 --> 00:15:42.000]  他們沒有機會去發芽生長
[00:15:42.000 --> 00:15:44.000]  沒有機會去吸收水分
[00:15:44.000 --> 00:15:46.000]  沒有機會成為一棵植物
[00:15:46.000 --> 00:15:51.000]  能夠帶出不同的果子
[00:15:51.000 --> 00:15:53.000]  另外一種的情況是什麼呢
[00:15:53.000 --> 00:15:55.000]  還是一個土淺石頭地
[00:15:55.000 --> 00:15:58.000]  可能根慢慢長出來
[00:15:58.000 --> 00:16:00.000]  可能不是很多根
[00:16:00.000 --> 00:16:03.000]  就說因為沒有根的緣故
[00:16:03.000 --> 00:16:06.000]  他們的生長只是暫時的
[00:16:06.000 --> 00:16:08.000]  一旦遭遇到患難或者迫害
[00:16:08.000 --> 00:16:11.000]  就是立即跌倒
[00:16:11.000 --> 00:16:13.000]  這是兩種的情況
[00:16:13.000 --> 00:16:19.000]  是不會結更多種子的情況
[00:16:19.000 --> 00:16:26.000]  這個可能是小學生讀生物的時候都看過
[00:16:26.000 --> 00:16:29.000]  先生會叫你回去找一些綠豆種
[00:16:29.000 --> 00:16:32.000]  用紙包著它看看怎麼長
[00:16:32.000 --> 00:16:35.000]  這個講到不同的生長的情況
[00:16:35.000 --> 00:16:38.000]  第一個完全沒有動 還沒有動
[00:16:38.000 --> 00:16:43.000]  你會發覺你回去玩生物的實驗的時候
[00:16:43.000 --> 00:16:46.000]  是不是每顆種子種下去都會發芽
[00:16:46.000 --> 00:16:48.000]  不是的 是不是
[00:16:48.000 --> 00:16:50.000]  就好像第一顆種子那樣
[00:16:50.000 --> 00:16:54.000]  當我們怎樣才認為它有一種生命力呢
[00:16:54.000 --> 00:16:56.000]  就好像第二
[00:16:56.000 --> 00:16:59.000]  有這麼多的芽長出來
[00:16:59.000 --> 00:17:02.000]  那個不是叫做芽 應該叫做根
[00:17:02.000 --> 00:17:04.000]  通常一顆種子想長出來的話
[00:17:04.000 --> 00:17:07.000]  第一樣東西長出來就是根
[00:17:07.000 --> 00:17:11.000]  慢慢你就看到第三個情況
[00:17:11.000 --> 00:17:15.000]  開始有個長的根 然後小的根長出來
[00:17:15.000 --> 00:17:22.000]  然後將這棵植物慢慢推向這個土的表面
[00:17:22.000 --> 00:17:26.000]  新的葉長出來 新的根長出來
[00:17:26.000 --> 00:17:28.000]  我們看看那個圓圓的地方
[00:17:28.000 --> 00:17:32.000]  那條根長出來之後圓圓的地方是什麼
[00:17:32.000 --> 00:17:36.000]  是那個原本那顆種子的芽
[00:17:36.000 --> 00:17:42.000]  那兩塊的紙葉
[00:17:42.000 --> 00:17:46.000]  它在長出來之後 是不是馬上掉下來
[00:17:46.000 --> 00:17:48.000]  不是的 是不是
[00:17:48.000 --> 00:17:53.000]  它繼續將那個營養去供給那個根
[00:17:53.000 --> 00:17:55.000]  供給那個葉的生長
[00:17:55.000 --> 00:17:57.000]  這個就是一個
[00:17:57.000 --> 00:18:03.000]  我們知道那種子有生命力的一個圖案
[00:18:03.000 --> 00:18:09.000]  有時候我都很沒耐性
[00:18:09.000 --> 00:18:11.000]  種下去兩個星期都不動的
[00:18:11.000 --> 00:18:14.000]  那我就找些東西撩一下它 是不是
[00:18:14.000 --> 00:18:19.000]  應該是錯的 我種了這麼多年東西我都會做錯事
[00:18:19.000 --> 00:18:22.000]  當它真的有生命力的時候
[00:18:22.000 --> 00:18:28.000]  它就會自然而然長出來 是不是
[00:18:28.000 --> 00:18:30.000]  如果它發芽長出來
[00:18:30.000 --> 00:18:37.000]  你就知道這個是有生命的一波的東西
[00:18:37.000 --> 00:18:40.000]  下一個情況是什麼
[00:18:40.000 --> 00:18:44.000]  是長出來了 有葉了 有根了
[00:18:44.000 --> 00:18:48.000]  但是被荊棘擠住的種子
[00:18:48.000 --> 00:18:50.000]  薩利荊棘裡面是什麼
[00:18:50.000 --> 00:18:52.000]  就好像人聽了道之後
[00:18:52.000 --> 00:18:56.000]  因為世上的憂慮 世上錢財的迷惑
[00:18:56.000 --> 00:19:02.000]  將那個道擠住了 不能夠結出果子
[00:19:02.000 --> 00:19:03.000]  我們都可以說
[00:19:03.000 --> 00:19:08.000]  這是一個很遺憾的情況 是不是
[00:19:08.000 --> 00:19:12.000]  有生命 真的有生命 是長啊
[00:19:12.000 --> 00:19:16.000]  但是我這個生命不能夠結果子
[00:19:16.000 --> 00:19:21.000]  浪費我灑出所有的肥料
[00:19:21.000 --> 00:19:24.000]  浪費所有吸收的陽光
[00:19:24.000 --> 00:19:27.000]  浪費所有神給它的雨水
[00:19:27.000 --> 00:19:30.000]  但是它從來都沒有結出果子
[00:19:30.000 --> 00:19:33.000]  我們要問自己一個問題
[00:19:33.000 --> 00:19:38.000]  到了基督徒之後 我們是不是這樣的生命
[00:19:38.000 --> 00:19:40.000]  我們的憂慮是什麼
[00:19:40.000 --> 00:19:42.000]  迷惑我們的是什麼
[00:19:42.000 --> 00:19:45.000]  是不是權力 是不是金錢
[00:19:45.000 --> 00:19:53.000]  我們要反省一下
[00:19:53.000 --> 00:19:56.000]  我讀了這麼多年書
[00:19:56.000 --> 00:20:00.000]  第一項是很重要
[00:20:00.000 --> 00:20:05.000]  「泥土上面和泥土下面的生長息息相關」
[00:20:05.000 --> 00:20:07.000]  為什麼這麼說呢
[00:20:07.000 --> 00:20:10.000]  有時候我們知道一棵植物長了出來
[00:20:10.000 --> 00:20:14.000]  我看看樹葉就知道它有問題 為什麼
[00:20:14.000 --> 00:20:17.000]  可能它有病 這很正常
[00:20:17.000 --> 00:20:19.000]  但是可能是根的問題 是不是
[00:20:19.000 --> 00:20:21.000]  前一陣子天氣太冷
[00:20:21.000 --> 00:20:24.000]  有些葉子長出來開始變黃
[00:20:24.000 --> 00:20:32.000]  因為它的根不長 不能夠吸收它需要的養分
[00:20:32.000 --> 00:20:34.000]  另外一樣東西就是說
[00:20:34.000 --> 00:20:37.000]  能夠結實生出果子的
[00:20:37.000 --> 00:20:40.000]  不是一個小時的時候
[00:20:40.000 --> 00:20:43.000]  是一生的果核
[00:20:43.000 --> 00:20:46.000]  似乎聽起來很簡單
[00:20:46.000 --> 00:20:52.000]  我老婆經常介紹我是做什麼的
[00:20:52.000 --> 00:20:56.000]  她說我是一個農夫
[00:20:56.000 --> 00:21:00.000]  讀過書的農夫
[00:21:00.000 --> 00:21:05.000]  人能夠長出結實和果子
[00:21:05.000 --> 00:21:10.000]  是要經過一個漫長的過程
[00:21:10.000 --> 00:21:13.000]  那個過程是決定了
[00:21:13.000 --> 00:21:18.000]  最終的時候收穫有多少
[00:21:18.000 --> 00:21:21.000]  這個不是一天的事 不是一個星期的事
[00:21:21.000 --> 00:21:23.000]  是整個的季節
[00:21:23.000 --> 00:21:29.000]  它才能夠長大到能夠開花結果的階段
[00:21:29.000 --> 00:21:33.000]  在這個過程裡面 它需要吸收陽光
[00:21:33.000 --> 00:21:37.000]  它需要吸收水分 它需要吸收所有的養分
[00:21:37.000 --> 00:21:41.000]  它才能夠健健康康的長大
[00:21:41.000 --> 00:21:44.000]  然後結出很多的子粒來
[00:21:44.000 --> 00:21:46.000]  讓我們分析一下
[00:21:46.000 --> 00:21:52.000]  什麼是光 什麼是水 什麼是養分
[00:21:52.000 --> 00:21:55.000]  光是什麼
[00:21:55.000 --> 00:21:57.000]  耶穌跟眾人說
[00:21:57.000 --> 00:21:59.000]  我就是世界的光
[00:21:59.000 --> 00:22:02.000]  跟從我的必不在黑暗裡面走
[00:22:02.000 --> 00:22:05.000]  卻要得著生命的光
[00:22:05.000 --> 00:22:07.000]  什麼是光
[00:22:07.000 --> 00:22:09.000]  耶穌基督
[00:22:09.000 --> 00:22:14.000]  耶穌基督就是那個光
[00:22:14.000 --> 00:22:17.000]  我們拒絕神的光有很多的原因
[00:22:17.000 --> 00:22:20.000]  其中一個原因寫在這裡
[00:22:20.000 --> 00:22:21.000]  黑暗
[00:22:21.000 --> 00:22:23.000]  當我們站在黑暗的時候
[00:22:23.000 --> 00:22:26.000]  我們就對神的光有一個拒絕
[00:22:26.000 --> 00:22:30.000]  除非你認清楚自己在黑暗裡面
[00:22:30.000 --> 00:22:33.000]  你不會對神的回應說
[00:22:33.000 --> 00:22:37.000]  神是我需要你的光照在我的心裡面
[00:22:37.000 --> 00:22:39.000]  神就是那個光
[00:22:39.000 --> 00:22:44.000]  祂能夠照亮你的心給你生命有一個改變
[00:22:44.000 --> 00:22:51.000]  就是卻要得著生命的光
[00:22:51.000 --> 00:22:52.000]  下一節的經文
[00:22:52.000 --> 00:22:54.000]  有很多的經文是關於光
[00:22:54.000 --> 00:22:56.000]  但是我選了幾樣東西
[00:22:56.000 --> 00:22:59.000]  我藉著你的訓詞得以明白
[00:22:59.000 --> 00:23:04.000]  因此我行為一切虛假的行徑
[00:23:04.000 --> 00:23:08.000]  你的話就是我腳前的燈 路上的光
[00:23:08.000 --> 00:23:10.000]  很熟悉的一段經文
