
[00:00:00.000 --> 00:00:04.000]  奉旨冥門後,弟兄姐妹平安。
[00:04:19.000 --> 00:04:21.000]  因為這些事情發生在我們眼裡。
[00:04:21.000 --> 00:04:23.000]  發生事情我們看到了。
[00:04:23.000 --> 00:04:25.000]  當時的人呢?
[00:04:25.000 --> 00:04:27.000]  當時的人呢?
[00:04:27.000 --> 00:04:29.000]  還沒有來。
[00:04:29.000 --> 00:04:31.000]  還沒有來?
[00:04:31.000 --> 00:04:33.000]  還沒有來。
[00:04:33.000 --> 00:04:35.000]  所以不信。
[00:04:36.000 --> 00:04:40.000]  當時的人不信耶穌,滅亡。
[00:04:40.000 --> 00:04:42.000]  還沒有來。
[00:04:42.000 --> 00:04:44.000]  還沒有來。
[00:04:44.000 --> 00:04:46.000]  所以不相信。
[00:04:46.000 --> 00:04:49.000]  從聖經看到,我用數學的。
[00:04:49.000 --> 00:04:51.000]  從聖經看到,我用數學的。
[00:04:51.000 --> 00:04:53.000]  你看,聖經說了一句實現。
[00:04:53.000 --> 00:04:55.000]  你看,聖經說了一句實現。
[00:04:55.000 --> 00:04:57.000]  聖經說了實現。
[00:04:57.000 --> 00:04:59.000]  耶穌說了一句實現。
[00:04:59.000 --> 00:05:01.000]  耶穌所講的,他要再回來。
[00:05:01.000 --> 00:05:03.000]  還未實現。
[00:05:03.000 --> 00:05:05.000]  還未實現,不等於不實現。
[00:05:06.000 --> 00:05:07.000]  還未實現,不等於不實現。
[00:05:07.000 --> 00:05:10.000]  那如果你計算呢?
[00:05:10.000 --> 00:05:12.000]  那如果你知道怎麼算呢?
[00:05:12.000 --> 00:05:15.000]  那如果你知道怎麼算呢?
[00:05:15.000 --> 00:05:17.000]  2比1。
[00:05:17.000 --> 00:05:19.000]  2比1。
[00:05:19.000 --> 00:05:21.000]  老師給你一個6。
[00:05:21.000 --> 00:05:23.000]  老師給你一個6。
[00:05:23.000 --> 00:05:25.000]  老師給你一個6。
[00:05:25.000 --> 00:05:27.000]  老師給你一個6。
[00:05:27.000 --> 00:05:29.000]  老師給你一個6。
[00:05:29.000 --> 00:05:31.000]  老師給你一個6。
[00:05:31.000 --> 00:05:33.000]  老師給你一個6。
[00:05:33.000 --> 00:05:35.000]  老師給你一個6。
[00:05:36.000 --> 00:05:37.000]  老師給你一個6。
[00:05:37.000 --> 00:05:39.000]  聖經給了2比1。
[00:05:39.000 --> 00:05:41.000]  教育。
[00:05:41.000 --> 00:05:43.000]  聖經給了2比1。
[00:05:43.000 --> 00:05:45.000]  教育。
[00:05:45.000 --> 00:05:47.000]  聖經給了2比1。
[00:05:47.000 --> 00:05:49.000]  教育。
[00:05:49.000 --> 00:05:51.000]  聖經給了2比1。
[00:05:51.000 --> 00:05:53.000]  教育。
[00:05:53.000 --> 00:05:55.000]  教育。
[00:05:55.000 --> 00:05:57.000]  教育。
[00:05:57.000 --> 00:05:59.000]  教育。
[00:05:59.000 --> 00:06:00.000]  教育。
[00:06:00.000 --> 00:06:02.000]  教育。
[00:06:02.000 --> 00:06:04.000]  教育。
[00:06:05.000 --> 00:06:06.000]  教育。
[00:06:06.000 --> 00:06:08.000]  教育。
[00:06:08.000 --> 00:06:10.000]  教育。
[00:06:10.000 --> 00:06:12.000]  教育。
[00:06:12.000 --> 00:06:14.000]  教育。
[00:06:14.000 --> 00:06:16.000]  教育。
[00:06:16.000 --> 00:06:18.000]  教育。
[00:06:18.000 --> 00:06:20.000]  教育。
[00:06:20.000 --> 00:06:22.000]  教育。
[00:06:22.000 --> 00:06:24.000]  教育。
[00:06:24.000 --> 00:06:26.000]  教育。
[00:06:26.000 --> 00:06:28.000]  教育。
[00:06:28.000 --> 00:06:30.000]  教育。
[00:06:30.000 --> 00:06:32.000]  教育。
[00:06:33.000 --> 00:06:35.000]  教育。
[00:06:35.000 --> 00:06:37.000]  教育。
[00:06:37.000 --> 00:06:39.000]  教育。
[00:06:39.000 --> 00:06:41.000]  教育。
[00:06:41.000 --> 00:06:43.000]  教育。
[00:06:43.000 --> 00:06:45.000]  教育。
[00:06:45.000 --> 00:06:47.000]  教育。
[00:06:47.000 --> 00:06:49.000]  教育。
[00:06:49.000 --> 00:06:51.000]  教育。
[00:06:51.000 --> 00:06:53.000]  教育。
[00:06:53.000 --> 00:06:55.000]  教育。
[00:06:55.000 --> 00:06:57.000]  教育。
[00:06:57.000 --> 00:06:59.000]  教育。
[00:06:59.000 --> 00:07:01.000]  教育。
[00:07:02.000 --> 00:07:03.000]  教育。
[00:07:03.000 --> 00:07:05.000]  教育。
[00:07:05.000 --> 00:07:07.000]  教育。
[00:07:07.000 --> 00:07:09.000]  教育。
[00:07:09.000 --> 00:07:11.000]  教育。
[00:07:11.000 --> 00:07:13.000]  教育。
[00:07:13.000 --> 00:07:15.000]  教育。
[00:07:15.000 --> 00:07:17.000]  教育。
[00:07:17.000 --> 00:07:19.000]  教育。
[00:07:19.000 --> 00:07:21.000]  教育。
[00:07:21.000 --> 00:07:23.000]  教育。
[00:07:23.000 --> 00:07:25.000]  教育。
[00:07:25.000 --> 00:07:27.000]  教育。
[00:07:27.000 --> 00:07:30.000]  教育。
[00:07:31.000 --> 00:07:32.000]  教育。
[00:07:32.000 --> 00:07:34.000]  教育。
[00:07:34.000 --> 00:07:36.000]  教育。
[00:07:36.000 --> 00:07:38.000]  教育。
[00:07:38.000 --> 00:07:41.000]  教育。
[00:07:41.000 --> 00:07:43.000]  教育。
[00:07:43.000 --> 00:07:45.000]  教育。
[00:07:45.000 --> 00:07:47.000]  教育。
[00:07:47.000 --> 00:07:49.000]  教育。
[00:07:49.000 --> 00:07:51.000]  教育。
[00:07:51.000 --> 00:07:53.000]  教育。
[00:07:53.000 --> 00:07:55.000]  教育。
[00:07:55.000 --> 00:07:57.000]  教育。
[00:07:57.000 --> 00:07:59.000]  教育。
[00:08:00.000 --> 00:08:01.000]  教育。
[00:08:01.000 --> 00:08:03.000]  教育。
[00:08:03.000 --> 00:08:05.000]  教育。
[00:08:05.000 --> 00:08:07.000]  教育。
[00:08:07.000 --> 00:08:09.000]  教育。
[00:08:09.000 --> 00:08:11.000]  教育。
[00:08:11.000 --> 00:08:13.000]  教育。
[00:08:13.000 --> 00:08:15.000]  教育。
[00:08:15.000 --> 00:08:17.000]  教育。
[00:08:17.000 --> 00:08:19.000]  教育。
[00:08:19.000 --> 00:08:21.000]  教育。
[00:08:21.000 --> 00:08:23.000]  教育。
[00:08:23.000 --> 00:08:25.000]  教育。
[00:08:25.000 --> 00:08:27.000]  教育。
[00:08:29.000 --> 00:08:30.000]  教育。
[00:08:30.000 --> 00:08:32.000]  教育。
[00:08:32.000 --> 00:08:34.000]  教育。
[00:08:34.000 --> 00:08:36.000]  教育。
[00:08:36.000 --> 00:08:38.000]  教育。
[00:08:38.000 --> 00:08:40.000]  教育。
[00:08:40.000 --> 00:08:42.000]  教育。
[00:08:42.000 --> 00:08:44.000]  教育。
[00:08:44.000 --> 00:08:46.000]  教育。
[00:08:46.000 --> 00:08:48.000]  教育。
[00:08:48.000 --> 00:08:50.000]  教育。
[00:08:50.000 --> 00:08:52.000]  教育。
[00:08:52.000 --> 00:08:54.000]  教育。
[00:08:54.000 --> 00:08:56.000]  教育。
[00:08:58.000 --> 00:08:59.000]  教育。
[00:08:59.000 --> 00:09:01.000]  教育。
[00:09:01.000 --> 00:09:03.000]  教育。
[00:09:03.000 --> 00:09:05.000]  教育。
[00:09:05.000 --> 00:09:07.000]  教育。
[00:09:07.000 --> 00:09:09.000]  教育。
[00:09:09.000 --> 00:09:11.000]  教育。
[00:09:11.000 --> 00:09:13.000]  教育。
[00:09:13.000 --> 00:09:15.000]  教育。
[00:09:15.000 --> 00:09:17.000]  教育。
[00:09:17.000 --> 00:09:19.000]  教育。
[00:09:19.000 --> 00:09:21.000]  教育。
[00:09:21.000 --> 00:09:23.000]  教育。
[00:09:23.000 --> 00:09:25.000]  教育。
[00:09:27.000 --> 00:09:28.000]  教育。
[00:09:28.000 --> 00:09:31.000]  教育。
[00:09:31.000 --> 00:09:33.000]  教育。
[00:09:33.000 --> 00:09:35.000]  教育。
[00:09:35.000 --> 00:09:37.000]  教育。
[00:09:37.000 --> 00:09:39.000]  教育。
[00:09:39.000 --> 00:09:41.000]  教育。
[00:09:41.000 --> 00:09:43.000]  教育。
[00:09:43.000 --> 00:09:45.000]  教育。
[00:09:45.000 --> 00:09:47.000]  教育。
[00:09:47.000 --> 00:09:49.000]  教育。
[00:09:49.000 --> 00:09:51.000]  教育。
[00:09:51.000 --> 00:09:53.000]  教育。
[00:09:53.000 --> 00:09:55.000]  教育。
[00:09:56.000 --> 00:09:57.000]  教育。
[00:09:57.000 --> 00:09:59.000]  教育。
[00:09:59.000 --> 00:10:01.000]  教育。
[00:10:01.000 --> 00:10:03.000]  教育。
[00:10:03.000 --> 00:10:05.000]  教育。
[00:10:05.000 --> 00:10:07.000]  教育。
[00:10:07.000 --> 00:10:09.000]  教育。
[00:10:09.000 --> 00:10:11.000]  教育。
[00:10:11.000 --> 00:10:14.000]  教育。
[00:10:14.000 --> 00:10:16.000]  教育。
[00:10:16.000 --> 00:10:18.000]  教育。
[00:10:18.000 --> 00:10:20.000]  教育。
[00:10:20.000 --> 00:10:22.000]  教育。
[00:10:22.000 --> 00:10:24.000]  教育。
[00:10:25.000 --> 00:10:26.000]  教育。
[00:10:26.000 --> 00:10:28.000]  教育。
[00:10:28.000 --> 00:10:30.000]  教育。
[00:10:30.000 --> 00:10:32.000]  教育。
[00:10:32.000 --> 00:10:34.000]  教育。
[00:10:34.000 --> 00:10:36.000]  教育。
[00:10:36.000 --> 00:10:38.000]  教育。
[00:10:38.000 --> 00:10:40.000]  教育。
[00:10:40.000 --> 00:10:42.000]  教育。
[00:10:42.000 --> 00:10:44.000]  教育。
[00:10:44.000 --> 00:10:46.000]  教育。
[00:10:46.000 --> 00:10:48.000]  教育。
[00:10:48.000 --> 00:10:50.000]  教育。
[00:10:50.000 --> 00:10:52.000]  教育。
[00:10:54.000 --> 00:10:55.000]  教育。
[00:10:55.000 --> 00:10:57.000]  教育。
[00:10:57.000 --> 00:10:59.000]  教育。
[00:10:59.000 --> 00:11:01.000]  教育。
[00:11:01.000 --> 00:11:03.000]  教育。
[00:11:03.000 --> 00:11:05.000]  教育。
[00:11:05.000 --> 00:11:07.000]  教育。
[00:11:07.000 --> 00:11:09.000]  教育。
[00:11:09.000 --> 00:11:11.000]  教育。
[00:11:11.000 --> 00:11:13.000]  教育。
[00:11:13.000 --> 00:11:15.000]  教育。
[00:11:15.000 --> 00:11:17.000]  教育。
[00:11:17.000 --> 00:11:19.000]  教育。
[00:11:19.000 --> 00:11:22.000]  教育。
[00:11:23.000 --> 00:11:24.000]  教育。
[00:11:24.000 --> 00:11:26.000]  教育。
[00:11:26.000 --> 00:11:28.000]  教育。
[00:11:28.000 --> 00:11:30.000]  教育。
[00:11:30.000 --> 00:11:32.000]  教育。
[00:11:32.000 --> 00:11:34.000]  教育。
[00:11:34.000 --> 00:11:36.000]  教育。
[00:11:36.000 --> 00:11:38.000]  教育。
[00:11:38.000 --> 00:11:40.000]  教育。
[00:11:40.000 --> 00:11:42.000]  教育。
[00:11:42.000 --> 00:11:44.000]  教育。
[00:11:44.000 --> 00:11:46.000]  教育。
[00:11:46.000 --> 00:11:48.000]  教育。
[00:11:48.000 --> 00:11:50.000]  教育。
[00:11:51.000 --> 00:11:53.000]  教育。
[00:11:53.000 --> 00:11:55.000]  教育。
[00:11:55.000 --> 00:11:57.000]  教育。
[00:11:57.000 --> 00:11:59.000]  教育。
[00:11:59.000 --> 00:12:01.000]  教育。
[00:12:01.000 --> 00:12:03.000]  教育。
[00:12:03.000 --> 00:12:05.000]  教育。
[00:12:05.000 --> 00:12:07.000]  教育。
[00:12:07.000 --> 00:12:09.000]  教育。
[00:12:09.000 --> 00:12:11.000]  教育。
[00:12:11.000 --> 00:12:13.000]  教育。
[00:12:13.000 --> 00:12:15.000]  教育。
[00:12:15.000 --> 00:12:17.000]  教育。
[00:12:17.000 --> 00:12:19.000]  教育。
[00:12:20.000 --> 00:12:21.000]  教育。
[00:12:21.000 --> 00:12:23.000]  教育。
[00:12:23.000 --> 00:12:25.000]  教育。
[00:12:25.000 --> 00:12:27.000]  教育。
[00:12:27.000 --> 00:12:29.000]  教育。
[00:12:29.000 --> 00:12:31.000]  教育。
[00:12:31.000 --> 00:12:33.000]  教育。
[00:12:33.000 --> 00:12:35.000]  教育。
[00:12:35.000 --> 00:12:37.000]  教育。
[00:12:37.000 --> 00:12:39.000]  教育。
[00:12:39.000 --> 00:12:41.000]  教育。
[00:12:41.000 --> 00:12:43.000]  教育。
[00:12:43.000 --> 00:12:45.000]  教育。
[00:12:45.000 --> 00:12:47.000]  教育。
[00:12:49.000 --> 00:12:50.000]  教育。
[00:12:50.000 --> 00:12:52.000]  教育。
[00:12:52.000 --> 00:12:54.000]  教育。
[00:12:54.000 --> 00:12:56.000]  教育。
[00:12:56.000 --> 00:12:58.000]  教育。
[00:12:58.000 --> 00:13:00.000]  教育。
[00:13:00.000 --> 00:13:02.000]  教育。
[00:13:02.000 --> 00:13:04.000]  教育。
[00:13:04.000 --> 00:13:06.000]  教育。
[00:13:06.000 --> 00:13:08.000]  教育。
[00:13:08.000 --> 00:13:10.000]  教育。
[00:13:10.000 --> 00:13:12.000]  教育。
[00:13:12.000 --> 00:13:14.000]  教育。
[00:13:14.000 --> 00:13:16.000]  教育。
[00:13:18.000 --> 00:13:19.000]  教育。
[00:13:19.000 --> 00:13:21.000]  教育。
[00:13:21.000 --> 00:13:23.000]  教育。
[00:13:23.000 --> 00:13:25.000]  教育。
[00:13:25.000 --> 00:13:27.000]  教育。
[00:13:27.000 --> 00:13:29.000]  教育。
[00:13:29.000 --> 00:13:31.000]  教育。
[00:13:31.000 --> 00:13:33.000]  教育。
[00:13:33.000 --> 00:13:35.000]  教育。
[00:13:35.000 --> 00:13:37.000]  教育。
[00:13:37.000 --> 00:13:39.000]  教育。
[00:13:39.000 --> 00:13:41.000]  教育。
[00:13:41.000 --> 00:13:43.000]  教育。
[00:13:43.000 --> 00:13:45.000]  教育。
[00:13:47.000 --> 00:13:48.000]  教育。
[00:13:48.000 --> 00:13:50.000]  教育。
[00:13:50.000 --> 00:13:52.000]  教育。
[00:13:52.000 --> 00:13:54.000]  教育。
[00:13:54.000 --> 00:13:56.000]  教育。
[00:13:56.000 --> 00:13:58.000]  教育。
[00:13:58.000 --> 00:14:00.000]  教育。
[00:14:00.000 --> 00:14:02.000]  教育。
[00:14:02.000 --> 00:14:04.000]  教育。
[00:14:04.000 --> 00:14:06.000]  教育。
[00:14:06.000 --> 00:14:08.000]  教育。
[00:14:08.000 --> 00:14:10.000]  教育。
[00:14:10.000 --> 00:14:12.000]  教育。
[00:14:12.000 --> 00:14:14.000]  教育。
[00:14:16.000 --> 00:14:17.000]  教育。
[00:14:17.000 --> 00:14:20.000]  教育。
[00:14:20.000 --> 00:14:22.000]  教育。
[00:14:22.000 --> 00:14:24.000]  教育。
[00:14:24.000 --> 00:14:26.000]  教育。
[00:14:26.000 --> 00:14:28.000]  教育。
[00:14:28.000 --> 00:14:30.000]  教育。
[00:14:30.000 --> 00:14:32.000]  教育。
[00:14:32.000 --> 00:14:34.000]  教育。
[00:14:34.000 --> 00:14:36.000]  教育。
[00:14:36.000 --> 00:14:38.000]  教育。
[00:14:38.000 --> 00:14:40.000]  教育。
[00:14:40.000 --> 00:14:42.000]  教育。
[00:14:42.000 --> 00:14:44.000]  教育。
[00:14:45.000 --> 00:14:46.000]  教育。
[00:14:46.000 --> 00:14:48.000]  教育。
[00:14:48.000 --> 00:14:50.000]  教育。
[00:14:50.000 --> 00:14:52.000]  教育。
[00:14:52.000 --> 00:14:54.000]  教育。
[00:14:54.000 --> 00:14:56.000]  教育。
[00:14:56.000 --> 00:14:58.000]  教育。
[00:14:58.000 --> 00:15:00.000]  教育。
[00:15:00.000 --> 00:15:02.000]  教育。
[00:15:02.000 --> 00:15:04.000]  教育。
[00:15:04.000 --> 00:15:06.000]  教育。
[00:15:06.000 --> 00:15:08.000]  教育。
[00:15:08.000 --> 00:15:10.000]  教育。
[00:15:10.000 --> 00:15:12.000]  教育。
[00:15:14.000 --> 00:15:15.000]  教育。
[00:15:15.000 --> 00:15:17.000]  教育。
[00:15:17.000 --> 00:15:19.000]  教育。
[00:15:19.000 --> 00:15:21.000]  教育。
[00:15:21.000 --> 00:15:23.000]  教育。
[00:15:23.000 --> 00:15:25.000]  教育。
[00:15:25.000 --> 00:15:27.000]  教育。
[00:15:27.000 --> 00:15:29.000]  教育。
[00:15:29.000 --> 00:15:31.000]  教育。
[00:15:31.000 --> 00:15:33.000]  教育。
[00:15:33.000 --> 00:15:35.000]  教育。
[00:15:35.000 --> 00:15:37.000]  教育。
[00:15:37.000 --> 00:15:39.000]  教育。
[00:15:39.000 --> 00:15:41.000]  教育。
[00:15:43.000 --> 00:15:44.000]  教育。
[00:15:44.000 --> 00:15:46.000]  教育。
[00:15:46.000 --> 00:15:48.000]  教育。
[00:15:48.000 --> 00:15:50.000]  教育。
[00:15:50.000 --> 00:15:52.000]  教育。
[00:15:52.000 --> 00:15:54.000]  教育。
[00:15:54.000 --> 00:15:56.000]  教育。
[00:15:56.000 --> 00:15:58.000]  教育。
[00:15:58.000 --> 00:16:00.000]  教育。
[00:16:00.000 --> 00:16:02.000]  教育。
[00:16:02.000 --> 00:16:04.000]  教育。
[00:16:04.000 --> 00:16:06.000]  教育。
[00:16:06.000 --> 00:16:08.000]  教育。
[00:16:08.000 --> 00:16:10.000]  教育。
[00:16:11.000 --> 00:16:13.000]  教育。
[00:16:13.000 --> 00:16:15.000]  教育。
[00:16:15.000 --> 00:16:17.000]  教育。
[00:16:17.000 --> 00:16:19.000]  教育。
[00:16:19.000 --> 00:16:21.000]  教育。
[00:16:21.000 --> 00:16:23.000]  教育。
[00:16:23.000 --> 00:16:25.000]  教育。
[00:16:25.000 --> 00:16:27.000]  教育。
[00:16:27.000 --> 00:16:29.000]  教育。
[00:16:29.000 --> 00:16:31.000]  教育。
[00:16:31.000 --> 00:16:33.000]  教育。
[00:16:33.000 --> 00:16:35.000]  教育。
[00:16:35.000 --> 00:16:37.000]  教育。
[00:16:37.000 --> 00:16:39.000]  教育。
[00:16:40.000 --> 00:16:41.000]  教育。
[00:16:41.000 --> 00:16:43.000]  教育。
[00:16:43.000 --> 00:16:45.000]  教育。
[00:16:45.000 --> 00:16:47.000]  教育。
[00:16:47.000 --> 00:16:49.000]  教育。
[00:16:49.000 --> 00:16:51.000]  教育。
[00:16:51.000 --> 00:16:53.000]  教育。
[00:16:53.000 --> 00:16:55.000]  教育。
[00:16:55.000 --> 00:16:57.000]  教育。
[00:16:57.000 --> 00:16:59.000]  教育。
[00:16:59.000 --> 00:17:01.000]  教育。
[00:17:01.000 --> 00:17:03.000]  教育。
[00:17:03.000 --> 00:17:05.000]  教育。
[00:17:05.000 --> 00:17:08.000]  教育。
[00:17:09.000 --> 00:17:10.000]  教育。
[00:17:10.000 --> 00:17:12.000]  教育。
[00:17:12.000 --> 00:17:15.000]  教育。
[00:17:15.000 --> 00:17:17.000]  教育。
[00:17:17.000 --> 00:17:19.000]  教育。
[00:17:19.000 --> 00:17:21.000]  教育。
[00:17:21.000 --> 00:17:23.000]  教育。
[00:17:23.000 --> 00:17:25.000]  教育。
[00:17:25.000 --> 00:17:27.000]  教育。
[00:17:27.000 --> 00:17:29.000]  教育。
[00:17:29.000 --> 00:17:31.000]  教育。
[00:17:31.000 --> 00:17:33.000]  教育。
[00:17:33.000 --> 00:17:35.000]  教育。
[00:17:35.000 --> 00:17:37.000]  教育。
[00:17:38.000 --> 00:17:39.000]  教育。
[00:17:39.000 --> 00:17:41.000]  教育。
[00:17:41.000 --> 00:17:43.000]  教育。
[00:17:43.000 --> 00:17:45.000]  教育。
[00:17:45.000 --> 00:17:47.000]  教育。
[00:17:47.000 --> 00:17:49.000]  教育。
[00:17:49.000 --> 00:17:51.000]  教育。
[00:17:51.000 --> 00:17:53.000]  教育。
[00:17:53.000 --> 00:17:55.000]  教育。
[00:17:55.000 --> 00:17:57.000]  教育。
[00:17:57.000 --> 00:17:59.000]  教育。
[00:17:59.000 --> 00:18:01.000]  教育。
[00:18:01.000 --> 00:18:03.000]  教育。
[00:18:03.000 --> 00:18:05.000]  教育。
[00:18:06.000 --> 00:18:08.000]  教育。
[00:18:08.000 --> 00:18:10.000]  教育。
[00:18:10.000 --> 00:18:12.000]  教育。
[00:18:12.000 --> 00:18:14.000]  教育。
[00:18:14.000 --> 00:18:16.000]  教育。
[00:18:16.000 --> 00:18:18.000]  教育。
[00:18:18.000 --> 00:18:20.000]  教育。
[00:18:20.000 --> 00:18:22.000]  教育。
[00:18:22.000 --> 00:18:24.000]  教育。
[00:18:24.000 --> 00:18:26.000]  教育。
[00:18:26.000 --> 00:18:28.000]  教育。
[00:18:28.000 --> 00:18:30.000]  教育。
[00:18:30.000 --> 00:18:32.000]  教育。
[00:18:32.000 --> 00:18:34.000]  教育。
[00:18:35.000 --> 00:18:36.000]  教育。
[00:18:36.000 --> 00:18:38.000]  教育。
[00:18:38.000 --> 00:18:40.000]  教育。
[00:18:40.000 --> 00:18:42.000]  教育。
[00:18:42.000 --> 00:18:44.000]  教育。
[00:18:44.000 --> 00:18:46.000]  教育。
[00:18:46.000 --> 00:18:48.000]  教育。
[00:18:48.000 --> 00:18:50.000]  教育。
[00:18:50.000 --> 00:18:52.000]  教育。
[00:18:52.000 --> 00:18:54.000]  教育。
[00:18:54.000 --> 00:18:56.000]  教育。
[00:18:56.000 --> 00:18:58.000]  教育。
[00:18:58.000 --> 00:19:00.000]  教育。
