
[00:00:00.000 --> 00:00:01.720]  各位頂姐妹 大家好
[00:01:43.440 --> 00:01:45.240]  這個家裡面每一個人
[00:01:45.240 --> 00:01:48.840]  都投入一個福氏的角色
[00:01:48.840 --> 00:01:53.240]  這一家人都投入到福氏的每一個角色
[00:01:53.240 --> 00:01:57.080]  今天我就特別想向眾多大兄姊妹
[00:01:57.080 --> 00:02:00.280]  在教會裡面的福氏說一聲感謝
[00:02:00.280 --> 00:02:02.480]  今天我想向這個教會裡面
[00:02:02.480 --> 00:02:05.480]  每一個福氏的弟兄姊妹說一聲謝謝
[00:02:05.480 --> 00:02:08.760]  而今天信息的核心就是感謝
[00:02:08.760 --> 00:02:11.760]  而今天信息的核心就是謝謝
[00:02:11.760 --> 00:02:14.960]  所以嚴格來說我已經講完了
[00:02:14.960 --> 00:02:18.520]  所以嚴格來說其實牧師說他已經講完了
[00:02:18.520 --> 00:02:20.720]  但是我想跟大家說
[00:02:20.720 --> 00:02:22.920]  不要急著合上雙眼
[00:02:22.920 --> 00:02:28.280]  我請求大家不要這麼焦急地就可以合上眼睛休息了
[00:02:28.280 --> 00:02:30.880]  因為我還有足足七點
[00:02:30.880 --> 00:02:32.440]  七點跟大家分享
[00:02:32.440 --> 00:02:35.280]  因為我還有七個重點要跟大家分享
[00:02:35.280 --> 00:02:36.920]  希望大家保持精神
[00:02:36.920 --> 00:02:39.080]  希望每一位都保持精神
[00:02:39.080 --> 00:02:40.680]  學一下怎樣去感恩
[00:02:40.680 --> 00:02:43.040]  我們一起學習怎麼去感恩
[00:02:43.040 --> 00:02:44.880]  或者會有人問
[00:02:44.880 --> 00:02:46.560]  或者是有人會問
[00:02:46.560 --> 00:02:50.080]  福氏不是基督徒應該做的嗎
[00:02:50.080 --> 00:02:52.360]  做什麼要說謝謝
[00:02:52.360 --> 00:02:55.120]  福氏不就是基督徒應該做的嗎
[00:02:55.120 --> 00:02:56.800]  為什麼還要說謝謝
[00:02:56.800 --> 00:03:01.600]  我的反問是難道應該做的事
[00:03:01.600 --> 00:03:04.680]  就不用說謝謝嗎
[00:03:04.680 --> 00:03:08.160]  那我反問是只管是應該做的事情
[00:03:08.160 --> 00:03:10.160]  那就不需要謝謝了嗎
[00:03:10.160 --> 00:03:13.600]  做牧者我常常有機會加訪
[00:03:13.600 --> 00:03:16.280]  做牧者我常常有機會加訪
[00:03:16.280 --> 00:03:18.440]  我記得有一次去到阿德萊德
[00:03:18.440 --> 00:03:20.840]  我記得有一次在阿德萊德的時候
[00:03:20.840 --> 00:03:22.680]  當時我要做家訪
[00:03:22.680 --> 00:03:24.200]  當時要去家訪
[00:03:24.200 --> 00:03:26.920]  是探訪三兄妹的家庭
[00:03:26.920 --> 00:03:29.880]  是要去探望一個有三兄妹的家庭
[00:03:29.880 --> 00:03:33.480]  這三兄妹是參與當時我服侍的教會
[00:03:33.480 --> 00:03:36.640]  這三兄妹參加了當時福氏的教會
[00:03:36.640 --> 00:03:39.760]  他們的父母不是參與這個教會
[00:03:39.760 --> 00:03:42.080]  但他們的父母沒有參與到我的教會
[00:03:42.080 --> 00:03:46.320]  我記得當時我下車走到家門口
[00:03:46.320 --> 00:03:47.400]  我到他家的時候
[00:03:47.400 --> 00:03:50.080]  我就煞車到了他們的家門口
[00:03:50.080 --> 00:03:53.880]  敲門三兄妹就開門歡迎我進去
[00:03:53.880 --> 00:03:56.960]  我敲門三兄妹就開門把我迎進去了
[00:03:56.960 --> 00:03:58.280]  走進去大廳
[00:03:58.280 --> 00:03:59.600]  我進到大廳
[00:03:59.600 --> 00:04:03.200]  我記得眼前的一個景象是很震撼的
[00:04:03.200 --> 00:04:08.080]  我記得眼前我看到的景象讓我大吃一驚
[00:04:08.080 --> 00:04:12.080]  無論是餐桌一張椅子梳化
[00:04:12.080 --> 00:04:16.240]  甚至是地下都布滿衣服和雜物
[00:04:16.240 --> 00:04:17.720]  我看到眼前的事
[00:04:17.720 --> 00:04:20.000]  不管是餐桌椅子梳化
[00:04:20.000 --> 00:04:23.400]  甚至是地板上都堆滿了衣服和雜物
[00:04:23.400 --> 00:04:24.800]  當時我站了一會兒
[00:04:24.800 --> 00:04:27.560]  因為我沒有地方可以坐
[00:04:27.560 --> 00:04:29.360]  我當時在廳裡站了一會
[00:04:29.360 --> 00:04:31.120]  因為沒有地方可以坐下來
[00:04:31.120 --> 00:04:33.960]  而他們就見我真的沒有地方坐
[00:04:33.960 --> 00:04:36.120]  我記得他們就一手抱著衣服
[00:04:36.120 --> 00:04:38.080]  一扔扔到另外一邊
[00:04:38.080 --> 00:04:40.120]  然後我就有一個位置可以坐
[00:04:40.120 --> 00:04:42.240]  當時我站著的時候
[00:04:42.240 --> 00:04:44.360]  三兄妹看著我這樣沒地方坐
[00:04:44.360 --> 00:04:47.120]  然後他們就把一邊的雜物拿起來
[00:04:47.120 --> 00:04:48.240]  扔到另外一邊
[00:04:48.240 --> 00:04:51.040]  才讓一個小的位置讓我坐下去
[00:04:51.040 --> 00:04:54.320]  你想象一下如果教會是這個景象
[00:04:54.320 --> 00:04:56.280]  大家有什麼感受
[00:04:56.280 --> 00:04:57.800]  那我們想象一下
[00:04:57.800 --> 00:05:00.080]  要是教會是這個景象的話
[00:05:00.080 --> 00:05:01.200]  我們會怎麼樣
[00:05:01.200 --> 00:05:03.240]  要避免這種混亂
[00:05:03.240 --> 00:05:05.800]  始終是需要有人服侍
[00:05:05.800 --> 00:05:08.360]  要避免這種混亂的情形
[00:05:08.360 --> 00:05:11.040]  是需要有弟兄姊妹的扶持
[00:05:11.040 --> 00:05:13.880]  教會才能夠井然有序
[00:05:13.880 --> 00:05:16.240]  教會才可以整整有條的
[00:05:16.240 --> 00:05:18.320]  基督徒的確是要服侍
[00:05:18.320 --> 00:05:20.400]  基督徒的確是應該服侍的
[00:05:20.400 --> 00:05:22.000]  但是每個服侍
[00:05:22.000 --> 00:05:27.280]  其實都是出於基督徒心意的一種奉獻
[00:05:27.280 --> 00:05:30.200]  其實服侍是出於每一個基督徒
[00:05:30.200 --> 00:05:32.240]  他們心意上的奉獻
[00:05:32.240 --> 00:05:33.680]  正如一個家庭
[00:05:33.680 --> 00:05:35.400]  我們都會彼此說多謝
[00:05:35.400 --> 00:05:36.840]  說聲謝謝
[00:05:36.840 --> 00:05:38.040]  就好像在家裡
[00:05:38.040 --> 00:05:40.120]  我們彼此也會說謝謝
[00:05:40.120 --> 00:05:43.480]  教會我們更加需要學會說感謝
[00:05:43.480 --> 00:05:44.680]  在教會裏面
[00:05:44.680 --> 00:05:47.240]  我們更加要學習怎麼去謝謝
[00:05:47.240 --> 00:05:49.640]  尊重弟兄姊妹那份的心意
[00:05:49.640 --> 00:05:52.880]  也要尊重弟兄姊妹他們的心意
[00:05:52.880 --> 00:05:54.280]  不如我們看看數字
[00:05:54.280 --> 00:05:56.120]  了解一下教會情況
[00:05:56.120 --> 00:05:58.360]  那我們先看一下數字
[00:05:58.360 --> 00:05:59.920]  了解一下教會
[00:05:59.920 --> 00:06:03.600]  過去幾年就做過一些重整的工作
[00:06:03.600 --> 00:06:04.960]  在過去的幾年
[00:06:04.960 --> 00:06:06.600]  教會有了一些重整
[00:06:06.600 --> 00:06:10.200]  國 血與堂的服侍崗位
[00:06:10.200 --> 00:06:14.880]  現在大概有75到80個左右
[00:06:14.880 --> 00:06:17.440]  教會的國 血與堂的服侍崗位
[00:06:17.440 --> 00:06:19.600]  大概有75到80個
[00:06:19.600 --> 00:06:20.840]  大概算一算而已
[00:06:20.840 --> 00:06:22.160]  未必是最準確
[00:06:22.160 --> 00:06:25.720]  只是我只是大概也不是最準確的
[00:06:25.720 --> 00:06:27.760]  其中兒童主義學Goth Kids
[00:06:27.760 --> 00:06:29.200]  就佔了一大部分
[00:06:29.200 --> 00:06:31.400]  其中兒童主義學Goth Kids
[00:06:31.400 --> 00:06:33.520]  他們的數字佔了大部分
[00:06:33.520 --> 00:06:36.160]  如果以每個主日來計算的話
[00:06:36.160 --> 00:06:38.400]  要是以每一個主日來計算
[00:06:38.400 --> 00:06:41.080]  每一個主日大概都最少
[00:06:41.080 --> 00:06:43.440]  需要有16個弟兄姊妹
[00:06:43.440 --> 00:06:47.680]  每個主日大概需要16位弟兄姊妹的支持
[00:06:47.680 --> 00:06:50.520]  現場我們教會主日崇拜
[00:06:50.520 --> 00:06:53.040]  大概少的是60人
[00:06:53.040 --> 00:06:54.600]  多的是90人
[00:06:54.600 --> 00:06:57.640]  現在教會主日崇拜的人數小
[00:06:57.640 --> 00:06:58.880]  大概有60多
[00:06:58.880 --> 00:07:00.480]  多的時候有90多
[00:07:00.480 --> 00:07:02.600]  如果平均當是70人
[00:07:02.600 --> 00:07:06.840]  大致上每個崗位其實都有人負責
[00:07:06.840 --> 00:07:08.560]  那這樣平均70人
[00:07:08.560 --> 00:07:11.240]  正好就這些崗位都有人負責
[00:07:11.240 --> 00:07:13.160]  但是我們不要忘記
[00:07:13.160 --> 00:07:16.080]  有些人是做多過一個崗位
[00:07:16.080 --> 00:07:17.160]  但不要忘記了
[00:07:17.160 --> 00:07:19.960]  有些人是擔任多一個崗位的
[00:07:19.960 --> 00:07:21.160]  正正這個原因
[00:07:21.160 --> 00:07:24.360]  教會就提出一人一服事這個口號
[00:07:24.360 --> 00:07:25.840]  正因為是這個原因
[00:07:25.840 --> 00:07:27.520]  所以教會就提出來
[00:07:27.520 --> 00:07:29.160]  一人一負責這個口號
[00:07:29.160 --> 00:07:32.160]  就是想減輕每個肢體的負擔
[00:07:32.160 --> 00:07:35.080]  也是希望減輕每一個肢體的負擔
[00:07:35.080 --> 00:07:38.240]  所以首先我想再次代表執事會
[00:07:38.240 --> 00:07:39.000]  長老會
[00:07:39.000 --> 00:07:42.800]  多謝每一個有參與服事的肢體
[00:07:42.800 --> 00:07:45.840]  再次代表執事會長老會
[00:07:45.840 --> 00:07:49.920]  向每一個參加服事的肢體都表示感謝
[00:07:49.920 --> 00:07:51.800]  沒有了大家的服事
[00:07:51.800 --> 00:07:55.000]  這個教會是無法正常運作的
[00:07:55.000 --> 00:07:57.000]  要是沒有大家的服事
[00:07:57.000 --> 00:08:00.200]  我們這個教會是無法正常運作的
[00:08:00.200 --> 00:08:02.640]  大家是無法好好敬拜
[00:08:02.640 --> 00:08:05.480]  大家也沒有辦法能夠好好敬拜
[00:08:05.480 --> 00:08:08.360]  今天不如我們就帶著感恩的心
[00:08:08.360 --> 00:08:10.880]  今天就讓我們帶著感恩的心
[00:08:10.880 --> 00:08:13.120]  去學習一下侍奉是什麼來的
[00:08:13.120 --> 00:08:16.160]  我們一同學習什麼是侍奉
[00:08:16.160 --> 00:08:17.640]  還有去明白一下
[00:08:17.640 --> 00:08:20.160]  服事的真諦是什麼
[00:08:20.160 --> 00:08:22.800]  也明白服事的真諦是什麼
[00:08:22.800 --> 00:08:24.120]  讓我們低頭祈禱好嗎
[00:08:24.120 --> 00:08:25.400]  讓我們低頭禱告
[00:08:25.400 --> 00:08:27.160]  請我的恩主求你幫助
[00:08:27.160 --> 00:08:29.120]  親愛的恩主求你幫助我們
[00:08:29.120 --> 00:08:31.560]  我們得劫服事乃是主你的恩典
[00:08:31.560 --> 00:08:33.600]  能夠服事是乃是主你的恩典
[00:08:33.600 --> 00:08:36.600]  能夠服事創天造地的神
[00:08:36.600 --> 00:08:38.880]  能夠去服事唱天照地的神
[00:08:38.880 --> 00:08:41.200]  能夠服事愛我們的神
[00:08:41.200 --> 00:08:43.120]  能夠服事愛我們的神
[00:08:43.120 --> 00:08:44.800]  是莫大的厚恩
[00:08:44.800 --> 00:08:46.280]  是莫大的厚恩
[00:08:46.280 --> 00:08:47.760]  求主你幫助我們
[00:08:47.760 --> 00:08:49.160]  求主你幫助我們
[00:08:49.160 --> 00:08:50.560]  在服事你的當中
[00:08:50.560 --> 00:08:52.480]  我們看到當中的真諦
[00:08:52.480 --> 00:08:53.680]  在服事的當中
[00:08:53.680 --> 00:08:55.720]  我們能夠看到當中的真諦
[00:08:55.720 --> 00:08:57.600]  又有喜樂又有盼望
[00:08:57.600 --> 00:08:59.480]  又有喜樂又有盼望
[00:08:59.480 --> 00:09:02.360]  並且在每次大大小小的服事當中
[00:09:02.360 --> 00:09:04.800]  我們更加能夠親近神
[00:09:04.800 --> 00:09:07.440]  在每一次大大小小的服事當中
[00:09:07.440 --> 00:09:09.200]  我們更加有機會親近神
[00:09:09.200 --> 00:09:11.360]  耶穌真的好像剛才的詩歌所說
[00:09:11.360 --> 00:09:14.320]  我們能夠愛因為神你才愛我們
[00:09:14.320 --> 00:09:17.040]  真的像剛才的詩歌所唱的
[00:09:17.040 --> 00:09:19.560]  我們愛神是因為神你先愛我們
[00:09:19.560 --> 00:09:21.520]  祈禱奉耶穌基督的名求
[00:09:21.520 --> 00:09:23.400]  禱告奉主耶穌的名求
[00:09:23.400 --> 00:09:24.440]  阿們
[00:09:24.440 --> 00:09:27.520]  經文首先就說到行善
[00:09:27.520 --> 00:09:30.280]  經文首先說到的是要行善
[00:09:30.280 --> 00:09:34.480]  行善的意思就是要做正確的事
[00:09:34.480 --> 00:09:38.040]  行善它的意思就是要做正確的事
[00:09:38.040 --> 00:09:41.080]  服事的本質其實是什麼呢
[00:09:41.080 --> 00:09:43.600]  那服事的本質是什麼
[00:09:43.600 --> 00:09:45.880]  任何一種的付出
[00:09:45.880 --> 00:09:47.840]  是不是都當做服事呢
[00:09:47.840 --> 00:09:51.040]  是不是任何一種的付出都是服事呢
[00:09:51.040 --> 00:09:53.320]  是不是在台上的
[00:09:53.320 --> 00:09:55.400]  又重要過在台下的呢
[00:09:55.400 --> 00:09:58.320]  是不是台上的比台下的重要呢
[00:09:58.320 --> 00:10:02.360]  如果我們想一直繼續服事下去
[00:10:02.360 --> 00:10:04.480]  其實我們是需要明白
[00:10:04.480 --> 00:10:06.800]  服事真正的含義
[00:10:06.800 --> 00:10:09.320]  我們需要繼續的持續的服事
[00:10:09.320 --> 00:10:12.920]  我們就需要明白服事的真正含義
[00:10:12.920 --> 00:10:14.800]  我就想用一個硬幣
[00:10:14.800 --> 00:10:17.000]  一個銀幣去做一個比喻
[00:10:17.000 --> 00:10:19.600]  我想用一枚硬幣來做個比喻
[00:10:19.600 --> 00:10:25.080]  我們唯有明白一個硬幣正反兩邊的狀態
[00:10:25.080 --> 00:10:27.840]  我們只有明白了硬幣的正反兩面
[00:10:27.840 --> 00:10:31.560]  我們才能夠了解到整個硬幣的全貌
[00:10:31.560 --> 00:10:34.760]  我們才能夠了解硬幣的全貌
[00:10:34.760 --> 00:10:35.880]  服事都是一樣
[00:10:35.880 --> 00:10:37.080]  服事也是這樣
[00:10:37.080 --> 00:10:38.960]  我們要了解服事的全貌
[00:10:38.960 --> 00:10:41.680]  我們要了解服事的全貌
[00:10:41.680 --> 00:10:44.000]  就要看清楚它兩邊是怎樣
[00:10:44.000 --> 00:10:45.920]  就要看到服事的兩面
[00:10:45.920 --> 00:10:48.640]  服事我想告訴你是很多元化的
[00:10:48.640 --> 00:10:50.920]  服事是比較多元化的
[00:10:50.920 --> 00:10:52.840]  台上有領事
[00:10:52.840 --> 00:10:54.000]  台上有領事
[00:10:54.000 --> 00:10:55.480]  有翻譯
[00:10:55.480 --> 00:10:56.240]  有翻譯
[00:10:56.240 --> 00:10:57.400]  台下有音響
[00:10:57.400 --> 00:10:59.040]  有PowerPoint的操作
[00:10:59.040 --> 00:11:00.080]  台上有音響
[00:11:00.080 --> 00:11:01.640]  也有投影的操作
[00:11:01.640 --> 00:11:02.400]  有詩詩
[00:11:02.400 --> 00:11:03.240]  也有詩詩
[00:11:03.240 --> 00:11:05.080]  樓上有兒童主任學
[00:11:05.080 --> 00:11:06.680]  樓上有主任學老師
[00:11:06.680 --> 00:11:08.680]  就連廚房都有弟兄姊妹
[00:11:08.680 --> 00:11:10.560]  為我們預備愛心茶聚
[00:11:10.560 --> 00:11:12.200]  廚房也有弟兄姊妹
[00:11:12.200 --> 00:11:14.280]  為我們預備愛心茶聚
[00:11:14.280 --> 00:11:16.840]  這些是看得見的
[00:11:16.840 --> 00:11:18.240]  這是看得見的
[00:11:18.240 --> 00:11:19.840]  但是有些是看不見的
[00:11:19.840 --> 00:11:21.720]  但是有些是看不見的
[00:11:21.720 --> 00:11:25.120]  譬如說我們有人知道另一位肢體有需要
[00:11:25.120 --> 00:11:26.520]  我們為他祈禱
[00:11:26.520 --> 00:11:29.320]  譬如說有人知道另外一位肢體有需要
[00:11:29.320 --> 00:11:30.320]  要為他禱告
[00:11:30.320 --> 00:11:32.800]  又或者我們有人在廚房好比心機
[00:11:32.800 --> 00:11:35.160]  慢慢預備送菜帶給一位肢體
[00:11:35.160 --> 00:11:38.640]  或者是有人在家裡預備菜
[00:11:38.640 --> 00:11:40.200]  送給另外一個肢體
[00:11:40.200 --> 00:11:41.680]  服事很多元化
[00:11:41.680 --> 00:11:43.440]  服事也是多元化
[00:11:43.440 --> 00:11:49.120]  每個人都可以找到適合自己的崗位
[00:11:49.120 --> 00:11:52.280]  每個人都可以找到適合自己的崗位
[00:11:52.280 --> 00:11:53.600]  雖然有不同
[00:11:53.600 --> 00:11:54.800]  雖然是有不同
[00:11:54.800 --> 00:11:56.120]  但是我們要記住
[00:11:56.120 --> 00:11:59.160]  每一件的服事其實都是平等的
[00:11:59.160 --> 00:12:02.520]  我們要記住每一樣的服事都是一樣的
[00:12:02.520 --> 00:12:05.600]  不分高低 不分輕重 不分大小
[00:12:05.600 --> 00:12:08.400]  不分高低 不分輕重
[00:12:08.400 --> 00:12:10.160]  我們都是服事人
[00:12:10.160 --> 00:12:11.680]  我們也是服事人
[00:12:11.680 --> 00:12:12.840]  服事神
[00:12:12.840 --> 00:12:13.840]  服事神
[00:12:13.840 --> 00:12:15.960]  神 喜悅
[00:12:15.960 --> 00:12:18.920]  我們每一種不同的服事
[00:12:18.920 --> 00:12:20.280]  神 喜悅
[00:12:20.280 --> 00:12:22.800]  我們每一種不同的服事
[00:12:22.800 --> 00:12:24.040]  無論大小
[00:12:24.040 --> 00:12:25.800]  其實神他都喜悅的
[00:12:25.800 --> 00:12:28.200]  無論大小 神也是喜悅的
[00:12:28.200 --> 00:12:29.560]  我們服事過的人
[00:12:29.560 --> 00:12:31.080]  我們一定會明白
[00:12:31.080 --> 00:12:33.880]  我們參與服事過的人一定會明白
[00:12:33.880 --> 00:12:36.280]  服事是一種付出
[00:12:36.280 --> 00:12:37.960]  服事是一種付出
[00:12:37.960 --> 00:12:39.280]  這種的付出
[00:12:39.280 --> 00:12:41.720]  我會說時間 精力
[00:12:41.720 --> 00:12:43.240]  其實是小事
[00:12:43.240 --> 00:12:45.480]  可以說時間精力的付出
[00:12:45.480 --> 00:12:46.840]  可能都是小事
[00:12:46.840 --> 00:12:48.920]  我會說更難的是
[00:12:48.920 --> 00:12:51.960]  內心 愛心和包容
[00:12:51.960 --> 00:12:53.560]  更重要付出的是
[00:12:53.560 --> 00:12:55.680]  耐心 愛心和包容
[00:12:55.680 --> 00:12:58.480]  有時候還要被誤解
[00:12:58.480 --> 00:13:00.360]  有時候甚至會被誤解
[00:13:00.360 --> 00:13:01.600]  你服事之後
[00:13:01.600 --> 00:13:03.320]  沒有人跟你說聲
[00:13:03.320 --> 00:13:05.240]  不謝多謝
[00:13:05.240 --> 00:13:07.880]  服事後沒有人跟你說聲謝謝
[00:13:07.880 --> 00:13:10.400]  有時候還要有人投訴
[00:13:10.400 --> 00:13:15.280]  有時候很可能還會做到投訴
[00:13:15.280 --> 00:13:16.520]  我們要記住
[00:13:16.520 --> 00:13:18.080]  但是我們要記住
[00:13:18.080 --> 00:13:19.560]  服事是付出
[00:13:19.560 --> 00:13:21.240]  服事是付出
[00:13:21.240 --> 00:13:23.080]  但是在這個世界上
[00:13:23.080 --> 00:13:25.520]  任何有意義的得著
[00:13:25.520 --> 00:13:27.720]  都需要一定的付出
[00:13:27.720 --> 00:13:30.280]  在這世上任何有意義的得著
[00:13:30.280 --> 00:13:31.240]  都是需要付出的
[00:13:31.240 --> 00:13:33.880]  所以透過服事這種付出
[00:13:33.880 --> 00:13:35.120]  其實同一個時間
[00:13:35.120 --> 00:13:37.160]  我們是得著
[00:13:37.160 --> 00:13:40.040]  其實透過服事這一種付出
[00:13:40.040 --> 00:13:42.080]  同時我們也是得著了
[00:13:42.080 --> 00:13:44.160]  我們得著與神同工的機會
[00:13:44.160 --> 00:13:47.480]  我們得著與神同工的機會
[00:13:47.480 --> 00:13:50.240]  我們得著與弟兄姊妹
[00:13:50.240 --> 00:13:51.920]  並肩的機會
[00:13:51.920 --> 00:13:54.920]  我們得著與弟兄姊妹
[00:13:54.920 --> 00:13:56.080]  並肩的機會
[00:13:56.080 --> 00:13:59.320]  我們得著與弟兄姊妹
[00:13:59.320 --> 00:14:02.680]  建立心口關係的機會
[00:14:02.680 --> 00:14:05.000]  我們也得著與弟兄姊妹
[00:14:05.000 --> 00:14:08.880]  彼此建立深厚的關係的機會
[00:14:08.880 --> 00:14:12.320]  服事叫我們得著
[00:14:12.320 --> 00:14:13.880]  學會幫助人
[00:14:13.880 --> 00:14:17.080]  也學會被人幫助
[00:14:17.080 --> 00:14:20.200]  服事讓我們有機會學習
[00:14:20.200 --> 00:14:22.880]  幫助別人也被人幫助
[00:14:22.880 --> 00:14:25.560]  並且服事對於每個基督徒來說
[00:14:25.560 --> 00:14:27.280]  是本分
[00:14:27.280 --> 00:14:30.480]  服事對每一個基督徒來說是本分
[00:14:30.480 --> 00:14:32.200]  哇 一聽到本分
[00:14:32.200 --> 00:14:34.360]  想到的就是責任
[00:14:34.360 --> 00:14:36.040]  我們一聽到本分
[00:14:36.040 --> 00:14:38.120]  聯想到的就是責任
[00:14:38.120 --> 00:14:40.120]  一聽到責任
[00:14:40.120 --> 00:14:44.080]  或者不少人的自然反應就是
[00:14:44.080 --> 00:14:45.400]  不要找我
[00:14:45.400 --> 00:14:46.800]  一聽到責任
[00:14:46.800 --> 00:14:50.600]  人很容易就會有一個反應就是不要找我
[00:14:50.600 --> 00:14:52.400]  我從前聽過一句話
[00:14:52.400 --> 00:14:54.400]  「多做就多錯」
[00:14:54.400 --> 00:14:56.960]  從前聽到有一句話說
[00:14:56.960 --> 00:14:58.560]  「做多 錯多」
[00:14:58.560 --> 00:15:00.520]  「少做就少錯」
[00:15:00.520 --> 00:15:02.600]  「小做 小錯」
[00:15:02.600 --> 00:15:04.560]  最後一句大家猜到是什麼嗎?
[00:15:04.560 --> 00:15:06.840]  最後一句大家猜到是什麼嗎?
[00:15:06.840 --> 00:15:08.640]  「不做就不錯」
[00:15:08.640 --> 00:15:09.840]  「不做就沒錯」
[00:15:09.840 --> 00:15:12.280]  還有下一句我聽過一個長輩說
[00:15:12.280 --> 00:15:15.480]  還有一句我聽到一個長輩這樣說過
[00:15:15.480 --> 00:15:17.000]  「我做有三十六」
[00:15:17.000 --> 00:15:18.480]  「我不做有三十六」
[00:15:18.480 --> 00:15:20.680]  「我做與不做都沒啥事的」
[00:15:20.680 --> 00:15:21.680]  「不用做了」
[00:15:21.680 --> 00:15:23.480]  「那乾脆就不用做了」
[00:15:23.480 --> 00:15:26.160]  我們很容易進入了這種思想
[00:15:26.160 --> 00:15:29.200]  那我們很容易就進入到這種思想
[00:15:29.200 --> 00:15:31.640]  本分就帶著壓力和責任
[00:15:31.640 --> 00:15:34.800]  本分是帶著責任和壓力的
[00:15:34.800 --> 00:15:37.120]  但是我們不要看漏那些東西
[00:15:37.120 --> 00:15:40.960]  是不是我們也漏掉了一些事
[00:15:40.960 --> 00:15:44.760]  有本分其實是一種福分
[00:15:44.760 --> 00:15:47.520]  有本分其實是一種福分
[00:15:47.520 --> 00:15:52.320]  當別人將一個福事交給我們
[00:15:52.320 --> 00:15:56.320]  其實是別人將信任交託給我們
[00:15:56.320 --> 00:16:01.000]  其實當別人把福事這件事情交給我們
[00:16:01.000 --> 00:16:03.800]  就代表別人是信任我們的
[00:16:03.800 --> 00:16:06.560]  這種信任的交託
[00:16:06.560 --> 00:16:10.000]  也是一種身份的認同
[00:16:10.000 --> 00:16:12.440]  其實這一種信任的交託
[00:16:12.440 --> 00:16:14.640]  本身也是一種身份的認同
[00:16:14.640 --> 00:16:18.560]  認同你是這個群體的屬於
[00:16:18.560 --> 00:16:22.040]  認同你是屬於這個群體的
[00:16:22.040 --> 00:16:25.960]  別人別人當我是自己人
[00:16:25.960 --> 00:16:27.240]  不是外人
[00:16:27.240 --> 00:16:30.360]  也就是說別人把我當成是一家人
[00:16:30.360 --> 00:16:31.160]  不是外人
[00:16:31.160 --> 00:16:32.240]  並且透過福事
[00:16:32.240 --> 00:16:34.240]  我們同神一起同工
[00:16:34.240 --> 00:16:35.720]  我們不能夠不承認
[00:16:35.720 --> 00:16:37.920]  這是莫大的恩典
