
[00:00:00.000 --> 00:00:02.000]  各位好,我們今天繼續去看看
[00:02:16.000 --> 00:02:18.000]  引用他說的話呢?
[00:02:18.000 --> 00:02:20.000]  因為這個Kohelet
[00:02:20.000 --> 00:02:23.000]  他在做的事情就是尋找人生的意義
[00:02:23.000 --> 00:02:25.000]  所以他講了很多方法
[00:02:25.000 --> 00:02:27.000]  在他的人生裡面
[00:02:27.000 --> 00:02:30.000]  嘗試去找人生終極有什麼意思
[00:02:30.000 --> 00:02:32.000]  譬如即是行樂
[00:02:32.000 --> 00:02:34.000]  或者勤奮去做工
[00:02:34.000 --> 00:02:36.000]  儲蓄很多的東西
[00:02:36.000 --> 00:02:38.000]  這些可能在人生裡面
[00:02:38.000 --> 00:02:40.000]  帶來不同的喜樂
[00:02:40.000 --> 00:02:42.000]  不同的滿足
[00:02:42.000 --> 00:02:46.000]  所以二章一節我們給一點樣本
[00:02:46.000 --> 00:02:48.000]  我們看看這個Kohelet
[00:02:48.000 --> 00:02:50.000]  想講些什麼
[00:02:50.000 --> 00:02:51.000]  二章第一節
[00:02:51.000 --> 00:02:53.000]  他說心裡面他曾經這麼籌算
[00:02:53.000 --> 00:02:57.000]  他說來吧我們用享樂來試一試
[00:02:57.000 --> 00:02:59.000]  試一試享樂裡面有什麼益處
[00:02:59.000 --> 00:03:00.000]  有什麼意義呢?
[00:03:00.000 --> 00:03:02.000]  想不到最後的時候
[00:03:02.000 --> 00:03:04.000]  他就說一切都是虛空
[00:03:04.000 --> 00:03:06.000]  他說心裡面的籌算
[00:03:06.000 --> 00:03:09.000]  不如用酒來舒暢一下
[00:03:09.000 --> 00:03:11.000]  就是喝酒啊
[00:03:11.000 --> 00:03:16.000]  喝世界上最好的一些紅酒啊白酒啊
[00:03:16.000 --> 00:03:18.000]  所有最好的酒都喝過了
[00:03:18.000 --> 00:03:19.000]  但是他發現
[00:03:19.000 --> 00:03:22.000]  全部一切都是虛空
[00:03:22.000 --> 00:03:24.000]  或者第四節這裡他說
[00:03:24.000 --> 00:03:26.000]  他嘗試去到大事的發展
[00:03:26.000 --> 00:03:28.000]  就是在事業上
[00:03:28.000 --> 00:03:30.000]  去到做很多的成就
[00:03:30.000 --> 00:03:32.000]  栽種葡萄園啊
[00:03:32.000 --> 00:03:34.000]  然後積蓄金銀啊
[00:03:34.000 --> 00:03:36.000]  以及積蓄很多的財寶
[00:03:36.000 --> 00:03:39.000]  各省列國的財寶都在他面前
[00:03:39.000 --> 00:03:40.000]  眼睛所見的
[00:03:40.000 --> 00:03:42.000]  心裡面所喜愛的
[00:03:42.000 --> 00:03:43.000]  全部都不制止
[00:03:43.000 --> 00:03:46.000]  最後就是去勞碌
[00:03:46.000 --> 00:03:48.000]  然後賺取生命裡面當中
[00:03:48.000 --> 00:03:51.000]  有的所謂的擁有物
[00:03:51.000 --> 00:03:53.000]  然後他就說
[00:03:53.000 --> 00:03:55.000]  在一切的勞碌裡面
[00:03:55.000 --> 00:03:57.000]  想不到都是虛空
[00:03:57.000 --> 00:03:59.000]  察看我所做的一切
[00:03:59.000 --> 00:04:00.000]  勞碌所成就的
[00:04:00.000 --> 00:04:02.000]  想不到都是虛空
[00:04:02.000 --> 00:04:04.000]  好像如飛而去
[00:04:04.000 --> 00:04:06.000]  就是一切都是暴風一光之下
[00:04:06.000 --> 00:04:08.000]  是沒有任何益處
[00:04:08.000 --> 00:04:10.000]  為什麼這麼消極呢?
[00:04:10.000 --> 00:04:13.000]  這個哲學家傳道者Cohen
[00:04:13.000 --> 00:04:15.000]  他提出兩個原因
[00:04:15.000 --> 00:04:17.000]  為什麼在日光之下
[00:04:17.000 --> 00:04:19.000]  一切都是沒有價值
[00:04:19.000 --> 00:04:21.000]  一切最終都是沒有意義
[00:04:21.000 --> 00:04:22.000]  第一樣
[00:04:22.000 --> 00:04:23.000]  他就說
[00:04:23.000 --> 00:04:24.000]  因為在日光之下
[00:04:24.000 --> 00:04:26.000]  沒有任何的益處
[00:04:26.000 --> 00:04:28.000]  原因就是
[00:04:28.000 --> 00:04:30.000]  第七章第十五節
[00:04:30.000 --> 00:04:32.000]  他說因為在世間上
[00:04:32.000 --> 00:04:34.000]  有很多的不義
[00:04:34.000 --> 00:04:36.000]  人生裡面有很多
[00:04:36.000 --> 00:04:39.000]  做過好人都未必有好報
[00:04:39.000 --> 00:04:41.000]  傳道者就說他的經歷
[00:04:41.000 --> 00:04:42.000]  告訴他
[00:04:42.000 --> 00:04:44.000]  世間往往就是這樣
[00:04:44.000 --> 00:04:45.000]  七章十五節他說
[00:04:45.000 --> 00:04:46.000]  有異人行異
[00:04:46.000 --> 00:04:48.000]  反智是滅亡
[00:04:48.000 --> 00:04:49.000]  有惡人行惡
[00:04:49.000 --> 00:04:51.000]  誰知道就會有長壽
[00:04:51.000 --> 00:04:53.000]  就是生命當中
[00:04:53.000 --> 00:04:54.000]  虛度之日
[00:04:54.000 --> 00:04:55.000]  所見到的
[00:04:55.000 --> 00:04:57.000]  這些是多麼沒有價值
[00:04:57.000 --> 00:05:01.000]  除了在世間上有不義
[00:05:01.000 --> 00:05:03.000]  使人生最終沒有意義
[00:05:03.000 --> 00:05:05.000]  一切都是虛無
[00:05:05.000 --> 00:05:07.000]  更重要的一個因素就是死亡
[00:05:07.000 --> 00:05:09.000]  九章第五節他說
[00:05:09.000 --> 00:05:11.000]  活著的人知道必死
[00:05:11.000 --> 00:05:14.000]  就是我們死定了
[00:05:14.000 --> 00:05:17.000]  死的人毫無所知
[00:05:17.000 --> 00:05:21.000]  也不再得到賞賜
[00:05:21.000 --> 00:05:26.000]  你看到死就使人毫無所知
[00:05:26.000 --> 00:05:28.000]  無人去紀念
[00:05:28.000 --> 00:05:30.000]  所以一切傳道者說
[00:05:30.000 --> 00:05:34.000]  在生命當中就是沒有價值
[00:05:34.000 --> 00:05:35.000]  好像我們英文說
[00:05:35.000 --> 00:05:38.000]  Life sucks and then you die
[00:05:38.000 --> 00:05:40.000]  中文可以這樣翻譯
[00:05:40.000 --> 00:05:42.000]  做人很濕滯
[00:05:42.000 --> 00:05:44.000]  然後你就要死
[00:05:44.000 --> 00:05:45.000]  做人很苦
[00:05:45.000 --> 00:05:46.000]  然後就要死
[00:05:46.000 --> 00:05:49.000]  傳道者所說的
[00:05:49.000 --> 00:05:52.000]  他經過甚至追求學識
[00:05:52.000 --> 00:05:53.000]  有最好的學位
[00:05:53.000 --> 00:05:54.000]  快樂
[00:05:54.000 --> 00:05:56.000]  人生當中工作有成就
[00:05:56.000 --> 00:05:57.000]  有財寶
[00:05:57.000 --> 00:05:59.000]  有地位等等
[00:05:59.000 --> 00:06:01.000]  一切最終都是虛無
[00:06:01.000 --> 00:06:03.000]  因為最後什麼
[00:06:03.000 --> 00:06:06.000]  最後我們都要死亡
[00:06:06.000 --> 00:06:09.000]  所以你回到第一節的時候
[00:06:09.000 --> 00:06:10.000]  你就發現
[00:06:10.000 --> 00:06:12.000]  為什麼他說傳道者
[00:06:12.000 --> 00:06:15.000]  好像是一個所羅門的化身
[00:06:15.000 --> 00:06:18.000]  所羅門就是在耶路撒冷作王
[00:06:18.000 --> 00:06:20.000]  大衛的兒子
[00:06:20.000 --> 00:06:23.000]  這位就是傳道者
[00:06:23.000 --> 00:06:24.000]  就是Cole Helen所說的
[00:06:24.000 --> 00:06:26.000]  為什麼會提到所羅門呢
[00:06:26.000 --> 00:06:27.000]  因為在舊約裡面
[00:06:27.000 --> 00:06:29.000]  最風光最榮華的
[00:06:29.000 --> 00:06:33.000]  沒有誰就唯有是所羅門
[00:06:33.000 --> 00:06:35.000]  就好像今天的Bill Gates
[00:06:35.000 --> 00:06:37.000]  今天的花花公子的老闆
[00:06:37.000 --> 00:06:39.000]  總統等等
[00:06:39.000 --> 00:06:43.000]  這些人都好像是所羅門的化身
[00:06:43.000 --> 00:06:45.000]  所羅門甚至是聖經裡面
[00:06:45.000 --> 00:06:46.000]  最有智慧
[00:06:46.000 --> 00:06:48.000]  最有財富的
[00:06:48.000 --> 00:06:49.000]  最多Party的
[00:06:49.000 --> 00:06:50.000]  你記得所羅門
[00:06:50.000 --> 00:06:53.000]  有多少個妻子
[00:06:53.000 --> 00:06:55.000]  享盡榮華富貴
[00:06:55.000 --> 00:06:57.000]  但是到最後
[00:06:57.000 --> 00:07:02.000]  離經背道一切都是虛無的
[00:07:02.000 --> 00:07:04.000]  甚至連自己的人生的方向
[00:07:04.000 --> 00:07:07.000]  都不知道是為了什麼
[00:07:07.000 --> 00:07:08.000]  小時候
[00:07:08.000 --> 00:07:10.000]  我想我們大家都去過
[00:07:10.000 --> 00:07:11.000]  沙灘邊那裡
[00:07:11.000 --> 00:07:15.000]  砌一些沙的女寶
[00:07:15.000 --> 00:07:17.000]  砌一些Sand Castle
[00:07:17.000 --> 00:07:19.000]  我們出汗很努力
[00:07:19.000 --> 00:07:20.000]  然後我們砌了一些
[00:07:20.000 --> 00:07:23.000]  很好的寶女出來
[00:07:23.000 --> 00:07:26.000]  但是一有大浪來到的時候
[00:07:26.000 --> 00:07:29.000]  就一切都化為無尤
[00:07:29.000 --> 00:07:31.000]  一切變成原狀
[00:07:31.000 --> 00:07:32.000]  之前所做的
[00:07:32.000 --> 00:07:35.000]  就沒有任何的痕跡
[00:07:35.000 --> 00:07:38.000]  這個就是傳道者的領悟
[00:07:38.000 --> 00:07:41.000]  人生有多麼的風光
[00:07:41.000 --> 00:07:43.000]  哪管你今天有多少錢
[00:07:43.000 --> 00:07:46.000]  哪管你今天學識有多高
[00:07:46.000 --> 00:07:48.000]  哪管你在世上
[00:07:48.000 --> 00:07:52.000]  你享盡所有的快樂
[00:07:52.000 --> 00:07:55.000]  是不是就是不枉此生
[00:07:55.000 --> 00:07:58.000]  到最後有個浪打過來的時候
[00:07:58.000 --> 00:07:59.000]  什麼都等於
[00:07:59.000 --> 00:08:02.000]  你最後存了多少個數字
[00:08:02.000 --> 00:08:04.000]  有多少萬億都好
[00:08:04.000 --> 00:08:06.000]  都是乘零的
[00:08:06.000 --> 00:08:07.000]  Times Zero
[00:08:07.000 --> 00:08:09.000]  一切都是虛空
[00:08:09.000 --> 00:08:11.000]  所以整本書
[00:08:11.000 --> 00:08:12.000]  傳道書
[00:08:12.000 --> 00:08:15.000]  經常有一個字眼出現
[00:08:15.000 --> 00:08:17.000]  三十次之多
[00:08:17.000 --> 00:08:21.000]  就是希伯來的翻譯成為
[00:08:21.000 --> 00:08:22.000]  虛空這個字
[00:08:22.000 --> 00:08:27.000]  就是你用手去掩著你的嘴
[00:08:27.000 --> 00:08:29.000]  然後你呼氣的時候
[00:08:29.000 --> 00:08:31.000]  或者你說話的時候
[00:08:31.000 --> 00:08:34.000]  你感覺到那些氣出來
[00:08:34.000 --> 00:08:36.000]  或者我們戴著口罩
[00:08:36.000 --> 00:08:39.000]  我們會感覺到那些氣
[00:08:39.000 --> 00:08:42.000]  那口氣其實就是虛空
[00:08:42.000 --> 00:08:44.000]  就是這麼短暫
[00:08:44.000 --> 00:08:47.000]  傳道者就說人生就是虛空
[00:08:47.000 --> 00:08:49.000]  這個字虛空
[00:08:49.000 --> 00:08:52.000]  其實也讓你想起
[00:08:52.000 --> 00:08:54.000]  聖經裡面有一個人物
[00:08:54.000 --> 00:08:55.000]  他的名字
[00:08:55.000 --> 00:08:57.000]  創世紀第四章
[00:08:57.000 --> 00:09:00.000]  有一個人叫做阿伯
[00:09:00.000 --> 00:09:03.000]  其實就是這個字
[00:09:03.000 --> 00:09:05.000]  你記得他的故事
[00:09:05.000 --> 00:09:08.000]  你也不能夠說他有什麼人生可取
[00:09:08.000 --> 00:09:11.000]  因為他出現了就不見了
[00:09:11.000 --> 00:09:14.000]  出現遍時如飛的人生
[00:09:14.000 --> 00:09:15.000]  就好像我們廣東話那樣說
[00:09:15.000 --> 00:09:17.000]  好像只有一個吉
[00:09:17.000 --> 00:09:19.000]  這個就是傳道者
[00:09:19.000 --> 00:09:21.000]  一個哲學家
[00:09:21.000 --> 00:09:24.000]  他告訴我們他領悟的人生
[00:09:24.000 --> 00:09:26.000]  因為人會死
[00:09:26.000 --> 00:09:27.000]  會老去
[00:09:27.000 --> 00:09:30.000]  所以無論你做過什麼都好
[00:09:30.000 --> 00:09:32.000]  無論你賺取了多少都好
[00:09:32.000 --> 00:09:36.000]  你以為在日光之下可以找到意義
[00:09:36.000 --> 00:09:39.000]  找到真正目標
[00:09:39.000 --> 00:09:41.000]  其實一切都是沒有的
[00:09:41.000 --> 00:09:44.000]  到最後十二章第一節
[00:09:44.000 --> 00:09:47.000]  傳道者
[00:09:47.000 --> 00:09:49.000]  他還在說話
[00:09:49.000 --> 00:09:50.000]  他在說什麼呢
[00:09:50.000 --> 00:09:52.000]  他在幫我們去領悟一下
[00:09:52.000 --> 00:09:54.000]  人生最終的結局
[00:09:54.000 --> 00:09:56.000]  如果想不起這個結局的時候
[00:09:56.000 --> 00:10:00.000]  我們就不會認為
[00:10:00.000 --> 00:10:02.000]  人生在日光之下是沒有意義的
[00:10:02.000 --> 00:10:03.000]  我們就以為
[00:10:03.000 --> 00:10:05.000]  我們可以靠著享樂
[00:10:05.000 --> 00:10:07.000]  任何的努力
[00:10:07.000 --> 00:10:09.000]  我們就會得到所謂的meaning
[00:10:09.000 --> 00:10:10.000]  所謂的意義
[00:10:10.000 --> 00:10:12.000]  十二章第一節他在說什麼呢
[00:10:12.000 --> 00:10:14.000]  他說你要趁著年幼
[00:10:14.000 --> 00:10:17.000]  衰敗的日子尚未來到
[00:10:17.000 --> 00:10:19.000]  就是你所說
[00:10:19.000 --> 00:10:21.000]  毫無喜樂的那些年日
[00:10:21.000 --> 00:10:23.000]  未曾臨近之先
[00:10:23.000 --> 00:10:25.000]  你就要當去紀念
[00:10:25.000 --> 00:10:28.000]  做你的創造主
[00:10:28.000 --> 00:10:31.000]  不要等到日頭光明
[00:10:31.000 --> 00:10:33.000]  月亮星秀
[00:10:33.000 --> 00:10:35.000]  變成黑暗
[00:10:35.000 --> 00:10:37.000]  雨後雲彩返回的時候
[00:10:37.000 --> 00:10:39.000]  你才去領悟
[00:10:39.000 --> 00:10:40.000]  這裡在說什麼呢
[00:10:40.000 --> 00:10:44.000]  這裡明明是天光的
[00:10:44.000 --> 00:10:46.000]  日頭有光明
[00:10:46.000 --> 00:10:48.000]  但是你的眼睛看到
[00:10:48.000 --> 00:10:49.000]  是黑暗的
[00:10:49.000 --> 00:10:51.000]  其實他在說我們每個人
[00:10:51.000 --> 00:10:54.000]  都要經歷一個結果
[00:10:54.000 --> 00:10:56.000]  大部份的人
[00:10:56.000 --> 00:10:59.000]  最後老去的時候
[00:10:59.000 --> 00:11:00.000]  明明是天光的
[00:11:00.000 --> 00:11:02.000]  但是我們看下去就是黑暗
[00:11:02.000 --> 00:11:04.000]  就好像我們要戴老花鏡
[00:11:04.000 --> 00:11:06.000]  我要戴bifocal一樣
[00:11:06.000 --> 00:11:08.000]  眼睛都是朦朧朧的
[00:11:08.000 --> 00:11:10.000]  開始老花
[00:11:10.000 --> 00:11:12.000]  電視要越來越大
[00:11:12.000 --> 00:11:14.000]  這個時候一定會到的
[00:11:14.000 --> 00:11:15.000]  傳道者說
[00:11:15.000 --> 00:11:16.000]  就是我們老去的時候
[00:11:16.000 --> 00:11:17.000]  第三節
[00:11:17.000 --> 00:11:20.000]  看守房屋的發顛
[00:11:20.000 --> 00:11:22.000]  即是震動
[00:11:22.000 --> 00:11:24.000]  這裡房屋這個字
[00:11:24.000 --> 00:11:26.000]  就不只是那些石屋、磚屋
[00:11:26.000 --> 00:11:28.000]  我們住的木屋
[00:11:28.000 --> 00:11:32.000]  而是比喻作我們人的身體
[00:11:32.000 --> 00:11:35.000]  我們這個身體就好像一個房屋
[00:11:35.000 --> 00:11:37.000]  房屋會發抖
[00:11:37.000 --> 00:11:38.000]  會震動
[00:11:38.000 --> 00:11:41.000]  然後有力的屈伸
[00:11:41.000 --> 00:11:45.000]  推磨的稀少就止息
[00:11:45.000 --> 00:11:46.000]  有力的屈伸
[00:11:46.000 --> 00:11:48.000]  即是以前很大力的
[00:11:48.000 --> 00:11:49.000]  但是老了之後
[00:11:49.000 --> 00:11:51.000]  我們就彎腰
[00:11:51.000 --> 00:11:53.000]  我們就寒背了
[00:11:53.000 --> 00:11:54.000]  原因就是因為我們
[00:11:54.000 --> 00:11:55.000]  繼續老去
[00:11:55.000 --> 00:11:57.000]  然後最後我們就會死
[00:11:57.000 --> 00:12:00.000]  推磨的稀少就止息
[00:12:00.000 --> 00:12:03.000]  推磨是當時以前農業社會裡面
[00:12:03.000 --> 00:12:04.000]  社會用的東西
[00:12:04.000 --> 00:12:06.000]  他們收成的時候
[00:12:06.000 --> 00:12:09.000]  將穀物放在兩塊大石的中間
[00:12:09.000 --> 00:12:10.000]  然後將它轉
[00:12:10.000 --> 00:12:13.000]  將它壓碎
[00:12:13.000 --> 00:12:14.000]  那些穀物
[00:12:14.000 --> 00:12:17.000]  那些大小物就成為了麵粉
[00:12:17.000 --> 00:12:20.000]  他講到老去的時候
[00:12:20.000 --> 00:12:24.000]  推磨的稀少就會止息
[00:12:24.000 --> 00:12:27.000]  其實就是用另一個的寓意
[00:12:27.000 --> 00:12:29.000]  來講出什麼呢
[00:12:29.000 --> 00:12:32.000]  不只是那些起落的聲音越來越少
[00:12:32.000 --> 00:12:33.000]  推磨的石頭
[00:12:33.000 --> 00:12:35.000]  所磨的聲音
[00:12:35.000 --> 00:12:39.000]  其實大部分的學者都認為
[00:12:39.000 --> 00:12:42.000]  這裡是比喻我們的牙齒
[00:12:42.000 --> 00:12:43.000]  即是我們的牙齒
[00:12:43.000 --> 00:12:45.000]  會好像推磨一樣
[00:12:45.000 --> 00:12:46.000]  去壓碎一些東西
[00:12:46.000 --> 00:12:48.000]  但是當我們老去的時候
[00:12:48.000 --> 00:12:50.000]  牙齒都會稀少
[00:12:50.000 --> 00:12:52.000]  牙齒都會止息
[00:12:52.000 --> 00:12:55.000]  好像我的牙醫經常跟我說
[00:12:55.000 --> 00:12:56.000]  牧師
[00:12:56.000 --> 00:12:59.000]  你晚上當然是經常磨牙了
[00:12:59.000 --> 00:13:01.000]  你經常這麼精神緊張
[00:13:01.000 --> 00:13:03.000]  你的牙齒已經看得到
[00:13:03.000 --> 00:13:05.000]  你睡得不好
[00:13:05.000 --> 00:13:07.000]  還有你是很stressful的
[00:13:07.000 --> 00:13:09.000]  這裡就是傳道者所講的
[00:13:09.000 --> 00:13:11.000]  推磨就越來越少
[00:13:11.000 --> 00:13:13.000]  甚至是中止
[00:13:13.000 --> 00:13:15.000]  往窗戶外看
[00:13:15.000 --> 00:13:17.000]  就都昏暗
[00:13:17.000 --> 00:13:20.000]  即是在街上看出去的時候
[00:13:20.000 --> 00:13:23.000]  你發現全部都是昏暗
[00:13:23.000 --> 00:13:24.000]  看東西不清楚
[00:13:24.000 --> 00:13:26.000]  街門關閉
[00:13:26.000 --> 00:13:27.000]  不敢出街
[00:13:27.000 --> 00:13:29.000]  不敢出門
[00:13:29.000 --> 00:13:32.000]  我們不同的地方
[00:13:32.000 --> 00:13:34.000]  可能有不同的不安
[00:13:34.000 --> 00:13:35.000]  有不同的動盪
[00:13:35.000 --> 00:13:36.000]  有疫情
[00:13:36.000 --> 00:13:40.000]  就好像我們街上不能出去
[00:13:40.000 --> 00:13:42.000]  關上門
[00:13:42.000 --> 00:13:44.000]  我們自我關閉
[00:13:44.000 --> 00:13:45.000]  因為疫情的緣故
[00:13:45.000 --> 00:13:46.000]  不同的原因
[00:13:46.000 --> 00:13:48.000]  其實就是說
[00:13:48.000 --> 00:13:50.000]  在不同的境況
[00:13:50.000 --> 00:13:51.000]  甚至人老了的時候
[00:13:51.000 --> 00:13:54.000]  社交的圈子都自然會縮小
[00:13:54.000 --> 00:13:56.000]  以前那些老友
[00:13:56.000 --> 00:13:58.000]  大家都體弱了
[00:13:58.000 --> 00:14:00.000]  沒有時間在一起
[00:14:00.000 --> 00:14:05.000]  推磨的響聲微小
[00:14:05.000 --> 00:14:08.000]  會越來越少
[00:14:08.000 --> 00:14:09.000]  得到修成
[00:14:09.000 --> 00:14:12.000]  或者牙齒漸漸減少
[00:14:12.000 --> 00:14:14.000]  雀鳥一叫
[00:14:14.000 --> 00:14:16.000]  人就起來了
[00:14:16.000 --> 00:14:17.000]  為什麼?
[00:14:17.000 --> 00:14:18.000]  因為睡不著
[00:14:18.000 --> 00:14:20.000]  天朦剛的雀鳥
[00:14:20.000 --> 00:14:22.000]  小小聲去唱歌的時候
[00:14:22.000 --> 00:14:24.000]  我們晨早就要起床了
[00:14:24.000 --> 00:14:26.000]  所以練腦的時候
[00:14:26.000 --> 00:14:28.000]  就需要去晨運
[00:14:28.000 --> 00:14:29.000]  或者睡得不好
[00:14:29.000 --> 00:14:33.000]  唱歌的女子也是衰微
[00:14:33.000 --> 00:14:35.000]  人怕高處
[00:14:35.000 --> 00:14:37.000]  以前去到哪裡路上不會有驚慌
[00:14:37.000 --> 00:14:39.000]  現在就不是了
[00:14:39.000 --> 00:14:41.000]  下樓都看著每一步
[00:14:41.000 --> 00:14:44.000]  怕跌倒
[00:14:44.000 --> 00:14:46.000]  因為人老的緣故
[00:14:46.000 --> 00:14:48.000]  杏樹開花
[00:14:48.000 --> 00:14:51.000]  杏樹開花是白白色的
[00:14:51.000 --> 00:14:53.000]  這裡是另一個比喻
[00:14:53.000 --> 00:14:54.000]  就是人老了的時候
[00:14:54.000 --> 00:14:56.000]  頭髮就會自然白
[00:14:56.000 --> 00:14:59.000]  渣滿成為重擔
[00:14:59.000 --> 00:15:02.000]  渣滿本身是很輕盈的東西
[00:15:02.000 --> 00:15:03.000]  現在老了
[00:15:03.000 --> 00:15:05.000]  就會變成重擔
[00:15:05.000 --> 00:15:07.000]  人所願的都廢去了
[00:15:07.000 --> 00:15:09.000]  其實這裡是在講情慾
[00:15:09.000 --> 00:15:11.000]  講我們的慾望
[00:15:11.000 --> 00:15:12.000]  老了的時候
[00:15:12.000 --> 00:15:14.000]  全部都會廢掉
[00:15:14.000 --> 00:15:15.000]  會減退
[00:15:15.000 --> 00:15:17.000]  因為人歸到他永遠的家
[00:15:17.000 --> 00:15:21.000]  凋喪的在街上往來
[00:15:21.000 --> 00:15:23.000]  越來越多去喪禮
[00:15:23.000 --> 00:15:26.000]  婚禮、婚嫁、喜事
[00:15:26.000 --> 00:15:27.000]  越來越少
[00:15:27.000 --> 00:15:33.000]  更多的就是在殯儀館見老朋友
[00:15:33.000 --> 00:15:34.000]  第七節
[00:15:34.000 --> 00:15:36.000]  塵土仍歸於地
[00:15:36.000 --> 00:15:41.000]  靈乃是歸於次靈的上帝
[00:15:41.000 --> 00:15:43.000]  如果仔細讀一讀的話
[00:15:43.000 --> 00:15:44.000]  你就會發現
[00:15:44.000 --> 00:15:46.000]  這裡有很多字眼
[00:15:46.000 --> 00:15:48.000]  在講什麼呢
[00:15:48.000 --> 00:15:49.000]  講到日頭
[00:15:49.000 --> 00:15:52.000]  光明、絕亮、星星
[00:15:52.000 --> 00:15:55.000]  光明、黑暗、人的靈
[00:15:55.000 --> 00:15:57.000]  神賜人心靈的靈
[00:15:57.000 --> 00:16:00.000]  這些字眼讓你想起什麼呢
[00:16:00.000 --> 00:16:02.000]  想起希伯來聖經裡面
[00:16:02.000 --> 00:16:06.000]  一些很基本、很基礎的經文
[00:16:06.000 --> 00:16:09.000]  Foundational的Passage
[00:16:09.000 --> 00:16:10.000]  是什麼呢
[00:16:10.000 --> 00:16:12.000]  創世紀一二章
[00:16:12.000 --> 00:16:17.000]  這裡講到創世紀一二章的創造的秩序
[00:16:17.000 --> 00:16:19.000]  這些在智慧文學經常出現
[00:16:19.000 --> 00:16:22.000]  提到Creation Order
[00:16:22.000 --> 00:16:24.000]  上帝所創立的Order
[00:16:24.000 --> 00:16:26.000]  但是傳道者Cohelan
[00:16:26.000 --> 00:16:29.000]  他就把它反過來講
[00:16:29.000 --> 00:16:33.000]  就是說人老或者面臨死亡的時候
[00:16:33.000 --> 00:16:35.000]  就是一種反創造
[00:16:35.000 --> 00:16:37.000]  Anti-Creation
[00:16:37.000 --> 00:16:39.000]  明明是光明的變成黑暗
