
[00:00:00.000 --> 00:00:05.820]  在三國志三國的時代
[00:02:29.620 --> 00:02:32.940]  父親死的時候
[00:02:32.940 --> 00:02:35.780]  你竟然連出席喪禮都不來
[00:02:35.780 --> 00:02:37.580]  這個是大罪來的
[00:02:37.580 --> 00:02:41.820]  我應該現在就要將你殺死的
[00:02:41.820 --> 00:02:43.260]  不過呢
[00:02:43.260 --> 00:02:45.260]  我給你一條出路
[00:02:45.260 --> 00:02:47.820]  這條出路
[00:02:47.820 --> 00:02:52.820]  就是因為一直以來大家都讚你文采非常厲害
[00:02:52.820 --> 00:02:55.380]  所以我限你七步之內
[00:02:55.380 --> 00:02:56.940]  作一首詩出來
[00:02:56.940 --> 00:02:58.260]  如果你作到
[00:02:58.260 --> 00:02:59.020]  我就放過你
[00:02:59.020 --> 00:03:01.140]  誰知道他的話都沒講完
[00:03:01.140 --> 00:03:04.420]  曹直就很快
[00:03:04.420 --> 00:03:08.860]  主鬥賢鬥機
[00:03:08.860 --> 00:03:11.660]  鬥在府中央
[00:03:11.660 --> 00:03:13.540]  本事同根生
[00:03:13.540 --> 00:03:18.140]  相煎何替急七步
[00:03:18.140 --> 00:03:20.780]  就講完了
[00:03:20.780 --> 00:03:31.940]  當曹直講完了這首詩
[00:03:31.940 --> 00:03:34.380]  聽的人
[00:03:34.380 --> 00:03:37.660]  毋不落淚
[00:03:37.660 --> 00:03:42.140]  練曹丕自己
[00:03:42.140 --> 00:03:45.700]  他都開始眼濕濕
[00:03:45.700 --> 00:03:48.340]  就因為這樣
[00:03:48.340 --> 00:03:51.380]  曹丕放過了他的弟弟
[00:03:51.380 --> 00:03:54.340]  但放過了之後
[00:03:54.340 --> 00:03:59.300]  就將他貶了
[00:03:59.300 --> 00:04:02.900]  沒了權
[00:04:02.900 --> 00:04:04.820]  貶了他之後
[00:04:04.820 --> 00:04:06.420]  就被一個
[00:04:06.420 --> 00:04:09.260]  當時就名叫貶爵
[00:04:09.260 --> 00:04:14.860]  是給一個沒實權的爵位給他
[00:04:14.860 --> 00:04:17.700]  然後叫他離開京城
[00:04:17.700 --> 00:04:19.940]  在這段時間當中
[00:04:19.940 --> 00:04:22.980]  曹直曾經多次上書
[00:04:22.980 --> 00:04:25.780]  就希望能夠得到重用
[00:04:25.780 --> 00:04:27.300]  以至到他可以
[00:04:27.300 --> 00:04:29.660]  將他自己的才華
[00:04:29.660 --> 00:04:31.060]  實踐出來
[00:04:31.060 --> 00:04:32.780]  來到保國
[00:04:32.780 --> 00:04:34.980]  很可惜
[00:04:34.980 --> 00:04:37.900]  曹丕一直沒用他
[00:04:37.900 --> 00:04:40.940]  所以曹直屈屈不得志
[00:04:40.940 --> 00:04:43.700]  去到41歲的時候
[00:04:43.700 --> 00:04:45.820]  他就死了
[00:04:45.820 --> 00:04:47.820]  這個故事本身
[00:04:47.820 --> 00:04:50.060]  是讓我們看得見
[00:04:50.060 --> 00:04:52.300]  兄弟益長
[00:04:52.300 --> 00:04:55.460]  這個字我本來不懂得讀
[00:04:55.460 --> 00:04:57.540]  有多少人有讀過這個字
[00:04:57.540 --> 00:04:58.940]  兄弟
[00:04:58.940 --> 00:05:03.140]  就是門字裡面有個兒子的兒
[00:05:03.140 --> 00:05:04.180]  是不是益
[00:05:04.180 --> 00:05:07.620]  應該是益長
[00:05:07.620 --> 00:05:11.020]  本來是對很多人來說
[00:05:11.020 --> 00:05:13.420]  這個是非常
[00:05:13.420 --> 00:05:14.900]  通常會發生
[00:05:14.900 --> 00:05:18.180]  特別是皇帝的家族
[00:05:18.180 --> 00:05:21.020]  還有那些有錢的家族
[00:05:21.020 --> 00:05:21.820]  你信不信呢
[00:05:21.820 --> 00:05:24.060]  沒有這些事的
[00:05:24.060 --> 00:05:26.860]  全部都窮的人就沒有的
[00:05:26.860 --> 00:05:29.900]  越有錢越有地位越有權勢的人
[00:05:29.900 --> 00:05:31.580]  就越多這些
[00:05:31.580 --> 00:05:34.740]  兄弟不和的一些事件
[00:05:34.740 --> 00:05:37.900]  但又沒想到在我們蘇家
[00:05:37.900 --> 00:05:40.700]  我們根本上又沒錢又沒位又沒權
[00:05:40.700 --> 00:05:42.980]  因為爸爸以前是做官
[00:05:42.980 --> 00:05:44.740]  但是國民黨
[00:05:44.740 --> 00:05:45.660]  失勢之後
[00:05:45.660 --> 00:05:47.060]  他根本上連官都沒有了
[00:05:47.060 --> 00:05:48.020]  位又沒權都沒有
[00:05:48.020 --> 00:05:49.260]  什麼都沒有了
[00:05:49.260 --> 00:05:51.620]  唯一的就是孤兒院的院長
[00:05:51.620 --> 00:05:53.260]  去收留那些偷渡
[00:05:53.260 --> 00:05:54.820]  之後走了出來
[00:05:54.820 --> 00:05:56.660]  下來的那些孤兒
[00:05:56.660 --> 00:05:58.300]  是這樣的
[00:05:58.300 --> 00:05:59.740]  這個位置
[00:05:59.740 --> 00:06:04.220]  我都相信我們兄弟不會去爭的
[00:06:04.220 --> 00:06:05.860]  但是在我們兄弟當中
[00:06:05.860 --> 00:06:08.180]  我們仍然都是有一些
[00:06:08.180 --> 00:06:11.740]  兄弟之間各種不同的問題
[00:06:11.740 --> 00:06:13.420]  我想起來的時候
[00:06:13.420 --> 00:06:14.780]  我心裏面想
[00:06:14.780 --> 00:06:17.020]  如果我們是不信主的時候
[00:06:17.020 --> 00:06:18.980]  我們會有一個什麼樣的結果呢
[00:06:18.980 --> 00:06:20.580]  所以當我看到創世紀
[00:06:20.580 --> 00:06:22.140]  看到連續兩次
[00:06:22.140 --> 00:06:25.740]  那些兄弟不和而產生的磨擦
[00:06:25.740 --> 00:06:28.620]  包括到以殺以實馬利
[00:06:28.620 --> 00:06:30.460]  是因為父母不識做
[00:06:30.460 --> 00:06:31.940]  而帶來的結果
[00:06:31.940 --> 00:06:33.820]  是千古的仇恨
[00:06:33.820 --> 00:06:35.660]  我講過了
[00:06:35.660 --> 00:06:39.500]  是因為父母的大細昭
[00:06:39.500 --> 00:06:41.340]  令到阿拉伯族
[00:06:41.340 --> 00:06:43.900]  其實就是以實馬利的後裔
[00:06:43.900 --> 00:06:45.300]  加上以色列之間
[00:06:45.300 --> 00:06:46.740]  一直到現在為止
[00:06:46.740 --> 00:06:47.900]  他們的仇恨
[00:06:47.900 --> 00:06:49.020]  他們的仇殺
[00:06:49.020 --> 00:06:50.260]  未停止過
[00:06:50.260 --> 00:06:53.740]  而且是每況愈下
[00:06:53.740 --> 00:06:55.580]  今天我們要看的
[00:06:55.580 --> 00:06:57.660]  是另外一隊的兄弟
[00:06:57.660 --> 00:07:00.780]  這一隊的兄弟就是以素和雅各
[00:07:00.780 --> 00:07:02.180]  武毒有偶
[00:07:02.180 --> 00:07:03.500]  這一隊的兄弟
[00:07:03.500 --> 00:07:05.820]  一方面是父母不識做
[00:07:05.820 --> 00:07:09.020]  但是他更加慘的是什麼呢
[00:07:09.020 --> 00:07:11.380]  這兩兄弟長大之後
[00:07:11.380 --> 00:07:14.780]  是直接兩個人的內訌
[00:07:14.780 --> 00:07:16.620]  彼此之間的相爭
[00:07:16.620 --> 00:07:18.580]  甚至去到一個地步
[00:07:18.580 --> 00:07:25.900]  以素對著當時在場的人
[00:07:25.900 --> 00:07:28.420]  很清楚的講道
[00:07:28.420 --> 00:07:31.540]  當父親殯葬那一天
[00:07:31.540 --> 00:07:33.900]  我就會殺死他
[00:07:33.900 --> 00:07:37.580]  是爭他爭到一個這樣的地步
[00:07:37.580 --> 00:07:39.660]  我想回頭
[00:07:39.660 --> 00:07:42.060]  看回我們蘇家
[00:07:42.060 --> 00:07:44.140]  我心裡面真的很感恩
[00:07:44.140 --> 00:07:45.260]  原因在哪裡呢
[00:07:45.260 --> 00:07:47.540]  就是因為以前的確我們兩兄弟
[00:07:47.540 --> 00:07:49.740]  當我偷渡下來之後
[00:07:49.740 --> 00:07:51.180]  因為我和爸爸
[00:07:51.180 --> 00:07:54.300]  和哥哥分開了十幾年
[00:07:54.300 --> 00:07:56.860]  而下來的時候自己又不識做
[00:07:56.860 --> 00:07:58.980]  性格又暴躁
[00:07:58.980 --> 00:07:59.980]  再加上
[00:07:59.980 --> 00:08:02.060]  我爸爸也是一個暴躁的人
[00:08:02.060 --> 00:08:04.340]  兩個躁人走在一起
[00:08:04.340 --> 00:08:07.540]  所以很容易爭吵
[00:08:07.540 --> 00:08:08.340]  另一方面
[00:08:08.340 --> 00:08:10.260]  爸爸也是一個頗偏心的人
[00:08:10.260 --> 00:08:11.820]  我曾經說過
[00:08:11.820 --> 00:08:13.220]  而他的偏心
[00:08:13.220 --> 00:08:15.260]  又帶來家裡
[00:08:15.260 --> 00:08:19.620]  又開始有些人爭我
[00:08:19.620 --> 00:08:22.060]  爸爸就爭哥哥
[00:08:22.060 --> 00:08:23.340]  而帶來的結果
[00:08:23.340 --> 00:08:25.020]  其實在當時來說
[00:08:25.020 --> 00:08:30.900]  是一個非常不和諧的家庭
[00:08:30.900 --> 00:08:32.820]  但在這個家庭
[00:08:32.820 --> 00:08:37.060]  我就有一個很深的體驗
[00:08:37.060 --> 00:08:39.820]  自從上面
[00:08:39.820 --> 00:08:42.500]  各方面教會的壓力
[00:08:42.500 --> 00:08:44.220]  傳達人的壓力
[00:08:44.220 --> 00:08:47.620]  那些新聞出來的時候
[00:08:47.620 --> 00:08:49.860]  十二小時之內
[00:08:49.860 --> 00:08:51.620]  我哥哥
[00:08:51.620 --> 00:08:54.580]  我姐姐分別在美國加拿大
[00:08:54.580 --> 00:08:56.940]  打電話給我
[00:08:56.940 --> 00:09:02.140]  是叫我千萬不要上去
[00:09:02.140 --> 00:09:05.860]  小心
[00:09:05.860 --> 00:09:07.900]  跟我談了一會
[00:09:07.900 --> 00:09:10.220]  就先收手
[00:09:10.220 --> 00:09:12.660]  而當我看到時間的時候
[00:09:12.660 --> 00:09:17.660]  我晚上
[00:09:17.660 --> 00:09:19.340]  十點
[00:09:19.340 --> 00:09:19.860]  嘩
[00:09:19.860 --> 00:09:23.140]  什麼即是凌晨六點
[00:09:23.140 --> 00:09:25.260]  我的心
[00:09:25.260 --> 00:09:29.140]  是很深的一種感覺
[00:09:29.140 --> 00:09:31.300]  這個感覺是什麼呢
[00:09:31.300 --> 00:09:35.060]  就是兄弟的愛
[00:09:35.060 --> 00:09:40.900]  這個感覺我很久沒有感覺到
[00:09:40.900 --> 00:09:42.620]  但這個感覺
[00:09:42.620 --> 00:09:44.460]  是讓我看到
[00:09:44.460 --> 00:09:47.100]  在基督裡面
[00:09:47.100 --> 00:09:49.660]  原來一切的事情
[00:09:49.660 --> 00:09:51.860]  是會改變的
[00:09:51.860 --> 00:09:54.820]  今天我們看的這兩兄弟
[00:09:54.820 --> 00:09:56.020]  其實
[00:09:56.020 --> 00:09:59.140]  雖然他們直接之間都是有衝突
[00:09:59.140 --> 00:10:00.540]  但我們看得見
[00:10:00.540 --> 00:10:02.860]  原來他們是有出路的
[00:10:02.860 --> 00:10:04.580]  出路在哪裡呢
[00:10:04.580 --> 00:10:07.500]  我們今天一起來看
[00:10:07.500 --> 00:10:11.140]  首先
[00:10:11.140 --> 00:10:15.420]  以素雅各兄弟的逆場
[00:10:15.420 --> 00:10:18.500]  弟兄兄弟的不和
[00:10:18.500 --> 00:10:20.540]  主鬥賢竇基
[00:10:20.540 --> 00:10:23.340]  這個故事發生在他們的身上
[00:10:23.340 --> 00:10:24.380]  實質上
[00:10:24.380 --> 00:10:25.100]  第一
[00:10:25.100 --> 00:10:27.180]  是父母的錯
[00:10:27.180 --> 00:10:30.540]  是父母的錯
[00:10:30.540 --> 00:10:33.180]  我們一起首先去看一看
[00:10:33.180 --> 00:10:36.900]  爸爸怎麼錯呢
[00:10:36.900 --> 00:10:39.620]  我們一起讀一讀
[00:10:39.620 --> 00:10:41.020]  二十七章
[00:10:41.020 --> 00:10:45.340]  一至到十七節
[00:10:45.340 --> 00:10:47.020]  大家找到我們一起讀
[00:10:47.020 --> 00:10:50.820]  「以撒年老,眼睛昏花,不能看見
[00:10:50.820 --> 00:10:53.180]  就叫他大兒子以素黎
[00:10:53.180 --> 00:10:56.660]  說:我兒,以素說,我在這裏
[00:10:56.660 --> 00:11:00.740]  他說:我如今老了,知道日先死
[00:11:00.740 --> 00:11:02.860]  現在拿你的器械
[00:11:02.860 --> 00:11:06.700]  就是戰狼和弓往田野去為我打獵
[00:11:06.700 --> 00:11:09.220]  照我所愛的做成美味
[00:11:09.220 --> 00:11:10.700]  拿來給我吃
[00:11:10.700 --> 00:11:13.980]  使我未死以先給你祝福
[00:11:13.980 --> 00:11:16.620]  以撒對他兒子以素說話
[00:11:16.620 --> 00:11:18.740]  尼伯加也聽見
[00:11:18.740 --> 00:11:20.580]  以素往田野去打獵
[00:11:20.580 --> 00:11:22.620]  要得野味帶來
[00:11:22.620 --> 00:11:25.500]  尼伯加就對他兒子雅各說
[00:11:25.500 --> 00:11:28.820]  我聽你父親對你哥哥以素說
[00:11:28.820 --> 00:11:30.860]  你去把野獸帶來
[00:11:30.860 --> 00:11:33.420]  做成美味給我吃
[00:11:33.420 --> 00:11:35.060]  我好在未死而先
[00:11:35.060 --> 00:11:37.700]  在耶和華面前給你祝福
[00:11:37.700 --> 00:11:38.940]  現在我兒
[00:11:38.940 --> 00:11:41.460]  你要照我吩咐你
[00:11:41.460 --> 00:11:42.940]  聽從我的話
[00:11:42.940 --> 00:11:44.700]  你到羊群裏去
[00:11:44.700 --> 00:11:47.900]  給我拿兩隻肥山羊羔來
[00:11:47.900 --> 00:11:50.140]  我要照你父親所愛的
[00:11:50.140 --> 00:11:52.180]  給他做成美味
[00:11:52.180 --> 00:11:55.300]  你拿你父親那裏給他吃
[00:11:55.300 --> 00:11:58.140]  在未死而先給你祝福
[00:11:58.140 --> 00:12:00.500]  雅各對他母親尼伯加說
[00:12:00.500 --> 00:12:03.100]  我哥哥以素渾身是有毛的
[00:12:03.100 --> 00:12:05.100]  我身上是光滑的
[00:12:05.100 --> 00:12:07.660]  倘若我父親摸著我
[00:12:07.660 --> 00:12:10.140]  以為我欺負他人
[00:12:10.140 --> 00:12:12.020]  他就招,我就招就坐
[00:12:12.020 --> 00:12:13.700]  未不得祝福
[00:12:13.700 --> 00:12:15.340]  他母親對他說
[00:12:15.340 --> 00:12:16.380]  我兒
[00:12:16.380 --> 00:12:17.980]  你招你就坐
[00:12:17.980 --> 00:12:19.180]  歸在我身上
[00:12:19.180 --> 00:12:21.180]  你只管聽我的話
[00:12:21.180 --> 00:12:23.380]  去把羊羔給我拿來
[00:12:23.380 --> 00:12:25.100]  他便去拿來
[00:12:25.100 --> 00:12:26.620]  交給他母親
[00:12:26.620 --> 00:12:29.620]  他母親就照他父親所愛的
[00:12:29.620 --> 00:12:30.940]  做成美味
[00:12:30.940 --> 00:12:32.620]  尼伯加又把家女
[00:12:32.620 --> 00:12:33.980]  所傳帶兒子
[00:12:33.980 --> 00:12:35.380]  以素上好的衣服
[00:12:35.380 --> 00:12:37.820]  給他小兒子雅各穿上
[00:12:37.820 --> 00:12:41.100]  又用山羊羔皮包在雅各的手上
[00:12:41.100 --> 00:12:43.220]  獲頸項光滑處
[00:12:43.220 --> 00:12:45.500]  就把所做的美味和餅
[00:12:45.500 --> 00:12:48.340]  交給他兒子雅各的手裡
[00:12:48.340 --> 00:12:50.900]  頸姊妹
[00:12:50.900 --> 00:12:53.020]  父母不識做
[00:12:53.020 --> 00:12:55.340]  是因為兩個父母
[00:12:55.340 --> 00:12:57.900]  都是偏心
[00:12:57.900 --> 00:13:00.700]  一個偏大兒子
[00:13:00.700 --> 00:13:02.660]  偏大兒子的是誰呢?
[00:13:02.660 --> 00:13:04.020]  就是爹地
[00:13:04.020 --> 00:13:05.900]  為何他偏愛大兒子呢?
[00:13:05.900 --> 00:13:07.860]  因為大兒子喜歡打獵
[00:13:07.860 --> 00:13:10.460]  很多時候你會打到野味回來
[00:13:10.460 --> 00:13:14.900]  第二,他喜歡的大兒子是外向
[00:13:14.900 --> 00:13:17.460]  是工作型
[00:13:17.460 --> 00:13:20.460]  每樣事情都是做做做
[00:13:20.460 --> 00:13:21.460]  經常不在家裡
[00:13:21.460 --> 00:13:22.780]  但另一方面來說
[00:13:22.780 --> 00:13:24.740]  就是因為他各方面的事情
[00:13:24.740 --> 00:13:26.620]  可能是武藝也好
[00:13:26.620 --> 00:13:27.500]  打獵也好
[00:13:27.500 --> 00:13:30.260]  各樣的事情都是非常好
[00:13:30.260 --> 00:13:33.380]  得到他父親的歡心
[00:13:33.380 --> 00:13:36.180]  第二,他爸爸喜歡這個大兒子
[00:13:36.180 --> 00:13:38.100]  就是因為他喜歡吃
[00:13:38.100 --> 00:13:39.500]  是一個飲飲食食
[00:13:39.500 --> 00:13:42.420]  臨死都要想到要吃野味
[00:13:42.420 --> 00:13:44.140]  你想想這個人
[00:13:44.140 --> 00:13:47.940]  是多麼喜歡吃的人
[00:13:47.940 --> 00:13:52.780]  但媽媽就喜歡小兒子
[00:13:52.780 --> 00:13:54.660]  為何她喜歡小兒子呢?
[00:13:54.660 --> 00:13:59.020]  第一,我相信這個小兒子是翹王
[00:13:59.020 --> 00:14:00.980]  他喜歡思想型
[00:14:00.980 --> 00:14:03.540]  第二,他比較靜
[00:14:03.540 --> 00:14:07.220]  比較多時間陪伴兒子
[00:14:07.220 --> 00:14:13.820]  即是很喜歡在家中注重關係的媽媽
[00:14:13.820 --> 00:14:18.620]  因為這樣,很得到他媽媽的歡心
[00:14:18.620 --> 00:14:22.740]  其實這兩兄弟是孿生兄弟
[00:14:22.740 --> 00:14:27.500]  父母沒理由喜歡一個不喜歡另一個
[00:14:27.500 --> 00:14:29.500]  但事實就是這樣
[00:14:29.500 --> 00:14:33.460]  就是因為小兒子哄得媽媽的歡心
[00:14:33.460 --> 00:14:36.500]  大兒子哄得爸爸的歡心
[00:14:36.500 --> 00:14:37.780]  所以一個這樣的緣故
[00:14:37.780 --> 00:14:39.220]  一人疼一個
[00:14:39.220 --> 00:14:42.300]  本來是很公平的
[00:14:42.300 --> 00:14:47.340]  問題是以前是一個男性主導的社會
[00:14:47.340 --> 00:14:50.620]  所以以薩要做的決定
[00:14:50.620 --> 00:14:55.780]  是決定了兩個兒子未來的人生方向
[00:14:55.780 --> 00:14:58.780]  所以利伯加這個媽媽
[00:14:58.780 --> 00:15:01.420]  她聽見以薩就是她老公
[00:15:01.420 --> 00:15:02.660]  對著大兒子說
[00:15:02.660 --> 00:15:04.820]  你先煮一些野味回來
[00:15:04.820 --> 00:15:07.780]  煮一些美味的食物給我吃
[00:15:07.780 --> 00:15:10.780]  吃完之後,我就會為你祝福
[00:15:10.780 --> 00:15:13.740]  這個爸爸不懂得做的地方是什麼呢?
[00:15:13.740 --> 00:15:17.100]  是瞞著小兒子
[00:15:17.100 --> 00:15:21.540]  跟大兒子說這些話
[00:15:21.540 --> 00:15:23.220]  不是公開
[00:15:23.220 --> 00:15:24.860]  不是公平
[00:15:24.860 --> 00:15:26.260]  不是公正
[00:15:26.260 --> 00:15:30.540]  不是兩個都在,一視同仁
[00:15:30.540 --> 00:15:32.380]  一個正常的父母
[00:15:32.380 --> 00:15:35.340]  如果你有兩個小朋友
[00:15:35.340 --> 00:15:36.820]  你每次買的禮物
[00:15:36.820 --> 00:15:39.220]  你不會買一份不買一份的
[00:15:39.220 --> 00:15:40.580]  你一定是什麼?
[00:15:40.580 --> 00:15:44.220]  一買就買一樣的禮物
[00:15:44.220 --> 00:15:45.740]  不分大小
[00:15:45.740 --> 00:15:50.860]  總之子女在父母的眼中一視同仁
[00:15:50.860 --> 00:15:54.660]  你的家就不會產生很多兄弟的問題
[00:15:54.660 --> 00:15:56.460]  我記得我們自己本身來說
[00:15:56.460 --> 00:15:57.580]  都是一樣
[00:15:57.580 --> 00:15:58.700]  對著兩個子女
[00:15:58.700 --> 00:16:00.980]  千萬不要大小便
[00:16:00.980 --> 00:16:03.940]  你一定要公平的對待他們
[00:16:03.940 --> 00:16:06.420]  甚至你遷就他們
[00:16:06.420 --> 00:16:07.180]  你喜歡什麼?
[00:16:07.180 --> 00:16:09.340]  爸爸在生意的時候
[00:16:09.340 --> 00:16:11.260]  一個說喜歡這個,一個說喜歡那個
[00:16:11.260 --> 00:16:13.580]  我們就照著他們喜歡的
[00:16:13.580 --> 00:16:14.980]  又是一個合宜的
[00:16:14.980 --> 00:16:17.420]  是一個這樣的價格內的
[00:16:17.420 --> 00:16:19.220]  我們買給他們
[00:16:19.220 --> 00:16:21.100]  這是很正常的事
[00:16:21.100 --> 00:16:24.900]  但是如果我們是一個有禮物,一個沒有
[00:16:24.900 --> 00:16:26.980]  甚至過年的時候給利是
[00:16:26.980 --> 00:16:28.780]  一個是大封,一個是小封
[00:16:28.780 --> 00:16:29.820]  我告訴大家
[00:16:29.820 --> 00:16:32.540]  你是製造麻煩而已
[00:16:32.540 --> 00:16:36.220]  我們發覺到在過去我們很懂得做這些事
[00:16:36.220 --> 00:16:38.340]  是絕對不會瞞著一個人
[00:16:38.340 --> 00:16:39.740]  你不要告訴弟弟
[00:16:39.740 --> 00:16:40.900]  我只是給你的
[00:16:40.900 --> 00:16:42.660]  你千萬不要告訴哥哥
[00:16:42.660 --> 00:16:43.900]  我只是給你的
[00:16:43.900 --> 00:16:46.020]  你如果這樣做的話
[00:16:46.020 --> 00:16:47.940]  你一定是為自己
[00:16:47.940 --> 00:16:49.860]  為兩兄弟帶來麻煩
[00:16:49.860 --> 00:16:52.060]  為了你的子女帶來麻煩
[00:16:52.060 --> 00:16:53.660]  以殺
[00:16:53.660 --> 00:16:55.580]  他就是不懂得做
[00:16:55.580 --> 00:16:59.860]  他只是對著大兒子說這些話
[00:16:59.860 --> 00:17:01.220]  但是很可惜的
[00:17:01.220 --> 00:17:04.060]  因為他瞎了眼睛,看不到
[00:17:04.060 --> 00:17:05.900]  他不知道他的太太在這裡
[00:17:05.900 --> 00:17:07.420]  聽得到的
[00:17:07.420 --> 00:17:09.060]  聽得到的時候
[00:17:09.060 --> 00:17:12.020]  是媽媽就跟小兒子說這些話
[00:17:12.020 --> 00:17:14.540]  然後接觸仙燈
[00:17:14.540 --> 00:17:15.620]  截了他
[00:17:15.620 --> 00:17:16.900]  怎麼截呢?
[00:17:16.900 --> 00:17:19.860]  就預先跟弟弟瓦割
[00:17:19.860 --> 00:17:22.740]  你弄兩隻肥羊羔來
[00:17:22.740 --> 00:17:26.540]  然後我會幫你製成美味
[00:17:26.540 --> 00:17:29.460]  就是你爹地最喜歡吃的那些口味
[00:17:29.460 --> 00:17:31.300]  我來做那些菜
[00:17:31.300 --> 00:17:33.100]  做好了之後加上燒餅
[00:17:33.100 --> 00:17:34.700]  你就拿去給你爹地
[00:17:34.700 --> 00:17:36.620]  他就會為你祝福
[00:17:36.620 --> 00:17:39.060]  這個小兒子也很清楚知道
[00:17:39.060 --> 00:17:42.260]  我辦不到他的,媽
[00:17:42.260 --> 00:17:44.380]  我光光滑滑
[00:17:44.380 --> 00:17:47.060]  他滿手都是毛
[00:17:47.060 --> 00:17:49.060]  另外很多東西都不同
[00:17:49.060 --> 00:17:50.020]  那我怎麼辦?
[00:17:50.020 --> 00:17:53.660]  萬一他發覺我是我
[00:17:53.660 --> 00:17:56.300]  那我就變成是咒座我
[00:17:56.300 --> 00:17:58.020]  誰知道這個媽媽
[00:17:58.020 --> 00:17:59.940]  她在這個時候
[00:17:59.940 --> 00:18:01.580]  她說,兒子
[00:18:01.580 --> 00:18:03.900]  如果真的有咒座臨到你
[00:18:03.900 --> 00:18:05.420]  全部我包了
[00:18:05.420 --> 00:18:07.460]  哇,你看看這個媽媽
[00:18:07.460 --> 00:18:09.340]  偏心到這樣
[00:18:09.340 --> 00:18:11.220]  她包底
[00:18:11.220 --> 00:18:14.020]  就是將那些咒座都包了
[00:18:14.020 --> 00:18:16.300]  而實際上,真的
[00:18:16.300 --> 00:18:18.260]  當他死過一天
[00:18:18.260 --> 00:18:20.380]  他最疼愛的兒子
[00:18:20.380 --> 00:18:23.300]  都不能夠奔喪
[00:18:23.300 --> 00:18:26.460]  李伯嘉死過一天
[00:18:26.460 --> 00:18:28.860]  他也看不到他的小兒子
[00:18:28.860 --> 00:18:32.100]  在這段聖經裏面
[00:18:32.100 --> 00:18:35.860]  李伯嘉就完完全全照足
[00:18:35.860 --> 00:18:37.780]  以薩的口味
[00:18:37.780 --> 00:18:39.180]  照著他丈夫的口味
[00:18:39.180 --> 00:18:40.580]  製成惹味
[00:18:40.580 --> 00:18:44.020]  就給了雅各
[00:18:44.020 --> 00:18:45.900]  叫他拿去給他爹地吃
[00:18:45.900 --> 00:18:47.380]  但他之前
[00:18:47.380 --> 00:18:49.380]  他就用盡方法
[00:18:49.380 --> 00:18:52.860]  將一些山羊羔的皮
[00:18:52.860 --> 00:18:54.060]  不是太粗
