
[00:00:00.000 --> 00:00:03.220]  昨天在教會舉辦 River Kids 十周年慶
[00:01:43.780 --> 00:01:46.580]  不用擔心
[00:01:46.580 --> 00:01:52.200]  所以這次其實很奇妙
[00:01:52.200 --> 00:01:54.260]  因為我們有這麼多單位來
[00:01:54.260 --> 00:01:59.440]  就只有來自加州的團隊中獎
[00:01:59.440 --> 00:02:01.800]  而這八個人當中就有一位姐妹
[00:02:01.800 --> 00:02:04.140]  她是天選之人
[00:02:04.140 --> 00:02:07.700]  在重陽圍繞之中她竟然沒事
[00:02:07.700 --> 00:02:10.380]  後來才知道原來她跟上帝做了一個禱告
[00:02:10.380 --> 00:02:14.740]  她說上帝我再回到美國的隔一天有一個很重要的開會
[00:02:14.740 --> 00:02:17.240]  所以我千萬不能生病
[00:02:17.240 --> 00:02:20.460]  哇 我就是沒做這個禱告
[00:02:20.460 --> 00:02:21.960]  感謝神 神何等信使
[00:02:21.960 --> 00:02:24.580]  然後其他所有團隊所有單位
[00:02:24.580 --> 00:02:28.800]  不論是華人非洲人沒有一個人中獎的
[00:02:28.800 --> 00:02:33.760]  所以我是覺得我在賽內加爾第二天中獎時候
[00:02:33.760 --> 00:02:37.140]  經過陳昌文醫師我們的advisor
[00:02:37.140 --> 00:02:43.680]  他決定我們要加州的團隊所有人都要隔離
[00:02:43.680 --> 00:02:45.780]  我是覺得上帝在對我說
[00:02:45.780 --> 00:02:50.620]  你呢 讓丹佛的教會有一些發揮的空間吧
[00:02:50.620 --> 00:02:52.620]  就是你好好休息一下
[00:02:52.620 --> 00:02:55.680]  那時候我們都不知道是新冠
[00:02:55.680 --> 00:02:59.320]  因為我們沒有人帶測試劑
[00:02:59.320 --> 00:03:03.360]  幸好後來一切都平安無事
[00:03:03.360 --> 00:03:05.160]  也謝謝大家的關心
[00:03:05.160 --> 00:03:08.960]  有許多電動姐妹在關心我們情況如何
[00:03:08.960 --> 00:03:12.980]  其中有一位叫做顏萊恩牧師特別關心我
[00:03:12.980 --> 00:03:13.940]  我一開始很感動
[00:03:13.940 --> 00:03:16.980]  哇 顏牧師我的好童工如此關心
[00:03:16.980 --> 00:03:17.940]  哇 每天都關心
[00:03:17.940 --> 00:03:19.540]  我就覺得不太對勁
[00:03:19.540 --> 00:03:23.920]  原來是因為如果沒有轉陰的話他要講道
[00:03:23.920 --> 00:03:26.620]  所以他這麼關心
[00:03:26.620 --> 00:03:28.220]  顏牧師你可以放心了
[00:03:28.220 --> 00:03:31.860]  我轉陰了
[00:03:31.860 --> 00:03:35.200]  那這個感謝神
[00:03:35.200 --> 00:03:36.160]  還有一些鼻音
[00:03:36.160 --> 00:03:37.300]  不過大家可以放心
[00:03:37.300 --> 00:03:43.500]  我是像我也叫做陽過
[00:03:43.500 --> 00:03:45.900]  但是現在是陰性的
[00:03:45.900 --> 00:03:49.440]  陰性成癮
[00:03:49.440 --> 00:03:52.240]  那這次出去短線我也發現
[00:03:52.240 --> 00:03:55.680]  真的我們不論是進或出任何國家
[00:03:55.680 --> 00:03:59.060]  只要你有疫苗的記錄
[00:03:59.060 --> 00:04:01.180]  不需要再做PCR
[00:04:01.180 --> 00:04:04.520]  這個其實是非常重要的一件事情
[00:04:04.520 --> 00:04:08.820]  因為正如拜登總統說的
[00:04:08.820 --> 00:04:12.440]  疫情已經結束了
[00:04:12.440 --> 00:04:13.760]  這個新冠還是繼續
[00:04:13.760 --> 00:04:16.500]  但是疫情已經告一段落了
[00:04:16.500 --> 00:04:18.380]  那我們看到從明天開始
[00:04:18.380 --> 00:04:20.640]  香港也要進入零加三
[00:04:20.640 --> 00:04:23.600]  台灣十月中會進入零加七
[00:04:23.600 --> 00:04:29.240]  這的確是一個後疫情時代的一個開始
[00:04:29.240 --> 00:04:30.980]  那不論不但是
[00:04:30.980 --> 00:04:33.780]  現在是個後疫情時代的開始
[00:04:33.780 --> 00:04:37.620]  也是許多時代的結束
[00:04:37.620 --> 00:04:39.400]  那我們大家都知道
[00:04:39.400 --> 00:04:41.920]  網壇名將費德勒
[00:04:41.920 --> 00:04:44.500]  他選擇跟生命河的張瓊斌牧師
[00:04:44.500 --> 00:04:48.840]  同一週退休
[00:04:48.840 --> 00:04:51.700]  哇我跟你講我非常的捨不得張牧師
[00:04:51.700 --> 00:04:54.240]  我有幾次去跟他一起去醫院探訪
[00:04:54.240 --> 00:04:55.940]  哇他的醫院探訪
[00:04:55.940 --> 00:04:58.240]  就跟費德勒的反派一樣
[00:04:58.240 --> 00:05:01.440]  優雅而充滿力道
[00:05:01.440 --> 00:05:04.180]  那我發現他們兩個人的下巴
[00:05:04.180 --> 00:05:06.920]  都是這種咕嚕咕嚕那樣子的
[00:05:06.920 --> 00:05:09.580]  很有氣質很有氣質
[00:05:09.580 --> 00:05:12.260]  那9月19號也是一個
[00:05:12.260 --> 00:05:15.360]  非常重要的一個時代的結束
[00:05:15.360 --> 00:05:19.260]  就是服務70年的英國女皇的
[00:05:19.260 --> 00:05:21.840]  安葬追思禮拜
[00:05:21.840 --> 00:05:24.900]  這代表的確這是一個
[00:05:24.900 --> 00:05:31.980]  舊的已去新的以來的一個時刻
[00:05:31.980 --> 00:05:34.220]  在這個改變的時代
[00:05:34.220 --> 00:05:36.220]  在這個新的時刻
[00:05:36.220 --> 00:05:38.280]  有些事情會慢慢的恢復
[00:05:38.280 --> 00:05:40.120]  但是我們必須要承認
[00:05:40.120 --> 00:05:44.660]  有些事情永遠不會再回來了
[00:05:44.660 --> 00:05:47.020]  就好像越南麵
[00:05:47.020 --> 00:05:52.800]  永遠不會再回到5塊9毛9一碗
[00:05:52.800 --> 00:05:54.960]  越南三明治永遠不會回到
[00:05:54.960 --> 00:05:58.240]  1塊5毛錢一份
[00:05:58.240 --> 00:05:59.480]  所以在灣區久了的人
[00:05:59.480 --> 00:06:02.180]  真的是充滿了回憶
[00:06:02.180 --> 00:06:04.920]  又很多的不捨
[00:06:04.920 --> 00:06:07.740]  事實上有些人
[00:06:07.740 --> 00:06:11.380]  因為疫情或是各種緣故的搬遷
[00:06:11.380 --> 00:06:13.160]  也不會再回來了
[00:06:13.160 --> 00:06:16.080]  身為在帶領留學生
[00:06:16.080 --> 00:06:18.900]  和社會新鮮人的飛揚曲目
[00:06:18.900 --> 00:06:21.200]  我們的同工們感同身受
[00:06:21.200 --> 00:06:23.700]  因為疫情一開始的半年之內
[00:06:23.700 --> 00:06:30.740]  我們有70%的成員全部搬回亞洲
[00:06:30.740 --> 00:06:33.940]  兩個學生小組瞬間
[00:06:33.940 --> 00:06:37.580]  人間蒸發
[00:06:37.580 --> 00:06:40.280]  我們的同工 訓練了多年的
[00:06:40.280 --> 00:06:41.440]  也就都搬走了
[00:06:41.440 --> 00:06:43.140]  哇 這很不容易
[00:06:43.140 --> 00:06:45.720]  而且這些學生離開之後
[00:06:45.720 --> 00:06:48.180]  現在兩年半終於開放了
[00:06:48.180 --> 00:06:50.160]  他們已經在網路上畢業了
[00:06:50.160 --> 00:06:52.060]  也不會再回來了
[00:06:52.060 --> 00:06:53.920]  各位姐妹
[00:06:53.920 --> 00:06:56.160]  對於這些改變
[00:06:56.160 --> 00:06:59.140]  很多事情真的回不去
[00:06:59.140 --> 00:07:00.100]  無論你喜歡與否
[00:07:00.100 --> 00:07:01.800]  無論你承認與否
[00:07:01.800 --> 00:07:04.840]  真的是一個新的季節
[00:07:04.840 --> 00:07:08.980]  許多舊的真的過去了
[00:07:08.980 --> 00:07:12.780]  而新的已經來臨了
[00:07:12.780 --> 00:07:14.580]  其實對基督徒而言
[00:07:14.580 --> 00:07:16.720]  這樣一個舊的已去
[00:07:16.720 --> 00:07:18.180]  新的已來
[00:07:18.180 --> 00:07:21.060]  不應該是一件壞事
[00:07:21.060 --> 00:07:23.760]  因為在神的國度裡面
[00:07:23.760 --> 00:07:27.400]  舊的永遠都是個序曲
[00:07:27.400 --> 00:07:28.960]  都是個伏筆
[00:07:28.960 --> 00:07:30.660]  都是個前奏
[00:07:30.660 --> 00:07:35.360]  而新的永遠是指向那美好的應許
[00:07:35.360 --> 00:07:37.900]  和永恆的命令
[00:07:37.900 --> 00:07:39.940]  這是何等令人安慰
[00:07:39.940 --> 00:07:42.000]  而且期待的事情
[00:07:42.000 --> 00:07:43.140]  因為神要做的事情
[00:07:43.140 --> 00:07:46.680]  永遠是超過所求所想的
[00:07:46.680 --> 00:07:48.820]  祂的計畫永遠是幕後的榮耀
[00:07:48.820 --> 00:07:51.520]  要大過先前的榮耀的
[00:07:51.520 --> 00:07:53.380]  祂要回應我們的禱告
[00:07:53.380 --> 00:07:55.320]  是我們眼睛未曾見過
[00:07:55.320 --> 00:07:56.320]  耳朵未曾聽過
[00:07:56.320 --> 00:07:57.460]  人心未曾想過
[00:07:57.460 --> 00:07:58.860]  如果你覺得過去很好
[00:07:58.860 --> 00:08:00.460]  那我告訴你
[00:08:00.460 --> 00:08:03.360]  未來要更好
[00:08:03.360 --> 00:08:04.360]  這是身為
[00:08:04.360 --> 00:08:06.800]  對 剛才有人已經看到我講稿了
[00:08:06.800 --> 00:08:10.600]  未來要更好
[00:08:10.600 --> 00:08:12.440]  我們應該要有這樣的信心
[00:08:12.440 --> 00:08:13.940]  弟兄姊妹
[00:08:13.940 --> 00:08:16.400]  我們應該要有這樣的信心
[00:08:16.400 --> 00:08:18.280]  神有美好的計畫
[00:08:18.280 --> 00:08:20.420]  帶領我們向前
[00:08:20.420 --> 00:08:21.540]  所以今天我們來思想
[00:08:21.540 --> 00:08:26.080]  如何來面對這樣的一個舊的已去
[00:08:26.080 --> 00:08:27.780]  新的已來的
[00:08:27.780 --> 00:08:30.080]  這樣的一個時刻呢
[00:08:30.080 --> 00:08:31.680]  我們相信不論現在
[00:08:31.680 --> 00:08:33.720]  你的人生是一個
[00:08:33.720 --> 00:08:35.160]  前景看好
[00:08:35.160 --> 00:08:41.860]  一個非常強勢的一個啟行
[00:08:41.860 --> 00:08:44.440]  還是你現在感覺你在一個黑夜
[00:08:44.440 --> 00:08:46.800]  迷茫曠野之中
[00:08:46.800 --> 00:08:47.880]  這其實是一個
[00:08:47.880 --> 00:08:50.880]  我們能夠經歷危機到轉機
[00:08:50.880 --> 00:08:53.380]  甚至經歷神蹟的時刻
[00:08:53.380 --> 00:08:54.780]  所以讓我們一起今天透過
[00:08:54.780 --> 00:08:56.440]  我們很熟悉的
[00:08:56.440 --> 00:08:59.020]  五稟二語的故事
[00:08:59.020 --> 00:09:02.020]  來看一下這個舊的已去
[00:09:02.020 --> 00:09:04.680]  新的已來的這樣的時刻
[00:09:04.680 --> 00:09:08.360]  我們說哇 五稟二語跟這也有關係嗎
[00:09:08.360 --> 00:09:10.560]  事實上我們來看到
[00:09:10.560 --> 00:09:12.220]  五稟二語故事的時候
[00:09:12.220 --> 00:09:16.040]  才知道這個故事的序曲
[00:09:16.040 --> 00:09:18.740]  其實是在一個極大的一個
[00:09:18.740 --> 00:09:19.860]  令人意外
[00:09:19.860 --> 00:09:23.880]  而且錯愕的改變開始的
[00:09:23.880 --> 00:09:25.080]  那在這樣的改變當中
[00:09:25.080 --> 00:09:27.840]  我們今天第一個要跟大家分享的是
[00:09:27.840 --> 00:09:29.020]  面對新的開始
[00:09:29.020 --> 00:09:33.320]  我們需要與神獨處的時間
[00:09:33.320 --> 00:09:35.580]  好不好 幫助我來跟自己說一聲
[00:09:35.580 --> 00:09:37.020]  面對新的開始
[00:09:37.020 --> 00:09:43.520]  我們需要與神獨處的時間
[00:09:43.520 --> 00:09:46.400]  馬太福音14章12到13節
[00:09:46.400 --> 00:09:49.300]  這個就是五稟二語的故事的序曲
[00:09:49.300 --> 00:09:51.460]  你可能沒有這樣子注意過
[00:09:51.460 --> 00:09:53.440]  五稟二語是很榮耀的故事
[00:09:53.440 --> 00:09:56.180]  可是是這樣子開始的
[00:09:56.180 --> 00:09:59.640]  約翰的門徒來把屍首領去埋葬了
[00:09:59.640 --> 00:10:01.580]  就去告訴耶穌
[00:10:01.580 --> 00:10:03.540]  耶穌聽見了就上船
[00:10:03.540 --> 00:10:07.720]  從那裡獨自退到野地裡去
[00:10:07.720 --> 00:10:13.460]  眾人聽見就從各城裡步行跟隨他
[00:10:13.460 --> 00:10:19.520]  事實上當時耶穌基督在這個時間點上
[00:10:19.520 --> 00:10:23.040]  祂的侍奉是進入一個刀鋒期
[00:10:23.040 --> 00:10:27.140]  許多人看見祂在船上的福音
[00:10:27.140 --> 00:10:30.080]  他醫病趕回就要來跟隨祂
[00:10:30.080 --> 00:10:31.940]  而且是非常榮耀
[00:10:31.940 --> 00:10:33.880]  可是沒有想到在這個時刻
[00:10:33.880 --> 00:10:35.520]  發生了一件事情
[00:10:35.520 --> 00:10:38.580]  就是失喜約翰 耶穌基督的表哥
[00:10:38.580 --> 00:10:40.620]  也是替祂失喜的這一位
[00:10:40.620 --> 00:10:43.880]  並且是當時僅有的兩個在船
[00:10:43.880 --> 00:10:47.360]  神國的道 永恆福音的團隊
[00:10:47.360 --> 00:10:50.560]  又是最支持祂 幫祂背書的
[00:10:50.560 --> 00:10:52.620]  這樣的一個合作夥伴
[00:10:52.620 --> 00:10:58.640]  竟然被西綠王給斬首
[00:10:58.640 --> 00:11:01.740]  這是非常令人錯愕的時刻
[00:11:01.740 --> 00:11:04.040]  我想不但對耶穌來說
[00:11:04.040 --> 00:11:06.280]  不只是失去了親人
[00:11:06.280 --> 00:11:10.040]  祂也失去了服侍的夥伴
[00:11:10.040 --> 00:11:15.520]  祂更失去了一個能夠支持祂的依靠
[00:11:15.520 --> 00:11:16.720]  所以在這樣的時刻
[00:11:16.720 --> 00:11:20.920]  一方面祂是充滿榮耀的一個侍公
[00:11:20.920 --> 00:11:25.260]  另一方面祂是在一個極度混亂
[00:11:25.260 --> 00:11:29.640]  迷茫又不知所措的時刻
[00:11:29.640 --> 00:11:31.200]  In case你不知道
[00:11:31.200 --> 00:11:35.480]  當時西綠王也在找耶穌
[00:11:35.480 --> 00:11:40.880]  哇 在這個時刻真的是一個舊的已去
[00:11:40.880 --> 00:11:45.040]  因為失喜約翰再也回不來了
[00:11:45.040 --> 00:11:47.680]  這個時候耶穌做了什麼事情
[00:11:47.680 --> 00:11:49.360]  祂還是很忙啊
[00:11:49.360 --> 00:11:51.580]  祂還是要帶十二個門徒啊
[00:11:51.580 --> 00:11:55.120]  祂還是要來做神國大業
[00:11:55.120 --> 00:11:57.060]  但是祂在這個時刻
[00:11:57.060 --> 00:11:58.860]  在一個新的開始
[00:11:58.860 --> 00:12:04.200]  祂選擇退到曠野去
[00:12:04.200 --> 00:12:09.680]  弟兄姊妹 原來曠野是很重要的
[00:12:09.680 --> 00:12:12.980]  信仰的一個旅程
[00:12:12.980 --> 00:12:16.580]  原來獨處 Solitude
[00:12:16.580 --> 00:12:22.460]  是信仰當中非常重要的一個操練
[00:12:22.460 --> 00:12:25.680]  神學家 Thomas Merton
[00:12:25.680 --> 00:12:28.360]  他在講到信仰的道路上他說
[00:12:28.360 --> 00:12:32.720]  在信仰的路上我們都不願意做個初學者
[00:12:32.720 --> 00:12:34.960]  唯讓我們接受一個事實吧
[00:12:34.960 --> 00:12:40.500]  終其一生我們都只能是一個初學者
[00:12:40.500 --> 00:12:42.100]  他講得非常好
[00:12:42.100 --> 00:12:44.300]  很多時候我們覺得我們信俗久了
[00:12:44.300 --> 00:12:46.200]  我們知道很多
[00:12:46.200 --> 00:12:48.580]  我們就可以靠自己了
[00:12:48.580 --> 00:12:50.080]  的確我們信俗久了
[00:12:50.080 --> 00:12:51.880]  神也給我們很多的祝福
[00:12:51.880 --> 00:12:56.060]  無論是在家庭 在侍奉 在工作上面
[00:12:56.060 --> 00:12:58.660]  但是我們就開始忙碌
[00:12:58.660 --> 00:13:00.820]  可是唯有我們清楚的知道
[00:13:00.820 --> 00:13:05.920]  我們每一天都是一個改變
[00:13:05.920 --> 00:13:07.300]  每一天都是新的
[00:13:07.300 --> 00:13:09.400]  我們沒有一天不能
[00:13:09.400 --> 00:13:12.160]  沒有一天不需要來依靠神的時候
[00:13:12.160 --> 00:13:17.480]  我們清楚知道我們不過是信仰的初學者
[00:13:17.480 --> 00:13:19.880]  特別在這個新的時刻
[00:13:19.880 --> 00:13:22.240]  承認吧
[00:13:22.240 --> 00:13:24.040]  我們都是初學者
[00:13:24.040 --> 00:13:26.780]  而這個時刻我們需要的
[00:13:26.780 --> 00:13:30.120]  就正如我們剛信主的時刻
[00:13:30.120 --> 00:13:34.160]  我們緊緊的抓住神
[00:13:34.160 --> 00:13:37.400]  所以對我們前面耶穌基督在遇到這樣的時刻
[00:13:37.400 --> 00:13:39.960]  祂是最有能力的
[00:13:39.960 --> 00:13:41.400]  祂是最有智慧的
[00:13:41.400 --> 00:13:43.160]  祂是最有恩高的
[00:13:43.160 --> 00:13:48.300]  可是祂卻選擇先退到曠野去
[00:13:48.300 --> 00:13:50.780]  來親近神
[00:13:50.780 --> 00:13:52.080]  今天早上我聽到一個
[00:13:52.080 --> 00:13:54.080]  KLOVE的一個小故事
[00:13:54.080 --> 00:13:57.480]  他說最近大家開始選這個
[00:13:57.480 --> 00:13:58.680]  pumpkin
[00:13:58.680 --> 00:14:00.320]  這個甜瓜的冠軍
[00:14:00.320 --> 00:14:02.080]  有一個甜瓜是
[00:14:02.080 --> 00:14:03.520]  比一個mini cooper
[00:14:03.520 --> 00:14:04.680]  比那個金龜車什麼
[00:14:04.680 --> 00:14:05.620]  還要大
[00:14:05.620 --> 00:14:07.660]  超級大的pumpkin
[00:14:07.660 --> 00:14:10.220]  結果那個農夫
[00:14:10.220 --> 00:14:12.960]  他就說我看這個pumpkin長大的
[00:14:12.960 --> 00:14:16.140]  它從一個好像高爾夫球的一個size
[00:14:16.140 --> 00:14:18.760]  哇 最後長這麼大
[00:14:18.760 --> 00:14:21.140]  但是它都是同樣的一個
[00:14:21.140 --> 00:14:22.500]  一個金
[00:14:22.500 --> 00:14:25.640]  連在它的這個養分上面
[00:14:25.640 --> 00:14:27.040]  因為姐妹
[00:14:27.040 --> 00:14:29.640]  不同的甜瓜有不同的size
[00:14:29.640 --> 00:14:33.440]  但是不同的甜瓜都需要連在
[00:14:33.440 --> 00:14:36.020]  它的養分的供數的地方
[00:14:36.020 --> 00:14:37.560]  其實退到曠野
[00:14:37.560 --> 00:14:39.960]  就是承認我們需要神
[00:14:39.960 --> 00:14:43.560]  退到曠野就是讓我們再次定精
[00:14:43.560 --> 00:14:45.660]  在神的身上
[00:14:45.660 --> 00:14:47.860]  什麼是solitude
[00:14:47.860 --> 00:14:51.200]  獨處是一種心境
[00:14:51.200 --> 00:14:53.440]  多過於某個地方
[00:14:53.440 --> 00:14:55.900]  獨處的好處
[00:14:55.900 --> 00:14:57.580]  是讓我們能夠得到
[00:14:57.580 --> 00:15:01.280]  內心深層的安靜
[00:15:01.280 --> 00:15:03.540]  進到內心的聖所
[00:15:03.540 --> 00:15:05.820]  重新在神那裡得著
[00:15:05.820 --> 00:15:12.720]  只有神能夠給予的安息 盼望與指引
[00:15:12.720 --> 00:15:14.560]  丁永姐妹
[00:15:14.560 --> 00:15:19.120]  我們當中也許有些朋友是剛搬來灣區的
[00:15:19.120 --> 00:15:20.600]  剛才我看到有些新朋友來
[00:15:20.600 --> 00:15:22.960]  再一次歡迎你們來到我們教會
[00:15:22.960 --> 00:15:25.360]  我們非常的開心
[00:15:25.360 --> 00:15:26.900]  如果你是剛搬來灣區
[00:15:26.900 --> 00:15:29.700]  我們很樂意能夠協助你 幫助你
[00:15:29.700 --> 00:15:32.280]  就像當年很多人幫助我一樣
[00:15:32.280 --> 00:15:38.620]  但是你最需要的是與神相遇的一個時刻
[00:15:38.620 --> 00:15:40.420]  在我們當中如果你因為疫情
[00:15:40.420 --> 00:15:44.120]  或者是一些大環境的改變感到混亂
[00:15:44.120 --> 00:15:48.220]  猶如在人生的曠野之中
[00:15:48.220 --> 00:15:51.460]  我們很樂意為你禱告也來鼓勵你
[00:15:51.460 --> 00:15:56.400]  但是你最需要的仍然是與神獨處
[00:15:56.400 --> 00:15:59.240]  以至於遇見祂
[00:15:59.240 --> 00:16:01.800]  在我們當中也許你現在正是蓄勢待發
[00:16:01.800 --> 00:16:06.380]  有許多令人期待的事要去大展身手
[00:16:06.380 --> 00:16:08.140]  我替你高興
[00:16:08.140 --> 00:16:10.540]  但是我也要提醒你
[00:16:10.540 --> 00:16:12.680]  不論在什麼時刻
[00:16:12.680 --> 00:16:14.720]  特別在成功的時刻
[00:16:14.720 --> 00:16:16.980]  特別在蓄勢待發的時候
[00:16:16.980 --> 00:16:19.020]  我們更需要
[00:16:19.020 --> 00:16:19.760]  不應該說更了
[00:16:19.760 --> 00:16:25.960]  我們同樣需要來到神面前與祂面對面
[00:16:25.960 --> 00:16:28.200]  這是一個很基本
[00:16:28.200 --> 00:16:33.500]  但是卻非常重要的一個屬靈的操練
[00:16:33.500 --> 00:16:37.700]  當然獨處跟所謂的Me Time是很不一樣
[00:16:37.700 --> 00:16:40.140]  我太太說我需要Me Time
[00:16:40.140 --> 00:16:41.820]  我自己的時間
[00:16:41.820 --> 00:16:43.120]  結果我就一看
[00:16:43.120 --> 00:16:45.140]  她看韓劇
[00:16:45.140 --> 00:16:48.220]  Me Time
[00:16:48.220 --> 00:16:51.980]  獨處曠野跟Me Time還是不一樣的
[00:16:51.980 --> 00:16:55.020]  其實你與神相遇不一定要是一個人
[00:16:55.020 --> 00:16:57.560]  但是這卻是一個狀態
[00:16:57.560 --> 00:17:00.120]  我認定神我需要你
[00:17:00.120 --> 00:17:02.760]  而當然你安排一個時間出來
[00:17:02.760 --> 00:17:04.740]  絕對是有幫助的
[00:17:04.740 --> 00:17:06.340]  我講我太太這樣有點不太好
[00:17:06.340 --> 00:17:07.640]  其實她也很屬靈
[00:17:07.640 --> 00:17:09.280]  她有時候去看
[00:17:09.280 --> 00:17:10.140]  沒有在看韓劇
[00:17:10.140 --> 00:17:11.640]  是在靈修禱告這樣子
[00:17:11.640 --> 00:17:13.240]  所以要平衡一下
[00:17:13.240 --> 00:17:15.480]  不然她說你怎麼每次都這樣講我
[00:17:15.480 --> 00:17:17.120]  對
[00:17:17.120 --> 00:17:18.080]  我也沒好到哪去
[00:17:18.080 --> 00:17:20.420]  我都在看那個什麼海賊王那一類的
[00:17:20.420 --> 00:17:22.480]  對
[00:17:22.480 --> 00:17:23.920]  我們需要獨處
[00:17:23.920 --> 00:17:25.860]  我們需要來到神的面前
[00:17:25.860 --> 00:17:28.520]  弟兄姊妹我們來檢視一下自己的生命
[00:17:28.520 --> 00:17:31.200]  你上一次
[00:17:31.200 --> 00:17:34.260]  在乎神
[00:17:34.260 --> 00:17:35.860]  勝過一切
[00:17:35.860 --> 00:17:40.100]  把你的一些事情放下一邊
[00:17:40.100 --> 00:17:42.440]  說主啊我就是渴慕你尋求你
[00:17:42.440 --> 00:17:44.840]  是什麼時候呢
[00:17:44.840 --> 00:17:46.840]  哇我們需要主啊
[00:17:46.840 --> 00:17:49.020]  我們需要獨處的時刻
[00:17:49.020 --> 00:17:51.680]  不然我們說實在話
[00:17:51.680 --> 00:17:55.680]  我們雖然有時候服事工作有果效
[00:17:55.680 --> 00:17:57.220]  但是內心是
[00:17:57.220 --> 00:17:58.720]  慌亂是
[00:17:58.720 --> 00:18:00.060]  迷茫的
[00:18:00.060 --> 00:18:03.460]  所以耶穌基督他不論在成功的時候
[00:18:03.460 --> 00:18:05.320]  他去曠野
[00:18:05.320 --> 00:18:07.360]  他在遇到挫折的時候
[00:18:07.360 --> 00:18:09.260]  他去曠野
[00:18:09.260 --> 00:18:10.900]  他在人生
[00:18:10.900 --> 00:18:12.300]  適逢高峰的時候
[00:18:12.300 --> 00:18:13.940]  他去曠野
[00:18:13.940 --> 00:18:17.040]  他在準備面對十字架的時候
[00:18:17.040 --> 00:18:19.500]  他更到克西瑪尼園
[00:18:19.500 --> 00:18:22.120]  去尋求他的天父
[00:18:22.120 --> 00:18:23.080]  所以弟兄姊妹
[00:18:23.080 --> 00:18:25.180]  如果耶穌都是如此做
[00:18:25.180 --> 00:18:26.580]  我們也需要
[00:18:26.580 --> 00:18:28.680]  特別在這個舊事已過
[00:18:28.680 --> 00:18:31.380]  新的已經來的時刻
[00:18:31.380 --> 00:18:33.820]  我們需要與神來獨處
[00:18:33.820 --> 00:18:35.620]  我們看見當耶穌基督
[00:18:35.620 --> 00:18:37.960]  他與神獨處之後
[00:18:37.960 --> 00:18:39.600]  他的生命
[00:18:39.600 --> 00:18:41.960]  他之後所做的決定
[00:18:41.960 --> 00:18:43.760]  就沒有
[00:18:43.760 --> 00:18:44.960]  沖昏頭
[00:18:44.960 --> 00:18:47.740]  或是沒有亂了陣腳
[00:18:47.740 --> 00:18:49.680]  因此接下來的
[00:18:49.680 --> 00:18:51.080]  五秉二越故事
[00:18:51.080 --> 00:18:53.340]  才能夠這樣子來發生
[00:18:53.340 --> 00:18:55.740]  我們接下來看到在這樣一個新的時刻
[00:18:55.740 --> 00:18:58.440]  我們要做的事情
[00:18:58.440 --> 00:19:02.720]  就是需要保有憐憫的心腸
[00:19:02.720 --> 00:19:03.780]  幫我跟自己說
[00:19:03.780 --> 00:19:05.420]  面對新的開始
[00:19:05.420 --> 00:19:09.120]  我們需要保有憐憫的心腸
[00:19:09.120 --> 00:19:13.620]  順帶一提
[00:19:13.620 --> 00:19:16.700]  講到我們要來與神相遇
[00:19:16.700 --> 00:19:20.040]  這個週五和週六是絕佳的時機
[00:19:20.040 --> 00:19:22.300]  我們來與神相遇
