
[00:00:00.000 --> 00:00:03.000]  我們來到第八章了
[00:04:07.000 --> 00:04:10.000]  那麼這個是在這個下面
[00:04:10.000 --> 00:04:12.000]  第八章 第九章 第十章
[00:04:12.000 --> 00:04:15.000]  一直耶穌的做的工作
[00:04:15.000 --> 00:04:16.000]  所以不但要知道
[00:04:16.000 --> 00:04:18.000]  祂耶穌的本人
[00:04:18.000 --> 00:04:21.000]  還要看到耶穌祂做的工作
[00:04:21.000 --> 00:04:22.000]  那麼這樣的話
[00:04:22.000 --> 00:04:24.000]  我們對這個耶穌的認識
[00:04:24.000 --> 00:04:26.000]  就更多了
[00:04:26.000 --> 00:04:28.000]  所以如果當時的基督徒
[00:04:28.000 --> 00:04:30.000]  他能夠充分
[00:04:30.000 --> 00:04:31.000]  能夠認識到
[00:04:31.000 --> 00:04:34.000]  耶穌基督的超越
[00:04:34.000 --> 00:04:37.000]  他是比立位支派的祭司
[00:04:37.000 --> 00:04:39.000]  更爲好
[00:04:39.000 --> 00:04:42.000]  那麼就是神在救約中間
[00:04:42.000 --> 00:04:45.000]  要應許給他們的
[00:04:45.000 --> 00:04:48.000]  這樣一位最好的祭司的話
[00:04:48.000 --> 00:04:50.000]  最好的一位救主的話
[00:04:50.000 --> 00:04:53.000]  他們就不至於退後了
[00:04:53.000 --> 00:04:56.000]  因爲他們總是想到
[00:04:56.000 --> 00:04:58.000]  想到過去
[00:04:58.000 --> 00:05:01.000]  在沒有信主以前
[00:05:01.000 --> 00:05:03.000]  在這個聖殿裏頭
[00:05:03.000 --> 00:05:04.000]  敬拜啊
[00:05:04.000 --> 00:05:06.000]  有很多的儀式啊
[00:05:06.000 --> 00:05:09.000]  祭司穿的服裝都很美麗啊
[00:05:09.000 --> 00:05:13.000]  各方面都很有條有理的
[00:05:13.000 --> 00:05:16.000]  他就覺得這個就很好了
[00:05:16.000 --> 00:05:18.000]  現在他信了主以後呢
[00:05:18.000 --> 00:05:20.000]  他們就沒有再去
[00:05:20.000 --> 00:05:22.000]  聖殿裏頭敬拜了
[00:05:22.000 --> 00:05:24.000]  他們自己有會堂
[00:05:24.000 --> 00:05:26.000]  在這個敬拜
[00:05:26.000 --> 00:05:28.000]  那麼他覺得就不太習慣
[00:05:28.000 --> 00:05:30.000]  加上受到逼迫的話
[00:05:30.000 --> 00:05:33.000]  就更想到過去的情形
[00:05:33.000 --> 00:05:35.000]  就想回去
[00:05:35.000 --> 00:05:37.000]  如果他們當時能夠
[00:05:37.000 --> 00:05:39.000]  很好地認識到
[00:05:39.000 --> 00:05:40.000]  耶穌基督
[00:05:40.000 --> 00:05:42.000]  祂在給我們
[00:05:42.000 --> 00:05:44.000]  做這樣的祭司呢
[00:05:44.000 --> 00:05:46.000]  那比救約的
[00:05:46.000 --> 00:05:48.000]  立位人格做祭司呢
[00:05:48.000 --> 00:05:50.000]  就更爲好
[00:05:50.000 --> 00:05:51.000]  更爲美
[00:05:51.000 --> 00:05:54.000]  他就想從這方面來講
[00:05:54.000 --> 00:05:55.000]  這個也是對我們
[00:05:55.000 --> 00:05:56.000]  也是一樣的
[00:05:56.000 --> 00:05:58.000]  我們信了主以後
[00:05:58.000 --> 00:06:02.000]  會覺得我們有改變
[00:06:02.000 --> 00:06:03.000]  感謝主
[00:06:03.000 --> 00:06:05.000]  主都看過我們
[00:06:05.000 --> 00:06:07.000]  當我們遇到一些患難
[00:06:07.000 --> 00:06:08.000]  當一些痛苦
[00:06:08.000 --> 00:06:10.000]  一些失戀的時候呢
[00:06:10.000 --> 00:06:12.000]  我們的心情就有所謂的
[00:06:12.000 --> 00:06:13.000]  會動搖
[00:06:13.000 --> 00:06:16.000]  這個我性格好不好啊
[00:06:16.000 --> 00:06:17.000]  怎麼好的話
[00:06:17.000 --> 00:06:19.000]  怎麼會遇到這些事情呢
[00:06:19.000 --> 00:06:22.000]  就會常常會這麼想
[00:06:22.000 --> 00:06:25.000]  那如果我們能夠認識到
[00:06:25.000 --> 00:06:27.000]  耶穌基督比一切更好
[00:06:27.000 --> 00:06:30.000]  比一切更美
[00:06:30.000 --> 00:06:34.000]  祂能夠來滿足我們
[00:06:34.000 --> 00:06:36.000]  所有的需要的話
[00:06:36.000 --> 00:06:38.000]  那麼我們心裏頭
[00:06:38.000 --> 00:06:40.000]  就會安定下來
[00:06:40.000 --> 00:06:44.000]  我們的心心就不至於搖動
[00:06:44.000 --> 00:06:46.000]  這個是需要的
[00:06:46.000 --> 00:06:48.000]  在一些難處當中
[00:06:48.000 --> 00:06:50.000]  在我們一生的道路當中
[00:06:50.000 --> 00:06:52.000]  我們只有耶穌基督
[00:06:52.000 --> 00:06:54.000]  能夠帶領我們
[00:06:54.000 --> 00:06:56.000]  一直走到終點
[00:06:56.000 --> 00:07:00.000]  所以在十六篇也講到了
[00:07:00.000 --> 00:07:03.000]  這十六篇寫到呢
[00:07:03.000 --> 00:07:05.000]  他說我的心啊
[00:07:05.000 --> 00:07:08.000]  你曾對耶和華說
[00:07:08.000 --> 00:07:11.000]  我的好處不在你以外
[00:07:11.000 --> 00:07:14.000]  他說以別的來代替耶和華的
[00:07:14.000 --> 00:07:16.000]  他的愁苦已加增
[00:07:16.000 --> 00:07:18.000]  所以他就認識到
[00:07:18.000 --> 00:07:21.000]  他的好處不在神以外
[00:07:21.000 --> 00:07:23.000]  我們也是這樣的
[00:07:23.000 --> 00:07:25.000]  我們也需要我的好處
[00:07:25.000 --> 00:07:28.000]  不在耶穌基督以外
[00:07:28.000 --> 00:07:31.000]  祂能夠滿足我們一切的要求
[00:07:31.000 --> 00:07:33.000]  那現在我們先來看
[00:07:33.000 --> 00:07:36.000]  第一節到第六節
[00:07:36.000 --> 00:07:38.000]  他所說的就是
[00:07:38.000 --> 00:07:41.000]  耶穌所得的責任
[00:07:41.000 --> 00:07:44.000]  耶穌所得的責任呢
[00:07:44.000 --> 00:07:53.000]  就是比一切的更美
[00:07:53.000 --> 00:07:55.000]  那麼這個責任的意思呢
[00:07:55.000 --> 00:08:00.000]  就是服侍的職務跟工作
[00:08:00.000 --> 00:08:01.000]  責任的意思呢
[00:08:01.000 --> 00:08:03.000]  英文叫做Ministry
[00:08:03.000 --> 00:08:07.000]  他所要做的工作
[00:08:07.000 --> 00:08:08.000]  要做什麼
[00:08:08.000 --> 00:08:10.000]  他的職務是什麼
[00:08:10.000 --> 00:08:12.000]  那麼這個就是跟
[00:08:12.000 --> 00:08:15.000]  在市場政府都是這樣的
[00:08:15.000 --> 00:08:18.000]  政府有很多部長
[00:08:18.000 --> 00:08:19.000]  部長叫什麼呢
[00:08:19.000 --> 00:08:21.000]  叫Minister
[00:08:21.000 --> 00:08:24.000]  他的工作部門叫Ministry
[00:08:24.000 --> 00:08:25.000]  那麼是這樣的話
[00:08:25.000 --> 00:08:27.000]  他這個部門做什麼
[00:08:27.000 --> 00:08:28.000]  外交部
[00:08:28.000 --> 00:08:31.000]  那就是外交的Ministry
[00:08:31.000 --> 00:08:33.000]  他做的職任
[00:08:33.000 --> 00:08:35.000]  外交部長
[00:08:35.000 --> 00:08:37.000]  他就是外交的Minister
[00:08:37.000 --> 00:08:39.000]  那麼這個工作
[00:08:39.000 --> 00:08:41.000]  他說做什麼工作
[00:08:41.000 --> 00:08:43.000]  專門是注重在
[00:08:43.000 --> 00:08:46.000]  跟別的國家的外交的關係
[00:08:46.000 --> 00:08:48.000]  那麼耶穌這裏呢
[00:08:48.000 --> 00:08:51.000]  這個做執事
[00:08:51.000 --> 00:08:53.000]  第二節說在聖所
[00:08:53.000 --> 00:08:56.000]  就是真章目裏頭做執事
[00:08:56.000 --> 00:08:58.000]  執事英文就是Ministry
[00:08:58.000 --> 00:09:00.000]  他就做這樣的一個
[00:09:00.000 --> 00:09:04.000]  這樣的工作
[00:09:04.000 --> 00:09:06.000]  那麼這個呢
[00:09:06.000 --> 00:09:10.000]  就說到這個
[00:09:10.000 --> 00:09:16.000]  他是坐在
[00:09:16.000 --> 00:09:19.000]  天上自大者的右邊
[00:09:19.000 --> 00:09:24.000]  這個表示他的工作呢
[00:09:24.000 --> 00:09:26.000]  已經是完成了
[00:09:26.000 --> 00:09:28.000]  所以能夠坐下來
[00:09:28.000 --> 00:09:32.000]  但是對立位支派的繼世的話
[00:09:32.000 --> 00:09:35.000]  他是要天天站着侍奉
[00:09:35.000 --> 00:09:38.000]  因爲他工作沒有完成
[00:09:38.000 --> 00:09:40.000]  所以一直要站着
[00:09:40.000 --> 00:09:41.000]  一直要侍奉
[00:09:41.000 --> 00:09:44.000]  那這個是一個很大的區別
[00:09:44.000 --> 00:09:47.000]  那麼耶穌坐了呢
[00:09:47.000 --> 00:09:49.000]  表示他的救贖呢
[00:09:49.000 --> 00:09:51.000]  救贖的工作已經完成了
[00:09:51.000 --> 00:09:53.000]  所以他可以坐下來
[00:09:53.000 --> 00:10:02.000]  坐在神的右邊
[00:10:02.000 --> 00:10:03.000]  第二點呢
[00:10:03.000 --> 00:10:05.000]  就是我們要看到
[00:10:05.000 --> 00:10:07.000]  這個耶穌呢
[00:10:07.000 --> 00:10:10.000]  是在真章目
[00:10:10.000 --> 00:10:20.000]  真章目做服事的
[00:10:20.000 --> 00:10:22.000]  耶穌坐大祭司呢
[00:10:22.000 --> 00:10:24.000]  是在右邊
[00:10:24.000 --> 00:10:25.000]  在右邊
[00:10:25.000 --> 00:10:33.000]  表示他已經是做完的工作了
[00:10:33.000 --> 00:10:35.000]  那麼在真章目服事呢
[00:10:35.000 --> 00:10:38.000]  那就是他一直在這個聖所裏頭
[00:10:38.000 --> 00:10:41.000]  一直在這個聖所裏頭服事
[00:10:41.000 --> 00:10:44.000]  但是這個立位的大祭司呢
[00:10:44.000 --> 00:10:47.000]  就能夠一年一次
[00:10:47.000 --> 00:10:51.000]  站站靜靜的進到裏頭去服事
[00:10:51.000 --> 00:10:54.000]  這是一個很大的差別
[00:10:54.000 --> 00:10:57.000]  所以這個地方就說到呢
[00:10:57.000 --> 00:10:59.000]  這個地上的灰木
[00:10:59.000 --> 00:11:03.000]  地上的灰木呢
[00:11:03.000 --> 00:11:08.000]  就是在人所知
[00:11:08.000 --> 00:11:12.000]  但是這個天上的真章目
[00:11:12.000 --> 00:11:16.000]  就真的灰木是主所知的
[00:11:16.000 --> 00:11:19.000]  知的意思就是造的意思
[00:11:19.000 --> 00:11:24.000]  看地上的灰木就是摩西跟以色列人他們一起造的
[00:11:24.000 --> 00:11:26.000]  但是天上的這個章木呢
[00:11:26.000 --> 00:11:31.000]  是這個神所造的
[00:11:31.000 --> 00:11:33.000]  那這個差別就很大了
[00:11:33.000 --> 00:11:40.000]  那麼這個提到這個地上的灰木呢
[00:11:40.000 --> 00:11:45.000]  只是這個事物的影像
[00:11:45.000 --> 00:11:53.000]  地上的章木呢
[00:11:53.000 --> 00:11:58.000]  是就爲了這個獻祭物而設立的
[00:11:58.000 --> 00:12:00.000]  但天上的大祭司呢
[00:12:00.000 --> 00:12:03.000]  是獻上自己作爲祭物
[00:12:03.000 --> 00:12:06.000]  這就說到這祭司說什麼呢
[00:12:06.000 --> 00:12:08.000]  他的工作就是要獻祭
[00:12:08.000 --> 00:12:09.000]  要獻禮物
[00:12:09.000 --> 00:12:11.000]  獻這些東西
[00:12:11.000 --> 00:12:13.000]  要殺牛羊
[00:12:13.000 --> 00:12:14.000]  但是呢
[00:12:14.000 --> 00:12:17.000]  天上的每個祭司呢
[00:12:17.000 --> 00:12:20.000]  都是得有東西獻上的
[00:12:20.000 --> 00:12:22.000]  所以這位大祭司呢
[00:12:22.000 --> 00:12:24.000]  他說也是有東西獻的
[00:12:24.000 --> 00:12:26.000]  他不是獻牛羊
[00:12:26.000 --> 00:12:29.000]  他是獻上自己作爲一個祭物
[00:12:29.000 --> 00:12:33.000]  這是跟舊月的時候的不同的
[00:12:33.000 --> 00:12:39.000]  第五點我們看見的
[00:12:39.000 --> 00:12:41.000]  地上的章木呢
[00:12:41.000 --> 00:12:43.000]  天上事物的影像
[00:12:43.000 --> 00:12:45.000]  是人見到的
[00:12:45.000 --> 00:12:47.000]  實體呢
[00:12:47.000 --> 00:12:49.000]  是天上的聖所
[00:12:49.000 --> 00:12:52.000]  這是一個很大的差別
[00:12:52.000 --> 00:12:54.000]  所以到第五節
[00:12:54.000 --> 00:12:56.000]  第五節就說了
[00:12:56.000 --> 00:12:58.000]  他們供奉的侍奉呢
[00:12:58.000 --> 00:13:00.000]  供奉的事呢
[00:13:00.000 --> 00:13:05.000]  本是天上事的形狀和影像
[00:13:05.000 --> 00:13:10.000]  神就告訴摩西說
[00:13:10.000 --> 00:13:12.000]  他說你要謹慎
[00:13:12.000 --> 00:13:14.000]  要做各樣的物件
[00:13:14.000 --> 00:13:17.000]  都要照着在山上指示你的樣子
[00:13:17.000 --> 00:13:21.000]  就是要照着天上的樣子來做
[00:13:21.000 --> 00:13:23.000]  這個意思不是說
[00:13:23.000 --> 00:13:27.000]  天上有一個檜木在那個地方
[00:13:27.000 --> 00:13:29.000]  就要告訴摩西
[00:13:29.000 --> 00:13:31.000]  你照着天上這個樣子來做
[00:13:31.000 --> 00:13:33.000]  不是的
[00:13:33.000 --> 00:13:35.000]  那是說你所做的
[00:13:35.000 --> 00:13:37.000]  告訴你做這個賬目
[00:13:37.000 --> 00:13:40.000]  能夠把天上的真正賬目的意思
[00:13:40.000 --> 00:13:42.000]  能夠表達出來
[00:13:42.000 --> 00:13:44.000]  不是說天上的賬目有個圖紙
[00:13:44.000 --> 00:13:47.000]  你拿這個圖紙好好去做去
[00:13:47.000 --> 00:13:49.000]  那是告訴你這樣做
[00:13:49.000 --> 00:13:53.000]  檜木是多大的尺寸
[00:13:53.000 --> 00:13:55.000]  用什麼材料
[00:13:55.000 --> 00:13:59.000]  都要把天上賬目的這個事情
[00:13:59.000 --> 00:14:02.000]  這個實際能夠表達出來
[00:14:02.000 --> 00:14:05.000]  所以地上的這個賬目
[00:14:05.000 --> 00:14:10.000]  是表達天上賬目的實際的意思
[00:14:10.000 --> 00:14:20.000]  那麼這個是有很大的差別
[00:14:20.000 --> 00:14:23.000]  就像我們從這個第一節到第六節
[00:14:23.000 --> 00:14:25.000]  上半節看起來
[00:14:25.000 --> 00:14:30.000]  就是說耶穌所得的是更遠的知識
[00:14:30.000 --> 00:14:32.000]  而比這個九月的時候
[00:14:32.000 --> 00:14:35.000]  這個立位的大祭司
[00:14:35.000 --> 00:14:40.000]  工作是更遠的
[00:14:40.000 --> 00:14:46.000]  我們看到耶穌在天上服侍我們
[00:14:46.000 --> 00:14:49.000]  要帶着我們進到完全
[00:14:49.000 --> 00:14:52.000]  因爲在地上的時候
[00:14:52.000 --> 00:14:57.000]  這些祭司也是在服侍以色列人
[00:14:57.000 --> 00:15:01.000]  現在主耶穌在天上也是在服侍我們
[00:15:01.000 --> 00:15:04.000]  祂並不是坐在天上沒有事情幹
[00:15:04.000 --> 00:15:07.000]  祂的事情還是很多的
[00:15:07.000 --> 00:15:09.000]  祂的對象是什麼呢
[00:15:09.000 --> 00:15:12.000]  對象就是法治屬於祂的人
[00:15:12.000 --> 00:15:14.000]  祂來服侍我們
[00:15:14.000 --> 00:15:18.000]  那麼這個是非常重要的
[00:15:18.000 --> 00:15:20.000]  所以在地上的時候
[00:15:20.000 --> 00:15:22.000]  祂也服侍祂的門徒
[00:15:22.000 --> 00:15:25.000]  你看見到約翰福音第十三章的時候
[00:15:25.000 --> 00:15:27.000]  祂給門徒洗腳
[00:15:27.000 --> 00:15:29.000]  在祂快要離開世界以前
[00:15:29.000 --> 00:15:32.000]  祂還沒有忘記
[00:15:32.000 --> 00:15:34.000]  沒有停下來
[00:15:34.000 --> 00:15:39.000]  還是繼續地要來服侍祂的門徒
[00:15:39.000 --> 00:15:41.000]  爲祂洗腳
[00:15:41.000 --> 00:15:45.000]  這是祂的一面洗腳
[00:15:45.000 --> 00:15:49.000]  一面也是用祂的話來服侍這些門徒
[00:15:49.000 --> 00:15:53.000]  所以門徒跟隨主的三年半的時間裏頭
[00:15:53.000 --> 00:15:56.000]  耶穌一直在服侍他們
[00:15:56.000 --> 00:15:58.000]  跟他們一塊住
[00:15:58.000 --> 00:16:00.000]  一塊喫
[00:16:00.000 --> 00:16:02.000]  一塊的帶他們工作
[00:16:02.000 --> 00:16:04.000]  教導他們
[00:16:04.000 --> 00:16:06.000]  耶穌一直在服侍他們
[00:16:06.000 --> 00:16:08.000]  所以這個門徒
[00:16:08.000 --> 00:16:12.000]  這十二個門徒跟着耶穌有三年多的時間
[00:16:12.000 --> 00:16:18.000]  那他就是從耶穌這裏得到很多的服侍
[00:16:18.000 --> 00:16:20.000]  所以他們就漸漸地
[00:16:20.000 --> 00:16:24.000]  漸漸地就對主有更多的認識了
[00:16:24.000 --> 00:16:26.000]  等到主福福昇天以後
[00:16:26.000 --> 00:16:30.000]  聖靈降下來了
[00:16:30.000 --> 00:16:33.000]  充滿了這些門徒
[00:16:33.000 --> 00:16:37.000]  那麼他們對主有更近一步的認識
[00:16:37.000 --> 00:16:44.000]  我們看見主耶穌今天也沒有停止服侍我們
[00:16:44.000 --> 00:16:46.000]  我們能信主
[00:16:46.000 --> 00:16:50.000]  可以說是耶穌藉着聖靈服侍了我們
[00:16:50.000 --> 00:16:53.000]  叫我們的心能夠軟下來
[00:16:53.000 --> 00:16:57.000]  叫我們的心眼能夠被打開
[00:16:57.000 --> 00:17:00.000]  能看見耶穌基督的寶貴
[00:17:00.000 --> 00:17:03.000]  然後我們就願意來接受祂
[00:17:03.000 --> 00:17:04.000]  在我們一生中間
[00:17:04.000 --> 00:17:07.000]  耶穌也在來服侍我們
[00:17:07.000 --> 00:17:11.000]  來帶我們進到完全
[00:17:11.000 --> 00:17:13.000]  我們走錯路的時候
[00:17:13.000 --> 00:17:16.000]  祂會糾正我們叫我們回來
[00:17:16.000 --> 00:17:18.000]  我們覺得壓力很大
[00:17:18.000 --> 00:17:19.000]  我們受不了的時候
[00:17:19.000 --> 00:17:21.000]  我們向祂禱告
[00:17:21.000 --> 00:17:24.000]  祂就會來幫助我們
[00:17:24.000 --> 00:17:25.000]  能給我們有話語
[00:17:25.000 --> 00:17:27.000]  給我們有力量
[00:17:27.000 --> 00:17:30.000]  叫我們能夠繼續地再往前走
[00:17:30.000 --> 00:17:32.000]  所以祂愛我們
[00:17:32.000 --> 00:17:35.000]  祂在十三章對門徒就說
[00:17:35.000 --> 00:17:38.000]  祂既然愛屬於祂自己的人
[00:17:38.000 --> 00:17:40.000]  祂就愛他們到底
[00:17:40.000 --> 00:17:43.000]  所以主的愛是愛我們到底的愛
[00:17:43.000 --> 00:17:45.000]  祂的服侍也是這樣的
[00:17:45.000 --> 00:17:48.000]  祂的救我們也是救我們到底
[00:17:48.000 --> 00:17:52.000]  這個是主耶穌在天上
[00:17:52.000 --> 00:17:56.000]  現在還繼續地來服侍我們
[00:17:56.000 --> 00:18:00.000]  所以你想到在當年的時候
[00:18:00.000 --> 00:18:02.000]  在多少年以前
[00:18:02.000 --> 00:18:08.000]  越南有好多難民離開越南
[00:18:08.000 --> 00:18:12.000]  坐了船逃到外頭來
[00:18:12.000 --> 00:18:15.000]  他們的船都是不太大的
[00:18:15.000 --> 00:18:18.000]  一般的小的船
[00:18:18.000 --> 00:18:23.000]  那麼害怕海上有海盜
[00:18:23.000 --> 00:18:25.000]  那麼有大風大浪
[00:18:25.000 --> 00:18:27.000]  水土很貴賤
[00:18:27.000 --> 00:18:30.000]  那麼有不少的這種難民
[00:18:30.000 --> 00:18:35.000]  就傳承了就死在海里
[00:18:35.000 --> 00:18:38.000]  但是有些船就
[00:18:38.000 --> 00:18:41.000]  他們就碰到美國的軍艦
[00:18:41.000 --> 00:18:44.000]  在公海上碰到軍艦了
[00:18:44.000 --> 00:18:47.000]  那美國軍艦就把他們救起來了
[00:18:47.000 --> 00:18:49.000]  救起來以後
[00:18:49.000 --> 00:18:51.000]  那麼他們就安全了
[00:18:51.000 --> 00:18:53.000]  就不會死了
[00:18:53.000 --> 00:18:58.000]  美國軍船就把他們帶到美國
[00:18:58.000 --> 00:19:01.000]  讓他們下來以後接待他們
[00:19:01.000 --> 00:19:04.000]  給他們喫的給他們穿的
[00:19:04.000 --> 00:19:06.000]  還要給他們安排工作
[00:19:06.000 --> 00:19:08.000]  還要給他們有住的地方
[00:19:08.000 --> 00:19:12.000]  所以現在在美國有好多越南人
[00:19:12.000 --> 00:19:13.000]  他的歲數比較大的
[00:19:13.000 --> 00:19:16.000]  他們都記得這個事情
[00:19:16.000 --> 00:19:19.000]  因爲美國的救他們的
[00:19:19.000 --> 00:19:20.000]  不是說救的
[00:19:20.000 --> 00:19:22.000]  叫你們不會死就算了
[00:19:22.000 --> 00:19:26.000]  他還要安排他後面生活一起的事情
[00:19:26.000 --> 00:19:31.000]  所以好多越南這些上一輩的人的話
[00:19:31.000 --> 00:19:34.000]  他們在美國現在已經站穩腳跟
[00:19:34.000 --> 00:19:36.000]  他的兒女都有成就的話
[00:19:36.000 --> 00:19:43.000]  他們就想到當年那麼危險的情況
[00:19:43.000 --> 00:19:45.000]  是有人救了他們
[00:19:45.000 --> 00:19:47.000]  而且救他們到底
[00:19:47.000 --> 00:19:51.000]  一直安排他們
[00:19:51.000 --> 00:19:55.000]  我們看到我們現在也是這樣的
[00:19:55.000 --> 00:19:59.000]  神救我們也不是救我們一般就停下來
[00:19:59.000 --> 00:20:01.000]  神救我們到底
