
[00:00:00.000 --> 00:00:04.000]  希望大家平安,我們才一起祈禱
[00:04:02.000 --> 00:04:06.000]  然後在憤怒的日子
[00:04:06.000 --> 00:04:10.000]  上帝公義的審判要顯示出來
[00:04:10.000 --> 00:04:14.000]  這個是第二部分的壞消息
[00:04:14.000 --> 00:04:18.000]  上帝今生今世不管你
[00:04:18.000 --> 00:04:23.000]  任憑罪人是做盡壞事
[00:04:23.000 --> 00:04:28.000]  但上帝會記帳的,記錄下來的
[00:04:28.000 --> 00:04:34.000]  將來審判的時候,上帝就會一次過跟你計算
[00:04:34.000 --> 00:04:41.000]  上帝會將他的憤怒一次過步步地傾倒在那些罪人身上
[00:04:41.000 --> 00:04:45.000]  將他們扔入地獄,永遠滅亡
[00:04:45.000 --> 00:04:49.000]  好,然後我們來看今天的經文
[00:04:49.000 --> 00:04:51.000]  了解上帝的審判
[00:04:51.000 --> 00:04:55.000]  既然上帝有審判,那審判是怎樣的呢?
[00:04:55.000 --> 00:05:00.000]  我們要特別思考有關上帝審判的標準
[00:05:00.000 --> 00:05:02.000]  用什麼標準去審判?
[00:05:02.000 --> 00:05:05.000]  二章一開始保羅就說
[00:05:05.000 --> 00:05:08.000]  「理者平斷人的人」
[00:05:08.000 --> 00:05:11.000]  那究竟在保羅心目中是指哪些人呢?
[00:05:11.000 --> 00:05:14.000]  哪些人是平斷人的呢?
[00:05:14.000 --> 00:05:18.000]  前一個星期,兩個星期前
[00:05:18.000 --> 00:05:20.000]  當我介紹羅馬書的時候
[00:05:20.000 --> 00:05:25.000]  就提到羅馬教會其實有兩類人
[00:05:25.000 --> 00:05:29.000]  一類是猶太人,一類是外邦人
[00:05:29.000 --> 00:05:33.000]  所以保羅在第一章的時候就已經提到
[00:05:33.000 --> 00:05:38.000]  「要夠一切相信的,先是猶太人,後是希臘人」
[00:05:38.000 --> 00:05:41.000]  那這道「平斷人的人」呢?
[00:05:41.000 --> 00:05:48.000]  並且他這樣說,就是給我看到教會是有這兩類人
[00:05:48.000 --> 00:05:50.000]  今天的經文都提了兩次
[00:05:50.000 --> 00:05:52.000]  第九節和第十節都提到
[00:05:52.000 --> 00:05:54.000]  「先是猶太人,後是希臘人」
[00:05:54.000 --> 00:05:57.000]  那這道講的「平斷人的人」呢?
[00:05:57.000 --> 00:06:01.000]  大概是指教會中的猶太人
[00:06:01.000 --> 00:06:05.000]  因為在今天的經文,十七節、二十九節
[00:06:05.000 --> 00:06:12.000]  是講明特別針對猶太人講的壞消息
[00:06:12.000 --> 00:06:19.000]  第二節又說「相濟必公平地審判他」
[00:06:19.000 --> 00:06:22.000]  我想要求審判呢?
[00:06:22.000 --> 00:06:27.000]  審判官必須公平地審判呢?
[00:06:27.000 --> 00:06:31.000]  一般人都會這樣要求的
[00:06:31.000 --> 00:06:33.000]  對猶太人來說
[00:06:33.000 --> 00:06:36.000]  我相信他們就必定記得
[00:06:36.000 --> 00:06:41.000]  阿伯拉罕曾經為所多瑪城求情的事
[00:06:41.000 --> 00:06:45.000]  那件事特別是提到有關公平審判
[00:06:45.000 --> 00:06:48.000]  或者我們稍微看一看那段經文
[00:06:48.000 --> 00:06:56.000]  在創世紀十八章二十至二十一節
[00:06:56.000 --> 00:07:00.000]  而話說所多瑪和阿摩拉罪惡極其嚴重
[00:07:00.000 --> 00:07:03.000]  控告他們的聲音很大
[00:07:03.000 --> 00:07:05.000]  我也去查看他們所做的
[00:07:05.000 --> 00:07:09.000]  是否真的像那達到我這裏的聲音一樣
[00:07:09.000 --> 00:07:12.000]  如果不是我也要知道
[00:07:12.000 --> 00:07:14.000]  這兩節經文就給我們看到
[00:07:14.000 --> 00:07:17.000]  上帝審判的過程是怎樣的
[00:07:17.000 --> 00:07:20.000]  他首先是聽到有人控訴
[00:07:20.000 --> 00:07:22.000]  所多瑪和阿摩拉
[00:07:22.000 --> 00:07:24.000]  然後上帝不是一聽到有人控訴
[00:07:24.000 --> 00:07:26.000]  就立刻審判
[00:07:26.000 --> 00:07:29.000]  他要做個實地調查
[00:07:29.000 --> 00:07:33.000]  看看究竟實情是怎樣的
[00:07:33.000 --> 00:07:37.000]  阿伯拉罕聽到之後就向上帝求情了
[00:07:37.000 --> 00:07:40.000]  在十八章二十五節就說
[00:07:40.000 --> 00:07:42.000]  你絕不會做這樣的事
[00:07:42.000 --> 00:07:45.000]  把異人與惡人一同殺了
[00:07:45.000 --> 00:07:48.000]  所以異人與惡人一樣
[00:07:48.000 --> 00:07:50.000]  你絕不會這樣
[00:07:50.000 --> 00:07:55.000]  審判全地的主豈不做公平的事
[00:07:55.000 --> 00:07:58.000]  所以猶太人的傳統
[00:07:58.000 --> 00:08:00.000]  可能從阿伯拉開始
[00:08:00.000 --> 00:08:03.000]  是非常著重審判要公平
[00:08:03.000 --> 00:08:05.000]  公平的審判
[00:08:05.000 --> 00:08:09.000]  繼續看《羅馬書》的審判
[00:08:09.000 --> 00:08:11.000]  是用什麼標準
[00:08:11.000 --> 00:08:13.000]  二章六節說
[00:08:13.000 --> 00:08:18.000]  他要照各人的行為報應各人
[00:08:18.000 --> 00:08:20.000]  換句話說
[00:08:20.000 --> 00:08:23.000]  審判不是按說話
[00:08:23.000 --> 00:08:25.000]  不是按你的思想
[00:08:25.000 --> 00:08:28.000]  或者你的知識來審判
[00:08:28.000 --> 00:08:33.000]  也不是按控訴人所說的話
[00:08:33.000 --> 00:08:38.000]  而是按人本身的行為
[00:08:38.000 --> 00:08:41.000]  然後七到十一節就說
[00:08:41.000 --> 00:08:45.000]  判案有兩種可能的後果
[00:08:45.000 --> 00:08:49.000]  第一就是永生榮耀尊貴
[00:08:49.000 --> 00:08:54.000]  平安加給一切行善的人
[00:08:54.000 --> 00:08:58.000]  我們留意這種後果是從今生開始
[00:08:58.000 --> 00:09:01.000]  然後延展到永生
[00:09:01.000 --> 00:09:03.000]  第二種後果
[00:09:03.000 --> 00:09:07.000]  就是老恨憤怒混亂困苦
[00:09:07.000 --> 00:09:09.000]  加給一切作惡的人
[00:09:09.000 --> 00:09:13.000]  這種後果都是從今生開始的
[00:09:13.000 --> 00:09:16.000]  十一節還加上一句
[00:09:16.000 --> 00:09:19.000]  因為上帝不偏待人
[00:09:19.000 --> 00:09:22.000]  就是說上帝是完全公平的
[00:09:22.000 --> 00:09:26.000]  他不會由於人的不同種族
[00:09:26.000 --> 00:09:29.000]  而有不同的審判標準
[00:09:29.000 --> 00:09:33.000]  或者宣佈不同的懲罰
[00:09:33.000 --> 00:09:38.000]  十二節到十六節就針對猶太人而說
[00:09:38.000 --> 00:09:42.000]  由於猶太人是上帝的選民
[00:09:42.000 --> 00:09:47.000]  他們其實自己時時都覺得自己是高人一等
[00:09:47.000 --> 00:09:51.000]  有上帝的律法又認識上帝
[00:09:51.000 --> 00:09:57.000]  保羅主出上帝的審判是按行為
[00:09:57.000 --> 00:09:59.000]  不是按知識
[00:09:59.000 --> 00:10:02.000]  你懂得律法又如何呢
[00:10:02.000 --> 00:10:06.000]  認識律法而不遵行律法的人
[00:10:06.000 --> 00:10:10.000]  是會受到律法的審判
[00:10:10.000 --> 00:10:12.000]  那就好
[00:10:12.000 --> 00:10:14.000]  那些人就更好
[00:10:14.000 --> 00:10:15.000]  不用受律法審判
[00:10:15.000 --> 00:10:16.000]  不是的
[00:10:16.000 --> 00:10:19.000]  沒有律法的人
[00:10:19.000 --> 00:10:22.000]  上帝如何審判呢
[00:10:22.000 --> 00:10:24.000]  原來上帝做人的時候
[00:10:24.000 --> 00:10:28.000]  他已經將良心或者良知放在人心裏面
[00:10:28.000 --> 00:10:30.000]  若沒有律法的人
[00:10:30.000 --> 00:10:33.000]  假如他們是按照良知生活的話
[00:10:33.000 --> 00:10:38.000]  他們自然行事為人會依從了律法
[00:10:38.000 --> 00:10:41.000]  符合律法的要求
[00:10:41.000 --> 00:10:44.000]  所以他們都會得永生
[00:10:44.000 --> 00:10:46.000]  假如他們違背良心
[00:10:46.000 --> 00:10:48.000]  做傷天害理的事
[00:10:48.000 --> 00:10:52.000]  他們也都一樣會滅亡
[00:10:52.000 --> 00:10:56.000]  十七節至二十四節就是責備猶太人
[00:10:56.000 --> 00:10:59.000]  猶太人真是智序甚高
[00:10:59.000 --> 00:11:03.000]  十九節至二十節怎麼形容他們呢
[00:11:03.000 --> 00:11:07.000]  他說他們心信自己是給盲人領路的
[00:11:07.000 --> 00:11:10.000]  是在黑暗中人的光
[00:11:10.000 --> 00:11:12.000]  無知人的師傅
[00:11:12.000 --> 00:11:16.000]  小孩子的老師
[00:11:16.000 --> 00:11:21.000]  體現了律法中的知識和真理
[00:11:21.000 --> 00:11:26.000]  什麼叫體現了律法中的知識和真理
[00:11:26.000 --> 00:11:28.000]  什麼意思
[00:11:28.000 --> 00:11:32.000]  我參考了希臘文和英文的翻譯
[00:11:32.000 --> 00:11:35.000]  大概是說猶太人走出來
[00:11:35.000 --> 00:11:41.000]  就代表了他是律法中的知識和真理
[00:11:41.000 --> 00:11:46.000]  猶太人當時其實沒有自己的國家
[00:11:46.000 --> 00:11:50.000]  是活在羅馬帝國統治之下
[00:11:50.000 --> 00:11:55.000]  我認為他們很可能有些民族自卑的情意結
[00:11:55.000 --> 00:11:58.000]  因此他們在宗教文化方面
[00:11:58.000 --> 00:12:01.000]  就產生了一種非常自大的心理
[00:12:01.000 --> 00:12:06.000]  以為他們就是知識和真理的化身
[00:12:06.000 --> 00:12:08.000]  中文譯做體現這個字
[00:12:08.000 --> 00:12:14.000]  英文聖經翻譯做Ambodiment
[00:12:14.000 --> 00:12:16.000]  耶穌道成肉身
[00:12:16.000 --> 00:12:21.000]  他們是律法成肉身
[00:12:21.000 --> 00:12:28.000]  真理成了肉身走出來
[00:12:28.000 --> 00:12:31.000]  保羅在二十五節再次提醒他們
[00:12:31.000 --> 00:12:33.000]  他說你若遵行律法
[00:12:33.000 --> 00:12:35.000]  割禮固然於你有益
[00:12:35.000 --> 00:12:37.000]  若違反律法
[00:12:37.000 --> 00:12:41.000]  你的割禮就算不得割禮
[00:12:41.000 --> 00:12:45.000]  割禮其實是割立猶太人的身份
[00:12:45.000 --> 00:12:50.000]  使他們成為阿伯拉罕後裔的一種禮儀
[00:12:50.000 --> 00:12:53.000]  保羅說如果沒有行為的話
[00:12:53.000 --> 00:12:56.000]  割禮不能夠保證猶太人
[00:12:56.000 --> 00:13:03.000]  是可以承受上帝應許給阿伯拉罕後裔的福氣
[00:13:03.000 --> 00:13:05.000]  沒有
[00:13:05.000 --> 00:13:08.000]  相反在二十六節也說
[00:13:08.000 --> 00:13:11.000]  所以那未受割禮的若遵守律法的要求
[00:13:11.000 --> 00:13:16.000]  雖然未受割禮也不算是受了割禮
[00:13:16.000 --> 00:13:19.000]  未受割禮一般都是指外邦人
[00:13:19.000 --> 00:13:22.000]  外邦人如何遵守律法的要求呢
[00:13:22.000 --> 00:13:24.000]  前面已經說過了
[00:13:24.000 --> 00:13:26.000]  就是按良心做人
[00:13:26.000 --> 00:13:29.000]  按良心做人的人跟猶太人沒有什麼分別
[00:13:29.000 --> 00:13:33.000]  沒有割禮不是很重要的
[00:13:33.000 --> 00:13:35.000]  如果是非猶太人
[00:13:35.000 --> 00:13:37.000]  只要他按良心做人
[00:13:37.000 --> 00:13:42.000]  其實都可以算是上帝的子民
[00:13:42.000 --> 00:13:44.000]  二十九節還強調說明
[00:13:44.000 --> 00:13:47.000]  唯有內心做猶太人的
[00:13:47.000 --> 00:13:49.000]  才是真猶太人
[00:13:49.000 --> 00:13:52.000]  真割禮也是心裡的
[00:13:52.000 --> 00:13:54.000]  在乎聖靈不在乎移民
[00:13:54.000 --> 00:13:57.000]  這樣的人所受的稱讚不是從人來的
[00:13:57.000 --> 00:14:00.000]  而是從上帝來的
[00:14:00.000 --> 00:14:01.000]  好了
[00:14:01.000 --> 00:14:04.000]  今天的經文就說了第二部分的壞消息
[00:14:04.000 --> 00:14:10.000]  就是說人是要面對上帝公平的審判
[00:14:10.000 --> 00:14:16.000]  這個審判大概是發生在人死之後
[00:14:16.000 --> 00:14:19.000]  其實在生的時候已經有神的憤怒
[00:14:19.000 --> 00:14:20.000]  不理他等等
[00:14:20.000 --> 00:14:22.000]  但是人死之後是有審判
[00:14:22.000 --> 00:14:25.000]  因為《希伯來書》九章二十七節那裡說
[00:14:25.000 --> 00:14:28.000]  按著定命人人都有一死
[00:14:28.000 --> 00:14:31.000]  死後且有審判
[00:14:31.000 --> 00:14:36.000]  所以羅馬書一章十八節三十二節那裡的經文
[00:14:36.000 --> 00:14:37.000]  是第一部分的壞消息
[00:14:37.000 --> 00:14:40.000]  就是說由於人的不前不移
[00:14:40.000 --> 00:14:45.000]  導致了他在世上缺少了上帝的祝福和引領
[00:14:45.000 --> 00:14:48.000]  有點像我們在大海裡面航行
[00:14:48.000 --> 00:14:52.000]  如果是沒有導航而引路的話
[00:14:52.000 --> 00:14:54.000]  糟了
[00:14:54.000 --> 00:14:56.000]  我們迷失了方向
[00:14:56.000 --> 00:14:58.000]  海上沒有海鏢
[00:14:58.000 --> 00:15:01.000]  地上有地標還好一點
[00:15:01.000 --> 00:15:03.000]  海上就真的慘了
[00:15:03.000 --> 00:15:05.000]  大海茫茫的
[00:15:05.000 --> 00:15:10.000]  所以壞人壞事的罪會越來越多
[00:15:10.000 --> 00:15:14.000]  第二部分壞消息就是說罪有後果
[00:15:14.000 --> 00:15:16.000]  罪會受到審判的
[00:15:16.000 --> 00:15:20.000]  當罪人所犯的罪數不勝數的時候
[00:15:20.000 --> 00:15:25.000]  他們受到的審判是沒有可能為自己辯護得到
[00:15:25.000 --> 00:15:28.000]  好消息在三章二十一節以後講
[00:15:28.000 --> 00:15:30.000]  下個星期繼續
[00:15:30.000 --> 00:15:35.000]  但是現在我想花一點時間討論今天這段經文
[00:15:35.000 --> 00:15:40.000]  有關上帝的審判和華人的關係
[00:15:40.000 --> 00:15:42.000]  由於我們是華人
[00:15:42.000 --> 00:15:46.000]  我們最有機會向華人傳福音
[00:15:46.000 --> 00:15:50.000]  我希望大家要知道怎樣回答一些華人
[00:15:50.000 --> 00:15:54.000]  可能會提問的問題
[00:15:54.000 --> 00:15:59.000]  由於華人有遠遠流長的歷史文化
[00:15:59.000 --> 00:16:05.000]  更加有些人是華人被稱為聖人
[00:16:05.000 --> 00:16:10.000]  於是就出現了一個只有華人才會問的問題
[00:16:10.000 --> 00:16:14.000]  西方人不會問的
[00:16:14.000 --> 00:16:18.000]  華人問的問題就很可能是會包括
[00:16:18.000 --> 00:16:22.000]  我們中國聖人例如孔夫子
[00:16:22.000 --> 00:16:26.000]  出生在耶穌基督來世之前
[00:16:26.000 --> 00:16:29.000]  那他能不能去到天堂呢
[00:16:29.000 --> 00:16:31.000]  華人專句是聖人
[00:16:31.000 --> 00:16:34.000]  聖人都去不了天堂
[00:16:34.000 --> 00:16:37.000]  大部分的西方學者和牧師
[00:16:37.000 --> 00:16:40.000]  我讀過一篇華人牧師的文章
[00:16:40.000 --> 00:16:42.000]  他們的看法都是
[00:16:42.000 --> 00:16:47.000]  不信耶穌不可能得救不可能去天堂
[00:16:47.000 --> 00:16:52.000]  這個看法和他們的論證
[00:16:52.000 --> 00:16:56.000]  我覺得很明顯和今天的經文是不相符
[00:16:56.000 --> 00:17:00.000]  從今天的經文我們可以確立幾點
[00:17:00.000 --> 00:17:03.000]  第一點
[00:17:03.000 --> 00:17:08.000]  上帝的審判是公義的
[00:17:08.000 --> 00:17:10.000]  第二點
[00:17:10.000 --> 00:17:13.000]  上帝的審判是看行為的
[00:17:13.000 --> 00:17:16.000]  不是看知識
[00:17:16.000 --> 00:17:17.000]  第三
[00:17:17.000 --> 00:17:21.000]  上帝是不偏待人的
[00:17:21.000 --> 00:17:22.000]  第四點
[00:17:22.000 --> 00:17:29.000]  二章七節說明凡行善尋求榮耀尊貴和不能扭壞的
[00:17:29.000 --> 00:17:34.000]  就有永生報賞他們
[00:17:34.000 --> 00:17:38.000]  而那些認為不信耶穌一定要滅亡的人
[00:17:38.000 --> 00:17:41.000]  他們一般的論證
[00:17:41.000 --> 00:17:42.000]  看這段經文的時候
[00:17:42.000 --> 00:17:46.000]  首先跳過二章七節不說了
[00:17:46.000 --> 00:17:48.000]  這個叫做重點轉移
[00:17:48.000 --> 00:17:51.000]  他們把注意力放在第十二節
[00:17:51.000 --> 00:17:54.000]  凡在律法之外犯了罪的
[00:17:54.000 --> 00:17:56.000]  將在律法之外滅亡
[00:17:56.000 --> 00:17:59.000]  凡在律法之內犯了罪的
[00:17:59.000 --> 00:18:01.000]  將按律法受審判
[00:18:01.000 --> 00:18:06.000]  由於外邦人都一定會有人犯了罪
[00:18:06.000 --> 00:18:08.000]  一定有人犯罪的
[00:18:08.000 --> 00:18:13.000]  故此最後只能夠去滅亡
[00:18:13.000 --> 00:18:16.000]  所有犯罪的人
[00:18:16.000 --> 00:18:18.000]  所有犯罪的人
[00:18:18.000 --> 00:18:20.000]  不管你是不是猶太人都好
[00:18:20.000 --> 00:18:23.000]  你犯罪經過身份之後都會滅亡
[00:18:23.000 --> 00:18:27.000]  這個原則沒有什麼爭論的地方
[00:18:27.000 --> 00:18:29.000]  剛好犯罪就滅亡
[00:18:29.000 --> 00:18:32.000]  但是他們不爭論第二章七節
[00:18:32.000 --> 00:18:35.000]  第二章七節說沒有犯罪那些怎麼樣
[00:18:35.000 --> 00:18:37.000]  行善那些怎麼樣
[00:18:37.000 --> 00:18:38.000]  他們不討論
[00:18:38.000 --> 00:18:40.000]  就是說他們死定了
[00:18:40.000 --> 00:18:41.000]  為什麼呢
[00:18:41.000 --> 00:18:44.000]  他們繼續引用另外一些經文
[00:18:44.000 --> 00:18:46.000]  他們引用保羅都說
[00:18:46.000 --> 00:18:49.000]  沒有二人連一個也沒有
[00:18:49.000 --> 00:18:51.000]  羅馬書三章十節是這樣說
[00:18:51.000 --> 00:18:53.000]  保羅是這樣說
[00:18:53.000 --> 00:18:55.000]  然後他再加多一句
[00:18:55.000 --> 00:18:56.000]  耶穌都說
[00:18:56.000 --> 00:18:58.000]  我就是杜魯臻你生命又不值著
[00:18:58.000 --> 00:19:01.000]  我會有人能到佛辣裡去
[00:19:01.000 --> 00:19:03.000]  楊方十四章六節
[00:19:03.000 --> 00:19:07.000]  但是當他們引用這些經文的時候
[00:19:07.000 --> 00:19:09.000]  都犯了一個錯誤
[00:19:09.000 --> 00:19:11.000]  一就是斷章取義
[00:19:11.000 --> 00:19:15.000]  二就是將那些經文變成
[00:19:15.000 --> 00:19:23.000]  超越時間和空間的絕對真理
[00:19:23.000 --> 00:19:28.000]  我們思想一下主耶穌的說話
[00:19:28.000 --> 00:19:30.000]  我就是杜魯臻你生命又不值著
[00:19:30.000 --> 00:19:32.000]  我會有人能到佛辣裡去
[00:19:32.000 --> 00:19:37.000]  這個經文就是主耶穌臨上十字架之前
[00:19:37.000 --> 00:19:40.000]  和門徒說話的時候的一句說話
[00:19:40.000 --> 00:19:43.000]  回應門徒多瑪的問題
[00:19:43.000 --> 00:19:46.000]  主啊我們都不知道你去哪
[00:19:46.000 --> 00:19:50.000]  我們怎麼知道那條路呢
[00:19:50.000 --> 00:19:54.000]  很多解經家會將自己先傳的觀念
[00:19:54.000 --> 00:19:56.000]  讀入聖經
[00:19:56.000 --> 00:19:58.000]  留意讀入這個詞
[00:19:58.000 --> 00:19:59.000]  讀入
[00:19:59.000 --> 00:20:01.000]  我們讀經應該讀出
[00:20:01.000 --> 00:20:03.000]  從聖經裡面得到的真理
[00:20:03.000 --> 00:20:04.000]  讀出來的
[00:20:04.000 --> 00:20:06.000]  但是有些解經家就讀進去
[00:20:06.000 --> 00:20:13.000]  將自己的概念讀進去
[00:20:13.000 --> 00:20:17.000]  他們怎麼理解這次經文呢
[00:20:17.000 --> 00:20:19.000]  很清楚啊若不值著我
[00:20:19.000 --> 00:20:21.000]  沒有人能到佛辣裡去
[00:20:21.000 --> 00:20:23.000]  那他讀成什麼呢
[00:20:23.000 --> 00:20:29.000]  就是若不值著相信我
[00:20:29.000 --> 00:20:31.000]  聖經本來沒有相信這個詞
[00:20:31.000 --> 00:20:33.000]  解經家讀進去
[00:20:33.000 --> 00:20:35.000]  相信我
[00:20:35.000 --> 00:20:38.000]  以前的人沒有機會相信耶穌
[00:20:38.000 --> 00:20:42.000]  不能相信就不能相信就死了
[00:20:42.000 --> 00:20:45.000]  這個理解不是完全錯的
[00:20:45.000 --> 00:20:48.000]  相信耶穌當然可以生了
[00:20:48.000 --> 00:20:49.000]  當然可以得救了
[00:20:49.000 --> 00:20:50.000]  沒問題
[00:20:50.000 --> 00:20:52.000]  這個理解不是完全錯的
[00:20:52.000 --> 00:20:53.000]  那問題在哪裡呢
[00:20:53.000 --> 00:20:57.000]  是不是這個是唯一可能的理解
[00:20:57.000 --> 00:20:59.000]  是不是只可以這樣解釋呢
[00:20:59.000 --> 00:21:00.000]  經文沒有
[00:21:00.000 --> 00:21:02.000]  經文只是若不值著我
[00:21:02.000 --> 00:21:07.000]  沒有說值著相信我
[00:21:07.000 --> 00:21:09.000]  從今天羅馬書
[00:21:09.000 --> 00:21:10.000]  第二章的經文
[00:21:10.000 --> 00:21:13.000]  我們知道審判之後
[00:21:13.000 --> 00:21:16.000]  恆心恆善的人
[00:21:16.000 --> 00:21:19.000]  是可以得永生的
[00:21:19.000 --> 00:21:20.000]  那我們要問
[00:21:20.000 --> 00:21:27.000]  誰負責審判
[00:21:27.000 --> 00:21:30.000]  在約翰福音五章二十二節
[00:21:30.000 --> 00:21:31.000]  主耶穌說
[00:21:31.000 --> 00:21:32.000]  父不審判任何人
[00:21:32.000 --> 00:21:37.000]  而是把審判的事全教給主
[00:21:37.000 --> 00:21:39.000]  在今天經文二章十六節
[00:21:39.000 --> 00:21:42.000]  耶穌都說值主耶穌的審判
[00:21:42.000 --> 00:21:45.000]  所以審判是由主耶穌做的
[00:21:45.000 --> 00:21:46.000]  那變成這句話
[00:21:46.000 --> 00:21:49.000]  最低限度還有一個可能性的解釋
[00:21:49.000 --> 00:21:51.000]  就是若不值著相信我
[00:21:51.000 --> 00:21:56.000]  或者若不值著我公平的審判
[00:21:56.000 --> 00:22:00.000]  所以這句話不能解釋成
[00:22:00.000 --> 00:22:05.000]  只是若不值著相信我的
[00:22:05.000 --> 00:22:07.000]  再看看這節經文
[00:22:07.000 --> 00:22:08.000]  沒有二人
[00:22:08.000 --> 00:22:10.000]  連一個也沒有
[00:22:10.000 --> 00:22:13.000]  這句話是不是超越時間空間
[00:22:13.000 --> 00:22:15.000]  普世性的永恆
[00:22:15.000 --> 00:22:19.000]  永恆真理呢
[00:22:19.000 --> 00:22:21.000]  如果是的話
[00:22:21.000 --> 00:22:24.000]  這個按照邏輯來說
[00:22:24.000 --> 00:22:26.000]  如果這句話真的從永遠到永遠
[00:22:26.000 --> 00:22:29.000]  永恆不變的真理的話
[00:22:29.000 --> 00:22:32.000]  我只需要找到一個二人給大家看
[00:22:32.000 --> 00:22:35.000]  就可以推翻這句話的真理性
[00:22:35.000 --> 00:22:37.000]  對不對
[00:22:37.000 --> 00:22:38.000]  沒有啊
[00:22:38.000 --> 00:22:39.000]  一個也沒有
[00:22:39.000 --> 00:22:40.000]  那我找到一個出來
[00:22:40.000 --> 00:22:42.000]  你這句話就假了
[00:22:42.000 --> 00:22:45.000]  一定是真理
[00:22:45.000 --> 00:22:46.000]  好
[00:22:46.000 --> 00:22:48.000]  那我現在從聖經去找
[00:22:48.000 --> 00:22:50.000]  從別的地方找沒用
[00:22:50.000 --> 00:22:52.000]  你說找孔子連丹不夠
[00:22:52.000 --> 00:22:53.000]  要聖經說
[00:22:53.000 --> 00:22:56.000]  聖經說的二人才是真的
[00:22:56.000 --> 00:22:58.000]  我從聖經找一些耶穌
[00:22:58.000 --> 00:23:01.000]  未曾來世之前的二人
[00:23:01.000 --> 00:23:04.000]  證明一下這句話不是永恆的真理
[00:23:04.000 --> 00:23:07.000]  第一位是哥人的兄弟阿伯
[00:23:07.000 --> 00:23:09.000]  我相信大家都記得
[00:23:09.000 --> 00:23:12.000]  他就被他的兄弟哥人殺了
