
[00:00:00.000 --> 00:00:05.000]  等著我們看「士徒行傳」來到最後一個階段
[00:02:58.500 --> 00:03:03.500]  為何他最終會走到羅馬總督面前
[00:03:03.500 --> 00:03:09.500]  保羅為何他面對這些困苦
[00:03:09.500 --> 00:03:11.500]  監禁、審訊
[00:03:11.500 --> 00:03:15.500]  他心裡有一個奇特的信念
[00:03:15.500 --> 00:03:17.500]  他在第十節說
[00:03:17.500 --> 00:03:23.500]  他是樂意地為自己申辯
[00:03:23.500 --> 00:03:25.500]  「樂意」這個字
[00:03:25.500 --> 00:03:28.500]  原本的文字可以解作「歡喜」
[00:03:28.500 --> 00:03:30.500]  你會說不是「歡喜」吧?
[00:03:30.500 --> 00:03:31.500]  你接受審訊
[00:03:31.500 --> 00:03:32.500]  你被監、被鎖
[00:03:32.500 --> 00:03:34.500]  怎會是「歡喜」呢?
[00:03:34.500 --> 00:03:36.500]  當然我們知道保羅不是癲狂
[00:03:36.500 --> 00:03:38.500]  經文已經有足夠的蛛絲馬跡
[00:03:38.500 --> 00:03:42.500]  讓你發現他為何樂意上庭申辯
[00:03:42.500 --> 00:03:46.500]  第一,我們回到打出來的二十一章
[00:03:46.500 --> 00:03:49.500]  是接續上星期我們所看的地方
[00:03:49.500 --> 00:03:51.500]  他回到耶路撒冷的時候
[00:03:51.500 --> 00:03:52.500]  他經歷了很多的艱險
[00:03:52.500 --> 00:03:55.500]  才來到今天我們二十四章所說
[00:03:55.500 --> 00:03:58.500]  他在羅馬總督面前受審的這一幕
[00:03:58.500 --> 00:04:00.500]  原來當初保羅一回到耶路撒冷
[00:04:00.500 --> 00:04:02.500]  走進了聖殿之後
[00:04:02.500 --> 00:04:04.500]  從亞細亞來的猶太人
[00:04:04.500 --> 00:04:07.500]  估計是那些在以弗所開始追擊他的人
[00:04:07.500 --> 00:04:08.500]  追到來
[00:04:08.500 --> 00:04:10.500]  他們趁機要鼓動聖殿的眾人
[00:04:10.500 --> 00:04:13.500]  去捉住保羅
[00:04:13.500 --> 00:04:14.500]  二十七節這裡就是說這件事
[00:04:14.500 --> 00:04:15.500]  二十一章
[00:04:15.500 --> 00:04:16.500]  接著二十八節
[00:04:16.500 --> 00:04:20.500]  他那裡說他誣衊他去污衊聖殿
[00:04:20.500 --> 00:04:23.500]  這件事令到鎮守當地的羅馬軍隊
[00:04:23.500 --> 00:04:26.500]  要前來調停這個混亂的狀態
[00:04:26.500 --> 00:04:31.500]  自此保羅就有鐵鏈捆鎖住他
[00:04:31.500 --> 00:04:35.500]  他被千夫長用兩條鐵鏈鎖住他
[00:04:35.500 --> 00:04:36.500]  我們了解到
[00:04:36.500 --> 00:04:41.500]  在之後這些鎖鏈一直沒有離開保羅
[00:04:41.500 --> 00:04:45.500]  雖然保羅當時已經有向眾人申辯
[00:04:45.500 --> 00:04:48.500]  但是猶太人卻很想將他殺死
[00:04:48.500 --> 00:04:52.500]  千夫長唯有將他留在軍營裡
[00:04:52.500 --> 00:04:54.500]  為了搞清楚發生什麼事
[00:04:54.500 --> 00:04:56.500]  他就安排了公議會的人
[00:04:56.500 --> 00:04:58.500]  猶太人的最高領袖
[00:04:58.500 --> 00:05:01.500]  來到軍營面前去審訊
[00:05:01.500 --> 00:05:03.500]  而這個審訊
[00:05:03.500 --> 00:05:06.500]  最終因為公議會裡的法利塞領袖
[00:05:06.500 --> 00:05:10.500]  找不到保羅有什麼罪狀可以入罪
[00:05:10.500 --> 00:05:14.500]  導致大祭司一派不服
[00:05:14.500 --> 00:05:16.500]  要找人去殺他
[00:05:16.500 --> 00:05:17.500]  千夫長收到通報之後
[00:05:17.500 --> 00:05:22.500]  就將他押往距離耶路撒冷100公里以外的
[00:05:22.500 --> 00:05:23.500]  蓋薩尼亞
[00:05:23.500 --> 00:05:26.500]  交給當時巴勒斯坦地的總督
[00:05:26.500 --> 00:05:29.500]  菲力斯去審訊
[00:05:29.500 --> 00:05:31.500]  要將他送去那裡
[00:05:31.500 --> 00:05:33.500]  來到這裡我們會看見
[00:05:33.500 --> 00:05:35.500]  整個過程其實
[00:05:35.500 --> 00:05:37.500]  還有很多細節今天沒有提到
[00:05:37.500 --> 00:05:40.500]  你去看21章、22章、23章的時候
[00:05:40.500 --> 00:05:41.500]  你會看見
[00:05:41.500 --> 00:05:43.500]  保羅就是幾經艱險
[00:05:43.500 --> 00:05:46.500]  才來到今天他在羅馬總督面前受審
[00:05:46.500 --> 00:05:47.500]  經歷了這麼多事
[00:05:47.500 --> 00:05:50.500]  為什麼他會覺得他是歡喜呢?
[00:05:50.500 --> 00:05:52.500]  樂意的呢?
[00:05:52.500 --> 00:05:54.500]  是的,或者羅馬人
[00:05:54.500 --> 00:05:57.500]  似乎比起他自己本國的猶太人好一點
[00:05:57.500 --> 00:05:59.500]  無論如何
[00:05:59.500 --> 00:06:02.500]  你都會想受審不會是開心的
[00:06:02.500 --> 00:06:03.500]  沒錯
[00:06:03.500 --> 00:06:07.500]  他開心樂意的原因是什麼呢?
[00:06:07.500 --> 00:06:09.500]  就是他正在履行
[00:06:09.500 --> 00:06:13.500]  主耶穌交託給他最起初的使命
[00:06:13.500 --> 00:06:15.500]  在《哲行傳》第九章已經提到
[00:06:15.500 --> 00:06:17.500]  他在大馬色被呼召之後
[00:06:17.500 --> 00:06:21.500]  上帝就將一生的使命交給了保羅
[00:06:21.500 --> 00:06:22.500]  跟他說
[00:06:22.500 --> 00:06:26.500]  你去為我的名傳給外族人
[00:06:26.500 --> 00:06:28.500]  君王和以色列人
[00:06:28.500 --> 00:06:31.500]  這裡我highlight了君王這個字
[00:06:31.500 --> 00:06:33.500]  傳福音給外族人
[00:06:33.500 --> 00:06:34.500]  之前做了很多
[00:06:34.500 --> 00:06:36.500]  三次宣教行程就在做這件事
[00:06:36.500 --> 00:06:37.500]  一直在實行
[00:06:37.500 --> 00:06:41.500]  但是來到這個位置去審訊的時候
[00:06:41.500 --> 00:06:46.500]  他就可以開始當著羅馬這些管理的人
[00:06:46.500 --> 00:06:48.500]  君王的代表
[00:06:48.500 --> 00:06:50.500]  皇帝的手下
[00:06:50.500 --> 00:06:54.500]  去講述他所相信的福音
[00:06:54.500 --> 00:06:57.500]  他正在應驗上帝交託給他的使命
[00:06:57.500 --> 00:06:58.500]  他正在履行
[00:06:58.500 --> 00:06:59.500]  所以去到這個位置
[00:06:59.500 --> 00:07:02.500]  即使他被困綁
[00:07:02.500 --> 00:07:03.500]  被鎖鏈鎖住
[00:07:03.500 --> 00:07:05.500]  要接受審訊
[00:07:05.500 --> 00:07:08.500]  他心裡仍然有一份歡喜
[00:07:08.500 --> 00:07:09.500]  第三
[00:07:09.500 --> 00:07:11.500]  他在路上經歷了這麼多
[00:07:11.500 --> 00:07:13.500]  誰也阻止不了
[00:07:13.500 --> 00:07:17.500]  耶穌基督安排給他的這條使命的路
[00:07:17.500 --> 00:07:20.500]  二十三章其實講到猶太人原本
[00:07:20.500 --> 00:07:22.500]  見過千夫長不放人
[00:07:22.500 --> 00:07:25.500]  就安排了四十個死士
[00:07:25.500 --> 00:07:27.500]  他們要發誓
[00:07:27.500 --> 00:07:28.500]  未殺保羅之前
[00:07:28.500 --> 00:07:29.500]  不吃不喝
[00:07:29.500 --> 00:07:32.500]  他們希望趁著士兵運送保羅
[00:07:32.500 --> 00:07:36.500]  再一次去到猶太工業會審判的時候
[00:07:36.500 --> 00:07:38.500]  在那個路上攔途截劫
[00:07:38.500 --> 00:07:40.500]  然後殺害他
[00:07:40.500 --> 00:07:42.500]  但是保羅的外甥
[00:07:42.500 --> 00:07:45.500]  在這個計劃當中
[00:07:45.500 --> 00:07:46.500]  他聽到風聲
[00:07:46.500 --> 00:07:48.500]  他馬上就走去向千夫長求救
[00:07:48.500 --> 00:07:50.500]  於是千夫長
[00:07:50.500 --> 00:07:51.500]  很厲害
[00:07:51.500 --> 00:07:52.500]  你看到經文
[00:07:52.500 --> 00:07:53.500]  如果你有聖經的話
[00:07:53.500 --> 00:07:54.500]  你會留意到
[00:07:54.500 --> 00:07:57.500]  他是派了重兵
[00:07:57.500 --> 00:08:01.500]  去護送保羅去到蓋薩尼亞
[00:08:01.500 --> 00:08:03.500]  你說有多重?
[00:08:03.500 --> 00:08:05.500]  聖經列出了
[00:08:05.500 --> 00:08:07.500]  二百個步兵
[00:08:07.500 --> 00:08:09.500]  二百個長槍兵
[00:08:09.500 --> 00:08:11.500]  七十個騎兵
[00:08:11.500 --> 00:08:13.500]  四百七十個官兵
[00:08:13.500 --> 00:08:18.500]  連夜運送保羅去一百公里以外的蓋薩尼亞總督府
[00:08:18.500 --> 00:08:23.500]  所以就算敵人有四十個死士發誓
[00:08:23.500 --> 00:08:25.500]  大臣就是用了
[00:08:25.500 --> 00:08:28.500]  當時這些羅馬的士兵
[00:08:28.500 --> 00:08:29.500]  去保護了保羅
[00:08:29.500 --> 00:08:31.500]  去到下一站
[00:08:31.500 --> 00:08:33.500]  來到這個君王的代表面前
[00:08:33.500 --> 00:08:36.500]  接受審訊
[00:08:36.500 --> 00:08:37.500]  保羅知道
[00:08:37.500 --> 00:08:39.500]  這是出於主
[00:08:39.500 --> 00:08:40.500]  因為在這件事
[00:08:40.500 --> 00:08:42.500]  這個暗殺行動
[00:08:42.500 --> 00:08:44.500]  之前主那一晚
[00:08:44.500 --> 00:08:46.500]  已經和保羅顯現
[00:08:46.500 --> 00:08:48.500]  在聖經二十三章說
[00:08:48.500 --> 00:08:50.500]  當天晚上主站在保羅身邊
[00:08:50.500 --> 00:08:52.500]  跟他說你要壯起膽來
[00:08:52.500 --> 00:08:54.500]  你如何在耶路撒冷作見證
[00:08:54.500 --> 00:08:56.500]  亦必照樣
[00:08:56.500 --> 00:09:00.500]  必照樣在羅馬為我作見證
[00:09:00.500 --> 00:09:01.500]  主親自安慰他
[00:09:01.500 --> 00:09:02.500]  跟他說
[00:09:02.500 --> 00:09:04.500]  這些是必然發生的
[00:09:04.500 --> 00:09:05.500]  在《聖行傳》中
[00:09:05.500 --> 00:09:07.500]  每逢見到「也必照樣」
[00:09:07.500 --> 00:09:09.500]  「必然」這個字的時候
[00:09:09.500 --> 00:09:11.500]  在原文是強調的
[00:09:11.500 --> 00:09:13.500]  很多時候都是說
[00:09:13.500 --> 00:09:15.500]  耶穌給下這個使命
[00:09:15.500 --> 00:09:18.500]  要他履行這條使命的道路
[00:09:18.500 --> 00:09:19.500]  他所計劃
[00:09:19.500 --> 00:09:21.500]  為保羅所計劃的
[00:09:21.500 --> 00:09:22.500]  是必定會實現的
[00:09:22.500 --> 00:09:24.500]  他說了就必定實現
[00:09:24.500 --> 00:09:27.500]  而最終這個目標地
[00:09:27.500 --> 00:09:28.500]  主要說
[00:09:28.500 --> 00:09:29.500]  再一次提
[00:09:29.500 --> 00:09:32.500]  你會去到羅馬為我作見證
[00:09:32.500 --> 00:09:35.500]  你會去到羅馬為我作見證
[00:09:35.500 --> 00:09:38.500]  所以保羅心裏面很定
[00:09:38.500 --> 00:09:39.500]  當他要見
[00:09:39.500 --> 00:09:41.500]  肥歷斯這個總督的時候
[00:09:41.500 --> 00:09:42.500]  他不是害怕
[00:09:42.500 --> 00:09:43.500]  他不是憂愁
[00:09:43.500 --> 00:09:45.500]  他不是驚憂
[00:09:45.500 --> 00:09:47.500]  當然也是有不舒服的
[00:09:47.500 --> 00:09:49.500]  當然也有很多事情
[00:09:49.500 --> 00:09:51.500]  不是想的
[00:09:51.500 --> 00:09:52.500]  但在那種苦中
[00:09:52.500 --> 00:09:55.500]  他可以感受到
[00:09:55.500 --> 00:09:57.500]  有一份歡喜
[00:09:57.500 --> 00:10:00.500]  有一份樂意
[00:10:00.500 --> 00:10:04.500]  因為他能夠去持定使命
[00:10:04.500 --> 00:10:05.500]  縱然在那種苦中
[00:10:05.500 --> 00:10:08.500]  他仍然感覺到那份樂
[00:10:08.500 --> 00:10:10.500]  回想起一切
[00:10:10.500 --> 00:10:11.500]  見到肥歷斯的時候
[00:10:11.500 --> 00:10:12.500]  他就驚嘆神的作為
[00:10:12.500 --> 00:10:15.500]  一步一步一步實現
[00:10:15.500 --> 00:10:16.500]  他這一生的使命
[00:10:16.500 --> 00:10:19.500]  在主的保守引領下
[00:10:19.500 --> 00:10:21.500]  是正在推行的
[00:10:21.500 --> 00:10:24.500]  只要他順命去到耶路撒冷
[00:10:24.500 --> 00:10:27.500]  這一切一路一路展開
[00:10:27.500 --> 00:10:30.500]  有一對在南美洲的宣教士夫婦
[00:10:30.500 --> 00:10:32.500]  分享他們的見證
[00:10:32.500 --> 00:10:35.500]  有一天他們夫婦去市集買日用品
[00:10:35.500 --> 00:10:38.500]  當拿著大包小包的物品的時候
[00:10:38.500 --> 00:10:39.500]  回到自己的車上
[00:10:39.500 --> 00:10:40.500]  打算把它放下
[00:10:40.500 --> 00:10:41.500]  他就發現
[00:10:41.500 --> 00:10:44.500]  他自己的車前面圍住了很多人
[00:10:44.500 --> 00:10:47.500]  其中一個女士就指著他們來罵
[00:10:47.500 --> 00:10:49.500]  指控他們搶了她的車
[00:10:49.500 --> 00:10:50.500]  這個是她的車
[00:10:50.500 --> 00:10:52.500]  是這兩個人搶了我的車
[00:10:52.500 --> 00:10:55.500]  結果他們倆立刻被抓到當地
[00:10:55.500 --> 00:10:57.500]  被拘留
[00:10:57.500 --> 00:11:00.500]  因為在當地的法律是這樣的
[00:11:00.500 --> 00:11:03.500]  被控的人要證明自己無辜
[00:11:03.500 --> 00:11:04.500]  才可以
[00:11:04.500 --> 00:11:06.500]  否則就會被送上法庭
[00:11:06.500 --> 00:11:08.500]  接受審判
[00:11:08.500 --> 00:11:10.500]  宣教士兩夫婦很驚嚇
[00:11:10.500 --> 00:11:12.500]  被帶到拘留所
[00:11:12.500 --> 00:11:14.500]  男的一個地方拘留
[00:11:14.500 --> 00:11:16.500]  女的去另一個地方拘留
[00:11:16.500 --> 00:11:18.500]  當守衛帶著這位女宣教士
[00:11:18.500 --> 00:11:20.500]  去到一間囚室的時候
[00:11:20.500 --> 00:11:23.500]  她當時已經淚流滿面
[00:11:23.500 --> 00:11:25.500]  怎麼會不害怕呢?
[00:11:25.500 --> 00:11:26.500]  怎麼會不擔心呢?
[00:11:26.500 --> 00:11:28.500]  是苦來的
[00:11:28.500 --> 00:11:31.500]  但她心裡繼續默默地祈禱
[00:11:31.500 --> 00:11:33.500]  當守衛帶她到一個囚室當中
[00:11:33.500 --> 00:11:35.500]  她看到裡面有七個婦女
[00:11:35.500 --> 00:11:37.500]  這位女宣教士心裡很害怕
[00:11:37.500 --> 00:11:41.500]  但她仍然相信主和她同在
[00:11:41.500 --> 00:11:44.500]  囚室的人看到她要進來
[00:11:44.500 --> 00:11:48.500]  就示意她一起坐在地上
[00:11:48.500 --> 00:11:50.500]  女宣教士就放膽
[00:11:50.500 --> 00:11:53.500]  和旁邊的人分享
[00:11:53.500 --> 00:11:56.500]  其實自己就是被誤控偷車
[00:11:56.500 --> 00:12:00.500]  其實我沒有做這些事
[00:12:00.500 --> 00:12:01.500]  她繼續說
[00:12:01.500 --> 00:12:02.500]  為什麼我要來到你們的國家呢?
[00:12:02.500 --> 00:12:04.500]  其實我就是很想
[00:12:04.500 --> 00:12:06.500]  和你分享上帝的好消息
[00:12:06.500 --> 00:12:07.500]  在那個時候
[00:12:07.500 --> 00:12:09.500]  其中一位女士
[00:12:09.500 --> 00:12:11.500]  立刻開口幫她校正
[00:12:11.500 --> 00:12:14.500]  她學得不好的西班牙語
[00:12:14.500 --> 00:12:15.500]  應該這樣說的
[00:12:15.500 --> 00:12:16.500]  你的用詞是怎樣的
[00:12:16.500 --> 00:12:17.500]  另一位就開始和她聊天
[00:12:17.500 --> 00:12:18.500]  告訴她
[00:12:18.500 --> 00:12:21.500]  你是認識上帝的人
[00:12:21.500 --> 00:12:23.500]  我其實向上帝祈禱過
[00:12:23.500 --> 00:12:24.500]  但他經常都不聽我祈禱
[00:12:24.500 --> 00:12:25.500]  他沒有回答
[00:12:25.500 --> 00:12:26.500]  在這個時候
[00:12:26.500 --> 00:12:28.500]  這個女宣教士就開始
[00:12:28.500 --> 00:12:31.500]  用她不是很流暢的西班牙語
[00:12:31.500 --> 00:12:33.500]  分享給這位女士聽
[00:12:33.500 --> 00:12:34.500]  是的
[00:12:34.500 --> 00:12:36.500]  上帝聽禱告的時候
[00:12:36.500 --> 00:12:39.500]  很多時候不是用你期望的方式
[00:12:39.500 --> 00:12:42.500]  去回應你的祈禱
[00:12:42.500 --> 00:12:44.500]  當這個宣教士一路去分享
[00:12:44.500 --> 00:12:46.500]  一路在這群囚友裡面
[00:12:46.500 --> 00:12:49.500]  去講述關於上帝的事的時候
[00:12:49.500 --> 00:12:51.500]  她很感受到
[00:12:51.500 --> 00:12:53.500]  雖然在這個困鎖裡面
[00:12:53.500 --> 00:12:55.500]  但是她仍然知道
[00:12:55.500 --> 00:12:58.500]  主引領她實踐她的使命
[00:12:58.500 --> 00:13:00.500]  她堅持著
[00:13:00.500 --> 00:13:01.500]  她在這個困苦裡面
[00:13:01.500 --> 00:13:05.500]  仍然感覺到履行使命的喜樂
[00:13:05.500 --> 00:13:09.500]  各位我們不一定會面對監禁
[00:13:09.500 --> 00:13:11.500]  很多時候
[00:13:11.500 --> 00:13:13.500]  在傳福音的路上
[00:13:13.500 --> 00:13:15.500]  主會安排某一些
[00:13:15.500 --> 00:13:17.500]  祂所揀選的僕人、侍女
[00:13:17.500 --> 00:13:19.500]  去遭遇到這些事情
[00:13:19.500 --> 00:13:21.500]  但這個不是普遍臨到
[00:13:21.500 --> 00:13:24.500]  我們很多的基督徒
[00:13:24.500 --> 00:13:26.500]  就算你未必去到困鎖的境地
[00:13:26.500 --> 00:13:28.500]  但是你人生總會遇到一些困難
[00:13:28.500 --> 00:13:30.500]  打擊、追逼
[00:13:30.500 --> 00:13:32.500]  若果這些困難、打擊、追逼
[00:13:32.500 --> 00:13:35.500]  這些苦來到你面前的時候
[00:13:35.500 --> 00:13:36.500]  那些是真實的
[00:13:36.500 --> 00:13:38.500]  我們不會一笑置之
[00:13:38.500 --> 00:13:40.500]  不過你仍然在那個位置
[00:13:40.500 --> 00:13:42.500]  你可以問神
[00:13:42.500 --> 00:13:44.500]  若果這是人生上
[00:13:44.500 --> 00:13:45.500]  上帝為你安排
[00:13:45.500 --> 00:13:48.500]  要你完成使命的一步
[00:13:48.500 --> 00:13:50.500]  你所面前要經歷的苦
[00:13:50.500 --> 00:13:52.500]  你可不可以留心看看
[00:13:52.500 --> 00:13:54.500]  這一切的背後
[00:13:54.500 --> 00:13:57.500]  上帝的作為是什麼?
[00:13:57.500 --> 00:14:00.500]  神又怎樣幫你去推進
[00:14:00.500 --> 00:14:03.500]  祂要你去做的事?
[00:14:03.500 --> 00:14:05.500]  這個福音的使命
[00:14:05.500 --> 00:14:07.500]  讓你不單止不減少
[00:14:07.500 --> 00:14:09.500]  這一份使命的心
[00:14:09.500 --> 00:14:11.500]  還讓你能夠樂意、歡喜地
[00:14:11.500 --> 00:14:15.500]  繼續持定使命
[00:14:15.500 --> 00:14:20.500]  讓你在苦中有喜樂
[00:14:20.500 --> 00:14:22.500]  剛才說到
[00:14:22.500 --> 00:14:25.500]  猶太人的暗殺事敗
[00:14:25.500 --> 00:14:28.500]  猶太的領袖並沒有放過保羅
[00:14:28.500 --> 00:14:30.500]  於是他們一行人
[00:14:30.500 --> 00:14:32.500]  去追捕保羅那隊兵的人馬
[00:14:32.500 --> 00:14:33.500]  他們又不敢走得太近
[00:14:33.500 --> 00:14:37.500]  他們隔了五天才追到蓋薩尼亞
[00:14:37.500 --> 00:14:40.500]  這些大祭司和猶太人
[00:14:40.500 --> 00:14:41.500]  找了他們的律師
[00:14:41.500 --> 00:14:43.500]  去寫了一張狀紙
[00:14:43.500 --> 00:14:45.500]  當中控告保羅三件事
[00:14:45.500 --> 00:14:48.500]  在總督面前要告狀
[00:14:48.500 --> 00:14:49.500]  他這裡列出了三件事
[00:14:49.500 --> 00:14:50.500]  第一
[00:14:50.500 --> 00:14:54.500]  他鼓動了猶太人去作亂
[00:14:54.500 --> 00:14:56.500]  他的傳播力很像瘟疫
[00:14:56.500 --> 00:14:58.500]  今天我們很明白
[00:14:58.500 --> 00:15:00.500]  什麼叫傳播力好像瘟疫
[00:15:00.500 --> 00:15:02.500]  即是碰到也很危險
[00:15:02.500 --> 00:15:03.500]  要避開
[00:15:03.500 --> 00:15:05.500]  傳播力很厲害
[00:15:05.500 --> 00:15:08.500]  他們形容保羅好像瘟疫
[00:15:08.500 --> 00:15:11.500]  在各地散開
[00:15:11.500 --> 00:15:12.500]  第二
[00:15:12.500 --> 00:15:15.500]  他也提到他是拿撒勒教派的頭目
[00:15:15.500 --> 00:15:17.500]  是這群亂黨的首領之一
[00:15:17.500 --> 00:15:18.500]  第三
[00:15:18.500 --> 00:15:20.500]  就說保羅是污穢聖殿
[00:15:20.500 --> 00:15:22.500]  你也看到他提到這件事
[00:15:22.500 --> 00:15:26.500]  這些指控其實都似曾相識
[00:15:26.500 --> 00:15:30.500]  這些指控不是呼召保羅的主耶穌
[00:15:30.500 --> 00:15:33.500]  都一樣被大祭司
[00:15:33.500 --> 00:15:36.500]  被猶太領袖去控告的說話
[00:15:36.500 --> 00:15:38.500]  說耶穌煽動群眾
[00:15:38.500 --> 00:15:40.500]  說耶穌自稱為王
[00:15:40.500 --> 00:15:42.500]  說耶穌要拆毀聖殿
[00:15:42.500 --> 00:15:46.500]  於是要藉羅馬總督比拉多的手
[00:15:46.500 --> 00:15:48.500]  去殺死耶穌
[00:15:48.500 --> 00:15:50.500]  現在保羅作為跟隨主的僕人
[00:15:50.500 --> 00:15:54.500]  他正在走同樣的十誡道路
[00:15:54.500 --> 00:15:57.500]  他正在分享主的受苦
[00:15:57.500 --> 00:15:59.500]  在今天讀的經文裡
[00:15:59.500 --> 00:16:00.500]  第十一節開始
[00:16:00.500 --> 00:16:02.500]  保羅就接著去回應
[00:16:02.500 --> 00:16:03.500]  回答
[00:16:03.500 --> 00:16:04.500]  去答辯
[00:16:04.500 --> 00:16:06.500]  去自辯
[00:16:06.500 --> 00:16:08.500]  他很有條理
[00:16:08.500 --> 00:16:09.500]  在不同的經文當中
[00:16:09.500 --> 00:16:11.500]  你會看到他首先回答了
[00:16:11.500 --> 00:16:15.500]  他不是一個鼓動猶太人作亂的人
[00:16:15.500 --> 00:16:16.500]  他說
[00:16:16.500 --> 00:16:19.500]  總督你可以自己查一下時間
[00:16:19.500 --> 00:16:20.500]  地點
[00:16:20.500 --> 00:16:21.500]  人物
[00:16:21.500 --> 00:16:23.500]  我是否真的有做過
[00:16:23.500 --> 00:16:26.500]  第十一、十二節是說時地
[00:16:26.500 --> 00:16:28.500]  也提到
[00:16:28.500 --> 00:16:30.500]  就算是他們這群人
[00:16:30.500 --> 00:16:32.500]  也找不到我做錯了什麼事
[00:16:32.500 --> 00:16:34.500]  他們證明不了
[00:16:34.500 --> 00:16:35.500]  而且保羅說
[00:16:35.500 --> 00:16:38.500]  我當時去聖殿裡
[00:16:38.500 --> 00:16:41.500]  事實上是沒有聚集過群眾的
[00:16:41.500 --> 00:16:45.500]  時地人都可以讓總督查明
[00:16:45.500 --> 00:16:48.500]  根本沒有鼓動猶太人作亂的問題
[00:16:48.500 --> 00:16:50.500]  他說
[00:16:50.500 --> 00:16:52.500]  如果有人仍然說他在其他地方
[00:16:52.500 --> 00:16:54.500]  好像瘟疫般散播
[00:16:54.500 --> 00:16:56.500]  騷亂的事情
[00:16:56.500 --> 00:16:58.500]  那不如請這些人
[00:16:58.500 --> 00:17:00.500]  親自來到你面前
[00:17:00.500 --> 00:17:02.500]  去告狀
[00:17:02.500 --> 00:17:06.500]  而不是由耶路撒冷來的大祭司代為告狀
[00:17:06.500 --> 00:17:07.500]  他們自己來吧
[00:17:07.500 --> 00:17:09.500]  那些亞細人自己來吧
[00:17:09.500 --> 00:17:12.500]  他願意當面和他們對質
[00:17:12.500 --> 00:17:15.500]  他回應了第一個指控
[00:17:15.500 --> 00:17:17.500]  而第二個指控更加簡單
[00:17:17.500 --> 00:17:19.500]  說他污衊聖殿
[00:17:19.500 --> 00:17:21.500]  我們跳去看最後那段
[00:17:21.500 --> 00:17:24.500]  保羅在禮儀上是潔淨的
[00:17:24.500 --> 00:17:27.500]  因為他根本上在聖殿裡
[00:17:27.500 --> 00:17:30.500]  也行了一個潔淨禮
