
[00:00:00.000 --> 00:00:05.000]  今日講道的題目是作神而屢的信徒
[00:02:42.000 --> 00:02:47.000]  假如我們比較十三節的下半部和第十四節的時候
[00:02:47.000 --> 00:02:52.000]  按著他們文字的結構和所要表達的意思
[00:02:52.000 --> 00:03:01.000]  我們不難發現十四節似乎是在解釋第十三節的下半部
[00:03:01.000 --> 00:03:07.000]  為什麼我們能夠倚靠聖靈去治死身體的惡行呢?
[00:03:07.000 --> 00:03:10.000]  因為當聖靈進入我們的生命
[00:03:10.000 --> 00:03:15.000]  聖靈就開始做引導我們生命的工作
[00:03:15.000 --> 00:03:18.000]  留意保羅在這裡告訴我們
[00:03:18.000 --> 00:03:22.000]  是聖靈引導我們
[00:03:22.000 --> 00:03:27.000]  在這個治死身體惡行的過程裡面
[00:03:27.000 --> 00:03:34.000]  聖靈是擔任一個主動引導我們的角色
[00:03:34.000 --> 00:03:41.000]  而我們就是選擇是否跟隨聖靈的引導
[00:03:41.000 --> 00:03:43.000]  我相信大家都大概有這樣的經驗
[00:03:43.000 --> 00:03:46.000]  我們有一些相當不好的習慣
[00:03:46.000 --> 00:03:50.000]  我們都知道那些習慣並不討神喜悅
[00:03:50.000 --> 00:03:52.000]  所以我們相信了耶穌之後
[00:03:52.000 --> 00:03:55.000]  我們不想再做這些壞習慣
[00:03:55.000 --> 00:03:57.000]  而當我們做的時候
[00:03:57.000 --> 00:03:59.000]  我們心裡就感到很不舒服
[00:03:59.000 --> 00:04:01.000]  甚至有罪疚感
[00:04:01.000 --> 00:04:04.000]  這個就是聖靈的工作
[00:04:04.000 --> 00:04:07.000]  因為聖靈是聖潔的
[00:04:07.000 --> 00:04:10.000]  所以當他進入我們生命裡的時候
[00:04:10.000 --> 00:04:14.000]  就不可以容讓罪惡的存在
[00:04:14.000 --> 00:04:18.000]  故此聖靈就會讓我們當做完錯事之後
[00:04:18.000 --> 00:04:22.000]  我們就會有一種心裡不安
[00:04:22.000 --> 00:04:24.000]  坐立不安的感覺
[00:04:24.000 --> 00:04:29.000]  直至我們除去我們這些壞習慣為止
[00:04:29.000 --> 00:04:32.000]  而當我們這樣做的時候
[00:04:32.000 --> 00:04:35.000]  保羅在第十三節的下半部就告訴我們
[00:04:35.000 --> 00:04:37.000]  我們必要活著
[00:04:37.000 --> 00:04:40.000]  這個又活過來的生命
[00:04:40.000 --> 00:04:42.000]  就好像我上星期所說
[00:04:42.000 --> 00:04:44.000]  不是一個普通的生命
[00:04:44.000 --> 00:04:48.000]  而是一個滿有屬靈果子的豐盛生命
[00:04:48.000 --> 00:04:50.000]  為什麼會這樣呢?
[00:04:50.000 --> 00:04:52.000]  答案在第十四節
[00:04:52.000 --> 00:04:56.000]  因為我們都成為神的兒子
[00:04:56.000 --> 00:04:59.000]  換句話來說不單止聖靈
[00:04:59.000 --> 00:05:03.000]  讓我們從罪惡裡得著釋放
[00:05:03.000 --> 00:05:07.000]  他更加令我們本來是罪人
[00:05:07.000 --> 00:05:09.000]  甚至是神的仇敵
[00:05:09.000 --> 00:05:14.000]  能夠現在成為神的兒女
[00:05:14.000 --> 00:05:18.000]  這真是一個天淵之別
[00:05:18.000 --> 00:05:24.000]  那麼究竟我們做神的兒女有什麼好處呢?
[00:05:24.000 --> 00:05:26.000]  好處相當多
[00:05:26.000 --> 00:05:28.000]  我們就按著今天我們所讀的經文
[00:05:28.000 --> 00:05:32.000]  我和大家分享三個的福份
[00:05:32.000 --> 00:05:34.000]  第一個的福份
[00:05:34.000 --> 00:05:37.000]  我說是成為聖傑
[00:05:37.000 --> 00:05:38.000]  如果我問你
[00:05:38.000 --> 00:05:42.000]  你覺得你自己是否聖傑?
[00:05:42.000 --> 00:05:44.000]  你會怎麼回答這個問題?
[00:05:44.000 --> 00:05:49.000]  或者我們看看聖經怎麼說
[00:05:49.000 --> 00:05:53.000]  在希伯來書的十二章十四節
[00:05:53.000 --> 00:05:55.000]  作者這樣說
[00:05:55.000 --> 00:05:58.000]  你們要追求與眾人和睦
[00:05:58.000 --> 00:06:00.000]  並要追求聖傑
[00:06:00.000 --> 00:06:02.000]  人非聖傑
[00:06:02.000 --> 00:06:06.000]  無一個能夠見到主
[00:06:06.000 --> 00:06:08.000]  見到主
[00:06:08.000 --> 00:06:13.000]  這並不是指我們肉眼看得到我們的天父上帝
[00:06:13.000 --> 00:06:18.000]  這裡所說的是我們屬靈的層面能夠看得到神
[00:06:18.000 --> 00:06:21.000]  因為以前是罪在我們當中的時候
[00:06:21.000 --> 00:06:25.000]  罪就成為人與神之間的左隔
[00:06:25.000 --> 00:06:29.000]  換言之通過神賜的恩典
[00:06:29.000 --> 00:06:32.000]  通過我們對主耶穌的信心
[00:06:32.000 --> 00:06:35.000]  我們就成為神的兒女
[00:06:35.000 --> 00:06:40.000]  也因此我們必須要聖傑
[00:06:40.000 --> 00:06:42.000]  問題就來了
[00:06:42.000 --> 00:06:50.000]  你敢不敢公開說你自己是一個完全聖傑
[00:06:50.000 --> 00:06:53.000]  沒有任何瑕疵的人
[00:06:53.000 --> 00:06:55.000]  你敢不敢這樣做?
[00:06:55.000 --> 00:06:57.000]  我就不敢
[00:06:57.000 --> 00:06:59.000]  因為我相信我這樣說的時候
[00:06:59.000 --> 00:07:02.000]  我相信很多認識我的人
[00:07:02.000 --> 00:07:04.000]  都會馬上走出來跟別人說
[00:07:04.000 --> 00:07:07.000]  圈牧師有這樣的說法
[00:07:07.000 --> 00:07:09.000]  絕非聖傑
[00:07:09.000 --> 00:07:12.000]  其實我不需要其他人說
[00:07:12.000 --> 00:07:14.000]  因為我自己都知道
[00:07:14.000 --> 00:07:17.000]  我離聖傑很遠
[00:07:17.000 --> 00:07:20.000]  我們要問的問題就是
[00:07:20.000 --> 00:07:22.000]  如果是這樣的時候
[00:07:22.000 --> 00:07:25.000]  我們怎樣平衡聖經告訴我們
[00:07:25.000 --> 00:07:27.000]  我們是聖傑
[00:07:27.000 --> 00:07:29.000]  而同一時間我們所經驗到的時候
[00:07:29.000 --> 00:07:31.000]  我們並不聖傑
[00:07:31.000 --> 00:07:35.000]  我們怎樣平衡到這個聖經的真理
[00:07:35.000 --> 00:07:39.000]  與我們實際上的經歷呢?
[00:07:39.000 --> 00:07:44.000]  保羅在《爾忽所書》這樣說
[00:07:44.000 --> 00:07:47.000]  神在創立世界以前
[00:07:47.000 --> 00:07:50.000]  在基督裡揀選我們
[00:07:50.000 --> 00:07:53.000]  使我們在他面前成為聖傑
[00:07:53.000 --> 00:07:56.000]  沒有瑕疵
[00:07:56.000 --> 00:07:59.000]  這句很簡單的一節經文
[00:07:59.000 --> 00:08:05.000]  其實說了很多聖經裡相當重要的真理
[00:08:05.000 --> 00:08:08.000]  今天我跟大家分享兩點
[00:08:08.000 --> 00:08:11.000]  是與我們今天的講題有關
[00:08:11.000 --> 00:08:14.000]  第一 在基督裡
[00:08:14.000 --> 00:08:17.000]  第二 在神面前
[00:08:17.000 --> 00:08:21.000]  當我們真心相信主耶穌的時候
[00:08:21.000 --> 00:08:22.000]  我們說過很多次
[00:08:22.000 --> 00:08:26.000]  聖靈進入和住在我們生命裡
[00:08:26.000 --> 00:08:29.000]  以致我們屬於基督
[00:08:29.000 --> 00:08:34.000]  或者用聖經的說話是我們在基督裡
[00:08:34.000 --> 00:08:36.000]  由於我們在基督裡
[00:08:36.000 --> 00:08:43.000]  我們就能夠與主同死同埋葬同復活
[00:08:43.000 --> 00:08:44.000]  換言之
[00:08:44.000 --> 00:08:47.000]  主耶穌在地上的經驗
[00:08:47.000 --> 00:08:51.000]  也都成為我們的經驗
[00:08:51.000 --> 00:08:54.000]  主耶穌在地上所成就的
[00:08:54.000 --> 00:08:57.000]  我們都可以一同分享
[00:08:57.000 --> 00:08:59.000]  包括聖傑
[00:08:59.000 --> 00:09:04.000]  所以當神看我們是不是聖傑的時候
[00:09:04.000 --> 00:09:08.000]  只要我們在基督裡
[00:09:08.000 --> 00:09:12.000]  神是看不到我們而是看到基督
[00:09:12.000 --> 00:09:14.000]  保羅在加拿大書
[00:09:14.000 --> 00:09:17.000]  他用一個很生動的描述
[00:09:17.000 --> 00:09:22.000]  來形容在基督裡這個真理
[00:09:22.000 --> 00:09:25.000]  在加拿大書的三章26、27節
[00:09:25.000 --> 00:09:26.000]  保羅說
[00:09:26.000 --> 00:09:28.000]  你們因信基督耶穌
[00:09:28.000 --> 00:09:30.000]  都是神的兒子
[00:09:30.000 --> 00:09:33.000]  你們受洗歸入基督的
[00:09:33.000 --> 00:09:38.000]  都是被帶基督了
[00:09:38.000 --> 00:09:40.000]  主耶穌就好像一件衣服
[00:09:40.000 --> 00:09:43.000]  讓信徒穿上一樣
[00:09:43.000 --> 00:09:46.000]  以致在神的面前
[00:09:46.000 --> 00:09:48.000]  我們是聖傑
[00:09:48.000 --> 00:09:51.000]  因為主耶穌基督是聖傑
[00:09:51.000 --> 00:09:55.000]  我們叫這個是Positional Holiness
[00:09:55.000 --> 00:09:57.000]  位置上的聖傑
[00:09:57.000 --> 00:09:59.000]  或者是我們生命本質
[00:09:59.000 --> 00:10:04.000]  我們得著這個新的生命這個本質上是聖傑
[00:10:04.000 --> 00:10:08.000]  但是由於我們仍然活在罪的世界裡
[00:10:08.000 --> 00:10:11.000]  我們仍然會受罪的誘惑
[00:10:11.000 --> 00:10:15.000]  仍然甚至會受到撒旦的攻擊
[00:10:15.000 --> 00:10:19.000]  目的就是要將我們在一個真道上
[00:10:19.000 --> 00:10:21.000]  讓我們跌倒
[00:10:21.000 --> 00:10:24.000]  所以雖然我們在位置上是聖傑
[00:10:24.000 --> 00:10:29.000]  我們仍然需要努力活出聖傑的生命
[00:10:29.000 --> 00:10:33.000]  在我們整個人生的旅程上
[00:10:33.000 --> 00:10:37.000]  我們仍然努力堅持不犯罪
[00:10:37.000 --> 00:10:40.000]  我們叫這個是Progressive Holiness
[00:10:40.000 --> 00:10:43.000]  在進程當中的聖傑
[00:10:43.000 --> 00:10:45.000]  所以保羅不單止一次
[00:10:45.000 --> 00:10:48.000]  是多次提醒信徒
[00:10:48.000 --> 00:10:51.000]  他說你們無要聖傑
[00:10:51.000 --> 00:10:56.000]  你可以說既然我們在位置上已經聖傑
[00:10:56.000 --> 00:10:59.000]  我們既然在神的面前已經清清楚楚
[00:10:59.000 --> 00:11:02.000]  因為神看我們是看到基督的聖傑
[00:11:02.000 --> 00:11:06.000]  以至我們在神面前聖傑的時候
[00:11:06.000 --> 00:11:09.000]  為什麼我們還要在地上這麼辛苦
[00:11:09.000 --> 00:11:12.000]  持守聖傑呢?
[00:11:12.000 --> 00:11:16.000]  或者我這樣問大家
[00:11:16.000 --> 00:11:22.000]  如果我已經得到這個位置上的聖傑
[00:11:22.000 --> 00:11:26.000]  但是我仍然活在罪惡當中
[00:11:26.000 --> 00:11:30.000]  你猜當我離開世界見主面的時候
[00:11:30.000 --> 00:11:36.000]  我是否能夠得到這個永遠的生命?
[00:11:36.000 --> 00:11:40.000]  大家會怎樣回答這個問題?
[00:11:40.000 --> 00:11:44.000]  我相信每一個真誠的基督徒
[00:11:44.000 --> 00:11:49.000]  每一個經歷過生命成長與改變的基督徒
[00:11:49.000 --> 00:11:54.000]  我相信都會懂得如何回答這個問題
[00:11:54.000 --> 00:11:56.000]  因為很簡單
[00:11:56.000 --> 00:11:59.000]  一個聖傑的生命
[00:11:59.000 --> 00:12:05.000]  必然渴望活出聖傑的生活
[00:12:05.000 --> 00:12:07.000]  就好像一個蝌蚪
[00:12:07.000 --> 00:12:12.000]  蝌蚪會慢慢變成青蛙
[00:12:12.000 --> 00:12:14.000]  當變成青蛙之後
[00:12:14.000 --> 00:12:17.000]  青蛙必定會跳出水面
[00:12:17.000 --> 00:12:20.000]  又或者一個受了精的雞蛋
[00:12:20.000 --> 00:12:22.000]  當時候到的時候
[00:12:22.000 --> 00:12:26.000]  雞仔就會破殼而出
[00:12:26.000 --> 00:12:30.000]  但是如果這隻蛋是沒有受精的時候
[00:12:30.000 --> 00:12:32.000]  無論這隻蛋是多麼大聲
[00:12:32.000 --> 00:12:34.000]  多麼確定
[00:12:34.000 --> 00:12:38.000]  來說它將來會有雞仔出
[00:12:38.000 --> 00:12:41.000]  如果它沒有受精的時候
[00:12:41.000 --> 00:12:45.000]  這個雞仔是永遠都不會走出來
[00:12:45.000 --> 00:12:51.000]  所以如果一個基督徒是完全沒有興趣
[00:12:51.000 --> 00:12:57.000]  沒有希望去活出一個聖傑的人生的時候
[00:12:57.000 --> 00:13:02.000]  也許這個基督徒需要重新反省、檢討
[00:13:02.000 --> 00:13:04.000]  他在主耶穌基督裡面的信心
[00:13:04.000 --> 00:13:09.000]  是否一個真實的信心
[00:13:09.000 --> 00:13:11.000]  當我們在基督裡
[00:13:11.000 --> 00:13:14.000]  當我們有聖靈在我們生命裡
[00:13:14.000 --> 00:13:17.000]  我們就是神的兒女
[00:13:17.000 --> 00:13:19.000]  作為神的兒女
[00:13:19.000 --> 00:13:23.000]  我們第一個領受的福氣
[00:13:23.000 --> 00:13:26.000]  就是聖傑的生命
[00:13:26.000 --> 00:13:29.000]  是一個在罪惡裡面
[00:13:29.000 --> 00:13:32.000]  被釋放出來得著的這份自由
[00:13:32.000 --> 00:13:36.000]  以致我們能夠有能力活出
[00:13:36.000 --> 00:13:43.000]  神已經賜給我們的聖傑生命
[00:13:43.000 --> 00:13:47.000]  我們接下來看第二個福份
[00:13:47.000 --> 00:13:49.000]  保羅告訴我們
[00:13:49.000 --> 00:13:54.000]  我們所領受的並不是一個奴服的心
[00:13:54.000 --> 00:13:57.000]  而是一個兒子的心
[00:13:57.000 --> 00:13:59.000]  這幾個經文裡面的心
[00:13:59.000 --> 00:14:01.000]  原文其實是指到靈
[00:14:01.000 --> 00:14:06.000]  就是說聖靈進入我們的生命裡面
[00:14:06.000 --> 00:14:10.000]  不是讓我們成為一個奴僕
[00:14:10.000 --> 00:14:13.000]  而是讓我們成為一個兒子
[00:14:13.000 --> 00:14:16.000]  你說有什麼分別呢
[00:14:16.000 --> 00:14:18.000]  對於一個奴僕
[00:14:18.000 --> 00:14:25.000]  被要求的就是奴僕的奴力和信服
[00:14:25.000 --> 00:14:27.000]  但是對於兒子來說
[00:14:27.000 --> 00:14:32.000]  最看重的是兒子和父親的關係
[00:14:32.000 --> 00:14:36.000]  和在關係裡面的情
[00:14:36.000 --> 00:14:38.000]  由於神與人
[00:14:38.000 --> 00:14:40.000]  聖經告訴我們
[00:14:40.000 --> 00:14:44.000]  是有一個父與子的關係
[00:14:44.000 --> 00:14:47.000]  所以一個真實的信徒
[00:14:47.000 --> 00:14:50.000]  就能夠從心底裡面
[00:14:50.000 --> 00:14:54.000]  呼叫這個父親阿爸父
[00:14:54.000 --> 00:14:57.000]  這個稱呼我們要理解
[00:14:57.000 --> 00:15:00.000]  在整本聖經裡面相當少出現
[00:15:00.000 --> 00:15:03.000]  而實際上如果我們看回舊約
[00:15:03.000 --> 00:15:07.000]  雖然以色列人有幾處的地方
[00:15:07.000 --> 00:15:14.000]  都是稱呼或者是尊敬神為他們的父親
[00:15:14.000 --> 00:15:16.000]  但是大部分的時候
[00:15:16.000 --> 00:15:18.000]  你看回整本的舊約
[00:15:18.000 --> 00:15:20.000]  以色列人是較為著重
[00:15:20.000 --> 00:15:24.000]  神是他們的審判者 拯救者
[00:15:24.000 --> 00:15:27.000]  他們的主 他們的神
[00:15:27.000 --> 00:15:31.000]  所以在整個以色列人的歷史裡面
[00:15:31.000 --> 00:15:33.000]  他們所經驗的就是
[00:15:33.000 --> 00:15:35.000]  當他們犯罪的時候
[00:15:35.000 --> 00:15:37.000]  神就會懲罰
[00:15:37.000 --> 00:15:40.000]  當他們需要神的饒恕的時候
[00:15:40.000 --> 00:15:42.000]  他們就需要獻祭
[00:15:42.000 --> 00:15:45.000]  當他們要去到神面前的時候
[00:15:45.000 --> 00:15:49.000]  他們就需要找先知或者祭司
[00:15:49.000 --> 00:15:51.000]  最經典的一幕
[00:15:51.000 --> 00:15:55.000]  就是當摩西在山上從神領授十戒
[00:15:55.000 --> 00:16:00.000]  然後下山向百姓頒佈十戒之後
[00:16:00.000 --> 00:16:01.000]  那個情景是這樣
[00:16:01.000 --> 00:16:05.000]  聖經說眾百姓見雷轟閃電覺醒
[00:16:05.000 --> 00:16:08.000]  山上冒煙 哇 個個都嚇得不得了
[00:16:08.000 --> 00:16:11.000]  遠遠站立 然後對摩西說
[00:16:11.000 --> 00:16:15.000]  摩西呀 求你跟我們講說話
[00:16:15.000 --> 00:16:17.000]  我們一定會聽
[00:16:17.000 --> 00:16:21.000]  上神跟我們講說話 恐怕我們死亡
[00:16:21.000 --> 00:16:23.000]  所以我們看看舊約裡面
[00:16:23.000 --> 00:16:28.000]  百姓對神的心 害怕是多過一切
[00:16:28.000 --> 00:16:31.000]  因為他們見到神的時候
[00:16:31.000 --> 00:16:34.000]  他們就是看到一個審判者
[00:16:34.000 --> 00:16:37.000]  這個審判者就會懲罰
[00:16:37.000 --> 00:16:40.000]  以色列人的過法
[00:16:40.000 --> 00:16:43.000]  這個就是保羅所說的奴僕的心
[00:16:43.000 --> 00:16:48.000]  故此當人去到神面前的時候就懼怕
[00:16:48.000 --> 00:16:50.000]  但現在保羅很清楚告訴我們
[00:16:50.000 --> 00:16:53.000]  我們再不需要懼怕
[00:16:53.000 --> 00:16:55.000]  因為我們已經不再是奴僕
[00:16:55.000 --> 00:16:58.000]  而是神的兒女
[00:16:58.000 --> 00:17:02.000]  我們怎樣才知道我們真是神的兒女呢
[00:17:02.000 --> 00:17:03.000]  保羅告訴我們
[00:17:03.000 --> 00:17:08.000]  當我們呼喚神為我們的阿爸父的時候
[00:17:08.000 --> 00:17:11.000]  其實這個已經是一個名正
[00:17:11.000 --> 00:17:13.000]  我們看看這個稱呼
[00:17:13.000 --> 00:17:16.000]  阿爸父是由兩個字所組成的
[00:17:16.000 --> 00:17:21.000]  阿爸是阿蘭文 父是希臘文
[00:17:21.000 --> 00:17:23.000]  而阿爸父這個組合
[00:17:23.000 --> 00:17:25.000]  有人有些解經家就說
[00:17:25.000 --> 00:17:31.000]  為了要讓講兩種語言的人都能夠明白得到
[00:17:31.000 --> 00:17:33.000]  或者是呢
[00:17:33.000 --> 00:17:36.000]  不過我覺得更加有可能的原因
[00:17:36.000 --> 00:17:38.000]  就是這兩個字加起來
[00:17:38.000 --> 00:17:44.000]  是要更加的強調表達一個很親密的關係
[00:17:44.000 --> 00:17:46.000]  如果我們看回聖經
[00:17:46.000 --> 00:17:49.000]  這個稱呼第一次出現的時候
[00:17:49.000 --> 00:17:50.000]  在哪裏呢
[00:17:50.000 --> 00:17:54.000]  就是在主耶穌被賣的那天晚上
[00:17:54.000 --> 00:17:57.000]  在這個喀西瑪利縣
[00:17:57.000 --> 00:17:59.000]  那裏聖經這樣說
[00:17:59.000 --> 00:18:03.000]  主來到一個地方叫做喀西瑪利
[00:18:03.000 --> 00:18:05.000]  然後他就跟門徒說
[00:18:05.000 --> 00:18:09.000]  我心裏甚是憂傷 幾乎要死
[00:18:09.000 --> 00:18:12.000]  你們在這裏等著警醒
[00:18:12.000 --> 00:18:18.000]  然後就稍往前走 俯伏在地
[00:18:18.000 --> 00:18:19.000]  我們要很小心
[00:18:19.000 --> 00:18:21.000]  看看這裏的身體語言
[00:18:21.000 --> 00:18:24.000]  人在極度憂傷的時候
[00:18:24.000 --> 00:18:31.000]  身體的反應就會顯示到心理的狀態
[00:18:31.000 --> 00:18:34.000]  當時主耶穌是俯伏在地
[00:18:34.000 --> 00:18:36.000]  這個除了尊敬之外
[00:18:36.000 --> 00:18:41.000]  也可以反映到當時他內心的極度憂傷
[00:18:41.000 --> 00:18:47.000]  然後就說 若是可行便叫那時候過去
[00:18:47.000 --> 00:18:50.000]  然後他就稱呼阿爸父
[00:18:50.000 --> 00:18:55.000]  當人在極度憂傷 幾乎要死的時候
[00:18:55.000 --> 00:19:00.000]  我不相信有人還會花時間
[00:19:00.000 --> 00:19:03.000]  去修飾他講話的用詞
[00:19:03.000 --> 00:19:08.000]  中國人說 人不知將死 其言也是
[00:19:08.000 --> 00:19:13.000]  而在這個時候 主耶穌稱呼上帝為阿爸父
[00:19:13.000 --> 00:19:17.000]  主耶穌這樣的稱呼
[00:19:17.000 --> 00:19:21.000]  明顯是一種真情流露的稱呼
[00:19:21.000 --> 00:19:23.000]  再看看他講話的內容
[00:19:23.000 --> 00:19:26.000]  他說 父啊 在你凡事都能
[00:19:26.000 --> 00:19:29.000]  求你將這杯撤去
[00:19:29.000 --> 00:19:32.000]  然而 不要從我的意思
[00:19:32.000 --> 00:19:35.000]  只要從你的意思
[00:19:35.000 --> 00:19:39.000]  我們看到這個稱呼所表達的
[00:19:39.000 --> 00:19:42.000]  是一個兒子去到父親面前
[00:19:42.000 --> 00:19:48.000]  那種尊敬和願意信服的心
[00:19:48.000 --> 00:19:50.000]  而大家要記住
[00:19:50.000 --> 00:19:57.000]  當日感動耶穌講阿爸父的靈
[00:19:57.000 --> 00:20:01.000]  同樣住在你和我的心裡
[00:20:01.000 --> 00:20:07.000]  這個靈同樣感動我們從內心的深處
[00:20:07.000 --> 00:20:16.000]  發出對父神的稱呼為阿爸父
[00:20:16.000 --> 00:20:18.000]  希伯來書的作者指出
[00:20:18.000 --> 00:20:21.000]  主耶穌基督
[00:20:21.000 --> 00:20:25.000]  祂自己本身也凡事受過試探
[00:20:25.000 --> 00:20:30.000]  故此祂能夠明白人的軟弱
[00:20:30.000 --> 00:20:35.000]  所以當我們來到主耶穌基督的面前
[00:20:35.000 --> 00:20:38.000]  我們來到父神的面前
[00:20:38.000 --> 00:20:42.000]  聖經說我們可以坦然無懼
[00:20:42.000 --> 00:20:45.000]  來到施恩保助前
[00:20:45.000 --> 00:20:51.000]  因為父親願意賜憐憫給他的兒子
[00:20:51.000 --> 00:20:57.000]  讓兒子得著恩惠和隨時的幫助
[00:20:57.000 --> 00:21:00.000]  坦然無懼
[00:21:00.000 --> 00:21:07.000]  就是我們成為神的兒女的第二個福分
[00:21:07.000 --> 00:21:10.000]  我們看第三個福分
[00:21:10.000 --> 00:21:13.000]  在保羅進入講第三個福分之前
[00:21:13.000 --> 00:21:20.000]  他首先再一次確認門徒的神的兒女身份
[00:21:20.000 --> 00:21:24.000]  你問他如何決定呢?
[00:21:24.000 --> 00:21:28.000]  他說:聖靈與我們的心同正
[00:21:28.000 --> 00:21:31.000]  我們是神的兒女
[00:21:31.000 --> 00:21:35.000]  這裡的心的原文是零
[00:21:35.000 --> 00:21:41.000]  那麼聖靈如何確認我們是神的兒女呢?
[00:21:41.000 --> 00:21:43.000]  除了我們之前所說
[00:21:43.000 --> 00:21:47.000]  聖靈感動我們呼叫阿爸父之外
[00:21:47.000 --> 00:21:50.000]  在23節保羅這樣說
[00:21:50.000 --> 00:21:58.000]  不但如此,就是我們者有聖靈初結果子的
[00:21:58.000 --> 00:22:02.000]  接著在臨後的一章22節
[00:22:02.000 --> 00:22:06.000]  祂猶容孕孕了我們
[00:22:06.000 --> 00:22:10.000]  並賜聖靈在我們心裡作憑據
[00:22:10.000 --> 00:22:12.000]  在二弗所書說到
[00:22:12.000 --> 00:22:16.000]  這個憑據就是得羈業的憑據
[00:22:16.000 --> 00:22:21.000]  換言之當聖靈住在我們生命裡的時候
[00:22:21.000 --> 00:22:27.000]  聖靈的同在本身就是一個證明
[00:22:27.000 --> 00:22:31.000]  讓我們知道我們是神的兒女
[00:22:31.000 --> 00:22:37.000]  所以當我們很清楚知道我們是神的兒女的時候
[00:22:37.000 --> 00:22:40.000]  世界如何告訴我們不重要
[00:22:40.000 --> 00:22:44.000]  重要的地方就是我們心裡
[00:22:44.000 --> 00:22:52.000]  聖靈和我們自己都明白清楚知道我們是神的兒女
[00:22:52.000 --> 00:22:55.000]  接著保羅這樣說
[00:22:55.000 --> 00:22:59.000]  基事兒女就是神的後製
[00:22:59.000 --> 00:23:05.000]  後製的意思就是產業的繼承者
[00:23:05.000 --> 00:23:10.000]  那麼你說神的產業是什麼呢?
[00:23:10.000 --> 00:23:15.000]  這個世界還是這個世界上的所有物質?
[00:23:15.000 --> 00:23:17.000]  我們看看保羅怎麼說
[00:23:17.000 --> 00:23:21.000]  他說如果我們和他一同受苦
[00:23:21.000 --> 00:23:24.000]  也必和他一同得榮耀
[00:23:24.000 --> 00:23:28.000]  意思就是說將來我們在神面前所領受的基業
[00:23:28.000 --> 00:23:32.000]  就是主耶穌基督的榮耀
[00:23:32.000 --> 00:23:38.000]  你說為什麼我們可以分享到主耶穌基督的榮耀呢?
[00:23:38.000 --> 00:23:45.000]  因為我們都是在基督裡
[00:23:45.000 --> 00:23:49.000]  那麼你說究竟神的榮耀又是什麼呢?
[00:23:49.000 --> 00:23:52.000]  我可以告訴你沒有人知道
