
[00:00:00.000 --> 00:00:02.600]  今日同大家分享嘅呢個主題
[00:04:14.000 --> 00:04:18.200]  代替咗因巴別塔被分散咗嘅團體
[00:04:18.200 --> 00:04:20.200]  我哋記得上個主日講嘅時候
[00:04:20.200 --> 00:04:23.100]  巴別塔就係使人受到咒咒
[00:04:23.100 --> 00:04:25.800]  以致分裂成為萬國
[00:04:25.800 --> 00:04:30.100]  但係阿伯蘭卻會成為萬國嘅祝福
[00:04:30.100 --> 00:04:31.600]  神揀選阿伯蘭
[00:04:31.600 --> 00:04:34.500]  回應咗巴別塔嘅悲劇
[00:04:34.500 --> 00:04:37.200]  究竟從神揀選阿伯蘭嘅經過
[00:04:37.200 --> 00:04:39.400]  對我哋個人同埋對我哋教會
[00:04:39.400 --> 00:04:41.600]  有乜嘢嘅提醒呢
[00:04:41.600 --> 00:04:43.900]  從神揀選阿伯蘭嘅經過
[00:04:43.900 --> 00:04:47.300]  對我哋個人同埋教會嘅第一個提醒就係
[00:04:47.300 --> 00:04:50.500]  蒙神呼召係一個漸進嘅過程
[00:04:50.500 --> 00:04:53.400]  並非擦時間嘅衝動
[00:04:53.400 --> 00:04:55.900]  阿伯蘭蒙神呼召係漸進嘅
[00:04:55.900 --> 00:05:00.300]  喺佢人生裏面係一步一步去跟隨神嘅心意
[00:05:00.300 --> 00:05:02.600]  並非擦時間嘅衝動
[00:05:02.600 --> 00:05:05.600]  喺呢度我哋一齊嘅去認識一下
[00:05:05.600 --> 00:05:08.300]  阿伯蘭嘅基本嘅資訊
[00:05:08.300 --> 00:05:10.500]  就係佢嘅家族嘅資料
[00:05:10.500 --> 00:05:14.300]  就喺《創世紀》第十一章二十七到三十二節
[00:05:14.300 --> 00:05:16.600]  我哋不如一齊讀呢段聖經好嗎
[00:05:16.600 --> 00:05:18.000]  預備起
[00:05:18.000 --> 00:05:20.400]  「這是他拉的後代
[00:05:20.400 --> 00:05:22.100]  他拉生阿伯蘭
[00:05:22.100 --> 00:05:23.900]  拿學和哈蘭
[00:05:23.900 --> 00:05:25.600]  哈蘭生羅德
[00:05:25.600 --> 00:05:29.100]  哈蘭死在他父親他拉的面前
[00:05:29.100 --> 00:05:32.700]  死在他的出生地迦勒底的吾爾
[00:05:32.700 --> 00:05:35.700]  阿伯蘭拿學各娶了妻
[00:05:35.700 --> 00:05:38.500]  阿伯蘭的妻子名叫撒萊
[00:05:38.500 --> 00:05:41.100]  拿學的妻子名叫麥加
[00:05:41.100 --> 00:05:43.000]  是哈蘭的女兒
[00:05:43.000 --> 00:05:46.300]  哈蘭是麥加和易家的父親
[00:05:46.300 --> 00:05:49.700]  撒萊不生育沒有孩子」
[00:05:49.700 --> 00:05:51.700]  留意呢十一章二十七節
[00:05:51.700 --> 00:05:55.000]  好多時候我哋需要從呢度開始去講解
[00:05:55.000 --> 00:05:57.200]  阿伯蘭嘅生平
[00:05:57.200 --> 00:05:59.600]  好多時候我哋好簡單一跳就跳到十二章
[00:05:59.600 --> 00:06:01.900]  但其實從呢個十一章呢段經文
[00:06:01.900 --> 00:06:04.500]  俾到我哋好多基本嘅資料
[00:06:04.500 --> 00:06:06.400]  亦都俾我哋更加明白
[00:06:06.400 --> 00:06:11.000]  神揀選阿伯蘭呢個生命嘅背景
[00:06:11.000 --> 00:06:14.300]  二十七節講到「這是他拉的後代」
[00:06:14.300 --> 00:06:16.100]  「後代」呢個字如果你留意
[00:06:16.100 --> 00:06:19.100]  喺《創世紀》裏面係出現咗十次
[00:06:19.100 --> 00:06:20.700]  每一次出現「後代」
[00:06:20.700 --> 00:06:24.200]  就係講到一個新嘅段落嘅開始
[00:06:24.200 --> 00:06:26.100]  所以你留意「後代」呢個字
[00:06:26.100 --> 00:06:28.700]  十二十七節就係開始咗
[00:06:28.700 --> 00:06:31.700]  《創世紀》一個新嘅段落
[00:06:31.700 --> 00:06:33.800]  而我哋睇到
[00:06:33.800 --> 00:06:35.800]  聖經裏面解釋到
[00:06:35.800 --> 00:06:36.800]  「哈蘭」
[00:06:36.800 --> 00:06:40.200]  即係話他拉就係個大嘅爸爸
[00:06:40.200 --> 00:06:41.600]  我哋睇下張圖
[00:06:41.600 --> 00:06:42.600]  簡單睇下就得㗎
[00:06:42.600 --> 00:06:43.600]  下一張圖
[00:06:43.600 --> 00:06:47.900]  最高嗰邊就係個父親他拉
[00:06:47.900 --> 00:06:50.700]  他拉就有三個兒子
[00:06:50.700 --> 00:06:52.900]  最左手邊就係阿伯蘭
[00:06:52.900 --> 00:06:55.400]  中間就係拿學
[00:06:55.400 --> 00:06:58.100]  最右手邊就係哈蘭
[00:06:58.100 --> 00:07:00.200]  即係佢有三個仔
[00:07:00.200 --> 00:07:02.400]  你會睇到淺色嘅地方
[00:07:02.400 --> 00:07:05.500]  就係嗰啲嘅太太或者女士
[00:07:05.500 --> 00:07:08.400]  咁你睇到阿伯蘭隔離嗰個就係
[00:07:08.400 --> 00:07:09.800]  薩萊
[00:07:09.800 --> 00:07:11.800]  薩萊即係後來叫薩拉
[00:07:11.800 --> 00:07:14.300]  咁佢就聖經話佢係無兒女嘅
[00:07:14.300 --> 00:07:15.800]  無兒女 無生育嘅
[00:07:15.800 --> 00:07:18.300]  咁你睇到喺哈蘭
[00:07:18.300 --> 00:07:20.800]  即係拿學中間隔離嗰個就係哈蘭
[00:07:20.800 --> 00:07:21.800]  哈蘭呢
[00:07:21.800 --> 00:07:23.300]  其實聖經就話佢呢
[00:07:23.300 --> 00:07:24.800]  已經喺迦勒底嘅吾爾呢
[00:07:24.800 --> 00:07:25.800]  已經離開世界啦
[00:07:25.800 --> 00:07:26.800]  換句說話
[00:07:26.800 --> 00:07:29.300]  哈蘭比佢父親他拉更早死嘅
[00:07:29.300 --> 00:07:30.800]  咁哈蘭呢
[00:07:30.800 --> 00:07:33.300]  你就睇到佢有兩個女一個仔
[00:07:33.300 --> 00:07:36.300]  一個叫做密亦迦
[00:07:36.300 --> 00:07:38.300]  一個叫密迦
[00:07:38.300 --> 00:07:39.300]  咁係兩個女嘅
[00:07:39.300 --> 00:07:40.300]  我以前讀呢段嘅時候
[00:07:40.300 --> 00:07:42.300]  我冇留意佢哋係男定女嘅
[00:07:42.300 --> 00:07:45.300]  總之係密迦同埋亦迦就係兩個女
[00:07:45.300 --> 00:07:47.300]  咁另外仲有一個仔
[00:07:47.300 --> 00:07:49.300]  個仔就叫羅德
[00:07:49.300 --> 00:07:52.300]  咁你就可以明白到點解後來
[00:07:52.300 --> 00:07:54.300]  阿伯蘭就帶羅德出去呢
[00:07:54.300 --> 00:07:57.300]  因為佢嘅爸爸哈蘭就已經早死啦
[00:07:57.300 --> 00:07:58.300]  咁羅德呢
[00:07:58.300 --> 00:07:59.300]  就係跟住佢嘅叔
[00:07:59.300 --> 00:08:01.300]  就係阿伯蘭呢
[00:08:01.300 --> 00:08:03.300]  就離開呢個
[00:08:03.300 --> 00:08:04.300]  即係哈蘭呢
[00:08:04.300 --> 00:08:07.300]  再落去迦南嘅地方
[00:08:07.300 --> 00:08:09.300]  咁整個嘅家庭樹呢
[00:08:09.300 --> 00:08:11.300]  其實畀我哋睇到一樣嘢
[00:08:11.300 --> 00:08:13.300]  原來猶太人嘅傳統就話呢
[00:08:13.300 --> 00:08:17.300]  他拉佢就住喺呢個迦勒底嘅吾爾呢個地方
[00:08:17.300 --> 00:08:19.300]  吾爾呢個地方呢
[00:08:19.300 --> 00:08:21.300]  基本上係一個拜月神
[00:08:21.300 --> 00:08:23.300]  月亮嘅神嘅地方嚟㗎
[00:08:23.300 --> 00:08:24.300]  咁換句說話講呢
[00:08:24.300 --> 00:08:26.300]  整個家族本身喺迦
[00:08:26.300 --> 00:08:28.300]  即係喺呢一個嘅吾爾嘅時候呢
[00:08:28.300 --> 00:08:31.300]  佢哋做一即係佢哋係拜月
[00:08:31.300 --> 00:08:33.300]  月亮嘅神嘅偶像嘅
[00:08:33.300 --> 00:08:35.300]  咁由此可以睇到呢
[00:08:35.300 --> 00:08:38.300]  其實阿伯蘭呢係當時呢
[00:08:38.300 --> 00:08:39.300]  一個
[00:08:39.300 --> 00:08:42.300]  信耶和華神嘅一個人嚟嘅
[00:08:42.300 --> 00:08:43.300]  喺佢嘅家族裏面
[00:08:43.300 --> 00:08:44.300]  佢係信耶和華神
[00:08:44.300 --> 00:08:47.300]  而佢亦都帶領咗佢嘅侄羅德呢
[00:08:47.300 --> 00:08:51.300]  一齊對耶和華神呢個神呢個信仰呢係堅定
[00:08:51.300 --> 00:08:52.300]  咁如果你咁睇嘅時候呢
[00:08:52.300 --> 00:08:55.300]  你會睇到呢個家族嘅開始
[00:08:55.300 --> 00:09:01.300]  咁我哋繼續去睇第31到32節經文
[00:09:01.300 --> 00:09:03.300]  咁我哋呢就一齊讀呀好嗎
[00:09:26.300 --> 00:09:27.300]  我哋睇到呢
[00:09:27.300 --> 00:09:30.300]  呢段經文呢就繼續話畀我哋聽
[00:09:30.300 --> 00:09:32.300]  佢哋第一個出發地方
[00:09:32.300 --> 00:09:36.300]  就係迦勒底嘅吾爾去到哈蘭呢個地方
[00:09:36.300 --> 00:09:38.300]  我哋又睇一睇地圖
[00:09:38.300 --> 00:09:42.300]  右下角就係迦勒底嘅吾爾
[00:09:42.300 --> 00:09:43.300]  一個傳統嘅地點
[00:09:43.300 --> 00:09:46.300]  我哋通常呢個係一個傳統嘅地點
[00:09:46.300 --> 00:09:49.300]  佢由呢個呢個東南面呢
[00:09:49.300 --> 00:09:52.300]  東南面一路向中間嘅部分
[00:09:52.300 --> 00:09:53.300]  嗰個就叫哈蘭
[00:09:53.300 --> 00:09:55.300]  中間高嗰個部分就叫哈蘭
[00:09:55.300 --> 00:09:57.300]  近代嘅考古學家呢
[00:09:57.300 --> 00:10:00.300]  佢提供另一個有關迦勒底吾爾嘅地方呢
[00:10:00.300 --> 00:10:04.300]  就係喺再東北少少嗰個地方過去
[00:10:04.300 --> 00:10:05.300]  咁但係無論如何
[00:10:05.300 --> 00:10:08.300]  我哋都唔需要去考究㗎啦
[00:10:08.300 --> 00:10:11.300]  因為呢啲係嗰啲聖經學者話畀我哋聽
[00:10:11.300 --> 00:10:13.300]  但係無論係吾爾或者哈蘭呢
[00:10:13.300 --> 00:10:15.300]  呢個地方都係拜月亮神嘅
[00:10:15.300 --> 00:10:18.300]  即係佢哋都係一個異教嘅地方嚟㗎
[00:10:18.300 --> 00:10:19.300]  咁所以其實呢
[00:10:19.300 --> 00:10:23.300]  神第一步呢就係呼召咗佢哋由迦勒底嘅吾爾
[00:10:23.300 --> 00:10:25.300]  就去到哈蘭呢個地方
[00:10:25.300 --> 00:10:29.300]  不過唔知點解佢哋就喺哈蘭呢個地方停咗落嚟
[00:10:29.300 --> 00:10:32.300]  直到直到佢嘅大嘅爸爸
[00:10:32.300 --> 00:10:34.300]  他拉離世之後
[00:10:34.300 --> 00:10:36.300]  神再一次嘅呼喚呢
[00:10:36.300 --> 00:10:38.300]  阿伯蘭呢要繼續佢嘅行程
[00:10:38.300 --> 00:10:42.300]  佢嘅繼續行程就要向呢個西南方一路行啦
[00:10:42.300 --> 00:10:44.300]  西南方一路去去到沿海嗰度
[00:10:44.300 --> 00:10:47.300]  就係我哋今日所講嘅迦蘭地啦
[00:10:47.300 --> 00:10:50.300]  咁咪整個如果你睇聖經地圖裏面呢
[00:10:50.300 --> 00:10:54.300]  呢個就係叫做一個半月形嘅嘅位置
[00:10:54.300 --> 00:10:57.300]  呢個半月形位置喺聖經嘅地圖嘅歷史非常重要
[00:10:57.300 --> 00:11:02.300]  因為呢個就係一個叫兩河流域嘅嘅位置嚟嘅
[00:11:02.300 --> 00:11:06.300]  咁就係呢呢個幼法拉底河
[00:11:06.300 --> 00:11:09.300]  同埋呢白拉大河兩條河呢
[00:11:09.300 --> 00:11:12.300]  就係當時嗰個文化嘅起源呀
[00:11:12.300 --> 00:11:15.300]  咁所以呢如果我哋差唔多讀舊約嘅歷史裏面呢
[00:11:15.300 --> 00:11:17.300]  呢幅圖呢一定要記住呀
[00:11:17.300 --> 00:11:19.300]  呢個就用一個半月形
[00:11:19.300 --> 00:11:24.300]  咁你問我咁點解中間嗰啲地方冇冇冇乜嘢講呢
[00:11:24.300 --> 00:11:28.300]  因為其實呢半月形中間下面嘅地方全部係沙漠嚟嘅
[00:11:28.300 --> 00:11:31.300]  咁呢古代嘅人呢佢好少會橫到沙漠
[00:11:31.300 --> 00:11:34.300]  佢一定要去經過有綠洲嘅地方佢先係咁樣行嘅
[00:11:34.300 --> 00:11:37.300]  所以呢條路線本身呢係合理嘅
[00:11:37.300 --> 00:11:39.300]  咁而佢去到迦蘭地呢
[00:11:39.300 --> 00:11:41.300]  其實迦蘭地呢個地方呢
[00:11:41.300 --> 00:11:44.300]  其實就差唔多佢係再南就係非洲
[00:11:44.300 --> 00:11:46.300]  再向西就係歐洲
[00:11:46.300 --> 00:11:48.300]  呢邊就係亞洲
[00:11:48.300 --> 00:11:50.300]  咁所以其實呢當時呢個地方呢
[00:11:50.300 --> 00:11:52.300]  喺古代嚟講呢係兵家必爭之地
[00:11:52.300 --> 00:11:57.300]  因為佢係一個幾個洲連繫嘅一個陸地一個好地方嚟嘅
[00:11:57.300 --> 00:12:01.300]  咁呢啲聖經考究呢都同大家分享少少
[00:12:01.300 --> 00:12:05.300]  咁因為我哋第時讀聖經呢係好有幫助嘅
[00:12:05.300 --> 00:12:10.300]  咁呢部分呢其實呢就係提過到呢一個轉捩點呀
[00:12:10.300 --> 00:12:13.300]  就係講到呢我哋睇到有幾方面
[00:12:13.300 --> 00:12:15.300]  喺頭先個家譜裏面呢
[00:12:15.300 --> 00:12:18.300]  第一我哋睇到羅德同埋阿伯蘭嘅關係
[00:12:18.300 --> 00:12:20.300]  咁佢哋就係叔同侄嘅關係啦
[00:12:20.300 --> 00:12:25.300]  咁而呢神亦都係感動到羅德願意跟隨呢個叔父呢
[00:12:25.300 --> 00:12:27.300]  繼續神嘅呼喚
[00:12:27.300 --> 00:12:29.300]  第二聖經裏面提到
[00:12:29.300 --> 00:12:30.300]  撒萊佢冇生育
[00:12:30.300 --> 00:12:35.300]  呢個係一個整個故事嘅一個懸疑嘅地方
[00:12:35.300 --> 00:12:39.300]  因為我哋後來知道神揀選阿伯蘭
[00:12:39.300 --> 00:12:43.300]  不單止係揀選佢要去到迦南地
[00:12:43.300 --> 00:12:46.300]  神仲要向佢顯現賜福畀佢
[00:12:46.300 --> 00:12:49.300]  話佢要成為多國之父
[00:12:49.300 --> 00:12:52.300]  萬國萬民都要因阿伯蘭而得福
[00:12:52.300 --> 00:12:55.300]  咁但係一個好大嘅問題就係
[00:12:55.300 --> 00:12:58.300]  如果佢冇後代嘅時候佢冇子子嘅時候
[00:12:58.300 --> 00:13:01.300]  咁你點樣話可以後代其他人都從佢而得福呢
[00:13:01.300 --> 00:13:06.300]  咁所以呢個其實好早已經立咗一個嘅伏筆喺呢度
[00:13:06.300 --> 00:13:11.300]  第三就係話阿伯蘭隨佢嘅父親停留咗喺哈蘭呢個地方
[00:13:11.300 --> 00:13:13.300]  咁所以呢兩部分加起上嚟
[00:13:13.300 --> 00:13:16.300]  一方面我哋指出神揀選阿伯蘭
[00:13:16.300 --> 00:13:19.300]  作為巴別塔後賜福嘅器皿
[00:13:19.300 --> 00:13:20.300]  但係另一方面呢
[00:13:20.300 --> 00:13:22.300]  我哋亦都開始整個嘅創世紀
[00:13:22.300 --> 00:13:25.300]  由第十二章開始到五十章呢
[00:13:25.300 --> 00:13:28.300]  就已經再唔係講普世嘅故事
[00:13:28.300 --> 00:13:31.300]  就開始講一個家族嘅故事
[00:13:31.300 --> 00:13:35.300]  呢個家族就係阿伯蘭後來叫阿伯拉罕家族嘅故事
[00:13:35.300 --> 00:13:37.300]  如果我哋讀創世紀嘅時候呢
[00:13:37.300 --> 00:13:41.300]  好簡單如果你分十二到五十章有幾個重要嘅人物
[00:13:41.300 --> 00:13:44.300]  阿伯拉罕呢佢嘅仔爾薩呢
[00:13:44.300 --> 00:13:48.300]  仲有爾薩其中一個仔瓦國呢
[00:13:48.300 --> 00:13:52.300]  跟住瓦國美爾嗰個仔邊個呀
[00:13:52.300 --> 00:13:53.300]  約瑟啦
[00:13:53.300 --> 00:13:59.300]  所以其實呢如果你能夠掌握到整個呢啲人物嘅脈絡嘅時候呢
[00:13:59.300 --> 00:14:01.300]  你成個創世紀你掌握曬啦
[00:14:01.300 --> 00:14:06.300]  即係話一至十一章係嗰個普世嘅人類嘅故事
[00:14:06.300 --> 00:14:08.300]  跟住就講到神揀選阿伯蘭
[00:14:08.300 --> 00:14:12.300]  阿伯蘭之後揀選後來成為阿伯拉罕
[00:14:12.300 --> 00:14:16.300]  就揀選咗佢嘅仔阿伯蘭嘅仔就係爾薩
[00:14:16.300 --> 00:14:20.300]  爾薩其中一個嘅細仔瓦國
[00:14:20.300 --> 00:14:24.300]  瓦國佢其中一個美爾嘅仔約瑟
[00:14:24.300 --> 00:14:28.300]  咁所以呢今日牧師雖然冇同你哋講其他嘢咋喎
[00:14:28.300 --> 00:14:30.300]  但係其實我當講完㗎啦
[00:14:30.300 --> 00:14:35.300]  但係主要有機會慢慢再去睇十二至五十章呢
[00:14:35.300 --> 00:14:36.300]  好精彩
[00:14:36.300 --> 00:14:40.300]  所以呢但係但係喺我嘅禱告領袖裏面呢
[00:14:40.300 --> 00:14:42.300]  出年我哋唔講創世紀啦
[00:14:42.300 --> 00:14:47.300]  咁所以呢留待大家下回分解
[00:14:47.300 --> 00:14:49.300]  唔係好開心㗎嘛真係
[00:14:49.300 --> 00:14:51.300]  講神嘅話語真係好開心
[00:14:51.300 --> 00:14:54.300]  咁我哋留意呢喺呢段嘅家譜裏面呢
[00:14:54.300 --> 00:14:59.300]  我哋留意呢佢哋嗰個拜月神嗰個嘅習俗呢
[00:14:59.300 --> 00:15:00.300]  喺邊度可以睇到呢
[00:15:00.300 --> 00:15:05.300]  原來喺約書亞記二十四章第二節曾經提過一件事
[00:15:05.300 --> 00:15:08.300]  就係當時約書亞對嗰啲百姓講話
[00:15:08.300 --> 00:15:13.300]  古時你哋嘅列祖就係亞伯拉罕同埋拿學嘅父親帕拉
[00:15:13.300 --> 00:15:17.300]  住在大河嗰邊侍奉別神
[00:15:17.300 --> 00:15:21.300]  如果從呢個約書亞記約書亞講返呢段說話嘅時候呢
[00:15:21.300 --> 00:15:24.300]  好明顯就係話整個家族只有亞伯蘭呢
[00:15:24.300 --> 00:15:26.300]  佢係信奉耶和華神
[00:15:26.300 --> 00:15:29.300]  其他嘅呢都係侍奉別神
[00:15:29.300 --> 00:15:31.300]  侍奉別神
[00:15:31.300 --> 00:15:34.300]  咁同埋你留意呢即係迦勒底嘅吾爾呢
[00:15:34.300 --> 00:15:37.300]  喺嗰個時候呢係一個重要嘅城市
[00:15:37.300 --> 00:15:40.300]  咁原來有考古學家呢發現到呢
[00:15:40.300 --> 00:15:42.300]  喺嗰個迦勒底嘅吾爾呢
[00:15:42.300 --> 00:15:45.300]  當時呢文化相當嘅昌盛
[00:15:45.300 --> 00:15:47.300]  對外貿易亦都好發達
[00:15:47.300 --> 00:15:49.300]  有一個龐大嘅圖書館
[00:15:49.300 --> 00:15:52.300]  所以我哋相信呢亞伯蘭喺吾爾長大呢
[00:15:52.300 --> 00:15:56.300]  其實佢係受即係巴比倫嘅嗰個教育呢
[00:15:56.300 --> 00:15:59.300]  即係影響好深遠
[00:15:59.300 --> 00:16:01.300]  咁我哋要睇呢段經文嘅時候呢
[00:16:01.300 --> 00:16:04.300]  我哋即係有啲人話點解你牧師呀
[00:16:04.300 --> 00:16:07.300]  你話點解神對亞伯蘭嘅啟示係一步一步呢
[00:16:07.300 --> 00:16:09.300]  因為你要明白
[00:16:09.300 --> 00:16:12.300]  唔係單單係從呢個迦勒底嘅吾爾
[00:16:12.300 --> 00:16:15.300]  去到迦南中間仲有個哈蘭
[00:16:15.300 --> 00:16:17.300]  而係佢停咗喺哈蘭
[00:16:17.300 --> 00:16:20.300]  由哈蘭再落去即係呢個迦蘭嘅地方
[00:16:20.300 --> 00:16:22.300]  所以其實呢係一個段落一個段落
[00:16:22.300 --> 00:16:26.300]  神喺佢哋生命裏面呢係繼續引導佢哋
[00:16:26.300 --> 00:16:31.300]  我哋睇呢個史圖行傳第七章二到第五節
