
[00:00:00.000 --> 00:00:02.000]  教會最重要兩個節期
[00:01:45.000 --> 00:01:47.000]  埃及的信徒
[00:01:47.000 --> 00:01:49.000]  尼日利亞的信徒
[00:01:49.000 --> 00:01:51.000]  海岸的信徒
[00:01:51.000 --> 00:01:52.000]  當你敬拜完之後
[00:01:52.000 --> 00:01:54.000]  一個小時之後
[00:01:54.000 --> 00:01:55.000]  日本的信徒
[00:01:55.000 --> 00:01:57.000]  澳洲克林斯頓的信徒
[00:01:57.000 --> 00:02:00.000]  再過所羅門群島的信徒
[00:02:00.000 --> 00:02:02.000]  頌讚不會停止
[00:02:02.000 --> 00:02:06.000]  當我們想像一下全世界的時候
[00:02:06.000 --> 00:02:08.000]  其實這個頌讚
[00:02:08.000 --> 00:02:11.000]  是不斷不斷在不同的地方
[00:02:11.000 --> 00:02:14.000]  要將榮耀歸給主耶穌
[00:02:14.000 --> 00:02:16.000]  還不單用廣東話敬拜
[00:02:16.000 --> 00:02:18.000]  用不同的語言去敬拜
[00:02:20.000 --> 00:02:22.000]  當剛才看那段經文的時候
[00:02:22.000 --> 00:02:24.000]  不同語言的人
[00:02:24.000 --> 00:02:27.000]  他們都能夠聽到上帝的福音
[00:02:27.000 --> 00:02:30.000]  以致不同地方的人
[00:02:30.000 --> 00:02:32.000]  當我們組在一起
[00:02:32.000 --> 00:02:34.000]  就一個龐大的
[00:02:34.000 --> 00:02:37.000]  一個師班將榮耀歸給神
[00:02:37.000 --> 00:02:39.000]  但有時想一下
[00:02:39.000 --> 00:02:41.000]  其實這麼多種不同的話
[00:02:41.000 --> 00:02:43.000]  什麼時候開始出現呢
[00:02:43.000 --> 00:02:45.000]  當面對不同的話的時候
[00:02:45.000 --> 00:02:46.000]  因為我沒有什麼語言恩賜
[00:02:46.000 --> 00:02:47.000]  我通常都很痛苦的
[00:02:47.000 --> 00:02:48.000]  面對英文又痛苦
[00:02:48.000 --> 00:02:50.000]  面對普通話又痛苦
[00:02:50.000 --> 00:02:52.000]  我記得很久之前
[00:02:52.000 --> 00:02:54.000]  我跟一個
[00:02:54.000 --> 00:02:57.000]  那時候去湖北文化交流的
[00:02:57.000 --> 00:02:59.000]  一個那時候的年輕人
[00:02:59.000 --> 00:03:01.000]  現在開始不年輕了
[00:03:01.000 --> 00:03:03.000]  在那裡交流的時候
[00:03:03.000 --> 00:03:04.000]  後來回來還很可愛
[00:03:04.000 --> 00:03:05.000]  有一次他說
[00:03:05.000 --> 00:03:07.000]  很久沒聽過你的聲音
[00:03:07.000 --> 00:03:09.000]  我們通話了
[00:03:09.000 --> 00:03:10.000]  我跟他說
[00:03:10.000 --> 00:03:11.000]  還是寫文字比較好
[00:03:11.000 --> 00:03:13.000]  因為我看不到你的樣子
[00:03:13.000 --> 00:03:15.000]  然後猜不到你說什麼
[00:03:15.000 --> 00:03:16.000]  通常看到樣子
[00:03:16.000 --> 00:03:18.000]  聽普通話容易猜到
[00:03:18.000 --> 00:03:20.000]  然後他說
[00:03:20.000 --> 00:03:22.000]  你懂普通話嗎
[00:03:22.000 --> 00:03:25.000]  我開始滴汗了
[00:03:25.000 --> 00:03:26.000]  我記得我在湖北的時候
[00:03:26.000 --> 00:03:29.000]  全程我都以為自己在說普通話
[00:03:29.000 --> 00:03:35.000]  但這個世界真的有很多不同的語言
[00:03:35.000 --> 00:03:37.000]  怎樣來的
[00:03:37.000 --> 00:03:39.000]  記不記得了
[00:03:39.000 --> 00:03:41.000]  巴比塔
[00:03:41.000 --> 00:03:43.000]  巴比塔的故事是什麼
[00:03:43.000 --> 00:03:45.000]  小朋友記不記得巴比塔的故事
[00:03:46.000 --> 00:03:48.000]  記得我
[00:03:48.000 --> 00:03:50.000]  巴比塔的故事就是
[00:03:50.000 --> 00:03:52.000]  一群人聚在一起
[00:03:52.000 --> 00:03:54.000]  他們那時候有沒有不同的話
[00:03:54.000 --> 00:03:56.000]  沒有
[00:03:56.000 --> 00:03:58.000]  大家說同一種話
[00:03:58.000 --> 00:04:00.000]  但他們要建一座塔
[00:04:00.000 --> 00:04:01.000]  塔頂通天
[00:04:01.000 --> 00:04:04.000]  說要傳揚他們自己的名字
[00:04:04.000 --> 00:04:06.000]  簡單來說
[00:04:06.000 --> 00:04:07.000]  就是
[00:04:07.000 --> 00:04:09.000]  要別人記得我
[00:04:09.000 --> 00:04:13.000]  我很重要
[00:04:13.000 --> 00:04:15.000]  所以要被人記住
[00:04:15.000 --> 00:04:19.000]  雖然上帝說你們要遍滿地面
[00:04:19.000 --> 00:04:23.000]  要以上帝作為我們生命的主
[00:04:23.000 --> 00:04:26.000]  因為我們每一個都是創造主所創造的
[00:04:26.000 --> 00:04:28.000]  不過他們覺得
[00:04:28.000 --> 00:04:30.000]  我們自己更重要
[00:04:30.000 --> 00:04:32.000]  所以他們想建一座塔
[00:04:32.000 --> 00:04:34.000]  塔頂通天
[00:04:34.000 --> 00:04:36.000]  然後記不記得了
[00:04:36.000 --> 00:04:40.000]  有沒有人知道
[00:04:40.000 --> 00:04:41.000]  小朋友告訴我
[00:04:41.000 --> 00:04:43.000]  記不記得了
[00:04:43.000 --> 00:04:46.000]  不知道
[00:04:46.000 --> 00:04:48.000]  建不成
[00:04:48.000 --> 00:04:50.000]  因為上帝
[00:04:50.000 --> 00:04:53.000]  不喜歡他們這樣做
[00:04:53.000 --> 00:04:55.000]  所以變亂了他們的口音
[00:04:55.000 --> 00:04:56.000]  由那個時候開始
[00:04:56.000 --> 00:04:59.000]  不知道為什麼他們說了別的話
[00:04:59.000 --> 00:05:01.000]  因為我跟你說的不同的話
[00:05:01.000 --> 00:05:03.000]  就是雞同鴨講
[00:05:03.000 --> 00:05:05.000]  雞同鴨講通常是溝通不了
[00:05:05.000 --> 00:05:07.000]  溝通不了通常就吵架
[00:05:07.000 --> 00:05:09.000]  吵架於是大家不歡而散
[00:05:09.000 --> 00:05:10.000]  就分散了
[00:05:10.000 --> 00:05:13.000]  所以這個世界搞了這麼多話出來
[00:05:13.000 --> 00:05:15.000]  因為大家分散了不同的地方
[00:05:15.000 --> 00:05:17.000]  因為不同的溫度
[00:05:17.000 --> 00:05:20.000]  因為大家不同的文化
[00:05:20.000 --> 00:05:22.000]  專家告訴我們
[00:05:22.000 --> 00:05:24.000]  一個人說的話
[00:05:24.000 --> 00:05:26.000]  就影響腦子怎麼想事
[00:05:26.000 --> 00:05:28.000]  影響腦子怎麼想事
[00:05:28.000 --> 00:05:31.000]  就出了不同的文化出來
[00:05:31.000 --> 00:05:33.000]  所以每個地方的文化
[00:05:33.000 --> 00:05:34.000]  由它的語言
[00:05:34.000 --> 00:05:36.000]  語言是影響極之重要的
[00:05:36.000 --> 00:05:38.000]  很多不同的文化群體出來
[00:05:38.000 --> 00:05:42.000]  但是有一個很重要的共通點
[00:05:42.000 --> 00:05:44.000]  每一個文化群體
[00:05:44.000 --> 00:05:48.000]  其實都仍然以自我為中心
[00:05:48.000 --> 00:05:52.000]  直至主耶穌基督復活
[00:05:52.000 --> 00:05:54.000]  主耶穌基督復活
[00:05:54.000 --> 00:05:56.000]  五旬節聖靈降臨的時候
[00:05:56.000 --> 00:05:59.000]  剛才那段經文說什麼
[00:05:59.000 --> 00:06:01.000]  彼得講道
[00:06:01.000 --> 00:06:04.000]  然後很多人想到耶路撒冷
[00:06:04.000 --> 00:06:05.000]  對不對
[00:06:05.000 --> 00:06:07.000]  那些是什麼人
[00:06:07.000 --> 00:06:09.000]  剛才那些地方文懂不懂
[00:06:09.000 --> 00:06:11.000]  有些聽過
[00:06:11.000 --> 00:06:15.000]  不過更多就不知道他們在說什麼
[00:06:15.000 --> 00:06:18.000]  但是聖靈降臨的時候
[00:06:18.000 --> 00:06:20.000]  當彼得講道
[00:06:20.000 --> 00:06:24.000]  他們竟然聽到自己的鄉下話
[00:06:24.000 --> 00:06:27.000]  講的福音
[00:06:27.000 --> 00:06:31.000]  是不是將巴比達的故事剛剛反轉
[00:06:31.000 --> 00:06:32.000]  有沒有留意
[00:06:32.000 --> 00:06:34.000]  本來一個人說話
[00:06:34.000 --> 00:06:36.000]  其他人都聽不到
[00:06:36.000 --> 00:06:38.000]  但是那個時候
[00:06:38.000 --> 00:06:39.000]  當他講出神的福音
[00:06:39.000 --> 00:06:41.000]  聖靈降臨的時候
[00:06:41.000 --> 00:06:43.000]  上帝的福音要給每一個民族
[00:06:43.000 --> 00:06:48.000]  每一個語言的人都聽得到
[00:06:48.000 --> 00:06:53.000]  主耶穌要重新建立一個群體
[00:06:53.000 --> 00:06:55.000]  有共通的語言
[00:06:55.000 --> 00:06:57.000]  就是敬拜主的語言
[00:06:57.000 --> 00:06:58.000]  有共同的特質
[00:06:58.000 --> 00:07:01.000]  就是那份愛
[00:07:01.000 --> 00:07:04.000]  而這個全新的群體
[00:07:04.000 --> 00:07:05.000]  天國的群體
[00:07:05.000 --> 00:07:07.000]  它的高峰在哪裡呢
[00:07:07.000 --> 00:07:10.000]  它的高峰
[00:07:10.000 --> 00:07:13.000]  啟示六七章七到十二節
[00:07:13.000 --> 00:07:15.000]  此後我觀看
[00:07:15.000 --> 00:07:18.000]  看見有許多人沒有人能計算
[00:07:18.000 --> 00:07:22.000]  是從各邦國各支派各民族各語言來的
[00:07:22.000 --> 00:07:24.000]  站在寶座和羔羊面前
[00:07:24.000 --> 00:07:27.000]  身穿白衣手拿中樹枝
[00:07:27.000 --> 00:07:29.000]  大聲喊著說
[00:07:29.000 --> 00:07:31.000]  願救恩歸於座在寶座上
[00:07:31.000 --> 00:07:33.000]  我們的神也歸於羔羊
[00:07:33.000 --> 00:07:36.000]  眾天使都站在寶座和眾長老
[00:07:36.000 --> 00:07:38.000]  以及四個活物的周圍
[00:07:38.000 --> 00:07:40.000]  俯伏在寶座前敬拜神
[00:07:40.000 --> 00:07:43.000]  說阿門重讚榮耀智慧
[00:07:43.000 --> 00:07:45.000]  感謝尊貴權能力量
[00:07:45.000 --> 00:07:47.000]  都歸於我們的神
[00:07:47.000 --> 00:07:49.000]  直到永永遠遠
[00:07:49.000 --> 00:07:51.000]  阿門
[00:07:51.000 --> 00:07:56.000]  這個是上帝榮耀的高峰
[00:07:56.000 --> 00:08:02.000]  巴比塔讓人有不同的語言
[00:08:02.000 --> 00:08:05.000]  但是天國實現的時候
[00:08:05.000 --> 00:08:09.000]  不同語言的人一同發出重讚的聲音
[00:08:09.000 --> 00:08:13.000]  上帝真是最大最大最大的榮耀
[00:08:13.000 --> 00:08:17.000]  過去不同語言的人各自為政
[00:08:17.000 --> 00:08:19.000]  個個都以自我為中心
[00:08:19.000 --> 00:08:22.000]  正如當日巴比塔一樣
[00:08:22.000 --> 00:08:24.000]  但由主耶穌基督復活得性開始
[00:08:24.000 --> 00:08:27.000]  將人的心扭轉反轉
[00:08:27.000 --> 00:08:32.000]  以神作為生命的主 生命的中心
[00:08:32.000 --> 00:08:37.000]  上帝重新建立屬於他的群體
[00:08:37.000 --> 00:08:42.000]  這個群體不是單單我們面對旁邊的弟兄姊妹
[00:08:42.000 --> 00:08:44.000]  老老亂亂
[00:08:44.000 --> 00:08:46.000]  包括很多不同膚色
[00:08:46.000 --> 00:08:47.000]  不同民族
[00:08:47.000 --> 00:08:51.000]  不同文化的人
[00:08:51.000 --> 00:08:54.000]  每一個人都能夠用到他自己的母語
[00:08:54.000 --> 00:08:56.000]  聽到上帝的話
[00:08:56.000 --> 00:08:57.000]  這代表什麼
[00:08:57.000 --> 00:09:02.000]  神希望每一個人從心底裡認識他
[00:09:02.000 --> 00:09:06.000]  不是從另一個人說一番他自己不認識的話
[00:09:06.000 --> 00:09:09.000]  他自己不是很明白的語言
[00:09:09.000 --> 00:09:11.000]  去認識上帝
[00:09:11.000 --> 00:09:15.000]  神想向每一個人說話
[00:09:15.000 --> 00:09:17.000]  對猶太人來說
[00:09:17.000 --> 00:09:20.000]  他們自以為很認識上帝
[00:09:20.000 --> 00:09:23.000]  舊約上帝在他們民族裡
[00:09:23.000 --> 00:09:25.000]  的確做了很多很多不同的事
[00:09:25.000 --> 00:09:30.000]  所以他們比其他民族更早去認識上帝
[00:09:30.000 --> 00:09:35.000]  但當彼得講道的時候
[00:09:35.000 --> 00:09:38.000]  上帝的話直接進入他們的心
[00:09:38.000 --> 00:09:41.000]  無論他們的父母認識神多少
[00:09:41.000 --> 00:09:43.000]  他們那一天
[00:09:43.000 --> 00:09:47.000]  都要重新思想他和上帝的關係
[00:09:47.000 --> 00:09:49.000]  上帝要和他們說話
[00:09:49.000 --> 00:09:52.000]  對於其他的愛族人
[00:09:52.000 --> 00:09:55.000]  他們歸入猶太教
[00:09:55.000 --> 00:09:57.000]  他們五旬節的時候
[00:09:57.000 --> 00:10:00.000]  上到耶路撒冷去守節
[00:10:00.000 --> 00:10:03.000]  他們用不同的語言長大的地方
[00:10:03.000 --> 00:10:05.000]  不同的語言不同的文化
[00:10:05.000 --> 00:10:07.000]  但上帝要和他們說話
[00:10:07.000 --> 00:10:09.000]  都是用他們的語言
[00:10:09.000 --> 00:10:12.000]  因為上帝要和他們的心說話
[00:10:12.000 --> 00:10:17.000]  縱然他們的父母不認識神
[00:10:17.000 --> 00:10:23.000]  今天上帝都想和你們每一個說話
[00:10:23.000 --> 00:10:26.000]  無論你們的父母認識神
[00:10:26.000 --> 00:10:28.000]  還是不認識神
[00:10:28.000 --> 00:10:33.000]  上帝要親自向你們說話
[00:10:33.000 --> 00:10:36.000]  讓你們親自去經歷他
[00:10:36.000 --> 00:10:39.000]  以至這個信仰不是二手的信仰
[00:10:39.000 --> 00:10:43.000]  每一個信徒只有一手的信仰
[00:10:43.000 --> 00:10:45.000]  每一個信徒的見證
[00:10:45.000 --> 00:10:47.000]  除了自己家裡的見證
[00:10:47.000 --> 00:10:51.000]  更加加上自己的見證
[00:10:51.000 --> 00:10:57.000]  上帝一路在等候我們
[00:10:57.000 --> 00:11:01.000]  當我們一路歸入上帝的群體的時候
[00:11:01.000 --> 00:11:04.000]  我們就一路去頌讚他
[00:11:04.000 --> 00:11:06.000]  我想在這裡做個實驗
[00:11:06.000 --> 00:11:08.000]  一起做個實驗
[00:11:08.000 --> 00:11:12.000]  我想用不同的語言一同來敬拜神
[00:11:12.000 --> 00:11:14.000]  你猜行不行
[00:11:14.000 --> 00:11:18.000]  我選了一首歌請敬拜上帝
[00:11:18.000 --> 00:11:22.000]  He is law 他是神
[00:11:22.000 --> 00:11:24.000]  這首歌應該懂得唱
[00:11:24.000 --> 00:11:28.000]  不過因為歌詞轉了一點
[00:11:28.000 --> 00:11:30.000]  比較啱音
[00:11:30.000 --> 00:11:32.000]  所以大家要學一學
[00:11:32.000 --> 00:11:34.000]  我要重新來過
[00:11:34.000 --> 00:11:37.000]  他是神 他是神 他是神
[00:11:37.000 --> 00:11:39.000]  因為不同的語言
[00:11:39.000 --> 00:11:41.000]  我叫廣東話
[00:11:41.000 --> 00:11:43.000]  我嘗試用廣東話唱兩次
[00:11:43.000 --> 00:11:45.000]  先熟悉這首歌
[00:12:13.000 --> 00:12:17.000]  He is law 他是神 他是神
[00:12:17.000 --> 00:12:19.000]  祈禱以種子裡復活
[00:12:19.000 --> 00:12:23.000]  他是神 萬世光輝
[00:12:23.000 --> 00:12:26.000]  埋滿我感情裡
[00:12:26.000 --> 00:12:29.000]  He is law 耶穌是神
[00:12:29.000 --> 00:12:31.000]  嘗試用英文
[00:12:31.000 --> 00:12:35.000]  He is law He is law
[00:12:35.000 --> 00:12:38.000]  He is risen from the dead
[00:12:38.000 --> 00:12:40.000]  He is law
[00:12:40.000 --> 00:12:45.000]  And with you shall come every comfort
[00:12:45.000 --> 00:12:50.000]  And Jesus Christ is Lord
[00:12:50.000 --> 00:12:52.000]  接著就到了一些
[00:12:52.000 --> 00:12:54.000]  我以為自己在說普通話
[00:12:54.000 --> 00:12:55.000]  但其他人不知道我在說普通話
[00:12:55.000 --> 00:12:57.000]  我請了一位專家來
[00:12:57.000 --> 00:12:59.000]  鄧綺琳姐妹
[00:12:59.000 --> 00:13:05.000]  可不可以請你用普通話
[00:13:05.000 --> 00:13:07.000]  她比我正宗很多
[00:13:07.000 --> 00:13:08.000]  讀一次歌詞
[00:13:08.000 --> 00:13:11.000]  祂是神 祂是神
[00:13:11.000 --> 00:13:14.000]  基督已從死裡復活
[00:13:14.000 --> 00:13:15.000]  祂是神
[00:13:15.000 --> 00:13:17.000]  喚吸當跪拜
[00:13:17.000 --> 00:13:19.000]  喚口當承認
[00:13:19.000 --> 00:13:22.000]  基督耶穌是神
[00:13:22.000 --> 00:13:24.000]  嘗試用普通話
[00:13:24.000 --> 00:13:30.000]  祂是神 祂是神
[00:13:30.000 --> 00:13:32.000]  基督已從死裡復活
[00:13:32.000 --> 00:13:34.000]  祂是神
[00:13:34.000 --> 00:13:37.000]  喚吸當跪拜
[00:13:37.000 --> 00:13:39.000]  喚口當承認
[00:13:39.000 --> 00:13:43.000]  基督耶穌是神
[00:13:43.000 --> 00:13:45.000]  當然不能沒有潮州話
[00:13:45.000 --> 00:13:47.000]  請林牧師
[00:13:47.000 --> 00:13:51.000]  林牧師讀一次
[00:13:51.000 --> 00:13:55.000]  好 鼓起勇氣
[00:13:55.000 --> 00:14:00.000]  祂是神 祂是神
[00:14:00.000 --> 00:14:03.000]  基督已從死裡復活
[00:14:03.000 --> 00:14:05.000]  祂是神
[00:14:05.000 --> 00:14:07.000]  喚吸當跪拜
[00:14:07.000 --> 00:14:10.000]  喚口當承認
[00:14:10.000 --> 00:14:14.000]  基督耶穌是神
[00:14:14.000 --> 00:14:16.000]  準備了
[00:14:16.000 --> 00:14:25.000]  祂是神 祂是神
[00:14:25.000 --> 00:14:27.000]  基督已從死裡復活
[00:14:27.000 --> 00:14:29.000]  祂是神
[00:14:29.000 --> 00:14:31.000]  喚吸當跪拜
[00:14:31.000 --> 00:14:34.000]  喚口當承認
[00:14:34.000 --> 00:14:39.000]  基督耶穌是神
[00:14:39.000 --> 00:14:42.000]  其實我們中間有很多
[00:14:42.000 --> 00:14:46.000]  不單單是潮州人
[00:14:46.000 --> 00:14:48.000]  那邊有一位江蘇的姊妹
[00:14:48.000 --> 00:14:49.000]  可不可以站起來
[00:14:49.000 --> 00:14:53.000]  不見了
[00:14:53.000 --> 00:14:57.000]  去了兒童房
[00:14:57.000 --> 00:15:00.000]  後面印尼的Linda
[00:15:00.000 --> 00:15:01.000]  印尼人來的
[00:15:01.000 --> 00:15:03.000]  可不可以站起來
[00:15:05.000 --> 00:15:07.000]  我不會叫她用印尼語
[00:15:07.000 --> 00:15:09.000]  唱完我不知道要唱什麼
[00:15:09.000 --> 00:15:13.000]  我們這次用你的鄉下話
[00:15:13.000 --> 00:15:15.000]  或者你最喜歡的語言
[00:15:15.000 --> 00:15:17.000]  我不管你是台山話
[00:15:17.000 --> 00:15:18.000]  安徽話 潮州話
[00:15:18.000 --> 00:15:21.000]  或是吳咸 吳撻 不知道什麼話
[00:15:21.000 --> 00:15:22.000]  總之你發覺
[00:15:22.000 --> 00:15:24.000]  你最能夠投入去敬拜主的
[00:15:24.000 --> 00:15:26.000]  我們一起站起來
[00:15:26.000 --> 00:15:28.000]  我們一起唱 連續唱兩次 好不好
[00:15:33.000 --> 00:15:37.000]  喚吸聲 喚吸聲
[00:15:37.000 --> 00:15:39.000]  基督耶穌是神
[00:15:39.000 --> 00:15:44.000]  喚吸聲 喚吸當跪拜
[00:15:44.000 --> 00:15:46.000]  喚口當承認
[00:15:46.000 --> 00:15:51.000]  基督耶穌是神
[00:15:51.000 --> 00:15:55.000]  喚吸聲 喚吸聲
[00:15:55.000 --> 00:15:57.000]  基督耶穌是神
[00:15:57.000 --> 00:16:02.000]  喚吸聲 喚吸當跪拜
[00:16:02.000 --> 00:16:05.000]  喚口當承認
[00:16:05.000 --> 00:16:10.000]  基督耶穌是神
[00:16:10.000 --> 00:16:12.000]  親愛的主我們謝謝你
[00:16:12.000 --> 00:16:15.000]  主是你給我們這個位份
[00:16:15.000 --> 00:16:17.000]  我們能夠有機會去重讚你
[00:16:17.000 --> 00:16:22.000]  是你設下你自己的聖名
[00:16:22.000 --> 00:16:24.000]  以致我們生命
[00:16:24.000 --> 00:16:26.000]  能夠發出一個重讚的聲音
[00:16:26.000 --> 00:16:28.000]  我們謝謝你
[00:16:28.000 --> 00:16:31.000]  我們願我們的生命都全然歸給你
[00:16:31.000 --> 00:16:34.000]  願我們的榮耀都全然歸給你
[00:16:34.000 --> 00:16:36.000]  奉主耶穌名字
[00:16:36.000 --> 00:16:38.000]  好清楚
[00:16:38.000 --> 00:16:40.000]  謝謝大家
[00:16:40.000 --> 00:16:51.000]  我相信到啟示錄天國實現的時候
[00:16:51.000 --> 00:16:53.000]  福圖畫應該漂亮很多
[00:16:53.000 --> 00:16:55.000]  是不是
[00:16:55.000 --> 00:16:57.000]  可以用不同語言
[00:16:57.000 --> 00:17:03.000]  一同去唱哈利路亞重讚主
[00:17:03.000 --> 00:17:06.000]  神想每一個人都聽到他的聲音
[00:17:06.000 --> 00:17:09.000]  神想每一個人都明白他
[00:17:09.000 --> 00:17:13.000]  所以在歷史上我們發覺
[00:17:13.000 --> 00:17:15.000]  神做很多的事
[00:17:15.000 --> 00:17:16.000]  其中一個神
[00:17:16.000 --> 00:17:18.000]  興起改革先鋒
[00:17:18.000 --> 00:17:20.000]  威克利夫
[00:17:20.000 --> 00:17:22.000]  他認為人人都應該很自由的
[00:17:22.000 --> 00:17:25.000]  去認識神的說話
[00:17:25.000 --> 00:17:27.000]  1382年
[00:17:27.000 --> 00:17:30.000]  他將聖經翻譯成英語
[00:17:30.000 --> 00:17:32.000]  希望每一個人都能夠明白
[00:17:32.000 --> 00:17:33.000]  上帝的說話
[00:17:33.000 --> 00:17:36.000]  他是遭受迫害
[00:17:36.000 --> 00:17:39.000]  他和他的同伴
[00:17:39.000 --> 00:17:42.000]  被迫害致死
[00:17:42.000 --> 00:17:44.000]  上帝的說話
[00:17:44.000 --> 00:17:48.000]  卻沒有因此而停止
[00:17:48.000 --> 00:17:50.000]  後來有湯順博士
[00:17:50.000 --> 00:17:54.000]  創立了威克利夫聖經翻譯學會
[00:17:54.000 --> 00:17:56.000]  目標是讓各民族
[00:17:56.000 --> 00:17:58.000]  都能夠用自己的語言
[00:17:58.000 --> 00:18:00.000]  去明白上帝的說話
[00:18:00.000 --> 00:18:03.000]  我們所支持的小楊夫婦
[00:18:03.000 --> 00:18:06.000]  不是小楊夫婦
[00:18:06.000 --> 00:18:07.000]  是楊夫婦
[00:18:07.000 --> 00:18:10.000]  他們在聖經翻譯學會裡工作
[00:18:10.000 --> 00:18:12.000]  上帝從來不停止
[00:18:12.000 --> 00:18:14.000]  耶穌就是一個新的亞當
[00:18:14.000 --> 00:18:17.000]  建立了一個新的群體
[00:18:17.000 --> 00:18:19.000]  他代表整個群體
[00:18:19.000 --> 00:18:20.000]  面對罪的後果
[00:18:20.000 --> 00:18:22.000]  面對上帝的公義
[00:18:22.000 --> 00:18:23.000]  面對死亡
[00:18:23.000 --> 00:18:25.000]  但他是神
[00:18:25.000 --> 00:18:28.000]  叫他從死人中復活
[00:18:28.000 --> 00:18:31.000]  我要更正一點觀念
[00:18:31.000 --> 00:18:32.000]  有時候我們說
[00:18:32.000 --> 00:18:35.000]  主耶穌基督從死裡復活
[00:18:35.000 --> 00:18:37.000]  如果不多解釋
[00:18:37.000 --> 00:18:38.000]  就以為主耶穌基督
[00:18:38.000 --> 00:18:39.000]  他自己死了之後
[00:18:39.000 --> 00:18:41.000]  自己復活
[00:18:41.000 --> 00:18:43.000]  但在聖經裡
[00:18:43.000 --> 00:18:44.000]  特別說明
[00:18:44.000 --> 00:18:47.000]  是父神和聖靈
[00:18:47.000 --> 00:18:52.000]  叫主耶穌從死人中復活
[00:18:52.000 --> 00:18:55.000]  我們用的和合本修定本
[00:18:55.000 --> 00:18:58.000]  其實有四十多處地方
[00:18:58.000 --> 00:18:59.000]  用這個字
[00:18:59.000 --> 00:19:01.000]  從死人中復活
[00:19:01.000 --> 00:19:02.000]  裡面四十多處地方
[00:19:02.000 --> 00:19:04.000]  從死人中復活
[00:19:04.000 --> 00:19:05.000]  四十多處地方
[00:19:05.000 --> 00:19:07.000]  大部分都是說主耶穌的
[00:19:07.000 --> 00:19:11.000]  有幾處地方不是說主耶穌的
[00:19:11.000 --> 00:19:13.000]  但和合本本來
[00:19:13.000 --> 00:19:16.000]  是用從死裡復活
[00:19:16.000 --> 00:19:19.000]  為什麼修定版會改成
[00:19:19.000 --> 00:19:20.000]  從死人中復活
[00:19:20.000 --> 00:19:22.000]  全部改了
[00:19:22.000 --> 00:19:24.000]  因為從死裡復活
[00:19:24.000 --> 00:19:27.000]  原文是一個眾數
[00:19:27.000 --> 00:19:29.000]  有很多不同的死人
[00:19:29.000 --> 00:19:32.000]  裡面唯一一個在其中復活的
[00:19:32.000 --> 00:19:34.000]  那個是誰
[00:19:34.000 --> 00:19:36.000]  主耶穌
[00:19:36.000 --> 00:19:37.000]  再修定本
[00:19:37.000 --> 00:19:38.000]  當我們讀的時候
[00:19:38.000 --> 00:19:40.000]  從死人中復活
[00:19:40.000 --> 00:19:42.000]  這個是唯一的
[00:19:42.000 --> 00:19:45.000]  這個是主
