
[00:00:00.000 --> 00:00:03.280]  我們做一個很簡單的祈禱
[00:02:10.720 --> 00:02:12.200]  也都顯容
[00:02:12.200 --> 00:02:16.800]  顯出我們本來的真相
[00:02:16.800 --> 00:02:19.400]  我們本來是塵土
[00:02:19.400 --> 00:02:21.280]  也要歸回塵土
[00:02:21.280 --> 00:02:24.440]  耶穌是世界的光
[00:02:24.440 --> 00:02:25.960]  我們可以用
[00:02:25.960 --> 00:02:28.920]  光的不同的形態來表述
[00:02:28.920 --> 00:02:31.800]  教會年的基督生平
[00:02:31.800 --> 00:02:36.280]  莊臨期是燭光
[00:02:36.280 --> 00:02:37.120]  顯現期
[00:02:37.120 --> 00:02:40.160]  耶穌洗禮公開出來傳道
[00:02:40.160 --> 00:02:43.760]  我們稱爲耀光
[00:02:43.760 --> 00:02:45.320]  祂使水變走
[00:02:45.320 --> 00:02:47.680]  使黑眼的體見
[00:02:47.680 --> 00:02:50.360]  窮退的行路
[00:02:50.360 --> 00:02:52.840]  祂的權能和慈愛
[00:02:52.840 --> 00:02:56.400]  如光照耀
[00:02:56.400 --> 00:02:58.080]  到御府期開始
[00:02:58.080 --> 00:03:00.480]  到聖周那三天
[00:03:00.480 --> 00:03:01.840]  特別是
[00:03:01.840 --> 00:03:04.480]  祂在十字架上被高原
[00:03:04.480 --> 00:03:07.320]  從正午到新初
[00:03:07.320 --> 00:03:09.480]  遍地黑暗
[00:03:09.480 --> 00:03:13.960]  這個光成爲幽黑
[00:03:13.960 --> 00:03:15.920]  但是三天之後復活
[00:03:15.920 --> 00:03:19.440]  就成爲日照
[00:03:19.440 --> 00:03:20.600]  正的日照
[00:03:20.600 --> 00:03:23.600]  不能仰照的中午日照
[00:03:23.600 --> 00:03:25.360]  再過五十天
[00:03:25.360 --> 00:03:28.400]  這個光成爲紅紅的烈火
[00:03:28.400 --> 00:03:31.200]  降在滿頭的頭上
[00:03:31.200 --> 00:03:33.400]  教會開始了
[00:03:33.400 --> 00:03:36.440]  然後再等候終末的來臨
[00:03:36.440 --> 00:03:38.080]  祂帶着榮耀
[00:03:38.080 --> 00:03:40.880]  遇衆天使伏臨地上
[00:03:40.880 --> 00:03:41.960]  這個光
[00:03:41.960 --> 00:03:45.840]  最後成爲榮耀
[00:03:45.840 --> 00:03:47.280]  所以
[00:03:47.280 --> 00:03:49.840]  山上的顯榮
[00:03:49.840 --> 00:03:54.280]  讓我們能夠瞥見榮光
[00:03:54.280 --> 00:03:56.560]  上主的榮光
[00:03:56.560 --> 00:03:58.840]  祂要來到世上
[00:03:58.840 --> 00:04:02.120]  變爲世上的光
[00:04:02.120 --> 00:04:05.280]  因爲祂要除去黑暗
[00:04:05.280 --> 00:04:07.840]  路加第九章二十八到三十一節
[00:04:07.840 --> 00:04:13.760]  提到耶穌帶着彼得雅各約翰雅各去上山禱告
[00:04:13.760 --> 00:04:16.400]  正是那時候祂的面貌就變了
[00:04:16.400 --> 00:04:19.680]  衣服潔白放光
[00:04:19.680 --> 00:04:21.480]  這個是本相
[00:04:21.480 --> 00:04:23.320]  但祂收藏這個本相
[00:04:23.320 --> 00:04:26.520]  平時以穆尚之子
[00:04:26.520 --> 00:04:27.920]  世界之光
[00:04:27.920 --> 00:04:30.080]  親近我們
[00:04:30.080 --> 00:04:31.200]  耶穌來到世上
[00:04:31.200 --> 00:04:34.160]  是直視世界的黑暗
[00:04:34.160 --> 00:04:36.440]  和黑暗周旋
[00:04:36.440 --> 00:04:37.680]  而且
[00:04:37.680 --> 00:04:39.520]  祂甚至寫在十字架上
[00:04:39.520 --> 00:04:42.280]  撲滅邪惡的權勢
[00:04:42.280 --> 00:04:44.800]  在十架輕盈的下面
[00:04:44.800 --> 00:04:46.320]  我們才能夠明白
[00:04:46.320 --> 00:04:47.600]  真正明白
[00:04:47.600 --> 00:04:50.280]  馬曹的意義
[00:04:50.280 --> 00:04:52.360]  教會用四個主日
[00:04:52.360 --> 00:04:57.480]  來預備我們的心迎接基督的降生
[00:04:57.480 --> 00:04:59.040]  耶穌降生就是聖誕的開始
[00:04:59.040 --> 00:05:00.400]  但聖誕期
[00:05:00.400 --> 00:05:02.520]  只有十二天
[00:05:02.520 --> 00:05:04.320]  聖誕之後的第二天
[00:05:04.320 --> 00:05:05.760]  二十六日
[00:05:05.760 --> 00:05:07.040]  我們稱爲Boxing Day
[00:05:07.040 --> 00:05:08.040]  拆禮物
[00:05:08.040 --> 00:05:09.480]  但教會那一年
[00:05:09.480 --> 00:05:10.960]  在那一天
[00:05:10.960 --> 00:05:13.280]  是紀念第一位的殉道士
[00:05:13.280 --> 00:05:14.520]  施黎反
[00:05:14.520 --> 00:05:16.880]  他是第一位流出補血
[00:05:16.880 --> 00:05:19.600]  見證福音信仰
[00:05:19.600 --> 00:05:21.280]  二十七日
[00:05:21.280 --> 00:05:22.880]  那天是紀念誰呢?
[00:05:22.880 --> 00:05:25.360]  紀念仕途約翰
[00:05:25.360 --> 00:05:26.160]  仕途約翰一
[00:05:26.160 --> 00:05:27.280]  他是代表着
[00:05:27.280 --> 00:05:31.000]  忠貞至死的一個信徒
[00:05:31.000 --> 00:05:33.040]  施黎反流出補血
[00:05:33.040 --> 00:05:35.000]  是紅色的殉道士
[00:05:35.000 --> 00:05:37.120]  見證人
[00:05:37.120 --> 00:05:38.320]  仕途約翰
[00:05:38.320 --> 00:05:39.280]  在他年老的時候
[00:05:39.280 --> 00:05:41.480]  爲信仰被放逐拔開海島
[00:05:41.480 --> 00:05:46.320]  他是忠貞信仰的白色殉道士
[00:05:46.320 --> 00:05:47.440]  二十八日
[00:05:47.440 --> 00:05:50.200]  教會年紀念的那一天
[00:05:50.200 --> 00:05:53.560]  就是那羣希臘王的手下
[00:05:53.560 --> 00:05:56.600]  被殺害兩歲的嬰孩
[00:05:56.600 --> 00:05:59.080]  稱爲聖嬰日
[00:05:59.080 --> 00:06:01.760]  教會是他們的殉道士
[00:06:01.760 --> 00:06:04.680]  他的靈魂被上主接收
[00:06:04.680 --> 00:06:05.840]  在那天
[00:06:05.840 --> 00:06:06.760]  或者跟着主日
[00:06:06.760 --> 00:06:10.400]  我們會紀念世上
[00:06:10.400 --> 00:06:13.040]  不能保護自己的嬰孩
[00:06:13.040 --> 00:06:14.600]  即是孩童
[00:06:14.600 --> 00:06:16.880]  我們紀念童工
[00:06:16.880 --> 00:06:20.520]  我們紀念那些被賣的初紀
[00:06:20.520 --> 00:06:24.880]  我們紀念被虐打的孩童
[00:06:24.880 --> 00:06:27.320]  甚至我們紀念
[00:06:27.320 --> 00:06:32.440]  國內那羣留守的兒童
[00:06:32.440 --> 00:06:35.840]  這羣兒童就好像昔日
[00:06:35.840 --> 00:06:38.600]  不能保護自己的希臘王
[00:06:38.600 --> 00:06:41.520]  要殺害的兩歲以下的嬰孩
[00:06:41.520 --> 00:06:44.120]  跟着主日
[00:06:44.120 --> 00:06:46.760]  讀出一段經文
[00:06:46.760 --> 00:06:49.880]  就是耶穌被祂的父母
[00:06:49.880 --> 00:06:54.000]  約瑟和瑪利亞帶到埃及
[00:06:54.000 --> 00:06:56.360]  做政治難民
[00:06:56.360 --> 00:06:57.600]  你看看
[00:06:57.600 --> 00:06:59.360]  聖誕一完結
[00:06:59.360 --> 00:07:00.400]  耶穌降生之後
[00:07:00.400 --> 00:07:02.600]  跟着急轉直下
[00:07:02.600 --> 00:07:03.560]  是指出什麼呢
[00:07:03.560 --> 00:07:05.920]  人世間的黑暗的權力
[00:07:05.920 --> 00:07:07.880]  黑暗的權勢
[00:07:07.880 --> 00:07:10.840]  是很囂張
[00:07:10.840 --> 00:07:14.000]  但耶穌來就是要面對黑暗
[00:07:14.000 --> 00:07:16.240]  祂要破滅黑暗
[00:07:16.240 --> 00:07:19.280]  祂要透過祂的血
[00:07:19.280 --> 00:07:21.440]  一翼錦麒弓
[00:07:21.440 --> 00:07:24.320]  破滅黑暗的權勢
[00:07:24.320 --> 00:07:25.880]  到了1月6日
[00:07:25.880 --> 00:07:26.640]  聖誕節結束
[00:07:26.640 --> 00:07:29.360]  也是顯現期的開始
[00:07:29.360 --> 00:07:32.240]  耶穌在約納河受洗
[00:07:32.240 --> 00:07:36.480]  今天是耶穌登山顯榮
[00:07:36.480 --> 00:07:40.120]  是耶穌一個很重要的節期
[00:07:40.120 --> 00:07:42.800]  一前一後受洗和顯榮
[00:07:42.800 --> 00:07:46.720]  是區間了我們稱爲顯現節
[00:07:46.720 --> 00:07:48.040]  兩個節期
[00:07:48.040 --> 00:07:49.760]  如果你留意
[00:07:49.760 --> 00:07:52.640]  都是有父從天上有聲音說
[00:07:52.640 --> 00:07:54.880]  你是我的愛子
[00:07:54.880 --> 00:07:55.960]  我喜悅的
[00:07:55.960 --> 00:07:57.320]  受洗的時候
[00:07:57.320 --> 00:07:59.800]  我喜悅的是一個特別的名詞
[00:07:59.800 --> 00:08:02.360]  就是上帝的尼賽亞
[00:08:02.360 --> 00:08:03.800]  你是尼賽亞
[00:08:03.800 --> 00:08:06.720]  你的命運就是要爲世人寫命
[00:08:06.720 --> 00:08:08.040]  是講耶穌的死
[00:08:08.040 --> 00:08:10.320]  今天讀出的福音經課
[00:08:10.320 --> 00:08:17.960]  提到有云彩出來聲音
[00:08:17.960 --> 00:08:19.280]  這是我的愛子
[00:08:19.280 --> 00:08:20.360]  我所揀選的
[00:08:20.360 --> 00:08:24.240]  你們要聽他聽什麼呢
[00:08:24.240 --> 00:08:26.320]  就在前面所講的
[00:08:26.320 --> 00:08:28.960]  人子必須受許多的苦
[00:08:28.960 --> 00:08:32.160]  被長老、祭司掌和民事棄尊
[00:08:32.160 --> 00:08:32.800]  而且被殺
[00:08:32.800 --> 00:08:34.920]  第三日復活
[00:08:34.920 --> 00:08:37.920]  耶穌你要雙十節假
[00:08:37.920 --> 00:08:40.520]  你要爲世人袋屬
[00:08:40.520 --> 00:08:42.040]  所以
[00:08:42.040 --> 00:08:44.880]  如果你不是十節清影的下面
[00:08:44.880 --> 00:08:46.760]  我們不會明白
[00:08:46.760 --> 00:08:49.360]  這個馬槽的意思
[00:08:49.360 --> 00:08:52.320]  耶穌在山上顯榮
[00:08:52.320 --> 00:08:53.960]  顯出本來的榮耀
[00:08:53.960 --> 00:08:56.080]  爲了親近我們
[00:08:56.080 --> 00:08:58.960]  祂成爲翼榮
[00:08:58.960 --> 00:09:00.800]  成爲世界的光
[00:09:00.800 --> 00:09:02.280]  且死在十節教上
[00:09:02.280 --> 00:09:04.520]  引領我們進入光明
[00:09:04.520 --> 00:09:08.480]  第二我們看看這個榮光
[00:09:08.480 --> 00:09:10.920]  就是神的憐憫
[00:09:10.920 --> 00:09:15.480]  《衝壓的記》34章29,30節
[00:09:15.480 --> 00:09:19.720]  摩西手裏拿着兩塊法板下西乃山的時候
[00:09:19.720 --> 00:09:21.240]  不知道自己的麪皮
[00:09:21.240 --> 00:09:25.200]  因而和他說話就發了光
[00:09:25.200 --> 00:09:26.480]  阿倫和斯列衆人
[00:09:26.480 --> 00:09:28.600]  看見摩西的麪皮發光
[00:09:28.600 --> 00:09:31.760]  就怕靠近他
[00:09:31.760 --> 00:09:33.680]  首先我們看看
[00:09:33.680 --> 00:09:36.120]  這塊法板
[00:09:36.120 --> 00:09:38.160]  不是第一塊的法板
[00:09:38.160 --> 00:09:40.160]  是第二塊的
[00:09:40.160 --> 00:09:42.360]  第一塊法板
[00:09:42.360 --> 00:09:45.520]  已經打爛了
[00:09:45.520 --> 00:09:49.840]  在西乃山山腳等候摩西下來的那羣百姓
[00:09:49.840 --> 00:09:53.480]  覺得摩西推了太久了
[00:09:53.480 --> 00:09:55.160]  等不耐煩了
[00:09:55.160 --> 00:09:59.240]  就做金牛毒來代表上帝
[00:09:59.240 --> 00:10:01.920]  他不是離棄上帝
[00:10:01.920 --> 00:10:05.480]  金牛毒是代表上帝的
[00:10:05.480 --> 00:10:10.680]  他容忍不了上帝的缺席
[00:10:10.680 --> 00:10:12.440]  他們做了金牛毒
[00:10:12.440 --> 00:10:17.000]  摩西下山一聽到又跳舞又唱歌
[00:10:17.000 --> 00:10:19.200]  闖禍了
[00:10:19.200 --> 00:10:21.560]  知道拜了偶像
[00:10:21.560 --> 00:10:24.600]  立即把這塊法板打爛了
[00:10:24.600 --> 00:10:27.680]  接着神就說他們犯了罪
[00:10:27.680 --> 00:10:29.400]  我要消滅他們
[00:10:29.400 --> 00:10:31.680]  摩西就求上帝
[00:10:31.680 --> 00:10:33.720]  不要消滅他們
[00:10:33.720 --> 00:10:35.480]  求禰憐憫他們
[00:10:35.480 --> 00:10:40.400]  我願意將我的名從心形冊塗抹
[00:10:40.400 --> 00:10:42.560]  求禰給他們機會
[00:10:42.560 --> 00:10:44.120]  上帝說好
[00:10:44.120 --> 00:10:45.680]  我給你機會
[00:10:45.680 --> 00:10:49.800]  所以今次下來的法板是第二塊法板
[00:10:49.800 --> 00:10:53.800]  安放藥櫃的藥櫃裏面的法板是第二塊法板
[00:10:53.800 --> 00:10:55.240]  永遠提醒我們
[00:10:55.240 --> 00:10:56.880]  是神的憐憫
[00:10:56.880 --> 00:10:59.960]  我們纔可以親近上帝
[00:10:59.960 --> 00:11:06.160]  這是上帝的法路讓摩西都很害怕
[00:11:06.160 --> 00:11:08.360]  求上帝
[00:11:08.360 --> 00:11:11.320]  如果你叫我帶領百姓
[00:11:11.320 --> 00:11:13.000]  一百百姓是很難搞的
[00:11:13.000 --> 00:11:15.800]  我要求禰顯出禰的榮耀
[00:11:15.800 --> 00:11:17.640]  讓我知道
[00:11:17.640 --> 00:11:19.440]  以至撞我的膽
[00:11:19.440 --> 00:11:23.800]  求上帝顯出禰的榮耀
[00:11:23.800 --> 00:11:25.360]  摩西求的時候
[00:11:25.360 --> 00:11:27.800]  然後說怎麼回答呢?
[00:11:27.800 --> 00:11:31.320]  《出壓紀》33章18-23節
[00:11:31.320 --> 00:11:32.640]  聽我讀出
[00:11:32.640 --> 00:11:35.200]  我要顯出我一切的恩慈
[00:11:35.200 --> 00:11:39.880]  在禰面前經過宣告我的名
[00:11:39.880 --> 00:11:42.320]  我要恩代誰就恩代誰
[00:11:42.320 --> 00:11:43.920]  憐憫誰就憐憫誰
[00:11:43.920 --> 00:11:47.040]  然後說禰不能夠看見我的面
[00:11:47.040 --> 00:11:49.520]  因爲人見了我的面
[00:11:49.520 --> 00:11:52.080]  就不能夠存活
[00:11:52.080 --> 00:11:53.120]  然後說
[00:11:53.120 --> 00:11:54.600]  看啊
[00:11:54.600 --> 00:11:56.720]  我在這裏有個地方
[00:11:56.720 --> 00:11:59.680]  你要站在盤石的穴裏面
[00:11:59.680 --> 00:12:02.040]  用我的手遮住你
[00:12:02.040 --> 00:12:03.360]  等我過去之後
[00:12:03.360 --> 00:12:06.440]  然後將我的手收回
[00:12:06.440 --> 00:12:08.680]  你就得見我的背
[00:12:08.680 --> 00:12:11.720]  卻不得見我的面
[00:12:11.720 --> 00:12:13.920]  摩西求見神的榮耀
[00:12:13.920 --> 00:12:15.960]  以至撞祂的膽
[00:12:15.960 --> 00:12:20.320]  有憑據可以帶領祂的百姓
[00:12:20.320 --> 00:12:22.320]  但是神爲什麼呢?
[00:12:22.320 --> 00:12:23.520]  好像沒有答應祂
[00:12:23.520 --> 00:12:28.120]  反而說祂的憐憫呢?
[00:12:28.120 --> 00:12:32.240]  其實神是以祂的憐憫
[00:12:32.240 --> 00:12:33.560]  當祂的榮耀
[00:12:33.560 --> 00:12:36.920]  祂誇耀祂的憐憫
[00:12:36.920 --> 00:12:40.000]  這裏說到人不可以直接看上帝
[00:12:40.000 --> 00:12:42.840]  只有父懷裏讀生子顯明出來
[00:12:42.840 --> 00:12:45.240]  這個背脊就是神學裏面
[00:12:45.240 --> 00:12:49.280]  我們解經的學者都會同意
[00:12:49.280 --> 00:12:51.640]  是指耶穌基督
[00:12:51.640 --> 00:12:54.200]  我們只能夠見到耶穌基督
[00:12:54.200 --> 00:12:57.440]  我們不可以直接見父的面
[00:12:57.440 --> 00:12:59.160]  我們會死的
[00:12:59.160 --> 00:13:02.000]  耶穌就是神的背
[00:13:02.000 --> 00:13:06.880]  祂在世上成爲世界的光
[00:13:06.880 --> 00:13:09.760]  在耶穌釘十字架的時候
[00:13:09.760 --> 00:13:12.680]  從靜到新初的三個小時
[00:13:12.680 --> 00:13:15.920]  白晝變爲黑暗
[00:13:15.920 --> 00:13:18.000]  耶穌最後斷氣
[00:13:18.000 --> 00:13:20.720]  這個是神的憐憫
[00:13:20.720 --> 00:13:25.720]  最優厚的時候就是神誇耀祂的榮耀
[00:13:25.720 --> 00:13:31.120]  上帝以祂的憐憫爲祂的榮耀
[00:13:31.120 --> 00:13:33.840]  在那時耶穌喊叫
[00:13:33.840 --> 00:13:35.640]  「勝了!」
[00:13:35.640 --> 00:13:39.160]  聖殿的萬子從上到下都裂開
[00:13:39.160 --> 00:13:42.120]  天地昏暗盤石崩裂
[00:13:42.120 --> 00:13:45.800]  就是神最榮耀的時候
[00:13:45.800 --> 00:13:51.680]  因爲在那裏祂顯出神的憐憫
[00:13:51.680 --> 00:13:54.760]  當然耶穌的死天地幽暗
[00:13:54.760 --> 00:13:57.400]  因爲這是一個天象的異變
[00:13:57.400 --> 00:14:00.320]  說明這個事件是一個很重要的事件
[00:14:00.320 --> 00:14:02.560]  天地搖盪
[00:14:02.560 --> 00:14:06.040]  但另一個解釋我覺得也合理的就是
[00:14:06.040 --> 00:14:07.800]  是我們的罪
[00:14:07.800 --> 00:14:10.960]  使白晝變爲黑暗
[00:14:10.960 --> 00:14:13.200]  2014年香港展出
[00:14:13.200 --> 00:14:17.120]  意大利巴洛克善用光影的藝術大師
[00:14:17.120 --> 00:14:19.720]  Caravaggio
[00:14:19.720 --> 00:14:22.120]  卡拉雅喬的名畫
[00:14:22.120 --> 00:14:26.120]  《二馬五師》的《晚餐》
[00:14:26.120 --> 00:14:26.840]  光暗
[00:14:26.840 --> 00:14:30.680]  好像真的有光暗的改變
[00:14:30.680 --> 00:14:36.000]  題目就是《光影Shadow and Light》
[00:14:36.000 --> 00:14:39.880]  同場有幾位香港藝術家
[00:14:39.880 --> 00:14:45.360]  展出以光影爲題的藝術作品
[00:14:45.360 --> 00:14:48.520]  我印象很深刻的一位藝術家
[00:14:48.520 --> 00:14:52.520]  他將一個白色的熒幕
[00:14:52.520 --> 00:14:53.840]  很潔白的
[00:14:53.840 --> 00:14:55.840]  然後打出一個十誡裏面的
[00:14:55.840 --> 00:14:57.840]  不可殺人
[00:14:57.840 --> 00:15:00.080]  接着不可姦淫
[00:15:00.080 --> 00:15:02.520]  不可作假見證
[00:15:02.520 --> 00:15:04.960]  第一條出來的時候那個誡名
[00:15:04.960 --> 00:15:06.720]  很幼長的
[00:15:06.720 --> 00:15:07.720]  滾動的
[00:15:07.720 --> 00:15:09.960]  很慢的
[00:15:09.960 --> 00:15:11.120]  白色的
[00:15:11.120 --> 00:15:12.720]  有幾條的黑影
[00:15:12.720 --> 00:15:13.800]  但慢慢地
[00:15:13.800 --> 00:15:15.720]  越來越多誡名
[00:15:15.720 --> 00:15:17.760]  速度越來越快
[00:15:17.760 --> 00:15:19.440]  瞬間
[00:15:19.440 --> 00:15:25.840]  整個潔白的熒幕變爲幽黑
[00:15:25.840 --> 00:15:28.600]  是很有啓發性的
[00:15:28.600 --> 00:15:31.960]  耶穌十誡上被釘的時候
[00:15:31.960 --> 00:15:33.800]  正的白晝
[00:15:33.800 --> 00:15:35.040]  因爲我們的罪
[00:15:35.040 --> 00:15:37.240]  因爲你的罪
[00:15:37.240 --> 00:15:47.360]  知道整個白晝轉爲黑暗
[00:15:47.360 --> 00:15:51.360]  上帝以祂的憐憫爲祂的榮耀
[00:15:51.360 --> 00:15:52.800]  我們在什麼時候
[00:15:52.800 --> 00:15:56.320]  叫人在我們身上看到神的榮光呢?
[00:15:56.320 --> 00:15:59.080]  當人落在幽暗裏面
[00:15:59.080 --> 00:16:02.840]  看不到前面半點光明的時候
[00:16:02.840 --> 00:16:04.640]  我們代表基督
[00:16:04.640 --> 00:16:06.400]  親近他們
[00:16:06.400 --> 00:16:10.040]  他們就是瞥見榮光
[00:16:10.040 --> 00:16:13.160]  我1976年開始
[00:16:13.160 --> 00:16:14.120]  讀神學
[00:16:14.120 --> 00:16:18.200]  第二年出來募會
[00:16:18.200 --> 00:16:19.920]  已經有幾十年了
[00:16:19.920 --> 00:16:22.640]  43年到如今
[00:16:22.640 --> 00:16:26.080]  我這麼多年募會的經驗裏面
[00:16:26.080 --> 00:16:28.400]  既然我能夠感覺
[00:16:28.400 --> 00:16:31.400]  傳讀的即時的榮耀
[00:16:31.400 --> 00:16:34.720]  就是陪伴人
[00:16:34.720 --> 00:16:36.480]  特別是在黑暗的時候陪伴他
[00:16:36.480 --> 00:16:39.200]  我記得有兩件事跟大家分享
[00:16:39.200 --> 00:16:41.040]  第一件事就是
[00:16:41.040 --> 00:16:44.240]  我趕到醫院
[00:16:44.240 --> 00:16:46.280]  突然間
[00:16:46.280 --> 00:16:47.560]  一個太太
[00:16:47.560 --> 00:16:49.720]  很年輕的太太
[00:16:49.720 --> 00:16:50.800]  跑出來
[00:16:50.800 --> 00:16:52.560]  抱着我
[00:16:52.560 --> 00:16:54.200]  她先生剛剛離開世界
[00:16:54.200 --> 00:16:55.880]  30歲而已
[00:16:55.880 --> 00:16:57.680]  我記得印象很深刻
[00:16:57.680 --> 00:17:00.760]  因爲初來做傳道
[00:17:00.760 --> 00:17:03.160]  我不懂得說什麼
[00:17:03.160 --> 00:17:04.840]  就陪着她哭
[00:17:04.840 --> 00:17:06.760]  我就陪着她
[00:17:06.760 --> 00:17:09.280]  後來這位姐妹
[00:17:09.280 --> 00:17:10.720]  她最後轉了教會
[00:17:10.720 --> 00:17:13.880]  我和我太太師母
[00:17:13.880 --> 00:17:16.760]  都轉了幫另外一家教會
[00:17:16.760 --> 00:17:19.240]  做顧問牧師
[00:17:19.240 --> 00:17:20.760]  就失了聯絡
[00:17:20.760 --> 00:17:23.200]  但是師母時時都提醒她
[00:17:23.200 --> 00:17:24.920]  這個姐妹怎麼樣呢
[00:17:24.920 --> 00:17:25.920]  最後很偶然的
[00:17:25.920 --> 00:17:27.200]  有一次聚會
[00:17:27.200 --> 00:17:28.080]  發現她在那裏
[00:17:28.080 --> 00:17:29.040]  我就很開心
[00:17:29.040 --> 00:17:31.560]  很興奮
[00:17:31.560 --> 00:17:33.760]  她已經結婚了
[00:17:33.760 --> 00:17:35.920]  生活都安定
[00:17:35.920 --> 00:17:37.160]  那次在醫院裏面
[00:17:37.160 --> 00:17:39.200]  她抱着我
[00:17:39.200 --> 00:17:41.400]  哭
[00:17:41.400 --> 00:17:42.960]  印象很深刻
[00:17:42.960 --> 00:17:44.040]  另一次就是
[00:17:44.040 --> 00:17:46.120]  我去探訪
[00:17:46.120 --> 00:17:48.880]  有一箇中年的弟兄
[00:17:48.880 --> 00:17:50.480]  很久都沒來教會
[00:17:50.480 --> 00:17:53.680]  沒來教會我就探你
[00:17:53.680 --> 00:17:57.040]  他在一個
[00:17:57.040 --> 00:17:59.440]  學校裏面做校役的
[00:17:59.440 --> 00:18:01.040]  很長時間工作
[00:18:01.040 --> 00:18:03.720]  小學裏面做校役很辛苦的
[00:18:03.720 --> 00:18:06.720]  碰碰臺臺 又要清潔
[00:18:06.720 --> 00:18:08.200]  但是他有兩個小孩
[00:18:08.200 --> 00:18:10.200]  讀初小的
[00:18:10.200 --> 00:18:11.760]  而且很頑皮
[00:18:11.760 --> 00:18:15.080]  他太太離開了他很早
[00:18:15.080 --> 00:18:17.680]  他每一天回家很疲倦
[00:18:17.680 --> 00:18:21.200]  但還要煮飯
[00:18:21.200 --> 00:18:25.040]  服侍他兩個小孩
[00:18:25.040 --> 00:18:27.440]  而且不容易管教
[00:18:27.440 --> 00:18:29.720]  父兼母責
[00:18:29.720 --> 00:18:31.560]  他跟我說
[00:18:31.560 --> 00:18:35.640]  爲什麼生活這麼艱苦呢
[00:18:35.640 --> 00:18:37.640]  我不知道怎麼回答他
[00:18:37.640 --> 00:18:38.880]  我就爲他討告
[00:18:38.880 --> 00:18:41.360]  聽他吐苦水
[00:18:41.360 --> 00:18:43.600]  但在途中回家的時候
[00:18:43.600 --> 00:18:45.560]  他在麗姚村那裏
[00:18:45.560 --> 00:18:48.520]  麗姚村在荃灣上面
[00:18:48.520 --> 00:18:52.120]  我記得我坐小巴回來的時候
[00:18:52.120 --> 00:18:54.640]  那時候是黃昏
[00:18:54.640 --> 00:18:57.920]  霧息漸近
