
[00:00:00.000 --> 00:00:02.400]  好,讓我們一起聽神的道理
[00:03:48.000 --> 00:03:50.400]  怎樣要作爲這樣的一個
[00:03:50.400 --> 00:03:53.600]  明白、有智慧的人
[00:03:53.600 --> 00:03:55.400]  我們今天會一起看的經文
[00:03:55.400 --> 00:03:58.200]  是《雅各書》第三章十三至十八節
[00:03:58.200 --> 00:04:00.000]  今天我們會看的經文
[00:04:00.000 --> 00:04:03.000]  是在三章雅各書三章十三節
[00:04:03.000 --> 00:04:04.400]  我們希望透過這段聖經
[00:04:04.400 --> 00:04:07.000]  一方面我們怎樣認清楚
[00:04:07.000 --> 00:04:10.200]  哪些纔是有智慧和明白事理的人
[00:04:10.200 --> 00:04:11.600]  我們透過這裏
[00:04:11.600 --> 00:04:14.000]  我們就是去認識
[00:04:14.000 --> 00:04:17.400]  怎樣是可以成爲一個有智慧的人
[00:04:17.400 --> 00:04:19.600]  認清楚
[00:04:19.600 --> 00:04:21.600]  然後自己才能夠去學會
[00:04:21.600 --> 00:04:25.000]  怎樣做一個有智慧和明白事理的人
[00:04:25.000 --> 00:04:26.400]  然後纔可以學會
[00:04:26.400 --> 00:04:28.400]  怎樣做一個有智慧
[00:04:28.400 --> 00:04:29.800]  也明白事理的人
[00:04:29.800 --> 00:04:31.000]  讓我們一起打開聖經
[00:04:31.000 --> 00:04:33.200]  我們一起先看第十三節
[00:04:33.200 --> 00:04:33.800]  好不好
[00:04:33.800 --> 00:04:35.200]  讓我們打開聖經
[00:04:35.200 --> 00:04:37.000]  一起來看第十三節
[00:04:37.000 --> 00:04:38.600]  找到之後我們一起先讀一下
[00:04:38.600 --> 00:04:40.600]  看看這段聖經講些什麼
[00:04:40.600 --> 00:04:41.800]  好我們一起念
[00:04:41.800 --> 00:04:43.800]  看講什麼
[00:04:43.800 --> 00:04:46.200]  找到了嗎
[00:04:46.200 --> 00:04:50.000]  等一下我看不到
[00:04:50.000 --> 00:04:51.800]  老花看不到
[00:04:51.800 --> 00:04:55.000]  好我們一起讀
[00:04:55.000 --> 00:05:00.000]  你們中間誰是有智慧有見識的呢
[00:05:00.000 --> 00:05:03.600]  他就當在智慧的溫柔上
[00:05:03.600 --> 00:05:06.800]  顯出他的善行來
[00:05:06.800 --> 00:05:11.600]  在我們前文所看的聖經
[00:05:11.600 --> 00:05:13.000]  我們已經開始看到
[00:05:13.000 --> 00:05:14.800]  原來在教會當中
[00:05:14.800 --> 00:05:17.000]  不同的人不同的基督徒
[00:05:17.000 --> 00:05:18.800]  原來他們都是扮演着
[00:05:18.800 --> 00:05:21.400]  一些不同層次的師傅
[00:05:21.400 --> 00:05:23.800]  我們看見在教會當中
[00:05:23.800 --> 00:05:25.600]  不同的人不同的基督徒
[00:05:25.600 --> 00:05:27.800]  原來在不同的層次裏面
[00:05:27.800 --> 00:05:30.400]  在扮演一個師傅的角色
[00:05:30.400 --> 00:05:32.600]  三章的第一節一開始就告訴你
[00:05:32.600 --> 00:05:35.200]  不要去不斷只是恨做師傅
[00:05:35.200 --> 00:05:37.200]  因爲如果你做師傅的話
[00:05:37.200 --> 00:05:39.200]  你會受更重的判斷
[00:05:39.200 --> 00:05:41.400]  第三章第一節就告訴我們
[00:05:41.400 --> 00:05:43.600]  你不要怎麼渴望去做師傅
[00:05:43.600 --> 00:05:45.800]  因爲你要做師傅的話
[00:05:45.800 --> 00:05:48.400]  你就會更有更重的判斷
[00:05:48.400 --> 00:05:52.400]  在第三章的第一至十二節裏面
[00:05:52.400 --> 00:05:54.000]  我已經看過一樣東西
[00:05:54.000 --> 00:05:57.000]  在三章裏面第一節到十二節
[00:05:57.000 --> 00:05:58.400]  已經看到一件事
[00:05:58.400 --> 00:06:00.200]  因爲人是不完美的
[00:06:00.200 --> 00:06:02.200]  因爲人是不完美的
[00:06:02.200 --> 00:06:04.000]  無論你是基督徒也好
[00:06:04.000 --> 00:06:05.200]  不是基督徒也好
[00:06:05.200 --> 00:06:07.000]  你都是不完美的
[00:06:07.000 --> 00:06:08.600]  不管你是否基督徒
[00:06:08.600 --> 00:06:10.000]  你就是不完美的
[00:06:10.000 --> 00:06:12.600]  但作爲基督徒卻有一個優勝之處
[00:06:12.600 --> 00:06:15.600]  但作爲一個基督徒卻有一個優勝之處
[00:06:15.600 --> 00:06:17.800]  只需要我們很少的地方
[00:06:17.800 --> 00:06:20.000]  是被上帝抓住的話
[00:06:20.000 --> 00:06:22.200]  只要我們有一點點的地方
[00:06:22.200 --> 00:06:23.600]  被上帝抓住的話
[00:06:23.600 --> 00:06:25.400]  我們就可以在做
[00:06:25.400 --> 00:06:26.800]  就算做師傅的時候
[00:06:26.800 --> 00:06:28.200]  都能夠很謹慎
[00:06:28.200 --> 00:06:31.200]  並且能夠達至上帝交託的侍奉
[00:06:31.200 --> 00:06:34.400]  只要我們照着上帝的所吩咐的
[00:06:34.400 --> 00:06:36.200]  我們都可以很謹慎
[00:06:36.200 --> 00:06:39.400]  來做出上帝所教託的侍奉
[00:06:39.400 --> 00:06:40.600]  如果我們細心點去看
[00:06:40.600 --> 00:06:42.400]  從第三章一至十二節裏面
[00:06:42.400 --> 00:06:44.200]  我們發現到原來作者
[00:06:44.200 --> 00:06:46.000]  整天都說我們我們
[00:06:46.000 --> 00:06:47.000]  這樣去說的
[00:06:47.000 --> 00:06:49.200]  在經文裏面我們常常看見
[00:06:49.200 --> 00:06:51.600]  作者在這裏說我們我們
[00:06:51.600 --> 00:06:52.800]  他常常這樣說
[00:06:52.800 --> 00:06:54.000]  但一來到第十三節
[00:06:54.000 --> 00:06:56.400]  我們看看第一句就已經轉了
[00:06:56.400 --> 00:06:58.400]  你們中間
[00:06:58.400 --> 00:07:00.200]  然後到第十三節
[00:07:00.200 --> 00:07:03.400]  他就已經把我們轉爲你們中間
[00:07:03.400 --> 00:07:04.800]  意思是什麼呢
[00:07:04.800 --> 00:07:05.800]  是什麼意思呢
[00:07:05.800 --> 00:07:08.400]  作者希望帶着所有的聽衆
[00:07:08.400 --> 00:07:10.200]  作者希望帶着所有的聽衆
[00:07:10.200 --> 00:07:14.400]  或者好像今天我和大家作爲上帝的兒女
[00:07:14.400 --> 00:07:17.400]  就像我跟各位作爲上帝的兒女
[00:07:17.400 --> 00:07:22.000]  你和我都是需要在心智上面去預備好
[00:07:22.000 --> 00:07:25.200]  怎麼給上帝抓住我們的心
[00:07:25.200 --> 00:07:28.000]  你跟我也需要在性智上面預備好
[00:07:28.000 --> 00:07:30.600]  怎樣的讓上帝來抓住我們的心
[00:07:30.600 --> 00:07:32.400]  如果沒有給上帝抓住我們的心的話
[00:07:32.400 --> 00:07:34.800]  很容易就會出拗子了
[00:07:34.800 --> 00:07:38.200]  假如我們沒有給上帝抓住我們的心的話
[00:07:38.200 --> 00:07:40.200]  很容易就會出亂
[00:07:40.200 --> 00:07:41.600]  但雅各蘇的作者
[00:07:41.600 --> 00:07:46.600]  在這一刻就要扮演一個很好的師傅的角色
[00:07:46.600 --> 00:07:51.000]  雅各蘇作者就是在這裏要扮演一個很好的師傅的角色
[00:07:51.000 --> 00:07:52.200]  所以他轉入你們
[00:07:52.200 --> 00:07:55.600]  意思就是說現在是你們要行動的開始了
[00:07:55.600 --> 00:07:57.400]  所以在這裏他轉進你們
[00:07:57.400 --> 00:08:00.000]  就是說現在就是你們要行動的開始
[00:08:00.000 --> 00:08:01.600]  爲什麼要做一個好的老師
[00:08:01.600 --> 00:08:02.600]  怎樣可以做一個好的老師
[00:08:02.600 --> 00:08:05.000]  首先要自己去經歷過、學習過
[00:08:05.000 --> 00:08:07.000]  首先要自己去盡力學習
[00:08:07.000 --> 00:08:12.600]  才能去帶領、引導或者去督導其他未曉的人去做
[00:08:12.600 --> 00:08:18.200]  纔可以去帶領或者去督導還沒有經過的那些人
[00:08:18.200 --> 00:08:23.400]  所以作者在這裏其實要將我們帶入一個推向行動的層面
[00:08:23.400 --> 00:08:27.000]  所以作者在這裏把我們推向一個行動的層面
[00:08:27.000 --> 00:08:29.400]  因爲你們不認識我學過
[00:08:29.400 --> 00:08:31.800]  所以我帶你去走一次吧
[00:08:31.800 --> 00:08:33.200]  是因爲你們不認識
[00:08:33.200 --> 00:08:37.200]  所以因爲我學過所以就讓我帶你們去走一次吧
[00:08:37.200 --> 00:08:42.400]  教會在現在開始進入一個我們叫全民皆兵的做法
[00:08:42.400 --> 00:08:46.800]  教會現在進入一個就是全民皆兵的一個做法
[00:08:46.800 --> 00:08:48.800]  等一下,目的是什麼?
[00:08:48.800 --> 00:08:50.800]  弟兄姐妹,目的是爲了什麼呢?
[00:08:50.800 --> 00:08:55.200]  我們做基督徒不是隻是單單學了上帝的道理這麼簡單
[00:08:55.200 --> 00:09:01.800]  我們作爲基督徒不是隻單單學了作爲基督徒這樣的簡單
[00:09:01.800 --> 00:09:05.800]  我在大家當中不斷去一起去學習上帝的道理
[00:09:05.800 --> 00:09:09.200]  在當中我們一起去學習上帝的道理
[00:09:09.200 --> 00:09:11.000]  但下一步要怎麼做呢?
[00:09:11.000 --> 00:09:12.800]  但是下一步我們應該怎麼辦呢?
[00:09:12.800 --> 00:09:18.400]  就是你們一起去起上來去侍奉去見證我們的主外的神
[00:09:18.400 --> 00:09:23.400]  那就是你們要起來去侍奉來見證我們的主我們的神
[00:09:23.400 --> 00:09:27.000]  那你就會說:哎,牧師,那你就講俗一點
[00:09:27.000 --> 00:09:29.800]  你就很疏忽了,不用做了
[00:09:29.800 --> 00:09:40.200]  那你就會說:牧師,這樣的話你就很輕鬆,你不用做了
[00:09:40.200 --> 00:09:41.200]  是不是這樣?
[00:09:41.200 --> 00:09:42.000]  是不是這樣啊?
[00:09:42.000 --> 00:09:43.200]  不是啊,弟兄姐妹
[00:09:43.200 --> 00:09:44.200]  不是這樣的,弟兄姐妹
[00:09:44.200 --> 00:09:46.200]  這個層面更困難
[00:09:46.200 --> 00:09:49.400]  其實這個層面更困難
[00:09:49.400 --> 00:09:54.000]  我講一堂道容易過我帶着你一起去做
[00:09:54.000 --> 00:09:58.800]  我講一堂道更容易於帶着你們一起去做
[00:09:58.800 --> 00:10:02.400]  等下會開始可能會有一些你從來沒做過的侍奉
[00:10:02.400 --> 00:10:04.200]  現在可能會找你去參與
[00:10:04.200 --> 00:10:08.800]  弟兄姐妹,有可能現在你要面對的是你從來沒有做過的侍奉
[00:10:08.800 --> 00:10:10.200]  現在要你去參與
[00:10:10.200 --> 00:10:12.000]  而我的角色是什麼呢?
[00:10:12.000 --> 00:10:14.400]  而我的角色是什麼呢?
[00:10:14.400 --> 00:10:17.200]  我就要看着你怎麼做了
[00:10:17.200 --> 00:10:20.200]  我就要看牢牢的看着你們怎麼做
[00:10:20.200 --> 00:10:23.200]  講得俗一點,夾到實
[00:10:23.200 --> 00:10:28.400]  講得粗俗一點就是不留眼
[00:10:28.400 --> 00:10:29.400]  看着你怎麼做
[00:10:29.400 --> 00:10:32.200]  看到你不會做的時候,我怎麼做呢?
[00:10:32.200 --> 00:10:36.400]  看着你做,其實我看到你不懂的時候,要怎麼做呢?
[00:10:36.400 --> 00:10:38.400]  是不是你死你死呢?
[00:10:38.400 --> 00:10:40.000]  是否就讓你這樣?
[00:10:40.000 --> 00:10:40.600]  不是啊
[00:10:40.600 --> 00:10:41.200]  不是
[00:10:41.200 --> 00:10:45.000]  而是要陪着你,教着你去做
[00:10:45.000 --> 00:10:47.600]  那是要陪着你,教導你去做
[00:10:47.600 --> 00:10:49.600]  做師傅的角色就是這樣
[00:10:49.600 --> 00:10:51.000]  做師傅的角色就是這樣
[00:10:51.000 --> 00:10:54.800]  所以雅各書的作者來到第十三節
[00:10:54.800 --> 00:10:58.000]  所以雅各書的作者來到這裏十三節
[00:10:58.000 --> 00:11:01.200]  就要推動我們每一個
[00:11:01.200 --> 00:11:05.400]  要進入一個履行神教導的層次
[00:11:05.400 --> 00:11:08.200]  就是進入一個履行神教導的層次
[00:11:08.200 --> 00:11:10.600]  但是一講要去履行的時候呢
[00:11:10.600 --> 00:11:12.400]  但是我們一講履行的時候
[00:11:12.400 --> 00:11:15.000]  就要看你究竟怎麼履行了
[00:11:15.000 --> 00:11:17.200]  就要看你怎麼去履行了
[00:11:17.200 --> 00:11:19.800]  你履行的時候帶着一個什麼動機
[00:11:19.800 --> 00:11:22.400]  以什麼能力去做就很重要了
[00:11:22.400 --> 00:11:29.400]  那你去履行的時候怎麼樣帶着一個動機和
[00:11:29.400 --> 00:11:30.800]  算了
[00:11:30.800 --> 00:11:32.600]  這是很重要的
[00:11:32.600 --> 00:11:34.600]  所以一開始第十三節
[00:11:34.600 --> 00:11:35.800]  所以一開始十三節
[00:11:35.800 --> 00:11:37.600]  作者第一樣就問了
[00:11:37.600 --> 00:11:38.600]  作者第一樣就問了
[00:11:38.600 --> 00:11:42.600]  你們中間有哪一個是有智慧和有見識的呢?
[00:11:42.600 --> 00:11:45.200]  你們當中有誰是有智慧有見識的呢?
[00:11:45.200 --> 00:11:46.600]  準確一點的翻譯來講
[00:11:46.600 --> 00:11:51.000]  是說你們有智慧也都能夠明白事理
[00:11:51.000 --> 00:11:55.800]  準確的翻譯是你們有智慧也能夠明白事理
[00:11:55.800 --> 00:11:56.600]  換句話來講
[00:11:56.600 --> 00:11:59.200]  一個人原來要靠智慧
[00:11:59.200 --> 00:12:00.400]  換句話來說
[00:12:00.400 --> 00:12:01.800]  有人要靠智慧
[00:12:01.800 --> 00:12:03.000]  要用着智慧
[00:12:03.000 --> 00:12:06.000]  去幫助我們在侍奉的過程當中
[00:12:06.000 --> 00:12:08.400]  洞悉的過程是怎麼樣
[00:12:08.400 --> 00:12:09.800]  就是使用智慧
[00:12:09.800 --> 00:12:11.800]  用在這個過程裏面
[00:12:11.800 --> 00:12:15.200]  去洞悉這個過程是怎麼樣
[00:12:15.200 --> 00:12:16.200]  作者這樣問
[00:12:16.200 --> 00:12:18.200]  你們哪個有
[00:12:18.200 --> 00:12:20.800]  其實有點含義的
[00:12:20.800 --> 00:12:22.600]  作者在這裏問你們誰有
[00:12:22.600 --> 00:12:24.200]  其實有一些含義在裏面
[00:12:24.200 --> 00:12:25.000]  就是說在你們當中
[00:12:25.000 --> 00:12:29.200]  其實有智慧和有見識的是小數
[00:12:29.200 --> 00:12:33.400]  那就是說有堅持有智慧的是小數
[00:12:33.400 --> 00:12:35.600]  如果多就不用募匯了
[00:12:35.600 --> 00:12:37.200]  假如是多的話就不需要募匯了
[00:12:37.200 --> 00:12:38.800]  多就自動波了
[00:12:38.800 --> 00:12:40.200]  多的時候可以自動打
[00:12:40.200 --> 00:12:42.400]  所以我開車都喜歡開自動波
[00:12:42.400 --> 00:12:43.600]  不喜歡開手波
[00:12:43.600 --> 00:12:46.000]  所以我開車也是喜歡自動擋
[00:12:46.000 --> 00:12:49.000]  不喜歡手排擋
[00:12:49.000 --> 00:12:52.800]  但是因爲在你當中是缺乏這樣的人手
[00:12:52.800 --> 00:12:56.000]  就是因爲在你們當中缺乏這樣的人手
[00:12:56.000 --> 00:12:59.200]  所以作者就更加要在這裏催逼
[00:12:59.200 --> 00:13:01.400]  收到這封信的讀者
[00:13:01.400 --> 00:13:03.600]  所以作者在這裏更加的驅波
[00:13:03.600 --> 00:13:05.800]  收到這一封信的讀者
[00:13:05.800 --> 00:13:08.800]  現在就是你決定的時間
[00:13:08.800 --> 00:13:11.000]  現在就是你決定的時間
[00:13:11.000 --> 00:13:13.400]  你究竟肯不肯去真是認識
[00:13:13.400 --> 00:13:15.200]  你怎麼建立智慧
[00:13:15.200 --> 00:13:17.200]  和成爲一個明事理的人呢
[00:13:17.200 --> 00:13:19.600]  就是你願不願意去認識
[00:13:19.600 --> 00:13:23.800]  你怎樣建立智慧與明擺事理的人呢
[00:13:23.800 --> 00:13:25.600]  你可能讀到這裏會再問
[00:13:25.600 --> 00:13:28.600]  雅各書的作者爲什麼這麼逼那些信徒呢
[00:13:28.600 --> 00:13:29.600]  有可能你會問
[00:13:29.600 --> 00:13:34.200]  爲什麼雅各書的作者這樣的強迫信徒呢
[00:13:34.200 --> 00:13:36.200]  我相信因爲一個原因
[00:13:36.200 --> 00:13:37.400]  我相信只有一個原因
[00:13:37.400 --> 00:13:39.200]  嚴師一定出高徒
[00:13:39.200 --> 00:13:41.000]  嚴師一定出高徒
[00:13:41.000 --> 00:13:43.800]  這個作者雅各書的作者
[00:13:43.800 --> 00:13:45.200]  這個雅各書的作者
[00:13:45.200 --> 00:13:48.600]  她很希望當收到這封信的
[00:13:48.600 --> 00:13:51.600]  或者好像我們今天讀到這封信的讀者
[00:13:51.600 --> 00:13:52.800]  當收到這一封信
[00:13:52.800 --> 00:13:55.000]  或者是收到這一封信的讀者
[00:13:55.000 --> 00:13:57.800]  我們真的要去做一個決定
[00:13:57.800 --> 00:13:59.800]  我們真的要去做一個決定
[00:13:59.800 --> 00:14:02.200]  立定心智
[00:14:02.200 --> 00:14:07.600]  去朝着有智慧和有能夠明發事理的方向去走
[00:14:07.600 --> 00:14:11.800]  就是朝着這個有智慧與明擺事理的這個方向去走
[00:14:11.800 --> 00:14:13.000]  那你就會問了
[00:14:13.000 --> 00:14:13.800]  那你就會問
[00:14:13.800 --> 00:14:14.600]  牧師啊
[00:14:14.600 --> 00:14:15.400]  牧師啊
[00:14:15.400 --> 00:14:18.800]  我們以前曾經聽過一些牧者這樣講過
[00:14:18.800 --> 00:14:21.200]  以前我曾經聽過有些牧者這樣說
[00:14:21.200 --> 00:14:23.600]  這個叫做交障論
[00:14:23.600 --> 00:14:25.200]  就是一個交障論
[00:14:25.200 --> 00:14:26.000]  有沒有聽過
[00:14:26.000 --> 00:14:26.800]  有沒有聽過
[00:14:26.800 --> 00:14:27.800]  沒有
[00:14:27.800 --> 00:14:29.000]  我一講你就會知道
[00:14:29.000 --> 00:14:30.200]  我一講你們就明白
[00:14:30.200 --> 00:14:32.800]  是出自於這個彼得前書第四章五節
[00:14:32.800 --> 00:14:35.800]  是出自於這個彼得前書第四章五節
[00:14:35.800 --> 00:14:38.200]  在這一節經文裏面講什麼呢
[00:14:38.200 --> 00:14:39.600]  在這一節經文裏面說什麼
[00:14:39.600 --> 00:14:42.600]  就是當如果一個人他信主之後呢
[00:14:42.600 --> 00:14:44.800]  就是當這個人信主之後
[00:14:44.800 --> 00:14:49.600]  他要負責他自己在上帝面前的盤賬
[00:14:49.600 --> 00:14:52.800]  就是他要負責自己在上帝面前的哪一盤賬
[00:14:52.800 --> 00:14:57.800]  於是乎就引申了一個這樣的教會的信仰出來
[00:14:57.800 --> 00:15:01.000]  因此就引申到有這樣教會的信仰出來
[00:15:01.000 --> 00:15:02.000]  就是一個信徒
[00:15:02.000 --> 00:15:03.000]  就是一個信徒
[00:15:03.000 --> 00:15:03.800]  你不要理他
[00:15:03.800 --> 00:15:05.000]  他信得好也好
[00:15:05.000 --> 00:15:06.400]  不管他信得好不好
[00:15:06.400 --> 00:15:08.600]  他信得不好也好
[00:15:08.600 --> 00:15:10.000]  他信得不好也好
[00:15:10.000 --> 00:15:12.000]  無論他信成怎樣也好
[00:15:12.000 --> 00:15:14.400]  不管他的信是怎樣也好
[00:15:14.400 --> 00:15:16.400]  最後都是他自己交賬而已
[00:15:16.400 --> 00:15:18.200]  到最後都是他自己交賬而已
[00:15:18.200 --> 00:15:20.200]  他自己向神負責任
[00:15:20.200 --> 00:15:21.200]  熟不熟啊這句話
[00:15:21.200 --> 00:15:23.000]  他自己向神負責任
[00:15:23.000 --> 00:15:24.400]  我們經常都這麼說的
[00:15:24.400 --> 00:15:26.600]  尤其是對着一個老公或者老婆
[00:15:26.600 --> 00:15:29.400]  就說你跟上帝交賬了
[00:15:29.400 --> 00:15:31.400]  特別是跟我們的配偶的時候
[00:15:31.400 --> 00:15:33.400]  我們談不來的時候就會說
[00:15:33.400 --> 00:15:37.000]  你跟上帝交賬去吧
[00:15:37.000 --> 00:15:39.000]  於是乎甚至有這個牧者
[00:15:39.000 --> 00:15:41.000]  這樣有一些牧者
[00:15:41.000 --> 00:15:43.000]  也都帶着這種思維
[00:15:43.000 --> 00:15:45.000]  也帶着這樣的思維
[00:15:45.000 --> 00:15:47.000]  教會的會衆他信成怎樣呢
[00:15:47.000 --> 00:15:50.000]  教會的會衆他怎樣信
[00:15:50.000 --> 00:15:52.000]  不要給他們這麼大的壓力
[00:15:52.000 --> 00:15:54.000]  就是不要讓他們有太大的壓力
[00:15:54.000 --> 00:15:56.000]  多一事不如少一事
