
[00:00:00.000 --> 00:00:03.360]  各位弟兄姊妹我們今天是第十二月的第一個主日
[00:02:31.240 --> 00:02:32.840]  他們處事的態度
[00:02:32.840 --> 00:02:34.920]  面對怎樣去迎接聖誕節
[00:02:34.920 --> 00:02:36.440]  都有不同的看法
[00:02:36.440 --> 00:02:38.040]  就算這幫市民
[00:02:38.040 --> 00:02:40.800]  他們背後都有燈飾裝飾
[00:02:40.800 --> 00:02:44.880]  雖然是過這個炎寒的冬天
[00:02:44.880 --> 00:02:46.080]  又沒有電
[00:02:46.080 --> 00:02:48.760]  又沒有影響到暖氣
[00:02:48.760 --> 00:02:50.640]  水又要去打水
[00:02:50.640 --> 00:02:52.280]  但是都一樣是
[00:02:52.280 --> 00:02:53.840]  我們怎樣去明白到
[00:02:53.840 --> 00:02:55.840]  聖誕節的意義是甚麼呢
[00:02:55.840 --> 00:02:57.240]  基督徒我們知道
[00:02:57.240 --> 00:02:59.520]  我們是迎接等待
[00:02:59.520 --> 00:03:02.000]  主耶穌基督再次過任的日子
[00:03:02.000 --> 00:03:03.040]  我們看到
[00:03:03.040 --> 00:03:07.400]  我們今天會從撒姆爾基下去繼續看
[00:03:07.400 --> 00:03:09.520]  撒姆爾基下記載了
[00:03:09.520 --> 00:03:11.520]  大衛和蘇羅
[00:03:11.520 --> 00:03:14.960]  蘇羅和大衛是連續地去
[00:03:14.960 --> 00:03:17.160]  被高立做以色列王
[00:03:17.160 --> 00:03:20.120]  當到蘇羅是戰死的時候
[00:03:20.120 --> 00:03:26.640]  大衛就變成猶大和以色列家的君王
[00:03:26.640 --> 00:03:28.720]  我們看到上一次主日
[00:03:28.720 --> 00:03:30.520]  我們看到阿沙隆
[00:03:30.520 --> 00:03:31.840]  見到他哥哥暗戀
[00:03:31.840 --> 00:03:34.160]  他侮辱他妹妹的時候
[00:03:34.160 --> 00:03:35.920]  他已經懷恨在心
[00:03:35.920 --> 00:03:43.760]  所以就發動這個借藉這個憲制的事情去叛變
[00:03:43.760 --> 00:03:45.560]  在十五章的時候
[00:03:45.560 --> 00:03:47.240]  這是一個新的單元
[00:03:47.240 --> 00:03:49.240]  十五章到十九章是一個單元
[00:03:49.240 --> 00:03:51.240]  甚至到二十章
[00:03:51.240 --> 00:03:52.520]  是一個單元裡面
[00:03:52.520 --> 00:03:53.520]  撒姆爾基是一個單元
[00:03:53.520 --> 00:03:55.520]  去記述一個的信息
[00:03:55.520 --> 00:03:58.200]  在十五章的時候一開始就提到
[00:03:58.200 --> 00:03:59.640]  阿沙隆就懷恨在心
[00:03:59.640 --> 00:04:05.240]  藉著這個憲制的事情去嘗試去叛變
[00:04:05.240 --> 00:04:06.240]  去叛變
[00:04:06.240 --> 00:04:09.080]  他首先就在城牆裡面和人和
[00:04:09.080 --> 00:04:11.080]  主持公道
[00:04:11.080 --> 00:04:12.080]  收買人心
[00:04:12.080 --> 00:04:14.480]  接著就和他的父親
[00:04:14.480 --> 00:04:16.880]  他的父親大衛王
[00:04:16.880 --> 00:04:21.880]  就說去依法輪那裡去憲制
[00:04:21.880 --> 00:04:24.360]  所以帶了一幫人去憲制
[00:04:24.360 --> 00:04:26.360]  但是當中他有一個計劃
[00:04:26.360 --> 00:04:30.040]  就和這個就算是大衛的謀士
[00:04:30.040 --> 00:04:31.040]  去串通
[00:04:31.040 --> 00:04:33.040]  說要去造反
[00:04:33.040 --> 00:04:39.200]  所以這個叛逆的事情就開始了
[00:04:39.200 --> 00:04:43.240]  他當中又有大衛王
[00:04:43.240 --> 00:04:46.520]  見到這個事情就說要開始逃難
[00:04:46.520 --> 00:04:48.880]  當中有一個阿特人
[00:04:48.880 --> 00:04:50.800]  阿特人如果大家知道那個地方的時候
[00:04:50.800 --> 00:04:52.400]  就算那些菲律師人
[00:04:52.400 --> 00:04:58.760]  他都會有一個意大利的阿加特人
[00:04:58.760 --> 00:05:01.560]  都說想和大衛一起走路
[00:05:01.560 --> 00:05:03.840]  大衛就勸他說不如你回去吧
[00:05:03.840 --> 00:05:07.600]  你都是在我們當中不是一段長的日子
[00:05:07.600 --> 00:05:09.160]  你和你是外邦人
[00:05:09.160 --> 00:05:11.600]  為什麼要跟著大衛去逃難呢
[00:05:11.600 --> 00:05:14.200]  大衛就勸他說你不如回去吧
[00:05:14.200 --> 00:05:16.200]  神是會用慈愛誠實
[00:05:16.200 --> 00:05:20.160]  去對你這個這麼忠誠的僕人
[00:05:20.160 --> 00:05:21.840]  但意大利就說不是
[00:05:21.840 --> 00:05:23.520]  我會跟著無論生與死
[00:05:23.520 --> 00:05:27.320]  都會跟著大衛去逃難
[00:05:27.320 --> 00:05:30.240]  我們就快速的去到看到大衛的時候
[00:05:30.240 --> 00:05:31.400]  逃難的時候
[00:05:31.400 --> 00:05:34.760]  我們就去到人民就開始放聲大哭
[00:05:34.760 --> 00:05:38.480]  因為他們要離開耶路撒冷城
[00:05:38.480 --> 00:05:40.480]  離開大圍城
[00:05:40.480 --> 00:05:43.880]  去逃難 去到東邊那裡
[00:05:43.880 --> 00:05:45.480]  最後會過了約旦河
[00:05:45.480 --> 00:05:47.080]  去到二哥廉的地方
[00:05:47.080 --> 00:05:51.200]  我們一頭去看今天的主題的時候
[00:05:51.200 --> 00:05:52.680]  究竟在聖誕節期間
[00:05:52.680 --> 00:05:53.960]  我們怎麼用這個經文
[00:05:53.960 --> 00:05:56.200]  我們看到
[00:05:56.200 --> 00:05:57.480]  剛才大家所讀的經文
[00:05:57.480 --> 00:05:59.480]  去到第十九章的時候
[00:05:59.480 --> 00:06:03.760]  大衛王回去猶大的地方
[00:06:03.760 --> 00:06:06.960]  回去約旦河 回去耶路撒冷
[00:06:06.960 --> 00:06:10.000]  他們在迎接這個君主回去
[00:06:10.000 --> 00:06:12.000]  但是我們在聖經我們看到
[00:06:12.000 --> 00:06:13.000]  聖誕節期間
[00:06:13.000 --> 00:06:15.080]  我們過聖誕節期間的時候
[00:06:15.080 --> 00:06:17.840]  我們知道主耶穌基督會再次降臨
[00:06:17.840 --> 00:06:19.280]  經文 聖經教導我們
[00:06:19.280 --> 00:06:20.400]  耶穌降臨的時候
[00:06:20.400 --> 00:06:22.320]  不會好像大衛王那樣
[00:06:22.320 --> 00:06:25.240]  耶穌是貼撒羅里加前書提到說
[00:06:25.240 --> 00:06:26.520]  祂在天空上
[00:06:26.520 --> 00:06:27.840]  我們會被提
[00:06:27.840 --> 00:06:29.600]  如果是當地的教會被提
[00:06:29.600 --> 00:06:31.840]  會遇見主耶穌基督
[00:06:31.840 --> 00:06:35.200]  所以遇見主耶穌基督的時候
[00:06:35.200 --> 00:06:36.480]  情況不同
[00:06:36.480 --> 00:06:40.240]  但是我們也可以在撒母爾記下
[00:06:40.240 --> 00:06:41.640]  第十九章的時候
[00:06:41.640 --> 00:06:44.560]  看看那幫的以色列民
[00:06:44.560 --> 00:06:47.560]  他們怎麼存著什麼心態
[00:06:47.560 --> 00:06:50.000]  去預備他們的君王
[00:06:50.000 --> 00:06:53.160]  再次回去他們當中
[00:06:53.160 --> 00:06:55.400]  我們一同用聖經的話語去學習
[00:06:55.400 --> 00:06:56.880]  怎麼去預備我們的心
[00:06:56.880 --> 00:07:00.440]  去迎接 面對 迎接這個聖誕節
[00:07:00.440 --> 00:07:02.640]  我們一同低頭祈禱
[00:07:02.640 --> 00:07:03.560]  我是你的主耶穌基督
[00:07:03.560 --> 00:07:05.280]  我來存著滿心的感謝
[00:07:05.280 --> 00:07:07.440]  我們感謝祢在二千多年前
[00:07:07.440 --> 00:07:09.720]  道成玉身駐在我們中間
[00:07:09.720 --> 00:07:11.040]  滿有恩典慈愛
[00:07:11.040 --> 00:07:14.200]  去對待我們這幫信求你的人
[00:07:14.200 --> 00:07:16.480]  求神祢繼續藉著祢的話語
[00:07:16.480 --> 00:07:18.720]  聖經來教導我們
[00:07:18.720 --> 00:07:20.280]  請督察我們
[00:07:20.280 --> 00:07:22.040]  去怎樣去跟從主祢
[00:07:22.040 --> 00:07:24.400]  做一個忠心的本人
[00:07:24.400 --> 00:07:26.000]  求主祢開我們的眼睛
[00:07:26.000 --> 00:07:26.800]  開我們的耳朵
[00:07:26.800 --> 00:07:28.000]  讓我們聽得清楚
[00:07:28.000 --> 00:07:30.200]  看得明白祢的心意
[00:07:30.200 --> 00:07:31.280]  我們以上的禱稿
[00:07:31.280 --> 00:07:33.360]  奉主耶穌得聖的名字祈求
[00:07:33.360 --> 00:07:36.040]  是嗎 好
[00:07:36.040 --> 00:07:37.600]  在大家剛才所讀的
[00:07:37.600 --> 00:07:43.600]  《撒姆二記》第十九節到十四節的時候
[00:07:43.600 --> 00:07:44.880]  我們都聽到
[00:07:44.880 --> 00:07:48.200]  他們這幫的以色列民
[00:07:48.200 --> 00:07:51.440]  和猶太人都開始討論
[00:07:51.440 --> 00:07:53.760]  既然阿撒隆叛變的時候
[00:07:53.760 --> 00:07:57.240]  已經被約押所殺了
[00:07:57.240 --> 00:07:59.520]  當然大衛就非常傷心
[00:07:59.520 --> 00:08:02.960]  他因為明明叫了約押他們這幫將領
[00:08:02.960 --> 00:08:06.000]  說「千萬不要殺我的兒子阿撒隆」
[00:08:06.000 --> 00:08:08.120]  但是約押都不聽話
[00:08:08.120 --> 00:08:13.360]  看到有機會就趁機插到他的身體裡
[00:08:13.360 --> 00:08:15.640]  就令到他身亡
[00:08:15.640 --> 00:08:18.600]  大衛哭了一大頓
[00:08:18.600 --> 00:08:20.720]  真的很傷心
[00:08:20.720 --> 00:08:22.000]  傷心到一個地步
[00:08:22.000 --> 00:08:22.760]  約押就說
[00:08:22.760 --> 00:08:27.520]  「你根本就在這裡哭得這麼嚴重」
[00:08:27.520 --> 00:08:29.960]  「好像雖然我們打贏仗」
[00:08:29.960 --> 00:08:32.960]  「將這個叛亂平息了」
[00:08:32.960 --> 00:08:35.120]  「但是傷心到這個情況」
[00:08:35.120 --> 00:08:39.000]  「你好像我們這幫大兄回來城的時候」
[00:08:39.000 --> 00:08:41.680]  「好像打輸仗一樣」
[00:08:41.680 --> 00:08:44.120]  「是會擾亂軍心」
[00:08:44.120 --> 00:08:46.920]  結果約押就勸大衛
[00:08:46.920 --> 00:08:50.840]  「你要去穩定軍心」
[00:08:50.840 --> 00:08:54.000]  我們看回這個文章的結構的時候
[00:08:54.000 --> 00:08:56.280]  我們看到原來這幫的以色列民
[00:08:56.280 --> 00:08:59.520]  和猶太人在這裡紛紛議論
[00:08:59.520 --> 00:09:01.400]  怎樣請大衛王回來
[00:09:01.400 --> 00:09:03.640]  請不請他回來做皇帝呢
[00:09:03.640 --> 00:09:04.680]  做君王呢
[00:09:04.680 --> 00:09:06.080]  還有之後
[00:09:06.080 --> 00:09:09.320]  請了他過河回來的時候又在吵架
[00:09:09.320 --> 00:09:14.480]  之後又有一個士巴叛變的情況
[00:09:14.480 --> 00:09:17.440]  我們如果看回這個《薩姆爾記》
[00:09:17.440 --> 00:09:19.120]  從第19章看到第21章
[00:09:19.120 --> 00:09:20.720]  甚至看到最後的時候
[00:09:20.720 --> 00:09:23.280]  你看到這兩次的爭拗當中
[00:09:23.280 --> 00:09:26.120]  中間夾著一個訊息
[00:09:26.120 --> 00:09:29.680]  就是中間又看到有三批人
[00:09:29.680 --> 00:09:32.520]  去到約旦河的東岸
[00:09:32.520 --> 00:09:35.120]  去迎接大衛過約旦河
[00:09:35.120 --> 00:09:36.400]  回到西邊
[00:09:36.400 --> 00:09:37.520]  去回到耶路撒冷
[00:09:37.520 --> 00:09:39.000]  去乞丐回到耶路撒冷
[00:09:39.000 --> 00:09:43.120]  中間那三批人的回應
[00:09:43.120 --> 00:09:45.320]  我們當中去學習這樣的訊息
[00:09:45.320 --> 00:09:49.040]  第一個批人就是在第15節提到
[00:09:49.040 --> 00:09:51.040]  王到了約旦河的東邊
[00:09:51.040 --> 00:09:52.040]  去美國河
[00:09:52.040 --> 00:09:53.840]  他到了約旦河的東邊的時候
[00:09:53.840 --> 00:09:58.120]  猶太人就下山去吉甲的地方
[00:09:58.120 --> 00:10:01.320]  去準備去接吉甲的美國河
[00:10:01.320 --> 00:10:03.640]  即是去吉甲聚在一起
[00:10:03.640 --> 00:10:08.160]  是想請大衛和他的一家
[00:10:08.160 --> 00:10:10.760]  和他的同伴去過河
[00:10:10.760 --> 00:10:12.960]  回到加南地
[00:10:12.960 --> 00:10:15.640]  去到當時有一個變亞敏人
[00:10:15.640 --> 00:10:17.360]  一班的巴胡林人
[00:10:17.360 --> 00:10:19.840]  變亞敏人的師妹
[00:10:19.840 --> 00:10:21.240]  就急急地走下來
[00:10:21.240 --> 00:10:22.840]  和猶太人一起下來
[00:10:22.840 --> 00:10:24.640]  即是他們分開
[00:10:24.640 --> 00:10:27.160]  以色列支派十支派
[00:10:27.160 --> 00:10:28.360]  猶太啊
[00:10:28.360 --> 00:10:29.560]  接著就
[00:10:29.560 --> 00:10:32.160]  接著就那個家
[00:10:32.160 --> 00:10:33.640]  他們這班的變亞敏人
[00:10:33.640 --> 00:10:35.640]  就是以掃羅那班
[00:10:35.640 --> 00:10:37.120]  掃羅的變亞敏人
[00:10:37.120 --> 00:10:38.520]  就急急地下來
[00:10:38.520 --> 00:10:39.560]  為什麼這麼急急地下來
[00:10:39.560 --> 00:10:41.960]  因為他知道自己做錯了之前
[00:10:41.960 --> 00:10:44.160]  原來當大衛走難的時候
[00:10:44.160 --> 00:10:45.960]  他在逼迫大衛
[00:10:45.960 --> 00:10:47.560]  說你活該啊
[00:10:47.560 --> 00:10:49.040]  做這麼多壞事
[00:10:49.040 --> 00:10:50.760]  他在罵他罵到他
[00:10:50.760 --> 00:10:52.560]  還搵石頭想扔他
[00:10:52.560 --> 00:10:55.360]  那時候大衛和他的一家就說
[00:10:55.360 --> 00:10:55.960]  由他吧
[00:10:55.960 --> 00:10:58.160]  是神叫他來罵我的
[00:10:58.160 --> 00:11:00.160]  因為他犯罪
[00:11:00.160 --> 00:11:01.960]  上一個主日我們看到說
[00:11:01.960 --> 00:11:05.160]  大衛是侮辱了別舌巴
[00:11:05.160 --> 00:11:07.160]  他生了一個兒子
[00:11:07.160 --> 00:11:09.760]  還將烏尼亞去謀殺殺害
[00:11:09.760 --> 00:11:11.160]  若拿丹
[00:11:11.160 --> 00:11:14.160]  先知去責備他
[00:11:14.160 --> 00:11:16.160]  說他的家會一無安寧人
[00:11:16.160 --> 00:11:18.760]  說互相會有裡面的廝殺
[00:11:18.760 --> 00:11:20.360]  和國家會混亂
[00:11:20.360 --> 00:11:22.760]  當時變亞敏人的嬸妹
[00:11:22.760 --> 00:11:25.360]  見到阿沙龍叛變的時候
[00:11:25.360 --> 00:11:26.360]  啊
[00:11:26.360 --> 00:11:28.760]  真是落井下石了
[00:11:28.760 --> 00:11:30.160]  抵你死的
[00:11:30.160 --> 00:11:32.560]  基本上是在奏助大衛
[00:11:32.560 --> 00:11:35.960]  現在大衛平息了阿沙龍的叛變
[00:11:35.960 --> 00:11:36.960]  要回來了
[00:11:36.960 --> 00:11:38.960]  嬸妹就急急忙忙地下來
[00:11:38.960 --> 00:11:40.960]  在那裡 嘩真的不行
[00:11:40.960 --> 00:11:42.960]  如果大衛回來做皇帝
[00:11:42.960 --> 00:11:44.760]  不回來道歉
[00:11:44.760 --> 00:11:45.560]  命都沒有了
[00:11:45.560 --> 00:11:46.560]  不只是他的命
[00:11:46.560 --> 00:11:47.960]  全家人都沒有命了
[00:11:47.960 --> 00:11:55.560]  所以他就立即跟著猶太人下來迎接大衛王過河
[00:11:55.560 --> 00:11:58.360]  嬸妹就拉著一千人的變亞敏人
[00:11:58.360 --> 00:12:01.760]  和蘇羅家 洗巴
[00:12:01.760 --> 00:12:03.360]  洗巴 大家記得洗巴嗎
[00:12:03.360 --> 00:12:08.160]  洗巴就是米菲波切的僕人
[00:12:08.160 --> 00:12:13.560]  他之前在大衛王走難的時候
[00:12:13.560 --> 00:12:19.560]  其實他還在謀害他的主人
[00:12:19.560 --> 00:12:26.160]  不過他也給大衛預備了很多的爐子
[00:12:26.160 --> 00:12:27.960]  有得坐
[00:12:27.960 --> 00:12:30.160]  動物和一些食物帶走
[00:12:30.160 --> 00:12:39.160]  洗巴都一起來迎接大衛王過約旦河
[00:12:39.160 --> 00:12:40.960]  去到過河的時候
[00:12:40.960 --> 00:12:43.560]  王就去到過河了
[00:12:43.560 --> 00:12:51.360]  嬸妹就苦服在地在王面前去認罪
[00:12:51.360 --> 00:12:52.760]  因為她對王說
[00:12:52.760 --> 00:12:53.960]  我主我王
[00:12:53.960 --> 00:12:55.760]  你出耶路撒冷的時候
[00:12:55.760 --> 00:12:58.760]  僕人撥翼的事情
[00:12:58.760 --> 00:13:00.760]  又是做撥翼的事情
[00:13:00.760 --> 00:13:02.760]  就好像剛才阿沙朗那樣
[00:13:02.760 --> 00:13:05.760]  就說有撥翼的事情去 rebelion
[00:13:05.760 --> 00:13:08.360]  有 conspiracy 去整鬼
[00:13:08.360 --> 00:13:09.960]  就是在謀害大衛
[00:13:09.960 --> 00:13:13.960]  就算這個僕人嬸妹
[00:13:13.960 --> 00:13:15.960]  也是那時候在謀
[00:13:15.960 --> 00:13:21.560]  就是陷害 叛逆大衛君王
[00:13:21.560 --> 00:13:25.160]  所以求你不要把這件事情放在心裡
[00:13:25.160 --> 00:13:26.960]  我以前所犯的罪
[00:13:26.960 --> 00:13:28.960]  求你饒恕我
[00:13:28.960 --> 00:13:30.160]  求你饒恕我
[00:13:30.160 --> 00:13:32.360]  你猜大衛有沒有饒恕他呢
[00:13:32.360 --> 00:13:33.560]  暫時都有的
[00:13:33.560 --> 00:13:35.960]  因為今天他說很高興的日子
[00:13:35.960 --> 00:13:38.360]  不要做廝殺的事情
[00:13:38.360 --> 00:13:40.560]  今天僕人明知自己有罪
[00:13:40.560 --> 00:13:42.360]  所以約失全家宗
[00:13:42.360 --> 00:13:47.960]  今天我首先來到我主我王那裡
[00:13:47.960 --> 00:13:49.960]  來到你面前去認罪
[00:13:49.960 --> 00:13:51.360]  去接應接去
[00:13:51.360 --> 00:13:52.360]  搶著
[00:13:52.360 --> 00:13:54.160]  就是誰先跟你握手的那個
[00:13:54.160 --> 00:13:54.960]  哇 你真的
[00:13:54.960 --> 00:13:55.560]  你好啦
[00:13:55.560 --> 00:13:56.360]  就是跟你握手的那個
[00:13:56.360 --> 00:13:57.760]  表示這個誠意
[00:13:57.760 --> 00:14:02.760]  但是大衛是真的有原諒他
[00:14:02.760 --> 00:14:04.360]  雖然他的將領說他
[00:14:04.360 --> 00:14:04.960]  不要啦
[00:14:04.960 --> 00:14:06.160]  因為這個這麼壞的人
[00:14:06.160 --> 00:14:06.960]  你為什麼要原諒他呢
[00:14:06.960 --> 00:14:10.360]  但是大衛說我會原諒他
[00:14:10.360 --> 00:14:11.560]  要輸他
[00:14:11.560 --> 00:14:13.360]  接著第二個人來了
[00:14:13.360 --> 00:14:16.560]  就是米菲波切
[00:14:16.560 --> 00:14:17.960]  這個是誰呢
[00:14:17.960 --> 00:14:18.760]  是約拿丹
[00:14:18.760 --> 00:14:20.160]  約拿丹的兒子
[00:14:20.160 --> 00:14:21.960]  就是掃羅的孫子
[00:14:21.960 --> 00:14:23.560]  他就是剛才的
[00:14:23.560 --> 00:14:26.960]  他的僕人細巴
[00:14:26.960 --> 00:14:28.560]  他那時候就說
[00:14:28.560 --> 00:14:30.760]  現在就米菲波切來解釋了
[00:14:30.760 --> 00:14:31.760]  為什麼你米菲波切
[00:14:31.760 --> 00:14:33.160]  你明明每晚都
[00:14:33.160 --> 00:14:34.760]  就是經常跟我的皇帝
[00:14:34.760 --> 00:14:36.360]  大衛皇帝吃飯的
[00:14:36.360 --> 00:14:37.160]  你記得嗎
[00:14:37.160 --> 00:14:38.560]  他是大衛皇
[00:14:38.560 --> 00:14:43.760]  他專門請回約拿丹的兒子回來
[00:14:43.760 --> 00:14:45.360]  跟他同席吃飯
[00:14:45.360 --> 00:14:47.160]  當他親人一樣吃飯
[00:14:47.160 --> 00:14:50.360]  為什麼走爛的時候沒有了影子
[00:14:50.360 --> 00:14:53.360]  現在就嘗試立刻衝下來解釋了
[00:14:53.360 --> 00:14:54.960]  又到了約丹河邊
[00:14:54.960 --> 00:14:55.560]  解釋說
[00:14:55.560 --> 00:14:58.360]  我迎接大衛皇回來
[00:14:58.360 --> 00:15:01.360]  因為大衛皇你走的時候
[00:15:01.360 --> 00:15:02.560]  你知道我啦
[00:15:02.560 --> 00:15:03.560]  我走了之後
[00:15:03.560 --> 00:15:05.360]  一直都
[00:15:05.360 --> 00:15:06.960]  他說什麼
[00:15:06.960 --> 00:15:08.160]  沒有修腳甲
[00:15:08.160 --> 00:15:09.960]  鬍鬚也沒有修
[00:15:09.960 --> 00:15:11.760]  衣服也沒有洗
[00:15:11.760 --> 00:15:13.960]  哇 衣服都臭了
[00:15:13.960 --> 00:15:16.560]  你真的一直都沒有梳洗
[00:15:16.560 --> 00:15:17.360]  無顧自己
[00:15:17.360 --> 00:15:19.960]  直到你等到你回來
[00:15:19.960 --> 00:15:24.360]  我知道今天我也是這樣的形象
[00:15:24.360 --> 00:15:25.760]  這個情況的時候
[00:15:25.760 --> 00:15:28.360]  如果大家回去看的時候
[00:15:28.360 --> 00:15:31.360]  24節到30節的時候
[00:15:31.360 --> 00:15:33.360]  就一直講他的對話
[00:15:33.360 --> 00:15:36.160]  他就告訴他我們接你
[00:15:36.160 --> 00:15:37.760]  那皇上問他
[00:15:37.760 --> 00:15:38.560]  大衛皇問他
[00:15:38.560 --> 00:15:41.560]  為什麼你那個時候不跟我一起走
[00:15:41.560 --> 00:15:42.760]  我當你是一個親人
[00:15:42.760 --> 00:15:44.360]  為什麼不跟我一起走
[00:15:44.360 --> 00:15:46.760]  飛波切就回答他
[00:15:46.760 --> 00:15:47.560]  我主要是皇上
[00:15:47.560 --> 00:15:48.160]  我那個時候
[00:15:48.160 --> 00:15:48.760]  你知道嗎
[00:15:48.760 --> 00:15:51.560]  我這個僕人是跛腳的
[00:15:51.560 --> 00:15:54.560]  我那天怎麼騎路跟皇上一起呢
[00:15:54.560 --> 00:15:57.360]  還有那個僕人要回去騙他
[00:15:57.360 --> 00:15:59.360]  還在那裡誣害他
[00:15:59.360 --> 00:16:02.360]  結果大衛就給了那些田地
[00:16:02.360 --> 00:16:03.960]  都給洗了
[00:16:03.960 --> 00:16:08.760]  所以那時候就被人瞞騙了
[00:16:08.760 --> 00:16:10.360]  就是米飛波切
[00:16:10.360 --> 00:16:15.360]  他自己都被洗巴他的僕人瞞騙
[00:16:15.360 --> 00:16:16.560]  騙了他的田地
[00:16:16.560 --> 00:16:19.760]  因為大衛賞賜了給他
[00:16:19.760 --> 00:16:21.760]  現在你回來的時候
[00:16:21.760 --> 00:16:25.560]  我就回來去迎接你
[00:16:25.560 --> 00:16:27.560]  求你去主持公道
[00:16:27.560 --> 00:16:30.960]  結果大衛皇就分一半的田地
[00:16:30.960 --> 00:16:34.760]  分給米飛波切
[00:16:34.760 --> 00:16:36.560]  這個事情當中
[00:16:36.560 --> 00:16:39.360]  有很多的聖經老師有不同的看法
[00:16:39.360 --> 00:16:41.160]  是不是大衛做得很不對
[00:16:41.160 --> 00:16:43.760]  還是大衛都有一點點懷疑
[00:16:43.760 --> 00:16:46.360]  究竟誰是真誰是假
[00:16:46.360 --> 00:16:47.760]  無論怎樣都好
[00:16:47.760 --> 00:16:53.360]  米飛波切都是下來落山
[00:16:53.360 --> 00:16:56.960]  去到約旦河邊去迎接大衛
[00:16:56.960 --> 00:17:00.960]  之後就有第三批人來迎接大衛
[00:17:00.960 --> 00:17:05.960]  這個第三個人就是巴西來
[00:17:05.960 --> 00:17:09.560]  他一直都是在大衛走難的時候
[00:17:09.560 --> 00:17:11.960]  他就去供應他的食物
[00:17:11.960 --> 00:17:13.760]  他和他一個父戶
[00:17:13.760 --> 00:17:15.760]  在約旦河東的一個父戶
