
[00:00:00.000 --> 00:00:03.000]  歡迎大家來到我們的周律崇拜
[00:02:02.000 --> 00:02:05.000]  上帝的子民根本沒有辦法有救贖
[00:02:05.000 --> 00:02:08.000]  你和我可以很努力的做一個好人
[00:02:08.000 --> 00:02:10.000]  然而沒有上帝的認許
[00:02:10.000 --> 00:02:11.000]  上帝的救恩
[00:02:11.000 --> 00:02:13.000]  沒有人可以得救
[00:02:13.000 --> 00:02:14.000]  於是
[00:02:14.000 --> 00:02:17.000]  一切由上帝的信實開始
[00:02:17.000 --> 00:02:22.000]  然後上帝的信實呼喚我們去信靠
[00:02:22.000 --> 00:02:24.000]  去依靠祂的救贖
[00:02:24.000 --> 00:02:26.000]  我們之所以可以得救
[00:02:26.000 --> 00:02:29.000]  不是因為我們自己幾個母母
[00:02:29.000 --> 00:02:30.000]  不是因為我們的信實
[00:02:30.000 --> 00:02:35.000]  而是因為我們依靠信靠上帝的信實
[00:02:35.000 --> 00:02:37.000]  去到第三C
[00:02:37.000 --> 00:02:39.000]  真正的信求
[00:02:39.000 --> 00:02:40.000]  真正的依靠
[00:02:40.000 --> 00:02:43.000]  必定會引發出一個真誠的信服
[00:02:43.000 --> 00:02:45.000]  和跟隨上帝
[00:02:45.000 --> 00:02:46.000]  就是我們的信實
[00:02:46.000 --> 00:02:49.000]  於是從上帝的信實
[00:02:49.000 --> 00:02:51.000]  去到我們的信靠
[00:02:51.000 --> 00:02:56.000]  最後達成出我們對上帝的信實
[00:02:56.000 --> 00:02:59.000]  我們可以用一個種樹的比喻
[00:02:59.000 --> 00:03:03.000]  來表明當中的關係
[00:03:03.000 --> 00:03:04.000]  上帝的信實
[00:03:04.000 --> 00:03:07.000]  就是我們救贖生命的土壤
[00:03:07.000 --> 00:03:08.000]  沒有這個土壤
[00:03:08.000 --> 00:03:10.000]  根本不會有這一棵樹
[00:03:10.000 --> 00:03:12.000]  然後以人的信靠
[00:03:12.000 --> 00:03:14.000]  以人說的不是完全的人
[00:03:14.000 --> 00:03:17.000]  以人說的是信靠上帝
[00:03:17.000 --> 00:03:20.000]  想跟上帝在同一陣線的人
[00:03:20.000 --> 00:03:22.000]  這個以人信靠上帝
[00:03:22.000 --> 00:03:26.000]  是我們連接上帝救恩的樹根
[00:03:26.000 --> 00:03:28.000]  接著去到C
[00:03:28.000 --> 00:03:29.000]  以人的信實
[00:03:29.000 --> 00:03:32.000]  是我們得救生命的枝葉
[00:03:32.000 --> 00:03:35.000]  或者最後結出的果子
[00:03:35.000 --> 00:03:38.000]  不過與其我叫它做ABC
[00:03:38.000 --> 00:03:43.000]  更加色切的應該是ABB
[00:03:43.000 --> 00:03:44.000]  為什麼會這樣說呢
[00:03:44.000 --> 00:03:46.000]  因為二人的信靠
[00:03:46.000 --> 00:03:47.000]  以及二人的信實
[00:03:47.000 --> 00:03:49.000]  基本上是緊緊相扣
[00:03:49.000 --> 00:03:50.000]  不能分割的
[00:03:50.000 --> 00:03:51.000]  如果我說它ABC
[00:03:51.000 --> 00:03:52.000]  好像是三樣東西
[00:03:52.000 --> 00:03:54.000]  其實是兩樣東西
[00:03:54.000 --> 00:03:55.000]  信靠和信實
[00:03:55.000 --> 00:03:57.000]  基本上是同一樣東西
[00:03:57.000 --> 00:03:59.000]  是分不開的東西
[00:03:59.000 --> 00:04:01.000]  信靠是信實
[00:04:01.000 --> 00:04:03.000]  眼看不見的根源
[00:04:03.000 --> 00:04:04.000]  接著信實
[00:04:04.000 --> 00:04:08.000]  又是信靠必然結出的果子
[00:04:08.000 --> 00:04:10.000]  一個真信靠上帝的人
[00:04:10.000 --> 00:04:13.000]  必定會有對上帝的信實
[00:04:13.000 --> 00:04:15.000]  所以所有的一切
[00:04:15.000 --> 00:04:18.000]  都是連在一起
[00:04:18.000 --> 00:04:19.000]  什麼是信心
[00:04:19.000 --> 00:04:20.000]  有人問
[00:04:20.000 --> 00:04:22.000]  原來信心有兩個部分
[00:04:22.000 --> 00:04:24.000]  信心就是信徒
[00:04:24.000 --> 00:04:27.000]  對上帝信實的全心信靠
[00:04:27.000 --> 00:04:29.000]  以及全人的回應
[00:04:29.000 --> 00:04:31.000]  兩者缺一不可
[00:04:31.000 --> 00:04:32.000]  什麼叫信心
[00:04:32.000 --> 00:04:34.000]  信心是我們信靠上帝的信實
[00:04:34.000 --> 00:04:37.000]  信心也是我們對上帝信實
[00:04:37.000 --> 00:04:39.000]  最終的全人的回應
[00:04:39.000 --> 00:04:43.000]  成為了我們的信實
[00:04:43.000 --> 00:04:46.000]  但我們去到新約聖經裏面
[00:04:46.000 --> 00:04:48.000]  有三本書信
[00:04:48.000 --> 00:04:50.000]  三次直接引用
[00:04:50.000 --> 00:04:54.000]  哈巴督書第二章第四節
[00:04:54.000 --> 00:04:55.000]  第一個引用是
[00:04:55.000 --> 00:04:59.000]  加泰書律法不能清義
[00:04:59.000 --> 00:05:02.000]  講述的是救贖的土壤和樹根
[00:05:02.000 --> 00:05:04.000]  上禮拜我講了
[00:05:04.000 --> 00:05:06.000]  第二本書是希伯來書
[00:05:06.000 --> 00:05:07.000]  裏面的背景講到
[00:05:07.000 --> 00:05:09.000]  他們被毀謗遭患難
[00:05:09.000 --> 00:05:10.000]  講述的是
[00:05:10.000 --> 00:05:14.000]  欽著信所顯出來救贖的生命
[00:05:14.000 --> 00:05:16.000]  第三是羅馬書
[00:05:16.000 --> 00:05:19.000]  上帝福音的泰能
[00:05:19.000 --> 00:05:23.000]  講述的是救贖的傳遞和大能
[00:05:23.000 --> 00:05:25.000]  值得強調的是
[00:05:25.000 --> 00:05:28.000]  這三本書卷所引用
[00:05:28.000 --> 00:05:30.000]  哈巴督第二章第四節
[00:05:30.000 --> 00:05:33.000]  不單止是隨便的引用
[00:05:33.000 --> 00:05:35.000]  而是將二人因信得生
[00:05:35.000 --> 00:05:37.000]  成為他們三本書
[00:05:37.000 --> 00:05:40.000]  整個書卷的核心思想
[00:05:40.000 --> 00:05:42.000]  就是說他不是就這樣引用
[00:05:42.000 --> 00:05:44.000]  哈巴督書第二章第四節
[00:05:44.000 --> 00:05:45.000]  作為一個金句
[00:05:45.000 --> 00:05:46.000]  而是他將
[00:05:46.000 --> 00:05:48.000]  哈巴督書第二章第四節
[00:05:48.000 --> 00:05:50.000]  發展成整本書
[00:05:50.000 --> 00:05:51.000]  就是加泰書
[00:05:51.000 --> 00:05:52.000]  希伯來書
[00:05:52.000 --> 00:05:55.000]  羅馬書的主幹
[00:05:55.000 --> 00:05:57.000]  從這個角度來講
[00:05:57.000 --> 00:05:58.000]  我們可以說
[00:05:58.000 --> 00:06:00.000]  哈巴督書第二章第四節
[00:06:00.000 --> 00:06:02.000]  一個小小的經文
[00:06:02.000 --> 00:06:04.000]  被上帝大大的使用
[00:06:04.000 --> 00:06:09.000]  成為了整個新約聖經的主幹
[00:06:09.000 --> 00:06:11.000]  整他的脊椎
[00:06:11.000 --> 00:06:14.000]  同時間我們可以這樣講
[00:06:14.000 --> 00:06:18.000]  哈巴督書好像一個懷孕的母親
[00:06:18.000 --> 00:06:20.000]  在舊約裏懷孕了
[00:06:20.000 --> 00:06:21.000]  她雖然嬌小玲瓏
[00:06:21.000 --> 00:06:23.000]  只有三章聖經
[00:06:23.000 --> 00:06:25.000]  但是這個嬌小玲瓏的媽媽
[00:06:25.000 --> 00:06:29.000]  竟然生育了新約聖經裏面
[00:06:29.000 --> 00:06:32.000]  當中三個舉足輕重的兒子
[00:06:32.000 --> 00:06:34.000]  他生育了加泰書
[00:06:34.000 --> 00:06:36.000]  生育了希伯來書
[00:06:36.000 --> 00:06:38.000]  生育了羅馬書
[00:06:38.000 --> 00:06:40.000]  沒有二人恩信得生
[00:06:40.000 --> 00:06:42.000]  就不會有加泰書
[00:06:42.000 --> 00:06:43.000]  希伯來書
[00:06:43.000 --> 00:06:46.000]  和羅馬書
[00:06:46.000 --> 00:06:48.000]  這三個兄弟
[00:06:48.000 --> 00:06:49.000]  這三本書
[00:06:49.000 --> 00:06:53.000]  給了我們三個非常重要的訊息
[00:06:53.000 --> 00:06:54.000]  三個訊息是
[00:06:54.000 --> 00:06:57.000]  加泰書裏面的恩信清義
[00:06:57.000 --> 00:07:00.000]  希伯來書裏面的堅忍得生
[00:07:00.000 --> 00:07:06.000]  還有羅馬書裏面的福音的大能
[00:07:06.000 --> 00:07:08.000]  這三個主題都是
[00:07:08.000 --> 00:07:12.000]  加泰書留給我們的鼓勵和應用
[00:07:12.000 --> 00:07:14.000]  多麽奇妙的一件事
[00:07:14.000 --> 00:07:16.000]  一本這麽小的書
[00:07:16.000 --> 00:07:18.000]  一節這麽簡單的聖經
[00:07:18.000 --> 00:07:21.000]  竟然引發了三個偉大的應用
[00:07:21.000 --> 00:07:24.000]  留給我們的鼓舞
[00:07:24.000 --> 00:07:26.000]  上個星期我們看了加泰書
[00:07:26.000 --> 00:07:27.000]  恩信清義
[00:07:27.000 --> 00:07:28.000]  下個星期回來
[00:07:28.000 --> 00:07:32.000]  我們會繼續讀羅馬書的福音大能
[00:07:32.000 --> 00:07:33.000]  今天
[00:07:33.000 --> 00:07:36.000]  今天我們要專注研讀的是
[00:07:36.000 --> 00:07:41.000]  希伯來書的堅忍得生
[00:07:41.000 --> 00:07:43.000]  我想帶大家一起去先看
[00:07:43.000 --> 00:07:45.000]  剛才主席所讀完的
[00:07:45.000 --> 00:07:46.000]  那段聖經
[00:07:46.000 --> 00:07:48.000]  希伯來書第十章
[00:07:48.000 --> 00:07:49.000]  三十二節
[00:07:49.000 --> 00:07:50.000]  三十九節
[00:07:50.000 --> 00:07:52.000]  然後我再想思想
[00:07:52.000 --> 00:07:53.000]  和大家一起思想
[00:07:53.000 --> 00:07:55.000]  整本希伯來書
[00:07:55.000 --> 00:07:59.000]  對基督人生的一個啟示
[00:07:59.000 --> 00:08:02.000]  我們先看剛才我們讀過的聖經
[00:08:02.000 --> 00:08:04.000]  希伯來書第十章
[00:08:04.000 --> 00:08:06.000]  第三十二節
[00:08:06.000 --> 00:08:09.000]  你們要追念往日
[00:08:09.000 --> 00:08:11.000]  你們蒙了光照以後
[00:08:11.000 --> 00:08:13.000]  就是信主以後
[00:08:13.000 --> 00:08:16.000]  忍受了許多痛苦的掙扎
[00:08:16.000 --> 00:08:19.000]  一面在眾人面前公然被毀謗
[00:08:19.000 --> 00:08:20.000]  遭患難
[00:08:20.000 --> 00:08:24.000]  一面陪伴那些受這樣苦難的人
[00:08:24.000 --> 00:08:26.000]  第三十四節
[00:08:26.000 --> 00:08:29.000]  你們同情那些遭監禁的人
[00:08:29.000 --> 00:08:32.000]  也因然忍受你們的家業
[00:08:32.000 --> 00:08:34.000]  被人搶去
[00:08:34.000 --> 00:08:36.000]  因為你們知道自己有
[00:08:36.000 --> 00:08:40.000]  更美更好更長存的家業
[00:08:40.000 --> 00:08:44.000]  所以不可丟棄你們無懼的心
[00:08:44.000 --> 00:08:48.000]  存這樣的心必得大賞賜
[00:08:48.000 --> 00:08:49.000]  第三十六節
[00:08:49.000 --> 00:08:52.000]  你們必須忍耐
[00:08:52.000 --> 00:08:55.000]  使你們行完了上帝的旨意
[00:08:55.000 --> 00:08:56.000]  旨意是什麼
[00:08:56.000 --> 00:08:57.000]  忍耐
[00:08:57.000 --> 00:08:59.000]  在百般的患難中忍耐
[00:08:59.000 --> 00:09:03.000]  見證可以獲得所應許的
[00:09:03.000 --> 00:09:05.000]  第三十七節
[00:09:05.000 --> 00:09:08.000]  引用哈馬谷書第二章第四節
[00:09:08.000 --> 00:09:11.000]  因為還有一點點時候
[00:09:11.000 --> 00:09:14.000]  那要來的就來
[00:09:14.000 --> 00:09:17.000]  那審判者要來必不遲疑
[00:09:17.000 --> 00:09:19.000]  終極的審判必定來
[00:09:19.000 --> 00:09:23.000]  只是我的義人必因信得生
[00:09:23.000 --> 00:09:26.000]  哈馬谷書第二章第四節
[00:09:26.000 --> 00:09:29.000]  引用哈馬谷書第二章第四節
[00:09:29.000 --> 00:09:31.000]  跟著希伯來書第十章
[00:09:31.000 --> 00:09:33.000]  第三十八節繼續
[00:09:33.000 --> 00:09:35.000]  他若退縮
[00:09:35.000 --> 00:09:38.000]  我必就不喜歡他
[00:09:38.000 --> 00:09:40.000]  我們卻不是退縮
[00:09:40.000 --> 00:09:42.000]  以至沉淪的那等人
[00:09:42.000 --> 00:09:46.000]  而是有信心以至得生命的人
[00:09:46.000 --> 00:09:49.000]  希伯來書的作者這麼說
[00:09:49.000 --> 00:09:50.000]  他若退縮
[00:09:50.000 --> 00:09:52.000]  他其實跟他們說的是他們
[00:09:52.000 --> 00:09:54.000]  想退縮的那群是他們
[00:09:54.000 --> 00:09:56.000]  是希伯來書的對象
[00:09:56.000 --> 00:09:58.000]  他說你們若退縮
[00:09:58.000 --> 00:10:01.000]  我心上帝的心不喜歡他
[00:10:01.000 --> 00:10:04.000]  有時候我們讀到這一節的時候
[00:10:04.000 --> 00:10:07.000]  他若退縮我不歡喜
[00:10:07.000 --> 00:10:09.000]  接著下面那一句我們會問
[00:10:09.000 --> 00:10:11.000]  不過仍然得救的是吧
[00:10:11.000 --> 00:10:13.000]  雖然我知道上帝
[00:10:13.000 --> 00:10:14.000]  我知道我退縮了
[00:10:14.000 --> 00:10:15.000]  我知道你不歡喜
[00:10:15.000 --> 00:10:16.000]  但是仍然得救
[00:10:16.000 --> 00:10:17.000]  是不是啊
[00:10:17.000 --> 00:10:18.000]  不是
[00:10:18.000 --> 00:10:20.000]  為什麼不是呢
[00:10:20.000 --> 00:10:22.000]  請你留意以下的對比
[00:10:22.000 --> 00:10:25.000]  他說如果你退縮的話
[00:10:25.000 --> 00:10:28.000]  這個退縮會以至沉淪
[00:10:28.000 --> 00:10:30.000]  但是我們不是那些
[00:10:30.000 --> 00:10:32.000]  退縮以至沉淪的人
[00:10:32.000 --> 00:10:34.000]  相反我們是有信心
[00:10:34.000 --> 00:10:37.000]  得以以至得生
[00:10:37.000 --> 00:10:39.000]  你看到那個對比嗎
[00:10:39.000 --> 00:10:40.000]  原來這個不是
[00:10:40.000 --> 00:10:42.000]  上帝喜不喜悅這麼簡單
[00:10:42.000 --> 00:10:44.000]  以後得不得獎獎的問題
[00:10:44.000 --> 00:10:46.000]  是生死之間的事情
[00:10:46.000 --> 00:10:47.000]  如果我們退縮
[00:10:47.000 --> 00:10:49.000]  我們會沉淪
[00:10:49.000 --> 00:10:52.000]  相反我們以信心面對
[00:10:52.000 --> 00:10:53.000]  以至堅忍
[00:10:53.000 --> 00:10:56.000]  以至得生
[00:10:56.000 --> 00:10:57.000]  所以我們開始想
[00:10:57.000 --> 00:10:58.000]  到底什麼叫做
[00:10:58.000 --> 00:11:01.000]  「欣順得生」
[00:11:01.000 --> 00:11:03.000]  原來「欣順得生」的意思是
[00:11:03.000 --> 00:11:05.000]  在毀謗、遭患難當中
[00:11:05.000 --> 00:11:07.000]  忍耐、不退縮
[00:11:07.000 --> 00:11:09.000]  行完上帝的旨意
[00:11:09.000 --> 00:11:13.000]  堅忍為上帝作見證
[00:11:13.000 --> 00:11:15.000]  獲得所應許的
[00:11:15.000 --> 00:11:17.000]  所應許的是什麼
[00:11:17.000 --> 00:11:19.000]  是天過的
[00:11:19.000 --> 00:11:21.000]  如果你不堅忍到底的時候
[00:11:21.000 --> 00:11:23.000]  你得不著上帝所應許的
[00:11:23.000 --> 00:11:25.000]  上帝應許的
[00:11:25.000 --> 00:11:27.000]  天過的
[00:11:27.000 --> 00:11:29.000]  聽到這裡可能會有人問
[00:11:29.000 --> 00:11:32.000]  這不是缺資信主就搞定了嗎
[00:11:32.000 --> 00:11:34.000]  人家這麼說的
[00:11:34.000 --> 00:11:35.000]  我隨便簽了個名
[00:11:35.000 --> 00:11:37.000]  我買了個保險就可以了
[00:11:37.000 --> 00:11:41.000]  原來是要拿條命來搏的
[00:11:41.000 --> 00:11:44.000]  這樣我還信不信好呢
[00:11:44.000 --> 00:11:45.000]  又或者再問一下
[00:11:45.000 --> 00:11:50.000]  這樣其實我真的有沒有信過呢
[00:11:50.000 --> 00:11:51.000]  如果「欣順得生」
[00:11:51.000 --> 00:11:54.000]  真的是希伯來書的主題
[00:11:54.000 --> 00:11:56.000]  那究竟什麼叫做
[00:11:56.000 --> 00:11:58.000]  「真信心」
[00:11:58.000 --> 00:12:00.000]  這是我們要思想的問題
[00:12:00.000 --> 00:12:02.000]  要回答這個問題
[00:12:02.000 --> 00:12:05.000]  什麼是「真信心」
[00:12:05.000 --> 00:12:07.000]  我們需要去思想
[00:12:07.000 --> 00:12:08.000]  整本希伯來書
[00:12:08.000 --> 00:12:12.000]  對基督人生的一個啟示
[00:12:12.000 --> 00:12:13.000]  先讓我們知道
[00:12:13.000 --> 00:12:15.000]  希伯來書寫的時候
[00:12:15.000 --> 00:12:18.000]  大概是公元的六十幾年
[00:12:18.000 --> 00:12:20.000]  它所寫給的是一班
[00:12:20.000 --> 00:12:24.000]  在羅馬的基督徒
[00:12:24.000 --> 00:12:25.000]  這班基督徒
[00:12:25.000 --> 00:12:28.000]  他們在家庭的教會裏面聚會
[00:12:28.000 --> 00:12:30.000]  沒有公理堂大廈
[00:12:30.000 --> 00:12:32.000]  這些這麼宏偉的建築物
[00:12:32.000 --> 00:12:35.000]  只不過在幾個人的家裏面聚會
[00:12:35.000 --> 00:12:39.000]  而當中有很多人是猶太背景
[00:12:39.000 --> 00:12:43.000]  他們猶太人成為了基督徒
[00:12:43.000 --> 00:12:46.000]  當時的世界尼祿在位
[00:12:46.000 --> 00:12:48.000]  他們是一個殘暴的君王
[00:12:48.000 --> 00:12:50.000]  於是很多在羅馬的基督徒
[00:12:50.000 --> 00:12:52.000]  走到碧巴
[00:12:52.000 --> 00:12:54.000]  在碧巴的同時
[00:12:54.000 --> 00:12:56.000]  他們被引誘
[00:12:56.000 --> 00:12:58.000]  引誘回到從前的生活
[00:12:58.000 --> 00:13:00.000]  不再做基督徒
[00:13:00.000 --> 00:13:02.000]  所以有著聖經
[00:13:02.000 --> 00:13:03.000]  有著金句
[00:13:03.000 --> 00:13:04.000]  大家都記得
[00:13:04.000 --> 00:13:05.000]  不可以停止聚會
[00:13:05.000 --> 00:13:08.000]  好像那些停止慣了的人
[00:13:08.000 --> 00:13:09.000]  他不是在說生活很忙
[00:13:09.000 --> 00:13:11.000]  沒空回教會
[00:13:11.000 --> 00:13:15.000]  他在說這班人要回頭
[00:13:15.000 --> 00:13:17.000]  他們要走一個回頭路
[00:13:17.000 --> 00:13:18.000]  為甚麼呢?
[00:13:18.000 --> 00:13:20.000]  因為做基督徒太辛苦了
[00:13:20.000 --> 00:13:22.000]  付上太沉重的代價
[00:13:22.000 --> 00:13:25.000]  於是他們停止了聚會
[00:13:25.000 --> 00:13:29.000]  好像那些停止慣了的人
[00:13:29.000 --> 00:13:30.000]  他作者說
[00:13:30.000 --> 00:13:32.000]  你不可以停止聚會
[00:13:32.000 --> 00:13:33.000]  不可以停止做基督徒
[00:13:33.000 --> 00:13:35.000]  不可以停止敬拜耶穌
[00:13:35.000 --> 00:13:37.000]  都要彼此面禮
[00:13:37.000 --> 00:13:39.000]  既知道那日子臨近
[00:13:39.000 --> 00:13:40.000]  那什麼日子臨近
[00:13:40.000 --> 00:13:44.000]  你更加要如此
[00:13:44.000 --> 00:13:46.000]  有個聖經的神學家
[00:13:46.000 --> 00:13:49.000]  用了一個很生動的故事
[00:13:49.000 --> 00:13:53.000]  來將希伯來書的背景立體化
[00:13:53.000 --> 00:13:55.000]  我想跟大家說這個故事
[00:13:55.000 --> 00:13:58.000]  其實是一個虛構的故事
[00:13:58.000 --> 00:13:59.000]  但虛構之餘
[00:13:59.000 --> 00:14:02.000]  它真的很準確地反映了
[00:14:02.000 --> 00:14:05.000]  當時的一個情況
[00:14:05.000 --> 00:14:07.000]  聖經神學家這樣說
[00:14:07.000 --> 00:14:09.000]  有一個年輕人
[00:14:09.000 --> 00:14:11.000]  他住在羅馬城
[00:14:11.000 --> 00:14:14.000]  他的名字叫做Antonius
[00:14:14.000 --> 00:14:17.000]  Antonius他生長在
[00:14:17.000 --> 00:14:19.000]  一個猶太人的家庭
[00:14:19.000 --> 00:14:22.000]  他的祖父是一個
[00:14:22.000 --> 00:14:25.000]  猶太會堂裏面的主管
[00:14:25.000 --> 00:14:27.000]  這個Antonius至少
[00:14:27.000 --> 00:14:29.000]  很喜歡上帝的律法
[00:14:29.000 --> 00:14:33.000]  他很喜愛每一周的安息日
[00:14:33.000 --> 00:14:35.000]  不是那些二世祖
[00:14:35.000 --> 00:14:37.000]  很不喜歡番教會那些
[00:14:37.000 --> 00:14:39.000]  他很愛番教會
[00:14:39.000 --> 00:14:41.000]  紀念上帝的安息日
[00:14:41.000 --> 00:14:43.000]  他又很喜歡猶太人的節期
[00:14:43.000 --> 00:14:48.000]  如月節、駐旁節、七七節
[00:14:48.000 --> 00:14:50.000]  但兩年前
[00:14:50.000 --> 00:14:52.000]  有一次耶穌進入了
[00:14:52.000 --> 00:14:54.000]  祂的人生
[00:14:54.000 --> 00:14:57.000]  祂的人生從此不再一樣
[00:14:57.000 --> 00:15:00.000]  他朋友帶他用耶穌的眼光
[00:15:00.000 --> 00:15:03.000]  去閱讀祂所愛的舊約聖經
[00:15:03.000 --> 00:15:04.000]  他開始明白
[00:15:04.000 --> 00:15:07.000]  所有的東西只向耶穌基督
[00:15:07.000 --> 00:15:09.000]  於是他帶著喜樂
[00:15:09.000 --> 00:15:12.000]  撫撫敬拜著耶穌基督
[00:15:12.000 --> 00:15:13.000]  Antonius很明白
[00:15:13.000 --> 00:15:15.000]  雖然他年紀很輕
[00:15:15.000 --> 00:15:18.000]  跟隨耶穌是要背負十字架
[00:15:18.000 --> 00:15:20.000]  然而他心愛他的救主
[00:15:20.000 --> 00:15:24.000]  他心愛上帝小小的教會
[00:15:24.000 --> 00:15:29.000]  很小很小間的家庭教會
[00:15:29.000 --> 00:15:31.000]  因著他的信仰
[00:15:31.000 --> 00:15:34.000]  年輕的Antonius失去了他的工作
[00:15:34.000 --> 00:15:36.000]  他從前在一個
[00:15:36.000 --> 00:15:39.000]  猶太人的裁縫店裏面做事情
[00:15:39.000 --> 00:15:41.000]  因為他的信仰
[00:15:41.000 --> 00:15:43.000]  他被家人趕出了
[00:15:43.000 --> 00:15:46.000]  跟他斷絕了關係
[00:15:46.000 --> 00:15:48.000]  他搬去了一個貧民區
[00:15:48.000 --> 00:15:50.000]  他開始做散工
[00:15:50.000 --> 00:15:52.000]  他被羅馬人所嘲笑
[00:15:52.000 --> 00:15:56.000]  所欺壓就這樣過了兩年
[00:15:56.000 --> 00:15:58.000]  兩年之後的Antonius
[00:15:58.000 --> 00:16:04.000]  他心情極之的低落
[00:16:04.000 --> 00:16:05.000]  最慘的
[00:16:05.000 --> 00:16:07.000]  令他最心痛的
[00:16:07.000 --> 00:16:08.000]  就是最近他有些
[00:16:08.000 --> 00:16:09.000]  猶太人的基督徒
[00:16:09.000 --> 00:16:12.000]  都開始不回教會了
[00:16:12.000 --> 00:16:14.000]  他們說不如我們返回去
[00:16:14.000 --> 00:16:16.000]  以前那個世界
[00:16:16.000 --> 00:16:17.000]  我們仍然都是
[00:16:17.000 --> 00:16:20.000]  敬拜耶和華的子民
[00:16:20.000 --> 00:16:22.000]  我可以回去跟家人一起
[00:16:22.000 --> 00:16:24.000]  去守如預節
[00:16:24.000 --> 00:16:27.000]  去愛舊約聖經裏面的上帝
[00:16:27.000 --> 00:16:30.000]  不如我好像我的朋友一樣
[00:16:30.000 --> 00:16:33.000]  回去我舊友的世界
[00:16:33.000 --> 00:16:35.000]  這個是他當時
[00:16:35.000 --> 00:16:38.000]  一個很大很大的隱憂
[00:16:38.000 --> 00:16:40.000]  Antonius已經兩個禮拜
[00:16:40.000 --> 00:16:42.000]  沒有回教會
[00:16:42.000 --> 00:16:45.000]  這個禮拜在他掙扎的過程裏面
[00:16:45.000 --> 00:16:47.000]  坊間有個傳聞
[00:16:47.000 --> 00:16:49.000]  傳聞有一封信
[00:16:49.000 --> 00:16:52.000]  是從耶路撒冷的教會送過來
[00:16:52.000 --> 00:16:55.000]  是他們之前的一位五穆者
[00:16:55.000 --> 00:16:57.000]  嘔心瀝血寫回來
[00:16:57.000 --> 00:16:59.000]  給這間教會的事情
[00:16:59.000 --> 00:17:00.000]  於是他說
[00:17:00.000 --> 00:17:02.000]  今晚教會會有一個特會
[00:17:02.000 --> 00:17:07.000]  會一起閱讀這本書
[00:17:07.000 --> 00:17:10.000]  叫做《希伯羅書》
[00:17:10.000 --> 00:17:13.000]  Antonius真的不太想回教會
[00:17:13.000 --> 00:17:14.000]  不過他心裏面
[00:17:14.000 --> 00:17:16.000]  又有一點點好奇
[00:17:16.000 --> 00:17:17.000]  他會說這本書
[00:17:17.000 --> 00:17:19.000]  究竟是一本什麼書
[00:17:19.000 --> 00:17:21.000]  一本這麼小的書
[00:17:21.000 --> 00:17:25.000]  真的可以改變我的人生嗎
[00:17:25.000 --> 00:17:27.000]  那本書叫做《希伯羅書》
