
[00:00:00.000 --> 00:00:05.000]  第七屆對小朋友來說是有少少挑戰
[00:02:13.000 --> 00:02:15.000]  是呀很好玩
[00:02:15.000 --> 00:02:18.000]  小朋友就說很好玩
[00:02:18.000 --> 00:02:21.000]  記者還要命
[00:02:21.000 --> 00:02:23.000]  要命的就說
[00:02:23.000 --> 00:02:26.000]  你爸爸或媽媽是不是adultery
[00:02:26.000 --> 00:02:28.000]  是呀
[00:02:28.000 --> 00:02:33.000]  意思是小朋友根本就不明白
[00:02:33.000 --> 00:02:36.000]  adultery是什麼意思
[00:02:36.000 --> 00:02:38.000]  以為和大人有關
[00:02:38.000 --> 00:02:40.000]  以為很好玩
[00:02:40.000 --> 00:02:43.000]  其實好不好玩
[00:02:43.000 --> 00:02:46.000]  不是很好玩
[00:02:46.000 --> 00:02:50.000]  其實今天和大家分享下第七屆
[00:02:50.000 --> 00:02:52.000]  其實有少少背景
[00:02:52.000 --> 00:02:54.000]  在舊約裏面
[00:02:54.000 --> 00:02:57.000]  不可姦淫第七屆
[00:02:57.000 --> 00:03:02.000]  其實有少少男女不太平等的背景
[00:03:02.000 --> 00:03:04.000]  不太對等
[00:03:04.000 --> 00:03:09.000]  當時女人是男人的附屬
[00:03:09.000 --> 00:03:12.000]  所以如果你看那些
[00:03:12.000 --> 00:03:15.000]  在生命紀定那些
[00:03:15.000 --> 00:03:18.000]  關於不可姦淫的律例
[00:03:18.000 --> 00:03:24.000]  都是和女人屬於男人
[00:03:24.000 --> 00:03:26.000]  因為屬於男人的緣故
[00:03:26.000 --> 00:03:32.000]  被人搶了被人侵犯了
[00:03:32.000 --> 00:03:36.000]  就會有很大的懲罰在背後
[00:03:36.000 --> 00:03:40.000]  所以我們一起讀一讀
[00:03:40.000 --> 00:03:43.000]  生命紀22章22節
[00:03:43.000 --> 00:03:46.000]  我們先讀這個開始
[00:03:46.000 --> 00:03:50.000]  若遇見人與有丈夫的婦人行淫
[00:03:50.000 --> 00:03:54.000]  就要將姦夫淫婦一拼致死
[00:03:54.000 --> 00:03:59.000]  這樣就把那惡從以色列中除掉
[00:03:59.000 --> 00:04:02.000]  當時原來很大罪
[00:04:02.000 --> 00:04:05.000]  這裡特別提的是
[00:04:05.000 --> 00:04:08.000]  有丈夫的婦人
[00:04:08.000 --> 00:04:09.000]  因為有丈夫的婦人
[00:04:09.000 --> 00:04:11.000]  即是那個婦人是屬於其他人的
[00:04:11.000 --> 00:04:14.000]  你侵犯了其他人的東西
[00:04:14.000 --> 00:04:16.000]  所以就有大罪
[00:04:16.000 --> 00:04:19.000]  所以那個重點
[00:04:19.000 --> 00:04:21.000]  都是說那個男人
[00:04:21.000 --> 00:04:24.000]  搞亂了其他人的家
[00:04:24.000 --> 00:04:26.000]  所以其實聖經裏面
[00:04:26.000 --> 00:04:28.000]  定十戒
[00:04:28.000 --> 00:04:34.000]  其實很多時候都是為我們好
[00:04:34.000 --> 00:04:35.000]  為家庭好
[00:04:35.000 --> 00:04:39.000]  為家庭的平穩安全
[00:04:39.000 --> 00:04:40.000]  定了這些規矩
[00:04:40.000 --> 00:04:43.000]  所以當我們行在神的律法裏面
[00:04:43.000 --> 00:04:46.000]  家庭就會穩固
[00:04:46.000 --> 00:04:48.000]  這是其中一個例子
[00:04:48.000 --> 00:04:52.000]  我們再看23、24節
[00:04:52.000 --> 00:04:54.000]  我們一起讀
[00:04:54.000 --> 00:04:57.000]  若有處女已經許配丈夫
[00:04:57.000 --> 00:05:00.000]  有人在城裏遇見他
[00:05:00.000 --> 00:05:01.000]  與他行淫
[00:05:01.000 --> 00:05:05.000]  你們就要把這二人帶到本城門
[00:05:05.000 --> 00:05:07.000]  用石頭打死
[00:05:07.000 --> 00:05:11.000]  女子是因為虛在城裏
[00:05:11.000 --> 00:05:13.000]  卻沒有喊叫
[00:05:13.000 --> 00:05:16.000]  男子因為玷污別人的妻
[00:05:16.000 --> 00:05:21.000]  這樣就把惡從你們中間除掉
[00:05:21.000 --> 00:05:24.000]  都是因為他玷污了別人的東西
[00:05:24.000 --> 00:05:26.000]  所以就大罪
[00:05:26.000 --> 00:05:28.000]  所以就要懲罰
[00:05:28.000 --> 00:05:30.000]  除掉他
[00:05:30.000 --> 00:05:32.000]  原來未結婚
[00:05:32.000 --> 00:05:34.000]  已經是許配了人
[00:05:34.000 --> 00:05:37.000]  都是這麼大件事
[00:05:37.000 --> 00:05:41.000]  所以如果
[00:05:41.000 --> 00:05:42.000]  相反地說
[00:05:42.000 --> 00:05:44.000]  如果他沒有許配人
[00:05:44.000 --> 00:05:48.000]  或者是一些妓女
[00:05:48.000 --> 00:05:52.000]  在舊約裏面就不算是姦淫
[00:05:52.000 --> 00:05:55.000]  所以這個就在城裏面發生
[00:05:55.000 --> 00:05:57.000]  還有一個例子
[00:05:57.000 --> 00:06:01.000]  在城外面發生又不同
[00:06:01.000 --> 00:06:04.000]  我們一起讀25到27節
[00:06:04.000 --> 00:06:05.000]  開始
[00:06:05.000 --> 00:06:07.000]  若有男子在田野
[00:06:07.000 --> 00:06:11.000]  遇見已經許配人的女子
[00:06:11.000 --> 00:06:13.000]  強與他行淫
[00:06:13.000 --> 00:06:16.000]  只要將那男子致死
[00:06:16.000 --> 00:06:18.000]  但可可扮女子
[00:06:18.000 --> 00:06:21.000]  他本沒有該死的罪
[00:06:21.000 --> 00:06:25.000]  這事就類乎人起來攻擊淪捨
[00:06:25.000 --> 00:06:27.000]  將他殺了一樣
[00:06:27.000 --> 00:06:30.000]  因為男子是在田野
[00:06:30.000 --> 00:06:33.000]  遇見那已經許配人的女子
[00:06:33.000 --> 00:06:35.000]  女子喊叫
[00:06:35.000 --> 00:06:37.000]  並無人救他
[00:06:37.000 --> 00:06:39.000]  最近都有新聞
[00:06:39.000 --> 00:06:41.000]  在啟程邨
[00:06:41.000 --> 00:06:45.000]  如果是一個情況
[00:06:45.000 --> 00:06:48.000]  你不能叫救命
[00:06:48.000 --> 00:06:52.000]  其實等於我們有時看新聞
[00:06:52.000 --> 00:06:54.000]  就叫做強姦
[00:06:54.000 --> 00:06:55.000]  強姦了
[00:06:55.000 --> 00:06:59.000]  所以大罪的就是那個男人
[00:06:59.000 --> 00:07:04.000]  所以我們見到在舊約裏定不可姦淫
[00:07:04.000 --> 00:07:10.000]  是針對已婚或已有盟約的事情
[00:07:10.000 --> 00:07:12.000]  來做出的
[00:07:12.000 --> 00:07:14.000]  來到新約
[00:07:14.000 --> 00:07:17.000]  耶穌基督來到新約
[00:07:17.000 --> 00:07:19.000]  對於十戒他遵不遵守
[00:07:19.000 --> 00:07:21.000]  都是很遵守的
[00:07:21.000 --> 00:07:26.000]  他更加將十戒提升了
[00:07:26.000 --> 00:07:28.000]  我們不如看看耶穌怎樣說
[00:07:28.000 --> 00:07:31.000]  關於犯姦淫的事情
[00:07:31.000 --> 00:07:33.000]  我們一起讀這段經文
[00:07:33.000 --> 00:07:35.000]  馬特福音五章
[00:07:35.000 --> 00:07:37.000]  我們一起讀
[00:07:37.000 --> 00:07:40.000]  你們聽見有話說
[00:07:40.000 --> 00:07:41.000]  不可姦淫
[00:07:41.000 --> 00:07:43.000]  只是我告訴你們
[00:07:43.000 --> 00:07:47.000]  犯看見婦女就動淫念的
[00:07:47.000 --> 00:07:51.000]  這人已經與她犯姦淫了
[00:07:51.000 --> 00:07:54.000]  若是你的右眼叫你跌倒
[00:07:54.000 --> 00:07:56.000]  就滑出來丟掉
[00:07:56.000 --> 00:07:59.000]  寧可失去八體中的一體
[00:07:59.000 --> 00:08:02.000]  不叫全身丟在地獄裏
[00:08:02.000 --> 00:08:05.000]  若是右手叫你跌倒
[00:08:05.000 --> 00:08:07.000]  就撼下來丟掉
[00:08:07.000 --> 00:08:10.000]  寧可失去八體中的一體
[00:08:10.000 --> 00:08:13.000]  不叫全身下入地獄
[00:08:13.000 --> 00:08:15.000]  耶穌來到這裏
[00:08:15.000 --> 00:08:20.000]  其實將犯姦淫這件事情提升了
[00:08:20.000 --> 00:08:23.000]  原來你有個意念想想
[00:08:23.000 --> 00:08:27.000]  對女性有些歪念
[00:08:27.000 --> 00:08:29.000]  通常你一個歪念
[00:08:29.000 --> 00:08:32.000]  可能都帶來一個行動的傾向
[00:08:32.000 --> 00:08:35.000]  已經是在耶穌的標準裏面
[00:08:35.000 --> 00:08:37.000]  都是犯了姦淫
[00:08:37.000 --> 00:08:40.000]  所以是一件很大的事
[00:08:40.000 --> 00:08:41.000]  還有
[00:08:41.000 --> 00:08:47.000]  他對女性的身份地位提升了很多
[00:08:47.000 --> 00:08:50.000]  原來我們要尊重女性
[00:08:50.000 --> 00:08:56.000]  我們不可以胡亂在思想上犯姦淫
[00:08:56.000 --> 00:08:57.000]  所以來到這裏
[00:08:57.000 --> 00:08:59.000]  我都想一想
[00:08:59.000 --> 00:09:02.000]  十誡是神定下來
[00:09:02.000 --> 00:09:03.000]  來到新約
[00:09:03.000 --> 00:09:06.000]  耶穌都覺得是這麼重要
[00:09:06.000 --> 00:09:10.000]  其實那個作用在哪裏呢
[00:09:10.000 --> 00:09:12.000]  我就想一想
[00:09:12.000 --> 00:09:16.000]  其實夫婦這個關係都很特別
[00:09:16.000 --> 00:09:20.000]  好像我剛才一開始這樣說
[00:09:20.000 --> 00:09:21.000]  Adultery這個字
[00:09:21.000 --> 00:09:23.000]  跟甚麼有關呢
[00:09:23.000 --> 00:09:24.000]  跟Adult有關
[00:09:24.000 --> 00:09:26.000]  跟大人有關
[00:09:26.000 --> 00:09:27.000]  小朋友就說
[00:09:27.000 --> 00:09:28.000]  關我甚麼事呢
[00:09:28.000 --> 00:09:30.000]  其實是不是我不應該
[00:09:30.000 --> 00:09:33.000]  今天來聽這個誡命呢
[00:09:33.000 --> 00:09:34.000]  我都這麼小的時候
[00:09:34.000 --> 00:09:36.000]  我都未會發生這些事
[00:09:36.000 --> 00:09:39.000]  但其實原來都有關
[00:09:39.000 --> 00:09:40.000]  跟你都有些關
[00:09:40.000 --> 00:09:42.000]  為甚麼呢
[00:09:42.000 --> 00:09:44.000]  我想跟大家分享一下
[00:09:44.000 --> 00:09:48.000]  本身我是一個婚姻家庭的治療師
[00:09:48.000 --> 00:09:49.000]  除了教書之外
[00:09:49.000 --> 00:09:53.000]  其實我都做很多輔導的工作
[00:09:53.000 --> 00:09:56.000]  我發覺其實婚姻關係
[00:09:56.000 --> 00:09:59.000]  在家庭的關係裏面
[00:09:59.000 --> 00:10:01.000]  是一個最特別的關係
[00:10:01.000 --> 00:10:03.000]  很特別的
[00:10:03.000 --> 00:10:04.000]  它有甚麼特點呢
[00:10:04.000 --> 00:10:06.000]  有三方面
[00:10:06.000 --> 00:10:08.000]  我想跟大家分享一下
[00:10:08.000 --> 00:10:09.000]  第一
[00:10:09.000 --> 00:10:12.000]  這麼多的婚姻關係裏面
[00:10:12.000 --> 00:10:14.000]  夫婦關係唯一一種
[00:10:14.000 --> 00:10:17.000]  是沒有血緣關係的
[00:10:17.000 --> 00:10:18.000]  是嗎
[00:10:18.000 --> 00:10:21.000]  大家知不知道甚麼是血緣關係
[00:10:21.000 --> 00:10:23.000]  即是
[00:10:23.000 --> 00:10:24.000]  爸爸媽媽生了個小孩
[00:10:24.000 --> 00:10:27.000]  你就有了你爸爸媽媽的
[00:10:27.000 --> 00:10:28.000]  DNA
[00:10:28.000 --> 00:10:29.000]  Genes
[00:10:29.000 --> 00:10:31.000]  血緣
[00:10:31.000 --> 00:10:34.000]  奶奶跟孫子有血緣關係
[00:10:34.000 --> 00:10:36.000]  有條線在那裏
[00:10:36.000 --> 00:10:38.000]  唯一一種關係
[00:10:38.000 --> 00:10:40.000]  就是夫婦
[00:10:40.000 --> 00:10:43.000]  之前是沒有相關
[00:10:43.000 --> 00:10:46.000]  經過戀愛
[00:10:46.000 --> 00:10:47.000]  摘偶
[00:10:47.000 --> 00:10:49.000]  然後走在一起
[00:10:49.000 --> 00:10:51.000]  是一個選擇的關係
[00:10:51.000 --> 00:10:53.000]  沒有血緣關係
[00:10:53.000 --> 00:10:56.000]  其實就容易脆弱一點
[00:10:56.000 --> 00:10:58.000]  容易散一點
[00:10:58.000 --> 00:10:59.000]  因為如果你有血緣關係
[00:10:59.000 --> 00:11:01.000]  就撕不掉的
[00:11:01.000 --> 00:11:02.000]  即是你是兄弟姐妹
[00:11:02.000 --> 00:11:04.000]  一生都是兄弟姐妹
[00:11:04.000 --> 00:11:06.000]  所以血緣關係這件事
[00:11:06.000 --> 00:11:10.000]  因為沒有的話
[00:11:10.000 --> 00:11:11.000]  是一個選擇
[00:11:11.000 --> 00:11:14.000]  其實都是一個很大的挑戰
[00:11:14.000 --> 00:11:16.000]  第二件事就是
[00:11:16.000 --> 00:11:18.000]  兩個人夫婦
[00:11:18.000 --> 00:11:22.000]  因為來自這麼多不同的背景
[00:11:22.000 --> 00:11:24.000]  即是不同的家庭背景
[00:11:24.000 --> 00:11:28.000]  不同可能工作
[00:11:28.000 --> 00:11:29.000]  性格
[00:11:29.000 --> 00:11:30.000]  男女
[00:11:30.000 --> 00:11:32.000]  很多的不同
[00:11:32.000 --> 00:11:35.000]  要兩個人走在一起生活
[00:11:35.000 --> 00:11:38.000]  會不會這些差異
[00:11:38.000 --> 00:11:41.000]  都會帶給夫婦
[00:11:41.000 --> 00:11:44.000]  或者爸爸媽媽有爭執
[00:11:44.000 --> 00:11:46.000]  有衝突
[00:11:46.000 --> 00:11:48.000]  問問小朋友
[00:11:48.000 --> 00:11:51.000]  你爸爸在家裏有沒有衝突
[00:11:51.000 --> 00:11:54.000]  有沒有吵架
[00:11:54.000 --> 00:11:58.000]  有沒有吵到火紅火綠
[00:11:58.000 --> 00:12:00.000]  應該都有吧
[00:12:00.000 --> 00:12:02.000]  沒有那些是不正常的
[00:12:02.000 --> 00:12:06.000]  可以嗎 有是正常 沒有是不正常
[00:12:06.000 --> 00:12:10.000]  歐長江叔叔叫我
[00:12:10.000 --> 00:12:13.000]  我都結婚三十年又多
[00:12:13.000 --> 00:12:16.000]  我都仍然有些時候和我太太
[00:12:16.000 --> 00:12:18.000]  在一些芝麻綠豆的事情上
[00:12:18.000 --> 00:12:20.000]  都有爭拗的
[00:12:20.000 --> 00:12:24.000]  譬如最近煮銀針粉
[00:12:24.000 --> 00:12:28.000]  瘦肉是炒好還是倒下去好
[00:12:28.000 --> 00:12:31.000]  都可以有意見上的不同
[00:12:31.000 --> 00:12:35.000]  所以兩個人這麼多性格
[00:12:35.000 --> 00:12:38.000]  性別或者家庭背景的不同
[00:12:38.000 --> 00:12:40.000]  要走在一起生活
[00:12:40.000 --> 00:12:44.000]  多不多衝突
[00:12:44.000 --> 00:12:47.000]  容易化解嗎
[00:12:47.000 --> 00:12:50.000]  有神的愛就能夠包底
[00:12:50.000 --> 00:12:54.000]  但他都有脆弱的一部份
[00:12:54.000 --> 00:12:56.000]  如果一個很想化解
[00:12:56.000 --> 00:12:57.000]  一個就不理他
[00:12:57.000 --> 00:12:58.000]  冷戰
[00:12:58.000 --> 00:13:01.000]  其實都很難搞的
[00:13:01.000 --> 00:13:04.000]  你們有沒有經歷過
[00:13:04.000 --> 00:13:07.000]  爸爸媽媽在家冷戰
[00:13:07.000 --> 00:13:09.000]  不理對方
[00:13:09.000 --> 00:13:12.000]  我們在家冷戰很奇怪
[00:13:12.000 --> 00:13:14.000]  雖然冷戰
[00:13:14.000 --> 00:13:19.000]  但是可以照樣開飯
[00:13:19.000 --> 00:13:21.000]  照樣吃飯 照樣夾菜給你
[00:13:21.000 --> 00:13:25.000]  然後跟你說關於一些
[00:13:25.000 --> 00:13:28.000]  簡單來說
[00:13:28.000 --> 00:13:30.000]  有時都會當對方隱形舞蹈
[00:13:30.000 --> 00:13:31.000]  照常生活
[00:13:31.000 --> 00:13:33.000]  但你感覺到嗎
[00:13:33.000 --> 00:13:36.000]  做子女感覺到
[00:13:36.000 --> 00:13:39.000]  所以夫婦關係
[00:13:39.000 --> 00:13:42.000]  其實有他脆弱的一面
[00:13:42.000 --> 00:13:47.000]  奸淫這個字好像很難聽
[00:13:47.000 --> 00:13:52.000]  因為通常連上奸夫淫婦
[00:13:52.000 --> 00:13:55.000]  但其實現代來說
[00:13:55.000 --> 00:14:00.000]  奸淫有個比較美麗的名稱
[00:14:00.000 --> 00:14:05.000]  就是婚外情
[00:14:05.000 --> 00:14:06.000]  即是有情
[00:14:06.000 --> 00:14:08.000]  婚外的情
[00:14:08.000 --> 00:14:11.000]  其實婚外情這東西
[00:14:11.000 --> 00:14:13.000]  好像美化了一點
[00:14:13.000 --> 00:14:16.000]  但其實在關係裏
[00:14:16.000 --> 00:14:21.000]  帶給家庭很多衝擊
[00:14:21.000 --> 00:14:25.000]  其實我們的天父神知道
[00:14:25.000 --> 00:14:28.000]  我們人性是很脆弱的
[00:14:28.000 --> 00:14:34.000]  所以在訂立一些十誡規矩的時候
[00:14:34.000 --> 00:14:36.000]  就加了一條
[00:14:36.000 --> 00:14:39.000]  不可奸淫
[00:14:39.000 --> 00:14:41.000]  意思是甚麼呢
[00:14:41.000 --> 00:14:44.000]  即是在一個婚姻以外
[00:14:44.000 --> 00:14:49.000]  你跟另一個女性或男性有關係的話
[00:14:49.000 --> 00:14:53.000]  其實是犯了奸命
[00:14:53.000 --> 00:14:56.000]  這個規矩
[00:14:56.000 --> 00:14:59.000]  框在這裏有甚麼好處呢
[00:14:59.000 --> 00:15:02.000]  因為婚姻關係本身
[00:15:02.000 --> 00:15:05.000]  其實應該有一種排他性
[00:15:05.000 --> 00:15:08.000]  排他性是甚麼意思呢
[00:15:08.000 --> 00:15:11.000]  即是只有兩個人不侵其他人玩
[00:15:11.000 --> 00:15:14.000]  排除了其他人
[00:15:14.000 --> 00:15:18.000]  當排除了其他人
[00:15:18.000 --> 00:15:24.000]  就可以有一個保護性
[00:15:24.000 --> 00:15:25.000]  明白嗎
[00:15:25.000 --> 00:15:27.000]  如果夫婦
[00:15:27.000 --> 00:15:30.000]  因為大家性格不同
[00:15:30.000 --> 00:15:32.000]  拍拖的時候
[00:15:32.000 --> 00:15:35.000]  不要睜大雙眼看清楚
[00:15:35.000 --> 00:15:38.000]  原來你結婚之後是這樣的
[00:15:38.000 --> 00:15:41.000]  但因為有這個戒命
[00:15:41.000 --> 00:15:44.000]  有一個甚麼作用呢
[00:15:44.000 --> 00:15:51.000]  就是幫助夫婦不要容易放棄的關係
[00:15:51.000 --> 00:15:54.000]  明白這個好處嗎
[00:15:54.000 --> 00:15:57.000]  因為說了不可以分開
[00:15:57.000 --> 00:15:59.000]  不可以找其他人
[00:15:59.000 --> 00:16:00.000]  你即是說
[00:16:00.000 --> 00:16:01.000]  說得不好聽
[00:16:01.000 --> 00:16:03.000]  就好像困獸鬥
[00:16:03.000 --> 00:16:04.000]  說得好聽
[00:16:04.000 --> 00:16:07.000]  其實是一個安全的環境
[00:16:07.000 --> 00:16:11.000]  讓夫婦用多一點時間去磨合
[00:16:11.000 --> 00:16:15.000]  去解決自己的差異和衝突
[00:16:15.000 --> 00:16:16.000]  其實子女呢
[00:16:16.000 --> 00:16:21.000]  你見到爸爸媽媽的差異有些爭執
[00:16:21.000 --> 00:16:23.000]  如果不是太激烈
[00:16:23.000 --> 00:16:25.000]  其實都是好的
[00:16:25.000 --> 00:16:27.000]  是嗎
[00:16:27.000 --> 00:16:28.000]  那你學會了
[00:16:28.000 --> 00:16:31.000]  原來爸爸媽媽是有不同的
[00:16:31.000 --> 00:16:32.000]  有衝突的
[00:16:32.000 --> 00:16:33.000]  他們可以吵架
[00:16:33.000 --> 00:16:36.000]  吵完架可以和好的
[00:16:36.000 --> 00:16:37.000]  那你也學會了
[00:16:37.000 --> 00:16:41.000]  原來自己長大後要結婚
[00:16:41.000 --> 00:16:44.000]  和身邊的人近身接觸
[00:16:44.000 --> 00:16:47.000]  都要學會怎樣處理衝突
[00:16:47.000 --> 00:16:49.000]  其實是一件好事
[00:16:49.000 --> 00:16:52.000]  但如果沒有這個框框住
[00:16:52.000 --> 00:16:54.000]  很快就放棄
[00:16:54.000 --> 00:16:56.000]  很快就走人
[00:16:56.000 --> 00:17:01.000]  對家庭的關係就有很大的影響
[00:17:01.000 --> 00:17:08.000]  所以其實這個十誡的定立是為了我們好
[00:17:08.000 --> 00:17:10.000]  我有一條很簡單的方程式
[00:17:10.000 --> 00:17:13.000]  大家都會認同
[00:17:13.000 --> 00:17:16.000]  整個家庭的關係中
[00:17:16.000 --> 00:17:19.000]  哪一個組合最重要
[00:17:19.000 --> 00:17:21.000]  家庭有很多關係
[00:17:21.000 --> 00:17:22.000]  有夫婦
[00:17:22.000 --> 00:17:24.000]  有兄弟姊妹
[00:17:24.000 --> 00:17:25.000]  有父母子女
[00:17:25.000 --> 00:17:27.000]  有爺爺孫孫
[00:17:27.000 --> 00:17:30.000]  很多對關係的組成
[00:17:30.000 --> 00:17:32.000]  那麼多對關係
[00:17:32.000 --> 00:17:34.000]  最重要的是哪一對關係
[00:17:34.000 --> 00:17:36.000]  夫婦關係
[00:17:36.000 --> 00:17:37.000]  贊不贊成
[00:17:37.000 --> 00:17:38.000]  是不是
[00:17:38.000 --> 00:17:42.000]  所以如果搞好夫婦關係
[00:17:42.000 --> 00:17:43.000]  就會怎樣
[00:17:43.000 --> 00:17:44.000]  打出來
[00:17:44.000 --> 00:17:45.000]  夫婦關係好
[00:17:45.000 --> 00:17:47.000]  夫婦好又怎樣
[00:17:47.000 --> 00:17:48.000]  家庭好
[00:17:48.000 --> 00:17:50.000]  家庭好又怎樣
[00:17:50.000 --> 00:17:53.000]  子女好
[00:17:53.000 --> 00:17:55.000]  是不是很好
[00:17:55.000 --> 00:17:57.000]  因為夫婦關係好
[00:17:57.000 --> 00:18:02.000]  家庭的氣氛情緒就會穩定一點
[00:18:02.000 --> 00:18:04.000]  有足夠的安全感
[00:18:04.000 --> 00:18:06.000]  讓子女成長
[00:18:06.000 --> 00:18:08.000]  如果夫婦在冷戰
[00:18:08.000 --> 00:18:10.000]  吵架
[00:18:10.000 --> 00:18:14.000]  或者有些外來的侵擾
[00:18:14.000 --> 00:18:15.000]  那會怎樣
[00:18:15.000 --> 00:18:19.000]  搞到夫婦關係不好
[00:18:19.000 --> 00:18:22.000]  其實可能太太心情不好
[00:18:22.000 --> 00:18:23.000]  我經常說
[00:18:23.000 --> 00:18:26.000]  經常給一個秘訣男人
[00:18:26.000 --> 00:18:28.000]  如果你想子女好
[00:18:28.000 --> 00:18:32.000]  最重要的一件事
[00:18:32.000 --> 00:18:34.000]  就是要疼老婆
[00:18:34.000 --> 00:18:35.000]  為什麼
[00:18:35.000 --> 00:18:37.000]  你疼老婆
[00:18:37.000 --> 00:18:40.000]  老婆心情好
[00:18:40.000 --> 00:18:41.000]  老婆心情好
[00:18:41.000 --> 00:18:45.000]  子女有好日子過
[00:18:45.000 --> 00:18:50.000]  子女很受媽媽心情好不好影響
[00:18:50.000 --> 00:18:53.000]  所以搞不好媽媽心情
[00:18:53.000 --> 00:18:55.000]  就很糟糕
[00:18:55.000 --> 00:18:57.000]  贊不贊成
[00:18:57.000 --> 00:19:00.000]  所以這是一個很容易明白的道理
[00:19:00.000 --> 00:19:02.000]  所以反過來也是
[00:19:02.000 --> 00:19:03.000]  夫婦關係不好
[00:19:03.000 --> 00:19:05.000]  家庭就有問題
[00:19:05.000 --> 00:19:14.000]  子女相對就沒什麼好日子過
[00:19:14.000 --> 00:19:17.000]  這個誡命為什麼這麼重要
[00:19:17.000 --> 00:19:19.000]  因為原來在舊約裡
[00:19:19.000 --> 00:19:21.000]  在《針研》
[00:19:21.000 --> 00:19:22.000]  《針研》是一本書
[00:19:22.000 --> 00:19:23.000]  很有趣的
[00:19:23.000 --> 00:19:27.000]  教男人怎樣好好做男人
[00:19:27.000 --> 00:19:29.000]  過生活
[00:19:29.000 --> 00:19:30.000]  其中一樣東西
[00:19:30.000 --> 00:19:31.000]  也是特別提醒
[00:19:31.000 --> 00:19:36.000]  千萬不要搞姦淫婚外情的事情
[00:19:36.000 --> 00:19:37.000]  為什麼呢
[00:19:37.000 --> 00:19:40.000]  因為搞了那些東西出來
[00:19:40.000 --> 00:19:43.000]  你的家園一下子
[00:19:43.000 --> 00:19:45.000]  就會被你破壞
[00:19:45.000 --> 00:19:46.000]  不如我們一起讀
[00:19:46.000 --> 00:19:49.000]  不如請男人讀
[00:19:49.000 --> 00:19:53.000]  警醒你們
[00:19:53.000 --> 00:19:55.000]  好 男士們一起讀
[00:19:55.000 --> 00:19:58.000]  你所行的道要遠離他
[00:19:58.000 --> 00:20:01.000]  不可靠近他家的門口
[00:20:01.000 --> 00:20:04.000]  免得將你的尊榮給別人
[00:20:04.000 --> 00:20:07.000]  將你的歲月給殘忍的人
[00:20:07.000 --> 00:20:11.000]  免得陌生人滿得你的財富
[00:20:11.000 --> 00:20:15.000]  你勞苦所得的歸入外邦人的家
[00:20:15.000 --> 00:20:17.000]  損失大不大
