
[00:00:00.000 --> 00:00:01.680]  我們繼續《馬太福音》的系列
[00:09:11.000 --> 00:09:13.720]  不過 我都不喜歡我的人生
[00:09:13.720 --> 00:09:15.440]  無論你怎樣演繹也好
[00:09:15.440 --> 00:09:17.360]  盼望這個國策
[00:09:17.360 --> 00:09:19.160]  以下我們分享的三個方面
[00:09:19.160 --> 00:09:21.320]  能夠鼓勵你繼續向前走
[00:09:21.320 --> 00:09:23.120]  去回應照明
[00:09:23.120 --> 00:09:24.040]  第一方面
[00:09:24.040 --> 00:09:26.160]  國策上面我們要留意的
[00:09:26.160 --> 00:09:30.680]  要發現的就是關乎主的託付
[00:09:30.680 --> 00:09:32.680]  無論你怎樣看你的生命
[00:09:32.680 --> 00:09:34.840]  無論你怎樣演繹你的生命
[00:09:34.840 --> 00:09:37.520]  我想強調我們需要去發現
[00:09:37.520 --> 00:09:41.120]  我們的生命本質並不是一個偶然出現
[00:09:41.120 --> 00:09:44.920]  也並不是活在我自己喜歡的慾念裡面
[00:09:44.920 --> 00:09:49.520]  而是我是被委託的一個管家
[00:09:49.520 --> 00:09:51.080]  我們再看《經文》這樣說
[00:09:51.080 --> 00:09:52.680]  二十五章十四節
[00:09:52.680 --> 00:09:55.320]  它說:天各好比一個人要往外國去
[00:09:55.320 --> 00:09:58.640]  就叫了僕人來將他的家業交給他們
[00:09:58.640 --> 00:10:01.800]  按照個人的才幹給他們銀子
[00:10:01.800 --> 00:10:06.440]  這種將主人有的東西交託
[00:10:06.440 --> 00:10:12.000]  然後將主人期望的事情給他們
[00:10:12.000 --> 00:10:14.960]  這份交 這份給
[00:10:14.960 --> 00:10:18.480]  正正就表現給我們知道
[00:10:18.480 --> 00:10:21.240]  上帝在我們生命裡面
[00:10:21.240 --> 00:10:23.120]  祂有一個委託
[00:10:23.120 --> 00:10:23.840]  祂有一個委託
[00:10:23.840 --> 00:10:26.200]  所以我們說我們要認定有一個主人
[00:10:26.200 --> 00:10:32.880]  他那份委託的重點不在我的身上
[00:10:32.880 --> 00:10:34.000]  你知道一條命是我的
[00:10:34.000 --> 00:10:35.480]  我喜歡怎樣活就怎樣活
[00:10:35.480 --> 00:10:38.200]  很多時候我們心裡面都有這些聲音
[00:10:38.200 --> 00:10:40.880]  但這個委託的重點在主的裡面
[00:10:40.880 --> 00:10:42.880]  因為是他呼召我們
[00:10:42.880 --> 00:10:44.160]  英文聖經更加說到
[00:10:44.160 --> 00:10:45.800]  他召喚他的servant來
[00:10:45.800 --> 00:10:49.160]  然後將一些事情送給他
[00:10:49.160 --> 00:10:51.560]  是一份禮物
[00:10:51.560 --> 00:10:53.480]  其實創世以來
[00:10:53.480 --> 00:10:58.520]  我們都看見上帝是將很多的恩典給我們
[00:10:58.520 --> 00:11:00.040]  其實由創世開始
[00:11:00.040 --> 00:11:02.920]  由人類出現在亞當
[00:11:02.920 --> 00:11:04.280]  神創造亞當
[00:11:04.280 --> 00:11:05.840]  他委託他管理大地
[00:11:05.840 --> 00:11:06.760]  記不記得
[00:11:06.760 --> 00:11:08.960]  然後亞當就說
[00:11:08.960 --> 00:11:11.480]  聖經說哪人獨居不好
[00:11:11.480 --> 00:11:14.120]  神就做一個配偶去幫助他
[00:11:14.120 --> 00:11:15.480]  幫助他做什麼
[00:11:15.480 --> 00:11:17.800]  都是去管理那個大地
[00:11:17.800 --> 00:11:19.960]  在創造裡面
[00:11:19.960 --> 00:11:23.640]  我們看見那個委託在
[00:11:23.640 --> 00:11:25.360]  我今天說到趙明
[00:11:25.360 --> 00:11:27.840]  有一位師父級人馬
[00:11:27.840 --> 00:11:29.240]  的確不可以不說
[00:11:29.240 --> 00:11:31.560]  因為他在他的人生幾十年裡面
[00:11:31.560 --> 00:11:34.280]  他不斷在他在地的日子
[00:11:34.280 --> 00:11:35.200]  都在說趙明
[00:11:35.200 --> 00:11:37.080]  這位叫楊錫昌醫生
[00:11:37.080 --> 00:11:38.920]  他有很多書很好看
[00:11:38.920 --> 00:11:41.760]  我都在他生命裡面學很多趙明
[00:11:41.760 --> 00:11:43.960]  他的確影響我
[00:11:43.960 --> 00:11:45.440]  特別是在這幾年裡面
[00:11:45.440 --> 00:11:47.840]  我自己怎樣回應我自己的人生
[00:11:47.840 --> 00:11:51.800]  怎樣做選取他成為我很大的師父
[00:11:51.800 --> 00:11:53.040]  我很感謝他
[00:11:53.040 --> 00:11:54.640]  今天他在天家
[00:11:54.640 --> 00:11:59.960]  是享受他所得的獎賞
[00:11:59.960 --> 00:12:01.160]  他提到物質秩序
[00:12:01.160 --> 00:12:02.160]  功能秩序
[00:12:02.160 --> 00:12:04.960]  和道德秩序
[00:12:04.960 --> 00:12:08.600]  他用創世紀去演繹創造的神學
[00:12:08.600 --> 00:12:12.600]  其實我們多說是救贖那方面
[00:12:12.600 --> 00:12:14.000]  我們呼安派教會
[00:12:14.000 --> 00:12:15.680]  經常說傳福音
[00:12:15.680 --> 00:12:18.160]  我們說耶穌怎樣赦罪
[00:12:18.160 --> 00:12:20.160]  人怎樣經歷耶穌的愛
[00:12:20.160 --> 00:12:21.080]  饒恕
[00:12:21.080 --> 00:12:24.400]  然後我們怎樣去得救恩等等
[00:12:24.400 --> 00:12:26.800]  創造的神學補足了
[00:12:26.800 --> 00:12:27.480]  或者這樣說
[00:12:27.480 --> 00:12:29.360]  他在另一個角度去看
[00:12:29.360 --> 00:12:31.680]  上帝給我們的秩序
[00:12:31.680 --> 00:12:35.440]  或者人面對不能掌握的未來
[00:12:35.440 --> 00:12:37.320]  或者我們面對我們自己人生
[00:12:37.320 --> 00:12:40.320]  在這些不容易的時代出現
[00:12:40.320 --> 00:12:42.720]  裡面有很多牢底的狀況
[00:12:42.720 --> 00:12:45.320]  趙明吸引著我們
[00:12:45.320 --> 00:12:46.720]  能夠明白知道
[00:12:46.720 --> 00:12:49.440]  我們眼目可以再一次向上望
[00:12:49.440 --> 00:12:51.440]  等到物質秩序呢
[00:12:51.440 --> 00:12:52.280]  他這樣說
[00:12:52.280 --> 00:12:54.160]  在創世紀裏面
[00:12:54.160 --> 00:12:55.920]  我們都見到很多
[00:12:55.920 --> 00:12:57.440]  神創造的裏面
[00:12:57.440 --> 00:12:59.800]  神說要有光就有光
[00:12:59.800 --> 00:13:03.960]  然後神創造光體
[00:13:03.960 --> 00:13:05.680]  在地上創造了地
[00:13:05.680 --> 00:13:08.040]  然後地裏伸出草
[00:13:08.040 --> 00:13:09.640]  又有不同的植物
[00:13:09.640 --> 00:13:12.000]  然後又有動物等等
[00:13:12.000 --> 00:13:17.480]  每個物質都是上帝的賞賜
[00:13:17.480 --> 00:13:18.400]  在物質秩序裏面
[00:13:18.400 --> 00:13:20.160]  我們特別去強調
[00:13:20.160 --> 00:13:22.200]  神的恩典 賜羽
[00:13:22.200 --> 00:13:23.680]  然後我們知道
[00:13:23.680 --> 00:13:26.760]  凡事都是上帝給我們的禮物
[00:13:26.760 --> 00:13:28.920]  第二方面說到功能的秩序
[00:13:28.920 --> 00:13:31.520]  特別今天我們這篇講章裏面
[00:13:31.520 --> 00:13:32.680]  經文裏面
[00:13:32.680 --> 00:13:34.320]  他很講到
[00:13:34.320 --> 00:13:36.560]  那三個僕人拿了一些東西
[00:13:36.560 --> 00:13:38.560]  然後怎樣用
[00:13:38.560 --> 00:13:42.540]  講到每一個事物都有一個功能
[00:13:42.540 --> 00:13:43.520]  有一個作用
[00:13:43.520 --> 00:13:46.520]  然後作用是互相補足
[00:13:46.520 --> 00:13:47.680]  假設是這樣說
[00:13:47.680 --> 00:13:49.200]  小白兔走出來了
[00:13:49.200 --> 00:13:50.640]  他想找喫的
[00:13:50.640 --> 00:13:54.360]  他看見上帝所創造的一片青草地
[00:13:54.360 --> 00:13:57.200]  他就喫了一片草
[00:13:57.200 --> 00:13:58.600]  喫完草很好喫
[00:13:58.600 --> 00:13:59.760]  走着走着
[00:13:59.760 --> 00:14:01.760]  他要撲撲了
[00:14:01.760 --> 00:14:04.920]  撲撲就去到樹木附近
[00:14:04.920 --> 00:14:06.560]  就撲撲撲撲撲
[00:14:06.560 --> 00:14:10.240]  那些帶着營養成分 帶着種子的
[00:14:10.240 --> 00:14:12.200]  就在草地上
[00:14:12.200 --> 00:14:14.800]  或者在樹幹下
[00:14:14.800 --> 00:14:16.760]  成爲樹幹的營養
[00:14:16.760 --> 00:14:19.560]  讓樹木生長
[00:14:19.560 --> 00:14:22.800]  功能是我們看見上帝在秩序裏
[00:14:22.800 --> 00:14:26.120]  互相補足 互相配搭的那種美好
[00:14:26.120 --> 00:14:27.920]  第三方面講到道德秩序
[00:14:27.920 --> 00:14:31.760]  特別講到生命樹 分別善惡樹
[00:14:31.760 --> 00:14:36.000]  裏面講到上帝看不看得好 看不看得壞
[00:14:36.000 --> 00:14:38.880]  善與惡
[00:14:38.880 --> 00:14:43.360]  假設你是一個評估性非常高的人
[00:14:43.360 --> 00:14:47.040]  你會說爲什麼是好 爲什麼是惡
[00:14:47.040 --> 00:14:51.640]  原來在這個創造主的敬畏上
[00:14:51.640 --> 00:14:53.800]  我們看見上帝看爲好
[00:14:53.800 --> 00:14:56.000]  我們這個被造物的責任就是
[00:14:56.000 --> 00:14:59.040]  我要跟隨上帝看爲好的事物
[00:14:59.040 --> 00:15:02.720]  然後我們看見上帝所謂壞惡的事
[00:15:02.720 --> 00:15:04.760]  然後我們學習去遠離
[00:15:04.760 --> 00:15:08.600]  以至我們免得得罪我們的創造主
[00:15:08.600 --> 00:15:12.200]  在這個秩序和學習裏面
[00:15:12.200 --> 00:15:13.720]  我再說 反過來講
[00:15:13.720 --> 00:15:18.720]  我們要去尋索國策這個照明
[00:15:18.720 --> 00:15:20.320]  再講
[00:15:20.320 --> 00:15:24.880]  那個主體並不是我的需要
[00:15:24.880 --> 00:15:28.680]  所以我們跟隨上帝認識神
[00:15:28.680 --> 00:15:32.640]  是呀 你在舊熟的神學裏面看見愛
[00:15:32.640 --> 00:15:35.760]  但人就是這樣 有時我們說耶穌都不夠愛我
[00:15:35.760 --> 00:15:39.000]  昨天祈禱 今天都沒有發生
[00:15:39.000 --> 00:15:40.800]  裏面我們看回這個秩序
[00:15:40.800 --> 00:15:42.920]  我們明白尋索照明
[00:15:42.920 --> 00:15:46.520]  是讓我們重新去尊重神爲神
[00:15:46.520 --> 00:15:48.120]  我們需要問的並不是
[00:15:48.120 --> 00:15:51.080]  我們需要什麼時候才滿足
[00:15:51.080 --> 00:15:53.000]  是問主
[00:15:53.000 --> 00:15:56.440]  禰塑造我要成爲這樣的人
[00:15:56.440 --> 00:15:59.320]  禰做我 禰讓我活在這個世上
[00:15:59.320 --> 00:16:02.320]  我如何展現禰給我們
[00:16:02.320 --> 00:16:07.240]  或者說禰聖情裏面各樣的美善
[00:16:07.240 --> 00:16:08.880]  以神爲神
[00:16:08.880 --> 00:16:11.240]  是第一方面我們需要去留意
[00:16:11.240 --> 00:16:13.680]  第二方面我們要看
[00:16:13.680 --> 00:16:15.680]  我們需要尋索的
[00:16:15.680 --> 00:16:18.880]  是我們生命裏面
[00:16:18.880 --> 00:16:20.960]  我們不用去比較
[00:16:20.960 --> 00:16:23.440]  不是不用比較 不好比較
[00:16:23.440 --> 00:16:26.240]  而是沒有需要去比較
[00:16:26.240 --> 00:16:27.560]  聖經怎樣說
[00:16:27.560 --> 00:16:29.120]  二十五章十四節 它說
[00:16:29.120 --> 00:16:32.600]  天各有被一個人往外國去 叫了瀑人來
[00:16:32.600 --> 00:16:33.320]  剛纔我們讀過了
[00:16:33.320 --> 00:16:35.400]  把他的家業交給他們
[00:16:35.400 --> 00:16:36.320]  他接着說一句
[00:16:36.320 --> 00:16:41.120]  安着各人的菜缸 給他們
[00:16:41.120 --> 00:16:42.600]  我自己做人做了幾十年
[00:16:42.600 --> 00:16:48.120]  我到牧養裏面都過了很多歲月 幾十年
[00:16:48.120 --> 00:16:53.320]  我想說 我發現人性裏面
[00:16:53.320 --> 00:16:56.160]  比較常常成爲我們一個陷阱
[00:16:56.160 --> 00:16:58.480]  跌了下去 難以苟拔
[00:16:58.480 --> 00:17:00.720]  總是喜歡比較
[00:17:00.720 --> 00:17:02.040]  有時我們會說
[00:17:02.040 --> 00:17:03.920]  很厲害嗎 你有這些東西 我沒有
[00:17:03.920 --> 00:17:05.200]  是 我沒有
[00:17:05.200 --> 00:17:07.440]  這位神真的不公平
[00:17:07.440 --> 00:17:08.880]  但有時又會反過來
[00:17:08.880 --> 00:17:10.480]  哎呀 我有這些東西
[00:17:10.480 --> 00:17:11.640]  哦 你沒有
[00:17:11.640 --> 00:17:13.920]  哦 哈哈哈
[00:17:13.920 --> 00:17:16.280]  你知道女人有時我們都會
[00:17:16.280 --> 00:17:18.600]  對不起 是這樣
[00:17:18.600 --> 00:17:21.080]  無論你覺得你自己比較高
[00:17:21.080 --> 00:17:23.600]  或者你覺得你比較低
[00:17:23.600 --> 00:17:25.840]  不知爲何心情裏面總是
[00:17:25.840 --> 00:17:28.240]  離不開這種比較
[00:17:28.240 --> 00:17:29.640]  有時比較裏面
[00:17:29.640 --> 00:17:33.040]  令我們好像陷入了一個陷阱裏面
[00:17:33.040 --> 00:17:37.640]  忘記了去發掘 發現我的獨特性
[00:17:37.640 --> 00:17:39.800]  因爲比較總是潛在着
[00:17:39.800 --> 00:17:41.080]  你有嗎
[00:17:41.080 --> 00:17:42.240]  很厲害嗎
[00:17:42.240 --> 00:17:43.200]  我沒有嗎
[00:17:43.200 --> 00:17:46.120]  我去努力吧
[00:17:46.120 --> 00:17:49.120]  功能秩序裏面 仁醫教我們
[00:17:49.120 --> 00:17:52.080]  神的創造是各從其類的
[00:17:52.080 --> 00:17:53.680]  是不是 記不記得
[00:17:53.680 --> 00:17:56.680]  你見到創世紀裏面那種秩序
[00:17:56.680 --> 00:17:58.480]  你見到你自己生命
[00:17:58.480 --> 00:17:59.680]  是的
[00:17:59.680 --> 00:18:01.440]  最奇妙的是什麼呢
[00:18:01.440 --> 00:18:03.480]  你在覺察 在發現
[00:18:03.480 --> 00:18:06.560]  在生命的成長裏面你發現一樣很珍貴的事
[00:18:06.560 --> 00:18:09.440]  我和旁邊的不同
[00:18:09.440 --> 00:18:11.200]  我和他的不同性
[00:18:11.200 --> 00:18:14.720]  是因爲上帝做我有一個特殊的原因
