
[00:00:00.000 --> 00:00:02.960]  今天其實想和大家講一個題目
[00:06:41.960 --> 00:06:43.280]  拿100分的
[00:06:43.280 --> 00:06:45.400]  或者拿多少個A的
[00:06:45.400 --> 00:06:46.360]  神看我們呢
[00:06:46.360 --> 00:06:49.200]  也都不是看我們運動多厲害的
[00:06:49.200 --> 00:06:50.800]  大家收不收到啊
[00:06:50.800 --> 00:06:53.680]  神對我們的期望呢
[00:06:53.680 --> 00:06:58.560]  並不是這些我們所看到的東西
[00:06:58.560 --> 00:07:00.920]  神不會期望我們賺多點錢的
[00:07:00.920 --> 00:07:02.640]  神不會期望我們呢
[00:07:02.640 --> 00:07:04.120]  就
[00:07:04.120 --> 00:07:07.840]  甚至都未必期望我們會把家裡搞得一塵不染的
[00:07:07.840 --> 00:07:09.520]  都未必期望
[00:07:09.520 --> 00:07:10.440]  可能啦
[00:07:10.440 --> 00:07:12.720]  可能祂期望你和家人的關係好
[00:07:12.720 --> 00:07:15.360]  所以就做這件事啦
[00:07:15.360 --> 00:07:18.280]  但是神期望我們做什麼呢
[00:07:18.280 --> 00:07:21.440]  神期望我們可以被祂使用
[00:07:21.440 --> 00:07:23.120]  神期望我們被祂使用
[00:07:23.120 --> 00:07:28.680]  但是神會不會逼我們要被祂使用呢
[00:07:28.680 --> 00:07:30.800]  神會不會逼我們啊
[00:07:30.800 --> 00:07:31.440]  被祂使用
[00:07:31.440 --> 00:07:32.800]  逼我們
[00:07:32.800 --> 00:07:34.320]  神不會逼我們的
[00:07:34.320 --> 00:07:38.000]  其實這個就是人的可貴的地方
[00:07:38.000 --> 00:07:42.560]  就是神很想我們成為祂所用的人
[00:07:42.560 --> 00:07:46.280]  但是祂不會逼我們成為祂所用的人
[00:07:46.280 --> 00:07:47.240]  什麼意思呢
[00:07:47.240 --> 00:07:52.920]  就是我們需要願意去成為神所使用的人
[00:07:52.920 --> 00:07:55.720]  這個是神最想我們做的一個決定
[00:07:55.720 --> 00:07:58.520]  但是神不會逼我們做這個決定
[00:07:58.520 --> 00:08:00.320]  就是等於什麼呢
[00:08:00.320 --> 00:08:03.880]  信耶穌有沒有得逼的
[00:08:03.880 --> 00:08:05.960]  可能有時你會覺得是的
[00:08:05.960 --> 00:08:07.040]  哎呀
[00:08:07.040 --> 00:08:08.320]  逼你信耶穌
[00:08:08.320 --> 00:08:09.280]  逼你信耶穌
[00:08:09.280 --> 00:08:10.320]  逼你去福音營
[00:08:10.320 --> 00:08:13.440]  逼你去聽道理
[00:08:13.440 --> 00:08:15.440]  有沒有得逼的呢
[00:08:15.440 --> 00:08:18.560]  很多小朋友聽了很多道理啦
[00:08:18.560 --> 00:08:21.680]  但是他長大了信不信呢
[00:08:21.680 --> 00:08:23.200]  未必信的
[00:08:23.200 --> 00:08:24.800]  他長大了未必信
[00:08:24.800 --> 00:08:25.760]  為什麼呢
[00:08:25.760 --> 00:08:29.680]  因為這件事是要你自己心裡決定的
[00:08:29.680 --> 00:08:32.640]  所以牧師很想今天提醒大家
[00:08:32.640 --> 00:08:34.880]  神是對你有期望的
[00:08:34.880 --> 00:08:37.800]  神很期望你能夠被祂使用
[00:08:37.800 --> 00:08:41.320]  而且神要將豐盛的生命賜給你
[00:08:41.320 --> 00:08:43.320]  當你肯聽神的話的時候
[00:08:43.320 --> 00:08:48.040]  神就將豐盛的生命賜給你
[00:08:48.040 --> 00:08:52.720]  那我就很想和今天大家看一個聖經
[00:08:52.720 --> 00:08:54.400]  《提多書》
[00:08:54.400 --> 00:08:57.280]  《提多書》其實這個聖經很長
[00:08:57.280 --> 00:08:58.600]  我們暫時不用讀
[00:08:58.600 --> 00:09:00.920]  我想先介紹一下《提多書》
[00:09:00.920 --> 00:09:07.360]  《提多書》是新曰還是舊曰?
[00:09:07.360 --> 00:09:08.800]  新曰是嗎?
[00:09:08.800 --> 00:09:11.080]  新曰
[00:09:11.080 --> 00:09:13.000]  《提多書》是新曰來的
[00:09:13.000 --> 00:09:19.760]  《提多書》是和什麼書合謀呢?
[00:09:19.760 --> 00:09:22.520]  就叫做教牧書信
[00:09:22.520 --> 00:09:25.280]  都是提字頭的
[00:09:25.280 --> 00:09:28.080]  提摩太前書、提摩太後書
[00:09:28.080 --> 00:09:29.600]  嘩!你們很聰明
[00:09:29.600 --> 00:09:32.240]  這三個提字開首的書
[00:09:32.240 --> 00:09:34.960]  就是代表教牧的書信
[00:09:34.960 --> 00:09:36.800]  什麼叫做教牧的書信呢?
[00:09:36.800 --> 00:09:41.880]  就是很想保羅藉著這三卷書
[00:09:41.880 --> 00:09:45.360]  去教導年輕的提摩太
[00:09:45.360 --> 00:09:47.600]  和年輕的提多
[00:09:47.600 --> 00:09:51.920]  他們能夠去作神所使用的人
[00:09:51.920 --> 00:09:53.200]  你明不明白?
[00:09:53.200 --> 00:09:57.080]  作神所使用的人不是一出世就知道的
[00:09:57.080 --> 00:10:00.520]  等於你信耶穌不是一出世就知道要信耶穌
[00:10:00.520 --> 00:10:01.480]  你要長大了
[00:10:01.480 --> 00:10:02.320]  你要決志
[00:10:02.320 --> 00:10:04.440]  你要決定才信得
[00:10:04.440 --> 00:10:10.520]  所以保羅就很想寫一封信給提多和提摩太
[00:10:10.520 --> 00:10:14.480]  讓他們知道怎樣成為神所使用的人
[00:10:14.480 --> 00:10:20.320]  當時神所使用的人叫什麼名字呢?
[00:10:20.320 --> 00:10:23.960]  當時神所使用的人叫做門徒
[00:10:23.960 --> 00:10:25.280]  門徒
[00:10:25.280 --> 00:10:28.600]  門徒的意思就是跟師父
[00:10:28.600 --> 00:10:30.480]  怎樣跟呢?
[00:10:30.480 --> 00:10:31.560]  誰是師父呢?
[00:10:31.560 --> 00:10:34.000]  誰是提多和提摩太的師父呢?
[00:10:34.000 --> 00:10:38.200]  我想問一下你們
[00:10:38.200 --> 00:10:42.720]  誰是提多和提摩太的師父呢?
[00:10:42.720 --> 00:10:46.040]  耶穌都沒有說你錯的
[00:10:46.040 --> 00:10:48.920]  不過這個不是最直接的答案
[00:10:48.920 --> 00:10:50.560]  很多人經常問
[00:10:50.560 --> 00:10:51.640]  牧師問的問題
[00:10:51.640 --> 00:10:53.320]  你回答耶穌一定沒有錯的
[00:10:53.320 --> 00:10:57.920]  但是這次就不是這麼直接了
[00:10:57.920 --> 00:11:00.080]  提多和提摩太
[00:11:00.080 --> 00:11:07.840]  他們是哪一個門徒呢?
[00:11:07.840 --> 00:11:08.960]  誰?
[00:11:08.960 --> 00:11:09.680]  兒子
[00:11:09.680 --> 00:11:11.880]  誰是門徒呢?
[00:11:11.880 --> 00:11:13.360]  這句話真的很深
[00:11:13.360 --> 00:11:16.080]  有沒有人認識的?
[00:11:16.080 --> 00:11:17.320]  你認識的
[00:11:17.320 --> 00:11:18.320]  可以了
[00:11:18.320 --> 00:11:19.320]  這個小朋友
[00:11:19.320 --> 00:11:19.800]  不是
[00:11:19.800 --> 00:11:22.000]  應該是少年人
[00:11:22.000 --> 00:11:23.160]  厲害
[00:11:23.160 --> 00:11:24.640]  保羅
[00:11:24.640 --> 00:11:29.320]  保羅其實在聖經裏面有兩個身份
[00:11:29.320 --> 00:11:32.320]  你看PowerPoint第一節
[00:11:32.320 --> 00:11:35.200]  你就看到他有兩個身份
[00:11:35.200 --> 00:11:38.000]  可不可以告訴我哪兩個身份呢?
[00:11:38.000 --> 00:11:39.680]  保羅有兩個身份
[00:11:39.680 --> 00:11:42.680]  在第一節裏看到
[00:11:42.680 --> 00:11:44.320]  神的僕人第一個身份
[00:11:44.320 --> 00:11:47.120]  第二個呢?
[00:11:47.120 --> 00:11:48.920]  耶穌基督的使徒
[00:11:48.920 --> 00:11:51.120]  就是兩個身份
[00:11:51.120 --> 00:11:53.640]  神的僕人的意思就是
[00:11:53.640 --> 00:12:01.560]  服侍神的人
[00:12:01.560 --> 00:12:05.040]  這個僕人在當時是一個奴隸
[00:12:05.040 --> 00:12:07.960]  在羅馬帝國的時代是奴隸
[00:12:07.960 --> 00:12:09.760]  我們常常想奴隸
[00:12:09.760 --> 00:12:11.920]  你有沒有想過什麼是奴隸呢?
[00:12:11.920 --> 00:12:14.880]  大家有沒有聽過非洲黑奴?
[00:12:14.880 --> 00:12:16.320]  非洲黑奴
[00:12:16.320 --> 00:12:19.600]  就是說以前美國立國的時候
[00:12:19.600 --> 00:12:23.200]  美國的時候有一幫黑人被奴役的
[00:12:23.200 --> 00:12:25.600]  大家有沒有聽過?
[00:12:25.600 --> 00:12:28.640]  有沒有聽過非洲黑奴?
[00:12:28.640 --> 00:12:30.240]  好像大家都不是很清楚
[00:12:30.240 --> 00:12:31.440]  簡單來說
[00:12:31.440 --> 00:12:34.320]  就是一幫美國南方的人
[00:12:34.320 --> 00:12:36.960]  他們就促養那些黑奴
[00:12:36.960 --> 00:12:38.320]  但是北方的人
[00:12:38.320 --> 00:12:41.600]  他們就覺得違反人權
[00:12:41.600 --> 00:12:44.240]  所以北方和南方就打仗了
[00:12:44.240 --> 00:12:46.400]  這個叫做南北戰爭
[00:12:46.400 --> 00:12:49.240]  是美國一個很重要的歷史
[00:12:49.240 --> 00:12:51.360]  已經是超過百多年了
[00:12:51.360 --> 00:12:55.360]  就是百多年前了
[00:12:55.360 --> 00:12:58.520]  所以這個歷史就是南北戰爭
[00:12:58.520 --> 00:13:01.480]  非洲黑奴其實是很慘的
[00:13:01.480 --> 00:13:04.320]  他們就是被主人奴役
[00:13:04.320 --> 00:13:05.640]  沒有給他們工資
[00:13:05.640 --> 00:13:07.760]  在家裡做家務
[00:13:07.760 --> 00:13:11.640]  推車、撐船
[00:13:11.640 --> 00:13:13.160]  總之什麼都做
[00:13:13.160 --> 00:13:16.480]  黑奴的子女都是奴隸
[00:13:16.480 --> 00:13:18.080]  生出來都是奴隸
[00:13:18.080 --> 00:13:19.160]  都是很慘的
[00:13:19.160 --> 00:13:21.280]  所以做奴僕
[00:13:21.280 --> 00:13:24.240]  如果做到非洲黑奴就很慘了
[00:13:24.240 --> 00:13:26.960]  不過在羅馬帝國
[00:13:26.960 --> 00:13:29.760]  做奴僕就有些不同
[00:13:29.760 --> 00:13:31.640]  在羅馬帝國做奴僕
[00:13:31.640 --> 00:13:34.600]  他們其實可以讀書、寫字
[00:13:34.600 --> 00:13:38.120]  可以做會計、管家
[00:13:38.120 --> 00:13:41.880]  因為主人可以差派他去做一件事
[00:13:41.880 --> 00:13:44.360]  所以這個神的僕人
[00:13:44.360 --> 00:13:47.320]  就是神所使用的人
[00:13:47.320 --> 00:13:49.160]  僕人就是神所使用的人
[00:13:49.160 --> 00:13:51.840]  他是有一定程度的自由度的
[00:13:51.840 --> 00:13:54.120]  當他賺夠錢的時候
[00:13:54.120 --> 00:13:56.440]  他可以為自己贖身的
[00:13:56.440 --> 00:14:02.160]  這個就是羅馬時代的僕人不同的地方
[00:14:02.160 --> 00:14:05.400]  另外一個字眼就是剛才說到的
[00:14:05.400 --> 00:14:08.040]  耶穌基督的使徒保羅
[00:14:08.040 --> 00:14:09.800]  使徒是什麼意思呢?
[00:14:09.800 --> 00:14:12.120]  就是奉差遣的意思
[00:14:12.120 --> 00:14:15.240]  就是神差遣他做什麼?
[00:14:15.240 --> 00:14:17.640]  差遣他要傳道
[00:14:17.640 --> 00:14:19.640]  所以保羅在他的生命裡面
[00:14:19.640 --> 00:14:24.520]  有兩個很重要的身份
[00:14:24.520 --> 00:14:26.480]  第一個他是神的僕人
[00:14:26.480 --> 00:14:28.000]  他是服侍神的人
[00:14:28.000 --> 00:14:32.560]  第二個他是被神差派去傳道的人
[00:14:32.560 --> 00:14:35.800]  如果你想成為神所使用的人
[00:14:35.800 --> 00:14:38.720]  你其實都有這兩重的身份
[00:14:38.720 --> 00:14:40.960]  你就是要讓神去使用
[00:14:40.960 --> 00:14:43.240]  你要讓神去差派你
[00:14:43.240 --> 00:14:46.280]  去做神要我們做的工作
[00:14:46.280 --> 00:14:50.040]  所以這個是提多書裡面
[00:14:50.040 --> 00:14:52.040]  給到我們的認識
[00:14:52.040 --> 00:14:59.800]  提摩太和提多是不是保羅的兒子呢?
[00:14:59.800 --> 00:15:01.920]  大家
[00:15:01.920 --> 00:15:04.480]  這句真是難搞
[00:15:04.480 --> 00:15:11.280]  其實保羅在聖經裡面沒有說他有沒有肉身的兒子
[00:15:11.280 --> 00:15:13.240]  不過剛才我不是說了
[00:15:13.240 --> 00:15:17.440]  保羅是提多和提摩太的誰?
[00:15:17.440 --> 00:15:18.840]  師父
[00:15:18.840 --> 00:15:20.280]  他們是門徒
[00:15:20.280 --> 00:15:23.680]  他們是師父和門徒的關係
[00:15:23.680 --> 00:15:24.600]  想問一下你
[00:15:24.600 --> 00:15:28.280]  你有沒有師父的?
[00:15:28.280 --> 00:15:31.280]  有,誰是你師父?
[00:15:31.280 --> 00:15:32.600]  老師是你師父?
[00:15:32.600 --> 00:15:34.040]  也對的
[00:15:34.040 --> 00:15:36.480]  還有什麼人是你師父?
[00:15:36.480 --> 00:15:40.080]  今天用的詞眼
[00:15:40.080 --> 00:15:42.360]  教練可以嗎?
[00:15:42.360 --> 00:15:43.600]  誰有教練的?
[00:15:43.600 --> 00:15:44.360]  舉手看看
[00:15:44.360 --> 00:15:47.600]  教練
[00:15:47.600 --> 00:15:50.960]  教練,有沒有教練的?
[00:15:50.960 --> 00:15:53.720]  有老師,有教練
[00:15:53.720 --> 00:15:59.360]  其實師父比起老師和教練更加深入
[00:15:59.360 --> 00:16:02.440]  師父就是跟他學師的意思
[00:16:02.440 --> 00:16:06.280]  而且跟他學師不只是學做事的時候
[00:16:06.280 --> 00:16:09.600]  師父和門徒的關係
[00:16:09.600 --> 00:16:12.920]  就是經常一起生活的
[00:16:12.920 --> 00:16:17.440]  你知不知道耶穌有多少個門徒?
[00:16:17.440 --> 00:16:19.200]  耶穌有十二個門徒
[00:16:19.200 --> 00:16:21.640]  所以耶穌就跟這十二個門徒
[00:16:21.640 --> 00:16:24.160]  日常生活走在一起
[00:16:24.160 --> 00:16:27.280]  耶穌就作他們的師父
[00:16:27.280 --> 00:16:29.800]  這十二個人就作耶穌的門徒
[00:16:29.800 --> 00:16:31.080]  師父做什麼
[00:16:31.080 --> 00:16:33.240]  徒弟就看了
[00:16:33.240 --> 00:16:36.840]  他就傳記在心中
[00:16:36.840 --> 00:16:38.480]  就是這樣的意思
[00:16:38.480 --> 00:16:43.760]  所以保羅願意成為提多和提摩太的師父
[00:16:43.760 --> 00:16:47.480]  好讓他們能夠成為一個傳道的人
[00:16:47.480 --> 00:16:51.080]  就是將神的真理傳講的人
[00:16:51.080 --> 00:16:56.200]  這就是這兩個年輕人對自己的期望
[00:16:56.200 --> 00:17:00.520]  他希望像保羅那樣成為神的僕人
[00:17:00.520 --> 00:17:05.680]  他很希望像保羅那樣成為神的使徒
[00:17:05.680 --> 00:17:08.200]  被神差派的人
[00:17:08.200 --> 00:17:09.760]  所以提多書
[00:17:09.760 --> 00:17:11.480]  你記得這個重點
[00:17:11.480 --> 00:17:13.560]  你就已經掌握到了
[00:17:13.560 --> 00:17:14.800]  這兩個身份
[00:17:14.800 --> 00:17:16.320]  一個是僕人
[00:17:16.320 --> 00:17:19.800]  一個是使徒
[00:17:19.800 --> 00:17:23.560]  好,我今天就想講一點
[00:17:23.560 --> 00:17:27.840]  一點就在聖經裏面第三節那裏
[00:17:27.840 --> 00:17:30.440]  我想跟大家一起讀,好不好?
[00:17:30.440 --> 00:17:32.200]  第三節
[00:17:32.200 --> 00:17:38.920]  「到了適當的時機,藉著傳揚福音,把他的道顯明了。
[00:17:38.920 --> 00:17:45.600]  這傳揚的責任,是按著我們的救主神的命令交託我的。」
[00:17:45.600 --> 00:17:47.360]  保羅為甚麼能夠傳道呢?
[00:17:47.360 --> 00:17:49.600]  因為是神的命令交託他的
[00:17:49.600 --> 00:17:51.880]  不是他自己要講甚麼
[00:17:51.880 --> 00:17:55.800]  是神要他講,他就講神要講的事
[00:17:55.800 --> 00:17:58.160]  然後第四節,我們只是讀第四節
[00:17:58.160 --> 00:18:00.960]  下一章讀第四節
[00:18:00.960 --> 00:18:02.400]  一起讀好嗎?
[00:18:02.400 --> 00:18:08.880]  「我寫信,給在共同的信仰上,作我真兒子的提多。
[00:18:08.880 --> 00:18:15.800]  願因為平安,從父神和我們的救主基督耶穌,歸給你。」
[00:18:15.800 --> 00:18:18.160]  真兒子
[00:18:18.160 --> 00:18:19.680]  為甚麼要講真兒子呢?
[00:18:19.680 --> 00:18:22.640]  就不是講肉身的兒子
[00:18:22.640 --> 00:18:26.440]  是講屬靈上的真兒子
[00:18:26.440 --> 00:18:30.680]  有一個字大家要留意的,就是共同的信仰
[00:18:30.680 --> 00:18:33.680]  就是說師父和徒弟
[00:18:33.680 --> 00:18:38.840]  師父和門徒都有一個共同的信仰
[00:18:38.840 --> 00:18:40.720]  好了,現在考你們了
[00:18:40.720 --> 00:18:45.320]  我和你有甚麼共同的信仰?
[00:18:45.320 --> 00:18:46.720]  信耶穌吧
[00:18:46.720 --> 00:18:48.960]  還有甚麼信仰?
[00:18:48.960 --> 00:18:50.920]  好了,考你了
