
[00:00:00.000 --> 00:00:02.440]  有些人說眼睛不見就乾淨
[00:13:37.660 --> 00:13:40.300]  「你使世人消逝 好像洪水沖去那樣」
[00:13:40.300 --> 00:13:42.060]  「他們就好像睡了一覺那樣」
[00:13:42.060 --> 00:13:48.460]  「他們就好像早晨發芽生長的晚上 凋謝枯乾」
[00:13:48.460 --> 00:13:51.900]  「為甚麼會這樣? 為甚麼我們會死?」
[00:13:51.900 --> 00:14:01.260]  「因為我們令到這位主憤怒」
[00:14:01.260 --> 00:14:05.260]  「我們因你的怒氣消滅 因你的烈怒而驚恐」
[00:14:05.260 --> 00:14:07.420]  「你把我們的罪孽擺在你的面前」
[00:14:07.420 --> 00:14:15.100]  「你把我們的忍惡擺在你的念光之中」
[00:14:15.100 --> 00:14:21.020]  「我們完全不知道我們怎樣激怒上帝」
[00:14:21.020 --> 00:14:23.900]  其實這個不知道自己怎樣激怒別人的事情
[00:14:23.900 --> 00:14:26.140]  是不斷在發生的
[00:14:26.140 --> 00:14:30.140]  每一個老公都會對我說「阿們」
[00:14:30.140 --> 00:14:34.460]  「我都不知道怎樣激怒他」
[00:14:34.460 --> 00:14:37.500]  「真的啊」
[00:14:37.500 --> 00:14:41.900]  雲岳也可能是好一點 因為昌南是很聰明的
[00:14:41.900 --> 00:14:45.420]  所以昌南知道怎樣激怒他老婆
[00:14:45.420 --> 00:14:49.580]  但是很多男人是不知道自己的存在
[00:14:49.580 --> 00:14:56.300]  已經令到他的老婆很憤怒
[00:14:56.300 --> 00:14:59.260]  「譚偉匡 你很誇張」
[00:14:59.260 --> 00:15:01.500]  「我們的存在都令她憤怒?」
[00:15:01.500 --> 00:15:06.380]  「是啊 你又這樣 講明你不要這樣」
[00:15:06.380 --> 00:15:12.860]  「哎呀 你又這樣」
[00:15:12.860 --> 00:15:17.980]  我們令人很憤怒 我們不知道
[00:15:17.980 --> 00:15:21.500]  我們令上帝憤怒 我們更加不知道
[00:15:21.500 --> 00:15:23.500]  所以我們很多時候跟別人說
[00:15:23.500 --> 00:15:31.500]  「你這樣 上帝很憤怒 上帝會審判」
[00:15:31.500 --> 00:15:36.300]  「我覺得沒事 行得正 站得正」
[00:15:36.300 --> 00:15:44.140]  「我又沒有偷 又沒有搶」
[00:15:44.140 --> 00:15:47.500]  這個隱藏的罪惡
[00:15:47.500 --> 00:15:50.300]  原來如果不是聖靈啟迪我們
[00:15:50.300 --> 00:15:56.140]  我們是不知道我們是多麼可惡
[00:15:56.140 --> 00:16:01.500]  是其他人受到我們的可惡的侵害
[00:16:01.500 --> 00:16:04.060]  「啊 他很可惡」
[00:16:04.060 --> 00:16:06.300]  很多人都是很良善的
[00:16:06.300 --> 00:16:08.540]  在這裡的每一個人都很良善
[00:16:08.540 --> 00:16:13.500]  直到你的不良善出現為止
[00:16:13.500 --> 00:16:17.020]  為什麼我們會這樣呢
[00:16:17.020 --> 00:16:19.900]  為什麼我們會如飛而去呢
[00:16:19.900 --> 00:16:23.980]  為什麼我們一生路苦受煩
[00:16:23.980 --> 00:16:28.860]  沒有什麼可以誇口呢
[00:16:28.860 --> 00:16:30.860]  每次讀這段聖經
[00:16:30.860 --> 00:16:33.420]  我都會有震撼的
[00:16:33.420 --> 00:16:37.180]  如果強壯 我們一生的年齡是七十歲
[00:16:37.180 --> 00:16:42.700]  我已經七十二了
[00:16:42.700 --> 00:16:47.500]  十一歲就走了
[00:16:47.500 --> 00:16:53.180]  各位 我們要回家的原因
[00:16:53.180 --> 00:16:59.980]  是因為我們早已離開了上帝
[00:16:59.980 --> 00:17:02.860]  各位朋友
[00:17:02.860 --> 00:17:09.100]  不要以為你成為某個堂會的會友
[00:17:09.100 --> 00:17:15.740]  你就是正在回家
[00:17:15.740 --> 00:17:23.900]  如果你不愛這個家 就是上帝
[00:17:23.900 --> 00:17:26.700]  如果你的心靈裏面有很多東西
[00:17:26.700 --> 00:17:30.380]  是充斥著你的心靈 你的腦袋
[00:17:30.380 --> 00:17:36.940]  上帝只不過是有些時候的提醒
[00:17:36.940 --> 00:17:41.100]  就好像你老婆那樣
[00:17:41.100 --> 00:17:46.860]  突然間想到回家吃飯
[00:17:46.860 --> 00:17:55.900]  你不是在回家的途中
[00:17:55.900 --> 00:17:58.860]  摩西來到第十一節
[00:17:58.860 --> 00:18:03.020]  他就說了一個很重要的事情
[00:18:03.020 --> 00:18:07.580]  這一篇的詩有十七節
[00:18:07.580 --> 00:18:18.460]  希伯來的詩歌就是以對稱作為很基本的表達方式
[00:18:18.460 --> 00:18:21.660]  有平衡的對稱 有相反的對稱 有複合的對稱
[00:18:21.660 --> 00:18:24.620]  有很多種的對稱
[00:18:24.620 --> 00:18:29.660]  單數的節就更加巧妙
[00:18:29.660 --> 00:18:38.300]  單數的節就是把這一節 單單的這一節 成為整篇詩的核心
[00:18:38.300 --> 00:18:42.860]  這一節其實也有前後句
[00:18:42.860 --> 00:18:45.900]  誰曉得你怒氣的威力
[00:18:45.900 --> 00:18:52.460]  誰按著你該受的敬畏 曉得你的憤怒
[00:18:52.460 --> 00:18:58.300]  前面那段是說到我們離開了上帝之後的困境和絕望
[00:18:58.300 --> 00:19:03.420]  我們就如飛如離 我們一生就成為歸零
[00:19:03.420 --> 00:19:06.220]  我們就不知道要去哪裏了
[00:19:06.220 --> 00:19:10.620]  因為沒有地方去
[00:19:10.620 --> 00:19:15.980]  摩西就說 誰曉得你怒氣的威力
[00:19:15.980 --> 00:19:20.220]  這兩個誰在說的一樣東西
[00:19:20.220 --> 00:19:26.300]  原來回家的路途不是什麼
[00:19:26.300 --> 00:19:31.420]  不是如何 是誰
[00:19:31.420 --> 00:19:38.460]  只有一位 是充分的明白這一位的上帝
[00:19:38.460 --> 00:19:43.580]  與上帝很親密的 得到上帝的喜悅的
[00:19:43.580 --> 00:19:52.940]  那一位才有能力帶我們回家
[00:19:52.940 --> 00:19:57.420]  摩西那時候知道由微塞亞
[00:19:57.420 --> 00:20:00.540]  他不知道是誰
[00:20:00.540 --> 00:20:08.700]  他在這篇詩裏隱隱約約呼籲每一個讀這篇詩的人
[00:20:08.700 --> 00:20:14.540]  去渴望尋找這一位誰
[00:20:14.540 --> 00:20:16.220]  你要認識他
[00:20:16.220 --> 00:20:21.900]  你才有機會能夠在這一位憤怒的上帝面前
[00:20:21.900 --> 00:20:27.420]  得到那一份憐憫
[00:20:27.420 --> 00:20:33.740]  各位 認識他
[00:20:33.740 --> 00:20:36.620]  你知道他的心腸
[00:20:36.620 --> 00:20:43.740]  你知道他的價值 他看重什麼
[00:20:43.740 --> 00:20:47.100]  如果你不知道
[00:20:47.100 --> 00:20:51.900]  就不要等下一次了
[00:20:51.900 --> 00:20:57.020]  因為那個叫你回家的上帝
[00:20:57.020 --> 00:21:04.860]  可能在今晚就叫你離開這個世界
[00:21:04.860 --> 00:21:06.780]  我不是嚇你的
[00:21:06.780 --> 00:21:13.740]  因為事實就是不斷發生的
[00:21:13.740 --> 00:21:17.260]  認識他
[00:21:17.260 --> 00:21:20.540]  耶穌說 老虎擔重擔的
[00:21:20.540 --> 00:21:22.540]  來吧
[00:21:22.540 --> 00:21:26.060]  來到我身邊
[00:21:26.060 --> 00:21:33.340]  你負我的額 學我的養成
[00:21:33.340 --> 00:21:36.220]  我是柔和的
[00:21:36.220 --> 00:21:39.980]  我是謙卑的
[00:21:39.980 --> 00:21:42.380]  我不勞嘈的
[00:21:42.380 --> 00:21:46.460]  如果你不是要審判
[00:21:46.460 --> 00:21:49.420]  沒時間多說了
[00:21:49.420 --> 00:21:52.780]  第四節 第四點
[00:21:52.780 --> 00:21:56.700]  今晚我主要想跟大家說的
[00:21:56.700 --> 00:21:59.340]  我稱他為蒙恩的記號
[00:21:59.340 --> 00:22:02.780]  因為後面幾節的聖經裡面有四個的呼求
[00:22:02.780 --> 00:22:04.460]  有四個的願望
[00:22:04.460 --> 00:22:06.300]  原來蒙恩的人
[00:22:06.300 --> 00:22:12.460]  原來知道我們要回家並竭力準備回家的人
[00:22:12.460 --> 00:22:15.500]  是有四個的禱告
[00:22:15.500 --> 00:22:20.620]  這四個的禱告反映了他尋求的方向
[00:22:20.620 --> 00:22:27.820]  這四個的願望就反映了他的新的價值觀念
[00:22:27.820 --> 00:22:30.940]  求你教導我們怎樣數算自己的日子
[00:22:30.940 --> 00:22:34.620]  好使我們得著智慧的心
[00:22:34.620 --> 00:22:36.380]  這是第一個呼求
[00:22:36.380 --> 00:22:38.780]  我以前讀書的時候
[00:22:38.780 --> 00:22:41.660]  求主讓我知道我什麼時候死
[00:22:41.660 --> 00:22:45.420]  我就知道怎樣活
[00:22:45.420 --> 00:22:48.300]  其實我在想 不是的
[00:22:48.300 --> 00:22:52.060]  數算自己的日子是怎樣數呢
[00:22:52.060 --> 00:22:54.860]  怎樣數才得著智慧的心呢
[00:22:54.860 --> 00:22:56.700]  這節的聖經裡面
[00:22:56.700 --> 00:23:00.860]  他在說的重點是得著智慧的心
[00:23:00.860 --> 00:23:05.980]  數算自己的日子是為了得著智慧的心
[00:23:05.980 --> 00:23:07.420]  智慧在哪裡來的
[00:23:07.420 --> 00:23:08.540]  什麼是智慧
[00:23:08.540 --> 00:23:09.820]  不是謀生的智慧
[00:23:09.820 --> 00:23:11.340]  不是AI的智慧
[00:23:11.340 --> 00:23:13.660]  智慧是驚威的智慧
[00:23:13.660 --> 00:23:17.980]  為什麼尋索得著智慧的心這麼重要呢
[00:23:17.980 --> 00:23:20.860]  因為我們靠著這位
[00:23:20.860 --> 00:23:23.900]  這位帶我們回家的這位
[00:23:23.900 --> 00:23:29.980]  我們學會了如何驚威他
[00:23:29.980 --> 00:23:36.380]  我講得很複雜嗎
[00:23:36.380 --> 00:23:40.140]  原來我們跟耶穌是學
[00:23:40.140 --> 00:23:43.740]  以前我們以為自己是上帝
[00:23:43.740 --> 00:23:46.300]  叱吒風雲
[00:23:46.300 --> 00:23:48.620]  是這樣的
[00:23:48.620 --> 00:23:50.300]  男人最喜歡這樣
[00:23:50.300 --> 00:23:51.100]  女人不是
[00:23:51.100 --> 00:23:56.620]  女人是用裡面的功力
[00:23:56.620 --> 00:24:00.460]  這樣你不做就不行了
[00:24:00.460 --> 00:24:03.500]  去指揮掌控大局
[00:24:03.500 --> 00:24:06.140]  我們是主
[00:24:06.140 --> 00:24:08.540]  為什麼夫婦的關係這麼難搞
[00:24:08.540 --> 00:24:11.660]  因為兩個主是很麻煩的
[00:24:11.660 --> 00:24:13.580]  你主內我主外
[00:24:13.580 --> 00:24:17.740]  好像分開了就開始太平了
[00:24:17.740 --> 00:24:20.140]  這個太平是暫時的太平
[00:24:20.140 --> 00:24:25.100]  因為一到兩個主開始衝突就會爭拗
[00:24:25.100 --> 00:24:33.420]  除非兩個知道如何驚威上帝
[00:24:33.420 --> 00:24:38.540]  他在他自己的份裡面就不會過分了
[00:24:38.540 --> 00:24:42.300]  很多時候我們是過分的
[00:24:42.300 --> 00:24:47.980]  過分也叫過犯
[00:24:47.980 --> 00:24:52.380]  過犯就是踩過界就過分了
[00:24:52.380 --> 00:24:57.100]  很多時候我們不知道怎樣
[00:24:57.100 --> 00:25:01.180]  信耶穌的人不知道自己過分
[00:25:01.180 --> 00:25:02.060]  為什麼
[00:25:02.060 --> 00:25:05.180]  我們有很多批評的說話
[00:25:05.180 --> 00:25:07.260]  菲律賓書提醒很多次
[00:25:07.260 --> 00:25:10.540]  不要批評了
[00:25:10.540 --> 00:25:12.220]  批評不好嗎
[00:25:12.220 --> 00:25:13.820]  我看錯了
[00:25:13.820 --> 00:25:19.820]  錯就要批評
[00:25:19.820 --> 00:25:25.180]  批評是站在一個高度裡面
[00:25:25.180 --> 00:25:26.620]  向下壓
[00:25:26.620 --> 00:25:29.100]  你知道尺寸
[00:25:29.100 --> 00:25:32.300]  你知道善惡黑白
[00:25:32.300 --> 00:25:34.540]  你知道所有
[00:25:34.540 --> 00:25:38.140]  所以你覺得不對就批評
[00:25:38.140 --> 00:25:40.620]  為什麼要我等這麼久
[00:25:40.620 --> 00:25:42.300]  每個人都搞定了
[00:25:42.300 --> 00:25:43.500]  為什麼我還沒搞定
[00:25:43.500 --> 00:25:45.020]  很多的為什麼
[00:25:45.020 --> 00:25:53.740]  我不應該是這樣的
[00:25:53.740 --> 00:25:58.060]  敬畏的意思就是
[00:25:58.060 --> 00:26:02.300]  我自己知道自己的位置
[00:26:02.300 --> 00:26:06.700]  我守住自己的位置
[00:26:06.700 --> 00:26:09.180]  有些事是我出聲就出聲
[00:26:09.180 --> 00:26:13.580]  不是我出聲就不出聲
[00:26:13.580 --> 00:26:16.140]  批評是指你是誰
[00:26:16.140 --> 00:26:18.300]  我覺得不對就說
[00:26:18.300 --> 00:26:31.740]  這個叫做擇善固執
[00:26:31.740 --> 00:26:34.780]  教我們怎樣數算自己的日子
[00:26:34.780 --> 00:26:37.260]  好使我們得到智慧的心
[00:26:37.260 --> 00:26:46.460]  數算是在日子裡面去明白上帝的道理
[00:26:46.460 --> 00:26:48.940]  就是我們所過的日子裡面
[00:26:48.940 --> 00:26:57.420]  我們怎樣過了
[00:26:57.420 --> 00:27:00.300]  很多時候我們信耶穌信了幾十年
[00:27:00.300 --> 00:27:03.260]  我們都並沒有從過去的日子裡面
[00:27:03.260 --> 00:27:05.900]  學到原來我是這樣得罪人
[00:27:05.900 --> 00:27:07.180]  這樣得罪神
[00:27:07.180 --> 00:27:08.780]  我們完全不知道
[00:27:08.780 --> 00:27:13.340]  所以那些日子就是沒用的
[00:27:13.340 --> 00:27:16.460]  上帝讓我們經過這麼多艱難的日子
[00:27:16.460 --> 00:27:20.300]  是叫我們學曉如何敬畏祂
[00:27:20.300 --> 00:27:23.020]  但是我們仍然覺得自己是對的
[00:27:23.020 --> 00:27:33.740]  我們仍然覺得自己比上帝更有資格做上帝
[00:27:33.740 --> 00:27:39.660]  第二個呼求又是說要到何時呢
[00:27:39.660 --> 00:27:41.180]  求你回心轉意
[00:27:41.180 --> 00:27:48.060]  求你念率你的僕人
[00:27:48.060 --> 00:27:54.940]  第二個呼求就是
[00:27:54.940 --> 00:27:58.940]  說一個已經轉了從主人
[00:27:58.940 --> 00:28:03.420]  從上帝的位置下來做僕人的一個位置裡面
[00:28:03.420 --> 00:28:08.540]  他再一次的去承認你的改變
[00:28:08.540 --> 00:28:10.060]  我的改變
