
[00:00:00.000 --> 00:00:02.720]  我們很開心繼續來查理希米記
[00:01:29.720 --> 00:01:32.200]  但是裡面沒有了堅固的生命
[00:01:32.200 --> 00:01:34.720]  遲早又再衰一次
[00:01:34.720 --> 00:01:35.960]  為什麼呢?
[00:01:35.960 --> 00:01:39.440]  因為外在的重要
[00:01:39.440 --> 00:01:41.840]  但是內裡面更加重要
[00:01:41.840 --> 00:01:43.920]  如果他們不再去敬畏神
[00:01:43.920 --> 00:01:45.880]  不去遵從神的心意的時候
[00:01:45.880 --> 00:01:49.640]  很容易又會再一次被囚敵來攻陷
[00:01:49.640 --> 00:01:51.000]  所以我們要看回那邊
[00:01:51.000 --> 00:01:52.280]  我們在英國看到
[00:01:52.280 --> 00:01:55.920]  有很多的危娥高聳的教堂
[00:01:55.920 --> 00:01:58.280]  但是裡面已經很少人
[00:01:58.280 --> 00:02:00.280]  可能只有20-30人聚會
[00:02:00.280 --> 00:02:03.680]  有些甚至賣給了一些超級市場
[00:02:03.680 --> 00:02:05.560]  傢私公司
[00:02:05.560 --> 00:02:07.520]  甚至是酒吧
[00:02:07.520 --> 00:02:09.040]  所以有外在建築物
[00:02:09.040 --> 00:02:12.000]  而沒有了內裡面的生命是沒有意思的
[00:02:12.000 --> 00:02:15.720]  所以接下來這兩三次我們要看的
[00:02:15.720 --> 00:02:18.760]  就是他們在靈命上如何復興
[00:02:18.760 --> 00:02:22.600]  如果你留意到我今天所講的題目叫做《水門事件》
[00:02:22.600 --> 00:02:25.840]  不知道大家熟不熟悉這個《水門事件》
[00:02:25.840 --> 00:02:28.520]  在美國尼克森總統的時候
[00:02:28.520 --> 00:02:30.800]  就因為《水門事件》而下台
[00:02:30.800 --> 00:02:31.720]  是什麼呢?
[00:02:31.720 --> 00:02:34.640]  原來那時候因為要競選總統
[00:02:34.640 --> 00:02:35.720]  他要連任
[00:02:35.720 --> 00:02:38.600]  他就派了他自己的手下
[00:02:38.600 --> 00:02:42.560]  去敵對的政黨裡面去搜查別人的資料
[00:02:42.560 --> 00:02:45.280]  但是這件事情被兩個記者揭發了
[00:02:45.280 --> 00:02:48.200]  傳媒的力量是很大的
[00:02:48.200 --> 00:02:50.120]  群眾嘩然
[00:02:50.120 --> 00:02:51.880]  雖然他也有不少功績
[00:02:51.880 --> 00:02:53.600]  特別是中美建交
[00:02:53.600 --> 00:02:55.680]  他是一個很重要的人物
[00:02:55.680 --> 00:02:58.840]  毛澤東也說尼克森是他們的老朋友
[00:02:58.840 --> 00:03:01.200]  但是他也要黯然下台
[00:03:01.200 --> 00:03:04.720]  這件事情有一部電影是他去拍的
[00:03:04.720 --> 00:03:07.680]  如果沒有記錯就叫《驚天大陰謀》
[00:03:07.680 --> 00:03:11.360]  由畢業生的男主角德斯汀·赫夫曼
[00:03:11.360 --> 00:03:12.760]  以及羅伯涅夫去做
[00:03:12.760 --> 00:03:14.040]  大家有興趣可以看
[00:03:14.040 --> 00:03:17.760]  但是今天我們看到原來《聖經》裡面有《水門事件》
[00:03:17.760 --> 00:03:21.720]  我們先來看看復興和更新
[00:03:21.720 --> 00:03:25.600]  以色列人建造了城牆之後
[00:03:25.600 --> 00:03:28.640]  他向神獻上了感謝
[00:03:28.640 --> 00:03:31.680]  在12章27到43節
[00:03:31.680 --> 00:03:34.720]  記載了感謝祭
[00:03:34.720 --> 00:03:37.960]  他們歡歡喜喜行告成之禮
[00:03:37.960 --> 00:03:41.320]  我們一起來看12章28節
[00:03:41.320 --> 00:03:43.320]  12章28節
[00:03:43.320 --> 00:03:50.680]  "用耶路撒旦的身為重疊聚集,從雷托法人的村莊"
[00:03:50.680 --> 00:03:54.080]  歌唱的人就開始聚集了
[00:03:54.080 --> 00:03:56.840]  他們原來是有師歌班的
[00:03:56.840 --> 00:03:58.200]  聽清楚我說
[00:03:58.200 --> 00:03:59.240]  是師歌班
[00:03:59.240 --> 00:03:59.920]  我已經說過了
[00:03:59.920 --> 00:04:01.880]  最好教會不要再叫師班了
[00:04:01.880 --> 00:04:03.440]  師班是那些死了浮現出來的
[00:04:03.440 --> 00:04:05.040]  那些就叫師班了
[00:04:05.040 --> 00:04:08.560]  我們看到他們獻祭
[00:04:08.560 --> 00:04:11.000]  而且是非常開心的
[00:04:11.000 --> 00:04:13.000]  12章43節
[00:04:13.320 --> 00:04:19.080]  "那日眾人獻上豐富的祭物,並且歡樂"
[00:04:19.080 --> 00:04:24.400]  "因為神使他們大大歡樂,連婦女戴鞋和也高歡樂"
[00:04:24.400 --> 00:04:29.040]  "甚至從遠處都可聽同聽到耶路撒旦的呼聲"
[00:04:29.040 --> 00:04:31.200]  你留意到這段經文
[00:04:31.200 --> 00:04:33.000]  出現了幾個字是什麼呢?
[00:04:33.000 --> 00:04:33.800]  歡樂
[00:04:33.800 --> 00:04:36.440]  他們獻上豐盛的祭物
[00:04:36.440 --> 00:04:37.840]  獻給神
[00:04:37.840 --> 00:04:39.600]  但是他們不覺得辱赤
[00:04:39.600 --> 00:04:41.320]  他們覺得很開心
[00:04:41.320 --> 00:04:47.560]  "因為神使他們大大歡樂,連婦女戴鞋和也高歡樂"
[00:04:47.560 --> 00:04:49.880]  因為那時候是一個男人的世界
[00:04:49.880 --> 00:04:53.760]  所以女性、小朋友是沒什麼地位的
[00:04:53.760 --> 00:04:55.680]  但是現在都參與了這個盛事
[00:04:55.680 --> 00:04:57.000]  他們都很開心
[00:04:57.000 --> 00:05:03.760]  這種開心甚至遠到耶路撒冷以外的地方都聽到
[00:05:03.760 --> 00:05:06.320]  可以說是萬民歡騰
[00:05:06.320 --> 00:05:08.720]  Happy 以色列
[00:05:08.720 --> 00:05:10.040]  不是Happy 光光
[00:05:10.040 --> 00:05:11.520]  是很開心的
[00:05:11.520 --> 00:05:14.000]  他們是唱歌分開兩大隊
[00:05:14.000 --> 00:05:16.480]  而且是一邊走一邊唱的
[00:05:16.480 --> 00:05:18.920]  這種情景是很美麗的
[00:05:18.920 --> 00:05:23.400]  我也很希望教會都是充滿了喜樂
[00:05:23.400 --> 00:05:25.600]  對神發出的那種敬拜和讚美
[00:05:25.600 --> 00:05:26.160]  好了
[00:05:26.160 --> 00:05:27.400]  我們開始看
[00:05:27.400 --> 00:05:29.920]  復興的基礎在哪裡呢?
[00:05:29.920 --> 00:05:32.880]  原來復興的基礎就是神的話語
[00:05:32.880 --> 00:05:39.960]  尤大各的復興就在尼希米回去重建城牆的時候
[00:05:39.960 --> 00:05:42.520]  之前已經開始展開了
[00:05:42.520 --> 00:05:43.600]  為什麼呢?
[00:05:43.600 --> 00:05:46.600]  在最早期回歸的人當中
[00:05:46.600 --> 00:05:48.360]  有一位大家很熟悉
[00:05:48.360 --> 00:05:52.160]  又尊重神律法話語的民事
[00:05:52.160 --> 00:05:53.280]  她叫什麼名字呢?
[00:05:53.280 --> 00:05:54.920]  是以斯拉
[00:05:54.920 --> 00:05:58.480]  她也會回到他們的故鄉
[00:05:58.480 --> 00:05:59.720]  請你記住
[00:05:59.720 --> 00:06:02.640]  以斯拉是男人
[00:06:02.640 --> 00:06:04.800]  不要以為斯拉一定是女人
[00:06:04.800 --> 00:06:06.560]  以斯拉是一個名字
[00:06:06.560 --> 00:06:08.440]  她就是一個民事
[00:06:08.440 --> 00:06:10.440]  你要解釋什麼叫民事呢?
[00:06:10.440 --> 00:06:14.360]  你有沒有留意到在旺角之前
[00:06:14.360 --> 00:06:18.200]  是沒有民事這個身份出現的
[00:06:18.200 --> 00:06:20.880]  但是在尼希米記開始有了
[00:06:20.880 --> 00:06:23.480]  耶穌那個年代也有民事
[00:06:23.480 --> 00:06:24.960]  民事是什麼呢?
[00:06:24.960 --> 00:06:27.560]  他們不僅僅是抄寫聖經
[00:06:27.560 --> 00:06:31.760]  因為他們已經被擄分散到外地
[00:06:31.760 --> 00:06:34.240]  要保持著那種傳統文化
[00:06:34.240 --> 00:06:36.320]  聖經是他們很重要的
[00:06:36.320 --> 00:06:38.120]  民事不僅僅是抄寫
[00:06:38.120 --> 00:06:41.200]  還要教導人民熟悉神的律法
[00:06:41.200 --> 00:06:43.920]  這些人就被稱為民事
[00:06:43.920 --> 00:06:44.720]  好了
[00:06:44.720 --> 00:06:47.200]  民事就是以斯拉
[00:06:47.200 --> 00:06:52.480]  她帶領子民去敬畏神
[00:06:52.480 --> 00:06:54.880]  以斯拉她一生最重要的目的
[00:06:54.880 --> 00:06:56.880]  就是要鑽研神的話語
[00:06:56.880 --> 00:07:00.600]  並且教導子民去學習遵行神的話語
[00:07:00.600 --> 00:07:03.560]  他們有一個很大型的聚集
[00:07:03.560 --> 00:07:05.920]  這個聚集在水門這個地方
[00:07:05.920 --> 00:07:07.640]  所以叫做水門事件
[00:07:07.640 --> 00:07:08.920]  你留意到
[00:07:08.920 --> 00:07:10.360]  今次這個聚會裡面
[00:07:10.360 --> 00:07:12.360]  沒有什麼特別吸引的宣傳
[00:07:12.360 --> 00:07:14.320]  當時沒有WhatsApp
[00:07:14.320 --> 00:07:15.840]  沒有WeChat
[00:07:15.840 --> 00:07:17.160]  沒有Signal
[00:07:17.160 --> 00:07:19.640]  很難傳訊息的
[00:07:19.640 --> 00:07:22.200]  更加不會有好的PowerPoint
[00:07:22.200 --> 00:07:24.520]  也不會有海報
[00:07:24.520 --> 00:07:28.760]  但是用人去宣講
[00:07:28.760 --> 00:07:31.280]  就吸引了一大批子民
[00:07:31.280 --> 00:07:34.360]  去到水門這個地方聚集
[00:07:34.360 --> 00:07:39.000]  尼希米的生命引證了神的大能
[00:07:39.000 --> 00:07:42.640]  耶路撒冷也引證了神的大能
[00:07:42.640 --> 00:07:44.320]  我剛剛去完以色列
[00:07:44.320 --> 00:07:45.960]  很大感受的
[00:07:45.960 --> 00:07:49.040]  當你看到以色列裡面有很多的地方
[00:07:49.040 --> 00:07:51.440]  是綠油油的一片草地
[00:07:51.440 --> 00:07:53.080]  但是導遊告訴我
[00:07:53.080 --> 00:07:54.040]  以前
[00:07:54.040 --> 00:07:55.680]  這是沙漠
[00:07:55.680 --> 00:07:57.680]  是完全荒蕪的
[00:07:57.680 --> 00:08:00.040]  我就引用以塞亞書裡面
[00:08:00.040 --> 00:08:04.280]  神一早宣告可以將沙漠變成綠洲
[00:08:04.280 --> 00:08:07.360]  當你看到原本沒什麼人住的地方
[00:08:07.360 --> 00:08:09.080]  已經成為一個很大的城市
[00:08:09.080 --> 00:08:12.080]  就引證了神的話語的真實
[00:08:12.080 --> 00:08:13.160]  好了
[00:08:13.160 --> 00:08:17.200]  他們就在眾目提攜
[00:08:17.200 --> 00:08:18.040]  看看
[00:08:18.040 --> 00:08:20.560]  堅守神的律法立場
[00:08:20.560 --> 00:08:23.040]  使得百姓很敬佩他
[00:08:23.040 --> 00:08:26.480]  而當時這名子民是很渴望神的話語
[00:08:26.480 --> 00:08:28.960]  由清晨到中午
[00:08:28.960 --> 00:08:31.760]  都是去站立聆聽神的話語
[00:08:31.760 --> 00:08:34.160]  我們看看尼希米第八章第三節
[00:08:34.160 --> 00:08:36.400]  他在水門前的廣場
[00:08:36.400 --> 00:08:38.200]  紅晶倒倒都不
[00:08:38.200 --> 00:08:41.360]  在男女和能明白的人面前
[00:08:41.360 --> 00:08:42.800]  讀者六法書
[00:08:42.800 --> 00:08:45.240]  動百姓都質疑而停
[00:08:45.240 --> 00:08:46.480]  你有沒有留意到
[00:08:46.480 --> 00:08:47.560]  其實很大感受
[00:08:47.560 --> 00:08:49.480]  當我讀到這段經文的時候
[00:08:49.480 --> 00:08:53.640]  就是他們站立聆聽神的話語
[00:08:53.640 --> 00:08:56.200]  沒有人覺得長的
[00:08:56.200 --> 00:08:57.960]  沒有人覺得累的
[00:08:57.960 --> 00:08:59.000]  不要忘記
[00:08:59.000 --> 00:09:01.040]  中東的地方都很熱的
[00:09:01.040 --> 00:09:02.960]  因為他們很渴望的心
[00:09:02.960 --> 00:09:04.520]  他們不覺得辛苦的
[00:09:04.520 --> 00:09:06.680]  其實當你喜歡一件事
[00:09:06.680 --> 00:09:08.280]  你就不覺得辛苦的
[00:09:08.280 --> 00:09:10.040]  我住的地方
[00:09:10.040 --> 00:09:12.600]  就有全英國第一間的
[00:09:12.600 --> 00:09:14.080]  Wendy快餐店
[00:09:14.080 --> 00:09:16.080]  就是賣漢堡包的
[00:09:16.080 --> 00:09:18.320]  就是它開設的
[00:09:18.320 --> 00:09:21.120]  當初的那個星期我真的呆了
[00:09:21.120 --> 00:09:22.680]  特別第一天
[00:09:22.680 --> 00:09:25.360]  人們可以排隊三個小時
[00:09:25.360 --> 00:09:29.080]  就是買一個Wendy的漢堡包
[00:09:29.080 --> 00:09:30.920]  但是它斜對面
[00:09:30.920 --> 00:09:32.480]  是麥當勞
[00:09:32.480 --> 00:09:33.640]  我真的在想
[00:09:33.640 --> 00:09:36.080]  要不要排隊三個小時
[00:09:36.080 --> 00:09:38.360]  就是如果是
[00:09:38.360 --> 00:09:41.160]  我不相信再過兩三個星期之後
[00:09:41.160 --> 00:09:42.000]  都有這個情況
[00:09:42.000 --> 00:09:42.840]  真的
[00:09:42.840 --> 00:09:45.000]  我都經常去Wendy那裡坐
[00:09:45.000 --> 00:09:46.720]  特別是白明漢回去
[00:09:46.720 --> 00:09:47.920]  我住的地方
[00:09:47.920 --> 00:09:49.040]  車子走了
[00:09:49.040 --> 00:09:50.080]  我就要在那裡坐
[00:09:50.080 --> 00:09:51.280]  然後再等巴士
[00:09:51.280 --> 00:09:52.200]  OK
[00:09:52.200 --> 00:09:53.280]  但是你喜歡
[00:09:53.280 --> 00:09:56.280]  你就不覺得辛苦一回事
[00:09:56.280 --> 00:09:58.080]  有時候我很真誠地說
[00:09:58.080 --> 00:10:00.400]  我都有一些很大的感慨
[00:10:00.400 --> 00:10:04.600]  當年我在沙田一間很出名的教會講道
[00:10:04.600 --> 00:10:07.480]  其實我都不太想再去這間教會講道
[00:10:07.480 --> 00:10:08.480]  為什麼呢?
[00:10:08.480 --> 00:10:10.680]  他們是很嚴格的
[00:10:10.680 --> 00:10:13.280]  當你一站上港台的時候
[00:10:13.280 --> 00:10:17.360]  是港員就會看到
[00:10:17.360 --> 00:10:19.600]  在牆上有一個鐘
[00:10:19.600 --> 00:10:21.680]  會有轉轉頭才看到
[00:10:21.680 --> 00:10:22.880]  馬上倒數
[00:10:22.880 --> 00:10:23.760]  你明白嗎?
[00:10:23.760 --> 00:10:26.120]  它只限你講30分鐘
[00:10:26.120 --> 00:10:27.360]  當你一站上的時候
[00:10:27.360 --> 00:10:28.360]  那個鐘就倒數了
[00:10:28.360 --> 00:10:30.880]  30、29、28
[00:10:30.880 --> 00:10:33.160]  好像那些炸彈要爆炸一樣
[00:10:33.160 --> 00:10:35.200]  就是給你很有壓力的
[00:10:35.200 --> 00:10:36.920]  最近我都知道
[00:10:36.920 --> 00:10:38.400]  我自己服事的教會
[00:10:38.400 --> 00:10:39.960]  剛剛過去星期六
[00:10:39.960 --> 00:10:42.200]  竟然有執事舉牌
[00:10:42.200 --> 00:10:43.320]  給一個港員
[00:10:43.320 --> 00:10:44.800]  告訴他時間到了
[00:10:44.800 --> 00:10:45.960]  那個港員就立刻
[00:10:45.960 --> 00:10:46.400]  很棒
[00:10:46.400 --> 00:10:49.440]  我都聽這篇道去講《你未記》
[00:10:49.440 --> 00:10:52.160]  就立刻下台了
[00:10:52.160 --> 00:10:54.240]  我覺得不是吧?
[00:10:54.240 --> 00:10:55.800]  我們星期六早上
[00:10:55.800 --> 00:10:57.560]  跟著崇拜完了之後
[00:10:57.560 --> 00:11:00.200]  是沒有聚會的
[00:11:00.200 --> 00:11:03.200]  講久一點也不要緊
[00:11:03.200 --> 00:11:04.600]  而且不是很久
[00:11:04.600 --> 00:11:06.800]  只是30、40分鐘左右
[00:11:06.800 --> 00:11:08.600]  所以有時候
[00:11:08.600 --> 00:11:10.920]  我們會不會太緊張
[00:11:10.920 --> 00:11:12.440]  所謂的時間
[00:11:12.440 --> 00:11:14.840]  你想想他們很渴望神的話語
[00:11:14.840 --> 00:11:16.560]  是由清早
[00:11:16.560 --> 00:11:17.960]  站在那裡
[00:11:17.960 --> 00:11:20.760]  站到中午聆聽神的話
[00:11:20.760 --> 00:11:22.560]  他們對神的話語
[00:11:22.560 --> 00:11:24.440]  是非常尊重
[00:11:24.440 --> 00:11:26.640]  我們再看第五、六兩節
[00:11:27.560 --> 00:11:29.840]  伊斯拉站在眾民耳上
[00:11:29.840 --> 00:11:33.240]  在眾民眼前展開這書
[00:11:33.240 --> 00:11:34.320]  他一展開
[00:11:34.320 --> 00:11:36.760]  眾民都就都站起來
[00:11:36.760 --> 00:11:39.040]  伊斯拉稱耶和華
[00:11:39.040 --> 00:11:41.440]  稱眾耶和華至大職神
[00:11:41.440 --> 00:11:43.960]  眾民都舉手經聲說
[00:11:43.960 --> 00:11:45.400]  阿們、阿們
[00:11:45.400 --> 00:11:47.560]  就低頭面伏於地
[00:11:47.560 --> 00:11:48.520]  敬拜耶和華
[00:11:48.520 --> 00:11:51.400]  你看到那種對神話語的尊重嗎?
[00:11:51.400 --> 00:11:53.120]  當伊斯拉站在民眾的面前
[00:11:53.120 --> 00:11:54.000]  有一個桌子
[00:11:54.000 --> 00:11:56.240]  一展開那些書卷
[00:11:56.240 --> 00:11:57.840]  眾民就立刻坐下來
[00:11:57.840 --> 00:11:59.480]  立刻站起來
[00:11:59.480 --> 00:12:01.160]  他沒有叫起來
[00:12:01.160 --> 00:12:03.440]  於是伊斯拉稱眾神的時候
[00:12:03.440 --> 00:12:04.960]  眾民就舉手應聲說
[00:12:04.960 --> 00:12:06.160]  阿們、阿們
[00:12:06.160 --> 00:12:08.400]  然後低頭面伏於地
[00:12:08.400 --> 00:12:10.560]  今天我們有沒有好好的
[00:12:10.560 --> 00:12:13.480]  來帶去尊重神的話語呢?
[00:12:13.480 --> 00:12:16.560]  他們有內心的尊敬
[00:12:16.560 --> 00:12:19.880]  於是就有愛在敬前的姿態
[00:12:19.880 --> 00:12:22.560]  這真是由心發出的
[00:12:22.560 --> 00:12:24.680]  不是立法之下
[00:12:24.680 --> 00:12:27.760]  在壓力之下來進行的
[00:12:27.760 --> 00:12:31.240]  我們要小心去看待這件事
[00:12:31.240 --> 00:12:34.200]  聖經某個程度上只是一本書
[00:12:34.200 --> 00:12:36.440]  但記載了神的話語
[00:12:36.440 --> 00:12:38.640]  我們不要將這本聖經
[00:12:38.640 --> 00:12:40.880]  變成為一種神聖的物品
[00:12:40.880 --> 00:12:42.400]  哎呀
[00:12:42.400 --> 00:12:44.640]  好像家裡有些骯髒的垃圾物品
[00:12:44.640 --> 00:12:45.680]  拿出聖經來
[00:12:45.680 --> 00:12:47.480]  讓我們去去去去
[00:12:47.480 --> 00:12:48.240]  不是這樣的
[00:12:48.240 --> 00:12:49.400]  沒有用的
[00:12:49.400 --> 00:12:51.560]  但是我仍然會覺得
[00:12:51.560 --> 00:12:53.240]  聖經我們都要尊重
[00:12:53.240 --> 00:12:55.240]  我見到有時有些人
[00:12:55.240 --> 00:12:56.640]  在教會裡面
[00:12:56.640 --> 00:12:58.280]  隨便扔一本聖經
[00:12:58.280 --> 00:12:59.840]  甚至用一本聖經來玩
[00:12:59.840 --> 00:13:01.160]  爸爸媽媽都不去理會
[00:13:01.160 --> 00:13:03.920]  你知道硬皮之下就會掉的
[00:13:03.920 --> 00:13:06.200]  我覺得這都不是很理想
[00:13:06.200 --> 00:13:08.080]  所以我們要很小心
[00:13:08.080 --> 00:13:11.080]  還有我們有時反思一下我們的敬拜
[00:13:11.080 --> 00:13:14.280]  有時我們會不會在毫無掙扎之下
[00:13:14.280 --> 00:13:16.080]  我們就安然入睡
[00:13:16.080 --> 00:13:18.200]  當然我們做牧師都要檢討
[00:13:18.200 --> 00:13:19.680]  會不會我們太多教訓呢?
[00:13:19.680 --> 00:13:22.120]  講到有催眠的作用
[00:13:22.120 --> 00:13:23.960]  甚至有些人會傾談
[00:13:23.960 --> 00:13:25.680]  又或者現在用手機
[00:13:25.680 --> 00:13:26.360]  哇
[00:13:26.360 --> 00:13:27.680]  本來是在看聖經的
[00:13:27.680 --> 00:13:28.720]  就搖晃了
[00:13:28.720 --> 00:13:29.760]  看YouTube
[00:13:29.760 --> 00:13:31.200]  這個我們要反省
[00:13:31.200 --> 00:13:35.480]  水門事件可以說是最早的解經講道
[00:13:35.480 --> 00:13:37.880]  現在大家都熟悉在香港
[00:13:37.880 --> 00:13:39.520]  已經超過幾十年了
[00:13:39.520 --> 00:13:41.120]  每一年的八月的時候
[00:13:41.120 --> 00:13:42.360]  一日到十日
[00:13:42.360 --> 00:13:43.360]  就有什麼呢?
[00:13:43.360 --> 00:13:45.440]  港九培靈研經大會
[00:13:45.440 --> 00:13:46.760]  後期就分散到
[00:13:46.760 --> 00:13:48.440]  譬如全葵區也有
[00:13:48.440 --> 00:13:50.800]  不同的區域也有
[00:13:50.800 --> 00:13:54.240]  但原來最早的解經講道會
[00:13:54.240 --> 00:13:56.280]  就是在尼希米時期
[00:13:56.280 --> 00:13:58.440]  這件事是很特別的
[00:13:58.440 --> 00:14:00.400]  很有戲劇性的反應
[00:14:00.400 --> 00:14:02.920]  他們又聽到神的話語做什麼呢?
[00:14:02.920 --> 00:14:04.440]  他們竟然做什麼呢?
[00:14:04.440 --> 00:14:05.400]  第九節
[00:14:05.400 --> 00:14:07.080]  我們一起來帶大家去聽
[00:14:07.080 --> 00:14:09.160]  尼希米省長
[00:14:09.160 --> 00:14:11.320]  以此拉弟斯門時
[00:14:11.320 --> 00:14:13.600]  和教導巴星的利眉人
[00:14:13.600 --> 00:14:15.360]  對眾百姓說
[00:14:15.360 --> 00:14:16.720]  今日是耶和華
[00:14:16.720 --> 00:14:18.280]  你們神的聖人
[00:14:18.280 --> 00:14:19.360]  即要悲哀
[00:14:19.360 --> 00:14:20.720]  也不要哭泣
[00:14:20.720 --> 00:14:22.680]  這是因為眾百姓聽見
[00:14:22.680 --> 00:14:25.240]  《律法書》上的環保覆免
[00:14:25.240 --> 00:14:27.320]  原來當時
[00:14:27.320 --> 00:14:30.160]  那些百姓聽到神的話
[00:14:30.160 --> 00:14:32.600]  竟然哭一不成聲
[00:14:32.600 --> 00:14:35.040]  有些可能就好笑大哭
[00:14:35.040 --> 00:14:37.680]  我很深信你們是聽到神的話
[00:14:37.680 --> 00:14:39.080]  又對照自己
[00:14:39.080 --> 00:14:42.720]  覺得自己未能夠達到神的要求
[00:14:42.720 --> 00:14:47.480]  沒有去達到神對他們的期望
[00:14:47.480 --> 00:14:48.960]  這個標準很遠
[00:14:48.960 --> 00:14:51.120]  所以他們是活摘心
[00:14:51.120 --> 00:14:52.560]  覺得難過
[00:14:52.560 --> 00:14:54.240]  慚愧而落淚
[00:14:54.240 --> 00:14:55.480]  你們留意到
[00:14:55.480 --> 00:14:57.440]  沒有什麼好的節目
[00:14:57.440 --> 00:15:00.320]  沒有精心設計的程序
[00:15:00.320 --> 00:15:02.640]  但是能夠有這樣的表現的時候
[00:15:02.640 --> 00:15:04.320]  這個肯定是什麼呢?
[00:15:04.320 --> 00:15:06.280]  就是神的作為
[00:15:06.280 --> 00:15:07.080]  毫無疑問
[00:15:07.080 --> 00:15:10.560]  只能是單單對於神話語有所領會
[00:15:10.560 --> 00:15:13.440]  當聖靈打開了他們的心竅的時候
[00:15:13.440 --> 00:15:14.880]  他們自然有這個反應
[00:15:14.880 --> 00:15:17.120]  我們看看復興的過程
[00:15:17.120 --> 00:15:19.800]  有憂愁有喜樂
[00:15:19.800 --> 00:15:21.720]  真正的復興
[00:15:21.720 --> 00:15:24.280]  不單單是感情上的激動
[00:15:24.280 --> 00:15:25.720]  痛哭就足夠
[00:15:25.720 --> 00:15:27.920]  尼希米和以斯拉就做出
[00:15:27.920 --> 00:15:29.960]  今天很多的粉興家
[00:15:29.960 --> 00:15:32.120]  培靈家或者牧者
[00:15:32.120 --> 00:15:34.000]  很不同的表現
[00:15:34.000 --> 00:15:38.360]  我們看看尼希米記第八章第九第十兩節
[00:15:38.360 --> 00:15:40.960]  今天是耶和華里門神職聖日
[00:15:40.960 --> 00:15:42.840]  不要悲哀哭泣
[00:15:42.840 --> 00:15:46.080]  虛黑肥美的不甘甜蜜
[00:15:47.120 --> 00:15:48.400]  我們作為一個牧者
[00:15:48.400 --> 00:15:49.680]  當我講到
[00:15:49.680 --> 00:15:51.280]  可能觸動到一些人
[00:15:51.280 --> 00:15:52.880]  我都見過的
[00:15:52.880 --> 00:15:54.480]  因為一些信息
[00:15:54.480 --> 00:15:57.040]  令到一些人眼泛淚光
[00:15:57.040 --> 00:15:58.160]  甚至流淚
[00:15:58.160 --> 00:16:00.640]  我們都可能有點沾沾自喜
[00:16:00.640 --> 00:16:02.200]  哎呀 真是好了
[00:16:02.200 --> 00:16:04.800]  可以感動到他們
[00:16:04.800 --> 00:16:08.040]  這個甚至成為一些人的成功指標
[00:16:08.040 --> 00:16:10.080]  但是你有沒有留意到很奇怪
[00:16:10.080 --> 00:16:12.880]  尼希米和以斯拉叫他們不要哭
[00:16:12.880 --> 00:16:14.840]  竟然叫他們去吃東西
[00:16:14.840 --> 00:16:19.120]  這個跟我們一直以來的傳統想法是很不同的
[00:16:19.120 --> 00:16:20.520]  很多時候
[00:16:20.520 --> 00:16:24.600]  今天人是注重了即時的果效
[00:16:24.600 --> 00:16:28.120]  有多個重視人的內心的光景
[00:16:28.120 --> 00:16:31.960]  很多很震撼的景況
[00:16:31.960 --> 00:16:33.800]  大部分是心理上
[00:16:33.800 --> 00:16:35.600]  而不是靈性上的
