
[00:00:00.000 --> 00:00:03.000]  女王子妹平安
[00:05:43.000 --> 00:05:44.000]  我們常常的一個禱告
[00:05:44.000 --> 00:05:45.000]  實際上就是為她禱告
[00:05:45.000 --> 00:05:47.000]  希望她能夠回家了之後
[00:05:47.000 --> 00:05:48.000]  不會再被打
[00:05:48.000 --> 00:05:51.000]  希望她的父母親能夠幸福
[00:05:51.000 --> 00:05:52.000]  我到現在印象還深刻
[00:05:52.000 --> 00:05:53.000]  這位姐妹
[00:05:53.000 --> 00:05:59.000]  她真是在信仰上面很堅定的
[00:05:59.000 --> 00:06:00.000]  所以很多的時候
[00:06:00.000 --> 00:06:01.000]  我們在這樣子的背景之下
[00:06:01.000 --> 00:06:03.000]  我們就要面對到這些
[00:06:03.000 --> 00:06:06.000]  拜偶像的這些人的逼迫
[00:06:06.000 --> 00:06:09.000]  那除了這個之外
[00:06:09.000 --> 00:06:13.000]  當時候飛拉鐵飛的教會
[00:06:13.000 --> 00:06:16.000]  他們在這裡記載著說
[00:06:16.000 --> 00:06:17.000]  他說看了
[00:06:17.000 --> 00:06:19.000]  這裡提到說
[00:06:19.000 --> 00:06:22.000]  他說第九節說
[00:06:22.000 --> 00:06:25.000]  那撒旦醫會的自稱是猶太人
[00:06:25.000 --> 00:06:27.000]  其實不是猶太人
[00:06:27.000 --> 00:06:28.000]  乃是說謊話的
[00:06:28.000 --> 00:06:30.000]  我要使他們來在裡面腳前下拜
[00:06:30.000 --> 00:06:32.000]  也使他們知道我是一愛的
[00:06:32.000 --> 00:06:33.000]  這裡提到說
[00:06:33.000 --> 00:06:36.000]  當時候有一個所謂的撒旦醫會
[00:06:36.000 --> 00:06:37.000]  其實這個會
[00:06:37.000 --> 00:06:38.000]  會是指的什麼呢
[00:06:38.000 --> 00:06:42.000]  這個會就是指的猶太會堂
[00:06:42.000 --> 00:06:43.000]  那麼這個撒旦醫會的
[00:06:43.000 --> 00:06:44.000]  就是指的當時候
[00:06:44.000 --> 00:06:47.000]  這些猶太教他們有猶太會堂
[00:06:47.000 --> 00:06:48.000]  而且猶太會堂
[00:06:48.000 --> 00:06:49.000]  在那個地方勢力很大
[00:06:49.000 --> 00:06:50.000]  所以你想想看
[00:06:50.000 --> 00:06:51.000]  這個基督教
[00:06:51.000 --> 00:06:54.000]  當他們在那邊面對面出來的時候
[00:06:54.000 --> 00:06:55.000]  這些猶太教的人
[00:06:55.000 --> 00:06:57.000]  他們就極力的要逼迫
[00:06:57.000 --> 00:06:59.000]  極力的反對這些基督教
[00:06:59.000 --> 00:07:02.000]  所以他們面對的雙重的這個
[00:07:02.000 --> 00:07:05.000]  一個是來自這個異教的勢力
[00:07:05.000 --> 00:07:06.000]  這些拜偶像的勢力
[00:07:06.000 --> 00:07:08.000]  另外一個是來自於
[00:07:08.000 --> 00:07:12.000]  他們本來所出來的這些猶太人
[00:07:12.000 --> 00:07:13.000]  但是他們是猶太教的
[00:07:13.000 --> 00:07:16.000]  他們的逼迫
[00:07:16.000 --> 00:07:19.000]  菲拉鐵非的教會
[00:07:19.000 --> 00:07:21.000]  在這種的逼迫的環境
[00:07:21.000 --> 00:07:24.000]  在這種苦難的環境當中
[00:07:24.000 --> 00:07:26.000]  他們仍然堅守主的道
[00:07:26.000 --> 00:07:31.000]  沒有丟棄主的名
[00:07:31.000 --> 00:07:33.000]  聽眾姐妹
[00:07:33.000 --> 00:07:36.000]  我請大家特別注意
[00:07:36.000 --> 00:07:41.000]  遵守主道
[00:07:41.000 --> 00:07:44.000]  這個遵守主的道
[00:07:44.000 --> 00:07:45.000]  這個字
[00:07:45.000 --> 00:07:47.000]  遵守這個字
[00:07:47.000 --> 00:07:53.000]  這個字在原文裡面是cancel
[00:07:53.000 --> 00:07:57.000]  好比說今天
[00:07:57.000 --> 00:08:00.000]  這個你去打籃球
[00:08:00.000 --> 00:08:02.000]  你跟兒子說
[00:08:02.000 --> 00:08:03.000]  兒子啊
[00:08:03.000 --> 00:08:05.000]  我這一個iPhone
[00:08:05.000 --> 00:08:07.000]  最新的剛買的
[00:08:07.000 --> 00:08:08.000]  交給你啊
[00:08:08.000 --> 00:08:11.000]  看好
[00:08:11.000 --> 00:08:13.000]  這就是
[00:08:13.000 --> 00:08:15.000]  你要看守它
[00:08:15.000 --> 00:08:19.000]  你要keep住
[00:08:19.000 --> 00:08:20.000]  那就是妹
[00:08:20.000 --> 00:08:23.000]  這個遵守
[00:08:23.000 --> 00:08:25.000]  它有看守的意思
[00:08:25.000 --> 00:08:26.000]  守衛的意思
[00:08:26.000 --> 00:08:27.000]  還有就是說
[00:08:27.000 --> 00:08:28.000]  你要保存它
[00:08:28.000 --> 00:08:33.000]  你要保持它
[00:08:33.000 --> 00:08:34.000]  就是妹
[00:08:34.000 --> 00:08:39.000]  今天主把這個話交託給我們
[00:08:39.000 --> 00:08:41.000]  主說你要把它看好
[00:08:41.000 --> 00:08:44.000]  你要把它保存好
[00:08:44.000 --> 00:08:45.000]  你不要在這個話上面
[00:08:45.000 --> 00:08:46.000]  其實書裡面也提到說
[00:08:46.000 --> 00:08:48.000]  你不要在這個話上面
[00:08:48.000 --> 00:08:49.000]  增加一點一話
[00:08:49.000 --> 00:08:51.000]  不要刪改
[00:08:51.000 --> 00:08:56.000]  主的話一點一話都不能廢去
[00:08:56.000 --> 00:08:58.000]  所以主的話
[00:08:58.000 --> 00:09:02.000]  我們不要隨便的去把它
[00:09:02.000 --> 00:09:03.000]  隨便的就當做
[00:09:03.000 --> 00:09:08.000]  好像是一般的書這樣子來看
[00:09:08.000 --> 00:09:11.000]  在啟示錄第二章二十六節
[00:09:11.000 --> 00:09:12.000]  也提到說
[00:09:12.000 --> 00:09:16.000]  那得勝又遵守我命令到底的
[00:09:16.000 --> 00:09:19.000]  我要賜給他權柄制弗列國
[00:09:19.000 --> 00:09:23.000]  這是主對得勝者的一個吩咐
[00:09:23.000 --> 00:09:25.000]  也可以說一個應許
[00:09:25.000 --> 00:09:27.000]  也就是說你得勝
[00:09:27.000 --> 00:09:28.000]  得勝的人呢
[00:09:28.000 --> 00:09:29.000]  得勝者呢
[00:09:29.000 --> 00:09:32.000]  其中有一個很重要的條件
[00:09:32.000 --> 00:09:35.000]  我今天沒有時間仔細講
[00:09:35.000 --> 00:09:37.000]  可能我以後會再有
[00:09:37.000 --> 00:09:39.000]  專門的訊息講得勝者
[00:09:39.000 --> 00:09:41.000]  得勝者的其中的一個
[00:09:41.000 --> 00:09:44.000]  很重要的條件是什麼呢
[00:09:44.000 --> 00:09:46.000]  就是遵守神的話
[00:09:46.000 --> 00:09:52.000]  遵守主的命令到底
[00:09:52.000 --> 00:09:54.000]  你看看
[00:09:54.000 --> 00:09:59.000]  他這邊講到遵守主的道
[00:09:59.000 --> 00:10:04.000]  他不僅僅是講到遵守
[00:10:04.000 --> 00:10:05.000]  然後你注意看
[00:10:05.000 --> 00:10:08.000]  他接著又講了
[00:10:08.000 --> 00:10:09.000]  在這段經裡面
[00:10:09.000 --> 00:10:11.000]  他接著又講什麼呢
[00:10:11.000 --> 00:10:13.000]  到了第十節
[00:10:13.000 --> 00:10:18.000]  他說你既遵守我忍耐的道
[00:10:18.000 --> 00:10:21.000]  我必在普天下人受撕裂的時候
[00:10:21.000 --> 00:10:23.000]  保守你免去你的撕裂
[00:10:23.000 --> 00:10:24.000]  所以第十節這裡說
[00:10:24.000 --> 00:10:26.000]  你既遵守我忍耐的道
[00:10:26.000 --> 00:10:28.000]  前面講了遵守主的道
[00:10:28.000 --> 00:10:29.000]  接著這邊又講說
[00:10:29.000 --> 00:10:32.000]  遵守我忍耐的道
[00:10:32.000 --> 00:10:35.000]  這邊特別加上了忍耐
[00:10:35.000 --> 00:10:38.000]  那我們看一下忍耐
[00:10:38.000 --> 00:10:40.000]  忍耐這個字的意思
[00:10:40.000 --> 00:10:45.000]  是堅定的、持久的
[00:10:45.000 --> 00:10:47.000]  它也跟毅力有關係
[00:10:47.000 --> 00:10:50.000]  它也可以是有毅力的意思
[00:10:50.000 --> 00:10:53.000]  所以英文怎麼說
[00:10:53.000 --> 00:10:55.000]  英文這個字
[00:10:55.000 --> 00:10:56.000]  等一下我們可以看一下
[00:10:56.000 --> 00:10:59.000]  在聖經裡面特別忍耐這個字
[00:10:59.000 --> 00:11:03.000]  新約出現了三十二次
[00:11:03.000 --> 00:11:06.000]  在啟示錄就出現了七次
[00:11:06.000 --> 00:11:08.000]  而且忍耐這個字
[00:11:08.000 --> 00:11:16.000]  常常是跟遵守主的道有關係
[00:11:16.000 --> 00:11:17.000]  我們來看
[00:11:17.000 --> 00:11:21.000]  比如說啟示錄第十四章十二節
[00:11:21.000 --> 00:11:25.000]  啟示錄十四章十二節
[00:11:25.000 --> 00:11:27.000]  這一節聖經說
[00:11:27.000 --> 00:11:31.000]  聖徒的忍耐就在此
[00:11:31.000 --> 00:11:32.000]  你注意看
[00:11:32.000 --> 00:11:34.000]  這邊講到聖徒的忍耐就在此
[00:11:34.000 --> 00:11:36.000]  接著下面說什麼呢
[00:11:36.000 --> 00:11:42.000]  接著它就說他們是守神誡命和耶穌真道
[00:11:42.000 --> 00:11:45.000]  所以這個意思就是說
[00:11:45.000 --> 00:11:49.000]  這些聖徒們他們的忍耐在哪裡呢
[00:11:49.000 --> 00:11:51.000]  他們遵守神的誡命
[00:11:51.000 --> 00:11:53.000]  他們遵守主的道
[00:11:53.000 --> 00:11:57.000]  所以需要忍耐
[00:11:57.000 --> 00:12:01.000]  在NSB的英文聖經裡面
[00:12:01.000 --> 00:12:04.000]  英文聖經裡面
[00:12:04.000 --> 00:12:06.000]  他這邊把它翻成
[00:12:06.000 --> 00:12:07.000]  你看看
[00:12:07.000 --> 00:12:11.000]  他把忍耐翻成什麼呢
[00:12:11.000 --> 00:12:13.000]  Perseverance
[00:12:13.000 --> 00:12:16.000]  Kim Jones把它翻成什麼呢
[00:12:16.000 --> 00:12:21.000]  Kim Jones把它翻成Passion
[00:12:21.000 --> 00:12:27.000]  所以忍耐那種持久的Perseverance
[00:12:27.000 --> 00:12:30.000]  今天你會發現我們講這些東西
[00:12:30.000 --> 00:12:35.000]  你會發現今天這個時代非常難有
[00:12:35.000 --> 00:12:36.000]  有沒有
[00:12:36.000 --> 00:12:40.000]  什麼東西都是要快速
[00:12:40.000 --> 00:12:43.000]  Instant noodle
[00:12:43.000 --> 00:12:45.000]  連你現在講到
[00:12:45.000 --> 00:12:49.000]  你太長了沒人聽的
[00:12:49.000 --> 00:12:50.000]  我不知道你如何
[00:12:50.000 --> 00:12:52.000]  我現在也變成這樣子
[00:12:52.000 --> 00:12:54.000]  如果我今天看一個video寄過來
[00:12:54.000 --> 00:12:56.000]  我第一個先看什麼
[00:12:56.000 --> 00:12:59.000]  我第一個先看它多長
[00:12:59.000 --> 00:13:03.000]  跟有人寄給我一個多小時的講道
[00:13:03.000 --> 00:13:06.000]  對不起啊
[00:13:06.000 --> 00:13:08.000]  我看都不看
[00:13:08.000 --> 00:13:10.000]  但是一看
[00:13:10.000 --> 00:13:12.000]  兩分鐘
[00:13:12.000 --> 00:13:15.000]  看一下
[00:13:15.000 --> 00:13:18.000]  所以你會發現我們現代人到一個地步
[00:13:18.000 --> 00:13:19.000]  資訊太多
[00:13:19.000 --> 00:13:20.000]  多到一個地步
[00:13:20.000 --> 00:13:21.000]  你沒有時間了
[00:13:21.000 --> 00:13:23.000]  所以你就覺得說
[00:13:23.000 --> 00:13:24.000]  那個太長的東西
[00:13:24.000 --> 00:13:25.000]  不要看
[00:13:25.000 --> 00:13:26.000]  看短的就好
[00:13:26.000 --> 00:13:28.000]  那你看我們這一代的都被影響了
[00:13:28.000 --> 00:13:30.000]  更何況我們下一代的
[00:13:30.000 --> 00:13:32.000]  他們在這樣子的一個
[00:13:32.000 --> 00:13:34.000]  一世代成長的孩子
[00:13:34.000 --> 00:13:35.000]  他們更沒有耐性
[00:13:35.000 --> 00:13:38.000]  有沒有
[00:13:38.000 --> 00:13:41.000]  所以台灣有一個兒福聯盟
[00:13:41.000 --> 00:13:43.000]  就是兒童福利聯盟
[00:13:43.000 --> 00:13:47.000]  那麼他們曾曾經做了一個
[00:13:47.000 --> 00:13:49.000]  就是做了一個調查
[00:13:49.000 --> 00:13:50.000]  那麼這個調查
[00:13:50.000 --> 00:13:51.000]  他調查什麼呢
[00:13:51.000 --> 00:13:53.000]  他就是調查這些
[00:13:53.000 --> 00:13:55.000]  這些孩子們
[00:13:55.000 --> 00:13:58.000]  他們現在的情況
[00:13:58.000 --> 00:13:59.000]  他就調查說
[00:13:59.000 --> 00:14:00.000]  他說
[00:14:00.000 --> 00:14:02.000]  他說這些
[00:14:02.000 --> 00:14:05.000]  這也是我看了學了一些新的名詞
[00:14:05.000 --> 00:14:06.000]  他說
[00:14:06.000 --> 00:14:07.000]  他說根據調查
[00:14:07.000 --> 00:14:09.000]  超過一半的孩子
[00:14:09.000 --> 00:14:11.000]  因為家長太寵
[00:14:11.000 --> 00:14:14.000]  出現灌寶寶的特徵
[00:14:14.000 --> 00:14:16.000]  灌寶寶就是灌
[00:14:16.000 --> 00:14:18.000]  就是
[00:14:18.000 --> 00:14:20.000]  灌
[00:14:20.000 --> 00:14:21.000]  習慣的灌
[00:14:21.000 --> 00:14:23.000]  但是就是
[00:14:23.000 --> 00:14:25.000]  灌壞了灌
[00:14:25.000 --> 00:14:27.000]  灌寶寶的特徵
[00:14:27.000 --> 00:14:31.000]  他說37%曾經因為被戀
[00:14:31.000 --> 00:14:33.000]  被父母親戀
[00:14:33.000 --> 00:14:35.000]  就對大人發飆
[00:14:35.000 --> 00:14:38.000]  這個是我們那個年代不可能的事情
[00:14:38.000 --> 00:14:40.000]  哪敢我對爸爸發飆
[00:14:40.000 --> 00:14:42.000]  只有爸爸對我發飆
[00:14:42.000 --> 00:14:44.000]  但現在的孩子37%
[00:14:44.000 --> 00:14:45.000]  父母親戀一戀他
[00:14:45.000 --> 00:14:46.000]  他就發飆
[00:14:46.000 --> 00:14:50.000]  28%的這個孩子們
[00:14:50.000 --> 00:14:52.000]  嫌家裡的東西不好吃
[00:14:52.000 --> 00:14:53.000]  發脾氣
[00:14:53.000 --> 00:14:54.000]  拒吃
[00:14:54.000 --> 00:14:55.000]  不吃
[00:14:55.000 --> 00:14:56.000]  我們那個年代不吃
[00:14:56.000 --> 00:14:58.000]  不吃拉倒
[00:14:58.000 --> 00:14:59.000]  好了
[00:14:59.000 --> 00:15:03.000]  24%是因為穿著或使用便宜的東西
[00:15:03.000 --> 00:15:07.000]  覺得丟臉
[00:15:07.000 --> 00:15:08.000]  我印象中
[00:15:08.000 --> 00:15:12.000]  我的褲子常常是有補丁的
[00:15:12.000 --> 00:15:14.000]  40%
[00:15:14.000 --> 00:15:16.000]  他說他想要一個東西
[00:15:16.000 --> 00:15:18.000]  他就一定要拿到
[00:15:18.000 --> 00:15:19.000]  有沒有
[00:15:19.000 --> 00:15:21.000]  這是不是你孩子的現況
[00:15:21.000 --> 00:15:25.000]  32%的孩子很少對家人表示感謝
[00:15:25.000 --> 00:15:30.000]  33%很少分享自己喜歡吃的好東西
[00:15:30.000 --> 00:15:33.000]  好用的東西給家人或朋友
[00:15:33.000 --> 00:15:36.000]  所以這一代的孩子是不感恩
[00:15:36.000 --> 00:15:42.000]  這一代的孩子是沒有耐性的一代
[00:15:42.000 --> 00:15:44.000]  有一個場景
[00:15:44.000 --> 00:15:46.000]  有一個私立的學校
[00:15:46.000 --> 00:15:49.000]  就在附近下課的時間
[00:15:49.000 --> 00:15:54.000]  那麼有一堆的孩子就拎著鞋子
[00:15:54.000 --> 00:16:00.000]  叫別人幫忙穿幫忙替他穿
[00:16:00.000 --> 00:16:04.000]  一個國小五年級的孩子還不會自己穿鞋子
[00:16:04.000 --> 00:16:11.000]  請問你幾歲會穿鞋子的
[00:16:11.000 --> 00:16:15.000]  國小五年級還不會自己穿鞋
[00:16:15.000 --> 00:16:16.000]  為什麼呢
[00:16:16.000 --> 00:16:18.000]  因為家裡面有用人
[00:16:18.000 --> 00:16:20.000]  所以他出門的時候
[00:16:20.000 --> 00:16:26.000]  穿鞋都是用人幫他穿的
[00:16:26.000 --> 00:16:28.000]  你覺得很不可思議
[00:16:28.000 --> 00:16:31.000]  但是這是真實的事情
[00:16:31.000 --> 00:16:32.000]  另外一個
[00:16:32.000 --> 00:16:34.000]  有一個學校
[00:16:34.000 --> 00:16:35.000]  很多孩子
[00:16:35.000 --> 00:16:39.000]  這個可能是私立名校
[00:16:39.000 --> 00:16:43.000]  幾乎可以說這些孩子穿的都是名牌
[00:16:43.000 --> 00:16:47.000]  穿的戴的全都是名牌
[00:16:47.000 --> 00:16:50.000]  那麼有一個小男生
[00:16:50.000 --> 00:16:57.000]  拿著LV的一個水桶包裝
[00:16:57.000 --> 00:16:59.000]  就好像水桶一樣
[00:16:59.000 --> 00:17:04.000]  來包裝他的籃球
[00:17:04.000 --> 00:17:08.000]  而且老師看見他拿這個LV的水桶包裝的
[00:17:08.000 --> 00:17:11.000]  好像水桶一樣包一個球
[00:17:11.000 --> 00:17:15.000]  在地上就這樣子拉著
[00:17:15.000 --> 00:17:17.000]  後來一看之下發現
[00:17:17.000 --> 00:17:21.000]  這個不是一個塑料袋
[00:17:21.000 --> 00:17:23.000]  不是一個什麼東西
[00:17:23.000 --> 00:17:27.000]  它是一個LV的名牌包
[00:17:27.000 --> 00:17:29.000]  那媽媽很多名牌包
[00:17:29.000 --> 00:17:30.000]  這個包她不用了
[00:17:30.000 --> 00:17:35.000]  就給孩子當作她裝籃球的包
[00:17:35.000 --> 00:17:38.000]  這個孩子也不管他是不是名牌
[00:17:38.000 --> 00:17:41.000]  就拿在地上拖著走
[00:17:41.000 --> 00:17:43.000]  你想想看這樣子的孩子
[00:17:43.000 --> 00:17:45.000]  從小在這樣子的一個環境長大
[00:17:45.000 --> 00:17:51.000]  他會懂得吃苦嗎
[00:17:51.000 --> 00:17:52.000]  所以現在
[00:17:52.000 --> 00:17:57.000]  我只是舉台灣的一個調查統計
[00:17:57.000 --> 00:17:58.000]  我還沒有時間去
[00:17:58.000 --> 00:17:59.000]  我想國內更是如此
[00:17:59.000 --> 00:18:02.000]  國內中國大陸一胎化之後
[00:18:02.000 --> 00:18:04.000]  每一個都是小皇帝
[00:18:04.000 --> 00:18:06.000]  或者是什麼
[00:18:06.000 --> 00:18:09.000]  小公主
[00:18:09.000 --> 00:18:14.000]  一個孩子全家六個人寵
[00:18:14.000 --> 00:18:15.000]  爸爸媽寵
[00:18:15.000 --> 00:18:18.000]  還祖父母親寵
[00:18:18.000 --> 00:18:22.000]  還外祖母寵
[00:18:22.000 --> 00:18:26.000]  所以這一代的孩子很難搞
[00:18:26.000 --> 00:18:32.000]  所以我們這一代做學生工作真不容易
[00:18:32.000 --> 00:18:34.000]  這些孩子根本
[00:18:34.000 --> 00:18:36.000]  我記得我到英國去
[00:18:36.000 --> 00:18:40.000]  到時候在英國有機會
[00:18:40.000 --> 00:18:42.000]  跟師母去吃
[00:18:42.000 --> 00:18:43.000]  我們很喜歡吃的
[00:18:43.000 --> 00:18:46.000]  馬來西亞的拉沙咪
[00:18:46.000 --> 00:18:50.000]  或者是去吃那種蘭州拉麵
[00:18:50.000 --> 00:18:52.000]  我們就到了英國的Chinatown
[00:18:52.000 --> 00:18:53.000]  就去那邊找了
[00:18:53.000 --> 00:18:55.000]  有蘭州拉麵的麵館
