
[00:00:00.000 --> 00:00:03.960]  當我剛剛來美國就遭遇到
[00:02:06.980 --> 00:02:10.600]  當去火車站接她的時候是沒有見過她的
[00:02:10.600 --> 00:02:12.860]  但是見到她就知道她是瓊瑤
[00:02:12.860 --> 00:02:16.100]  這個人是多麼明白她呢
[00:02:16.100 --> 00:02:17.820]  瓊瑤不算很漂亮
[00:02:17.820 --> 00:02:22.140]  我們以前看小說的那些女主角很漂亮
[00:02:22.140 --> 00:02:24.700]  但是瓊瑤的真樣子也不算很漂亮
[00:02:24.700 --> 00:02:26.780]  當年年輕的時候有點失望
[00:02:26.780 --> 00:02:29.220]  但是原來她的氣質很好
[00:02:29.220 --> 00:02:34.280]  所以王新濤就跟她走在一起了
[00:02:34.280 --> 00:02:38.220]  但是後來王新濤有很重的病的時候
[00:02:38.220 --> 00:02:40.180]  拖著很長時間
[00:02:40.180 --> 00:02:41.900]  所以我們看那幅照片
[00:02:41.900 --> 00:02:44.900]  下面那幅照片就是王新濤老了
[00:02:44.900 --> 00:02:50.300]  當時不再是以前那個風度翩翩的男人
[00:02:50.300 --> 00:02:55.060]  他自殺的時候他自己都用翩然而去
[00:02:55.060 --> 00:02:58.300]  好像莊子說的蝴蝶飛來飛去
[00:02:58.300 --> 00:03:03.700]  代表一種自主自在自由的飛翔
[00:03:03.700 --> 00:03:08.420]  所以他死的時候帶著傷感和無奈
[00:03:08.420 --> 00:03:14.560]  他經歷他所愛的平生同老師死
[00:03:14.560 --> 00:03:16.780]  他說其他人討論
[00:03:16.780 --> 00:03:19.900]  縱使他今天還沒死 都97歲了
[00:03:19.900 --> 00:03:21.940]  老到不能動了
[00:03:21.940 --> 00:03:25.020]  我都70多了 不知道什麼叫老了
[00:03:25.020 --> 00:03:29.140]  70多還沒有好成這樣已經是神跡了
[00:03:29.140 --> 00:03:30.940]  到90多都不能動了
[00:03:30.940 --> 00:03:33.100]  怎麼也要起一隻東西來行動
[00:03:33.100 --> 00:03:36.300]  人生就是這樣 面臨死亡
[00:03:36.300 --> 00:03:41.500]  所以他見到他愛的人死的時候很傷感
[00:03:41.500 --> 00:03:44.100]  但是他是一個無神論者
[00:03:44.100 --> 00:03:48.300]  但是我們的渴求去世我們知道他去哪裡了
[00:03:48.300 --> 00:03:51.980]  但是瓊瑤她不相信死後有世界
[00:03:51.980 --> 00:03:53.180]  所以她面臨的就是
[00:03:53.180 --> 00:03:54.700]  那麼活著的意義在哪裡呢?
[00:03:54.700 --> 00:03:57.060]  當人老了要經過一定是很痛苦的
[00:03:57.060 --> 00:03:59.940]  又衰弱又退化又心病又出去煙又治療
[00:03:59.940 --> 00:04:02.220]  又會去世等等
[00:04:02.220 --> 00:04:07.580]  這段時間可長可短對於將老死的人都是一個折磨
[00:04:07.580 --> 00:04:12.780]  而且或者還會躺在這裡插著管不動很久
[00:04:12.780 --> 00:04:15.080]  她說那我不如早點死算了
[00:04:15.080 --> 00:04:19.660]  她逃避死前那種的艱苦
[00:04:19.660 --> 00:04:24.420]  她說我是火花 我已經燃燒過了
[00:04:24.420 --> 00:04:25.980]  當火焰將熄的時候
[00:04:25.980 --> 00:04:29.820]  我選擇這種方式 偏然歸去
[00:04:29.820 --> 00:04:32.980]  時間已到 生命不會更好
[00:04:32.980 --> 00:04:36.860]  她這個問題 她最艱難的面對問題
[00:04:36.860 --> 00:04:39.980]  老和死怎麼去面對 時間到了
[00:04:39.980 --> 00:04:44.940]  生命不會更好 但是我們基督徒很相信
[00:04:44.940 --> 00:04:47.660]  終止老 我們會更好的
[00:04:47.660 --> 00:04:51.500]  而她沒有死後的盼望
[00:04:51.500 --> 00:04:53.980]  她的這個想法是什麼問題呢?
[00:04:53.980 --> 00:04:58.020]  其實就是著名的哲學家叫做卡繆
[00:04:58.020 --> 00:05:02.340]  他寫一本書叫做《舍弗西斯的神話》
[00:05:02.340 --> 00:05:05.660]  講到一個故事就是在《荷馬史詩》裏面
[00:05:05.660 --> 00:05:09.700]  這個舍弗西斯是一個很厲害的國王
[00:05:09.700 --> 00:05:11.700]  連死神他都抓住了
[00:05:11.700 --> 00:05:14.380]  令到全世界沒有死亡一段時間
[00:05:14.380 --> 00:05:16.260]  最後天神罰他
[00:05:16.260 --> 00:05:19.740]  罰他在地獄推舊石上山
[00:05:19.740 --> 00:05:23.060]  推到上山他又滾下來 又要再推
[00:05:23.060 --> 00:05:26.260]  讓他永遠重複推石頭的行為
[00:05:26.260 --> 00:05:28.420]  永無止境地做同一件事
[00:05:28.420 --> 00:05:31.940]  人生好像無止境地做無意義的事
[00:05:31.940 --> 00:05:34.340]  人生是為了什麼呢?
[00:05:34.340 --> 00:05:36.260]  這就是人生的意義的問題
[00:05:36.260 --> 00:05:37.780]  我們天天都很忙
[00:05:37.780 --> 00:05:41.100]  是不是永無止境地忙又沒有意義的呢?
[00:05:41.100 --> 00:05:45.140]  卡繆當時是反問一個問題
[00:05:45.140 --> 00:05:47.380]  人生為什麼要這樣活著?
[00:05:47.380 --> 00:05:50.380]  那是那個年代 我們年輕一點的年代
[00:05:50.380 --> 00:05:51.460]  現在是一樣的
[00:05:51.460 --> 00:05:55.180]  天天起床刷牙刷牙洗臉 接著就上班
[00:05:55.180 --> 00:05:56.940]  在香港就去逼地鐵
[00:05:56.940 --> 00:06:01.020]  在這裏開一輛LA車就等於不開一樣
[00:06:01.020 --> 00:06:04.420]  是慢慢滾 慢慢滾 車塞塞塞
[00:06:04.420 --> 00:06:07.980]  總之要搞很久才回到辦公室
[00:06:07.980 --> 00:06:12.060]  如果去那些地鐵還要擠 擠到不能動
[00:06:12.060 --> 00:06:16.660]  又有COVID 那時候更加不知道怎樣想著
[00:06:16.660 --> 00:06:19.100]  怕別人噴你過來
[00:06:19.100 --> 00:06:24.860]  接著一到中環站開 人們就衝出去
[00:06:24.860 --> 00:06:29.460]  穿著西裝 女人穿得很漂亮
[00:06:29.460 --> 00:06:34.060]  又不是有錢 坐地鐵而已 全部出去
[00:06:34.060 --> 00:06:36.860]  大家沒有聊天 沒有溝通
[00:06:36.860 --> 00:06:40.860]  有一次我聽見有人問 聊完聊天
[00:06:40.860 --> 00:06:43.180]  幾點? 我看看幾點
[00:06:43.180 --> 00:06:47.140]  接著那邊說 不怕 二萬五千點 多好
[00:06:47.140 --> 00:06:54.020]  我試過在尖沙咀到站
[00:06:54.020 --> 00:06:57.860]  我走出去 應該是中環到站
[00:06:57.860 --> 00:07:01.660]  走出去聽見有人說 早安 你好 你好
[00:07:01.660 --> 00:07:04.620]  我馬上問他是不是認識我 因為很多人認得我
[00:07:04.620 --> 00:07:08.500]  我馬上走過去 他說不是 他在打電話
[00:07:08.500 --> 00:07:11.420]  人人之間就沒有什麼溝通
[00:07:11.420 --> 00:07:16.300]  然後上班就一路做 看什麼時候中午飯
[00:07:16.300 --> 00:07:20.260]  中午飯西人就沒有人 他們拿麵包去吃
[00:07:20.260 --> 00:07:21.860]  我們不是 還走出去
[00:07:21.860 --> 00:07:25.500]  起碼乾炒牛河還是星洲炒米都可以選擇
[00:07:25.500 --> 00:07:29.180]  接著又回來做 看什麼時候放工
[00:07:29.180 --> 00:07:32.740]  老闆還沒走 到六點還沒走 不能走
[00:07:32.740 --> 00:07:37.180]  等到六點才出來 又塞車 塞到回到家
[00:07:37.180 --> 00:07:40.020]  一回到家就很累 躺在沙發
[00:07:40.020 --> 00:07:43.980]  對著電視 手去摸 看遙控器去哪裡
[00:07:43.980 --> 00:07:45.780]  那個年代 現在未必一定
[00:07:45.780 --> 00:07:47.620]  那個年代 我們就是那一代
[00:07:47.620 --> 00:07:50.540]  摸個遙控器 一開 不好看
[00:07:50.540 --> 00:07:55.740]  按 又按 又按 那個都不好看
[00:07:55.740 --> 00:08:02.300]  然後又睡覺 翌日又刷牙 洗臉 又來一次
[00:08:02.300 --> 00:08:04.540]  是不是好像這個故事那樣說
[00:08:04.540 --> 00:08:08.500]  推著石頭上山 滾回來 又推上去呢?
[00:08:08.500 --> 00:08:15.260]  所以他就說 真正嚴肅的哲學問題就是
[00:08:15.260 --> 00:08:18.180]  人是這樣 是不是應該自殺呢?
[00:08:18.180 --> 00:08:20.220]  反正都這麼沒意義
[00:08:20.220 --> 00:08:23.740]  所以為什麼我們要活著呢?
[00:08:23.740 --> 00:08:25.860]  人生是很荒謬的
[00:08:25.860 --> 00:08:30.860]  卡姆最著名的說法就是 世界是很荒謬的
[00:08:30.860 --> 00:08:34.540]  所以他的名字也很荒謬 卡著荒謬
[00:08:34.540 --> 00:08:37.820]  他樣子也很荒謬 擔著煙
[00:08:37.820 --> 00:08:43.500]  他就認為人都無法解答人生意義的問題
[00:08:43.500 --> 00:08:47.460]  如果自殺的話 都不值得過了
[00:08:47.460 --> 00:08:49.660]  除非活著有意義 但是他想
[00:08:49.660 --> 00:08:52.420]  活著有意義 他不信有神都有意義
[00:08:52.420 --> 00:08:54.740]  那怎麼辦呢? 總之我推石頭推得很有意義
[00:08:54.740 --> 00:08:57.900]  行了 每次推的時候 頂硬上下 推上去
[00:08:57.900 --> 00:09:00.300]  哎呀哎呀 硬硬硬硬 頂硬上下
[00:09:00.300 --> 00:09:02.500]  我很開心這樣做
[00:09:02.500 --> 00:09:04.420]  我想像那個薛弗西斯
[00:09:04.420 --> 00:09:08.180]  就是薛弗西斯 是很快樂地推石頭
[00:09:08.180 --> 00:09:11.060]  當時很荒謬 很無意 很疲憊 很循環
[00:09:11.060 --> 00:09:15.060]  我仍然是醒悟的 是抗拒這個荒謬
[00:09:15.060 --> 00:09:18.900]  努力生存是人生的意義
[00:09:18.900 --> 00:09:22.660]  所以那個人仍然自殺
[00:09:22.660 --> 00:09:25.860]  因為我仍然有意識地選擇生命 存在
[00:09:25.860 --> 00:09:28.100]  我做一切都是好的
[00:09:28.100 --> 00:09:33.380]  我十幾二十歲都想這些問題 看這些書
[00:09:33.380 --> 00:09:39.860]  一路看下去 人生出到哪裏呢?
[00:09:39.860 --> 00:09:44.900]  中一的時候 我看瓊瑤的《幾度夕陽》
[00:09:44.900 --> 00:09:47.460]  也很好看 看到煙雨朦朦之後
[00:09:47.460 --> 00:09:50.980]  覺得開始不太好看 一本本一樣
[00:09:50.980 --> 00:09:54.580]  你想像的女主角大概是林青雅那樣
[00:09:54.580 --> 00:09:58.580]  然後也有浪漫的愛情幻想
[00:09:58.580 --> 00:10:02.340]  後來就覺得這個是夢的花園
[00:10:02.340 --> 00:10:04.260]  瓊瑤不過製造一個夢花園
[00:10:04.260 --> 00:10:06.740]  讓你想想愛情的美麗
[00:10:06.740 --> 00:10:09.380]  其實愛情美麗 我們看電影也是
[00:10:09.380 --> 00:10:11.460]  到了王子和公主結婚
[00:10:11.460 --> 00:10:13.940]  大家就過著很幸福的生活
[00:10:13.940 --> 00:10:16.820]  其實之後才麻煩
[00:10:16.820 --> 00:10:20.180]  結婚前很浪漫 結婚後就去生活
[00:10:20.180 --> 00:10:22.100]  不是那麼浪漫
[00:10:22.100 --> 00:10:25.460]  所以很快我覺得現實人生不是那麼浪漫
[00:10:25.460 --> 00:10:27.460]  所以我在中學的時候
[00:10:27.460 --> 00:10:31.060]  初中我又看了雷瑪克那本《西市無戰事》
[00:10:31.060 --> 00:10:33.780]  因為我小時候十二、三歲
[00:10:33.780 --> 00:10:38.340]  喜歡看打仗 西市無戰事
[00:10:38.340 --> 00:10:40.500]  打仗書 我就看了
[00:10:40.500 --> 00:10:47.300]  誰知道這本書諾貝爾巨著是描寫戰爭的殘酷
[00:10:47.300 --> 00:10:50.980]  因為看電影的打仗沒有拍殘酷的鏡頭
[00:10:50.980 --> 00:10:52.340]  特別是以前那些很英勇
[00:10:52.340 --> 00:10:55.380]  閒掃死那些德軍、日軍
[00:10:55.380 --> 00:10:58.020]  但是真是那些人死的時候
[00:10:58.020 --> 00:11:00.420]  身體爛了是怎樣的 沒有想的
[00:11:00.420 --> 00:11:06.180]  那本書說 打仗是那麼殘忍的
[00:11:06.180 --> 00:11:08.660]  但是真實世界到處都是在打仗
[00:11:08.660 --> 00:11:12.420]  我們小時候是越戰打的
[00:11:12.420 --> 00:11:15.460]  中國文化大革命都有很多艱難
[00:11:15.460 --> 00:11:19.940]  在這個時候 瓊瑤的世界太膚淺了
[00:11:19.940 --> 00:11:22.740]  我們正在接觸大時代的動盪
[00:11:22.740 --> 00:11:26.900]  我就看巴金 巴金有一本書叫《滅亡》
[00:11:26.900 --> 00:11:31.780]  講到民國初年的時候軍閥橫行
[00:11:31.780 --> 00:11:34.180]  我知道中國有很多苦難
[00:11:34.180 --> 00:11:39.300]  那個滅亡的主角是怎樣抗拒一個知名的時代
[00:11:39.300 --> 00:11:41.700]  但是最後都是犧牲的
[00:11:41.700 --> 00:11:48.820]  然後《新生》第二集講他的朋友
[00:11:48.820 --> 00:11:53.460]  那個朋友的名字叫李蘭 很冷漠的「蘭」
[00:11:53.460 --> 00:11:56.340]  一個冷冰冰的世界
[00:11:56.340 --> 00:12:00.340]  然後揭第一頁叫《依舊是恐懼與黑暗》
[00:12:00.340 --> 00:12:03.620]  馬來西亞我那時候的人生很多恐懼、黑暗
[00:12:03.620 --> 00:12:04.660]  世界很堅定
[00:12:04.660 --> 00:12:07.780]  我家裡爸爸有精神病 遭遇很多的問題
[00:12:07.780 --> 00:12:11.300]  所以看這些書 但是他看到一個時代的問題
[00:12:11.300 --> 00:12:14.740]  所以我產生了一種購物的激情
[00:12:14.740 --> 00:12:18.660]  接著到13歲就買了一些哲學書
[00:12:18.660 --> 00:12:21.540]  買了一本《老子》和《莊子》
[00:12:21.540 --> 00:12:25.700]  老師就說孔子很好 但又反叛
[00:12:25.700 --> 00:12:28.820]  所以我就不跟老師 我看《老子》、《莊子》
[00:12:28.820 --> 00:12:30.260]  不跟孔子
[00:12:30.260 --> 00:12:34.260]  看《莊子》開頭有條大魚
[00:12:34.260 --> 00:12:38.260]  一邊變成一隻大鷹、大蟠鳥
[00:12:38.260 --> 00:12:41.780]  一飛就上天 不知道說什麼
[00:12:41.780 --> 00:12:44.980]  「北海有魚其名 唯坤坤之大不知幾千里
[00:12:44.980 --> 00:12:48.340]  化而為鳥其名 唯蟠蟠之背不知幾千里
[00:12:48.340 --> 00:12:52.020]  路而飛」 我還記得背得多厲害
[00:12:52.020 --> 00:12:54.740]  不知道說什麼 後來我明白了
[00:12:54.740 --> 00:12:58.580]  人生是轉化 那條大魚轉化成蟠鳥
[00:12:58.580 --> 00:13:01.540]  飛到上天 去到一個超越的世界
[00:13:01.540 --> 00:13:03.700]  俯視人間 咦?
[00:13:03.700 --> 00:13:07.060]  人生可能有出路 就是有超越的世界
[00:13:07.060 --> 00:13:11.700]  不是無中此地受苦、艱難等等
[00:13:11.700 --> 00:13:13.220]  而是有超越世界
[00:13:13.220 --> 00:13:15.460]  你可不可以一飛衝天上到超越世界
[00:13:15.460 --> 00:13:17.220]  找到真理呢?
[00:13:17.220 --> 00:13:21.620]  那時候又看《柏拉圖》
[00:13:21.620 --> 00:13:24.980]  那時候突然間喜歡看這些高深的東西
[00:13:24.980 --> 00:13:29.140]  看高深的東西表示自己幼齡 13、14歲的時候
[00:13:29.140 --> 00:13:34.180]  拿著這些書好像吸引到女生
[00:13:34.180 --> 00:13:37.460]  女生嚇得暈 我看這些東西
[00:13:37.460 --> 00:13:41.700]  但是那時候《柏拉圖》引起我想到一件事
[00:13:41.700 --> 00:13:43.780]  世界有沒有真理呢?
[00:13:43.780 --> 00:13:46.900]  如果照《西施無戰事》也好
[00:13:46.900 --> 00:13:50.500]  或者這個現實世界種種的苦難也好
[00:13:50.500 --> 00:13:55.140]  似乎沒什麼真理的話 人生是沒有意義的
[00:13:55.140 --> 00:13:56.900]  但是有沒有真理呢?
[00:13:56.900 --> 00:14:00.660]  《柏拉圖》說有 數學是不是真理呢?
[00:14:00.660 --> 00:14:02.660]  是呀 數學是不變的
[00:14:02.660 --> 00:14:05.060]  不變的真理 幾何學是不變的
[00:14:05.060 --> 00:14:06.180]  幾何學的規律
[00:14:06.180 --> 00:14:08.580]  就在宇宙當中可以拿來建屋都可以的
[00:14:08.580 --> 00:14:09.860]  建屋要靠幾何學
[00:14:09.860 --> 00:14:12.260]  就是幾何學是一個真實存在的
[00:14:12.260 --> 00:14:15.220]  客觀的數學的真理
[00:14:15.220 --> 00:14:18.900]  如果有一個客觀的數學真理
[00:14:18.900 --> 00:14:20.740]  它存在在哪裏呢?
[00:14:20.740 --> 00:14:25.620]  它存在在一個理想的世界 超越的世界
[00:14:25.620 --> 00:14:29.140]  宇宙有理想超越的世界
[00:14:29.140 --> 00:14:30.740]  嘩 正
[00:14:30.740 --> 00:14:32.420]  那就開始將我改變了
[00:14:32.420 --> 00:14:34.740]  由那種陷入愛情的幻想
[00:14:34.740 --> 00:14:36.500]  到戰爭的苦難
[00:14:36.500 --> 00:14:37.940]  到時代的困難
[00:14:37.940 --> 00:14:40.420]  再轉一轉就是有真理
[00:14:40.420 --> 00:14:42.740]  那我開始就要找真理
[00:14:42.740 --> 00:14:45.060]  因為假如真的有永恆不變的真理
[00:14:45.060 --> 00:14:46.260]  數學的根源
[00:14:46.260 --> 00:14:48.180]  一切宇宙規則的根源
[00:14:48.180 --> 00:14:51.380]  那這個真理假如存在
[00:14:51.380 --> 00:14:53.540]  生命就不是荒謬的
[00:14:53.540 --> 00:14:55.940]  我們有可能得到永恆的生命
[00:14:55.940 --> 00:15:00.820]  能夠克服苦惱和死亡
[00:15:00.820 --> 00:15:04.260]  接著講第二個故事
[00:15:04.260 --> 00:15:06.980]  就是大S
[00:15:06.980 --> 00:15:09.220]  很久之後有一個很漂亮的女孩
[00:15:09.220 --> 00:15:12.820]  大S就好像瓊瑤那些主角那樣
[00:15:12.820 --> 00:15:14.660]  其實我還沒有看過
[00:15:14.660 --> 00:15:16.420]  我只知道有一個明星叫大S
[00:15:16.420 --> 00:15:18.260]  有一個叫小S更加不知道
[00:15:18.260 --> 00:15:22.500]  後來因為我靠搭飛機看電影
[00:15:22.500 --> 00:15:25.860]  因為由加拿大飛到香港
[00:15:25.860 --> 00:15:27.620]  就可以看幾齣電影
[00:15:27.620 --> 00:15:29.620]  所有名片都靠光時看
[00:15:29.620 --> 00:15:31.380]  省下一些錢
[00:15:31.380 --> 00:15:32.500]  平時忙到極點
[00:15:32.500 --> 00:15:34.580]  根本就沒可能再去看電影
[00:15:34.580 --> 00:15:36.980]  看過有個女孩 挺好的
[00:15:36.980 --> 00:15:40.420]  這個女孩叫大S
[00:15:40.420 --> 00:15:43.540]  很像我老婆
[00:15:43.540 --> 00:15:46.980]  很清純 很美麗
[00:15:46.980 --> 00:15:49.700]  我太太叫娟華 很有氣質
[00:15:49.700 --> 00:15:51.460]  我弄些相片給你看
[00:15:51.460 --> 00:15:55.060]  兩個對比一下
[00:15:55.060 --> 00:15:58.580]  但我太太無名又沒錢
[00:15:58.580 --> 00:16:01.060]  她就有名有錢
[00:16:01.060 --> 00:16:02.500]  她看這幅相片有打扮
[00:16:02.500 --> 00:16:05.140]  我太太沒有打扮
[00:16:05.140 --> 00:16:07.940]  那誰會快樂一點呢
[00:16:07.940 --> 00:16:10.180]  她在電影裏很清純
[00:16:10.180 --> 00:16:12.420]  但真人當然要做得困難
[00:16:12.420 --> 00:16:14.420]  她很快成名 很有錢
[00:16:14.420 --> 00:16:17.540]  在很多感情的苦楚裏
[00:16:17.540 --> 00:16:19.540]  她爸爸很專環
[00:16:19.540 --> 00:16:22.020]  好像我爸爸也是有很多精神病
[00:16:22.020 --> 00:16:23.300]  他爸爸很兇
[00:16:23.300 --> 00:16:25.060]  他長期受創傷
[00:16:25.060 --> 00:16:26.740]  婚姻又不圓滿 又失敗
[00:16:26.740 --> 00:16:28.740]  名氣又不自由
[00:16:28.740 --> 00:16:30.740]  要滿足他人的需求
[00:16:30.740 --> 00:16:31.460]  沒辦法
[00:16:31.460 --> 00:16:33.860]  自己做好就要繼續漂亮
[00:16:33.860 --> 00:16:35.460]  要瘦身等等
[00:16:35.460 --> 00:16:36.580]  搞到失去健康
[00:16:36.580 --> 00:16:39.700]  突然間因為流感
[00:16:39.700 --> 00:16:43.540]  而變成敗血病或肺炎而死去
[00:16:43.540 --> 00:16:49.700]  死亡來臨使得名利和美貌一朝消散
[00:16:49.700 --> 00:16:52.500]  令到她的生命無常
[00:16:52.500 --> 00:16:56.340]  可能我太太無名無錢
[00:16:56.340 --> 00:16:58.260]  嫁了個傻佬成人
[00:16:58.260 --> 00:16:59.940]  為了偉大使命到處去
[00:16:59.940 --> 00:17:02.420]  要頂住家庭 養著子女
[00:17:02.420 --> 00:17:03.540]  我太太很艱難
[00:17:03.540 --> 00:17:05.060]  所以我經常都要稱讚她
[00:17:05.060 --> 00:17:07.860]  稱讚太太 太太會漂亮下去
[00:17:07.860 --> 00:17:12.340]  這麼艱難做我的感人
[00:17:12.340 --> 00:17:13.940]  我一世不會有錢
[00:17:13.940 --> 00:17:15.460]  奉獻給神
[00:17:15.460 --> 00:17:18.340]  有名字就有些
[00:17:18.340 --> 00:17:19.540]  但有名字沒用
[00:17:19.540 --> 00:17:20.660]  不然會被人罵
[00:17:20.660 --> 00:17:23.220]  被人唱
[00:17:23.220 --> 00:17:24.740]  所以做我太太很艱難
[00:17:24.740 --> 00:17:26.020]  我經常很了解
[00:17:26.020 --> 00:17:28.180]  女人扶著老公
[00:17:28.180 --> 00:17:29.620]  私務很難做
[00:17:29.620 --> 00:17:33.460]  比較一下跟大家的樣子
[00:17:33.460 --> 00:17:35.540]  二十多歲的第一幅
[00:17:35.540 --> 00:17:38.740]  第二幅就是三十多歲的樣子
[00:17:38.740 --> 00:17:40.900]  我太太也有得比一下
[00:17:40.900 --> 00:17:42.980]  但後來 最後一幅我講
[00:17:42.980 --> 00:17:44.100]  其實她經常哭
[00:17:44.100 --> 00:17:46.580]  大S因為她很快樂
[00:17:46.580 --> 00:17:47.620]  我經常想
[00:17:47.620 --> 00:17:50.100]  只要盡可能讓我太太快樂
[00:17:50.100 --> 00:17:53.380]  很重視她 稱讚她
[00:17:53.380 --> 00:17:55.140]  私務很重要 記住
[00:17:55.140 --> 00:17:58.740]  所以她到七十歲
[00:17:58.740 --> 00:18:01.300]  結果到七十歲
[00:18:01.300 --> 00:18:04.740]  還相當好看
[00:18:04.740 --> 00:18:07.300]  真人也在 你也看到
[00:18:07.300 --> 00:18:13.700]  所以美麗和名利其實不是最重要的
[00:18:13.700 --> 00:18:17.780]  你要找到一種真實的愛
[00:18:17.780 --> 00:18:20.580]  這個愛來自天 來自上帝
[00:18:20.580 --> 00:18:22.500]  找到真實的愛
[00:18:22.500 --> 00:18:24.100]  婚姻裏面有真愛
[00:18:24.100 --> 00:18:27.140]  所以我也勸諫每一個結婚的人
[00:18:27.140 --> 00:18:28.260]  男人特別
[00:18:28.260 --> 00:18:30.340]  記得好好愛你太太
[00:18:30.340 --> 00:18:32.020]  稱讚她 她就漂亮
[00:18:32.020 --> 00:18:33.700]  她漂亮 你就開心
[00:18:33.700 --> 00:18:37.540]  要不然她天天罵你 你就慘了
[00:18:37.540 --> 00:18:39.780]  你不當她是東西 她就變了
[00:18:39.780 --> 00:18:42.260]  你一定要很尊重 很愛護她
[00:18:42.260 --> 00:18:44.580]  太太是最重要的
[00:18:44.580 --> 00:18:47.460]  不然你一生都會受苦
[00:18:47.460 --> 00:18:50.020]  神結合婚姻的
[00:18:50.020 --> 00:18:52.740]  神是將婚姻賜給我們
[00:18:52.740 --> 00:18:54.020]  我們在裏面享受
[00:18:54.020 --> 00:18:56.020]  不是在裏面造成很多艱難
[00:18:56.020 --> 00:18:58.260]  這個真是我們很大學習
[00:18:58.260 --> 00:19:01.860]  所以這裏深入想下去
[00:19:01.860 --> 00:19:05.700]  美人的逝亡 顯示人生的無常
[00:19:05.700 --> 00:19:08.580]  我到中三時 十五歲左右
[00:19:08.580 --> 00:19:11.380]  看《英姿姑娘》 徐畜的小說
[00:19:11.380 --> 00:19:14.660]  講到抗日期間在淪陷區
[00:19:14.660 --> 00:19:17.940]  那個日軍軍官有個很漂亮的女兒
[00:19:17.940 --> 00:19:20.820]  去讀那些學校 中國人的學校
[00:19:20.820 --> 00:19:24.180]  那個男孩又喜歡她 因為她很漂亮
[00:19:24.180 --> 00:19:26.100]  又生她的氣 因為她是日本人
[00:19:26.100 --> 00:19:29.860]  這個故事經常出電視劇
[00:19:29.860 --> 00:19:32.180]  都是很突出的
[00:19:32.180 --> 00:19:36.660]  有一種民族矛盾衝突 私生的衝突
[00:19:36.660 --> 00:19:40.100]  有善有惡有愛 有恨有誤會有和解
[00:19:40.100 --> 00:19:41.540]  有寬恕有報復
[00:19:41.540 --> 00:19:44.900]  中間的男主角因為慘案游擊隊就死了
[00:19:44.900 --> 00:19:49.300]  英姿姑娘的爸爸也死了 在打仗裏面
[00:19:49.300 --> 00:19:51.620]  但是完的時候 講到很久之後
[00:19:51.620 --> 00:19:56.260]  打完仗在香港 兩個同學見面
[00:19:56.260 --> 00:19:58.740]  他有一段我很記得的
[00:19:58.740 --> 00:20:02.420]  地球在轉動 西施亞在變化
[00:20:02.420 --> 00:20:05.540]  新的歲月埋葬了舊日的情感
[00:20:05.540 --> 00:20:09.620]  仇與恨 愛與憎 都需要重新估價
[00:20:09.620 --> 00:20:11.540]  當時我見這句話我背熟了
[00:20:11.540 --> 00:20:13.780]  考中文大學作文家這句話
