
[00:00:00.000 --> 00:00:05.000]  這四樣東西是甚麼?第一,the bible is true
[00:04:39.000 --> 00:04:40.000]  我不知道你有沒有背
[00:04:40.000 --> 00:04:42.000]  我小時候就背了
[00:04:42.000 --> 00:04:44.000]  約書亞記一章八節
[00:04:44.000 --> 00:04:47.000]  我其中一個最早背的金句
[00:04:47.000 --> 00:04:49.000]  就是那些叫我背的
[00:04:49.000 --> 00:04:52.000]  這律法書不可離開你的口
[00:04:52.000 --> 00:04:55.000]  總要就夜思想
[00:04:55.000 --> 00:04:59.000]  好使你謹守遵行這書上所一切的話
[00:04:59.000 --> 00:05:04.000]  如此你道路就可以亨通凡事順利
[00:05:04.000 --> 00:05:05.000]  這律法書
[00:05:05.000 --> 00:05:07.000]  這本書它說的是甚麼
[00:05:07.000 --> 00:05:08.000]  它說的是摩西五經
[00:05:08.000 --> 00:05:10.000]  因為約書亞是排第六
[00:05:10.000 --> 00:05:13.000]  所以它說的是上帝的話語
[00:05:13.000 --> 00:05:15.000]  是摩西五經創出來的紋身
[00:05:15.000 --> 00:05:17.000]  今天就在這裡發書
[00:05:17.000 --> 00:05:19.000]  變成這一本
[00:05:19.000 --> 00:05:21.000]  因為我們已經有整本書
[00:05:21.000 --> 00:05:24.000]  所以這本書不可以離開你的口
[00:05:24.000 --> 00:05:25.000]  要就夜思想
[00:05:25.000 --> 00:05:27.000]  好使你謹守遵行
[00:05:27.000 --> 00:05:29.000]  裡面所一切的話
[00:05:29.000 --> 00:05:33.000]  如此你道路就可以亨通凡事順利
[00:05:33.000 --> 00:05:38.000]  這是約書亞記裡面的飲歌
[00:05:38.000 --> 00:05:40.000]  這一節就是整本的關鍵
[00:05:40.000 --> 00:05:43.000]  那你說甚麼叫可以亨通凡事順利
[00:05:43.000 --> 00:05:45.000]  說真的我小時候
[00:05:45.000 --> 00:05:46.000]  其實都不小
[00:05:46.000 --> 00:05:49.000]  我中學的時候仍然覺得
[00:05:49.000 --> 00:05:51.000]  考試之前做一下靈修
[00:05:51.000 --> 00:05:53.000]  明天會考得好一點
[00:05:53.000 --> 00:05:56.000]  有多荒謬的一件事
[00:05:56.000 --> 00:05:58.000]  我們是這樣解聖經的
[00:05:58.000 --> 00:05:59.000]  不可以離開你的口
[00:05:59.000 --> 00:06:00.000]  就夜思想
[00:06:00.000 --> 00:06:01.000]  謹守遵行
[00:06:01.000 --> 00:06:03.000]  就可以亨通凡事順利
[00:06:03.000 --> 00:06:04.000]  我真的這樣想的
[00:06:04.000 --> 00:06:06.000]  亦都沒有人教我的
[00:06:06.000 --> 00:06:08.000]  但是甚麼道路亨通
[00:06:08.000 --> 00:06:10.000]  甚麼凡事順利
[00:06:10.000 --> 00:06:12.000]  是這個道路亨通
[00:06:12.000 --> 00:06:15.000]  他說如果你謹守遵行上帝的話
[00:06:15.000 --> 00:06:17.000]  你就夜思想的話
[00:06:17.000 --> 00:06:20.000]  你進去應許之地的道路
[00:06:20.000 --> 00:06:22.000]  就可以亨通
[00:06:22.000 --> 00:06:24.000]  一個讀聖經
[00:06:24.000 --> 00:06:26.000]  一個思想上帝
[00:06:26.000 --> 00:06:27.000]  遵守上帝的人
[00:06:27.000 --> 00:06:28.000]  結果會怎樣
[00:06:28.000 --> 00:06:30.000]  結果他會立刻跟隨
[00:06:30.000 --> 00:06:32.000]  為上帝拋棄偶像
[00:06:32.000 --> 00:06:33.000]  求主榮耀
[00:06:33.000 --> 00:06:34.000]  真心悔改
[00:06:34.000 --> 00:06:35.000]  得以存活
[00:06:35.000 --> 00:06:37.000]  他正在說這件事
[00:06:37.000 --> 00:06:38.000]  跟考試好不好
[00:06:38.000 --> 00:06:39.000]  完全沒有關係
[00:06:39.000 --> 00:06:41.000]  跟我們今天在世界
[00:06:41.000 --> 00:06:44.000]  法不法完全沒有關係
[00:06:44.000 --> 00:06:46.000]  今天我們要和你讀
[00:06:46.000 --> 00:06:48.000]  讀兩個人的故事
[00:06:48.000 --> 00:06:49.000]  一個就是
[00:06:49.000 --> 00:06:54.000]  昨天讀過的基林
[00:06:54.000 --> 00:06:55.000]  或者我不知道他中文
[00:06:55.000 --> 00:06:58.000]  另外一個有個翻譯
[00:06:58.000 --> 00:07:00.000]  另外一個就是拉合
[00:07:00.000 --> 00:07:02.000]  一男一女
[00:07:02.000 --> 00:07:04.000]  那時候當然沒有聖經
[00:07:04.000 --> 00:07:05.000]  沒有人那麼厲害
[00:07:05.000 --> 00:07:06.000]  印本聖經
[00:07:06.000 --> 00:07:08.000]  如果這兩個人有機會
[00:07:08.000 --> 00:07:09.000]  有聖經的時候
[00:07:09.000 --> 00:07:10.000]  我告訴你
[00:07:10.000 --> 00:07:12.000]  他真的就夜思想
[00:07:12.000 --> 00:07:15.000]  不斷去研讀
[00:07:15.000 --> 00:07:17.000]  亦都繼續進行
[00:07:17.000 --> 00:07:20.000]  所以這兩個人
[00:07:20.000 --> 00:07:22.000]  都是道路亨通
[00:07:22.000 --> 00:07:23.000]  凡事順利
[00:07:23.000 --> 00:07:24.000]  這兩個人一男一女
[00:07:24.000 --> 00:07:28.000]  結果跟應許之地有沒有關係
[00:07:28.000 --> 00:07:29.000]  有啊
[00:07:29.000 --> 00:07:30.000]  有沒有份呢
[00:07:30.000 --> 00:07:31.000]  有啊
[00:07:31.000 --> 00:07:33.000]  他們成為應許之地裏面的
[00:07:33.000 --> 00:07:35.000]  一對好男女
[00:07:35.000 --> 00:07:38.000]  如果你剛才有收到我WhatsApp
[00:07:38.000 --> 00:07:41.000]  我給了一個題目
[00:07:41.000 --> 00:07:44.000]  我說前晚我們吃頭盤
[00:07:44.000 --> 00:07:45.000]  昨天吃主菜
[00:07:45.000 --> 00:07:46.000]  今天就是甜品
[00:07:46.000 --> 00:07:48.000]  這個甜品有個名字
[00:07:48.000 --> 00:07:50.000]  就是約書亞記裏面
[00:07:50.000 --> 00:07:52.000]  約書亞給了我們一個甜品
[00:07:52.000 --> 00:07:56.000]  叫鴛鴦老番糖水
[00:07:56.000 --> 00:07:58.000]  鴛鴦一男一女
[00:07:58.000 --> 00:08:01.000]  什麼叫老番糖水呢
[00:08:01.000 --> 00:08:05.000]  就是老探子嘉樓
[00:08:05.000 --> 00:08:09.000]  番鬼妹拉合
[00:08:09.000 --> 00:08:10.000]  兩個湊在一起
[00:08:10.000 --> 00:08:13.000]  就是一個老番鴛鴦糖水
[00:08:13.000 --> 00:08:14.000]  很甜的一個
[00:08:14.000 --> 00:08:17.000]  對上帝認他的回應
[00:08:17.000 --> 00:08:18.000]  這個我想你
[00:08:18.000 --> 00:08:21.000]  真的記住這個糖水出去
[00:08:21.000 --> 00:08:24.000]  一個是老探子
[00:08:24.000 --> 00:08:25.000]  為什麼
[00:08:25.000 --> 00:08:26.000]  因為去到約書亞記裏面
[00:08:26.000 --> 00:08:28.000]  他已經七到八十歲了
[00:08:28.000 --> 00:08:30.000]  已經過了四十幾年了
[00:08:30.000 --> 00:08:34.000]  他仍然要去回應這個應許
[00:08:34.000 --> 00:08:35.000]  第二
[00:08:35.000 --> 00:08:37.000]  有個番鬼妹叫拉合
[00:08:37.000 --> 00:08:39.000]  拉合不是以色列人
[00:08:39.000 --> 00:08:40.000]  他是加拿人
[00:08:40.000 --> 00:08:43.000]  他應該是送死的
[00:08:43.000 --> 00:08:47.000]  結果憑信心回應應許
[00:08:47.000 --> 00:08:50.000]  進入上帝的應許裏面
[00:08:50.000 --> 00:08:52.000]  我們先看
[00:08:52.000 --> 00:08:55.000]  老探子嘉樓
[00:08:55.000 --> 00:08:56.000]  三段
[00:08:56.000 --> 00:08:59.000]  有三位讀經員幫我讀
[00:08:59.000 --> 00:09:01.000]  讀經的時候
[00:09:01.000 --> 00:09:02.000]  記得這些全部都是影子
[00:09:02.000 --> 00:09:04.000]  接著我們問問
[00:09:04.000 --> 00:09:05.000]  由舊約的影子
[00:09:05.000 --> 00:09:07.000]  去到新約實體的時候
[00:09:07.000 --> 00:09:09.000]  這些東西會變成什麼
[00:09:09.000 --> 00:09:11.000]  三段關於
[00:09:11.000 --> 00:09:13.000]  老探子嘉樓的故事
[00:09:13.000 --> 00:09:15.000]  分了產業
[00:09:15.000 --> 00:09:16.000]  認許紀念
[00:09:16.000 --> 00:09:17.000]  認許達成
[00:09:17.000 --> 00:09:21.000]  好,我們先看第一段
[00:09:21.000 --> 00:09:24.000]  亦好幫我讀
[00:09:24.000 --> 00:09:28.000]  這是以色列人在加南地所得的產業
[00:09:28.000 --> 00:09:33.000]  就是祭司以利亞撒和聯的兒子約書亞
[00:09:33.000 --> 00:09:36.000]  以及以色列人各支派父系的領袖
[00:09:36.000 --> 00:09:38.000]  所分給他們的
[00:09:38.000 --> 00:09:40.000]  他們照耶和華
[00:09:40.000 --> 00:09:42.000]  藉著摩西所吩咐的
[00:09:42.000 --> 00:09:45.000]  抽籤分產業給九個半支派
[00:09:45.000 --> 00:09:47.000]  這裡有很多背景的東西
[00:09:47.000 --> 00:09:49.000]  有些人很細節的時候
[00:09:49.000 --> 00:09:50.000]  我想大家都會有點混亂
[00:09:50.000 --> 00:09:53.000]  我想你不要太在意那些細節
[00:09:53.000 --> 00:09:55.000]  我想你留意一件事
[00:09:55.000 --> 00:09:57.000]  這裡首先他們終於
[00:09:57.000 --> 00:09:58.000]  隔了四十多年
[00:09:58.000 --> 00:10:00.000]  終於去到認許之地
[00:10:00.000 --> 00:10:02.000]  接著他們要分地
[00:10:02.000 --> 00:10:04.000]  他們分地是怎麼分的呢
[00:10:04.000 --> 00:10:06.000]  分地是抽籤的
[00:10:06.000 --> 00:10:07.000]  抽籤是誰的籤
[00:10:07.000 --> 00:10:08.000]  即是我們靠運氣
[00:10:08.000 --> 00:10:09.000]  不是
[00:10:09.000 --> 00:10:11.000]  他們的世界和我們的世界不一樣
[00:10:11.000 --> 00:10:14.000]  他們的世界抽籤是上帝在作主
[00:10:14.000 --> 00:10:15.000]  大家明不明白
[00:10:15.000 --> 00:10:17.000]  今天我們選教會執事
[00:10:17.000 --> 00:10:18.000]  也不會抽籤
[00:10:18.000 --> 00:10:20.000]  我們不會說因為抽籤
[00:10:20.000 --> 00:10:21.000]  上帝在掌管
[00:10:21.000 --> 00:10:22.000]  但是舊約的世界
[00:10:22.000 --> 00:10:24.000]  影子世界是不一樣的
[00:10:24.000 --> 00:10:25.000]  上帝叫他們抽籤
[00:10:25.000 --> 00:10:26.000]  不是靠運氣
[00:10:26.000 --> 00:10:28.000]  是在抽籤的過程裡面
[00:10:28.000 --> 00:10:30.000]  上帝會掌管
[00:10:30.000 --> 00:10:33.000]  上帝掌管你得到哪塊地
[00:10:33.000 --> 00:10:35.000]  得到之後可不可以交換
[00:10:35.000 --> 00:10:36.000]  不可以
[00:10:36.000 --> 00:10:37.000]  不是聖誕禮物
[00:10:37.000 --> 00:10:38.000]  不可以交換
[00:10:38.000 --> 00:10:39.000]  可不可以說
[00:10:39.000 --> 00:10:40.000]  我很喜歡你的地
[00:10:40.000 --> 00:10:41.000]  你又很喜歡我的地
[00:10:41.000 --> 00:10:42.000]  我不喜歡爬樓梯
[00:10:42.000 --> 00:10:44.000]  你又喜歡上半山
[00:10:44.000 --> 00:10:45.000]  於是我們交換
[00:10:45.000 --> 00:10:46.000]  不可以
[00:10:46.000 --> 00:10:47.000]  你抽籤到的地方
[00:10:47.000 --> 00:10:50.000]  是上帝給你的地方
[00:10:50.000 --> 00:10:51.000]  不可以
[00:10:51.000 --> 00:10:52.000]  記住這一點
[00:10:52.000 --> 00:10:53.000]  好
[00:10:53.000 --> 00:10:54.000]  也好繼續
[00:10:54.000 --> 00:10:58.000]  第三節
[00:10:58.000 --> 00:11:01.000]  窩西在約旦河東
[00:11:01.000 --> 00:11:02.000]  已經分了產業
[00:11:02.000 --> 00:11:05.000]  給另外兩個半支派
[00:11:05.000 --> 00:11:06.000]  但是他在他們中間
[00:11:06.000 --> 00:11:08.000]  沒有分產業給利美
[00:11:08.000 --> 00:11:14.000]  因子孫成了馬拿西王以法年
[00:11:14.000 --> 00:11:15.000]  好繼續
[00:11:15.000 --> 00:11:21.000]  雖然他們沒有分地給利美人
[00:11:21.000 --> 00:11:24.000]  卻給利美人城鎮居住
[00:11:24.000 --> 00:11:26.000]  以及城鎮的郊外
[00:11:26.000 --> 00:11:29.000]  供他們牧養生出安置財物
[00:11:29.000 --> 00:11:31.000]  夜話怎樣吩咐窩西
[00:11:31.000 --> 00:11:33.000]  以色列人就照樣做
[00:11:33.000 --> 00:11:34.000]  把地分了
[00:11:34.000 --> 00:11:35.000]  以色列人把地分了
[00:11:35.000 --> 00:11:36.000]  怎樣分
[00:11:36.000 --> 00:11:37.000]  抽籤分
[00:11:37.000 --> 00:11:39.000]  結果誰說了算
[00:11:39.000 --> 00:11:40.000]  其實是上帝說了算
[00:11:40.000 --> 00:11:43.000]  上帝幫他們分了產業
[00:11:43.000 --> 00:11:46.000]  不是他們自己包剪鎚
[00:11:46.000 --> 00:11:49.000]  是上帝幫他們預備
[00:11:49.000 --> 00:11:51.000]  分了產業是影子
[00:11:51.000 --> 00:11:52.000]  去到新約
[00:11:52.000 --> 00:11:53.000]  去到實體
[00:11:53.000 --> 00:11:56.000]  那個重要的原則是什麼
[00:11:56.000 --> 00:11:58.000]  你聽我這樣寫
[00:11:58.000 --> 00:12:00.000]  隨主任命
[00:12:00.000 --> 00:12:03.000]  是上帝為他們預備的地方
[00:12:03.000 --> 00:12:04.000]  不能選擇的
[00:12:04.000 --> 00:12:06.000]  也不能交換的
[00:12:06.000 --> 00:12:08.000]  不能說看到地
[00:12:08.000 --> 00:12:10.000]  上帝說選擇了給他們
[00:12:10.000 --> 00:12:11.000]  不喜歡
[00:12:11.000 --> 00:12:12.000]  接著不去
[00:12:12.000 --> 00:12:13.000]  行不行
[00:12:13.000 --> 00:12:14.000]  不行
[00:12:14.000 --> 00:12:15.000]  你先記住這件事
[00:12:15.000 --> 00:12:16.000]  第一點
[00:12:16.000 --> 00:12:17.000]  第二點都是背景
[00:12:17.000 --> 00:12:18.000]  你去到第三點
[00:12:18.000 --> 00:12:20.000]  你就明白為什麼我要這樣寫
[00:12:20.000 --> 00:12:21.000]  好
[00:12:21.000 --> 00:12:23.000]  我們現在去到第二段
[00:12:23.000 --> 00:12:25.000]  是《波天幫我讀》
[00:12:25.000 --> 00:12:27.000]  是《應許紀念》
[00:12:27.000 --> 00:12:30.000]  由大人來到吉格
[00:12:30.000 --> 00:12:32.000]  約書也那裡
[00:12:32.000 --> 00:12:37.000]  基利洗俗耶夫利的兒子加勒
[00:12:37.000 --> 00:12:39.000]  對約書也說
[00:12:39.000 --> 00:12:42.000]  耶和華在加底斯
[00:12:42.000 --> 00:12:44.000]  巴尼亞指著我和你
[00:12:44.000 --> 00:12:47.000]  對神人摩西所說的話
[00:12:47.000 --> 00:12:49.000]  你都知道
[00:12:49.000 --> 00:12:51.000]  你記得這個是四十年之後的事
[00:12:51.000 --> 00:12:53.000]  摩西死了
[00:12:53.000 --> 00:12:57.000]  剩下的約書也繼承了摩西
[00:12:57.000 --> 00:12:58.000]  約書也當然是老闆
[00:12:58.000 --> 00:13:00.000]  一去到應許之地
[00:13:00.000 --> 00:13:02.000]  一分完地之後
[00:13:02.000 --> 00:13:06.000]  我們的主角加勒就來跟約書也說
[00:13:06.000 --> 00:13:08.000]  他說你跟我那一年都記得
[00:13:08.000 --> 00:13:10.000]  我們記得摩西所說的話
[00:13:10.000 --> 00:13:12.000]  他想做什麼你猜
[00:13:12.000 --> 00:13:15.000]  加勒想拿他自己的地
[00:13:15.000 --> 00:13:17.000]  他想拿自己的地
[00:13:17.000 --> 00:13:20.000]  我們繼續讀第七第八節
[00:13:20.000 --> 00:13:23.000]  耶和華的僕人摩西
[00:13:23.000 --> 00:13:25.000]  從加底斯
[00:13:25.000 --> 00:13:26.000]  巴尼亞
[00:13:26.000 --> 00:13:28.000]  差派我
[00:13:28.000 --> 00:13:30.000]  規懺這地的時候
[00:13:30.000 --> 00:13:32.000]  我抗四十歲
[00:13:32.000 --> 00:13:36.000]  我把心裡的話向他報告
[00:13:36.000 --> 00:13:42.000]  雖然和我上去的眾弟兄使惡性
[00:13:42.000 --> 00:13:46.000]  膽戰心驚
[00:13:46.000 --> 00:13:49.000]  我仍然專心跟從耶和華
[00:13:49.000 --> 00:13:51.000]  我的上帝
[00:13:51.000 --> 00:13:53.000]  四十幾年過去了
[00:13:53.000 --> 00:13:55.000]  記憶猶新
[00:13:55.000 --> 00:14:00.000]  那件事好像是剛剛昨天的事情
[00:14:00.000 --> 00:14:03.000]  他說那一年我四十歲
[00:14:03.000 --> 00:14:04.000]  你可以計算一下
[00:14:04.000 --> 00:14:06.000]  四十歲等於我們今天多少歲
[00:14:06.000 --> 00:14:09.000]  因為那時候的人是活長命一點的
[00:14:09.000 --> 00:14:11.000]  那時候我四十歲
[00:14:11.000 --> 00:14:13.000]  我把我自己心裡的話
[00:14:13.000 --> 00:14:14.000]  那心裡的話是什麼
[00:14:14.000 --> 00:14:15.000]  上帝給我們這塊地
[00:14:15.000 --> 00:14:16.000]  這塊地好得無比
[00:14:16.000 --> 00:14:17.000]  讓我們去吧
[00:14:17.000 --> 00:14:20.000]  但是竟然其他十個人
[00:14:20.000 --> 00:14:21.000]  說什麼
[00:14:21.000 --> 00:14:23.000]  他膽戰心驚
[00:14:23.000 --> 00:14:24.000]  怕什麼
[00:14:24.000 --> 00:14:26.000]  怕那裡的巨人
[00:14:26.000 --> 00:14:27.000]  怕不怕上帝
[00:14:27.000 --> 00:14:28.000]  不怕上帝
[00:14:28.000 --> 00:14:30.000]  搞不搞笑
[00:14:30.000 --> 00:14:31.000]  怕蟑螂
[00:14:31.000 --> 00:14:32.000]  怕蟑螂
[00:14:32.000 --> 00:14:33.000]  怕螞蟻
[00:14:33.000 --> 00:14:34.000]  不怕上帝
[00:14:34.000 --> 00:14:36.000]  上帝才是你應該要怕的
[00:14:36.000 --> 00:14:37.000]  他說他膽戰心驚
[00:14:37.000 --> 00:14:40.000]  怕錯了
[00:14:40.000 --> 00:14:43.000]  唯有我和你兩個人
[00:14:43.000 --> 00:14:46.000]  我們仍然專心跟隨耶和華
[00:14:46.000 --> 00:14:47.000]  我們上帝
[00:14:47.000 --> 00:14:48.000]  開場爆了
[00:14:48.000 --> 00:14:49.000]  究竟他想做什麼呢
[00:14:49.000 --> 00:14:51.000]  第九節
[00:14:51.000 --> 00:14:54.000]  那天摩西起誓說
[00:14:54.000 --> 00:14:56.000]  你腳所踏之地
[00:14:56.000 --> 00:14:59.000]  必要歸你和你的子孫
[00:14:59.000 --> 00:15:00.000]  永遠為義
[00:15:00.000 --> 00:15:03.000]  因為你專心跟從耶和華
[00:15:03.000 --> 00:15:05.000]  我的上帝
[00:15:05.000 --> 00:15:06.000]  現在看
[00:15:06.000 --> 00:15:09.000]  耶和華照他所說
[00:15:09.000 --> 00:15:12.000]  的使我活了這四十五年
[00:15:12.000 --> 00:15:14.000]  所以說了這麼久
[00:15:14.000 --> 00:15:15.000]  他究竟要來
[00:15:15.000 --> 00:15:17.000]  和約書下拿什麼呢
[00:15:17.000 --> 00:15:18.000]  拿遺產
[00:15:18.000 --> 00:15:20.000]  他說那時候摩西說過的
[00:15:20.000 --> 00:15:22.000]  我腳踏到去哪裡
[00:15:22.000 --> 00:15:23.000]  我進了迦勒地
[00:15:23.000 --> 00:15:24.000]  我走了一圈
[00:15:24.000 --> 00:15:25.000]  你想想
[00:15:25.000 --> 00:15:26.000]  如果有人跟你說
[00:15:26.000 --> 00:15:29.000]  你今天你出去銅鑼灣這裡
[00:15:29.000 --> 00:15:30.000]  我給你一個小時走
[00:15:30.000 --> 00:15:31.000]  你走到的地方
[00:15:31.000 --> 00:15:32.000]  那塊地都屬於你
[00:15:32.000 --> 00:15:33.000]  你怎麼死
[00:15:33.000 --> 00:15:34.000]  你說
[00:15:34.000 --> 00:15:35.000]  你不斷跑
[00:15:35.000 --> 00:15:36.000]  是不是
[00:15:36.000 --> 00:15:37.000]  你越跑得多
[00:15:37.000 --> 00:15:38.000]  那塊地就越屬於你
[00:15:38.000 --> 00:15:39.000]  你想想
[00:15:39.000 --> 00:15:41.000]  那時候的年輕的這個迦勒
[00:15:41.000 --> 00:15:42.000]  他去到應許之地
[00:15:42.000 --> 00:15:43.000]  多麼開心
[00:15:43.000 --> 00:15:46.000]  我的腳碰到的地方
[00:15:46.000 --> 00:15:48.000]  以後屬於我為業
[00:15:48.000 --> 00:15:50.000]  大把在這裡跑
