
[00:00:00.000 --> 00:00:03.380]  很開心今天能夠透過空氣
[00:08:15.160 --> 00:08:16.620]  在這個異象的時候
[00:08:16.620 --> 00:08:19.220]  他就這樣過來菲律賓
[00:08:19.220 --> 00:08:20.800]  在這個經歷
[00:08:20.800 --> 00:08:23.500]  當他一直在傳福音的時候
[00:08:23.500 --> 00:08:25.300]  遇到很多的驅趕
[00:08:25.300 --> 00:08:27.400]  遇到很多的不受歡迎
[00:08:27.400 --> 00:08:28.540]  所以他要追趕
[00:08:28.540 --> 00:08:30.740]  甚至他本來在比利亞
[00:08:30.740 --> 00:08:33.980]  遇到一群很願意去認識聖經
[00:08:33.980 --> 00:08:35.940]  很想來查經的人
[00:08:35.940 --> 00:08:40.420]  但是都被貼薩萊加的人追趕的時候
[00:08:40.420 --> 00:08:41.820]  他不得不離開
[00:08:41.820 --> 00:08:44.320]  當他沿著海路下來
[00:08:44.320 --> 00:08:46.180]  向南走的時候
[00:08:46.180 --> 00:08:52.200]  就由馬其頓省進入了一個叫做阿蓋亞省的地方
[00:08:52.200 --> 00:08:55.960]  這個紅圈的位置就是雅典城
[00:08:55.960 --> 00:08:59.000]  我們知道他的下一站就是哥倫多
[00:08:59.000 --> 00:09:01.700]  而在雅典這個地方
[00:09:01.700 --> 00:09:03.600]  一個沿海的地方
[00:09:03.600 --> 00:09:08.980]  也是一個商業繁盛的地方
[00:09:08.980 --> 00:09:11.580]  雅典也是一個比較出名的地方
[00:09:11.580 --> 00:09:14.140]  因為很多人來到去形容它的時候
[00:09:14.140 --> 00:09:19.860]  都會說它是一個西方文明的搖籃
[00:09:19.860 --> 00:09:23.060]  因為在它主前的五世紀
[00:09:23.060 --> 00:09:29.760]  這個地方是孕育了很多哲學家
[00:09:29.760 --> 00:09:31.660]  都是在這裡出生
[00:09:31.660 --> 00:09:35.100]  甚至他們在這裡設一些學堂
[00:09:35.100 --> 00:09:38.000]  來教學 講他們的思想
[00:09:38.000 --> 00:09:41.900]  就好像在經文裡面提到的那兩派的哲學派
[00:09:41.900 --> 00:09:44.840]  伊比鳩魯和這個斯多亞一樣
[00:09:44.840 --> 00:09:49.540]  當然我們比較出名 能夠記得的可能就是柏拉圖
[00:09:49.540 --> 00:09:53.920]  而這些哲學家在雅典這個地方
[00:09:53.920 --> 00:09:55.820]  不過是在講五世紀之前
[00:09:55.820 --> 00:10:00.320]  那種繁盛 那種思想 那種交流
[00:10:00.320 --> 00:10:02.960]  在那裡甚至設壇來講的時候
[00:10:02.960 --> 00:10:08.660]  是一個很繁華
[00:10:08.660 --> 00:10:12.960]  或者是一個很文明 一個很出名的地方
[00:10:12.960 --> 00:10:18.500]  而在希臘這個時勢 帝國過去之後
[00:10:18.500 --> 00:10:22.740]  就是羅馬帝國的接手這個地方
[00:10:22.740 --> 00:10:25.640]  接管這個統治的時候
[00:10:25.640 --> 00:10:27.720]  不過希臘人很厲害
[00:10:27.720 --> 00:10:30.760]  他們的文化繼續存留在裡面
[00:10:30.760 --> 00:10:34.760]  我們想到今天在很多外國的地方
[00:10:34.760 --> 00:10:37.800]  開始中國文化的那種滲透
[00:10:37.800 --> 00:10:40.860]  有人學普通話 有人學武術
[00:10:40.860 --> 00:10:46.800]  有人去學一些跟中國很有關的文藝的東西
[00:10:46.800 --> 00:10:51.020]  是一種文化 那種入侵在一個地方
[00:10:51.020 --> 00:10:55.400]  或者在一個地方裡面受到那種歡迎是歷久不衰的
[00:10:55.400 --> 00:10:58.000]  甚至他經歷了幾個世紀之後
[00:10:58.000 --> 00:11:02.560]  來到耶穌的年代 初世紀的年代
[00:11:02.560 --> 00:11:07.060]  仍然是有兩派的哲學的學派
[00:11:07.060 --> 00:11:12.060]  繼續在這裡做很多的討論 很多的辯論
[00:11:12.060 --> 00:11:16.460]  也有他們的門生在當中
[00:11:16.460 --> 00:11:18.160]  雅典就是一個這樣的地方
[00:11:18.160 --> 00:11:20.720]  一個沿海繁華的城市
[00:11:20.720 --> 00:11:28.000]  不過如果你說要去比較五世紀之前的繁榮 輕盛
[00:11:28.000 --> 00:11:31.060]  現在好像是一朵玫瑰花
[00:11:31.060 --> 00:11:33.960]  開到最燦爛的時間過了
[00:11:33.960 --> 00:11:40.960]  不過未衰敗 只是過了最燦爛最輝煌的時間
[00:11:40.960 --> 00:11:43.860]  而雅典又是一個怎樣的城市呢?
[00:11:43.860 --> 00:11:47.160]  你讀頭一段在16到21節裡面
[00:11:47.160 --> 00:11:53.160]  你會看到他描述的就是很典型的一個外邦城市
[00:11:53.160 --> 00:11:56.860]  因為裡面充滿了很多的偶像
[00:11:56.860 --> 00:12:01.360]  希臘人很多的拜偶像 很多的偶像 很多的天神
[00:12:01.360 --> 00:12:04.660]  而羅馬同樣是一個拜偶像
[00:12:04.660 --> 00:12:10.460]  很多的天神 很多的神像 很多的外邦神的地方
[00:12:10.460 --> 00:12:16.960]  可以形容為一個滿城偶像的地方
[00:12:16.960 --> 00:12:21.960]  另外就是雅典人他們自己有什麼特徵呢?
[00:12:21.960 --> 00:12:30.160]  他們似乎對基督教這個剛剛發生不久的宗教很陌生
[00:12:30.160 --> 00:12:35.460]  他們對於耶穌 對於復活好像從未聽過
[00:12:35.460 --> 00:12:39.060]  因為有一些記載是說他們對話
[00:12:39.060 --> 00:12:45.260]  他們在問你在說什麼 耶穌 復活
[00:12:45.260 --> 00:12:51.860]  在他們的理解裡面 將他們當成兩個不同的天神
[00:12:51.860 --> 00:12:55.860]  我們今天我們自己是基督徒 我們知道復活不是一個神
[00:12:55.860 --> 00:12:59.460]  但是當時來說 雅典人就有一個這樣的誤解
[00:12:59.460 --> 00:13:03.060]  所以他們對基督教非常陌生
[00:13:03.060 --> 00:13:09.360]  不過他們過著一種很悠閒的生活
[00:13:09.360 --> 00:13:13.060]  很喜歡對新的事物 很感興趣
[00:13:13.060 --> 00:13:19.660]  很有興趣去研究 或者去聽很多新的事物
[00:13:19.660 --> 00:13:25.060]  所以也是因為這樣 而這個就是當時雅典的一個背景
[00:13:25.060 --> 00:13:26.460]  可能還有很多東西
[00:13:26.460 --> 00:13:31.560]  不過保羅 或者記載的路加 撇開了其他
[00:13:31.560 --> 00:13:35.060]  我們以為會說一些風景 說一些其他東西 沒有
[00:13:35.060 --> 00:13:39.660]  特別是將一些很重要的消息告訴我們
[00:13:39.660 --> 00:13:44.960]  然後一開始 在這裡十六節就說保羅在等候
[00:13:44.960 --> 00:13:47.660]  保羅沒有立刻去傳福音
[00:13:47.660 --> 00:13:53.360]  是不是因為他想等他的同伴 他的同工來到才開始呢?
[00:13:53.360 --> 00:13:59.260]  還是他還沒有打算在這裡成為一個福音的基地?
[00:13:59.260 --> 00:14:03.460]  我們不知道 不過這個也不是最重要
[00:14:03.460 --> 00:14:08.960]  其實他很想說 他在一個等候的時間裡面
[00:14:08.960 --> 00:14:14.360]  他有一種持續不斷的感受 或者被激動
[00:14:14.360 --> 00:14:16.560]  或者你可以用「憤慨」來形容
[00:14:16.560 --> 00:14:20.060]  這裡的翻譯就說他非常難過
[00:14:20.060 --> 00:14:26.660]  而他難過的原因是因為他看到周圍都是偶像 假神
[00:14:26.660 --> 00:14:31.860]  而他開始來到這種激動
[00:14:31.860 --> 00:14:40.560]  持續的激動使他要開始和人傳講福音
[00:14:40.560 --> 00:14:45.460]  我們在經文裡面看到他說四種福音對象
[00:14:45.460 --> 00:14:48.760]  而這四種福音對象其實可以大致分為兩類
[00:14:48.760 --> 00:14:54.060]  一類是猶太人 另一類就是歸化了猶太教的外邦人
[00:14:54.060 --> 00:14:59.960]  而他們比較熟悉猶太人的文化 他們的經典
[00:14:59.960 --> 00:15:05.960]  甚至他們手上有神的五經
[00:15:05.960 --> 00:15:10.960]  而這個也是保羅自己本身的一半
[00:15:10.960 --> 00:15:13.660]  他也是一個典型的猶太人
[00:15:13.660 --> 00:15:22.260]  而另一半是那兩派的哲學家 或者思想家
[00:15:22.260 --> 00:15:26.560]  而保羅自己的出身在大蘇 也是一個大學生
[00:15:26.560 --> 00:15:29.760]  他自己也是一個受過很高深教育的人
[00:15:29.760 --> 00:15:34.560]  他也是一個法利塞人派別的一份子
[00:15:34.560 --> 00:15:41.460]  所以對保羅來說 和這一班哲學之士其實也有一半類似
[00:15:41.460 --> 00:15:45.560]  所以對保羅來說 向這兩派人傳福音
[00:15:45.560 --> 00:15:51.560]  或者宣講耶穌的救恩不是很難的一件事
[00:15:51.560 --> 00:15:54.860]  有他們大家相似的背景
[00:15:54.860 --> 00:16:02.860]  難就難在保羅如何獲得這個發言權
[00:16:02.860 --> 00:16:04.160]  我為什麼這樣說呢
[00:16:04.160 --> 00:16:07.560]  因為在經文裡面你會看到他怎麼說
[00:16:07.560 --> 00:16:14.760]  在第十八節裡 他形容是胡言亂語
[00:16:14.760 --> 00:16:19.560]  翻譯不是說保羅喝醉酒亂說
[00:16:19.560 --> 00:16:23.760]  而是形容是用一種字的意思
[00:16:23.760 --> 00:16:30.760]  是說一些小鳥在地上吃一些地上的東西
[00:16:30.760 --> 00:16:33.360]  這是一個貶詞
[00:16:33.360 --> 00:16:40.260]  他的意思是他像是擔著地上的東西 這裡又撿一些 那裡又撿一些
[00:16:40.260 --> 00:16:43.560]  然後撿到的東西回來就當作自己
[00:16:43.560 --> 00:16:46.160]  來去說 好像變成了自己的思想
[00:16:46.160 --> 00:16:51.560]  那就是集很多不同的東西 是一些很雜的東西
[00:16:51.560 --> 00:16:54.460]  而是一個貶義
[00:16:54.460 --> 00:17:03.660]  然後他們就好像在宣傳一個外邦的鬼神
[00:17:03.660 --> 00:17:08.260]  好像都是來說一些鬼神的東西
[00:17:08.260 --> 00:17:11.660]  好像對他所說的東西 用到外邦的時候
[00:17:11.660 --> 00:17:14.860]  就是一個他們不認識 他們很陌生的
[00:17:14.860 --> 00:17:19.560]  所以是有一種好像不是說一開始
[00:17:19.560 --> 00:17:24.460]  保羅就在那裡很受歡迎 這樣來表達了
[00:17:24.460 --> 00:17:29.660]  甚至說到他們那種雅典人的心態 就是好啊 聽一下吧
[00:17:29.660 --> 00:17:31.660]  不過無論如何
[00:17:31.660 --> 00:17:38.460]  保羅在市集裡 街市裡跟這些人來討論的時候
[00:17:38.460 --> 00:17:42.860]  他贏得了這個發言權
[00:17:42.860 --> 00:17:47.260]  當然我們說的街市就不是我們今天說的街市
[00:17:47.260 --> 00:17:52.760]  以前他用這個字眼就是說一些人流聚集的地方
[00:17:52.760 --> 00:17:58.060]  而這些人流聚集的地方 可能你會有幾個字
[00:17:58.060 --> 00:18:02.660]  十多分鐘你可以聊天 你可以跟別人閒談的地方
[00:18:02.660 --> 00:18:07.360]  或者是一些輕鬆討論的地方
[00:18:07.360 --> 00:18:12.460]  但是現在保羅贏得了這個發言權
[00:18:12.460 --> 00:18:16.460]  他所被帶去的那個地方就叫做阿勒巴古
[00:18:16.460 --> 00:18:18.560]  阿勒巴古是什麼地方呢
[00:18:18.560 --> 00:18:23.460]  當時說是一個議會 或者甚至是一個法庭
[00:18:23.460 --> 00:18:26.060]  咦 那是不是保羅要受審呢
[00:18:26.060 --> 00:18:28.560]  似乎又不是 似乎又是
[00:18:28.560 --> 00:18:31.560]  因為他就說 你在那個內文裡面看下去
[00:18:31.560 --> 00:18:38.060]  你找不到一些需要為自己去辯護 去洗脫罪名的東西
[00:18:38.060 --> 00:18:44.160]  但是你看到最後又會提到那裡是有一個議員在裡面
[00:18:44.160 --> 00:18:48.260]  而保羅所用的雖然沒有一些法律的名詞
[00:18:48.260 --> 00:18:52.560]  但是他又真的在做一些討論
[00:18:52.560 --> 00:18:57.860]  甚至他要將他自己說的話做一個介紹
[00:18:57.860 --> 00:19:00.260]  所以阿勒巴古當時來到港
[00:19:00.260 --> 00:19:05.360]  也是一個教育和一些開會的地方
[00:19:05.360 --> 00:19:14.460]  我相信他們很願意繼續聽保羅所說的
[00:19:14.460 --> 00:19:19.260]  關於耶穌和復活究竟是什麼一回事呢
[00:19:19.260 --> 00:19:22.560]  保羅成功拿到這個發言權
[00:19:22.560 --> 00:19:25.460]  他為什麼來把握這個機會呢
[00:19:25.460 --> 00:19:30.260]  我相信保羅自己這麼難得有一個傳福音
[00:19:30.260 --> 00:19:34.260]  向一班有識之士傳福音的時候
[00:19:34.260 --> 00:19:38.460]  而他又知道自己有這個身份的時候
[00:19:38.460 --> 00:19:42.460]  他怎麼來把握這個機會
[00:19:42.460 --> 00:19:45.860]  我想他絕對不會像我們今天說的 吹吹水
[00:19:45.860 --> 00:19:48.960]  這樣就浪費了一個這麼難得的機會
[00:19:48.960 --> 00:19:55.660]  所以下文就記載了他在這個阿勒巴古裡面所說的話
[00:19:55.660 --> 00:19:58.460]  你可以將他所說的話
[00:19:58.460 --> 00:20:01.960]  從22節到31節
[00:20:01.960 --> 00:20:04.860]  但是我們嘗試分開來看
[00:20:04.860 --> 00:20:08.360]  我們看的是22到28節
[00:20:08.360 --> 00:20:10.860]  我覺得是一個很大的段落
[00:20:10.860 --> 00:20:12.860]  而在這個段落裡面
[00:20:12.860 --> 00:20:20.760]  一開始保羅他自己是用一個很正面的讚賞當地的人
[00:20:20.760 --> 00:20:27.060]  說他們是一個很敬畏鬼神的
[00:20:27.060 --> 00:20:33.160]  保羅他自己也是一個很有學問的人
[00:20:33.160 --> 00:20:36.760]  他對於字眼要用得很小心
[00:20:36.760 --> 00:20:42.560]  因為他知道雅典是一個滿城偶像的地方
[00:20:42.560 --> 00:20:49.360]  他用他們敬畏鬼神這個詞語的時候
[00:20:49.360 --> 00:20:53.160]  讓他們知道一會兒他所說的天地的主
[00:20:53.160 --> 00:20:59.060]  和他們所說的敬拜的鬼神是兩回事
[00:20:59.060 --> 00:21:00.760]  不能夠苟同的
[00:21:00.760 --> 00:21:02.760]  用的詞語要很清楚
[00:21:02.760 --> 00:21:05.860]  我們也知道今天是我們21世紀
[00:21:05.860 --> 00:21:10.960]  很多拜偶像的裡面有些是很邪的
[00:21:10.960 --> 00:21:12.960]  好像拜鬼仔
[00:21:12.960 --> 00:21:14.860]  一些叫做巫術
[00:21:14.860 --> 00:21:19.160]  所以保羅用這個字帶有一些邪靈的意味
[00:21:19.160 --> 00:21:24.160]  不出奇 因為巫術當時也是一些盛行的東西
[00:21:24.160 --> 00:21:26.660]  而拜其他的偶像
[00:21:26.660 --> 00:21:29.160]  從保羅的角度來看
[00:21:29.160 --> 00:21:31.660]  這些都是一些假神
[00:21:31.660 --> 00:21:39.160]  在名字上他不可以配用稱呼上帝的名字
[00:21:39.160 --> 00:21:42.860]  而保羅一開始他就用未識之神
[00:21:42.860 --> 00:21:49.760]  將他們扣起 吸引他們的興趣來聽
[00:21:49.760 --> 00:21:53.160]  未識之神 為什麼會有一個這樣的壇
[00:21:53.160 --> 00:21:58.060]  來祭祀一個叫做未識之神的呢?
[00:21:58.060 --> 00:22:06.160]  在解釋裡面有兩個可能的解釋
[00:22:06.160 --> 00:22:11.860]  第一個可能的解釋就是基於雅典人那種敬畏
[00:22:11.860 --> 00:22:14.860]  那種迷信也好 敬畏也好
[00:22:14.860 --> 00:22:17.860]  他們在這麼多年的歷史
[00:22:17.860 --> 00:22:18.860]  剛才我們也說了
[00:22:18.860 --> 00:22:22.860]  五百年前已經是一個很繁盛的地方
[00:22:22.860 --> 00:22:29.360]  可能很多以前的祭壇是失修了 荒廢了
[00:22:29.360 --> 00:22:34.860]  而他們當去重建或者收集這些祭壇的時候
[00:22:34.860 --> 00:22:39.860]  他們就見到 咦 其實又追查不到
[00:22:39.860 --> 00:22:43.860]  是屬於哪一個神的名字
[00:22:43.860 --> 00:22:45.860]  你知道他們會為神改名字
[00:22:45.860 --> 00:22:48.860]  宙斯就是其中一個的名稱
[00:22:48.860 --> 00:22:52.860]  而他們又很害怕
[00:22:52.860 --> 00:22:57.860]  既然不知道名字 又不想亂安
[00:22:57.860 --> 00:22:59.860]  是不是就這樣給個未識之神的名字呢?
[00:22:59.860 --> 00:23:02.860]  這就是他們在收集的過程裡所做的事
[00:23:02.860 --> 00:23:05.860]  而另外一個解釋就是
[00:23:05.860 --> 00:23:08.860]  他們都是基於他們的恐懼
[00:23:08.860 --> 00:23:11.860]  基於他們對鬼神的那種懼怕
[00:23:11.860 --> 00:23:16.860]  以致他們很害怕 有沒有拜漏 有沒有拜少度
[00:23:16.860 --> 00:23:21.860]  以致安一個叫做未識之神
[00:23:21.860 --> 00:23:25.860]  我不認識你 但你知道我的時候
[00:23:25.860 --> 00:23:32.860]  我也會拜你 你不要以為生我的氣
[00:23:32.860 --> 00:23:34.860]  但如果你問我
[00:23:34.860 --> 00:23:42.860]  我自己就會覺得頭一個的解釋比較容易去接受
[00:23:42.860 --> 00:23:45.860]  而在開始 當保羅說完這段隱言
[00:23:45.860 --> 00:23:47.860]  我們知道隱言歸隱言
[00:23:47.860 --> 00:23:51.860]  隱言裡 保羅不是要說
[00:23:51.860 --> 00:23:56.860]  未識之神就是他接下來要說的那位上帝
[00:23:56.860 --> 00:23:58.860]  這才是一個隱言
[00:23:58.860 --> 00:24:01.860]  你們在拜的那個未識之神
