
[00:00:00.000 --> 00:00:02.360]  我們一起看今天的經文
[00:04:24.040 --> 00:04:24.920]  祂的魅力
[00:04:24.920 --> 00:04:27.280]  就好像殺好種的人
[00:04:27.280 --> 00:04:29.800]  那個神自己的福音
[00:04:29.800 --> 00:04:32.000]  當人的心渴慕的時候
[00:04:32.000 --> 00:04:35.400]  再碰上神自己的愛
[00:04:35.400 --> 00:04:37.320]  和祂的吸引的時候
[00:04:37.320 --> 00:04:39.040]  一個是拉力,一個是吸力
[00:04:39.040 --> 00:04:42.440]  我們就會快跑地接近神
[00:04:42.440 --> 00:04:43.800]  這個是事實
[00:04:43.800 --> 00:04:44.800]  所以有些頂子妹說
[00:04:44.800 --> 00:04:46.760]  我不是很懂得怎樣傳福音
[00:04:46.760 --> 00:04:48.240]  很多訓練我都沒有
[00:04:48.240 --> 00:04:50.400]  有時候不是等到有了訓練
[00:04:50.400 --> 00:04:51.720]  你才去傳福音
[00:04:51.720 --> 00:04:53.840]  有時候只不過是有時候是甩甩咳咳
[00:04:53.840 --> 00:04:55.720]  我相信你也有經驗過
[00:04:55.720 --> 00:04:57.680]  見到其他頂子妹也是
[00:04:57.680 --> 00:04:59.640]  但是你將你自己的心
[00:04:59.640 --> 00:05:02.040]  你將你自己的經歷告訴別人
[00:05:02.040 --> 00:05:03.400]  神怎樣愛你
[00:05:03.400 --> 00:05:05.200]  神怎樣改變了你的生命
[00:05:05.200 --> 00:05:06.320]  就是這麼簡單
[00:05:06.320 --> 00:05:07.720]  別人怎樣說我不懂
[00:05:07.720 --> 00:05:08.760]  不過我懂得說我自己
[00:05:08.760 --> 00:05:09.760]  因為我知道
[00:05:09.760 --> 00:05:11.160]  我以前是黑眼的
[00:05:11.160 --> 00:05:12.800]  好像聖經裡面所說的
[00:05:12.800 --> 00:05:14.560]  現在我睜開眼睛就是這麼簡單
[00:05:14.560 --> 00:05:15.560]  你問我為什麼?
[00:05:15.560 --> 00:05:16.480]  我不懂得解釋
[00:05:16.480 --> 00:05:17.840]  不過神就是這麼好
[00:05:17.840 --> 00:05:19.120]  神就是這麼愛我
[00:05:19.120 --> 00:05:20.400]  神就是這麼奇妙
[00:05:20.400 --> 00:05:22.920]  就將這種神自己的吸引
[00:05:22.920 --> 00:05:25.120]  陳列在你的朋友
[00:05:25.120 --> 00:05:26.600]  親友身邊的時候
[00:05:26.600 --> 00:05:29.040]  神自己的吸引力會吸引他
[00:05:29.040 --> 00:05:31.320]  所以我們發覺這兩種都是正面的
[00:05:31.320 --> 00:05:34.160]  心靈的渴慕的滋潤
[00:05:34.160 --> 00:05:36.880]  神自己讓神自己去吸引
[00:05:36.880 --> 00:05:39.000]  彰顯在人的面前的時候
[00:05:39.000 --> 00:05:41.440]  人就會快跑跟從主
[00:05:41.440 --> 00:05:43.360]  不過耶穌很真實
[00:05:43.360 --> 00:05:46.600]  祂說還有一些負面的力量
[00:05:46.600 --> 00:05:50.240]  當人去吸引跟隨神的時候
[00:05:50.240 --> 00:05:51.680]  其實人的心靈裡面
[00:05:51.680 --> 00:05:55.680]  也有一種負面的抗拒神的力量
[00:05:55.680 --> 00:05:57.200]  每當神要求我們的時候
[00:05:57.200 --> 00:05:59.680]  人總是會自私的
[00:05:59.680 --> 00:06:00.800]  無論你多麼屬靈
[00:06:00.800 --> 00:06:02.080]  甚至你信了主
[00:06:02.080 --> 00:06:04.680]  你不要忘記我們的心靈就好像
[00:06:04.680 --> 00:06:06.720]  剛才說的那些荊棘那樣
[00:06:06.720 --> 00:06:08.560]  永遠都是一種地心吸力
[00:06:08.560 --> 00:06:10.240]  阻礙著我們
[00:06:10.240 --> 00:06:11.760]  有時候我們想信服神
[00:06:11.760 --> 00:06:12.840]  但是我們心靈裡面
[00:06:12.840 --> 00:06:14.720]  很多時候我們有很多的考慮
[00:06:14.720 --> 00:06:16.120]  很多的抗拒
[00:06:16.120 --> 00:06:18.640]  有時候我們發覺我們周圍的人都是這樣
[00:06:18.640 --> 00:06:22.200]  他的心靈一直被世事纏繞的時候
[00:06:22.200 --> 00:06:24.000]  你發覺特別難信主的
[00:06:24.000 --> 00:06:25.240]  是不是?
[00:06:25.240 --> 00:06:26.680]  你說不是
[00:06:26.680 --> 00:06:28.440]  我聽到很多很好的見證
[00:06:28.440 --> 00:06:29.680]  有些是很壞的
[00:06:29.680 --> 00:06:31.040]  他都信了主了
[00:06:31.040 --> 00:06:32.760]  神特別恩拜他
[00:06:32.760 --> 00:06:34.520]  你明白嗎?
[00:06:34.520 --> 00:06:37.160]  說得出見證當然是特別的
[00:06:37.160 --> 00:06:39.400]  還有很多很壞的那些是不信的
[00:06:39.400 --> 00:06:40.560]  你知不知道?
[00:06:40.560 --> 00:06:41.240]  你不要經常說
[00:06:41.240 --> 00:06:42.560]  哎呀!我聽見那兩個見證
[00:06:42.560 --> 00:06:44.200]  就聽他那兩三個
[00:06:44.200 --> 00:06:45.080]  因為他很特別
[00:06:45.080 --> 00:06:46.280]  所以拿來講見證的
[00:06:46.280 --> 00:06:47.880]  還有更多不出聲的那些
[00:06:47.880 --> 00:06:51.000]  是因為他的心靈一直習慣了離開神
[00:06:51.000 --> 00:06:52.360]  他不想聽神
[00:06:52.360 --> 00:06:56.200]  他的心靈是被世界裡面的罪纏繞著
[00:06:56.200 --> 00:06:57.800]  以致他真的一直離開神
[00:06:57.800 --> 00:06:59.400]  這就是荊棘
[00:06:59.400 --> 00:07:01.000]  你和我心裡面都有荊棘
[00:07:01.000 --> 00:07:02.440]  我們周圍的人都有荊棘
[00:07:02.440 --> 00:07:04.800]  我們希望我們能夠打破這些
[00:07:04.800 --> 00:07:06.640]  從社會風氣也好
[00:07:06.640 --> 00:07:08.680]  我們自己的圈面也好
[00:07:08.680 --> 00:07:10.440]  人的心
[00:07:10.440 --> 00:07:15.000]  仍然會阻礙抗拒神志
[00:07:15.000 --> 00:07:18.120]  我們要去留心這種阻力
[00:07:18.120 --> 00:07:20.440]  當然還有第四種
[00:07:20.440 --> 00:07:22.720]  屬靈上的阻力
[00:07:22.720 --> 00:07:25.480]  第四種屬靈就是耶穌所說的
[00:07:25.480 --> 00:07:27.000]  那位惡者
[00:07:27.000 --> 00:07:29.720]  他會將種子擔了去
[00:07:29.720 --> 00:07:31.800]  原來我們發覺當我們傳福音的時候
[00:07:31.800 --> 00:07:33.800]  當我們屬靈要成長的時候
[00:07:33.800 --> 00:07:36.120]  當我們做天國的子民的時候
[00:07:36.120 --> 00:07:39.640]  其實是一個屬靈的征戰
[00:07:39.640 --> 00:07:42.280]  如果不是以法所書第六章
[00:07:42.280 --> 00:07:43.480]  就不會告訴我們
[00:07:43.480 --> 00:07:46.480]  我們的惡者是要吞噬我們的
[00:07:46.480 --> 00:07:48.080]  當我們傳福音的時候
[00:07:48.080 --> 00:07:49.880]  你記住這是屬靈的征戰
[00:07:49.880 --> 00:07:51.400]  不是單單你游說他
[00:07:51.400 --> 00:07:52.600]  他聽不聽到
[00:07:52.600 --> 00:07:54.040]  或者他明不明白
[00:07:54.040 --> 00:07:55.160]  夠不夠你說
[00:07:55.160 --> 00:07:56.640]  這是人的層面
[00:07:56.640 --> 00:07:58.800]  但是整個過程當中
[00:07:58.800 --> 00:08:01.760]  背後撒旦是要爭取他的心
[00:08:01.760 --> 00:08:03.360]  所以我們要靠著祈禱
[00:08:03.360 --> 00:08:05.200]  去打這場屬靈的仗
[00:08:05.200 --> 00:08:06.880]  我想你和我也經歷過
[00:08:06.880 --> 00:08:07.680]  有些人你發覺
[00:08:07.680 --> 00:08:09.480]  哎呀,快可以了,快可以了,快要信了
[00:08:09.480 --> 00:08:11.400]  就有些事發生了
[00:08:11.400 --> 00:08:12.440]  你發覺撒旦的手
[00:08:12.440 --> 00:08:13.760]  要插進去
[00:08:13.760 --> 00:08:16.520]  因為聖經耶穌說得很清楚
[00:08:16.520 --> 00:08:20.920]  那些小鳥會將好的種子擔了去
[00:08:20.920 --> 00:08:22.520]  所以我們記住
[00:08:22.520 --> 00:08:26.280]  還有這個屬靈上的負面力量
[00:08:26.280 --> 00:08:28.600]  所以我們發覺人的心裡面有兩種力量
[00:08:28.600 --> 00:08:32.000]  一種是願意呵護神的心靈力量
[00:08:32.000 --> 00:08:34.360]  還有一種是抗拒神的力量
[00:08:34.360 --> 00:08:37.560]  屬靈上也有神自己吸引正面的力量
[00:08:37.560 --> 00:08:41.080]  也有撒旦阻礙的屬靈力量
[00:08:41.080 --> 00:08:43.560]  所以這四種力量不斷在矯前
[00:08:43.560 --> 00:08:44.360]  弟兄姊妹
[00:08:44.360 --> 00:08:45.440]  主要是很有意思的
[00:08:45.440 --> 00:08:48.160]  這麼豐富的比喻告訴我們
[00:08:48.160 --> 00:08:50.280]  這四種力量我們要留意
[00:08:50.280 --> 00:08:51.560]  當我們傳福音也好
[00:08:51.560 --> 00:08:53.320]  我們屬靈上要成長
[00:08:53.320 --> 00:08:54.560]  我們要跟隨神的時候
[00:08:54.560 --> 00:08:57.160]  這四種力量不斷拉我們
[00:08:57.160 --> 00:08:58.880]  弟兄姊妹我們要提醒自己
[00:08:58.880 --> 00:09:00.320]  好像主耶穌提醒我們
[00:09:00.320 --> 00:09:02.080]  記住這四種力量
[00:09:02.080 --> 00:09:03.520]  幾種的情況
[00:09:03.520 --> 00:09:06.320]  以致我們可以一步一步的接近主
[00:09:06.320 --> 00:09:09.200]  一路一路將更多的人拜到主的面前
[00:09:09.200 --> 00:09:13.760]  這是天國福音的第一個很重要的真理
[00:09:13.760 --> 00:09:16.160]  繼續我們再看一些其他的經文
[00:09:16.160 --> 00:09:17.400]  就是同一張聖經裡面
[00:09:17.400 --> 00:09:18.520]  我們剛才沒有讀的
[00:09:18.520 --> 00:09:20.600]  不過有些比喻一說出來
[00:09:20.600 --> 00:09:21.320]  大家很熟悉
[00:09:21.320 --> 00:09:23.040]  所以我也不會慢慢讀了
[00:09:23.040 --> 00:09:32.000]  第二組的經文就在後面的三十一節
[00:09:32.000 --> 00:09:33.680]  第二組的比喻
[00:09:33.680 --> 00:09:36.920]  主耶穌說了兩個的情況
[00:09:36.920 --> 00:09:38.800]  三十一節主耶穌說
[00:09:38.800 --> 00:09:40.040]  天國好像什麼呢?
[00:09:40.040 --> 00:09:43.040]  天國的福音好像一些芥菜種
[00:09:43.040 --> 00:09:44.000]  很小的
[00:09:44.000 --> 00:09:45.760]  當它長起來的時候
[00:09:45.760 --> 00:09:47.320]  很大
[00:09:47.320 --> 00:09:50.560]  飛鳥也在那裡造巢
[00:09:50.560 --> 00:09:52.160]  再繼續說
[00:09:52.160 --> 00:09:54.640]  天國就好像麵餃那樣
[00:09:54.640 --> 00:09:56.040]  就是那些發粉那樣
[00:09:56.040 --> 00:09:57.480]  雖然小小的
[00:09:57.480 --> 00:09:58.160]  一閃一閃
[00:09:58.160 --> 00:10:00.560]  但是整團麵就發起來
[00:10:00.560 --> 00:10:01.800]  嘩!成了這麼大的麵包
[00:10:01.800 --> 00:10:03.720]  想不到的
[00:10:03.720 --> 00:10:05.600]  這兩個的比喻
[00:10:05.600 --> 00:10:08.120]  想說一個什麼很重要的事實
[00:10:08.120 --> 00:10:10.000]  就是說天國的福音
[00:10:10.000 --> 00:10:11.200]  神的福音
[00:10:11.200 --> 00:10:13.400]  神的能力有一種爆炸性
[00:10:13.400 --> 00:10:14.640]  是不是?
[00:10:14.640 --> 00:10:16.400]  開始的時候很少
[00:10:16.400 --> 00:10:17.480]  如果我用一個字眼來說
[00:10:17.480 --> 00:10:19.520]  開始很不起眼的
[00:10:19.520 --> 00:10:20.840]  這個芥菜種
[00:10:20.840 --> 00:10:23.000]  我相信它是在說中東那種
[00:10:23.000 --> 00:10:23.920]  黑色那種
[00:10:23.920 --> 00:10:26.040]  用來調味的黑芥子
[00:10:26.040 --> 00:10:28.600]  Blasica nigra
[00:10:28.600 --> 00:10:31.280]  如果用植物學名
[00:10:31.280 --> 00:10:32.880]  那些是很小的
[00:10:32.880 --> 00:10:34.560]  但是它發起來的時候
[00:10:34.560 --> 00:10:36.400]  長起來很大
[00:10:36.400 --> 00:10:37.880]  這一節想說什麼呢?
[00:10:37.880 --> 00:10:40.240]  開始的時候這粒種子很小
[00:10:40.240 --> 00:10:41.400]  很不起眼
[00:10:41.400 --> 00:10:42.840]  那些發粉
[00:10:42.840 --> 00:10:43.760]  一堆這樣
[00:10:43.760 --> 00:10:45.200]  跟其他粉沒什麼分別
[00:10:45.200 --> 00:10:46.040]  灑了下去
[00:10:46.040 --> 00:10:47.480]  但是灑和不灑
[00:10:47.480 --> 00:10:48.760]  就差很遠
[00:10:48.760 --> 00:10:50.240]  弟兄姊妹你經歷過
[00:10:50.240 --> 00:10:53.400]  這就是天國很奇妙的那種爆炸性
[00:10:53.400 --> 00:10:55.360]  因為爆炸性提醒我們
[00:10:55.360 --> 00:10:57.880]  你不要忽視開始的時候
[00:10:57.880 --> 00:11:00.040]  那種微不足道的地方
[00:11:00.040 --> 00:11:02.400]  不要忽略你身邊任何一個人
[00:11:02.400 --> 00:11:03.880]  那個人沒什麼心機聽
[00:11:03.880 --> 00:11:04.600]  算了
[00:11:04.600 --> 00:11:05.440]  沒空理他了
[00:11:05.440 --> 00:11:06.200]  不是的
[00:11:06.200 --> 00:11:08.200]  你怎麼知道神會在他的生命裡面
[00:11:08.200 --> 00:11:09.880]  做到什麼
[00:11:09.880 --> 00:11:11.960]  我相信你和我都經歷過
[00:11:11.960 --> 00:11:13.400]  你看回頭
[00:11:13.400 --> 00:11:14.920]  很多很奇妙的事情
[00:11:14.920 --> 00:11:16.840]  就在你開始的時候微不足道
[00:11:16.840 --> 00:11:19.120]  就像一粒芥菜種
[00:11:19.120 --> 00:11:20.680]  大概六年前
[00:11:20.680 --> 00:11:24.200]  我每年都有邀請一些中國大陸的學者
[00:11:24.200 --> 00:11:25.560]  從中國來到香港
[00:11:25.560 --> 00:11:27.760]  在中文大學有四個星期暑期班
[00:11:27.760 --> 00:11:29.280]  跟他們講聖經
[00:11:29.280 --> 00:11:30.120]  講信仰
[00:11:30.120 --> 00:11:31.920]  然後給他們機會研究
[00:11:31.920 --> 00:11:33.880]  他們回去教學
[00:11:33.880 --> 00:11:36.840]  有些在大學裡面已經在教基督教
[00:11:36.840 --> 00:11:39.120]  有些在讀博士班
[00:11:39.120 --> 00:11:41.480]  很多都還不是基督徒
[00:11:41.480 --> 00:11:42.880]  因為叫了他教
[00:11:42.880 --> 00:11:44.160]  所以他不知道怎麼做
[00:11:44.160 --> 00:11:45.800]  於是來找材料
[00:11:45.800 --> 00:11:47.200]  我們藉著這個機會告訴你
[00:11:47.200 --> 00:11:48.680]  基督教是怎麼樣的
[00:11:48.680 --> 00:11:50.680]  每一次我們見到他的時候
[00:11:50.680 --> 00:11:52.080]  我自己心裡面都說
[00:11:52.080 --> 00:11:53.600]  我不要放過每一個人
[00:11:53.600 --> 00:11:55.120]  每一個有機會可以跟他說
[00:11:55.120 --> 00:11:57.720]  我記得六年前有一位女士
[00:11:57.720 --> 00:11:59.160]  她在讀博士
[00:11:59.160 --> 00:12:00.760]  在上海一間
[00:12:00.760 --> 00:12:02.560]  是第一流的很知名的大學
[00:12:02.560 --> 00:12:04.000]  我不想說是哪一間
[00:12:04.000 --> 00:12:06.400]  有一間很知名的大學讀博士班
[00:12:06.400 --> 00:12:07.760]  她是讀比較文學
[00:12:07.760 --> 00:12:09.960]  為什麼她下來香港參加這個班呢?
[00:12:09.960 --> 00:12:11.280]  因為她讀比較文學的時候
[00:12:11.280 --> 00:12:12.600]  發覺西方文學
[00:12:12.600 --> 00:12:14.160]  很多很著名的文學
[00:12:14.160 --> 00:12:16.160]  都是受基督教的聖經影響
[00:12:16.160 --> 00:12:17.480]  所以她想研究一下
[00:12:17.480 --> 00:12:20.080]  究竟最基礎的聖經究竟是什麼
[00:12:20.080 --> 00:12:21.520]  她自己沒有看過聖經
[00:12:21.520 --> 00:12:22.800]  她就下來香港
[00:12:22.800 --> 00:12:24.320]  我看到她很有興趣
[00:12:24.320 --> 00:12:25.760]  知道聖經究竟是怎麼樣的
[00:12:25.760 --> 00:12:27.520]  其實她的興趣主要是文學
[00:12:27.520 --> 00:12:29.160]  但是她也想看聖經
[00:12:29.160 --> 00:12:31.160]  於是我就看到這麼有興趣
[00:12:31.160 --> 00:12:33.680]  於是我就盡量將一些很好的資料
[00:12:33.680 --> 00:12:34.400]  跟她談
[00:12:34.400 --> 00:12:36.480]  原來聖經是這樣的背景
[00:12:36.480 --> 00:12:37.840]  她很有興趣
[00:12:37.840 --> 00:12:38.760]  她越看的時候
[00:12:38.760 --> 00:12:39.960]  有機會看到聖經
[00:12:39.960 --> 00:12:41.760]  研究的時候越來越有興趣
[00:12:41.760 --> 00:12:43.160]  她臨走的時候
[00:12:43.160 --> 00:12:44.200]  並沒有說什麼
[00:12:44.200 --> 00:12:46.360]  但是她說我回去會好好地繼續研究
[00:12:46.360 --> 00:12:47.240]  看聖經
[00:12:47.960 --> 00:12:49.040]  回去幾個月
[00:12:49.040 --> 00:12:50.400]  她寫信給我
[00:12:50.400 --> 00:12:52.880]  寫信她說我回去的時候繼續看聖經
[00:12:52.880 --> 00:12:54.200]  越看越有味道
[00:12:54.200 --> 00:12:55.880]  受到很深的感動
[00:12:55.880 --> 00:12:57.920]  然後她身邊原來有一些基督徒
[00:12:57.920 --> 00:12:58.920]  去教會的
[00:12:58.920 --> 00:12:59.960]  就跟她說
[00:12:59.960 --> 00:13:01.240]  她說現在我信了主
[00:13:01.240 --> 00:13:02.680]  我成為一個基督徒
[00:13:02.680 --> 00:13:04.320]  哇!我很開心
[00:13:04.320 --> 00:13:05.440]  更加令我興奮
[00:13:05.440 --> 00:13:06.680]  過了幾年之後
[00:13:06.680 --> 00:13:08.520]  她說寫信給我
[00:13:08.520 --> 00:13:10.840]  她說我現在畢業了
[00:13:10.840 --> 00:13:12.120]  我拿了一個博士
[00:13:12.120 --> 00:13:14.080]  這是一個很難拿到的博士
[00:13:14.080 --> 00:13:16.160]  因為在一個很知名的大學裡面
[00:13:16.160 --> 00:13:17.960]  一個很高的學位
[00:13:17.960 --> 00:13:20.560]  她說其實我可以留在上海
[00:13:20.560 --> 00:13:22.120]  因為每個人都想去上海
[00:13:22.120 --> 00:13:24.760]  我可以留在上海找到一份好的工作
[00:13:24.760 --> 00:13:28.120]  但是她說我是青海人
[00:13:28.120 --> 00:13:30.320]  我是青海來到上海
[00:13:30.320 --> 00:13:32.800]  所以青海那邊的大學
[00:13:32.800 --> 00:13:34.760]  找她回去教書
[00:13:34.760 --> 00:13:37.040]  但其實沒有人會再回去青海了
[00:13:37.040 --> 00:13:38.640]  去了上海就不會再回去青海
[00:13:38.640 --> 00:13:40.280]  這麼窮的地方
[00:13:40.280 --> 00:13:41.920]  她說不過我心裡面感覺到
[00:13:41.920 --> 00:13:43.800]  青海是我的家
[00:13:43.800 --> 00:13:46.320]  於是我就寫信給青海那間大學
[00:13:46.320 --> 00:13:49.040]  她說如果你想我回去教書也可以
[00:13:49.040 --> 00:13:51.000]  不過我只是要教基督教
[00:13:51.000 --> 00:13:52.120]  你不讓我教基督教
[00:13:52.120 --> 00:13:53.880]  我就不回來教了
[00:13:53.880 --> 00:13:56.240]  那邊的大學說無論如何都要她回來
[00:13:56.240 --> 00:14:00.400]  因為難得在上海名牌大學的博士生
[00:14:00.400 --> 00:14:01.320]  怎樣都要她回來
[00:14:01.320 --> 00:14:03.360]  所以就讓她回去教
[00:14:03.360 --> 00:14:05.200]  最近我收到她的信很感恩
[00:14:05.200 --> 00:14:07.960]  她說我在那裡就是教基督教
[00:14:07.960 --> 00:14:11.200]  將那個福音在大學裡面和周圍
[00:14:11.200 --> 00:14:13.800]  有學生當中就是這樣講的
[00:14:13.800 --> 00:14:16.760]  弟兄姊妹你知不知道那區和那間大學
[00:14:16.760 --> 00:14:19.360]  在歷史上從來沒有基督教去過
[00:14:19.360 --> 00:14:21.080]  連全教士都去不到
[00:14:21.080 --> 00:14:22.560]  福音就是這樣去到那裡
[00:14:22.560 --> 00:14:23.800]  一粒芥菜種
[00:14:23.800 --> 00:14:26.080]  如果當日我提醒我自己
[00:14:26.080 --> 00:14:27.760]  如果當日我見到這個人
[00:14:27.760 --> 00:14:29.160]  他都不是很明性
[00:14:29.160 --> 00:14:31.480]  只是讀比較文學而已
[00:14:31.480 --> 00:14:32.200]  不要理他了
[00:14:32.200 --> 00:14:33.840]  那時候我相信這個福音
[00:14:33.840 --> 00:14:35.440]  就是停在他那裡
[00:14:35.440 --> 00:14:36.280]  就沒有了
[00:14:36.280 --> 00:14:38.520]  弟兄姊妹你不要小看那粒芥菜種
[00:14:38.520 --> 00:14:39.920]  你不要小看你身邊的人
[00:14:39.920 --> 00:14:42.760]  你不知道那個人那次福音的機會
[00:14:42.760 --> 00:14:44.360]  將來會產生什麼結果
[00:14:44.360 --> 00:14:47.200]  讓在神的手裡可能爆炸地出了
[00:14:47.200 --> 00:14:49.640]  你都不知道
[00:14:49.640 --> 00:14:53.080]  天國的福音有一種質上的扭轉
[00:14:53.080 --> 00:14:54.000]  很奇妙
[00:14:54.000 --> 00:14:55.520]  就好像那些法粉那樣
[00:14:55.520 --> 00:14:56.440]  這裡講到什麼呢?
[00:14:56.440 --> 00:14:58.240]  不只是量的增加
[00:14:58.240 --> 00:14:59.600]  好像一個人的生命
[00:14:59.600 --> 00:15:00.760]  很有趣的
[00:15:00.760 --> 00:15:02.680]  我們發覺真的當神的靈
