
[00:00:00.000 --> 00:00:03.000]  今天想和大家思想菲律賓書第九講
[00:01:58.000 --> 00:02:01.000]  在這些世代裡面基督徒需要一個很清楚的目標
[00:02:01.000 --> 00:02:04.000]  就是你要追求像誰
[00:02:04.000 --> 00:02:08.000]  你是效法這些很多奸詐複雜的人物
[00:02:08.000 --> 00:02:09.000]  還是你效法耶穌基督
[00:02:09.000 --> 00:02:14.000]  或效法那些效法耶穌基督的僕人們的榜樣
[00:02:14.000 --> 00:02:16.000]  保羅很愛菲律賓教會
[00:02:16.000 --> 00:02:20.000]  他心裡面的目標就是提醒他們要效法耶穌基督
[00:02:20.000 --> 00:02:24.000]  我們自己都身處一個很多這些複雜的世代
[00:02:24.000 --> 00:02:27.000]  剛剛美國才爭論完政府關不關門
[00:02:27.000 --> 00:02:28.000]  爭論了很多天
[00:02:28.000 --> 00:02:31.000]  好像沒什麼意義又關完又開了
[00:02:31.000 --> 00:02:33.000]  香港政治裡面真的很複雜
[00:02:33.000 --> 00:02:35.000]  每個星期都有新的新聞
[00:02:35.000 --> 00:02:37.000]  最近我開始不太想看報紙
[00:02:37.000 --> 00:02:40.000]  好像不看報紙會舒服一點
[00:02:40.000 --> 00:02:42.000]  很多繁艷的故事
[00:02:42.000 --> 00:02:44.000]  當基督徒在這麼多繁艷
[00:02:44.000 --> 00:02:46.000]  不同複雜的故事裡面
[00:02:46.000 --> 00:02:49.000]  我們認清楚我們生命的目標嗎
[00:02:49.000 --> 00:02:52.000]  保羅寫菲律賓書的時候
[00:02:52.000 --> 00:02:55.000]  一個目的就是提醒他們效法耶穌基督
[00:02:55.000 --> 00:02:58.000]  和效法那些效法耶穌基督的人
[00:02:58.000 --> 00:03:00.000]  那些認真效法耶穌基督的人
[00:03:00.000 --> 00:03:02.000]  保羅說你就效法他們
[00:03:02.000 --> 00:03:05.000]  就好像你效法耶穌基督一樣
[00:03:05.000 --> 00:03:08.000]  保羅在菲律賓書用很長篇講自己的生平
[00:03:08.000 --> 00:03:12.000]  目的是想講自己怎樣認真效法耶穌基督
[00:03:12.000 --> 00:03:16.000]  也希望他所愛的弟兄姊妹都同樣效法耶穌基督
[00:03:16.000 --> 00:03:19.000]  在菲律賓書上文說13節
[00:03:19.000 --> 00:03:23.000]  弟兄們我不是以為自己已經得著了
[00:03:23.000 --> 00:03:25.000]  我只有一件事
[00:03:25.000 --> 00:03:28.000]  就是忘記背後努力面前的
[00:03:28.000 --> 00:03:30.000]  保羅認定一件事
[00:03:30.000 --> 00:03:32.000]  就是他丟棄萬事
[00:03:32.000 --> 00:03:34.000]  當作糞土說要得著基督
[00:03:34.000 --> 00:03:36.000]  他只有一件事
[00:03:36.000 --> 00:03:38.000]  要與基督經歷基督的受苦
[00:03:38.000 --> 00:03:40.000]  經歷基督的死
[00:03:40.000 --> 00:03:43.000]  和要經歷基督的復活的大能
[00:03:43.000 --> 00:03:47.000]  他清楚自己效法基督的目標
[00:03:47.000 --> 00:03:49.000]  在今天經文裏面
[00:03:49.000 --> 00:03:52.000]  由保羅說自己這個「我」的表達
[00:03:52.000 --> 00:03:54.000]  進入一個「我們」的表達
[00:03:54.000 --> 00:03:57.000]  因為保羅開始想自己說完自己的心態的時候
[00:03:57.000 --> 00:04:01.000]  心智想他所愛的弟兄姊妹都有同樣的心智
[00:04:01.000 --> 00:04:03.000]  所以今天簡短的經文裏面
[00:04:03.000 --> 00:04:06.000]  「我們」這個字出現了五次
[00:04:06.000 --> 00:04:08.000]  「你們」這個表達出現了四次
[00:04:08.000 --> 00:04:11.000]  因為保羅很緊張他所愛的弟兄姊妹
[00:04:11.000 --> 00:04:13.000]  是否都像保羅一樣
[00:04:13.000 --> 00:04:16.000]  效法基督有這個追求
[00:04:16.000 --> 00:04:18.000]  在上下文裏面保羅強調
[00:04:18.000 --> 00:04:21.000]  因我活著就是基督
[00:04:21.000 --> 00:04:23.000]  我死了就有益處
[00:04:23.000 --> 00:04:25.000]  他知道自己有永生
[00:04:25.000 --> 00:04:28.000]  他有天國的子民的身份
[00:04:28.000 --> 00:04:31.000]  他不懼怕死亡殉道
[00:04:31.000 --> 00:04:32.000]  保羅又說過
[00:04:32.000 --> 00:04:34.000]  我正在兩難之間
[00:04:34.000 --> 00:04:37.000]  情願離世與基督同在
[00:04:37.000 --> 00:04:39.000]  因為這是好得無比的
[00:04:39.000 --> 00:04:43.000]  對保羅來說離開世界殉道都不怕
[00:04:43.000 --> 00:04:45.000]  因為他與主是同在的
[00:04:45.000 --> 00:04:47.000]  是好得無比的
[00:04:47.000 --> 00:04:50.000]  保羅的心智就在第三章說
[00:04:50.000 --> 00:04:54.000]  我已認識我主基督耶穌為至寶
[00:04:54.000 --> 00:04:59.000]  我為他已經凋棄萬事
[00:04:59.000 --> 00:05:01.000]  保羅說了很多「我」、「我」、「我」
[00:05:01.000 --> 00:05:04.000]  但保羅說「我」的目的不是要驕傲
[00:05:04.000 --> 00:05:06.000]  而是說我走了這條路
[00:05:06.000 --> 00:05:09.000]  我亦盼望我所愛弟子們都要走這條路
[00:05:09.000 --> 00:05:11.000]  跟逐耶穌的路
[00:05:11.000 --> 00:05:12.000]  所以這個表達
[00:05:12.000 --> 00:05:15.000]  與保羅的另一個名句很相似
[00:05:15.000 --> 00:05:17.000]  哥倫多前書第十一章第一節
[00:05:17.000 --> 00:05:18.000]  一起讀吧
[00:05:18.000 --> 00:05:21.000]  你們該效法我
[00:05:21.000 --> 00:05:24.000]  像我效法基督一樣
[00:05:24.000 --> 00:05:26.000]  有很多好的基督徒
[00:05:26.000 --> 00:05:28.000]  他都有種想效法基督
[00:05:28.000 --> 00:05:30.000]  這句是上半節還是下半節
[00:05:30.000 --> 00:05:33.000]  下半節說像我效法基督一樣
[00:05:33.000 --> 00:05:35.000]  很多基督徒都有這個追求
[00:05:35.000 --> 00:05:37.000]  大家未必很認真追求
[00:05:37.000 --> 00:05:39.000]  但多多少少有這個追求
[00:05:39.000 --> 00:05:43.000]  但不是很多基督徒有上半節的追求
[00:05:43.000 --> 00:05:46.000]  你們該效法我
[00:05:46.000 --> 00:05:47.000]  可能有什麼原因呢
[00:05:47.000 --> 00:05:50.000]  有時可能我自己都有很多的缺陷
[00:05:50.000 --> 00:05:53.000]  間中自己都想放屁的時候
[00:05:53.000 --> 00:05:55.000]  不高興就想罵人
[00:05:55.000 --> 00:05:58.000]  不高興就做些傻事
[00:05:58.000 --> 00:06:00.000]  但認識弟子們
[00:06:00.000 --> 00:06:03.000]  知道我無端端做些不好的事
[00:06:03.000 --> 00:06:05.000]  亂罵人做些傻事
[00:06:05.000 --> 00:06:06.000]  做些不好的事
[00:06:06.000 --> 00:06:08.000]  我又不夠意思叫他效法我
[00:06:08.000 --> 00:06:10.000]  所以很少基督徒夠膽說
[00:06:10.000 --> 00:06:11.000]  你效法我
[00:06:11.000 --> 00:06:13.000]  像我效法基督一樣
[00:06:13.000 --> 00:06:16.000]  但保羅是一個很認真的傳道人
[00:06:16.000 --> 00:06:18.000]  很認真的信徒
[00:06:18.000 --> 00:06:22.000]  他很認真追求效法耶穌基督
[00:06:22.000 --> 00:06:23.000]  到一個光景
[00:06:23.000 --> 00:06:25.000]  他知道耶穌基督的心願
[00:06:25.000 --> 00:06:27.000]  不單一個人去效法他
[00:06:27.000 --> 00:06:29.000]  而是眾多眾多人去效法他
[00:06:29.000 --> 00:06:31.000]  他又用這個立志
[00:06:31.000 --> 00:06:34.000]  你們要效法我像我效法耶穌基督一樣
[00:06:34.000 --> 00:06:37.000]  所以教會興旺與否
[00:06:37.000 --> 00:06:40.000]  就在乎這個教會是否眾多弟子們
[00:06:40.000 --> 00:06:45.000]  都是同心學慕效法耶穌基督呢
[00:06:45.000 --> 00:06:48.000]  如果一個教會很少人學慕效法耶穌基督
[00:06:48.000 --> 00:06:51.000]  這個教會就不是興旺的教會
[00:06:51.000 --> 00:06:54.000]  不是能夠為神作見證的教會
[00:06:54.000 --> 00:06:55.000]  一個興旺的教會
[00:06:55.000 --> 00:06:57.000]  能夠為神作見證的教會
[00:06:57.000 --> 00:07:03.000]  眾多弟子們同心學慕效法耶穌基督
[00:07:03.000 --> 00:07:06.000]  保羅在上文講到他自己的榜樣
[00:07:06.000 --> 00:07:08.000]  講到提摩泰的榜樣
[00:07:08.000 --> 00:07:10.000]  講到以巴佛提的榜樣
[00:07:10.000 --> 00:07:13.000]  他亦講到耶穌基督的榜樣
[00:07:13.000 --> 00:07:14.000]  很出名的名句
[00:07:14.000 --> 00:07:16.000]  菲律賓書第二章第五節
[00:07:16.000 --> 00:07:20.000]  「你們當以基督耶穌的心為心」
[00:07:20.000 --> 00:07:22.000]  這裡第一句的表達
[00:07:22.000 --> 00:07:24.000]  頭兩個字就是英文的表達
[00:07:24.000 --> 00:07:27.000]  Think this 你要這樣想
[00:07:27.000 --> 00:07:29.000]  命令他們要這樣想
[00:07:29.000 --> 00:07:30.000]  想什麼
[00:07:30.000 --> 00:07:32.000]  好像耶穌怎樣想
[00:07:32.000 --> 00:07:33.000]  好像耶穌怎樣看人生
[00:07:33.000 --> 00:07:36.000]  他放棄天上的榮華
[00:07:36.000 --> 00:07:37.000]  願意成為人
[00:07:37.000 --> 00:07:38.000]  成為奴僕
[00:07:38.000 --> 00:07:42.000]  甚至釘死在修育的十字架上
[00:07:42.000 --> 00:07:45.000]  你有沒有這樣願意撇下一切
[00:07:45.000 --> 00:07:47.000]  去榮耀神的心智
[00:07:47.000 --> 00:07:49.000]  有沒有這樣的想法
[00:07:49.000 --> 00:07:52.000]  Think this 你要這樣想
[00:07:52.000 --> 00:07:55.000]  接著上文會講第二章第二節
[00:07:55.000 --> 00:07:56.000]  一起讀
[00:07:56.000 --> 00:07:59.000]  「你們就要意念相同
[00:07:59.000 --> 00:08:01.000]  有一樣的意念」
[00:08:01.000 --> 00:08:04.000]  你要想同一樣東西
[00:08:04.000 --> 00:08:07.000]  其實保羅的心目標
[00:08:07.000 --> 00:08:10.000]  要整個菲律賓教都想同一樣東西
[00:08:10.000 --> 00:08:11.000]  就是耶穌怎樣做
[00:08:11.000 --> 00:08:13.000]  我們又怎樣做
[00:08:13.000 --> 00:08:15.000]  我們是不是要想同一樣東西呢
[00:08:15.000 --> 00:08:18.000]  去到今日經文第十五節
[00:08:18.000 --> 00:08:20.000]  第三章那裡說
[00:08:20.000 --> 00:08:23.000]  「所以我們中間凡事完全人
[00:08:23.000 --> 00:08:25.000]  總要存者人的心」
[00:08:25.000 --> 00:08:27.000]  如果你覺得自己是成熟的
[00:08:27.000 --> 00:08:29.000]  你有追求的人
[00:08:29.000 --> 00:08:31.000]  原文就不是想存者人的心
[00:08:31.000 --> 00:08:32.000]  原文意思是
[00:08:32.000 --> 00:08:34.000]  你要這樣想
[00:08:34.000 --> 00:08:35.000]  Think this
[00:08:35.000 --> 00:08:37.000]  好像第二章說到
[00:08:37.000 --> 00:08:38.000]  你要基督心為心
[00:08:38.000 --> 00:08:40.000]  同樣的表達
[00:08:40.000 --> 00:08:42.000]  你要好像我這樣
[00:08:42.000 --> 00:08:45.000]  看萬事當糞土
[00:08:45.000 --> 00:08:46.000]  我要得著基督
[00:08:46.000 --> 00:08:48.000]  與基督的受苦
[00:08:48.000 --> 00:08:51.000]  與經歷基督的受死
[00:08:51.000 --> 00:08:52.000]  經歷基督的復活
[00:08:52.000 --> 00:08:55.000]  你是不是同樣想這件事
[00:08:55.000 --> 00:08:56.000]  是不是走這條路
[00:08:56.000 --> 00:08:58.000]  這條十字架的路
[00:08:58.000 --> 00:09:00.000]  榮耀基督的路呢
[00:09:00.000 --> 00:09:02.000]  假如你不是這樣想的話
[00:09:02.000 --> 00:09:05.000]  若在什麼事上存別樣的心
[00:09:05.000 --> 00:09:06.000]  不是這樣想呢
[00:09:06.000 --> 00:09:07.000]  神會提醒你的
[00:09:07.000 --> 00:09:10.000]  希望每個人都是想這條路
[00:09:10.000 --> 00:09:12.000]  第十六節說
[00:09:12.000 --> 00:09:14.000]  「然而我們到了什麼地步
[00:09:14.000 --> 00:09:17.000]  就當照著什麼地步行」
[00:09:17.000 --> 00:09:20.000]  你看英文的翻譯
[00:09:20.000 --> 00:09:22.000]  To walk by the same rule
[00:09:22.000 --> 00:09:24.000]  你按照同一個規矩
[00:09:24.000 --> 00:09:26.000]  去走你人生的路
[00:09:26.000 --> 00:09:27.000]  這個規矩就是
[00:09:27.000 --> 00:09:28.000]  神給我們的規矩
[00:09:28.000 --> 00:09:29.000]  剛才我說
[00:09:29.000 --> 00:09:31.000]  我們要效法基督這個規矩
[00:09:31.000 --> 00:09:33.000]  去走你人生的路
[00:09:33.000 --> 00:09:35.000]  我們是不是按照基督的規範
[00:09:35.000 --> 00:09:37.000]  去走我們人生的路呢
[00:09:37.000 --> 00:09:38.000]  到了十七節
[00:09:38.000 --> 00:09:39.000]  波羅在說
[00:09:39.000 --> 00:09:40.000]  弟兄們
[00:09:40.000 --> 00:09:43.000]  你們要一同效法我
[00:09:43.000 --> 00:09:45.000]  這個表達是一個命令詞
[00:09:45.000 --> 00:09:48.000]  你們要成為我的效法者
[00:09:48.000 --> 00:09:50.000]  你要成為我這個版一樣
[00:09:50.000 --> 00:09:51.000]  你要成為
[00:09:51.000 --> 00:09:52.000]  我好像效法耶穌基督
[00:09:52.000 --> 00:09:53.000]  和我一樣
[00:09:53.000 --> 00:09:55.000]  效法耶穌基督一樣
[00:09:55.000 --> 00:09:57.000]  是一個很熱切的命令
[00:09:57.000 --> 00:09:58.000]  他們的弟兄姊妹
[00:09:58.000 --> 00:10:01.000]  我們都要一同效法耶穌基督
[00:10:01.000 --> 00:10:03.000]  如果其他人
[00:10:03.000 --> 00:10:04.000]  都像我一樣
[00:10:04.000 --> 00:10:05.000]  效法耶穌基督的話
[00:10:05.000 --> 00:10:07.000]  你都跟著他們去做
[00:10:07.000 --> 00:10:09.000]  跟著他們的榜樣去做
[00:10:09.000 --> 00:10:11.000]  你看到上下文裏面
[00:10:11.000 --> 00:10:12.000]  保羅很緊張
[00:10:12.000 --> 00:10:15.000]  他們所信的信徒
[00:10:15.000 --> 00:10:16.000]  是不是都跟著
[00:10:16.000 --> 00:10:18.000]  耶穌這個榜樣去做呢
[00:10:18.000 --> 00:10:20.000]  廣東話一句說話叫
[00:10:20.000 --> 00:10:22.000]  有養學養
[00:10:22.000 --> 00:10:23.000]  不知道大家有沒有想起
[00:10:23.000 --> 00:10:26.000]  有養學養是正面的負面
[00:10:26.000 --> 00:10:29.000]  有時有養學養是負面的
[00:10:29.000 --> 00:10:31.000]  老爸賭馬
[00:10:31.000 --> 00:10:33.000]  兒子賭球
[00:10:33.000 --> 00:10:35.000]  有養學養
[00:10:35.000 --> 00:10:38.000]  媽媽喜歡隨便說謊
[00:10:38.000 --> 00:10:41.000]  女兒又很隨便說謊
[00:10:41.000 --> 00:10:43.000]  有養學養
[00:10:43.000 --> 00:10:45.000]  一個人的父母孤寒
[00:10:45.000 --> 00:10:46.000]  兒女又孤寒
[00:10:46.000 --> 00:10:47.000]  有養學養
[00:10:47.000 --> 00:10:49.000]  如果這些有養學養
[00:10:49.000 --> 00:10:51.000]  就不是一個很好的表達
[00:10:51.000 --> 00:10:54.000]  所以關鍵是什麼養
[00:10:54.000 --> 00:10:56.000]  是好養學好養
[00:10:56.000 --> 00:10:59.000]  還是惡養學惡養
[00:10:59.000 --> 00:11:01.000]  所以這裏有一個特別就是
[00:11:01.000 --> 00:11:04.000]  我們的生命是一個好養
[00:11:04.000 --> 00:11:07.000]  還是惡養
[00:11:07.000 --> 00:11:08.000]  如果我們的生命
[00:11:08.000 --> 00:11:09.000]  是跟著世界走
[00:11:09.000 --> 00:11:12.000]  我們的生命不知不覺有很多惡養
[00:11:12.000 --> 00:11:13.000]  但是我們的生命
[00:11:13.000 --> 00:11:16.000]  如果跟著耶穌基督走的時候
[00:11:16.000 --> 00:11:17.000]  耶穌基督的恩典
[00:11:17.000 --> 00:11:18.000]  使我們感動
[00:11:18.000 --> 00:11:20.000]  神的話語不斷提醒我們
[00:11:20.000 --> 00:11:23.000]  弟兄姊妹又警惕我們的時候
[00:11:23.000 --> 00:11:26.000]  不知不覺我們有些好養
[00:11:26.000 --> 00:11:28.000]  給我們家人
[00:11:28.000 --> 00:11:30.000]  給我們的同事
[00:11:30.000 --> 00:11:31.000]  給我們鄰居
[00:11:31.000 --> 00:11:33.000]  給我們弟兄姊妹去參考
[00:11:33.000 --> 00:11:36.000]  好養跟著去做
[00:11:36.000 --> 00:11:38.000]  何等美的事情呢
[00:11:38.000 --> 00:11:40.000]  我看完那一幕
[00:11:40.000 --> 00:11:43.000]  這世代裏面有很多惡養
[00:11:43.000 --> 00:11:45.000]  美國最近有很多五十週年紀念
[00:11:45.000 --> 00:11:48.000]  八月的時候就紀念馬丁路德金
[00:11:48.000 --> 00:11:49.000]  一個名句
[00:11:49.000 --> 00:11:51.000]  我有一個夢想
[00:11:51.000 --> 00:11:52.000]  到了九月的時候
[00:11:52.000 --> 00:11:54.000]  紀念另一個日子就是
[00:11:54.000 --> 00:11:56.000]  五十年前的九月十五號
[00:11:56.000 --> 00:11:58.000]  一個浸信會的教會
[00:11:58.000 --> 00:12:00.000]  被三k黨燒毀
[00:12:00.000 --> 00:12:04.000]  其中四個女子就死亡
[00:12:04.000 --> 00:12:06.000]  看回三k黨的故事
[00:12:06.000 --> 00:12:09.000]  他們聚會的時候都有十字架
[00:12:09.000 --> 00:12:11.000]  火紅的十字架
[00:12:11.000 --> 00:12:13.000]  但對著十字架立怨
[00:12:13.000 --> 00:12:15.000]  就要害死人
[00:12:15.000 --> 00:12:17.000]  這種十字架
[00:12:17.000 --> 00:12:20.000]  這種基督徒都幾恐怖
[00:12:20.000 --> 00:12:22.000]  這幅照片下面的部分
[00:12:22.000 --> 00:12:24.000]  就是三k黨的照片
[00:12:24.000 --> 00:12:25.000]  三k黨的照片你見到
[00:12:25.000 --> 00:12:26.000]  他寫著什麼
[00:12:26.000 --> 00:12:27.000]  英文寫
[00:12:27.000 --> 00:12:28.000]  Jesus save
[00:12:28.000 --> 00:12:30.000]  耶穌拯救
[00:12:30.000 --> 00:12:32.000]  但自己的樣子不敢露給人看
[00:12:32.000 --> 00:12:37.000]  完了聚會就去害那些少數民族
[00:12:37.000 --> 00:12:39.000]  歷代裡面有很多這些
[00:12:39.000 --> 00:12:43.000]  不是按神心意的行為
[00:12:43.000 --> 00:12:44.000]  一些惡樣
[00:12:44.000 --> 00:12:45.000]  我們不需要跟隨
[00:12:45.000 --> 00:12:47.000]  也不應該跟隨
[00:12:47.000 --> 00:12:49.000]  後來藉著很多人的奮鬥
[00:12:49.000 --> 00:12:52.000]  黑人才有投票的權柄
[00:12:52.000 --> 00:12:54.000]  歷代裡面很多人在艱難的日子裡面
[00:12:54.000 --> 00:12:56.000]  他們發生一個很重要的呼召
[00:12:56.000 --> 00:13:00.000]  就是要人再學回耶穌的樣子
[00:13:00.000 --> 00:13:02.000]  十九世紀末出版了一本名著
[00:13:02.000 --> 00:13:04.000]  就叫In His Steps
[00:13:04.000 --> 00:13:05.000]  有些翻譯叫
[00:13:05.000 --> 00:13:07.000]  跟隨他的腳蹤痕
[00:13:07.000 --> 00:13:08.000]  當時十九世紀的時候
[00:13:08.000 --> 00:13:09.000]  貧富懸殊
[00:13:09.000 --> 00:13:11.000]  這裡講到一個牧師
[00:13:11.000 --> 00:13:13.000]  經歷很大的不開心的時候
[00:13:13.000 --> 00:13:15.000]  見到狗沒有見證的時候
[00:13:15.000 --> 00:13:17.000]  他呼召一班弟子妹
[00:13:17.000 --> 00:13:19.000]  我們可不可以一年裡面
[00:13:19.000 --> 00:13:21.000]  有一個很大的毀身
[00:13:21.000 --> 00:13:23.000]  弟子要問他什麼毀身
[00:13:23.000 --> 00:13:26.000]  就是我們做每一件事情之前
[00:13:26.000 --> 00:13:28.000]  我們靜一靜
[00:13:28.000 --> 00:13:30.000]  如果耶穌在這裡
[00:13:30.000 --> 00:13:32.000]  他要做我這件事情的時候
[00:13:32.000 --> 00:13:35.000]  耶穌會怎麼做呢?
[00:13:35.000 --> 00:13:37.000]  如果我要面對這個難關
[00:13:37.000 --> 00:13:38.000]  這個工作
[00:13:38.000 --> 00:13:39.000]  這個挑戰
[00:13:39.000 --> 00:13:40.000]  這個責任
[00:13:40.000 --> 00:13:41.000]  如果耶穌在這裡的時候
[00:13:41.000 --> 00:13:43.000]  耶穌會怎麼做呢?
[00:13:43.000 --> 00:13:45.000]  當你想通了耶穌怎麼做的時候
[00:13:45.000 --> 00:13:46.000]  你就不理會代價
[00:13:46.000 --> 00:13:48.000]  決定這麼做
[00:13:48.000 --> 00:13:51.000]  你可不可以一年都這麼做呢?
[00:13:51.000 --> 00:13:54.000]  假如上司要你出假帳
[00:13:54.000 --> 00:13:56.000]  你說耶穌是做會計
[00:13:56.000 --> 00:13:58.000]  他怎麼做呢?
[00:13:58.000 --> 00:13:59.000]  那耶穌會出假帳嗎?
[00:13:59.000 --> 00:14:00.000]  那不會
[00:14:00.000 --> 00:14:02.000]  那我決定不出假帳
[00:14:02.000 --> 00:14:04.000]  那有代價嗎?
[00:14:04.000 --> 00:14:06.000]  可能有代價
[00:14:06.000 --> 00:14:08.000]  假如一個群體、一個教會
[00:14:08.000 --> 00:14:09.000]  每個弟子妹
[00:14:09.000 --> 00:14:10.000]  一年裡面都認真
[00:14:10.000 --> 00:14:12.000]  每件事都問耶穌怎麼做
[00:14:12.000 --> 00:14:13.000]  就這樣做的話
[00:14:13.000 --> 00:14:15.000]  請問這個群體
[00:14:15.000 --> 00:14:18.000]  有沒有見證?
[00:14:18.000 --> 00:14:20.000]  都有見證
[00:14:20.000 --> 00:14:22.000]  走的路容易嗎?
[00:14:22.000 --> 00:14:23.000]  可能都不容易
[00:14:23.000 --> 00:14:25.000]  所以祈禱會特別多人
[00:14:25.000 --> 00:14:27.000]  因為要求神保守
[00:14:27.000 --> 00:14:29.000]  走這條路不容易
[00:14:29.000 --> 00:14:31.000]  所以耶穌怎麼做
[00:14:31.000 --> 00:14:32.000]  祂怎麼做呢?
[00:14:32.000 --> 00:14:35.000]  話說這本書說到一個流浪漢
[00:14:35.000 --> 00:14:37.000]  在群體裡面沒有工作
[00:14:37.000 --> 00:14:39.000]  流浪那幾天
[00:14:39.000 --> 00:14:40.000]  他太太剛剛過世
[00:14:40.000 --> 00:14:42.000]  女兒沒得養
[00:14:42.000 --> 00:14:45.000]  他說聽到很多富裕的基督徒
[00:14:45.000 --> 00:14:47.000]  唱到耶穌我會背上十字鴨
[00:14:47.000 --> 00:14:49.000]  變下一切跟從祢
[00:14:49.000 --> 00:14:52.000]  但是聽到窮困的人沒有出手幫助
[00:14:52.000 --> 00:14:54.000]  他聽到一些祈禱會唱
[00:14:54.000 --> 00:14:56.000]  都歸耶穌都歸耶穌
[00:14:56.000 --> 00:14:58.000]  但他是沒有實質的幫助
[00:14:58.000 --> 00:15:00.000]  一些有需要的人
[00:15:00.000 --> 00:15:02.000]  這個人就不禁問
[00:15:02.000 --> 00:15:05.000]  What would Jesus do?
[00:15:05.000 --> 00:15:07.000]  耶穌會怎麼做呢?
[00:15:07.000 --> 00:15:09.000]  這個牧師就將這個挑戰
[00:15:09.000 --> 00:15:11.000]  帶到他的弟兄姊妹裡面
[00:15:11.000 --> 00:15:16.000]  其中有一個是做報章的老闆
[00:15:16.000 --> 00:15:18.000]  他回到公司
[00:15:18.000 --> 00:15:20.000]  昨天答應牧師做每件事
[00:15:20.000 --> 00:15:21.000]  要祈禱
[00:15:21.000 --> 00:15:22.000]  耶穌怎麼做
[00:15:22.000 --> 00:15:24.000]  回到公司看自己的報章
[00:15:24.000 --> 00:15:27.000]  賭拳、拳菜
[00:15:27.000 --> 00:15:30.000]  或者用現代字眼賭馬、賭波
[00:15:30.000 --> 00:15:32.000]  一大堆的報章
[00:15:32.000 --> 00:15:34.000]  黃色的新聞一大堆
[00:15:34.000 --> 00:15:36.000]  然後就在那裡祈禱
[00:15:36.000 --> 00:15:38.000]  如果耶穌做這個報章的老闆
[00:15:38.000 --> 00:15:42.000]  會不會登這些賭馬賭什麼的呢?
[00:15:42.000 --> 00:15:44.000]  要祈禱要平安
[00:15:44.000 --> 00:15:46.000]  就叫手下來
[00:15:46.000 --> 00:15:48.000]  報章那些
[00:15:48.000 --> 00:15:50.000]  賭到幾版你不要了
[00:15:50.000 --> 00:15:52.000]  手下就跟老闆說
[00:15:52.000 --> 00:15:53.000]  真的不要?
[00:15:53.000 --> 00:15:54.000]  有廣告的
[00:15:54.000 --> 00:15:56.000]  其他報章都要
[00:15:56.000 --> 00:15:57.000]  我們報章很久都要
[00:15:57.000 --> 00:15:58.000]  為什麼不要?
[00:15:58.000 --> 00:16:00.000]  他就跟手下說
[00:16:00.000 --> 00:16:03.000]  如果耶穌做這個報章的主人
[00:16:03.000 --> 00:16:04.000]  會要這幾版嗎?
[00:16:04.000 --> 00:16:08.000]  老闆你不要就不要吧
[00:16:08.000 --> 00:16:11.000]  香港最近有一個報業
[00:16:11.000 --> 00:16:14.000]  就關閉了免費報
[00:16:14.000 --> 00:16:18.000]  這個報業的老闆據說是天主教徒
[00:16:18.000 --> 00:16:21.000]  但是他開的免費報裡面
[00:16:21.000 --> 00:16:24.000]  就最多色情的文章
[00:16:24.000 --> 00:16:26.000]  所以有時候
[00:16:26.000 --> 00:16:28.000]  很多歷代裡面的群體
[00:16:28.000 --> 00:16:31.000]  他掛著基督徒的名義的時候
