
[00:00:00.000 --> 00:00:04.000]  我們在來聽神的話語之前再次祈禱
[00:03:45.400 --> 00:03:49.200]  這個蛇纏繞著一支拳杖
[00:03:49.600 --> 00:03:52.700]  是跟一個舊約的聖經故事有關的
[00:03:52.700 --> 00:03:55.400]  不過究竟是不是呢?
[00:03:55.400 --> 00:03:57.800]  或者是哪一個舊約的聖經故事呢?
[00:03:57.800 --> 00:03:59.400]  一會兒我會再交代
[00:03:59.400 --> 00:04:00.800]  但是
[00:04:00.800 --> 00:04:01.900]  通常
[00:04:01.900 --> 00:04:03.700]  一些國際性的組織
[00:04:03.700 --> 00:04:05.800]  他們都會有一個這樣的
[00:04:05.800 --> 00:04:07.000]  所謂的想法
[00:04:07.000 --> 00:04:09.100]  盡量避免
[00:04:09.100 --> 00:04:12.800]  跟某一個的宗教信仰聯繫關係
[00:04:12.800 --> 00:04:14.500]  因為在不同的地方
[00:04:14.500 --> 00:04:16.700]  如果你有某一種
[00:04:16.700 --> 00:04:18.500]  只是某一種的宗教信仰
[00:04:18.700 --> 00:04:20.900]  可能會引起一些不便
[00:04:20.900 --> 00:04:22.700]  甚至乎可能會有衝突
[00:04:22.700 --> 00:04:24.700]  所以一些國際性組織
[00:04:24.700 --> 00:04:26.300]  盡量都會淡化
[00:04:26.300 --> 00:04:27.500]  或者是不說
[00:04:27.500 --> 00:04:29.600]  他們有沒有一個宗教信仰的背景
[00:04:29.600 --> 00:04:32.300]  以致可以服務到不同的人
[00:04:32.300 --> 00:04:36.300]  而根據世衛官方的介紹
[00:04:36.300 --> 00:04:39.900]  去解釋一下這個會徽的意思
[00:04:39.900 --> 00:04:42.500]  我們就會比較清楚了
[00:04:42.500 --> 00:04:45.300]  這個會徽就在1948年
[00:04:45.300 --> 00:04:48.600]  是第一屆的世界衛生大會選定的
[00:04:48.900 --> 00:04:51.400]  這是大家一起來
[00:04:51.400 --> 00:04:54.300]  經過會議
[00:04:54.300 --> 00:04:56.300]  決定所選用的一個會徽
[00:04:56.300 --> 00:04:59.000]  這個會徽裡面那條蛇
[00:04:59.000 --> 00:05:02.000]  圍繞著一支拳杖
[00:05:02.000 --> 00:05:07.000]  也是涵蓋在整個聯合國的標誌裡面
[00:05:07.000 --> 00:05:08.300]  原因是
[00:05:08.300 --> 00:05:11.400]  他說其實這個蛇繞著拳杖
[00:05:11.400 --> 00:05:16.000]  是歷來在醫學界裡面常用的一個標誌
[00:05:16.000 --> 00:05:18.000]  它的源起在哪裡呢?
[00:05:18.100 --> 00:05:20.600]  原來是跟一個希臘的神話有關的
[00:05:20.600 --> 00:05:23.800]  這個希臘裡面有一個神
[00:05:23.800 --> 00:05:25.000]  就叫做
[00:05:25.000 --> 00:05:27.300]  Ichorapios
[00:05:27.300 --> 00:05:29.200]  就說很翹口了
[00:05:29.200 --> 00:05:32.700]  那麼這個名字
[00:05:32.700 --> 00:05:34.000]  是代表什麼呢?
[00:05:34.000 --> 00:05:37.400]  就是古希臘人的一位醫神
[00:05:37.400 --> 00:05:43.500]  原來是一支杖
[00:05:43.500 --> 00:05:46.100]  被一條蛇圍繞著
[00:05:46.500 --> 00:05:51.500]  因為當時古希臘人崇拜醫神的時候
[00:05:51.500 --> 00:05:54.700]  是會獻上一條蛇的
[00:05:54.700 --> 00:05:57.100]  所以這個就成為了它的代表
[00:05:57.100 --> 00:06:00.100]  而因為蛇是可以退皮再生
[00:06:00.100 --> 00:06:03.000]  因此被認為有醫治的能力
[00:06:03.000 --> 00:06:07.000]  而這個就成為了世界衛生組織的標誌
[00:06:07.000 --> 00:06:09.900]  這個看來很矛盾
[00:06:09.900 --> 00:06:13.100]  人一方面對於蛇似乎沒有很大的好感
[00:06:13.100 --> 00:06:16.400]  但是原來他從中醫的角度來看
[00:06:16.600 --> 00:06:18.000]  有一定的食用價值
[00:06:18.000 --> 00:06:19.800]  而在世界上
[00:06:19.800 --> 00:06:23.300]  也都以他成為了一個醫治之神
[00:06:23.300 --> 00:06:25.300]  這樣的形象
[00:06:25.300 --> 00:06:26.900]  聖經
[00:06:26.900 --> 00:06:30.400]  比我們對於蛇的印象和認識
[00:06:30.400 --> 00:06:32.600]  是好還是不好呢?
[00:06:32.600 --> 00:06:36.300]  似乎不好的比重
[00:06:36.300 --> 00:06:38.400]  是大於好那方面的
[00:06:38.400 --> 00:06:40.400]  我們下去看看
[00:06:40.400 --> 00:06:42.600]  聖經怎麼來說蛇
[00:06:42.600 --> 00:06:45.100]  因為由開始
[00:06:45.100 --> 00:06:46.400]  聖經的開始
[00:06:46.700 --> 00:06:48.000]  和聖經的結束
[00:06:48.000 --> 00:06:50.000]  蛇都出現了
[00:06:50.000 --> 00:06:55.300]  甚至乎他在這麼多的物種裡面
[00:06:55.300 --> 00:06:58.600]  是第一個被提出來的動物
[00:06:58.600 --> 00:07:00.000]  蛇
[00:07:00.000 --> 00:07:02.300]  在創世紀
[00:07:02.300 --> 00:07:04.200]  在啟示錄當中
[00:07:04.200 --> 00:07:06.700]  都是邪惡的代表
[00:07:06.700 --> 00:07:10.000]  不過在聖經其他的部分
[00:07:10.000 --> 00:07:13.100]  他對蛇有了一些正面的評價
[00:07:13.500 --> 00:07:16.700]  我們首先看看創世紀和啟示錄
[00:07:16.700 --> 00:07:18.700]  怎麼來介紹蛇
[00:07:18.700 --> 00:07:21.500]  在創世紀第三章第一節
[00:07:21.500 --> 00:07:24.300]  創世紀第三章第一節
[00:07:24.300 --> 00:07:25.200]  怎麼說呢?
[00:07:25.200 --> 00:07:27.700]  耶和華上帝所做的
[00:07:27.700 --> 00:07:32.700]  唯有蛇比田野一切的走獸更狡猾
[00:07:32.700 --> 00:07:34.600]  蛇對女人說
[00:07:34.600 --> 00:07:37.200]  上帝豈是真說
[00:07:37.200 --> 00:07:42.200]  你們不可吃圓中任何樹上所出的嗎?
[00:07:43.300 --> 00:07:44.700]  始祖犯罪
[00:07:44.700 --> 00:07:47.900]  蛇就是罪魁禍首
[00:07:47.900 --> 00:07:50.900]  所以人和蛇勢不兩立
[00:07:50.900 --> 00:07:53.900]  由創世紀開始已經告訴我們了
[00:07:53.900 --> 00:07:56.900]  接著到啟示錄
[00:07:56.900 --> 00:07:59.400]  聖經最後的一段書
[00:07:59.400 --> 00:08:01.900]  第十二章第九節
[00:08:01.900 --> 00:08:04.900]  啟示錄第十二章第九節
[00:08:04.900 --> 00:08:05.800]  那裡這麼說
[00:08:05.800 --> 00:08:09.900]  大龍就是那股蛇
[00:08:10.900 --> 00:08:13.500]  名叫魔鬼又叫撒旦
[00:08:13.500 --> 00:08:15.900]  是謎或普天下的
[00:08:15.900 --> 00:08:18.000]  他被摔在地上
[00:08:18.000 --> 00:08:21.400]  他的使者也一同被摔下去
[00:08:21.400 --> 00:08:24.900]  在世界終結的時候
[00:08:24.900 --> 00:08:27.500]  以蛇化身的魔鬼撒旦
[00:08:27.500 --> 00:08:30.300]  將會被徹底的消滅
[00:08:30.300 --> 00:08:32.800]  這就是在啟示錄裡面
[00:08:32.800 --> 00:08:35.300]  讓我們看到蛇的下場
[00:08:35.300 --> 00:08:38.800]  所以由開始到結束
[00:08:39.300 --> 00:08:42.200]  似乎蛇也不是很好
[00:08:42.200 --> 00:08:43.800]  也可以這麼說
[00:08:43.800 --> 00:08:47.400]  為什麼我們搞到今時今日的地步
[00:08:47.400 --> 00:08:50.100]  蛇是逃不掉的
[00:08:50.100 --> 00:08:53.800]  他應該來負上最大的責任
[00:08:53.800 --> 00:08:56.900]  但在聖經其他的部分
[00:08:56.900 --> 00:08:57.700]  對於蛇
[00:08:57.700 --> 00:09:00.700]  他有一個很不同的介紹
[00:09:00.700 --> 00:09:03.900]  其中在出埃及記
[00:09:03.900 --> 00:09:05.800]  第七章第十節
[00:09:06.400 --> 00:09:10.500]  這就是上帝吩咐摩西和阿倫
[00:09:10.500 --> 00:09:12.100]  要來見法老
[00:09:12.100 --> 00:09:14.600]  然後顯示一下
[00:09:14.600 --> 00:09:16.700]  他們有上帝同在
[00:09:16.700 --> 00:09:18.500]  顯示出他們的能力
[00:09:18.500 --> 00:09:21.800]  在出埃及記的第七章第十節
[00:09:21.800 --> 00:09:22.800]  就這麼說
[00:09:22.800 --> 00:09:26.700]  摩西和阿倫到法老那裡去
[00:09:26.700 --> 00:09:29.500]  照耶和華所吩咐的去做
[00:09:29.500 --> 00:09:34.400]  阿倫把匠雕在法老和他神僕面前
[00:09:35.000 --> 00:09:37.100]  匠就變成蛇
[00:09:37.100 --> 00:09:40.800]  這個我相信大家都很記得
[00:09:40.800 --> 00:09:42.900]  出埃及的時候
[00:09:42.900 --> 00:09:46.300]  摩西和阿倫有一支匠
[00:09:46.300 --> 00:09:47.900]  特別是阿倫的匠
[00:09:47.900 --> 00:09:51.700]  被放入藥櫃當中
[00:09:51.700 --> 00:09:54.900]  曾經變成一條蛇
[00:09:54.900 --> 00:09:58.100]  顯示上帝的能力是和他們一起的
[00:09:58.100 --> 00:10:00.400]  繼續
[00:10:00.400 --> 00:10:02.800]  在出埃及的過程裡面
[00:10:03.600 --> 00:10:05.200]  火蛇又再次出現
[00:10:05.200 --> 00:10:10.400]  因為上帝見到那群以色列人在發怨言
[00:10:10.400 --> 00:10:12.900]  他們雖然已經得到馬拿
[00:10:12.900 --> 00:10:14.600]  得到鵪鶉的供應
[00:10:14.600 --> 00:10:17.500]  但他們覺得天天吃馬拿
[00:10:17.500 --> 00:10:19.300]  天天吃鵪鶉
[00:10:19.300 --> 00:10:21.000]  真的吃龍肉也沒有味道
[00:10:21.000 --> 00:10:23.100]  所以就向上帝發怨言
[00:10:23.100 --> 00:10:26.100]  結果上帝就讓火蛇
[00:10:26.100 --> 00:10:28.500]  進入以色列人當中
[00:10:28.500 --> 00:10:29.600]  咬他們
[00:10:29.900 --> 00:10:33.600]  結果很多以色列人因為被火蛇所咬
[00:10:33.600 --> 00:10:34.700]  所以喪命
[00:10:34.700 --> 00:10:36.500]  他們害怕起來
[00:10:36.500 --> 00:10:38.300]  就向摩西求救
[00:10:38.300 --> 00:10:40.500]  要向上帝認罪
[00:10:40.500 --> 00:10:41.800]  結果
[00:10:41.800 --> 00:10:45.300]  當摩西來替他們向上帝求情
[00:10:45.300 --> 00:10:47.100]  上帝決定
[00:10:47.100 --> 00:10:48.700]  要來救他們
[00:10:48.700 --> 00:10:51.500]  所以就吩咐摩西
[00:10:51.500 --> 00:10:54.100]  要做一條火蛇出來
[00:10:54.100 --> 00:10:57.000]  然後凡是被蛇咬過的人
[00:10:57.000 --> 00:10:59.300]  一仰望這條蛇的話
[00:10:59.500 --> 00:11:00.900]  就可以得到醫治
[00:11:00.900 --> 00:11:03.300]  在《文素記》
[00:11:03.300 --> 00:11:04.600]  第二十一章
[00:11:04.600 --> 00:11:06.400]  第九節就這樣記載了
[00:11:06.400 --> 00:11:08.800]  摩西按照著上帝的吩咐
[00:11:08.800 --> 00:11:11.700]  摩西就做了一條銅蛇
[00:11:11.700 --> 00:11:13.500]  掛在竿子上
[00:11:13.500 --> 00:11:15.500]  凡被蛇咬的
[00:11:15.500 --> 00:11:17.400]  一望這銅蛇
[00:11:17.400 --> 00:11:18.700]  就活了
[00:11:18.700 --> 00:11:21.300]  這就是我剛才所說的
[00:11:21.300 --> 00:11:23.000]  舊約聖經的故事
[00:11:23.000 --> 00:11:28.700]  對於蛇有醫治的功能的來源
[00:11:30.200 --> 00:11:32.900]  就是摩西按照著上帝的吩咐
[00:11:32.900 --> 00:11:35.000]  做了一條銅蛇
[00:11:35.000 --> 00:11:37.300]  舉起掛在竿子上
[00:11:37.300 --> 00:11:39.400]  凡是被蛇咬過的
[00:11:39.400 --> 00:11:40.400]  一仰望
[00:11:40.400 --> 00:11:42.500]  就可以得到拯救
[00:11:42.500 --> 00:11:45.400]  就可以繼續存活下去
[00:11:45.400 --> 00:11:47.500]  所以有些人就說
[00:11:47.500 --> 00:11:53.800]  會不會這就是蛇被認為有醫治的能力的來源呢?
[00:11:53.800 --> 00:11:56.900]  這個我們不肯定
[00:11:56.900 --> 00:11:57.900]  但是
[00:11:58.100 --> 00:12:02.800]  一定是有相連性在當中
[00:12:02.800 --> 00:12:04.900]  而這個典故
[00:12:04.900 --> 00:12:06.700]  到了新約的當中
[00:12:06.700 --> 00:12:10.000]  在約翰福音第三章第十四節
[00:12:10.000 --> 00:12:11.900]  也是被引用的
[00:12:11.900 --> 00:12:15.400]  約翰福音第三章第十四節是怎麼說的呢?
[00:12:15.400 --> 00:12:17.700]  他說摩西在曠野
[00:12:17.700 --> 00:12:19.300]  怎樣舉蛇
[00:12:19.300 --> 00:12:23.200]  人子也必須照樣被舉起來
[00:12:23.200 --> 00:12:25.700]  看來約翰福音
[00:12:25.700 --> 00:12:27.400]  要帶出一件事情
[00:12:27.900 --> 00:12:30.700]  在舊約裡面摩西所做的銅蛇
[00:12:30.700 --> 00:12:32.800]  和當日
[00:12:32.800 --> 00:12:35.200]  他們將要見到的耶穌基督
[00:12:35.200 --> 00:12:37.900]  要被釘在十字架上
[00:12:37.900 --> 00:12:40.000]  就將蛇和耶穌基督
[00:12:40.000 --> 00:12:41.500]  作為一種類比
[00:12:41.500 --> 00:12:43.200]  因為這樣的緣故
[00:12:43.200 --> 00:12:45.800]  蛇就當場升價了百倍
[00:12:45.800 --> 00:12:49.700]  因為它幾乎等同耶穌基督一樣
[00:12:49.700 --> 00:12:51.500]  舊約的就是這條銅蛇
[00:12:51.500 --> 00:12:52.900]  到了新約的當中
[00:12:52.900 --> 00:12:54.300]  就是耶穌基督了
[00:12:54.300 --> 00:12:56.000]  所以
[00:12:56.100 --> 00:12:58.900]  我們從這些經文裡面可以看到
[00:12:58.900 --> 00:12:59.900]  蛇
[00:12:59.900 --> 00:13:02.000]  原來也展現出
[00:13:02.000 --> 00:13:04.700]  在上帝的能力裡面
[00:13:04.700 --> 00:13:07.100]  它也可以佔上一席位
[00:13:07.100 --> 00:13:11.600]  有一個拯救的意味在當中
[00:13:11.600 --> 00:13:15.000]  不過我相信最決定性
[00:13:15.000 --> 00:13:16.500]  最關鍵的地方
[00:13:16.500 --> 00:13:18.400]  是因為耶穌
[00:13:18.400 --> 00:13:20.400]  為蛇的描述
[00:13:20.400 --> 00:13:22.900]  帶來了它的平反
[00:13:22.900 --> 00:13:24.200]  蛇
[00:13:24.200 --> 00:13:25.700]  雖然是邪惡
[00:13:25.800 --> 00:13:27.300]  也似乎
[00:13:27.300 --> 00:13:29.200]  帶領人
[00:13:29.200 --> 00:13:31.600]  進入死亡的當中
[00:13:31.600 --> 00:13:34.500]  但是我們剛剛所聽的經文
[00:13:34.500 --> 00:13:37.400]  《馬太福音》第十章一開始
[00:13:37.400 --> 00:13:41.600]  耶穌就為蛇給了一個平反的機會
[00:13:41.600 --> 00:13:44.600]  在《馬太福音》第十章第十六節
[00:13:44.600 --> 00:13:48.400]  舊的和合本
[00:13:48.400 --> 00:13:49.900]  就是這樣翻譯
[00:13:49.900 --> 00:13:54.000]  說我們要靈巧象蛇
[00:13:54.900 --> 00:13:56.700]  這個是我們很熟悉的
[00:13:56.700 --> 00:14:00.400]  但是在這個修訂版的和合本裡面
[00:14:00.400 --> 00:14:02.000]  將它重新翻譯
[00:14:02.000 --> 00:14:05.200]  就說我們要機警如蛇
[00:14:05.200 --> 00:14:08.000]  靈巧
[00:14:08.000 --> 00:14:09.300]  機警
[00:14:09.300 --> 00:14:11.300]  其實在意思上面
[00:14:11.300 --> 00:14:13.100]  也是說它的行動
[00:14:13.100 --> 00:14:15.600]  要有隨機應變
[00:14:15.600 --> 00:14:17.800]  而這樣的說法
[00:14:17.800 --> 00:14:18.900]  跟這段經文
[00:14:18.900 --> 00:14:21.100]  其實是一個很重要的關聯
[00:14:21.100 --> 00:14:24.300]  因為耶穌要拆遣它的門徒
[00:14:24.400 --> 00:14:26.500]  到處作見證
[00:14:26.500 --> 00:14:29.100]  我們看這段經文前面就知道了
[00:14:29.100 --> 00:14:32.100]  耶穌拆遣它十二個門徒
[00:14:32.100 --> 00:14:33.100]  到外面
[00:14:33.100 --> 00:14:38.900]  逐家逐戶宣講它們要悔改的信息
[00:14:38.900 --> 00:14:41.200]  耶穌知道
[00:14:41.200 --> 00:14:42.800]  這一群門徒
[00:14:42.800 --> 00:14:45.400]  它們要來為祂作見證
[00:14:45.400 --> 00:14:47.500]  是非常的凶險
[00:14:47.500 --> 00:14:51.000]  就像羊進入狼群一樣
[00:14:51.000 --> 00:14:54.300]  因此耶穌就給了一道錦囊給它們
[00:14:54.600 --> 00:14:56.300]  這裡的錦囊就叫做
[00:14:56.300 --> 00:14:57.600]  機警如蛇
[00:14:57.600 --> 00:14:59.500]  純真如假
[00:14:59.500 --> 00:15:00.800]  這八個字
[00:15:00.800 --> 00:15:02.900]  就成為了錦囊
[00:15:02.900 --> 00:15:05.600]  因為如果是送羊入虎口
[00:15:05.600 --> 00:15:07.100]  那就知道
[00:15:07.100 --> 00:15:08.500]  有去就沒回了
[00:15:08.500 --> 00:15:12.600]  因為老虎是很兇猛的
[00:15:12.600 --> 00:15:14.600]  當羊去到前面的時候
[00:15:14.600 --> 00:15:17.100]  當然就沒得靜了
[00:15:17.100 --> 00:15:20.500]  但是去到狼當中又是怎麼樣的呢?
[00:15:20.500 --> 00:15:22.600]  其實也是有去沒回的
[00:15:22.800 --> 00:15:25.100]  不過因為狼是陰險的
[00:15:25.100 --> 00:15:29.100]  所以當羊進入到狼群的時候
[00:15:29.100 --> 00:15:31.600]  其實不知道
[00:15:31.600 --> 00:15:35.200]  原來自己在一個很大的陷阱裡面
[00:15:35.200 --> 00:15:38.700]  可能仍然以為可以保住性命
[00:15:38.700 --> 00:15:41.200]  但其實在一個不留心的情況下
[00:15:41.200 --> 00:15:43.600]  就會被吃掉了
[00:15:43.600 --> 00:15:46.500]  耶穌要提醒門徒
[00:15:46.500 --> 00:15:48.600]  要像蛇一樣機警
[00:15:48.600 --> 00:15:50.000]  如果不是的話
[00:15:50.000 --> 00:15:52.700]  恐怕它們還沒開始為神工作
[00:15:53.000 --> 00:15:56.400]  就已經被那些要來捉拿
[00:15:56.400 --> 00:15:58.500]  傷害它們的人
[00:15:58.500 --> 00:16:00.000]  殺青光了
[00:16:00.000 --> 00:16:03.400]  行動上的機警
[00:16:03.400 --> 00:16:06.000]  其實包括了什麼呢?
[00:16:06.000 --> 00:16:08.000]  門徒有沒有按照著
[00:16:08.000 --> 00:16:10.800]  耶穌給他們的錦囊來做呢?
[00:16:10.800 --> 00:16:11.600]  是有的
[00:16:11.600 --> 00:16:15.000]  這群門徒第一件事他們知道的
[00:16:15.000 --> 00:16:19.000]  不可以一大群人一起到處傳道
[00:16:19.000 --> 00:16:22.400]  他們要分散到不同的地方
[00:16:23.500 --> 00:16:25.200]  分散有什麼好處呢?
[00:16:25.200 --> 00:16:25.900]  一來
[00:16:25.900 --> 00:16:28.400]  擴闊了接觸的範圍
[00:16:28.400 --> 00:16:30.700]  東南西北
[00:16:30.700 --> 00:16:32.000]  四面八方
[00:16:32.000 --> 00:16:35.500]  他們不需要十二個人一起來行動
[00:16:35.500 --> 00:16:37.200]  所以他們就分散
[00:16:37.200 --> 00:16:39.400]  耶穌猜險門徒的時候
[00:16:39.400 --> 00:16:41.700]  也是兩個兩個出去
[00:16:41.700 --> 00:16:44.000]  擴闊了接觸的範圍
[00:16:44.000 --> 00:16:45.900]  第二
[00:16:45.900 --> 00:16:48.600]  分散了的好處是什麼呢?
[00:16:48.600 --> 00:16:50.900]  就像今天那些人說的投資一樣
[00:16:50.900 --> 00:16:52.700]  將風險分散了
[00:16:52.900 --> 00:16:54.900]  不要將所有的雞蛋
[00:16:54.900 --> 00:16:56.500]  放在同一個籃子裡面
[00:16:56.500 --> 00:16:58.500]  因為如果這個籃子一跌
[00:16:58.500 --> 00:17:00.900]  全部就會沒有了
[00:17:00.900 --> 00:17:04.100]  所以當他們分散到不同地方的時候
[00:17:04.100 --> 00:17:05.500]  就算要被捉拿
[00:17:05.500 --> 00:17:07.300]  也不會一次過被捉完
[00:17:07.300 --> 00:17:10.500]  所以將風險分散了
[00:17:10.500 --> 00:17:13.300]  而門徒也是用這樣的方法
[00:17:13.300 --> 00:17:15.300]  就是因為這樣的緣故
[00:17:15.300 --> 00:17:19.000]  福音就從耶路撒冷開始擴散
[00:17:19.000 --> 00:17:21.000]  到處被傳開
[00:17:21.400 --> 00:17:22.900]  去到保羅的時候
[00:17:22.900 --> 00:17:26.400]  福音更加是去到歐洲一帶的地方
[00:17:26.400 --> 00:17:28.900]  去到原本被視為
[00:17:28.900 --> 00:17:33.000]  沒有機會得到救恩的愛邦人當中
[00:17:33.000 --> 00:17:39.100]  在這個《機警如蛇》的錦囊裡面
[00:17:39.100 --> 00:17:42.100]  誰是用得最淋漓盡致呢?
[00:17:42.100 --> 00:17:44.300]  在《仕途行傳》
[00:17:44.300 --> 00:17:47.200]  第23章1-11節
[00:17:47.200 --> 00:17:49.000]  如果大家手上有聖經的話
[00:17:49.000 --> 00:17:50.300]  可以打開來看看
[00:17:50.800 --> 00:17:53.300]  這是保羅示範給我們看
[00:17:53.300 --> 00:17:55.600]  什麼叫做《機警如蛇》
[00:17:55.600 --> 00:17:58.800]  也是按照著耶穌在這裡的吩咐
[00:17:58.800 --> 00:18:02.500]  因為在《馬太福音》這裡是說出
[00:18:02.500 --> 00:18:07.000]  耶穌說他們當要來見證的時候
[00:18:07.000 --> 00:18:10.900]  人就要將他們交給議會
[00:18:10.900 --> 00:18:13.900]  也會在會堂裡面鞭打他們
[00:18:13.900 --> 00:18:16.500]  也會接受審訊
[00:18:16.500 --> 00:18:19.200]  結果在《仕途行傳》當中
[00:18:19.300 --> 00:18:22.600]  這件事情真的發生在保羅身上
[00:18:22.600 --> 00:18:28.000]  《仕途行傳》第23章1-11節
[00:18:28.000 --> 00:18:34.800]  如果大家打開了這段經文之後
[00:18:34.800 --> 00:18:35.800]  就會看到了
[00:18:35.800 --> 00:18:38.000]  這段經文是講述
[00:18:38.000 --> 00:18:43.400]  保羅被帶到議會來接受審訊
[00:18:43.400 --> 00:18:45.200]  為什麼要審訊他呢?
[00:18:45.200 --> 00:18:47.900]  是因為猶太人要控告保羅
[00:18:48.300 --> 00:18:49.300]  控告他什麼呢?
[00:18:49.300 --> 00:18:50.300]  當然很簡單
