
[00:00:00.000 --> 00:00:04.080]  頂姐妹早晨,又是和大家分享聖經的時候
[00:03:52.080 --> 00:03:55.040]  其實原來每一件事令你生氣的時候
[00:03:55.040 --> 00:03:58.080]  大多數未必是因為那件事令你生氣
[00:03:58.080 --> 00:04:02.720]  而是因為那件事觸碰到你的底線,所以令你很生氣
[00:04:02.720 --> 00:04:05.000]  或者從另一個角度來看
[00:04:05.000 --> 00:04:09.520]  正是你很生氣的時候,你就了解到自己的底線在哪裡
[00:04:09.520 --> 00:04:16.080]  你了解到自己的底線的時候,你就可以懂得怎樣去審視,並且去處理
[00:04:16.080 --> 00:04:20.600]  這一種是逆向思維的一種想法
[00:04:20.600 --> 00:04:25.120]  因為一般我們人類的思維裏面,我們是以正向
[00:04:25.120 --> 00:04:28.680]  一個很正向來去想去處理那個問題
[00:04:28.680 --> 00:04:31.640]  而逆向就是用那種反方向
[00:04:31.640 --> 00:04:35.160]  這種的正向就是我們一種的習慣性
[00:04:35.160 --> 00:04:38.480]  人去處理問題,你肚餓的時候就煮飯吃
[00:04:38.480 --> 00:04:41.880]  就是以很正向的想法和習慣去處理
[00:04:41.880 --> 00:04:46.960]  但是一種逆向思維裏面是反去你的習慣性
[00:04:46.960 --> 00:04:50.240]  而往往這種想法的時候,有這種想法
[00:04:50.240 --> 00:04:54.320]  是可以在問題裏面獲得一種創造性的解決
[00:04:54.320 --> 00:04:57.200]  這就是逆向思維
[00:04:57.200 --> 00:04:59.480]  或許我再舉多一個例子
[00:04:59.480 --> 00:05:02.960]  在印度有一個電影院裏面
[00:05:02.960 --> 00:05:06.560]  經常都有人去看電影的時候,特別是女士
[00:05:06.560 --> 00:05:08.240]  她就戴帽子去看電影
[00:05:08.240 --> 00:05:10.080]  那你知道戴帽子去看電影的時候
[00:05:10.080 --> 00:05:13.040]  後面的人看電影就會被阻礙
[00:05:13.040 --> 00:05:17.000]  那些人就很想那個電影院的經理出一個通告
[00:05:17.000 --> 00:05:20.440]  叫那些人不要戴帽子進去看電影
[00:05:20.440 --> 00:05:23.920]  但那個經理就搖搖頭說,我不可以這樣寫
[00:05:23.920 --> 00:05:26.440]  我要寫是繼續可以戴帽子的
[00:05:26.440 --> 00:05:29.440]  那些人聽了之後就覺得很愕然或者很失望
[00:05:29.440 --> 00:05:34.040]  為什麼你會這樣去處理這個問題呢?
[00:05:34.040 --> 00:05:36.920]  第二天在放映這個電影之前
[00:05:36.920 --> 00:05:39.480]  有一個通告在銀幕上面
[00:05:39.480 --> 00:05:40.560]  他就這樣說
[00:05:40.560 --> 00:05:44.720]  本院為了照顧衰老有病的旅客
[00:05:44.720 --> 00:05:47.720]  允許他們繼續照常戴帽
[00:05:47.720 --> 00:05:51.800]  在放映的時間你都不需要脫下來
[00:05:51.800 --> 00:05:53.520]  這個通告一出的時候
[00:05:53.520 --> 00:05:57.120]  那些女士一看到就馬上脫下帽子
[00:05:57.120 --> 00:06:00.800]  這種逆向思維的意義是什麼?
[00:06:00.800 --> 00:06:05.600]  那些女士聽到原來戴帽子是代表你病、衰老
[00:06:05.600 --> 00:06:07.840]  她就馬上脫下來
[00:06:07.840 --> 00:06:10.640]  這個逆向思維令到一種創造
[00:06:10.640 --> 00:06:14.200]  一種突破的解決問題
[00:06:14.200 --> 00:06:16.560]  今天和大家分享那段經文
[00:06:16.560 --> 00:06:19.680]  路加福音六章十七到二十六節
[00:06:19.680 --> 00:06:25.120]  是耶穌在平原裏面說一個平原補糞
[00:06:25.120 --> 00:06:27.880]  是說裏面的一個訊息
[00:06:27.880 --> 00:06:32.080]  整段經文其實並不是去到第二十六節
[00:06:32.080 --> 00:06:33.480]  是去到第四十九節
[00:06:33.480 --> 00:06:38.160]  因為今天的時間所限我們只能涉獵到第二十六節
[00:06:38.160 --> 00:06:43.160]  這段經文稱呼為平原補糞
[00:06:43.160 --> 00:06:47.000]  這個平原補糞在裏面說到
[00:06:47.000 --> 00:06:54.120]  耶穌在一個平地上面對著一群人說話
[00:06:54.120 --> 00:06:57.280]  很多時候我們會聽到有登山補糞
[00:06:57.280 --> 00:06:59.440]  有些人在裏面討論
[00:06:59.440 --> 00:07:04.560]  究竟登山補糞和平原補糞是否同一篇訊息呢?
[00:07:04.560 --> 00:07:08.160]  當然在這裏我未必能夠完全詳解
[00:07:08.160 --> 00:07:10.880]  但很多時候當我們去看四福音的時候
[00:07:10.880 --> 00:07:14.040]  我們會發覺原來不同的作者
[00:07:14.040 --> 00:07:16.280]  他會拿一些不同的材料
[00:07:16.280 --> 00:07:19.720]  甚至因為他要寫給不同的對象的時候
[00:07:19.720 --> 00:07:25.080]  在裏面就會在這個材料上有多有少
[00:07:25.080 --> 00:07:27.880]  所以一般他們都會去體會
[00:07:27.880 --> 00:07:32.440]  登山補糞和平原補糞內容的訊息是一樣的
[00:07:32.440 --> 00:07:39.080]  只不過作者在裏面所使用的時候有所差別
[00:07:39.080 --> 00:07:42.880]  讓我們今天按著路加福音
[00:07:42.880 --> 00:07:46.120]  耶穌所說的平原補糞
[00:07:46.120 --> 00:07:52.400]  來看看當中的訊息
[00:07:52.400 --> 00:07:58.360]  讓我們先讀路加福音第六章十七到十九節
[00:07:58.360 --> 00:08:00.640]  讓我們一同去重讀
[00:08:00.640 --> 00:08:03.160]  耶穌和他們下了山
[00:08:03.160 --> 00:08:05.760]  站在一塊平地上
[00:08:05.760 --> 00:08:08.680]  同站的有許多門徒
[00:08:08.680 --> 00:08:10.760]  又有許多百姓
[00:08:10.760 --> 00:08:13.600]  從猶太泉地和耶路撒冷
[00:08:13.600 --> 00:08:16.360]  並泰爾西頓的海邊來
[00:08:16.360 --> 00:08:18.680]  都要聽他講道
[00:08:18.680 --> 00:08:21.360]  又指望醫治他們的病
[00:08:21.360 --> 00:08:25.800]  患有被污穢纏磨的也得了醫治
[00:08:25.800 --> 00:08:28.080]  眾人都想要摸他
[00:08:28.080 --> 00:08:31.280]  因為有能力從他身上發出來
[00:08:31.280 --> 00:08:37.480]  醫好了他們
[00:08:37.480 --> 00:08:38.800]  在這段經文裏面
[00:08:38.800 --> 00:08:41.880]  我們會看到有一群群眾
[00:08:41.880 --> 00:08:48.480]  這幾類群眾是甚麼群眾呢?
[00:08:48.480 --> 00:08:51.160]  有十二使徒
[00:08:51.160 --> 00:08:53.000]  有猶太人
[00:08:53.000 --> 00:08:55.480]  有外邦人
[00:08:55.480 --> 00:09:00.320]  這幾個群眾的指望是甚麼呢?
[00:09:00.320 --> 00:09:02.520]  這群門徒
[00:09:02.520 --> 00:09:04.800]  他們一直跟著耶穌
[00:09:04.800 --> 00:09:06.960]  在傳福音
[00:09:06.960 --> 00:09:10.160]  去做許多服事的工作
[00:09:10.160 --> 00:09:13.000]  這群門徒、使徒
[00:09:13.000 --> 00:09:17.760]  他們很想繼續去指望跟隨這位耶穌
[00:09:17.760 --> 00:09:23.560]  聖經裏面在十四至十六節就提到這十二個門徒是甚麼
[00:09:23.560 --> 00:09:31.240]  有西門、安德烈、雅各、約翰、肥歷、巴多羅邁、馬太、多瑪
[00:09:31.240 --> 00:09:35.160]  阿肋肥的兒子雅各、奮睿黨的西門
[00:09:35.160 --> 00:09:40.920]  雅各的兒子猶太和邁主的加略人猶太
[00:09:40.920 --> 00:09:42.480]  我們知道這十二個門徒
[00:09:42.480 --> 00:09:46.440]  他們有不同的性格、不同的學識、不同的宗教背景
[00:09:46.440 --> 00:09:50.800]  他們的人生似乎開始時是很平凡
[00:09:50.800 --> 00:09:57.120]  在福音書裏也說了他們有不同的優點和缺點
[00:09:57.120 --> 00:10:00.680]  但他們的指望就是跟隨耶穌
[00:10:00.680 --> 00:10:06.880]  在他身上能夠被他藉著的經歷被塑造
[00:10:06.880 --> 00:10:09.640]  之後成為不平凡的人
[00:10:09.640 --> 00:10:14.280]  這是這群門徒跟隨耶穌的指望
[00:10:14.280 --> 00:10:17.560]  希望在生命裏得到改變
[00:10:17.560 --> 00:10:20.200]  猶太人指望耶穌
[00:10:20.200 --> 00:10:22.960]  究竟這個耶穌是否尼塞亞呢?
[00:10:22.960 --> 00:10:27.400]  他們背負著律法、背負著舊約的背景
[00:10:27.400 --> 00:10:29.720]  他們正等候尼塞亞的來臨
[00:10:29.720 --> 00:10:33.840]  所以他們擠湧在這個平原上聽聽耶穌
[00:10:33.840 --> 00:10:37.520]  究竟這個耶穌是否那位尼塞亞呢?
[00:10:37.520 --> 00:10:42.360]  他們的指望是希望這個救主來臨
[00:10:42.360 --> 00:10:45.480]  而這群外邦人泰爾西頓
[00:10:45.480 --> 00:10:49.640]  這個泰爾西頓是一個繁榮的城市
[00:10:49.640 --> 00:10:54.200]  不過在裏面滿有不同的偶像
[00:10:54.200 --> 00:10:59.360]  在裏面無論醫學、哲學、藝術都很豐富
[00:10:59.360 --> 00:11:03.920]  但很可惜他們未認識這位獨一的真神
[00:11:03.920 --> 00:11:05.520]  他們指望可以在裏面
[00:11:05.520 --> 00:11:12.160]  究竟這個除了是他們拜開的偶像的神之外
[00:11:12.160 --> 00:11:16.440]  巴歷亞斯塔祿這個耶穌是甚麼來的呢?
[00:11:16.440 --> 00:11:21.000]  他們指望在裏面會否有一些新的東西給他們呢?
[00:11:21.000 --> 00:11:25.120]  而這群人的指望
[00:11:25.120 --> 00:11:28.200]  在裏面有些是想來聽道
[00:11:28.200 --> 00:11:30.160]  有些是想來治病
[00:11:30.160 --> 00:11:33.760]  有些是想來趕鬼
[00:11:33.760 --> 00:11:37.040]  在裏面他們想在心靈上有逆轉
[00:11:37.040 --> 00:11:39.760]  想在身體上有逆轉
[00:11:39.760 --> 00:11:42.520]  甚至因為污鬼纏身的時候
[00:11:42.520 --> 00:11:44.560]  身心靈都被捆綁
[00:11:44.560 --> 00:11:47.240]  很希望得著釋放的逆轉
[00:11:47.240 --> 00:11:49.320]  所以經文裏面有一句說話
[00:11:49.320 --> 00:11:52.400]  他說那群群眾想要摸他
[00:11:52.400 --> 00:11:56.160]  渴望接觸耶穌的神聖能力
[00:11:56.160 --> 00:12:01.560]  這種能力是一種幫助、一種power
[00:12:01.560 --> 00:12:05.400]  能夠在裏面得著醫治
[00:12:05.400 --> 00:12:09.080]  這個群體正正就是很期望
[00:12:09.080 --> 00:12:13.120]  可以在耶穌生命上得著一個逆轉
[00:12:13.120 --> 00:12:17.520]  因為人生裏面我們都很明白
[00:12:17.520 --> 00:12:21.120]  有打擊、有苦難
[00:12:21.120 --> 00:12:26.480]  而這種打擊、苦難往往是突然來的
[00:12:26.480 --> 00:12:28.480]  它好像盜賊一樣
[00:12:28.480 --> 00:12:31.760]  它突然可以在你生命裏去而來
[00:12:31.760 --> 00:12:35.160]  可能你昨天還健健康康
[00:12:35.160 --> 00:12:38.640]  但之後那天不知為何就病了
[00:12:38.640 --> 00:12:40.640]  甚至是一個重病
[00:12:40.640 --> 00:12:45.520]  你昨天在錢包上仍然有很多金錢
[00:12:45.520 --> 00:12:49.720]  但明天不知為何被人打劫
[00:12:49.720 --> 00:12:51.280]  就不見了那些錢
[00:12:51.280 --> 00:12:53.600]  原來這個人生的苦難
[00:12:53.600 --> 00:12:56.160]  好像盜賊一樣來到
[00:12:56.160 --> 00:12:57.920]  以弗所書二章一節說
[00:12:57.920 --> 00:13:00.360]  你們死在過犯罪惡之中
[00:13:00.360 --> 00:13:01.840]  他叫你們活過來
[00:13:01.840 --> 00:13:04.760]  那時你們在其中行事為人
[00:13:04.760 --> 00:13:06.920]  隨從今世的風俗
[00:13:06.920 --> 00:13:09.520]  馴服空中掌權者的首領
[00:13:09.520 --> 00:13:14.800]  就是現今在叛逆之子心中運行的邪靈
[00:13:14.800 --> 00:13:15.600]  弟兄姊妹
[00:13:15.600 --> 00:13:18.800]  我們仍然在這個世代裏面
[00:13:18.800 --> 00:13:22.400]  有很多不義不公的事情
[00:13:22.400 --> 00:13:27.560]  令我們好像活在一種被受打擊、苦難的裏面
[00:13:27.560 --> 00:13:31.000]  人生裏面可以突然沒有寂寞
[00:13:31.000 --> 00:13:35.280]  但今天那班門徒、猶太人、愛邦人
[00:13:35.280 --> 00:13:37.760]  他們想去到耶穌的面前
[00:13:37.760 --> 00:13:39.840]  得著一個寂寞
[00:13:39.840 --> 00:13:41.760]  得著一個逆轉
[00:13:41.760 --> 00:13:46.320]  得著一個重生
[00:13:46.320 --> 00:13:49.720]  這班人很希望在耶穌身上
[00:13:49.720 --> 00:13:54.280]  從祂的話語、從祂的醫治趕鬼
[00:13:54.280 --> 00:14:01.600]  能夠重新有一個新的生命
[00:14:01.600 --> 00:14:04.080]  耶穌在這個平原補訓裏面
[00:14:04.080 --> 00:14:07.120]  說了有四福和四禍
[00:14:07.120 --> 00:14:10.160]  這四福、四禍是甚麼來的呢?
[00:14:10.160 --> 00:14:14.840]  讓我們再讀二十至二十五節
[00:14:14.840 --> 00:14:16.360]  準備 1、2、3
[00:14:16.360 --> 00:14:19.160]  耶穌舉目看著門徒說
[00:14:19.160 --> 00:14:21.600]  你們貧窮的人有福了
[00:14:21.600 --> 00:14:24.080]  因為神的國是你們的
[00:14:24.080 --> 00:14:26.280]  你們飢餓的人有福了
[00:14:26.280 --> 00:14:28.480]  因為你們將要飽足
[00:14:28.480 --> 00:14:31.200]  你們哀嚎的人有福了
[00:14:31.200 --> 00:14:33.600]  因為你們將要嬉笑
[00:14:33.600 --> 00:14:35.440]  人為人子恨惡你們
[00:14:35.440 --> 00:14:36.440]  拒絕你們
[00:14:36.440 --> 00:14:37.920]  辱罵你們
[00:14:37.920 --> 00:14:39.360]  棄掉你們的命
[00:14:39.360 --> 00:14:40.280]  以為是惡
[00:14:40.280 --> 00:14:41.920]  你們就有福了
[00:14:41.920 --> 00:14:44.560]  當那日你們要歡喜跳躍
[00:14:44.560 --> 00:14:47.480]  因為你們在天上的賞賜是大的
[00:14:47.480 --> 00:14:50.800]  他們的祖宗代先知也是這樣
[00:14:50.800 --> 00:14:53.040]  但你們富足的人有禍了
[00:14:53.040 --> 00:14:55.560]  因為你們受過你們的安慰
[00:14:55.560 --> 00:14:57.640]  你們飽足的人有禍了
[00:14:57.640 --> 00:14:59.760]  因為你們將要飢餓
[00:14:59.760 --> 00:15:01.840]  你們嬉笑的人有禍了
[00:15:01.840 --> 00:15:07.360]  因為你們將要哀動哭泣
[00:15:07.360 --> 00:15:11.040]  人都說你們的時候你們就有禍了
[00:15:11.040 --> 00:15:18.760]  因為他們的祖宗代假先知也是這樣
[00:15:18.760 --> 00:15:22.160]  這四福是說什麼呢
[00:15:22.160 --> 00:15:25.600]  裡面說到貧窮是有福的
[00:15:25.600 --> 00:15:27.400]  飢餓是有福的
[00:15:27.400 --> 00:15:29.080]  哀嚎是有福的
[00:15:29.080 --> 00:15:31.720]  被恨惡是有福的
[00:15:31.720 --> 00:15:36.160]  這個福氣似乎和我們一般去想的時候
[00:15:36.160 --> 00:15:38.000]  很不大相同
[00:15:38.000 --> 00:15:42.040]  人裡面怎會喜歡貧窮呢
[00:15:42.040 --> 00:15:44.640]  人又怎會喜歡飢餓呢
[00:15:44.640 --> 00:15:47.960]  人又怎會喜歡整天哭哭啼啼地哭
[00:15:47.960 --> 00:15:51.240]  甚至被人恨惡呢
[00:15:51.240 --> 00:15:53.320]  這一切的福氣
[00:15:53.320 --> 00:15:59.560]  似乎都不是我們正向去想的那種福氣
[00:15:59.560 --> 00:16:01.840]  所以在聖經裡面
[00:16:01.840 --> 00:16:05.240]  如果我們再和登山補訓
[00:16:05.240 --> 00:16:09.720]  裡面說有關貧窮、飢餓、哀哭
[00:16:09.720 --> 00:16:13.000]  或者被恨惡的內容來看的時候
[00:16:13.000 --> 00:16:16.600]  我們就可以從另一方面來看
[00:16:16.600 --> 00:16:20.640]  這裡說到貧窮不單止是講物質
[00:16:20.640 --> 00:16:22.960]  是說到靈裡的貧窮
[00:16:22.960 --> 00:16:24.800]  這個靈裡的貧窮就是說
[00:16:24.800 --> 00:16:30.760]  他心靈上不能得著滿足
[00:16:30.760 --> 00:16:35.000]  他只是可以在心靈上
[00:16:35.000 --> 00:16:39.840]  整天都不能充滿在他心靈中的喜樂
[00:16:39.840 --> 00:16:41.760]  很貧窮
[00:16:41.760 --> 00:16:45.920]  飢餓也不單止是在身體上的飢餓
[00:16:45.920 --> 00:16:48.880]  而是在心靈上的飢餓
[00:16:48.880 --> 00:16:52.960]  在登山補訓裡面說飢渴無疑的人
[00:16:52.960 --> 00:16:55.080]  在他的心靈上
[00:16:55.080 --> 00:16:59.240]  他的義並不能夠滿足他
[00:16:59.240 --> 00:17:01.520]  哀哭的有福
[00:17:01.520 --> 00:17:03.320]  這裡的意義是說
[00:17:03.320 --> 00:17:05.920]  他對自己的罪
[00:17:05.920 --> 00:17:11.560]  對世界的邪惡的敗壞感到哀傷
[00:17:11.560 --> 00:17:15.600]  這些人會去體察人的心
[00:17:15.600 --> 00:17:19.160]  以致他在裡面有福
[00:17:19.160 --> 00:17:20.920]  被恨惡的有福
[00:17:20.920 --> 00:17:22.920]  因為他是為著人子
[00:17:22.920 --> 00:17:24.360]  也就是耶穌的緣故
[00:17:24.360 --> 00:17:26.320]  遭人去恨惡
[00:17:26.320 --> 00:17:32.160]  所以這群人是有福的
[00:17:32.160 --> 00:17:34.600]  而在當中這些福氣
[00:17:34.600 --> 00:17:37.080]  他說到神覺是他的
[00:17:37.080 --> 00:17:38.640]  你們可以得到飽足
[00:17:38.640 --> 00:17:40.280]  你們可以嬉笑
[00:17:40.280 --> 00:17:44.240]  並且你們的賞賜是大的
[00:17:44.240 --> 00:17:49.280]  這個不是我們一般人去想的那種福氣
[00:17:49.280 --> 00:17:52.480]  但往往我們一般人想想的那種福氣
[00:17:52.480 --> 00:17:54.680]  在這裡經文告訴我們
[00:17:54.680 --> 00:17:59.360]  竟然是一個和
[00:17:59.360 --> 00:18:01.880]  而在這個福氣當中
[00:18:01.880 --> 00:18:03.320]  是否在說今世
[00:18:03.320 --> 00:18:05.840]  還是來世還是永世呢
[00:18:05.840 --> 00:18:08.720]  似乎在這裡說的那種福氣
[00:18:08.720 --> 00:18:10.760]  是說當那日
[00:18:10.760 --> 00:18:13.160]  這種福氣不單止在這一刻
[00:18:13.160 --> 00:18:15.120]  當你去跟隨主的時候
[00:18:15.120 --> 00:18:16.960]  你相信這個福音的時候
[00:18:16.960 --> 00:18:18.880]  你心靈上得著
[00:18:18.880 --> 00:18:22.600]  將來也會更加圓滿來實現
[00:18:22.600 --> 00:18:27.480]  來得著這種福氣
[00:18:27.480 --> 00:18:29.520]  四和是什麼呢
[00:18:29.520 --> 00:18:31.000]  他說富足有和
[00:18:31.000 --> 00:18:31.920]  飽足有和
[00:18:31.920 --> 00:18:33.120]  嬉笑有和
[00:18:33.120 --> 00:18:35.080]  被讚賞也有和
[00:18:35.080 --> 00:18:37.240]  這一般都是我們想期望
[00:18:37.240 --> 00:18:38.600]  本來是一個福氣
[00:18:38.600 --> 00:18:42.240]  但在耶穌的教導上
[00:18:42.240 --> 00:18:44.560]  他竟然說是一個有和
[00:18:44.560 --> 00:18:45.560]  他竟然說
[00:18:45.560 --> 00:18:48.960]  如果你只想著地上的財富滿足
[00:18:48.960 --> 00:18:50.440]  是有和的
[00:18:50.440 --> 00:18:54.200]  如果你只想著今生的事物飽足
[00:18:54.200 --> 00:18:55.560]  是有和的
[00:18:55.560 --> 00:18:58.560]  如果你只想著享樂的嬉笑
[00:18:58.560 --> 00:18:59.960]  是有和的
[00:18:59.960 --> 00:19:03.320]  如果你只是說話行事
[00:19:03.320 --> 00:19:05.400]  只顧土人喜歡
[00:19:05.400 --> 00:19:08.920]  是有和的
[00:19:08.920 --> 00:19:11.800]  在這個經文裡
[00:19:11.800 --> 00:19:13.080]  你不難發現
[00:19:13.080 --> 00:19:16.760]  路加用了一種對比的手法
[00:19:16.760 --> 00:19:20.600]  來表達這四福四和
[00:19:20.600 --> 00:19:23.520]  貧窮對比富足
[00:19:23.520 --> 00:19:26.200]  飢餓對比飽足
[00:19:26.200 --> 00:19:29.000]  哀哭對比嬉笑
[00:19:29.000 --> 00:19:34.640]  被咒罵對比被讚賞
[00:19:34.640 --> 00:19:38.120]  路加為什麼要這樣表達呢
[00:19:38.120 --> 00:19:42.920]  正正因為耶穌要跟那些門徒說
[00:19:42.920 --> 00:19:44.920]  如果你按經文去看
[00:19:44.920 --> 00:19:48.600]  耶穌是舉目觀看那些門徒
[00:19:48.600 --> 00:19:50.600]  對著那些門徒說
[00:19:50.600 --> 00:19:52.600]  今天你要跟隨耶穌
[00:19:52.600 --> 00:19:58.200]  要繼續去認識這位耶穌的生命的時候
[00:19:58.200 --> 00:20:00.560]  你所想的價值觀
[00:20:00.560 --> 00:20:03.880]  並不是世人所說的
[00:20:03.880 --> 00:20:05.320]  不是要富足
[00:20:05.320 --> 00:20:07.080]  不是要飽足
[00:20:07.080 --> 00:20:09.160]  不是要嬉笑
[00:20:09.160 --> 00:20:11.240]  不是要被稱讚
[00:20:11.240 --> 00:20:13.240]  而是貧窮
[00:20:13.240 --> 00:20:14.760]  哀哭
[00:20:14.760 --> 00:20:15.720]  飢餓
[00:20:15.720 --> 00:20:19.560]  甚至被辱罵
[00:20:19.560 --> 00:20:23.960]  這個逆轉的意義是什麼呢
[00:20:23.960 --> 00:20:26.600]  人在世上很想找回自己
[00:20:26.600 --> 00:20:28.840]  因此他很想富有
[00:20:28.840 --> 00:20:30.440]  他很想飽足
[00:20:30.440 --> 00:20:34.120]  他很想時刻都嬉笑開心
[00:20:34.120 --> 00:20:38.200]  並且被人讚賞
[00:20:38.200 --> 00:20:44.600]  但在這個世界又能給你什麼呢
[00:20:44.600 --> 00:20:46.440]  在這個疫情當中
[00:20:46.440 --> 00:20:49.400]  很多小朋友都不用上學
[00:20:49.400 --> 00:20:51.720]  我的子女也一樣
[00:20:51.720 --> 00:20:55.240]  在這個疫情當中他們不用上學的時候
[00:20:55.240 --> 00:20:58.440]  他們也有做一些網上的功課
[00:20:58.440 --> 00:21:02.040]  但他們很特定在四點多的時候
[00:21:02.040 --> 00:21:05.320]  就會到樓下踢球
[00:21:05.320 --> 00:21:08.360]  在裡面踢球的時候
[00:21:08.360 --> 00:21:11.240]  他就認識了一群朋友
[00:21:11.240 --> 00:21:12.840]  每次我回來的時候
[00:21:12.840 --> 00:21:14.600]  都會問他今天踢得怎麼樣
[00:21:14.600 --> 00:21:16.120]  玩得怎麼樣
[00:21:16.120 --> 00:21:19.000]  特別是我兒子回來的時候
[00:21:19.000 --> 00:21:20.040]  他有時候就說
[00:21:20.040 --> 00:21:22.040]  下面的人很壞
[00:21:22.040 --> 00:21:24.600]  怎樣欺負他
[00:21:24.600 --> 00:21:29.240]  又跟他玩的時候
[00:21:29.240 --> 00:21:33.000]  他覺得很難去相處
[00:21:33.000 --> 00:21:35.560]  我有時候就跟他說
[00:21:35.560 --> 00:21:37.960]  既然你不想下去見到他們
[00:21:37.960 --> 00:21:40.360]  就不要下去玩
[00:21:40.360 --> 00:21:42.920]  留在家裡
[00:21:42.920 --> 00:21:45.800]  接著我每天回來的時候
[00:21:45.800 --> 00:21:47.320]  都不見了他
[00:21:47.320 --> 00:21:52.920]  我發覺他無論回來發很多牢騷
[00:21:52.920 --> 00:21:55.640]  他都會下去跟那群人玩
