
[00:00:00.000 --> 00:00:03.840]  各位姐妹,眨眼又一天,又來讀聖經了
[00:02:11.920 --> 00:02:14.800]  妾即是說她有妻的,又或者
[00:02:14.800 --> 00:02:18.720]  她娶了一個,不過是不當她是妻
[00:02:18.720 --> 00:02:22.000]  只不過是妾,還不是正室
[00:02:22.000 --> 00:02:26.400]  他們當時可以多娶一個女士
[00:02:26.400 --> 00:02:29.760]  於是我只做妾,不是做妻,才娶妾
[00:02:29.760 --> 00:02:33.840]  這個猶大上面就是以法連
[00:02:33.840 --> 00:02:36.800]  以法連的人到處來往
[00:02:36.800 --> 00:02:43.440]  「以法連山地的一個利美族的人,就娶了一個猶大伯里衡的女子為妾」
[00:02:43.440 --> 00:02:47.280]  伯里衡是猶大支派的地方
[00:02:47.280 --> 00:02:53.680]  誰知道妾行人離開丈夫
[00:02:53.680 --> 00:02:57.920]  回到猶大伯里衡,到了傅家
[00:02:57.920 --> 00:02:59.920]  在那裏住了四個月
[00:02:59.920 --> 00:03:05.120]  由於妾做了壞事
[00:03:05.120 --> 00:03:10.960]  做了壞事之後就不好意思留在那裏,就走了
[00:03:10.960 --> 00:03:15.200]  有沒有跟隨另一個男人呢?
[00:03:15.200 --> 00:03:19.120]  似乎沒有跟隨,看她的上文下理
[00:03:19.120 --> 00:03:23.760]  妾行人離開丈夫,可能被發現
[00:03:23.760 --> 00:03:28.880]  妾回到爸爸那裏,回猶大的伯里衡
[00:03:28.880 --> 00:03:33.360]  到了傅家,在那裏住了四個月
[00:03:33.360 --> 00:03:38.800]  住在爸爸家裏,沒有說那個行人的男士
[00:03:38.800 --> 00:03:45.680]  她的丈夫正式娶了她的猶大的利美人
[00:03:45.680 --> 00:03:50.720]  帶著一個僕人兩匹驢去見她
[00:03:50.720 --> 00:03:55.360]  帶一個僕人去幫忙,路上走路很遠
[00:03:55.360 --> 00:04:02.480]  兩匹驢是用好話勸她回來
[00:04:02.480 --> 00:04:06.640]  大家重新開始,好好的
[00:04:06.640 --> 00:04:13.600]  兩匹驢其實是一匹自己坐,一匹給妾坐
[00:04:13.600 --> 00:04:17.600]  去當然是那個僕人坐,回來那個僕人要走路
[00:04:17.600 --> 00:04:19.600]  想勸她回來
[00:04:19.600 --> 00:04:24.720]  女子就去,可能她也通知了,知道她回猶大
[00:04:24.720 --> 00:04:29.040]  於是就回去她丈夫外父那裏
[00:04:29.040 --> 00:04:32.240]  女子就引丈夫進入傅家
[00:04:32.240 --> 00:04:36.640]  他父見了那人便歡歡喜喜地迎接
[00:04:36.640 --> 00:04:39.440]  外父就很開心
[00:04:39.440 --> 00:04:42.640]  好呀好呀,你真是不說得了
[00:04:42.640 --> 00:04:45.040]  來接回我的女兒
[00:04:45.040 --> 00:04:48.320]  一來一來,歡歡喜喜地迎接
[00:04:48.320 --> 00:04:51.760]  那人的岳父就是女子的父親
[00:04:51.760 --> 00:04:58.800]  住了三天,留女婿住三日
[00:04:58.800 --> 00:05:02.000]  二人一同吃喝住宿
[00:05:02.000 --> 00:05:05.600]  在那裏住在那裏住,不用住客棧,其實當時也沒有甚麼客棧
[00:05:05.600 --> 00:05:09.040]  在那裏住,吃,好高興
[00:05:09.040 --> 00:05:14.160]  岳父接待女婿是好情願,開心的
[00:05:14.160 --> 00:05:16.160]  住了三日
[00:05:16.160 --> 00:05:19.920]  到第四日,這個利美人晨早起身就說
[00:05:19.920 --> 00:05:22.480]  岳父大人,我要走了
[00:05:22.480 --> 00:05:24.480]  帶了女子一起走了
[00:05:24.480 --> 00:05:27.040]  那女子的岳父就跟女婿說
[00:05:27.040 --> 00:05:29.040]  不要走,不要走
[00:05:29.040 --> 00:05:35.200]  不如先吃飯,加添心力,不要餓著走,然後可以行路
[00:05:35.200 --> 00:05:38.160]  先吃多餐飯
[00:05:38.160 --> 00:05:42.480]  第四日,到第四日早上準備走了
[00:05:42.480 --> 00:05:46.080]  是要很早就走,因為要慢慢走
[00:05:46.080 --> 00:05:51.920]  好呀,是要走路的,路仔,步人走,用腳程,不能很快
[00:05:51.920 --> 00:05:56.000]  於是又不是士兵,跟著走,不會很快
[00:05:56.000 --> 00:05:59.360]  那個岳父就不想他走
[00:05:59.360 --> 00:06:03.120]  吃多餐飯先,幹嘛這麼急
[00:06:03.120 --> 00:06:06.080]  於是又一起吃飯
[00:06:06.080 --> 00:06:09.040]  吃完飯之後,岳父就說
[00:06:09.040 --> 00:06:15.840]  不如你再住多一夜,暢快些,開心多晚,一起來喝酒吃飯
[00:06:15.840 --> 00:06:20.080]  逼著那個人,第四日都沒有走
[00:06:20.080 --> 00:06:26.160]  那人起來要走了,岳父又強留他,又住多一宿
[00:06:26.160 --> 00:06:28.640]  即是說,你先住多一晚
[00:06:28.640 --> 00:06:35.440]  不要啦,我要走了,夜晚,不然趕不到下一程,進不了城
[00:06:35.440 --> 00:06:39.520]  不過岳父強留他,不能走,不能走,住多一晚
[00:06:39.520 --> 00:06:41.520]  又住多一晚
[00:06:41.520 --> 00:06:45.920]  到第五日早上,起來又說要走了
[00:06:45.920 --> 00:06:53.280]  那個岳父又說,再吃點飯,加添心力,等到日間偏西再走
[00:06:53.280 --> 00:06:54.400]  為什麼呢?
[00:06:54.400 --> 00:07:04.320]  日間出去曬,很辛苦的走路,不如暗些先走,黃昏日落涼些先走
[00:07:04.320 --> 00:07:08.400]  吃了一餐飯,於是第五日又一起吃飯
[00:07:08.400 --> 00:07:10.400]  吃到怎樣呢?
[00:07:10.400 --> 00:07:13.440]  吃到黃昏了
[00:07:13.440 --> 00:07:17.040]  那人和他的妾和暴人起來要走了
[00:07:17.040 --> 00:07:25.280]  岳父又說,你看日間偏西了,不如住今晚,天都黑了
[00:07:25.280 --> 00:07:31.840]  住多一晚,暢快些,我們又喝過,然後明天早早起行回家
[00:07:31.840 --> 00:07:35.600]  留你今晚,第五晚了
[00:07:35.600 --> 00:07:37.600]  又叫他留在這裏
[00:07:37.600 --> 00:07:41.200]  誰知那人不願再住一夜
[00:07:41.200 --> 00:07:44.320]  於是,連夜黃昏也走了
[00:07:44.320 --> 00:07:48.720]  岳父說,不行了,已經耽誤了這麼久
[00:07:48.720 --> 00:07:52.480]  就避上了,兩匹奴打雀切起來走了
[00:07:52.480 --> 00:07:57.040]  來到耶布斯的對面,去到一個城
[00:07:57.040 --> 00:08:00.080]  那個城叫做耶布斯
[00:08:00.080 --> 00:08:05.040]  耶布斯其實就是耶路撒冷
[00:08:05.040 --> 00:08:07.040]  不是說來到耶路撒冷
[00:08:07.040 --> 00:08:11.840]  其實當時的耶路撒冷,還沒有正式叫這個名字
[00:08:11.840 --> 00:08:18.960]  耶布斯人集結在耶路撒冷一帶的地方
[00:08:18.960 --> 00:08:24.480]  所以聖殿是耶布斯人的一個和場
[00:08:24.480 --> 00:08:26.480]  就是耶布斯
[00:08:26.480 --> 00:08:33.600]  但是當時的耶布斯不是耶布斯,是外族的名字
[00:08:33.600 --> 00:08:35.840]  不是以色列人的地方
[00:08:35.840 --> 00:08:41.200]  當時有很多外族一群一群的住在不同的地方
[00:08:41.200 --> 00:08:43.200]  他們去到耶布斯
[00:08:43.200 --> 00:08:46.720]  臨近耶布斯的時候,日間快要下午了
[00:08:46.720 --> 00:08:48.720]  他們已經很晚出門
[00:08:48.720 --> 00:08:50.720]  走到那裏已經這樣
[00:08:50.720 --> 00:08:56.000]  布林對主人說,不如我們就進入耶布斯住
[00:08:56.000 --> 00:08:58.480]  不如我們就來到耶布斯
[00:08:58.480 --> 00:09:02.720]  不如住在耶布斯人的地方
[00:09:02.720 --> 00:09:08.160]  誰知道主人說,猶大的利美人說
[00:09:08.160 --> 00:09:13.600]  我們不可以進入不是以色列人住的愛邦城
[00:09:13.600 --> 00:09:15.920]  我們不要住在愛邦城
[00:09:15.920 --> 00:09:19.600]  不如我們去附近一個以色列的城
[00:09:19.600 --> 00:09:21.600]  就叫基比亞
[00:09:21.600 --> 00:09:24.160]  基比亞的匪徒,誰知道在那裏遇到匪徒
[00:09:24.160 --> 00:09:28.080]  不如我們住在以色列人的地方,就是基比亞
[00:09:28.080 --> 00:09:32.080]  基比亞就叫捷阿
[00:09:32.080 --> 00:09:34.080]  捷,捷
[00:09:34.080 --> 00:09:36.080]  這個B就是一個比
[00:09:36.080 --> 00:09:38.080]  捷,就是基
[00:09:38.080 --> 00:09:40.080]  捷阿,就是基比亞
[00:09:40.080 --> 00:09:42.080]  捷阿
[00:09:42.080 --> 00:09:44.080]  或者叫捷巴都可以
[00:09:44.080 --> 00:09:46.080]  捷巴,捷阿
[00:09:46.080 --> 00:09:48.080]  捷阿
[00:09:48.080 --> 00:09:50.080]  基比亞
[00:09:50.080 --> 00:09:52.080]  基比亞的意思就是小山
[00:09:52.080 --> 00:09:54.080]  我們去
[00:09:54.080 --> 00:09:56.080]  因為基比亞在一個小山上
[00:09:56.080 --> 00:09:58.080]  不如我們去住基比亞
[00:09:58.080 --> 00:10:02.080]  基比亞在我們以色列的地方好一點
[00:10:02.080 --> 00:10:06.080]  耶布斯,外族地方我們不要住了
[00:10:06.080 --> 00:10:10.080]  很有可能這個是猶大族的利美人
[00:10:10.080 --> 00:10:12.080]  比較注重不如住在以色列地
[00:10:12.080 --> 00:10:14.080]  以色列的城市
[00:10:14.080 --> 00:10:16.080]  好過住在愛邦城市
[00:10:16.080 --> 00:10:18.080]  原因就是
[00:10:18.080 --> 00:10:20.080]  其實猶太人
[00:10:20.080 --> 00:10:22.080]  不是猶太人,對不起講錯了
[00:10:22.080 --> 00:10:24.080]  其實以色列人一般來說
[00:10:24.080 --> 00:10:26.080]  他們是不想住在
[00:10:26.080 --> 00:10:28.080]  外族人的家裏
[00:10:28.080 --> 00:10:30.080]  甚至不是很想
[00:10:30.080 --> 00:10:32.080]  入外族人
[00:10:32.080 --> 00:10:34.080]  外邦人的家
[00:10:34.080 --> 00:10:36.080]  當時其實沒有客棧
[00:10:36.080 --> 00:10:38.080]  或者很少
[00:10:38.080 --> 00:10:40.080]  所以去到是要找人收留
[00:10:40.080 --> 00:10:42.080]  如果不是,你要露宿
[00:10:42.080 --> 00:10:44.080]  他們經常都預了
[00:10:44.080 --> 00:10:46.080]  露宿,沒有人收留你
[00:10:46.080 --> 00:10:48.080]  沒有人給你住,你就要露宿
[00:10:48.080 --> 00:10:50.080]  所以他們時常帶著
[00:10:50.080 --> 00:10:52.080]  帳篷,露宿
[00:10:52.080 --> 00:10:54.080]  不會就這樣輕身出去
[00:10:54.080 --> 00:10:56.080]  就對暴人說
[00:10:56.080 --> 00:10:58.080]  不如我們可以去一個地方
[00:10:58.080 --> 00:11:00.080]  或者在基比亞
[00:11:00.080 --> 00:11:02.080]  或者住附近的拉馬
[00:11:02.080 --> 00:11:04.080]  Rama
[00:11:04.080 --> 00:11:06.080]  Rama是小山丘
[00:11:06.080 --> 00:11:08.080]  其實有些聖經叫拉末
[00:11:08.080 --> 00:11:10.080]  就沒有叫拉馬
[00:11:10.080 --> 00:11:12.080]  叫拉末
[00:11:12.080 --> 00:11:14.080]  Rama是小山丘
[00:11:14.080 --> 00:11:16.080]  這個是小山,這個是小山丘
[00:11:16.080 --> 00:11:18.080]  不同的
[00:11:18.080 --> 00:11:20.080]  Rama是比小山
[00:11:20.080 --> 00:11:22.080]  還低一點的小丘
[00:11:22.080 --> 00:11:24.080]  是這個意思
[00:11:24.080 --> 00:11:26.080]  這兩個基比亞或者拉馬
[00:11:26.080 --> 00:11:28.080]  都是以色列地方
[00:11:28.080 --> 00:11:30.080]  不如那裡住
[00:11:30.080 --> 00:11:32.080]  自己人那裡
[00:11:32.080 --> 00:11:34.080]  他們就繼續往前走
[00:11:34.080 --> 00:11:36.080]  去到變雅敏茲派
[00:11:36.080 --> 00:11:38.080]  留意,是變雅敏茲派
[00:11:38.080 --> 00:11:40.080]  距離什利茲派
[00:11:40.080 --> 00:11:42.080]  分了地,去到變雅敏茲派
[00:11:42.080 --> 00:11:44.080]  的基比亞,日頭已經下了
[00:11:44.080 --> 00:11:46.080]  不能再前進,因為看不到路
[00:11:46.080 --> 00:11:48.080]  當時沒有電筒
[00:11:48.080 --> 00:11:50.080]  又沒有路燈
[00:11:50.080 --> 00:11:52.080]  不如我們就進入基比亞
[00:11:52.080 --> 00:11:54.080]  都是變雅敏茲派,我們自己
[00:11:54.080 --> 00:11:56.080]  以色列做人
[00:11:56.080 --> 00:11:58.080]  進入了基比亞
[00:11:58.080 --> 00:12:00.080]  就要住在那裡
[00:12:00.080 --> 00:12:02.080]  住宿
[00:12:02.080 --> 00:12:04.080]  這件事就是
[00:12:04.080 --> 00:12:06.080]  可惜就遇到人
[00:12:06.080 --> 00:12:08.080]  住宿
[00:12:08.080 --> 00:12:10.080]  他們去到基比亞是不認識人的
[00:12:10.080 --> 00:12:12.080]  那怎麼辦呢?
[00:12:12.080 --> 00:12:14.080]  又沒有人走過,這位先生
[00:12:14.080 --> 00:12:16.080]  是不是初來報到
[00:12:16.080 --> 00:12:18.080]  是不是客人
[00:12:18.080 --> 00:12:20.080]  住在那裡?在哪裡來的?
[00:12:20.080 --> 00:12:22.080]  你是怎樣的?
[00:12:22.080 --> 00:12:24.080]  今晚怎麼辦?
[00:12:24.080 --> 00:12:26.080]  沒有人問
[00:12:26.080 --> 00:12:28.080]  就坐在城的街道上
[00:12:28.080 --> 00:12:30.080]  因為無人
[00:12:30.080 --> 00:12:32.080]  接他們進家住宿
[00:12:32.080 --> 00:12:34.080]  沒有人請他進去家裡
[00:12:34.080 --> 00:12:36.080]  就算是自己以色列
[00:12:36.080 --> 00:12:38.080]  做的地方都沒有人請,都不能去
[00:12:38.080 --> 00:12:40.080]  人家那裡,他就沒有去問人
[00:12:40.080 --> 00:12:42.080]  可不可以讓我
[00:12:42.080 --> 00:12:44.080]  居留一晚,寄居
[00:12:44.080 --> 00:12:46.080]  他就沒有問
[00:12:46.080 --> 00:12:48.080]  由於這個人
[00:12:48.080 --> 00:12:50.080]  是帶齊所有東西出來的
[00:12:50.080 --> 00:12:52.080]  沒有人招呼
[00:12:52.080 --> 00:12:54.080]  就在街上
[00:12:54.080 --> 00:12:56.080]  晚上的時候
[00:12:56.080 --> 00:12:58.080]  其實他預備在街上過夜
[00:12:58.080 --> 00:13:00.080]  有一個老年人
[00:13:00.080 --> 00:13:02.080]  在田間做完工就回來了
[00:13:02.080 --> 00:13:04.080]  日頭都下黑了,看不見了
[00:13:04.080 --> 00:13:06.080]  回家吧,就離開那塊田
[00:13:06.080 --> 00:13:08.080]  這裡是
[00:13:08.080 --> 00:13:10.080]  以法連山地
[00:13:10.080 --> 00:13:12.080]  住基比亞的一個人
[00:13:12.080 --> 00:13:14.080]  但是是
[00:13:14.080 --> 00:13:16.080]  變雅文人
[00:13:16.080 --> 00:13:18.080]  當地變雅文族
[00:13:18.080 --> 00:13:20.080]  變雅文的基比亞
[00:13:20.080 --> 00:13:22.080]  變雅文人是一個老人家
[00:13:22.080 --> 00:13:24.080]  老人家種完田回來
[00:13:24.080 --> 00:13:26.080]  見到他們
[00:13:26.080 --> 00:13:28.080]  老人舉目看見客人
[00:13:28.080 --> 00:13:30.080]  客人這幫外人
[00:13:30.080 --> 00:13:32.080]  坐在城裡面的街上
[00:13:32.080 --> 00:13:34.080]  就問他
[00:13:34.080 --> 00:13:36.080]  你們在哪裡來的?
[00:13:36.080 --> 00:13:38.080]  你們要去哪裡?
[00:13:38.080 --> 00:13:40.080]  很正常
[00:13:40.080 --> 00:13:42.080]  你們這樣坐在這裡
[00:13:42.080 --> 00:13:44.080]  很多人都沒見過你
[00:13:44.080 --> 00:13:46.080]  我們在這裡長大,現在都老了
[00:13:46.080 --> 00:13:48.080]  種田的
[00:13:48.080 --> 00:13:50.080]  你們是在哪裡來的?
[00:13:50.080 --> 00:13:52.080]  去哪裡?有什麼計劃的?
[00:13:52.080 --> 00:13:54.080]  他們就說
[00:13:54.080 --> 00:13:56.080]  我們是從猶大的伯利恆來的
[00:13:56.080 --> 00:13:58.080]  我們剛剛離開猶大伯利恆
[00:13:58.080 --> 00:14:00.080]  現在就是經過
[00:14:00.080 --> 00:14:02.080]  以法連山地
[00:14:02.080 --> 00:14:04.080]  我們要回去猶大
[00:14:04.080 --> 00:14:06.080]  那裡
[00:14:06.080 --> 00:14:08.080]  渡過猶大伯利恆
[00:14:08.080 --> 00:14:10.080]  現在我要往耶和華的殿去
[00:14:10.080 --> 00:14:12.080]  因為我是尼美族
[00:14:12.080 --> 00:14:14.080]  我回去
[00:14:14.080 --> 00:14:16.080]  耶和華的殿那裡
[00:14:16.080 --> 00:14:18.080]  即是說
[00:14:18.080 --> 00:14:20.080]  我想去士羅
[00:14:20.080 --> 00:14:22.080]  想去士羅
[00:14:22.080 --> 00:14:24.080]  去到那裡
[00:14:24.080 --> 00:14:26.080]  不過在這裡沒有人
[00:14:26.080 --> 00:14:28.080]  接我進他的家
[00:14:28.080 --> 00:14:30.080]  我來到基比亞
[00:14:30.080 --> 00:14:32.080]  沒有人接待我
[00:14:32.080 --> 00:14:34.080]  唯有在街上
[00:14:34.080 --> 00:14:36.080]  我從伯利恆出來
[00:14:36.080 --> 00:14:38.080]  回去士羅
[00:14:38.080 --> 00:14:40.080]  我是尼美族
[00:14:40.080 --> 00:14:42.080]  在那裡有工作
[00:14:42.080 --> 00:14:44.080]  有侍奉
[00:14:44.080 --> 00:14:46.080]  其實不要緊
[00:14:46.080 --> 00:14:48.080]  伯伯沒有老人家
[00:14:48.080 --> 00:14:50.080]  不要緊
[00:14:50.080 --> 00:14:52.080]  其實我有糧草可以餵奴
[00:14:52.080 --> 00:14:54.080]  我與我的妾
[00:14:54.080 --> 00:14:56.080]  和我的僕人有餅有酒
[00:14:56.080 --> 00:14:58.080]  我們缺少什麼
[00:14:58.080 --> 00:15:00.080]  我們在街上
[00:15:00.080 --> 00:15:02.080]  住一晚都可以
[00:15:02.080 --> 00:15:04.080]  遮一遮
[00:15:04.080 --> 00:15:06.080]  自己有飯有酒有餅
[00:15:06.080 --> 00:15:08.080]  有食物
[00:15:08.080 --> 00:15:10.080]  有餵奴
[00:15:10.080 --> 00:15:12.080]  我們在街上過得了
[00:15:12.080 --> 00:15:14.080]  我們預了
[00:15:14.080 --> 00:15:16.080]  老人就說
[00:15:16.080 --> 00:15:18.080]  我希望你平安
[00:15:18.080 --> 00:15:20.080]  你所需要的
[00:15:20.080 --> 00:15:22.080]  我都可以給你
[00:15:22.080 --> 00:15:24.080]  今晚你要什麼我都可以給你
[00:15:24.080 --> 00:15:26.080]  我可以供應你
[00:15:26.080 --> 00:15:28.080]  來我家住
[00:15:28.080 --> 00:15:30.080]  只是不可在街上過夜
[00:15:30.080 --> 00:15:32.080]  這個紅字
[00:15:32.080 --> 00:15:34.080]  就是最重要的一句
[00:15:34.080 --> 00:15:36.080]  你千萬不要在街上
[00:15:36.080 --> 00:15:38.080]  過夜
[00:15:38.080 --> 00:15:40.080]  危險
[00:15:40.080 --> 00:15:42.080]  你在街上過夜
[00:15:42.080 --> 00:15:44.080]  不平安
[00:15:44.080 --> 00:15:46.080]  我希望你平安
[00:15:46.080 --> 00:15:48.080]  不如來我家
[00:15:48.080 --> 00:15:50.080]  帶他去老人家家
[00:15:50.080 --> 00:15:52.080]  老人家不是騙子
[00:15:52.080 --> 00:15:54.080]  是好人
[00:15:54.080 --> 00:15:56.080]  他繼續遇到匪徒
[00:15:56.080 --> 00:15:58.080]  餵奴
[00:15:58.080 --> 00:16:00.080]  洗腳吃漢
[00:16:00.080 --> 00:16:02.080]  為什麼要洗腳
[00:16:02.080 --> 00:16:04.080]  這是待客之道
[00:16:04.080 --> 00:16:06.080]  因為他們走完一日後
[00:16:06.080 --> 00:16:08.080]  雙腳有很多塵
[00:16:08.080 --> 00:16:10.080]  要洗乾淨腳
[00:16:10.080 --> 00:16:12.080]  才坐下吃飯
[00:16:12.080 --> 00:16:14.080]  他們吃飯坐在地上
[00:16:14.080 --> 00:16:16.080]  雙腳凍高
[00:16:16.080 --> 00:16:18.080]  當然要凍高
[00:16:18.080 --> 00:16:20.080]  坐得久
[00:16:20.080 --> 00:16:22.080]  有時這樣
[00:16:22.080 --> 00:16:24.080]  有時這樣
[00:16:24.080 --> 00:16:26.080]  很多時雙腳會支撐出來
[00:16:26.080 --> 00:16:28.080]  去人家那邊
[00:16:28.080 --> 00:16:30.080]  他們的腳骯髒
[00:16:30.080 --> 00:16:32.080]  所以要洗乾淨腳
[00:16:32.080 --> 00:16:34.080]  你看到諸耶穌時代
[00:16:34.080 --> 00:16:36.080]  水面走的就是門口六個大隻缸
[00:16:36.080 --> 00:16:38.080]  水是給客人洗腳
[00:16:38.080 --> 00:16:40.080]  進屋吃飯
[00:16:40.080 --> 00:16:42.080]  禮貌一點
[00:16:42.080 --> 00:16:44.080]  不是腳
[00:16:44.080 --> 00:16:46.080]  洗腳吃漢
[00:16:46.080 --> 00:16:48.080]  誰知出事了
[00:16:48.080 --> 00:16:50.080]  他們心裡正在歡唱的時候
[00:16:50.080 --> 00:16:52.080]  開心
[00:16:52.080 --> 00:16:54.080]  吃到你真好
[00:16:54.080 --> 00:16:56.080]  老人家你對我們這麼好
[00:16:56.080 --> 00:16:58.080]  你在時來聖殿
[00:16:58.080 --> 00:17:00.080]  我沒去過
[00:17:00.080 --> 00:17:02.080]  大家很開心
[00:17:02.080 --> 00:17:04.080]  在聊天
[00:17:04.080 --> 00:17:06.080]  城中的第一點
[00:17:06.080 --> 00:17:08.080]  基比亞的匪徒
[00:17:08.080 --> 00:17:10.080]  匪徒圍住房子
[00:17:10.080 --> 00:17:12.080]  鍊鍊扣門
[00:17:12.080 --> 00:17:14.080]  對房主老人說
[00:17:14.080 --> 00:17:16.080]  你把進入你家的人
[00:17:16.080 --> 00:17:18.080]  帶出來
[00:17:18.080 --> 00:17:20.080]  直接說
[00:17:20.080 --> 00:17:22.080]  我們要與他交合
[00:17:22.080 --> 00:17:24.080]  這樣都可以
[00:17:24.080 --> 00:17:26.080]  誰知匪徒
[00:17:26.080 --> 00:17:28.080]  不是全城
[00:17:28.080 --> 00:17:30.080]  不要誤會
[00:17:30.080 --> 00:17:32.080]  基比亞不是全城
[00:17:32.080 --> 00:17:34.080]  是基比亞的匪徒
[00:17:34.080 --> 00:17:36.080]  一群匪幫
[00:17:36.080 --> 00:17:38.080]  晚上就出動
[00:17:38.080 --> 00:17:40.080]  多數都是這樣
[00:17:40.080 --> 00:17:42.080]  匪徒圍住老人家的房子
[00:17:42.080 --> 00:17:44.080]  鍊鍊扣門
[00:17:44.080 --> 00:17:46.080]  喂
[00:17:46.080 --> 00:17:48.080]  裡面的老人家聽著
[00:17:48.080 --> 00:17:50.080]  老人
[00:17:50.080 --> 00:17:52.080]  將進入你家的人
[00:17:52.080 --> 00:17:54.080]  帶出來
[00:17:54.080 --> 00:17:56.080]  給我們錢
[00:17:56.080 --> 00:17:58.080]  不是
[00:17:58.080 --> 00:18:00.080]  我們要與他交合
[00:18:00.080 --> 00:18:02.080]  我們要與他有性行為
[00:18:02.080 --> 00:18:04.080]  這樣
[00:18:04.080 --> 00:18:06.080]  他叫交男人出來
[00:18:06.080 --> 00:18:08.080]  是他
[00:18:08.080 --> 00:18:10.080]  那個男人
[00:18:10.080 --> 00:18:12.080]  我們要個男人
[00:18:12.080 --> 00:18:14.080]  為什麼呢
[00:18:14.080 --> 00:18:16.080]  同性戀者
[00:18:16.080 --> 00:18:18.080]  要個男人
[00:18:18.080 --> 00:18:20.080]  匪徒全部都是這樣
[00:18:20.080 --> 00:18:22.080]  房主老人家
[00:18:22.080 --> 00:18:24.080]  出來跟我們說
[00:18:24.080 --> 00:18:26.080]  弟兄們
[00:18:26.080 --> 00:18:28.080]  不要這樣
[00:18:28.080 --> 00:18:30.080]  不要這樣
[00:18:30.080 --> 00:18:32.080]  作惡
[00:18:32.080 --> 00:18:34.080]  不要做這件壞事
[00:18:34.080 --> 00:18:36.080]  老人家跟我們說
[00:18:36.080 --> 00:18:38.080]  本鎮居民
[00:18:38.080 --> 00:18:40.080]  老人家
[00:18:40.080 --> 00:18:42.080]  這個人既然進入我家
[00:18:42.080 --> 00:18:44.080]  就我的朋友給一點面子
[00:18:44.080 --> 00:18:46.080]  不要這樣
[00:18:46.080 --> 00:18:48.080]  而且你們
[00:18:48.080 --> 00:18:50.080]  老人家直接說
[00:18:50.080 --> 00:18:52.080]  要行邪醜事
[00:18:52.080 --> 00:18:54.080]  醜事
[00:18:54.080 --> 00:18:56.080]  不要行這麼
[00:18:56.080 --> 00:18:58.080]  壞事
[00:18:58.080 --> 00:19:00.080]  不要這樣
[00:19:00.080 --> 00:19:02.080]  男人跟男人
[00:19:02.080 --> 00:19:04.080]  不要行邪醜事
[00:19:04.080 --> 00:19:06.080]  所以這個題目就是
[00:19:06.080 --> 00:19:08.080]  基比亞的匪徒
[00:19:08.080 --> 00:19:10.080]  兇淫惡
[00:19:10.080 --> 00:19:12.080]  打我們門
[00:19:12.080 --> 00:19:14.080]  帶他出來
[00:19:14.080 --> 00:19:16.080]  淫,好壞好醜惡
[00:19:16.080 --> 00:19:18.080]  兇淫醜惡
[00:19:18.080 --> 00:19:20.080]  這四個字
