
[00:00:00.000 --> 00:00:02.360]  我想問頂層門有多少人
[00:05:09.600 --> 00:05:11.320]  形成性查驚
[00:05:11.320 --> 00:05:13.440]  廣播了 錄完之後
[00:05:13.440 --> 00:05:15.600]  是廣播進去裡面
[00:05:15.600 --> 00:05:20.000]  是給更多的人可以聽到的
[00:05:20.000 --> 00:05:21.760]  我當時的心裡面
[00:05:21.760 --> 00:05:24.000]  非常的奇怪
[00:05:24.000 --> 00:05:27.240]  從來沒試過一個這樣的經歷
[00:05:27.240 --> 00:05:32.280]  後來又透過戴牧師的一些介紹
[00:05:32.280 --> 00:05:35.200]  我們有機會跟幾個牧者一起培訓
[00:05:35.200 --> 00:05:36.480]  而去到培訓的時候
[00:05:36.480 --> 00:05:37.760]  嚇了我一跳
[00:05:37.760 --> 00:05:41.480]  原來坐在下面密密麻麻
[00:05:41.480 --> 00:05:43.560]  那些人 那些童工
[00:05:43.560 --> 00:05:48.320]  全部是藍衣藍褲
[00:05:48.320 --> 00:05:53.520]  是我以前從來沒見過的經歷
[00:05:53.520 --> 00:05:54.800]  接著另一方面
[00:05:54.800 --> 00:05:57.400]  當我回到香港侍奉的時候
[00:05:57.400 --> 00:06:01.280]  由方方那邊開始
[00:06:01.280 --> 00:06:03.080]  去到秋創
[00:06:03.080 --> 00:06:05.360]  由秋創去到羅氏
[00:06:05.360 --> 00:06:10.520]  羅氏 長廣 然後跟著恩福中心
[00:06:10.520 --> 00:06:15.720]  大家都知道 排隊已經成為恩福的一個文化
[00:06:15.720 --> 00:06:18.440]  這個也是我以前從來沒想過
[00:06:18.440 --> 00:06:20.080]  因為美國那邊的牧會
[00:06:20.080 --> 00:06:24.440]  是從來不需要排隊的
[00:06:24.440 --> 00:06:26.840]  一個門口是大的
[00:06:26.840 --> 00:06:29.000]  路是很多的
[00:06:29.000 --> 00:06:31.560]  入口的地方非常多的
[00:06:31.560 --> 00:06:34.600]  人是很少的
[00:06:34.600 --> 00:06:37.360]  所以是沒有需要排隊的
[00:06:37.360 --> 00:06:41.520]  回到香港的時候是很不同的
[00:06:41.520 --> 00:06:45.200]  最後一件事 也給大家知道
[00:06:45.200 --> 00:06:48.320]  我記得我曾經投稿去中信
[00:06:48.320 --> 00:06:51.240]  是我的見證
[00:06:51.240 --> 00:06:53.440]  結果收到的一個回音
[00:06:53.440 --> 00:06:57.680]  你的稿件太長
[00:06:57.680 --> 00:07:01.400]  不大適合我們的需要
[00:07:01.400 --> 00:07:06.640]  所以決定不會登載
[00:07:06.640 --> 00:07:11.160]  但是也沒有寄回給我
[00:07:11.160 --> 00:07:15.200]  那是我的第一次投稿的經歷
[00:07:15.200 --> 00:07:17.960]  而投稿的結果是
[00:07:17.960 --> 00:07:20.760]  我好像沒什麼心
[00:07:20.760 --> 00:07:22.960]  我想繼續寫東西下去
[00:07:22.960 --> 00:07:25.080]  所以從那個時候開始
[00:07:25.080 --> 00:07:29.040]  我投稿中信只有一次
[00:07:29.040 --> 00:07:30.400]  就是那一次
[00:07:30.400 --> 00:07:33.080]  接著也沒有投稿過
[00:07:33.080 --> 00:07:35.280]  我也沒想過我會寫書的
[00:07:35.280 --> 00:07:38.680]  不過自從來到香港之後
[00:07:38.680 --> 00:07:41.800]  是因為說了一段時間的陪寧會
[00:07:41.800 --> 00:07:44.320]  有些人就問我
[00:07:44.320 --> 00:07:47.000]  你那些東西有沒有寫下來
[00:07:47.000 --> 00:07:48.480]  可不可以出書
[00:07:48.480 --> 00:07:49.960]  就是因為有出版社
[00:07:49.960 --> 00:07:51.320]  問我做這件事
[00:07:51.320 --> 00:07:52.840]  我告訴他
[00:07:52.840 --> 00:07:56.520]  我的那些很亂的
[00:07:56.520 --> 00:07:58.840]  寫得不太完全
[00:07:58.840 --> 00:08:00.320]  不太好
[00:08:00.320 --> 00:08:02.480]  他說不要緊 你寫了之後來給我們
[00:08:02.480 --> 00:08:04.960]  我們有人幫你去編輯的
[00:08:04.960 --> 00:08:07.040]  幫你去校推的
[00:08:07.040 --> 00:08:08.760]  結果就是因為這樣
[00:08:08.760 --> 00:08:10.880]  我就開始將有幾本
[00:08:10.880 --> 00:08:12.960]  用開的材料
[00:08:12.960 --> 00:08:14.240]  一心見血
[00:08:14.240 --> 00:08:15.240]  價值觀
[00:08:15.240 --> 00:08:16.880]  新生命生活
[00:08:16.880 --> 00:08:21.120]  然後還有一些性格重整
[00:08:21.120 --> 00:08:23.560]  壞習慣重整
[00:08:23.560 --> 00:08:25.040]  性命論
[00:08:25.040 --> 00:08:26.760]  認識著基督等等
[00:08:26.760 --> 00:08:28.080]  就交給他們
[00:08:28.080 --> 00:08:30.120]  我沒想到他們
[00:08:30.120 --> 00:08:33.160]  很認真地從頭到尾
[00:08:33.160 --> 00:08:34.920]  就是跟我這樣來做
[00:08:34.920 --> 00:08:36.640]  以至那些書
[00:08:36.640 --> 00:08:39.840]  逐年逐年這樣出來
[00:08:39.840 --> 00:08:42.560]  我為這一切感恩
[00:08:42.560 --> 00:08:45.120]  今天講道的時候
[00:08:45.120 --> 00:08:49.240]  很想和大家介紹一位
[00:08:49.240 --> 00:08:52.160]  聖經的四大人物
[00:08:52.160 --> 00:08:53.920]  第二位
[00:08:53.920 --> 00:08:56.760]  這個就是雅各
[00:08:56.760 --> 00:08:59.560]  雅各原來
[00:08:59.560 --> 00:09:03.000]  在他自己人生裡面最低谷的時間
[00:09:03.000 --> 00:09:04.400]  這個低谷是什麼呢?
[00:09:04.400 --> 00:09:07.480]  就是剛剛拿了長子的名分
[00:09:07.480 --> 00:09:10.000]  就是他哥哥因為紅豆湯
[00:09:10.000 --> 00:09:13.120]  就換了長子的名分給他
[00:09:13.120 --> 00:09:14.320]  第二另一方面
[00:09:14.320 --> 00:09:16.520]  也拿了他父親的祝福
[00:09:16.520 --> 00:09:18.120]  這個是他自己騙回來的
[00:09:18.120 --> 00:09:20.920]  是他媽媽和他一起騙回來的
[00:09:20.920 --> 00:09:22.440]  祝福拿了
[00:09:22.440 --> 00:09:24.520]  長子的名分拿了
[00:09:24.520 --> 00:09:26.280]  但是得來的結果是什麼呢?
[00:09:26.280 --> 00:09:28.400]  是災難一場
[00:09:28.400 --> 00:09:29.680]  這個災難
[00:09:29.680 --> 00:09:33.480]  是他的哥哥以素直接告訴他
[00:09:33.480 --> 00:09:35.840]  我不會放過你
[00:09:35.840 --> 00:09:38.400]  在我爸爸死那一天
[00:09:38.400 --> 00:09:40.120]  我一定要你的命
[00:09:40.120 --> 00:09:41.640]  不要以為
[00:09:41.640 --> 00:09:43.600]  你拿了長子的名分
[00:09:43.600 --> 00:09:45.160]  你分家產的時候
[00:09:45.160 --> 00:09:46.480]  你就會多一半
[00:09:46.480 --> 00:09:47.760]  沒有這樣的事
[00:09:47.760 --> 00:09:49.200]  我會殺了你
[00:09:49.200 --> 00:09:50.640]  全部的東西都是我的
[00:09:50.640 --> 00:09:52.480]  差不多等於這樣說
[00:09:52.480 --> 00:09:53.560]  就是因為這樣
[00:09:53.560 --> 00:09:54.440]  他聽不到
[00:09:54.440 --> 00:09:55.920]  他的媽媽聽到
[00:09:55.920 --> 00:09:57.960]  而當他媽媽聽到的時候
[00:09:57.960 --> 00:10:00.160]  就悄悄地告訴他
[00:10:00.160 --> 00:10:01.200]  兒子啊
[00:10:01.200 --> 00:10:02.200]  你有這麼快
[00:10:02.200 --> 00:10:03.680]  有這麼快就要逃亡了
[00:10:03.680 --> 00:10:04.880]  不要再回來了
[00:10:04.880 --> 00:10:06.480]  去你舅父那裡吧
[00:10:06.480 --> 00:10:07.520]  去他舅父那裡
[00:10:07.520 --> 00:10:09.240]  要走多遠呢?
[00:10:09.240 --> 00:10:10.720]  我想當時
[00:10:10.720 --> 00:10:15.600]  走路起碼要幾個月
[00:10:15.600 --> 00:10:17.280]  非常遠的地方
[00:10:17.280 --> 00:10:20.160]  走路要幾個月才走得到
[00:10:20.160 --> 00:10:22.600]  但是他都是為了逃命的緣故
[00:10:22.600 --> 00:10:24.320]  他媽媽就告訴他
[00:10:24.320 --> 00:10:25.400]  你有這麼快
[00:10:25.400 --> 00:10:28.640]  有這麼快就要逃亡了
[00:10:28.640 --> 00:10:31.160]  結果瓦國就是因為這樣的緣故
[00:10:31.160 --> 00:10:34.880]  逃難離開他媽媽
[00:10:34.880 --> 00:10:37.200]  離開他爸爸
[00:10:37.200 --> 00:10:40.080]  就想去找他舅父
[00:10:40.080 --> 00:10:41.880]  這個地方
[00:10:41.880 --> 00:10:45.920]  是等於現在的
[00:10:45.920 --> 00:10:49.000]  你可以這樣說
[00:10:49.000 --> 00:10:50.800]  以色列的地方
[00:10:50.800 --> 00:10:54.720]  一直走到伊拉克兩河
[00:10:54.720 --> 00:10:56.840]  或者我們叫做現在
[00:10:56.840 --> 00:11:01.400]  在一個西乃附近
[00:11:01.400 --> 00:11:05.080]  其實是相當遠的一個地方
[00:11:05.080 --> 00:11:11.600]  而且是絕對不好走的地方
[00:11:11.600 --> 00:11:18.640]  結果他在走的過程當中
[00:11:18.640 --> 00:11:21.840]  走到一個地方
[00:11:21.840 --> 00:11:24.200]  叫做路斯
[00:11:24.200 --> 00:11:29.120]  路斯這個字原文就叫做行樹
[00:11:29.120 --> 00:11:34.560]  其實這個字就是現在的伯特利
[00:11:34.560 --> 00:11:37.760]  他到了那裡的時候就發了一個夢
[00:11:37.760 --> 00:11:42.760]  而這個夢是燃起了他的鬥志
[00:11:42.760 --> 00:11:48.800]  這個鬥志不單止能夠順利走到他舅父拉班的地方
[00:11:48.800 --> 00:11:53.840]  甚至燃起了他日後整個人生
[00:11:53.840 --> 00:11:55.280]  原因在哪裡呢?
[00:11:55.280 --> 00:11:58.320]  這個夢境有幾個特色
[00:11:58.320 --> 00:12:04.480]  我今天很想跟大家分析這個夢境
[00:12:04.480 --> 00:12:06.600]  親愛的弟兄姊妹
[00:12:06.600 --> 00:12:11.400]  這個夢境也給我們今天可以有一個指引
[00:12:11.400 --> 00:12:14.600]  有哪些夢是值得我們去尋夢的
[00:12:14.600 --> 00:12:16.120]  你繼續下去
[00:12:16.120 --> 00:12:17.200]  有哪些夢呢
[00:12:17.200 --> 00:12:19.640]  你有這麼快,得這麼快
[00:12:19.640 --> 00:12:21.880]  停止了,繼續發下去
[00:12:21.880 --> 00:12:26.600]  甚至有這麼快,得這麼快將那些夢全部清除
[00:12:26.600 --> 00:12:29.880]  不要繼續,舉個例子
[00:12:29.880 --> 00:12:34.280]  有個弟兄發夢發著,中了彩票
[00:12:34.280 --> 00:12:36.960]  突然之間
[00:12:36.960 --> 00:12:39.360]  在老闆面前受的冤氣
[00:12:39.360 --> 00:12:44.120]  他就說一次過全部掃清了
[00:12:44.120 --> 00:12:47.560]  發夢發著他自己中了彩票,成億
[00:12:47.560 --> 00:12:49.680]  然後回到公司的時候
[00:12:49.680 --> 00:12:52.080]  就跟老闆說一聲
[00:12:52.080 --> 00:12:56.560]  對不起,我今天要解僱你
[00:12:56.560 --> 00:12:58.600]  然後跟同事說一聲
[00:12:58.600 --> 00:13:01.640]  今天跟你們再見,我不會再做了
[00:13:01.640 --> 00:13:05.360]  然後樣樣的東西都可以不用了
[00:13:05.360 --> 00:13:07.680]  離職的東西不用了,什麼都不用了
[00:13:07.680 --> 00:13:11.120]  所以再見了
[00:13:11.120 --> 00:13:13.840]  他發夢發著自己意氣風發的時候
[00:13:13.840 --> 00:13:16.240]  突然間就醒了
[00:13:16.240 --> 00:13:21.000]  這個弟兄又夠膽將這個夢告訴我
[00:13:21.000 --> 00:13:22.440]  那我就跟著跟他說
[00:13:22.440 --> 00:13:26.960]  弟兄,這個夢
[00:13:26.960 --> 00:13:30.320]  我希望你以後都不要再發了
[00:13:30.320 --> 00:13:33.760]  因為不合神心意
[00:13:33.760 --> 00:13:37.360]  不勞而獲的東西,不應該是我們追求的
[00:13:37.360 --> 00:13:39.160]  也有一個人發夢發著
[00:13:39.160 --> 00:13:44.000]  有一個很漂亮很漂亮的校花
[00:13:44.000 --> 00:13:49.080]  我去找他,還說投懷送抱
[00:13:49.080 --> 00:13:51.360]  他結了婚
[00:13:51.360 --> 00:13:54.760]  我跟著跟他說
[00:13:54.760 --> 00:13:58.000]  弟兄,我希望日後你的裡面
[00:13:58.000 --> 00:14:00.240]  不會有這些夢再出現
[00:14:00.240 --> 00:14:02.400]  否則會影響你的
[00:14:02.400 --> 00:14:04.720]  而且影響你的婚姻
[00:14:04.720 --> 00:14:06.600]  很多很多的問題
[00:14:06.600 --> 00:14:10.240]  就說到底有什麼夢是值得我們去尋夢
[00:14:10.240 --> 00:14:12.920]  有哪些夢有這麼快就這麼快停止了
[00:14:12.920 --> 00:14:16.640]  有哪些夢是可以去嘗試
[00:14:16.640 --> 00:14:19.080]  我今天就給大家來看看
[00:14:19.080 --> 00:14:22.160]  雅各的夢有三個特質
[00:14:22.160 --> 00:14:25.680]  是值得我們深思
[00:14:25.680 --> 00:14:29.200]  首先第一個特質是什麼呢?
[00:14:29.200 --> 00:14:36.080]  他的夢境是跟神的應許緊扣的
[00:14:36.080 --> 00:14:39.920]  我們一起首先去讀一讀
[00:14:39.920 --> 00:14:47.520]  由二十八章創世紀第十節開始
[00:14:47.520 --> 00:14:51.080]  我們一起讀到十五節
[00:14:51.080 --> 00:14:52.640]  十節到十五節
[00:14:52.640 --> 00:14:54.480]  大家找到我們一起讀
[00:14:54.480 --> 00:14:59.160]  雅各出了別時巴
[00:14:59.160 --> 00:15:00.560]  到了一個地方
[00:15:00.560 --> 00:15:02.200]  因為太陽下了
[00:15:02.200 --> 00:15:08.240]  就在那裡住宿
[00:15:08.240 --> 00:15:10.640]  在那裡躺臥睡了
[00:15:10.640 --> 00:15:13.400]  看見一個梯子立在地上
[00:15:13.400 --> 00:15:15.600]  梯子的頭頂著天
[00:15:15.600 --> 00:15:19.720]  有神的使者在梯子上上去下來
[00:15:19.720 --> 00:15:22.440]  耶和華站在梯子上說
[00:15:22.440 --> 00:15:24.200]  我是耶和華
[00:15:24.200 --> 00:15:25.840]  你祖阿伯拉罕的神
[00:15:25.840 --> 00:15:27.680]  也是以撒的神
[00:15:27.680 --> 00:15:30.360]  我要將你現在所躺臥之地
[00:15:30.360 --> 00:15:39.040]  賜給你你的後裔必向西南北開展
[00:15:39.040 --> 00:15:42.720]  地上的蠻族必因你和你的後裔得福
[00:15:42.720 --> 00:15:46.560]  我也與你同在
[00:15:46.560 --> 00:15:48.000]  我必保佑你
[00:15:48.000 --> 00:15:49.680]  領你歸回這地
[00:15:49.680 --> 00:15:51.560]  總不離棄你
[00:15:51.560 --> 00:15:54.680]  直到我成全我向你所應許的
[00:15:54.680 --> 00:15:57.000]  在這個夢境裡面
[00:15:57.000 --> 00:16:00.160]  有一樣東西非常重要的
[00:16:00.160 --> 00:16:04.720]  這個夢境是與神的應許息息相關
[00:16:04.720 --> 00:16:06.480]  到底是甚麼應許呢?
[00:16:06.480 --> 00:16:09.760]  有幾樣東西非常重要的
[00:16:09.760 --> 00:16:11.000]  首先第一
[00:16:11.000 --> 00:16:15.160]  是與那塊地的應許息息相關
[00:16:15.160 --> 00:16:18.000]  我們首先給大家看一看
[00:16:18.000 --> 00:16:21.200]  到底與地的應許息息相關
[00:16:21.200 --> 00:16:23.520]  是關乎到甚麼呢?
[00:16:23.520 --> 00:16:26.880]  《創世紀》十五章十八到二十一節
[00:16:26.880 --> 00:16:28.280]  在這段聖經當中
[00:16:28.280 --> 00:16:32.720]  你們找到的,我們一起讀一讀這一段
[00:16:32.720 --> 00:16:35.560]  或者我讀一讀
[00:16:35.560 --> 00:16:39.280]  開頭十八節,即是十七節
[00:16:39.280 --> 00:16:42.920]  日落天黑,不料有無煙的爐
[00:16:42.920 --> 00:16:46.680]  並燒著火把從那些玉塊中經過
[00:16:46.680 --> 00:16:50.600]  當那一日,耶和華與亞伯蘭立約
[00:16:50.600 --> 00:16:51.760]  我們一起讀
[00:16:51.760 --> 00:17:12.840]  「說,我以賜給你的後裔甲摩尼人,赫人,比利洗人,利弗欽人,亞摩尼人,迦南人,底甲薩人,耶布斯人至地」
[00:17:12.840 --> 00:17:15.160]  在這段聖經當中
[00:17:15.160 --> 00:17:16.960]  首先我們看一看
[00:17:16.960 --> 00:17:23.000]  「亞國在這個地方,我必要將這個地來賜給你們」
[00:17:23.000 --> 00:17:27.600]  「成為你們永遠遺孽的地方」
[00:17:27.600 --> 00:17:30.080]  這個地是這樣的
[00:17:30.080 --> 00:17:38.000]  而另一方面我們看到在亞伯蘭與神之間的關係當中
[00:17:38.000 --> 00:17:43.480]  神亦非常清楚在十五章已經告訴他父親
[00:17:43.480 --> 00:17:45.480]  這塊地是要給他的
[00:17:45.480 --> 00:17:49.400]  這塊地到底包括到甚麼地方呢?
[00:17:49.400 --> 00:17:51.640]  起碼我們可以看得見
[00:17:51.640 --> 00:17:56.120]  是由埃及河南去到埃及河
[00:17:56.120 --> 00:18:00.960]  一直去到伯拉大河之地
[00:18:00.960 --> 00:18:06.320]  伯拉大河就是又法拉底河這塊地
[00:18:06.320 --> 00:18:07.520]  換句話來說
[00:18:07.520 --> 00:18:10.200]  你可以看得見這塊地的本身
[00:18:10.200 --> 00:18:11.720]  西去到地中海
[00:18:11.720 --> 00:18:14.080]  南去到埃及
[00:18:14.080 --> 00:18:16.000]  北去到黎巴嫩
[00:18:16.000 --> 00:18:16.960]  敘利亞
[00:18:16.960 --> 00:18:19.440]  而東去到哪裡呢?
[00:18:19.440 --> 00:18:23.080]  其實東是去到現在的伊拉克
[00:18:23.080 --> 00:18:24.840]  各位親愛的弟兄姊妹
[00:18:24.840 --> 00:18:25.840]  我們看得見
[00:18:25.840 --> 00:18:30.080]  神再一次將這個應許告訴亞國
[00:18:30.080 --> 00:18:32.880]  這塊地我是賜給你們
[00:18:32.880 --> 00:18:36.680]  你和你的後裔都要得到
[00:18:36.680 --> 00:18:37.680]  第二件事
[00:18:37.680 --> 00:18:39.960]  有關後裔的應許
[00:18:39.960 --> 00:18:44.560]  亦都非常清楚在這個地方出現
[00:18:44.560 --> 00:18:46.040]  我們一起去看一看
[00:18:46.040 --> 00:18:47.600]  到底這個地的應許
[00:18:47.600 --> 00:18:52.160]  是怎樣和神對亞伯蘭的應許息息相關呢?
[00:18:52.160 --> 00:18:53.880]  十七章
[00:18:53.880 --> 00:18:55.200]  我們一起去看一看
[00:18:55.200 --> 00:18:56.960]  蒼世紀的十七章
[00:18:56.960 --> 00:19:00.960]  四至到第八節
[00:19:00.960 --> 00:19:02.240]  一起讀
[00:19:02.240 --> 00:19:06.560]  「我與你立約,你要作多國之父,從此以後。」
[00:19:06.560 --> 00:19:08.880]  你都明不要再叫亞伯蘭
[00:19:08.880 --> 00:19:10.480]  但要叫亞伯拉罕
[00:19:10.480 --> 00:19:37.440]  「因為我要立你作多國之父,我必使你的後裔極其繁多,國道從你而入,君王從你而出,我要與你並你世世代代的後裔作永遠的羊,作你和你的後裔的神,我要將你現在所居之地,就是迦南全地,賜給你和你的後裔,永遠為業。」
[00:19:37.440 --> 00:19:39.560]  「我也是要作他們的神。」
[00:19:39.560 --> 00:19:41.600]  在這段聖經當中
[00:19:41.600 --> 00:19:43.040]  我讓大家知道的是
[00:19:43.040 --> 00:19:48.640]  亞伯蘭當時自己出的連一個兒子都沒有
[00:19:48.640 --> 00:19:50.600]  那時已經八十多歲
[00:19:50.600 --> 00:19:51.920]  一個都沒有
[00:19:51.920 --> 00:19:55.520]  而實際上他是去到一百歲
[00:19:55.520 --> 00:19:58.760]  然後他的太太已經去到九十歲
[00:19:58.760 --> 00:20:01.280]  才生第一顆兒子
[00:20:01.280 --> 00:20:03.560]  這個兒子叫以撒
[00:20:03.560 --> 00:20:05.360]  而以撒就生了兩個
[00:20:05.360 --> 00:20:08.960]  就是以掃加上雅各,媽生的
[00:20:08.960 --> 00:20:12.920]  我們見到雅各是作為你可以這樣說
[00:20:12.920 --> 00:20:15.080]  第三代的傳人
[00:20:15.080 --> 00:20:18.160]  第三代的傳人,以撒的兒子
[00:20:18.160 --> 00:20:21.440]  他再一次在夢境裏面
[00:20:21.440 --> 00:20:25.560]  能夠得著一個這樣的應許
