
[00:00:00.000 --> 00:00:05.200]  什麼叫做一個基督徒
[00:01:46.720 --> 00:01:48.960]  他偶爾都會跟朋友去一下
[00:01:48.960 --> 00:01:52.080]  但是其實他就變成
[00:01:52.080 --> 00:01:53.160]  小時候經常去教會
[00:01:53.160 --> 00:01:56.560]  長大之後就不是經常去教會
[00:01:56.560 --> 00:01:57.680]  家裏有沒有聖經呢
[00:01:57.680 --> 00:01:58.600]  家裏有聖經的
[00:01:58.600 --> 00:02:02.600]  不過很少打開來看
[00:02:02.600 --> 00:02:04.200]  他公寓的時間
[00:02:04.200 --> 00:02:05.520]  都會很喜歡跟朋友一起
[00:02:05.520 --> 00:02:06.480]  不過他朋友當中
[00:02:06.480 --> 00:02:09.040]  絕大部分都不是基督徒
[00:02:09.040 --> 00:02:10.320]  不單如此
[00:02:10.320 --> 00:02:11.880]  他還有一個信念
[00:02:11.880 --> 00:02:13.000]  他覺得其實
[00:02:13.000 --> 00:02:15.120]  如果天父上帝是慈愛的話
[00:02:15.120 --> 00:02:17.640]  他不會將那些不信耶穌基督的人
[00:02:17.640 --> 00:02:21.480]  拒諸天堂門外的
[00:02:21.480 --> 00:02:24.280]  不知道外座有沒有人有類似的看法呢
[00:02:24.280 --> 00:02:25.720]  神繼承人那麼好的時候
[00:02:25.720 --> 00:02:27.320]  怎麼會不讓人進天堂呢
[00:02:27.320 --> 00:02:29.840]  好人就可以上天堂了
[00:02:29.840 --> 00:02:30.840]  不過呢
[00:02:30.840 --> 00:02:32.400]  如果你聽牧師去形容
[00:02:32.400 --> 00:02:35.000]  這兩個不同的基督徒的時候
[00:02:35.000 --> 00:02:37.200]  你會發覺其實兩者之間
[00:02:37.200 --> 00:02:40.560]  是否有很大的差別呢
[00:02:40.560 --> 00:02:41.680]  幾年前
[00:02:41.680 --> 00:02:43.680]  Christianity Today
[00:02:43.680 --> 00:02:45.440]  即今天基督教這本雜誌
[00:02:45.440 --> 00:02:48.600]  做了一個很廣泛的調查研究
[00:02:48.600 --> 00:02:51.880]  究竟每個人都說自己是基督徒
[00:02:51.880 --> 00:02:54.360]  美國說很多人信耶穌
[00:02:54.360 --> 00:02:57.560]  到底這些人信的耶穌是怎麼信法的呢
[00:02:57.560 --> 00:02:59.440]  他們是怎麼跟隨耶穌基督的呢
[00:02:59.440 --> 00:03:00.960]  他們是什麼樣的基督徒呢
[00:03:00.960 --> 00:03:02.800]  做了一個很廣泛的研究
[00:03:02.800 --> 00:03:05.840]  這個Jennifer和James是一頭一尾
[00:03:05.840 --> 00:03:09.120]  Jennifer就是那些所謂的Active Christian
[00:03:09.120 --> 00:03:10.160]  積極的
[00:03:10.160 --> 00:03:12.920]  熱心基督徒的一個代表
[00:03:12.920 --> 00:03:14.160]  而James呢
[00:03:14.160 --> 00:03:15.200]  就是第五類
[00:03:15.200 --> 00:03:22.000]  第五類就叫做Cultural Christian
[00:03:22.000 --> 00:03:24.960]  即是小時候去教會當自己是基督徒
[00:03:24.960 --> 00:03:26.000]  長大之後
[00:03:26.000 --> 00:03:27.280]  其實發現原來
[00:03:27.280 --> 00:03:29.400]  在他的生活上來說
[00:03:29.400 --> 00:03:32.640]  和一些非基督徒的分別不是很大
[00:03:32.640 --> 00:03:35.160]  而兩者之間呢
[00:03:35.160 --> 00:03:37.480]  在這個Active Christian之後
[00:03:37.480 --> 00:03:39.000]  就有Professing Christian
[00:03:39.000 --> 00:03:41.200]  我看看能不能衝出來
[00:03:41.200 --> 00:03:42.640]  這個Active Christian剛纔說過了
[00:03:42.640 --> 00:03:43.840]  有19%
[00:03:43.840 --> 00:03:45.160]  其實是比較均勻的
[00:03:45.160 --> 00:03:48.040]  大概1/5 1/5左右
[00:03:48.040 --> 00:03:49.280]  跟着Active Christian的時候
[00:03:49.280 --> 00:03:51.200]  就有Professing Christian
[00:03:51.200 --> 00:03:53.920]  就是說那些人都挺認真的
[00:03:53.920 --> 00:03:55.000]  在信仰生活
[00:03:55.000 --> 00:03:55.680]  信耶穌
[00:03:55.680 --> 00:03:57.080]  怎麼能夠得救
[00:03:57.080 --> 00:03:59.520]  和積極的基督徒
[00:03:59.520 --> 00:04:01.720]  很多很相似接觸的地方
[00:04:01.720 --> 00:04:03.680]  唯一不同的地方是什麼呢
[00:04:03.680 --> 00:04:06.560]  就是說他們沒有Active Christian
[00:04:06.560 --> 00:04:08.640]  積極的基督徒這麼熱心
[00:04:08.640 --> 00:04:09.920]  都經常去教會的
[00:04:09.920 --> 00:04:12.280]  不過就不是常常參不侍奉
[00:04:12.280 --> 00:04:14.000]  又不會自己去做退休會
[00:04:14.000 --> 00:04:15.240]  又做靈脩那類
[00:04:15.240 --> 00:04:15.920]  偶爾都會
[00:04:15.920 --> 00:04:18.040]  但是都是相當認真的
[00:04:18.040 --> 00:04:20.720]  不過就沒有熱心
[00:04:20.720 --> 00:04:21.760]  接着下來的呢
[00:04:21.760 --> 00:04:24.520]  叫做Liturgical Christian
[00:04:24.520 --> 00:04:25.840]  這些就是禮儀式的基督徒
[00:04:25.840 --> 00:04:27.440]  大部分的天主教徒
[00:04:27.440 --> 00:04:29.640]  或者是所謂的Methodist Church的人
[00:04:29.640 --> 00:04:30.600]  就是這樣的了
[00:04:30.600 --> 00:04:32.320]  他們發覺
[00:04:32.320 --> 00:04:34.560]  上教會是他們的生活習慣
[00:04:34.560 --> 00:04:37.440]  Every Sunday他們都會去教堂裏面的
[00:04:37.440 --> 00:04:40.600]  甚至他去教堂裏面幫忙做招待
[00:04:40.600 --> 00:04:42.440]  做福祭諸如此類
[00:04:42.440 --> 00:04:43.400]  做很多的工作
[00:04:43.400 --> 00:04:44.160]  他覺得
[00:04:44.160 --> 00:04:45.680]  我這樣做完這些東西
[00:04:45.680 --> 00:04:47.960]  我就是基督徒了
[00:04:47.960 --> 00:04:48.720]  OK
[00:04:48.720 --> 00:04:50.560]  教會里面來說
[00:04:50.560 --> 00:04:52.320]  因爲是比較傳統出來
[00:04:52.320 --> 00:04:55.800]  比較根據禮儀的一些信念
[00:04:55.800 --> 00:04:59.560]  他們對教會的權威是相當信服的
[00:04:59.560 --> 00:05:01.520]  這類人大概佔了16%
[00:05:01.520 --> 00:05:02.840]  不是很多
[00:05:02.840 --> 00:05:05.200]  而最多的你知道是哪一類嗎
[00:05:05.200 --> 00:05:08.720]  就是接下來的Private Christian
[00:05:08.720 --> 00:05:10.000]  隱藏的基督徒
[00:05:10.000 --> 00:05:11.640]  隱藏自己的
[00:05:11.640 --> 00:05:12.960]  這些基督徒裏面來說
[00:05:12.960 --> 00:05:15.680]  大家看到他的特徵是怎樣的呢
[00:05:15.680 --> 00:05:17.080]  這些人裏面來說
[00:05:17.080 --> 00:05:19.000]  通常是比較年輕的
[00:05:19.000 --> 00:05:21.120]  最多人的24%
[00:05:21.120 --> 00:05:23.000]  是所謂隱藏的基督徒
[00:05:23.000 --> 00:05:23.920]  有沒有聖經呢
[00:05:23.920 --> 00:05:25.520]  有的
[00:05:25.520 --> 00:05:28.600]  但是從來都不打開聖經來看的
[00:05:28.600 --> 00:05:29.440]  OK
[00:05:29.440 --> 00:05:32.360]  去教會
[00:05:32.360 --> 00:05:33.520]  有心情就去
[00:05:33.520 --> 00:05:34.240]  偶爾我去
[00:05:34.240 --> 00:05:36.080]  但是不是經常去教會
[00:05:36.080 --> 00:05:39.320]  更加不會在教會里面幫忙做什麼工作
[00:05:39.320 --> 00:05:43.800]  他不把自己的身份顯露出來
[00:05:43.800 --> 00:05:46.000]  而最後那種就是James的那種
[00:05:46.000 --> 00:05:47.760]  我就不再詳細去解釋
[00:05:47.760 --> 00:05:52.840]  那個所謂的Cultural Christian
[00:05:52.840 --> 00:05:53.760]  在我座的裏面
[00:05:53.760 --> 00:05:57.800]  我相信大部分人都是基督徒
[00:05:57.800 --> 00:05:58.760]  如果你不是基督徒
[00:05:58.760 --> 00:05:59.360]  不要緊
[00:05:59.360 --> 00:06:01.240]  你看你的朋友當中
[00:06:01.240 --> 00:06:02.640]  你認識的基督徒當中
[00:06:02.640 --> 00:06:04.000]  他們是哪一種呢
[00:06:04.000 --> 00:06:04.680]  但是今天
[00:06:04.680 --> 00:06:06.480]  在新年開始
[00:06:06.480 --> 00:06:08.400]  我很想挑戰我當中的每一個弟兄姐妹
[00:06:08.400 --> 00:06:10.080]  如果你相信耶穌的話
[00:06:10.080 --> 00:06:11.680]  你從來沒有這樣看自己的
[00:06:11.680 --> 00:06:12.640]  我就是信耶穌
[00:06:12.640 --> 00:06:13.600]  我就是基督徒
[00:06:13.600 --> 00:06:15.680]  我每個星期回來教會
[00:06:15.680 --> 00:06:17.280]  起碼不回來四個星期
[00:06:17.280 --> 00:06:18.200]  我也回來三個星期
[00:06:18.200 --> 00:06:20.240]  兩個星期
[00:06:20.240 --> 00:06:22.320]  但是如果你明白到
[00:06:22.320 --> 00:06:24.560]  原來有這麼多的分別的時候
[00:06:24.560 --> 00:06:27.960]  你會將自己classify
[00:06:27.960 --> 00:06:29.960]  爲哪一類呢
[00:06:29.960 --> 00:06:34.640]  你是一個怎樣的基督徒呢
[00:06:34.640 --> 00:06:36.360]  在這幾個星期裏面來說
[00:06:36.360 --> 00:06:39.720]  我會和大家講如何跟隨耶穌的基督
[00:06:39.720 --> 00:06:41.960]  爲什麼要講這個題目呢
[00:06:41.960 --> 00:06:44.160]  因爲今年裏面教會的主題
[00:06:44.160 --> 00:06:45.520]  如果你還不知道的話
[00:06:45.520 --> 00:06:47.120]  我想告訴你
[00:06:47.120 --> 00:06:48.000]  今年教會的主題是
[00:06:48.000 --> 00:06:50.880]  We are the church
[00:06:50.880 --> 00:06:54.400]  Disciples making disciples
[00:06:54.400 --> 00:06:56.120]  我們就是整個教會
[00:06:56.120 --> 00:07:00.960]  我們要做一個可以使人做門徒的基督徒
[00:07:00.960 --> 00:07:03.800]  如果我們要disciple making disciple
[00:07:03.800 --> 00:07:06.120]  門徒生門徒的話
[00:07:06.120 --> 00:07:10.120]  首先要自己知道你是一個怎樣的門徒
[00:07:10.120 --> 00:07:13.440]  你這個門徒能不能生一個像你這樣的門徒呢
[00:07:13.440 --> 00:07:15.960]  你想不想你栽培做一個基督徒的時候
[00:07:15.960 --> 00:07:17.040]  變成你這樣
[00:07:17.040 --> 00:07:20.760]  還是你真的希望能夠讓你栽培的人
[00:07:20.760 --> 00:07:22.800]  能夠成爲一個積極熱心
[00:07:22.800 --> 00:07:26.440]  有經歷的一個門徒呢
[00:07:26.440 --> 00:07:28.880]  所以在以後四個星期裏面來說
[00:07:28.880 --> 00:07:32.720]  首先我們要學自己怎樣做門徒
[00:07:32.720 --> 00:07:36.760]  首先我們要學怎麼去跟隨耶穌的基督
[00:07:36.760 --> 00:07:40.080]  我要感謝主每年我們都有很多弟兄姐妹受浸
[00:07:40.080 --> 00:07:43.560]  如果你是參加我們受浸的聚會的時候
[00:07:43.560 --> 00:07:45.560]  可能你都會時時聽到
[00:07:45.560 --> 00:07:47.320]  弟兄姐妹公然見證之後
[00:07:47.320 --> 00:07:49.560]  就會引用一節聖經
[00:07:49.560 --> 00:07:52.440]  有一節聖經經常會在受浸的時候聽到
[00:07:52.440 --> 00:07:54.480]  就是哥林多後書五章十七節
[00:07:54.480 --> 00:07:56.520]  懂不懂得背
[00:07:56.520 --> 00:07:57.400]  知道我在說什麼嗎
[00:07:57.400 --> 00:07:59.000]  哥林多後書五章十七節
[00:07:59.000 --> 00:08:00.120]  有沒有人懂得背
[00:08:00.120 --> 00:08:02.520]  若有人在基督裏
[00:08:02.520 --> 00:08:04.560]  他就是新造的人
[00:08:04.560 --> 00:08:06.880]  舊事已過都變成新的了
[00:08:06.880 --> 00:08:08.120]  那就跟他浸
[00:08:08.120 --> 00:08:11.160]  浸完之後是不是變成新造的人呢
[00:08:11.160 --> 00:08:12.960]  除了溼身之外
[00:08:12.960 --> 00:08:15.080]  你看他的外貌各樣東西
[00:08:15.080 --> 00:08:17.680]  不會見到有什麼改變的
[00:08:17.680 --> 00:08:19.360]  但是聖經爲什麼這樣說
[00:08:19.360 --> 00:08:21.560]  有人在基督裏他就是新造的人
[00:08:21.560 --> 00:08:23.800]  舊事已過都變成新的了
[00:08:23.800 --> 00:08:25.400]  什麼變新了
[00:08:25.400 --> 00:08:28.760]  外貌沒改變身體沒改變
[00:08:28.760 --> 00:08:31.760]  到底什麼變了
[00:08:31.760 --> 00:08:33.680]  是我們的心
[00:08:33.680 --> 00:08:35.640]  是我們的靈
[00:08:35.640 --> 00:08:38.240]  是我們代人接受的態度
[00:08:38.240 --> 00:08:41.240]  是我們的生活行爲
[00:08:41.240 --> 00:08:44.240]  因爲信耶穌的緣故
[00:08:44.240 --> 00:08:47.440]  本質上起了個改變
[00:08:47.440 --> 00:08:50.440]  有些人的改變明顯一點
[00:08:50.440 --> 00:08:52.360]  比如保羅很明顯
[00:08:52.360 --> 00:08:54.960]  保羅信耶穌之前是逼迫教會的
[00:08:54.960 --> 00:08:56.240]  殘害基督徒的
[00:08:56.240 --> 00:08:58.160]  抓基督徒去坐牢上去殺害他們
[00:08:58.160 --> 00:09:00.200]  信耶穌之後
[00:09:00.200 --> 00:09:03.080]  變成一個很熱心的很積極的宣教士
[00:09:03.080 --> 00:09:05.600]  到處去傳福音
[00:09:05.600 --> 00:09:07.160]  在我們認識的朋友當中都有的
[00:09:07.160 --> 00:09:10.320]  哇 這個人信耶穌之前很差的
[00:09:10.320 --> 00:09:12.040]  不過你們認識的人差的有限
[00:09:12.040 --> 00:09:13.200]  不過你們認識的人差的有限
[00:09:13.200 --> 00:09:14.840]  以前我在監獄裏做的
[00:09:14.840 --> 00:09:16.360]  那些真的很差
[00:09:16.360 --> 00:09:18.240]  打架劫舍無所不爲的那些
[00:09:18.240 --> 00:09:20.600]  經常去撈笠吸毒
[00:09:20.600 --> 00:09:22.480]  信耶穌之後改變
[00:09:22.480 --> 00:09:26.280]  哇 你發覺這個人真的改變很明顯
[00:09:26.280 --> 00:09:29.440]  很大的改變
[00:09:29.440 --> 00:09:31.800]  但不是每個基督徒的改變都是那麼明顯的
[00:09:31.800 --> 00:09:33.520]  我的改變就不是那麼明顯的
[00:09:33.520 --> 00:09:35.280]  因爲我小時候就是乖孩子
[00:09:35.280 --> 00:09:36.840]  我小時候就很乖的了
[00:09:36.840 --> 00:09:38.160]  我跟大家說過了
[00:09:38.160 --> 00:09:40.160]  全校都是女生拿品行優良獎
[00:09:40.160 --> 00:09:42.280]  我是第一個男生
[00:09:42.280 --> 00:09:43.400]  我小時候都很乖的
[00:09:43.400 --> 00:09:44.560]  奉公守法
[00:09:44.560 --> 00:09:48.400]  不會惹人家怒氣那一類
[00:09:48.400 --> 00:09:49.760]  所以我信耶穌之後
[00:09:49.760 --> 00:09:51.680]  你看我
[00:09:51.680 --> 00:09:53.960]  那些人不覺得我多了什麼改變
[00:09:53.960 --> 00:09:56.760]  唯一就是經常去教會
[00:09:56.760 --> 00:09:59.000]  多了去教會
[00:09:59.000 --> 00:10:00.520]  我有沒有罪啊
[00:10:00.520 --> 00:10:02.120]  確實有
[00:10:02.120 --> 00:10:04.800]  但我的罪在人的面前是隱藏的
[00:10:04.800 --> 00:10:09.800]  我相信我們在座裏面有很多像我這樣的基督徒
[00:10:09.800 --> 00:10:12.400]  我相信我和保羅
[00:10:12.400 --> 00:10:14.160]  其他信耶穌的人
[00:10:14.160 --> 00:10:15.920]  有一個相同的地方是什麼呢
[00:10:15.920 --> 00:10:18.520]  無論我們人類看到我們生命裏面的
[00:10:18.520 --> 00:10:22.600]  改變是大或者小
[00:10:22.600 --> 00:10:24.440]  我們都經歷過神
[00:10:24.440 --> 00:10:27.840]  我們發覺我們生命的本質裏面來說
[00:10:27.840 --> 00:10:30.000]  其實是起了改變的
[00:10:30.000 --> 00:10:32.080]  你不是忽然之間可以很明顯的看到
[00:10:32.080 --> 00:10:33.600]  但其實我們生命的本質
[00:10:33.600 --> 00:10:35.120]  已經因爲信耶穌的緣故
[00:10:35.120 --> 00:10:36.360]  因爲跟隨主的緣故
[00:10:36.360 --> 00:10:38.520]  改變了
[00:10:38.520 --> 00:10:40.240]  今天第一個我要問大家的問題
[00:10:40.240 --> 00:10:42.840]  今天有好幾個問題要問你們
[00:10:42.840 --> 00:10:45.280]  你信耶穌這麼久了
[00:10:45.280 --> 00:10:48.560]  你發覺你自己屬靈的生命
[00:10:48.560 --> 00:10:50.640]  你生命的本質
[00:10:50.640 --> 00:10:52.680]  有沒有起了改變呢
[00:10:52.680 --> 00:10:53.920]  在新一年的時間
[00:10:53.920 --> 00:10:55.960]  我覺得是一個很好的機會
[00:10:55.960 --> 00:10:57.200]  我們一起去思考
[00:10:57.200 --> 00:10:58.600]  一起去反省
[00:10:58.600 --> 00:11:02.680]  去檢討這個問題
[00:11:02.680 --> 00:11:04.120]  剛纔我們講過一節聖經
[00:11:04.120 --> 00:11:05.360]  若有人在基督裏
[00:11:05.360 --> 00:11:07.000]  他就是新族的人
[00:11:07.000 --> 00:11:10.000]  就是已過都變成新的了
[00:11:10.000 --> 00:11:11.280]  大家有沒有留意
[00:11:11.280 --> 00:11:16.960]  這句話是一個跟隨耶穌基督的結果
[00:11:16.960 --> 00:11:18.400]  是一個結果
[00:11:18.400 --> 00:11:19.520]  你跟隨耶穌基督
[00:11:19.520 --> 00:11:20.600]  就是一個新族的人
[00:11:20.600 --> 00:11:21.960]  舊的都擺在一起了
[00:11:21.960 --> 00:11:22.840]  重新開始
[00:11:22.840 --> 00:11:24.200]  可以重新做人
[00:11:24.200 --> 00:11:29.480]  但是什麼能夠令你變成一個新人
[00:11:29.480 --> 00:11:32.760]  什麼能夠幫助你生命的本質上的改變呢
[00:11:32.760 --> 00:11:35.280]  你怎麼能夠變呢
[00:11:35.280 --> 00:11:36.640]  明顯也好,不明顯也好
[00:11:36.640 --> 00:11:39.760]  什麼能夠令你改變
[00:11:39.760 --> 00:11:42.880]  感謝主,十八節其實就是答案
[00:11:42.880 --> 00:11:46.240]  十八節裏面講了三樣東西
[00:11:46.240 --> 00:11:47.520]  你怎麼能夠被改變
[00:11:47.520 --> 00:11:49.520]  第一,聖經告訴我們
[00:11:49.520 --> 00:11:52.960]  一切都是出於神
[00:11:52.960 --> 00:11:54.320]  原來你的生命改變
[00:11:54.320 --> 00:11:55.320]  我的生命改變
[00:11:55.320 --> 00:11:57.640]  大家的生命信耶穌之後被改變
[00:11:57.640 --> 00:11:59.840]  完全是出於上帝的恩典
[00:11:59.840 --> 00:12:02.400]  如果不是出於上帝的憐憫
[00:12:02.400 --> 00:12:05.280]  如果不是主動的親耶穌來到我們當中
[00:12:05.280 --> 00:12:08.240]  變成人承擔我們的罪的話
[00:12:08.240 --> 00:12:11.960]  我們根本是沒有可能生命有改變
[00:12:11.960 --> 00:12:14.680]  根本就不認識神
[00:12:14.680 --> 00:12:16.360]  原來人很奇怪的
[00:12:16.360 --> 00:12:17.720]  人不是不知道要做好的
[00:12:17.720 --> 00:12:19.200]  但是想做好做不到
[00:12:19.200 --> 00:12:20.840]  聖經這樣講
[00:12:20.840 --> 00:12:23.440]  無論怎麼努力都不行
[00:12:23.440 --> 00:12:26.640]  前幾天我在超級市場買東西
[00:12:26.640 --> 00:12:30.560]  陳思慕不在,我自己去買東西
[00:12:30.560 --> 00:12:32.800]  去的時候看到一個婆婆
[00:12:32.800 --> 00:12:34.320]  壓高了腳
[00:12:34.320 --> 00:12:36.240]  不知道爲什麼,其實有很多東西可以拿
[00:12:36.240 --> 00:12:39.120]  她喜歡架子上最高的那個
[00:12:39.120 --> 00:12:41.240]  但是她的婆婆很矮
[00:12:41.240 --> 00:12:45.680]  身高怎麼拿都拿不到
[00:12:45.680 --> 00:12:46.880]  她看到我走過去的時候
[00:12:46.880 --> 00:12:48.680]  先生,不認識的大家
[00:12:48.680 --> 00:12:51.520]  可不可以幫我把那個東西拿下來
[00:12:51.520 --> 00:12:52.960]  可不可以呢?當然可以
[00:12:52.960 --> 00:12:54.520]  老實講
[00:12:54.520 --> 00:12:55.960]  我做牧師不再講了
[00:12:55.960 --> 00:12:57.080]  就算一個人
[00:12:57.080 --> 00:12:59.160]  你看到婆婆想拿東西拿不到
[00:12:59.160 --> 00:13:01.400]  她不叫你你都會幫忙
[00:13:01.400 --> 00:13:03.680]  對不對?
[00:13:03.680 --> 00:13:05.960]  天父上帝就是這樣
[00:13:05.960 --> 00:13:07.440]  天父上帝看到你,看到我
[00:13:07.440 --> 00:13:09.160]  其實不是不想做好人
[00:13:09.160 --> 00:13:11.920]  但是無論我們怎麼努力都好
[00:13:11.920 --> 00:13:16.480]  我們是沒有辦法可以達到上帝的標準
[00:13:16.480 --> 00:13:19.440]  我們是沒有辦法滿足上帝的公義要求
[00:13:19.440 --> 00:13:21.560]  所以天父上帝因爲這樣的緣故
[00:13:21.560 --> 00:13:24.200]  他是主動出手的
[00:13:24.200 --> 00:13:25.480]  主動出手
[00:13:25.480 --> 00:13:27.440]  叫耶穌來到我們當中
[00:13:27.440 --> 00:13:29.520]  聖經說從來沒有人見過聖人
[00:13:29.520 --> 00:13:31.800]  唯有在腹懷裏讀聖旨
[00:13:31.800 --> 00:13:32.840]  將他掀面出來
[00:13:32.840 --> 00:13:36.520]  耶穌不來,那聖人怎麼樣?
[00:13:36.520 --> 00:13:38.160]  我們不是很清楚
[00:13:38.160 --> 00:13:40.680]  耶穌來到,我們就知道
[00:13:40.680 --> 00:13:43.680]  聖經說我們愛,因爲神先愛我們
[00:13:43.680 --> 00:13:45.200]  如果不是神先愛我們的時候
[00:13:45.200 --> 00:13:48.800]  我們根本不懂得什麼叫愛
[00:13:48.800 --> 00:13:50.240]  聖經裏面是告訴我們
[00:13:50.240 --> 00:13:54.240]  上帝將耶穌猜在我們當中
[00:13:54.240 --> 00:13:55.480]  在他讀聖旨
[00:13:55.480 --> 00:14:00.760]  神愛衆人的心在此就顯明瞭
[00:14:00.760 --> 00:14:02.720]  不單如此
[00:14:02.720 --> 00:14:04.360]  你說我受感動缺節
[00:14:04.360 --> 00:14:05.800]  所以是我做決定
[00:14:05.800 --> 00:14:09.480]  真的是你做決定嗎?
[00:14:09.480 --> 00:14:14.760]  聖經說原來信心都是靠耶穌賜給我們的
[00:14:14.760 --> 00:14:16.600]  聖經說如果你沒有信心的時候
[00:14:16.600 --> 00:14:18.200]  你可以求那個什麼?
[00:14:18.200 --> 00:14:21.680]  爲我們信心創始成中的耶穌
[00:14:21.680 --> 00:14:24.200]  如果你想信,你說信,你就可以信
[00:14:24.200 --> 00:14:25.600]  如果神恩典不連穩
[00:14:25.600 --> 00:14:27.080]  不將信心賜給我們的時候
[00:14:27.080 --> 00:14:28.080]  爲什麼你會信耶穌?
[00:14:28.080 --> 00:14:30.560]  這個我會不信
[00:14:30.560 --> 00:14:33.080]  甚至是聖靈的感動
[00:14:33.080 --> 00:14:34.280]  哎呀我受感動了
[00:14:34.280 --> 00:14:35.840]  我要做些什麼
[00:14:35.840 --> 00:14:37.160]  今天你崇拜完了之後
[00:14:37.160 --> 00:14:38.800]  哎呀穆斯林講到觸動我的心
[00:14:38.800 --> 00:14:40.200]  其實不是穆斯林觸動你的心
[00:14:40.200 --> 00:14:42.520]  是聖靈觸動你的心
[00:14:42.520 --> 00:14:45.920]  但是你可以聽完之後沒有感覺
[00:14:45.920 --> 00:14:47.920]  剛纔唱完歌的時候唱得很好
[00:14:47.920 --> 00:14:49.680]  哎呀要順服主跟隨神
[00:14:49.680 --> 00:14:51.480]  要一生跟隨主
[00:14:51.480 --> 00:14:53.000]  唱得多大聲
[00:14:53.000 --> 00:14:56.080]  完了之後是不是真的這樣做法?
[00:14:56.080 --> 00:14:57.040]  聖靈有沒有感動你?
[00:14:57.040 --> 00:15:00.200]  唱歌的時候很有感動
[00:15:00.200 --> 00:15:04.720]  所以保羅提醒我們不要消滅聖靈的感動
[00:15:04.720 --> 00:15:05.680]  大家看不看到?
[00:15:05.680 --> 00:15:08.920]  我引用很多聖經給大家知道
[00:15:08.920 --> 00:15:10.800]  原來一切都是出於上帝
[00:15:10.800 --> 00:15:13.160]  如果不是神在我們生命當中做工作
[00:15:13.160 --> 00:15:15.280]  不是神幫助帶領我們
[00:15:15.280 --> 00:15:16.120]  給我們一個環境
[00:15:16.120 --> 00:15:17.800]  弟兄姊妹有各樣的情況
[00:15:17.800 --> 00:15:19.120]  每個人都不一樣
[00:15:19.120 --> 00:15:21.880]  但是一切都是出於神
[00:15:21.880 --> 00:15:24.560]  這是上帝的恩典
[00:15:24.560 --> 00:15:26.680]  如果我們看不到上帝的恩典
[00:15:26.680 --> 00:15:32.160]  我們說是我決定信不信耶穌基督
[00:15:32.160 --> 00:15:33.560]  是我決定的
