
[00:00:00.000 --> 00:00:04.620]  今日的題目叫「參與神國計劃的秘訣」
[00:03:23.100 --> 00:03:26.400]  我們先看一下背景
[00:03:26.400 --> 00:03:27.300]  這段經文
[00:03:27.300 --> 00:03:29.400]  《路加福音》一章二十六
[00:03:29.400 --> 00:03:30.600]  二十七節
[00:03:30.600 --> 00:03:31.800]  我們先讀一讀
[00:03:31.800 --> 00:03:32.700]  一二三
[00:03:32.700 --> 00:03:34.100]  天使駕巴列
[00:03:34.100 --> 00:03:36.200]  逢臣的差遣
[00:03:36.200 --> 00:03:38.900]  王家你們既作聖女
[00:03:38.900 --> 00:03:41.100]  這聖典叫勒瑟
[00:03:41.100 --> 00:03:43.200]  到一個童女馬蕊
[00:03:43.200 --> 00:03:46.400]  至應許佩戴而家的一個人
[00:03:46.400 --> 00:03:47.800]  名叫一十
[00:03:47.800 --> 00:03:50.000]  童女的名字叫瑪利亞
[00:03:50.000 --> 00:03:53.200]  這個背景看似普通
[00:03:53.200 --> 00:03:54.000]  不過我們聽上去
[00:03:54.000 --> 00:03:55.900]  非常驚訝一件事
[00:03:55.900 --> 00:03:58.600]  我們通常看上去很偉大
[00:03:58.600 --> 00:03:59.900]  這真是真的
[00:03:59.900 --> 00:04:01.400]  很模糊
[00:04:01.400 --> 00:04:02.300]  這是真的
[00:04:02.300 --> 00:04:05.200]  不過另一面我們很少想的
[00:04:05.200 --> 00:04:06.400]  我們今天看一看
[00:04:06.400 --> 00:04:09.400]  這個背景是一個年輕的童女
[00:04:09.400 --> 00:04:13.600]  當時許配給一個叫什麼名字的人
[00:04:13.600 --> 00:04:14.700]  若瑟
[00:04:14.700 --> 00:04:17.100]  當時許配
[00:04:17.100 --> 00:04:20.700]  大概她的傳統是一個童女
[00:04:20.700 --> 00:04:22.400]  幾歲呢
[00:04:22.400 --> 00:04:24.900]  是十二到十四歲
[00:04:24.900 --> 00:04:26.900]  我不知道你現在幾歲
[00:04:26.900 --> 00:04:29.100]  你十二十四歲就這樣
[00:04:29.100 --> 00:04:32.000]  或者你有女兒或者兒子十二十四歲
[00:04:32.000 --> 00:04:34.600]  很難想像當時已經許配了
[00:04:34.600 --> 00:04:36.400]  而他們當時的背景是
[00:04:36.400 --> 00:04:39.800]  許配之後一年是不會見對方的
[00:04:39.800 --> 00:04:41.000]  訂婚不見
[00:04:41.000 --> 00:04:42.200]  籌備婚禮
[00:04:42.200 --> 00:04:46.200]  一年後就會有這個婚禮一起
[00:04:46.200 --> 00:04:48.000]  進入一個新的階段
[00:04:48.000 --> 00:04:50.900]  在這個狀況裏面
[00:04:50.900 --> 00:04:52.700]  我們從馬太福那裏看一看
[00:04:52.700 --> 00:04:53.900]  有什麼狀況呢
[00:04:53.900 --> 00:04:54.500]  我們一齊讀一讀
[00:04:54.500 --> 00:04:55.400]  一二三
[00:04:55.400 --> 00:04:58.700]  耶穌基督降生的事記在下面
[00:04:58.700 --> 00:05:02.300]  但無神馬利亞已經許配了一生
[00:05:02.300 --> 00:05:03.800]  說會有離聚
[00:05:03.800 --> 00:05:06.700]  馬利亞就從此命懷
[00:05:06.700 --> 00:05:09.800]  但和現在我們很慣常的想法有點不同
[00:05:09.800 --> 00:05:12.600]  其實這個史無前例
[00:05:12.600 --> 00:05:18.800]  奇特有創意和很驚嚇的一件事
[00:05:18.800 --> 00:05:20.000]  你試想想
[00:05:20.000 --> 00:05:23.700]  如果你是十二十四歲
[00:05:23.700 --> 00:05:24.900]  你有了
[00:05:24.900 --> 00:05:27.100]  未結婚
[00:05:27.100 --> 00:05:31.300]  又或者你的兒女是十二十四歲
[00:05:31.300 --> 00:05:32.300]  兒子就沒那麼驚嚇
[00:05:32.300 --> 00:05:34.200]  女兒驚嚇一點
[00:05:34.200 --> 00:05:35.700]  人家回家
[00:05:35.700 --> 00:05:37.100]  媽咪 我有了
[00:05:37.100 --> 00:05:38.100]  人家說
[00:05:38.100 --> 00:05:40.100]  哇 真好 你未結婚有了
[00:05:40.100 --> 00:05:43.600]  哇 放煙花 省了很多錢
[00:05:43.600 --> 00:05:44.500]  不用了吧
[00:05:44.500 --> 00:05:45.500]  不會的
[00:05:45.500 --> 00:05:46.900]  或者你的侄女
[00:05:46.900 --> 00:05:47.900]  或者你的朋友
[00:05:47.900 --> 00:05:49.400]  女兒朋友和你說
[00:05:49.400 --> 00:05:50.600]  教會第一節目開小組
[00:05:50.600 --> 00:05:52.100]  等一等和你說
[00:05:52.100 --> 00:05:53.800]  我女兒有了
[00:05:53.800 --> 00:05:54.500]  你試想想
[00:05:54.500 --> 00:05:56.100]  你女兒有了
[00:05:56.100 --> 00:05:58.000]  十三歲有了
[00:05:58.000 --> 00:05:59.300]  你下一句說什麼好呢
[00:05:59.300 --> 00:06:01.300]  恭喜還是不恭喜
[00:06:01.300 --> 00:06:03.900]  這是很奇怪的事
[00:06:03.900 --> 00:06:07.200]  是沒有人想像的一件事
[00:06:07.200 --> 00:06:08.600]  不過我們慢慢細著
[00:06:08.600 --> 00:06:09.900]  還有很奇怪
[00:06:09.900 --> 00:06:12.400]  不單止他未婚夫未迎娶
[00:06:12.400 --> 00:06:13.200]  有了
[00:06:13.200 --> 00:06:14.500]  接著你就問他
[00:06:14.500 --> 00:06:17.300]  女兒 侄女 朋友的女兒
[00:06:17.300 --> 00:06:19.500]  你的嬰兒是誰的
[00:06:19.500 --> 00:06:21.500]  姓令的
[00:06:21.500 --> 00:06:22.400]  你會怎樣
[00:06:22.400 --> 00:06:23.500]  就是打999
[00:06:23.500 --> 00:06:25.000]  送她入醫院
[00:06:25.000 --> 00:06:25.900]  就是沒有辦法
[00:06:25.900 --> 00:06:28.000]  你簡直是說什麼事
[00:06:28.000 --> 00:06:29.500]  不要裝模作樣
[00:06:29.500 --> 00:06:30.600]  你有了就有了
[00:06:30.600 --> 00:06:31.500]  或者不是
[00:06:31.500 --> 00:06:33.000]  不要緊 你說真話
[00:06:33.000 --> 00:06:34.100]  我們會幫你承擔
[00:06:34.100 --> 00:06:35.300]  沒事的
[00:06:35.300 --> 00:06:36.300]  不要緊
[00:06:36.300 --> 00:06:37.500]  你都訂婚了
[00:06:37.500 --> 00:06:39.700]  你屈了都未婚夫就拿了
[00:06:39.700 --> 00:06:41.100]  很多事情會想的
[00:06:41.100 --> 00:06:42.600]  但是你不會想到
[00:06:42.600 --> 00:06:45.100]  究竟是怎樣呢
[00:06:45.100 --> 00:06:47.400]  很奇怪的一件事
[00:06:47.400 --> 00:06:49.100]  我們會問到下一問題
[00:06:49.100 --> 00:06:51.900]  為什麼神要用這麼奇特的方法
[00:06:51.900 --> 00:06:53.900]  這樣的手段做一件事
[00:06:53.900 --> 00:06:56.700]  當然是一個非常時期
[00:06:56.700 --> 00:06:58.900]  用一些非常手段
[00:06:58.900 --> 00:07:01.600]  我們看看耶穌時代對上什麼事發生
[00:07:01.600 --> 00:07:03.500]  六百年前耶穌時代
[00:07:03.500 --> 00:07:04.600]  出生時六百年
[00:07:04.600 --> 00:07:06.000]  當時的國家滅了
[00:07:06.000 --> 00:07:07.500]  主持五百八十六年
[00:07:07.500 --> 00:07:08.900]  可以嗎
[00:07:08.900 --> 00:07:10.000]  完全軍難
[00:07:10.000 --> 00:07:11.900]  被逼迫在耶穌時代
[00:07:11.900 --> 00:07:13.900]  就是羅馬政權底下
[00:07:13.900 --> 00:07:15.900]  殲滅了一切的敵人
[00:07:15.900 --> 00:07:18.000]  他們在那個管轄底下
[00:07:18.000 --> 00:07:19.700]  空間有限生活
[00:07:19.700 --> 00:07:22.000]  而主持四百年馬拉基書
[00:07:22.000 --> 00:07:24.100]  最一卷神啟示的書
[00:07:24.100 --> 00:07:26.800]  之後我們叫做黑暗的時代
[00:07:26.800 --> 00:07:29.300]  在亡國的時候
[00:07:29.300 --> 00:07:30.900]  神又沒有說話的時候
[00:07:30.900 --> 00:07:31.900]  在沉默的時候
[00:07:31.900 --> 00:07:33.500]  好像找不到出路的時候
[00:07:33.500 --> 00:07:34.900]  人不知道怎麼辦的時候
[00:07:34.900 --> 00:07:36.500]  不過很有趣
[00:07:36.500 --> 00:07:38.900]  原來上帝在那個時候
[00:07:38.900 --> 00:07:43.900]  正在策劃一個對黑暗的大反擊
[00:07:43.900 --> 00:07:45.900]  人未開始做
[00:07:45.900 --> 00:07:47.500]  他已經在做些什麼
[00:07:47.500 --> 00:07:49.900]  才可以令到這件事發生呢
[00:07:49.900 --> 00:07:51.900]  我會講講這些背景
[00:07:51.900 --> 00:07:53.200]  第一
[00:07:53.200 --> 00:07:56.700]  其實當時為什麼要選耶穌出世
[00:07:56.700 --> 00:07:58.100]  那個年代耶穌出世
[00:07:58.100 --> 00:07:59.300]  是很有原因的
[00:07:59.300 --> 00:08:01.300]  第一其實以往
[00:08:01.300 --> 00:08:05.200]  語言是完全不能溝通的
[00:08:05.200 --> 00:08:08.400]  在那個地方是很多語言的
[00:08:08.400 --> 00:08:10.300]  加南語
[00:08:10.300 --> 00:08:11.900]  阿門語
[00:08:11.900 --> 00:08:13.300]  以東語
[00:08:13.300 --> 00:08:14.700]  巴比倫語
[00:08:14.700 --> 00:08:15.600]  埃及
[00:08:15.600 --> 00:08:16.500]  阿蘭
[00:08:16.500 --> 00:08:18.500]  波斯
[00:08:18.500 --> 00:08:20.300]  阿瑟利亞
[00:08:20.300 --> 00:08:22.000]  阿述
[00:08:22.000 --> 00:08:23.700]  拉丁
[00:08:23.700 --> 00:08:24.500]  希伯倫
[00:08:24.500 --> 00:08:25.500]  很多說話
[00:08:25.500 --> 00:08:27.100]  你很難通的一說話
[00:08:27.100 --> 00:08:28.400]  你通不了的
[00:08:28.400 --> 00:08:30.600]  每個說話都是一絕人
[00:08:30.600 --> 00:08:32.800]  那個情況就好像
[00:08:32.800 --> 00:08:33.900]  就是有點像
[00:08:33.900 --> 00:08:34.900]  我不知道大家
[00:08:34.900 --> 00:08:36.700]  有沒有人說喜歡去日本玩
[00:08:36.700 --> 00:08:37.400]  我也喜歡
[00:08:37.400 --> 00:08:38.400]  有沒有人喜歡
[00:08:38.400 --> 00:08:39.800]  有的舉手
[00:08:39.800 --> 00:08:40.900]  真的不少
[00:08:40.900 --> 00:08:43.100]  日本是一個很有趣的地方
[00:08:43.100 --> 00:08:44.300]  你很喜歡去玩的
[00:08:44.300 --> 00:08:45.600]  因為又很乾淨
[00:08:45.600 --> 00:08:47.100]  食物又便宜又好吃
[00:08:47.100 --> 00:08:48.900]  但是你去到發現
[00:08:48.900 --> 00:08:50.800]  你不是很能溝通的
[00:08:50.800 --> 00:08:52.400]  他又不是很懂英文
[00:08:52.400 --> 00:08:53.700]  除非你懂日文
[00:08:53.700 --> 00:08:55.100]  但是最有趣的就是
[00:08:55.100 --> 00:08:56.800]  你無論買東西
[00:08:56.800 --> 00:08:59.000]  你吃東西
[00:08:59.000 --> 00:09:01.200]  他都當你懂日文的
[00:09:01.200 --> 00:09:03.000]  他不斷跟你說日文
[00:09:03.000 --> 00:09:04.500]  我吃東西他不用這樣分辨
[00:09:04.500 --> 00:09:05.200]  我想叫東西
[00:09:05.200 --> 00:09:06.400]  他又跟你說日文
[00:09:06.400 --> 00:09:08.100]  其實你是不懂的
[00:09:08.100 --> 00:09:09.800]  你在那裡全部都是極難的
[00:09:09.800 --> 00:09:11.500]  因為他排外
[00:09:11.500 --> 00:09:13.200]  他的語言根本就不想接受
[00:09:13.200 --> 00:09:14.200]  文化也不接受
[00:09:14.200 --> 00:09:16.900]  所以現在在日本的福音
[00:09:16.900 --> 00:09:18.800]  都是很難行的
[00:09:18.800 --> 00:09:20.100]  你們知道吧
[00:09:20.100 --> 00:09:21.500]  到處都是不會說的
[00:09:21.500 --> 00:09:22.800]  你當時如果是這樣是不行的
[00:09:22.800 --> 00:09:24.300]  但是有一個很特別的事
[00:09:24.300 --> 00:09:26.100]  就是主持人三百三十年
[00:09:26.100 --> 00:09:27.700]  神用歷史
[00:09:27.700 --> 00:09:30.000]  亞歷山大大帝
[00:09:30.000 --> 00:09:33.100]  他統一了歐洲非洲之後
[00:09:33.100 --> 00:09:35.400]  他用了希臘語
[00:09:35.400 --> 00:09:38.400]  成為他國版圖的語言
[00:09:38.400 --> 00:09:40.300]  所以納克通行了
[00:09:40.300 --> 00:09:42.900]  去到教育貿易都通行了
[00:09:42.900 --> 00:09:44.100]  就好像今天
[00:09:44.100 --> 00:09:45.900]  我們什麼語言
[00:09:45.900 --> 00:09:47.000]  我們懂
[00:09:47.000 --> 00:09:48.300]  是全球都講到的
[00:09:48.300 --> 00:09:49.400]  那個是什麼
[00:09:49.400 --> 00:09:50.400]  英文
[00:09:50.400 --> 00:09:52.100]  如果第二個語言呢
[00:09:52.100 --> 00:09:53.100]  國語
[00:09:53.100 --> 00:09:55.100]  還有第三個可能西班牙話
[00:09:55.100 --> 00:09:57.200]  法文等等
[00:09:57.200 --> 00:09:58.700]  當時希臘語
[00:09:58.700 --> 00:09:59.900]  這麼通的
[00:09:59.900 --> 00:10:00.900]  都還沒拉丁語
[00:10:00.900 --> 00:10:02.200]  拉丁語還沒那麼快
[00:10:02.200 --> 00:10:03.500]  接著不單是這樣
[00:10:03.500 --> 00:10:07.500]  交通本來是去不了很多地方的
[00:10:07.500 --> 00:10:10.600]  到處去走都有很長時間
[00:10:10.600 --> 00:10:12.500]  但是
[00:10:12.500 --> 00:10:15.000]  主持人第二世紀羅馬帝國
[00:10:15.000 --> 00:10:16.600]  征服了希臘
[00:10:16.600 --> 00:10:18.000]  成為了霸權
[00:10:18.000 --> 00:10:19.400]  羅馬最厲害的是什麼
[00:10:19.400 --> 00:10:21.000]  通了所有路
[00:10:21.000 --> 00:10:23.200]  打仗經商贏了
[00:10:23.200 --> 00:10:24.600]  所以你一叛變
[00:10:24.600 --> 00:10:25.900]  軍隊馬上去到
[00:10:25.900 --> 00:10:26.900]  很快的
[00:10:26.900 --> 00:10:28.700]  這是他的特性
[00:10:28.700 --> 00:10:31.900]  神就用這些打通了的
[00:10:31.900 --> 00:10:34.400]  語言和交通的網絡
[00:10:34.400 --> 00:10:36.300]  原來神就是用到
[00:10:36.300 --> 00:10:39.100]  人去知道的方法
[00:10:39.100 --> 00:10:40.800]  而這些打通的時候
[00:10:40.800 --> 00:10:43.200]  正正福音可以
[00:10:43.200 --> 00:10:45.700]  傳講極速的時間
[00:10:45.700 --> 00:10:46.600]  我們知道
[00:10:46.600 --> 00:10:48.400]  保羅傳福音很快
[00:10:48.400 --> 00:10:49.100]  他懂什麼
[00:10:49.100 --> 00:10:50.200]  希臘語
[00:10:50.200 --> 00:10:52.500]  懂阿蘭文
[00:10:52.500 --> 00:10:53.700]  懂希伯來文
[00:10:53.700 --> 00:10:54.200]  行不行
[00:10:54.200 --> 00:10:55.300]  就是他很多語言的
[00:10:55.300 --> 00:10:57.000]  所以很快打通了
[00:10:57.000 --> 00:10:58.300]  不同的地方
[00:10:58.300 --> 00:11:00.700]  當時只欠一件事
[00:11:00.700 --> 00:11:01.700]  欠什麼
[00:11:01.700 --> 00:11:03.600]  就是欠一個人選
[00:11:03.600 --> 00:11:05.600]  這個人選就
[00:11:05.600 --> 00:11:07.400]  在大時代
[00:11:07.400 --> 00:11:09.100]  沉默的時代裡面
[00:11:09.100 --> 00:11:11.400]  願意被呼召出來
[00:11:11.400 --> 00:11:13.100]  一個小人物
[00:11:13.100 --> 00:11:15.200]  童貞女瑪利亞
[00:11:15.200 --> 00:11:18.500]  她願意聖靈感人
[00:11:18.500 --> 00:11:23.500]  叫到耶穌以無原罪的身份出生
[00:11:23.500 --> 00:11:28.400]  將尼賽亞進入歷史
[00:11:28.400 --> 00:11:32.400]  很奇妙地反轉了
[00:11:32.400 --> 00:11:33.700]  從當日開始
[00:11:33.700 --> 00:11:38.800]  對這個世界的黑暗大反擊
[00:11:38.800 --> 00:11:40.400]  今天我們要學習瑪利亞
[00:11:40.400 --> 00:11:43.200]  究竟為什麼她願意在那個時刻
[00:11:43.200 --> 00:11:44.600]  這麼困難的時候
[00:11:44.600 --> 00:11:47.900]  她答前有三件事很值得學習
[00:11:47.900 --> 00:11:49.000]  所以我們跟旁邊的人說
[00:11:49.000 --> 00:11:52.000]  今天學三點
[00:11:52.000 --> 00:11:55.000]  我們看一看第一點
[00:11:55.000 --> 00:11:56.800]  我們進代瑪利亞心情
[00:11:56.800 --> 00:11:58.100]  你會發現
[00:11:58.100 --> 00:12:00.700]  真是很奇妙的事
[00:12:00.700 --> 00:12:02.400]  我再看很多次
[00:12:02.400 --> 00:12:04.400]  我自己再看都很激動
[00:12:04.400 --> 00:12:06.400]  和很熱血
[00:12:06.400 --> 00:12:07.100]  我們讀一讀
[00:12:07.100 --> 00:12:08.600]  《一章二十八二十九節》
[00:12:08.600 --> 00:12:09.400]  預備起
[00:12:09.400 --> 00:12:11.400]  天子進去對他說
[00:12:11.400 --> 00:12:13.100]  蒙大一對女子
[00:12:13.100 --> 00:12:14.400]  我問你我
[00:12:14.400 --> 00:12:16.200]  主我你同在寥
[00:12:16.200 --> 00:12:17.700]  瑪利亞忍者話
[00:12:17.700 --> 00:12:19.100]  作人見過
[00:12:19.100 --> 00:12:23.000]  有萬福事上者有萬光事上無二事
[00:12:23.000 --> 00:12:23.700]  很奇怪
[00:12:23.700 --> 00:12:25.400]  天子對瑪利亞說
[00:12:25.400 --> 00:12:27.400]  蒙大一對女子都很害怕
[00:12:27.400 --> 00:12:28.800]  大家蒙大一
[00:12:28.800 --> 00:12:30.800]  你想想今晚靈修的時候
[00:12:30.800 --> 00:12:32.700]  突然天子跟她說
[00:12:32.700 --> 00:12:35.500]  蒙大一的這個
[00:12:35.500 --> 00:12:37.800]  蒙大一是什麼
[00:12:37.800 --> 00:12:40.200]  蒙大一的Rebecca
[00:12:40.200 --> 00:12:41.300]  Wilson
[00:12:41.300 --> 00:12:43.200]  什麼事突然間
[00:12:43.200 --> 00:12:46.100]  當然是有些特別的事情發生
[00:12:46.100 --> 00:12:48.600]  蒙大一的女子
[00:12:48.600 --> 00:12:50.800]  主與你同在
[00:12:50.800 --> 00:12:52.800]  納德瑪利亞
[00:12:52.800 --> 00:12:55.400]  她的反應是好什麼
[00:12:55.400 --> 00:12:56.400]  驚呀
[00:12:56.400 --> 00:12:59.500]  很正常
[00:12:59.500 --> 00:13:01.000]  很害怕
[00:13:01.000 --> 00:13:02.300]  但是她害怕
[00:13:02.300 --> 00:13:05.800]  她作出一個動作就是
[00:13:05.800 --> 00:13:08.100]  反復思想
[00:13:08.100 --> 00:13:10.100]  所以第一樣我們要學的
[00:13:10.100 --> 00:13:14.600]  是我們要細想人生突然發生的事
[00:13:14.600 --> 00:13:16.200]  你可能駕馭不了
[00:13:16.200 --> 00:13:18.500]  可能不明白
[00:13:18.500 --> 00:13:21.200]  有時甚至脫離這個場景
[00:13:21.200 --> 00:13:23.200]  我們可能有些事覺得好興奮
[00:13:23.200 --> 00:13:24.300]  好恐懼
[00:13:24.300 --> 00:13:25.600]  好憂傷
[00:13:25.600 --> 00:13:26.800]  或者好積極都好
[00:13:26.800 --> 00:13:28.200]  我們先停一停
[00:13:28.200 --> 00:13:29.200]  告訴你
[00:13:29.200 --> 00:13:30.500]  想一想
[00:13:30.500 --> 00:13:33.000]  反復思想
[00:13:33.000 --> 00:13:34.000]  有人覺得可能
[00:13:34.000 --> 00:13:35.400]  如果用今天的眼光
[00:13:35.400 --> 00:13:36.700]  或者跟昨天的眼光講
[00:13:36.700 --> 00:13:38.400]  蒙大一的女子
[00:13:38.400 --> 00:13:39.200]  當然是怎樣
[00:13:39.200 --> 00:13:40.700]  嫁過什麼
[00:13:40.700 --> 00:13:42.200]  有錢人
[00:13:42.200 --> 00:13:44.700]  嫁過有學識的人
[00:13:44.700 --> 00:13:45.500]  或者呢
[00:13:45.500 --> 00:13:48.800]  兒女成才
[00:13:48.800 --> 00:13:50.200]  穩份勞工
[00:13:50.200 --> 00:13:51.400]  不過瑪利亞
[00:13:51.400 --> 00:13:53.000]  沒有用這種幻想
[00:13:53.000 --> 00:13:54.700]  也沒有過度興奮
[00:13:54.700 --> 00:13:57.500]  去反復思想
[00:13:57.500 --> 00:13:58.400]  這件事
[00:13:58.400 --> 00:14:02.400]  這個世代人是絕對要學習
[00:14:02.400 --> 00:14:03.900]  我們反應太快
[00:14:03.900 --> 00:14:05.300]  突然間很生氣
[00:14:05.300 --> 00:14:08.100]  突然間有人觸動我們
[00:14:08.100 --> 00:14:08.900]  我們又反應
[00:14:08.900 --> 00:14:10.400]  或者家裡突然有事發生
[00:14:10.400 --> 00:14:11.000]  很不明白
[00:14:11.000 --> 00:14:12.500]  很不開心
[00:14:12.500 --> 00:14:13.800]  用廣東話來講
[00:14:13.800 --> 00:14:17.300]  不要跟車
[00:14:17.300 --> 00:14:19.700]  慢慢有些距離
[00:14:19.700 --> 00:14:21.400]  消化一下
[00:14:21.400 --> 00:14:22.900]  否則我們很容易
[00:14:22.900 --> 00:14:25.700]  用自己的語氣回應
[00:14:25.700 --> 00:14:27.100]  我子女都大了
[00:14:27.100 --> 00:14:28.700]  今年都大學畢業了
[00:14:28.700 --> 00:14:30.900]  我想起我兒子小時候
[00:14:30.900 --> 00:14:32.900]  有一個很有趣的事件
[00:14:32.900 --> 00:14:35.100]  我兒子很有好奇心
[00:14:35.100 --> 00:14:37.400]  小時候什麼東西都會拆爛
[00:14:37.400 --> 00:14:39.100]  但最奇妙的拆爛之後
[00:14:39.100 --> 00:14:40.900]  他不適合回家
[00:14:40.900 --> 00:14:42.400]  第一樣拆就是什麼呢
[00:14:42.400 --> 00:14:43.900]  HIGH FIVE
[00:14:43.900 --> 00:14:45.700]  以前有錄影機
