
[00:00:00.000 --> 00:00:05.240]  我們今天會繼續和大家分享我們復活節訊息第二講
[00:06:48.360 --> 00:06:50.360]  因爲他很隨意去收稅
[00:06:50.360 --> 00:06:52.360]  因爲羅馬政府
[00:06:52.360 --> 00:06:54.360]  沒有什麼原則
[00:06:54.360 --> 00:06:56.360]  沒有什麼標準
[00:06:56.360 --> 00:06:58.360]  總之你搞定你給我的那筆錢就ok了
[00:06:58.360 --> 00:07:00.360]  其他的你自己搞定了
[00:07:00.360 --> 00:07:02.360]  所以呢
[00:07:02.360 --> 00:07:04.360]  做稅理的人通常就
[00:07:04.360 --> 00:07:06.360]  收入都很豐富
[00:07:06.360 --> 00:07:08.360]  何況這個是國稅局局長
[00:07:08.360 --> 00:07:10.360]  稅理長
[00:07:10.360 --> 00:07:12.360]  就是收稅的頭
[00:07:12.360 --> 00:07:14.360]  那就更加能收很多的稅
[00:07:14.360 --> 00:07:16.360]  所以呢
[00:07:16.360 --> 00:07:20.360]  當地的百姓
[00:07:20.360 --> 00:07:22.360]  對這些收稅的人來說
[00:07:22.360 --> 00:07:24.360]  就
[00:07:24.360 --> 00:07:26.360]  很恨他們
[00:07:26.360 --> 00:07:28.360]  很討厭他們
[00:07:28.360 --> 00:07:30.360]  與此同時又很怕他們
[00:07:30.360 --> 00:07:32.360]  爲什麼?因爲如果你跟他們有什麼
[00:07:32.360 --> 00:07:34.360]  不咬弦
[00:07:34.360 --> 00:07:36.360]  或者得罪他們的時候
[00:07:36.360 --> 00:07:38.360]  他隨時可以收更多的稅
[00:07:38.360 --> 00:07:40.360]  他們沒有標準的
[00:07:40.360 --> 00:07:42.360]  通常你看看你可以給多少就收多少
[00:07:42.360 --> 00:07:44.360]  可能每個人都不一樣
[00:07:44.360 --> 00:07:46.360]  你做生意大點的我收更多的稅
[00:07:46.360 --> 00:07:48.360]  或者你對我
[00:07:48.360 --> 00:07:50.360]  好看的話我又收你更多的稅
[00:07:50.360 --> 00:07:52.360]  所以那些人
[00:07:52.360 --> 00:07:54.360]  對他們又恨
[00:07:54.360 --> 00:07:56.360]  又怕
[00:07:56.360 --> 00:07:58.360]  除此之外
[00:07:58.360 --> 00:08:00.360]  這些收稅的人
[00:08:00.360 --> 00:08:02.360]  和誰打工?
[00:08:02.360 --> 00:08:04.360]  和羅馬人打工
[00:08:04.360 --> 00:08:06.360]  羅馬是他們的敵人
[00:08:06.360 --> 00:08:08.360]  他們的征服國
[00:08:08.360 --> 00:08:10.360]  被羅馬人征服了
[00:08:10.360 --> 00:08:12.360]  這些人收稅的人
[00:08:12.360 --> 00:08:14.360]  時時就要和這些
[00:08:14.360 --> 00:08:16.360]  羅馬人打交道
[00:08:16.360 --> 00:08:18.360]  喫喝玩樂
[00:08:18.360 --> 00:08:20.360]  纔可以投到標
[00:08:20.360 --> 00:08:22.360]  這是一個問題
[00:08:22.360 --> 00:08:24.360]  對猶太人是一個問題
[00:08:24.360 --> 00:08:26.360]  因爲你時時和外邦人一起
[00:08:26.360 --> 00:08:28.360]  喫喝玩樂
[00:08:28.360 --> 00:08:30.360]  在信仰上在宗教上
[00:08:30.360 --> 00:08:32.360]  被認爲是不潔正
[00:08:32.360 --> 00:08:34.360]  所以這些收稅佬
[00:08:34.360 --> 00:08:36.360]  這些稅吏
[00:08:36.360 --> 00:08:38.360]  稅吏長不用說
[00:08:38.360 --> 00:08:40.360]  他們是沒有資格去聖殿裏面奉獻
[00:08:40.360 --> 00:08:42.360]  他們是不容許
[00:08:42.360 --> 00:08:44.360]  在聖殿裏面去敬拜神
[00:08:44.360 --> 00:08:46.360]  換句話說
[00:08:46.360 --> 00:08:48.360]  這羣稅吏
[00:08:48.360 --> 00:08:50.360]  是神憎鬼厭的人
[00:08:50.360 --> 00:08:52.360]  和人民隔絕
[00:08:52.360 --> 00:08:54.360]  甚至和他們的信仰
[00:08:54.360 --> 00:08:56.360]  他們想敬拜的上帝
[00:08:56.360 --> 00:08:58.360]  是有隔絕的
[00:08:58.360 --> 00:09:00.360]  我不知道在大家身邊
[00:09:00.360 --> 00:09:02.360]  有沒有像
[00:09:02.360 --> 00:09:04.360]  煞哥一樣
[00:09:04.360 --> 00:09:06.360]  令你很厭惡的人
[00:09:06.360 --> 00:09:08.360]  希望沒有吧
[00:09:08.360 --> 00:09:10.360]  希望你沒有吧
[00:09:10.360 --> 00:09:12.360]  但是有沒有一些人
[00:09:12.360 --> 00:09:14.360]  你覺得這個人很自私
[00:09:14.360 --> 00:09:16.360]  這個人只會顧自己
[00:09:16.360 --> 00:09:18.360]  不但如此
[00:09:18.360 --> 00:09:20.360]  說話的人很貪婪
[00:09:20.360 --> 00:09:22.360]  很鬼扎
[00:09:22.360 --> 00:09:24.360]  貪圖名利
[00:09:24.360 --> 00:09:26.360]  不會爲人設想
[00:09:26.360 --> 00:09:28.360]  只是整天想着自己
[00:09:28.360 --> 00:09:30.360]  有沒有這樣的人
[00:09:30.360 --> 00:09:32.360]  這些人
[00:09:32.360 --> 00:09:34.360]  你不想親近他們
[00:09:34.360 --> 00:09:36.360]  最好少見一點
[00:09:36.360 --> 00:09:38.360]  最好和他們沒有什麼關係
[00:09:38.360 --> 00:09:40.360]  因爲你覺得這些人實在
[00:09:40.360 --> 00:09:42.360]  他們的生命太卑劣
[00:09:42.360 --> 00:09:44.360]  你不捨和這些人做朋友
[00:09:44.360 --> 00:09:48.360]  有時沒辦法
[00:09:48.360 --> 00:09:50.360]  工作或者回教會
[00:09:50.360 --> 00:09:52.360]  沒辦法
[00:09:52.360 --> 00:09:54.360]  有沒有這樣的人
[00:09:54.360 --> 00:09:56.360]  可能在在
[00:09:56.360 --> 00:09:58.360]  弟兄姊妹
[00:09:58.360 --> 00:10:00.360]  知道牧師在香港的時候
[00:10:00.360 --> 00:10:02.360]  幾十年前
[00:10:02.360 --> 00:10:04.360]  我來美國之前
[00:10:04.360 --> 00:10:06.360]  大家知道
[00:10:06.360 --> 00:10:08.360]  我在懲教署做工
[00:10:08.360 --> 00:10:10.360]  我好像說過
[00:10:10.360 --> 00:10:12.360]  以前叫
[00:10:12.360 --> 00:10:14.360]  香港皇家監獄署
[00:10:14.360 --> 00:10:16.360]  後來改名好聽一些
[00:10:16.360 --> 00:10:18.360]  懲教署
[00:10:18.360 --> 00:10:20.360]  我臨來美國之前
[00:10:20.360 --> 00:10:22.360]  我就調去赤柱
[00:10:22.360 --> 00:10:24.360]  赤柱監獄香港人就知道
[00:10:24.360 --> 00:10:26.360]  現在可能是石壁或者其他
[00:10:26.360 --> 00:10:28.360]  在我的時代來說
[00:10:28.360 --> 00:10:30.360]  赤柱是最高的安全
[00:10:30.360 --> 00:10:32.360]  最高度設防的監獄
[00:10:32.360 --> 00:10:34.360]  所有的重犯都在那裏
[00:10:34.360 --> 00:10:36.360]  我只是做警法官
[00:10:36.360 --> 00:10:38.360]  我不是監督他們
[00:10:38.360 --> 00:10:40.360]  我是做警法官
[00:10:40.360 --> 00:10:42.360]  通常這些人來的時候
[00:10:42.360 --> 00:10:44.360]  做好其他事
[00:10:44.360 --> 00:10:46.360]  第一個要見的就是見我的
[00:10:46.360 --> 00:10:48.360]  當然有其他同事
[00:10:48.360 --> 00:10:50.360]  見我的意思是什麼呢
[00:10:50.360 --> 00:10:52.360]  我要起底
[00:10:52.360 --> 00:10:54.360]  起底犯什麼事
[00:10:54.360 --> 00:10:56.360]  以前有什麼案底
[00:10:56.360 --> 00:10:58.360]  背景是怎麼樣
[00:10:58.360 --> 00:11:00.360]  我要將所有這些資料完全挖出來
[00:11:00.360 --> 00:11:02.360]  OK
[00:11:02.360 --> 00:11:04.360]  做好檔案
[00:11:04.360 --> 00:11:06.360]  處理他們的情況
[00:11:06.360 --> 00:11:08.360]  所以我見很多
[00:11:08.360 --> 00:11:10.360]  這些所謂
[00:11:10.360 --> 00:11:12.360]  無惡不作
[00:11:12.360 --> 00:11:14.360]  或者人們見到害怕的
[00:11:14.360 --> 00:11:16.360]  社會上被稱爲
[00:11:16.360 --> 00:11:18.360]  人渣的
[00:11:18.360 --> 00:11:20.360]  我的時代
[00:11:20.360 --> 00:11:22.360]  最出名的
[00:11:22.360 --> 00:11:24.360]  如果你old enough 跛豪
[00:11:24.360 --> 00:11:26.360]  有沒有聽過跛豪
[00:11:26.360 --> 00:11:28.360]  很久了你不認識的
[00:11:28.360 --> 00:11:30.360]  金魚佬那些你不認識的
[00:11:30.360 --> 00:11:32.360]  舉個消息
[00:11:34.360 --> 00:11:36.360]  那些是
[00:11:36.360 --> 00:11:38.360]  跛豪就是大毒梟
[00:11:38.360 --> 00:11:40.360]  金魚佬是專門找小孩來搞事
[00:11:40.360 --> 00:11:42.360]  那些人
[00:11:42.360 --> 00:11:44.360]  很出名的
[00:11:44.360 --> 00:11:46.360]  除此之外
[00:11:46.360 --> 00:11:48.360]  有很多亂七八糟打劫
[00:11:48.360 --> 00:11:50.360]  諸如此類的人
[00:11:50.360 --> 00:11:52.360]  三郎
[00:11:52.360 --> 00:11:54.360]  很快就吊死了
[00:11:54.360 --> 00:11:56.360]  我見很多這些人
[00:11:56.360 --> 00:11:58.360]  我有一個體會
[00:11:58.360 --> 00:12:00.360]  我想和大家分享
[00:12:00.360 --> 00:12:02.360]  我在那裏很多年的時間
[00:12:02.360 --> 00:12:04.360]  我體會什麼呢
[00:12:04.360 --> 00:12:06.360]  因爲我有機會接觸他們
[00:12:06.360 --> 00:12:08.360]  起他們的底
[00:12:08.360 --> 00:12:10.360]  我發覺這些人
[00:12:10.360 --> 00:12:12.360]  不是一生出來做賊
[00:12:12.360 --> 00:12:14.360]  不是一生出來就是強盜
[00:12:14.360 --> 00:12:16.360]  不是一生出來
[00:12:16.360 --> 00:12:18.360]  就做毒梟
[00:12:18.360 --> 00:12:20.360]  不是一生出來就做金魚佬
[00:12:20.360 --> 00:12:22.360]  No
[00:12:22.360 --> 00:12:24.360]  這些人裏面
[00:12:24.360 --> 00:12:26.360]  絕大部分
[00:12:26.360 --> 00:12:28.360]  小學沒畢業
[00:12:28.360 --> 00:12:30.360]  小時候
[00:12:30.360 --> 00:12:32.360]  在農舍混雜
[00:12:32.360 --> 00:12:34.360]  罪惡滋生的環境
[00:12:34.360 --> 00:12:36.360]  裏面長大
[00:12:36.360 --> 00:12:38.360]  我可以告訴你
[00:12:38.360 --> 00:12:40.360]  按照我的觀察和經驗
[00:12:40.360 --> 00:12:42.360]  和我們聊天接觸的時候
[00:12:42.360 --> 00:12:44.360]  他們很多人在不知不覺當中
[00:12:44.360 --> 00:12:46.360]  是身不由己地
[00:12:46.360 --> 00:12:50.360]  走上犯罪的生涯
[00:12:50.360 --> 00:12:54.360]  如果你有機會像我這樣和他們接觸
[00:12:54.360 --> 00:12:56.360]  你會發覺
[00:12:56.360 --> 00:12:58.360]  當你知道他們背後
[00:12:58.360 --> 00:13:00.360]  的環境
[00:13:00.360 --> 00:13:02.360]  當你知道他們曾經經歷過
[00:13:02.360 --> 00:13:04.360]  辛酸的
[00:13:04.360 --> 00:13:06.360]  從小裏面長大的
[00:13:06.360 --> 00:13:08.360]  故事的時候
[00:13:08.360 --> 00:13:12.360]  可能你會覺得會加倍感恩
[00:13:12.360 --> 00:13:16.360]  因爲如果你落在他們的處境當中
[00:13:16.360 --> 00:13:18.360]  我告訴你
[00:13:18.360 --> 00:13:20.360]  可能我今天採訪的
[00:13:20.360 --> 00:13:22.360]  是你也不一定
[00:13:22.360 --> 00:13:24.360]  對不起我不是咒你
[00:13:24.360 --> 00:13:26.360]  你明白我說什麼嗎
[00:13:26.360 --> 00:13:28.360]  因爲不是生在你現在的環境
[00:13:28.360 --> 00:13:30.360]  在現在這麼理想的
[00:13:30.360 --> 00:13:32.360]  爹地媽咪又愛你
[00:13:32.360 --> 00:13:36.360]  你根本接觸不到那些人
[00:13:36.360 --> 00:13:38.360]  但如果你好像這些人
[00:13:38.360 --> 00:13:40.360]  小時候出生沒多久
[00:13:40.360 --> 00:13:42.360]  小學沒畢業要出來做工
[00:13:42.360 --> 00:13:44.360]  就和那些人混在一起
[00:13:44.360 --> 00:13:46.360]  不知不覺地
[00:13:46.360 --> 00:13:48.360]  走上了
[00:13:48.360 --> 00:13:50.360]  犯罪的路途
[00:13:50.360 --> 00:13:52.360]  所以原來
[00:13:52.360 --> 00:13:54.360]  他們不是一出來就膽大包天
[00:13:54.360 --> 00:13:56.360]  他們不是一出來就無惡不作
[00:13:56.360 --> 00:13:58.360]  他們不是一出來就人憎鬼厭
[00:13:58.360 --> 00:14:00.360]  每一個人
[00:14:00.360 --> 00:14:02.360]  都有他們的故事
[00:14:02.360 --> 00:14:04.360]  每一個人
[00:14:04.360 --> 00:14:06.360]  都有一些值得我們同情的地方
[00:14:06.360 --> 00:14:08.360]  爲什麼我說這些
[00:14:08.360 --> 00:14:10.360]  不如大家知道
[00:14:10.360 --> 00:14:12.360]  我們不要希望一看
[00:14:12.360 --> 00:14:14.360]  哇 這個跛蠔
[00:14:14.360 --> 00:14:16.360]  這個
[00:14:16.360 --> 00:14:18.360]  整天做老笠的
[00:14:18.360 --> 00:14:20.360]  打劫的
[00:14:20.360 --> 00:14:22.360]  強姦犯
[00:14:22.360 --> 00:14:24.360]  我們快快走開
[00:14:24.360 --> 00:14:26.360]  不敢連他們一起
[00:14:26.360 --> 00:14:28.360]  薩戈也一樣
[00:14:28.360 --> 00:14:32.360]  我相信薩戈不是一開始就想
[00:14:32.360 --> 00:14:34.360]  要做稅務局局長
[00:14:34.360 --> 00:14:36.360]  不是一開始就想
[00:14:36.360 --> 00:14:38.360]  壓制人民
[00:14:38.360 --> 00:14:40.360]  謀途己利
[00:14:40.360 --> 00:14:42.360]  不過他越走的時候
[00:14:42.360 --> 00:14:44.360]  越走得深越走得遠
[00:14:44.360 --> 00:14:46.360]  他越走的時候
[00:14:46.360 --> 00:14:48.360]  越自我封閉
[00:14:48.360 --> 00:14:50.360]  他越走的時候他越發覺
[00:14:50.360 --> 00:14:52.360]  自己被人排擠
[00:14:52.360 --> 00:14:54.360]  這個薩戈
[00:14:54.360 --> 00:14:56.360]  我剛纔說在耶利哥城
[00:14:56.360 --> 00:14:58.360]  有頭有臉的人來的國稅局局長
[00:14:58.360 --> 00:15:00.360]  代表羅馬政府受稅
[00:15:00.360 --> 00:15:02.360]  又有錢
[00:15:02.360 --> 00:15:04.360]  不僅有錢
[00:15:04.360 --> 00:15:06.360]  有羅馬士兵支援他
[00:15:06.360 --> 00:15:08.360]  撐着他
[00:15:08.360 --> 00:15:10.360]  有錢 有地位 有身份
[00:15:10.360 --> 00:15:12.360]  有影響力
[00:15:12.360 --> 00:15:14.360]  但我相信
[00:15:14.360 --> 00:15:16.360]  當薩戈在耶利哥城
[00:15:16.360 --> 00:15:18.360]  大街上行走的時候
[00:15:20.360 --> 00:15:22.360]  他會留意到那些人不敢靠近他
[00:15:22.360 --> 00:15:26.360]  不是因爲敬而遠之
[00:15:26.360 --> 00:15:28.360]  是因爲他看到這些人
[00:15:28.360 --> 00:15:30.360]  是帶着蔑視的眼光
[00:15:30.360 --> 00:15:32.360]  去看他
[00:15:32.360 --> 00:15:34.360]  他身光頸靚
[00:15:34.360 --> 00:15:36.360]  有錢嘛
[00:15:36.360 --> 00:15:38.360]  可能不是我這些很差的東西
[00:15:38.360 --> 00:15:40.360]  百多幾十塊錢
[00:15:40.360 --> 00:15:42.360]  他那些人
[00:15:42.360 --> 00:15:44.360]  老闆一看他就很紮實
[00:15:44.360 --> 00:15:46.360]  可以昂首闊步
[00:15:46.360 --> 00:15:48.360]  在街上走
[00:15:48.360 --> 00:15:50.360]  但與此同時
[00:15:50.360 --> 00:15:52.360]  他知道那些百姓
[00:15:52.360 --> 00:15:54.360]  不喜歡他
[00:15:54.360 --> 00:15:56.360]  不單單不喜歡他
[00:15:56.360 --> 00:15:58.360]  看不起他
[00:15:58.360 --> 00:16:00.360]  他不單單是人憎鬼厭
[00:16:00.360 --> 00:16:04.360]  他是被百姓排擠的一個人
[00:16:04.360 --> 00:16:06.360]  特別當他想去見耶穌的時候
[00:16:06.360 --> 00:16:08.360]  哇 聽到耶穌來
[00:16:08.360 --> 00:16:10.360]  從來很少來
[00:16:10.360 --> 00:16:12.360]  這個耶利哥城
[00:16:12.360 --> 00:16:14.360]  第一次來
[00:16:14.360 --> 00:16:16.360]  這個耶穌是什麼水來的
[00:16:16.360 --> 00:16:18.360]  在水上行走
[00:16:18.360 --> 00:16:20.360]  叫死人復活
[00:16:20.360 --> 00:16:22.360]  當薩戈伊知道
[00:16:22.360 --> 00:16:24.360]  耶穌來的時候
[00:16:24.360 --> 00:16:26.360]  他也想見見這個人
[00:16:26.360 --> 00:16:28.360]  但當他想這樣做的時候
[00:16:28.360 --> 00:16:30.360]  他特別感受到
[00:16:30.360 --> 00:16:32.360]  百姓
[00:16:32.360 --> 00:16:34.360]  對他的排擠
[00:16:34.360 --> 00:16:36.360]  是多麼嚴重
[00:16:36.360 --> 00:16:38.360]  如果他得百姓尊重的話
[00:16:38.360 --> 00:16:40.360]  他想見耶穌
[00:16:40.360 --> 00:16:42.360]  雖然有一羣人圍着耶穌
[00:16:42.360 --> 00:16:44.360]  都會讓開路
[00:16:44.360 --> 00:16:46.360]  薩戈利拉耶穌這個薩戈伊
[00:16:46.360 --> 00:16:48.360]  我們國稅局局長
[00:16:48.360 --> 00:16:50.360]  應該這樣介紹他纔對
[00:16:50.360 --> 00:16:52.360]  但不是
[00:16:52.360 --> 00:16:54.360]  聖經裏面說
[00:16:54.360 --> 00:16:56.360]  這個人身材矮小
[00:16:56.360 --> 00:16:58.360]  怎麼擠高腳都看不見
[00:16:58.360 --> 00:17:00.360]  我相信那些人不是見不到他
[00:17:00.360 --> 00:17:02.360]  是不讓他過去
[00:17:02.360 --> 00:17:04.360]  你想過來
[00:17:04.360 --> 00:17:06.360]  個個頂着他不讓他動
[00:17:06.360 --> 00:17:08.360]  他想見耶穌 見不到
[00:17:08.360 --> 00:17:10.360]  這是我猜的
[00:17:10.360 --> 00:17:12.360]  應該沒有猜錯
[00:17:12.360 --> 00:17:14.360]  你猜這個薩戈伊
[00:17:14.360 --> 00:17:16.360]  他身材矮小
[00:17:16.360 --> 00:17:18.360]  可不可以像小朋友那樣在人羣中
[00:17:18.360 --> 00:17:20.360]  轉過去
[00:17:20.360 --> 00:17:22.360]  不過他不敢
[00:17:22.360 --> 00:17:24.360]  隨時有很多雞翅
[00:17:24.360 --> 00:17:26.360]  隨時被人推撞
[00:17:26.360 --> 00:17:28.360]  因爲他知道別人不喜歡他
[00:17:28.360 --> 00:17:30.360]  人羣當中
[00:17:30.360 --> 00:17:32.360]  誰把你踢得一腳誰都知道
[00:17:32.360 --> 00:17:34.360]  你猜他知不知道
