
[00:00:00.000 --> 00:00:04.000]  很多時候基督徒都說教會是我們屬靈的家
[00:01:47.000 --> 00:01:52.000]  我們如何在一個這樣的群體裏面
[00:01:52.000 --> 00:01:55.000]  靠神活出群體的合一
[00:01:55.000 --> 00:01:57.000]  和得著能力
[00:01:57.000 --> 00:02:01.000]  在我們人生的路上為主站立得穩
[00:02:01.000 --> 00:02:04.000]  讓我們一同學習這段經文裏面
[00:02:04.000 --> 00:02:05.000]  我們要學的功課
[00:02:05.000 --> 00:02:07.000]  首先讓我們先看一看
[00:02:07.000 --> 00:02:09.000]  究竟在彼得的形容裏面
[00:02:09.000 --> 00:02:12.000]  我們如何在信仰的群體裏面
[00:02:12.000 --> 00:02:13.000]  活出神的心意
[00:02:13.000 --> 00:02:18.000]  我們首先看這段經文的第一節
[00:02:18.000 --> 00:02:20.000]  就是我們的第三章第八節
[00:02:20.000 --> 00:02:21.000]  彼得那裏說
[00:02:21.000 --> 00:02:25.000]  總而言之你們要同心彼此體恤
[00:02:25.000 --> 00:02:27.000]  相愛如弟兄
[00:02:27.000 --> 00:02:30.000]  全持戀謙卑的心
[00:02:30.000 --> 00:02:32.000]  大家有沒有留意
[00:02:32.000 --> 00:02:34.000]  同心在整觀的聖經裏面
[00:02:34.000 --> 00:02:36.000]  是一個很一致的教導
[00:02:36.000 --> 00:02:38.000]  無論哪裏都要講同心
[00:02:38.000 --> 00:02:40.000]  為什麼經常都講同心呢
[00:02:40.000 --> 00:02:43.000]  雖然很簡單
[00:02:43.000 --> 00:02:47.000]  因為合一和同心
[00:02:47.000 --> 00:02:51.000]  本身就是這個神的性情
[00:02:51.000 --> 00:02:52.000]  我們大家都知道
[00:02:52.000 --> 00:02:56.000]  我們所信的是三一獨一真神
[00:02:56.000 --> 00:02:57.000]  三位一體
[00:02:57.000 --> 00:02:59.000]  聖父聖子與聖靈
[00:02:59.000 --> 00:03:00.000]  從耿古到永遠
[00:03:00.000 --> 00:03:02.000]  三位卻是一體
[00:03:02.000 --> 00:03:06.000]  在這個三位一體的神的關係裏面
[00:03:06.000 --> 00:03:09.000]  我們從來沒有聽過父子靈
[00:03:09.000 --> 00:03:11.000]  在當中有任何不和諧不協調
[00:03:11.000 --> 00:03:14.000]  甚至是鬥爭的情況出現
[00:03:14.000 --> 00:03:15.000]  從來都沒有聽過
[00:03:15.000 --> 00:03:21.000]  所以教會作為在地上神的見證人
[00:03:21.000 --> 00:03:23.000]  很明顯我們都需要活出神
[00:03:23.000 --> 00:03:26.000]  這個最基本最重要的性情
[00:03:26.000 --> 00:03:27.000]  就是合一
[00:03:27.000 --> 00:03:29.000]  這是我們的責任
[00:03:29.000 --> 00:03:33.000]  而能夠可以做到這個合一
[00:03:33.000 --> 00:03:34.000]  使圖彼得告訴我們
[00:03:34.000 --> 00:03:36.000]  我們需要彼此體恤
[00:03:36.000 --> 00:03:40.000]  彼此體恤相愛如弟兄
[00:03:40.000 --> 00:03:44.000]  傳這個慈悲謙虛的心
[00:03:44.000 --> 00:03:47.000]  如果我們認真思考一下的時候
[00:03:47.000 --> 00:03:49.000]  我們不難發現
[00:03:49.000 --> 00:03:51.000]  剛才我們所說的那種品質
[00:03:51.000 --> 00:03:54.000]  有同情心、憐憫、謙卑
[00:03:54.000 --> 00:03:58.000]  這些其實都是合一的先決條件
[00:03:58.000 --> 00:03:59.000]  大家想想
[00:03:59.000 --> 00:04:02.000]  如果任何不同的意見出現的時候
[00:04:02.000 --> 00:04:04.000]  我們總是覺得我是對的
[00:04:04.000 --> 00:04:05.000]  你是錯的
[00:04:05.000 --> 00:04:06.000]  這樣的時候
[00:04:06.000 --> 00:04:10.000]  一個這樣的群體如何能夠達到合一呢
[00:04:10.000 --> 00:04:19.000]  我們都知道近年香港人就很兩極化
[00:04:19.000 --> 00:04:22.000]  近期本地雪梨一間教會
[00:04:22.000 --> 00:04:25.000]  就聘請了一個香港來的牧者
[00:04:25.000 --> 00:04:30.000]  從這個牧者的網上社交平台的貼文
[00:04:30.000 --> 00:04:34.000]  這個牧者的政治立場相當先寧
[00:04:34.000 --> 00:04:38.000]  有一次他就在教會裡面組織一個會議
[00:04:38.000 --> 00:04:44.000]  那個會議都是關乎一些政治的議題的
[00:04:44.000 --> 00:04:45.000]  他就去到教會的幹事
[00:04:45.000 --> 00:04:50.000]  跟幹事說我要租用教會某一個地方某一個時間
[00:04:50.000 --> 00:04:53.000]  這個地方我們要舉行一些集會
[00:04:53.000 --> 00:05:01.000]  這些集會讓我們可以仍然維持正常人的聲音
[00:05:01.000 --> 00:05:04.000]  這個幹事就看著這個牧師
[00:05:04.000 --> 00:05:06.000]  沒有出聲沒有任何的反應
[00:05:06.000 --> 00:05:07.000]  這個牧師覺得很奇怪
[00:05:07.000 --> 00:05:09.000]  就問問這個幹事
[00:05:09.000 --> 00:05:12.000]  你也是正常人嗎
[00:05:12.000 --> 00:05:15.000]  這個幹事就看著他
[00:05:15.000 --> 00:05:17.000]  我當然是正常人
[00:05:17.000 --> 00:05:21.000]  不過我不知道我的正常是否等於你的正常
[00:05:21.000 --> 00:05:26.000]  我從來都沒有意思去評論哪個對哪個錯
[00:05:26.000 --> 00:05:28.000]  什麼是正常什麼不正常
[00:05:28.000 --> 00:05:30.000]  但是我想指出的就是
[00:05:30.000 --> 00:05:32.000]  當我們有任何不同意見的時候
[00:05:32.000 --> 00:05:34.000]  我們總是覺得自己是正常
[00:05:34.000 --> 00:05:36.000]  我們總是覺得對方是不正常
[00:05:36.000 --> 00:05:39.000]  我們總是覺得自己是對的對方是錯的
[00:05:39.000 --> 00:05:41.000]  在這樣的一個環境底下
[00:05:41.000 --> 00:05:47.000]  一個群體如何能夠合一
[00:05:47.000 --> 00:05:50.000]  彼得提醒我們
[00:05:50.000 --> 00:05:52.000]  不是彼得是使徒保羅
[00:05:52.000 --> 00:05:54.000]  是這個肥立秘書提醒我們
[00:05:54.000 --> 00:05:58.000]  凡事不可結黨不可貪圖虛浮的榮耀
[00:05:58.000 --> 00:06:00.000]  只要存心謙卑
[00:06:00.000 --> 00:06:02.000]  國人看別人比自己強
[00:06:02.000 --> 00:06:03.000]  國人不要單顧自己的事
[00:06:03.000 --> 00:06:05.000]  也要顧別人的事
[00:06:05.000 --> 00:06:08.000]  你們當然耶穌基督的心為心
[00:06:08.000 --> 00:06:10.000]  這段經文說什麼
[00:06:10.000 --> 00:06:12.000]  這段經文保羅並不是告訴我們
[00:06:12.000 --> 00:06:15.000]  要八卦別人的事
[00:06:15.000 --> 00:06:18.000]  也不是告訴我們我們需要貶低自己
[00:06:18.000 --> 00:06:20.000]  保羅要告訴我們
[00:06:20.000 --> 00:06:24.000]  我們需要肯定別人的價值
[00:06:24.000 --> 00:06:30.000]  這個人生態度其實就是主耶穌基督一直告訴我們
[00:06:30.000 --> 00:06:33.000]  我們要愛人如己的教導
[00:06:33.000 --> 00:06:35.000]  一致的
[00:06:35.000 --> 00:06:39.000]  這也是保羅使徒彼得在第八節說到
[00:06:39.000 --> 00:06:41.000]  我們需要相愛如弟兄
[00:06:41.000 --> 00:06:44.000]  同一個的教導是一致性的
[00:06:44.000 --> 00:06:48.000]  接著彼得也勸勉我們
[00:06:48.000 --> 00:06:50.000]  我們不要以惡報惡
[00:06:50.000 --> 00:06:52.000]  不要以辱罵還辱罵
[00:06:52.000 --> 00:06:55.000]  要怎樣都要祝福
[00:06:55.000 --> 00:06:57.000]  不知道大家有沒有試過
[00:06:57.000 --> 00:07:00.000]  一些咒罵你的人你祝福他們
[00:07:00.000 --> 00:07:01.000]  有沒有試過
[00:07:01.000 --> 00:07:03.000]  對你不好的人你又要對他好
[00:07:03.000 --> 00:07:05.000]  有沒有試過
[00:07:05.000 --> 00:07:06.000]  如果有試過的話
[00:07:06.000 --> 00:07:09.000]  我相信他們都會從心底說出一句話
[00:07:09.000 --> 00:07:11.000]  很難的
[00:07:11.000 --> 00:07:14.000]  很難做得到的
[00:07:14.000 --> 00:07:17.000]  有一次有一個軍人在前線打仗
[00:07:17.000 --> 00:07:22.000]  收到在家鄉來的未婚妻的信件
[00:07:22.000 --> 00:07:24.000]  未婚妻跟他說
[00:07:24.000 --> 00:07:26.000]  我已經找到另一個男人了
[00:07:26.000 --> 00:07:29.000]  現在就先這樣跟你拜拜
[00:07:29.000 --> 00:07:32.000]  不過我曾經給過你一張我的照片
[00:07:32.000 --> 00:07:33.000]  請你還給我
[00:07:33.000 --> 00:07:35.000]  這張照片是我最漂亮的照片
[00:07:35.000 --> 00:07:37.000]  我要給我新找到的男性
[00:07:37.000 --> 00:07:41.000]  這個士兵當然收到一封這樣的信
[00:07:41.000 --> 00:07:45.000]  立刻相當心都碎了
[00:07:45.000 --> 00:07:48.000]  我又跟其他的戰友分享的時候
[00:07:48.000 --> 00:07:49.000]  其他的戰友就說
[00:07:49.000 --> 00:07:50.000]  好 我們每一個人
[00:07:50.000 --> 00:07:51.000]  將我們自己的女友的照片
[00:07:51.000 --> 00:07:54.000]  全部集合在一起
[00:07:54.000 --> 00:07:56.000]  寄回去給你的未婚妻
[00:07:56.000 --> 00:08:01.000]  然後那個士兵就跟未婚妻說
[00:08:01.000 --> 00:08:02.000]  請你在這些照片裡
[00:08:02.000 --> 00:08:04.000]  找回你自己的照片
[00:08:04.000 --> 00:08:07.000]  然後再將其他照片寄給我
[00:08:07.000 --> 00:08:12.000]  因為我都忘記你是誰了
[00:08:12.000 --> 00:08:13.000]  人本來就是這樣
[00:08:13.000 --> 00:08:14.000]  你傷害我
[00:08:14.000 --> 00:08:15.000]  我傷害你
[00:08:15.000 --> 00:08:16.000]  是嗎
[00:08:16.000 --> 00:08:17.000]  這是人的本性
[00:08:17.000 --> 00:08:19.000]  我不肯定覺得
[00:08:19.000 --> 00:08:20.000]  我不知道大家覺得
[00:08:20.000 --> 00:08:21.000]  在這個故事裡面
[00:08:21.000 --> 00:08:22.000]  那個士兵
[00:08:22.000 --> 00:08:24.000]  為什麼這麼小器
[00:08:24.000 --> 00:08:28.000]  還是覺得那個未婚妻活該
[00:08:28.000 --> 00:08:29.000]  如果你是那個未婚妻
[00:08:29.000 --> 00:08:30.000]  你會怎樣
[00:08:30.000 --> 00:08:32.000]  收到這樣的信
[00:08:32.000 --> 00:08:33.000]  立刻想想辦法
[00:08:33.000 --> 00:08:35.000]  再怎麼報復她
[00:08:35.000 --> 00:08:36.000]  報復再加報復
[00:08:36.000 --> 00:08:38.000]  這個就是人不斷的循環
[00:08:38.000 --> 00:08:39.000]  但是告訴大家
[00:08:39.000 --> 00:08:42.000]  報復必定會引來下一輪的報復
[00:08:42.000 --> 00:08:43.000]  報復報復一直下去的時候
[00:08:43.000 --> 00:08:47.000]  就會將整個局面升級
[00:08:47.000 --> 00:08:51.000]  但是史努比特在這裡告訴我們
[00:08:51.000 --> 00:08:56.000]  當面對這些別人對我們的傷害的時候
[00:08:56.000 --> 00:08:59.000]  神的心意並不是要我們報復
[00:08:59.000 --> 00:09:00.000]  他在這裡告訴我們
[00:09:00.000 --> 00:09:04.000]  神你反而要我們去祝福這些人
[00:09:04.000 --> 00:09:06.000]  要祝福這些人
[00:09:06.000 --> 00:09:07.000]  沒錯一點都不容易
[00:09:07.000 --> 00:09:09.000]  但是如果我們不以惡報惡
[00:09:09.000 --> 00:09:11.000]  不以辱罵還辱罵
[00:09:11.000 --> 00:09:13.000]  反而祝福的時候
[00:09:13.000 --> 00:09:14.000]  比特告訴我們
[00:09:14.000 --> 00:09:16.000]  神的應許就是說
[00:09:16.000 --> 00:09:20.000]  我們必得著神的祝福
[00:09:20.000 --> 00:09:22.000]  我們再看一段經文
[00:09:22.000 --> 00:09:26.000]  接著比特引用詩篇的三十四篇
[00:09:26.000 --> 00:09:27.000]  那裡說到
[00:09:27.000 --> 00:09:31.000]  他說人若愛生命怨響美福
[00:09:31.000 --> 00:09:33.000]  就要禁止舌頭不出惡言
[00:09:33.000 --> 00:09:36.000]  嘴唇不說鬼詐的話
[00:09:36.000 --> 00:09:37.000]  他鼓勵我們
[00:09:37.000 --> 00:09:40.000]  我們需要尋求和睦一心追趕
[00:09:40.000 --> 00:09:45.000]  大家留意一下這裡這句說話的說法
[00:09:45.000 --> 00:09:49.000]  如果你是需要追求生命
[00:09:49.000 --> 00:09:50.000]  和享福份的時候
[00:09:50.000 --> 00:09:53.000]  我們需要禁止不要說惡言
[00:09:53.000 --> 00:09:56.000]  也不要說鬼詐的話
[00:09:56.000 --> 00:09:58.000]  反而要追求和睦
[00:09:58.000 --> 00:10:01.000]  和一心追趕
[00:10:01.000 --> 00:10:02.000]  大家認不認同
[00:10:02.000 --> 00:10:06.000]  是一個群體
[00:10:06.000 --> 00:10:09.000]  經常都有一些互相的責罵
[00:10:09.000 --> 00:10:11.000]  閒言閒語
[00:10:11.000 --> 00:10:13.000]  互相的攻擊指控
[00:10:13.000 --> 00:10:16.000]  甚至是捏造謊言來詆毀對方
[00:10:16.000 --> 00:10:17.000]  在一個這樣的群體裡
[00:10:17.000 --> 00:10:19.000]  你很難享受愛
[00:10:19.000 --> 00:10:20.000]  在這個群體裡
[00:10:20.000 --> 00:10:22.000]  你沒有辦法建立一個健康
[00:10:22.000 --> 00:10:26.000]  和好的人際關係
[00:10:26.000 --> 00:10:28.000]  如果我問大家
[00:10:28.000 --> 00:10:30.000]  在你工作的地方
[00:10:30.000 --> 00:10:32.000]  在一個社交群體
[00:10:32.000 --> 00:10:33.000]  在你的家裡
[00:10:33.000 --> 00:10:34.000]  甚至在教會裡
[00:10:34.000 --> 00:10:35.000]  你所聽到的
[00:10:35.000 --> 00:10:39.000]  只是別人的侮辱、攻擊、謾罵、指控
[00:10:39.000 --> 00:10:42.000]  甚至是捏造謊言
[00:10:42.000 --> 00:10:46.000]  你會怎麼做
[00:10:46.000 --> 00:10:50.000]  有人說人基本上是分兩大類
[00:10:50.000 --> 00:10:52.000]  第一類
[00:10:52.000 --> 00:10:55.000]  有人說是溫度計
[00:10:55.000 --> 00:10:56.000]  什麼叫意識溫度計
[00:10:56.000 --> 00:10:57.000]  溫度計是什麼
[00:10:57.000 --> 00:10:59.000]  你房間是冷的
[00:10:59.000 --> 00:11:01.000]  你的溫度計的溫度就低
[00:11:01.000 --> 00:11:02.000]  如果你房間很熱的
[00:11:02.000 --> 00:11:04.000]  你的溫度計的溫度就高
[00:11:04.000 --> 00:11:06.000]  隨著房間的溫度而改變
[00:11:06.000 --> 00:11:08.000]  這就是溫度計
[00:11:08.000 --> 00:11:12.000]  但另一種類別的人就是恆溫器
[00:11:12.000 --> 00:11:13.000]  什麼意思
[00:11:13.000 --> 00:11:14.000]  如果冷的時候
[00:11:14.000 --> 00:11:16.000]  你就要調節恆溫器的度數
[00:11:16.000 --> 00:11:18.000]  冷的房間就會變暖
[00:11:18.000 --> 00:11:20.000]  太熱的房間你調低的時候
[00:11:20.000 --> 00:11:22.000]  就會變涼快
[00:11:22.000 --> 00:11:26.000]  這就是恆溫器
[00:11:26.000 --> 00:11:28.000]  我想問大家
[00:11:28.000 --> 00:11:31.000]  基督徒應該怎麼做
[00:11:31.000 --> 00:11:32.000]  正經整體的教導就是
[00:11:32.000 --> 00:11:34.000]  我們作為基督徒是什麼
[00:11:34.000 --> 00:11:36.000]  和平之子
[00:11:36.000 --> 00:11:39.000]  和平之子應該是一個社群裏面
[00:11:39.000 --> 00:11:42.000]  是恆溫器
[00:11:42.000 --> 00:11:45.000]  在馬太坊的登山寶墳
[00:11:45.000 --> 00:11:47.000]  專屬的教導就是
[00:11:47.000 --> 00:11:49.000]  死人和睦的人有福了
[00:11:49.000 --> 00:11:53.000]  因為他們必稱為神的兒子
[00:11:53.000 --> 00:11:55.000]  當和平之子在的時候
[00:11:55.000 --> 00:11:57.000]  我們就能夠將一個溫暖
[00:11:57.000 --> 00:12:00.000]  帶入一個冰冷的世界
[00:12:00.000 --> 00:12:04.000]  也可以將一個破損的關係
[00:12:04.000 --> 00:12:06.000]  將它修復
[00:12:06.000 --> 00:12:09.000]  神期盼在教會裏面
[00:12:09.000 --> 00:12:10.000]  有更多的和平之子
[00:12:10.000 --> 00:12:12.000]  神期盼在這個工作的地方
[00:12:12.000 --> 00:12:15.000]  在這個世界有更多的和平之子
[00:12:15.000 --> 00:12:19.000]  讓人不只是集中在
[00:12:19.000 --> 00:12:23.000]  負面的事情上
[00:12:23.000 --> 00:12:24.000]  而是放眼
[00:12:24.000 --> 00:12:27.000]  人世間也有很多正面的事情
[00:12:27.000 --> 00:12:29.000]  我們需要維持人與人之間
[00:12:29.000 --> 00:12:31.000]  整個世界的和平
[00:12:31.000 --> 00:12:34.000]  也努力維繫這個和平
[00:12:34.000 --> 00:12:35.000]  我告訴大家
[00:12:35.000 --> 00:12:37.000]  要能夠做到和平之子
[00:12:37.000 --> 00:12:41.000]  是需要很深厚的熟齡成熟的
[00:12:41.000 --> 00:12:42.000]  大家同不同意嗎
[00:12:42.000 --> 00:12:44.000]  不是熟悉聖經
[00:12:44.000 --> 00:12:45.000]  而是真的將聖經的真理
[00:12:45.000 --> 00:12:47.000]  融合在人的生命裏面
[00:12:47.000 --> 00:12:50.000]  以人能夠很貼近神
[00:12:50.000 --> 00:12:51.000]  可以在神裏面支取力量
[00:12:51.000 --> 00:12:55.000]  來成為這個世界的和平之子
[00:12:55.000 --> 00:12:56.000]  我問大家
[00:12:56.000 --> 00:13:01.000]  你自己是恆溫器還是溫度計
[00:13:01.000 --> 00:13:02.000]  或者這樣問
[00:13:02.000 --> 00:13:03.000]  如果你說
[00:13:03.000 --> 00:13:06.000]  我不覺得我自己是一個恆溫器
[00:13:06.000 --> 00:13:07.000]  那我問大家
[00:13:07.000 --> 00:13:10.000]  你想不想做一個恆溫器
[00:13:10.000 --> 00:13:12.000]  想不想
[00:13:12.000 --> 00:13:13.000]  求神憐憫我們
[00:13:13.000 --> 00:13:16.000]  願意我們都能夠彼此的勸勉
[00:13:16.000 --> 00:13:18.000]  大家的努力
[00:13:18.000 --> 00:13:20.000]  向內追求和睦
[00:13:20.000 --> 00:13:22.000]  這個是神期盼我們
[00:13:22.000 --> 00:13:23.000]  在這個社會
[00:13:23.000 --> 00:13:24.000]  在這個社群
[00:13:24.000 --> 00:13:25.000]  在這個世代裏面
[00:13:25.000 --> 00:13:27.000]  所發揮的屬靈功能
[00:13:27.000 --> 00:13:28.000]  我們再看下去
[00:13:28.000 --> 00:13:30.000]  在第十三節
[00:13:30.000 --> 00:13:32.000]  彼得接著說
[00:13:32.000 --> 00:13:35.000]  你們若是熱心行善
[00:13:35.000 --> 00:13:38.000]  有誰害你們呢
[00:13:38.000 --> 00:13:41.000]  大家單看這一節的經文
[00:13:41.000 --> 00:13:42.000]  會不會給大家的感覺就是
[00:13:42.000 --> 00:13:45.000]  如果我們熱心行善
[00:13:45.000 --> 00:13:49.000]  我們就不會有人害我們了
[00:13:49.000 --> 00:13:52.000]  有沒有這樣的理解
[00:13:52.000 --> 00:13:54.000]  彼得是不是這樣的意思
[00:13:54.000 --> 00:13:56.000]  如果彼得真的是這個意思的時候
[00:13:56.000 --> 00:14:00.000]  你同不同意彼得這句話呢
[00:14:00.000 --> 00:14:03.000]  我相信不會很多人認同
[00:14:03.000 --> 00:14:05.000]  因為活在這個世界
[00:14:05.000 --> 00:14:06.000]  有這麼上一年的時候
[00:14:06.000 --> 00:14:08.000]  我們都會發覺
[00:14:08.000 --> 00:14:10.000]  有時候越做好人
[00:14:10.000 --> 00:14:11.000]  就怎樣
[00:14:11.000 --> 00:14:15.000]  越引來別人的傷害
[00:14:15.000 --> 00:14:17.000]  也許是妒忌
[00:14:17.000 --> 00:14:19.000]  也許是權力鬥爭
[00:14:19.000 --> 00:14:20.000]  但是總不會說我們行善
[00:14:20.000 --> 00:14:22.000]  就不會有人傷害我們
[00:14:22.000 --> 00:14:25.000]  所以我相信彼得的意思並不是這樣的
[00:14:25.000 --> 00:14:26.000]  為什麼呢
[00:14:26.000 --> 00:14:27.000]  因為看回他自己的人生經驗
[00:14:27.000 --> 00:14:31.000]  他自己也是做耶穌基督的吩咐
[00:14:31.000 --> 00:14:33.000]  但是他所面對
[00:14:33.000 --> 00:14:36.000]  他所遭遇的就是不斷的逼迫
[00:14:36.000 --> 00:14:40.000]  甚至最後為主信徒
[00:14:40.000 --> 00:14:47.000]  死在非信徒的手中
[00:14:47.000 --> 00:14:48.000]  在《馬太福音》記載了
[00:14:48.000 --> 00:14:50.000]  主耶穌基督的一段話
[00:14:50.000 --> 00:14:51.000]  主耶穌說
[00:14:51.000 --> 00:14:53.000]  你們要為我的名
[00:14:53.000 --> 00:14:55.000]  被眾人恨惡
[00:14:55.000 --> 00:14:58.000]  唯有忍耐到底的必然得救
[00:14:58.000 --> 00:15:01.000]  那殺身體的不能殺靈魂的
[00:15:01.000 --> 00:15:02.000]  不用懼怕他們
[00:15:02.000 --> 00:15:05.000]  接著彼得也是這麼說類似的說話
[00:15:05.000 --> 00:15:07.000]  你們為義受苦
[00:15:07.000 --> 00:15:10.000]  也是有福的
[00:15:10.000 --> 00:15:11.000]  我們經常都聽別人說
[00:15:11.000 --> 00:15:12.000]  我們自己都說
[00:15:12.000 --> 00:15:14.000]  善有善報
[00:15:14.000 --> 00:15:16.000]  做好事一定是好報的
[00:15:16.000 --> 00:15:17.000]  如果是這樣的時候
[00:15:17.000 --> 00:15:19.000]  為什麼彼得在這裡說
[00:15:19.000 --> 00:15:23.000]  我們信徒基督徒會為義受苦呢
[00:15:23.000 --> 00:15:26.000]  做好事會反而受苦呢
[00:15:26.000 --> 00:15:28.000]  剛才的經文告訴我們
[00:15:28.000 --> 00:15:31.000]  主耶穌一早已經警告提醒我們了
[00:15:31.000 --> 00:15:35.000]  不信的人會恨惡我們
[00:15:35.000 --> 00:15:38.000]  因為耶穌基督的名
[00:15:38.000 --> 00:15:39.000]  老實說
[00:15:39.000 --> 00:15:42.000]  沒有一個人喜歡受苦
[00:15:42.000 --> 00:15:43.000]  甚至可以說
[00:15:43.000 --> 00:15:45.000]  每一個人都懼怕受苦
[00:15:45.000 --> 00:15:47.000]  誰會想受苦
[00:15:47.000 --> 00:15:49.000]  但是奇怪
[00:15:49.000 --> 00:15:51.000]  無論是耶穌基督的使徒彼得
[00:15:51.000 --> 00:15:52.000]  都告訴我們同一件事
[00:15:52.000 --> 00:15:54.000]  就是我們不需要懼怕
[00:15:54.000 --> 00:15:55.000]  為什麼
[00:15:55.000 --> 00:15:58.000]  因為這個世界只能傷害我們的身體
[00:15:58.000 --> 00:16:03.000]  並不能傷害我們的靈魂
[00:16:03.000 --> 00:16:05.000]  主耶穌說
[00:16:05.000 --> 00:16:07.000]  在世上
[00:16:07.000 --> 00:16:09.000]  你們有苦難
[00:16:09.000 --> 00:16:10.000]  但是你們可以放心
[00:16:10.000 --> 00:16:11.000]  不需要懼怕
[00:16:11.000 --> 00:16:12.000]  為什麼
[00:16:12.000 --> 00:16:15.000]  因為我已經勝了世界
[00:16:15.000 --> 00:16:16.000]  彼得在這裡告訴我們
[00:16:16.000 --> 00:16:18.000]  我們不需要懼怕威嚇
[00:16:18.000 --> 00:16:20.000]  也不需要驚慌
[00:16:20.000 --> 00:16:22.000]  經常都怕別人
[00:16:22.000 --> 00:16:24.000]  任何時間都攻擊我們
[00:16:24.000 --> 00:16:25.000]  傷害我們
[00:16:25.000 --> 00:16:26.000]  指控我們
[00:16:26.000 --> 00:16:27.000]  逼迫我們
[00:16:27.000 --> 00:16:28.000]  但是無論這個世界
[00:16:28.000 --> 00:16:29.000]  做些什麼
[00:16:29.000 --> 00:16:34.000]  他們都不能傷害我們的靈魂
[00:16:34.000 --> 00:16:36.000]  所以
[00:16:36.000 --> 00:16:38.000]  我們不需要因為懼怕
[00:16:38.000 --> 00:16:39.000]  別人會來攻擊
[00:16:39.000 --> 00:16:40.000]  指控
[00:16:40.000 --> 00:16:41.000]  傷害我們
[00:16:41.000 --> 00:16:44.000]  而停止行善
[00:16:44.000 --> 00:16:46.000]  這個就是這段經文
[00:16:46.000 --> 00:16:48.000]  一個很重要的訊息
[00:16:48.000 --> 00:16:49.000]  或者我這樣問大家
[00:16:49.000 --> 00:16:50.000]  說一說都精彩
[00:16:50.000 --> 00:16:51.000]  在現實世界裡面
[00:16:51.000 --> 00:16:53.000]  有沒有發生過的
[00:16:53.000 --> 00:16:55.000]  大家有沒有經驗過
[00:16:55.000 --> 00:16:57.000]  有沒有經歷過
[00:16:57.000 --> 00:16:59.000]  一些基督徒
[00:16:59.000 --> 00:17:03.000]  無論面對任何艱辛的情況
[00:17:03.000 --> 00:17:06.000]  無論面對多大的痛苦
[00:17:06.000 --> 00:17:08.000]  他們總是堅持
[00:17:08.000 --> 00:17:10.000]  在耶穌基督的路途上面
[00:17:10.000 --> 00:17:12.000]  堅持行善的
[00:17:12.000 --> 00:17:13.000]  有沒有認識過這樣的人
[00:17:13.000 --> 00:17:14.000]  或者你自己有沒有
[00:17:14.000 --> 00:17:16.000]  親身的經驗
[00:17:16.000 --> 00:17:18.000]  在1938年
[00:17:18.000 --> 00:17:20.000]  有一個英國宣教士
[00:17:20.000 --> 00:17:22.000]  他叫做Gladys Eyewit
[00:17:22.000 --> 00:17:26.000]  中文叫艾韋德
[00:17:26.000 --> 00:17:27.000]  他在那個年代
[00:17:27.000 --> 00:17:29.000]  在山西的陽城那裡
