
[00:00:00.000 --> 00:00:03.580]  今年教會的主題,我們大家都看到
[00:04:48.580 --> 00:04:50.620]  是需要努力的
[00:04:50.620 --> 00:04:52.820]  我們生命當中的改變
[00:04:52.820 --> 00:04:54.580]  神改變我們
[00:04:54.580 --> 00:04:57.820]  但是我們也需要和主來配合
[00:04:57.820 --> 00:05:00.780]  特別是說到我們生命的品格
[00:05:00.780 --> 00:05:03.700]  我們需要和主一起去做
[00:05:03.700 --> 00:05:05.580]  主感動我們
[00:05:05.580 --> 00:05:08.780]  但是主不會強迫我們
[00:05:08.780 --> 00:05:12.380]  祂需要我們和祂一起的配合
[00:05:12.380 --> 00:05:14.780]  所以我們求主幫助我們改變
[00:05:14.780 --> 00:05:18.700]  一個被改變的人是更加經歷神
[00:05:18.700 --> 00:05:22.700]  耶穌說:我來得生命
[00:05:22.700 --> 00:05:24.820]  並且得的更豐盛
[00:05:24.820 --> 00:05:26.540]  這個豐盛的生命
[00:05:26.540 --> 00:05:29.140]  是不斷生命被改變
[00:05:29.140 --> 00:05:30.940]  去更加認識神
[00:05:30.940 --> 00:05:32.180]  原來神的偉大
[00:05:32.180 --> 00:05:34.980]  是需要我們用生命的配合
[00:05:34.980 --> 00:05:39.180]  才明白可以接受到這個豐盛的生命
[00:05:39.180 --> 00:05:41.980]  如果我們不被改變的時候
[00:05:41.980 --> 00:05:44.380]  我們就不知道神的偉大
[00:05:44.380 --> 00:05:46.460]  好像你在家裡坐著
[00:05:46.460 --> 00:05:48.940]  你見不到這個宇宙的偉大
[00:05:48.940 --> 00:05:50.460]  直至你走出去
[00:05:50.460 --> 00:05:52.620]  真的走出一步
[00:05:52.620 --> 00:05:55.180]  真的去hiking
[00:05:55.180 --> 00:05:57.380]  看到這個宇宙這麼美麗
[00:05:57.380 --> 00:05:59.180]  去到喜瑪拉雅山
[00:05:59.180 --> 00:06:00.580]  我們中間有些弟兄姊妹
[00:06:00.580 --> 00:06:02.460]  真的去過尼泊爾
[00:06:02.460 --> 00:06:04.220]  去很高
[00:06:04.220 --> 00:06:06.060]  有些人喜歡去潛水
[00:06:06.060 --> 00:06:08.340]  直至你去到那個地步
[00:06:08.340 --> 00:06:09.860]  你的生命被改變
[00:06:09.860 --> 00:06:13.460]  你才知道神的豐盛
[00:06:13.460 --> 00:06:16.300]  神改變我們不是貪得意
[00:06:16.300 --> 00:06:18.140]  作弄我們不是
[00:06:18.140 --> 00:06:20.300]  神想我們更加認識祂
[00:06:20.300 --> 00:06:22.220]  認識祂的偉大
[00:06:22.220 --> 00:06:24.740]  我們要憑信心走出去
[00:06:24.740 --> 00:06:26.020]  被主來改變
[00:06:26.020 --> 00:06:27.580]  認識神的真理
[00:06:27.580 --> 00:06:28.620]  認識慈愛
[00:06:28.620 --> 00:06:30.940]  認識神的聖潔
[00:06:30.940 --> 00:06:33.060]  所以求主幫助我們
[00:06:33.060 --> 00:06:34.740]  今日教會的危機就是
[00:06:34.740 --> 00:06:36.700]  我們被世界影響
[00:06:36.700 --> 00:06:39.780]  我們沒有去影響這個世界
[00:06:39.780 --> 00:06:42.700]  先講我們今天講到的目的
[00:06:42.700 --> 00:06:47.380]  我們要準備我們被主改變的故事
[00:06:47.380 --> 00:06:49.180]  如果我們出去傳福音
[00:06:49.180 --> 00:06:51.580]  你只是講一套理論
[00:06:51.580 --> 00:06:53.500]  神很愛你
[00:06:53.500 --> 00:06:55.460]  神怎樣怎樣
[00:06:55.460 --> 00:06:58.420]  但是那些朋友
[00:06:58.420 --> 00:07:01.460]  看不到我們生命被改變
[00:07:01.460 --> 00:07:03.500]  我們沒有了影響力
[00:07:03.500 --> 00:07:04.740]  趙牧師很喜歡講
[00:07:04.740 --> 00:07:09.580]  我們有生命力、繁殖力、影響力
[00:07:09.580 --> 00:07:11.980]  不過當然沒有力
[00:07:11.980 --> 00:07:12.500]  為什麼呢?
[00:07:12.500 --> 00:07:14.660]  因為我們沒有被主改變
[00:07:14.660 --> 00:07:17.460]  我們每一個人都要寫一個見證
[00:07:17.460 --> 00:07:18.260]  受浸的時候
[00:07:18.260 --> 00:07:20.660]  我和弟兄姊妹都要講一個見證
[00:07:20.660 --> 00:07:23.620]  神怎樣改變了你的生命呢?
[00:07:23.620 --> 00:07:26.340]  神怎樣改變了我的生命呢?
[00:07:26.340 --> 00:07:29.860]  我們有什麼故事告訴別人
[00:07:29.860 --> 00:07:32.420]  神怎樣改變了我們的生命呢?
[00:07:32.420 --> 00:07:35.900]  今天我上來在《使徒行傳》第26章
[00:07:35.900 --> 00:07:38.700]  講到保羅在做見證
[00:07:38.700 --> 00:07:40.980]  保羅在講一個故事
[00:07:40.980 --> 00:07:45.780]  講他的生命怎樣被耶穌基督改變
[00:07:45.780 --> 00:07:50.580]  我們藉著保羅的很特別的見證
[00:07:50.580 --> 00:07:52.540]  來看看自己
[00:07:52.540 --> 00:07:56.780]  究竟我的生命有沒有被主改變呢?
[00:07:56.780 --> 00:07:58.380]  為了我們的祈禱
[00:07:58.380 --> 00:08:00.700]  我們一邊聽道一邊祈禱
[00:08:00.700 --> 00:08:02.460]  主啊 改變我
[00:08:02.460 --> 00:08:04.420]  主啊 我很想被改變
[00:08:04.420 --> 00:08:07.260]  雖然不容易
[00:08:07.260 --> 00:08:08.300]  主改變我們
[00:08:08.300 --> 00:08:09.900]  我們配合是不容易的
[00:08:09.900 --> 00:08:13.460]  是違反我們本來的罪性
[00:08:13.460 --> 00:08:16.140]  罪性就是墮落
[00:08:16.140 --> 00:08:18.860]  是違反我們的罪性
[00:08:18.860 --> 00:08:21.340]  我們要被主提升
[00:08:21.340 --> 00:08:22.940]  我們一邊聽道的時候
[00:08:22.940 --> 00:08:24.340]  主啊 你改變我
[00:08:24.340 --> 00:08:25.620]  改變我
[00:08:25.620 --> 00:08:27.740]  改變我的生命
[00:08:27.740 --> 00:08:30.900]  《使徒行傳》第26章的背景
[00:08:30.900 --> 00:08:34.180]  講到保羅被控告
[00:08:34.180 --> 00:08:39.540]  他要去羅馬皇帝那裡上訴
[00:08:39.540 --> 00:08:43.820]  中間的過程就見到一個阿基帕王
[00:08:43.820 --> 00:08:47.740]  這個王其實是和希律王有連接
[00:08:47.740 --> 00:08:50.380]  他在耶穌基督出生的時候
[00:08:50.380 --> 00:08:53.540]  希律王殺死了整個城市的神恩者
[00:08:53.540 --> 00:08:54.660]  記不記得?
[00:08:54.660 --> 00:08:57.900]  他是希律王的曾孫
[00:08:57.900 --> 00:09:01.220]  所以這個王是一個
[00:09:01.220 --> 00:09:04.260]  懂得猶太人的規矩的王
[00:09:04.260 --> 00:09:05.940]  他是猶太分封的王
[00:09:05.940 --> 00:09:07.700]  當時羅馬帝國
[00:09:07.700 --> 00:09:11.740]  使用不同的分封的王來管治他們
[00:09:11.740 --> 00:09:15.300]  所以他對猶太的律法是認識的
[00:09:15.300 --> 00:09:17.820]  當時也有一個巡撫
[00:09:17.820 --> 00:09:22.460]  這個巡撫好像記不記得比拉多
[00:09:22.460 --> 00:09:23.580]  比拉多是一個巡撫
[00:09:23.580 --> 00:09:26.660]  現在有一個新的巡撫上任
[00:09:26.660 --> 00:09:30.660]  這個巡撫也是一個羅馬人
[00:09:30.660 --> 00:09:34.660]  他也來聽聽保羅說什麼
[00:09:34.660 --> 00:09:38.020]  大家在政權裡面
[00:09:38.020 --> 00:09:39.540]  在這裡玩遊戲
[00:09:39.540 --> 00:09:40.700]  沙雅太極
[00:09:40.700 --> 00:09:42.900]  究竟這個保羅
[00:09:42.900 --> 00:09:45.420]  他受控告
[00:09:45.420 --> 00:09:48.220]  應該怎樣來處置他呢?
[00:09:48.220 --> 00:09:50.900]  於是保羅就在這個機會裡面
[00:09:50.900 --> 00:09:53.700]  去做見證
[00:09:53.700 --> 00:09:56.900]  所以第一個是保羅改變他的終極
[00:09:56.900 --> 00:09:58.420]  神改變他的終極
[00:09:58.420 --> 00:10:02.700]  他從前執著一個宗教的哲理
[00:10:02.700 --> 00:10:06.340]  現在他相信復活的主
[00:10:06.340 --> 00:10:06.900]  這裡說
[00:10:06.900 --> 00:10:09.260]  《少林寺傳》第26章第4至5節說
[00:10:09.260 --> 00:10:11.380]  「我從起初在本國的文莊
[00:10:11.380 --> 00:10:12.700]  並在耶路撒冷
[00:10:12.700 --> 00:10:14.180]  自有為人如何
[00:10:14.180 --> 00:10:16.260]  猶太人都知道
[00:10:16.260 --> 00:10:18.540]  他們若肯作見證就曉得
[00:10:18.540 --> 00:10:20.900]  我從起初時按著我們教宗
[00:10:20.900 --> 00:10:23.180]  最嚴謹的教門
[00:10:23.180 --> 00:10:25.660]  作了法利塞人」
[00:10:25.660 --> 00:10:27.780]  這裡保羅先說到
[00:10:27.780 --> 00:10:31.220]  他自己生命當中所追求的
[00:10:31.220 --> 00:10:32.340]  他的追求是什麼呢?
[00:10:32.340 --> 00:10:33.980]  他是一個法利塞人
[00:10:33.980 --> 00:10:36.180]  是一個猶太教的
[00:10:36.180 --> 00:10:38.060]  一個很嚴謹的
[00:10:38.060 --> 00:10:40.420]  瑪嘉烈門下的徒弟
[00:10:40.420 --> 00:10:42.780]  他所追求的是一套理論
[00:10:42.780 --> 00:10:44.660]  一套的宗教
[00:10:44.660 --> 00:10:46.940]  這個宗教是他心裡面
[00:10:46.940 --> 00:10:51.260]  最執著、最重要的
[00:10:51.260 --> 00:10:54.260]  所以現在我們不知道
[00:10:54.260 --> 00:10:55.660]  其實每個人都有一套東西
[00:10:55.660 --> 00:10:58.180]  我們知不知道?
[00:10:58.180 --> 00:11:00.860]  所以如果你讀書讀到最高學位
[00:11:00.860 --> 00:11:04.380]  叫做Doctor of Philosophy
[00:11:04.380 --> 00:11:06.860]  即是有一套理論
[00:11:06.860 --> 00:11:09.660]  有一套東西是你想追求的
[00:11:09.660 --> 00:11:10.380]  你說牧師
[00:11:10.380 --> 00:11:12.940]  我都不是讀到這麼有學問的人
[00:11:12.940 --> 00:11:14.620]  不過你都有一套東西
[00:11:14.620 --> 00:11:17.380]  有一套東西就是你認為這套東西是對的
[00:11:17.380 --> 00:11:19.180]  你一定會跟著它
[00:11:19.180 --> 00:11:23.660]  我就說這是一個人生終極的盼望
[00:11:23.660 --> 00:11:25.220]  一個盼望、一個終極
[00:11:25.220 --> 00:11:27.020]  有些人說我什麼都不信
[00:11:27.020 --> 00:11:27.900]  我只是信自己
[00:11:27.900 --> 00:11:32.300]  有些人說我的生命最終極的一件事就是賺錢
[00:11:32.300 --> 00:11:34.460]  我們中國人很多
[00:11:34.460 --> 00:11:37.500]  有些人說我生命裡面最終極的一件事就是要吃飯
[00:11:37.500 --> 00:11:38.780]  所以早餐要吃飯
[00:11:38.780 --> 00:11:39.660]  午餐要吃飯
[00:11:39.660 --> 00:11:41.660]  飲料要吃白飯
[00:11:41.660 --> 00:11:43.940]  我聽一些弟兄姊妹說的
[00:11:43.940 --> 00:11:45.940]  他說牧師沒有飯吃是不行的
[00:11:45.940 --> 00:11:47.060]  怎麼可以吃麵包呢
[00:11:47.060 --> 00:11:47.940]  是不行的
[00:11:47.940 --> 00:11:49.860]  但我們人有一套東西
[00:11:49.860 --> 00:11:52.740]  那套東西就是我們覺得最重要的事
[00:11:52.740 --> 00:11:54.860]  我們抓得緊的
[00:11:54.860 --> 00:11:56.580]  本來在這裡做見證環
[00:11:56.580 --> 00:11:59.660]  我從小就這樣訓練
[00:11:59.660 --> 00:12:00.500]  我是猶太教
[00:12:00.500 --> 00:12:02.780]  我是一個法利塞人
[00:12:02.780 --> 00:12:05.820]  你知不知道法利塞人是很厲害的
[00:12:05.820 --> 00:12:08.100]  法利塞人有很多規矩
[00:12:08.100 --> 00:12:10.220]  你看看那些猶太人的宗教
[00:12:10.220 --> 00:12:15.020]  法利塞人有613條教條要守
[00:12:15.020 --> 00:12:16.380]  多得不得了
[00:12:16.380 --> 00:12:19.420]  他們不是聖經十誡那麼簡單
[00:12:19.420 --> 00:12:20.660]  每件事都要做
[00:12:20.660 --> 00:12:22.620]  做到最好
[00:12:22.620 --> 00:12:24.100]  做到最嚴謹
[00:12:24.100 --> 00:12:25.580]  不可以有錯
[00:12:25.580 --> 00:12:27.220]  這個奉獻
[00:12:27.220 --> 00:12:28.460]  十一奉獻
[00:12:28.460 --> 00:12:29.380]  禁食土谷
[00:12:29.380 --> 00:12:31.060]  什麼都做了
[00:12:31.060 --> 00:12:33.540]  保羅是一個這樣的人
[00:12:33.540 --> 00:12:36.020]  但他認識了主之後
[00:12:36.020 --> 00:12:38.060]  他特別說到
[00:12:38.060 --> 00:12:41.660]  第26章第8節 神叫死人復活
[00:12:41.660 --> 00:12:45.900]  你們為什麼看作不可信奪呢
[00:12:45.900 --> 00:12:50.380]  這意味著保羅現在相信的
[00:12:50.380 --> 00:12:53.820]  他現在拿著的不是一套理論
[00:12:53.820 --> 00:12:55.860]  他現在得到的
[00:12:55.860 --> 00:12:58.900]  是創造天地萬物的主
[00:12:58.900 --> 00:13:00.980]  為他而死的主
[00:13:00.980 --> 00:13:04.260]  再復活的主
[00:13:04.260 --> 00:13:06.820]  我們心裏面拿著一個人
[00:13:06.820 --> 00:13:08.100]  我們得到一個人
[00:13:08.100 --> 00:13:09.420]  得著這個人是誰呢
[00:13:09.420 --> 00:13:12.500]  這個就是創造天地萬物的主
[00:13:12.500 --> 00:13:14.660]  他不僅如此偉大
[00:13:14.660 --> 00:13:16.300]  他是為我而死
[00:13:16.300 --> 00:13:18.220]  為你而死
[00:13:18.220 --> 00:13:21.100]  他叫我有復活的盼望
[00:13:21.100 --> 00:13:23.060]  不是一套理論
[00:13:23.060 --> 00:13:24.820]  是一個神
[00:13:24.820 --> 00:13:27.300]  我們被神完全得著
[00:13:27.300 --> 00:13:30.660]  我們又得著這位真神
[00:13:30.660 --> 00:13:33.220]  你說這個好不好呢
[00:13:33.220 --> 00:13:35.140]  真的無法比較
[00:13:35.140 --> 00:13:36.620]  無法比較
[00:13:36.620 --> 00:13:38.780]  復活
[00:13:38.780 --> 00:13:42.060]  昨天早上我去了一個喪禮
[00:13:42.060 --> 00:13:45.420]  喪禮最後當然是一個尖仰遺容
[00:13:45.420 --> 00:13:47.020]  你們有沒有看過
[00:13:47.020 --> 00:13:49.140]  有沒有去過喪禮
[00:13:49.140 --> 00:13:52.180]  你沒有去過就不要去
[00:13:52.180 --> 00:13:56.740]  去到這個姐妹
[00:13:56.740 --> 00:13:59.260]  跟我同一個教會離開世界
[00:13:59.260 --> 00:14:00.900]  她大約兩年
[00:14:00.900 --> 00:14:05.180]  我在想以前在教會裏面的生活
[00:14:05.180 --> 00:14:09.340]  我們試過一班人去旅行
[00:14:09.340 --> 00:14:10.460]  去燒烤
[00:14:10.460 --> 00:14:13.300]  她在當中
[00:14:13.300 --> 00:14:15.100]  我在想
[00:14:15.100 --> 00:14:18.940]  我專門去看她的樣子是怎樣
[00:14:18.940 --> 00:14:21.220]  我沒有說很傷心
[00:14:21.220 --> 00:14:22.820]  有些難過
[00:14:22.820 --> 00:14:24.140]  特別為她丈夫難過
[00:14:24.140 --> 00:14:26.100]  因為她丈夫很愛她
[00:14:26.100 --> 00:14:28.220]  沒有了太太也不知道怎麼辦
[00:14:28.220 --> 00:14:31.340]  男人很慘的
[00:14:31.340 --> 00:14:35.100]  但是我想到復活
[00:14:35.100 --> 00:14:38.580]  有一天她會復活
[00:14:38.580 --> 00:14:40.500]  有一天會復活過來
[00:14:40.500 --> 00:14:43.820]  神叫我們可以有復活的盼望
[00:14:43.820 --> 00:14:45.860]  你相不相信呢
[00:14:45.860 --> 00:14:48.220]  我相信
[00:14:48.220 --> 00:14:53.300]  所以這個復活的盼望使我有喜樂
[00:14:53.300 --> 00:14:55.500]  有一天我家裏收拾照片的時候
[00:14:55.500 --> 00:14:56.660]  很多照片
[00:14:56.660 --> 00:14:59.820]  見到一張二十多歲拍的照片
[00:14:59.820 --> 00:15:00.740]  我就幫神說
[00:15:00.740 --> 00:15:05.780]  神啊 復活之後我要這個樣子
[00:15:05.780 --> 00:15:08.420]  好像神說你真的需要這個樣子
[00:15:08.420 --> 00:15:09.580]  我不知道什麼樣子
[00:15:09.580 --> 00:15:11.900]  復活之後要怎樣的樣子我們不知道
[00:15:11.900 --> 00:15:15.100]  但是我們知道有復活的盼望
[00:15:15.100 --> 00:15:18.100]  是真真正正可以復活
[00:15:18.100 --> 00:15:22.020]  所以這個復活的盼望使這班基督徒
[00:15:22.020 --> 00:15:25.820]  初期的教會大有勇氣
[00:15:25.820 --> 00:15:29.060]  因為他們現在執著的不是一個宗教
[00:15:29.060 --> 00:15:31.540]  執著的不是一套哲理
[00:15:31.540 --> 00:15:37.300]  現在執著的是創造天地萬物的主宰
[00:15:37.300 --> 00:15:39.460]  如果你還沒有這位主宰
[00:15:39.460 --> 00:15:40.380]  成為你的救主
[00:15:40.380 --> 00:15:42.260]  你今天可以得獎
[00:15:42.260 --> 00:15:45.500]  你今天只要祈禱
[00:15:45.500 --> 00:15:49.900]  主耶穌請你進入我的心裏面
[00:15:49.900 --> 00:15:53.340]  我願意接受你做我個人的救主
[00:15:53.340 --> 00:15:56.700]  你就有這個復活的盼望
[00:15:56.700 --> 00:15:59.620]  主耶穌就會住在你的心裏面
[00:15:59.620 --> 00:16:01.860]  然後我們在世上活著的時候
[00:16:01.860 --> 00:16:03.820]  我們不是等死
[00:16:03.820 --> 00:16:07.020]  我們是等主耶穌再回來
[00:16:07.020 --> 00:16:09.620]  等主耶穌再回來
[00:16:09.620 --> 00:16:12.020]  主耶穌再回來的時候
[00:16:12.020 --> 00:16:13.060]  聖經裏面講得很清楚
[00:16:13.060 --> 00:16:19.260]  貼在我們《哥倫多前書》也講得很清楚
[00:16:19.260 --> 00:16:21.900]  就是號筒響起的時候
[00:16:21.900 --> 00:16:24.060]  天使追號筒響起的時候
[00:16:24.060 --> 00:16:26.100]  死了的人已經復活
[00:16:26.100 --> 00:16:27.660]  然後我們還存留的人
[00:16:27.660 --> 00:16:30.100]  我們可以身體被變化
[00:16:30.100 --> 00:16:32.900]  升上天上 與主一起
[00:16:32.900 --> 00:16:35.780]  這個是我們實際的盼望
[00:16:35.780 --> 00:16:38.340]  這是終極的改變
[00:16:38.340 --> 00:16:40.660]  主耶穌改變了我們的終極
[00:16:40.660 --> 00:16:43.220]  改變了我們的盼望
[00:16:43.220 --> 00:16:45.180]  我希望各位姐妹今天
[00:16:45.180 --> 00:16:47.100]  你抓住這個盼望
[00:16:47.100 --> 00:16:49.780]  影響你一生就是這個盼望
[00:16:49.780 --> 00:16:51.140]  復活的盼望
[00:16:51.140 --> 00:16:56.140]  第二 主耶穌改變了保羅的情懷
[00:16:56.140 --> 00:16:58.780]  他從前是怒中迫害教會
[00:16:58.780 --> 00:17:02.540]  現在是愛中為主被囚
[00:17:02.540 --> 00:17:07.620]  我們的神改變了我們的情緒
[00:17:07.620 --> 00:17:09.940]  剛才在唱詩的時候我在想
[00:17:09.940 --> 00:17:12.140]  為什麼我們基督徒這麼奇怪
[00:17:12.140 --> 00:17:14.580]  會在這裏唱詩
[00:17:14.580 --> 00:17:16.060]  唱得這麼開心
[00:17:16.060 --> 00:17:20.380]  我不知道你有沒有去過其他的宗教聚會
[00:17:20.380 --> 00:17:22.780]  有沒有唱詩唱得這麼開心
[00:17:22.780 --> 00:17:24.940]  我們現在不是說唱得好不好
[00:17:24.940 --> 00:17:26.980]  唱得好又開心 不好又開心
[00:17:26.980 --> 00:17:29.300]  這樣才奇怪
[00:17:29.300 --> 00:17:33.020]  今天克里斯鬥沙喉一樣開心
[00:17:33.020 --> 00:17:34.740]  感謝神
[00:17:34.740 --> 00:17:38.380]  原來我們的情緒被改變了
[00:17:38.380 --> 00:17:39.900]  神改變我們
[00:17:39.900 --> 00:17:44.580]  最明顯就是我們的情緒改變了
[00:17:44.580 --> 00:17:47.780]  如果我們的情緒沒有改變的話
[00:17:47.780 --> 00:17:52.100]  我們都會問 真還是不真呢
[00:17:52.100 --> 00:17:53.700]  如果你明天結婚
[00:17:53.700 --> 00:17:55.500]  很快樂 恭喜你
[00:17:55.500 --> 00:17:56.940]  明天結婚
[00:17:56.940 --> 00:18:00.540]  你會說 又是這樣了
[00:18:00.540 --> 00:18:04.300]  你不知道真結婚還是假結婚
[00:18:04.300 --> 00:18:06.980]  沒有情緒的
[00:18:06.980 --> 00:18:09.740]  神改變了我們的情緒
[00:18:09.740 --> 00:18:12.580]  耶穌說 盡心盡性 盡意盡力
